,block,block_timestamp,b_price,price_volatility,combined_USDT,rolling_USDT,liquidity_volatility,rolling_USDT_Vola,ASSET,LB,LT,LTV,ADDRESS
372,14796000,2022-05-18,81.9,1.3218476192290525,97680.9866692333,1940635.2166321406,44.50891563852113,0.5601162459595737,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
373,14802000,2022-05-19,91.8,1.351898464522316,127702.88175009946,1780763.8869162255,44.510889708916395,0.5627794247942094,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
374,14808000,2022-05-20,90.2,1.3474798664116607,127496.87956669113,1614222.0472269866,44.51620340998717,0.5699941572348993,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
375,14820000,2022-05-21,91.3,1.3430828439936124,102212.2336022085,1480055.7652308804,44.51684454373521,0.5634654446473691,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
376,14826000,2022-05-22,94.1,1.346398912288654,189156.5603133997,1333257.3023644416,44.48889592168521,0.5594396628296968,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
377,14832000,2022-05-23,99.3,1.36259666426426,121281.79736253996,1209121.3177948487,44.52508797655294,0.5606805037210364,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
378,14838000,2022-05-24,106.6,1.3837342835878688,326445.88587253663,1101270.1340476105,44.55884221243327,0.5540268912796866,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
379,14844000,2022-05-25,102.1,1.3843745194570019,989127.6057294765,1012143.1997176635,44.658436236335646,0.5263197135979433,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
380,14850000,2022-05-26,101.0,1.37564624488542,1386569.183768246,910710.3612423599,44.63952365000336,0.516092019947446,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
381,14856000,2022-05-27,92.4,1.371990255306468,1089165.7163910076,800465.1198977738,44.67662748602152,0.49649862163992603,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
382,14862000,2022-05-28,95.5,1.379494478308281,304995.38065346814,662427.5275625688,44.83972027735837,0.5688292384445143,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
383,14868000,2022-05-29,95.5,1.3751695524336196,1147336.6111006397,586683.9741110782,45.09034791511218,0.5753411784946127,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
384,14874000,2022-05-30,117.4,1.5198640074051935,3537078.6078880047,669261.2858560178,44.96628656104948,0.8212461975384012,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
385,14880000,2022-05-31,112.9,1.5204191912501954,2847372.653326212,759454.9121895215,44.76910790695644,0.990726690776922,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
386,14886000,2022-06-01,106.3,1.5282825182733264,2622605.1636016755,842276.925253901,44.7799654261179,1.0936076301281974,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
387,14892000,2022-06-02,110.9,1.533921837315253,2599600.5455345856,923635.8579653885,44.80858753213396,1.1679886167300346,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
388,14898000,2022-06-03,106.9,1.4827896580754856,3041566.8707246953,958554.1870006662,31.721684081242806,1.1887948278894054,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
389,14904000,2022-06-04,106.9,1.4493548405836192,2364700.291889998,1019470.4556325235,31.56888772050413,1.2248479831232937,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
390,14910000,2022-06-05,103.7,1.450415034118171,2310029.9412735715,1038243.3181072061,31.238397479761257,1.2345614182207851,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
391,14916000,2022-06-06,106.0,1.4474232787824206,2473956.1005597007,1069146.1552485833,31.208661769753366,1.2477016836488466,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
392,14922000,2022-06-07,99.3,1.4524582813627225,1095344.900324633,1055759.640781469,31.331718444622684,1.2489181901555408,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
393,14928000,2022-06-08,96.5,1.3155849641487785,1240893.7316118237,1053893.4699107718,31.29141851325053,1.2517116688864827,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
394,14934000,2022-06-09,95.9,1.3045680256349175,709619.9801762032,1030993.7132226889,31.391690452426822,1.2518292852802397,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
395,14940000,2022-06-10,88.2,1.1608339880016725,209848.8062884362,1037013.9740026094,31.286675292765377,1.255827485108052,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
396,14946000,2022-06-11,77.2,1.2038713875989024,125915.08743358598,1040975.9037337346,31.174248792406075,1.2593840032863262,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
397,14952000,2022-06-12,70.3,1.2150416239330524,198296.04769218797,1047324.3620262727,31.14608365818401,1.2626475815250433,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
398,14958000,2022-06-13,59.9,1.2742187512101022,115942.74760056322,1050918.200626913,31.240525162470725,1.2631741372112177,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
399,14964000,2022-06-14,62.1,1.263870809098776,153955.78052838013,1055757.994163586,31.215863694112702,1.2619309232751428,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
400,14970000,2022-06-15,66.6,1.2628462454671694,562299.611582042,1074237.2877742096,31.72466748068226,1.2653068265116372,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
401,14976000,2022-06-16,56.6,1.2876263438961564,381883.4022660714,1086669.3997693972,31.815560028615135,1.2634130594922295,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
402,14982000,2022-06-18,49.6,1.2934437301914798,160827.53265181062,1088774.2846354833,15.47471142906328,1.258852452562996,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
403,14988000,2022-06-19,54.1,1.2689618958955247,426273.6006161853,1098726.6419310193,15.971261917019723,1.2447833808862223,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
404,14994000,2022-06-20,61.6,1.3441184368752264,552605.5385295049,1112896.9305631132,15.940430721176549,1.222945902957383,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
405,15000000,2022-06-21,66.4,1.3665245350493573,2060937.0578749932,1178187.7580388726,17.279837137225822,1.2177113971621853,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
406,15006000,2022-06-22,61.9,1.3727047692807124,1780821.0160784984,1231243.239897709,17.312611877177183,1.1919114561506463,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
407,15012000,2022-06-23,68.0,1.396199855866329,1831750.852638054,1288258.8750735598,17.199727347156898,1.1653363548779034,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
408,15018000,2022-06-24,71.0,1.3836730799906203,2244642.1465814942,1352198.750430525,16.777489903759815,1.1371745275118088,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
409,15024000,2022-06-25,70.0,1.3803507389387906,2071668.451725176,1388283.4452970482,16.063296903949126,1.105211133064487,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
410,15030000,2022-06-26,65.5,1.389664704945352,1680893.3500701566,1398094.2508404453,16.12209134136073,1.052185236482395,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
411,15036000,2022-06-27,65.5,1.3718126304111087,1444845.2433237291,1409950.2350715362,16.103724882196182,0.9686167163611686,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
412,15042000,2022-06-28,60.1,1.3825505765232757,1080889.7413691762,1435813.3804287263,15.906169181808709,0.7764851289059077,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
413,15048000,2022-06-30,57.0,1.386830695658634,402290.669641825,1410978.5157134326,14.298580948183918,0.6657602692015689,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
414,15054000,2022-07-01,56.4,1.1809586702610002,491114.406460247,1309446.3756658405,13.122403914098037,0.644714546489961,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
415,15060000,2022-07-02,57.9,1.1878527008769713,750692.1666740762,1239557.0261107692,13.137029484679434,0.5906108060847189,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
416,15072000,2022-07-03,57.7,1.182765655444279,894978.1672887312,1181969.4595670046,13.119768069735205,0.5509051652711461,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
417,15078000,2022-07-04,63.1,1.213785275487451,1038851.6746951054,1129944.4972056886,13.110314215836718,0.5125379555012876,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
418,15084000,2022-07-05,60.7,1.214084683352136,667149.2055093502,1050797.2416985102,13.196817585456515,0.5505710184989595,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
419,15090000,2022-07-06,63.0,1.2233049952101063,755818.1137529119,997167.8357606076,13.150833550439936,0.5423491520770718,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
420,15096000,2022-07-07,71.2,1.291882762443664,2244714.232820731,994990.6454788462,14.144384066555986,0.5394954923106324,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
421,15102000,2022-07-08,71.6,1.2892747435546588,1992460.019861561,978940.7761222415,14.171539599622768,0.5332244813335154,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
422,15108000,2022-07-09,81.9,1.3527975197722382,3027375.481472516,1043341.7954938376,14.002566267239096,0.567484730349757,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
423,15114000,2022-07-10,77.8,1.3578301721130959,2662722.7906445353,1090736.0974615947,14.0407187740201,0.5823316658093528,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
424,15120000,2022-07-11,69.9,1.3872207748216125,1938405.0137758576,1131695.598581583,13.982851668857935,0.5868452385332885,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
425,15126000,2022-07-12,68.4,1.3705042300733596,1892830.798332965,1187794.9983164007,13.715693460904832,0.6016801967423329,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
426,15132000,2022-07-13,79.7,1.4071838278083557,2438186.215362848,1264870.7025807095,13.56653216936617,0.6259751336388023,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
427,15138000,2022-07-14,91.3,1.4349277440550652,3001670.141155685,1358316.5056961593,13.541660235107926,0.655021841665042,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
428,15144000,2022-07-15,90.4,1.354148692280559,2577774.1914628074,1440377.5538249009,13.44152925121059,0.6710354545339376,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
429,15156000,2022-07-16,92.9,1.353271949999975,3216816.659957525,1542472.916472539,13.441751571064247,0.6923328792492418,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
430,15162000,2022-07-17,88.2,1.3564286618961114,2700201.761581486,1613736.3214725207,11.476086436889476,0.6986915944134746,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
431,15168000,2022-07-18,96.2,1.2824756641829311,3456083.928310423,1716209.6723406652,11.372095117749362,0.7128062588935228,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
432,15174000,2022-07-19,95.7,1.2103467113338222,3164294.260479354,1816325.229934917,11.159676318244115,0.7216004986744077,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
433,15180000,2022-07-20,90.8,1.2131301166690054,3212552.143289103,1909201.1813573474,10.331142186227865,0.7272578469937341,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
434,15186000,2022-07-21,95.4,1.1642672515918016,3080029.807038084,1993448.6569743003,10.3441689440318,0.7303802126428748,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
435,15192000,2022-07-22,89.6,1.1707967485733504,2602815.559994443,2011511.273711615,6.9623883719229855,0.7220440550232021,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
436,15198000,2022-07-23,89.4,1.1468783928889494,2760839.430589985,2044178.5541953316,6.934709214542735,0.7178314815129339,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
437,15204000,2022-07-24,90.6,1.1190370751371637,2765004.792528788,2075287.0188583557,6.936838412736271,0.7128285249414542,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
438,15210000,2022-07-25,81.3,1.1623522457908069,2995293.602181442,2100308.734045021,6.922691574290716,0.7061675526285079,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
439,15216000,2022-07-26,81.1,1.161004805438455,2565293.4909019032,2116762.902017578,6.937849920318966,0.7057430728746137,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
440,15222000,2022-07-27,94.7,1.2291839954517758,3273198.8577238377,2169839.752272701,6.917768444687511,0.7058880637355475,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
441,15228000,2022-07-28,100.5,1.235425568588759,3619077.171810789,2242314.149888936,6.884503119302233,0.7073616078279035,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
442,15240000,2022-07-29,95.5,1.2159958205216213,3323755.6821892657,2317076.347916273,6.82759411137105,0.7090261520306711,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
443,15246000,2022-07-30,95.2,1.1998093538757606,3510778.6794490675,2420692.6149098477,6.472794954786811,0.7056968306268225,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
444,15252000,2022-07-31,97.6,1.196401069410123,3592660.6195886014,2524077.4886807925,6.472052564981122,0.653423149987489,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
445,15258000,2022-08-01,96.6,1.1996874167382097,3233669.880484782,2606843.412474483,6.37956843029242,0.6124158795712259,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
446,15264000,2022-08-02,93.5,1.2073695858413527,3081106.810825579,2679714.3672590447,6.385603197921483,0.5728064058144339,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
447,15270000,2022-08-03,94.9,1.1864310487335865,3045613.057974024,2746606.413368342,6.387841550764151,0.5304674309103815,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
448,15276000,2022-08-04,96.4,1.1752198286403233,3177605.1556874146,2830288.2783742775,6.2525998849533115,0.4364260742919629,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
449,15282000,2022-08-05,102.8,1.1822761239835706,3758133.2417857125,2930365.4493087037,6.256909223257975,0.3543669071143527,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
450,15288000,2022-08-06,99.1,1.144015232608041,3289320.1489380654,2965185.646512615,2.7927068096295753,0.3430794218114922,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
451,15294000,2022-08-07,101.3,1.1440331281138871,3549272.2632835517,3017079.387960015,2.7649526507477895,0.3098092492579578,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
452,15300000,2022-08-08,102.4,1.0758005075723431,3078396.820427904,3018780.0992585276,2.388099817642541,0.3173046769985516,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
453,15306000,2022-08-09,97.9,1.0729951720367996,3017512.921821372,3030606.436964422,2.3575202081871605,0.3294308749895244,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
454,15312000,2022-08-10,111.1,1.078515387026198,3603680.423376481,3086115.6172844428,2.2499533233544127,0.33276108233586515,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
455,15318000,2022-08-11,107.5,1.0824270146047124,3509510.5427107895,3140004.9420970376,2.250508108046634,0.3328938464099751,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
456,15324000,2022-08-12,114.7,1.0001262665393735,3130207.3632390667,3163072.313692911,2.146108547049779,0.32692611314958125,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
457,15336000,2022-08-13,110.5,0.9288201585777356,3762178.5986435707,3188422.595609174,2.122291476966175,0.3073969928792274,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
458,15342000,2022-08-14,107.5,0.9330485385165197,3360816.8227819633,3214524.0166531457,2.10235706099103,0.29818753147262855,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
459,15348000,2022-08-15,107.1,0.9315616194452485,3351096.6043206924,3219000.014798585,1.9853259958414176,0.27717783962749903,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
460,15354000,2022-08-16,109.8,0.9170854769546001,3293937.641931058,3238791.210810237,1.9216073437198826,0.27481578824106173,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
461,15360000,2022-08-17,100.2,0.9242842792926202,2403287.708526145,3203698.0034840945,1.9201427955610175,0.26539870310663166,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
462,15366000,2022-08-18,94.9,0.9381704032567602,804461.3410892973,3125036.9061710928,2.7060664825981657,0.27311218233846457,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
463,15372000,2022-08-19,83.4,0.9925830301260968,333417.5932654525,3029065.7545036376,3.152980917877438,0.29032224814220386,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
464,15378000,2022-08-20,82.8,0.9805201478581865,284576.1957505391,2935883.96746072,3.1667966619947525,0.3071703908330527,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
465,15384000,2022-08-21,86.0,0.9718187857057622,1235580.2941056155,2890309.4585977583,10.306917894024176,0.31809665699101075,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
466,15390000,2022-08-22,88.4,0.9750266186425396,1509107.3456180948,2848585.055765362,10.316353429227226,0.3271324603934647,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
467,15396000,2022-08-23,89.4,0.9748199519735254,2093061.312189108,2826186.9397540395,10.353226891928895,0.3315562971975357,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
468,15402000,2022-08-24,88.5,0.9246317933880587,1744078.7621017976,2784479.778418051,10.379306283332927,0.33951486655850505,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
469,15408000,2022-08-25,93.2,0.934999758705617,2281244.4441244267,2775011.476858802,10.377849532399763,0.3415958187613479,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
470,15414000,2022-08-26,82.8,0.8636981648397016,2567399.7857766994,2751484.841127231,10.36402617760916,0.34196385886181196,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
471,15420000,2022-08-27,82.0,0.842025243493237,2944696.039234246,2729005.4700413467,10.365308493040974,0.3364927320070664,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
472,15426000,2022-08-28,78.6,0.8385663816760738,2461606.1322671436,2700267.1517106085,10.379911575923426,0.3303736466359592,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
473,15432000,2022-08-29,85.8,0.8842176695368481,2550462.500392875,2668256.612408736,10.38059865374991,0.3119242233082892,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
474,15438000,2022-08-30,84.5,0.8811757613962198,2655748.7322165244,2637026.216163,10.379778845657773,0.2915975332756995,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
475,15444000,2022-08-31,84.8,0.8811378571030861,2742239.688414336,2620645.2097606515,10.366124834618143,0.27691249743341934,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
476,15450000,2022-09-01,86.4,0.8788121820165168,2072554.0827093574,2587026.785490111,10.404695659999097,0.2665846386472778,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
