,block,block_timestamp,b_price,price_volatility,combined_USDT,rolling_USDT,liquidity_volatility,rolling_USDT_Vola,TX_HASH,TOKEN_ADDRESS,OLD_COLLATERAL,NEW_COLLATERAL
539,15888000,2022-11-03,47.6,0.35945223678840477,16654.40162870559,1535975.8756864758,5.58703060635121,0.697412994526143,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
540,15894000,2022-11-04,51.7,0.4496849118727162,18626.15694711023,1409312.507149411,5.605882091469143,0.7206698909066598,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
541,15906000,2022-11-05,51.9,0.44994354068034176,1290237.1036189958,1348642.7737995593,198.05140615194415,0.7223108114881249,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
542,15912000,2022-11-06,48.47,0.48454273914170365,634972.7429993349,1246247.5741806133,198.12465024320954,0.739606873124188,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
543,15918000,2022-11-07,50.16,0.4985149200261376,14869.921166492872,1141339.8265190262,198.2252236694236,0.760870191102918,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
544,15924000,2022-11-08,42.12,0.6701185694659191,22283.71932811571,1040087.7189944156,198.17948953436326,0.7783954854468796,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
545,15930000,2022-11-09,34.69,0.8223991362667248,20543.821999794745,941460.556718995,198.18461580047102,0.7898219736813948,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
546,15936000,2022-11-10,40.83,0.9911798572734353,12611.033317074034,828822.0379729442,198.23797280483265,0.7992041579887673,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
547,15948000,2022-11-11,39.89,0.9915219713529314,20692.086676472358,722149.1488511021,198.18028171427093,0.8111192394926277,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
548,15954000,2022-11-12,37.63,1.0009909075911332,13820.941906889931,607385.0602201172,198.2217422977159,0.8422050618522516,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
549,15960000,2022-11-13,38.66,1.0062824639683516,10148.734473990326,459169.41399170144,198.27467486039768,0.966909006365437,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
550,15966000,2022-11-14,38.74,1.0067549340519601,16008.110949550268,331811.11108328524,198.21276502733096,1.1142747518531186,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
551,15972000,2022-11-15,40.92,1.021730807214232,18257.00909417141,210697.37444443256,198.1948970023994,1.3658872867177203,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
552,15984000,2022-11-16,39.69,1.0235042778508374,32801.012760724014,122337.67336020262,198.1036037953033,1.6443165313365409,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
553,15990000,2022-11-17,38.68,1.0204926306559787,22933.07300542925,103397.11201017506,198.0449389163031,1.624474144016517,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
554,15996000,2022-11-18,38.98,1.0125344898537567,21039.086449359547,84019.54106497196,198.05514449244262,1.6111337236946042,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
555,16002000,2022-11-19,39.81,1.0152035672456643,23204.137098976335,84008.6760617338,197.92891597976976,1.611241982936132,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
556,16008000,2022-11-20,37.63,1.022470521045584,24009.517089587815,84129.12270192958,197.91163526494987,1.6121599472573964,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
557,16020000,2022-11-21,37.1,1.0218564780028452,27306.896685574746,84094.73707389987,197.9341035873917,1.612008393713848,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
558,16026000,2022-11-22,37.82,1.0225479063698548,26907.5871153196,83712.33922743643,197.96833245273984,1.6170063310804925,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
559,16032000,2022-11-23,38.57,1.0242061833279674,26578.845535594945,83761.6311100236,197.93226109131743,1.6375455164716468,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
560,16038000,2022-11-24,37.94,1.0218082233681784,16511.253972095117,83029.62700859162,198.02012136395362,1.6517050686726917,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
561,16044000,2022-11-25,38.21,1.0144131328616288,15117.176194419613,82627.08229825544,197.99767929877072,1.6705709135817866,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
562,16056000,2022-11-26,37.95,1.0098647207629796,24342.03199452077,82615.00825911963,197.93554374450724,1.6914932052693024,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
563,16062000,2022-11-27,37.15,1.0073109934969866,18276.411137026087,82774.98939648316,197.91171888724816,1.7135261695722723,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
564,16068000,2022-11-28,37.16,1.0076531948314051,21204.668907391857,82912.67603605308,197.9214604151278,1.7351075013550772,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
565,16074000,2022-11-29,37.08,1.0077494013310047,18672.784673331145,82612.34846573882,197.98740828013328,1.7540199545697628,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
566,16080000,2022-11-30,38.54,1.0171074869180559,16593.011571112842,82471.04741441044,197.97278317325112,1.772210822295924,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
567,16092000,2022-12-01,37.51,1.015566285228949,20744.708107000133,82755.84896387321,197.9038026805308,1.7924575624611225,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
568,16098000,2022-12-02,38.46,1.014719374666127,24092.988879840435,83002.03250946674,197.92229142080342,1.811156367570863,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
569,16104000,2022-12-03,37.03,1.015844101389421,13701.116860214772,82903.58968385038,197.96921681787794,1.8283042243255232,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
570,16110000,2022-12-04,37.7,0.980570380616818,14268.184323716789,82758.32392973728,197.97662262366998,1.8440172652816385,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
571,16116000,2022-12-05,38.84,0.9864386228422045,21602.66903004999,40470.50944343908,6.251352376135854,2.218943210290464,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
572,16128000,2022-12-06,38.45,0.9708590963509093,23953.020942917283,20103.185374891826,6.058971750476544,2.509479027451607,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
573,16134000,2022-12-07,37.69,0.9638479783325927,19544.78112646883,20259.01404022436,5.30086008463803,2.532293882733444,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
574,16140000,2022-12-08,38.57,0.8515402195801521,20869.60402023675,20211.876863295056,5.134250701509214,2.5505238542356756,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
575,16146000,2022-12-09,39.27,0.6721443518079828,14412.467750137399,20007.498388306478,5.224934484327503,2.5654645899129944,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
576,16152000,2022-12-10,39.35,0.4310480349025236,13632.036313327644,20041.531821514935,5.0783566742799335,2.582661720044244,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
577,16158000,2022-12-11,37.79,0.4410464246436563,6174.151482884862,19557.60064839535,5.038537940127776,2.5899553066922896,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
578,16170000,2022-12-12,39.16,0.42172527175995683,16833.977144403067,19658.035156312453,6.988148547211886,2.598647219726326,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
579,16176000,2022-12-13,39.54,0.41543070769557755,24902.117264332126,20149.81458265718,7.004998164480965,2.5769552750547726,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
580,16182000,2022-12-14,39.26,0.41608776765998423,16411.043380692467,20163.245663695256,6.967879711698197,2.5181795881863103,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
581,16188000,2022-12-15,39.56,0.3822189412765286,19088.273363978697,20190.95447268883,6.970168819682203,2.3667351313273133,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
582,16194000,2022-12-16,34.1,0.5466348379760411,16380.755558467577,19643.61256594695,6.644447105917275,2.107324839585062,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
583,16206000,2022-12-17,34.13,0.5431586335460461,17049.578173911883,19447.496071563037,6.565532189161516,2.0842856208360963,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
584,16212000,2022-12-18,33.71,0.5426369535426443,16870.109233119427,19308.53016435503,6.556082939766615,2.0397255434394315,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
585,16218000,2022-12-19,31.57,0.5632184265333173,14335.176325819955,19012.898138583154,6.580568434156755,2.037904190571508,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
586,16224000,2022-12-20,33.64,0.5823111153584176,8923.990869771078,18510.047264589266,6.693745230488621,2.035039482275489,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
587,16230000,2022-12-21,33.21,0.5821088759249196,12456.717645554114,18015.041296588573,6.770771367499243,2.032348670197845,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
588,16242000,2022-12-22,33.64,0.5802458860970886,12666.427276103752,17540.335968614716,6.769176218128407,2.0302180393233424,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
589,16248000,2022-12-23,32.98,0.5778874130012911,10076.440500400535,16990.2558007749,6.805182588153366,2.0269605363043106,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
590,16254000,2022-12-24,32.79,0.5768231564154548,10252.784124313705,16781.640139182186,6.691917531624288,2.026516349415954,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
591,16260000,2022-12-25,31.83,0.5802617208210852,9687.326203932584,16600.645139499284,6.687421283646604,2.025698457120779,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
592,16266000,2022-12-26,32.3,0.5831673863520123,14800.798743129246,16282.60403111957,6.631368322220976,2.023193042986523,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
593,16278000,2022-12-27,32.74,0.5833586888528387,10432.440967576411,16021.13835880458,6.650466363598959,2.0205706287986906,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
594,16284000,2022-12-28,31.97,0.5860834388669918,13331.244656048111,15758.690883759788,6.676921664355945,2.017913965837335,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
595,16290000,2022-12-29,31.12,0.5895688488894174,11273.223911564673,15512.03885836757,6.6853305826405025,2.0162330654460012,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
596,16296000,2022-12-30,30.66,0.5747539708984863,10529.578512503855,15309.924423080605,6.677249235997057,2.0145204759788813,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
597,16302000,2022-12-31,31.2,0.5758508371209274,13131.459425417741,15056.149467027859,6.676441711828684,2.0113712846037695,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
598,16314000,2023-01-01,31.55,0.57072634399987,7737.656447702457,14510.971719289926,6.797429139033916,2.006735457229382,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
599,16320000,2023-01-02,31.99,0.5656090981765118,7790.175993329312,14313.94035706041,6.656340467432999,2.004724976155305,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
600,16326000,2023-01-03,31.23,0.5642656857617669,7599.237787513365,14091.642139186964,6.6593331402465425,2.002536482066587,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
601,16332000,2023-01-04,33.23,0.5908104619521902,10116.472824944016,13708.768932350098,6.567206689609856,1.4361187003318194,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
602,16338000,2023-01-05,33.19,0.5906440512001085,10061.641872438498,13245.72296333414,6.56455363410061,0.2174200558711254,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
603,16350000,2023-01-06,33.58,0.5904873606016143,8695.82028244126,12884.090935199887,6.552208981549014,0.21098081501121707,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
604,16356000,2023-01-07,34.16,0.5883772629361347,11414.292287034488,12568.913877426476,6.601468279982785,0.20927642561568782,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
605,16362000,2023-01-08,34.94,0.5900189606704686,14878.931478383973,12584.46266836803,6.556816070886534,0.21439684277427387,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
606,16368000,2023-01-09,35.4,0.5917547908522808,7028.84528317339,12364.35630069622,6.770082744244615,0.20834352595292174,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
607,16374000,2023-01-10,36.12,0.5848151458601896,9416.698819274547,12472.44121190921,6.579454050900286,0.21856748312501142,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
608,16380000,2023-01-11,36.19,0.5742737574039676,9089.420476988098,12214.289322995377,4.339497517380684,0.21078783541980226,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
609,16392000,2023-01-12,37.76,0.5883428837835631,11274.493313580952,11760.035191303672,4.170551741311281,0.18157615689275974,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
610,16398000,2023-01-13,39.45,0.6025762232330528,11803.59833745948,11606.453689862574,4.036632549707075,0.17368111705172362,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
611,16404000,2023-01-14,52.4,1.1243877778777385,43668.465477252255,12425.793426971692,8.748555835844698,0.30649443311130226,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
612,16410000,2023-01-15,52.18,1.0328445805326563,33883.65685159604,13009.223470075975,8.772096188894903,0.3543381214466735,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
613,16416000,2023-01-16,51.47,1.0355414610603129,44304.8048246849,13917.731025101739,8.789376654886821,0.42874409564595,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
614,16428000,2023-01-17,51.55,1.033077697925853,28701.86023590467,14312.122725194582,8.886398654799299,0.44341603589164513,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
615,16434000,2023-01-18,49.54,1.019044231144649,27678.84489312893,14756.911677438215,8.864330800665051,0.4583231751332976,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
616,16440000,2023-01-19,48.39,1.0146228463306863,17146.916768898573,15031.009207409132,8.865769249800648,0.4611567932102928,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
617,16446000,2023-01-20,51.36,1.0204433716751986,22226.637248434807,15356.673194171823,8.842087194284224,0.4640405722346232,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
618,16452000,2023-01-21,50.87,1.0231712616845803,27410.731755550816,15848.15001015339,8.846179436457282,0.471366420989163,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
619,16464000,2023-01-22,51.28,1.0180256995819368,25999.78906024,16378.928295481372,8.810046510583975,0.4748707257903929,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
620,16470000,2023-01-23,52.1,1.0158393270431167,27143.35579145921,16941.947351052888,8.807846933265818,0.4842259271590539,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
621,16476000,2023-01-24,48.15,1.042950774540789,29482.28867118868,17601.77943329476,8.793582540628043,0.49524955616853916,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
622,16482000,2023-01-25,51.21,1.0521196674098914,32937.2565482786,18206.328026799736,8.70824288347002,0.49925605297275666,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
623,16488000,2023-01-26,55.23,1.066840535882422,30617.627158195402,18879.167566487034,8.642306918781362,0.5041822860564237,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
624,16500000,2023-01-27,57.7,1.0612600785096136,51292.21760258544,20144.53333137161,8.783416721010658,0.529376019866281,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
625,16506000,2023-01-28,55.66,1.0650280392948652,26442.664866408937,20650.181363199757,8.926291907373018,0.5262209004294506,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
626,16512000,2023-01-29,56.06,1.0604252938446828,45340.896573770384,21810.55863190864,9.073434037399993,0.53788963798163,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
627,16518000,2023-01-30,51.64,1.1001509661014521,25529.766412195328,22223.835531467896,9.220089285926765,0.531063182049858,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
628,16524000,2023-01-31,52.02,1.1004443194098477,31490.885305480864,23015.609826727174,9.08631370265995,0.5130236560819673,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
629,16536000,2023-02-01,55.6,1.1097727630658165,54076.58069709653,24558.489983519416,9.22743894623998,0.5256931444850977,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
630,16542000,2023-02-02,52.55,1.124159932166,43902.32227862166,25768.59279988969,9.268662503510557,0.5225908566145641,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
631,16548000,2023-02-03,54.41,1.1173737820283338,33888.86639022519,26561.005918732397,9.31999105759821,0.5029452094842799,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
632,16554000,2023-02-04,53.71,1.1196863902432215,43844.450741267094,27687.09954769335,9.31964980157871,0.4762708008486077,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
633,16560000,2023-02-05,52.0,1.128989213346355,39651.80868365622,28718.96582773385,9.309666264819903,0.45035157328012887,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
634,16572000,2023-02-06,51.37,1.1321010483363514,46190.933604215395,29878.187204973212,9.297318267564718,0.4238128793887713,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
635,16578000,2023-02-07,57.13,1.1659519146039405,41088.16486128056,30751.828317736436,9.314084045188123,0.41519855702542513,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
636,16584000,2023-02-08,56.13,1.1706282229762532,70663.65437828244,32872.98862090673,9.246707681828136,0.40372216343560013,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
