,block,block_timestamp,b_price,price_volatility,combined_USDT,rolling_USDT,liquidity_volatility,rolling_USDT_Vola,TOKEN_ADDRESS,OLD_COLLATERAL,NEW_COLLATERAL
411,15108000,2022-07-09,6502.7,1.4287686345405701,410691.23661176796,371140.0187850895,2.1384440546897956,1.9360373045221007,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,73.0,75.0
412,15114000,2022-07-10,6042.91,1.442946044080964,402796.96049256006,370518.19130053656,2.1396580790580466,1.9379583300608476,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,73.0,75.0
413,15120000,2022-07-11,5506.28,1.462381984030719,351047.33455108333,367608.8063622999,2.171914486885131,1.9380796962802456,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,73.0,75.0
414,15126000,2022-07-12,5446.86,1.4617926321007773,345100.60355950677,364467.15655469766,2.1724884699064138,1.939000469112465,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,73.0,75.0
415,15132000,2022-07-13,5917.0,1.4795403370340785,377074.90781298507,363461.42645020824,2.177262057843292,1.9414160690140498,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,73.0,75.0
416,15138000,2022-07-14,6007.5,1.4517507658428814,397381.3220148006,364257.0499999063,2.1651650922349392,1.943260548558733,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,73.0,75.0
417,15144000,2022-07-15,6149.32,1.4424456352892754,400937.44198879687,365914.11186103075,2.1551166171349276,1.945752452106871,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,73.0,75.0
418,15156000,2022-07-16,6265.13,1.335879152061645,396238.63336545107,369925.9836566415,2.047189997372153,1.9496199922738637,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,73.0,75.0
419,15162000,2022-07-17,6065.3,1.3402293404678716,372099.5221958772,372892.281513254,2.0600391663589868,1.9523502154188586,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,73.0,75.0
420,15168000,2022-07-18,6609.6,1.3376108361652868,391841.82679048943,377671.4660700839,2.019968730599989,1.9563660588011902,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,73.0,75.0
421,15174000,2022-07-19,6771.73,1.2576119432975024,402775.4462880001,383737.29212575447,1.9800791619698892,1.9614283168643993,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,73.0,75.0
422,15180000,2022-07-20,6492.97,1.2547322399561804,375849.5611324183,388757.715905199,1.9984846395451263,1.9656637105079175,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,73.0,75.0
