blocknumber,volume COMP for 5% slippage
16045600,145.51654386356134
16045750,145.01654386358825
16045900,145.01654386358825
16046050,145.00824090160506
16046200,145.0047541344253
16046350,145.0047541344253
16046500,145.0047541344253
16046650,145.0047541344253
16046800,150.82893071099383
16046950,150.82893071099383
16047100,150.82893071099383
16047250,150.82893071099383
16047400,151.7929287809921
16047550,146.847213954729
16047700,146.847213954729
16047850,146.7497262580759
16048000,146.7497262580759
16048150,146.7497262580759
16048300,146.4365452394149
16048450,156.67057568921516
16048600,156.04997354216997
16048750,157.14257262909237
16048900,157.52885300017434
16049050,157.52885300017434
16049200,147.8750612796007
16049350,147.8750612796007
16049500,147.877837528785
16049650,147.877837528785
16049800,147.877837528785
16049950,147.877837528785
16050100,147.877837528785
16050250,144.74800671290558
16050400,144.74800671290558
16050550,144.74800671290558
16050700,144.74800671290558
16050850,144.61342245678605
16051000,144.61342245678605
16051150,144.61342245678605
16051300,144.61342245678605
16051450,144.61342245678605
16051600,144.74494057163582
16051750,144.74494057163582
16051900,144.74494057163582
16052050,148.253362661077
16052200,148.253362661077
16052350,148.253362661077
16052500,142.07893262909758
16052650,142.07893262909758
16052800,142.0475267214904
16052950,141.5212109320171
16053100,141.66063250428058
16053250,141.66063250428058
16053400,141.92213642465688
16053550,141.54046786734733
16053700,141.54046786734733
16053850,146.4462188108914
16054000,146.4462188108914
16054150,146.4462188108914
16054300,146.44095565278124
16054450,146.44095565278124
16054600,146.44095565278124
16054750,146.4379110392513
16054900,153.19510897478597
16055050,153.19510897478597
16055200,153.19510897478597
16055350,153.19510897478597
16055500,153.19510897478597
16055650,153.16392583660758
16055800,153.16392583660758
16055950,145.49664414168353
16056100,145.8747592943938
16056250,145.8747592943938
16056400,146.73769672795825
16056550,146.73769672795825
16056700,156.84055018907023
16056850,152.5547327956381
16057000,152.5547327956381
16057150,154.7945929299308
16057300,154.74116093920065
16057450,154.74116093920065
16057600,154.6350882982788
16057750,154.6350882982788
16057900,154.6350882982788
16058050,153.8054752011157
16058200,156.65209964121183
16058350,156.65209964121183
16058500,156.102466936715
16058650,156.12980661927278
16058800,156.12980661927278
16058950,156.31772718908698
16059100,156.31772718908698
16059250,156.31772718908698
16059400,156.31862617667898
16059550,156.31862617667898
16059700,156.31862617667898
16059850,156.31862617667898
16060000,156.31862617667898
16060150,162.5271433843764
16060300,162.52879596103142
16060450,163.11507638705072
16060600,163.11507638705072
16060750,158.32903024843654
16060900,158.32903024843654
16061050,158.33172098626403
16061200,158.35013410801966
16061350,158.35013410801966
16061500,158.35013410801966
16061650,158.35013410801966
16061800,158.35239088303217
16061950,158.35239088303217
16062100,158.44794949451864
16062250,158.44794949451864
16062400,158.43019372008197
16062550,158.26019372009114
16062700,158.28518607351862
16062850,158.5292598872029
16063000,158.52596227259482
16063150,151.70344895847046
16063300,151.70319818304682
16063450,151.20279544255135
16063600,151.20279544255135
16063750,151.20279544255135
16063900,151.20475294909738
16064050,151.20475294909738
16064200,157.05019017098985
16064350,157.05019017098985
16064500,153.64945506933563
16064650,153.64945506933563
16064800,153.64945506933563
16064950,152.67491624730246
16065100,151.67491624735615
16065250,153.83318977042444
16065400,153.83318977042444
16065550,155.73061731853787
16065700,155.73061731853787
16065850,154.8907213738604
16066000,154.8907213738604
16066150,155.17485137384514
16066300,155.17485137384514
16066450,155.17485137384514
16066600,154.9664753471547
16066750,154.9664753471547
16066900,155.03124966560495
16067050,155.03124966560495
16067200,156.0692821474681
16067350,156.0692821474681
16067500,156.0692821474681
16067650,156.0692821474681
16067800,156.0692821474681
16067950,156.0692821474681
16068100,156.0692821474681
16068250,156.9846804069479
16068400,156.96420557593424
16068550,156.95721948188853
16068700,156.95721948188853
16068850,156.95721948188853
16069000,156.95721948188853
16069150,156.95721948188853
16069300,156.97833523310535
16069450,155.42708693748003
16069600,155.42708693748003
16069750,154.62994810235003
16069900,155.06040488332061
16070050,155.06303646226797
16070200,155.06329634142588
16070350,155.06329634142588
16070500,155.06329634142588
16070650,155.06329634142588
16070800,155.03141058964644
16070950,155.03141058964644
16071100,155.60778288012426
16071250,155.60778288012426
16071400,155.60778288012426
16071550,151.37038412506715
16071700,151.37038412506715
16071850,151.27038412507252
16072000,151.13385569256297
16072150,155.5577899826152
16072300,155.5577899826152
16072450,155.5577899826152
16072600,155.5577899826152
16072750,155.5577899826152
16072900,155.5577899826152
16073050,155.5577899826152
16073200,158.23536221847206
16073350,152.84340964999487
16073500,152.84340964999487
16073650,152.8334096499954
16073800,152.8337481682264
16073950,152.8337481682264
16074100,152.8337481682264
16074250,152.8337481682264
16074400,152.83401472372918
16074550,152.83401472372896
16074700,152.19523782811
16074850,152.19523782811
16075000,152.67179147613518
16075150,152.67179147613518
16075300,152.67179147613518
16075450,157.4743256591812
16075600,157.55141097955644
16075750,157.55141097955644
16075900,157.55141097955644
16076050,157.55141097955644
16076200,152.44031738604735
16076350,154.17281738595432
16076500,154.17297909602226
16076650,154.16797909602252
16076800,154.16797909602252
16076950,154.16797909602252
16077100,154.10002523651806
16077250,155.09710598284857
16077400,155.09710598284857
16077550,155.1328330719628
16077700,155.1328330719628
16077850,155.1328330719628
16078000,152.48299613457027
16078150,157.0678100923879
16078300,157.0678100923879
16078450,157.0678100923879
16078600,157.0678100923879
16078750,157.0678100923879
16078900,160.23896363396057
16079050,159.85123184554413
16079200,160.34597061154636
16079350,159.55220265861368
16079500,159.55220265861368
16079650,159.55220265861368
16079800,160.873322023076
16079950,160.873322023076
16080100,160.76367026102977
16080250,154.45332979201166
16080400,159.98239497287125
16080550,159.98239497287125
16080700,159.02490863271208
16080850,159.02490863271208
16081000,157.90047055692838
16081150,158.31279430537376
16081300,158.00201747291004
16081450,158.0924909554155
16081600,158.0924909554155
16081750,158.0924909554155
16081900,158.0924909554155
16082050,158.0924909554155
16082200,158.08239172066575
16082350,157.74595905769883
16082500,157.74595905769883
16082650,157.69595905770177
16082800,157.69595905770177
16082950,157.69595905770177
16083100,157.6535879650006
16083250,157.6535879650006
16083400,160.90278071709244
16083550,160.27128071712644
16083700,160.27128071712644
16083850,160.27128071712644
16084000,160.27047901198506
16084150,156.86467901216838
16084300,161.13570439689363
16084450,159.6193301333641
16084600,162.40936921657962
16084750,162.40936921657962
16084900,162.40936921657962
16085050,162.40936921657962
16085200,159.45200267698172
16085350,159.42295964234884
16085500,159.4195195081855
16085650,157.27827710349214
16085800,156.99123499653382
16085950,156.99123499653382
16086100,156.5786317400361
16086250,156.91797291411186
16086400,156.91797291411186
16086550,156.39230635306527
16086700,156.39230635306527
16086850,156.39230635306527
16087000,156.4527659311492
16087150,159.8428353839495
16087300,157.77747447065227
16087450,157.99939062854733
16087600,158.99396583341098
16087750,160.24126527257005
16087900,160.24126527257005
16088050,160.23079101634255
16088200,160.23079101634255
16088350,160.23079101634255
16088500,160.13079101634793
16088650,160.13079101634793
16088800,160.13079101634793
16088950,160.2250660303909
16089100,160.2250660303909
16089250,159.9553271352408
16089400,159.1934951659309
16089550,158.0765674082041
16089700,158.0765674082041
16089850,158.0765674082041
16090000,157.0368419257431
16090150,157.0368419257431
16090300,157.14729118801046
16090450,157.14729118801046
16090600,157.14729118801046
16090750,159.91868900492193
16090900,159.84038628234634
16091050,158.25072792363326
16091200,158.25072792363326
16091350,158.05072792364402
16091500,157.05072792369785
16091650,156.45072792373014
16091800,157.41973125477904
16091950,157.41973125477904
16092100,157.41973125477904
16092250,157.41973125477904
16092400,153.96300849474744
16092550,153.96300849474744
16092700,153.96300849474744
16092850,153.86300849475282
16093000,154.0992606080958
16093150,155.5294254342035
16093300,155.5294254342035
16093450,155.5294254342035
16093600,155.5294254342035
16093750,155.93483576693242
16093900,153.56389035776564
16094050,161.66057693142557
16094200,161.55243000218235
16094350,161.55243000218235
16094500,161.55243000218235
16094650,161.55243000218235
16094800,159.94600146174156
16094950,159.94600146174156
16095100,159.94404083790613
16095250,159.94896364979877
16095400,159.94896364979877
16095550,159.66503248470363
16095700,159.49556724026303
16095850,159.49556724026303
16096000,159.54605404613818
16096150,159.54605404613818
16096300,155.558264061516
16096450,155.558264061516
16096600,156.01056674088022
16096750,156.01056674088022
16096900,155.9108954606916
16097050,155.9108954606916
16097200,155.90519845312136
16097350,155.89519845312188
16097500,155.89519845312188
16097650,155.89519845312188
16097800,155.89519845312188
16097950,155.89519845312188
16098100,155.89502022699784
16098250,160.76691413784772
16098400,160.76691413784772
16098550,155.9987602932791
16098700,155.9987602932791
16098850,152.71201626857686
16099000,152.71201626857686
16099150,152.71201626857686
16099300,152.7125425843662
16099450,152.7125425843662
16099600,157.3061697652643
16099750,157.3061697652643
16099900,157.3061697652643
16100050,157.19140043811592
16100200,157.19140043811592
16100350,157.19140043811592
16100500,157.18140043811647
16100650,158.8265969115574
16100800,158.8265969115574
16100950,153.88463537245917
16101100,153.88463537245917
16101250,155.57551160431765
16101400,155.57551160431765
16101550,155.76650675666306
16101700,155.76650675666306
16101850,155.62650675667058
16102000,155.62650675667058
16102150,155.7294110898179
16102300,155.7294110898179
16102450,155.15367674424235
16102600,155.1513593730992
16102750,156.76169994000352
16102900,156.76169994000352
16103050,156.6116999400116
16103200,156.6116999400116
16103350,156.6116999400116
16103500,156.7683705007122
16103650,156.7683705007122
16103800,156.22960729150907
16103950,156.11160468994328
16104100,156.11160468994328
16104250,155.30935736649613
16104400,155.30935736649613
16104550,155.24205168069219
16104700,155.24205168069219
16104850,155.24205168069219
16105000,155.24205168069219
16105150,160.4803683379555
16105300,160.4803683379555
16105450,160.4803683379555
16105600,160.4803683379555
16105750,160.36696267036336
16105900,157.76185910389242
16106050,157.76185910389242
16106200,157.84115372951825
16106350,157.84115372951825
16106500,157.96746951899215
16106650,157.96746951899215
16106800,159.25870919944956
16106950,159.2589991628878
16107100,159.2589991628878
16107250,159.69279386286442
16107400,159.69279386286442
16107550,159.69279386286442
16107700,159.6892426256168
16107850,159.6892426256168
16108000,159.68503209819121
16108150,159.68503209819121
16108300,159.68503209819121
16108450,160.9372283744138
16108600,160.93016291861665
16108750,160.93016291861665
16108900,160.9287462052551
16109050,160.9287462052551
16109200,160.9287462052551
16109350,160.9287462052551
16109500,160.9287462052551
16109650,160.9287462052551
16109800,160.9287462052551
16109950,160.92874620525512
16110100,160.9290437188812
16110250,160.9290437188812
16110400,160.9290437188812
16110550,160.9290437188812
16110700,160.9290437188812
16110850,160.72904371889194
16111000,158.4969305098105
16111150,158.4969305098105
16111300,158.24693050982395
16111450,158.26096748804557
16111600,158.26096748804557
16111750,158.26096748804557
16111900,158.26096748804557
16112050,158.26096748804557
16112200,158.26096748804557
16112350,158.26096748804557
16112500,158.23105736637908
16112650,158.23105736637908
16112800,158.23105736637908
16112950,158.23105736637908
16113100,158.23105736637908
16113250,158.17543130946646
16113400,158.17543130946646
16113550,158.17543130946646
16113700,158.17543130946646
16113850,158.07539738876415
16114000,158.07563242452872
16114150,158.22186070835758
16114300,158.22186070835758
16114450,158.1718607083603
16114600,158.1718607083603
16114750,158.1718607083603
16114900,158.1718607083603
16115050,160.13195945603235
16115200,160.13195945603235
16115350,153.44468154473012
16115500,153.44468154473012
16115650,153.3446815447355
16115800,156.89148248961018
16115950,156.89148248961018
16116100,156.89148248961018
16116250,156.82104249258472
16116400,151.96637938038592
16116550,151.57857247492328
16116700,151.57857247492328
16116850,151.57857247492328
16117000,151.89655943688072
16117150,151.89655943688072
16117300,151.09421806748387
16117450,151.2655327009226
16117600,151.2655327009226
16117750,171.46966400098594
16117900,171.46966400098594
16118050,171.4358992436612
16118200,171.4358992436612
16118350,171.4358992436612
16118500,170.4658123821945
16118650,170.4658123821945
16118800,170.4658123821945
16118950,169.28739590956636
16119100,168.77615007362894
16119250,172.38871431721176
16119400,170.95696084604194
16119550,170.95696084604194
16119700,170.8544807675014
16119850,170.3336917324932
16120000,166.90296101782175
16120150,173.54720223362122
16120300,173.54720223362122
16120450,173.54720223362122
16120600,173.7162339581262
16120750,173.7162339581262
16120900,173.70623395812677
16121050,173.06073660930556
16121200,173.06073660930556
16121350,173.06073660930556
16121500,173.06073660930556
16121650,173.06073660930556
16121800,173.06073660930556
16121950,173.08989243022293
16122100,173.07402782620264
16122250,173.5212129358445
16122400,173.5212129358445
16122550,173.95560972513343
16122700,173.95560972513343
16122850,168.7567604377222
16123000,169.38501128205044
16123150,169.38501128205044
16123300,169.38501128205044
16123450,169.38501128205044
16123600,172.85692594340534
16123750,172.85692594340534
16123900,172.85692594340534
16124050,169.15973950256483
16124200,168.3907806125736
16124350,168.10424152831268
16124500,167.56404182997989
16124650,167.56404182997989
16124800,169.96126989178165
16124950,169.9592698917818
16125100,169.9592698917818
16125250,171.6572187972457
16125400,171.7303761656668
16125550,168.18768837566296
16125700,168.18768837566296
16125850,168.18768837566296
16126000,168.18768837566296
16126150,168.18768837566296
16126300,172.30602601603752
16126450,172.30602601603752
16126600,172.30602601603752
16126750,172.30602601603752
16126900,172.30602601603752
16127050,172.30602601603752
16127200,172.30602601603752
16127350,172.30602601603752
16127500,172.30602601603752
16127650,172.30602601603752
16127800,172.30602601603752
16127950,172.28480493118494
16128100,171.74362230109085
16128250,172.15287992899624
16128400,172.15287992899624
16128550,172.15287992899624
16128700,172.15287992899624
16128850,172.15287992899624
16129000,172.15287992899624
16129150,173.8037052203513
16129300,173.8037052203513
16129450,174.22995536255192
16129600,174.22995536255192
16129750,174.22995536255192
16129900,174.2199553625525
16130050,174.2199553625525
16130200,174.2199553625525
16130350,174.2199553625525
16130500,174.2199553625525
16130650,174.2199553625525
16130800,174.2958122567592
16130950,174.2958122567592
16131100,174.3237274843547
16131250,174.52932174917743
16131400,173.19979827197028
16131550,173.18986893375825
16131700,177.28048353890875
16131850,177.28048353890875
16132000,177.28048353890875
16132150,175.919577062044
16132300,175.919577062044
16132450,172.05578280209275
16132600,167.44786163963076
16132750,167.12937453740588
16132900,167.12937453740588
16133050,167.12937453740588
16133200,167.12937453740588
16133350,166.67734398447615
16133500,165.96813909093882
16133650,166.535206912049
16133800,166.535206912049
16133950,167.16021880173324
16134100,167.16021880173324
16134250,168.01295516589678
16134400,167.6215303137565
16134550,167.6215303137565
16134700,167.88140093415166
16134850,167.62032594822946
16135000,167.62032594822946
16135150,170.6698810504768
16135300,170.6698810504768
16135450,170.6698810504768
16135600,170.6698810504768
16135750,170.6698810504768
16135900,164.61700695753393
16136050,164.61700695753393
16136200,164.61700695753393
16136350,164.61700695753393
16136500,165.76669043024262
16136650,165.76669043024262
16136800,165.32141780141527
16136950,165.32141780141527
16137100,164.84333026508355
16137250,165.29677459011467
16137400,165.29677459011467
16137550,165.29677459011467
16137700,165.29677459011467
16137850,164.85358526050734
16138000,164.85358526050734
16138150,164.85358526050734
16138300,164.4750751123104
16138450,164.4750751123104
16138600,164.4750751123104
16138750,165.5941768254722
16138900,165.64582693173313
16139050,165.58113595969144
16139200,165.90836676308982
16139350,165.97820601053945
16139500,165.96443819304568
16139650,172.2811385832904
16139800,172.74552590130114
16139950,172.746607682019
16140100,169.31235641137877
16140250,169.31235641137877
16140400,169.31235641137877
16140550,169.31235641137877
16140700,169.31235641137877
16140850,169.31235641137877
16141000,169.31235641137877
16141150,169.31235641137877
16141300,169.32101317508952
16141450,169.32101317508952
16141600,171.8542420733894
16141750,171.8542420733894
16141900,172.35664395651563
16142050,172.35664395651563
16142200,172.35664395651563
16142350,172.35664395651563
16142500,172.35664395651563
16142650,172.35664395651563
16142800,172.35664395651563
16142950,175.7937672172632
16143100,175.7937672172632
16143250,175.7937672172632
16143400,175.7937672172632
16143550,175.7937672172632
16143700,175.7937672172632
16143850,175.10506048488693
16144000,172.98055261449554
16144150,172.98055261449554
16144300,172.98055261449554
16144450,172.9737561599865
16144600,175.53465792550577
16144750,174.60431213620865
16144900,177.4916002365007
16145050,177.4916002365007
16145200,170.63682412214357
16145350,170.63682412214357
16145500,170.63682412214357
16145650,170.63682412214357
16145800,170.63682412214357
16145950,170.63682412214357
16146100,170.63682412214357
16146250,173.34382860788173
16146400,149.77287352238375
16146550,149.21806256860543
16146700,149.25505740526808
16146850,149.25505740526808
16147000,149.15670191850145
16147150,149.15670191850145
16147300,149.15670191850145
16147450,149.1873946248817
16147600,148.87160515119754
16147750,148.87160515119754
16147900,147.0245947337019
16148050,147.0245947337019
16148200,147.0245947337019
16148350,147.0245947337019
16148500,147.0245947337019
16148650,149.99862386007783
16148800,152.5426337207105
16148950,152.5426337207105
16149100,152.5426337207105
16149250,152.5426337207105
16149400,152.5426337207105
16149550,152.5426337207105
16149700,152.5426337207105
16149850,152.5426337207105
16150000,152.5426337207105
16150150,152.5426337207105
16150300,152.5426337207105
16150450,151.09016432896647
16150600,151.09016432896647
16150750,150.6095732930105
16150900,150.6095732930105
16151050,150.6095732930105
16151200,148.48821189669155
16151350,148.48821189669155
16151500,148.48821189669155
16151650,148.48821189669155
16151800,148.48821189669155
16151950,148.59682953790883
16152100,148.59682953790883
16152250,151.66149051132808
16152400,151.66149051132808
16152550,151.61628300640697
16152700,146.26589904056888
16152850,146.26589904056888
16153000,146.26589904056888
16153150,146.26672233562203
16153300,146.26672233562203
16153450,146.26672233562203
16153600,146.26672233562203
16153750,151.7041667809819
16153900,151.70383339187146
16154050,145.81666357110015
16154200,145.8150049983155
16154350,145.8150049983155
16154500,145.8150049983155
16154650,145.71500499832086
16154800,145.71500499832086
16154950,145.7083713406255
16155100,145.67635157449354
16155250,145.67635157449354
16155400,145.67635157449354
16155550,145.67635157449354
16155700,145.67635157449354
16155850,146.167114741438
16156000,146.167114741438
16156150,146.167114741438
16156300,146.6093646863568
16156450,146.6093646863568
16156600,146.6093646863568
16156750,146.6093646863568
16156900,146.6093646863568
16157050,146.6093646863568
16157200,146.6093646863568
16157350,146.6093646863568
16157500,146.71618729157
16157650,149.22010629011294
16157800,149.22010629011294
16157950,149.22010629011294
16158100,148.90096723363115
16158250,148.90096723363115
16158400,148.90096723363115
16158550,148.90096723363115
16158700,148.90096723363115
16158850,148.90096723363115
16159000,148.90096723363115
16159150,148.90096723363115
16159300,148.90096723363115
16159450,150.64761258054935
16159600,150.64761258054935
16159750,150.64761258054935
16159900,150.64761258054935
16160050,150.64761258054935
16160200,150.51725407410026
16160350,150.51725407410026
16160500,150.51725407410026
16160650,150.51725407410026
16160800,150.51725407410026
16160950,150.51725407410026
16161100,150.51725407410026
16161250,149.21032434300892
16161400,149.21032434300892
16161550,149.21032434300892
16161700,149.21032434300892
16161850,149.21032434300892
16162000,149.21032434300892
16162150,149.21032434300892
16162300,149.38448267115578
16162450,149.38448267115578
16162600,149.38448267115578
16162750,149.38448267115578
16162900,149.28448267116116
16163050,149.28448267116116
16163200,149.28448267116116
16163350,149.28448267116116
16163500,149.28448267116116
16163650,149.28448267116116
16163800,150.0070235846774
16163950,150.0070235846774
16164100,152.0675727445839
16164250,152.0675727445839
16164400,152.0675727445839
16164550,152.5134810820416
16164700,154.29397000903185
16164850,154.29397000903185
16165000,154.29397000903185
16165150,154.29397000903185
16165300,153.42589778073503
16165450,153.42589778073503
16165600,155.50863740465257
16165750,155.44246513789784
16165900,156.62265422075706
16166050,157.05720113860747
16166200,156.89205634563172
16166350,156.89205634563172
16166500,151.99531838203245
16166650,151.99531838203245
16166800,151.99547031389207
16166950,151.99547031389207
16167100,151.40294399810264
16167250,151.40294399810264
16167400,151.44457259141632
16167550,151.44457259141632
16167700,151.5543674082587
16167850,156.5579350013178
16168000,156.55793500131773
16168150,156.55793500131776
16168300,156.55793500131776
16168450,155.2339096227208
16168600,155.2339096227208
16168750,155.2339096227208
16168900,153.26980970138627
16169050,152.76991496457097
16169200,152.87602988198162
16169350,152.87602988198162
16169500,152.87602988198162
16169650,152.87602988198162
16169800,153.0499996165256
16169950,153.0499996165256
16170100,153.06315751126226
16170250,156.16102249427695
16170400,156.16102249427695
16170550,152.0446169014206
16170700,152.07093269089413
16170850,152.07093269089413
16171000,152.07093269089413
16171150,152.07093269089413
16171300,152.00558768794076
16171450,152.00558768794076
16171600,152.00558768794076
16171750,151.6194596851658
16171900,153.42211525844357
16172050,153.42211525844357
16172200,153.42211525844357
16172350,153.42211525844357
16172500,153.34831187714292
16172650,153.3469484900353
16172800,153.3469484900353
16172950,154.51816206481914
16173100,154.3549096472791
16173250,151.78328486280847
16173400,151.78328486280847
16173550,151.78328486280847
16173700,151.78328486280847
16173850,155.4887972120963
16174000,155.4887972120963
16174150,155.4887972120963
16174300,155.4887972120963
16174450,155.4887972120963
16174600,155.4887972120963
16174750,155.9423242044403
16174900,152.83433078075774
16175050,152.36383510676723
16175200,152.36383510676723
16175350,156.5021852383566
16175500,156.5021852383566
16175650,156.5021852383566
16175800,156.5021852383566
16175950,156.5021852383566
16176100,154.9459048162009
16176250,154.9459048162009
16176400,154.9459048162009
16176550,155.2066388525056
16176700,155.2066388525056
16176850,152.1214747966567
16177000,155.1185739866827
16177150,155.1185739866827
16177300,155.1185739866827
16177450,155.1185739866827
16177600,155.1185739866827
16177750,155.1185739866827
16177900,154.53318884600947
16178050,154.53318884600947
16178200,154.53318884600947
16178350,154.53318884600947
16178500,154.53318884600947
16178650,154.53318884600947
16178800,158.2270508840673
16178950,158.91861818317784
16179100,158.91861818317784
16179250,156.6165474189999
16179400,155.95597702023807
16179550,153.0905804856205
16179700,153.0905804856205
16179850,153.0905804856205
16180000,151.08094359960515
16180150,151.08094359960515
16180300,151.31149425239775
16180450,151.31149425239775
16180600,151.31149425239775
16180750,151.0349309733003
16180900,155.098864924079
16181050,155.098864924079
16181200,155.098864924079
16181350,158.1154588716521
16181500,158.1154588716521
16181650,153.48357535041953
16181800,153.4554449102815
16181950,153.4489021735032
16182100,153.4489021735032
16182250,153.44909445778674
16182400,153.45340663351948
16182550,153.44724985324746
16182700,157.6686239668436
16182850,158.11782730258733
16183000,153.94898673024193
16183150,153.94898673024193
16183300,150.56954704422304
16183450,153.08944012329658
16183600,153.08944012329658
16183750,153.0124873997448
16183900,153.0124873997448
16184050,153.0124873997448
16184200,153.0124873997448
16184350,153.0124873997448
16184500,153.0124873997448
16184650,153.0124873997448
16184800,153.0124873997448
16184950,153.0124873997448
16185100,152.27427796800328
16185250,151.6440681634905
16185400,147.59431334166226
16185550,147.59431334166226
16185700,149.51831334155872
16185850,150.38594492050606
16186000,150.3772306012811
16186150,150.3295123391913
16186300,150.3295123391913
16186450,150.3295123391913
16186600,150.3295123391913
16186750,150.3295123391913
16186900,150.3295123391913
16187050,150.3295123391913
16187200,150.2958383613261
16187350,150.2958383613261
16187500,149.89989587830178
16187650,151.42149690459632
16187800,151.42149690459632
16187950,151.42149690459632
16188100,151.42149690459632
16188250,149.32005410347108
16188400,149.32005410347108
16188550,149.32005410347108
16188700,149.32005410347108
16188850,147.6031489534967
16189000,149.85580402270182
16189150,149.85580402270182
16189300,149.85580402270182
16189450,149.85580402270182
16189600,149.85410503955802
16189750,149.85410503955802
16189900,149.85410503955802
16190050,153.95414414761314
16190200,153.95414414761314
16190350,153.95414414761314
16190500,153.95414414761322
16190650,150.16362489546563
16190800,150.16362489546563
16190950,149.57559356740907
16191100,149.8575792978934
16191250,149.8575792978934
16191400,150.811655613355
16191550,150.811655613355
16191700,150.811655613355
16191850,150.811655613355
16192000,150.811655613355
16192150,150.811655613355
16192300,150.811655613355
16192450,150.811655613355
16192600,150.811655613355
16192750,153.82285139960388
16192900,149.4115459585236
16193050,149.4115459585236
16193200,149.4115459585236
16193350,149.4115459585236
16193500,149.66250151705404
16193650,149.66250151705404
16193800,149.66250151705404
16193950,150.12500874843354
16194100,152.30091337153127
16194250,152.75827673161976
16194400,152.34382435842025
16194550,152.34382435842025
16194700,152.81208873729446
16194850,152.81208873729446
16195000,151.5806525273199
16195150,151.5806525273199
16195300,152.16001741295202
16195450,152.16001741295202
16195600,151.89658130128836
16195750,151.89658130128836
16195900,151.89658130128836
16196050,151.89658130128836
16196200,153.62222787763952
16196350,153.1125694342559
16196500,153.1125694342559
16196650,151.5885821765414
16196800,151.5885821765414
16196950,151.69735759986477
16197100,151.69735759986477
16197250,151.69735759986477
16197400,151.69735759986477
16197550,151.69735759986477
16197700,151.69735759986477
16197850,151.69735759986477
16198000,151.69735759986477
16198150,150.19182862775682
16198300,150.4285065224937
16198450,150.4285065224937
16198600,150.4285065224937
16198750,149.2600767724323
16198900,149.2600767724323
16199050,150.98428957768525
16199200,150.98428957768525
16199350,152.9827462488334
16199500,152.9827462488334
16199650,152.9827462488334
16199800,148.6544417390947
16199950,148.66788363670395
16200100,155.32952752371813
16200250,155.32952752371813
16200400,152.12732114895508
16200550,157.2143944544571
16200700,157.2143944544571
16200850,155.85937086616323
16201000,155.85937086616323
16201150,150.80000443364784
16201300,155.6214647301919
16201450,155.6214647301919
16201600,155.6214647301919
16201750,155.6214647301919
16201900,155.6214647301919
16202050,155.6214647301919
16202200,155.6214647301919
16202350,155.6214647301919
16202500,155.6214647301919
16202650,155.6214647301919
16202800,155.6214647301919
16202950,155.61680654742042
16203100,160.44875493757797
16203250,160.44875493757797
16203400,160.44875493757797
16203550,160.44875493757797
16203700,156.32492107431491
16203850,153.35410686643775
16204000,153.35410686643775
16204150,153.35440038739944
16204300,153.35440038739944
16204450,153.0544003874156
16204600,155.34488039402333
16204750,155.3454067098129
16204900,155.97383101049343
16205050,155.97383101049343
16205200,155.97383101049343
16205350,155.97383101049343
16205500,155.97383101049343
16205650,156.83038649267388
16205800,156.83038649267388
16205950,156.83038649267388
16206100,153.3484378467663
16206250,153.33843784676682
16206400,153.33843784676682
16206550,157.3833978176209
16206700,157.38406479937873
16206850,157.31453406758928
16207000,157.31453406758928
16207150,157.35356705011517
16207300,156.4698717547009
16207450,156.36303229054298
16207600,156.36303229054298
16207750,159.52780703762022
16207900,159.4601703414061
16208050,159.4601703414061
16208200,159.4601703414061
16208350,159.45490718338684
16208500,159.45490718338684
16208650,159.45490718338684
16208800,159.45490718338684
16208950,159.29184791288563
16209100,159.29184791288563
16209250,158.68559459020125
16209400,158.68559459020125
16209550,161.2401213752532
16209700,161.2401213752532
16209850,160.87147203952506
16210000,160.87147203952506
16210150,160.87147203952506
16210300,161.38631434018586
16210450,161.38631434018586
16210600,161.38631434018586
16210750,161.38631434018586
16210900,160.25385772798757
16211050,160.25385772798757
16211200,160.25385772798757
16211350,157.25385772814903
16211500,160.39644029383442
16211650,160.39644029383442
16211800,160.00012634994312
16211950,160.51206613804823
16212100,158.2409051276324
16212250,158.2409051276324
16212400,158.2409051276324
16212550,158.22090512763347
16212700,158.22090512763347
16212850,158.22090512763347
16213000,158.22090512763347
16213150,158.22090512763347
16213300,158.22090512763347
16213450,158.22090512763347
16213600,158.22090512763347
16213750,158.12090512763885
16213900,158.12090512763885
16214050,158.12090512763885
16214200,158.12090512763885
16214350,158.12090512763885
16214500,158.12090512763885
16214650,158.0309051276437
16214800,157.9960302851459
16214950,157.9960302851459
16215100,157.9960302851459
16215250,157.8827310832869
16215400,157.8827310832869
16215550,157.34936618176062
16215700,157.34936618176062
16215850,157.34936618176062
16216000,157.35000885794963
16216150,157.78587514332273
16216300,157.78587514332273
16216450,157.78587514332273
16216600,157.78587514332273
16216750,157.78587514332273
16216900,157.74403169067614
16217050,157.74403169067614
16217200,157.71203169067786
16217350,157.71203169067786
16217500,157.70888037250785
16217650,156.6184848215828
16217800,156.6184848215828
16217950,155.36271069904217
16218100,155.36271069904217
16218250,155.36271069904217
16218400,155.26271069904757
16218550,155.26271069904757
16218700,155.26271069904757
16218850,155.2279094715616
16219000,155.2279094715616
16219150,155.2279094715616
16219300,155.2279094715616
16219450,155.21715107479758
16219600,155.21715107479758
16219750,155.21715107479758
16219900,155.6171807969679
16220050,160.11468584676493
16220200,160.11468584676493
16220350,160.11468584676493
16220500,160.11468584676493
16220650,160.11468584676493
