blocknumber,volume WETH for 5% slippage
11532850,17743.73799778054
11533000,17727.712358667442
11533150,17625.822768738028
11533300,17671.530060712597
11533450,17680.708154027496
11533600,17678.804859042662
11533750,17691.450276506424
11533900,17661.89756346718
11534050,17661.754126087806
11534200,17642.715891596323
11534350,17604.08046836102
11534500,17614.38567270279
11534650,17615.471082359043
11534800,17660.933156423635
11534950,17631.150555128857
11535100,17657.13815522552
11535250,17643.92399078053
11535400,17658.28727302565
11535550,17692.18956745985
11535700,17762.521748721774
11535850,17769.95500572065
11536000,17730.23477546117
11536150,17710.737926901886
11536300,17402.744950485954
11536450,17036.31749433122
11536600,16931.94890584331
11536750,16969.326203092976
11536900,16851.94477845382
11537050,16881.017272406505
11537200,16936.954122759547
11537350,16950.62267704928
11537500,16922.41785935899
11537650,16912.394269450248
11537800,16823.932075625024
11537950,16851.03752936887
11538100,16911.942855369663
11538250,17125.781928611934
11538400,17033.501632186977
11538550,17022.52132534339
11538700,16966.40690704345
11538850,16883.850184411305
11539000,16952.85940019814
11539150,16739.44364558684
11539300,16704.862037016326
11539450,16770.19887700952
11539600,16802.730557957155
11539750,16771.681586955165
11539900,16841.980581161435
11540050,16826.42933736059
11540200,16851.99788675185
11540350,16794.88780855271
11540500,16723.56305379646
11540650,16614.44831591427
11540800,16655.522693881896
11540950,16529.71809257337
11541100,16391.91474262085
11541250,16407.29533105617
11541400,16333.45057363945
11541550,16333.297177368862
11541700,16321.258269465223
11541850,16343.577063591976
11542000,16386.94502844257
11542150,16368.628886644961
11542300,16380.425674160491
11542450,16378.76602218274
11542600,16455.208061783414
11542750,16498.958231187964
11542900,16455.61987889574
11543050,16399.30098407925
11543200,16339.843990756111
11543350,16376.022136489715
11543500,16248.985260491827
11543650,16163.985262896094
11543800,16154.878109689394
11543950,16114.418333596084
11544100,16087.412255928124
11544250,16221.699808369638
11544400,16162.231154873996
11544550,16145.052526522806
11544700,16252.621485652911
11544850,16259.26251714729
11545000,16245.80983443615
11545150,16263.669055551174
11545300,16342.890446266
11545450,16309.961413997618
11545600,16239.03953129836
11545750,16318.828739440301
11545900,16447.723964681616
11546050,16439.93781479518
11546200,16427.005030225904
11546350,16359.930048477487
11546500,16432.003052514076
11546650,16518.107249764696
11546800,16510.318937251737
11546950,16575.90018815911
11547100,16512.292352498174
11547250,16472.01303122702
11547400,16466.066698715425
11547550,16472.643973791302
11547700,16482.80527626125
11547850,16460.57250346351
11548000,16438.7410619874
11548150,16372.341465407342
11548300,16311.040989877933
11548450,16300.9469181678
11548600,16275.83784688609
11548750,16339.592752412282
11548900,16243.921318445951
11549050,16281.016760315295
11549200,16282.545562736559
11549350,16168.431593389803
11549500,16196.587000137617
11549650,16213.8706885016
11549800,16230.114992760922
11549950,16313.934702815794
11550100,16300.362970323404
11550250,16276.672352031965
11550400,16247.187588690387
11550550,16197.921551220526
11550700,16204.091734722038
11550850,16163.674597357458
11551000,16180.674470395825
11551150,16172.914814791118
11551300,16176.553529730198
11551450,16224.526767590549
11551600,16214.43843250678
11551750,16182.671694307195
11551900,16166.289245093329
11552050,16176.02950157068
11552200,16085.876394862484
11552350,16125.138000081992
11552500,16178.029972651857
11552650,16173.761631774847
11552800,16184.908720905209
11552950,16209.237427061307
11553100,16254.486104226162
11553250,16278.623911397677
11553400,16284.207141412204
11553550,16295.838489692149
11553700,16297.729600463019
11553850,16257.703550961334
11554000,16246.218136093928
11554150,16258.444051954226
11554300,16293.436597228138
11554450,16353.645717299252
11554600,16329.44364909592
11554750,16331.76553950111
11554900,16292.278276283745
11555050,16312.968809712562
11555200,16330.739523259195
11555350,16338.743427793917
11555500,16348.172785637173
11555650,16327.572282261215
11555800,16326.655077903124
11555950,16288.583121656702
11556100,16266.108921007457
11556250,16285.442894736087
11556400,16292.96141477568
11556550,16264.12230175444
11556700,16279.845985768363
11556850,16021.82086818562
11557000,16353.03620776713
11557150,16321.255195213205
11557300,16153.572100498204
11557450,16160.382067643324
11557600,16176.427114861988
11557750,15549.931737666993
11557900,15541.419755360708
11558050,15593.360547451826
11558200,15590.649983524694
11558350,15503.30757761591
11558500,15725.529722500942
11558650,15723.925933530336
11558800,15773.292677774152
11558950,15848.798206636842
11559100,15860.630790824202
11559250,15858.471625713079
11559400,15878.868956395454
11559550,15835.95595652159
11559700,15817.101931529629
11559850,15836.522502843858
11560000,15859.7316404858
11560150,15856.843207170765
11560300,15839.43359056524
11560450,15765.161020393745
11560600,15773.941535885198
11560750,15655.230900217153
11560900,15814.996124114856
11561050,15825.752115581592
11561200,15795.063774488008
11561350,15775.16761660244
11561500,15761.699129326254
11561650,15781.90802917286
11561800,15773.839338809601
11561950,15805.917989253125
11562100,15881.902101379164
11562250,15873.402497008647
11562400,15894.887913321742
11562550,15899.230292705848
11562700,15859.670651250955
11562850,15876.770222542837
11563000,15880.909278590509
11563150,15898.632792252523
11563300,15788.479230558485
11563450,15899.337323233034
11563600,15909.248113890571
11563750,15898.651056332936
11563900,15903.867742669172
11564050,15907.718196280402
11564200,15884.141992624995
11564350,15903.344036474678
11564500,15918.9918638596
11564650,15916.557464797996
11564800,15916.701469982756
11564950,15935.886532240547
11565100,15972.222237978029
11565250,15971.546250872794
11565400,15933.402553877735
11565550,15831.342662283394
11565700,15823.559490863001
11565850,15824.190367133488
11566000,15837.944960266861
11566150,15821.502121060024
11566300,15840.201701122467
11566450,15900.835150783838
11566600,15907.602165178469
11566750,15810.338970705663
11566900,15837.347889494806
11567050,15868.584216571166
11567200,15856.30138120157
11567350,15870.496148109072
11567500,15888.373055946373
11567650,15877.356946021857
11567800,15866.222780461918
11567950,15846.581033365728
11568100,15834.332760662015
11568250,15828.614685478984
11568400,15840.727012445888
11568550,15860.986340533578
11568700,15849.675699171174
11568850,15839.570703331672
11569000,15833.363243369124
11569150,15846.990073389286
11569300,15838.42850242756
11569450,15852.679529674526
11569600,15865.299763842515
11569750,15856.566380217148
11569900,15917.584276345413
11570050,15926.089195408189
11570200,15945.985697955446
11570350,15966.467794445125
11570500,15944.444279557501
11570650,15945.091767166436
11570800,15905.467686158503
11570950,15924.612640039559
11571100,15920.720270288686
11571250,15921.126058516646
11571400,15936.355678671433
11571550,15933.557917648068
11571700,16022.159743234224
11571850,16002.887287896941
11572000,15958.271945435728
11572150,15874.151780639251
11572300,15861.205607329437
11572450,15880.532658701704
11572600,15887.071527624314
11572750,15889.662415189538
11572900,15896.945461117328
11573050,15885.542544849304
11573200,15883.653323453706
11573350,15793.235838366934
11573500,15752.194843467849
11573650,15769.267315437173
11573800,15775.912024514852
11573950,15819.409234350082
11574100,15808.129611723081
11574250,15821.741100362487
11574400,15885.262770019239
11574550,15857.139280080271
11574700,15871.939946358296
11574850,15877.594811657196
11575000,15825.403829644667
11575150,15717.831375668175
11575300,15604.30822934187
11575450,15617.683102191688
11575600,15702.529410957752
11575750,15666.538100112462
11575900,15640.100657277959
11576050,15691.234559090939
11576200,15614.59686402764
11576350,15602.064259275328
11576500,15610.737707623965
11576650,15611.622952389254
11576800,15610.271648249342
11576950,15578.01877242705
11577100,15624.878442093905
11577250,15640.118851144463
11577400,15618.276088934712
11577550,15649.96696807367
11577700,15614.70310005016
11577850,15623.794925431837
11578000,15608.664501962907
11578150,15619.34240895856
11578300,15634.729296857404
11578450,15659.426411633729
11578600,15664.102268134768
11578750,15676.289267017943
11578900,15540.154247581639
11579050,15667.498382294201
11579200,15667.353692204095
11579350,15709.64617442184
11579500,15675.841285426606
11579650,15669.11823248984
11579800,15556.447571319848
11579950,15563.421104050372
11580100,15550.75366012234
11580250,15594.637895488704
11580400,15579.74662502676
11580550,15422.256199117735
11580700,15432.41164677449
11580850,15374.185060461168
11581000,15364.248142953758
11581150,15328.396285951414
11581300,15345.461140054307
11581450,15379.870467786473
11581600,15331.884876076787
11581750,15285.278057584932
11581900,14841.753063590775
11582050,14711.503495585916
11582200,14587.986082748641
11582350,14635.65039275687
11582500,14410.329014153758
11582650,14099.17319569194
11582800,14212.727522301197
11582950,14102.769170218366
11583100,14161.195411772074
11583250,14290.171871203987
11583400,14331.732076253014
11583550,14341.753310020707
11583700,14119.909308050614
11583850,14167.8682151971
11584000,14135.467153125734
11584150,14138.240037192212
11584300,13958.54669692686
11584450,13847.784540431763
11584600,13976.353979548672
11584750,14031.353159719307
11584900,14088.860130561094
11585050,14251.091803227479
11585200,14195.159288922427
11585350,14227.629177590046
11585500,14174.349828948747
11585650,13970.503678824854
11585800,13807.47058761632
11585950,13815.843264974523
11586100,13660.76758407602
11586250,13418.257930993816
11586400,13249.445749222345
11586550,13311.56936664923
11586700,13490.687071652574
11586850,13393.384664655154
11587000,13736.40556021221
11587150,13793.887817552473
11587300,14324.390653801907
11587450,14512.185686528464
11587600,14255.301325668828
11587750,14280.268856124036
11587900,14227.60403995296
11588050,13998.45971056851
11588200,14253.319762281826
11588350,14179.048089720862
11588500,14292.491908488373
11588650,14151.309004414914
11588800,14098.999123978792
11588950,14109.565521985103
11589100,14399.768112997146
11589250,14297.491147051769
11589400,14379.605463371132
11589550,14375.335087046362
11589700,14752.467631255757
11589850,14751.68780377062
11590000,14744.376146781797
11590150,14705.683543667226
11590300,14786.294824512544
11590450,14876.469779672654
11590600,14933.266185759276
11590750,14894.151034173425
11590900,14955.592775861005
11591050,14869.09747043463
11591200,14589.251523135797
11591350,14351.8808214163
11591500,14468.285961348462
11591650,14447.656762754996
11591800,14491.797965495294
11591950,14745.162403580325
11592100,15003.930814939493
11592250,15187.461559263844
11592400,15058.92985499432
11592550,15422.437097753122
11592700,15461.384397888003
11592850,15557.145849395718
11593000,15443.085755558903
11593150,15467.769191120446
11593300,15501.953073119323
11593450,15333.611125094016
11593600,15351.508443447296
11593750,15282.6852132942
11593900,15346.548927214171
11594050,15407.310830412709
11594200,15366.906794695708
11594350,15325.458658591248
11594500,15335.628813950025
11594650,15364.89164987643
11594800,15333.936710692928
11594950,15363.970636749757
11595100,15453.952528028647
11595250,15349.61822590344
11595400,15275.455336963816
11595550,15211.485674355717
11595700,15191.597865608594
11595850,15174.172003756743
11596000,15152.976665419119
11596150,15134.193930990747
11596300,15184.697339952661
11596450,15343.679241553575
11596600,15141.280591978124
11596750,15138.188237179202
11596900,15302.804088106044
11597050,15091.205248191545
11597200,15145.250724952319
11597350,15037.220708503432
11597500,15071.150011456193
11597650,15106.266809825756
11597800,15232.782331599272
11597950,15241.35730913622
11598100,15217.777532297943
11598250,15246.810544568158
11598400,15218.974380301093
11598550,15255.884250588279
11598700,15293.391463335822
11598850,15050.381928311253
11599000,15047.302004097452
11599150,15087.42205320514
11599300,15089.227682567129
11599450,15104.182275667932
11599600,15048.802097380321
11599750,15126.194165409659
11599900,14795.170150979044
11600050,14806.332849722588
11600200,14792.08498222263
11600350,14797.949822416718
11600500,14763.70077402197
11600650,14730.605612709653
11600800,14416.955375610894
11600950,14860.35475884704
11601100,14963.048451387062
11601250,14967.354821952089
11601400,14999.243022686045
11601550,14890.336942065449
11601700,14931.9911051964
11601850,14895.44846740493
11602000,14883.830563902811
11602150,14667.397885746977
11602300,14670.4027383816
11602450,14624.061575006053
11602600,14383.375208805432
11602750,14521.988690169135
11602900,14504.679367559045
11603050,14594.67948372908
11603200,14735.746279450395
11603350,14592.544808453269
11603500,14639.414191217074
11603650,14653.675444452849
11603800,14620.837245580406
11603950,14649.689305419073
11604100,14632.737570704223
11604250,14603.583998373404
11604400,14572.237401065198
11604550,14577.08408420322
11604700,14584.046667750707
11604850,14644.9794290391
11605000,14616.83852098792
11605150,14556.25555352823
11605300,14571.500278832988
11605450,14546.320716400078
11605600,14573.437018048222
11605750,14565.889410661592
11605900,14607.501379809255
11606050,14608.151591531467
11606200,14609.774998047258
11606350,15324.642759501585
11606500,15375.741270916653
11606650,15320.529864865166
11606800,15334.129138008415
11606950,15310.646013255842
11607100,15334.69674149227
11607250,15328.692427698756
11607400,15327.700363108277
11607550,15272.945375404714
11607700,15229.904393494711
11607850,15250.40203500523
11608000,15264.250836369276
11608150,15256.658233442227
11608300,15269.547573877426
11608450,15209.074063527834
11608600,15108.432262633563
11608750,15498.827672475352
11608900,15410.112303892922
11609050,15497.970077288424
11609200,15582.406110990109
11609350,15907.732192664189
11609500,15663.759529034229
11609650,15771.293682142088
11609800,15737.137290928993
11609950,15662.448700060559
11610100,15705.246784330375
11610250,15713.058701674396
11610400,15799.773553145875
11610550,15889.4742242512
11610700,15881.775083120869
11610850,15948.464599705258
11611000,16080.655717844376
11611150,16128.489759915887
11611300,16380.584875643151
11611450,16524.59101819106
11611600,16345.00221293568
11611750,16299.669129633141
11611900,16170.85443776664
11612050,16195.593573894817
11612200,16156.366688532697
11612350,16238.09393501209
11612500,16116.385558420749
11612650,16107.486071264211
11612800,15933.418150485479
11612950,15903.356430014275
11613100,15838.486145835806
11613250,15872.915871759207
11613400,15771.597270638173
11613550,15729.114756502415
11613700,15676.042262133764
11613850,15695.112681796876
11614000,15685.559297398082
11614150,15677.942814956506
11614300,15829.55567138904
11614450,15756.331117640599
11614600,15777.428904545173
11614750,15753.787328017745
11614900,15987.657265620117
11615050,15911.563229451014
11615200,15853.391215186522
11615350,15908.02629526997
11615500,15935.94097750097
11615650,16057.09291218521
11615800,16109.21058251588
11615950,15615.279950575597
11616100,15628.551533347796
11616250,15690.359589380634
11616400,15840.050612752399
11616550,15684.66699617196
11616700,15639.22797092887
11616850,15603.016858063886
11617000,15623.354934874587
11617150,15597.909161681688
11617300,15544.322300393265
11617450,15716.63322418445
11617600,15611.219079827555
11617750,15645.538673667412
11617900,15588.99865417002
11618050,15611.550273847126
11618200,15452.342534851676
11618350,15307.554639673253
11618500,15323.954997399618
11618650,15361.482581945675
11618800,15410.99795434119
11618950,15423.383763855163
11619100,15418.610332945842
11619250,15409.246807652307
11619400,15422.688306728523
11619550,15396.319084154922
11619700,15344.425765135922
11619850,15362.74965327642
11620000,15382.461484464555
11620150,15307.629884174574
11620300,15292.701387699795
11620450,15318.051630980044
11620600,15321.226981751126
11620750,15295.337186013581
11620900,15300.171457356642
11621050,15287.211252900408
11621200,15297.907955022558
11621350,15387.39496106458
11621500,15340.757310364264
11621650,15456.783564432975
11621800,15467.974163358493
11621950,15384.511106275488
11622100,15362.061683103704
11622250,15366.782035767406
11622400,15375.465575014168
11622550,15345.965918011076
11622700,15330.9606664569
11622850,15121.087560886153
11623000,14980.690526057864
11623150,14908.504961233804
11623300,14948.60047967863
11623450,14945.552180243903
11623600,14954.015966788225
11623750,14938.295121859497
11623900,14957.462987104882
11624050,14789.863608402884
11624200,14780.609024661899
11624350,14757.04978485385
11624500,14711.399333739188
11624650,14776.70947510755
11624800,14773.570746454294
11624950,14748.916063277284
11625100,14733.043771074212
11625250,14903.481861930079
11625400,14894.530002054176
11625550,14896.113546013788
11625700,14869.244877079866
11625850,14799.902683539403
11626000,14820.741378886945
11626150,14806.0988503228
11626300,14811.291963866257
11626450,14819.170610265268
11626600,14889.386760613168
11626750,14889.6762518381
11626900,15007.129498633425
11627050,15088.679217572717
11627200,15032.456289484762
11627350,14917.710785843112
11627500,14942.085347905799
11627650,14953.515216798973
11627800,13861.359573686714
11627950,13810.759660948635
11628100,14310.572732831148
11628250,14304.755293685143
11628400,14361.471039613622
11628550,14392.465145719281
11628700,14269.465191575626
11628850,14258.093812351945
11629000,14241.925447196467
11629150,14340.615380523494
11629300,14649.477662861085
11629450,14371.91918342332
11629600,14360.162054668748
11629750,14331.001523526851
11629900,14322.24697298948
11630050,14395.632007485605
11630200,14377.453565742137
11630350,14532.885016266984
11630500,14614.25809720697
11630650,14606.843778018068
11630800,14736.780714458655
11630950,14846.048155938232
11631100,15034.777110781928
11631250,15455.766245639068
11631400,15149.552586067628
11631550,15229.801140911542
11631700,15206.256072529373
11631850,15430.321532102971
11632000,15409.624267359017
11632150,15600.736313633315
11632300,15488.428230018908
11632450,15425.095147243803
11632600,15278.25505234614
11632750,15359.904372723846
11632900,15267.166031065863
11633050,15227.031474171556
11633200,15461.016369729987
11633350,15580.747499943871
11633500,15729.630788282913
11633650,15573.475379060503
11633800,15697.609779277263
11633950,15757.482120091488
11634100,16149.887242656143
11634250,15904.471181543253
11634400,15890.134355013943
11634550,16104.196073503655
11634700,16204.11594509543
11634850,16315.569521429803
11635000,16186.451762466648
11635150,16099.907245979237
11635300,16006.035214253323
11635450,16131.452648477833
11635600,16176.786485617049
11635750,16241.822405485043
11635900,16059.513614270996
11636050,15918.196914789689
11636200,15946.632183262685
11636350,15756.07369701036
11636500,15735.131425408108
11636650,15694.527945934795
11636800,15740.564409780229
11636950,15764.964919298814
11637100,15742.930139567092
11637250,15873.208698321134
11637400,15845.602040442187
11637550,15791.437495449107
11637700,15768.320384627237
11637850,15729.269135692157
11638000,15967.366067544688
11638150,15889.604550428252
11638300,15835.420879958125
11638450,15754.015127396691
11638600,15789.451151023735
11638750,15848.441491052465
11638900,15809.64293506842
11639050,15920.94522049083
11639200,15948.90604274218
11639350,15928.33836097263
11639500,15951.603047889672
11639650,16166.52924929434
11639800,16093.541207164235
11639950,16091.274223754663
11640100,16093.812345038823
11640250,16073.407050084279
11640400,16179.957452313785
11640550,16305.713760040293
11640700,16428.3665592989
11640850,16315.745590618899
11641000,16281.25749554699
11641150,16115.707539550975
11641300,16079.550844418889
11641450,15917.472212925131
11641600,15948.696021717187
11641750,15923.854235513994
11641900,16038.208039526071
11642050,16073.616057567066
11642200,16127.316316431767
11642350,16199.027568884325
11642500,16107.92717408076
11642650,16245.317482994244
11642800,16137.444563444034
11642950,16201.273937367834
11643100,16411.400257802758
11643250,16375.41132606873
11643400,16406.34832407687
11643550,16602.240522236345
11643700,16511.22265717684
11643850,16401.111329995183
11644000,16448.979741081843
11644150,16330.957409462455
11644300,16342.992289331334
11644450,16428.074077290206
11644600,16488.70165139847
11644750,16596.430034137768
11644900,16479.460035029348
11645050,16465.946279274373
11645200,16430.16424943658
11645350,16342.71740968812
11645500,16359.41354434991
11645650,16343.669543194483
11645800,16316.09454545044
11645950,16378.645769065639
11646100,16261.562897309588
11646250,16337.023999969751
11646400,16369.809531115054
11646550,16639.951540345282
11646700,16636.312742265014
11646850,16358.571690428114
11647000,16361.219744358095
11647150,16309.577349496481
11647300,16414.773162240308
11647450,16418.21497096673
11647600,16391.094679054324
11647750,16399.880029503096
11647900,16375.98446782479
11648050,16339.993554265748
11648200,16338.031267808867
11648350,16289.26189981986
11648500,16199.748242124711
11648650,16209.098314773408
11648800,16155.062749757592
11648950,16247.362312093712
11649100,16188.96078011072
11649250,16192.226402707209
11649400,16135.24467935662
11649550,16189.698788590016
11649700,16151.778711933424
11649850,16144.578353768462
11650000,16092.233415193725
11650150,16129.574211084895
11650300,16193.583923271959
11650450,16220.536759239345
11650600,16257.111816405115
11650750,16221.29067225079
11650900,16255.321070480699
11651050,16324.495165153203
11651200,16267.706806968505
11651350,16276.212000953412
11651500,16262.271280864763
11651650,16232.116544821489
11651800,16203.262593783249
11651950,15983.693540339606
11652100,15948.153528775423
11652250,15957.161386906562
11652400,16028.707941325032
11652550,15997.251862802994
11652700,15923.157751852239
11652850,15893.895882053112
11653000,15918.7241193784
11653150,15938.757592596085
11653300,15924.151391695676
11653450,15846.592145387127
11653600,15809.700191945012
11653750,15836.030682385652
11653900,15781.102545650123
11654050,15738.447297248757
11654200,15611.142537538151
11654350,15557.609146860807
11654500,15568.77629243028
11654650,15579.315255956913
11654800,15632.424345268999
11654950,15704.136927657193
11655100,15659.037070023667
11655250,15643.674738440255
11655400,15688.215612526154
11655550,15727.30962805431
11655700,15906.027869661804
11655850,15846.720501772652
11656000,15815.417139884405
11656150,15756.382921875498
11656300,15597.254056732549
11656450,15510.432738456875
11656600,15547.839295395548
11656750,15535.770092892373
11656900,15565.555475762012
11657050,15576.322876983555
11657200,15604.047839789797
11657350,15660.810909264372
11657500,15683.110621436645
11657650,15699.390301648818
11657800,15661.009296948381
11657950,15841.478757212652
11658100,15782.738569973211
11658250,15726.595860105444
11658400,15521.303061478582
11658550,15563.267709870037
11658700,15587.180803026786
11658850,15624.795603918552
11659000,15570.313569497943
11659150,15577.899118007801
11659300,15641.76165239475
11659450,15654.92803527911
11659600,15704.876138402411
11659750,15762.297862583175
11659900,15686.690434539065
11660050,15673.346861670885
11660200,15701.186864484189
11660350,15757.189789040494
11660500,15827.993452906405
11660650,15973.140494639825
11660800,15920.46688640493
11660950,15976.661585198075
11661100,15976.094786539325
11661250,16008.818008138536
11661400,15965.374255126415
11661550,16079.226381893779
11661700,16037.092729958182
11661850,16165.332592160936
11662000,16157.226064401519
11662150,16139.549479282854
11662300,16020.840423993854
11662450,16023.332268116646
11662600,16002.075506731213
11662750,16014.7986212197
11662900,15928.588516755859
11663050,15881.63263812897
11663200,15888.929038530317
11663350,15949.462706154707
11663500,15922.132556018449
11663650,15962.203972989111
11663800,15979.343182838667
11663950,15968.50867573054
11664100,15958.479320841157
11664250,15938.063673640921
11664400,15970.58379513536
11664550,15991.497041377923
11664700,15934.959702367516
11664850,15932.324712842077
11665000,15974.005006537176
11665150,15944.690418873986
11665300,15833.691213113227
11665450,15824.975608054476
11665600,15849.603658252745
11665750,15884.034879358078
11665900,15873.686050916818
11666050,15843.350663168341
11666200,15829.044950201627
11666350,15873.832933160564
11666500,15743.050504807572
11666650,15786.313941222863
11666800,15817.298028087433
11666950,15768.13144716491
11667100,15624.038678651064
11667250,15496.87533553646
11667400,15590.594803657848
11667550,15626.206859307407
11667700,15603.04013861579
11667850,15631.942827993393
11668000,15712.382742224348
11668150,15621.277999422658
11668300,15554.55380576977
11668450,15473.01043565193
11668600,15488.193186893172
11668750,15585.821099000459
11668900,15724.751828161941
11669050,15675.258698946083
11669200,15739.913730713597
11669350,15655.704856527125
11669500,15744.538120675614
11669650,15685.235411553193
11669800,15704.299231498793
11669950,15602.690567493715
11670100,15616.608166692895
11670250,15644.783233475915
11670400,15671.839121791098
11670550,15635.470612441291
11670700,15715.000469012957
11670850,15728.48054633988
11671000,15767.509770092598
11671150,15793.500490104358
11671300,15705.759633069
11671450,15919.317308290541
11671600,15904.74822521623
11671750,15898.01278867315
11671900,15794.408947050571
11672050,15907.410540926692
11672200,15818.980886009653
11672350,15764.350959769203
11672500,15744.79353318509
11672650,15733.24905176861
11672800,15745.084553657522
11672950,15732.1791782832
11673100,15780.42059673788
11673250,15786.804423116744
11673400,15758.82639507002
11673550,15611.549531002529
11673700,15594.318516220883
11673850,15571.047102571945
11674000,15608.35450270724
11674150,15651.559226891346
11674300,15640.333041877399
11674450,15649.944145211412
11674600,15601.550235085931
11674750,15685.771784926736
11674900,15631.249409575117
11675050,15607.653699748582
11675200,15524.194371953257
11675350,15503.780707963218
11675500,15524.880112593048
11675650,15567.68914466747
11675800,15568.337221916066
11675950,15589.994919442659
11676100,15580.032254995618
11676250,15620.09236573326
11676400,15605.258592487997
11676550,15602.825877584255
11676700,15673.777697268146
11676850,15781.85610470963
11677000,15810.31288054552
11677150,15809.31798547921
11677300,15782.563285968252
11677450,15777.70654450277
11677600,15798.41425495145
11677750,15822.106838238396
11677900,15779.665970500544
11678050,15756.08155706052
11678200,15752.820027276292
11678350,15747.82188456523
11678500,15732.219589876302
11678650,15746.647281192316
11678800,15727.935621984929
11678950,15786.560624498292
11679100,15734.140113847272
11679250,15654.10553788724
11679400,15678.854026132278
11679550,15692.348697439229
11679700,15668.113730039258
11679850,15734.690287531004
11680000,15701.43104570976
11680150,15660.184192563815
11680300,15695.446857840652
11680450,15704.967380454167
11680600,15745.48258493017
11680750,15734.819150074996
11680900,15732.745996516373
11681050,15724.700702403832
11681200,15683.433893967871
11681350,15707.439885127664
11681500,15698.821260796714
11681650,15683.490826837791
11681800,15683.605200231366
11681950,15676.659956636911
11682100,15645.313648999057
11682250,15618.013462746938
11682400,15503.425117008708
11682550,15554.119686408056
11682700,15431.471679072245
11682850,15179.489220486677
11683000,15102.78023535703
11683150,15017.258532296866
11683300,15084.600280216764
11683450,15071.613544847962
11683600,15070.666812872849
11683750,15099.059554462496
11683900,14926.7041794424
11684050,14889.766871438405
11684200,14878.126243474166
11684350,14916.234955349326
11684500,14722.179069882943
11684650,14139.81640115277
11684800,14073.842700475463
11684950,14075.934981452388
11685100,14037.708614502975
11685250,14077.62231810765
11685400,14020.420994005428
11685550,13960.141230088106
11685700,13849.354600233084
11685850,13990.718577329637
11686000,13930.843939413768
11686150,13717.732224712949
11686300,13777.433236418161
11686450,13759.84255679266
11686600,13793.350534909041
11686750,13706.973653836772
11686900,13700.175841302975
11687050,13650.179271923873
11687200,13640.391602174263
11687350,13728.221950973311
11687500,13849.008264579054
11687650,13685.221385359517
11687800,13625.39723609919
11687950,13564.222393020274
11688100,13506.811490245382
11688250,13393.400785838196
11688400,13298.856010623102
11688550,13342.189403229058
11688700,13377.180180461044
11688850,13436.609401524765
11689000,13364.809937084763
11689150,13369.69259324261
11689300,13407.985492416381
11689450,13398.984130355573
11689600,13420.20061065747
11689750,13383.448135411862
11689900,13523.590053422377
11690050,13603.203194312897
11690200,13540.807238564463
11690350,13502.20245372133
11690500,13527.128956920787
11690650,13494.393922252595
11690800,13551.382458493084
11690950,13484.883050497796
11691100,13509.98771741007
11691250,13542.660691646277
11691400,13600.505208200222
11691550,13750.863037944539
11691700,13799.209971548466
11691850,13760.182338363476
11692000,13985.725659322125
11692150,13966.584130820702
11692300,13851.574529558042
11692450,13905.049069896515
11692600,13879.081478789885
11692750,13782.486230346534
11692900,13790.130784576264
11693050,13764.778662358774
11693200,13851.07060819419
11693350,13806.324741682314
11693500,13766.168518098202
11693650,13783.60287561646
11693800,13753.726745009873
11693950,13737.565154720156
11694100,13748.560994298066
11694250,13660.175484498453
11694400,13592.18151730411
11694550,13601.31645927814
11694700,13624.746274008954
11694850,13700.212446371399
11695000,13664.937863331332
11695150,13642.968113870505
11695300,13625.469984206473
11695450,13455.536971813985
11695600,13496.67173639845
11695750,13508.55239833289
11695900,13564.364820440212
11696050,13644.159584898705
11696200,13677.977802951398
11696350,13659.72814949791
11696500,13673.56430810182
11696650,13655.412971215279
11696800,13845.75784527362
11696950,13815.436222106771
11697100,13762.774636853166
11697250,13810.505899977317
11697400,13793.416046850427
11697550,13789.301929719237
11697700,13876.96926494634
11697850,13940.810726720054
11698000,14044.125822454735
11698150,13944.115031689085
11698300,13963.708427117512
11698450,13974.751406512369
11698600,13979.8389806286
11698750,14159.723671792788
11698900,13988.274467141106
11699050,13964.657230324374
11699200,13986.572873256475
11699350,14081.899013485061
11699500,14139.010692900498
11699650,14114.240272134251
11699800,13486.061684629633
11699950,13639.203432072667
11700100,13722.062052626934
11700250,13668.138041599494
11700400,13687.194861031341
11700550,13702.333571962954
11700700,13508.547695468325
11700850,13543.760928657823
11701000,13557.9405480774
11701150,13583.447412071546
11701300,13613.84421955391
11701450,13806.999798777208
11701600,14097.425566555728
11701750,13952.343116765129
11701900,14012.154285599681
11702050,14139.47114587514
11702200,14235.184658103957
11702350,14327.571660940215
11702500,14020.165704829938
11702650,13872.695027609574
11702800,13816.659326145324
11702950,14049.852047676686
11703100,13882.627179232091
11703250,13964.996261205219
11703400,13988.546713895921
11703550,13946.203551275757
11703700,13987.770555379073
11703850,13988.705868562916
11704000,14044.166234759803
11704150,14139.342776448655
11704300,14018.502799519905
11704450,13890.870135583871
11704600,13823.996755439119
11704750,14005.40602798236
11704900,14048.197192349515
11705050,13939.906396130798
11705200,13899.341655046795
11705350,13917.355782136889
11705500,13974.761321321756
11705650,14060.51454546125
11705800,14047.294027585303
11705950,14263.647194798541
11706100,14224.613690617756
11706250,14231.497019607225
11706400,14202.810627519284
11706550,14194.176806276984
11706700,14240.327456653482
11706850,14237.257515892561
11707000,14426.337816974177
11707150,14540.321818397977
11707300,14587.839198589849
11707450,14588.827190532407
