,index,blocknum,p0vs1,p1vs0,SUSHI-slippagemap_01,SUSHI-slippagemap_2,SUSHI-slippagemap_3,SUSHI-slippagemap_4,SUSHI-slippagemap_5,SUSHI-slippagemap_6,SUSHI-slippagemap_7,SUSHI-slippagemap_8,SUSHI-slippagemap_9,SUSHI-slippagemap_10,SUSHI-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
137,137,12553251.0,0.004560921954141025,219.25391621579143,217.49083311547565,563.4010538531037,905.8695815215921,1244.9306613236995,1580.618192749836,1912.9657450469447,2241.0553809567996,2565.880633184997,2887.4739813424985,3205.7934012204228,3520.9456492097584,4.658671703776597,6.203991017239385,7.733934917979808,9.24833052610021,10.747658380217707,12.232068426358104,13.66949694956405,13.69888693521138,13.727649368594582,13.756125625238763
138,138,12553899.0,0.004527297377248055,220.88233148224427,371.9320602071472,717.8422809447752,1060.3108086132636,1399.371888415371,1735.0594198415074,2067.4069721386163,2395.4966080484714,2720.3218602766683,3041.91520843417,3360.234628312094,3675.3868763014298,3.9568348463352936,5.502154159798082,7.032098060538505,8.546493668658906,10.045821522776404,11.5302315689168,12.967660092122745,12.997050077770078,13.02581251115328,13.054288767797459
139,139,12554948.0,0.004517800502799742,221.34664852515877,420.6558176733928,771.6469207555858,1119.1457776583175,1463.1871365930333,1803.8053949808557,2141.0346151486765,2473.9573479252713,2803.567609300217,3129.8983573424607,3452.9080415341273,3772.7038872741336,3.8058124697218467,5.3738578070454,6.926301615274809,8.462973264380544,9.984355519969947,11.490600533703724,12.949646773503586,13.000439386825411,13.050391498671829,13.099846603457507
140,140,12555914.0,0.004534093079036712,220.55127289368622,346.11263827231585,697.1037413545089,1044.6025982572405,1388.6439571919564,1729.2622155797787,2066.4914357475996,2399.4141685241943,2729.02442989914,3055.3551779413838,3378.3648621330503,3698.1607078730567,4.143206132232206,5.7112514695557595,7.263695277785168,8.800366926890904,10.321749182480305,11.827994196214082,13.287040436013944,13.33783304933577,13.387785161182189,13.437240265967866
141,141,12556687.0,0.004560009906559614,219.29776919157374,223.8531293072849,574.844232389478,922.3430892922095,1266.3844482269255,1607.0027066147477,1944.2319267825687,2277.1546595591635,2606.7649209341093,2933.095668976353,3256.105353168019,3575.9011989080254,4.699147401385168,6.267192738708721,7.81963654693813,9.356308196043866,10.877690451633267,12.383935465367044,13.842981705166906,13.893774318488733,13.94372643033515,13.993181535120828
142,142,12560134.0,0.00467123546906174,214.0761275305308,115.02722579714053,462.526082699872,806.567441634588,1147.1857000224104,1484.4149201902312,1817.337652966826,2146.947914341772,2473.278662384015,2796.2883465756818,3116.084192315688,3432.6981729109907,4.62168521539908,6.509836575178011,8.077881912501564,9.630325720730973,11.166997369836709,12.68837962542611,14.194624639159887,15.65367087895975,15.704463492281576,15.754415604127994
143,143,12561665.0,0.004665167111651675,214.35459353694102,138.07176513550505,485.57062203823654,829.6119809729526,1170.230239360775,1507.4594595285957,1840.3821923051905,2169.9924536801364,2496.32320172238,2819.332885914046,3139.128731654053,3455.742712249355,4.514106963077348,6.402258322856278,7.970303660179832,9.522747468409241,11.059419117514976,12.580801373104379,14.087046386838155,15.546092626638016,15.596885239959843,15.64683735180626
144,144,12562553.0,0.004657709185095337,214.6978182321899,164.80176513406636,512.3006220367979,856.3419809715139,1196.9602393593361,1534.189459527157,1867.1121923037517,2196.7224536786975,2523.053201720941,2846.0628859126077,3165.858731652614,3482.472712247916,4.3895009661379705,6.277652325916901,7.845697663240454,9.398141471469863,10.9348131205756,12.456195376165,13.962440389898777,15.42148662969864,15.472279243020465,15.522231354866882
145,145,12565250.0,0.00460813984412304,217.00730312586828,3.1640979325604737,354.1552010147536,701.654057917485,1045.695416852201,1386.3136752400233,1723.5428954078443,2056.465628184439,2386.075889559385,2712.4066376016285,3035.4163217932946,3355.2121675333015,5.710854029457236,7.27889936678079,8.831343175010199,10.368014824115933,11.889397079705336,13.395642093439113,14.854688333238975,14.9054809465608,14.955433058407218,15.004888163192897
146,146,12566870.0,0.004534093079036712,220.55127289368622,344.29889327118786,695.289996353381,1042.7888532561124,1386.8302121908284,1727.4484705786508,2064.6776907464714,2397.600423523066,2727.2106848980125,3053.5414329402556,3376.551117131922,3696.3469628719286,4.151430202178039,5.719475539501593,7.271919347731002,8.808590996836736,10.32997325242614,11.836218266159916,13.295264505959778,13.346057119281603,13.396009231128021,13.4454643359137
147,147,12567754.0,0.004493022042162697,222.56734790436377,112.83881770479574,523.3026739852049,862.3162096118659,1197.9566719207662,1530.257623341026,1859.2522874821568,2184.9735642945284,2506.502854000665,2824.833033306435,3139.9959323737808,3451.948884015398,4.692589897412547,6.191992886859595,7.67615145547067,9.145543118992205,10.600314829566576,12.008399909241328,12.008738408629359,12.008738408629359,12.008738408629359,12.008738408629357
148,148,12569410.0,0.0044822522566536575,223.10212427592734,162.33881770213148,572.8026739825407,911.8162096092017,1247.4566719181018,1579.7576233383616,1908.7522874794927,2234.473564291864,2556.002853998001,2874.333033303771,3189.4959323711164,3501.4488840127337,4.4704444888223875,5.969847478269435,7.454006046880511,8.923397710402046,10.378169420976418,11.78625450065117,11.7865930000392,11.7865930000392,11.786593000039199,11.786593000039199
149,149,12569969.0,0.004477772468649971,223.32532682293606,182.1388177010658,592.6026739814749,931.6162096081359,1267.2566719170363,1599.557623337296,1928.552287478427,2254.2735642907983,2575.802853996935,2894.1330333027054,3209.2959323700507,3521.248884011668,4.38173509006674,5.8811380795137875,7.365296648124863,8.834688311646397,10.28946002222077,11.697545101895521,11.697883601283552,11.697883601283552,11.697883601283552,11.69788360128355
150,150,12571883.0,0.0044532135469385475,224.55693836812978,297.4813610721097,707.9452173525189,1046.95875297918,1382.5992152880801,1714.9001667083398,2043.8948308494707,2369.6161076618423,2691.145397367979,3009.475576673749,3324.6384757410947,3636.591427382712,3.8666515140547455,5.366054503501793,6.850213072112869,8.319604735634403,9.774376446208775,11.182461525883527,11.182800025271558,11.182800025271558,11.182800025271558,11.182800025271556
151,151,12572479.0,0.004460344034964515,224.1979524810255,264.4532108554104,674.9170671358196,1013.9306027624806,1349.5710650713809,1681.8720164916406,2010.8666806327715,2336.5879574451433,2658.1172471512796,2976.44742645705,3291.610325524395,3603.5632771660125,4.013852139062668,5.513255128509716,6.997413697120791,8.466805360642326,9.921577071216698,11.32966215089145,11.33000065027948,11.33000065027948,11.33000065027948,11.330000650279478
152,152,12573828.0,0.004404939504399071,227.01787368506018,90.82325467009846,504.9821545924998,915.446010872909,1254.45954649957,1590.1000088084702,1922.40096022873,2251.395624369861,2577.1169011822326,2898.6461908883693,3216.9763701941392,3532.139269261485,4.142418448807396,5.626577017418471,7.095968680940006,8.550740391514378,9.95882547118913,9.95916397057716,9.95916397057716,9.95916397057716,9.959163970577158,9.959163970577158
153,153,12577640.0,0.004335458279734898,230.65612340782286,19.905433852619616,368.80864054620554,782.9675404686069,1193.4313967490161,1532.4449323756771,1868.0853946845773,2200.3863461048372,2529.381010245968,2855.1022870583397,3176.631576764476,3494.9617560702463,4.41167925865244,5.881070922173975,7.335842632748347,8.743927712423098,8.74426621181113,8.744266211811128,8.744266211811128,8.744266211811128,8.744266211811128,8.744266211811128
154,154,12578532.0,0.004380342010290356,228.29267615423342,188.9091839999717,603.068083922373,1013.5319402027823,1352.5454758294431,1688.1859381383435,2020.4868895586033,2349.4815536997344,2675.2028305121057,2996.7321202182425,3315.0622995240124,3630.225198591358,3.7115378343550818,5.195696402966157,6.665088066487692,8.119859777062064,9.527944856736815,9.528283356124847,9.528283356124847,9.528283356124845,9.528283356124845,9.528283356124845
155,155,12580337.0,0.004365911426731522,229.04724861737196,246.5276329570867,660.686532879488,1071.1503891598973,1410.1639247865583,1745.8043870954584,2078.1053385157184,2407.100002656849,2732.821279469221,3054.3505691753576,3372.6807484811275,3687.843647548473,3.459553536771774,4.94371210538285,6.413103768904383,7.867875479478756,9.275960559153507,9.27629905854154,9.276299058541538,9.276299058541538,9.276299058541538,9.276299058541538
156,156,12582971.0,0.004316856761117894,231.65003041264674,95.36321173963367,444.2664184332196,858.4253183556209,1268.88917463603,1607.902710262691,1943.5431725715914,2275.844123991851,2604.8387881329822,2930.5600649453536,3252.0893546514903,3570.4195339572602,4.08521604812708,5.5546077116486146,7.009379422222986,8.417464501897738,8.417803001285769,8.417803001285769,8.417803001285769,8.417803001285767,8.417803001285767,8.417803001285767
157,157,12583824.0,0.004293180402397577,232.92755166811492,192.0677825562538,540.9709892498397,955.1298891722411,1365.5937454526502,1704.6072810793112,2040.2477433882116,2372.5486948084713,2701.5433589496024,3027.2646357619738,3348.7939254681105,3667.1241047738804,3.6688728572868436,5.138264520808378,6.59303623138275,8.001121311057501,8.001459810445533,8.001459810445533,8.001459810445532,8.001459810445532,8.001459810445532,8.001459810445532
158,158,12584372.0,0.004286745780692414,233.27718767556019,219.76719687092395,568.6704035645099,982.8293034869112,1393.2931597673205,1732.3066953939815,2067.9471577028817,2400.248109123141,2729.2427732642723,3054.964050076644,3376.4933397827804,3694.8235190885507,3.550038717748081,5.019430381269616,6.4742020918439875,7.8822871715187395,7.882625670906771,7.88262567090677,7.882625670906769,7.882625670906769,7.882625670906769,7.882625670906769
159,159,12585142.0,0.00423688559883999,236.0224218170508,73.38412929871609,425.79369417605807,774.696900869644,1188.8558007920453,1599.3196570724544,1938.3331926991154,2273.9736550080156,2606.2746064282755,2935.2692705694067,3260.990547381778,3582.5198370879148,4.141041077122341,5.595812787696714,7.003897867371465,7.004236366759496,7.004236366759496,7.004236366759495,7.0042363667594945,7.0042363667594945,7.0042363667594945,7.0042363667594945
160,160,12586331.0,0.004196408123662999,238.29903349036294,244.24638570568328,596.6559505830253,945.5591572766111,1359.7180571990125,1770.1819134794216,2109.195449106083,2444.835911414983,2777.1368628352425,3106.1315269763736,3431.8528037887454,3753.3820934948817,3.42054347818449,4.875315188758862,6.283400268433613,6.283738767821645,6.283738767821645,6.283738767821644,6.283738767821643,6.283738767821643,6.283738767821643,6.283738767821643
161,161,12588024.0,0.004163388748677992,240.1889567284659,29.744527597746064,385.6175545358321,738.0271194131741,1086.93032610676,1501.0892260291614,1911.5530823095705,2250.5666179362315,2586.2070802451317,2918.5080316653916,3247.5026958065223,3573.223972618894,4.28437629268901,5.692461372363762,5.692799871751793,5.6927998717517925,5.6927998717517925,5.692799871751792,5.692799871751792,5.692799871751792,5.692799871751792,5.692799871751792
162,162,12589085.0,0.004146769285726653,241.1515884045057,100.77421730263809,456.6472442407241,809.0568091180661,1157.960015811652,1572.1189157340534,1982.5827720144625,2321.5963076411235,2657.2367699500237,2989.5377213702836,3318.5323855114143,3644.253662323786,3.989226672152162,5.397311751826914,5.397650251214945,5.3976502512149445,5.3976502512149445,5.397650251214944,5.397650251214944,5.397650251214944,5.397650251214944,5.397650251214944
163,163,12589611.0,0.004069949048728101,245.70332159625187,78.17497338385907,437.6244069078418,793.4974338459278,1145.9069987232697,1494.8102054168558,1908.969105339257,2319.4329616196665,2658.4464972463275,2994.0869595552276,3326.387910975487,3655.382575116618,4.013367370381496,4.013705869769527,4.0137058697695265,4.0137058697695265,4.013705869769526,4.013705869769526,4.013705869769526,4.013705869769526,4.013705869769526,4.013705869769526
164,164,12591768.0,0.004019393841617973,248.79373343455651,306.269629306072,665.7190628300547,1021.5920897681407,1374.0016546454826,1722.9048613390687,2137.06376126147,2547.527617541879,2886.54115316854,3222.1816154774406,3554.4825668977,3883.477231038831,3.0907750134214176,3.091113512809449,3.0911135128094487,3.091113512809448,3.0911135128094474,3.0911135128094474,3.0911135128094474,3.0911135128094474,3.0911135128094474,3.0911135128094474
165,165,12593252.0,0.004122376595746034,242.57851673035424,207.77159855220586,563.6446254902919,916.0541903676339,1264.9573970612198,1679.1162969836212,2089.5801532640303,2428.5936888906913,2764.2341511995915,3096.5351026198514,3425.529766760982,3751.251043573354,3.5468207151197433,4.954905794794495,4.955244294182527,4.955244294182526,4.955244294182525,4.955244294182525,4.955244294182525,4.955244294182525,4.955244294182525,4.955244294182525
166,166,12594022.0,0.004069135181000549,245.7524647176043,81.63247760102755,441.08191112501027,796.9549380630963,1149.3645029404383,1498.2677096340242,1912.4266095564255,2322.8904658368347,2661.9040014634957,2997.544463772396,3329.8454151926558,3658.840079333787,3.9992957696717086,3.99963426905974,3.9996342690597397,3.999634269059739,3.9996342690597384,3.9996342690597384,3.9996342690597384,3.9996342690597384,3.9996342690597384,3.9996342690597384
167,167,12594582.0,0.0040549188118315215,246.61406218101837,146.18491543286024,505.634348956843,861.5073758949289,1213.916940772271,1562.820147465857,1976.9790473882583,2387.4429036686674,2726.4564392953284,3062.0969016042286,3394.3978530244885,3723.392517165619,3.7370681767741383,3.7374066761621694,3.737406676162169,3.7374066761621685,3.737406676162168,3.737406676162168,3.737406676162168,3.737406676162168,3.737406676162168,3.737406676162168
168,168,12595144.0,0.003945327769086142,253.46436558086793,276.4833589103886,639.5451340336009,998.9945675575837,1354.8675944956697,1707.2771593730117,2056.1803660665973,2470.3392659889987,2880.803122269408,3219.816657896069,3555.457120204969,3887.758071625229,1.7313236739011109,1.7313236739011104,1.7313236739011097,1.7313236739011093,1.7313236739011093,1.7313236739011093,1.7313236739011093,1.7313236739011093,1.7313236739011093,1.7313236739011093
169,169,12596645.0,0.0039718488856397005,251.7719149929193,156.44626049431636,519.5080356175287,878.9574691415114,1234.8304960795974,1587.2400609569395,1936.1432676505253,2350.3021675729265,2760.766023853336,3099.779559479997,3435.420021788897,3767.720973209157,2.2065236739266876,2.206523673926687,2.2065236739266867,2.206523673926686,2.206523673926686,2.206523673926686,2.206523673926686,2.206523673926686,2.206523673926686,2.206523673926686
170,170,12598185.0,0.003980596134278586,251.21865325361188,117.81854249057959,480.8803176137919,840.3297511377747,1196.2027780758606,1548.6123429532026,1897.5155496467885,2311.67444956919,2722.138305849599,3061.15184147626,3396.79230378516,3729.09325520542,2.360120053284242,2.3601200532842417,2.3601200532842412,2.3601200532842403,2.3601200532842403,2.3601200532842403,2.3601200532842403,2.3601200532842403,2.3601200532842403,2.3601200532842403
171,171,12599868.0,0.003976220104586277,251.49513198390946,135.98249148806738,499.0442666112797,858.4937001352624,1214.3667270733486,1566.7762919506904,1915.6794986442762,2329.838398566678,2740.3022548470867,3079.3157904737477,3414.9562527826483,3747.257204202908,2.2878530060208226,2.2878530060208218,2.2878530060208213,2.287853006020821,2.287853006020821,2.287853006020821,2.287853006020821,2.287853006020821,2.287853006020821,2.287853006020821
172,172,12600833.0,0.003973437863520777,251.6712313990791,148.44484064058858,511.5066157638009,870.9560492877837,1226.8290762258696,1579.2386411032116,1928.1418477967975,2342.300747719199,2752.764603999608,3091.778139626269,3427.418601935169,3759.719553355429,2.2383127221581165,2.238312722158116,2.2383127221581156,2.238312722158115,2.238312722158115,2.238312722158115,2.238312722158115,2.238312722158115,2.238312722158115,2.238312722158115
173,173,12603463.0,0.00395955583281269,252.55357980130944,212.82031719032722,575.8820923135395,935.3315258375222,1291.2045527756084,1643.6141176529502,1992.5173243465363,2406.6762242689374,2817.1400805493467,3156.1536161760077,3491.794078484908,3824.095029905168,1.982955494449776,1.9829554944497756,1.982955494449775,1.9829554944497745,1.9829554944497745,1.9829554944497745,1.9829554944497745,1.9829554944497745,1.9829554944497745,1.9829554944497745
174,174,12604989.0,0.003969069703203889,251.9482082143294,169.47984936204367,532.541624485256,891.9910580092387,1247.8640849473247,1600.1962907936036,1949.022908152805,2363.1059807791066,2773.494764220693,3112.43397395835,3448.000849896427,3780.2289471057616,2.15477257961749,2.154772579617489,2.1547725796174886,2.154772579617488,2.154772579617488,2.154772579617488,2.154772579617488,2.154772579617488,2.154772579617488,2.154772579617488
175,175,12606063.0,0.003945327769086142,253.46436558086793,276.20459374893954,639.2663688721518,998.7158023961346,1354.5888293342207,1706.9210351804993,2055.747652539701,2469.8307251660026,2880.219508607589,3219.158718345246,3554.725594283323,3886.9536914926575,1.7324235665015715,1.7324235665015708,1.7324235665015704,1.7324235665015697,1.7324235665015697,1.7324235665015697,1.7324235665015697,1.7324235665015697,1.7324235665015697,1.7324235665015697
176,176,12607378.0,0.003944538821876379,253.51506098862777,280.80848365010417,643.8702587733164,1003.3196922972992,1359.1927192353853,1711.524925081664,2060.3515424408656,2474.434615067167,2884.8233985087536,3223.7626082464108,3559.3294841844877,3891.557581393822,1.7142606968475385,1.714260696847538,1.7142606968475373,1.714260696847537,1.714260696847537,1.714260696847537,1.714260696847537,1.714260696847537,1.714260696847537,1.714260696847537
177,177,12608403.0,0.00393272352796749,254.27670999207513,334.9451786927292,698.0069538159415,1057.4563873399243,1413.3294142780103,1765.661620124289,2114.4882374834906,2528.571310109792,2938.9600935513786,3277.8993032890357,3613.4661792271127,3945.694276436447,1.5010336766772516,1.5010336766772512,1.5010336766772505,1.50103367667725,1.50103367667725,1.50103367667725,1.50103367667725,1.50103367667725,1.50103367667725,1.50103367667725
178,178,12609056.0,0.003930364719502468,254.42931416466277,344.7405021686838,707.8022772918961,1067.2517108158788,1423.1247377539648,1775.4569436002437,2124.283560959445,2538.366633585747,2948.7554170273334,3287.6946267649905,3623.2615027030674,3955.489599912402,1.4625215294982357,1.462521529498235,1.4625215294982346,1.462521529498234,1.462521529498234,1.462521529498234,1.462521529498234,1.462521529498234,1.462521529498234,1.462521529498234
179,179,12610304.0,0.0039287929665725455,254.5311011571052,352.345892299627,715.4076674228393,1074.8571009468221,1430.7301278849081,1783.0623337311868,2131.888951090388,2545.9720237166903,2956.360807158276,3295.300016895934,3630.8668928340107,3963.094990043345,1.432633957822515,1.4326339578225145,1.4326339578225138,1.4326339578225133,1.4326339578225133,1.4326339578225133,1.4326339578225133,1.4326339578225133,1.4326339578225133,1.4326339578225133
180,180,12611198.0,0.00392761456437087,254.6074681236399,356.75909067674615,719.8208657999585,1079.2702993239411,1435.1433262620271,1787.475532108306,2136.302149467507,2550.3852220938093,2960.7740055353956,3299.713215273053,3635.2800912111297,3967.508188420464,1.4152968083649877,1.415296808364987,1.4152968083649866,1.415296808364986,1.415296808364986,1.415296808364986,1.415296808364986,1.415296808364986,1.415296808364986,1.415296808364986
181,181,12612637.0,0.00392761456437087,254.6074681236399,358.3464759253467,721.408251048559,1080.8576845725418,1436.7307115106278,1789.0629173569066,2137.889534716108,2551.97260734241,2962.3613907839963,3301.3006005216535,3636.8674764597304,3969.095573669065,1.4090618400270145,1.409061840027014,1.4090618400270134,1.409061840027013,1.409061840027013,1.409061840027013,1.409061840027013,1.409061840027013,1.409061840027013,1.409061840027013
182,182,12616850.0,0.00392761456437087,254.6074681236399,361.49593019597955,727.6772375558211,1090.2151650280737,1446.0881919661597,1798.4203978124385,2147.2470151716398,2561.330087797942,2971.718871239528,3310.6580809771854,3646.2249569152623,3978.4530541245967,1.4336952218271415,1.433695221827141,1.4336952218271404,1.43369522182714,1.43369522182714,1.43369522182714,1.43369522182714,1.43369522182714,1.43369522182714,1.43369522182714
183,183,12618744.0,0.003892037173305386,256.9348532585394,1.469570118523332,363.1294338245935,729.3107411844351,1091.8486686566878,1447.7216955947738,1800.0539014410524,2148.880518800254,2562.963591426556,2973.352374868142,3312.2915846057995,3647.8584605438764,0.019562215179709953,0.019562215179709404,0.01956221517970886,0.01956221517970886,0.01956221517970886,0.01956221517970886,0.01956221517970886,0.01956221517970886,0.01956221517970886,0.01956221517970886
184,184,12619621.0,0.0038765008946843897,257.96459930429506,2.1221670275747924,363.78203073364494,729.9633380934865,1092.5012655657392,1448.3742925038252,1800.7064983501039,2149.5331157093055,2563.616188335607,2974.0049717771935,3312.9441815148507,3648.5110574529276,0.01702712018847934,0.01702712018847879,0.017027120188478247,0.017027120188478247,0.017027120188478247,0.017027120188478247,0.017027120188478247,0.017027120188478247,0.017027120188478247,0.017027120188478247
185,185,12622499.0,0.00019876768278309355,5030.998933016974,0.0322311630206687,0.2052495495666631,0.2052495495666631,0.2052495495666631,0.2052495495666631,0.2052495495666631,0.2052495495666631,0.2052495495666631,0.2052495495666631,0.2052495495666631,0.2052495495666631,9.611815104116652e-05,0.00012961932923349277,0.0001627871824110339,0.00019562502547663797,0.00022813614290325383,0.0002603237856902428,0.00029219117297362617,0.000323741489013955,0.0003549778897904396,0.0003859034992957057
186,186,12643131.0,0.00019876768278309355,5030.998933016974,0.0322311630206687,0.2052495495666631,0.2052495495666631,0.2052495495666631,0.2052495495666631,0.2052495495666631,0.2052495495666631,0.2052495495666631,0.2052495495666631,0.2052495495666631,0.2052495495666631,9.611815104116652e-05,0.00012961932923349277,0.0001627871824110339,0.00019562502547663797,0.00022813614290325383,0.0002603237856902428,0.00029219117297362617,0.000323741489013955,0.0003549778897904396,0.0003859034992957057
187,187,12650384.0,0.00019876768278309355,5030.998933016974,0.0322311630206687,0.2052495495666631,0.2052495495666631,0.2052495495666631,0.2052495495666631,0.2052495495666631,0.2052495495666631,0.2052495495666631,0.2052495495666631,0.2052495495666631,0.2052495495666631,9.611815104116652e-05,0.00012961932923349277,0.0001627871824110339,0.00019562502547663797,0.00022813614290325383,0.0002603237856902428,0.00029219117297362617,0.000323741489013955,0.0003549778897904396,0.0003859034992957057
188,188,12652344.0,0.00019922535168792572,5019.441509464311,0.012231163021745171,0.1852495495677396,0.1852495495677396,0.1852495495677396,0.1852495495677396,0.1852495495677396,0.1852495495677396,0.1852495495677396,0.1852495495677396,0.1852495495677396,0.1852495495677396,0.00010009845670752923,0.0001335996348998555,0.00016676748807739665,0.0001996053311430007,0.00023211644856961652,0.00026430409135660553,0.0002961714786399889,0.0003277217946803177,0.0003589581954568023,0.0003898838049620684
189,189,12664075.0,0.00019922535168792572,5019.441509464311,0.012231163021745171,0.1852495495677396,0.1852495495677396,0.1852495495677396,0.1852495495677396,0.1852495495677396,0.1852495495677396,0.1852495495677396,0.1852495495677396,0.1852495495677396,0.1852495495677396,0.00010009845670752923,0.0001335996348998555,0.00016676748807739665,0.0001996053311430007,0.00023211644856961652,0.00026430409135660553,0.0002961714786399889,0.0003277217946803177,0.0003589581954568023,0.0003898838049620684
190,190,12696347.0,0.004026232280258491,248.37116450116937,7.762205365113833,17.913319158468223,24.905668201120157,31.82844564070759,38.68234374287389,114.19521139969473,188.95675024225403,195.6080950238529,202.1932611097588,208.71290698485308,215.1676844864771,0.06380636558900647,0.07639718532020809,0.07639718532020752,0.07639718532020698,0.07639718532020644,0.07639718532020644,0.07639718532020644,0.07639718532020644,0.07639718532020644,0.07639718532020644
191,191,12697710.0,0.003853312682904009,259.5169617136703,3.109574696471821,6.347507798924365,16.60063674994571,26.7517505433001,33.744099585952036,40.66687702553947,47.52077512770577,123.0336427845266,197.79518162708592,204.4465264086848,211.0316924945907,0.013210557614123016,0.013210557614122464,0.01321055761412192,0.01321055761412192,0.01321055761412192,0.01321055761412192,0.01321055761412192,0.01321055761412192,0.01321055761412192,0.01321055761412192
192,192,12700105.0,0.0036343713057830204,275.1507525961361,310.82257357024395,661.874306970339,1009.4331926797414,1356.8044508524624,1700.7194831848046,2048.260083652901,2392.3427729485356,2399.335121991188,2406.257899430775,2413.111797532941,2488.6246651897623,1.4444286932879202,1.4444286932879202,1.4444286932879202,1.4444286932879202,1.4444286932879202,1.4444286932879202,1.4444286932879202,1.4444286932879202,1.4444286932879202,1.4444286932879202
193,193,12774527.0,0.003933903463011519,254.20044223313772,2.9642930964503402,13.217422047471707,23.36853584082612,30.360884883478054,37.283662323065485,44.13756042523179,119.65042808205263,194.41196692461193,201.0633117062108,207.6484777921167,214.16812366721098,0.02638382973823438,0.026383829738233826,0.026383829738233274,0.02638382973823273,0.02638382973823273,0.02638382973823273,0.02638382973823273,0.02638382973823273,0.02638382973823273,0.02638382973823273
194,194,12780511.0,0.003910371884120626,255.73015294551263,0.7071185405605125,3.945051643013057,14.198180594034424,24.349294387388834,31.341643430040772,38.2644208696282,45.11831897179451,120.63118662861534,195.39272547117466,202.04407025277354,208.62923633867942,0.02253690531170159,0.022536905311701043,0.022536905311700498,0.022536905311700498,0.022536905311700498,0.022536905311700498,0.022536905311700498,0.022536905311700498,0.022536905311700498,0.022536905311700498
195,195,12800961.0,0.003886592405723176,257.29479595736785,1.6971185405071751,4.93505164295972,15.188180593981087,25.3392943873355,32.33164342998744,39.254420869574865,46.10831897174117,121.621186628562,196.38272547112132,203.0340702527202,209.61923633862608,0.018677126105834493,0.01867712610583394,0.018677126105833396,0.018677126105833396,0.018677126105833396,0.018677126105833396,0.018677126105833396,0.018677126105833396,0.018677126105833396,0.018677126105833396
196,196,12804444.0,0.0038621850577834054,258.920788372042,2.742531111182025,5.980464213634569,16.233593164655936,26.384706958010348,33.377056000662286,40.299833440249714,47.15373154241602,122.66659919923686,197.42813804179616,204.07948282339504,210.66464890930092,0.014626585424935678,0.014626585424935128,0.014626585424934582,0.014626585424934582,0.014626585424934582,0.014626585424934582,0.014626585424934582,0.014626585424934582,0.014626585424934582,0.014626585424934582
197,197,12804444.0,0.0038621850577834054,258.920788372042,2.742531111182025,5.980464213634569,16.233593164655936,26.384706958010348,33.377056000662286,40.299833440249714,47.15373154241602,122.66659919923686,197.42813804179616,204.07948282339504,210.66464890930092,0.014626585424935678,0.014626585424935128,0.014626585424934582,0.014626585424934582,0.014626585424934582,0.014626585424934582,0.014626585424934582,0.014626585424934582,0.014626585424934582,0.014626585424934582
198,198,12831364.0,0.0038621850577834054,258.920788372042,2.742531111182025,5.980464213634569,9.186180921732761,12.360001835193584,12.444479824445692,12.528117285128632,12.61092258084228,81.42006754209639,149.54458357985314,149.62494172981758,149.7045003425865,0.014626585424935678,0.014626585424935128,0.014626585424934582,0.014626585424934582,0.014626585424934582,0.014626585424934582,0.014626585424934582,0.014626585424934582,0.014626585424934582,0.014626585424934582
199,199,12866147.0,0.003859868557591364,259.0761796883623,2.8324022560581406,6.070335358510685,9.276052066608877,12.449872980069701,12.534350969321807,12.617988430004747,12.700793725718396,81.5099386869725,149.63445472472927,149.71481287469368,149.79437148746263,0.014279576244403725,0.014279576244403175,0.014279576244402629,0.014279576244402629,0.014279576244402629,0.014279576244402629,0.014279576244402629,0.014279576244402629,0.014279576244402629,0.014279576244402629
200,200,12879556.0,0.004041560301331438,247.42919205500002,1.8225030360130063,4.99632394947383,5.080801938725936,5.164439399408876,5.247244695122525,74.05638965637662,142.1809056941334,142.2612638440978,142.34082245686673,142.41958948791813,142.4975728124178,0.03112888151478697,0.04371970124598845,0.043719701245987896,0.04371970124598735,0.0437197012459868,0.0437197012459868,0.0437197012459868,0.0437197012459868,0.0437197012459868,0.0437197012459868
201,201,12882247.0,0.0039461168740932365,253.413680310669,2.4671933277074896,5.672910035805682,8.846730949266504,8.931208938518612,9.014846399201552,9.0976516949152,77.9067966561693,146.03131269392608,146.1116708438905,146.1912294566594,146.2699964877108,0.02834252802026331,0.028342528020262756,0.028342528020262207,0.028342528020261663,0.028342528020261663,0.028342528020261663,0.028342528020261663,0.028342528020261663,0.028342528020261663,0.028342528020261663
202,202,12884484.0,0.004007354330354726,249.54119789838532,3.1834577158794914,6.357278629340315,6.4417566185924215,6.525394079275362,6.60819937498901,75.41734433624312,143.54186037399987,143.6222185239643,143.70177713673323,143.78054416778463,143.85852749228428,0.025651708289594705,0.03824252802079618,0.03824252802079563,0.03824252802079508,0.03824252802079453,0.03824252802079453,0.03824252802079453,0.03824252802079453,0.03824252802079453,0.03824252802079453
