,index,blocknum,p0vs1,p1vs0,FEI-slippagemap_01,FEI-slippagemap_2,FEI-slippagemap_3,FEI-slippagemap_4,FEI-slippagemap_5,FEI-slippagemap_6,FEI-slippagemap_7,FEI-slippagemap_8,FEI-slippagemap_9,FEI-slippagemap_10,FEI-slippagemap_11,FEI-slippagemap_12,FEI-slippagemap_13,FEI-slippagemap_14,FEI-slippagemap_15,FEI-slippagemap_16,FEI-slippagemap_17,FEI-slippagemap_18,FEI-slippagemap_19,FEI-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
90,90,12496224.0,0.9984039987918403,1.001598552499881,6697590.846037008,8679455.760532858,8713265.67292583,8715939.020773558,8721261.716639452,8724871.679065423,8725829.368326345,8727083.820727373,8728187.117746886,8728664.571122173,8729128.50156075,8729128.50156075,8729128.50156075,8729128.50156075,8729128.50156075,8729128.50156075,8729128.50156075,8729128.50156075,8729128.50156075,8729128.50156075,17446270.353885736,25702779.34838698,29364707.10359615,31799573.490424637,33452806.587152746,33952503.19548508,34386000.13164775,34390598.0122006,34392725.10369571,34393212.891633436,34393212.891633436,34393212.891633436,34393212.891633436,34393212.891633436,34393212.891633436,34393212.891633436,34393212.891633436,34393212.891633436,34393212.891633436,34393212.891633436
91,91,12496843.0,0.9987035499445962,1.0012981330200295,6523981.339474588,8516787.178220036,8561472.564628778,8569559.232667714,8585659.971139247,8594634.751698345,8595592.440959267,8596846.893360294,8597950.190379808,8598427.643755095,8598891.574193671,8598891.574193671,8598891.574193671,8598891.574193671,8598891.574193671,8598891.574193671,8598891.574193671,8598891.574193671,8598891.574193671,8598891.574193671,17644427.595593534,25834139.349694427,29462032.970285546,31830316.8799475,33505100.903244674,34012855.81385821,34446352.750020884,34450950.63057373,34453077.72206884,34453565.51000657,34453565.51000657,34453565.51000657,34453565.51000657,34453565.51000657,34453565.51000657,34453565.51000657,34453565.51000657,34453565.51000657,34453565.51000657,34453565.51000657
92,92,12497418.0,0.9976056348984711,1.0024001118455717,7765006.563585526,10429016.061762536,10473701.448171278,10481788.116210215,10497888.854681747,10506863.635240847,10507821.32450177,10509075.776902795,10510179.073922308,10510656.527297596,10511120.457736174,10511120.457736174,10511120.457736174,10511120.457736174,10511120.457736174,10511120.457736174,10511120.457736174,10511120.457736174,10511120.457736174,10511120.457736174,17715603.874729384,26068656.057140425,29696549.677731544,32064833.587393496,33739617.61069067,34247372.521304205,34680869.45746688,34685467.33801973,34687594.42951484,34688082.21745256,34688082.21745256,34688082.21745256,34688082.21745256,34688082.21745256,34688082.21745256,34688082.21745256,34688082.21745256,34688082.21745256,34688082.21745256,34688082.21745256
93,93,12497970.0,1.0077319975545922,0.9923273275301816,4372746.427100917,8850079.310974529,8885858.530020496,8893920.968288064,8909973.48191364,8911891.73831205,8912519.905632168,8913770.599842355,8914726.941107878,8915190.871546455,8915190.871546455,8915190.871546455,8915190.871546455,8915190.871546455,8915190.871546455,8915190.871546455,8915190.871546455,8915190.871546455,8915190.871546455,8915190.871546455,27201091.65224244,36310985.96364916,39447334.79403204,45634350.49823426,51744478.436646454,51851971.452542834,51975972.02236466,51995383.547585934,51997517.02948475,52000119.86013932,52000131.90891759,52000131.90891759,52000131.90891759,52000131.90891759,52000131.90891759,52000131.90891759,52000131.90891759,52000131.90891759,52000131.90891759,52000131.90891759
94,94,12498475.0,1.007329005508619,0.9927243180048028,5494490.941101771,10082784.074801369,10177406.25248195,10185468.690749519,10201521.204375094,10203439.460773505,10204067.628093623,10205318.32230381,10206274.663569333,10206738.59400791,10206738.59400791,10206738.59400791,10206738.59400791,10206738.59400791,10206738.59400791,10206738.59400791,10206738.59400791,10206738.59400791,10206738.59400791,10206738.59400791,38737675.454478726,48051949.098168686,51191918.675663084,57378934.3798653,63489062.3182775,63596555.33417388,63720555.903995715,63739967.42921698,63742100.9111158,63744703.74177037,63744715.79054864,63744715.79054864,63744715.79054864,63744715.79054864,63744715.79054864,63744715.79054864,63744715.79054864,63744715.79054864,63744715.79054864,63744715.79054864
95,95,12498989.0,1.0068254920699662,0.9932207794461646,8175499.705679741,9042701.019295497,9137323.196976079,9145385.635243647,9161438.148869222,9163356.405267633,9163984.57258775,9165235.266797937,9166191.60806346,9166655.538502038,9166655.538502038,9166655.538502038,9166655.538502038,9166655.538502038,9166655.538502038,9166655.538502038,9166655.538502038,9166655.538502038,9166655.538502038,9166655.538502038,43645023.095084086,55973157.749106266,60613289.36258636,63114755.36056296,65561379.71282295,65668872.72871933,65792873.29854116,65812284.82376243,65814418.305661246,65817021.13631582,65817033.18509409,65817033.18509409,65817033.18509409,65817033.18509409,65817033.18509409,65817033.18509409,65817033.18509409,65817033.18509409,65817033.18509409,65817033.18509409
96,96,12499491.0,1.00884105717081,0.9912364221222283,8608929.52759211,8782619.985038187,8811528.522382116,8819566.82258608,8828541.60314518,8830127.45972622,8830753.74480713,8831857.041826641,8832798.425640507,8832798.425640507,8832798.425640507,8832798.425640507,8832798.425640507,8832798.425640507,8832798.425640507,8832798.425640507,8832798.425640507,8832798.425640507,8832798.425640507,8832798.425640507,33026902.35988505,54159699.75040339,59569571.41110617,65453795.263331115,67924714.42146774,69140812.74306884,69355308.27385744,69389253.4553543,69391717.85400833,69395978.42740226,69396466.21533999,69396466.21533999,69396466.21533999,69396466.21533999,69396466.21533999,69396466.21533999,69396466.21533999,69396466.21533999,69396466.21533999,69396466.21533999
97,97,12500022.0,1.001403557901868,0.9985984093118175,14955166.840345304,24347190.97410789,24522255.08397389,24543101.183050252,24559201.921521783,24568176.702080883,24569134.391341805,24570388.843742833,24571492.140762344,24571969.59413763,24572433.52457621,24572433.52457621,24572433.52457621,24572433.52457621,24572433.52457621,24572433.52457621,24572433.52457621,24572433.52457621,24572433.52457621,24572433.52457621,45487771.17891274,55567077.48536349,56828790.746364,59326303.50992948,60663131.9426922,60770134.457584426,60804079.63908127,60808677.51963411,60810804.611129224,60811292.399066955,60811292.399066955,60811292.399066955,60811292.399066955,60811292.399066955,60811292.399066955,60811292.399066955,60811292.399066955,60811292.399066955,60811292.399066955,60811292.399066955
98,98,12500594.0,1.0077319975545922,0.9923273275301816,10495479.000527889,14233832.062223718,15505036.01079704,16098747.2969027,16114799.810528275,16116718.066926686,16117346.234246803,16118596.92845699,16119553.269722514,16120017.20016109,16120017.20016109,16120017.20016109,16120017.20016109,16120017.20016109,16120017.20016109,16120017.20016109,16120017.20016109,16120017.20016109,16120017.20016109,16120017.20016109,58713924.20495233,71078156.37657347,75736255.68176517,78266802.75476742,80735714.97837678,80843207.99427316,80967208.56409499,80986620.08931626,80988753.57121508,80991356.40186964,80991368.45064792,80991368.45064792,80991368.45064792,80991368.45064792,80991368.45064792,80991368.45064792,80991368.45064792,80991368.45064792,80991368.45064792,80991368.45064792
99,99,12501132.0,0.9977053954619607,1.0022998818573863,23501617.876323458,36474139.23675997,38264795.91622536,38881739.69865911,39491941.66141302,39509318.2582942,39514457.98918552,39524038.98463749,39533419.01635745,39538016.2535322,39542587.62224556,39542587.62224556,39542587.62224556,39542587.62224556,39542587.62224556,39542587.62224556,39542587.62224556,39542587.62224556,39542587.62224556,39542587.62224556,37065533.21496744,47343183.57663527,48674741.68251823,51297050.85482106,52629274.03484837,52733984.26414242,52776251.01119755,52789120.68391926,52795365.0974337,52799957.87778188,52799957.87778188,52799957.87778188,52799957.87778188,52799957.87778188,52799957.87778188,52799957.87778188,52799957.87778188,52799957.87778188,52799957.87778188,52799957.87778188
100,100,12501634.0,0.9956125170650778,1.0044068177726972,12313641.776031004,33446522.89154375,37773659.00106386,38699929.88192347,39914792.51624061,39939247.28077794,39944390.10786336,39954302.937618196,39963830.7898798,39968429.67454994,39977586.15191418,39977586.15191418,39977586.15191418,39977586.15191418,39977586.15191418,39977586.15191418,39977586.15191418,39977586.15191418,39977586.15191418,39977586.15191418,30631188.26692394,36687853.52587791,38010985.166848816,40537154.78810677,40747034.21440575,40768187.02698541,40795870.76795637,40808354.07605729,40812922.722648755,40812922.722648755,40812922.722648755,40812922.722648755,40812922.722648755,40812922.722648755,40812922.722648755,40812922.722648755,40812922.722648755,40812922.722648755,40812922.722648755,40812922.722648755
101,101,12502137.0,0.9980047370127589,1.0019992520208003,18669590.896163013,32145762.178784724,33939549.45402614,34557803.04003146,35170612.85124083,35187964.71341874,35193092.13250093,35202648.61485197,35212004.280105315,35216589.38875619,35221160.75746956,35221160.75746956,35221160.75746956,35221160.75746956,35221160.75746956,35221160.75746956,35221160.75746956,35221160.75746956,35221160.75746956,35221160.75746956,30129161.204441447,39730655.32331655,41064624.36650303,43689539.82953006,45021738.28961338,45126436.21444232,45168678.463050105,45181523.78385588,45187756.07609386,45192324.72268532,45192324.72268532,45192324.72268532,45192324.72268532,45192324.72268532,45192324.72268532,45192324.72268532,45192324.72268532,45192324.72268532,45192324.72268532,45192324.72268532
102,102,12502641.0,0.997306413054365,1.0027008619521314,20046281.232524797,33599896.857999325,35412791.110837474,36031044.6968428,36643854.50805216,36661206.37023007,36666333.789312266,36675890.2716633,36685245.93691665,36689831.04556753,36694402.41428089,36694402.41428089,36694402.41428089,36694402.41428089,36694402.41428089,36694402.41428089,36694402.41428089,36694402.41428089,36694402.41428089,36694402.41428089,29387246.099071417,39022328.14534839,40404343.83386122,43062468.015828565,44365410.17880594,44455545.64802927,44468793.742982164,44481639.06378794,44487871.35602592,44492440.00261738,44492440.00261738,44492440.00261738,44492440.00261738,44492440.00261738,44492440.00261738,44492440.00261738,44492440.00261738,44492440.00261738,44492440.00261738,44492440.00261738
103,103,12503162.0,0.9909443504238056,1.0091384037583155,21864222.899017546,43587070.63262138,47755258.598262854,48619238.44157919,49836741.71682847,49862510.87388638,49867653.7009718,49877566.530726634,49887094.38298824,49891693.267658375,49900849.74502262,49900849.74502262,49900849.74502262,49900849.74502262,49900849.74502262,49900849.74502262,49900849.74502262,49900849.74502262,49900849.74502262,49900849.74502262,22823801.08959423,28992419.59684574,30364771.595472723,32862910.650227964,33043621.41101379,33050255.396628004,33063463.810909517,33075947.11901044,33080515.7656019,33080515.7656019,33080515.7656019,33080515.7656019,33080515.7656019,33080515.7656019,33080515.7656019,33080515.7656019,33080515.7656019,33080515.7656019,33080515.7656019,33080515.7656019
104,104,12503682.0,0.9900529462699251,1.0100469916963035,11956070.240013678,34766469.18422809,48039200.52149315,48403281.14511446,48708932.80354338,48736093.76691466,48748302.802007146,48758573.04817476,48768129.530525796,48772886.311109014,48782070.30443002,48786641.67314339,48786641.67314339,48786641.67314339,48786641.67314339,48786641.67314339,48786641.67314339,48786641.67314339,48786641.67314339,48786641.67314339,21407619.577267524,24161987.264407337,25447759.447747692,26750701.610725068,26847471.065562613,26854085.174901295,26866930.495707072,26877731.434536513,26877731.434536513,26877731.434536513,26877731.434536513,26877731.434536513,26877731.434536513,26877731.434536513,26877731.434536513,26877731.434536513,26877731.434536513,26877731.434536513,26877731.434536513,26877731.434536513
105,105,12504222.0,0.9936233812848717,1.0064175409267067,14774951.694720946,33941523.4000071,35359525.08623345,35634332.037048385,35678777.58606824,35704546.74312614,35709689.57021156,35719602.3999664,35729130.25222801,35733729.13689814,35742885.61426238,35742885.61426238,35742885.61426238,35742885.61426238,35742885.61426238,35742885.61426238,35742885.61426238,35742885.61426238,35742885.61426238,35742885.61426238,26536833.840981722,32705452.348233227,34077804.346860215,36575943.401615456,36756654.16240128,36763288.14801549,36776496.562297,36788979.870397925,36793548.51698939,36793548.51698939,36793548.51698939,36793548.51698939,36793548.51698939,36793548.51698939,36793548.51698939,36793548.51698939,36793548.51698939,36793548.51698939,36793548.51698939,36793548.51698939
106,106,12504838.0,0.9930274158613805,1.0070215424340236,16212164.907903966,35772944.545993604,37191583.95020039,37466390.90101531,37510836.45003517,37536605.60709307,37541748.434178494,37551661.26393333,37561189.11619493,37565788.00086507,37574944.478229314,37574944.478229314,37574944.478229314,37574944.478229314,37574944.478229314,37574944.478229314,37574944.478229314,37574944.478229314,37574944.478229314,37574944.478229314,25899914.257012144,32071701.600029655,33445630.903357517,35945655.98964629,36126366.75043212,36133000.73604634,36146209.15032785,36158692.45842877,36163261.10502023,36163261.10502023,36163261.10502023,36163261.10502023,36163261.10502023,36163261.10502023,36163261.10502023,36163261.10502023,36163261.10502023,36163261.10502023,36163261.10502023,36163261.10502023
107,107,12505360.0,0.9926303041779204,1.007424411476318,16590986.80483265,36273867.791394226,37689842.681329615,37963323.35977001,38005128.26785774,38029583.03239506,38034725.85948048,38044638.689235315,38054166.54149692,38058765.426167056,38067921.9035313,38067921.9035313,38067921.9035313,38067921.9035313,38067921.9035313,38067921.9035313,38067921.9035313,38067921.9035313,38067921.9035313,38067921.9035313,25226148.785133075,31395289.136822294,32767900.886268035,35266612.367027484,35447323.12781331,35453957.11342752,35467165.52770903,35479648.83580995,35484217.482401416,35484217.482401416,35484217.482401416,35484217.482401416,35484217.482401416,35484217.482401416,35484217.482401416,35484217.482401416,35484217.482401416,35484217.482401416,35484217.482401416,35484217.482401416
108,108,12505868.0,0.9927295672083382,1.0073236791084073,16593025.640109291,36406862.06932749,37877783.853313416,38153520.55550933,38195325.46359706,38219780.228134386,38224923.0552198,38234835.88497464,38244363.73723625,38248962.62190638,38258119.09927062,38258119.09927062,38258119.09927062,38258119.09927062,38258119.09927062,38258119.09927062,38258119.09927062,38258119.09927062,38258119.09927062,38258119.09927062,25651674.0675382,31824149.583024226,32736526.6202318,34314438.73496822,34483638.21953291,34490272.20514712,34503480.619428635,34515963.92752955,34520532.57412101,34520532.57412101,34520532.57412101,34520532.57412101,34520532.57412101,34520532.57412101,34520532.57412101,34520532.57412101,34520532.57412101,34520532.57412101,34520532.57412101,34520532.57412101
109,109,12506451.0,0.9972066923851264,1.0028011320383265,20630677.13280225,32182263.518880107,32823331.771584127,32852854.17775166,32877382.409116685,32894734.271294598,32899861.690376796,32909418.172727823,32918773.837981176,32923358.946632057,32927930.315345418,32927930.315345418,32927930.315345418,32927930.315345418,32927930.315345418,32927930.315345418,32927930.315345418,32927930.315345418,32927930.315345418,32927930.315345418,30879097.842466295,40577090.09435936,41963058.928577065,44442338.35575071,45650730.62753795,45735119.09236513,45748367.18731802,45761212.50812379,45767444.800361775,45772013.44695324,45772013.44695324,45772013.44695324,45772013.44695324,45772013.44695324,45772013.44695324,45772013.44695324,45772013.44695324,45772013.44695324,45772013.44695324,45772013.44695324
110,110,12506957.0,0.99660857772727,1.0034029631577766,22327289.244601145,33991780.44597023,34632085.08591,34661607.49207753,34686135.72344256,34703487.58562047,34708615.004702665,34718171.48705369,34727527.15230705,34732112.26095793,34736683.62967129,34736683.62967129,34736683.62967129,34736683.62967129,34736683.62967129,34736683.62967129,34736683.62967129,34736683.62967129,34736683.62967129,34736683.62967129,30653208.46457982,40365381.411069125,41723284.992419794,44175577.28329854,45383969.555085786,45468358.01991296,45481606.114865854,45494451.43567163,45500683.72790961,45505252.37450107,45505252.37450107,45505252.37450107,45505252.37450107,45505252.37450107,45505252.37450107,45505252.37450107,45505252.37450107,45505252.37450107,45505252.37450107,45505252.37450107
111,111,12507492.0,1.0010030965990384,0.9989979085954415,14756036.966324741,26492384.44734477,27133704.897386257,27163227.303553794,27187755.53491882,27205107.39709673,27210234.816178925,27219791.298529956,27229146.96378331,27233732.072434187,27238303.44114755,27238303.44114755,27238303.44114755,27238303.44114755,27238303.44114755,27238303.44114755,27238303.44114755,27238303.44114755,27238303.44114755,27238303.44114755,40206235.27385661,49926210.18075248,51285938.11985513,53741052.39993629,54950444.761414394,55034833.226241566,55048081.32119446,55060926.642000236,55067158.93423822,55071727.58082968,55071727.58082968,55071727.58082968,55071727.58082968,55071727.58082968,55071727.58082968,55071727.58082968,55071727.58082968,55071727.58082968,55071727.58082968,55071727.58082968
112,112,12508002.0,1.0019043598311892,0.9980992598619792,14022960.394595744,26809507.503505725,27441033.633496847,27470556.03966438,27495084.271029405,27512436.13320732,27517563.552289516,27527120.034640543,27536475.699893896,27541060.808544777,27545632.177258138,27545632.177258138,27545632.177258138,27545632.177258138,27545632.177258138,27545632.177258138,27545632.177258138,27545632.177258138,27545632.177258138,27545632.177258138,44198533.692960836,53878625.83167211,55218501.95422495,57663915.46020885,58893400.474765934,58987790.14950022,59001038.24445312,59013883.56525889,59020115.85749687,59024684.504088335,59024684.504088335,59024684.504088335,59024684.504088335,59024684.504088335,59024684.504088335,59024684.504088335,59024684.504088335,59024684.504088335,59024684.504088335,59024684.504088335
113,113,12508502.0,1.0043116975797366,0.9957068133427827,20263406.771357853,21890032.059294432,22206501.684853993,22218784.186774187,22243238.95131151,22253509.197479125,22258294.608151767,22267822.460413374,22277006.453734387,22281577.82244775,22281577.82244775,22281577.82244775,22281577.82244775,22281577.82244775,22281577.82244775,22281577.82244775,22281577.82244775,22281577.82244775,22281577.82244775,22281577.82244775,41946483.37756327,54066004.49480837,58812406.413544774,61390242.164245,63732338.77739451,63827181.05663859,63928204.716987096,63941413.13126861,63947664.147131555,63958465.08596099,63958465.08596099,63958465.08596099,63958465.08596099,63958465.08596099,63958465.08596099,63958465.08596099,63958465.08596099,63958465.08596099,63958465.08596099,63958465.08596099
114,114,12509141.0,1.0024054122115602,0.9976003599120108,24502184.890243426,26128810.178180005,26445279.803739563,26457562.30565976,26482017.070197083,26492287.316364698,26497072.72703734,26506600.579298943,26515784.57261996,26520355.94133332,26520355.94133332,26520355.94133332,26520355.94133332,26520355.94133332,26520355.94133332,26520355.94133332,26520355.94133332,26520355.94133332,26520355.94133332,26520355.94133332,37693262.42564464,49812783.542889744,54559185.46162615,57137021.21232638,59479117.82547589,59573960.104719974,59674983.76506847,59688192.17934999,59694443.19521293,59705244.134042375,59705244.134042375,59705244.134042375,59705244.134042375,59705244.134042375,59705244.134042375,59705244.134042375,59705244.134042375,59705244.134042375,59705244.134042375,59705244.134042375
115,115,12509677.0,1.0017040090123468,0.9982988896949441,13928651.602705365,26346150.710870452,26979723.102581073,27009245.508748606,27033773.74011363,27051125.602291543,27056253.02137374,27065809.50372477,27075165.16897812,27079750.277629003,27084321.646342363,27084321.646342363,27084321.646342363,27084321.646342363,27084321.646342363,27084321.646342363,27084321.646342363,27084321.646342363,27084321.646342363,27084321.646342363,41662468.33714492,51339377.306120805,52679253.42867365,55124666.934657544,56354151.94921463,56448541.62394892,56461789.71890181,56474635.039707586,56480867.33194557,56485435.97853703,56485435.97853703,56485435.97853703,56485435.97853703,56485435.97853703,56485435.97853703,56485435.97853703,56485435.97853703,56485435.97853703,56485435.97853703,56485435.97853703
116,116,12510178.0,1.0012033072283895,0.9987981389796639,16034244.109240508,29392212.691515535,30025785.083226155,30055307.48939369,30079835.720758714,30097187.58293663,30102315.002018824,30111871.48436985,30121227.149623204,30125812.258274086,30130383.626987446,30130383.626987446,30130383.626987446,30130383.626987446,30130383.626987446,30130383.626987446,30130383.626987446,30130383.626987446,30130383.626987446,30130383.626987446,42116165.6925302,51787285.03679956,53127123.97589326,55572463.44869299,56801948.46325008,56896338.137984365,56909586.23293726,56922431.553743035,56928663.84598102,56933232.49257248,56933232.49257248,56933232.49257248,56933232.49257248,56933232.49257248,56933232.49257248,56933232.49257248,56933232.49257248,56933232.49257248,56933232.49257248,56933232.49257248
117,117,12510683.0,0.999103091290782,1.0008977138766124,20715855.834863875,34134868.453159615,34768440.84487023,34797963.25103777,34822491.482402794,34839843.34458071,34844970.763662905,34854527.24601393,34863882.91126728,34868468.019918166,34873039.38863152,34873039.38863152,34873039.38863152,34873039.38863152,34873039.38863152,34873039.38863152,34873039.38863152,34873039.38863152,34873039.38863152,34873039.38863152,37612878.38435968,47295556.92234078,48635395.86143449,51080735.33423422,52310220.34879131,52404610.023525596,52417858.11847849,52430703.439284265,52436935.73152225,52441504.37811371,52441504.37811371,52441504.37811371,52441504.37811371,52441504.37811371,52441504.37811371,52441504.37811371,52441504.37811371,52441504.37811371,52441504.37811371,52441504.37811371
118,118,12511184.0,0.9970072809588619,1.0030017022927453,31546910.272652145,44965922.890947886,45599495.28265851,45629017.68882604,45653545.920191064,45670897.78236898,45676025.201451175,45685581.6838022,45694937.34905556,45699522.45770644,45704093.8264198,45704093.8264198,45704093.8264198,45704093.8264198,45704093.8264198,45704093.8264198,45704093.8264198,45704093.8264198,45704093.8264198,45704093.8264198,53500961.86988256,63183640.40786366,64523479.34695737,66968818.8197571,68198303.83431418,68292693.50904848,68305941.60400137,68318786.92480715,68325019.21704513,68329587.86363658,68329587.86363658,68329587.86363658,68329587.86363658,68329587.86363658,68329587.86363658,68329587.86363658,68329587.86363658,68329587.86363658,68329587.86363658,68329587.86363658
119,119,12511714.0,0.997306413054365,1.0027008619521314,33517380.508234788,46779525.12434779,47413097.516058415,47442619.922225945,47467148.15359097,47484500.015768886,47489627.43485108,47499183.91720211,47508539.58245546,47513124.69110634,47517696.059819706,47517696.059819706,47517696.059819706,47517696.059819706,47517696.059819706,47517696.059819706,47517696.059819706,47517696.059819706,47517696.059819706,47517696.059819706,58479652.43393194,68164822.57137547,69505901.71463993,71213765.97621441,72076392.04319382,72171003.94316724,72184473.59757975,72197318.91838552,72203551.2106235,72208119.85721496,72208119.85721496,72208119.85721496,72208119.85721496,72208119.85721496,72208119.85721496,72208119.85721496,72208119.85721496,72208119.85721496,72208119.85721496,72208119.85721496
120,120,12512261.0,0.999203001599911,1.000797634113201,26527968.88375479,39807656.43207002,40415809.98489371,40445332.39106125,40469860.62242627,40487212.48460418,40492339.903686374,40501896.38603741,40511252.05129076,40515837.159941636,40520408.528655,40520408.528655,40520408.528655,40520408.528655,40520408.528655,40520408.528655,40520408.528655,40520408.528655,40520408.528655,40520408.528655,65604329.749858156,75238768.6961713,76583477.9219876,78291342.18356207,79153968.25054148,79248580.1505149,79262049.80492741,79274895.12573318,79281127.41797116,79285696.06456262,79285696.06456262,79285696.06456262,79285696.06456262,79285696.06456262,79285696.06456262,79285696.06456262,79285696.06456262,79285696.06456262,79285696.06456262,79285696.06456262
121,121,12512801.0,1.0007028557202362,0.9992976379389561,21694174.855401244,34961587.07886358,35563630.53001128,35593152.93617882,35617681.16754384,35635033.02972176,35640160.448803954,35649716.93115498,35659072.59640833,35663657.705059215,35668229.07377258,35668229.07377258,35668229.07377258,35668229.07377258,35668229.07377258,35668229.07377258,35668229.07377258,35668229.07377258,35668229.07377258,35668229.07377258,69949265.79062146,79571510.1305118,80916219.35632809,82624083.61790258,83486709.68488197,83581321.58485541,83594791.2392679,83607636.56007367,83613868.85231166,83618437.49890313,83618437.49890313,83618437.49890313,83618437.49890313,83618437.49890313,83618437.49890313,83618437.49890313,83618437.49890313,83618437.49890313,83618437.49890313,83618437.49890313
122,122,12513381.0,1.0008029260058082,0.9991977181671393,22026451.47741384,35674778.96518496,36267895.208859906,36292974.05400259,36317502.285367616,36334854.147545524,36339981.56662772,36349538.04897875,36358893.7142321,36363478.82288298,36368050.191596344,36368050.191596344,36368050.191596344,36368050.191596344,36368050.191596344,36368050.191596344,36368050.191596344,36368050.191596344,36368050.191596344,36368050.191596344,71554393.95326273,81181967.75034933,82529329.73602623,84251317.65347248,85131399.3246789,85236405.48055875,85270570.31585564,85283415.63666141,85289647.92889939,85294216.57549085,85294216.57549085,85294216.57549085,85294216.57549085,85294216.57549085,85294216.57549085,85294216.57549085,85294216.57549085,85294216.57549085,85294216.57549085,85294216.57549085
123,123,12513882.0,0.9980047370127589,1.0019992520208003,33460866.135121062,47046924.141232505,47640040.384907454,47665119.23005014,47689647.461415164,47706999.32359307,47712126.74267527,47721683.2250263,47731038.89027965,47735623.99893053,47740195.36764389,47740195.36764389,47740195.36764389,47740195.36764389,47740195.36764389,47740195.36764389,47740195.36764389,47740195.36764389,47740195.36764389,47740195.36764389,61413505.02873721,71041078.8258238,72388440.8115007,74110428.72894695,74990510.40015337,75095516.55603322,75129681.39133011,75142526.71213588,75148759.00437386,75153327.65096532,75153327.65096532,75153327.65096532,75153327.65096532,75153327.65096532,75153327.65096532,75153327.65096532,75153327.65096532,75153327.65096532,75153327.65096532,75153327.65096532
124,124,12514269.0,0.9975058843100401,1.0025003518567563,35601639.15749788,49328019.832423076,49922191.17992266,49947270.02506535,49971798.25643037,49989150.11860828,49994277.537690476,50003834.02004151,50013189.68529486,50017774.79394574,50022346.1626591,50022346.1626591,50022346.1626591,50022346.1626591,50022346.1626591,50022346.1626591,50022346.1626591,50022346.1626591,50022346.1626591,50022346.1626591,59545087.456260785,69154814.09210639,70503224.24242963,72226257.1865377,73106338.85774411,73211345.01362397,73245509.84892085,73258355.16972663,73264587.4619646,73269156.10855606,73269156.10855606,73269156.10855606,73269156.10855606,73269156.10855606,73269156.10855606,73269156.10855606,73269156.10855606,73269156.10855606,73269156.10855606,73269156.10855606
125,125,12514889.0,0.9976056348984711,1.0024001118455717,35136680.725008994,48864576.48514889,49458747.832648486,49483826.67779116,49508354.90915619,49525706.771334104,49530834.1904163,49540390.672767326,49549746.338020675,49554331.44667156,49558902.815384924,49558902.815384924,49558902.815384924,49558902.815384924,49558902.815384924,49558902.815384924,49558902.815384924,49558902.815384924,49558902.815384924,49558902.815384924,60013086.963715754,69623446.66267242,70971856.81299566,72694889.75710371,73574971.42831013,73679977.58418998,73714142.41948687,73726987.74029264,73733220.03253062,73737788.67912208,73737788.67912208,73737788.67912208,73737788.67912208,73737788.67912208,73737788.67912208,73737788.67912208,73737788.67912208,73737788.67912208,73737788.67912208,73737788.67912208
126,126,12515417.0,0.9980047370127589,1.0019992520208003,34179301.555477016,48759499.53139027,49352545.239805,49377063.79260756,49400476.46928525,49422068.20252472,49427195.621606916,49436752.10395794,49446107.7692113,49450692.87786218,49455264.24657554,49455264.24657554,49455264.24657554,49455264.24657554,49455264.24657554,49455264.24657554,49455264.24657554,49455264.24657554,49455264.24657554,49455264.24657554,63103568.70272896,71381494.27856635,72066679.708518,72469215.87758394,72692218.17975631,72797224.33563615,72831389.17093304,72844234.49173881,72850466.7839768,72855035.43056825,72855035.43056825,72855035.43056825,72855035.43056825,72855035.43056825,72855035.43056825,72855035.43056825,72855035.43056825,72855035.43056825,72855035.43056825,72855035.43056825
127,127,12515974.0,0.999103091290782,1.0008977138766124,30261569.297185462,44796733.159529276,45389778.867943995,45414297.420746565,45437710.097424254,45459301.830663726,45464429.24974592,45473985.73209695,45483341.3973503,45487926.50600118,45492497.874714546,45492497.874714546,45492497.874714546,45492497.874714546,45492497.874714546,45492497.874714546,45492497.874714546,45492497.874714546,45492497.874714546,45492497.874714546,67221355.66783847,75499281.24367586,76184466.6736275,76587002.84269343,76810005.14486581,76915011.30074567,76949176.13604255,76962021.45684832,76968253.7490863,76972822.39567776,76972822.39567776,76972822.39567776,76972822.39567776,76972822.39567776,76972822.39567776,76972822.39567776,76972822.39567776,76972822.39567776,76972822.39567776,76972822.39567776
