,index,blocknum,p0vs1,p1vs0,BAT-slippagemap_01,BAT-slippagemap_2,BAT-slippagemap_3,BAT-slippagemap_4,BAT-slippagemap_5,BAT-slippagemap_6,BAT-slippagemap_7,BAT-slippagemap_8,BAT-slippagemap_9,BAT-slippagemap_10,BAT-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
303,303,15127919.0,0.0003405322386222218,2936.5795263495615,340.2285577338166,1592.793686931178,2832.8962005114886,4060.660108382823,5276.208167804065,6479.66192184392,7671.141714388306,8850.76667108747,10018.654739909955,10868.92042319168,27721.933663610067,1.1576143296030983,1.5737888016057837,1.985822482837875,2.393756558058344,2.797631825858064,3.197488664308404,3.5933670575392305,3.985306597157292,4.373346463689855,4.757525457601044
304,304,15128635.0,0.00035368543149042755,2827.3711919261364,458.6948972112374,1686.4588050825719,2902.0068645038136,4105.46061854367,5296.940411088055,6476.565367787218,7644.453436609704,8494.719119891428,25347.732360309816,42033.06371803178,58552.381415743235,1.1366677270736287,1.561249056462467,1.9816059467551455,2.397780418757831,2.8098140999899224,3.217748175210392,3.6216234430101113,4.021480281460452,4.417358674691278,4.809298214309339
305,305,15130932.0,0.00035372080003357657,2827.0884830778286,456.9948972113289,1684.7588050826635,2900.306864503905,4103.760618543761,5295.240411088147,6474.86536778731,7642.753436609796,8493.019119891518,25346.032360309906,42031.36371803187,58550.681415743325,1.137269048048525,1.5618503774373633,1.9822072677300417,2.3983817397327276,2.8104154209648184,3.218349496185288,3.622224763985008,4.022081602435348,4.417959995666174,4.809899535284235
306,306,15134136.0,0.00035329661084705427,2830.48285575802,530.3957934280846,1758.159701299419,2973.7077607206606,4177.161514760516,5368.6413073049025,6548.266264004065,7716.154332826552,8566.420016108275,25419.433256526663,42104.76461424863,58624.08231196008,1.111320835194783,1.535902164583621,1.9562590548762997,2.3724335268789853,2.784467208111076,3.192401283331546,3.5962765511312655,3.9961333895816056,4.392011782812432,4.783951322430493
307,307,15140117.0,0.00034302709436825364,2915.2216149038622,1126.9131357812935,2367.015649361604,3594.7795572329387,4810.32761665418,6013.781370694036,7205.261163238422,8384.886119937584,9552.774188760071,10403.039872041794,27256.053112460184,43941.38447018214,0.8964927730350329,1.3168496633277116,1.7330241353303972,2.1450578165624883,2.5529918917829577,2.9568671595826777,3.3567239980330177,3.752602391263844,4.144541930881905,4.532581797414469
308,308,15140771.0,0.0003428556322631301,2916.6795172626294,1164.27709906582,2404.3796126461307,3632.1435205174653,4847.691579938707,6051.145333978563,7242.625126522948,8422.250083222112,9590.138152044598,10440.40383532632,27293.41707574471,43978.74843346667,0.8836784810776124,1.304035371370291,1.7202098433729767,2.1322435246050677,2.540177599825537,2.944052867625257,3.343909706075597,3.7397880993064234,4.131727638924485,4.5197675054570485
309,309,15141662.0,0.0003359997686107509,2976.1925257706953,1187.9699919272414,2440.5351211246025,3680.637634704913,4908.401542576248,6123.9496019974895,7327.4033560373455,8518.883148581732,9698.508105280895,10866.39617410338,11716.661857385103,28569.67509780349,0.8708563242621172,1.2870307962648029,1.699064477496894,2.1069985527173634,2.5108738205170833,2.9107306589674233,3.3066090521982496,3.698548591816311,4.086588458348874,4.470767452260064
310,310,15142394.0,0.0003289847924807149,3039.6541811537386,1265.0949574503827,2530.247955775374,3782.8130849727354,5022.915598553046,6250.679506424381,7466.227565845622,8669.681319885478,9861.161112429863,11040.786069129026,12208.674137951513,13058.939821233236,0.8407332784216548,1.2527669596537458,1.6607010348742155,2.064576302673935,2.464433141124275,2.8603115343551013,3.252251073973163,3.6402909405057264,4.024469934416916,4.404826481357748
311,311,15144216.0,0.00032463847910162906,3080.349571521209,850.0477279843408,2127.915064283651,3393.0680626086423,4645.633191806004,5885.735705386314,7113.499613257649,8329.047672678891,9532.501426718747,10723.981219263133,11903.606175962295,13071.49424478478,0.9707787872978911,1.3787128625183607,1.7825881303180804,2.1824449687684204,2.5783233619992467,2.9702629016173083,3.358302768149872,3.742481762061061,4.122838309001893,4.4994104301603866
312,312,15147342.0,0.00032463847910162906,3080.349571521209,865.4700565568954,2166.5216086169776,3454.6281477754783,4729.918437390375,5992.520003433819,7242.5591057129,8480.160728658837,9705.44862048374,10918.545308460281,12119.572079523137,13308.649021558726,0.9883915270724863,1.4037267082978027,1.8149294435764431,2.222040843554977,2.62510161779123,3.0241520761984035,3.419232110152043,3.8103812240691073,4.197638540753249,4.581042771206995
313,313,15148198.0,0.00032463847910162906,3080.349571521209,850.0477279843408,2127.915064283651,3393.0680626086423,4645.633191806004,5885.735705386314,7113.499613257649,8329.047672678891,9532.501426718747,10723.981219263133,11903.606175962295,13071.49424478478,0.9707787872978911,1.3787128625183607,1.7825881303180804,2.1824449687684204,2.5783233619992467,2.9702629016173083,3.358302768149872,3.742481762061061,4.122838309001893,4.4994104301603866
314,314,15149060.0,0.00031649690449351696,3159.5885640659835,1208.8305473478858,2499.540035587867,3777.407371887177,5042.560370212168,6295.12549940953,7535.22801298984,8762.991920861175,9978.539980282416,11181.993734322272,12373.473526866659,13553.09848356582,0.8499672455194145,1.2538425133191342,1.6536993517694742,2.0495777450003008,2.441517284618362,2.8295571511509254,3.2137361450621147,3.594092692002947,3.9706648131614406,4.343490160616395
315,315,15150081.0,0.0003152650318715299,3171.9344009185857,157.59988189671307,1461.280547334298,2751.990035574279,4029.8573718735893,5295.010370198581,6547.575499395942,7787.678012976253,9015.441920847587,10230.989980268829,11434.443734308685,12625.92352685307,1.1740927685613782,1.5739496070117183,1.9698280002425446,2.361767539860606,2.7498074063931695,3.1339864003043587,3.514342947245191,3.8909150684036846,4.2637404158586385,4.482632426769732
316,316,15154011.0,0.00031573826059110916,3167.1803034825452,64.29308750278695,1367.973752940372,2658.683241180353,3936.550577479663,5201.703575804655,6454.268705002016,7694.371218582326,8922.13512645366,10137.683185874903,11341.136939914759,12532.616732459144,1.2035328935629628,1.6033897320133028,1.9992681252441291,2.3912076648621907,2.7792475313947542,3.1634265253059435,3.5437830722467756,3.920355193405269,4.293180540860224,4.5120725517713165
317,317,15154765.0,0.00030034027471463436,3329.556786715139,732.0154061856891,2062.0308447818074,3378.8130873243877,4682.493752761973,5973.203241001954,7251.070577301264,8516.223575626256,9768.788704823617,11008.891218403927,12236.655126275262,13452.203185696504,0.9785358023729392,1.3704753419910007,1.758515208523564,2.1426942024347535,2.5230507493755856,2.8996228705340794,3.2724482179890333,3.491340228900127,3.7080543345964347,3.9226122056389476
318,318,15156135.0,0.0002954255637749711,3384.947420331272,502.38375340119524,1845.765406125743,3175.7808447218613,4492.5630872644415,5796.2437527020265,7086.953240942008,8364.820577241318,9629.97357556631,10882.53870476367,12122.64121834398,13350.405126215315,1.0386948470582875,1.426734713590851,1.8109137075020403,2.1912702544428724,2.567842375601366,2.94066772305632,3.1595597339674137,3.3762738396637215,3.5908317107062344,3.8032548014831606
319,319,15159461.0,0.0002953369538284186,3385.963006109179,526.2403600452112,1869.622012769759,3199.6374513658775,4516.419693908458,5820.100359346043,7110.809847586023,8388.677183885335,9653.830182210326,10906.395311407687,12146.497824987997,13374.261732859331,1.031647730879011,1.4196875974115746,1.8038665913227638,2.184223138263596,2.5607952594220897,2.9336206068770436,3.1525126177881373,3.369226723484445,3.583784594526958,3.796207685303884
320,320,15161577.0,0.00029047506877004614,3442.6362449427543,295.28601408721073,1652.1681875829588,2995.5498403075067,4325.565278903625,5642.347521446205,6946.02818688379,8236.737675123772,9514.605011423082,10779.758009748073,12032.323138945434,13272.425652525744,1.089892496377186,1.4740714902883756,1.8544280372292077,2.231000158387701,2.6038255058426554,2.822717516753749,3.039431622450057,3.2539894934925697,3.4664125842694955,3.6767221318316796
321,321,15164149.0,0.0002842683910345611,3517.8023007082097,409.7614694755518,1780.2798462415008,3137.162019737249,4480.543672461797,5810.559111057915,7127.3413536004955,8431.02201903808,9721.731507278062,10999.598843577372,12264.751841902364,13517.316971099724,1.047322767692938,1.42767931463377,1.8042514357922637,2.1770767832472178,2.3959687941583114,2.612682899854619,2.827240770897132,3.0396638616740583,3.249973409236242,3.458190451036262
322,322,15164928.0,0.00028421154588326896,3518.5058963463744,426.48256947465177,1797.0009462406006,3153.883119736349,4497.264772460897,5827.280211057015,7144.062453599596,8447.74311903718,9738.452607277162,11016.31994357647,12281.472941901464,13534.038071098825,1.0425697824513331,1.4229263293921652,1.7994984505506588,2.172323798005613,2.391215808916707,2.6079299146130146,2.8224877856555275,3.0349108764324533,3.2452204239946374,3.453437465794657
323,323,15165631.0,0.00027944896602979073,3578.4709251470076,212.53916582920422,1596.8308112827292,2967.349188048678,4324.231361544426,5667.613014268974,6997.628452865092,8314.410695407672,9618.091360845257,10908.800849085239,12186.66818538455,13451.82118370954,1.0930880349715686,1.4696601561300622,1.8424855035850163,2.06137751449611,2.2780916201924177,2.4926494912349306,2.7050725820118564,2.9153821295740405,3.1235991713740603,3.3297445227673355
324,324,15168787.0,0.00027410757823439043,3648.2026744437403,166.95140848517508,1565.154704657805,2949.44635011133,4319.964726877279,5676.846900373027,7020.228553097575,8350.243991693693,9667.026234236273,10970.706899673858,12261.41638791384,13539.28372421315,1.0952894924980645,1.4681148399530186,1.687006850864112,1.90372095656042,2.118278827602933,2.3307019183798587,2.541011465942043,2.7492285077420626,2.955373859135338,3.1594681276328345
325,325,15169516.0,0.00026611329270385004,3757.7980033972663,849.6332399736126,2261.8879937382717,3660.0912899109017,5044.382935364427,6414.901312130375,7771.783485626123,9115.165138350672,10445.18057694679,11761.96281948937,13065.643484926955,14356.352973166937,0.9022875095294807,1.1211795204405743,1.3378936261368821,1.552451497179395,1.764874587956321,1.9751841355185051,2.1834011773185247,2.3895465287118,2.5936407972092965,2.7957043981461203
326,326,15170022.0,0.00027301339246021933,3662.8239771999815,443.93973605104213,1842.143032223672,3226.434677677197,4596.953054443146,5953.835227938894,7297.216880663442,8627.23231925956,9944.014561802142,11247.695227239727,12538.404715479706,13816.272051779017,1.0195121621009027,1.392337509555857,1.6112295204669504,1.8279436261632582,2.0425014972057713,2.254924587982697,2.4652341355448812,2.673451177344901,2.879596528738176,3.083690797235673
327,327,15170683.0,0.0002786676423540254,3588.5041820879164,406.5668997930221,1790.858545246547,3161.376922012496,4518.259095508244,5861.640748232792,7191.65618682891,8508.43842937149,9812.119094809075,11102.828583049057,12380.695919348367,13645.848917673358,1.0389400409637233,1.4155121621222169,1.788337509577171,2.0072295204882646,2.2239436261845724,2.4385014972270853,2.6509245880040115,2.861234135566195,3.0694511773662154,3.27559652875949
328,328,15171830.0,0.0002836437191983146,3525.5495973130714,561.044460311598,1931.5628370775469,3288.445010573295,4631.826663297843,5961.842101893962,7278.624344436542,8582.305009874126,9873.014498114107,11150.881834413418,12416.034832738409,13668.59996193577,1.004362301988522,1.3847188489293543,1.7612909700878479,2.134116317542802,2.3530083284538956,2.5697224341502034,2.7842803051927163,2.996703395969642,3.207012943531826,3.415229985331846
329,329,15172408.0,0.00028321859379918925,3530.8416251407243,663.9313027350244,2034.4496795009732,3391.3318529967214,4734.713505721269,6064.728944317388,7381.511186859968,8685.191852297554,9975.901340537534,11253.768676836844,12518.921675161835,13771.486804359198,0.9751987471552755,1.3555552940961078,1.7321274152546013,2.1049527627095554,2.323844773620649,2.540558879316957,2.75511675035947,2.9675398411363956,3.1778493886985797,3.3860664304985995
330,330,15173675.0,0.000282313787999909,3542.1578488413124,890.919987722807,2261.4383644887557,3618.320537984504,4961.702190709052,6291.717629305171,7608.499871847751,8912.180537285336,10202.890025525317,11480.757361824626,12745.910360149619,13998.47548934698,0.9110112823443697,1.2913678292852018,1.6679399504436954,2.0407652978986497,2.259657308809743,2.4763714145060507,2.690929285548564,2.90335237632549,3.113661923887674,3.3218789656876937
331,331,15174570.0,0.00027644730541912194,3617.3259076766885,966.3027607953684,2350.5944062488934,3721.112783014842,5077.994956510591,6421.376609235138,7751.392047831257,9068.174290373838,10371.854955811423,11662.564444051402,12940.431780350713,14205.584778675704,0.8835730594199384,1.2601451805784318,1.6329705280333862,1.8518625389444796,2.0685766446407876,2.2831345156833005,2.4955576064602263,2.7058671540224104,2.91408419582243,3.1202295472157053
332,332,15176226.0,0.00028307702697516804,3532.6073990727673,701.6024875688125,2072.1208643347613,3429.0030378305096,4772.384690555057,6102.400129151176,7419.182371693756,8722.863037131341,10013.572525371323,11291.439861670633,12556.592859995624,13809.157989192985,0.964531588373685,1.3448881353145172,1.7214602564730108,2.094285603927965,2.3131776148390584,2.529891720535366,2.7444495915778795,2.9568726823548053,3.1671822299169894,3.375399271717009
333,333,15178546.0,0.0002772778510042918,3606.490732591986,756.465079476369,2140.756724929894,3511.2751016958427,4868.157275191591,6211.538927916139,7541.554366512258,8858.336609054837,10162.017274492422,11452.726762732404,12730.594099031714,13995.747097356705,0.9416724274052958,1.3182445485637893,1.6910698960187436,1.909961906929837,2.126676012626145,2.3412338836686577,2.553656974445584,2.763966522007768,2.972183563807788,3.1783289152010625
334,334,15179057.0,0.00027173330408300576,3680.0789044780918,781.0371125647501,2179.24040873738,3563.532054190905,4934.050430956854,6290.932604452602,7634.31425717715,8964.32969577327,10281.11193831585,11584.792603753434,12875.502091993414,14153.369428292724,0.9276912131202769,1.3005165605752311,1.5194085714863246,1.7361226771826324,1.9506805482251455,2.1631036390020713,2.3734131865642554,2.581630228364275,2.7877755797575503,2.991869848255047
335,335,15182150.0,0.0002633075289051138,3797.840510517125,183.4589045095574,1609.9063703073728,3022.1611240720317,4420.364420244662,5804.6560656981865,7175.174442464136,8532.056615959884,9875.438268684431,11205.45370728055,12522.23594982313,13825.916615260716,0.9199195124232566,1.1366336181195644,1.3511914891620773,1.5636145799390033,1.7739241275011874,1.9821411693012072,2.1882865206944824,2.392380789191979,2.5944443901288023,2.7329147168716617
336,336,15183331.0,0.0002591801683198351,3858.3198957027216,1320.4140021973794,2746.8614679951947,4159.116221759854,5557.319517932484,6941.611163386009,8312.129540151958,9669.011713647706,11012.393366372255,12342.408804968372,13659.191047510953,14962.871712948538,0.6228905947456262,0.839604700441934,1.054162571484447,1.266585662261373,1.476895209823557,1.6851122516235768,1.8912576030168518,2.0953518715143487,2.297415472451172,2.435885799194031
337,337,15184914.0,0.0002599588373115089,3846.76285808164,1106.8380059729382,2533.2854717707532,3945.5402255354124,5343.743521708043,6728.035167161567,8098.553543927516,9455.435717423265,10798.817370147812,12128.832808743931,13445.615051286512,14749.295716724097,0.6783305947486101,0.8950447004449179,1.109602571487431,1.322025662264357,1.5323352098265408,1.7405522516265608,1.9466976030198357,2.1507918715173324,2.352855472454156,2.491325799197015
338,338,15187667.0,0.00025985487976726973,3848.301794046032,1134.261005971462,2560.7084717692774,3972.9632255339366,5371.1665217065665,6755.458167160092,8125.97654392604,9482.858717421788,10826.240370146337,12156.255808742455,13473.038051285035,14776.71871672262,0.6712029693825605,0.8879170750788683,1.1024749461213812,1.3148980368983072,1.5252075844604913,1.733424626260511,1.939569977653786,2.1436642461512827,2.3457278470881064,2.4841981738309653
339,339,15188563.0,0.00025660141084825507,3897.094706900752,360.4976518852005,1801.2804207188449,3227.72788651666,4639.98264028132,6038.18593645395,7422.477581907474,8792.995958673424,10149.878132169171,11493.259784893718,12823.275223489838,14140.057466032418,0.5638034124608599,0.7783612835033729,0.9907843742802989,1.2010939218424828,1.4093109636425027,1.6154563150357777,1.8195505835332744,2.021614184470098,2.1600845112129567,2.297177105481342
340,340,15191811.0,0.00025634495051174883,3900.9935557680037,401.0678296869943,1841.8505985206386,3268.2980643184537,4680.552818083113,6078.756114255743,7463.047759709268,8833.566136475218,10190.448309970965,11533.829962695512,12863.845401291632,14180.627643834212,0.5533977235329702,0.7679555945754831,0.9803786853524091,1.1906882329145931,1.398905274714613,1.605050626107888,1.8091448946053847,2.011208495542208,2.1496788222850673,2.286771416553452
341,341,15193938.0,0.0002558839676586132,3908.0213158729302,505.7478514745342,1995.9882191634665,3471.4011973741503,4932.1342718156375,6378.3335457554285,7810.143625202296,9227.70764241324,10631.167367835827,12020.663141527959,13396.33388046243,14758.31716881163,0.5645652712124885,0.7915428613977672,1.0162620991958617,1.2387454509679456,1.459015171923145,1.6770932823172955,1.8930015825306687,2.106761669643541,2.2452319963864,2.382324590654785
342,342,15195223.0,0.0002557560640484249,3909.9757173720805,528.4380420507061,2018.6784097396385,3494.0913879503223,4954.82446239181,6401.0237363316,7832.833815778468,9250.39783298941,10653.857558411999,12043.35333210413,13419.024071038604,14781.007359387804,0.558760100475248,0.7857376906605268,1.0104569284586213,1.2329402802307052,1.4532100011859046,1.671288111580055,1.8871964117934283,2.1009564989063008,2.2394268256491596,2.376519419917545
343,343,15196490.0,0.00025504098440114404,3920.938441906023,657.4381634060132,2147.678531094946,3623.091509305629,5083.824583747117,6530.023857686908,7961.833937133775,9379.397954344719,10782.857679767305,12172.353453459436,13548.02419239391,14910.00748074311,0.5258107844102631,0.7527883745955419,0.9775076123936365,1.1999909641657203,1.4202606851209196,1.6383387955150701,1.8542470957284434,2.0680071828413156,2.206477509584175,2.3435701038525596
344,344,15197350.0,0.0002539721119127822,3937.4401876983047,852.3733404152437,2342.613708104176,3818.02668631486,5278.7597607563475,6724.959034696138,8156.769114143006,9574.33313135395,10977.792856776536,12367.288630468667,13742.959369403141,15104.94265775234,0.4761961776719045,0.7031737678571832,0.9278930056552779,1.1503763574273618,1.370646078382561,1.5887241887767116,1.8046324889900847,2.0183925761029573,2.156862902845816,2.293955497114201
345,345,15201174.0,0.0002538451639437554,3939.409301575549,872.618840414154,2362.8592081030865,3838.27218631377,5299.005260755258,6745.204534695048,8177.014614141916,9594.578631352859,10998.038356775447,12387.534130467579,13763.20486940205,15125.18815775125,0.4710554129738215,0.6980330031591003,0.9227522409571949,1.1452355927292788,1.365505313684478,1.5835834240786286,1.7994917242920017,2.0132518114048743,2.151722138147733,2.288814732416118
346,346,15202268.0,0.0002527813031188754,3955.9887842247977,155.30285075072754,1068.2527721962026,2558.493139885135,4033.906118095819,5494.639192537306,6940.8384664770965,8372.648545923965,9790.212563134908,11193.672288557495,12583.168062249626,13958.8388011841,0.6484740471530507,0.8731932849511452,1.0956766367232291,1.3159463576784285,1.534024468072579,1.749932768285952,1.9636928553988247,2.1021631821416835,2.2392557764100687,2.374984344919402
347,347,15203824.0,0.0002487940623190041,4019.3885283234713,886.8704822825313,1799.8204037280063,3290.0607714169387,4765.473749627622,6226.20682406911,7672.406098008901,9104.216177455768,10521.780194666711,11925.239920089298,13314.735693781431,14690.406432715903,0.4650044868911588,0.6897237246892534,0.9122070764613373,1.1324767974165366,1.350554907810687,1.5664632080240601,1.7802232951369328,1.9186936218797916,2.0557862161481766,2.19151478465751
348,348,15205144.0,0.0002487940623190041,4019.3885283234713,898.9105859463963,1824.2546640513995,3326.765870777759,4814.327597312467,6287.088543781684,7745.196016486806,9188.795812141876,10618.03224157409,12033.048242587896,13433.985310820051,14820.983507104336,0.47131736158727294,0.6990873750875763,0.9245911482992438,1.1478512385668658,1.3688899650920299,1.5877294242157407,1.8043915062190192,1.9457349538998423,2.085672082533801,2.224216883236969
349,349,15215695.0,0.0002454335344785592,4074.422845780102,605.8796010105834,1540.5230943202469,2465.86717242525,3968.37837915161,5455.940105686318,6928.701052155535,8386.808524860657,9830.408320515726,11259.64474994794,12674.660750961746,14075.597819193901,0.5405316456977446,0.7660354189094121,0.9892955091770341,1.2103342357021982,1.4291736948259088,1.6458357768291874,1.7871792245100104,1.9271163531439692,2.065661153847137,2.2028274807099866
350,350,15216325.0,0.0002510683066943157,3982.9798239629445,472.7540591619836,1398.098137266987,2900.6093439933466,4388.171070528055,5860.932016997272,7319.0394897023925,8762.639285357462,10191.875714789678,11606.891715803484,13007.828784035639,14394.826980319924,0.5778324406547082,0.8056024541550116,1.0311062273666791,1.2543663176343012,1.4754050441594653,1.6942445032831759,1.9109065852864544,2.0522500329672777,2.1921871616012365,2.3307319623044043
351,351,15219728.0,0.0002512943585760239,3979.3969338053034,433.3415005789122,1358.6855786839153,2861.1967854102754,4348.758511944984,5821.5194584142,7279.626931119322,8723.226726774392,10152.463156206606,11567.479157220412,12968.416225452567,14355.414421736852,0.5877324406552411,0.8155024541555445,1.041006227367212,1.264266317634834,1.485305044159998,1.7041445032837088,1.9208065852869873,2.06215003296781,2.2020871616017694,2.340631962304937
352,352,15223024.0,0.000253160740608972,3950.0595455461394,87.95151823001373,1013.295596335017,2515.8068030613767,4003.3685295960854,5476.129476065302,6934.236948770423,8377.836744425493,9807.073173857707,11222.089174871513,12623.026243103668,14010.024439387953,0.674849221789664,0.9026192352899675,1.128123008501635,1.351383098769257,1.572421825294421,1.7912612844181317,2.0079233664214104,2.1492668141022335,2.2892039427361923,2.42774874343936
353,353,15224323.0,0.00025308480757390254,3951.2446819155393,100.03129032936353,1025.3753684343667,2527.886575160727,4015.448301695435,5488.209248164651,6946.316720869773,8389.916516524843,9819.152945957057,11234.168946970864,12635.106015203019,14022.104211487303,0.6717914657207504,0.8995614792210538,1.1250652524327214,1.3483253427003432,1.5693640692255073,1.7882035283492181,2.0048656103524967,2.1462090580333197,2.2861461866672785,2.4246909873704467
354,354,15224943.0,0.0002504664953108323,3992.549976630553,585.1312903032539,1510.475368408257,3012.986575134617,4500.548301669325,5973.309248138542,7431.416720843663,8875.016516498732,10304.252945930948,11719.268946944754,13120.20601517691,14507.204211461194,0.5496503025772987,0.7774203160776022,1.0029240892892697,1.2261841795568917,1.4472229060820556,1.6660623652057664,1.882724447209045,2.024067894889868,2.164005023523827,2.302549824226995
355,355,15226049.0,0.0002492671967164346,4011.7593216150144,809.3122956416877,1734.6563737466909,3237.1675804730507,4724.729307007759,6197.490253476975,7655.597726182097,9099.197521837166,10528.43395126938,11943.449952283188,13344.387020515342,14731.385216799628,0.49363153482287453,0.7214015483231779,0.9469053215348454,1.1701654118024674,1.3912041383276315,1.6100435974513423,1.8267056794546208,1.9680491271354439,2.1079862557694025,2.2465310564725707
356,356,15227211.0,0.00024911768873056025,4014.1669790521223,836.4051801402295,1761.7492582452326,3264.2604649715927,4751.822191506301,6224.583137975517,7682.690610680639,9126.29040633571,10555.526835767923,11970.54283678173,13371.479905013884,14758.47810129817,0.4868796425038807,0.7146496560041842,0.9401534292158517,1.1634135194834736,1.3844522460086377,1.6032917051323485,1.819953787135627,1.96129723481645,2.1012343634504087,2.239779164153577
357,357,15229293.0,0.0002425303289077218,4123.195661770124,226.67578247110862,1170.7121199296503,2105.3556132393137,3030.6996913443168,4533.210898070677,6020.772624605385,7493.533571074601,8951.641043779722,10395.240839434793,11824.477268867007,13239.493269880813,0.6282242122753043,0.8514843025429263,1.0725230290680905,1.291362488191801,1.5080245701950796,1.6493680178759027,1.7893051465098615,1.9278499472130295,2.065016274075879,2.16235502464211
358,358,15230486.0,0.00024243334102434186,4124.845187443066,245.23591220220965,1189.2722496607512,2123.9157429704146,3049.2598210754177,4551.771027801778,6039.332754336486,7512.093700805703,8970.201173510824,10413.800969165894,11843.037398598108,13258.053399611914,0.6237235730418097,0.8469836633094318,1.0680223898345957,1.2868618489583066,1.503523930961585,1.6448673786424082,1.784804507276367,1.923349307979535,2.060515634842384,2.157854385408615
359,359,15231354.0,0.00024231216071034738,4126.908022562556,267.6192479010049,1211.6555853595464,2146.29907866921,3071.643156774213,4574.154363500573,6061.716090035281,7534.477036504498,8992.584509209619,10436.184304864688,11865.420734296904,13280.43673531071,0.618298181562845,0.841558271830467,1.0625969983556312,1.281436457479342,1.4980985394826203,1.6394419871634434,1.7793791157974022,1.9179239165005704,2.0550902433634195,2.1524289939296506
360,360,15232886.0,0.0002352687058595847,4250.4590499886945,726.6079811330401,1680.1315623858738,2624.1678998444154,3558.811393154079,4484.155471259082,5986.666677985442,7474.22840452015,8946.989350989366,10405.096823694488,11848.696619349557,13277.933048781772,0.5042736874764369,0.725312414001601,0.9441518731253117,1.16081395512859,1.3021574028094132,1.442094531443372,1.5806393321465402,1.717805659009389,1.8151444095756204,1.9115146744773637
361,361,15234559.0,0.00023701606416885783,4219.123305024456,370.79370567341687,1324.3172869262505,2268.353624384792,3202.9971176944555,4128.341195799459,5630.852402525818,7118.414129060527,8591.175075529743,10049.282548234865,11492.882343889934,12922.118773322149,0.5883030443631616,0.8093417708883257,1.0281812300120363,1.2448433120153148,1.386186759696138,1.5261238883300967,1.664668689033265,1.8018350158961138,1.8991737664623451,1.9955440313640884
362,362,15242418.0,0.0002406941764310919,4154.649750266347,589.8570235472145,1533.8933610057559,2468.5368543154195,3393.8809324204226,4896.392139146782,6383.953865681491,7856.714812150707,9314.822284855829,10758.422080510898,12187.658509943112,13602.67451095692,0.5404744201367326,0.7637345104043547,0.9847732369295188,1.2036126960532296,1.420274778056508,1.561618225737331,1.7015553543712898,1.840100155074458,1.977266481937307,2.0746052325035382
363,363,15243283.0,0.0002411760223773972,4146.349169135809,491.90754390367624,1435.9438813622178,2370.587374671881,3295.9314527768843,4798.442659503245,6286.004386037953,7758.765332507169,9216.87280521229,10660.47260086736,12089.709030299575,13504.72503131338,0.564074603052003,0.7873346933196249,1.008373419844789,1.2272128789684997,1.4438749609717783,1.5852184086526013,1.7251555372865601,1.8637003379897281,2.0008666648525772,2.0982054154188083
364,364,15249237.0,0.00023973337065741297,4171.3007966214,776.6832264956627,1720.7195639542042,2655.3630572638676,3580.7071353688707,5083.218342095231,6570.780068629939,8043.541015099156,9501.648487804277,10945.248283459347,12374.48471289156,13789.500713905367,0.4955940748214714,0.7188541650890934,0.9398928916142575,1.1587323507379683,1.3753944327412468,1.5167378804220697,1.6566750090560287,1.7952198097591967,1.9323861366220458,2.029724887188277
365,365,15252076.0,0.00024403861238151136,4097.712203168391,877.0305353973536,1811.674028707017,2737.01810681202,4239.52931353838,5727.091040073088,7199.851986542305,8657.959459247426,10101.559254902495,11530.795684334711,12945.811685348517,14346.748753580672,0.47416970586797763,0.6996734790796452,0.9229335693472671,1.1439722958724312,1.362811754996142,1.5794738369994203,1.7208172846802434,1.8607544133142024,1.9992992140173704,2.1364655408802196
366,366,15253092.0,0.00023949376908738524,4175.473975004023,828.8276818015541,1772.8640192600958,2707.507512569759,3632.8515906747625,5135.362797401122,6622.924523935831,8095.685470405047,9553.79294311017,10997.392738765238,12426.629168197453,13841.645169211259,0.483098943456312,0.706359033723934,0.9273977602490981,1.1462372193728088,1.3628993013760873,1.5042427490569104,1.6441798776908692,1.7827246783940374,1.9198910052568863,2.0172297558231174
367,367,15253679.0,0.00024457606143394326,4088.7075952447076,771.8200487691654,1706.4635420788288,2631.807620183832,4134.318826910192,5621.8805534449,7094.641499914117,8552.748972619238,9996.348768274307,11425.585197706523,12840.60119872033,14241.538266952484,0.4998739831504114,0.7253777563620789,0.948637846629701,1.169676573154865,1.3885160322785757,1.6051781142818542,1.7465215619626773,1.886458690596636,2.0250034912998043,2.162169818162653
368,368,15255837.0,0.00025275602751612385,3956.3843831032195,158.25837563797853,1083.6024537429817,2586.1136604693415,4073.67538700405,5546.436333473266,7004.543806178388,8448.143601833457,9877.380031265671,11292.39603227948,12693.333100511634,14080.33129679592,0.6570635507400114,0.8848335642403149,1.1103373374519823,1.3335974277196043,1.5546361542447684,1.7734756133684793,1.9901376953717576,2.131481143052581,2.2714182716865396,2.4099630723897074
369,369,15256349.0,0.00025182260478155845,3971.0493856079447,334.66744015190363,1260.0115182569068,2762.522724983267,4250.084451517975,5722.845397987192,7180.952870692313,8624.552666347383,10053.789095779597,11468.805096793403,12869.742165025558,14256.740361309843,0.6125549454052858,0.8403249589055892,1.0658287321172566,1.2890888223848787,1.5101275489100427,1.7289670080337536,1.945629090037032,2.086972537717855,2.2269096663518138,2.365454467054982
