,index,blocknum,p0vs1,p1vs0,TUSD-slippagemap_01,TUSD-slippagemap_2,TUSD-slippagemap_3,TUSD-slippagemap_4,TUSD-slippagemap_5,TUSD-slippagemap_6,TUSD-slippagemap_7,TUSD-slippagemap_8,TUSD-slippagemap_9,TUSD-slippagemap_10,TUSD-slippagemap_11,TUSD-slippagemap_12,TUSD-slippagemap_13,TUSD-slippagemap_14,TUSD-slippagemap_15,TUSD-slippagemap_16,TUSD-slippagemap_17,TUSD-slippagemap_18,TUSD-slippagemap_19,TUSD-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
1170,1170,15459206.0,1.000102644098377,0.9998973664363527,4372814.205985314,4372814.205985314,4372814.205985314,4372814.205985314,4372814.205985314,4372814.205985314,4372814.205985314,4372814.205985314,4372814.205985314,4372814.205985314,4372814.205985314,4372814.205985314,4372814.205985314,4372814.205985314,4372814.205985314,4372814.205985314,4372814.205985314,4372814.205985314,4372814.205985314,4372814.205985314,6686222.600821,6686222.600821,6686222.600821,6686222.600821,6686222.600821,6686222.600821,6686222.600821,6686222.600821,6686222.600821,6686222.600821,6686222.600821,6686222.600821,6686222.600821,6686222.600821,6686222.600821,6686222.600821,6686222.600821,6686222.600821,6686222.600821,6686222.600821
1171,1171,15459784.0,1.000102644098377,0.9998973664363527,4295598.774148304,4295598.774148304,4295598.774148304,4295598.774148304,4295598.774148304,4295598.774148304,4295598.774148304,4295598.774148304,4295598.774148304,4295598.774148304,4295598.774148304,4295598.774148304,4295598.774148304,4295598.774148304,4295598.774148304,4295598.774148304,4295598.774148304,4295598.774148304,4295598.774148304,4295598.774148304,6763448.9558455665,6763448.9558455665,6763448.9558455665,6763448.9558455665,6763448.9558455665,6763448.9558455665,6763448.9558455665,6763448.9558455665,6763448.9558455665,6763448.9558455665,6763448.9558455665,6763448.9558455665,6763448.9558455665,6763448.9558455665,6763448.9558455665,6763448.9558455665,6763448.9558455665,6763448.9558455665,6763448.9558455665,6763448.9558455665
1172,1172,15460315.0,1.000102644098377,0.9998973664363527,4333659.38949324,4333659.38949324,4333659.38949324,4333659.38949324,4333659.38949324,4333659.38949324,4333659.38949324,4333659.38949324,4333659.38949324,4333659.38949324,4333659.38949324,4333659.38949324,4333659.38949324,4333659.38949324,4333659.38949324,4333659.38949324,4333659.38949324,4333659.38949324,4333659.38949324,4333659.38949324,6725382.808070097,6725382.808070097,6725382.808070097,6725382.808070097,6725382.808070097,6725382.808070097,6725382.808070097,6725382.808070097,6725382.808070097,6725382.808070097,6725382.808070097,6725382.808070097,6725382.808070097,6725382.808070097,6725382.808070097,6725382.808070097,6725382.808070097,6725382.808070097,6725382.808070097,6725382.808070097
1173,1173,15461027.0,1.000102644098377,0.9998973664363527,4337159.125208983,4337159.125208983,4337159.125208983,4337159.125208983,4337159.125208983,4337159.125208983,4337159.125208983,4337159.125208983,4337159.125208983,4337159.125208983,4337159.125208983,4337159.125208983,4337159.125208983,4337159.125208983,4337159.125208983,4337159.125208983,4337159.125208983,4337159.125208983,4337159.125208983,4337159.125208983,6721882.578105919,6721882.578105919,6721882.578105919,6721882.578105919,6721882.578105919,6721882.578105919,6721882.578105919,6721882.578105919,6721882.578105919,6721882.578105919,6721882.578105919,6721882.578105919,6721882.578105919,6721882.578105919,6721882.578105919,6721882.578105919,6721882.578105919,6721882.578105919,6721882.578105919,6721882.578105919
1174,1174,15461683.0,1.0000026438339937,0.9999973561729961,4866469.627590749,4866469.627590749,4866469.627590749,4866469.627590749,4866469.627590749,4866469.627590749,4866469.627590749,4866469.627590749,4866469.627590749,4866469.627590749,4866469.627590749,4866469.627590749,4866469.627590749,4866469.627590749,4866469.627590749,4866469.627590749,4866469.627590749,4866469.627590749,4866469.627590749,4866469.627590749,6192525.37457086,6192525.37457086,6192525.37457086,6192525.37457086,6192525.37457086,6192525.37457086,6192525.37457086,6192525.37457086,6192525.37457086,6192525.37457086,6192525.37457086,6192525.37457086,6192525.37457086,6192525.37457086,6192525.37457086,6192525.37457086,6192525.37457086,6192525.37457086,6192525.37457086,6192525.37457086
1175,1175,15462388.0,1.0000026438339937,0.9999973561729961,4876520.898423478,4876520.898423478,4876520.898423478,4876520.898423478,4876520.898423478,4876520.898423478,4876520.898423478,4876520.898423478,4876520.898423478,4876520.898423478,4876520.898423478,4876520.898423478,4876520.898423478,4876520.898423478,4876520.898423478,4876520.898423478,4876520.898423478,4876520.898423478,4876520.898423478,4876520.898423478,6182473.756093856,6182473.756093856,6182473.756093856,6182473.756093856,6182473.756093856,6182473.756093856,6182473.756093856,6182473.756093856,6182473.756093856,6182473.756093856,6182473.756093856,6182473.756093856,6182473.756093856,6182473.756093856,6182473.756093856,6182473.756093856,6182473.756093856,6182473.756093856,6182473.756093856,6182473.756093856
1176,1176,15464413.0,1.0000026438339937,0.9999973561729961,4874991.930279853,4874991.930279853,4874991.930279853,4874991.930279853,4874991.930279853,4874991.930279853,4874991.930279853,4874991.930279853,4874991.930279853,4874991.930279853,4874991.930279853,4874991.930279853,4874991.930279853,4874991.930279853,4874991.930279853,4874991.930279853,4874991.930279853,4874991.930279853,4874991.930279853,4874991.930279853,6184002.775824168,6184002.775824168,6184002.775824168,6184002.775824168,6184002.775824168,6184002.775824168,6184002.775824168,6184002.775824168,6184002.775824168,6184002.775824168,6184002.775824168,6184002.775824168,6184002.775824168,6184002.775824168,6184002.775824168,6184002.775824168,6184002.775824168,6184002.775824168,6184002.775824168,6184002.775824168
1177,1177,15465102.0,0.9999026535686368,1.0000973559086135,5052239.454419388,5052239.454419388,5052239.454419388,5052239.454419388,5052239.454419388,5052239.454419388,5052239.454419388,5052239.454419388,5052239.454419388,5052239.454419388,5052239.454419388,5052239.454419388,5052239.454419388,5052239.454419388,5052239.454419388,5052239.454419388,5052239.454419388,5052239.454419388,5052239.454419388,5052239.454419388,6006752.3688535085,6006752.3688535085,6006752.3688535085,6006752.3688535085,6006752.3688535085,6006752.3688535085,6006752.3688535085,6006752.3688535085,6006752.3688535085,6006752.3688535085,6006752.3688535085,6006752.3688535085,6006752.3688535085,6006752.3688535085,6006752.3688535085,6006752.3688535085,6006752.3688535085,6006752.3688535085,6006752.3688535085,6006752.3688535085
1178,1178,15465859.0,0.9999026535686368,1.0000973559086135,5065111.201642455,5065111.201642455,5065111.201642455,5065111.201642455,5065111.201642455,5065111.201642455,5065111.201642455,5065111.201642455,5065111.201642455,5065111.201642455,5065111.201642455,5065111.201642455,5065111.201642455,5065111.201642455,5065111.201642455,5065111.201642455,5065111.201642455,5065111.201642455,5065111.201642455,5065111.201642455,5993880.65564349,5993880.65564349,5993880.65564349,5993880.65564349,5993880.65564349,5993880.65564349,5993880.65564349,5993880.65564349,5993880.65564349,5993880.65564349,5993880.65564349,5993880.65564349,5993880.65564349,5993880.65564349,5993880.65564349,5993880.65564349,5993880.65564349,5993880.65564349,5993880.65564349,5993880.65564349
1179,1179,15466382.0,0.9999026535686368,1.0000973559086135,5053847.96165004,5053847.96165004,5053847.96165004,5053847.96165004,5053847.96165004,5053847.96165004,5053847.96165004,5053847.96165004,5053847.96165004,5053847.96165004,5053847.96165004,5053847.96165004,5053847.96165004,5053847.96165004,5053847.96165004,5053847.96165004,5053847.96165004,5053847.96165004,5053847.96165004,5053847.96165004,6005143.86407161,6005143.86407161,6005143.86407161,6005143.86407161,6005143.86407161,6005143.86407161,6005143.86407161,6005143.86407161,6005143.86407161,6005143.86407161,6005143.86407161,6005143.86407161,6005143.86407161,6005143.86407161,6005143.86407161,6005143.86407161,6005143.86407161,6005143.86407161,6005143.86407161,6005143.86407161
1180,1180,15467653.0,1.0000026438339937,0.9999973561729961,5024603.909223159,5024603.909223159,5024603.909223159,5024603.909223159,5024603.909223159,5024603.909223159,5024603.909223159,5024603.909223159,5024603.909223159,5024603.909223159,5024603.909223159,5024603.909223159,5024603.909223159,5024603.909223159,5024603.909223159,5024603.909223159,5024603.909223159,5024603.909223159,5024603.909223159,5024603.909223159,6034387.952347989,6034387.952347989,6034387.952347989,6034387.952347989,6034387.952347989,6034387.952347989,6034387.952347989,6034387.952347989,6034387.952347989,6034387.952347989,6034387.952347989,6034387.952347989,6034387.952347989,6034387.952347989,6034387.952347989,6034387.952347989,6034387.952347989,6034387.952347989,6034387.952347989,6034387.952347989
1181,1181,15468199.0,1.0000026438339937,0.9999973561729961,4927564.9499141835,4927564.9499141835,4927564.9499141835,4927564.9499141835,4927564.9499141835,4927564.9499141835,4927564.9499141835,4927564.9499141835,4927564.9499141835,4927564.9499141835,4927564.9499141835,4927564.9499141835,4927564.9499141835,4927564.9499141835,4927564.9499141835,4927564.9499141835,4927564.9499141835,4927564.9499141835,4927564.9499141835,4927564.9499141835,6131428.249279947,6131428.249279947,6131428.249279947,6131428.249279947,6131428.249279947,6131428.249279947,6131428.249279947,6131428.249279947,6131428.249279947,6131428.249279947,6131428.249279947,6131428.249279947,6131428.249279947,6131428.249279947,6131428.249279947,6131428.249279947,6131428.249279947,6131428.249279947,6131428.249279947,6131428.249279947
1182,1182,15468726.0,1.0000026438339937,0.9999973561729961,4980838.81810698,4980838.81810698,4980838.81810698,4980838.81810698,4980838.81810698,4980838.81810698,4980838.81810698,4980838.81810698,4980838.81810698,4980838.81810698,4980838.81810698,4980838.81810698,4980838.81810698,4980838.81810698,4980838.81810698,4980838.81810698,4980838.81810698,4980838.81810698,4980838.81810698,4980838.81810698,6078153.414872444,6078153.414872444,6078153.414872444,6078153.414872444,6078153.414872444,6078153.414872444,6078153.414872444,6078153.414872444,6078153.414872444,6078153.414872444,6078153.414872444,6078153.414872444,6078153.414872444,6078153.414872444,6078153.414872444,6078153.414872444,6078153.414872444,6078153.414872444,6078153.414872444,6078153.414872444
1183,1183,15469465.0,0.9999026535686368,1.0000973559086135,5049942.260034876,5049942.260034876,5049942.260034876,5049942.260034876,5049942.260034876,5049942.260034876,5049942.260034876,5049942.260034876,5049942.260034876,5049942.260034876,5049942.260034876,5049942.260034876,5049942.260034876,5049942.260034876,5049942.260034876,5049942.260034876,5049942.260034876,5049942.260034876,5049942.260034876,5049942.260034876,6009049.560633072,6009049.560633072,6009049.560633072,6009049.560633072,6009049.560633072,6009049.560633072,6009049.560633072,6009049.560633072,6009049.560633072,6009049.560633072,6009049.560633072,6009049.560633072,6009049.560633072,6009049.560633072,6009049.560633072,6009049.560633072,6009049.560633072,6009049.560633072,6009049.560633072,6009049.560633072
1184,1184,15470769.0,0.9999026535686368,1.0000973559086135,5051501.181529156,5051501.181529156,5051501.181529156,5051501.181529156,5051501.181529156,5051501.181529156,5051501.181529156,5051501.181529156,5051501.181529156,5051501.181529156,5051501.181529156,5051501.181529156,5051501.181529156,5051501.181529156,5051501.181529156,5051501.181529156,5051501.181529156,5051501.181529156,5051501.181529156,5051501.181529156,6007490.640792108,6007490.640792108,6007490.640792108,6007490.640792108,6007490.640792108,6007490.640792108,6007490.640792108,6007490.640792108,6007490.640792108,6007490.640792108,6007490.640792108,6007490.640792108,6007490.640792108,6007490.640792108,6007490.640792108,6007490.640792108,6007490.640792108,6007490.640792108,6007490.640792108,6007490.640792108
1185,1185,15471334.0,0.9999026535686368,1.0000973559086135,5060016.675388488,5060016.675388488,5060016.675388488,5060016.675388488,5060016.675388488,5060016.675388488,5060016.675388488,5060016.675388488,5060016.675388488,5060016.675388488,5060016.675388488,5060016.675388488,5060016.675388488,5060016.675388488,5060016.675388488,5060016.675388488,5060016.675388488,5060016.675388488,5060016.675388488,5060016.675388488,5998975.164495222,5998975.164495222,5998975.164495222,5998975.164495222,5998975.164495222,5998975.164495222,5998975.164495222,5998975.164495222,5998975.164495222,5998975.164495222,5998975.164495222,5998975.164495222,5998975.164495222,5998975.164495222,5998975.164495222,5998975.164495222,5998975.164495222,5998975.164495222,5998975.164495222,5998975.164495222
1186,1186,15471847.0,0.9999026535686368,1.0000973559086135,5061951.709116619,5061951.709116619,5061951.709116619,5061951.709116619,5061951.709116619,5061951.709116619,5061951.709116619,5061951.709116619,5061951.709116619,5061951.709116619,5061951.709116619,5061951.709116619,5061951.709116619,5061951.709116619,5061951.709116619,5061951.709116619,5061951.709116619,5061951.709116619,5061951.709116619,5061951.709116619,5997040.13676893,5997040.13676893,5997040.13676893,5997040.13676893,5997040.13676893,5997040.13676893,5997040.13676893,5997040.13676893,5997040.13676893,5997040.13676893,5997040.13676893,5997040.13676893,5997040.13676893,5997040.13676893,5997040.13676893,5997040.13676893,5997040.13676893,5997040.13676893,5997040.13676893,5997040.13676893
1187,1187,15472540.0,0.9999026535686368,1.0000973559086135,5062310.29684877,5062310.29684877,5062310.29684877,5062310.29684877,5062310.29684877,5062310.29684877,5062310.29684877,5062310.29684877,5062310.29684877,5062310.29684877,5062310.29684877,5062310.29684877,5062310.29684877,5062310.29684877,5062310.29684877,5062310.29684877,5062310.29684877,5062310.29684877,5062310.29684877,5062310.29684877,5996681.550230791,5996681.550230791,5996681.550230791,5996681.550230791,5996681.550230791,5996681.550230791,5996681.550230791,5996681.550230791,5996681.550230791,5996681.550230791,5996681.550230791,5996681.550230791,5996681.550230791,5996681.550230791,5996681.550230791,5996681.550230791,5996681.550230791,5996681.550230791,5996681.550230791,5996681.550230791
1188,1188,15473202.0,0.9999026535686368,1.0000973559086135,5064310.096924368,5064310.096924368,5064310.096924368,5064310.096924368,5064310.096924368,5064310.096924368,5064310.096924368,5064310.096924368,5064310.096924368,5064310.096924368,5064310.096924368,5064310.096924368,5064310.096924368,5064310.096924368,5064310.096924368,5064310.096924368,5064310.096924368,5064310.096924368,5064310.096924368,5064310.096924368,5994681.757283066,5994681.757283066,5994681.757283066,5994681.757283066,5994681.757283066,5994681.757283066,5994681.757283066,5994681.757283066,5994681.757283066,5994681.757283066,5994681.757283066,5994681.757283066,5994681.757283066,5994681.757283066,5994681.757283066,5994681.757283066,5994681.757283066,5994681.757283066,5994681.757283066,5994681.757283066
1189,1189,15475771.0,0.9999026535686368,1.0000973559086135,5053007.326706999,5053007.326706999,5053007.326706999,5053007.326706999,5053007.326706999,5053007.326706999,5053007.326706999,5053007.326706999,5053007.326706999,5053007.326706999,5053007.326706999,5053007.326706999,5053007.326706999,5053007.326706999,5053007.326706999,5053007.326706999,5053007.326706999,5053007.326706999,5053007.326706999,5053007.326706999,6005984.497670696,6005984.497670696,6005984.497670696,6005984.497670696,6005984.497670696,6005984.497670696,6005984.497670696,6005984.497670696,6005984.497670696,6005984.497670696,6005984.497670696,6005984.497670696,6005984.497670696,6005984.497670696,6005984.497670696,6005984.497670696,6005984.497670696,6005984.497670696,6005984.497670696,6005984.497670696
1190,1190,15476729.0,0.9999026535686368,1.0000973559086135,5045793.854021206,5045793.854021206,5045793.854021206,5045793.854021206,5045793.854021206,5045793.854021206,5045793.854021206,5045793.854021206,5045793.854021206,5045793.854021206,5045793.854021206,5045793.854021206,5045793.854021206,5045793.854021206,5045793.854021206,5045793.854021206,5045793.854021206,5045793.854021206,5045793.854021206,5045793.854021206,6013197.964601657,6013197.964601657,6013197.964601657,6013197.964601657,6013197.964601657,6013197.964601657,6013197.964601657,6013197.964601657,6013197.964601657,6013197.964601657,6013197.964601657,6013197.964601657,6013197.964601657,6013197.964601657,6013197.964601657,6013197.964601657,6013197.964601657,6013197.964601657,6013197.964601657,6013197.964601657
1191,1191,15477503.0,1.0000026438339937,0.9999973561729961,4659830.7504137745,4659830.7504137745,4659830.7504137745,4659830.7504137745,4659830.7504137745,4659830.7504137745,4659830.7504137745,4659830.7504137745,4659830.7504137745,4659830.7504137745,4659830.7504137745,4659830.7504137745,4659830.7504137745,4659830.7504137745,4659830.7504137745,4659830.7504137745,4659830.7504137745,4659830.7504137745,4659830.7504137745,4659830.7504137745,6399175.851971423,6399175.851971423,6399175.851971423,6399175.851971423,6399175.851971423,6399175.851971423,6399175.851971423,6399175.851971423,6399175.851971423,6399175.851971423,6399175.851971423,6399175.851971423,6399175.851971423,6399175.851971423,6399175.851971423,6399175.851971423,6399175.851971423,6399175.851971423,6399175.851971423,6399175.851971423
1192,1192,15478101.0,1.0000026438339937,0.9999973561729961,4661830.585775994,4661830.585775994,4661830.585775994,4661830.585775994,4661830.585775994,4661830.585775994,4661830.585775994,4661830.585775994,4661830.585775994,4661830.585775994,4661830.585775994,4661830.585775994,4661830.585775994,4661830.585775994,4661830.585775994,4661830.585775994,4661830.585775994,4661830.585775994,4661830.585775994,4661830.585775994,6397175.863641517,6397175.863641517,6397175.863641517,6397175.863641517,6397175.863641517,6397175.863641517,6397175.863641517,6397175.863641517,6397175.863641517,6397175.863641517,6397175.863641517,6397175.863641517,6397175.863641517,6397175.863641517,6397175.863641517,6397175.863641517,6397175.863641517,6397175.863641517,6397175.863641517,6397175.863641517
1193,1193,15478687.0,1.0000026438339937,0.9999973561729961,4706849.500999371,4706849.500999371,4706849.500999371,4706849.500999371,4706849.500999371,4706849.500999371,4706849.500999371,4706849.500999371,4706849.500999371,4706849.500999371,4706849.500999371,4706849.500999371,4706849.500999371,4706849.500999371,4706849.500999371,4706849.500999371,4706849.500999371,4706849.500999371,4706849.500999371,4706849.500999371,6344974.951116001,6344974.951116001,6344974.951116001,6344974.951116001,6344974.951116001,6344974.951116001,6344974.951116001,6344974.951116001,6344974.951116001,6344974.951116001,6344974.951116001,6344974.951116001,6344974.951116001,6344974.951116001,6344974.951116001,6344974.951116001,6344974.951116001,6344974.951116001,6344974.951116001,6344974.951116001
1194,1194,15479781.0,1.0000026438339937,0.9999973561729961,4722536.8569991365,4722536.8569991365,4722536.8569991365,4722536.8569991365,4722536.8569991365,4722536.8569991365,4722536.8569991365,4722536.8569991365,4722536.8569991365,4722536.8569991365,4722536.8569991365,4722536.8569991365,4722536.8569991365,4722536.8569991365,4722536.8569991365,4722536.8569991365,4722536.8569991365,4722536.8569991365,4722536.8569991365,4722536.8569991365,6329286.574358687,6329286.574358687,6329286.574358687,6329286.574358687,6329286.574358687,6329286.574358687,6329286.574358687,6329286.574358687,6329286.574358687,6329286.574358687,6329286.574358687,6329286.574358687,6329286.574358687,6329286.574358687,6329286.574358687,6329286.574358687,6329286.574358687,6329286.574358687,6329286.574358687,6329286.574358687
1195,1195,15480587.0,1.0000026438339937,0.9999973561729961,4722284.123261096,4722284.123261096,4722284.123261096,4722284.123261096,4722284.123261096,4722284.123261096,4722284.123261096,4722284.123261096,4722284.123261096,4722284.123261096,4722284.123261096,4722284.123261096,4722284.123261096,4722284.123261096,4722284.123261096,4722284.123261096,4722284.123261096,4722284.123261096,4722284.123261096,4722284.123261096,6329539.324153643,6329539.324153643,6329539.324153643,6329539.324153643,6329539.324153643,6329539.324153643,6329539.324153643,6329539.324153643,6329539.324153643,6329539.324153643,6329539.324153643,6329539.324153643,6329539.324153643,6329539.324153643,6329539.324153643,6329539.324153643,6329539.324153643,6329539.324153643,6329539.324153643,6329539.324153643
1196,1196,15481106.0,1.0000026438339937,0.9999973561729961,4718354.372236778,4718354.372236778,4718354.372236778,4718354.372236778,4718354.372236778,4718354.372236778,4718354.372236778,4718354.372236778,4718354.372236778,4718354.372236778,4718354.372236778,4718354.372236778,4718354.372236778,4718354.372236778,4718354.372236778,4718354.372236778,4718354.372236778,4718354.372236778,4718354.372236778,4718354.372236778,6333469.3264821,6333469.3264821,6333469.3264821,6333469.3264821,6333469.3264821,6333469.3264821,6333469.3264821,6333469.3264821,6333469.3264821,6333469.3264821,6333469.3264821,6333469.3264821,6333469.3264821,6333469.3264821,6333469.3264821,6333469.3264821,6333469.3264821,6333469.3264821,6333469.3264821,6333469.3264821
1197,1197,15481736.0,1.0000026438339937,0.9999973561729961,4719390.771793112,4719390.771793112,4719390.771793112,4719390.771793112,4719390.771793112,4719390.771793112,4719390.771793112,4719390.771793112,4719390.771793112,4719390.771793112,4719390.771793112,4719390.771793112,4719390.771793112,4719390.771793112,4719390.771793112,4719390.771793112,4719390.771793112,4719390.771793112,4719390.771793112,4719390.771793112,6332432.860350529,6332432.860350529,6332432.860350529,6332432.860350529,6332432.860350529,6332432.860350529,6332432.860350529,6332432.860350529,6332432.860350529,6332432.860350529,6332432.860350529,6332432.860350529,6332432.860350529,6332432.860350529,6332432.860350529,6332432.860350529,6332432.860350529,6332432.860350529,6332432.860350529,6332432.860350529
1198,1198,15482287.0,1.0000026438339937,0.9999973561729961,4717590.527362147,4717590.527362147,4717590.527362147,4717590.527362147,4717590.527362147,4717590.527362147,4717590.527362147,4717590.527362147,4717590.527362147,4717590.527362147,4717590.527362147,4717590.527362147,4717590.527362147,4717590.527362147,4717590.527362147,4717590.527362147,4717590.527362147,4717590.527362147,4717590.527362147,4717590.527362147,6334233.220560698,6334233.220560698,6334233.220560698,6334233.220560698,6334233.220560698,6334233.220560698,6334233.220560698,6334233.220560698,6334233.220560698,6334233.220560698,6334233.220560698,6334233.220560698,6334233.220560698,6334233.220560698,6334233.220560698,6334233.220560698,6334233.220560698,6334233.220560698,6334233.220560698,6334233.220560698
1199,1199,15483092.0,1.0000026438339937,0.9999973561729961,4758183.266669402,4758183.266669402,4758183.266669402,4758183.266669402,4758183.266669402,4758183.266669402,4758183.266669402,4758183.266669402,4758183.266669402,4758183.266669402,4758183.266669402,4758183.266669402,4758183.266669402,4758183.266669402,4758183.266669402,4758183.266669402,4758183.266669402,4758183.266669402,4758183.266669402,4758183.266669402,6293638.027305268,6293638.027305268,6293638.027305268,6293638.027305268,6293638.027305268,6293638.027305268,6293638.027305268,6293638.027305268,6293638.027305268,6293638.027305268,6293638.027305268,6293638.027305268,6293638.027305268,6293638.027305268,6293638.027305268,6293638.027305268,6293638.027305268,6293638.027305268,6293638.027305268,6293638.027305268
1200,1200,15483902.0,1.0000026438339937,0.9999973561729961,4805916.816222621,4805916.816222621,4805916.816222621,4805916.816222621,4805916.816222621,4805916.816222621,4805916.816222621,4805916.816222621,4805916.816222621,4805916.816222621,4805916.816222621,4805916.816222621,4805916.816222621,4805916.816222621,4805916.816222621,4805916.816222621,4805916.816222621,4805916.816222621,4805916.816222621,4805916.816222621,6245902.0116559155,6245902.0116559155,6245902.0116559155,6245902.0116559155,6245902.0116559155,6245902.0116559155,6245902.0116559155,6245902.0116559155,6245902.0116559155,6245902.0116559155,6245902.0116559155,6245902.0116559155,6245902.0116559155,6245902.0116559155,6245902.0116559155,6245902.0116559155,6245902.0116559155,6245902.0116559155,6245902.0116559155,6245902.0116559155
1201,1201,15484793.0,1.0000026438339937,0.9999973561729961,4848143.136775937,4848143.136775937,4848143.136775937,4848143.136775937,4848143.136775937,4848143.136775937,4848143.136775937,4848143.136775937,4848143.136775937,4848143.136775937,4848143.136775937,4848143.136775937,4848143.136775937,4848143.136775937,4848143.136775937,4848143.136775937,4848143.136775937,4848143.136775937,4848143.136775937,4848143.136775937,6203673.887520966,6203673.887520966,6203673.887520966,6203673.887520966,6203673.887520966,6203673.887520966,6203673.887520966,6203673.887520966,6203673.887520966,6203673.887520966,6203673.887520966,6203673.887520966,6203673.887520966,6203673.887520966,6203673.887520966,6203673.887520966,6203673.887520966,6203673.887520966,6203673.887520966,6203673.887520966
1202,1202,15485364.0,1.0000026438339937,0.9999973561729961,4919625.884314686,4919625.884314686,4919625.884314686,4919625.884314686,4919625.884314686,4919625.884314686,4919625.884314686,4919625.884314686,4919625.884314686,4919625.884314686,4919625.884314686,4919625.884314686,4919625.884314686,4919625.884314686,4919625.884314686,4919625.884314686,4919625.884314686,4919625.884314686,4919625.884314686,4919625.884314686,6132188.8955862215,6132188.8955862215,6132188.8955862215,6132188.8955862215,6132188.8955862215,6132188.8955862215,6132188.8955862215,6132188.8955862215,6132188.8955862215,6132188.8955862215,6132188.8955862215,6132188.8955862215,6132188.8955862215,6132188.8955862215,6132188.8955862215,6132188.8955862215,6132188.8955862215,6132188.8955862215,6132188.8955862215,6132188.8955862215
1203,1203,15485902.0,1.0002026543627869,0.9997973866976828,3680040.0516963312,3680040.0516963312,3680040.0516963312,3680040.0516963312,3680040.0516963312,3680040.0516963312,3680040.0516963312,3680040.0516963312,3680040.0516963312,3680040.0516963312,3680040.0516963312,3680040.0516963312,3680040.0516963312,3680040.0516963312,3680040.0516963312,3680040.0516963312,3680040.0516963312,3680040.0516963312,3680040.0516963312,3680040.0516963312,7371957.7430502605,7371957.7430502605,7371957.7430502605,7371957.7430502605,7371957.7430502605,7371957.7430502605,7371957.7430502605,7371957.7430502605,7371957.7430502605,7371957.7430502605,7371957.7430502605,7371957.7430502605,7371957.7430502605,7371957.7430502605,7371957.7430502605,7371957.7430502605,7371957.7430502605,7371957.7430502605,7371957.7430502605,7371957.7430502605
1204,1204,15486647.0,1.0002026543627869,0.9997973866976828,3704514.844759942,3704514.844759942,3704514.844759942,3704514.844759942,3704514.844759942,3704514.844759942,3704514.844759942,3704514.844759942,3704514.844759942,3704514.844759942,3704514.844759942,3704514.844759942,3704514.844759942,3704514.844759942,3704514.844759942,3704514.844759942,3704514.844759942,3704514.844759942,3704514.844759942,3704514.844759942,7347476.37659796,7347476.37659796,7347476.37659796,7347476.37659796,7347476.37659796,7347476.37659796,7347476.37659796,7347476.37659796,7347476.37659796,7347476.37659796,7347476.37659796,7347476.37659796,7347476.37659796,7347476.37659796,7347476.37659796,7347476.37659796,7347476.37659796,7347476.37659796,7347476.37659796,7347476.37659796
1205,1205,15487192.0,1.000102644098377,0.9998973664363527,4507039.408736667,4507039.408736667,4507039.408736667,4507039.408736667,4507039.408736667,4507039.408736667,4507039.408736667,4507039.408736667,4507039.408736667,4507039.408736667,4507039.408736667,4507039.408736667,4507039.408736667,4507039.408736667,4507039.408736667,4507039.408736667,4507039.408736667,4507039.408736667,4507039.408736667,4507039.408736667,6544802.329563466,6544802.329563466,6544802.329563466,6544802.329563466,6544802.329563466,6544802.329563466,6544802.329563466,6544802.329563466,6544802.329563466,6544802.329563466,6544802.329563466,6544802.329563466,6544802.329563466,6544802.329563466,6544802.329563466,6544802.329563466,6544802.329563466,6544802.329563466,6544802.329563466,6544802.329563466
1206,1206,15487702.0,1.000102644098377,0.9998973664363527,4508331.699032425,4508331.699032425,4508331.699032425,4508331.699032425,4508331.699032425,4508331.699032425,4508331.699032425,4508331.699032425,4508331.699032425,4508331.699032425,4508331.699032425,4508331.699032425,4508331.699032425,4508331.699032425,4508331.699032425,4508331.699032425,4508331.699032425,4508331.699032425,4508331.699032425,4508331.699032425,6543509.901938469,6543509.901938469,6543509.901938469,6543509.901938469,6543509.901938469,6543509.901938469,6543509.901938469,6543509.901938469,6543509.901938469,6543509.901938469,6543509.901938469,6543509.901938469,6543509.901938469,6543509.901938469,6543509.901938469,6543509.901938469,6543509.901938469,6543509.901938469,6543509.901938469,6543509.901938469
1207,1207,15488547.0,1.0000026438339937,0.9999973561729961,4531232.281443008,4531232.281443008,4531232.281443008,4531232.281443008,4531232.281443008,4531232.281443008,4531232.281443008,4531232.281443008,4531232.281443008,4531232.281443008,4531232.281443008,4531232.281443008,4531232.281443008,4531232.281443008,4531232.281443008,4531232.281443008,4531232.281443008,4531232.281443008,4531232.281443008,4531232.281443008,6520606.941060484,6520606.941060484,6520606.941060484,6520606.941060484,6520606.941060484,6520606.941060484,6520606.941060484,6520606.941060484,6520606.941060484,6520606.941060484,6520606.941060484,6520606.941060484,6520606.941060484,6520606.941060484,6520606.941060484,6520606.941060484,6520606.941060484,6520606.941060484,6520606.941060484,6520606.941060484
