,index,blocknum,p0vs1,p1vs0,UNI-slippagemap_01,UNI-slippagemap_2,UNI-slippagemap_3,UNI-slippagemap_4,UNI-slippagemap_5,UNI-slippagemap_6,UNI-slippagemap_7,UNI-slippagemap_8,UNI-slippagemap_9,UNI-slippagemap_10,UNI-slippagemap_11,UNI-slippagemap_12,UNI-slippagemap_13,UNI-slippagemap_14,UNI-slippagemap_15,UNI-slippagemap_16,UNI-slippagemap_17,UNI-slippagemap_18,UNI-slippagemap_19,UNI-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
37,37,12980842.0,24.23609993428072,0.041260764013666705,0.7044726145137515,0.7044726145137515,0.7044726145137515,0.7044726145137515,0.7044726145137515,0.7044726145137515,0.7044726145137515,0.7044726145137515,0.7044726145137515,0.7044726145137515,0.7044726145137515,0.7044726145137515,0.7044726145137515,0.7044726145137515,0.7044726145137508,0.7044726145137508,0.7044726145137508,0.7044726145137508,0.7044726145137508,0.7044726145137508,32.1337829434516,32.1337829434516,32.1337829434516,32.1337829434516,32.1337829434516,32.1337829434516,32.1337829434516,32.1337829434516,32.1337829434516,32.1337829434516,32.1337829434516,32.1337829434516,32.1337829434516,32.1337829434516,32.1337829434516,32.1337829434516,32.1337829434516,32.1337829434516,32.1337829434516,32.1337829434516
38,38,13010768.0,24.243371491368237,0.04124838825969591,0.507764373591926,0.507764373591926,0.507764373591926,0.507764373591926,0.507764373591926,0.507764373591926,0.507764373591926,0.507764373591926,0.507764373591926,0.507764373591926,0.507764373591926,0.507764373591926,0.507764373591926,0.507764373591926,0.5077643735919252,0.5077643735919252,0.5077643735919252,0.5077643735919252,0.5077643735919252,0.5077643735919252,36.9022059437035,36.9022059437035,36.9022059437035,36.9022059437035,36.9022059437035,36.9022059437035,36.9022059437035,36.9022059437035,36.9022059437035,36.9022059437035,36.9022059437035,36.9022059437035,36.9022059437035,36.9022059437035,36.9022059437035,36.9022059437035,36.9022059437035,36.9022059437035,36.9022059437035,36.9022059437035
39,39,13186663.0,24.243371491368237,0.04124838825969591,0.5509586013721549,0.5509586013721549,0.5509586013721549,0.5509586013721549,0.5509586013721549,0.5509586013721549,0.5509586013721549,0.5509586013721549,0.5509586013721549,0.5509586013721549,0.5509586013721549,0.5509586013721549,0.5509586013721549,0.5509586013721549,0.5509586013721541,0.5509586013721541,0.5509586013721541,0.5509586013721541,0.5509586013721541,0.5509586013721541,35.854972329002806,35.854972329002806,35.854972329002806,35.854972329002806,35.854972329002806,35.854972329002806,35.854972329002806,35.854972329002806,35.854972329002806,35.854972329002806,35.854972329002806,35.854972329002806,35.854972329002806,35.854972329002806,35.854972329002806,35.854972329002806,35.854972329002806,35.854972329002806,35.854972329002806,35.854972329002806
40,40,13195890.0,24.219141448399384,0.04128965521468098,1.050708601344924,1.050708601344924,1.050708601344924,1.050708601344924,1.050708601344924,1.050708601344924,1.050708601344924,1.050708601344924,1.050708601344924,1.050708601344924,1.050708601344924,1.050708601344924,1.050708601344924,1.050708601344924,1.0507086013449232,1.0507086013449232,1.0507086013449232,1.0507086013449232,1.0507086013449232,1.0507086013449232,23.745128513435667,23.745128513435667,23.745128513435667,23.745128513435667,23.745128513435667,23.745128513435667,23.745128513435667,23.745128513435667,23.745128513435667,23.745128513435667,23.745128513435667,23.745128513435667,23.745128513435667,23.745128513435667,23.745128513435667,23.745128513435667,23.745128513435667,23.745128513435667,23.745128513435667,23.745128513435667
41,41,13223354.0,24.21671977642174,0.04129378418020246,1.0942214319347687,1.0942214319347687,1.0942214319347687,1.0942214319347687,1.0942214319347687,1.0942214319347687,1.0942214319347687,1.0942214319347687,1.0942214319347687,1.0942214319347687,1.0942214319347687,1.0942214319347687,1.0942214319347687,1.0942214319347687,1.0942214319347678,1.0942214319347678,1.0942214319347678,1.0942214319347678,1.0942214319347678,1.0942214319347678,22.691297857385315,22.691297857385315,22.691297857385315,22.691297857385315,22.691297857385315,22.691297857385315,22.691297857385315,22.691297857385315,22.691297857385315,22.691297857385315,22.691297857385315,22.691297857385315,22.691297857385315,22.691297857385315,22.691297857385315,22.691297857385315,22.691297857385315,22.691297857385315,22.691297857385315,22.691297857385315
42,42,13227945.0,24.223985518880475,0.041281398522162574,0.9533986617650921,0.9533986617650921,0.9533986617650921,0.9533986617650921,0.9533986617650921,0.9533986617650921,0.9533986617650921,0.9533986617650921,0.9533986617650921,0.9533986617650921,0.9533986617650921,0.9533986617650921,0.9533986617650921,0.9533986617650921,0.9533986617650914,0.9533986617650914,0.9533986617650914,0.9533986617650914,0.9533986617650914,0.9533986617650914,26.102189857567,26.102189857567,26.102189857567,26.102189857567,26.102189857567,26.102189857567,26.102189857567,26.102189857567,26.102189857567,26.102189857567,26.102189857567,26.102189857567,26.102189857567,26.102189857567,26.102189857567,26.102189857567,26.102189857567,26.102189857567,26.102189857567,26.102189857567
43,43,13229747.0,24.223985518880475,0.041281398522162574,0.9477826075285856,0.9477826075285856,0.9477826075285856,0.9477826075285856,0.9477826075285856,0.9477826075285856,0.9477826075285856,0.9477826075285856,0.9477826075285856,0.9477826075285856,0.9477826075285856,0.9477826075285856,0.9477826075285856,0.9477826075285856,0.9477826075285848,0.9477826075285848,0.9477826075285848,0.9477826075285848,0.9477826075285848,0.9477826075285848,26.23823685756142,26.23823685756142,26.23823685756142,26.23823685756142,26.23823685756142,26.23823685756142,26.23823685756142,26.23823685756142,26.23823685756142,26.23823685756142,26.23823685756142,26.23823685756142,26.23823685756142,26.23823685756142,26.23823685756142,26.23823685756142,26.23823685756142,26.23823685756142,26.23823685756142,26.23823685756142
44,44,13236491.0,24.243371491368237,0.04124838825969591,0.5080444258220495,0.5080444258220495,0.5080444258220495,0.5080444258220495,0.5080444258220495,0.5080444258220495,0.5080444258220495,0.5080444258220495,0.5080444258220495,0.5080444258220495,0.5080444258220495,0.5080444258220495,0.5080444258220495,0.5080444258220495,0.5080444258220487,0.5080444258220487,0.5080444258220487,0.5080444258220487,0.5080444258220487,0.5080444258220487,36.89541585814698,36.89541585814698,36.89541585814698,36.89541585814698,36.89541585814698,36.89541585814698,36.89541585814698,36.89541585814698,36.89541585814698,36.89541585814698,36.89541585814698,36.89541585814698,36.89541585814698,36.89541585814698,36.89541585814698,36.89541585814698,36.89541585814698,36.89541585814698,36.89541585814698,36.89541585814698
45,45,13325177.0,24.214298346587086,0.04129791355862047,1.143240885504075,1.143240885504075,1.143240885504075,1.143240885504075,1.143240885504075,1.143240885504075,1.143240885504075,1.143240885504075,1.143240885504075,1.143240885504075,1.143240885504075,1.143240885504075,1.143240885504075,1.143240885504075,1.1432408855040743,1.1432408855040743,1.1432408855040743,1.1432408855040743,1.1432408855040743,1.1432408855040743,21.50421123516053,21.50421123516053,21.50421123516053,21.50421123516053,21.50421123516053,21.50421123516053,21.50421123516053,21.50421123516053,21.50421123516053,21.50421123516053,21.50421123516053,21.50421123516053,21.50421123516053,21.50421123516053,21.50421123516053,21.50421123516053,21.50421123516053,21.50421123516053,21.50421123516053,21.50421123516053
46,46,13339757.0,24.214298346587086,0.04129791355862047,1.143240885504075,1.143240885504075,1.143240885504075,1.143240885504075,1.143240885504075,1.143240885504075,1.143240885504075,1.143240885504075,1.143240885504075,1.143240885504075,1.143240885504075,1.143240885504075,1.143240885504075,1.143240885504075,1.1432408855040743,1.1432408855040743,1.1432408855040743,1.1432408855040743,1.1432408855040743,1.1432408855040743,1201820.938749546,2132822.2629328608,2132822.2629328608,2132822.2629328608,2132822.2629328608,2132822.2629328608,2132822.2629328608,2132822.2629328608,2132822.2629328608,2132822.2629328608,2132822.2629328608,2132822.2629328608,2132822.2629328608,2132822.2629328608,2132822.2629328608,2132822.2629328608,2132822.2629328608,2132822.2629328608,2132822.2629328608,2132822.2629328608
47,47,13455437.0,24.21671977642174,0.04129378418020246,1.1021204160782792,1.1021204160782792,1.1021204160782792,1.1021204160782792,1.1021204160782792,1.1021204160782792,1.1021204160782792,1.1021204160782792,1.1021204160782792,1.1021204160782792,1.1021204160782792,1.1021204160782792,1.1021204160782792,1.1021204160782792,1.1021204160782785,1.1021204160782785,1.1021204160782785,1.1021204160782785,1.1021204160782785,1.1021204160782785,22.50000323520244,22.50000323520244,22.50000323520244,22.50000323520244,22.50000323520244,22.50000323520244,22.50000323520244,22.50000323520244,22.50000323520244,22.50000323520244,22.50000323520244,22.50000323520244,22.50000323520244,22.50000323520244,22.50000323520244,22.50000323520244,22.50000323520244,22.50000323520244,22.50000323520244,22.50000323520244
48,48,13485880.0,24.243371491368237,0.04124838825969591,0.5252190735406073,0.5252190735406073,0.5252190735406073,0.5252190735406073,0.5252190735406073,0.5252190735406073,0.5252190735406073,0.5252190735406073,0.5252190735406073,0.5252190735406073,0.5252190735406073,0.5252190735406073,0.5252190735406073,0.5252190735406073,0.5252190735406065,0.5252190735406065,0.5252190735406065,0.5252190735406065,0.5252190735406065,0.5252190735406065,36.479010235949495,36.479010235949495,36.479010235949495,36.479010235949495,36.479010235949495,36.479010235949495,36.479010235949495,36.479010235949495,36.479010235949495,36.479010235949495,36.479010235949495,36.479010235949495,36.479010235949495,36.479010235949495,36.479010235949495,36.479010235949495,36.479010235949495,36.479010235949495,36.479010235949495,36.479010235949495
49,49,13800253.0,24.219141448399384,0.04128965521468098,1.0549540735121643,1.0549540735121643,1.0549540735121643,1.0549540735121643,1.0549540735121643,1.0549540735121643,1.0549540735121643,1.0549540735121643,1.0549540735121643,1.0549540735121643,1.0549540735121643,1.0549540735121643,1.0549540735121643,1.0549540735121643,1.0549540735121634,1.0549540735121634,1.0549540735121634,1.0549540735121634,1.0549540735121634,1.0549540735121634,23.642304092349328,23.642304092349328,23.642304092349328,23.642304092349328,23.642304092349328,23.642304092349328,23.642304092349328,23.642304092349328,23.642304092349328,23.642304092349328,23.642304092349328,23.642304092349328,23.642304092349328,23.642304092349328,23.642304092349328,23.642304092349328,23.642304092349328,23.642304092349328,23.642304092349328,23.642304092349328
50,50,13838885.0,24.21671977642174,0.04129378418020246,1.08764896788443,1.08764896788443,1.08764896788443,1.08764896788443,1.08764896788443,1.08764896788443,1.08764896788443,1.08764896788443,1.08764896788443,1.08764896788443,1.08764896788443,1.08764896788443,1.08764896788443,1.08764896788443,1.0876489678844292,1.0876489678844292,1.0876489678844292,1.0876489678844292,1.0876489678844292,1.0876489678844292,22.85046958250002,22.85046958250002,22.85046958250002,22.85046958250002,22.85046958250002,22.85046958250002,22.85046958250002,22.85046958250002,22.85046958250002,22.85046958250002,22.85046958250002,22.85046958250002,22.85046958250002,22.85046958250002,22.85046958250002,22.85046958250002,22.85046958250002,22.85046958250002,22.85046958250002,22.85046958250002
51,51,13845928.0,24.204615048194082,0.04131443520208393,1.3594920736461042,1.3594920736461042,1.3594920736461042,1.3594920736461042,1.3594920736461042,1.3594920736461042,1.3594920736461042,1.3594920736461042,1.3594920736461042,1.3594920736461042,1.3594920736461042,1.3594920736461042,1.3594920736461042,1.3594920736461042,1.3594920736461034,1.3594920736461034,1.3594920736461034,1.3594920736461034,1.3594920736461034,1.3594920736461034,16.268700093287798,16.268700093287798,16.268700093287798,16.268700093287798,16.268700093287798,16.268700093287798,16.268700093287798,16.268700093287798,16.268700093287798,16.268700093287798,16.268700093287798,16.268700093287798,16.268700093287798,16.268700093287798,16.268700093287798,16.268700093287798,16.268700093287798,16.268700093287798,16.268700093287798,16.268700093287798
52,52,14031523.0,24.194935622152304,0.041330963455196136,610.6883482269099,1216.8149700474498,1819.9186767905926,2420.014529042904,3017.117561601615,3611.2426821586478,4202.404715188892,4790.618486833757,5375.898659636723,5958.259885897012,6537.716712192203,7114.283639770157,7687.975055020428,8258.805329712968,8826.788710856543,9391.939418723856,9954.27154068562,10513.799184833662,11070.53629739296,11624.496813984537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,53,14037850.0,24.194935622152304,0.041330963455196136,1.5545471618137598,1.5852813478881773,1.6158622543818417,1.646290644955106,1.676567281960652,1.7066929213061746,1.7366683146797754,1.7456317475902217,1.7456317475902217,1.7456317475902217,1.7456317475902217,1.7456317475902217,1.7456317475902217,1.7456317475902217,1.7456317475902217,1.7456317475902217,1.7456317475902217,1.7456317475902217,1.7456317475902217,1.7456317475902217,0.8964483944335284,1.6393911427049128,2.3786286280219384,3.114179330818342,3.846061653094323,4.574293847888903,5.298894171399507,6.019880717125306,6.737271536868326,7.451084504760484,8.16133747199227,8.868048228801356,9.57123443226538,10.270913664954575,10.96710339518049,11.659821036843796,12.34908390990022,13.034909267514799,13.717314187744341,14.396315804585917
54,54,14038409.0,15.32470409405485,0.06525411478502514,383.81530102934147,739.6830143207064,1093.775930958234,1446.102895145797,1796.6727116716374,2145.4941210318907,2492.575881991153,2837.9266394654146,3181.555049108355,3523.469689759878,3863.6791024602117,4202.191787019986,4539.0162373401345,4874.160840902849,5207.633992459865,5539.44403224637,5869.599225771518,6198.107852525159,6524.9781286224525,6850.218205440434,6177.931209102842,11630.408201247034,17055.692135899728,22453.91912961822,27825.223105804875,33169.739403829066,38487.60106354361,43778.940974807636,49043.89146462762,54282.58424940812,59495.15038614935,64681.71984147368,69842.42258019767,74977.38737755998,80086.74291713709,85170.61658950364,87197.05982859555,87197.05982859555,87197.05982859555,87197.05982859555
55,55,14038963.0,15.243702057390557,0.06560086232564308,361.1503256170067,718.0872118182085,1073.2439430898003,1426.6294225380736,1778.252470167081,2128.121865652138,2476.2463874028103,2822.634701652229,3167.2954880221782,3510.237351036706,3851.468879356326,4190.99858158218,4528.834963569856,4864.986465090282,5199.461496189739,5532.268396137813,5863.415505671767,6192.911088799726,6520.7633856160965,6846.980608072348,6522.393322357868,11958.53829564685,17367.571893813405,22749.628704073508,28104.84401551124,33433.35157680125,38735.28426900942,44010.774799386665,49259.95491023144,54482.95607803649,59679.90871276889,64850.942480122816,69996.18701821347,75115.77113186655,80209.8219628252,84266.76509617991,84266.76509617991,84266.76509617991,84266.76509617991,84266.76509617991
56,56,14040392.0,15.184370357915402,0.0658571923911691,393.65080411194094,751.1234669292844,1106.8132989405285,1460.7292320682466,1812.8800710455987,2163.2746479079356,2511.9217282589293,2858.8299887100343,3204.0081206211016,3547.4647615396175,3889.208492836117,4229.247857363355,4567.59135606744,4904.247425665593,5239.224512912082,5572.530974522501,5904.175151119948,6234.165326179825,6562.509759825882,6889.216631868294,6027.112522061096,11455.109835825053,16856.03616406363,22230.02678575611,27577.215468452727,32897.73662527928,38191.72268356568,43459.3062526013,48700.61896325376,53915.7917889157,59104.95499571103,64268.23885727904,69405.77169823983,74517.68213243887,79604.09826050836,82137.78595840148,82137.78595840148,82137.78595840148,82137.78595840148,82137.78595840148
57,57,14041230.0,15.249800452896613,0.06557462853948726,380.9578340446962,737.7162852563245,1092.6955037639761,1445.9043298951178,1797.3516333077011,2147.046153708662,2494.996652448381,2841.2118210317635,3185.7003416374805,3528.470780108851,3869.5317480160975,4208.891735668818,4546.559250470083,4882.542733126335,5216.850556368809,5549.491116501078,5880.472697798807,6209.803582554421,6537.492009797314,6863.546155007779,6220.733950664531,11659.597424885207,17071.336033137126,22456.084620878835,27813.97800579893,33145.15020142573,38449.734362853975,43727.863105810015,48979.66845943895,54205.28143975447,59404.833131338564,64578.45312760435,69726.2706122093,74848.41470189394,79945.01363641265,84510.21634852962,84510.21634852962,84510.21634852962,84510.21634852962,84510.21634852962
58,58,14041906.0,15.53453318226019,0.06437271003044749,360.3580449902113,713.9202485768872,1065.7191296823955,1415.7635071881612,1764.0621119482075,2110.6236706868963,2455.456817394915,2798.5701955091477,3139.972370824198,3479.671870397455,3817.6771986396107,4153.996813638319,4488.639105515597,4821.612451057444,5152.925171992697,5482.585532961772,5810.601792998218,6136.982147432632,6461.73474382367,6784.867730496177,6543.909398470829,12031.941275420513,17492.602731085568,22926.030205876883,28332.360206099987,33711.727066328334,39064.265445511315,44390.10918765642,49689.39164032144,54962.24523343412,60208.801799281275,65429.19214537728,70623.54713703721,75791.9961359181,80934.66885104853,86051.69376960723,91143.19848171202,94692.13592469245,94692.13592469245,94692.13592469245
59,59,14042859.0,15.822999925600119,0.06319914078885222,379.7184332529998,729.9378564230007,1078.410647187931,1425.1455071923544,1770.1511093452343,2113.4360732584773,2455.0089829387575,2794.8783831564588,3133.0527566280025,3469.5405607504317,3804.3502044214656,4137.490064086044,4468.96846168314,4798.793698707285,5126.973998283437,5453.5175750376075,5778.432595224175,6101.727157305531,6423.409374822892,6743.487286858794,6245.999787606485,11786.413492616704,17299.195929615533,22784.48448653145,28242.416700941183,33673.128409141216,39076.75549772736,44453.4335028318,49803.296827978236,55126.47831006123,60423.11213163286,65693.33007032187,70937.26404324992,76155.04494064585,81346.80332819966,86512.6690231467,91652.77142703235,96767.23832296269,101856.19813284531,104897.38376651784
60,60,14044657.0,15.769295759830843,0.06341437279319105,357.090338022536,708.0108730917718,1057.1812755525855,1404.6102536203703,1750.3065303755936,2094.27871340406,2436.535418070873,2777.085201062736,3115.9365584442453,3453.097981810397,3788.5778764133815,4122.3846549861155,4454.52663885633,4785.012149429655,5113.849430541382,5441.046718670272,5766.612185379145,6090.5539703403,6412.8801608990025,6733.598823242184,6602.242794966017,12131.587528469589,17633.356087419543,23107.685636787148,28554.713110225708,33974.57480483653,39367.40633056346,44733.34219009095,50072.516827443345,55385.06310414533,60671.11484314944,65930.80343693361,71164.26039662721,76371.61656254731,81553.00243558454,86708.54736875993,91838.38027610295,96942.6292016246,102021.4216541128,103034.13676142097
61,61,14045282.0,14.888180123437165,0.06716737651674345,385.8385013663781,746.9036374488444,1106.1680508906684,1463.6407137080116,1819.3305457192557,2173.246478846974,2525.397317824326,2875.791894686663,3224.4389750376563,3571.3472354887617,3916.5253673998286,4259.982008318345,4601.725739614844,4941.765104142082,5280.108602846168,5616.76467244432,5951.741759690809,6285.048221301228,6616.692397898675,6946.682572958553,6142.337944508417,11516.328566200895,16863.517248897515,22184.038405724066,27478.024464010465,32745.60803304609,37986.920743698545,43202.09356936049,48391.25677615582,53554.540637723825,58692.073478684615,63803.98391288366,68890.40004095314,71424.08773884627,71424.08773884627,71424.08773884627,71424.08773884627,71424.08773884627,71424.08773884627,71424.08773884627
62,62,14046058.0,14.271574084964527,0.07006935563285384,407.569485804839,776.2967647383184,1143.1851268894227,1508.2437045089632,1871.4816414519785,2232.9080144042664,2592.531831182182,2950.3621215035837,3306.4078152141933,3660.6778326090766,4013.180990446813,4363.926111730064,4712.921976066579,5060.177295364342,5405.700774747474,5749.501024892187,6091.586663433143,6431.966208937316,6770.648199298772,7107.6410878024,5821.38243835291,11083.701516968602,16319.775716170492,21529.736171365086,26713.713306648773,31871.8364005625,37004.234679786394,42111.03612391967,47192.36856853583,48711.82120628506,48711.82120628506,48711.82120628506,48711.82120628506,48711.82120628506,48711.82120628506,48711.82120628506,48711.82120628506,48711.82120628506,48711.82120628506,48711.82120628506
63,63,14047694.0,14.201817901911177,0.07041352078352077,401.591744219143,771.2419438207744,1139.0486190794984,1505.0209573089064,1869.1680603700368,2231.4990880207897,2592.0230583081143,2950.7489907861227,3307.6858769873247,3662.8426082589162,4016.22808770719,4367.851135336197,4717.720530821253,5065.845052571926,5412.233366821345,5756.894153191294,6099.8360162058225,6441.067544525442,6780.597246751297,7118.433628738972,5906.230844353138,11155.410955197916,16378.412123002967,21575.364757735362,26746.398525089287,31891.64306317995,37011.227176833025,42105.278007791676,46162.22114114639,46162.22114114639,46162.22114114639,46162.22114114639,46162.22114114639,46162.22114114639,46162.22114114639,46162.22114114639,46162.22114114639,46162.22114114639,46162.22114114639,46162.22114114639
64,64,14048764.0,14.121101834924998,0.07081600371486248,391.75604600961844,762.5168329121943,1131.428540443521,1498.5003522492573,1863.7415172284534,2227.1610963975863,2588.7682080569434,2948.5718997695917,3306.581123823612,3662.804897004492,4017.2520651477203,4369.931507939605,4720.85204300884,5070.0224454696545,5417.451423537439,5763.147700292662,6107.119883321129,6449.376587987942,6789.926370979804,7128.777728361314,6044.4582647857305,11277.915224479333,16485.271390399426,21666.657263436653,26822.202196612052,31952.035103955066,37056.28402947672,42135.07648196491,43147.79158927309,43147.79158927309,43147.79158927309,43147.79158927309,43147.79158927309,43147.79158927309,43147.79158927309,43147.79158927309,43147.79158927309,43147.79158927309,43147.79158927309,43147.79158927309
65,65,14050151.0,14.109810035359654,0.07087267635028159,387.1626229119372,758.1088157998615,1127.2050063919016,1494.4603939796605,1859.8841938173252,2223.4855324603136,2585.273495272342,2945.2571228437823,3303.4453845649136,3659.8472912860198,4014.471728572441,4367.32754783839,4718.423584228103,5067.768586996768,5415.371346299197,5761.240496340325,6105.384705154575,6447.81256480145,6788.532650401119,7127.553475909215,6109.010363227396,11339.851431510735,16544.605082298996,21723.401136057222,26876.369015026314,32003.637314861426,37105.33491352308,42181.58899881022,42687.82002644989,42687.82002644989,42687.82002644989,42687.82002644989,42687.82002644989,42687.82002644989,42687.82002644989,42687.82002644989,42687.82002644989,42687.82002644989,42687.82002644989,42687.82002644989
66,66,14051068.0,13.635436275730218,0.07333832081192042,399.97240575424024,777.2782642491428,1152.702409534087,1526.2542071339199,1897.9430012820621,2267.7780842327556,2635.7686933031323,3001.9240328935316,3366.2532702089707,3728.765483337417,4089.4697556768633,4448.3750991361,4805.4904757240465,5160.824839868556,5514.387043455233,5866.185924560741,6216.230302066506,6564.528906826553,6911.090465565241,7255.92361227326,5921.8696233284145,11064.542338458825,16181.567257017532,21273.071969122328,24822.009412102765,24822.009412102765,24822.009412102765,24822.009412102765,24822.009412102765,24822.009412102765,24822.009412102765,24822.009412102765,24822.009412102765,24822.009412102765,24822.009412102765,24822.009412102765,24822.009412102765,24822.009412102765,24822.009412102765,24822.009412102765
67,67,14072210.0,13.004226010694019,0.07689807906888503,426.8125781232533,813.089687702699,1197.4403364131672,1579.8741178669952,1960.4005949288248,2339.0292676975455,2715.7696250353274,3090.6310854535277,3463.6230215128408,3834.7547049010054,4204.035484559326,4571.474549477057,4937.081105887427,5300.8642723959465,5662.833151380223,6022.996800054473,6381.364227177356,6737.944367211696,7092.746124242507,7445.7784120544975,510.5071779198426,510.5071779198426,510.5071779198426,510.5071779198426,510.5071779198426,510.5071779198426,510.5071779198426,510.5071779198426,510.5071779198426,510.5071779198426,510.5071779198426,510.5071779198426,510.5071779198426,510.5071779198426,510.5071779198426,510.5071779198426,510.5071779198426,510.5071779198426,510.5071779198426,510.5071779198426
68,68,14089029.0,12.407197307155904,0.0805983797342568,0.0,0.0,0.0,0.0,155.59603543916,543.2274122585487,928.925552211592,1312.7001206592618,1694.5607245702531,2074.516854553808,2452.578049707433,2828.7537531737335,3203.0533650601524,3575.4862387626827,3946.061703208216,4314.788982141696,4681.6773442928,5046.73592191234,5409.9738588553555,5771.400231807644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,69,14167568.0,12.407197307155904,0.0805983797342568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,70,15125234.0,12.407197307155904,0.0805983797342568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,71,15125738.0,5.542895510451047,0.18041112233029016,26920.584884378026,26966.007360761938,26966.236649023085,26966.464793745385,26966.691800655422,26966.91767542039,26967.142423723693,26967.3660511111,26967.58856321622,26967.809965569893,26968.030263745623,26968.24946324752,26968.46756954581,26968.684588075303,26968.900524267516,26969.115383514018,26969.32917123032,26969.54189272237,26969.753553316554,26969.964158292394,554348.055737234,554850.0972420728,554851.367908749,554852.6322383664,554853.8902624098,554855.1420122805,554856.3875192859,554857.6268146287,554858.8599293976,554860.0868943107,554861.3077396996,554862.5224967253,554863.731195407,554864.9338658323,554866.130538151,554867.3212425692,554868.5060085843,554869.6848657216,554870.8578435285,554872.0249715671
72,72,15126239.0,5.56288489413933,0.17976284230751038,53560.54386930724,53560.773961462306,53561.00290605609,53561.23070883625,53561.45737553082,53561.68291176929,53561.9073231607,53562.13061540204,53562.35279397634,53562.573864522994,53562.79383253963,53563.01270349279,53563.230482850595,53563.447176112466,53563.66278866969,53563.87732590773,53564.090793202755,53564.30319585478,53564.514539214746,53564.72482852259,381608.76028407994,382862.88931176736,382864.16188590485,382865.42811332975,382866.6880256662,382867.94165446016,382869.1890311688,382870.4301869092,382871.66515244177,382872.89395888516,382874.1166372274,382875.33321757516,382876.54373036226,382877.74820610136,382878.94667487784,382880.1391665829,382881.325710901,382882.50633755105,382883.68107602454,382884.8499560853
73,73,15126848.0,5.602519933065255,0.17849110970549983,45.42251655027463,45.65180481142092,45.879949533721835,46.10695644375684,46.33283120872735,46.557579512029754,46.781206899436775,47.00371900455675,47.22512135822956,47.44541953395729,47.6646190358575,47.882725334144446,48.09974386363981,48.31568005585115,48.53053930235356,48.74432701865929,48.95704851070386,49.16870910488939,49.37931408073082,49.58886870099158,3031.7854462625696,5544.415367545193,6046.456872384076,6047.727539060273,6048.991868677593,6050.249892721041,6051.5016425917875,6052.7471495970885,6053.986444939991,6055.219559708791,6056.446524621935,6057.667370010875,6058.882127036536,6060.090825718227,6061.293496143487,6062.490168462191,6063.680872880499,6064.865638895532,6066.044496032863,6067.217473839764
74,74,15127376.0,5.585738397218162,0.1790273601961068,184.04374989591867,184.27338233300202,184.50186952278784,184.72921718925878,184.95543099816192,185.1805166328545,185.40447971430558,185.62732580155048,185.84906050077018,186.06968938648706,186.2892178944228,186.50765156988393,186.72499585127287,186.94125617463317,187.1564379698902,187.37054655959165,187.58358735547876,187.79556565833792,188.00648675566543,188.21635594950868,3010.9910560876,5269.660684073238,5270.935805673291,5272.204567843005,5273.467002472073,5274.723140903044,5275.973014629095,5277.21665504883,5278.4540929714,5279.685359324223,5280.910485392845,5282.129501100611,5283.342437438194,5284.549324247184,5285.750192180593,5286.945071210275,5288.133990854244,5289.316980917961,5290.494071239378,5291.66529117029
75,75,15129743.0,5.594682284668816,0.17874115975098595,109.873418682785,110.10282162587671,110.33108042327831,110.55820086722319,110.78418861041453,111.00904928527872,111.23278850138546,111.45541187968753,111.67692497543958,111.89733335003014,112.11664246144585,112.33485780584256,112.55198487681808,112.76802906115596,112.98299577460628,113.19689039089288,113.40971827286707,113.62148470634901,113.83219499508677,114.04185442502404,2922.619280320244,5433.992970304061,5685.5891273075595,5686.859158922631,5688.122856483188,5689.380251821707,5690.63137597413,5691.876260355925,5693.114936279701,5694.347434701431,5695.573786203604,5696.794021715057,5698.008171277367,5699.2162657518165,5700.418335086595,5701.61440928867,5702.804518417679,5703.988692326491,5705.166960139566,5706.339351761362
