,index,blocknum,p0vs1,p1vs0,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,WBTC-slippagemap_12,WBTC-slippagemap_13,WBTC-slippagemap_14,WBTC-slippagemap_15,WBTC-slippagemap_16,WBTC-slippagemap_17,WBTC-slippagemap_18,WBTC-slippagemap_19,WBTC-slippagemap_20,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20
23,23,12783937.0,33258.884104674304,3.0067154293353364e-05,0.00675889531046036,0.00675889531046036,0.00675889531046036,0.00675889531046036,0.00675889531046036,0.00675889531046036,0.00675889531046036,0.00675889531046036,0.00675889531046036,0.00675889531046036,0.00675889531046036,0.00675889531046036,0.00675889531046036,0.00675889531046036,0.00675889531046036,0.00675889531046036,0.00675889531046036,0.00675889531046036,0.00675889531046036,0.00675889531046036,311.227246215873,577.704657574833,842.8530692695575,1106.6791163485077,1369.1893944657104,1630.3904572140411,1890.2888385232104,2148.8910420923107,2406.203522062331,2662.232714129587,2916.9850163637884,3170.46680380774,3422.6844090230607,3673.644136756152,3923.3522529226484,4171.815017075485,4419.038627840403,4665.029264041114,4909.793073742416,5153.336180851556
24,24,12784934.0,33195.75537254524,3.0124333330491296e-05,0.008288212468164193,0.008288212468164193,0.008288212468164193,0.008288212468164193,0.008288212468164193,0.008288212468164193,0.008288212468164193,0.008288212468164193,0.008288212468164193,0.008288212468164193,0.008288212468164193,0.008288212468164193,0.008288212468164193,0.008288212468164193,0.008288212468164193,0.008288212468164193,0.008288212468164193,0.008288212468164193,0.008288212468164193,0.008288212468164193,313.81324636895744,580.0243276647095,844.907743957337,1108.4701028785569,1370.7180132343442,1631.6580249788376,1891.2966512133494,2149.640390877616,2406.6957013468846,2662.4690042541715,2916.966691511597,3170.1951401289452,3422.1606670347987,3672.8695693606624,3922.3281223458876,4170.542550891019,4417.519070767758,4663.263851389957,4907.783039780124,5151.082740556389
25,25,12785505.0,32954.320738387294,3.0345034508180173e-05,0.008504368788594013,0.014145822467848915,0.014145822467848915,0.014145822467848915,0.014145822467848915,0.014145822467848915,0.014145822467848915,0.014145822467848915,0.014145822467848915,0.014145822467848915,0.014145822467848915,0.014145822467848915,0.014145822467848915,0.014145822467848915,0.014145822467848915,0.014145822467848915,0.014145822467848915,0.014145822467848915,0.014145822467848915,0.014145822467848915,306.54989583907565,571.8309082952345,835.7888977816895,1098.4304532901208,1359.7621467885983,1619.7905060181415,1878.5220285440987,2135.963187801395,2392.120422348985,2647.000133357279,2900.6086820414343,3152.9524215379765,3404.037651753296,3653.8706512664485,3902.457666445157,4149.804909049333,4395.918571468441,4640.804789114961,4884.469699951259,5126.919380164941
26,26,12786382.0,32437.75987476206,3.082826939532412e-05,0.008418658850517591,0.016536521318065933,0.024613897998770458,0.027029246386487456,0.027029246386487456,0.027029246386487456,0.027029246386487456,0.027029246386487456,0.027029246386487456,0.027029246386487456,0.027029246386487456,0.027029246386487456,0.027029246386487456,0.027029246386487456,0.027029246386487456,0.027029246386487456,0.027029246386487456,0.027029246386487456,0.027029246386487456,0.027029246386487456,309.1032282081875,572.2705663678994,834.125412568551,1094.6743275116962,1353.9238095265362,1611.8803419675276,1868.5503742358821,2123.940327809282,2378.0565767808366,2630.9054794754643,2882.493359140387,3132.82650145664,3381.911160734491,3629.753575098609,3876.3599203733306,4121.736386767314,4365.8890796179585,4608.8241232004775,4850.547587629296,5091.065504047776
27,27,12787006.0,32496.197498788377,3.0772831191627424e-05,0.008636944764873478,0.016746694106353745,0.024815997709114537,0.025620711300583472,0.025620711300583472,0.025620711300583472,0.025620711300583472,0.025620711300583472,0.025620711300583472,0.025620711300583472,0.025620711300583472,0.025620711300583472,0.025620711300583472,0.025620711300583472,0.025620711300583472,0.025620711300583472,0.025620711300583472,0.025620711300583472,0.025620711300583472,0.025620711300583472,302.04452155001724,565.4751433854472,827.5919721096858,1088.4015474133005,1347.9103885171878,1606.1250004327126,1863.0518211312326,2118.6972778096165,2373.0677593231467,2626.169622196509,2878.0092054800452,3128.5927939623457,3377.9266501205234,3626.0170119702593,3872.870082051237,4118.492024959121,4362.888991539618,4606.067081185026,4848.0323749657955,5088.790915548352
28,28,12787530.0,32744.09703006573,3.0539855751154075e-05,0.008893334006373654,0.01697071068707818,0.019386059074795178,0.019386059074795178,0.019386059074795178,0.019386059074795178,0.019386059074795178,0.019386059074795178,0.019386059074795178,0.019386059074795178,0.019386059074795178,0.019386059074795178,0.019386059074795178,0.019386059074795178,0.019386059074795178,0.019386059074795178,0.019386059074795178,0.019386059074795178,0.019386059074795178,0.019386059074795178,293.72874905079937,558.2151581461508,821.3824963058627,1083.2373425065143,1343.7862574496594,1603.0357394644993,1860.992271905491,2117.6623041738453,2373.052257747245,2627.1685067188,2880.0174094134277,3131.6052890783503,3381.9384313946034,3631.0230906724546,3878.8655050365724,4125.471850311294,4370.848316705277,4615.001009555922,4857.936053138441,5099.659517567259
29,29,12788147.0,32842.47189100881,3.0448378042877067e-05,0.008882593687864678,0.016947863782755476,0.016947863782755476,0.016947863782755476,0.016947863782755476,0.016947863782755476,0.016947863782755476,0.016947863782755476,0.016947863782755476,0.016947863782755476,0.016947863782755476,0.016947863782755476,0.016947863782755476,0.016947863782755476,0.016947863782755476,0.016947863782755476,0.016947863782755476,0.016947863782755476,0.016947863782755476,0.016947863782755476,294.0846232537175,558.9680395463449,822.5303984675647,1084.778308823352,1345.7183205678457,1605.3569468023572,1863.700686466624,2120.7559969358927,2376.529299843179,2631.026987100605,2884.2554357179533,3136.2209626238064,3386.9298649496704,3636.3884179348956,3884.602846480027,4131.579366356766,4377.324146978965,4621.843335369133,4865.143036145397,5107.229335872825
30,30,12788654.0,32951.02563582372,3.034806901163099e-05,0.008620937185855809,0.01426239086511071,0.01426239086511071,0.01426239086511071,0.01426239086511071,0.01426239086511071,0.01426239086511071,0.01426239086511071,0.01426239086511071,0.01426239086511071,0.01426239086511071,0.01426239086511071,0.01426239086511071,0.01426239086511071,0.01426239086511071,0.01426239086511071,0.01426239086511071,0.01426239086511071,0.01426239086511071,0.01426239086511071,302.70837926353374,567.9893917196925,831.9473812061475,1094.588936714579,1355.9206302130565,1615.9489894425997,1874.6805119685566,2132.121671225853,2388.278905773443,2643.1586167817372,2896.7671654658925,3149.1109049624347,3400.1961351777536,3650.0291346909066,3898.616149869615,4145.963392473792,4392.077054892899,4636.9632725394185,4880.628183375717,5123.0778635893985
31,31,12789171.0,32868.75506625316,3.042403029820606e-05,0.008198736661399836,0.016264006756290632,0.016264006756290632,0.016264006756290632,0.016264006756290632,0.016264006756290632,0.016264006756290632,0.016264006756290632,0.016264006756290632,0.016264006756290632,0.016264006756290632,0.016264006756290632,0.016264006756290632,0.016264006756290632,0.016264006756290632,0.016264006756290632,0.016264006756290632,0.016264006756290632,0.016264006756290632,0.016264006756290632,316.5546202711391,581.4380365637666,845.0003954849864,1107.2483058407738,1368.1883175852672,1627.8269438197788,1886.1706834840454,2143.225993953314,2398.999296860601,2653.496984118027,2906.725432735375,3158.690959641228,3409.399861967092,3658.858414952317,3907.0728434974485,4154.049363374187,4399.794143996387,4644.313332386554,4887.613033162818,5129.699332890246
32,32,12789769.0,32829.33818584287,3.0460559221118692e-05,0.00837933598457393,0.016448639587334724,0.01725335317880366,0.01725335317880366,0.01725335317880366,0.01725335317880366,0.01725335317880366,0.01725335317880366,0.01725335317880366,0.01725335317880366,0.01725335317880366,0.01725335317880366,0.01725335317880366,0.01725335317880366,0.01725335317880366,0.01725335317880366,0.01725335317880366,0.01725335317880366,0.01725335317880366,0.01725335317880366,310.60101160048566,575.352025484375,838.7826473198049,1100.8994760440435,1361.709051347658,1621.2178924515456,1879.4325043670704,2136.3593250655904,2392.0047817439745,2646.3752632575042,2899.4771261308665,3151.316709414403,3401.9002978967033,3651.234154054881,3899.324515904617,4146.177585985595,4391.799528893479,4636.196495473975,4879.374585119384,5121.339878900153
33,33,12790315.0,32626.43608048363,3.0649991851184034e-05,0.008605608726932263,0.016699155572108847,0.022340609251363747,0.022340609251363747,0.022340609251363747,0.022340609251363747,0.022340609251363747,0.022340609251363747,0.022340609251363747,0.022340609251363747,0.022340609251363747,0.022340609251363747,0.022340609251363747,0.022340609251363747,0.022340609251363747,0.022340609251363747,0.022340609251363747,0.022340609251363747,0.022340609251363747,0.022340609251363747,303.1085739044656,567.0665633909206,829.708118899352,1091.0398123978296,1351.0681716273727,1609.7996941533297,1867.2408534106262,2123.398087958216,2378.27779896651,2631.8863476506654,2884.230087147208,3135.315317362527,3385.1483168756795,3633.735332054388,3881.0825746585647,4127.196237077672,4372.082454724192,4615.74736556049,4858.197045774172,5099.437569826813
34,34,12791298.0,32944.43641909553,3.0354138928914005e-05,0.008767210094504622,0.014408663773759524,0.014408663773759524,0.014408663773759524,0.014408663773759524,0.014408663773759524,0.014408663773759524,0.014408663773759524,0.014408663773759524,0.014408663773759524,0.014408663773759524,0.014408663773759524,0.014408663773759524,0.014408663773759524,0.014408663773759524,0.014408663773759524,0.014408663773759524,0.014408663773759524,0.014408663773759524,0.014408663773759524,297.8887296408731,563.1697420970319,827.1277315834869,1089.7692870919184,1351.100980590396,1611.129339819939,1869.860862345896,2127.3020216031923,2383.4592561507825,2638.3389671590767,2891.947515843232,3144.291255339774,3395.376485555093,3645.2094850682456,3893.7965002469546,4141.143742851131,4387.257405270238,4632.1436229167575,4875.8085337530565,5118.2582139667375
35,35,12791942.0,32911.510094871046,3.0384506730848572e-05,0.00878573199697768,0.015234720700793717,0.015234720700793717,0.015234720700793717,0.015234720700793717,0.015234720700793717,0.015234720700793717,0.015234720700793717,0.015234720700793717,0.015234720700793717,0.015234720700793717,0.015234720700793717,0.015234720700793717,0.015234720700793717,0.015234720700793717,0.015234720700793717,0.015234720700793717,0.015234720700793717,0.015234720700793717,0.015234720700793717,297.2745136740947,562.4229253688192,826.2489724477695,1088.759250564972,1349.9603133133028,1609.858694622472,1868.4608981915724,2125.7733781615925,2381.8025702288483,2636.55487246305,2890.0366599070016,3142.254265122322,3393.213992855414,3642.92210902191,3891.3848731747466,4138.608483939664,4384.599120140376,4629.362929841677,4872.906036950817,5115.234539055889
36,36,12793613.0,32898.34878132599,3.0396662356732855e-05,0.008316015780542921,0.015572943086701681,0.015572943086701681,0.015572943086701681,0.015572943086701681,0.015572943086701681,0.015572943086701681,0.015572943086701681,0.015572943086701681,0.015572943086701681,0.015572943086701681,0.015572943086701681,0.015572943086701681,0.015572943086701681,0.015572943086701681,0.015572943086701681,0.015572943086701681,0.015572943086701681,0.015572943086701681,0.015572943086701681,312.7193770983279,577.7352512021085,841.4294295916305,1103.8084898480918,1364.8789919489548,1624.6474594057756,1883.1204019499794,2140.3042627628556,2396.2054831972528,2650.8304498171647,2904.1855343448588,3156.277065772823,3407.1113450330154,3656.6946514115853,3905.0332141205813,4152.1332534915055,4398.0009260657125,4642.642392589971,4886.0637718601265,5128.271138110378
37,37,12794610.0,33378.825856085445,2.9959112531745494e-05,0.0038117760551098683,0.0038117760551098683,0.0038117760551098683,0.0038117760551098683,0.0038117760551098683,0.0038117760551098683,0.0038117760551098683,0.0038117760551098683,0.0038117760551098683,0.0038117760551098683,0.0038117760551098683,0.0038117760551098683,0.0038117760551098683,0.0038117760551098683,0.0038117760551098683,0.0038117760551098683,0.0038117760551098683,0.0038117760551098683,0.0038117760551098683,0.0038117760551098683,302.46127487185504,569.4721480815617,835.1513640030961,1099.5055629325095,1362.5413548992915,1624.265325542516,1884.6840003979746,2143.8038921190628,2401.631490061072,2658.17322411516,2913.4355212571363,3167.4247524348107,3420.1472725952135,3671.609392706624,3921.8174031423678,4170.777562825487,4418.496088062773,4664.979167551752,4910.2329778630365,5154.2636369781785
38,38,12796074.0,33415.56092838997,2.992617727240954e-05,0.0029136599968976637,0.0029136599968976637,0.0029136599968976637,0.0029136599968976637,0.0029136599968976637,0.0029136599968976637,0.0029136599968976637,0.0029136599968976637,0.0029136599968976637,0.0029136599968976637,0.0029136599968976637,0.0029136599968976637,0.0029136599968976637,0.0029136599968976637,0.0029136599968976637,0.0029136599968976637,0.0029136599968976637,0.0029136599968976637,0.0029136599968976637,0.0029136599968976637,305.683482837019,572.8278820998822,838.6399654538441,1103.1263745491954,1366.2937127089074,1628.148558909559,1888.6974738527042,2147.946955867544,2405.9034883085355,2662.57352057689,2917.9634741502896,3172.079723121845,3424.9286258164725,3676.516505481395,3926.8496477976482,4175.934307075499,4423.776721439617,4670.383066714338,4915.759533108321,5159.912225958967
39,39,12796691.0,33455.681663127325,2.9890289191211874e-05,0.001971499268907383,0.001971499268907383,0.001971499268907383,0.001971499268907383,0.001971499268907383,0.001971499268907383,0.001971499268907383,0.001971499268907383,0.001971499268907383,0.001971499268907383,0.001971499268907383,0.001971499268907383,0.001971499268907383,0.001971499268907383,0.001971499268907383,0.001971499268907383,0.001971499268907383,0.001971499268907383,0.001971499268907383,0.001971499268907383,310.39932077736415,577.677322062743,843.6223348797187,1108.241010228999,1371.539961159516,1633.5257601338253,1894.2049697321672,2153.584107178709,2411.6696415437727,2668.4680417370673,2923.985706726852,3178.22904775085,3431.204400973852,3682.918093152623,3933.3764311068367,4182.585655952867,4430.552018852036,4677.281691474679,4922.78086880579,5167.055661253874
40,40,12797542.0,33485.80382348023,2.9863401376639507e-05,0.0012094752745787022,0.0012094752745787022,0.0012094752745787022,0.0012094752745787022,0.0012094752745787022,0.0012094752745787022,0.0012094752745787022,0.0012094752745787022,0.0012094752745787022,0.0012094752745787022,0.0012094752745787022,0.0012094752745787022,0.0012094752745787022,0.0012094752745787022,0.0012094752745787022,0.0012094752745787022,0.0012094752745787022,0.0012094752745787022,0.0012094752745787022,0.0012094752745787022,309.1053459223548,576.5170086868148,842.5950208798309,1107.3460347637201,1370.77665659915,1632.8934853233889,1893.7030606270034,2153.211901730891,2411.4265136464155,2668.3533343449353,2923.9987910233194,3178.3692725368496,3431.471135410212,3683.310718693748,3933.8943071760486,4183.228163334226,4431.318525183962,4678.17159526494,4923.793538172825,5168.19050475332
41,41,12798602.0,33502.550074307226,2.9848474154416386e-05,0.0008594752745975403,0.0008594752745975403,0.0008594752745975403,0.0008594752745975403,0.0008594752745975403,0.0008594752745975403,0.0008594752745975403,0.0008594752745975403,0.0008594752745975403,0.0008594752745975403,0.0008594752745975403,0.0008594752745975403,0.0008594752745975403,0.0008594752745975403,0.0008594752745975403,0.0008594752745975403,0.0008594752745975403,0.0008594752745975403,0.0008594752745975403,0.0008594752745975403,320.82906458704184,588.240727351502,854.3187395445179,1119.0697534284072,1382.5003752638372,1644.617203988076,1905.4267792916905,2164.9356203955776,2423.1502323111026,2680.0770530096224,2935.7225096880065,3190.0929912015367,3443.194854074899,3695.0344373584353,3945.6180258407358,4194.951881998913,4443.042243848649,4689.895313929627,4935.517256837512,5179.914223418007
42,42,12801611.0,33392.17938929095,2.9947131882044974e-05,0.0035202948903888687,0.0035202948903888687,0.0035202948903888687,0.0035202948903888687,0.0035202948903888687,0.0035202948903888687,0.0035202948903888687,0.0035202948903888687,0.0035202948903888687,0.0035202948903888687,0.0035202948903888687,0.0035202948903888687,0.0035202948903888687,0.0035202948903888687,0.0035202948903888687,0.0035202948903888687,0.0035202948903888687,0.0035202948903888687,0.0035202948903888687,0.0035202948903888687,312.19299036218007,579.2038635718867,844.8830794934211,1109.2372784228346,1372.2730703896164,1633.997041032841,1894.4157158882997,2153.5356076093876,2411.3632055513967,2667.9049396054847,2923.167236747461,3177.1564679251355,3429.8789880855384,3681.3411081969493,3931.549118632693,4180.509278315812,4428.227803553098,4674.710883042077,4919.964693353361,5163.995352468503
43,43,12802151.0,33288.829076360955,3.0040107379749187e-05,0.0059718868628598504,0.0059718868628598504,0.0059718868628598504,0.0059718868628598504,0.0059718868628598504,0.0059718868628598504,0.0059718868628598504,0.0059718868628598504,0.0059718868628598504,0.0059718868628598504,0.0059718868628598504,0.0059718868628598504,0.0059718868628598504,0.0059718868628598504,0.0059718868628598504,0.0059718868628598504,0.0059718868628598504,0.0059718868628598504,0.0059718868628598504,0.0059718868628598504,310.69436609498086,577.3050379784895,842.5860504346483,1106.5440399211034,1369.1855954295347,1630.5172889280122,1890.5456481575554,2149.2771706835124,2406.718329940809,2662.8755644883986,2917.755275496693,3171.363824180848,3423.7075636773907,3674.7927938927096,3924.625793405862,4173.212808584571,4420.560051188748,4666.673713607855,4911.5599312543745,5155.224842090673
44,44,12802766.0,33382.16373867106,2.9956116920053486e-05,0.003715976643114659,0.003715976643114659,0.003715976643114659,0.003715976643114659,0.003715976643114659,0.003715976643114659,0.003715976643114659,0.003715976643114659,0.003715976643114659,0.003715976643114659,0.003715976643114659,0.003715976643114659,0.003715976643114659,0.003715976643114659,0.003715976643114659,0.003715976643114659,0.003715976643114659,0.003715976643114659,0.003715976643114659,0.003715976643114659,305.659352897192,572.6702261068987,838.349442028433,1102.7036409578466,1365.7394329246283,1627.4634035678528,1887.8820784233117,2147.0019701444,2404.8295680864085,2661.371302140497,2916.633599282473,3170.6228304601473,3423.34535062055,3674.807470731961,3925.015481167705,4173.975640850824,4421.69416608811,4668.177245577089,4913.4310558883735,5157.461715003516
45,45,12805011.0,33499.2001542918,2.9851459001831826e-05,0.0009489346783204437,0.0009489346783204437,0.0009489346783204437,0.0009489346783204437,0.0009489346783204437,0.0009489346783204437,0.0009489346783204437,0.0009489346783204437,0.0009489346783204437,0.0009489346783204437,0.0009489346783204437,0.0009489346783204437,0.0009489346783204437,0.0009489346783204437,0.0009489346783204437,0.0009489346783204437,0.0009489346783204437,0.0009489346783204437,0.0009489346783204437,0.0009489346783204437,317.8320171625626,585.2436799270226,851.3216921200387,1116.072706003928,1379.503327839358,1641.6201565635965,1902.429731867211,2161.9385729710984,2420.1531848866234,2677.080005585143,2932.7254622635273,3187.0959437770575,3440.1978066504194,3692.037389933956,3942.6209784162565,4191.954834574434,4440.04519642417,4686.898266505148,4932.520209413033,5176.917175993528
46,46,12807154.0,33502.550074307226,2.9848474154416386e-05,0.0008589346783252878,0.0008589346783252878,0.0008589346783252878,0.0008589346783252878,0.0008589346783252878,0.0008589346783252878,0.0008589346783252878,0.0008589346783252878,0.0008589346783252878,0.0008589346783252878,0.0008589346783252878,0.0008589346783252878,0.0008589346783252878,0.0008589346783252878,0.0008589346783252878,0.0008589346783252878,0.0008589346783252878,0.0008589346783252878,0.0008589346783252878,0.0008589346783252878,320.84717652575137,588.2588392902114,854.3368514832275,1119.0878653671168,1382.5184872025468,1644.6353159267853,1905.4448912304,2164.9537323342875,2423.1683442498124,2680.0951649483322,2935.7406216267163,3190.111103140246,3443.2129660136084,3695.0525492971447,3945.636137779445,4194.969993937622,4443.060355787359,4689.913425868337,4935.535368776221,5179.932335356717
47,47,12813594.0,33475.760091146614,2.98723612929844e-05,0.0014561061004359165,0.0014561061004359165,0.0014561061004359165,0.0014561061004359165,0.0014561061004359165,0.0014561061004359165,0.0014561061004359165,0.0014561061004359165,0.0014561061004359165,0.0014561061004359165,0.0014561061004359165,0.0014561061004359165,0.0014561061004359165,0.0014561061004359165,0.0014561061004359165,0.0014561061004359165,0.0014561061004359165,0.0014561061004359165,0.0014561061004359165,0.0014561061004359165,300.84717652467486,568.2588392891349,834.336851482151,1099.0878653660402,1362.5184872014702,1624.635315925709,1885.4448912293235,2144.953732333211,2403.1683442487356,2660.0951649472554,2915.7406216256395,3170.1111031391697,3423.212966012532,3675.0525492960683,3925.6361377783687,4174.969993936546,4423.060355786282,4669.91342586726,4915.535368775145,5159.93233535564
48,48,12814387.0,32528.708323476265,3.0742075278725126e-05,0.008574435022956498,0.016680130599017726,0.02474540069390852,0.02474540069390852,0.02474540069390852,0.02474540069390852,0.02474540069390852,0.02474540069390852,0.02474540069390852,0.02474540069390852,0.02474540069390852,0.02474540069390852,0.02474540069390852,0.02474540069390852,0.02474540069390852,0.02474540069390852,0.02474540069390852,0.02474540069390852,0.02474540069390852,0.02474540069390852,304.08858662286815,567.650945544088,829.8988558998755,1090.8388676443687,1350.4774938788805,1608.8212335431472,1865.8765440124157,2121.6498469197027,2376.1475341771284,2629.3759827944764,2881.34150970033,3132.0504120261935,3381.5089650114187,3629.72339355655,3876.699913433289,4122.444694055488,4366.963882445656,4610.26358322192,4852.349882949347,5093.228830072237
49,49,12815241.0,32947.73086273744,3.0351103818532155e-05,0.008670940724111427,0.014312394403366329,0.014312394403366329,0.014312394403366329,0.014312394403366329,0.014312394403366329,0.014312394403366329,0.014312394403366329,0.014312394403366329,0.014312394403366329,0.014312394403366329,0.014312394403366329,0.014312394403366329,0.014312394403366329,0.014312394403366329,0.014312394403366329,0.014312394403366329,0.014312394403366329,0.014312394403366329,0.014312394403366329,301.0606795774668,566.3416920336256,830.2996815200805,1092.941237028512,1354.2729305269895,1614.3012897565327,1873.0328122824899,2130.4739715397864,2386.631206087376,2641.5109170956703,2895.1194657798255,3147.4632052763677,3398.5484354916866,3648.3814350048397,3896.968450183548,4144.315692787724,4390.429355206832,4635.315572853351,4878.98048368965,5121.430163903332
50,50,12815779.0,32796.52689657293,3.0491033491247363e-05,0.008399835674327586,0.016473174721648744,0.01808300440316338,0.01808300440316338,0.01808300440316338,0.01808300440316338,0.01808300440316338,0.01808300440316338,0.01808300440316338,0.01808300440316338,0.01808300440316338,0.01808300440316338,0.01808300440316338,0.01808300440316338,0.01808300440316338,0.01808300440316338,0.01808300440316338,0.01808300440316338,0.01808300440316338,0.01808300440316338,309.91084502586483,574.5295203751451,837.8284713056621,1099.8142702799714,1360.4934798783133,1619.8726173248551,1877.9581516899189,2134.756551883214,2390.2742168729983,2644.517557896996,2897.492911119998,3149.206603298769,3399.6649412529828,3648.874166099012,3896.8405289981824,4143.570201620825,4389.069378951936,4633.34417140002,4876.4007085586,5118.245057149563
51,51,12816379.0,33007.087215214015,3.029652369746423e-05,0.008875105841782976,0.01290270044609969,0.01290270044609969,0.01290270044609969,0.01290270044609969,0.01290270044609969,0.01290270044609969,0.01290270044609969,0.01290270044609969,0.01290270044609969,0.01290270044609969,0.01290270044609969,0.01290270044609969,0.01290270044609969,0.01290270044609969,0.01290270044609969,0.01290270044609969,0.01290270044609969,0.01290270044609969,0.01290270044609969,294.3358260521444,559.8822449424457,824.1043064749989,1087.0086191330902,1348.6017584800595,1608.890264661562,1867.880639853567,2125.579362546033,2381.992868328159,2637.1275642338364,2890.989843542963,3143.58604073536,3394.9224630353956,3645.0054142331073,3893.8411230325487,4141.435827474218,4387.795711754187,4632.9269299306925,4876.835612526316,5119.527855412918
52,52,12816904.0,33050.0221835642,3.0257165772714693e-05,0.00864175862910225,0.011863028698489422,0.011863028698489422,0.011863028698489422,0.011863028698489422,0.011863028698489422,0.011863028698489422,0.011863028698489422,0.011863028698489422,0.011863028698489422,0.011863028698489422,0.011863028698489422,0.011863028698489422,0.011863028698489422,0.011863028698489422,0.011863028698489422,0.011863028698489422,0.011863028698489422,0.011863028698489422,0.011863028698489422,302.0475317628093,567.7267476843436,832.0809466137571,1095.116738580539,1356.8407092237635,1617.2593840792222,1876.37927580031,2134.206873742319,2390.748607796407,2646.0109049383836,2900.000136116058,3152.722656276461,3404.184776387872,3654.3927868236156,3903.352946506734,4151.0714717440205,4397.554551232999,4642.808361544284,4886.839020659427,5129.652629754485
53,53,12817491.0,33172.52763580821,3.01454266909871e-05,0.008845989420765199,0.008845989420765199,0.008845989420765199,0.008845989420765199,0.008845989420765199,0.008845989420765199,0.008845989420765199,0.008845989420765199,0.008845989420765199,0.008845989420765199,0.008845989420765199,0.008845989420765199,0.008845989420765199,0.008845989420765199,0.008845989420765199,0.008845989420765199,0.008845989420765199,0.008845989420765199,0.008845989420765199,0.008845989420765199,295.30335278494465,561.5144340806968,826.3978503733242,1089.960209294544,1352.2081196503314,1613.148131394825,1872.7867576293365,2131.130497293603,2388.1858077628717,2643.9591106701587,2898.4567979275844,3151.6852465449324,3403.650773450786,3654.3596757766495,3903.8182287618747,4152.032657307006,4399.009177183745,4644.753957805944,4889.273146196112,5132.572846972376
54,54,12818288.0,33026.89641926641,3.0278352143819506e-05,0.008378584816256864,0.012406179420573576,0.012406179420573576,0.012406179420573576,0.012406179420573576,0.012406179420573576,0.012406179420573576,0.012406179420573576,0.012406179420573576,0.012406179420573576,0.012406179420573576,0.012406179420573576,0.012406179420573576,0.012406179420573576,0.012406179420573576,0.012406179420573576,0.012406179420573576,0.012406179420573576,0.012406179420573576,0.012406179420573576,310.7299842009753,576.2764030912766,840.4984646238298,1103.402777281921,1364.9959166288904,1625.284422810393,1884.2747980023978,2141.9735206948635,2398.3870264769903,2653.5217223826676,2907.3840016917943,3159.980198884191,3411.3166211842267,3661.399572381938,3910.23528118138,4157.829985623049,4404.189869903018,4649.321088079523,4893.229770675147,5135.922013561749
55,55,12818849.0,32415.062522698405,3.084985565891651e-05,0.008163500984898028,0.016285423325085042,0.02436683935036926,0.02758810941975643,0.02758810941975643,0.02758810941975643,0.02758810941975643,0.02758810941975643,0.02758810941975643,0.02758810941975643,0.02758810941975643,0.02758810941975643,0.02758810941975643,0.02758810941975643,0.02758810941975643,0.02758810941975643,0.02758810941975643,0.02758810941975643,0.02758810941975643,0.02758810941975643,317.355644928522,580.3914368953039,842.1154075385284,1102.534082393987,1361.653974115075,1619.4815720570841,1876.0233061111724,2131.2856032531486,2385.274834430823,2637.9973545912258,2889.4594747026367,3139.6674851383805,3388.627644821499,3636.3461700587854,3882.829249547764,4128.083059859048,4372.113718974191,4614.92732806925,4856.52996954504,5096.927659746643
56,56,12819659.0,32428.030492740894,3.083751880102163e-05,0.008671761968772942,0.016789624436321284,0.02486700111702581,0.027282349504742807,0.027282349504742807,0.027282349504742807,0.027282349504742807,0.027282349504742807,0.027282349504742807,0.027282349504742807,0.027282349504742807,0.027282349504742807,0.027282349504742807,0.027282349504742807,0.027282349504742807,0.027282349504742807,0.027282349504742807,0.027282349504742807,0.027282349504742807,0.027282349504742807,300.8937267425775,564.0610649022894,825.9159111029411,1086.4648260460863,1345.7143080609262,1603.6708405019176,1860.3408727702722,2115.7308263436717,2369.847075315227,2622.6959780098546,2874.283857674777,3124.6169999910303,3373.7016592688815,3621.544073632999,3868.1504189077205,4113.526885301703,4357.679578152349,4600.614621734868,4842.338086163686,5082.856002582166
