,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
25,25,12550938.0,1.000302674628223,0.9996974169559872,228590.38923793752,569153.7103216792,750543.5466069146,750543.5466069146,750543.5466069146,750543.5466069146,750543.5466069146,750543.5466069146,750543.5466069146,750543.5466069146,750543.5466069146,750543.5466069146,750543.5466069146,750543.5466069146,750543.5466069146,750543.5466069146,750543.5466069146,750543.5466069146,750543.5466069146,750543.5466069146,625213.7048702836,794529.2894895383,794529.2894895383,794529.2894895383,794529.2894895383,794529.2894895383,794529.2894895383,794529.2894895383,794529.2894895383,794529.2894895383,794529.2894895383,794529.2894895383,794529.2894895383,794529.2894895383,794529.2894895383,794529.2894895383,794529.2894895383,794529.2894895383,794529.2894895383,794529.2894895383
26,26,12554620.0,1.000302674628223,0.9996974169559872,219265.73430405982,542325.45635797,702723.7828499377,704212.3206685865,705696.3984388146,705696.3984388146,705696.3984388146,705696.3984388146,705696.3984388146,705696.3984388146,705696.3984388146,705696.3984388146,705696.3984388146,705696.3984388146,705696.3984388146,705696.3984388146,705696.3984388146,705696.3984388146,705696.3984388146,705696.3984388146,596091.5842662313,756394.0617423578,757881.7088475575,759364.9022501613,759364.9022501613,759364.9022501613,759364.9022501613,759364.9022501613,759364.9022501613,759364.9022501613,759364.9022501613,759364.9022501613,759364.9022501613,759364.9022501613,759364.9022501613,759364.9022501613,759364.9022501613,759364.9022501613,759364.9022501613,759364.9022501613
27,27,12557227.0,1.0010030965990384,0.9989979085954415,214540.26988314246,547738.1013998613,708136.4278918289,709624.9657104778,711109.0434807058,711109.0434807058,711109.0434807058,711109.0434807058,711109.0434807058,711109.0434807058,711109.0434807058,711109.0434807058,711109.0434807058,711109.0434807058,711109.0434807058,711109.0434807058,711109.0434807058,711109.0434807058,711109.0434807058,711109.0434807058,627737.2218644134,788039.6993405399,789527.3464457396,791010.5398483434,791010.5398483434,791010.5398483434,791010.5398483434,791010.5398483434,791010.5398483434,791010.5398483434,791010.5398483434,791010.5398483434,791010.5398483434,791010.5398483434,791010.5398483434,791010.5398483434,791010.5398483434,791010.5398483434,791010.5398483434,791010.5398483434
28,28,12558121.0,1.0010030965990384,0.9989979085954415,197565.5425325715,517011.02376862173,677409.3502605894,678897.8880792382,680381.9658494663,680381.9658494663,680381.9658494663,680381.9658494663,680381.9658494663,680381.9658494663,680381.9658494663,680381.9658494663,680381.9658494663,680381.9658494663,680381.9658494663,680381.9658494663,680381.9658494663,680381.9658494663,680381.9658494663,680381.9658494663,603311.4691125012,763613.9465886276,765101.5936938275,766584.7870964312,766584.7870964312,766584.7870964312,766584.7870964312,766584.7870964312,766584.7870964312,766584.7870964312,766584.7870964312,766584.7870964312,766584.7870964312,766584.7870964312,766584.7870964312,766584.7870964312,766584.7870964312,766584.7870964312,766584.7870964312,766584.7870964312
29,29,12560855.0,1.0010030965990384,0.9989979085954415,198321.6136644606,518990.34679223906,680604.6075014393,682093.1453200881,683577.2230903162,683577.2230903162,683577.2230903162,683577.2230903162,683577.2230903162,683577.2230903162,683577.2230903162,683577.2230903162,683577.2230903162,683577.2230903162,683577.2230903162,683577.2230903162,683577.2230903162,683577.2230903162,683577.2230903162,683577.2230903162,605621.9382006382,766532.9313055815,768020.5784107812,769503.771813385,769503.771813385,769503.771813385,769503.771813385,769503.771813385,769503.771813385,769503.771813385,769503.771813385,769503.771813385,769503.771813385,769503.771813385,769503.771813385,769503.771813385,769503.771813385,769503.771813385,769503.771813385,769503.771813385
30,30,12565327.0,1.0010030965990384,0.9989979085954415,198332.34173792013,519018.431878287,680641.3321235466,682129.8699421955,683613.9477124235,683613.9477124235,683613.9477124235,683613.9477124235,683613.9477124235,683613.9477124235,683613.9477124235,683613.9477124235,683613.9477124235,683613.9477124235,683613.9477124235,683613.9477124235,683613.9477124235,683613.9477124235,683613.9477124235,683613.9477124235,605654.7219971066,766574.3494753144,768061.9965805141,769545.1899831179,769545.1899831179,769545.1899831179,769545.1899831179,769545.1899831179,769545.1899831179,769545.1899831179,769545.1899831179,769545.1899831179,769545.1899831179,769545.1899831179,769545.1899831179,769545.1899831179,769545.1899831179,769545.1899831179,769545.1899831179,769545.1899831179
31,31,12587435.0,1.0010030965990384,0.9989979085954415,206265.1307675513,539785.7265223985,701408.6267676582,702897.164586307,704381.242356535,704381.242356535,704381.242356535,704381.242356535,704381.242356535,704381.242356535,704381.242356535,704381.242356535,704381.242356535,704381.242356535,704381.242356535,704381.242356535,704381.242356535,704381.242356535,704381.242356535,704381.242356535,623492.6374766695,784412.2649548773,785899.9120600771,787383.1054626809,787383.1054626809,787383.1054626809,787383.1054626809,787383.1054626809,787383.1054626809,787383.1054626809,787383.1054626809,787383.1054626809,787383.1054626809,787383.1054626809,787383.1054626809,787383.1054626809,787383.1054626809,787383.1054626809,787383.1054626809,787383.1054626809
32,32,12593088.0,1.0010030965990384,0.9989979085954415,204405.6275738519,534917.7222718158,693550.1187603414,693550.1187603414,693550.1187603414,693550.1187603414,693550.1187603414,693550.1187603414,693550.1187603414,693550.1187603414,693550.1187603414,693550.1187603414,693550.1187603414,693550.1187603414,693550.1187603414,693550.1187603414,693550.1187603414,693550.1187603414,693550.1187603414,693550.1187603414,617810.2030242396,775741.1123421575,775741.1123421575,775741.1123421575,775741.1123421575,775741.1123421575,775741.1123421575,775741.1123421575,775741.1123421575,775741.1123421575,775741.1123421575,775741.1123421575,775741.1123421575,775741.1123421575,775741.1123421575,775741.1123421575,775741.1123421575,775741.1123421575,775741.1123421575,775741.1123421575
33,33,12594772.0,1.0010030965990384,0.9989979085954415,196473.8385431837,514152.2377920226,672784.6342805483,672784.6342805483,672784.6342805483,672784.6342805483,672784.6342805483,672784.6342805483,672784.6342805483,672784.6342805483,672784.6342805483,672784.6342805483,672784.6342805483,672784.6342805483,672784.6342805483,672784.6342805483,672784.6342805483,672784.6342805483,672784.6342805483,672784.6342805483,599973.7264913481,757904.635809266,757904.635809266,757904.635809266,757904.635809266,757904.635809266,757904.635809266,757904.635809266,757904.635809266,757904.635809266,757904.635809266,757904.635809266,757904.635809266,757904.635809266,757904.635809266,757904.635809266,757904.635809266,757904.635809266,757904.635809266,757904.635809266
34,34,12596913.0,1.0010030965990384,0.9989979085954415,196463.11046972414,514124.1527059746,672747.909658441,672747.909658441,672747.909658441,672747.909658441,672747.909658441,672747.909658441,672747.909658441,672747.909658441,672747.909658441,672747.909658441,672747.909658441,672747.909658441,672747.909658441,672747.909658441,672747.909658441,672747.909658441,672747.909658441,672747.909658441,599940.9426948797,757863.2176395331,757863.2176395331,757863.2176395331,757863.2176395331,757863.2176395331,757863.2176395331,757863.2176395331,757863.2176395331,757863.2176395331,757863.2176395331,757863.2176395331,757863.2176395331,757863.2176395331,757863.2176395331,757863.2176395331,757863.2176395331,757863.2176395331,757863.2176395331,757863.2176395331
35,35,12600445.0,1.0010030965990384,0.9989979085954415,197747.6193413323,517486.87596887996,678176.4151254952,679204.6682848645,679204.6682848645,679204.6682848645,679204.6682848645,679204.6682848645,679204.6682848645,679204.6682848645,679204.6682848645,679204.6682848645,679204.6682848645,679204.6682848645,679204.6682848645,679204.6682848645,679204.6682848645,679204.6682848645,679204.6682848645,679204.6682848645,603866.2586024887,763853.0822957739,763853.0822957739,763853.0822957739,763853.0822957739,763853.0822957739,763853.0822957739,763853.0822957739,763853.0822957739,763853.0822957739,763853.0822957739,763853.0822957739,763853.0822957739,763853.0822957739,763853.0822957739,763853.0822957739,763853.0822957739,763853.0822957739,763853.0822957739,763853.0822957739
36,36,12604118.0,1.0010030965990384,0.9989979085954415,1003.2300079719901,2428.592230347232,3644.526447579799,3644.526447579799,3644.526447579799,3644.526447579799,3644.526447579799,3644.526447579799,3644.526447579799,3644.526447579799,3644.526447579799,3644.526447579799,3644.526447579799,3644.526447579799,3644.526447579799,3644.526447579799,3644.526447579799,3644.526447579799,3644.526447579799,3644.526447579799,2637.338932821591,3245.8545616384527,3245.8545616384527,3245.8545616384527,3245.8545616384527,3245.8545616384527,3245.8545616384527,3245.8545616384527,3245.8545616384527,3245.8545616384527,3245.8545616384527,3245.8545616384527,3245.8545616384527,3245.8545616384527,3245.8545616384527,3245.8545616384527,3245.8545616384527,3245.8545616384527,3245.8545616384527,3245.8545616384527
37,37,12624325.0,1.0010030965990384,0.9989979085954415,830.303036669716,2115.565672570952,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,2388.505984996701,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563
38,38,12625663.0,1.0010030965990384,0.9989979085954415,1627.9628303788306,2913.225466280066,4129.159683512633,4129.159683512633,4129.159683512633,4129.159683512633,4129.159683512633,4129.159683512633,4129.159683512633,4129.159683512633,4129.159683512633,4129.159683512633,4129.159683512633,4129.159683512633,4129.159683512633,4129.159683512633,4129.159683512633,4129.159683512633,4129.159683512633,4129.159683512633,3536.297080482235,4144.812709299096,4144.812709299096,4144.812709299096,4144.812709299096,4144.812709299096,4144.812709299096,4144.812709299096,4144.812709299096,4144.812709299096,4144.812709299096,4144.812709299096,4144.812709299096,4144.812709299096,4144.812709299096,4144.812709299096,4144.812709299096,4144.812709299096,4144.812709299096,4144.812709299096
39,39,12629138.0,1.0010030965990384,0.9989979085954415,830.303036669716,2115.565672570952,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,2388.505984996701,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563
40,40,12640398.0,1.0010030965990384,0.9989979085954415,885.5465769558241,2260.1880587229243,3476.122275955491,3476.122275955491,3476.122275955491,3476.122275955491,3476.122275955491,3476.122275955491,3476.122275955491,3476.122275955491,3476.122275955491,3476.122275955491,3476.122275955491,3476.122275955491,3476.122275955491,3476.122275955491,3476.122275955491,3476.122275955491,3476.122275955491,3476.122275955491,2467.9985758525645,3076.5142046694264,3076.5142046694264,3076.5142046694264,3076.5142046694264,3076.5142046694264,3076.5142046694264,3076.5142046694264,3076.5142046694264,3076.5142046694264,3076.5142046694264,3076.5142046694264,3076.5142046694264,3076.5142046694264,3076.5142046694264,3076.5142046694264,3076.5142046694264,3076.5142046694264,3076.5142046694264,3076.5142046694264
41,41,12648600.0,1.0010030965990384,0.9989979085954415,830.303036669716,2115.565672570952,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,3331.4998898035183,2388.505984996701,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563,2997.021613813563
42,42,12669808.0,1.0010030965990384,0.9989979085954415,130895.20854496979,237554.66087070075,238770.59508793332,238770.59508793332,238770.59508793332,238770.59508793332,238770.59508793332,238770.59508793332,238770.59508793332,238770.59508793332,238770.59508793332,238770.59508793332,238770.59508793332,238770.59508793332,238770.59508793332,238770.59508793332,238770.59508793332,238770.59508793332,238770.59508793332,238770.59508793332,189545.16293947186,190153.6785682887,190153.6785682887,190153.6785682887,190153.6785682887,190153.6785682887,190153.6785682887,190153.6785682887,190153.6785682887,190153.6785682887,190153.6785682887,190153.6785682887,190153.6785682887,190153.6785682887,190153.6785682887,190153.6785682887,190153.6785682887,190153.6785682887,190153.6785682887,190153.6785682887
43,43,12671804.0,1.0010030965990384,0.9989979085954415,1592.681650120339,2877.9442860215786,4093.8785032541455,4093.8785032541455,4093.8785032541455,4093.8785032541455,4093.8785032541455,4093.8785032541455,4093.8785032541455,4093.8785032541455,4093.8785032541455,4093.8785032541455,4093.8785032541455,4093.8785032541455,4093.8785032541455,4093.8785032541455,4093.8785032541455,4093.8785032541455,4093.8785032541455,4093.8785032541455,3485.529290932992,4094.0449197498538,4094.0449197498538,4094.0449197498538,4094.0449197498538,4094.0449197498538,4094.0449197498538,4094.0449197498538,4094.0449197498538,4094.0449197498538,4094.0449197498538,4094.0449197498538,4094.0449197498538,4094.0449197498538,4094.0449197498538,4094.0449197498538,4094.0449197498538,4094.0449197498538,4094.0449197498538,4094.0449197498538
44,44,12689332.0,1.0010030965990384,0.9989979085954415,90376.74980331499,164209.51655466395,165425.4507718965,165425.4507718965,165425.4507718965,165425.4507718965,165425.4507718965,165425.4507718965,165425.4507718965,165425.4507718965,165425.4507718965,165425.4507718965,165425.4507718965,165425.4507718965,165425.4507718965,165425.4507718965,165425.4507718965,165425.4507718965,165425.4507718965,165425.4507718965,131241.2011336332,131849.71676245006,131849.71676245006,131849.71676245006,131849.71676245006,131849.71676245006,131849.71676245006,131849.71676245006,131849.71676245006,131849.71676245006,131849.71676245006,131849.71676245006,131849.71676245006,131849.71676245006,131849.71676245006,131849.71676245006,131849.71676245006,131849.71676245006,131849.71676245006,131849.71676245006
45,45,12690872.0,1.0010030965990384,0.9989979085954415,861.1863193800627,2196.4151984095274,3462.0167532828605,3486.738912639259,3535.9612895604364,3584.8892298330375,3609.2433308113505,3657.7329175217033,3657.7329175217033,3657.7329175217033,3657.7329175217033,3657.7329175217033,3657.7329175217033,3657.7329175217033,3657.7329175217033,3657.7329175217033,3657.7329175217033,3657.7329175217033,3657.7329175217033,3657.7329175217033,2482.8818539234226,3141.03516456762,3165.7425306419445,3214.9355058414376,3263.8342506468875,3288.17382437423,3312.440477535652,3312.440477535652,3312.440477535652,3312.440477535652,3312.440477535652,3312.440477535652,3312.440477535652,3312.440477535652,3312.440477535652,3312.440477535652,3312.440477535652,3312.440477535652,3312.440477535652,3312.440477535652
46,46,12728584.0,1.0010030965990384,0.9989979085954415,36317.34060906432,95017.28820165739,153304.44420285098,181711.92297315245,238271.85397489966,294493.4568102823,322478.01093185163,378195.91506786336,433532.3220658696,461076.2800785104,461076.2800785104,461076.2800785104,461076.2800785104,461076.2800785104,461076.2800785104,461076.2800785104,461076.2800785104,461076.2800785104,461076.2800785104,461076.2800785104,110832.93651854867,168478.59734124,196869.07760261616,253395.22398334742,309583.27919850254,337551.1404993687,393211.54329315916,448514.9056245294,476042.40472284524,530850.326027215,530850.326027215,530850.326027215,530850.326027215,530850.326027215,530850.326027215,530850.326027215,530850.326027215,530850.326027215,530850.326027215,530850.326027215
47,47,12731862.0,1.0010030965990384,0.9989979085954415,36321.32175302452,95024.49473387435,153311.65073506796,181719.1295053694,238279.0605071166,294500.6633424993,322485.2174640686,378203.1216000803,433539.52859808656,461083.4866107273,461083.4866107273,461083.4866107273,461083.4866107273,461083.4866107273,461083.4866107273,461083.4866107273,461083.4866107273,461083.4866107273,461083.4866107273,461083.4866107273,110838.66517833997,168484.32600103132,196874.80626240748,253400.95264313873,309589.0078582939,337556.86915916007,393217.2719529505,448520.63428432075,476048.13338263653,530856.0546870064,530856.0546870064,530856.0546870064,530856.0546870064,530856.0546870064,530856.0546870064,530856.0546870064,530856.0546870064,530856.0546870064,530856.0546870064,530856.0546870064
48,48,12734209.0,1.0010030965990384,0.9989979085954415,865.167463340262,2203.6217306265,3469.223285499836,3493.945444856237,3543.1678217774183,3592.0957620500235,3616.4498630283388,3664.939449738695,3664.939449738695,3664.939449738695,3664.939449738695,3664.939449738695,3664.939449738695,3664.939449738695,3664.939449738695,3664.939449738695,3664.939449738695,3664.939449738695,3664.939449738695,3664.939449738695,2488.6105137147324,3146.7638243589345,3171.4711904332607,3220.664165632758,3269.562910438212,3293.9024841655564,3318.1691373269805,3318.1691373269805,3318.1691373269805,3318.1691373269805,3318.1691373269805,3318.1691373269805,3318.1691373269805,3318.1691373269805,3318.1691373269805,3318.1691373269805,3318.1691373269805,3318.1691373269805,3318.1691373269805,3318.1691373269805
49,49,12741785.0,1.0010030965990384,0.9989979085954415,1030.9307830859857,2495.6152643767196,3761.216819250056,3785.9389786064567,3835.161355527638,3884.0892958002432,3908.443396778558,3956.932983488915,3956.932983488915,3956.932983488915,3956.932983488915,3956.932983488915,3956.932983488915,3956.932983488915,3956.932983488915,3956.932983488915,3956.932983488915,3956.932983488915,3956.932983488915,3956.932983488915,2853.290224931703,3511.443535575905,3536.150901650232,3585.343876849729,3634.2426216551826,3658.5821953825275,3682.8488485439516,3682.8488485439516,3682.8488485439516,3682.8488485439516,3682.8488485439516,3682.8488485439516,3682.8488485439516,3682.8488485439516,3682.8488485439516,3682.8488485439516,3682.8488485439516,3682.8488485439516,3682.8488485439516,3682.8488485439516
50,50,12745417.0,1.0010030965990384,0.9989979085954415,1032.9307826071856,2499.235595901413,3764.8371507747493,3789.55931013115,3838.7816870523316,3887.7096273249367,3912.063728303252,3960.5533150136084,3960.5533150136084,3960.5533150136084,3960.5533150136084,3960.5533150136084,3960.5533150136084,3960.5533150136084,3960.5533150136084,3960.5533150136084,3960.5533150136084,3960.5533150136084,3960.5533150136084,3960.5533150136084,2856.168120570311,3514.3214312145133,3539.0287972888395,3588.221772488337,3637.1205172937907,3661.460091021135,3685.7267441825593,3685.7267441825593,3685.7267441825593,3685.7267441825593,3685.7267441825593,3685.7267441825593,3685.7267441825593,3685.7267441825593,3685.7267441825593,3685.7267441825593,3685.7267441825593,3685.7267441825593,3685.7267441825593,3685.7267441825593
51,51,12749714.0,1.0010030965990384,0.9989979085954415,1067.6783759135083,2562.134514686474,3827.7360695598104,3852.4582289162113,3901.6806058373922,3950.608546109998,3974.9626470883127,4023.4522337986696,4023.4522337986696,4023.4522337986696,4023.4522337986696,4023.4522337986696,4023.4522337986696,4023.4522337986696,4023.4522337986696,4023.4522337986696,4023.4522337986696,4023.4522337986696,4023.4522337986696,4023.4522337986696,2934.3026367160446,3592.4559473602467,3617.163313434573,3666.35628863407,3715.255033439524,3739.5946071668686,3763.8612603282927,3763.8612603282927,3763.8612603282927,3763.8612603282927,3763.8612603282927,3763.8612603282927,3763.8612603282927,3763.8612603282927,3763.8612603282927,3763.8612603282927,3763.8612603282927,3763.8612603282927,3763.8612603282927,3763.8612603282927
52,52,12774949.0,1.0010030965990384,0.9989979085954415,2565.988424269403,6484.569124533474,10159.793767736259,11383.917562215604,13821.175648833687,16243.854632457866,17449.753925918623,19850.72772520969,22189.139668242857,22189.139668242857,22189.139668242857,22189.139668242857,22189.139668242857,22189.139668242857,22189.139668242857,22189.139668242857,22189.139668242857,22189.139668242857,22189.139668242857,22189.139668242857,7512.9711047498395,10579.308744648823,11802.700046131715,14238.502299276946,15475.347314005914,15499.686887733258,15523.953540894681,15523.953540894681,15523.953540894681,15523.953540894681,15523.953540894681,15523.953540894681,15523.953540894681,15523.953540894681,15523.953540894681,15523.953540894681,15523.953540894681,15523.953540894681,15523.953540894681,15523.953540894681
53,53,12781933.0,1.0010030965990384,0.9989979085954415,2535.105141559061,6403.719598694907,10029.276904256925,11228.678539379871,13616.714249076776,15990.465292428355,17172.0104849108,19524.494697491515,21862.90664052468,21862.90664052468,21862.90664052468,21862.90664052468,21862.90664052468,21862.90664052468,21862.90664052468,21862.90664052468,21862.90664052468,21862.90664052468,21862.90664052468,21862.90664052468,7418.595235823125,10435.295193894772,11633.97912930334,14020.588407249079,15208.534677172596,15208.534677172598,15208.5346771726,15208.5346771726,15208.5346771726,15208.5346771726,15208.5346771726,15208.5346771726,15208.5346771726,15208.5346771726,15208.5346771726,15208.5346771726,15208.5346771726,15208.5346771726,15208.5346771726,15208.5346771726
54,54,12788779.0,1.0010030965990384,0.9989979085954415,1036.795093203166,2481.2849888479072,3697.219206080477,3697.219206080479,3697.219206080483,3697.2192060804873,3697.2192060804896,3697.2192060804937,3697.2192060804937,3697.2192060804937,3697.2192060804937,3697.2192060804937,3697.2192060804937,3697.2192060804937,3697.2192060804937,3697.2192060804937,3697.2192060804937,3697.2192060804937,3697.2192060804937,3697.2192060804937,2839.9267677893295,3448.4423966061954,3448.4423966061977,3448.442396606202,3448.442396606206,3448.442396606208,3448.44239660621,3448.44239660621,3448.44239660621,3448.44239660621,3448.44239660621,3448.44239660621,3448.44239660621,3448.44239660621,3448.44239660621,3448.44239660621,3448.44239660621,3448.44239660621,3448.44239660621,3448.44239660621
55,55,12788779.0,1.0010030965990384,0.9989979085954415,1036.795093203166,2481.2849888479072,3697.219206080477,3697.219206080479,3697.219206080483,3697.2192060804873,3697.2192060804896,3697.2192060804937,3697.2192060804937,3697.2192060804937,3697.2192060804937,3697.2192060804937,3697.2192060804937,3697.2192060804937,3697.2192060804937,3697.2192060804937,3697.2192060804937,3697.2192060804937,3697.2192060804937,3697.2192060804937,2839.9267677893295,3448.4423966061954,3448.4423966061977,3448.442396606202,3448.442396606206,3448.442396606208,3448.44239660621,3448.44239660621,3448.44239660621,3448.44239660621,3448.44239660621,3448.44239660621,3448.44239660621,3448.44239660621,3448.44239660621,3448.44239660621,3448.44239660621,3448.44239660621,3448.44239660621,3448.44239660621
56,56,12800788.0,1.0010030965990384,0.9989979085954415,1343.146835654512,3283.2850012596678,4745.930516260823,4745.930516260825,4745.93051626083,4745.930516260833,4745.930516260836,4745.93051626084,4745.93051626084,4745.93051626084,4745.93051626084,4745.93051626084,4745.93051626084,4745.93051626084,4745.93051626084,4745.93051626084,4745.93051626084,4745.93051626084,4745.93051626084,4745.93051626084,3776.1035389645353,4384.619167781401,4384.619167781403,4384.619167781408,4384.619167781412,4384.619167781414,4384.619167781416,4384.619167781416,4384.619167781416,4384.619167781416,4384.619167781416,4384.619167781416,4384.619167781416,4384.619167781416,4384.619167781416,4384.619167781416,4384.619167781416,4384.619167781416,4384.619167781416,4384.619167781416
