,index,blocknum,p0vs1,p1vs0,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10
677,677,15526504.0,22323.60190202739,4.47956384632169e-05,0.3307355229829154,0.6708921895308906,1.007664404401904,1.341085851002966,1.6711898564606606,1.9980094397412238,2.321577275225146,2.6419257172540713,2.9590868022631014,3.273092232734414,3.5839734140185477,30883.984071148494,43400.65174175279,55792.78256869339,68061.61565202188,80208.37803527097,92234.28407304738,104140.5363619804,115928.32517380764,125611.68750817908,135198.70361242167
678,678,15527022.0,21807.319491981427,4.585616312760039e-05,0.43300328354348616,1.0099041907538497,1.350060857301825,1.6868330721728384,2.0202545187739003,2.350358524231595,2.677178107512158,3.00074594299608,3.3210943850250056,3.6382554700340357,3.9522609005053484,28415.293830320945,40807.424657261545,53076.25774059003,65223.02012383913,77248.92616161554,89155.17845054856,100942.9672623758,110626.32959674724,120213.34570098981,129704.9741022548
679,679,15527533.0,21061.514334413154,4.7479966735633274e-05,0.2856909282756898,0.8742454229387366,1.4569439834883744,2.033844890698738,2.374001557246713,2.7107737721177267,3.0441952187187886,3.3742992241764833,3.7011188074570462,4.024686642940968,4.3450350849698935,31131.10404744146,43277.86643069056,55303.772468466974,67210.02475739998,78997.81356922722,88681.17590359866,98268.19200784125,107759.82040910622,117157.0104166664,126460.70122945221
680,680,15528468.0,20870.733462302116,4.7913984518381005e-05,0.5577039982610498,1.1462584929240967,1.7289570534737344,2.305857960684098,2.646014627232073,2.9827868421030868,3.3162082887041486,3.6463122941618433,3.9731318774424063,4.296699712926328,4.617048154955254,25427.833797670104,37574.59618091921,49600.50221869562,61506.754507628626,73294.54331945587,82977.90565382731,92564.92175806989,102056.55015933487,111453.74016689505,120757.43097968087
681,681,15529274.0,20257.991439864443,4.936323539125217e-05,0.2582197688249923,0.8586632483971651,1.453132518212857,2.0416870128759035,2.6243855734255415,3.201286480635905,3.5414431471838803,3.8782153620548936,4.211636808655956,4.54174081411365,4.868560397394213,31187.788986795662,43094.04127572867,54881.83008755591,64565.19242192735,74152.20852616994,83643.83692743491,93041.02693499508,102344.7177477809,111555.84004734486,120675.3146070229
682,682,15530461.0,20367.674988617728,4.909740559778375e-05,0.09524310439523155,0.6956865839674043,1.2901558537830962,1.878710348446143,2.461408908995781,3.0383098162061444,3.3784664827541193,3.715238697625133,4.0486601442261945,4.37876414968389,4.7055837329644525,34498.470209298874,46404.72249823188,58192.511310059126,67875.87364443057,77462.88974867314,86954.51814993813,96351.7081574983,105655.39897028412,114866.52126984808,123985.99582952612
683,683,15533892.0,20359.5299549825,4.911704750606358e-05,0.10602818439465109,0.7064716639668239,1.3009409337825155,1.8894954284455625,2.4721939889952003,3.0490948962055637,3.389251562753539,3.7260237776245524,4.059445224225614,4.389549229683309,4.716368812963872,34278.8323196138,46185.08460854681,57972.87342037405,67656.23575474549,77243.25185898808,86734.88026025306,96132.07026781322,105435.76108059904,114646.883380163,123766.35793984104
684,684,15534403.0,20104.62191564297,4.973980630901205e-05,0.49021559124543157,1.0906590708176045,1.685128340633296,2.2736828352963427,2.8563813958459807,3.433282303056344,3.7734389696043196,4.110211184475333,4.443632631076395,4.77373663653409,5.100556219814653,26505.6597232494,38411.9120121824,50199.70082400965,59883.06315838108,69470.07926262367,78961.70766388865,88358.89767144882,97662.58848423464,106873.7107837986,115993.18534347664
685,685,15535268.0,19960.395686492197,5.009920723549234e-05,0.1007026286819062,0.7071803565443268,1.3076238361164996,1.9020931059321913,2.490647600595238,3.073346161144876,3.6502470683552395,3.9904037349032144,4.327175949774228,4.66059739637529,4.990701401832984,34065.33751567737,45853.126327504615,55536.48866187605,65123.50476611863,74615.13316738361,84012.32317494378,93316.0139877296,102527.13628729356,111646.6108469716,120675.34964596406
686,686,15539753.0,19982.363103259082,5.004413115868673e-05,0.0672973935281987,0.6737751213906192,1.274218600962792,1.8686878707784838,2.4572423654415307,3.0399409259911683,3.6168418332015317,3.956998499749507,4.29377071462052,4.627192161221583,4.957296166679277,34732.54987396452,46520.338685791765,56203.7010201632,65790.71712440578,75282.34552567077,84679.53553323094,93983.22634601676,103194.34864558071,112313.82320525876,121342.56200425122
687,687,15540394.0,19678.97495429877,5.0815654896778816e-05,0.5386208577031226,1.1450985855655431,1.745542065137716,2.3400113349534077,2.9285658296164545,3.5112643901660925,4.088165297376456,4.428321963924431,4.765094178795445,5.098515625396506,5.428619630854201,25385.711037760815,37173.49984958806,46856.8621839595,56443.87828820208,65935.50668946706,75332.69669702723,84636.38750981305,93847.509809377,102966.98436905505,111995.72316804751
688,688,15547543.0,19647.515341727412,5.089702095186555e-05,0.5873546769752795,1.1938324048377,1.794275884409873,2.3887451542255644,2.977299648888611,3.559998209438249,4.136899116648613,4.477055783196588,4.813827998067602,5.147249444668663,5.477353450126358,24427.435151157093,36215.22396298433,45898.586297355774,55485.60240159836,64977.23080286334,74374.4208104235,83678.11162320933,92889.23392277329,102008.70848245133,111037.44728144379
689,689,15549612.0,19600.420196404215,5.1019314380997533e-05,0.04689410347704679,0.6594667353829273,1.2659444632453478,1.8663879428175207,2.460857212633212,3.049411707296259,3.632110267845897,4.20901117505626,4.549167841604236,4.885940056475249,5.219361503076311,34800.0319474475,44483.39428181894,54070.41038606152,63562.038787326506,72959.22879488667,82262.91960767249,91474.04190723645,100593.51646691449,109622.25526590695,118561.16096737697
690,690,15554437.0,19940.446264633472,5.0149328993384046e-05,0.13204787045471617,0.7385255983171367,1.3389690778893095,1.9334383477050012,2.521992842368048,3.1046914029176857,3.681592310128049,4.021748976676024,4.358521191547038,4.6919426381481,5.022046643605795,33439.93361505018,45227.72242687742,54911.08476124886,64498.10086549144,73989.72926675642,83386.91927431659,92690.61008710241,101901.73238666636,111021.2069463444,120049.94574533687
691,691,15561170.0,19914.541821226278,5.021456225189835e-05,0.17341779987433062,0.7798955277367512,1.380339007308924,1.9748082771246156,2.5633627717876624,3.1460613323373003,3.722962239547664,4.063118906095639,4.399891120966653,4.733312567567714,5.0634165730254095,32615.497864303405,44403.28667613065,54086.649010502086,63673.665114744676,73165.29351600965,82562.48352356983,91866.17433635565,101077.2966359196,110196.77119559764,119225.5099945901
692,692,15561737.0,19880.717550091635,5.0299995333689086e-05,0.22554512987152506,0.8320228577339456,1.4324663373061184,2.02693560712181,2.615490101784857,3.198188662334495,3.7750895695448583,4.115246236092833,4.4520184509638465,4.785439897564909,5.115543903022603,31578.27207284186,43366.0608846691,53049.423219040546,62636.43932328313,72128.0677245481,81525.25773210828,90828.9485448941,100040.07084445805,109159.5454041361,118188.28420312855
693,693,15563025.0,19724.286419369182,5.069891902492368e-05,0.46605731985858045,1.072535047721001,1.6729785272931739,2.2674477971088653,2.856002291771912,3.43870085232155,4.015601759531914,4.3557584260798885,4.692530640950903,5.025952087551964,5.356056093009659,26815.379664989872,38603.16847681712,48286.53081118855,57873.54691543114,67365.17531669613,76762.36532425629,86066.0561370421,95277.17843660607,104396.6529962841,113425.39179527656
694,694,15564536.0,19407.342999161752,5.1526888561880536e-05,0.3534624779257897,0.9660351098316703,1.572512837694091,2.1729563172662636,2.7674255870819553,3.355980081745002,3.93867864229464,4.515579549505004,4.8557362160529784,5.192508430923992,5.525929877525054,28820.45154395495,38503.813878326386,48090.829982568976,57582.45838383395,66979.64839139412,76283.33920417994,85494.4615037439,94613.93606342193,103642.6748624144,112581.58056388442
695,695,15565636.0,18646.40748589315,5.362963352359135e-05,0.2987869460552938,0.9237337416468853,1.542462518793506,2.1550351506993866,2.761512878561807,3.36195635813398,3.9564256279496712,4.544980122612718,5.127678683162356,5.7045795903727194,6.044736256920695,23447.4416437868,32939.07004505178,42336.26005261195,51639.95086539777,60851.07316496173,69970.54772463976,78999.28652363222,87938.19222510225,96787.80200676396,105549.36133194098
696,696,15567074.0,18536.72305309356,5.394696771029936e-05,0.4534300860469704,1.078376881638562,1.6971056587851825,2.309678290691063,2.9161560185534836,3.5165994981256565,4.111068767941348,4.699623262604395,5.2823218231540325,5.8592227303643964,6.199379396912372,20572.19555581856,30063.82395708354,39461.01396464371,48764.70477742953,57975.82707699349,67095.30163667153,76124.04043566399,85062.946137134,93912.55591879571,102674.11524397273
697,697,15567676.0,18624.046334323175,5.3694024491178946e-05,0.33159228226237386,0.9565390778539653,1.5752678550005859,2.1878404869064663,2.794318214768887,3.3947616943410597,3.9892309641567514,4.577785458819799,5.160484019369436,5.7373849265798,6.0775415931277745,22836.082280064016,32327.710681329,41724.90068888917,51028.591501674986,60239.71380123895,69359.18836091699,78387.92715990945,87326.83286137946,96176.44264304117,104938.00196821819
698,698,15568191.0,19055.435986796776,5.247846339978182e-05,0.30543559791338776,0.9241643750600084,1.536737006965889,2.1432147348283093,2.743658214400482,3.338127484216174,3.9266819788792207,4.509380539428858,5.086281446639222,5.4264381131871975,5.763210328058211,27528.606671833313,37115.6227760759,46607.25117734088,56004.44118490104,65308.13199768687,74519.25429725082,83638.72885692886,92667.46765592133,101606.37335739133,110455.98313905305
699,699,15569252.0,19168.189717969984,5.216976744874922e-05,0.11950203350987042,0.738230810656491,1.3508034425623716,1.957281170424792,2.557724649996965,3.1521939198126567,3.7407484144757035,4.323446975025341,4.900347882235705,5.24050454878368,5.577276763654694,31082.225927189043,40669.242031431626,50160.87043269661,59558.06044025678,68861.7512530426,78072.87355260656,87192.3481122846,96221.08691127706,105159.99261274707,114009.60239440878
700,700,15570186.0,19384.069318228674,5.158875484723971e-05,0.3901198097194237,1.0026924416253042,1.6091701694877247,2.2096136490598974,2.804082918875589,3.392637413538636,3.975335974088274,4.552236881298637,4.892393547846613,5.229165762717626,5.562587209318688,28109.415443172085,37792.777777543524,47379.79388178611,56871.42228305109,66268.61229061126,75572.30310339708,84783.42540296103,93902.89996263907,102931.63876163153,111870.54446310156
701,701,15570711.0,19395.702667817717,5.155781242508157e-05,0.37225377267142173,0.9848264045773023,1.5913041324397228,2.1917476120118957,2.7862168818275874,3.374771376490634,3.957469937040272,4.534370844250636,4.874527510798611,5.211299725669624,5.544721172270686,28455.85482419073,38139.21715856217,47726.23326280475,57217.86166406974,66615.0516716299,75918.74248441572,85129.86478397969,94249.33934365772,103278.07814265018,112216.9838441202
702,702,15574362.0,19395.702667817717,5.155781242508157e-05,0.3723121826714186,0.9848848145772992,1.5913625424397198,2.1918060220118925,2.786275291827584,3.374829786490631,3.957528347040269,4.534429254250632,4.874585920798608,5.211358135669621,5.5447795822706825,28454.721873334536,38138.08420770597,47725.10031194856,57216.72871321354,66613.91872077371,75917.60953355953,85128.73183312349,94248.20639280153,103276.94519179399,112215.85089326401
703,703,15574933.0,19229.623094431674,5.200309933737444e-05,0.01947451397838169,0.6382032911250023,1.2507759230308828,1.8572536508933033,2.457697130465476,3.052166400281168,3.6407208949442147,4.223419455493852,4.800320362704216,5.1404770292521915,5.477249244123205,33002.7709736879,42589.78707793048,52081.415479195464,61478.60548675563,70782.29629954146,79993.41859910541,89112.89315878345,98141.63195777591,107080.53765924592,115930.14744090763
704,704,15575754.0,19044.006725779396,5.250995835064083e-05,0.32239297590215127,0.9411217530487719,1.5536943849546525,2.1601721128170728,2.7606155923892457,3.3550848622049374,3.943639356867984,4.526337917417622,5.103238824627986,5.443395491175961,5.780167706046974,27205.564022740808,36792.58012698339,46284.208528248375,55681.39853580854,64985.08934859436,74196.21164815832,83315.68620783636,92344.42500682882,101283.33070829883,110132.94048996054
705,705,15576289.0,18975.574974152663,5.269932538867134e-05,0.43589841589604206,1.0546271930426627,1.6671998249485431,2.273677552810964,2.8741210323831368,3.468590302198828,4.057144796861875,4.639843357411513,5.216744264621877,5.556900931169851,5.893673146040865,25047.75945134151,34634.77555558409,44126.40395684908,53523.59396440924,62827.28477719506,72038.40707675902,81157.88163643706,90186.62043542952,99125.52613689954,107975.13591856125
706,706,15581569.0,18998.358192176693,5.263612728450338e-05,0.39823516281551097,1.0169639399621315,1.6295365718680122,2.236014299730433,2.8364577793026053,3.430927049118297,4.019481543781344,4.602180104330982,5.179081011541346,5.51923767808932,5.856009892960334,25762.892163380002,35349.90826762259,44841.536668887566,54238.72667644773,63542.41748923356,72753.53978879751,81873.01434847555,90901.75314746801,99840.65884893802,108690.26863059973
707,707,15582313.0,19166.27309066092,5.217498442549409e-05,0.12220674023836316,0.7409355173849838,1.3535081492908643,1.9599858771532848,2.5604293567254577,3.1548986265411494,3.743453121204196,4.326151681753834,4.903052588964197,5.2432092555121725,5.579981470383186,31030.380729663517,40617.3968339061,50109.02523517108,59506.21524273125,68809.90605551707,78021.02835508103,87140.50291475907,96169.24171375153,105108.14741522155,113957.75719688325
708,708,15583282.0,19314.41560322002,5.177479974249307e-05,0.5034807250868683,1.1160533569927489,1.7225310848551694,2.322974564427342,2.9174438342430338,3.5059983289060805,4.0886968894557185,4.665597796666082,5.005754463214057,5.342526678085071,5.6759481246861325,25915.88720553799,35599.249539909426,45186.265644152016,54677.89404541699,64075.08405297717,73378.77486576299,82589.89716532694,91709.37172500498,100738.11052399744,109677.01622546747
709,709,15583904.0,19235.392558267926,5.1987501527239235e-05,0.011154423550538126,0.6298832006971588,1.2424558326030393,1.8489335604654598,2.4493770400376325,3.043846309853324,3.632400804516371,4.215099365066009,4.792000272276373,5.132156938824347,5.4689291536953615,33162.79637718611,42749.81248142869,52241.44088269368,61638.630890253844,70942.32170303966,80153.44400260362,89272.91856228166,98301.65736127412,107240.56306274414,116090.17284440585
710,710,15584635.0,18436.899505837613,5.423905465685124e-05,0.07333140848399072,0.5970793460392387,1.2220261416308302,1.8407549187774508,2.453327550683331,3.0598052785457517,3.6602487581179246,4.254718027933617,4.8432725225966635,5.425971083146301,6.002871990356665,27408.09840946467,36805.288417024836,46108.979229810655,55320.10152937462,64439.57608905265,73468.31488804512,82407.22058951513,91256.83037117684,100018.38969635386,108692.77400241434
711,711,15585889.0,18379.83646388479,5.4407448181866934e-05,0.1528763389461292,0.6766242765013772,1.3015710720929687,1.9202998492395893,2.53287248114547,3.1393502090078904,3.7397936885800633,4.334262958395755,4.922817453058801,5.50551601360844,6.082416920818803,25943.72335576855,35340.91336332872,44644.60417611454,53855.7264756785,62975.201035356535,72003.939834349,80942.84553581901,89792.45531748072,98554.01464265774,107228.39894871823
712,712,15586432.0,18573.83174011439,5.3839186980480385e-05,0.4022118553629219,1.0271586509545134,1.645887428101134,2.2584600600070144,2.864937787869435,3.465381267441608,4.0598505372573,4.648405031920347,5.231103592469984,5.808004499680348,6.148161166228323,21522.60956094441,31014.23796220939,40411.42796976956,49715.11878255538,58926.24108211933,68045.71564179737,77074.45444078984,86013.36014225986,94862.96992392156,103624.52924909857
713,713,15587072.0,18644.54303158999,5.363499648694371e-05,0.3014633524332378,0.9264101480248292,1.5451389251714498,2.1577115570773304,2.764189284939751,3.364632764511924,3.9591020343276155,4.547656528990662,5.1303550895403,5.707255996750663,6.047412663298639,23397.535537504595,32889.163938769576,42286.35394632974,51590.04475911557,60801.16705867952,69920.64161835756,78949.38041735002,87888.28611882003,96737.89590048174,105499.45522565876
714,714,15587646.0,18798.04912414996,5.319700961496555e-05,0.08713884797464076,0.7120856435662322,1.3308144207128527,1.9433870526187333,2.549864780481154,3.1503082600533268,3.7447775298690185,4.333332024532065,4.916030585081703,5.492931492292066,5.833088158840042,27410.17987972057,36901.808280985555,46298.99828854572,55602.68910133154,64813.8114008955,73933.28596057354,82962.024759566,91900.93046103601,100750.54024269772,109512.09956787474
715,715,15588771.0,19032.58431991912,5.2541472203195244e-05,0.34247417552562676,0.9612029526722473,1.5737755845781278,2.1802533124405485,2.7806967920127215,3.3751660618284127,3.96372055649146,4.546419117041098,5.123320024251461,5.463476690799436,5.80024890567045,26823.238328795345,36410.25443303793,45901.882834302916,55299.07284186308,64602.7636546489,73813.88595421286,82933.3605138909,91962.09931288337,100901.00501435337,109750.61479601508
716,716,15589757.0,19038.294666211652,5.2525712913497295e-05,0.3316760957481036,0.9504048728947242,1.5629775048006047,2.1694552326630254,2.769898712235198,3.3643679820508896,3.9529224767139364,4.535621037263574,5.112521944473938,5.452678611021913,5.789450825892927,27028.792299927183,36615.808404169766,46107.43680543475,55504.62681299492,64808.317625780735,74019.43992534469,83138.91448502273,92167.65328401519,101106.55898548522,109956.16876714693
717,717,15590905.0,19026.875686387906,5.255723622115291e-05,0.3519121057470144,0.970640882893635,1.5832135147995157,2.189691242661936,2.790134722234109,3.384603992049801,3.9731584867128475,4.555857047262485,5.132757954472849,5.472914621020824,5.809686835891838,26643.634516963328,36230.65062120591,45722.279022470895,55119.46903003106,64423.15984281689,73634.28214238085,82753.75670205888,91782.49550105134,100721.40120252136,109571.01098418307
718,718,15591444.0,19469.542853510586,5.1362274272386846e-05,0.2540468076475525,0.866619439553433,1.4730971674158535,2.073540646988026,2.668009916803718,3.2565644114667647,3.8392629720164027,4.416163879226766,4.7563205457747415,5.093092760645755,5.426514207246817,30753.045023334267,40436.407357705706,50023.42346194829,59515.05186321327,68912.24187077345,78215.93268355927,87427.05498312322,96546.52954280126,105575.26834179372,114514.17404326373
719,719,15594911.0,19324.074742656343,5.174892010703003e-05,0.4875903376349824,1.100162969540863,1.7066406974032835,2.307084176975456,2.901553446791148,3.4901079414541947,4.072806502003832,4.649707409214196,4.9898640757621715,5.326636290633185,5.660057737234247,26222.882473357942,35906.24480772938,45493.260911971964,54984.88931323695,64382.079320797115,73685.77013358293,82896.89243314689,92016.36699282493,101045.10579181739,109984.01149328741
720,720,15595641.0,19149.032066540734,5.222196069885477e-05,0.14962789047324998,0.7683566676198705,1.3809292995257512,1.9874070273881717,2.5878505069603444,3.182319776776036,3.770874271439083,4.353572831988721,4.930473739199084,5.27063040574706,5.607402620618073,30505.012167677884,40092.02827192047,49583.656673185455,58980.84668074562,68284.53749353145,77495.6597930954,86615.13435277344,95643.8731517659,104582.77885323591,113432.38863489762
721,721,15596210.0,19021.16876510429,5.25730049687889e-05,0.358867380461988,0.9775961576086086,1.5901687895144891,2.1966465173769096,2.7970899969490826,3.3915592667647743,3.980113761427821,4.562812321977459,5.139713229187822,5.479869895735797,5.816642110606811,26511.310331101788,36098.326435344374,45589.95483660936,54987.144844169525,64290.83565695534,73501.9579565193,82621.43251619734,91650.1713151898,100589.07701665982,109438.68679832152
722,722,15598908.0,18831.914388933546,5.310134590393229e-05,0.039656893496264604,0.664603689087856,1.2833324662344767,1.8959050981403571,2.5023828260027776,3.1028263055749505,3.6972955753906422,4.285850070053689,4.8685486306033265,5.4454495378136905,5.785606204361666,28303.612919022926,37795.24132028791,47192.43132784808,56496.122140633895,65707.24444019786,74826.7189998759,83855.45779886836,92794.36350033837,101643.97328200008,110405.5326071771
723,723,15601699.0,19193.1233212748,5.2101994201826464e-05,0.07897043974755649,0.6976992168941771,1.3102718488000575,1.9167495766624782,2.517193056234651,3.1116623260503427,3.7002168207133894,4.282915381263027,4.859816288473391,5.199972955021366,5.536745169892379,31859.695676324034,41446.71178056662,50938.340181831605,60335.53018939177,69639.2210021776,78850.34330174155,87969.8178614196,96998.55666041205,105937.46236188206,114787.07214354377
724,724,15605910.0,19049.720499136372,5.249420851320813e-05,0.31206161973501073,0.9307903968816313,1.543363028787512,2.1498407566499322,2.750284236222105,3.344753506037797,3.9333080007008436,4.516006561250482,5.0929074684608455,5.43306413500882,5.769836349879834,27402.358293004996,36989.37439724758,46481.00279851256,55878.19280607273,65181.88361885855,74393.00591842251,83512.48047810055,92541.21927709301,101480.12497856302,110329.73476022473
725,725,15613216.0,18926.305021369088,5.2836515044586455e-05,0.5155676697240573,1.134296446870678,1.7468690787765584,2.353346806638979,2.953790286211152,3.5482595560268435,4.136814050689891,4.719512611239528,5.296413518449892,5.636570184997867,5.97334239986888,23537.866654265454,33124.882758508036,42616.51115977302,52013.70116733319,61317.391980119006,70528.51427968296,79647.988839361,88676.72763835346,97615.63333982349,106465.2431214852
726,726,15616289.0,18865.840663035244,5.300585422410296e-05,0.617987011585522,1.2367157887321427,1.8492884206380231,2.4557661485004436,3.0562096280726165,3.6506788978883082,4.239233392551355,4.821931953100993,5.398832860311356,5.738989526859331,6.075761741730345,21602.441613514344,31189.45771775693,40681.086119021915,50078.27612658208,59381.9669393679,68593.08923893186,77712.5637986099,86741.30259760236,95680.20829907237,104529.81808073408
727,727,15617310.0,19032.58431991912,5.2541472203195244e-05,0.3411073296899266,0.9598361068365472,1.5724087387424277,2.1788864666048484,2.779329946177021,3.3737992159927126,3.9623537106557594,4.545052271205398,5.121953178415761,5.462109844963736,5.7988820598347495,26849.253899770913,36436.270004013495,45927.89840527848,55325.088412838646,64628.77922562447,73839.90152518843,82959.37608486647,91988.11488385893,100927.02058532894,109776.63036699065
728,728,15618194.0,19040.198495678273,5.252046086741055e-05,0.32892306030372037,0.947651837450341,1.5602244693562215,2.166702197218642,2.7671456767908147,3.3616149466065064,3.950169441269553,4.532868001819192,5.109768909029555,5.44992557557753,5.786697790448543,27081.210882450287,36668.22698669288,46159.855387957854,55557.04539551802,64860.736208303846,74071.8585078678,83191.33306754584,92220.0718665383,101158.97756800831,110008.58734967002
729,729,15621050.0,19114.596531847354,5.231604017034168e-05,0.20849185623049635,0.8272206333771169,1.4397932652829974,2.046270993145418,2.6467144727175906,3.2411837425332823,3.829738237196329,4.4124367977459675,4.9893377049563306,5.329494371504306,5.666266586375319,29378.78258857395,38965.798692816534,48457.42709408152,57854.617101641685,67158.30791442751,76369.43021399147,85488.9047736695,94517.64357266197,103456.54927413198,112306.15905579369
730,730,15621855.0,19698.662787153684,5.076486717931643e-05,0.5065456062850867,1.113023334147507,1.71346681371968,2.3079360835353717,2.8964905781984185,3.4791891387480565,4.0560900459584195,4.396246712506395,4.733018927377408,5.0664403739784705,5.396544379436165,26017.25097019636,37805.0397820236,47488.40211639504,57075.41822063763,66567.04662190261,75964.23662946277,85267.92744224859,94479.04974181256,103598.52430149059,112627.26310048305
731,731,15622873.0,20098.59173514457,4.9754729743148685e-05,0.49814533644888104,1.098588816021054,1.6930580858367454,2.281612580499792,2.86431114104943,3.4412120482597937,3.781368714807769,4.118140929678782,4.451562376279845,4.781666381737539,5.108485965018102,26346.253014255217,38252.50530318822,50040.294115015466,59723.6564493869,69310.67255362948,78802.30095489447,88199.49096245464,97503.18177524046,106714.30407480441,115833.77863448246
732,732,15625797.0,19966.38440402997,5.0084180478773226e-05,0.09408020857556643,0.7005579364379869,1.3010014160101597,1.8954706858258514,2.4840251804888984,3.066723741038536,3.6436246482489,3.983781314796875,4.3205535296678885,4.65397497626895,4.984078981726645,34197.5509857327,45985.339797559944,55668.70213193138,65255.71823617396,74747.34663743895,84144.53664499911,93448.22745778493,102659.3497573489,111778.82431702693,120807.56311601939
733,733,15626458.0,19002.15805379871,5.262560163791978e-05,0.3917355494407728,1.0104643265873934,1.623036958493274,2.2295146863556945,2.8299581659278674,3.424427435743559,4.012981930406606,4.595680490956243,5.172581398166607,5.512738064714583,5.849510279585596,25886.390960011457,35473.40706425404,44965.035465519024,54362.22547307919,63665.91628586501,72877.03858542896,81996.513145107,91025.25194409947,99964.15764556949,108813.7674272312
734,734,15628811.0,18869.61401982626,5.299525464322176e-05,0.6101766894290156,1.2289054665756363,1.8414780984815167,2.447955826343937,3.04839930591611,3.642868575731802,4.2314230703948486,4.814121630944486,5.39102253815485,5.731179204702825,6.067951419573839,21749.81142150638,31336.827525748966,40828.45592701395,50225.64593457412,59529.336747359936,68740.45904692389,77859.93360660193,86888.67240559439,95827.57810706442,104677.18788872613
735,735,15631278.0,18760.492472872465,5.330350476918411e-05,0.1407131486449983,0.7656599442365898,1.3843887213832102,1.9969613532890909,2.6034390811515116,3.203882560723684,3.7983518305393758,4.386906325202423,4.9696048857520605,5.546505792962424,5.886662459510399,26404.061086017453,35895.689487282434,45292.8794948426,54596.570307628426,63807.69260719238,72927.16716687042,81955.90596586288,90894.81166733289,99744.4214489946,108505.98077417162
736,736,15632111.0,18950.92398582906,5.276787563222618e-05,0.47749000501137134,1.0962187821579918,1.7087914140638725,2.315269141926293,2.9157126214984657,3.5101818913141574,4.098736385977205,4.681434946526842,5.258335853737206,5.5984925202851805,5.935264735156195,24259.036100657333,33846.05220489992,43337.6806061649,52734.87061372506,62038.56142651089,71249.68372607484,80369.15828575288,89397.89708474535,98336.80278621535,107186.41256787707
737,737,15632898.0,19370.50589561747,5.162487781107708e-05,0.41249002608919233,1.0250626579950728,1.6315403858574935,2.231983865429666,2.826453135245358,3.4150076299084047,3.9977061904580427,4.574607097668406,4.9147637642163815,5.251535979087395,5.584957425688456,27675.91736215345,37359.27969652489,46946.295800767475,56437.92420203246,65835.11420959262,75138.80502237844,84349.9273219424,93469.40188162045,102498.14068061291,111437.04638208292
738,738,15634526.0,19565.17293443648,5.111122724808168e-05,0.10245320432533378,0.7150258362312143,1.3215035640936348,1.9219470436658077,2.5164163134814994,3.104970808144546,3.687669368694184,4.264570275904547,4.604726942452523,4.941499157323536,5.274920603924598,33711.947362478335,43395.30969684977,52982.32580109235,62473.95420235734,71871.1442099175,81174.83502270332,90385.95732226728,99505.43188194532,108534.17068093778,117473.0763824078
739,739,15637176.0,19471.48980779594,5.1357138558530985e-05,0.250953204317341,0.8635258362232215,1.4700035640856421,2.070447043657815,2.6649163134735065,3.2534708081365533,3.8361693686861913,4.413070275896555,4.75322694244453,5.089999157315543,5.423420603916605,30813.282928444296,40496.645262815735,50083.66136705832,59575.2897683233,68972.47977588346,78276.1705886693,87487.29288823325,96606.76744791129,105635.50624690375,114574.41194837376
740,740,15639044.0,19465.649528948303,5.137254724086406e-05,0.26115257431679206,0.8737252062226726,1.480202934085093,2.080646413657266,2.6751156834729577,3.2636701781360045,3.8463687386856424,4.4232696458960055,4.763426312443981,5.100198527314994,5.4336199739160564,30614.70605658793,40298.068390959364,49885.084495201954,59376.71289646693,68773.9029040271,78077.59371681292,87288.71601637689,96408.19057605491,105436.92937504737,114375.8350765174
741,741,15639609.0,19116.50799150054,5.231080908943273e-05,0.20370529227571665,0.8224340694223372,1.4350067013282177,2.041484429190638,2.641927908762811,3.236397178578503,3.8249516732415496,4.407650233791188,4.9845511410015515,5.324707807549526,5.661480022420539,29470.28334426933,39057.29944851191,48548.9278497769,57946.11785733706,67249.80867012289,76460.93096968684,85580.40552936489,94609.14432835735,103548.05002982735,112397.65981148907
742,742,15640270.0,19347.276390489114,5.1686861748229733e-05,0.4491387549171391,1.0617113868230197,1.6681891146854402,2.268632594257613,2.863101864073305,3.4516563587363516,4.034354919285989,4.611255826496353,4.951412493044328,5.288184707915342,5.621606154516403,26966.401010284317,36649.76334465575,46236.77944889834,55728.40785016332,65125.597857723486,74429.28867050931,83640.41097007327,92759.88552975131,101788.62432874377,110727.53003021378
743,743,15642444.0,19386.0077251605,5.158359648759094e-05,0.3877072793033671,1.0002799112092478,1.6067576390716682,2.207201118643841,2.8016703884595326,3.3902248831225794,3.9729234436722174,4.549824350882581,4.889981017430556,5.2267532323015695,5.560174678902632,28156.185024348357,37839.54735871979,47426.563462962375,56918.19186422736,66315.38187178753,75619.07268457334,84830.19498413731,93949.66954381534,102978.4083428078,111917.31404427782
