,index,blocknum,p0vs1,p1vs0,UNI-slippagemap_01,UNI-slippagemap_2,UNI-slippagemap_3,UNI-slippagemap_4,UNI-slippagemap_5,UNI-slippagemap_6,UNI-slippagemap_7,UNI-slippagemap_8,UNI-slippagemap_9,UNI-slippagemap_10,UNI-slippagemap_11,UNI-slippagemap_12,UNI-slippagemap_13,UNI-slippagemap_14,UNI-slippagemap_15,UNI-slippagemap_16,UNI-slippagemap_17,UNI-slippagemap_18,UNI-slippagemap_19,UNI-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
112,112,16793508.0,5.692876660547478,0.17565811796523817,4111.186989623563,8165.261181427737,12199.116447305587,16212.8538492342,20206.574022421173,24180.37647730373,28134.360255330543,32068.62452805286,35983.26726190439,39878.387087617324,43754.08013820161,47617.14742389362,51465.78924092882,55295.237299574605,59105.58642000433,62896.93295256026,66669.37069247656,70422.99374486788,74157.89697580347,77874.17322178427,23450.644635537486,46529.98870712791,69494.22923093277,80019.28711052192,80019.28711052192,80019.28711052192,80019.28711052192,80019.28711052192,80019.28711052192,80019.28711052192,80019.28711052192,80019.28711052192,80019.28711052192,80019.28711052192,80019.28711052192,80019.28711052192,80019.28711052192,80019.28711052192,80019.28711052192,80019.28711052192
113,113,16794022.0,5.740895821716719,0.17418884283132083,4060.4435685273043,8097.527568744038,12114.477441397361,16111.393204088285,20088.375767627025,24045.523559672572,27982.9364616081,31900.71248816873,35798.94909008657,39677.74434473965,43542.05048946876,47393.772370608065,51226.28492303192,55039.68365066308,58834.06385967334,62609.520603944155,66366.14808367612,70104.04018173604,73823.29041879663,77523.99138539819,23741.744878935635,46918.219597866395,69979.10878134816,92924.98982394581,99786.40962215471,99786.40962215471,99786.40962215471,99786.40962215471,99786.40962215471,99786.40962215471,99786.40962215471,99786.40962215471,99786.40962215471,99786.40962215471,99786.40962215471,99786.40962215471,99786.40962215471,99786.40962215471,99786.40962215471,99786.40962215471
114,114,16794726.0,5.681502853505379,0.17600976815192815,4114.658596419967,8172.788909570974,12210.680087019284,16228.432726203377,20226.148374263004,24203.926096069892,28161.865822682834,32100.066301156574,36018.62573773406,39917.6417663514,43797.21264023417,47661.82877873732,51514.32146457552,55347.600314867734,59161.76160821413,62956.90081512758,66733.11258725611,70490.49129948881,74229.13100179256,77949.12537457963,23430.848483181253,46487.129387675755,69428.4198897154,75374.38831298135,75374.38831298135,75374.38831298135,75374.38831298135,75374.38831298135,75374.38831298135,75374.38831298135,75374.38831298135,75374.38831298135,75374.38831298135,75374.38831298135,75374.38831298135,75374.38831298135,75374.38831298135,75374.38831298135,75374.38831298135,75374.38831298135
115,115,16795269.0,5.655429259278088,0.1768212374612302,4118.966104372463,8186.440435632989,12233.629031568833,16260.63317897751,20267.553097254637,24254.48993045238,28221.54299650573,32168.81113324377,36096.392662131,40004.387226091654,43892.89070485353,47762.00147256028,51622.4384442862,55464.54389907143,59287.48772020317,63091.36503730629,66876.27189779805,70642.30180096714,74389.55018853131,78118.10938776525,23406.241835194716,46409.555576364524,64729.57520460192,64729.57520460192,64729.57520460192,64729.57520460192,64729.57520460192,64729.57520460192,64729.57520460192,64729.57520460192,64729.57520460192,64729.57520460192,64729.57520460192,64729.57520460192,64729.57520460192,64729.57520460192,64729.57520460192,64729.57520460192,64729.57520460192,64729.57520460192
116,116,16795785.0,5.638489241218508,0.17735247106437585,4129.609347157322,8203.189128717133,12256.452602877798,16289.501033878603,20302.436663441113,24295.357907674705,28268.365462975547,32221.558193896693,36155.035738537474,40068.89587356495,43963.23643032631,47838.155220243934,51700.91215798428,55548.785042561416,59377.466857507934,63187.05460271311,66977.64215039235,70749.32542101528,74502.19832124704,78236.35498551179,23346.012692125136,46314.84655252393,57756.269475374094,57756.269475374094,57756.269475374094,57756.269475374094,57756.269475374094,57756.269475374094,57756.269475374094,57756.269475374094,57756.269475374094,57756.269475374094,57756.269475374094,57756.269475374094,57756.269475374094,57756.269475374094,57756.269475374094,57756.269475374094,57756.269475374094,57756.269475374094
117,117,16796285.0,5.5974801853353275,0.17865181597602978,4129.337809192752,8217.812622292347,12285.897104544474,16333.692326925866,20361.30109710818,24368.822377010696,28356.357454427765,32324.00513155178,36271.86504918631,40200.03628678907,44108.616706911016,47997.70358756854,51867.39480585088,55728.063792236,59570.745313763415,63394.26263239292,67198.71041862832,70984.1848536646,74750.78011885422,78498.59065998039,23347.00138522044,40978.69538683301,40978.69538683301,40978.69538683301,40978.69538683301,40978.69538683301,40978.69538683301,40978.69538683301,40978.69538683301,40978.69538683301,40978.69538683301,40978.69538683301,40978.69538683301,40978.69538683301,40978.69538683301,40978.69538683301,40978.69538683301,40978.69538683301,40978.69538683301,40978.69538683301
118,118,16796815.0,5.552325974927196,0.18010469927661488,4147.85203372902,8252.917242572585,12337.509871544598,16401.731816665208,20445.683978295136,24469.4683034929,28473.18428235166,32456.93301910834,36420.813786954466,40364.92537130542,44289.3666657003,48194.23596993443,52079.63034875898,55946.572493088905,59804.84795417442,63643.881212485074,67463.7674831382,71264.60353481499,75046.48357289197,78809.50212512004,22328.804245695555,22328.804245695555,22328.804245695555,22328.804245695555,22328.804245695555,22328.804245695555,22328.804245695555,22328.804245695555,22328.804245695555,22328.804245695555,22328.804245695555,22328.804245695555,22328.804245695555,22328.804245695555,22328.804245695555,22328.804245695555,22328.804245695555,22328.804245695555,22328.804245695555,22328.804245695555
119,119,16797686.0,5.515251582480697,0.18131539151840675,4176.677963432627,8295.517293789972,12393.8162484696,16471.674757497447,20529.196099627057,24566.481770383285,28583.632892301674,32580.74883387021,36557.9298955395,40515.27587419151,44452.88538893692,48370.85715231208,52269.28865362604,56148.277397314894,60012.66139712777,63864.57587288493,67697.27975045868,71510.8691658743,75305.43945333558,79081.08457518785,6885.173204027377,6885.173204027377,6885.173204027377,6885.173204027377,6885.173204027377,6885.173204027377,6885.173204027377,6885.173204027377,6885.173204027377,6885.173204027377,6885.173204027377,6885.173204027377,6885.173204027377,6885.173204027377,6885.173204027377,6885.173204027377,6885.173204027377,6885.173204027377,6885.173204027377,6885.173204027377
120,120,16798215.0,5.593563516029976,0.17877690977034774,4149.913891240842,8239.81918133783,12309.327697678478,16358.54010044538,20387.55813365211,24396.482452832788,28385.413294293256,32354.449779589577,36303.691856209945,40233.23826251361,44143.18654372848,48033.634914605405,51904.680927106645,55765.89107287482,59609.91772193845,63434.773171809604,67240.55297274458,71027.3524480312,74795.26608560307,78544.38807775897,23231.82208816592,39257.82896930111,39257.82896930111,39257.82896930111,39257.82896930111,39257.82896930111,39257.82896930111,39257.82896930111,39257.82896930111,39257.82896930111,39257.82896930111,39257.82896930111,39257.82896930111,39257.82896930111,39257.82896930111,39257.82896930111,39257.82896930111,39257.82896930111,39257.82896930111,39257.82896930111
121,121,16798736.0,5.607564218382871,0.17833054799832207,4118.909062415629,8203.705380885389,12268.130518589938,16312.284706514482,20336.26994326181,24340.186438729306,28324.134653712477,32288.213255949886,36232.522385810196,40157.15968601587,44062.224146548404,47947.81286950731,51814.832898366854,55673.30116649044,59512.52594959121,63332.6036774385,67133.6294103216,70915.69855572892,74678.90566664908,78423.34443498695,23405.674243042256,45168.86480567648,45168.86480567648,45168.86480567648,45168.86480567648,45168.86480567648,45168.86480567648,45168.86480567648,45168.86480567648,45168.86480567648,45168.86480567648,45168.86480567648,45168.86480567648,45168.86480567648,45168.86480567648,45168.86480567648,45168.86480567648,45168.86480567648,45168.86480567648,45168.86480567648
122,122,16799298.0,5.636234409258195,0.17742342269465927,4110.310993493971,8184.705554149946,12238.77974595412,16272.63501183197,20286.372413760582,24280.092586947558,28253.895041830114,32207.878819856927,36142.143092579245,40056.78582643077,43951.9056521437,47827.59870272799,51690.665988420005,55539.3078054552,59368.75586410099,63179.10498453071,66970.45151708664,70742.88925700294,74496.51230939427,78231.41554032985,23454.77223061892,46419.012754423784,56944.07063401293,56944.07063401293,56944.07063401293,56944.07063401293,56944.07063401293,56944.07063401293,56944.07063401293,56944.07063401293,56944.07063401293,56944.07063401293,56944.07063401293,56944.07063401293,56944.07063401293,56944.07063401293,56944.07063401293,56944.07063401293,56944.07063401293,56944.07063401293
123,123,16799895.0,5.627786817294684,0.17768974420404696,4110.447062976403,8187.8982133381005,12245.01388292927,16281.89618048642,20298.644772715463,24295.360993228755,28272.144361650993,32229.094585557606,36166.31083667315,40083.89046101908,43981.932136649004,47860.5338759328,51724.7621336599,55576.29198871642,59408.61259817156,63221.820614398326,67016.01128942473,70791.27906628292,74547.71867099733,78285.42393841136,23453.776783625617,46400.80399059545,53491.11716861099,53491.11716861099,53491.11716861099,53491.11716861099,53491.11716861099,53491.11716861099,53491.11716861099,53491.11716861099,53491.11716861099,53491.11716861099,53491.11716861099,53491.11716861099,53491.11716861099,53491.11716861099,53491.11716861099,53491.11716861099,53491.11716861099,53491.11716861099
124,124,16800405.0,5.591326649868064,0.1788484312615856,4124.370890909799,8215.094052949004,12285.416944704135,16335.4389909944,20365.26282837944,24374.98928135422,28364.717420324727,32334.547887171695,36284.58013164581,40214.912425355775,44125.64250154938,48016.86937117941,51888.68951820608,55750.208563903805,59595.004074653196,63420.62454469823,67227.16569332551,71014.72244107808,74783.39001119873,78533.2616473799,23374.64325535091,38483.365880243124,38483.365880243124,38483.365880243124,38483.365880243124,38483.365880243124,38483.365880243124,38483.365880243124,38483.365880243124,38483.365880243124,38483.365880243124,38483.365880243124,38483.365880243124,38483.365880243124,38483.365880243124,38483.365880243124,38483.365880243124,38483.365880243124,38483.365880243124,38483.365880243124
125,125,16800910.0,5.669017909937709,0.17639739649561062,4103.996233201851,8166.592943461736,12208.927803934625,16231.103091818826,20233.217935044937,24215.373749067086,28177.668796119273,32120.203466718856,36043.0756357031,39946.38263854242,43830.22368975904,47696.54514335443,51553.27767665488,55390.77533521086,59209.1347478066,63008.450587777596,66788.81789168007,70550.33196434173,74293.0866556835,78017.17439831192,23491.208272249773,46522.13952555183,69438.20943972877,70352.47018682743,70352.47018682743,70352.47018682743,70352.47018682743,70352.47018682743,70352.47018682743,70352.47018682743,70352.47018682743,70352.47018682743,70352.47018682743,70352.47018682743,70352.47018682743,70352.47018682743,70352.47018682743,70352.47018682743,70352.47018682743,70352.47018682743
126,126,16801462.0,5.701992097845392,0.17537730372826532,4090.317765764314,8141.150375406385,12171.780223220225,16182.308334136394,20172.83463365887,24143.459263863977,28094.281206055883,32025.39956313015,35936.91222800524,39828.917132938106,43701.511568859394,47563.34016754084,51408.90467274186,55235.29028952502,59042.59290657225,62830.90760609808,66600.32865355327,70350.95058521788,74082.86704016417,77796.17128944583,23569.66356981466,46667.47583430548,69650.09794011642,83841.7215882557,83841.7215882557,83841.7215882557,83841.7215882557,83841.7215882557,83841.7215882557,83841.7215882557,83841.7215882557,83841.7215882557,83841.7215882557,83841.7215882557,83841.7215882557,83841.7215882557,83841.7215882557,83841.7215882557,83841.7215882557,83841.7215882557
127,127,16802007.0,5.843409118641335,0.1711329772905773,4033.582875320091,8035.097977954383,12016.65578922611,15978.357094945375,19920.300177026926,23842.58407716681,27745.305985066396,31628.564362788053,35494.65293970652,39350.80737263261,43187.72958862172,47005.51552116399,50804.26203570444,54584.062863849584,58345.012631812075,62087.20509418579,65810.73473829801,69515.69454863488,73202.17604838408,76870.27241630471,23900.689232032128,47283.17809326515,70549.05252568849,93698.89503499765,116733.27974236727,139652.7886469374,141252.8639081052,141252.8639081052,141252.8639081052,141252.8639081052,141252.8639081052,141252.8639081052,141252.8639081052,141252.8639081052,141252.8639081052,141252.8639081052,141252.8639081052,141252.8639081052,141252.8639081052,141252.8639081052
128,128,16802555.0,5.98593873578449,0.16705817485600186,3987.701408640618,7941.289720866293,11875.160367839253,15789.41186198059,19684.142111365767,23559.447784413904,27422.35996713885,31270.617376624697,35099.68237048017,38909.65085909796,42700.61795340758,46472.67851160976,50225.92653958856,53960.456267008136,57676.36046364323,61373.733103746075,65052.66558920357,68713.25043730294,72355.57862295512,75979.74160294584,24175.881214260557,47841.81821481603,71389.72635293836,94820.19557727383,118133.81214024707,141331.1583561674,164412.8082282354,187379.3478255792,198362.56552297162,198362.56552297162,198362.56552297162,198362.56552297162,198362.56552297162,198362.56552297162,198362.56552297162,198362.56552297162,198362.56552297162,198362.56552297162,198362.56552297162,198362.56552297162
129,129,16803060.0,6.125203772589002,0.16325987463063943,3937.8571428564724,7846.241677885625,11735.134738554167,15604.632294324612,19465.223575431035,23307.712908860816,27131.03928789742,30935.29732810564,34720.58203097687,38486.98924256112,42234.61169443511,45963.54454952222,49673.879319440304,53365.71033652721,57039.12881599828,60694.22707448188,64331.09638441745,67949.82747591849,71550.51099557403,75133.23696906288,24481.53200733599,48421.18546944218,72241.444245795,95942.9067567557,119526.1642425643,142991.80449018537,166340.4115970871,189572.5780274417,212688.87583622066,235689.88913032704,253551.0157777654,253551.0157777654,253551.0157777654,253551.0157777654,253551.0157777654,253551.0157777654,253551.0157777654,253551.0157777654,253551.0157777654,253551.0157777654
130,130,16803573.0,6.0733627689047065,0.16465342810081207,3959.4155300888933,7884.4453995650865,11789.900713618568,15675.877423101003,19543.05312449719,23401.906931076,27241.51586574962,31061.97584009332,34863.38142735515,38645.82926474622,42409.412294917856,46154.22542290204,49880.36261777714,53587.91585316588,57276.97883702457,60947.643734850055,64600.00172069687,68234.14447938689,71850.16262947409,75448.1471865708,24348.629466340266,48186.75949704261,71906.00497157573,95506.95400667409,118990.19933867673,142356.3260636207,165605.91948776002,188739.5608681989,211757.83130048032,233061.78202727158,233061.78202727158,233061.78202727158,233061.78202727158,233061.78202727158,233061.78202727158,233061.78202727158,233061.78202727158,233061.78202727158,233061.78202727158,233061.78202727158
131,131,16804153.0,5.941808478936915,0.16829892843986718,4000.2071111646574,7968.449796780682,11916.902523115117,15845.66256521092,19754.829210437587,23644.49985018201,27514.771258530243,31375.67195206484,35218.93047089912,39043.02102728912,42848.03960141162,46634.081918975106,50401.242288970934,54149.614732446535,57879.2929356001,61590.37020633348,65282.93943405949,68957.09253747982,72612.92148390911,76250.51821915527,24100.11770621303,47678.66065556031,71139.6087001727,94483.5467473717,117711.06808330769,140822.7455914413,163819.15593794698,180762.6322437418,180762.6322437418,180762.6322437418,180762.6322437418,180762.6322437418,180762.6322437418,180762.6322437418,180762.6322437418,180762.6322437418,180762.6322437418,180762.6322437418,180762.6322437418,180762.6322437418
132,132,16851970.0,6.662586817336911,0.1500918528217705,11.306628398581813,22.548046016039116,33.73339914802455,44.86296886544123,55.93703339415465,66.95586656594135,77.91974712509611,88.82894610620792,99.68374056657994,110.48439685066104,121.23118847457238,131.92438262662378,142.5642474271557,153.15104753264114,163.68504826881681,174.1665140525069,184.59570563017755,194.97288404952926,205.29830789197953,215.57223704320057,76.72253921529774,151.6194655257135,226.1428621207439,300.2945843549232,322.467896659165,322.467896659165,322.467896659165,322.467896659165,322.467896659165,322.467896659165,322.467896659165,322.467896659165,322.467896659165,322.467896659165,322.467896659165,322.467896659165,322.467896659165,322.467896659165,322.467896659165,322.467896659165
133,133,16853964.0,6.6645857932663795,0.15004683426993445,11.344596681398974,22.584329476672963,33.76800552083858,44.89590554357776,55.968309022155466,66.98548940950577,77.9477250849896,88.85528975124994,99.70845405938286,110.50749148651575,121.25267072767704,131.94426152582218,142.58253020538928,153.16774248275453,163.7001646753391,174.18005811701693,184.60768459888345,194.98330614742025,205.30718226068794,215.57956990336118,76.46968603798149,151.37783658579806,225.9124080662351,300.0752539633185,324.46773165925276,324.46773165925276,324.46773165925276,324.46773165925276,324.46773165925276,324.46773165925276,324.46773165925276,324.46773165925276,324.46773165925276,324.46773165925276,324.46773165925276,324.46773165925276,324.46773165925276,324.46773165925276,324.46773165925276,324.46773165925276
134,134,16857090.0,6.459871106548777,0.15480185030104351,11.545700043687589,22.962137966144358,34.32163870160164,45.624485695593485,56.870963228520004,68.06135126564561,79.19593037747218,90.27497833370066,101.29877166145222,112.26758553588041,123.18169518937898,134.04137421983847,144.84689304497323,155.59852038144882,166.296527441064,176.9411805479437,187.53274681993764,198.07148847990507,208.55767105754532,218.99155636042198,75.13911163860193,90.6569414953164,90.6569414953164,90.6569414953164,90.6569414953164,90.6569414953164,90.6569414953164,90.6569414953164,90.6569414953164,90.6569414953164,90.6569414953164,90.6569414953164,90.6569414953164,90.6569414953164,90.6569414953164,90.6569414953164,90.6569414953164,90.6569414953164,90.6569414953164,90.6569414953164
135,135,16858229.0,6.663253076018646,0.15007684513725675,11.335673704272168,22.576528696738013,33.76132397890337,44.890337209179265,55.96384655351061,66.98213044780596,77.94546125410247,88.85411605909984,99.70836721834522,110.50848396467222,121.25473820672707,131.94739845788183,142.58672988770596,153.17300126354712,163.70647634930035,174.18741675155303,184.61608715721138,194.9927471310991,205.31765513457245,215.5910696789758,76.52905908938773,151.4297273795979,225.95684183932082,300.11228019633,323.02527424320766,323.02527424320766,323.02527424320766,323.02527424320766,323.02527424320766,323.02527424320766,323.02527424320766,323.02527424320766,323.02527424320766,323.02527424320766,323.02527424320766,323.02527424320766,323.02527424320766,323.02527424320766,323.02527424320766,323.02527424320766
136,136,16861331.0,6.641301678145772,0.15057289195138573,11.41346064152587,22.67287799019201,33.8761429649186,45.02353247479884,56.11532722035217,67.15180496970264,78.1332405690833,89.05990898669143,99.9320821198698,110.7500332327725,121.51403231333514,132.2243489689166,142.88124944740696,153.4850022278088,164.03586947864906,174.53411807754756,184.98000848486285,195.37380284540805,205.71575953794837,216.00613958958735,76.01059278636205,150.78777673667634,225.19203266824385,297.7481716281745,297.7481716281745,297.7481716281745,297.7481716281745,297.7481716281745,297.7481716281745,297.7481716281745,297.7481716281745,297.7481716281745,297.7481716281745,297.7481716281745,297.7481716281745,297.7481716281745,297.7481716281745,297.7481716281745,297.7481716281745,297.7481716281745
137,137,16863809.0,6.575222909717775,0.15208609863584419,11.447281842334089,22.76313442485268,34.02255177351882,45.225816748245414,56.373206258125656,67.46500100367898,78.50147875302945,89.4829143524101,100.40958277001823,111.28175590319661,122.0997070160993,132.86370609666196,143.5740227522434,154.23092323073377,164.8346760111356,175.38554326197587,185.8837918608744,196.32968226818969,206.7234766287349,217.06543332127518,75.7852767326034,150.18953266417094,222.74567162410153,222.74567162410153,222.74567162410153,222.74567162410153,222.74567162410153,222.74567162410153,222.74567162410153,222.74567162410153,222.74567162410153,222.74567162410153,222.74567162410153,222.74567162410153,222.74567162410153,222.74567162410153,222.74567162410153,222.74567162410153,222.74567162410153,222.74567162410153
138,138,16866654.0,6.4007157818000975,0.15623252681261318,11.600736621915289,23.069807705754542,34.48167999844883,45.836638318450184,57.13496509090646,68.37694526823057,79.56285943675547,90.69298553123195,101.76760198259136,112.78698592693465,123.75141462908341,134.66116074676816,145.51649692485242,156.31769413605906,167.06502160665156,177.75875100943557,188.39914769284684,198.98647783952282,209.52100549827114,220.0029938857795,22.43817101906963,22.43817101906963,22.43817101906963,22.43817101906963,22.43817101906963,22.43817101906963,22.43817101906963,22.43817101906963,22.43817101906963,22.43817101906963,22.43817101906963,22.43817101906963,22.43817101906963,22.43817101906963,22.43817101906963,22.43817101906963,22.43817101906963,22.43817101906963,22.43817101906963,22.43817101906963
139,139,16882722.0,6.3962370724157305,0.15634192239568132,11.585300359690663,23.058385483849122,34.47425300990751,45.83318517958385,57.135468711516616,68.38138270538141,79.57121201191656,90.70523378384793,101.78372730913864,112.80697054277894,123.77523540394667,134.68880009663826,145.54793655290663,156.35291362050714,167.1040057535768,177.80147676585045,188.44559862112808,199.03663408681666,209.57484944446168,220.06050734733174,17.38604333112256,17.38604333112256,17.38604333112256,17.38604333112256,17.38604333112256,17.38604333112256,17.38604333112256,17.38604333112256,17.38604333112256,17.38604333112256,17.38604333112256,17.38604333112256,17.38604333112256,17.38604333112256,17.38604333112256,17.38604333112256,17.38604333112256,17.38604333112256,17.38604333112256,17.38604333112256
