,index,blocknum,p0vs1,p1vs0,AAVE-slippagemap_01,AAVE-slippagemap_2,AAVE-slippagemap_3,AAVE-slippagemap_4,AAVE-slippagemap_5,AAVE-slippagemap_6,AAVE-slippagemap_7,AAVE-slippagemap_8,AAVE-slippagemap_9,AAVE-slippagemap_10,AAVE-slippagemap_11,AAVE-slippagemap_12,AAVE-slippagemap_13,AAVE-slippagemap_14,AAVE-slippagemap_15,AAVE-slippagemap_16,AAVE-slippagemap_17,AAVE-slippagemap_18,AAVE-slippagemap_19,AAVE-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
189,191,13043416.0,432.24787095610185,0.002313487392750068,4.333523917085325,6.778317410704381,6.962983342181585,7.05490166101885,7.2379131377810895,7.41982989090553,7.5103797929371305,7.593228795058748,7.675582216088988,7.716574010993605,7.798189613016808,7.879317012345472,7.919698548689683,8.000099113767382,8.080018743048912,8.119799106959826,8.199002721864554,8.27773256197355,8.316920703082369,8.394945188744673,3225.698703210826,3305.6879521365117,3345.5029692553503,3424.775580211502,3503.5740036184093,3521.5981975716622,3557.4847815779563,3575.3474939934085,3575.3474939934085,3575.3474939934085,3575.347493993409,3575.347493993409,3575.347493993409,3575.347493993409,3575.347493993409,3575.347493993409,3575.3474939934094,3575.3474939934094,3667.997924065751,3760.0941420794757
190,192,13044544.0,419.8513222494378,0.002381795523811379,0.15994167289852954,2.6348128049108537,7.3743180911557324,9.733428660103126,12.178222153722182,12.362888085199385,12.45480640403665,12.63781788079889,12.81973463392333,12.910284535954931,12.993133538076549,13.075486959106788,13.116478754011405,13.19809435603461,13.279221755363272,13.319603291707484,13.400003856785183,13.479923486066713,13.519703849977628,13.598907464882354,131.57916583058832,210.3775892374955,228.40178319074846,264.2883671970424,282.1510796124949,282.151079612495,282.1510796124951,282.15107961249515,282.1510796124952,282.1510796124953,282.15107961249544,282.1510796124955,282.15107961249555,282.15107961249566,282.1510796124957,374.8015096848372,466.8977276985619,512.7390460082318,604.0101577128165,694.7353127823324
191,193,13046010.0,358.5286411341313,0.00278917744712586,0.13048017395182043,0.1304801739518207,0.130480173951821,0.13048017395182113,0.13048017395182138,0.13048017395182165,0.1304801739518218,0.13048017395182204,0.13048017395182232,0.13048017395182246,0.1304801739518227,0.21978146598120582,0.2642315943101963,0.40469748596367094,0.5961321592812043,0.6914196500831028,0.8811392272560592,3.356010359268383,5.729317413294166,10.454626214460655,184.35579862989252,275.90112263274824,321.46822864414713,412.1933837136629,502.37584164126787,547.2645760911702,636.639073935729,776.769940700566,846.5207244386527,985.3961310177369,1123.440825657656,1192.1532063059726,1328.9611319019934,1464.9507053692828,1532.640145701114,1667.4113652951523,1801.376420651757,1868.0581457363128,2000.822982899281,2132.793660415459
192,194,13048550.0,399.4558091909798,0.0025034058261045344,0.08875419211908968,0.17752130547516257,0.36953111867906424,0.4651048854190882,0.6553944507798106,0.8445457502563996,3.224983085406267,7.9644883716511465,12.675643156866153,12.768392434217596,12.9530583656948,13.136619675506207,13.227988161294304,13.409904914418744,13.541941449909324,13.583303818571961,13.665657239602202,13.747518043715985,13.788264636530021,13.869392035858686,18.081262662003198,18.0812626620033,18.08126266200335,18.081262662003454,18.081262662003553,18.081262662003606,18.081262662003706,18.081262662003805,18.081262662003855,18.081262662003954,110.73169273434539,156.84887113875638,248.66922905773995,339.94034076232475,385.3709576680793,475.82435868750633,565.7366882093478,610.4909643023246,725.2817117740315,864.9928365568304
193,195,13064248.0,403.7123477460426,0.0024770111827965573,0.05453783048846023,0.19500372214193484,0.3864383954594682,0.4817258862613667,0.6714454634343231,3.146316595446647,5.51962364947243,10.244932450638919,12.689725944257976,12.782197401063847,12.966310194572445,13.149321671334684,13.24041647925493,13.421788326490725,13.504637328612342,13.54587580120122,13.6279825445472,13.709598146570402,13.750222688032128,13.831107082243278,49.67383166370096,49.67383166370106,49.673831663701115,49.673831663701215,49.673831663701314,49.673831663701364,49.67383166370147,49.67383166370157,49.67383166370162,49.67383166370172,96.06853139525519,142.3242617360432,234.42047974976796,325.9658037526237,371.5329097640226,462.25806483353836,552.4405227611433,597.3292572110456,686.7037550556045,826.8346218204415
194,196,13068411.0,407.6879787509818,0.002452856233494208,0.12257488276621716,0.3140095560837505,0.504299121444473,0.5990166240586053,3.0738877560709295,7.813393042315808,10.1725036112632,12.617297104882258,12.801963036359462,12.893881355196728,13.076892831958967,13.258809585083407,13.349359487115008,13.432208489236624,13.514561910266865,13.555553705171482,13.637169307194684,13.718296706523349,13.75867824286756,13.839078807945258,61.19605324983127,79.05876566528376,79.05876566528381,79.05876566528391,79.05876566528401,79.05876566528407,79.05876566528417,79.05876566528427,79.05876566528433,79.05876566528443,79.05876566528453,79.05876566528457,171.709195737626,263.8054137513507,309.6467320610206,400.91784376560537,491.64299883512115,536.801861690787,626.7141912126284,716.0886890571873
195,197,13101634.0,407.6879787509818,0.002452856233494208,0.12257488276621716,0.3140095560837505,0.504299121444473,0.5990166240586053,3.0738877560709295,7.813393042315808,10.1725036112632,12.617297104882258,12.801963036359462,12.893881355196728,13.076892831958967,13.258809585083407,13.349359487115008,13.432208489236624,13.514561910266865,13.555553705171482,13.637169307194684,13.718296706523349,13.75867824286756,13.839078807945258,61.19605324983127,79.05876566528376,79.05876566528381,79.05876566528391,79.05876566528401,79.05876566528407,79.05876566528417,79.05876566528427,79.05876566528433,79.05876566528443,79.05876566528453,79.05876566528457,79.05876566528465,79.05876566528163,79.05876566527836,79.05876566527186,79.05876566526541,79.05876566526219,79.05876566525579,79.05876566524942
196,198,13131405.0,357.9196906457836,0.002793922843964607,1.1437315307076275,2.9024576457011713,4.650663510614516,5.520841008789789,7.253384374837546,8.975564146226299,9.832787044294415,11.539537484456075,13.236078595790088,14.08053975277793,15.761881255369552,17.522466714537515,18.398806214400757,20.19558293485275,22.03342081118853,22.948213083151977,24.76958545404177,28.866349286407836,32.0469608797607,38.37963154269429,1167.9500098650833,1480.9021807966997,1480.9021807966965,1480.9021807966901,1480.9021807966835,1480.9021807966803,1480.902180796674,1480.9021807966676,1480.9021807966647,1480.9021807966583,1480.902180796652,1480.902180796649,1480.9021807966426,1480.9021807966365,1480.9021807966335,1480.9021807966274,1480.9021807966212,1480.9021807966183,1480.9021807966121,1480.9021807966062
197,199,13132322.0,375.5179352043192,0.002662988651809401,1.1157658258309664,2.8327870446711896,4.53953748483285,5.389080371453425,7.080539753154704,8.761881255746326,9.643494347136755,11.398806214777531,13.195582935229524,14.115880193374643,15.948213083528751,17.769585454418543,18.67618197464321,25.04696088013747,31.379631543071067,34.53174752808429,36.309929478186916,38.07747482179787,38.9572786577185,40.70898824306591,1196.6355138909091,1836.7823147687373,2155.4183375940543,2789.8299510882166,3420.446682740515,3734.3390574292757,4047.291228360892,4047.2912283608857,4047.2912283608825,4047.291228360876,4047.29122836087,4047.2912283608666,4047.2912283608603,4047.291228360854,4047.2912283608507,4047.2912283608443,4047.291228360838,4047.291228360835,4047.291228360829,4047.2912283608225
198,200,13132903.0,369.1514851038456,0.002708915012812941,0.9918308461909049,2.7243742122386627,4.446553983627415,5.303776881695532,7.010527321857191,8.707068433191203,9.551529590179046,11.232871092770669,12.993456551938632,13.869796051801872,15.666572772253867,17.504410648589648,18.419202920553094,20.240575291442884,24.33733912380895,27.51795071716181,33.85062138009541,37.89316192595354,38.78091931521126,40.54846465882221,1235.3692453780916,1869.7808588722537,2185.5621618964897,2814.289965213313,3127.242136144929,3127.242136144926,3127.2421361449196,3127.2421361449133,3127.24213614491,3127.2421361449037,3127.2421361448974,3127.242136144894,3127.242136144888,3127.2421361448814,3127.2421361448783,3127.2421361448723,3127.242136144866,3127.242136144863,3127.242136144857,3127.242136144851
199,201,13136676.0,388.3102209532925,0.0025752605675560727,1.453470756108235,3.1398636070423334,4.860886507078128,5.739858874855664,7.489912938749772,9.333272353316017,10.250812971506678,12.077657422570802,13.893574134584583,17.08374144672598,23.43543767356569,29.749139688025664,30.63956424887057,32.41241990482947,34.17467081765987,35.05183931057067,36.79830192070379,38.485525582048275,39.300989537488284,40.92459690400737,1079.3284835043485,1731.1016785158827,2055.5247854343165,2701.4586131349156,3343.528647518345,3663.121968700555,4299.439577697791,4931.95090804427,5246.786336672333,5873.630882292713,5873.630882292707,5873.630882292703,5873.630882292697,5873.63088229269,5873.630882292688,5873.630882292681,5873.630882292675,5873.630882292671,5873.630882292665,5873.630882292659
200,202,13138192.0,408.259113065733,0.002449424808893346,1.2294500243546203,3.0672879006904012,4.894132351754525,5.8034525435436395,9.900216375909705,16.251912602749414,19.413498632196163,23.456039178054294,25.22889483401319,26.11134191092297,27.86831423975439,29.614776849887516,30.484086660739464,32.11746446667201,33.7410718331911,34.549229883474595,36.15829106162654,37.75772726632516,38.55385399742653,40.13896057951391,1294.0448359301913,1979.5117143306607,2311.81476462752,2973.437747654957,3631.1030736691578,3958.4590169768085,4610.232211988343,5258.106661080871,5580.589146607375,6222.659180990805,6860.888524998332,7178.570111170251,7811.081441516731,8439.809244833554,8752.761415765173,8752.761415765166,8752.76141576516,8752.761415765157,8752.76141576515,8752.761415765144
201,203,13139626.0,397.7021521864295,0.002514444527147626,1.483807736674259,3.2391196043150354,5.0358963247670285,5.956193582912148,7.788526473066256,9.609898843956048,10.516495364180713,16.887274269674972,23.21994493260857,26.372060917621795,28.15024286772442,29.917788211335377,30.797592047256003,32.54930163260342,34.290532961151875,35.108446811644406,36.73693209688092,38.355676183887,39.16141349976576,40.765654967568636,1091.182104664231,1750.8232798480815,2079.1627261142403,2732.8940736781497,3382.714971351859,3706.1663135259537,4350.165353740269,4990.312154618097,5308.948177443414,5943.359790937577,6573.9765225898755,6887.868897278636,7200.821068210252,7200.821068210245,7200.821068210243,7200.821068210236,7200.82106821023,7200.821068210226,7200.82106821022,7200.8210682102135
202,204,13141913.0,400.81620228151564,0.0024949091237026493,1.2471808011932555,2.997234865087363,4.840594279653608,5.758134897844269,7.584979348908393,9.400896060922173,12.591063373063573,18.94275959990328,25.256461614363257,26.146886175208163,27.91974183116706,29.681992743997462,30.55916123690826,32.30562384704138,33.992847508385864,34.80831146382588,36.43191883034497,38.045814196507216,38.84913805878041,40.44857426347903,1223.2107595689022,1884.8337425963393,2214.159622344381,2869.8550119181905,3521.628206929725,3846.0513138481583,4491.985141548757,5134.055175932188,5453.648497114397,6089.966106111633,6722.477436458113,7037.312865086175,7664.157410706555,7664.157410706549,7664.157410706545,7664.157410706539,7664.157410706533,7664.15741070653,7664.1574107065235,7664.157410706517
203,205,13143945.0,403.63161738624916,0.0024775066098032283,1.098599772861749,2.8953764933137416,4.733214369649523,5.648006641612969,7.469379012502761,11.566142844868827,14.746754438221686,21.079425101155284,25.121965647013415,26.00972303627113,27.77726837988209,29.53424070871351,30.408781801150127,32.150013129698586,33.78339093563113,34.59641226542764,36.215156352433716,37.82421753058567,38.62513513611535,40.21978046638565,1303.1883873620131,1966.7991252505012,2297.1144206863096,2954.7797467005103,3608.5110942644196,3933.908885019695,4581.783334112224,5225.782374326539,5546.335854022158,6184.565198029684,6818.976811523847,7134.758114548083,7763.485917864906,8076.438088796523,8076.438088796519,8076.438088796513,8076.438088796506,8076.438088796503,8076.438088796496,8076.43808879649
204,206,13149296.0,398.13984335565215,0.002511680296982273,1.3372879057308134,3.0925997733715898,4.889376493823582,5.809673751968702,7.64200664212281,9.463379013012602,10.369975533237268,16.74075443873153,23.073425101665126,26.22554108667835,28.003723036780972,29.77126838039193,30.651072216312556,32.40278180165997,34.14401313020843,34.96192698070096,36.59041226593747,38.20915635294355,39.01489366882231,40.61913513662519,1149.4893316674477,1809.1305068512982,2137.469953117457,2791.201300681366,3441.022198355075,3764.4735405291704,4408.472580743486,5048.619381621314,5367.2554044466315,6001.667017940793,6632.283749593092,6946.176124281852,7259.128295213469,7259.1282952134625,7259.128295213459,7259.1282952134525,7259.128295213446,7259.128295213443,7259.128295213437,7259.128295213431
205,207,13153877.0,383.10351762135525,0.00261026055361977,1.668850418134436,3.3653915294684484,5.051784380402546,5.891194189047913,7.651779648215878,9.401833712109985,10.32489586853111,12.162733744866891,13.989578195931015,14.898898387720129,18.995662220086196,25.347358446925902,28.508944476372655,32.551485022230786,34.32434067818968,35.20678775509946,36.96376008393088,38.71022269406401,39.57953250491595,41.2129103108485,993.6477951005652,1641.5222441930941,1964.0047297195981,2606.074764103028,3244.304108110555,3561.9856942824736,4194.497024628953,4823.224827945776,5136.176998877396,5136.176998877389,5136.176998877383,5136.176998877379,5136.176998877373,5136.176998877367,5136.176998877364,5136.176998877358,5136.176998877351,5136.176998877348,5136.176998877341,5136.176998877336
206,208,13159534.0,395.52090334263653,0.0025283113776004605,1.3800781038013685,3.140663562969333,4.890717626863441,5.813779783284566,7.651617659620347,9.478462110684472,10.387782302473585,14.48454613483965,20.836242361679357,23.99782839112611,28.04036893698424,29.813224592943136,30.695671669852914,32.45264399868434,34.199106608817466,35.06841641966941,36.70179422560196,38.32540159212105,39.133559642404535,40.74262082055649,1112.9596338616868,1770.6249598758875,2097.980903183538,2749.754098195072,3397.628547287601,3720.111032814105,4362.181067197535,5000.410411205062,5318.0919973769805,5950.60332772346,6579.331131040283,6892.283301971903,6892.283301971896,6892.28330197189,6892.283301971886,6892.28330197188,6892.283301971874,6892.283301971871,6892.283301971865,6892.283301971858
207,209,13165022.0,415.4661649822253,0.0024069348704792424,1.3164536680166392,3.137826038906431,7.2345898712724965,10.415201464625357,16.747872127558953,20.790412673417087,21.678170062674802,23.44571540628576,25.202687735117184,26.0772288275538,27.818460156102258,29.4518379620348,30.264859291831307,31.883603378837385,33.49266455698934,34.293582162519016,35.88822749278932,37.47333407487671,38.2623281538192,39.83323349724769,1350.4275162437661,2060.0613339737756,2413.2848345542457,3098.751712954715,3762.362450843203,4092.6777462790114,4750.343072293213,5404.074419857121,5729.472210612397,6377.3466597049255,7021.345699919241,7341.899179614859,7980.128523622387,8614.540137116548,8930.321440140784,9559.049243457608,9872.001414389224,9872.00141438922,9872.001414389215,9872.001414389208
208,210,13167906.0,423.9858847504826,0.0023585690844130434,0.9567707158196643,7.327549621313923,13.660220284247522,16.812336269260747,18.590518219363368,20.358063562974326,21.237867398894952,22.989576984242365,24.730808312790824,25.548722163283355,27.177207448519873,28.79595153552595,29.60168885140471,31.205930319207585,32.80057564947789,33.59431770166147,35.17467631050776,36.745581653936256,37.527507021670715,39.08433833337546,1509.9762490461007,2268.7406481554913,2646.419118313542,3356.0529360435517,4061.4419095445805,4394.743315024491,5058.35405291298,5717.99522809683,6046.334674362988,6700.0660219268975,7349.886919600607,7673.338261774702,8317.337301989017,8957.484102866845,9276.120125692163,9910.531739186325,10541.148470838623,10855.040845527385,11167.993016459,11167.993016458993
209,211,13169257.0,421.7026454270586,0.0023713391671690825,1.78428071577517,8.155059621269428,14.487730284203026,17.639846269216253,19.418028219318874,21.185573562929832,22.06537739885046,23.81708698419787,25.55831831274633,26.37623216323886,28.00471744847538,29.623461535481457,30.429198851360212,32.03344031916309,33.628085649433395,34.42182770161697,36.00218631046327,37.57309165389176,38.35501702162622,39.911848333330965,1160.0562117836614,1918.8206108930517,2296.4990810511026,3006.132898781112,3711.521872282141,4044.8232777620515,4708.43401565054,5368.07519083439,5696.414637100549,6350.145984664458,6999.966882338167,7323.418224512262,7967.417264726578,8607.564065604405,8926.200088429723,9560.611701923885,10191.228433576183,10505.120808264945,10818.07297919656,10818.072979196555
210,212,13169837.0,417.42335389108575,0.002395649382523337,1.521241507872084,3.3371582198858647,9.707937125380123,12.87902175886697,19.192723773326946,20.97090572342957,21.85600399013075,23.61825490296115,25.369964488308565,26.241886006005075,27.929109667349554,29.557594952586072,30.36818098930866,31.98207635547091,33.58631782327378,34.38483642244272,35.974705205727666,37.55506381457396,38.341694612020284,39.907894525736914,1267.2956049118432,2000.3231754712529,2354.6078927999033,3059.9968663009327,3725.601322077702,4056.909009669331,4716.550184853181,5372.245574426991,5698.62097868325,6348.441876356958,6994.375704057557,7315.892258745369,7956.039059623197,8592.356668620432,8909.086695942677,9539.703427594975,10166.547973215356,10166.547973215353,10166.547973215345,10166.54797321534
211,213,13170722.0,410.75697951177784,0.002434529539068554,1.2415890921945103,3.0739219823486184,4.89529435323841,5.801890873463076,12.172669778957335,18.505340441890933,21.657456426904158,23.43563837700678,25.20318372061774,26.082987556538363,27.834697141885776,29.575928470434235,30.393842320926765,32.02232760616329,33.641071693169366,34.44680900904812,36.051050476850996,37.6456958071213,38.439437859304874,40.01979646815118,1334.0133129886954,2039.4022864897242,2372.7036919696347,3036.314429858123,3695.9556050419733,4024.295051308132,4678.026398872042,5327.84729654575,5651.298638719845,6295.297678934161,6935.444479811989,7254.080502637306,7888.492116131469,8519.108847783767,8833.001222472527,9145.953393404145,9145.953393404137,9145.953393404134,9145.953393404128,9145.953393404121
212,214,13176728.0,403.8334735621405,0.0024762682280376233,1.0269851148431235,2.8237618352951164,4.661599711630897,5.576391983594344,7.397764354484135,11.494528186850202,14.675139780203061,21.00781044313666,25.05035098899479,25.938108378252505,27.705653721863467,29.462626050694887,30.337167143131502,32.07839847167996,33.71177627761251,34.52479760740901,36.14354169441509,37.75260287256704,38.55352047809672,40.148165808367025,1332.10374488774,1995.7144827762284,2326.0297782120365,2983.695104226237,3637.4264517901465,3962.824242545422,4610.698691637951,5254.697731852267,5575.251211547885,6213.480555555412,6847.892169049574,7163.6734720738095,7792.401275390633,8105.3534463222495,8105.353446322246,8105.3534463222395,8105.353446322233,8105.35344632223,8105.353446322224,8105.353446322218
213,215,13177970.0,378.4961263521057,0.0026420349651603155,1.6916487118235601,3.39839915198522,5.094940263319232,5.939401420307075,7.620742922898697,9.38132838206666,10.257667881929901,12.054444602381894,13.892282478717675,14.807074750681123,16.628447121570915,20.72521095393698,23.905822547289837,30.23849321022344,34.28103375608157,35.168791145339284,36.936336488950246,38.69330881778166,39.56784991021828,41.30908123876674,982.8755240829672,1626.8745642972826,1947.4280439929012,2585.657388000428,3220.06900149459,3535.8503045188263,4164.5781078356495,4477.530278767265,4477.530278767263,4477.530278767256,4477.53027876725,4477.530278767246,4477.53027876724,4477.5302787672335,4477.530278767231,4477.530278767224,4477.530278767218,4477.530278767214,4477.530278767209,4477.530278767203
214,216,13179755.0,350.0618115629819,0.002856638362051336,1.773967494948723,3.5485927746878083,5.312602693504974,6.190646777348082,7.938852642261426,9.676601161842768,10.541573506484458,12.26375327787321,13.975631412634383,14.827726616102986,16.524267727437,18.210660578371098,19.05007038701646,20.810655846184428,22.560709910078536,23.48377206649966,25.32160994283544,27.148454393899566,28.05777458568868,32.15453841805475,316.9209652057242,316.9209652057177,316.92096520571454,316.9209652057081,316.92096520570175,316.92096520569856,316.92096520569226,316.92096520568595,316.9209652056828,316.92096520567657,316.92096520567037,316.92096520566724,316.9209652056611,316.920965205655,316.92096520565195,316.92096520564587,316.92096520563985,316.9209652056369,316.9209652056309,316.92096520562495
215,217,13211181.0,350.0618115629819,0.002856638362051336,-1.790757e-14,-1.763193e-14,-1.735793e-14,-1.722155e-14,-1.695001e-14,-1.668009e-14,-1.654574e-14,-1.627824e-14,-1.601234e-14,-1.587999e-14,-1.561647e-14,-1.535453e-14,-1.522415e-14,0.08930129202936787,0.17806840538544078,0.274217312011833,0.4656519853293663,0.6559415506900887,0.7506590533042211,3.2255301853165452,-9.79466769e-12,-1.625233774e-11,-1.946667268e-11,-2.586648711e-11,-3.222801956e-11,-3.541219152e-11,-4.175195088e-11,-4.805378734e-11,-5.119055555e-11,-5.743593285e-11,-6.364395192e-11,-6.673402186e-11,-7.288642231e-11,-7.90020205e-11,-8.20460878e-11,-8.810689533e-11,-9.413144864e-11,-9.713019794e-11,-1.0310077621e-10,-1.0903564025e-10
216,218,13498571.0,436.67913872869354,0.002290010928645013,2.676190250701084,2.8614109848583964,3.0455237783669955,3.137166769341138,3.3196300630494813,3.5010019102852747,3.5424885437442546,3.62508938499577,3.7071961283417494,3.7480651375509155,3.829436271826678,3.910320666037828,3.950581245510946,4.030740981526503,4.110421224307971,4.150082432030451,4.229048804769174,4.3075428204305135,4.346613578605262,4.424404354281172,3951.9980378156306,5007.804246616193,5047.73888366687,5127.2496572074915,5206.284819524465,5245.624935148768,5281.61933488724,5317.398425523767,5317.398425523767,5317.398425523767,5317.398425523767,5317.398425523767,5317.398425523767,5317.398425523767,5317.398425523767,5317.398425523767,5317.398425523767,5317.398425523767,5317.398425523768,5317.398425523768
217,219,13578103.0,401.0567521333318,0.0024934127020196603,0.08256392863162083,0.20615249537671199,0.4327754698735436,0.5455780966824657,0.7701707182687457,0.9934198814341964,3.390829585290367,8.164127246581556,12.908872269550962,13.018341242855438,13.23629647119135,13.452947950289557,13.560787219955328,13.775497681967426,13.940131762389413,13.997719709850225,14.112378628980055,14.226351688038992,14.28308230386326,14.39603425901547,55.53950767384462,69.40747543048765,76.310320100236,90.05404236209095,103.71555335087916,110.5156333083014,124.05474806892852,137.51287567748355,144.21172077067092,157.54927449980417,170.8070466147015,177.40616376278552,190.54515707179868,203.60555623786186,210.10643017341891,223.0498193924018,235.91578422590416,242.3198774734406,255.07057404417068,267.74499939398436
218,220,13592295.0,363.29235234406826,0.0027526040489091173,0.033171617680672026,0.06970517776162777,0.10602020331801734,0.12409617476682466,0.16008584790573474,0.19586024008977507,0.21366710844496797,0.2491209919539269,0.28436279936387204,0.34662218930877886,0.47058206139962144,0.6457651042978312,0.7589066329731824,0.9841740043570809,1.208093887314099,1.3195510445338352,6.107189332665464,10.866189288831205,13.2350034326506,13.45361347665206,21.276947719975333,34.49500804390307,41.074358282492504,54.17399573550955,67.19527445453646,73.676676262985,86.58129500065787,99.40872175455816,105.79363255569,118.50613639371136,131.14259730835198,137.43245367375488,149.95570248355108,162.4040400234091,168.60025769283968,180.9370683794885,180.93706837948235,180.93706837947929,180.93706837947323,180.93706837946718
219,221,13614625.0,308.7759762289132,0.0032385939224062014,0.03811026840399062,0.07772603633434651,0.11710483464649493,0.1367058118236246,0.17573180807128203,0.21452436122056134,0.23383353300472082,0.27227853611698777,0.31049357112400083,0.3295152819359674,0.36738794192442337,0.40503405799244807,0.42377258511090565,0.46108142289372606,0.49816708887244393,0.5166266501711824,0.5533800591668133,0.5899136192477691,0.608098366845871,0.644304616252966,6.697498659421689,6.697498659415592,6.697498659412557,6.697498659406515,6.697498659400508,6.697498659397518,6.697498659391565,6.697498659385648,6.697498659385496,6.697498659385191,6.697498659384889,6.697498659384738,10.824781108385071,19.042295278325383,23.132600877333616,31.276492925432134,39.37167038696715,43.401082127622146,51.52373336269317,51.62343382734218
220,222,13797016.0,259.1027723292374,0.0038594724055260876,0.01784140228634693,0.04886969141580557,0.07971237747557282,0.09506446659961158,0.12563082744108267,0.1256308274410816,0.12563082744108103,0.12563082744107995,0.12563082744107884,0.12563082744106843,0.12563082744104773,0.1256308274410271,0.12563082744101686,0.12563082744099643,0.12563082744097614,0.12563082744096604,0.12563082744094592,0.1455877985266138,0.16548499296111316,0.20510076089146906,15.608433223852488,15.708133688501501,15.70813368850142,15.708133688501254,15.708133688501093,15.708133688501011,15.708133688500851,15.70813368850069,15.70813368850061,15.708133688500451,15.708133688500293,15.708133688500215,15.708133688500059,15.708133688499903,15.708133688499826,15.708133688499672,15.708133688499519,15.708133688499442,15.708133688499442,15.708133688499442
221,223,14008385.0,312.0038407945842,0.003205088749719513,0.023374394296581363,0.06287149993333287,0.10213234359824751,0.12167460985998524,0.16058370949226905,0.19926006477934372,0.21851139848162524,0.25684124501248856,0.2949418137105903,0.3139065468728254,0.3516657645587238,0.3891991168855286,0.40788151606510964,0.4450786007959535,0.48205318194580526,0.5004574504733731,0.537100770292248,0.5735248986204939,0.5916551765787815,0.6277529757082468,17.42890830313108,17.428908303124967,17.428908303121922,17.42890830311586,17.428908303109836,17.428908303106837,17.42890830310087,17.428908303094932,17.42890830309198,17.428908303091674,17.42890830309137,17.42890830309122,17.428908303090918,25.671110689305866,29.773704922031712,37.9420640454552,46.06156238442042,50.10308003067348,58.14983411139349,62.354843471048596
222,224,14195884.0,256.2427768919236,0.003902549028423047,0.031165175093822474,0.062286684718516394,0.09322203287761761,0.10862024489276172,0.13927843757523384,0.15453869485827101,0.1545386948582705,0.15453869485826938,0.1545386948582683,0.15453869485826777,0.15453869485824698,0.1545386948582263,0.154538694858216,0.15453869485819552,0.15453869485817517,0.15453869485816504,0.15453869485814486,0.1545386948581248,0.1744956659438027,0.2142304544962699,8.259152905188106,8.25915290518794,8.25915290518786,8.259152905187696,8.259152905187534,8.259152905187452,8.259152905187293,8.259152905187133,8.259152905187053,8.259152905186895,8.259152905186737,8.259152905186658,8.259152905186504,8.259152905186347,8.259152905186271,8.259152905186117,8.259152905185964,8.259152905185964,8.259152905185964,8.259152905185964
223,225,14195884.0,256.2427768919236,0.003902549028423047,0.031165175093822474,0.062286684718516394,0.09322203287761761,0.10862024489276172,0.13927843757523384,0.15453869485827101,0.1545386948582705,0.15453869485826938,0.1545386948582683,0.15453869485826777,0.15453869485824698,0.1545386948582263,0.154538694858216,0.15453869485819552,0.15453869485817517,0.15453869485816504,0.15453869485814486,0.1545386948581248,0.1744956659438027,0.2142304544962699,8.259152905188106,8.25915290518794,8.25915290518786,8.259152905187696,8.259152905187534,8.259152905187452,8.259152905187293,8.259152905187133,8.259152905187053,8.259152905186895,8.259152905186737,8.259152905186658,8.259152905186504,8.259152905186347,8.259152905186271,8.259152905186117,8.259152905185964,8.259152905185964,8.259152905185964,8.259152905185964
224,226,14264508.0,256.2427768919236,0.003902549028423047,0.031165175093822474,0.062286684718516394,0.09322203287761761,0.10862024489276172,0.13927843757523384,0.15453869485827101,0.1545386948582705,0.15453869485826938,0.1545386948582683,0.15453869485826777,0.15453869485824698,0.1545386948582263,0.154538694858216,0.15453869485819552,0.15453869485817517,0.15453869485816504,0.15453869485814486,0.1545386948581248,0.15453869485811483,0.15453869485809496,8.259152905188106,8.25915290518794,8.25915290518786,8.259152905187696,8.259152905187534,8.259152905187452,8.259152905187293,8.259152905187133,8.259152905187053,8.259152905186895,8.259152905186737,8.259152905186658,8.259152905186504,8.259152905186347,8.259152905186271,8.259152905186117,8.259152905185964,8.259152905185964,8.259152905185964,8.259152905185964
225,227,14754663.0,401.21719889919456,0.002492415586230263,0.05637114907203475,0.14513826242810765,0.33714807563200927,0.4327218423720332,0.6230114077327557,0.8121627072093445,3.192600042359212,7.9321053286040915,12.643260113819098,12.73600939117054,12.920675322647744,13.104236632459152,13.195605118247249,13.37752187137169,13.509558406862268,13.550920775524906,13.633274196555147,13.71513500066893,13.755881593482966,13.837008992811631,31.045928662700497,31.0459286627006,31.04592866270065,31.045928662700753,31.045928662700852,31.045928662700906,31.045928662701005,31.045928662701105,31.045928662701154,31.045928662701254,31.04592866270135,31.0459286627014,31.045928662695072,31.045928662688574,31.04592866268534,31.045928662678904,31.0459286626725,31.04592866266932,31.045928662662956,31.045928662656618
