,index,blocknum,p0vs1,p1vs0,AAVE-slippagemap_01,AAVE-slippagemap_2,AAVE-slippagemap_3,AAVE-slippagemap_4,AAVE-slippagemap_5,AAVE-slippagemap_6,AAVE-slippagemap_7,AAVE-slippagemap_8,AAVE-slippagemap_9,AAVE-slippagemap_10,AAVE-slippagemap_11,AAVE-slippagemap_12,AAVE-slippagemap_13,AAVE-slippagemap_14,AAVE-slippagemap_15,AAVE-slippagemap_16,AAVE-slippagemap_17,AAVE-slippagemap_18,AAVE-slippagemap_19,AAVE-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
113,113,12691384.0,0.109111036433276,9.164975722795226,0.7913572723323913,1.5444386650982513,2.2997199198015226,3.0512344010666825,3.7990008691485824,4.5430380331011975,5.283364477859946,6.0199987219425894,6.752959147639348,7.482264118226479,8.207931847206696,8.929980513037826,10.006414786758734,11.227707490602095,12.43870049893325,14.087051538705046,16.48256781405582,18.452233715770845,19.24582786421653,19.744629992036508,0.09497206550288637,0.17693769469213455,0.25849454288194745,0.3396446455198334,0.42039003225614235,0.5007327184723147,0.5806747122599569,0.6602180137280169,0.7393646127085823,0.8181164848054479,0.8964756001446668,0.974443917907728,1.0520233855585985,1.1292159437451827,1.2060235215501767,1.2824480389947088,1.3584914063229612,1.4341555249300062,1.5094422858229366,1.584353571392536
114,114,12692428.0,0.10608784226094455,9.42615080755717,0.8112984679485693,1.5734829253099947,2.331866099956179,3.08646707249663,3.840288446220917,4.594814831390437,5.345578196493021,6.092597331357458,6.835890906427837,7.575477405017089,8.31137543337776,9.043603270997753,9.772179362144021,10.497121816619162,11.218448771060377,12.396217029912835,13.614881947131854,14.82466466639755,16.7670407286482,19.021780451432445,0.09271975668289148,0.17354592050575499,0.25396898436824383,0.3339909579214493,0.4136138429740719,0.49283962090513467,0.5716702803052017,0.6501077902523179,0.7281541105771849,0.8058111935574216,0.8830809783590643,0.9599653983764296,1.0364663748541618,1.1125858202156926,1.1883256365272727,1.2636877189180875,1.3386739490664923,1.4132862027944142,1.487526345217622,1.5613962317017565
115,115,12693286.0,0.10441446781507333,9.577216844806248,0.804038859102703,1.5723449300776402,2.336819236664272,3.0974808919249464,3.854348929754576,4.607442229097686,5.36274132589543,6.115760324862087,6.865023708263331,7.610550391816709,8.352358905885946,9.090467785163604,9.824895554982358,10.555660536506329,11.282780967824923,12.006275055694717,12.879737217838343,14.106293305997568,15.31971059231935,16.527076187332842,0.09341937648066631,0.1736015433057611,0.2533838218707534,0.33276820894123926,0.41175667720872117,0.4903512109128782,0.5685537727290383,0.6463663164364325,0.7237907886301612,0.8008291231588321,0.8774832468621077,0.9537550756142907,1.0296465160426265,1.1051594656417028,1.1802958112267217,1.2550574307038866,1.3294461949004799,1.403463960977005,1.4771125809845067,1.5503938952716723
116,116,12693874.0,0.10495880989394409,9.527547054034365,0.7877063776622555,1.5540941510726947,2.316659788170562,3.07542225682072,3.8304005843499143,4.583852063237896,5.338755829173158,6.089894668386248,6.837287324871506,7.5809526190072125,8.32090898736145,9.0571750557331,9.78976912286573,10.518709532281926,11.244014537122911,11.965702235015097,13.092816135697843,14.312794691093123,15.523182290377333,17.31858268846532,0.09515670518471596,0.17553957142287147,0.25552154202938526,0.33510462578764433,0.41429080637604726,0.4930820627360701,0.5714803660499481,0.6494876750227572,0.7271059399220414,0.8043371026831703,0.8811830913068608,0.9576458288675723,1.033727225478146,1.109429184110296,1.1847535957663275,1.2597023445588902,1.3342773036935094,1.408480336409853,1.4823132995078154,1.5557780367347103
117,117,12694628.0,0.10348934819528448,9.66283020850609,0.8023258996603482,1.574096935891512,2.34201898170693,3.1061111345700567,3.86639256464257,4.622882289646249,5.375599172120056,6.131267333288214,6.883909881191806,7.632798744230011,8.377952752956803,9.119390483483036,9.857130449769642,10.59119109477288,11.321590782249979,12.048347789195386,12.77148024009497,13.695723443565937,14.92096274288158,16.13377344612503,0.09355250651677262,0.17337468022610805,0.2527987650948919,0.3318267395467537,0.4104605785485377,0.48870224901238585,0.5665537074817324,0.6440168993735905,0.721093760647145,0.7977862195292181,0.8740961917184329,0.9500255853688679,1.025576298754742,1.1007502195398247,1.1755492282261315,1.2499751941237427,1.324029976289234,1.3977154279057424,1.4710333905294064,1.5439856959096792
118,118,12696079.0,0.10348934819528448,9.66283020850609,0.8013601606586074,1.5731311968897712,2.341053242705189,3.105145395568316,3.8654268256408293,4.621916550644508,5.374633433118316,6.130301594286474,6.882944142190065,7.631833005228271,8.376987013955063,9.118424744481294,9.856164710767901,10.590225355771139,11.320625043248237,12.047382050193645,12.77051450109323,13.694757704564196,14.919997003879839,16.13280770712329,0.09365245651677799,0.17347463022611342,0.2528987150948973,0.3319266895467591,0.410560528548543,0.48880219901239125,0.5666536574817377,0.6441168493735959,0.7211937106471504,0.7978861695292235,0.8741961417184383,0.9501255353688733,1.0256762487547475,1.10085016953983,1.175649178226137,1.250075144123748,1.3241299262892394,1.3978153779057478,1.4711333405294118,1.5440856459096846
119,119,12698343.0,0.10535839211818236,9.49141288031695,0.8061882103275333,1.5710448121999736,2.3320868970479784,3.089333443219121,3.842803414185033,4.597733386951864,5.351128873524584,6.100767006281806,6.846666519668877,7.58884602841141,8.327324022762328,9.062119110925622,9.793249510829707,10.520733604044967,11.244589497806928,12.067245100274167,13.294414691291761,14.509142811471994,15.71711233042318,18.099974737218723,0.09323387442398812,0.17377765941892723,0.25391975085141416,0.3336621450686714,0.4130068457445673,0.4919558381206226,0.5705110864391186,0.6486745586072586,0.7264482080394009,0.8038339792835224,0.8808338064895336,0.957449615113859,1.0336833187423142,1.1095368249240847,1.1850120295470652,1.26011081773412,1.3348350681325616,1.4091866488984361,1.4831674178063785,1.5567792240742286
120,120,12699074.0,0.1076480082504134,9.28953555437622,0.8344209618376739,1.590910686841353,2.3436275693151605,3.099295730483318,3.8519382783869096,4.600827141425115,5.345981150151907,6.087418880678139,6.825158846964746,7.5592194919679825,8.289619179445083,9.01637618639049,9.739508637290074,10.66375184076104,11.888991140076683,13.101801843320136,14.30856403551718,16.915508959443358,18.88813148914568,20.12146403873158,0.09027542568208487,0.17171003255135858,0.2527385138162003,0.33336287406470166,0.41358514205154834,0.4934073157608838,0.5728314006296676,0.6518593750815295,0.7304932140833135,0.8087348845471616,0.8865863430165081,0.9640495349083663,1.0411263961819208,1.1178188550639938,1.1941288272532087,1.2700582209036437,1.3456089342895177,1.4207828550746004,1.4955818637609073,1.5700078296585185
121,121,12699577.0,0.10604541773070301,9.429921833486945,0.8359989868774204,1.5981834442388456,2.3565666188850303,3.111167591425481,3.8649889651497675,4.619515350319288,5.370278715421872,6.11729785028631,6.860591425356687,7.600177923945941,8.336075952306611,9.068303789926604,9.796879881072872,10.521822335548011,11.243149289989228,12.420917548841686,13.639582466060705,14.849365185326402,16.79174124757705,19.046480970361298,0.09009972625913337,0.17092589008199688,0.25134895394448575,0.3313709274976912,0.4109938125503138,0.4902195904813766,0.5690502498814437,0.6474877598285598,0.7255340801534268,0.8031911631336635,0.8804609479353062,0.9573453679526714,1.0338463444304036,1.1099657897919346,1.1857056061035147,1.2610676884943295,1.3360539186427343,1.410666172370656,1.4849063147938637,1.5587762012779984
122,122,12700520.0,0.10468628505004667,9.55234966568865,0.8389450349453619,1.6060995445163042,2.3694280923522415,3.128949675626503,3.884683283758128,4.637394400062122,5.393053387071903,6.144943744038387,6.893084182701001,7.6374934318799905,8.37819009632989,9.115192714500852,9.848519749904199,10.578189401952272,11.304220028538298,12.026629769507883,13.052359105369328,14.274966664010154,15.486565229422915,16.987793498593525,0.08977828620897788,0.17008081007091608,0.24998284539155918,0.329486383602113,0.40859342307989843,0.48730593134509653,0.5656258790388055,0.6435552242022271,0.7210959138901526,0.7982498874670606,0.875019072651608,0.9514053896633865,1.0274107464185374,1.103037044374093,1.1782861737131767,1.2531600142575323,1.3276604397837029,1.4017893106228867,1.4755484805073154,1.5489397942237688
123,123,12701176.0,0.10479101845648953,9.542802567714444,0.8334052437438549,1.600176312310092,2.3631232649953953,3.1222652260784263,3.8776210982084423,4.630702490974302,5.385983745677573,6.137498226942733,6.885264695024633,7.629301858977248,8.369628303735997,9.106262547818641,9.839222973515398,10.568527944102529,11.294195673082747,12.016244338913877,13.092678612634785,14.313971316478145,15.5249643248093,17.173315364581097,0.0903597872294498,0.17070247344562214,0.25064446723326433,0.3301877687013244,0.4093343676818898,0.48808623977875526,0.5664453551179741,0.6444136728810353,0.7219931405319059,0.7991856987184902,0.8759932765234841,0.9524177939680162,1.0284611612962686,1.1041252799033137,1.179412040796244,1.2543233263658435,1.3288610088500434,1.4030269521415542,1.476823009403983,1.5502510248952177
124,124,12704671.0,0.1042475465850837,9.592551889783135,0.7792950699629855,1.5483697831793253,2.3136088924441327,3.0750316099988093,3.8326567897735333,4.586503551274718,5.341064206715192,6.094836486803052,6.844849532229185,7.591122031011659,8.33367268270873,9.072520058612007,9.807682535817305,10.53917860234989,11.26702653592763,11.991244405962568,12.763068185772402,13.99085134658891,15.206891193547778,16.415464683275825,0.09598895208621534,0.17609097830353757,0.25579352256859683,0.3350985625938991,0.4140080880942288,0.4925240710127681,0.5706484726051448,0.6483832467091136,0.7257303366280903,0.8026916760034875,0.8792691880806883,0.9554647866063514,1.0312803775868569,1.1067178552822519,1.1817791056098665,1.256466005455762,1.3307804211265473,1.4047242101553403,1.4782992223154483,1.5515072955267162
125,125,12705375.0,0.10425797133974221,9.591592730510083,0.8463757409979898,1.6150659857887253,2.3799225876611656,3.140964672509171,3.898211218680313,4.651681189646225,5.406611162413056,6.160006648985776,6.909644781742998,7.655544295130069,8.397723803872603,9.136201798223519,9.870996886386814,10.6021272862909,11.329611379506158,12.05346727326812,12.87612287573536,14.103292466752954,15.318020586933185,16.52599010588437,0.08899926005728691,0.16914135148977386,0.24888374570703112,0.328228446382927,0.4071774387589823,0.48573268707747835,0.5638961592456183,0.6416698086777607,0.7190555799218821,0.7960554071278932,0.8726712157522187,0.948904919380674,1.0247584255624445,1.100233630185425,1.1753324183724796,1.2500566687709214,1.324408249536796,1.398389018444738,1.4720008247125882,1.5452455091735342
126,126,12706087.0,0.10376913298591194,9.636777057159797,0.8271126276196935,1.5977269392834976,2.364498007849735,3.127444960535038,3.886586921618069,4.641942793748084,5.395024186513945,6.150305441217216,6.9018199224823755,7.649586390564276,8.393623554516891,9.13394999927564,9.870584243358284,10.60354466905504,11.332849639642172,12.05851736862239,12.78056603445352,13.857000308174428,15.078293012017788,16.289286020348943,0.09099553977553783,0.17093753356318,0.2504808350312401,0.3296274340118055,0.4083793061086709,0.48673842144788987,0.564706739210951,0.6422862068618216,0.7194787650484059,0.7962863428533997,0.8727108602979319,0.9487542276261843,1.0244183462332295,1.0997051071261599,1.1746163926957593,1.2491540751799592,1.32332001847147,1.3971160757338985,1.4705440912251335,1.5436059021819895
127,127,12707821.0,0.10427882397658987,9.589674699673402,0.8285847858434016,1.597275030634137,2.3621316325065775,3.1231737173545824,3.8804202635257243,4.633890234491637,5.388820207258468,6.142215693831188,6.8918538265884095,7.637753339975481,8.379932848718015,9.118410843068931,9.853205931232226,10.584336331136312,11.31182042435157,12.035676318113532,12.858331920580772,14.085501511598364,15.300229631778597,16.508199150729784,0.09085440891523448,0.17099650034772143,0.2507388945649787,0.33008359524087455,0.40903258761692984,0.48758783593542593,0.5657513081035659,0.6435249575357082,0.7209107287798296,0.7979105559858408,0.8745263646101663,0.9507600682386216,1.026613574420392,1.1020887790433724,1.1771875672304273,1.2519118176288688,1.3262633983947434,1.4002441673026857,1.4738559735705359,1.5471006580314817
128,128,12709543.0,0.10531625929506752,9.495210014991816,0.8373699836276816,1.6022265855001219,2.363268670348127,3.120515216519269,3.8739851874851814,4.628915160252013,5.382310646824733,6.131948779581954,6.877848292969024,7.620027801711559,8.358505796062476,9.093300884225771,9.824431284129856,10.551915377345114,11.275771271107077,12.098426873574317,13.325596464591909,14.540324584772142,15.74829410372333,18.13115651051887,0.08994923305210938,0.17049301804704847,0.25063510947953543,0.3303775036967927,0.4097222043726886,0.4886711967487439,0.56722644506724,0.6453899172353799,0.7231635666675222,0.8005493379116437,0.8775491651176549,0.9541649737419803,1.0303986773704357,1.1062521835522061,1.1817273881751864,1.2568261763622413,1.331550426760683,1.4059020075265574,1.4798827764344997,1.5534945827023499
129,129,12710388.0,0.10372763570755586,9.64063234622783,0.781839164534312,1.5528388480207185,2.319993357591661,3.083321905427598,3.84284348870186,4.598577096833485,5.351288213137479,6.10694720014726,6.858837557113744,7.606977995776358,8.351387244955347,9.092083909405247,9.829086527576209,10.562413562979556,11.29208321502763,12.018113841613655,12.74052358258324,13.766252918444685,14.988860477085511,16.20045904249827,0.09568772708357218,0.17558976240421528,0.2550933006147691,0.3342003400925545,0.4129128483577526,0.4912327960514616,0.5691621412148832,0.6467028309028088,0.7238568044797167,0.8006259896642641,0.8770123066760427,0.9530176634311934,1.028643961386749,1.1038930907258329,1.1787669312701883,1.253267356796359,1.3273962276355427,1.4011553975199713,1.474546711236425,1.5475720013546426
130,130,12712373.0,0.10118695206194021,9.882697122726492,0.84986368439602,1.6301706513338547,2.4065859827634015,3.1791292147140933,3.9478194595048284,4.712676061377269,5.473718146225274,6.230964692396416,6.984434663362328,7.739364636129159,8.49276012270188,9.2423982554591,9.988297768846172,10.730477277588706,11.468955271939624,12.203750360102918,12.934880760007003,13.662364853222261,14.386220746984224,15.208876349451463,0.08861561299322433,0.16756460536927964,0.2461198536877757,0.3242833258559156,0.402056975288058,0.47944274653217944,0.5564425737381906,0.633058382362516,0.7092920859909714,0.7851455921727418,0.8606207967957223,0.935719584982777,1.0104438353812186,1.0847954161470932,1.1587761850550355,1.2323879913228857,1.3056326757838315,1.378512069347091,1.4510279931486907,1.5231822604524197
131,131,12713051.0,0.10184677636565084,9.818671102655175,0.813205864086096,1.5911755613766894,2.3652653000747557,3.1354943931439214,3.90188216655436,4.664447803652228,5.423210272302386,6.17818859983158,6.931640078719562,7.686543844654823,8.437682683867914,9.18507534035317,9.928740634488879,10.668697002843116,11.404963071214766,12.137557138347395,12.866497547763592,13.591802552604578,14.313490250496763,15.440604151179508,0.09235530489455035,0.1715414854829533,0.2503327418429761,0.3287310451568542,0.4067383541296632,0.48435661902894744,0.5615877817900763,0.6384337704137669,0.7148965079744783,0.7909779045850521,0.866679863217202,0.9420042748732337,1.0169530236657964,1.0915279828004154,1.165731015516759,1.2395639786147215,1.3130287158416163,1.3861270648219224,1.458860852122942,1.5312318968483927
132,132,12714489.0,0.10396647188439508,9.618485477817735,0.8320443662774503,1.6018885391362694,2.367893232846799,3.130077690208225,3.8884608648544092,4.6430618373948604,5.396883211119147,6.1514095962886675,6.902172961391251,7.649192096255689,8.392485671326067,9.13207216991532,9.867970198275989,10.600198035895984,11.328774127042252,12.05371658151739,12.775043535958607,13.952811794811065,15.171476712030083,16.38125943129578,0.09048783938642348,0.17050981293962894,0.2501326979922516,0.3293584759233143,0.4081891353233814,0.4866266452704975,0.5646729655953645,0.6423300485756012,0.7195998333772439,0.7964842533946092,0.8729852298723414,0.9491046752338723,1.0248444915454524,1.1002065739362672,1.175192804084672,1.2498050578125939,1.3240452002358016,1.3979150867199361,1.4714165638717256,1.5445514688498505
133,133,12715015.0,0.10725046640257276,9.323968776475285,0.809315185860831,1.5673193342350935,2.3215430726181943,3.0757341496447252,3.829883462726532,4.580271519052089,5.326917289740749,6.069839295969778,6.80905613066388,7.544586316130481,8.276448173841292,9.00466006592697,9.729240142327178,10.450206576116445,11.678603769673977,12.89595584938597,14.105133738701548,16.194412059751542,18.378816411501543,20.199494017241662,0.09296654920374829,0.17423845839865015,0.2551050476755285,0.33556833449897244,0.41563032141023715,0.4952930266543243,0.574558423894252,0.6534285066269078,0.7319052433973899,0.8099905951543696,0.8876865137537034,0.9649949412342055,1.0419178115251282,1.1184570456516512,1.1946145583384453,1.2703922523964346,1.3457920229335711,1.4208157541706394,1.4954653212108182,1.5697425910240757
134,134,12715577.0,0.10688645219201863,9.355722633618027,0.7706213377340769,1.530142921008339,2.285876529139964,3.0385876454439575,3.7942466324537385,4.546136989420223,5.294277428082837,6.0386866772618255,6.779383341711726,7.516385959882688,8.249712995286034,8.979382647334107,9.705413273920135,10.42782301488972,11.453552350751165,12.67615990939199,13.88775847480475,15.388986743975362,17.854944056018436,19.825595056140763,0.09708872013321672,0.17819825822740004,0.2589032857452147,0.3392058096071529,0.419107844927796,0.49861138313834985,0.5777184226161353,0.6564309308813333,0.7347508785750423,0.8126802237384639,0.8902209134263894,0.9673748870032974,1.0441440721878448,1.1205303891996234,1.196535745954774,1.2721620439103298,1.3474111732494134,1.422285013793769,1.4967854393199398,1.5709143101591234
135,135,12716327.0,0.10677962450386794,9.365082567449715,0.7687444040779042,1.5286458104272942,2.284757415267515,3.0370980650247197,3.7931349606632145,4.545401295546272,5.293915866321978,6.038697418901331,6.779764511997502,7.517135766630139,8.25082947964901,8.980864057516778,9.707257816250097,10.43002879853836,11.405027725911046,12.628950849001674,13.841155312331367,15.195187300102244,17.731620878183293,19.703257319240727,0.09728175915236224,0.17835075675108072,0.25901544207189514,0.3392778290929441,0.4191399243651987,0.498603726316551,0.5776712221591734,0.6563443855071988,0.7346251851533445,0.8125155771970534,0.8900175082768358,0.967132915651859,1.0438637281099497,1.1202118636209464,1.196179229403494,1.2717677253214081,1.346979240713353,1.4218156561639745,1.4962788419634871,1.5703706599147533
136,136,12716879.0,0.10474911252611332,9.546620261347856,0.7937573895462461,1.5609118991171884,2.3242404469531257,3.0837620302273874,3.839495638359012,4.592206754663006,5.347865741672787,6.099756098639271,6.847896537301885,7.592305786480875,8.333002450930774,9.070005069101736,9.803332104505083,10.533001756553157,11.259032383139182,11.981442124108767,13.007171459970213,14.229779018611039,15.4413775840238,16.94260585319441,0.0945102954434136,0.1748128193053518,0.2547148546259949,0.33421839283654875,0.41332543231433416,0.49203794057953226,0.5703578882732412,0.6482872334366628,0.7258279231245883,0.8029818967014963,0.8797510818860438,0.9561373988978222,1.032142755652973,1.1077690536085287,1.1830181829476123,1.257892023491968,1.3323924490181387,1.4065213198573223,1.480280489741751,1.5536718034582044
137,137,12718229.0,0.1033135745418242,9.679270167882656,0.7768522875479499,1.5493955194986413,2.3180857642893766,3.0829423661618174,3.8439844510098222,4.601230997180965,5.354700968146877,6.109630940913708,6.863026427486428,7.612664560243649,8.35856407363072,9.100743582373255,9.83922157672417,10.574016664887465,11.305147064791552,12.03263115800681,12.756487051768772,13.579142654236012,14.806312245253604,16.021040365433837,0.09617350116027021,0.17591589537752747,0.2552605960534233,0.3342095884294787,0.4127648367479747,0.49092830891611466,0.568701958348257,0.6460877295923785,0.7230875567983897,0.799703365422715,0.8759370690511704,0.9517905752329407,1.0272657798559213,1.1023645680429761,1.1770888184414177,1.2514403992072922,1.3254211681152346,1.3990329743830847,1.4722776588440305,1.54515705240729
138,138,12719461.0,0.10404967417833756,9.610794150936353,0.850716688195187,1.620176019053507,2.3857978486992373,3.147601262706186,3.9056054110804483,4.659829149463549,5.41402022649008,6.1681695395718865,6.918557595897444,7.665203366586104,8.408125372815132,9.147342207509235,9.882872392975836,10.614734250686647,11.342946142772325,12.067526219172532,12.7884926529618,14.01688984651933,15.234241926231325,16.443419815546903,0.08854673161999707,0.16860871853126175,0.2482714237753489,0.3275368210152767,0.40640690374793237,0.4848836405184146,0.5629689922753942,0.6406649108747281,0.7179733383552301,0.7948962086461528,0.8714354427726757,0.94759295545947,1.023370649517459,1.0987704200545958,1.173794151291664,1.2484437183318429,1.3227209881451003,1.3966278171914501,1.470166052391802,1.5433375321343576
139,139,12722387.0,0.10265451186738592,9.741413034936532,1.3827749257681294,2.211657899750894,2.982657583237301,3.749812092808243,4.51314064064418,5.272662223918442,6.028395832050067,6.7811069483540605,7.536765935363841,8.288656292330327,9.03679673099294,9.78120598017193,10.521902644621829,11.25890526279279,11.992232298196138,12.721901950244211,13.447932576830237,14.170342317799822,15.196071653661267,16.41867921230209,0.1562548562416905,0.23575839445224436,0.31486543393002975,0.39357794219522785,0.47189788988893683,0.5498272350523584,0.627367924740284,0.7045218983171919,0.7812910835017394,0.8576774005135179,0.9336827572686687,1.0093090552242243,1.084558184563308,1.1594320251076635,1.2339324506338343,1.308061321473018,1.3818204913574466,1.4552118050739002,1.5282370951921178,1.6008981890650216
140,140,12723546.0,0.10416418606442615,9.600228617746739,0.8367650689864519,1.6058397822027919,2.371078891467599,3.1325016090222757,3.890126788797,4.643973550298184,5.398534205738659,6.152306485826519,6.902319531252651,7.648592030035125,8.391142681732196,9.129990057635473,9.865152534840771,10.596648601373357,11.324496534951097,12.048714404986036,12.820538184795868,14.048321345612376,15.264361192571245,16.47293468229929,0.12916783657241546,0.2649867067692783,0.3724433868763345,0.4517484269016367,0.5306579524019664,0.6091739353205058,0.6872983369128824,0.7650331110168512,0.8423802009358279,0.9193415403112251,0.9959190523884259,1.0721146509140889,1.1479302418945945,1.2233677195899895,1.2984289699176041,1.3731158697634995,1.4474302854342849,1.521374074463078,1.594949086623186,1.6681571598344538
141,141,12724771.0,0.10674759702222661,9.367892373181792,0.7897453203102703,1.5496467266596603,2.305758331499881,3.0580989812570856,3.8141358768955804,4.566402211778638,5.314916782554344,6.059698335133697,6.800765428229869,7.538136682862505,8.271830395881375,9.001864973749145,9.728258732482464,10.451029714770728,11.426028642143411,12.649951765234041,13.862156228563732,15.21618821633461,17.752621794415656,19.72425823547309,0.09503951990117698,0.17610851749989548,0.2735762236564241,0.40966699737701234,0.5395365420106879,0.6190003439620402,0.6980678398046626,0.776741003152688,0.8550218027988337,0.9329121948425425,1.010414125922325,1.0875295332973482,1.1642603457554388,1.2406084812664357,1.3165758470489832,1.3921643429668975,1.467375858358842,1.5422122738094637,1.6166754596089763,1.6907672775602425
142,142,12725307.0,0.10723974242832993,9.324901173352933,0.8200059486171948,1.5780100969914572,2.332233835374558,3.086424912401089,3.8405742254828956,4.590962281808453,5.337608052497113,6.080530058726141,6.819746893420244,7.555277078886844,8.287138936597655,9.015350828683333,9.739930905083542,10.460897338872808,11.68929453243034,12.906646612142335,14.115824501457913,16.205102822507904,18.389507174257908,20.210184779998023,0.09181995072748676,0.17309185992238862,0.25395844919926697,0.3791738429634349,0.5149248235753646,0.6167852850747372,0.696050682314665,0.7749207650473207,0.8533975018178029,0.9314828535747826,1.0091787721741163,1.0864871996546184,1.1634100699455412,1.239949304072064,1.3161068167588583,1.3918845108168474,1.4672842813539841,1.5423080125910524,1.6169575796312312,1.6912348494444887
143,143,12725857.0,0.11003138316766818,9.088316180449887,0.7590730118416963,1.5151099074801913,2.2673762423632486,3.015890813138955,3.7606723657183077,4.501739458814479,5.239110713447116,5.972804426465987,6.702839004333755,7.429232763067074,8.152003745355339,9.127002672728022,10.350925795818652,11.563130259148343,12.91716224691922,15.453595825000269,17.4252322660577,18.511912089662303,19.01121327152702,19.31143203483492,0.09855680338084823,0.18085093879984487,0.2627346520496542,0.34420999031527405,0.42527898791399255,0.5227466940705212,0.6588374677911094,0.7887070124247849,0.8681708143761373,0.9472383102187597,1.0259114735667851,1.1041922732129308,1.1820826652566396,1.259584596336422,1.3367000037114454,1.413430816169536,1.4897789516805329,1.5657463174630804,1.6413348133809944,1.7165463287729392
144,144,12726441.0,0.10910012642063394,9.165892220367507,0.7974252824925178,1.5505066752583778,2.305787929961649,3.057302411226809,3.805068879308709,4.5491060432613235,5.289432488020073,6.026066732102716,6.759027157799474,7.488332128386605,8.213999857366822,8.936048523197952,10.01248279691886,11.23377550076222,12.444768509093375,14.093119548865172,16.488635824215947,18.45830172593097,19.251895874376654,19.750698002196632,0.09430998883716082,0.176275618026409,0.2578324662162219,0.3389825688541079,0.4253317637014899,0.5615586906066403,0.6971062140620983,0.7821947939589659,0.8613413929395313,0.9400932650363968,1.0184523803756156,1.0964206981386768,1.1740001657895474,1.2511927239761318,1.3280003017811255,1.4044248192256577,1.4804681865539102,1.5561323051609552,1.6314190660538856,1.7063303516234851
145,145,12727082.0,0.11042819013105834,9.055658693791688,0.7912811988946977,1.5458075840642183,2.296570949166802,3.0435900840312398,3.7868836591016177,4.526470157690871,5.262368186051541,5.9945960236715345,6.723172114817802,7.448114569292942,8.169441523734157,9.347209782586615,10.565874699805635,11.775657419071333,13.71803348132198,15.972773204106227,17.94047068487702,18.44127190056551,18.93957550922852,19.042602239315272,0.09535874275109876,0.17781762644680416,0.25986526173866775,0.34150370528015384,0.4227349935544107,0.5035611573772741,0.6343177614061902,0.7700008964299242,0.8662679367422655,0.9454937146733283,1.0243243740733954,1.1027618840205116,1.1808082043453785,1.2584652873256152,1.3357350721272578,1.4126194921446231,1.4891204686223554,1.5652399139838864,1.6409797302954665,1.7163418126862813
146,146,12729445.0,0.11292956736340248,8.85507687089638,0.7561707687303079,1.5024432675127817,2.244993919209853,2.983841295113129,3.719003772318427,4.450499838851013,5.178347772428753,5.902565642463692,6.674389422273525,7.9021725830900325,9.118212430048901,10.326785919776947,12.56289302118718,14.676997159991885,16.350728380297394,16.85102906359066,17.348834644764032,17.353413142751943,17.781358462531482,17.78589140596171,0.10090234368754786,0.18468851850771745,0.2676436178038447,0.3501849907691324,0.43231471411053696,0.5140348301509872,0.5953473917505705,0.676254415513008,0.7959258197977782,0.9317446899946411,1.039201370101697,1.1185064101269995,1.197415935627329,1.2759319185458684,1.3540563201382452,1.4317910942422138,1.5091381841611906,1.5860995235365878,1.6626770356137885,1.7388726341394516
147,147,12731033.0,0.10925296591846122,9.153069590315106,0.7648873325666967,1.5183388114546785,2.27324257738994,3.02438141660303,3.7717740730882876,4.515439367223995,5.255395735578233,5.991661803949882,6.724255871082512,7.453196280498709,8.178501285339694,8.90018898323188,10.027302883914626,11.247281439309905,12.457669038594116,14.253069436682102,16.578179900921118,18.54686119601308,19.194022352091025,19.6925751445052,0.09786796667972489,0.17987459532431888,0.2614722296093063,0.34266291311196423,0.4234486760627509,0.5597437311470241,0.6953590382358009,0.7860354535623537,0.8652216341507566,0.9440128905107794,1.0224111938246574,1.1004185027974664,1.1780367676967507,1.2552679304578795,1.3321139190815703,1.4085766566422817,1.4846580532528555,1.5603600118850054,1.635684423541037,1.7106331723335997
148,148,12731792.0,0.10955928755738056,9.127478119792082,0.780536910421705,1.5350975658621795,2.28886984595004,3.038882891376172,3.7851553901586463,4.527706041855717,5.266553417758994,6.001715894964291,6.733211961496878,7.461059895074618,8.185277765109557,8.95710154491939,10.184884705735897,11.400924552694764,12.60949804242281,14.845605143833046,16.95970928263775,18.63344050294326,19.13374118623652,19.631546767409894,0.09617441851958027,0.17830414186098484,0.2600242579014351,0.3413368195010183,0.4222438432634558,0.5419152475482261,0.6777341177450888,0.785190797852145,0.8644958378774472,0.9434053633777769,1.0219213462963164,1.100045747888693,1.1777805219926618,1.2551276119116386,1.3320889512870355,1.4086664633642365,1.4848620618898996,1.560677652870405,1.6361151305658002,1.7111763808934146
