,index,blocknum,p0vs1,p1vs0,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,WBTC-slippagemap_12,WBTC-slippagemap_13,WBTC-slippagemap_14,WBTC-slippagemap_15,WBTC-slippagemap_16,WBTC-slippagemap_17,WBTC-slippagemap_18,WBTC-slippagemap_19,WBTC-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
351,351,15481946.0,12.310742746001964,0.0812298673306905,0.0017575710426093504,0.00349687129833023,0.0052274972890602855,0.006949492112286067,0.008662898833075664,0.010367760455284543,0.012064119382051841,0.01375201806010324,0.015431498821514695,0.017102603493673478,0.01876537400920009,0.020419851654464152,0.02206607814096403,0.023704094390176362,0.02533394135702639,0.026955659885922186,0.028569290468469778,0.03017487345710422,0.031772448938928964,0.033362056831448855,0.014743765549030752,0.014743765549033772,0.014743765549036777,0.014743765549039767,0.014743765549042743,0.0147437655490452,0.0147437655490452,0.0147437655490452,0.0147437655490452,0.0147437655490452,0.0147437655490452,0.0147437655490452,0.0147437655490452,0.0147437655490452,0.0147437655490452,0.0147437655490452,0.0147437655490452,0.0147437655490452,0.0147437655490452,0.0147437655490452
352,352,15484390.0,12.30705026169964,0.08125423872786695,0.001755657497342896,0.0034952187231698083,0.00522610419991592,0.006948357358602601,0.008662021182805015,0.010367138470322808,0.0120637518157433,0.013751903847000028,0.015431636445327938,0.017102991872538297,0.018766011746645796,0.020420737653284574,0.02206721100081196,0.023705473003142956,0.025335564436507026,0.026957526201987287,0.028571398845312863,0.030177222661953794,0.03177503779325268,0.033364884208564795,0.014123365101051258,0.014123365101054277,0.014123365101057281,0.014123365101060272,0.014123365101063247,0.014123365101065617,0.014123365101065617,0.014123365101065617,0.014123365101065617,0.014123365101065617,0.014123365101065617,0.014123365101065617,0.014123365101065617,0.014123365101065617,0.014123365101065617,0.014123365101065617,0.014123365101065617,0.014123365101065617,0.014123365101065617,0.014123365101065617
353,353,15489486.0,12.42203392538005,0.08050211471060728,0.0017564005526759599,0.0034878919086031215,0.005210747889856475,0.006925011614517515,0.008630725748376474,0.010327933020438322,0.012016675934490833,0.013696996505455392,0.015368936878133956,0.017032538924564973,0.018687844114297327,0.020334893748278626,0.02197372917242321,0.023604391288903816,0.025226920895187247,0.026841358441128806,0.02844774435149903,0.030046118784089727,0.031636521619992246,0.03321899276698687,0.021848259759879102,0.034121365102130194,0.03412136510213321,0.03412136510213622,0.03412136510213921,0.034121365102142184,0.03412136510214434,0.03412136510214434,0.03412136510214434,0.03412136510214434,0.03412136510214434,0.03412136510214434,0.03412136510214434,0.03412136510214434,0.03412136510214434,0.03412136510214434,0.03412136510214434,0.03412136510214434,0.03412136510214434,0.03412136510214434
354,354,15493159.0,12.228540564441623,0.0817759073317235,0.0017711934761235717,0.0035163298611831984,0.005252762825679002,0.006980535806203593,0.008699691807609431,0.01041027392901644,0.012112324937347567,0.013805887260425972,0.015491003483484237,0.017167715440407752,0.018836065213488913,0.020496094484367837,0.022147844769513803,0.02379135728559438,0.025426673171089546,0.027053833349032115,0.0286728782901303,0.030283848784804553,0.03188678480892367,0.03348172661934911,0.00021835803421089712,0.00021835803421390725,0.00021835803421690238,0.00021835803421988258,0.0002183580342228479,0.000218358034223321,0.000218358034223321,0.000218358034223321,0.000218358034223321,0.000218358034223321,0.000218358034223321,0.000218358034223321,0.000218358034223321,0.000218358034223321,0.000218358034223321,0.000218358034223321,0.000218358034223321,0.000218358034223321,0.000218358034223321,0.000218358034223321
355,355,15503671.0,12.428246184670359,0.08046187572575217,0.0017476358984243948,0.00347869452939047,0.00520111989129239,0.006914955141702154,0.008620242852186672,0.010317025918025765,0.01200534674541534,0.013685247380639844,0.015356769873746859,0.017019956006257567,0.01867484739937166,0.020321485495418404,0.021959911194338693,0.023590165773671384,0.025212289710470154,0.02682632370375436,0.028432308085148,0.030030283030557457,0.03162028843682792,0.033202364017104476,0.021957197829879007,0.035308560121522115,0.03530856012152513,0.03530856012152814,0.03530856012153113,0.0353085601215341,0.03530856012153641,0.03530856012153641,0.03530856012153641,0.03530856012153641,0.03530856012153641,0.03530856012153641,0.03530856012153641,0.03530856012153641,0.03530856012153641,0.03530856012153641,0.03530856012153641,0.03530856012153641,0.03530856012153641,0.03530856012153641
356,356,15512251.0,12.27141329633339,0.08149020620948304,0.0017595691151274632,0.003501654335224739,0.005235051297959044,0.006959803447670243,0.008675953787683294,0.010383545142696089,0.012082620269627559,0.01377322170467366,0.015455391623471107,0.017129172083009923,0.018794604878544525,0.020451731890773556,0.02210059422524458,0.02374123328253905,0.02537369002152171,0.026998005186776655,0.02861421951640332,0.030222373385314603,0.03182250690990634,0.033414660043834365,0.00785536154895998,0.007855361548962997,0.007855361548965996,0.007855361548968981,0.007855361548971953,0.007855361548973462,0.007855361548973462,0.007855361548973462,0.007855361548973462,0.007855361548973462,0.007855361548973462,0.007855361548973462,0.007855361548973462,0.007855361548973462,0.007855361548973462,0.007855361548973462,0.007855361548973462,0.007855361548973462,0.007855361548973462,0.007855361548973462
357,357,15517233.0,12.287375708831494,0.08138434306043517,0.001752755118762124,0.0034937084750168443,0.005225979101188134,0.00694961060175263,0.008664645730207166,0.010371127594292862,0.012069098827810414,0.013758601720702293,0.015439678712452021,0.017112371613143693,0.018776722345246452,0.020432772547356298,0.02208056356457741,0.023720136555646497,0.025351532590686822,0.02697479240325807,0.02858995660653965,0.030197065454699062,0.03179615926932149,0.03338727798219803,0.010726202471948186,0.010726202471951204,0.010726202471954206,0.010726202471957194,0.010726202471960166,0.01072620247196206,0.01072620247196206,0.01072620247196206,0.01072620247196206,0.01072620247196206,0.01072620247196206,0.01072620247196206,0.01072620247196206,0.01072620247196206,0.01072620247196206,0.01072620247196206,0.01072620247196206,0.01072620247196206,0.01072620247196206,0.01072620247196206
358,358,15519032.0,12.352668408329782,0.08095416852003162,0.0017509898201890045,0.003487335986615411,0.00521502252015232,0.006934092543645536,0.008644589266960752,0.010346555043145656,0.012040032802833337,0.013725064724917796,0.015401692879281491,0.017069959326246605,0.018729905606362875,0.02038157322133979,0.02202500360686443,0.023660237762849676,0.025287316481574087,0.026906280556155897,0.028517170421614783,0.030120026367803785,0.03171488841426438,0.033301796405821635,0.02191484596649688,0.02212986199256474,0.02212986199256775,0.022129861992570745,0.022129861992573725,0.02212986199257669,0.022129861992577195,0.022129861992577195,0.022129861992577195,0.022129861992577195,0.022129861992577195,0.022129861992577195,0.022129861992577195,0.022129861992577195,0.022129861992577195,0.022129861992577195,0.022129861992577195,0.022129861992577195,0.022129861992577195,0.022129861992577195
359,359,15519847.0,12.61228154805185,0.07928779548649265,0.001735734947790724,0.0034541176144683517,0.005163930158189911,0.006865215439229282,0.008558015970964714,0.010242373914251472,0.011918331690581685,0.013585930836450814,0.015245213357062576,0.01689622048019432,0.018538993730433773,0.020173573845479208,0.02180000193350641,0.023418318637500393,0.025028564358732703,0.02663077924511831,0.02822500349978416,0.02981127692866336,0.03138963914696804,0.03296012976777981,0.022107862531795874,0.0437805883401093,0.06534522610810539,0.06728076042119152,0.06728076042119453,0.06728076042119753,0.06728076042120051,0.06728076042120348,0.06728076042120422,0.06728076042120422,0.06728076042120422,0.06728076042120422,0.06728076042120422,0.06728076042120422,0.06728076042120422,0.06728076042120422,0.06728076042120422,0.06728076042120422,0.06728076042120422,0.06728076042120422
360,360,15521156.0,12.678032930028238,0.07887658957183137,0.0017332938266195743,0.0034472146383032727,0.005152587738342488,0.006849455644724889,0.00853786078780018,0.010217845485942886,0.011889451555036857,0.01355272079802692,0.015207694975633167,0.016854415310055524,0.01849292307173593,0.020123259090837262,0.021745464208042752,0.023359578912951613,0.02496564355780453,0.026563698338254345,0.02815378317003083,0.02973593788831518,0.03131020191739218,0.03287661467563352,0.02213922399110189,0.04386836924453498,0.06548914572818952,0.07862483541478274,0.07862483541478575,0.07862483541478876,0.07862483541479175,0.07862483541479473,0.078624835414797,0.078624835414797,0.078624835414797,0.078624835414797,0.078624835414797,0.078624835414797,0.078624835414797,0.078624835414797,0.078624835414797,0.078624835414797,0.078624835414797,0.078624835414797
361,361,15522082.0,12.908292126111641,0.07746958236071695,0.0017132249918218921,0.003411790538331262,0.005101884934949247,0.006783550245561663,0.008456828666294765,0.010121762000605218,0.011778391896202361,0.013426759708592596,0.015066906608230868,0.016698873792400752,0.018322701778802946,0.01993843131164543,0.021546102770202837,0.023145756380950712,0.02473743198776815,0.02632116957242557,0.027897008599073316,0.02946498842811853,0.0310251483950326,0.032577527390684695,0.022397973633044178,0.04432355369909735,0.06613978456169993,0.08784721215937172,0.10944637888597987,0.11827087041692191,0.11827087041692494,0.11827087041692794,0.11827087041693092,0.11827087041693389,0.11827087041693558,0.11827087041693558,0.11827087041693558,0.11827087041693558,0.11827087041693558,0.11827087041693558,0.11827087041693558,0.11827087041693558,0.11827087041693558,0.11827087041693558
362,362,15523610.0,12.975586694744058,0.07706780614436987,0.001703176392574963,0.0033973315924907,0.005083037569893632,0.006760336543651367,0.008429270228523252,0.010089880683298467,0.01174220907076176,0.013386296859870528,0.01502218519879129,0.01664991490826747,0.018269526698975875,0.019881061040154465,0.02148455814783959,0.02308005829408886,0.024667601143327472,0.026247226492250614,0.027818973925546293,0.029382882501224755,0.030938991552169105,0.03248733976047095,0.02252895399085312,0.044511611764460335,0.06638463652911938,0.0881485729343724,0.10980396914155317,0.12984654926892727,0.1298465492689303,0.12984654926893333,0.1298465492689363,0.1298465492689393,0.12984654926894226,0.1298465492689425,0.1298465492689425,0.1298465492689425,0.1298465492689425,0.1298465492689425,0.1298465492689425,0.1298465492689425,0.1298465492689425,0.1298465492689425
363,363,15525710.0,13.040623833775383,0.07668344802723219,0.0017132125403714082,0.0034031379089526246,0.00508463508483034,0.006757746224776435,0.008422513094667367,0.010078977425603795,0.011727180298380786,0.01336716331922862,0.014998967182337435,0.01662263283054159,0.01823820085404647,0.01984571159563461,0.021445205246889327,0.023036721724245472,0.024620300868632643,0.026195982319377423,0.027763805500048967,0.029323809406183475,0.03087603319742245,0.03242051557680377,0.022398999202767278,0.04443668035677142,0.06636445300893515,0.08818286604746563,0.10989246503369801,0.1314937919797871,0.1407492088945169,0.14074920889451992,0.14074920889452291,0.1407492088945259,0.14074920889452888,0.14074920889453063,0.14074920889453063,0.14074920889453063,0.14074920889453063,0.14074920889453063,0.14074920889453063,0.14074920889453063,0.14074920889453063,0.14074920889453063
364,364,15529401.0,12.64637901425289,0.07907401785704563,0.0017364788999817606,0.0034525433466929332,0.0051600493827445495,0.006859039610991042,0.00854955642226366,0.010231642230072845,0.01190533906885318,0.01357068859100485,0.015227732661912349,0.016876512607959082,0.018517069689425555,0.02014944473280762,0.021773678807897028,0.023389812293607506,0.02499788566321521,0.026597939233115174,0.02819001282703853,0.029774146304941112,0.03135037932589433,0.03291875123257682,0.022098705539516376,0.04380070791205943,0.06539447475989235,0.0731418407821158,0.07314184078211881,0.07314184078212183,0.07314184078212481,0.07314184078212778,0.07314184078212932,0.07314184078212932,0.07314184078212932,0.07314184078212932,0.07314184078212932,0.07314184078212932,0.07314184078212932,0.07314184078212932,0.07314184078212932,0.07314184078212932,0.07314184078212932,0.07314184078212932
365,365,15531991.0,12.683104903932936,0.07884504682208435,0.0017368508495972277,0.0034504289410570215,0.0051554609328384494,0.0068519895285285865,0.008540057079392656,0.010219705828122915,0.011890977641000399,0.013553914367200255,0.015208557571836092,0.016854948526464276,0.018493128662270347,0.02012313861862887,0.02174501927944966,0.023358811284424127,0.02496455479978778,0.02656229005913935,0.02815205690745184,0.02973389521614007,0.031307844442714276,0.032873943934815304,0.022094142254533072,0.04382763227477336,0.06545273307478283,0.0794511799567315,0.07945117995673452,0.07945117995673752,0.07945117995674052,0.07945117995674349,0.07945117995674589,0.07945117995674589,0.07945117995674589,0.07945117995674589,0.07945117995674589,0.07945117995674589,0.07945117995674589,0.07945117995674589,0.07945117995674589,0.07945117995674589,0.07945117995674589,0.07945117995674589
366,366,15535262.0,12.342790719081833,0.08101895452654884,0.0017583359968229978,0.003495376737171455,0.005223754487074585,0.006943512250024228,0.008654693126138336,0.010357340014720384,0.01205149521463612,0.013737201192039052,0.015414500165796787,0.017083433850668673,0.018744044305443887,0.02039637269290718,0.02204046048201595,0.02367634882093671,0.02530407853041289,0.026923690321121296,0.028535224662299883,0.030138721769985007,0.03173422191623428,0.03332176476547289,0.020319239210672756,0.020319239210675778,0.02031923921067879,0.020319239210681784,0.02031923921068476,0.020319239210687727,0.020319239210687994,0.020319239210687994,0.020319239210687994,0.020319239210687994,0.020319239210687994,0.020319239210687994,0.020319239210687994,0.020319239210687994,0.020319239210687994,0.020319239210687994,0.020319239210687994,0.020319239210687994,0.020319239210687994,0.020319239210687994
367,367,15536059.0,12.377397229304442,0.08079243006214772,0.001747877735833486,0.0034824885246904054,0.005208448296549676,0.00692580019479894,0.008634587180107808,0.010334852141590571,0.012026637235147079,0.013709985033522236,0.015384937478132132,0.017051536623731395,0.018709823761562033,0.02035984074249811,0.022001628511666642,0.023635228403682956,0.02526068095676491,0.026878026941033084,0.028487306765030584,0.030088560796042628,0.03168182880281826,0.03326715080724259,0.02195363131589164,0.02647123258785293,0.026471232587855942,0.02647123258785894,0.026471232587861923,0.026471232587864893,0.026471232587865986,0.026471232587865986,0.026471232587865986,0.026471232587865986,0.026471232587865986,0.026471232587865986,0.026471232587865986,0.026471232587865986,0.026471232587865986,0.026471232587865986,0.026471232587865986,0.026471232587865986,0.026471232587865986,0.026471232587865986
368,368,15539005.0,12.628687355251937,0.0791847934681926,0.0017396835468615989,0.0034569495979698784,0.005165651179310323,0.006865831031434236,0.008557531678697756,0.01024079528891957,0.011915664038884059,0.013582179718560803,0.015240384088070913,0.016890318495780664,0.018532024226812816,0.02016554236330475,0.02179091365659441,0.023408178854967886,0.02501737823667567,0.02661855215385497,0.028211740467043556,0.02979698328421615,0.03137431998630138,0.03294379006354861,0.022058126665044954,0.043744943249160465,0.06532360112456084,0.07005644600018303,0.07005644600018604,0.07005644600018904,0.07005644600019202,0.07005644600019499,0.07005644600019612,0.07005644600019612,0.07005644600019612,0.07005644600019612,0.07005644600019612,0.07005644600019612,0.07005644600019612,0.07005644600019612,0.07005644600019612,0.07005644600019612,0.07005644600019612,0.07005644600019612
369,369,15540055.0,13.2125712051946,0.07568549561396833,0.001693440487735208,0.0033723335219057763,0.005042853482354685,0.0067050420483285396,0.008358940860161044,0.01000459125787486,0.011642034273022383,0.013271310962101508,0.014892462039375578,0.01650552798238295,0.018110549128417246,0.019707565548571504,0.02129661724876766,0.02287774393791364,0.024450985122914694,0.0260163800947553,0.0275739680149734,0.029123787798951913,0.0306658782018943,0.03220027789722156,0.022659658562054413,0.04484215330475577,0.06691401750843978,0.08887580233858705,0.11072805761720098,0.13247133164962724,0.15410616403921043,0.17004644600557509,0.1700464460055781,0.1700464460055811,0.1700464460055841,0.17004644600558708,0.17004644600558974,0.17004644600558974,0.17004644600558974,0.17004644600558974,0.17004644600558974,0.17004644600558974,0.17004644600558974,0.17004644600558974
370,370,15542796.0,13.372069158738256,0.07478274215673864,0.0016873302191573018,0.0033561805435557,0.005016707854358603,0.006668953778606564,0.008312959405236162,0.009948765869152162,0.011576414204923158,0.013195944989646184,0.014807398786261554,0.016410815790498075,0.01800623604171484,0.019593699615376117,0.021173245970465188,0.02274491478119197,0.024308745189696133,0.02586477640986828,0.027413047303922213,0.028953596475763652,0.030486462545576142,0.032011683747996525,0.02274226686139681,0.04505824902804707,0.06726293678180242,0.08935688197675958,0.1113406387607174,0.13321475656147097,0.1549797815698197,0.17663626001995444,0.196894859351205,0.196894859351208,0.19689485935121104,0.196894859351214,0.196894859351217,0.19689485935121998,0.19689485935122025,0.19689485935122025,0.19689485935122025,0.19689485935122025,0.19689485935122025,0.19689485935122025
371,371,15544095.0,13.424319437807199,0.07449167197136851,0.0016882776727536511,0.0033538771005144495,0.005011169719712207,0.0066601970341513515,0.00830100012408846,0.009933620104322124,0.011558097754245123,0.01317447373438762,0.014782788347126145,0.016383081856366895,0.017975394355165934,0.019559765435740787,0.02113623491736598,0.022704842091612568,0.024265626131526274,0.025818626170279815,0.027363880985015042,0.028901429185466093,0.030431309198189156,0.03195355934465511,0.022729810025097164,0.045089348793943586,0.06733737431742837,0.08947444277740285,0.11150110762393141,0.13341791936604994,0.15522542709614018,0.17692417307444128,0.19851470295266277,0.2056159221130134,0.20561592211301644,0.20561592211301943,0.2056159221130224,0.20561592211302537,0.20561592211302684,0.20561592211302684,0.20561592211302684,0.20561592211302684,0.20561592211302684,0.20561592211302684
372,372,15545823.0,13.483513615369494,0.07416464495279086,0.0016718007435262627,0.003333740063623039,0.004987390840534183,0.006632794477949403,0.008269991951360488,0.009899024263577938,0.01151993218944074,0.013132756152606737,0.014737536547357674,0.016334313497666477,0.01792312684772155,0.019504016360920116,0.021077021594726558,0.022642181786261383,0.02419953614470294,0.025749123434125765,0.027290982651503707,0.028825152128162716,0.03035167029757318,0.031870575292105546,0.022952020561840442,0.04536080295735,0.06765782501770494,0.08984364622504423,0.11191882174687721,0.13388390046064125,0.15573943506163598,0.17748596981847686,0.19912404722913224,0.2157118017667948,0.21571180176679783,0.21571180176680085,0.21571180176680382,0.21571180176680682,0.21571180176680957,0.21571180176680957,0.21571180176680957,0.21571180176680957,0.21571180176680957,0.21571180176680957
373,373,15548066.0,13.782044620909131,0.07255817460370659,0.001665457673242492,0.003309298939606315,0.004944941848963842,0.006572427400390137,0.008191796248638127,0.0098030889193246,0.011406345572543667,0.01300160632017257,0.014588911200322895,0.016168299636381753,0.017739811268419396,0.019303485306439074,0.02085936092874262,0.022407476963571125,0.023947872078352313,0.02548058485796005,0.02700565359645234,0.02852311638218149,0.030033011265927497,0.03153537579084122,0.023041218779739407,0.04569671194191989,0.06823921542781575,0.09066929466462584,0.1129875095409987,0.13519441583201922,0.15729057010078645,0.1792765261293616,0.2011528312427923,0.22292003297266916,0.24457867717364673,0.2652693455194688,0.26526934551947184,0.26526934551947484,0.26526934551947784,0.26526934551948084,0.2652693455194838,0.2652693455194841,0.2652693455194841,0.2652693455194841
374,374,15551330.0,13.892737625002258,0.07198005367929328,0.0016518134058729835,0.0032890927776222305,0.004918206484918068,0.006539195436605799,0.008152100072588686,0.009756960802670543,0.011353817551813831,0.012942710293134749,0.014523678911741318,0.016096762773250804,0.01766200123647784,0.019219433427092984,0.020769098226205818,0.022311034452509423,0.023845280649009207,0.025371875168499623,0.026890856067590972,0.02840226146332626,0.029906129054618567,0.0314024964771891,0.023230761346654156,0.04597705311610749,0.06860990371700701,0.09112987782886559,0.1135375397884597,0.1358334466379378,0.15801815975946687,0.18009223110556993,0.20205621144964325,0.22391065368556548,0.24565610053952436,0.2672930964383206,0.2836650159696068,0.2836650159696098,0.28366501596961285,0.2836650159696158,0.2836650159696188,0.2836650159696215,0.2836650159696215,0.2836650159696215
375,375,15555312.0,13.764140498294234,0.07265255684682442,0.001654329048242401,0.0032992390676465314,0.004935945476572562,0.0065644891654602485,0.00818491091344672,0.009797251146761094,0.011401550260337881,0.012997848270409037,0.014586185023469478,0.016166600387111957,0.01773913381110932,0.019303824530322373,0.02086071175013414,0.022409834327338,0.02395123105577114,0.025484940358603374,0.02701100066072407,0.028529450084998867,0.03004032653713151,0.031543667872439334,0.023194337639052428,0.04583511026160004,0.06836296752735373,0.09077847239132787,0.11308218389763093,0.1352746620630089,0.15735645917682706,0.1793281298167539,0.20119022036334033,0.22294328085185255,0.24458785091553795,0.26247084077284655,0.2624708407728496,0.2624708407728526,0.2624708407728556,0.2624708407728586,0.2624708407728615,0.2624708407728615,0.2624708407728615,0.2624708407728615
376,376,15561932.0,13.835896845948856,0.07227576290385539,0.0016495767772860982,0.0032902158345805674,0.004922672573563223,0.006546987738818169,0.008163202068444833,0.009771355937356117,0.011371489461947853,0.01296364259587588,0.014547855321771337,0.016124167208709576,0.017692617514837645,0.01925324548105178,0.020806090303849993,0.022351190528931666,0.023888585024724768,0.025418312084855635,0.026940409997673564,0.02845491674530707,0.029961870267969586,0.03146130817395332,0.023261039360965404,0.04596075200357306,0.06854725403625009,0.09102111155285951,0.11338288688364036,0.13563313665401827,0.15777242005990366,0.1798012867463023,0.20172029026103233,0.22352997758543686,0.24523089581653293,0.26682358325415517,0.2743555561067173,0.2743555561067203,0.2743555561067233,0.2743555561067263,0.2743555561067293,0.2743555561067308,0.2743555561067308,0.2743555561067308
377,377,15562780.0,14.481386798040795,0.06905415993275528,0.0016276651456669877,0.0032313227507251713,0.004826982328935043,0.006414684011898111,0.00799446731209667,0.009566371853086526,0.011130436930869188,0.01268670150916628,0.014235204605389159,0.01577598487429882,0.01730908089015572,0.018834530845016614,0.020352373099764287,0.021862645329947087,0.02336538552844605,0.024860631077125675,0.026348419542347862,0.027828787867706876,0.029301773315610152,0.030006194654648086,0.0235762938028032,0.046799477619982814,0.06990684158070214,0.09289896323670739,0.11577641733940244,0.13853977562331385,0.16118960658504172,0.18372647525740546,0.2061509480497724,0.228463582446624,0.2506649385918565,0.27275557063486117,0.29473603161198925,0.3166068680789871,0.3383686302595345,0.3600218597449532,0.3796324355801507,0.37963243558015375,0.37963243558015675,0.37963243558015974
378,378,15564339.0,14.393323607445677,0.06947665648833876,0.0016236129439513415,0.003232168912295183,0.0048327024694080345,0.006425253765936267,0.00800986255351235,0.009586568493670195,0.011155410932882902,0.012716429096724744,0.01426966216863359,0.015815148779863366,0.017352927594559735,0.018883037091317504,0.020405515548736018,0.021920400940906814,0.023427731291736777,0.024927544112237462,0.02641987693423418,0.027904767109788398,0.0293822517124621,0.030852367697547182,0.023634386690646454,0.04678685207117817,0.06982385025263549,0.0927459563436845,0.11555374250597392,0.13824778107507024,0.16082863938412154,0.18329687949362,0.20565306469769978,0.22789775259675282,0.25003150166235216,0.2720548625122832,0.2939683879509162,0.3157726241924852,0.33746811754457967,0.3590554090045264,0.3655105775129266,0.3655105775129296,0.3655105775129326,0.3655105775129356
379,379,15566318.0,14.320108175795438,0.06983187471238869,0.0016347794141049375,0.003247442108164908,0.004852062014886168,0.006448679330745156,0.008037333862381884,0.009618065233557046,0.011190913176311051,0.012755916890356538,0.014313115449911274,0.01586254788226156,0.01740425285421249,0.018938268954599533,0.02046463448525817,0.021983387638090927,0.023494566294170703,0.02499820837595464,0.026494351289160473,0.027983032626239926,0.02946428944287031,0.03093815877451099,0.02347365161695007,0.04656715625168997,0.06954548853201736,0.09240922068287936,0.11515892517467659,0.1377951695610126,0.16031852294228002,0.18272954402123606,0.2050287976967617,0.22721683628578232,0.24929421966801818,0.27126149462939186,0.2931192152022758,0.31486792353714793,0.3365081652290156,0.35352762221915157,0.35352762221915457,0.35352762221915757,0.35352762221916056,0.35352762221916356
380,380,15575581.0,14.23871980574661,0.07023103296101167,0.0016412374244319252,0.0032585026228054022,0.0048677020045131865,0.006468875921692486,0.008062064234881072,0.009647307052053668,0.011224643754138898,0.01279411383138613,0.01435575654691094,0.015909610924698944,0.01745571583573812,0.018994109885369422,0.02052483149881368,0.022047918999230323,0.023563410495946062,0.02507134378230597,0.02657175659736012,0.02806468651510459,0.029550170757054604,0.03102824644528691,0.023381327648319215,0.04640911281799533,0.0693220523798605,0.09212071845888192,0.1148056816707178,0.13737750925977346,0.15983676487027595,0.18218401000865883,0.2044198021426282,0.2265446995975209,0.24855925454940728,0.2704640161905659,0.2922595322540649,0.3139463488381804,0.3355250067135808,0.340257851589203,0.340257851589206,0.340257851589209,0.340257851589212,0.34025785158921495
381,381,15577813.0,14.169124206879808,0.07057599223489415,0.0016446350095413733,0.0032658670747253973,0.004879013653589359,0.006484115098930004,0.008081211389661754,0.009670342550568936,0.011251548204799497,0.012824868085604778,0.014390341294351608,0.015948007112013992,0.017497904371153172,0.0190400719418517,0.020574548321325187,0.0221013717265696,0.023620580547457633,0.02513221267143299,0.02663630584988951,0.028132897680781338,0.029622025592550477,0.031103726829311718,0.023333017867940804,0.04630445602721897,0.06916133116858915,0.0919042120145586,0.11453366731023262,0.13705026399650264,0.15945456363712887,0.18174712724152675,0.20392851339986062,0.22599927292810565,0.24795996061414016,0.2698111230349913,0.2915533086709793,0.3131870608065504,0.3289115402176148,0.3289115402176178,0.32891154021762087,0.32891154021762387,0.3289115402176268,0.32891154021762947
382,382,15582424.0,14.300075052447056,0.06992970290941782,0.0016273497342427275,0.003241141739217194,0.004846885254580849,0.0064446205139324165,0.008034387362244912,0.00961622567093314,0.011190174897507345,0.012756274389608373,0.014314563364519816,0.01586508069443744,0.01740786519264669,0.018942955494694866,0.020470389762559323,0.02199020633672867,0.02350244315064679,0.025007138090552963,0.0265043286189782,0.027994052299280207,0.0294763463335148,0.030951247730177545,0.02357984497974479,0.046657190637629346,0.06961944399160003,0.0924671784367461,0.11520096428232178,0.13782137020501728,0.16032896137959116,0.18272430263224995,0.2050079514847444,0.22718046637611775,0.2492424013902042,0.2711943060051327,0.2930367317792127,0.31477022179945296,0.3363953225994624,0.3503937694814111,0.35039376948141415,0.35039376948141715,0.35039376948142015,0.3503937694814231
383,383,15584579.0,14.361694681504135,0.06962966573073447,0.0016306801863758197,0.003241006413059348,0.0048433014739085335,0.006437605373819816,0.008023958151653526,0.009602399332386309,0.011172968342689195,0.012735704589787076,0.014290646940684222,0.015837834511248296,0.017377305757569503,0.01890909915666611,0.020433253177187843,0.021949805794131947,0.023458795038489043,0.024960258432374424,0.026454233699292673,0.027940758032171054,0.02941986869971411,0.030891602679097897,0.02353256677045208,0.04665957891625122,0.06967125084763284,0.09256815883487438,0.11535087286154759,0.1380199630095643,0.16057599595639982,0.1830195364343803,0.20535114364374904,0.2275713777946148,0.2496807931329812,0.27167994454158745,0.2935693787572614,0.3153496444683792,0.337021286978185,0.3585848462232415,0.36030527823194747,0.36030527823195047,0.36030527823195346,0.36030527823195646
384,384,15585096.0,14.77687037469691,0.0676733282923253,0.0016017149793264402,0.0031892578285650495,0.004768883177488192,0.006340630610783871,0.007904539186462334,0.009460648237406685,0.011008996445708526,0.012549622630048005,0.014082565329341415,0.015607862888236224,0.017125553259860527,0.01863567454939906,0.020138264440964868,0.0216333605518398,0.023121000150755577,0.024601220582025032,0.026074058645743393,0.02674909536677222,0.02674909536677222,0.02674909536677222,0.023957388466198524,0.04741630282993182,0.07075822293260009,0.09398372925170632,0.11709340476606585,0.14008782662914984,0.16296756753249675,0.18573320210769573,0.20838529678992035,0.23092441955756357,0.25335113475699816,0.27566600116914236,0.2978695768486264,0.3199624189641521,0.3419450767377593,0.3638181015024184,0.3855820379076714,0.4072374341148522,0.4272800142422263,0.42728001424222933
