,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20,USDP-slippagemap_01,USDP-slippagemap_2,USDP-slippagemap_3,USDP-slippagemap_4,USDP-slippagemap_5,USDP-slippagemap_6,USDP-slippagemap_7,USDP-slippagemap_8,USDP-slippagemap_9,USDP-slippagemap_10,USDP-slippagemap_11,USDP-slippagemap_12,USDP-slippagemap_13,USDP-slippagemap_14,USDP-slippagemap_15,USDP-slippagemap_16,USDP-slippagemap_17,USDP-slippagemap_18,USDP-slippagemap_19,USDP-slippagemap_20
66,66,12928648.0,1.001000450120021,0.9990005497800716,17085.54593034885,17085.54593034885,17085.54593034885,17085.54593034885,17085.54593034885,17085.54593034885,17085.54593034885,17085.54593034885,17085.54593034885,17085.54593034885,17085.54593034885,17085.54593034885,17085.54593034885,17085.54593034885,17085.54593034885,17085.54593034885,17085.54593034885,17085.54593034885,17085.54593034885,17085.54593034885,18108.993108581817,18108.993108581817,18108.993108581817,18108.993108581817,18108.993108581817,18108.993108581817,18108.993108581817,18108.993108581817,18108.993108581817,18108.993108581817,18108.993108581817,18108.993108581817,18108.993108581817,18108.993108581817,18108.993108581817,18108.993108581817,18108.993108581817,18108.993108581817,18108.993108581817,18108.993108581817
67,67,12929408.0,1.0017013606802379,0.9983015290314845,10574.970158539949,10574.970158539949,10574.970158539949,10574.970158539949,10574.970158539949,10574.970158539949,10574.970158539949,10574.970158539949,10574.970158539949,10574.970158539949,10574.970158539949,10574.970158539949,10574.970158539949,10574.970158539949,10574.970158539949,10574.970158539949,10574.970158539949,10574.970158539949,10574.970158539949,10574.970158539949,24628.8513287887,24628.8513287887,24628.8513287887,24628.8513287887,24628.8513287887,24628.8513287887,24628.8513287887,24628.8513287887,24628.8513287887,24628.8513287887,24628.8513287887,24628.8513287887,24628.8513287887,24628.8513287887,24628.8513287887,24628.8513287887,24628.8513287887,24628.8513287887,24628.8513287887,24628.8513287887
68,68,12933056.0,1.0015010504551363,0.9985011993203061,12857.891406099372,12857.891406099372,12857.891406099372,12857.891406099372,12857.891406099372,12857.891406099372,12857.891406099372,12857.891406099372,12857.891406099372,12857.891406099372,12857.891406099372,12857.891406099372,12857.891406099372,12857.891406099372,12857.891406099372,12857.891406099372,12857.891406099372,12857.891406099372,12857.891406099372,12857.891406099372,22342.125838303615,22342.125838303615,22342.125838303615,22342.125838303615,22342.125838303615,22342.125838303615,22342.125838303615,22342.125838303615,22342.125838303615,22342.125838303615,22342.125838303615,22342.125838303615,22342.125838303615,22342.125838303615,22342.125838303615,22342.125838303615,22342.125838303615,22342.125838303615,22342.125838303615,22342.125838303615
69,69,12934390.0,1.000400060004,0.9996000999800037,22750.42988065865,22750.42988065865,22750.42988065865,22750.42988065865,22750.42988065865,22750.42988065865,22750.42988065865,22750.42988065865,22750.42988065865,22750.42988065865,22750.42988065865,22750.42988065865,22750.42988065865,22750.42988065865,22750.42988065865,22750.42988065865,22750.42988065865,22750.42988065865,22750.42988065865,22750.42988065865,12439.956251473553,12439.956251473553,12439.956251473553,12439.956251473553,12439.956251473553,12439.956251473553,12439.956251473553,12439.956251473553,12439.956251473553,12439.956251473553,12439.956251473553,12439.956251473553,12439.956251473553,12439.956251473553,12439.956251473553,12439.956251473553,12439.956251473553,12439.956251473553,12439.956251473553,12439.956251473553
70,70,12938189.0,1.0006001500200015,0.9994002099440127,20327.971679274713,20327.971679274713,20327.971679274713,20327.971679274713,20327.971679274713,20327.971679274713,20327.971679274713,20327.971679274713,20327.971679274713,20327.971679274713,20327.971679274713,20327.971679274713,20327.971679274713,20327.971679274713,20327.971679274713,20327.971679274713,20327.971679274713,20327.971679274713,20327.971679274713,20327.971679274713,14863.74375160401,14863.74375160401,14863.74375160401,14863.74375160401,14863.74375160401,14863.74375160401,14863.74375160401,14863.74375160401,14863.74375160401,14863.74375160401,14863.74375160401,14863.74375160401,14863.74375160401,14863.74375160401,14863.74375160401,14863.74375160401,14863.74375160401,14863.74375160401,14863.74375160401,14863.74375160401
71,71,12942788.0,1.0007002100350033,0.9993002799160212,19329.21399322355,19329.21399322355,19329.21399322355,19329.21399322355,19329.21399322355,19329.21399322355,19329.21399322355,19329.21399322355,19329.21399322355,19329.21399322355,19329.21399322355,19329.21399322355,19329.21399322355,19329.21399322355,19329.21399322355,19329.21399322355,19329.21399322355,19329.21399322355,19329.21399322355,19329.21399322355,15863.243751657807,15863.243751657807,15863.243751657807,15863.243751657807,15863.243751657807,15863.243751657807,15863.243751657807,15863.243751657807,15863.243751657807,15863.243751657807,15863.243751657807,15863.243751657807,15863.243751657807,15863.243751657807,15863.243751657807,15863.243751657807,15863.243751657807,15863.243751657807,15863.243751657807,15863.243751657807
72,72,12952146.0,1.001801530816306,0.9982017088605983,9663.493984926801,9663.493984926801,9663.493984926801,9663.493984926801,9663.493984926801,9663.493984926801,9663.493984926801,9663.493984926801,9663.493984926801,9663.493984926801,9663.493984926801,9663.493984926801,9663.493984926801,9663.493984926801,9663.493984926801,9663.493984926801,9663.493984926801,9663.493984926801,9663.493984926801,9663.493984926801,25542.012182259306,25542.012182259306,25542.012182259306,25542.012182259306,25542.012182259306,25542.012182259306,25542.012182259306,25542.012182259306,25542.012182259306,25542.012182259306,25542.012182259306,25542.012182259306,25542.012182259306,25542.012182259306,25542.012182259306,25542.012182259306,25542.012182259306,25542.012182259306,25542.012182259306,25542.012182259306
73,73,12958571.0,1.0001,0.9999000099990001,24709.53944495485,24709.53944495485,24709.53944495485,24709.53944495485,24709.53944495485,24709.53944495485,24709.53944495485,24709.53944495485,24709.53944495485,24709.53944495485,24709.53944495485,24709.53944495485,24709.53944495485,24709.53944495485,24709.53944495485,24709.53944495485,24709.53944495485,24709.53944495485,24709.53944495485,24709.53944495485,10480.259499852704,10480.259499852704,10480.259499852704,10480.259499852704,10480.259499852704,10480.259499852704,10480.259499852704,10480.259499852704,10480.259499852704,10480.259499852704,10480.259499852704,10480.259499852704,10480.259499852704,10480.259499852704,10480.259499852704,10480.259499852704,10480.259499852704,10480.259499852704,10480.259499852704,10480.259499852704
74,74,12967235.0,1.0013007802860714,0.9987009095451821,14157.64672834287,14157.64672834287,14157.64672834287,14157.64672834287,14157.64672834287,14157.64672834287,14157.64672834287,14157.64672834287,14157.64672834287,14157.64672834287,14157.64672834287,14157.64672834287,14157.64672834287,14157.64672834287,14157.64672834287,14157.64672834287,14157.64672834287,14157.64672834287,14157.64672834287,14157.64672834287,21040.469717178927,21040.469717178927,21040.469717178927,21040.469717178927,21040.469717178927,21040.469717178927,21040.469717178927,21040.469717178927,21040.469717178927,21040.469717178927,21040.469717178927,21040.469717178927,21040.469717178927,21040.469717178927,21040.469717178927,21040.469717178927,21040.469717178927,21040.469717178927,21040.469717178927,21040.469717178927
75,75,12972482.0,1.0015010504551363,0.9985011993203061,12607.000850949566,12607.000850949566,12607.000850949566,12607.000850949566,12607.000850949566,12607.000850949566,12607.000850949566,12607.000850949566,12607.000850949566,12607.000850949566,12607.000850949566,12607.000850949566,12607.000850949566,12607.000850949566,12607.000850949566,12607.000850949566,12607.000850949566,12607.000850949566,12607.000850949566,12607.000850949566,22593.405448785,22593.405448785,22593.405448785,22593.405448785,22593.405448785,22593.405448785,22593.405448785,22593.405448785,22593.405448785,22593.405448785,22593.405448785,22593.405448785,22593.405448785,22593.405448785,22593.405448785,22593.405448785,22593.405448785,22593.405448785,22593.405448785,22593.405448785
76,76,12977028.0,1.000800280056007,0.9992003598800331,18566.674177413217,18566.674177413217,18566.674177413217,18566.674177413217,18566.674177413217,18566.674177413217,18566.674177413217,18566.674177413217,18566.674177413217,18566.674177413217,18566.674177413217,18566.674177413217,18566.674177413217,18566.674177413217,18566.674177413217,18566.674177413217,18566.674177413217,18566.674177413217,18566.674177413217,18566.674177413217,16626.426687245523,16626.426687245523,16626.426687245523,16626.426687245523,16626.426687245523,16626.426687245523,16626.426687245523,16626.426687245523,16626.426687245523,16626.426687245523,16626.426687245523,16626.426687245523,16626.426687245523,16626.426687245523,16626.426687245523,16626.426687245523,16626.426687245523,16626.426687245523,16626.426687245523,16626.426687245523
77,77,12999361.0,1.000400060004,0.9996000999800037,22618.374916314173,22618.374916314173,22618.374916314173,22618.374916314173,22618.374916314173,22618.374916314173,22618.374916314173,22618.374916314173,22618.374916314173,22618.374916314173,22618.374916314173,22618.374916314173,22618.374916314173,22618.374916314173,22618.374916314173,22618.374916314173,22618.374916314173,22618.374916314173,22618.374916314173,22618.374916314173,12572.066487875964,12572.066487875964,12572.066487875964,12572.066487875964,12572.066487875964,12572.066487875964,12572.066487875964,12572.066487875964,12572.066487875964,12572.066487875964,12572.066487875964,12572.066487875964,12572.066487875964,12572.066487875964,12572.066487875964,12572.066487875964,12572.066487875964,12572.066487875964,12572.066487875964,12572.066487875964
78,78,13002466.0,1.0,1.0,26089.767323725915,26089.767323725915,26089.767323725915,26089.767323725915,26089.767323725915,26089.767323725915,26089.767323725915,26089.767323725915,26089.767323725915,26089.767323725915,26089.767323725915,26089.767323725915,26089.767323725915,26089.767323725915,26089.767323725915,26089.767323725915,26089.767323725915,26089.767323725915,26089.767323725915,26089.767323725915,9099.8797977358,9099.8797977358,9099.8797977358,9099.8797977358,9099.8797977358,9099.8797977358,9099.8797977358,9099.8797977358,9099.8797977358,9099.8797977358,9099.8797977358,9099.8797977358,9099.8797977358,9099.8797977358,9099.8797977358,9099.8797977358,9099.8797977358,9099.8797977358,9099.8797977358,9099.8797977358
79,79,13004078.0,1.0,1.0,25789.93190392509,25789.93190392509,25789.93190392509,25789.93190392509,25789.93190392509,25789.93190392509,25789.93190392509,25789.93190392509,25789.93190392509,25789.93190392509,25789.93190392509,25789.93190392509,25789.93190392509,25789.93190392509,25789.93190392509,25789.93190392509,25789.93190392509,25789.93190392509,25789.93190392509,25789.93190392509,9399.72979775194,9399.72979775194,9399.72979775194,9399.72979775194,9399.72979775194,9399.72979775194,9399.72979775194,9399.72979775194,9399.72979775194,9399.72979775194,9399.72979775194,9399.72979775194,9399.72979775194,9399.72979775194,9399.72979775194,9399.72979775194,9399.72979775194,9399.72979775194,9399.72979775194,9399.72979775194
80,80,13009544.0,1.0,1.0,25672.14025486769,25672.14025486769,25672.14025486769,25672.14025486769,25672.14025486769,25672.14025486769,25672.14025486769,25672.14025486769,25672.14025486769,25672.14025486769,25672.14025486769,25672.14025486769,25672.14025486769,25672.14025486769,25672.14025486769,25672.14025486769,25672.14025486769,25672.14025486769,25672.14025486769,25672.14025486769,9517.529968949604,9517.529968949604,9517.529968949604,9517.529968949604,9517.529968949604,9517.529968949604,9517.529968949604,9517.529968949604,9517.529968949604,9517.529968949604,9517.529968949604,9517.529968949604,9517.529968949604,9517.529968949604,9517.529968949604,9517.529968949604,9517.529968949604,9517.529968949604,9517.529968949604,9517.529968949604
81,81,13010929.0,1.000400060004,0.9996000999800037,22318.500328519774,22318.500328519774,22318.500328519774,22318.500328519774,22318.500328519774,22318.500328519774,22318.500328519774,22318.500328519774,22318.500328519774,22318.500328519774,22318.500328519774,22318.500328519774,22318.500328519774,22318.500328519774,22318.500328519774,22318.500328519774,22318.500328519774,22318.500328519774,22318.500328519774,22318.500328519774,12872.073950538492,12872.073950538492,12872.073950538492,12872.073950538492,12872.073950538492,12872.073950538492,12872.073950538492,12872.073950538492,12872.073950538492,12872.073950538492,12872.073950538492,12872.073950538492,12872.073950538492,12872.073950538492,12872.073950538492,12872.073950538492,12872.073950538492,12872.073950538492,12872.073950538492,12872.073950538492
82,82,13024997.0,1.0003000300009999,0.9997000599900017,23309.25470346645,23309.25470346645,23309.25470346645,23309.25470346645,23309.25470346645,23309.25470346645,23309.25470346645,23309.25470346645,23309.25470346645,23309.25470346645,23309.25470346645,23309.25470346645,23309.25470346645,23309.25470346645,23309.25470346645,23309.25470346645,23309.25470346645,23309.25470346645,23309.25470346645,23309.25470346645,11880.919471677193,11880.919471677193,11880.919471677193,11880.919471677193,11880.919471677193,11880.919471677193,11880.919471677193,11880.919471677193,11880.919471677193,11880.919471677193,11880.919471677193,11880.919471677193,11880.919471677193,11880.919471677193,11880.919471677193,11880.919471677193,11880.919471677193,11880.919471677193,11880.919471677193,11880.919471677193
83,83,13027890.0,1.0006001500200015,0.9994002099440127,20305.315040866943,20305.315040866943,20305.315040866943,20305.315040866943,20305.315040866943,20305.315040866943,20305.315040866943,20305.315040866943,20305.315040866943,20305.315040866943,20305.315040866943,20305.315040866943,20305.315040866943,20305.315040866943,20305.315040866943,20305.315040866943,20305.315040866943,20305.315040866943,20305.315040866943,20305.315040866943,14886.41597183896,14886.41597183896,14886.41597183896,14886.41597183896,14886.41597183896,14886.41597183896,14886.41597183896,14886.41597183896,14886.41597183896,14886.41597183896,14886.41597183896,14886.41597183896,14886.41597183896,14886.41597183896,14886.41597183896,14886.41597183896,14886.41597183896,14886.41597183896,14886.41597183896,14886.41597183896
84,84,13031966.0,1.00020001,0.9998000299960006,24055.85880447412,24055.85880447412,24055.85880447412,24055.85880447412,24055.85880447412,24055.85880447412,24055.85880447412,24055.85880447412,24055.85880447412,24055.85880447412,24055.85880447412,24055.85880447412,24055.85880447412,24055.85880447412,24055.85880447412,24055.85880447412,24055.85880447412,24055.85880447412,24055.85880447412,24055.85880447412,11134.087575175567,11134.087575175567,11134.087575175567,11134.087575175567,11134.087575175567,11134.087575175567,11134.087575175567,11134.087575175567,11134.087575175567,11134.087575175567,11134.087575175567,11134.087575175567,11134.087575175567,11134.087575175567,11134.087575175567,11134.087575175567,11134.087575175567,11134.087575175567,11134.087575175567,11134.087575175567
85,85,13035521.0,1.0,1.0,25728.389896642908,25728.389896642908,25728.389896642908,25728.389896642908,25728.389896642908,25728.389896642908,25728.389896642908,25728.389896642908,25728.389896642908,25728.389896642908,25728.389896642908,25728.389896642908,25728.389896642908,25728.389896642908,25728.389896642908,25728.389896642908,25728.389896642908,25728.389896642908,25728.389896642908,25728.389896642908,9461.276060918675,9461.276060918675,9461.276060918675,9461.276060918675,9461.276060918675,9461.276060918675,9461.276060918675,9461.276060918675,9461.276060918675,9461.276060918675,9461.276060918675,9461.276060918675,9461.276060918675,9461.276060918675,9461.276060918675,9461.276060918675,9461.276060918675,9461.276060918675,9461.276060918675,9461.276060918675
86,86,13037300.0,1.0,1.0,26367.07039660853,26367.07039660853,26367.07039660853,26367.07039660853,26367.07039660853,26367.07039660853,26367.07039660853,26367.07039660853,26367.07039660853,26367.07039660853,26367.07039660853,26367.07039660853,26367.07039660853,26367.07039660853,26367.07039660853,26367.07039660853,26367.07039660853,26367.07039660853,26367.07039660853,26367.07039660853,8822.57233062327,8822.57233062327,8822.57233062327,8822.57233062327,8822.57233062327,8822.57233062327,8822.57233062327,8822.57233062327,8822.57233062327,8822.57233062327,8822.57233062327,8822.57233062327,8822.57233062327,8822.57233062327,8822.57233062327,8822.57233062327,8822.57233062327,8822.57233062327,8822.57233062327,8822.57233062327
87,87,13042981.0,1.0003000300009999,0.9997000599900017,22847.535422124452,22847.535422124452,22847.535422124452,22847.535422124452,22847.535422124452,22847.535422124452,22847.535422124452,22847.535422124452,22847.535422124452,22847.535422124452,22847.535422124452,22847.535422124452,22847.535422124452,22847.535422124452,22847.535422124452,22847.535422124452,22847.535422124452,22847.535422124452,22847.535422124452,22847.535422124452,12342.811330812741,12342.811330812741,12342.811330812741,12342.811330812741,12342.811330812741,12342.811330812741,12342.811330812741,12342.811330812741,12342.811330812741,12342.811330812741,12342.811330812741,12342.811330812741,12342.811330812741,12342.811330812741,12342.811330812741,12342.811330812741,12342.811330812741,12342.811330812741,12342.811330812741,12342.811330812741
88,88,13045406.0,1.0007002100350033,0.9993002799160212,23766.84310537424,23766.84310537424,23766.84310537424,23766.84310537424,23766.84310537424,23766.84310537424,23766.84310537424,23766.84310537424,23766.84310537424,23766.84310537424,23766.84310537424,23766.84310537424,23766.84310537424,23766.84310537424,23766.84310537424,23766.84310537424,23766.84310537424,23766.84310537424,23766.84310537424,23766.84310537424,17808.613332383902,17808.613332383902,17808.613332383902,17808.613332383902,17808.613332383902,17808.613332383902,17808.613332383902,17808.613332383902,17808.613332383902,17808.613332383902,17808.613332383902,17808.613332383902,17808.613332383902,17808.613332383902,17808.613332383902,17808.613332383902,17808.613332383902,17808.613332383902,17808.613332383902,17808.613332383902
89,89,13050426.0,1.0003000300009999,0.9997000599900017,27300.315966475337,27300.315966475337,27300.315966475337,27300.315966475337,27300.315966475337,27300.315966475337,27300.315966475337,27300.315966475337,27300.315966475337,27300.315966475337,27300.315966475337,27300.315966475337,27300.315966475337,27300.315966475337,27300.315966475337,27300.315966475337,27300.315966475337,27300.315966475337,27300.315966475337,27300.315966475337,14273.229893484,14273.229893484,14273.229893484,14273.229893484,14273.229893484,14273.229893484,14273.229893484,14273.229893484,14273.229893484,14273.229893484,14273.229893484,14273.229893484,14273.229893484,14273.229893484,14273.229893484,14273.229893484,14273.229893484,14273.229893484,14273.229893484,14273.229893484
90,90,13053365.0,1.0019017109693875,0.9981018986707314,10719.382466829591,10719.382466829591,10719.382466829591,10719.382466829591,10719.382466829591,10719.382466829591,10719.382466829591,10719.382466829591,10719.382466829591,10719.382466829591,10719.382466829591,10719.382466829591,10719.382466829591,10719.382466829591,10719.382466829591,10719.382466829591,10719.382466829591,10719.382466829591,10719.382466829591,10719.382466829591,30873.545392775282,30873.545392775282,30873.545392775282,30873.545392775282,30873.545392775282,30873.545392775282,30873.545392775282,30873.545392775282,30873.545392775282,30873.545392775282,30873.545392775282,30873.545392775282,30873.545392775282,30873.545392775282,30873.545392775282,30873.545392775282,30873.545392775282,30873.545392775282,30873.545392775282,30873.545392775282
91,91,13057370.0,1.0,1.0,31147.798161438488,31147.798161438488,31147.798161438488,31147.798161438488,31147.798161438488,31147.798161438488,31147.798161438488,31147.798161438488,31147.798161438488,31147.798161438488,31147.798161438488,31147.798161438488,31147.798161438488,31147.798161438488,31147.798161438488,31147.798161438488,31147.798161438488,31147.798161438488,31147.798161438488,31147.798161438488,10425.03333577036,10425.03333577036,10425.03333577036,10425.03333577036,10425.03333577036,10425.03333577036,10425.03333577036,10425.03333577036,10425.03333577036,10425.03333577036,10425.03333577036,10425.03333577036,10425.03333577036,10425.03333577036,10425.03333577036,10425.03333577036,10425.03333577036,10425.03333577036,10425.03333577036,10425.03333577036
92,92,13063087.0,1.0,1.0,31151.798159549413,31151.798159549413,31151.798159549413,31151.798159549413,31151.798159549413,31151.798159549413,31151.798159549413,31151.798159549413,31151.798159549413,31151.798159549413,31151.798159549413,31151.798159549413,31151.798159549413,31151.798159549413,31151.798159549413,31151.798159549413,31151.798159549413,31151.798159549413,31151.798159549413,31151.798159549413,10421.033335770146,10421.033335770146,10421.033335770146,10421.033335770146,10421.033335770146,10421.033335770146,10421.033335770146,10421.033335770146,10421.033335770146,10421.033335770146,10421.033335770146,10421.033335770146,10421.033335770146,10421.033335770146,10421.033335770146,10421.033335770146,10421.033335770146,10421.033335770146,10421.033335770146,10421.033335770146
93,93,13069628.0,1.0,1.0,30946.98514326075,30946.98514326075,30946.98514326075,30946.98514326075,30946.98514326075,30946.98514326075,30946.98514326075,30946.98514326075,30946.98514326075,30946.98514326075,30946.98514326075,30946.98514326075,30946.98514326075,30946.98514326075,30946.98514326075,30946.98514326075,30946.98514326075,30946.98514326075,30946.98514326075,30946.98514326075,10625.848426136605,10625.848426136605,10625.848426136605,10625.848426136605,10625.848426136605,10625.848426136605,10625.848426136605,10625.848426136605,10625.848426136605,10625.848426136605,10625.848426136605,10625.848426136605,10625.848426136605,10625.848426136605,10625.848426136605,10625.848426136605,10625.848426136605,10625.848426136605,10625.848426136605,10625.848426136605
94,94,13076108.0,1.0003000300009999,0.9997000599900017,27761.708331405018,27761.708331405018,27761.708331405018,27761.708331405018,27761.708331405018,27761.708331405018,27761.708331405018,27761.708331405018,27761.708331405018,27761.708331405018,27761.708331405018,27761.708331405018,27761.708331405018,27761.708331405018,27761.708331405018,27761.708331405018,27761.708331405018,27761.708331405018,27761.708331405018,27761.708331405018,13811.676725800939,13811.676725800939,13811.676725800939,13811.676725800939,13811.676725800939,13811.676725800939,13811.676725800939,13811.676725800939,13811.676725800939,13811.676725800939,13811.676725800939,13811.676725800939,13811.676725800939,13811.676725800939,13811.676725800939,13811.676725800939,13811.676725800939,13811.676725800939,13811.676725800939,13811.676725800939
95,95,13079272.0,1.0,1.0,31107.863065326404,31107.863065326404,31107.863065326404,31107.863065326404,31107.863065326404,31107.863065326404,31107.863065326404,31107.863065326404,31107.863065326404,31107.863065326404,31107.863065326404,31107.863065326404,31107.863065326404,31107.863065326404,31107.863065326404,31107.863065326404,31107.863065326404,31107.863065326404,31107.863065326404,31107.863065326404,10464.968535096583,10464.968535096583,10464.968535096583,10464.968535096583,10464.968535096583,10464.968535096583,10464.968535096583,10464.968535096583,10464.968535096583,10464.968535096583,10464.968535096583,10464.968535096583,10464.968535096583,10464.968535096583,10464.968535096583,10464.968535096583,10464.968535096583,10464.968535096583,10464.968535096583,10464.968535096583
96,96,13088364.0,1.00020001,0.9998000299960006,28082.35227804168,28082.35227804168,28082.35227804168,28082.35227804168,28082.35227804168,28082.35227804168,28082.35227804168,28082.35227804168,28082.35227804168,28082.35227804168,28082.35227804168,28082.35227804168,28082.35227804168,28082.35227804168,28082.35227804168,28082.35227804168,28082.35227804168,28082.35227804168,28082.35227804168,28082.35227804168,13490.933090791576,13490.933090791576,13490.933090791576,13490.933090791576,13490.933090791576,13490.933090791576,13490.933090791576,13490.933090791576,13490.933090791576,13490.933090791576,13490.933090791576,13490.933090791576,13490.933090791576,13490.933090791576,13490.933090791576,13490.933090791576,13490.933090791576,13490.933090791576,13490.933090791576,13490.933090791576
97,97,13089110.0,1.0007002100350033,0.9993002799160212,23268.97792760059,23268.97792760059,23268.97792760059,23268.97792760059,23268.97792760059,23268.97792760059,23268.97792760059,23268.97792760059,23268.97792760059,23268.97792760059,23268.97792760059,23268.97792760059,23268.97792760059,23268.97792760059,23268.97792760059,23268.97792760059,23268.97792760059,23268.97792760059,23268.97792760059,23268.97792760059,18306.8442900835,18306.8442900835,18306.8442900835,18306.8442900835,18306.8442900835,18306.8442900835,18306.8442900835,18306.8442900835,18306.8442900835,18306.8442900835,18306.8442900835,18306.8442900835,18306.8442900835,18306.8442900835,18306.8442900835,18306.8442900835,18306.8442900835,18306.8442900835,18306.8442900835,18306.8442900835
98,98,13099189.0,1.0012006602200494,0.9988007796361366,18615.799771712645,18615.799771712645,18615.799771712645,18615.799771712645,18615.799771712645,18615.799771712645,18615.799771712645,18615.799771712645,18615.799771712645,18615.799771712645,18615.799771712645,18615.799771712645,18615.799771712645,18615.799771712645,18615.799771712645,18615.799771712645,18615.799771712645,18615.799771712645,18615.799771712645,18615.799771712645,22964.594980826765,22964.594980826765,22964.594980826765,22964.594980826765,22964.594980826765,22964.594980826765,22964.594980826765,22964.594980826765,22964.594980826765,22964.594980826765,22964.594980826765,22964.594980826765,22964.594980826765,22964.594980826765,22964.594980826765,22964.594980826765,22964.594980826765,22964.594980826765,22964.594980826765,22964.594980826765
99,99,13102999.0,1.001100550165033,0.9989006597141001,18715.882152265764,18715.882152265764,18715.882152265764,18715.882152265764,18715.882152265764,18715.882152265764,18715.882152265764,18715.882152265764,18715.882152265764,18715.882152265764,18715.882152265764,18715.882152265764,18715.882152265764,18715.882152265764,18715.882152265764,18715.882152265764,18715.882152265764,18715.882152265764,18715.882152265764,18715.882152265764,22864.392310302384,22864.392310302384,22864.392310302384,22864.392310302384,22864.392310302384,22864.392310302384,22864.392310302384,22864.392310302384,22864.392310302384,22864.392310302384,22864.392310302384,22864.392310302384,22864.392310302384,22864.392310302384,22864.392310302384,22864.392310302384,22864.392310302384,22864.392310302384,22864.392310302384,22864.392310302384
100,100,13104317.0,1.0013007802860714,0.9987009095451821,17195.714306718615,17195.714306718615,17195.714306718615,17195.714306718615,17195.714306718615,17195.714306718615,17195.714306718615,17195.714306718615,17195.714306718615,17195.714306718615,17195.714306718615,17195.714306718615,17195.714306718615,17195.714306718615,17195.714306718615,17195.714306718615,17195.714306718615,17195.714306718615,17195.714306718615,17195.714306718615,24386.49123937622,24386.49123937622,24386.49123937622,24386.49123937622,24386.49123937622,24386.49123937622,24386.49123937622,24386.49123937622,24386.49123937622,24386.49123937622,24386.49123937622,24386.49123937622,24386.49123937622,24386.49123937622,24386.49123937622,24386.49123937622,24386.49123937622,24386.49123937622,24386.49123937622,24386.49123937622
101,101,13125934.0,1.0013007802860714,0.9987009095451821,17294.801901358434,17294.801901358434,17294.801901358434,17294.801901358434,17294.801901358434,17294.801901358434,17294.801901358434,17294.801901358434,17294.801901358434,17294.801901358434,17294.801901358434,17294.801901358434,17294.801901358434,17294.801901358434,17294.801901358434,17294.801901358434,17294.801901358434,17294.801901358434,17294.801901358434,17294.801901358434,24287.27099007739,24287.27099007739,24287.27099007739,24287.27099007739,24287.27099007739,24287.27099007739,24287.27099007739,24287.27099007739,24287.27099007739,24287.27099007739,24287.27099007739,24287.27099007739,24287.27099007739,24287.27099007739,24287.27099007739,24287.27099007739,24287.27099007739,24287.27099007739,24287.27099007739,24287.27099007739
102,102,13128797.0,1.0009003600840125,0.9991004498350495,21299.805790862487,21299.805790862487,21299.805790862487,21299.805790862487,21299.805790862487,21299.805790862487,21299.805790862487,21299.805790862487,21299.805790862487,21299.805790862487,21299.805790862487,21299.805790862487,21299.805790862487,21299.805790862487,21299.805790862487,21299.805790862487,21299.805790862487,21299.805790862487,21299.805790862487,21299.805790862487,20277.69700728671,20277.69700728671,20277.69700728671,20277.69700728671,20277.69700728671,20277.69700728671,20277.69700728671,20277.69700728671,20277.69700728671,20277.69700728671,20277.69700728671,20277.69700728671,20277.69700728671,20277.69700728671,20277.69700728671,20277.69700728671,20277.69700728671,20277.69700728671,20277.69700728671,20277.69700728671
103,103,13138972.0,1.0005001000100004,0.999500149965007,25454.474521907374,25454.474521907374,25454.474521907374,25454.474521907374,25454.474521907374,25454.474521907374,25454.474521907374,25454.474521907374,25454.474521907374,25454.474521907374,25454.474521907374,25454.474521907374,25454.474521907374,25454.474521907374,25454.474521907374,25454.474521907374,25454.474521907374,25454.474521907374,25454.474521907374,25454.474521907374,16119.919516402128,16119.919516402128,16119.919516402128,16119.919516402128,16119.919516402128,16119.919516402128,16119.919516402128,16119.919516402128,16119.919516402128,16119.919516402128,16119.919516402128,16119.919516402128,16119.919516402128,16119.919516402128,16119.919516402128,16119.919516402128,16119.919516402128,16119.919516402128,16119.919516402128,16119.919516402128
104,104,13165294.0,1.00020001,0.9998000299960006,28733.20565551026,28733.20565551026,28733.20565551026,28733.20565551026,28733.20565551026,28733.20565551026,28733.20565551026,28733.20565551026,28733.20565551026,28733.20565551026,28733.20565551026,28733.20565551026,28733.20565551026,28733.20565551026,28733.20565551026,28733.20565551026,28733.20565551026,28733.20565551026,28733.20565551026,28733.20565551026,12839.907774155943,12839.907774155943,12839.907774155943,12839.907774155943,12839.907774155943,12839.907774155943,12839.907774155943,12839.907774155943,12839.907774155943,12839.907774155943,12839.907774155943,12839.907774155943,12839.907774155943,12839.907774155943,12839.907774155943,12839.907774155943,12839.907774155943,12839.907774155943,12839.907774155943,12839.907774155943
