,index,blocknum,p0vs1,p1vs0,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
831,831,14931211.0,0.0005671260867456298,1763.2763213879896,121.19832825742432,197.44756037484805,269.56512110293346,341.32300991869687,412.7230242202802,483.76694633682274,554.4565526071088,624.7936113866127,694.7798800950493,764.417108062813,833.7070369436886,902.6513967836255,971.2519130288168,1039.5103003902582,1107.428263409012,1175.0075020392544,1242.2497037641563,1309.1565511438428,1375.7297161118156,1441.9708614434887,0.05794579162209858,0.13774250488115616,0.18440382558193544,0.22586045470273483,0.26635326477418936,0.3066441269233627,0.3467340471965113,0.38662402765453385,0.4263150660184441,0.46580815530696784,0.5561426469429174,0.5992847395618475,0.6381898823978469,0.6769009936336939,0.7154190425677167,0.7537449915605519,0.7918797987965199,0.8298244171362378,0.8675797953469429,0.9051468769515578
832,832,14932021.0,0.0005671260867456298,1763.2763213879896,121.19832825742432,197.44756037484805,269.56512110293346,341.32300991869687,412.7230242202802,483.76694633682274,554.4565526071088,624.7936113866127,694.7798800950493,764.417108062813,833.7070369436886,902.6513967836255,971.2519130288168,1039.5103003902582,1107.428263409012,1175.0075020392544,1242.2497037641563,1309.1565511438428,1375.7297161118156,1441.9708614434887,0.05794579162209858,0.09920580400231326,0.14586712470309254,0.18732375382389194,0.22781656389534644,0.2681074260445198,0.3081973463176684,0.34808732677569093,0.38777836513960123,0.4272714544281249,0.5176059460640745,0.5607480386830045,0.5996531815190039,0.6383642927548511,0.6768823416888737,0.715208290681709,0.7533430979176771,0.7912877162573949,0.8290430944681,0.866610176072715
833,833,14934146.0,0.0005573439334595023,1794.22424819963,74.48128297450845,175.80475200038643,300.39377588491567,372.7786506188669,444.80252323349254,516.4671932123028,587.774451605674,658.7260815190489,729.3238562432872,799.5695409582927,869.4648909227028,939.0116531315764,1008.2115678267113,1077.066363439771,1145.577761475667,1213.7474747293622,1281.5772066776046,1349.068652940276,1416.2235016169877,1483.0434306513705,0.04713130685620609,0.08864087165027143,0.12918635429014352,0.16952962564516133,0.20967169384081644,0.24961356313037839,0.28935623125374393,0.32890069132041627,0.41263245049942987,0.46247925254774264,0.5014350022488708,0.5401964680803307,0.578764620680426,0.6171404230591215,0.6553248357199805,0.6933188115650298,0.7311233010757985,0.7687392495931138,0.8061675969476859,0.8434092787111672
834,834,14935087.0,0.0005573439334595023,1794.22424819963,13070.916375452036,26103.858238474124,32541.376712043526,32613.76158677748,32685.785459392104,32757.450129370915,32828.757387764286,32899.70901767766,32970.3067924019,33040.55247711691,33110.44782708131,33179.99458929019,33249.19450398532,33318.04929959838,33386.56069763428,33454.730410887976,33522.56014283621,33590.05158909889,33657.206437775596,33724.02636680998,0.04713130685620609,0.08864087165027143,0.12918635429014352,0.16952962564516133,0.20967169384081644,0.24961356313037839,0.28935623125374393,0.32890069132041627,0.41263245049942987,0.46247925254774264,0.5014350022488708,0.5401964680803307,0.578764620680426,0.6171404230591215,0.6553248357199805,0.6933188115650298,0.7311233010757985,0.7687392495931138,0.8061675969476859,0.8434092787111672
835,835,14935590.0,0.0005637336872175738,1773.8872497326004,13152.353489890736,17770.147208736817,17842.48143398062,17914.45491013203,17986.069435196627,18057.326798667083,18128.22878201623,18198.77715798929,18268.97368995329,18338.82013353756,18408.318232618432,18477.469726508094,18546.27634261071,18614.739802355434,18682.861815195254,18750.64408539423,18818.088307142138,18885.19616604234,18951.96933949203,19018.409497988563,7.408819358733992,8.396590576525428,8.44146365384048,8.482037526757894,8.522409046475508,8.562579222924267,8.602549059202985,8.642319555726145,8.681891705305127,8.73458651215655,8.81552523173235,8.85450825828395,8.893296865961613,8.93189202455811,8.970294697839616,9.008505847117013,9.046526426952713,9.084357387152822,9.121999674822971,9.159454230012287
836,836,14936119.0,0.0005605297054193214,1784.0267702706662,13074.71221681966,25070.30975649116,25149.639495031337,25221.818376714986,25293.637283853066,25365.09801041634,25436.202342771343,25506.95205893931,25577.348925624075,25647.394705651135,25717.09114697048,25786.439993418157,25855.4429794386,25924.101827384602,25992.418255521257,26060.393970892554,26128.030672961686,26195.33005293077,26262.293792129905,26328.923565400302,4.245638363707352,4.292264936035277,4.333686990379015,4.374145397883397,4.414402028215381,4.454457888153132,4.49431397893597,4.533971295870724,4.573430831771894,4.66423897552371,4.706840811522413,4.745712899447103,4.784391122435404,4.8228764469548535,4.861169834014443,4.899272241966483,4.937184622997529,4.974907924338924,5.012443089517293,5.049791056398153
837,837,14937107.0,0.0005568982588896878,1795.6601300814682,1803.4968048707856,1904.8495224793255,2029.0907993258106,2101.881484687515,2173.9341702080937,2245.62751005679,2316.96329562385,2387.9433104292707,2458.569329402597,2528.843115942727,2598.766428211784,2668.3410138203217,2737.5686125940024,2806.4509537331687,2874.9897606163026,2943.1867458100623,3011.0436136904914,3078.5620608142435,3145.743775257538,3212.5904369892787,1.1408533153897709,1.1823465851940824,1.222875853544884,1.2632029919092944,1.303329007488773,1.343254903572017,1.3829816784186784,1.4225103248793796,1.5128801973410895,1.5560574944115901,1.5949976653443452,1.6337436315244889,1.6722963600565688,1.7106568166468192,1.7488259581734393,1.7868047410034642,1.8245941119111817,1.8621950180793385,1.8996083979544565,1.936835187304478
838,838,14939208.0,0.0005592979570737504,1787.9557530158072,74.93099841657674,218.73343137558155,299.4503315549647,371.7086509228625,443.60659713305176,515.1459697012461,586.3285557426287,657.1561354086746,727.6304788058702,797.7533465749187,867.5264926484766,936.951661271052,1006.0305875206079,1074.7649988493529,1143.156612286249,1211.2071391223315,1278.918278992711,1346.2917245111275,1413.3291605545328,1480.0322626299662,0.04175467727927821,0.08890703999168277,0.1297136786686222,0.17012760872759508,0.21033998402026088,0.2503518085398474,0.29016408366928936,0.32977780403437496,0.36919396015812844,0.46257328448027013,0.5025178287900268,0.5413471834484873,0.5799828860955913,0.6184259020280832,0.656677191793648,0.6947377124209574,0.7326084138855786,0.770290245128617,0.8077841457029468,0.8450910550512462
839,839,14939738.0,0.0005968579225488007,1675.44060691971,71.35758890957548,142.00832946197625,212.30671472561784,282.25450377973186,351.8534440697984,421.10527534700185,490.01172789375096,558.5745261899604,626.795382873828,694.6760045207664,762.2180857909835,829.4233170382946,896.2933775095842,962.8299388019793,1029.0346632557016,1094.9092081139256,1160.455217297374,1225.6743321080223,1290.5681803633768,1355.138385916766,0.043019028774802515,0.08518748278800344,0.12714563111124752,0.16997576131701314,0.2399940052908554,0.2972941412674844,0.33857676641346907,0.38526058686410997,0.4267396039583402,0.4672546900259375,0.5075677167712576,0.5476796916176287,0.5875916165413824,0.6273044899709986,0.6668193049098182,0.7571754143390669,0.8003390169630399,0.8392655621151164,0.8779979696770026,0.9165372083473159
840,840,14942736.0,0.0006006898708142881,1664.7525596601317,71.08399107336422,141.50902203651435,211.58282295224433,281.3071480802607,350.6837385256956,419.7143294909993,488.4006451937731,556.7444036549209,624.7473138397795,692.4110750770619,759.7373785313852,826.7279065718354,893.3843360807058,959.7083309331205,1025.7015502270071,1091.3656427823103,1156.7022512703209,1221.713007862725,1286.3995391423186,1350.763460079377,0.04318431413420351,0.08548791653824303,0.12758053948596976,0.16946323504404112,0.21502697791283415,0.2948397111527195,0.3395265626958809,0.38059630263576677,0.4272445943817085,0.46861232675760994,0.5090545551881843,0.5492950874669822,0.5893349286753036,0.6291750805822885,0.6688165390127275,0.7082602949820433,0.8000665110841693,0.8416389500825886,0.8804954941473395,0.9191582496660248
841,841,14943367.0,0.0006148495566131632,1626.4141191032147,70.25502070728925,139.86440012672435,209.12661980437264,278.0434090319109,346.6164924494743,414.8475818360832,482.7383850480016,550.290598995405,617.505911200811,684.3860022051051,750.9325438903882,817.1471998504912,883.0316257264485,948.5874676598744,1013.8163645237137,1078.7199472633133,1143.2998391743504,1207.5576526694358,1271.4949949067461,1335.1134644724466,0.04369382593676682,0.08649312219559707,0.12907896659187346,0.17145242418642742,0.21361455377115132,0.25556640961070365,0.2987145432963041,0.36840310888115285,0.42569622834521875,0.46697268525857144,0.5136503683243361,0.5551232777317017,0.5956322876229602,0.6359392685341908,0.6760452266881944,0.715951165867664,0.7556580832810138,0.7951669714460231,0.8855171843829143,0.9286749195220735
842,842,14944060.0,0.0006383429892617843,1566.5559375163753,68.77599388327388,137.09242201992777,205.06813739122254,272.7048394603576,340.00421942944223,406.96795862857743,473.59773189897214,539.8952039816674,605.8620318720898,671.4998660391738,736.8103460456274,801.7951055569393,866.4557680369604,930.7939498096225,994.8112602682307,1058.5092986675102,1121.889657044469,1184.9539212363966,1247.703666126826,1310.1404616917348,0.044631903823387234,0.08824121631670669,0.13163303846149166,0.17480845261050554,0.2177685398456359,0.2605143732877166,0.3030470219009498,0.345367547967601,0.3874770109705319,0.42937646218823716,0.47495687699497185,0.5495458342325924,0.5994241935723704,0.6405757202817676,0.6872022926096926,0.7286243469534308,0.7690827544578122,0.8093393847897966,0.8493952447275479,0.8892513355103848
843,843,14944950.0,0.0006511074938370787,1535.8447099216182,68.42829355505305,136.07175961928328,203.37786870072716,270.34830465043314,336.98474082056,403.2888424849407,469.26226716280695,534.9066649099038,600.2236767499776,665.2149341417631,729.882062930752,794.2266782072076,858.2503908085241,921.9547988236154,985.3414957208439,1048.4120654125622,1111.1680858576628,1173.6111243547894,1235.7427434793935,1297.5644940905934,0.04486119115821786,0.08890435808086569,0.1327278704524862,0.17633282319693702,0.21972030588120145,0.2628914030063799,0.30584719501675584,0.34858875437639647,0.39111714937368436,0.4334334444617824,0.4755386962912854,0.5174339583116767,0.5630102044692261,0.6388335299592389,0.687485589896084,0.7286166665401127,0.7752391530977661,0.8166571406741862,0.8571115033596387,0.8973641085471294
844,844,14945792.0,0.0006351593990998809,1574.4079382547982,69.3696450034695,137.85706895282863,206.00292830448268,273.8089253425549,341.2767554930202,408.4081046081396,475.2046523535478,541.6680666221407,607.80001077571,673.6021362227546,739.0760885393727,804.223504886149,869.0460134328263,933.5452337128089,997.7227795483385,1061.5802540224001,1125.1192541492946,1188.3413676704906,1251.2481758462645,1313.8412503660713,0.04425273229998268,0.08775316364992973,0.1310366463119337,0.17410426275038704,0.21695708906776054,0.25959619670462303,0.3020226513357131,0.34423751460912816,0.3862418401661883,0.4280366782506589,0.4982699404835662,0.5565275038298272,0.5978553917955336,0.6433717411248697,0.6861080780912552,0.7266677536275028,0.7670251468365727,0.807181266368772,0.8471371170319488,0.8868936963890456
845,845,14946378.0,0.0006442425461423125,1552.210430664573,69.48094511755832,137.4838553024169,205.14761653969933,272.4739199940226,339.4644480344729,406.1208775433432,472.4448723957579,538.4380916896446,604.1021842449477,669.4387927329583,734.4495493253625,799.1360806049561,863.5000015420144,927.5429220657489,991.2664437165632,1054.6721582577627,1117.7616521783027,1180.5365010547046,1242.998274001886,1305.148533794497,0.044695126911283835,0.08850549489988405,0.13209736818087559,0.17547183722205287,0.21862998602023453,0.261572893781431,0.304301633107087,0.34681727240825516,0.3891208748122947,0.43121349776002144,0.4730961933180928,0.5186599361868858,0.5984726694267711,0.6431595209699326,0.6842292609098184,0.7308775526557602,0.7722452850316616,0.812687513462236,0.8529280457410338,0.8929678869493552
846,846,14946879.0,0.0006405169403522506,1561.238957161777,69.87918919068174,138.07958342929624,205.9398447508405,273.46166736735137,340.64674114028486,407.4967438083914,474.0133483806027,540.1982156063775,606.0530021000733,671.5793520533362,736.7789042243824,801.6532884575679,866.2041269154,930.4330325914997,994.3416105219511,1057.9314597331108,1121.204169193416,1184.1613198498487,1246.8044864866388,1309.1352346473263,0.044408284600516414,0.08809179264591908,0.13155743926512048,0.17480631060929003,0.21783948891178861,0.2606580478660459,0.3032630599665098,0.3456555890539684,0.3878366948593095,0.429807431908769,0.47200140984242256,0.5426794329070233,0.5999933324381838,0.6412882974879375,0.6879843955102385,0.7294756293876766,0.7700028707978382,0.8103279930517839,0.8504520022062675,0.8903759026580191
847,847,14947684.0,0.0006434056168000314,1554.229515392616,69.7330918621726,137.78021539723773,205.48797035650023,272.85804754090213,339.89213208645344,406.59189973325255,472.9590172530436,538.9951437840027,604.7019301835518,670.081019351027,735.1340447118198,799.862633283207,864.2684023305154,928.3529623593572,992.1179155890238,1055.564855393368,1118.6953682668038,1181.5110315477868,1244.0134169484786,1306.2040850875303,0.0445023553763105,0.08828425726536782,0.13184780697054654,0.17519409297381916,0.218324199315402,0.2612392045003467,0.30394018037531384,0.346428195257108,0.3887043107038893,0.4307695839587859,0.47262506539966376,0.5189079849310982,0.6005940496000025,0.6426239003269001,0.6836506292253771,0.7307669986172426,0.7716137023311652,0.812029653160249,0.8522440389405618,0.8922578640652732
848,848,14948370.0,0.0007061097614954396,1416.2104173183257,65.59410089454434,130.5496248379285,195.18119755228074,259.4904359332382,323.4789463750181,387.1483286055158,450.50017417766827,513.5360667324102,576.2575822360731,638.6662883960963,700.7637456971426,762.5515052468132,824.031113672542,885.2041055637936,946.07201137717,1006.6363529823639,1066.8986431827097,1126.8603888165658,1186.5230894021872,1245.8882352092899,0.04679885522474147,0.09266458484747239,0.1383015695349704,0.1837109500112098,0.22889386231873393,0.27385143404021867,0.318584790577465,0.36309505004255604,0.4073833241596454,0.4519355907862876,0.4957832113020402,0.5394121521384957,0.5828235028243036,0.6260183499605301,0.6689977726383973,0.71176284481226,0.7543146363229485,0.7966542103742991,0.8387826252553393,0.880700934671377
849,849,14949460.0,0.0006818927857451377,1466.5062028882603,66.69808731514672,132.79697496449648,198.5662094435429,264.0074345671165,329.1222866363269,393.9123937987671,458.3793745815589,522.5248408834328,586.3503964354005,649.8576362319969,713.0481484951582,775.9235123837727,838.4852999191168,900.7350745728985,962.6743930956432,1024.304802572096,1085.6278453013015,1146.6450528071446,1207.357950653483,1267.7680577723115,0.046023857357114714,0.09109621207791882,0.13594377801657634,0.180567677603222,0.22496902576135552,0.26963380170493406,0.3135933704292724,0.3573337015119816,0.40085588715419923,0.44416101613076997,0.487250170613036,0.5301244278495036,0.5727848590577599,0.6152325311437294,0.6574685056045363,0.6994938374013648,0.7413095781527378,0.8024553813696421,0.8696919205844351,0.9111903722518193
850,850,14949999.0,0.0006814156516678313,1467.5330652479179,66.88146709079267,133.00349232793607,198.79574879018944,264.25988077751117,329.3975260312055,394.21031234238467,458.6998597362092,522.8677798628852,586.7156771474803,650.2451473109245,713.4577793333943,776.3551523424222,838.9388392076329,901.210403478458,963.1714036132462,1024.8233868354262,1086.1678948905767,1147.2064610886941,1207.9406112766321,1268.3718639992667,0.04589869868833153,0.09095528111451572,0.13578715503653177,0.18039543956181364,0.22478125030079768,0.2689456969362527,0.3128898841724026,0.35661490924881445,0.4001218656554875,0.4434118413602386,0.4864859176895592,0.5293451724242745,0.5719906758817677,0.6144234947437711,0.6566446895397706,0.6986553163881903,0.7404564244411896,0.8079639252850144,0.8689596944861807,0.9102937584102394
851,851,14950617.0,0.0006965024981297927,1435.745029896003,66.12395528408415,131.52592954326843,196.60172637312036,261.35297244765405,325.781286537533,389.88827977610123,453.67555334299396,517.1447022238366,580.2973136783477,643.1349650224081,705.6592288239812,767.8716665762046,829.7738345991046,891.3672786863514,952.6535405502985,1013.6341503025926,1074.3106335207447,1134.6845068609816,1194.7572790302174,1254.5304516729225,0.046424357876597044,0.091976996262333,0.1373024516946025,0.18240185622846336,0.2272763379871985,0.27192701873990344,0.31635501413920974,0.3605614346559312,0.40454738654555666,0.44831396799738193,0.49186227352646295,0.5351933922039782,0.5783084065404579,0.6212083948730017,0.6638944288555817,0.7063675758743212,0.7486288979517751,0.790679451342338,0.832520287568304,0.8827551414805188
852,852,14951876.0,0.0006807346106449094,1469.0012588791794,66.96766199976007,133.12275492455896,198.94791397172597,264.4447851773932,329.6150062102636,394.4602048977096,458.9820031702252,523.1820137093041,587.0618411618938,650.6230832474281,713.8673276123865,776.7961555019895,839.4111402743704,901.7138468334275,963.7058334551137,1025.3886488288217,1086.763835426242,1147.8329273406841,1208.5974505206998,1269.0589251584745,0.045839847879135934,0.09087390906242222,0.13568337309944722,0.18026936031809312,0.2246329848097637,0.2687753560503094,0.31269757712161006,0.35640074635201047,0.3998859562206683,0.4431542929329603,0.4862068388040079,0.5290446704705427,0.5716688577632485,0.6140804668384973,0.6562805576598298,0.6982701850171911,0.7400503981289777,0.8111796844498423,0.8685121920693101,0.9098256733493637
853,853,14952519.0,0.0006878508350194948,1453.8035706123094,66.67348655500851,132.48548314194952,197.9692569363727,263.1264454688604,327.9586772897423,392.4675732037362,456.65474565849405,520.5217990386943,584.0703299320172,647.3019273687001,710.2181722189835,772.820635835167,835.110883572006,897.0904733072564,958.7609540856575,1020.1238679133178,1081.1807476578,1141.9331195460072,1202.3825039913258,1262.530409914026,0.0460422733528667,0.09131111042714049,0.13635417878942496,0.18117260500934645,0.2257675098719306,0.2701400079474783,0.31429120783892067,0.35822221451109665,0.4019341247567947,0.44542803159247596,0.4887050224846815,0.5317661796384612,0.5746125788825487,0.6172452913694058,0.6596653831857172,0.7018739142359048,0.7438719399833604,0.7856605103452439,0.8567981105831269,0.9141388916922054
854,854,14953244.0,0.0007231158938026201,1382.9041908363274,64.62518283313311,128.81235528789094,192.67940866809127,256.2279395614141,319.4595369980971,382.3757818483803,444.9782454645639,507.2684932014028,569.2480829366533,630.9185637150545,692.2814775427147,753.3383572871969,814.090729175404,874.5401136207229,934.6880195434228,994.535951852395,1054.0854064878633,1113.337871354254,1172.294828517032,1230.9577509025935,0.047498640634824583,0.09391340502731463,0.14009668643412482,0.18604963935501284,0.23177341263527404,0.27726914836531213,0.3225379854395859,0.36758105380187034,0.41239948002179183,0.456994384884376,0.5013668829599237,0.545518082851366,0.589449089523542,0.6331609997692401,0.6766549066049213,0.7199318974971269,0.7629930546509066,0.8058394538949941,0.8484721663818512,0.8908922581981626
855,855,14953882.0,0.0007327238159995596,1364.7707064575625,64.25373297795703,128.01868620762366,191.46562601196783,254.5961388854036,317.4118021663866,379.91418756707856,442.10485570613,503.9853627839336,565.5572544131069,626.82207055117,687.781341821916,748.4365934792911,808.7893403629073,868.8410915330153,928.593348897275,988.0476052620938,1047.205346630715,1106.068052960194,1164.6371942307578,1222.9142359525422,0.04777383830652726,0.0944959381403046,0.1409850221464214,0.18724225201860284,0.23326878502120588,0.2790657709357165,0.32463435490745385,0.3699756757008176,0.41509086726587413,0.45998105697848624,0.5046473672251529,0.5490909143103343,0.5933128093913245,0.6373141580666998,0.6810960599557572,0.7246596096609359,0.7680058956642085,0.8111360020057913,0.854051007190736,0.8967519830657031
856,856,14954386.0,0.0007566246110705211,1321.6593610206992,63.30019789441709,126.04994278484645,188.48673834975523,250.6121441546999,312.4277136331094,373.93499187924965,435.1355166393059,496.0308184721867,556.6224179720473,616.911831145445,676.9005643949564,736.5901176153858,795.9819828924648,855.0776446664851,913.8785798798473,972.3862594241074,1030.6021449232067,1088.5276921755876,1146.1643492659587,1203.5135560764015,0.04849420090619513,0.09597220233701909,0.14321341873169682,0.1902190292787533,0.23699021074703108,0.28352813126243365,0.3298339550321594,0.3759088386602234,0.4217539339693212,0.467370387588245,0.5127593398621056,0.557921925076038,0.6028592716894674,0.6475725039374859,0.6920627387131096,0.7363310892085729,0.7803786610978272,0.8242065555256564,0.8678158680189758,0.9112076901637608
857,857,14954897.0,0.0007836523456220315,1276.0760630483924,62.22550154722483,123.88364962880644,185.23429249235963,246.27896253038656,307.0191862170836,367.45648198357554,427.59236041570637,487.4283251360323,546.9658715275928,606.2064882963372,665.1516555332825,723.8028469173328,782.1615291137193,840.2291612204743,898.0071936277418,955.4970713422042,1012.7002314883597,1069.6181040500821,1126.2521113534635,1182.6036699423048,0.04933199411139782,0.09765054661096019,0.1457281216883364,0.19356592038848852,0.24116513967575806,0.288526968186175,0.33565259021988686,0.3825431840382884,0.4291999220628276,0.475623969777241,0.5218164885391424,0.567778632542677,0.6135115509971981,0.6590163863774668,0.7042942773125085,0.7493463548347493,0.7941737459600348,0.8387775699015609,0.8831589430549192,0.9273189738375938
858,858,14955700.0,0.00081914676696719,1220.7824535551806,60.90204415171229,121.20954576432753,181.2162776326862,240.92373941404915,300.33342371749075,359.4468162126866,418.26539372162546,476.7906270815645,535.0239792180414,592.9669059366203,650.6208553854875,707.9872688020832,765.0675805815582,821.8632171331575,878.3755982043133,934.6061369198375,990.5562386641423,1046.2273017580553,1101.620718075063,1153.9933393811496,0.05040437876820772,0.09980507384495017,0.14895939390980034,0.19786856872969827,0.24653381976554326,0.29495636341003034,0.3431374111808107,0.39107816739291057,0.4387798293072443,0.48624359048216526,0.5334706365252436,0.5804621484635913,0.627219301680454,0.6737432635195306,0.7200351980262505,0.7660962616197377,0.8119276065767446,0.8575303779753978,0.9029057165644568,0.9480547550069014
859,859,14956210.0,0.0008319418075245927,1202.0071487637547,60.36355556501921,120.20550391275879,179.74900392221852,238.99554425513523,297.9466063251087,356.6036630882385,414.96818120092604,473.04161977225857,530.8254298550587,588.3210570993853,645.5299374100754,702.4535014579965,759.0931722349586,815.4503657553629,871.5264905371738,927.3229488366247,982.8411344022159,1038.0824359565709,1060.159067706016,1060.2542344098122,0.05085337338413939,0.10063839143142925,0.15017511852815643,0.19946479292052618,0.2485086458820023,0.2973079037106507,0.3458637860438069,0.3941775072636191,0.4422502754258661,0.4900832911600994,0.5376777503632895,0.5850348431370183,0.632155753339537,0.6790416587747999,0.7256937313910578,0.7721131374892177,0.8183010372846732,0.8642585857791806,0.909986931010315,0.9554872169167389
860,860,14956895.0,0.0007970079394050932,1254.6926455292594,62.05889708862361,123.19825535642413,184.03269461419535,244.56373666426757,304.79289342253736,364.72167078032015,424.351567255535,483.684073442281,542.7206715065532,601.4628387171368,659.9120427983188,718.0697447879073,775.9373978290346,833.5164498240973,890.8083390626718,947.8144981342016,1004.5363521065265,1060.9753186297742,1117.1328086109722,1173.0102262544635,0.049466085984560995,0.09819463980130384,0.14668017118290388,0.19492389186083608,0.24292700772044917,0.29069071898259274,0.3382162203944579,0.38550469822368555,0.4325573361878829,0.47937530990905974,0.5259597890148043,0.5723119393072145,0.6184329184262026,0.6643238799751554,0.7099859704704782,0.7554203322089754,0.8006281001889286,0.8456104043344684,0.8903683697586051,0.934903114994893
861,861,14957431.0,0.0007928744611477591,1261.2337122731983,62.13996314847374,123.43848275280693,184.4312895677413,245.11990890753597,305.50585721974204,365.5906444787112,425.37577286055347,484.8627362211093,544.0530216604765,602.9481096071647,661.5494712482068,719.8585720391823,777.876869777055,835.6058147314742,893.0468491410261,950.2014098164029,1007.0709250789456,1063.6568161265884,1119.9604988654637,1175.9833792281588,0.04940146571610601,0.09800349605076192,0.14636313504516807,0.19448159147639596,0.24236006740816182,0.28999976089912954,0.3374018623998114,0.38456755618734645,0.43149802249394803,0.4781944332096124,0.5246579565952315,0.570889753615588,0.6168909800974908,0.662662785644673,0.7082063151866661,0.7535227065632686,0.7986130927470223,0.8434786007573645,0.8881203525831545,0.9325394634060294
862,862,14957979.0,0.0007961317564691231,1256.0734977273623,62.038636457330455,123.21162834858201,184.0795341619585,244.64387576715228,304.90616596749805,364.86791160135414,424.53061218697553,483.8957579940782,542.9648343717427,601.7393163648641,660.2206749591007,718.4103704895041,776.3098580901815,833.9205857631337,891.2439926102642,948.2815120920305,1005.0345701990086,1061.5045849611945,1117.6929689105439,1173.6011255890135,0.049482199497559665,0.09818396088670525,0.1466428336621542,0.1948600292336881,0.24283675185749104,0.29057420196143513,0.3380735725524054,0.38533605065121895,0.43236281813023153,0.47915504998779396,0.5257139164819412,0.5720405807505525,0.6181362016258155,0.6640019312485465,0.7096389159360444,0.7550482964122839,0.800231208719808,0.8451887804412928,0.8899221369785392,0.9344323964436301
863,863,14958508.0,0.00082870371476215,1206.703894511942,60.39149493623081,120.35024278601922,180.00996016235058,239.37213806706032,298.43826117550833,357.20980522144794,415.6882392032489,473.87502545607583,531.7716184393034,589.3794655097664,646.7000070073063,703.734674503123,760.4848951994387,816.9520870759505,873.1376614431081,929.0430229781991,984.6695697544988,1040.018691038238,1083.5693393497506,1083.6646918064648,0.05082879887906618,0.10051683625160929,0.149957065513963,0.19915072284125085,0.24809903849765577,0.29680323513020607,0.34526453102074534,0.39348413715167135,0.4414632586106329,0.48920309540661217,0.5367048407609162,0.5839696819164264,0.6309988003305127,0.6777933718775256,0.7243545664098315,0.7706835473092593,0.8167814730022015,0.8626494958798645,0.9082887625182016,0.953700413240485
864,864,14961226.0,0.0008314428171012793,1202.7285333781272,0.3912805146488679,0.7768602488150871,1.1605169906082669,1.5422603324214352,1.922099815804699,2.3000449367876445,2.6761051465134624,3.050289835218023,3.422608366601518,3.7930700448172994,4.1616841279031815,4.528459832234273,4.893406328872567,5.256532732637594,5.617848129443725,5.977361549760804,6.335081976960419,6.691018354934484,6.905756139966071,7.000951401874225,0.0003255215394453673,0.0006461090402356785,0.0009650976830768386,0.0012824954409844005,0.0015983102538174323,0.0019125500094145647,0.0022252225644233303,0.0025363357374779565,0.002845897306258048,0.003153915008567777,0.0034603965393678916,0.003765349564246026,0.00406878170844018,0.004370700549720103,0.004671113640395584,0.004970028492133349,0.005267452573026881,0.00556339331735694,0.005857858122853872,0.006150854356487877
865,865,14967684.0,0.0008338573799687779,1199.2458470985086,0.38957389643698537,0.7745949706747808,1.1576958460938158,1.5388860887821247,1.9181752309852333,2.2955727539059003,2.671088097107702,3.0447306423187785,3.4165097270985214,3.786434649295109,4.154514659247524,4.520758948759984,4.8851766831543575,5.247776962611005,5.608568861175999,5.9675613891459385,6.324763523621128,6.68018419376095,6.819688509075387,6.91474583768763,0.00032694423079200684,0.0006479968935848113,0.0009674483836039242,0.0012853066794019422,0.001601579731095787,0.0019162754456407847,0.0022294016837366686,0.002540966276857473,0.0028509770082960476,0.0031594416385250686,0.0034663678698620354,0.003771763376004901,0.004075635791084588,0.004377992710892116,0.004678841694167344,0.004978190263950687,0.005276045900551233,0.005572416051307012,0.005867308119332495,0.006160729481964187
866,866,14990089.0,0.0008363625827760341,1195.653680107047,0.38660470575400413,0.7710487101689395,1.1535753900670356,1.5341943074896303,1.9129149717440415,2.289746853281486,2.6646993713194544,3.037781898954684,3.409003763770298,3.7783742443839623,4.145902571210969,4.511597934887713,4.875469478691168,5.237526295353003,5.597777435241461,5.956231906527421,6.312898664544407,6.634187322709139,6.729577924118933,6.824492777395177,0.00032943008875937596,0.000650964668899312,0.0009708956733274426,0.001289231090910663,0.001605978882934918,0.0019211469684160627,0.00223474322503732,0.0025467754941730864,0.0028572515698804903,0.0031661792201641884,0.0034735661597927454,0.003779420079906234,0.004083748624800745,0.004386559397117335,0.004687859971565838,0.0049876578797107335,0.0052859606111902,0.0055827756277140855,0.005878110343428176,0.006171972147521672
