,index,blocknum,p0vs1,p1vs0,BAT-slippagemap_01,BAT-slippagemap_2,BAT-slippagemap_3,BAT-slippagemap_4,BAT-slippagemap_5,BAT-slippagemap_6,BAT-slippagemap_7,BAT-slippagemap_8,BAT-slippagemap_9,BAT-slippagemap_10,BAT-slippagemap_11,BAT-slippagemap_12,BAT-slippagemap_13,BAT-slippagemap_14,BAT-slippagemap_15,BAT-slippagemap_16,BAT-slippagemap_17,BAT-slippagemap_18,BAT-slippagemap_19,BAT-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
184,184,15455931.0,0.3389701377294464,2.9501123806904888,560.6818144356638,1213.2696222597956,1861.954141782863,2184.8400813224744,2827.7123401246795,3466.7394430427194,3784.818982224943,4418.121195632237,5047.634605647328,5360.978180959738,5984.85266773338,6604.994243239629,6913.672761134146,7528.259687899432,8139.168916504817,8443.253271484547,9048.688969883247,9650.505058210683,9950.060860243479,10546.48375850786,365.2007955490906,585.3717442577305,694.962409309165,913.1605251932792,1130.0534975980756,1238.013373370262,1452.962884810769,1666.6271140727938,1772.9790375774303,1984.7288405848797,2195.211820266728,2299.981159303042,2299.981159303042,2299.981159303042,2299.981159303042,2299.981159303042,2299.981159303042,2299.981159303042,2299.981159303042,2299.981159303042
185,185,15458362.0,0.339445004508512,2.945985319324161,484.26589924182366,1136.8537070659556,1785.5382265890228,2108.424166128634,2751.2964249308397,3390.323527848879,3708.4030670311026,4341.705280438397,4971.218690453487,5284.562265765898,5908.43675253954,6528.578328045789,6837.2568459403055,7451.843772705592,8062.753001310977,8366.837356290707,8972.273054689407,9574.089143016843,9873.644945049638,10470.06784331402,391.12279555041465,611.2937442590545,720.884409310489,939.0825251946032,1155.9754975993997,1263.935373371586,1478.884884812093,1692.5491140741178,1798.9010375787543,2010.6508405862037,2221.133820268052,2325.903159304366,2325.903159304366,2325.903159304366,2325.903159304366,2325.903159304366,2325.903159304366,2325.903159304366,2325.903159304366,2325.903159304366
186,186,15460825.0,0.33727960142873054,2.9648991393608095,505.44933405114904,1159.9993953452781,1810.6326077240096,2134.488226569724,2779.29241800615,3420.2395333174586,3739.27352782958,4374.478341607324,5005.883959483943,5320.168690434189,5945.917404011274,6567.9228897891135,6877.52832802649,7493.962112934606,8106.706686489067,8411.703001291678,9018.959208202336,9622.582020298056,9923.039142997544,10521.253569683176,383.2950900722705,602.8061703511189,712.069147953226,929.6136955485686,1145.8571344122158,1253.4932410792755,1467.7990099028077,1680.8227986193842,1786.8565079318287,1997.9722750853878,2207.824920344996,2207.824920344996,2207.824920344996,2207.824920344996,2207.824920344996,2207.824920344996,2207.824920344996,2207.824920344996,2207.824920344996,2207.824920344996
187,187,15469763.0,0.3367740865328622,2.9693496025633808,592.080499459801,1246.6305607539302,1897.2637731326615,2221.119391978376,2865.923583414802,3506.8706987261103,3825.904693238232,4461.109507015975,5092.515124892594,5406.79985584284,6032.548569419926,6654.554055197766,6964.159493435142,7580.593278343258,8193.337851897719,8498.33416670033,9105.590373610989,9709.213185706707,10009.670308406197,10607.88473509183,354.0967652041342,573.6078454829826,682.8708230850896,900.4153706804323,1116.6588095440795,1224.2949162111393,1438.6006850346714,1651.6244737512477,1757.6581830636924,1968.7739502172515,2178.6265954768596,2178.6265954768596,2178.6265954768596,2178.6265954768596,2178.6265954768596,2178.6265954768596,2178.6265954768596,2178.6265954768596,2178.6265954768596,2178.6265954768596
188,188,15471453.0,0.34227398061045794,2.9216360478715444,359.4305630279127,1010.063775406644,1656.8053337919696,1978.7235856887846,2619.670701000093,3256.784234694438,3573.9095092899584,4205.3151271665765,4832.943433429234,5145.3485716939085,5767.354057471748,6385.6380136036405,6693.393280617241,7306.137854171701,7915.218523954044,8218.39037588497,8822.01318798069,9422.026112712974,9720.684737365811,10315.321683569047,434.4817911031265,655.3138832204197,765.2342984478336,984.0879411013751,1201.6324886967177,1309.9160517881787,1525.512034227425,1739.8178030509569,1846.4896682628969,2058.875301079978,2269.991068233537,2375.0743744568313,2479.843713493145,2479.843713493145,2479.843713493145,2479.843713493145,2479.843713493145,2479.843713493145,2479.843713493145,2479.843713493145
189,189,15474531.0,0.34828136015328726,2.8712418016280723,387.2193983662365,1032.0235898026629,1672.970705113971,1992.0046996260928,2627.2095134038364,3258.615131280455,3572.899862230701,4198.648575807787,4820.654061585627,5130.259499823002,5746.693284731119,6359.43785828558,6664.434173088191,7271.690379998849,7875.313192094568,8175.770314794057,8773.98474147969,9368.621687682926,9664.605435541125,10253.914204749479,427.60631680605,650.4346327089963,761.3486541208828,982.1807462381761,1201.6918265170245,1310.9548041191315,1528.4993517144742,1744.7427905781212,1852.3788972451812,2066.6846660687133,2279.7084547852896,2385.742164097734,2596.8579312512934,2806.710576510902,2806.710576510902,2806.710576510902,2806.710576510902,2806.710576510902,2806.710576510902,2806.710576510902
190,190,15475176.0,0.3477245833556292,2.8758392356092566,471.2011712432835,1116.0053626797098,1756.952477991018,2075.98647250314,2711.1912862808836,3342.596904157502,3656.881635107748,4282.630348684834,4904.635834462673,5214.24127270005,5830.675057608166,6443.4196311626265,6748.415945965237,7355.672152875896,7959.294964971615,8259.752087671104,8857.966514356736,9452.603460559973,9748.587208418172,10337.895977626526,398.3788955389386,621.2072114418849,732.1212328537714,952.9533249710646,1172.464405249913,1281.7273828520201,1499.2719304473626,1715.5153693110099,1823.1514759780696,2037.4572448016017,2250.4810335181783,2356.5147428306227,2567.630509984182,2777.48315524379,2777.48315524379,2777.48315524379,2777.48315524379,2777.48315524379,2777.48315524379,2777.48315524379
191,191,15476587.0,0.34200028460354104,2.923974174931567,400.09403997018546,1050.7272523489169,1697.4688107342424,2019.3870626310575,2660.334177942366,3297.447711636711,3614.572986232231,4245.97860410885,4873.606910371506,5186.012048636181,5808.017534414021,6426.301490545914,6734.056757559513,7346.801331113974,7955.882000896317,8259.053852827243,8862.676664922963,9462.689589655247,9761.348214308084,10355.985160511322,420.56890327513037,641.4009953924236,751.3214106198375,970.175053273379,1187.7196008687217,1296.0031639601825,1511.5991463994287,1725.9049152229609,1832.5767804349007,2044.9624132519818,2256.078180405541,2361.161486628835,2465.9308256651493,2465.9308256651493,2465.9308256651493,2465.9308256651493,2465.9308256651493,2465.9308256651493,2465.9308256651493,2465.9308256651493
192,192,15477413.0,0.33603403489972394,2.975889035461573,379.2990100595694,1035.8143437956198,1688.4021516197517,2013.2310522971047,2659.9726106824305,3302.8448694846356,3622.8379778905537,4259.951511584899,4893.253724992193,5208.4824040570375,5836.110710319694,6459.985197093336,6770.521334362209,7388.805290494101,8003.392217259388,8309.305131062161,8918.385800844504,9523.821499243204,9825.18046487115,10425.193389603435,425.00326043050876,643.8569030840504,752.7920413660576,969.6850137708539,1185.2809962101,1292.5944009835473,1506.258630245572,1718.644263062653,1824.3603567576579,2034.8433364395064,2139.61267547582,2139.61267547582,2139.61267547582,2139.61267547582,2139.61267547582,2139.61267547582,2139.61267547582,2139.61267547582,2139.61267547582,2139.61267547582
193,193,15478749.0,0.3422055360811863,2.9222204042974798,369.13779022192045,1019.7710026006519,1666.5125609859774,1988.4308128827925,2629.3779281941006,3266.491461888446,3583.616736483966,4215.022354360584,4842.6506606232415,5155.055798887916,5777.061284665756,6395.345240797648,6703.1005078112485,7315.845081365709,7924.925751148051,8228.097603078979,8831.720415174697,9431.733339906983,9730.39196455982,10325.028910763056,431.15955010381157,651.9916422211048,761.9120574485187,980.7657001020602,1198.310247697403,1306.5938107888637,1522.18979322811,1736.495562051642,1843.167427263582,2055.553060080663,2266.668827234222,2371.7521334575163,2476.5214724938305,2476.5214724938305,2476.5214724938305,2476.5214724938305,2476.5214724938305,2476.5214724938305,2476.5214724938305,2476.5214724938305
194,194,15480662.0,0.34230820800851897,2.9213439134801966,351.1328228266828,1001.7660352054141,1648.5075935907398,1970.4258454875549,2611.372960798863,3248.4864944932083,3565.6117690887286,4197.017386965347,4824.645693228003,5137.050831492679,5759.056317270518,6377.340273402411,6685.09554041601,7297.840113970472,7906.920783752814,8210.09263568374,8813.71544777946,9413.728372511745,9712.386997164582,10307.023943367818,437.32211210456006,658.1542042218533,768.0746194492672,986.9282621028087,1204.4728096981514,1312.7563727896122,1528.3523552288584,1742.6581240523906,1849.3299892643304,2061.7156220814113,2272.8313892349706,2377.9146954582648,2482.684034494579,2482.684034494579,2482.684034494579,2482.684034494579,2482.684034494579,2482.684034494579,2482.684034494579,2482.684034494579
195,195,15485316.0,0.3404648174868844,2.937161047597885,645.203707767322,1295.8369201460534,1942.578478531379,2264.496730428194,2905.443845739502,3542.5573794338475,3859.6826540293678,4491.088271905986,5118.716578168643,5431.121716433318,6053.127202211157,6671.41115834305,6979.16642535665,7591.910998911111,8200.991668693452,8504.16352062438,9107.7863327201,9707.799257452383,10006.457882105222,10601.094828308458,336.92439543402645,557.7564875513198,667.6769027787336,886.5305454322752,1104.0750930276179,1212.3586561190787,1427.9546385583249,1642.2604073818568,1748.9322725937968,1961.3179054108778,2172.433672564437,2277.516978787731,2382.2863178240455,2382.2863178240455,2382.2863178240455,2382.2863178240455,2382.2863178240455,2382.2863178240455,2382.2863178240455,2382.2863178240455
196,196,15486654.0,0.3181793377467621,3.142881643671962,424.594949517382,1099.076573215569,1769.523534119206,2103.242240213321,2767.6824730628528,3428.149287805728,3756.8980563704026,4411.448117664532,5062.081330043263,5385.936948888978,6030.741140325404,6671.688255636712,6990.722250148834,7625.927063926578,8257.332681803196,8571.617412753441,9197.366126330528,9819.371612108367,10128.977050345744,10745.41083525386,402.5680532408312,615.5918419574077,721.6255512698522,932.7413184234114,1142.5939636830196,1142.5939636830196,1142.5939636830196,1142.5939636830196,1142.5939636830196,1142.5939636830196,1142.5939636830196,1142.5939636830196,1142.5939636830196,1142.5939636830196,1142.5939636830196,1142.5939636830196,1142.5939636830196,1142.5939636830196,1142.5939636830196,1142.5939636830196
197,197,15487283.0,0.31732145509098675,3.1513784648228915,580.066341879652,1254.547965577839,1924.9949264814759,2258.7136325755914,2923.1538654251226,3583.6206801679978,3912.3694487326725,4566.919510026802,5217.552722405533,5541.408341251247,6186.212532687674,6827.159647998982,7146.1936425111035,7781.398456288847,8412.804074165466,8727.088805115713,9352.837518692799,9974.843004470637,10284.448442708013,10900.88222761613,353.16404615832926,566.1878348749057,672.2215441873502,883.3373113409094,1093.1899566005177,1093.1899566005177,1093.1899566005177,1093.1899566005177,1093.1899566005177,1093.1899566005177,1093.1899566005177,1093.1899566005177,1093.1899566005177,1093.1899566005177,1093.1899566005177,1093.1899566005177,1093.1899566005177,1093.1899566005177,1093.1899566005177,1093.1899566005177
198,198,15490586.0,0.3179249087829553,3.1453968291697825,469.13315140492506,1143.6147751031122,1814.061736006749,2147.780442100864,2812.2206749503957,3472.687489693271,3801.4362582579456,4455.986319552075,5106.619531930806,5430.47515077652,6075.279342212947,6716.226457524255,7035.260452036377,7670.46526581412,8301.870883690739,8616.155614640986,9241.90432821807,9863.90981399591,10173.515252233286,10789.949037141403,388.4013218734841,601.4251105900605,707.4588199025051,918.5745870560643,1128.4272323156724,1128.4272323156724,1128.4272323156724,1128.4272323156724,1128.4272323156724,1128.4272323156724,1128.4272323156724,1128.4272323156724,1128.4272323156724,1128.4272323156724,1128.4272323156724,1128.4272323156724,1128.4272323156724,1128.4272323156724,1128.4272323156724,1128.4272323156724
199,199,15492472.0,0.3316277513965246,3.0154291846471803,448.71349167524767,1109.1803064181229,1765.6956401541734,2092.479136276927,2743.112348655658,3389.853907040984,3711.772158937799,4352.719274249107,4989.832807943452,5306.958082538972,5938.363700415591,6565.992006678248,6878.397144942923,7500.402630720762,8118.686586852655,8426.441853866254,9039.186427420716,9648.267097203057,9951.438949133984,10555.061761229705,400.182388965063,617.7269365604056,726.0104996518666,941.6064820911126,1155.9122509146448,1262.5841161265848,1474.9697489436658,1686.0855160972249,1791.1688223205192,1895.938161356833,1895.938161356833,1895.938161356833,1895.938161356833,1895.938161356833,1895.938161356833,1895.938161356833,1895.938161356833,1895.938161356833,1895.938161356833,1895.938161356833
200,200,15493064.0,0.3228585976009044,3.0973311766537845,611.4897670635587,1279.928261404606,1944.3684942541374,2275.097078553816,2933.5840775616875,3588.1341388558167,3913.938450557195,4562.622970080262,5207.427161516688,5528.381168422079,6167.4082713401185,6802.613085117862,7118.790023929636,7748.303433944727,8374.052147521812,8685.521496030779,9305.663071537028,9922.096856445145,10228.928516196831,10839.837744802217,344.5290174249889,559.4785288654961,666.4708929155809,879.4946816321573,1091.2444846396068,1196.644158098161,1406.496803357769,1406.496803357769,1406.496803357769,1406.496803357769,1406.496803357769,1406.496803357769,1406.496803357769,1406.496803357769,1406.496803357769,1406.496803357769,1406.496803357769,1406.496803357769,1406.496803357769,1406.496803357769
201,201,15494598.0,0.3229554648662655,3.0964021631096905,596.3434904787355,1264.7819848197828,1929.2222176693142,2259.950801968993,2918.4378009768643,3572.9878622709934,3898.792173972372,4547.476693495439,5192.280884931865,5513.234891837255,6152.261994755295,6787.466808533039,7103.643747344813,7733.157157359903,8358.90587093699,8670.375219445956,9290.516794952206,9906.95057986032,10213.782239612008,10824.691468217394,349.42019842488645,564.3697098653936,671.3620739154783,884.3858626320548,1096.1356656395042,1201.5353390980586,1411.3879843576667,1411.3879843576667,1411.3879843576667,1411.3879843576667,1411.3879843576667,1411.3879843576667,1411.3879843576667,1411.3879843576667,1411.3879843576667,1411.3879843576667,1411.3879843576667,1411.3879843576667,1411.3879843576667,1411.3879843576667
202,202,15499644.0,0.33013885349156985,3.0290285115609246,370.0007141478627,1032.4508002437015,1690.9377992515726,2018.7043644229484,2671.2921722470805,3319.9766917701477,3642.862631309759,4285.734890111964,4924.761993030003,5242.841532212227,5876.143745619522,6505.657155634612,6819.000730947023,7442.875217720664,8063.016793226914,8371.69531112143,8986.282237886717,9597.191466492102,9901.275821471832,10506.711519870532,425.3964792699201,642.2894516747165,750.2493274469027,965.1988388874099,1178.8630681494346,1285.2149916540711,1496.9647946615205,1707.447774343369,1812.217113379683,1812.217113379683,1812.217113379683,1812.217113379683,1812.217113379683,1812.217113379683,1812.217113379683,1812.217113379683,1812.217113379683,1812.217113379683,1812.217113379683,1812.217113379683
203,203,15500491.0,0.33761703284646044,2.9619358702639103,453.8377986681625,1108.3878599622917,1759.0210723410232,2082.8766911867374,2727.6808826231636,3368.6279979344718,3687.6619924465936,4322.866806224338,4954.2724241009555,5268.557155051202,5894.3058686282875,6516.311354406127,6825.916792643504,7442.35057755162,8055.09515110608,8360.091465908692,8967.34767281935,9570.97048491507,9871.427607614558,10469.64203430019,400.71222112864154,620.22330140749,729.486279009597,947.0308266049396,1163.274265468587,1270.9103721356466,1485.2161409591788,1698.239929675755,1804.2736389881998,2015.3894061417589,2225.242051401367,2225.242051401367,2225.242051401367,2225.242051401367,2225.242051401367,2225.242051401367,2225.242051401367,2225.242051401367,2225.242051401367,2225.242051401367
204,204,15501099.0,0.33761703284646044,2.9619358702639103,453.3336104815174,1107.8836717756465,1758.516884154378,2082.3725030000924,2727.1766944365186,3368.1238097478267,3687.1578042599485,4322.362618037692,4953.768235914311,5268.052966864557,5893.801680441643,6515.807166219482,6825.412604456858,7441.846389364974,8054.590962919436,8359.587277722047,8966.843484632705,9570.466296728424,9870.923419427912,10469.137846113546,400.88244812890935,620.3935284077577,729.6565060098648,947.2010536052073,1163.4444924688546,1271.0805991359143,1485.3863679594465,1698.410156676023,1804.4438659884675,2015.5596331420268,2225.412278401635,2225.412278401635,2225.412278401635,2225.412278401635,2225.412278401635,2225.412278401635,2225.412278401635,2225.412278401635,2225.412278401635,2225.412278401635
205,205,15502497.0,0.34423041502113905,2.905030922205379,373.1946006080503,1021.8791201311175,1666.6833115675438,1987.6373184729343,2626.6644213909735,3261.8692351687173,3578.0461739804914,4207.559583995582,4833.3082975726675,5144.777646081635,5764.919221587884,6381.353006496,6688.184666247686,7299.093894853072,7906.35010176373,8208.613948231503,8810.430036558939,9408.644463244571,9706.408736856114,10299.265157306007,430.6774696192323,652.1730496671861,762.423583148412,981.9346634272604,1200.1327793113746,1308.74218862471,1524.9856274883573,1739.9351389288645,1846.9275029789492,2059.9512916955255,2271.701094702975,2377.1007681615292,2586.9534134211376,2586.9534134211376,2586.9534134211376,2586.9534134211376,2586.9534134211376,2586.9534134211376,2586.9534134211376,2586.9534134211376
206,206,15506782.0,0.35266197996536786,2.8355764352545236,357.3364945560455,998.2836098673537,1635.397143561699,1952.5224181572191,2583.9280360338375,3211.556342296494,3523.9614805611695,4145.966966339009,4764.250922470902,5072.006189484501,5684.750763038963,6293.831432821305,6597.003284752232,7200.626096847951,7800.639021580236,8099.297646233073,8693.93459243631,9285.014606120387,9579.227109502861,10165.01177554647,439.8986780369398,664.068587644444,775.649556581516,997.8109249592768,1218.64301707657,1328.563432303984,1547.4170749575255,1764.961622552868,1873.245185644329,2088.841168083575,2303.1469369071074,2409.818802119047,2622.204434936128,2833.3202020896874,2938.4035083129816,3043.1728473492954,3043.1728473492954,3043.1728473492954,3043.1728473492954,3043.1728473492954
207,207,15510912.0,0.34842069359562333,2.8700935919741863,365.64171670266984,1010.4459081390961,1651.3930234504044,1970.4270179625262,2605.6318317402697,3237.0374496168884,3551.322180567134,4177.07089414422,4799.0763799220595,5108.681818159436,5725.115603067552,6337.860176622013,6642.8564914246235,7250.112698335282,7853.735510431001,8154.192633130491,8752.407059816123,9347.04400601936,9643.027753877559,10232.336523085913,435.12313218933343,657.9514480922797,768.8654695041662,989.6975616214595,1209.2086419003078,1318.4716195024148,1536.0161670977575,1752.2596059614048,1859.8957126284645,2074.2014814519966,2287.225270168573,2393.258979481018,2604.3747466345767,2814.227391894185,2814.227391894185,2814.227391894185,2814.227391894185,2814.227391894185,2814.227391894185,2814.227391894185
208,208,15511435.0,0.3543941774770055,2.821716787558915,412.94217434694224,1051.9692772649817,1687.1740910427254,2003.3510298544993,2632.86443986959,3258.613153446676,3570.0825019556423,4190.224077461892,4806.657862370008,5113.489522121695,5724.3987507270795,6331.654957637738,6633.91880410551,7235.734892432946,7833.949319118579,8131.713592730122,8724.570013180013,9313.878782388367,9607.211134763149,10191.240340852355,421.122348432782,645.9651794166961,757.8822362067064,980.7105521096526,1202.2061321576064,1312.4566656388324,1531.9677459176808,1750.165861801795,1858.7752711151304,2075.0187099787777,2289.968221419285,2396.9605854693696,2609.984374185946,2821.734177193395,2927.1338506519496,3136.986495911558,3136.986495911558,3136.986495911558,3136.986495911558,3136.986495911558
209,209,15515307.0,0.3614084681573712,2.7669523215614342,326.94881488077885,960.2510282880729,1589.7644383031634,1903.108013615574,2526.982500389216,3147.1240758954655,3455.8025937899815,4070.389520555268,4681.298749160653,4985.383104140385,5590.818802539084,6192.63489086652,6492.190692899316,7088.613591163696,7681.470011613587,7976.566277439467,8564.111133196722,9148.140339285928,9438.844065124373,10017.640754549873,454.64906371712357,681.5246515167537,794.4530594525917,1019.2958904365057,1242.793916163588,1354.0412631294623,1575.536843177416,1795.707791886056,1905.2984569374903,2123.496572821605,2340.389545226401,2448.3494209985874,2663.298932439094,2876.963161701119,2983.3150852057556,3195.064888213205,3405.5478678950535,3510.3172069313673,3510.3172069313673,3510.3172069313673
210,210,15516885.0,0.3556366680648975,2.8118585337142945,544.9408814891898,1182.0544151835352,1815.3566285908294,2130.585307655674,2758.2136139183303,3382.0881006919726,3692.624237960845,4310.908194092738,4925.495120858024,5231.408034660799,5840.488704443141,6445.92440284184,6747.283368469787,7347.296293202072,7943.719191466452,8240.591864058146,8831.671877742223,9419.216733499477,9711.669047168307,10293.94966542713,374.94064149366454,600.4590275959226,712.7118804134166,936.2099061404988,1158.3712745182595,1268.9528331543268,1489.1237818629666,1707.9774245165083,1816.9125627985154,2033.8055352033118,2249.401517642558,2356.7149224160053,2570.3791516780298,2782.764784495111,2888.4808781901156,3098.9638578719646,3203.7331969082784,3203.7331969082784,3203.7331969082784,3203.7331969082784
211,211,15517638.0,0.3443336944729021,2.904159587201527,355.2550551252567,1003.939574648324,1648.7437660847502,1969.6977729901407,2608.7248759081804,3243.929689685924,3560.106628497698,4189.620038512789,4815.368752089874,5126.838100598841,5746.97967610509,6363.413461013206,6670.245120764893,7281.154349370278,7888.410556280936,8190.674402748708,8792.490491076145,9390.704917761777,9688.46919137332,10281.325611823213,436.8540027305808,658.3495827785346,768.6001162597605,988.111196538609,1206.3093124227232,1314.9187217360586,1531.1621605997059,1746.1116720402129,1853.1040360902978,2066.1278248068743,2277.8776278143237,2383.277301272878,2593.129946532486,2593.129946532486,2593.129946532486,2593.129946532486,2593.129946532486,2593.129946532486,2593.129946532486,2593.129946532486
212,212,15518242.0,0.3555299983991223,2.8127021756329764,564.7172905960809,1201.8308242904263,1835.1330376977203,2150.361716762565,2777.9900230252215,3401.8645097988633,3712.400647067736,4330.684603199629,4945.271529964915,5251.18444376769,5860.265113550032,6465.700811948731,6767.059777576678,7367.072702308963,7963.495600573343,8260.368273165037,8851.448286849114,9438.993142606369,9731.445456275198,10313.72607453402,367.90807115042463,593.4264572526828,705.6793100701766,929.1773357972589,1151.3387041750198,1261.920262811087,1482.0912115197268,1700.9448541732684,1809.8799924552757,2026.7729648600719,2242.368947299318,2349.6823520727653,2563.3465813347902,2775.732214151871,2881.448307846876,3091.9312875287246,3196.7006265650384,3196.7006265650384,3196.7006265650384,3196.7006265650384
213,213,15519893.0,0.3554233607278478,2.8135460706695437,579.631887960616,1216.7454216549613,1850.0476350622555,2165.2763141271002,2792.9046203897565,3416.7791071633987,3727.3152444322714,4345.599200564164,4960.186127329451,5266.099041132225,5875.179710914566,6480.615409313266,6781.974374941213,7381.987299673498,7978.410197937878,8275.28287052957,8866.36288421365,9453.907739970904,9746.360053639733,10328.640671898556,362.6060986503962,588.1244847526543,700.3773375701481,923.8753632972305,1146.0367316749912,1256.6182903110584,1476.7892390196982,1695.6428816732398,1804.578019955247,2021.4709923600435,2237.0669747992897,2344.3803795727367,2558.0446088347617,2770.4302416518426,2876.1463353468475,3086.629315028696,3191.39865406501,3191.39865406501,3191.39865406501,3191.39865406501
214,214,15524061.0,0.3506576247345822,2.8517845598164717,343.7747914205122,986.6470502227177,1625.6741531407572,1943.7536923229807,2577.055905730275,3206.569315745365,3519.912891057776,4143.787377831418,4763.928953337668,5072.607471232183,5687.19439799747,6298.103626602855,6602.187981582586,7207.623679981286,7809.439768308722,8108.995570341517,8705.418468605898,9298.274889055789,9593.371154881668,10180.916010638924,443.71247155660865,667.210497283691,778.4578442495653,999.953424297519,1220.1243730061587,1329.7150380575933,1547.9131539417076,1764.806126346504,1872.7660021186903,2087.7155135591975,2301.379742821222,2407.7316663258584,2619.481469333308,2829.9644490151563,2934.7337880514706,2934.7337880514706,2934.7337880514706,2934.7337880514706,2934.7337880514706,2934.7337880514706
215,215,15525734.0,0.3581705463403745,2.7919660346657484,485.9741513865543,1121.178965164298,1752.5845830409166,2066.8693139911625,2692.618027568248,3314.6235133460877,3624.2289515834645,4240.66273649158,4853.407310046041,5158.403624848652,5765.659831759311,6369.282643855029,6669.7397665545195,7267.954193240152,7862.591139443388,8158.574887301586,8747.883656509941,9333.66832255355,9625.245214973927,10205.781698073646,396.5928571557743,622.7888435947269,735.378821761147,959.5487313686511,1182.3770472715973,1293.291068683484,1514.1231608007772,1733.6342410796256,1842.8972186817325,2060.441766277075,2276.6852051407222,2384.3213118077824,2598.627080631314,2811.650869347891,2917.6845786603353,3128.8003458138946,3338.6529910735026,3338.6529910735026,3338.6529910735026,3338.6529910735026
216,216,15527065.0,0.33951289690386366,2.945396210628074,472.9703687793019,1125.5581766034338,1774.2426961265012,2097.128635666112,2740.0008944683177,3379.027997386357,3697.107536568581,4330.409749975875,4959.923159990965,5273.266735303376,5897.141222077018,6517.282797583268,6825.9613154777835,7440.54824224307,8051.457470848455,8355.541825828186,8960.977524226886,9562.793612554322,9862.349414587117,10458.772312851497,394.95756126476095,615.1285099734008,724.7191750248353,942.9172909089496,1159.810263313746,1267.7701390859322,1482.7196505264394,1696.3838797884641,1802.7358032931006,2014.48560630055,2224.9685859823985,2329.7379250187123,2329.7379250187123,2329.7379250187123,2329.7379250187123,2329.7379250187123,2329.7379250187123,2329.7379250187123,2329.7379250187123,2329.7379250187123
217,217,15527763.0,0.33116382056807586,3.019653530644162,527.6608202266812,1188.1276349695563,1844.6429687056068,2171.42646482836,2822.0596772070917,3468.8012355924175,3790.7194874892325,4431.66660280054,5068.7801364948855,5385.905411090406,6017.311028967025,6644.939335229681,6957.344473494356,7579.3499592721955,8197.633915404089,8505.389182417688,9118.133755972149,9727.214425754491,10030.386277685418,10634.009089781137,374.01758712921867,591.5621347245612,699.8456978160222,915.4416802552682,1129.7474490788004,1236.4193142907404,1448.8049471078214,1659.9207142613805,1765.0040204846748,1869.7733595209888,1869.7733595209888,1869.7733595209888,1869.7733595209888,1869.7733595209888,1869.7733595209888,1869.7733595209888,1869.7733595209888,1869.7733595209888,1869.7733595209888,1869.7733595209888
218,218,15529362.0,0.3231492865949645,3.09454497188292,564.1615929623055,1232.600087303353,1897.0403201528843,2227.768904452563,2886.255903460434,3540.8059647545633,3866.610276455942,4515.294795979009,5160.098987415436,5481.052994320826,6120.080097238865,6755.284911016609,7071.461849828383,7700.975259843473,8326.72397342056,8638.193321929526,9258.334897435776,9874.76868234389,10181.600342095579,10792.509570700962,359.81706506632804,574.7665765068351,681.7589405569199,894.7827292734963,1106.5325322809458,1211.9322057395002,1421.7848509991084,1421.7848509991084,1421.7848509991084,1421.7848509991084,1421.7848509991084,1421.7848509991084,1421.7848509991084,1421.7848509991084,1421.7848509991084,1421.7848509991084,1421.7848509991084,1421.7848509991084,1421.7848509991084,1421.7848509991084
219,219,15531122.0,0.32809842647914816,3.0478658819887805,382.98946553635034,1047.429698385882,1707.896513128757,2036.6452816934318,2691.195342987561,3341.828555366292,3665.684174212007,4310.488365648433,4951.435480959741,5270.469475471863,5905.674289249607,6537.079907126225,6851.364638076471,7477.113351653557,8099.118837431396,8408.724275668774,9025.158060576889,9637.90263413135,9942.89894893396,10550.155155844619,420.2251292178422,636.4685680814894,744.1046747485492,958.4104435720812,1171.4342322886578,1277.4679416011022,1488.5837087546615,1698.4363540142697,1698.4363540142697,1698.4363540142697,1698.4363540142697,1698.4363540142697,1698.4363540142697,1698.4363540142697,1698.4363540142697,1698.4363540142697,1698.4363540142697,1698.4363540142697,1698.4363540142697,1698.4363540142697
220,220,15531938.0,0.3236990800850241,3.089288977087411,465.3456052012838,1133.784099542331,1798.2243323918626,2128.9529166915413,2787.4399156994123,3441.989976993542,3767.79428869492,4416.4788082179875,5061.282999654413,5382.237006559804,6021.264109477844,6656.4689232555875,6972.645862067361,7602.159272082452,8227.907985659538,8539.377334168505,9159.518909674754,9775.95269458287,10082.784354334557,10693.69358293994,391.7783880683885,606.7278995088956,713.7202635589804,926.7440522755568,1138.4938552830063,1243.8935287415607,1453.7461740011688,1453.7461740011688,1453.7461740011688,1453.7461740011688,1453.7461740011688,1453.7461740011688,1453.7461740011688,1453.7461740011688,1453.7461740011688,1453.7461740011688,1453.7461740011688,1453.7461740011688,1453.7461740011688,1453.7461740011688
