,index,blocknum,p0vs1,p1vs0,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,WBTC-slippagemap_12,WBTC-slippagemap_13,WBTC-slippagemap_14,WBTC-slippagemap_15,WBTC-slippagemap_16,WBTC-slippagemap_17,WBTC-slippagemap_18,WBTC-slippagemap_19,WBTC-slippagemap_20,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20
844,844,13771788.0,48876.79157080649,2.0459608085185522e-05,0.002288990470018097,0.00520518999125366,0.008414645873761985,0.010012167353850033,0.013192869136511383,0.01635454483575321,0.01792828347303898,0.021061633169413015,0.024176239976583705,0.025726549868254588,0.028813252381583554,0.03188149103150126,0.0334087209592928,0.036449470736229096,0.03954003849969346,0.041078382816401825,0.04414126160915426,0.04715237209452929,0.04863446774826695,0.051585354207650744,245.68195106765327,387.4205030181312,457.97151943837304,598.4402116946022,738.0686572014514,807.5693576387537,945.9468465231438,1083.4965972210769,1151.962620905555,1288.2800384654806,1423.7820436142601,1491.2287904233472,1625.5168072458084,1759.0015489581683,1825.4441941484283,1957.7330216206299,2089.230533976618,2154.6840266677855,2285.0034276340907,2414.609110232605
845,845,13775822.0,48453.42894954414,2.063837424264291e-05,0.0014801920790153704,0.0044139404699037234,0.0073301399911392855,0.008937274889482445,0.01213711735373566,0.01531781913639701,0.01690102815388494,0.020053233472924606,0.02318658316929864,0.024746222400620556,0.027851499868140214,0.03093820238146918,0.032474622788244555,0.03553367095917843,0.03857442073611472,0.040122022406037135,0.04320333281628745,0.04626621160903989,0.04779077365286206,0.050759417748152576,284.0051858646108,424.8958954917819,495.0248945410818,634.6533400479309,773.4465646463808,842.5315293696234,980.0812800675563,1116.8082457401608,1184.8647213119602,1320.3667264607398,1455.0581931416245,1522.101490092288,1655.586231804648,1788.2725025761447,1854.3177044671095,1985.8152168230977,2116.526145467449,2181.5881104805703,2311.1937930790846,2440.0242103323944
846,846,13789078.0,49244.72714490811,2.030674262967055e-05,0.0019206596025863438,0.004983707230544319,0.008183549694797534,0.009776286009625473,0.012947460494946815,0.01609966581398648,0.0176686905658622,0.020792654741682428,0.02389793220920209,0.02544359839643824,0.02852105512930643,0.031580103300240296,0.0331027586646733,0.036168454747099,0.03924976515734933,0.04078350161832626,0.04383720599392393,0.04680585008921445,0.04828350638222277,0.051225553878354396,264.2078225734045,406.37220582494376,477.13518367675124,618.0258933039224,758.0738320586838,827.7833378600714,966.5765624585213,1104.5395598315372,1173.2112778796968,1309.9382435523014,1445.8473435598978,1513.4967242728803,1648.188190953765,1782.0739681709456,1848.7162296167883,1981.402500388285,2113.2950782810008,2178.9452146352382,2309.6561432795897,2439.6181504405718
847,847,13789673.0,48754.7582985875,2.0510818531305725e-05,0.0029037628108340837,0.005819962332069647,0.009029418214577973,0.010626939694666021,0.013807641477327371,0.016969317176569198,0.018543055813854965,0.021676405510229,0.02479101231739969,0.026341322209070577,0.02942802472239954,0.03249626337231725,0.03402349330010879,0.03706424307704508,0.040154810840509446,0.04169315515721781,0.04475603394997025,0.04776714443534528,0.049249240089082935,0.05220012654846673,215.67058511508768,357.40913706556563,427.96015348580744,568.4288457420366,708.0572912488858,777.5579916861881,915.9354805705782,1053.4852312685111,1121.9512549529895,1258.268672512915,1393.7706776616947,1461.2174244707817,1595.5054412932427,1728.9901830056026,1795.4328281958628,1927.7216556680644,2059.2191680240526,2124.67266071522,2254.9920616815252,2384.5977442800395
848,848,13790623.0,49804.320329719325,2.0078579395917952e-05,0.002217868377984257,0.0054177108422374725,0.008598412624898822,0.010181621642386753,0.013333826961426418,0.016467176657800453,0.018026815889122368,0.021132093356642026,0.024218795869970992,0.02575521627674637,0.028814264447680236,0.031855014224616535,0.033402615894538946,0.03648392630478926,0.0395468050975417,0.04107136714136387,0.04404001123665439,0.04699089769603818,0.04845971502579433,0.05147512068963779,258.16896809659846,401.18886115241264,472.3776703052814,614.1162222557593,755.0069318829305,825.1359309322304,964.7643764390795,1103.5576010375294,1172.642565760772,1310.192316458705,1446.9192821313095,1514.9757577031087,1650.4777628518884,1785.169229532773,1852.2125264834365,1985.6972681957964,2118.383538967293,2184.428740858258,2315.926253214246,2446.6371818585976
849,849,13795063.0,49308.78371517118,2.0280362334151898e-05,0.0016048407498944117,0.004667888377852387,0.007867730842105602,0.00946046715693354,0.012631641642254882,0.015783846961294548,0.01735287171317027,0.020476835888990498,0.023582113356510156,0.02512777954374631,0.028205236276614497,0.03126428444754837,0.03278693981198137,0.03585263589440708,0.038933946304657394,0.040467682765634325,0.043521387141232,0.04649003123652252,0.04796768752953084,0.05090973502566246,279.7704969752991,421.93488022683835,492.6978580786458,633.588567705817,773.6365064605784,843.3460122619659,982.1392368604158,1120.1022342334318,1188.7739522815914,1325.500917954196,1461.4100179617924,1529.059398674775,1663.7508653556595,1797.6366425728402,1864.2789040186829,1996.9651747901796,2128.8577526828954,2194.507889037133,2325.2188176814843,2455.1808248424663
850,850,13795664.0,49264.42799064668,2.029862196288688e-05,0.0018077273199154644,0.00487077494787344,0.008070617412126654,0.009663353726954593,0.012834528212275936,0.015986733531315602,0.017555758283191322,0.020679722459011552,0.02378499992653121,0.025330666113767362,0.02840812284663555,0.03146717101756942,0.03298982638200242,0.03605552246442813,0.039136832874678444,0.04067056933565538,0.04372427371125305,0.04669291780654357,0.048170574099551895,0.05111262159568352,269.7704969747609,411.93488022630015,482.69785807810763,623.5885677052787,763.6365064600402,833.3460122614277,972.1392368598775,1110.1022342328936,1178.7739522810532,1315.5009179536578,1451.4100179612542,1519.0593986742365,1653.7508653551213,1787.636642572302,1854.2789040181447,1986.9651747896414,2118.857752682357,2184.5078890365944,2315.218817680946,2445.180824841928
851,851,13799349.0,48862.13146545405,2.046574658141978e-05,0.0023493205281869683,0.005265520049422531,0.008474975931930856,0.010072497412018905,0.013253199194680255,0.01641487489392208,0.017988613531207853,0.021121963227581884,0.024236570034752575,0.02578687992642346,0.028873582439752427,0.031941821089670135,0.03346905101746167,0.036509800794397966,0.03960036855786233,0.041138712874570695,0.04420159166732313,0.04721270215269817,0.04869479780643582,0.05164568426581962,242.7334828322808,384.4720347827588,455.0230512030006,595.4917434592297,735.1201889660789,804.6208894033813,942.9983782877714,1080.5481289857044,1149.0141526701825,1285.3315702301081,1420.8335753788876,1488.2803221879747,1622.568339010436,1756.0530807227958,1822.4957259130558,1954.7845533852576,2086.282065741246,2151.735558432413,2282.0549593987184,2411.6606419972327
852,852,13801975.0,45920.231510607795,2.1776893693774064e-05,0.0029499376845262782,0.0059549441792475,0.008941975486748126,0.01042878407727995,0.013389054038834395,0.016331616454892794,0.017796290461581328,0.02071248998281689,0.023921945865325218,0.025519467345413268,0.028700169128074614,0.031861844827316445,0.03343558346460221,0.036568933160976244,0.039683539968146934,0.041233849859817824,0.044320552373146783,0.047388791023064494,0.04891602095085603,0.05195677072779233,211.23716716406716,348.7869178620001,417.2529415464784,553.5703591064039,689.0723642551835,756.5191110642705,890.8071278867317,1024.2918695990916,1090.7345147893516,1223.0233422615534,1354.5208546175415,1419.9743473087087,1550.2937482750142,1679.8994308735282,1744.4112573811465,1872.855779770805,2000.5319837013049,2064.0834011376564,2190.615727401514,2316.3911727573463
853,853,13802857.0,47441.82215914419,2.107844839191647e-05,0.002267934350395735,0.00522820431195018,0.00817076672800858,0.009635440734697114,0.012551640255932677,0.015761096138441004,0.01735861761852905,0.0205393194011904,0.023700995100432228,0.025274733737718,0.02840808343409203,0.031522690241262724,0.03307300013293361,0.03615970264626257,0.03922794129618028,0.04075517122397182,0.043795921000908115,0.04688648876437248,0.048424833081080844,0.05148771187383328,244.66429961923635,384.2927451260855,453.7934455633878,592.170934447778,729.720685145711,798.1867088301892,934.5041263901147,1070.0061315388944,1137.4528783479814,1271.7408951704426,1405.2256368828023,1471.6682820730625,1603.957109545264,1735.4546219012523,1800.9081145924197,1931.227515558725,2060.833198157239,2125.345024664857,2253.789547054516,2381.465750985016
854,854,13804007.0,45764.37562128183,2.1851057431120496e-05,0.0023072399524697498,0.005321274552986834,0.008317279980079985,0.009808555486701414,0.012777719133802571,0.015729122070646265,0.017198196454846083,0.020123157253155364,0.02318620488111334,0.024788525865278504,0.027978783660194493,0.031149958145515834,0.03272842482726973,0.035871188216431225,0.03899515239225145,0.04055011996810022,0.04364609604700726,0.04672355277987545,0.04825537102301778,0.05130525631524232,240.38621573803363,377.5239574706715,445.78489945879784,581.6939994663942,716.7901269884636,784.0348468602614,917.9206240774421,1051.0055307135449,1117.2491562947814,1249.1417341874971,1380.245363232902,1445.502799186086,1575.4648063470681,1704.6822733053395,1769.0008640510312,1897.0606488172875,2024.3544170618497,2087.71547377358,2213.8687945635124,2339.267495956319
855,855,13806031.0,46558.29129000438,2.1478451470032586e-05,0.0024841838331028615,0.005471215140603488,0.008440378787704645,0.009918293692689756,0.012860856108748155,0.015785816907057437,0.017241729636672254,0.020451185519180577,0.023641443314096566,0.025229408781929977,0.028391084481171804,0.031533847870333295,0.03309817281483161,0.0362127796220023,0.03930875570090934,0.040849792027002146,0.04391803067691986,0.046967915969144396,0.04848601038164769,0.05157657814511205,233.3544282268973,371.7319171112875,440.6099497610608,577.7476914936987,714.0651090536242,781.9177334894214,917.0138610114908,1051.301877833952,1118.1443581004694,1251.229264736572,1383.5180922087736,1449.3654682105243,1580.4690972559292,1710.7884982222345,1775.6885403700953,1904.9060073283667,2033.3505297180252,2097.2843828403147,2224.578151084877,2351.110477348734
856,856,13808966.0,47143.8930378322,2.121165511718594e-05,0.002341580420294405,0.005310744067395562,0.008262147004239256,0.009731221388439073,0.012656182186748355,0.015719229814706328,0.017321550798871495,0.020511808593787484,0.023682983079108825,0.025261449760862722,0.028404213150024213,0.03152817732584444,0.033083144901693215,0.036179120980600256,0.03925657771346844,0.040788395956610775,0.04383828124883531,0.04690397733126102,0.04844694342480297,0.051519024202488266,240.78000966834648,379.9902159070364,449.2827400681839,587.2457374411998,724.3834791738377,792.644421161964,928.5535211695604,1063.6496486916299,1130.8943685634276,1264.7801457806083,1397.865052416711,1464.1086779979478,1596.0012558906635,1727.1048849360682,1792.3623208892523,1922.3243280502343,2051.5417950085057,2115.8603857541975,2243.9201705204537,2371.213938765016
857,857,13812255.0,47309.17747843196,2.1137547793044925e-05,0.0029746032547307046,0.00593487321628515,0.008877435632343549,0.010342109639032085,0.013258309160267647,0.016467765042775973,0.018065286522864023,0.021245988305525373,0.024407664004767196,0.025981402642052967,0.029114752338427002,0.03222935914559769,0.033779669037268575,0.03686637155059754,0.039934610200515246,0.04146184012830679,0.044502589905243084,0.04759315766870745,0.04913150198541581,0.05219438077816825,211.18438561976976,350.8128311266189,420.31353156392123,558.6910204483114,696.2407711462444,764.7067948307226,901.0242123906481,1036.5262175394278,1103.9729643485148,1238.260981170976,1371.7457228833357,1438.188368073596,1570.4771955457975,1701.9747079017857,1767.428200592953,1897.7476015592583,2027.3532841577726,2091.8651106653906,2220.3096330550493,2347.985836985549
858,858,13812789.0,51640.173408380135,1.9364768435067273e-05,0.002188081152490407,0.0053308445416519,0.008454808717472128,0.010009776293320902,0.01310575237222794,0.016183209105096127,0.01771502734823846,0.020764912640463,0.023830608722888703,0.025373574816430655,0.028445655594115955,0.03149935996971363,0.032985908411266494,0.03594566035801247,0.038887707854144096,0.04039767213528086,0.0434040456075586,0.046392435695496205,0.04787992063496299,0.05084153726548695,293.8472845276327,455.0725771226931,535.3232109708839,679.6360277356491,823.085602142689,894.4882890326413,1036.6526722841807,1177.96666655623,1248.3063597631592,1388.3542985179206,1527.5645047566104,1596.857028917758,1734.820026290774,1871.957768023412,1940.2187100115382,2076.1278100191344,2211.223937541204,2278.468657413002,2412.3544346301824,2545.4393412662853
859,859,13813676.0,47703.4579383344,2.0962840918004016e-05,0.002374459141964688,0.005325862078808381,0.008259610469696733,0.00971989726131748,0.012782944889275455,0.01598278735352867,0.01757552366835661,0.02074669815367795,0.023898903472717618,0.025467928224593338,0.028591892400413564,0.03169716986793322,0.03324283605516938,0.03632029278803757,0.039379340958971436,0.04090199632340444,0.04396769240583014,0.04704900281608046,0.0485827392770574,0.051636443652655066,239.9919294571264,380.03986821188784,449.74937401327537,588.5425986117252,726.5055959847411,795.1773140329008,931.9042797055054,1067.8133797131018,1135.4627604260843,1270.1542271069688,1404.0400043241498,1470.6822657699922,1603.368536541489,1735.2611144342047,1800.9112507884422,1931.6221794327935,2061.5841865937755,2126.289827044429,2255.1202442977387,2383.180029063995
860,860,13815440.0,49343.31022034235,2.0266171757316325e-05,0.002873932892429064,0.006083388774937389,0.009273646569853376,0.010861612037686787,0.014023287736928614,0.017166051126090105,0.018730376070588417,0.021844982877759107,0.024940958956666145,0.02648199528275896,0.029550233932676667,0.032600119224901206,0.0341182136374045,0.03720878140086886,0.040280862178554165,0.041810004510329665,0.0448211149957047,0.04778086694245068,0.04925409710882615,0.052232878719719066,217.58330123513704,360.1747972779581,431.1503713766286,572.4643656486778,712.9330579049071,782.8519976103686,922.0622038490585,1060.4396927334487,1129.317725383222,1266.4554671158598,1402.7728846757855,1470.6255091115825,1605.721636633652,1740.0096534561133,1806.8521337226305,1939.9370403587332,2072.225867830935,2138.0732438326854,2269.1768728780903,2399.4962738443955
861,861,13816551.0,48940.36953772821,2.0433029203612743e-05,0.0019724533710850606,0.004888652892320623,0.008098108774828949,0.009695630254916997,0.012876332037578347,0.016038007736820174,0.017611746374105945,0.020745096070479977,0.023859702877650667,0.025410012769321554,0.028496715282650516,0.031564953932568224,0.03309218386035976,0.03613293363729606,0.039223501400760426,0.04076184571746879,0.04382472451022122,0.04683583499559626,0.048317930649333915,0.05126881710871771,261.16375524045475,402.9023071909327,473.4533236111745,613.9220158674037,753.5504613742528,823.0511618115552,961.4286506959453,1098.9784013938784,1167.4444250783565,1303.7618426382821,1439.2638477870616,1506.7105945961487,1640.99861141861,1774.4833531309698,1840.9259983212298,1973.2148257934314,2104.71233814942,2170.1658308405868,2300.4852318068924,2430.0909144054062
862,862,13817649.0,48633.02971329761,2.0562157157290417e-05,0.002045459364313761,0.004970420162623042,0.008033467790581018,0.009635788774746185,0.01282604656966217,0.015997221054983513,0.01757568773673741,0.0207184511258989,0.023842415301719128,0.025397382877567903,0.02849335895647494,0.031570815689343126,0.03310263393248546,0.03615251922471,0.039218215307135706,0.04076118140067766,0.043833262178362954,0.04688696655396063,0.0483735149955135,0.051333266942259474,257.1185590243824,398.4325532964317,468.77224650336103,608.8201852581225,748.0303914968124,817.3229156579599,955.2859130309758,1092.4236547636137,1160.68459675174,1296.5936967593364,1431.689824281406,1498.9345441532037,1632.8203213703844,1765.905228006487,1832.1488535877238,1964.0414314804393,2095.145060525844,2160.4024964790283,2290.3645036400103,2419.5819705982817
863,863,13818973.0,47698.68806952745,2.0964937202095818e-05,0.0024000259809590866,0.005351428917802779,0.008285177308691131,0.00974546410031188,0.012808511728269854,0.01600835419252307,0.017601090507351008,0.02077226499267235,0.023924470311712014,0.025493495063587737,0.028617459239407964,0.03172273670692762,0.03326840289416378,0.03634585962703196,0.039404907797965835,0.04092756316239884,0.04399325924482454,0.04707456965507486,0.04860830611605179,0.051662010491649465,238.7722464909818,378.82018524574323,448.52969104713077,587.3229156455806,725.2859130185966,793.9576310667562,930.6845967393608,1066.5936967469572,1134.2430774599395,1268.9345441408243,1402.820321358005,1469.4625828038477,1602.1488535753444,1734.0414314680602,1799.6915678222977,1930.402496466649,2060.364503627631,2125.0701440782846,2253.900561331594,2381.9603460978506
864,864,13826197.0,45888.100202358866,2.1792142093269646e-05,0.0016169499525069643,0.004630984553024049,0.0076269899801172,0.009118265486738629,0.012087429133839787,0.015038832070683478,0.016507906454883297,0.019432867253192578,0.022495914881150554,0.02409823586531572,0.027288493660231707,0.03045966814555305,0.03203813482730694,0.035180898216468436,0.03830486239228866,0.03985982996813744,0.04295580604704448,0.04603326277991267,0.047565081023055,0.050614966315279536,272.02202096157185,409.15976269420975,477.42070468233607,613.3298046899324,748.4259322120018,815.6706520837996,949.5564293009803,1082.641335937083,1148.8849615183199,1280.7775394110354,1411.8811684564403,1477.1386044096241,1607.1006115706064,1736.3180785288778,1800.6366692745694,1928.6964540408258,2055.990222285388,2119.3512789971182,2245.5045997870507,2370.9033011798574
865,865,13828770.0,46899.39326913051,2.132223745969453e-05,0.002162173504031298,0.00514025760118455,0.008100527562738996,0.009574015594597576,0.012507763985485929,0.015423963506721492,0.01703109840506465,0.020230940869317867,0.023411642651979217,0.024994851669467147,0.02814705698850681,0.03128040668488084,0.032840045916202765,0.03594532338372242,0.03903202589705139,0.04056844630382676,0.04362749447476063,0.04666824425169693,0.04821584592161934,0.05129715633186965,248.79982240300515,387.593047001455,456.6780117246976,594.2277624226306,730.9547280952352,799.0112036670344,934.513208815814,1069.2046754966987,1136.2479724473621,1269.732714159722,1402.4189849312188,1468.4641868221838,1599.961699178172,1730.6726278225233,1795.7345928356447,1925.3402754341587,2054.1706926874685,2118.2966243314354,2245.9728282619353,2372.8853024100176
866,866,13832695.0,46712.17973325205,2.1407692933844195e-05,0.0016682077030981824,0.0046552390105988085,0.007624402657699966,0.009102317562685078,0.012044879978743477,0.014969840777052759,0.016425753506667574,0.0196352093891759,0.022825467184091886,0.024413432651925297,0.027575108351167124,0.030717871740328615,0.03228219668482693,0.03539680349199762,0.038492779570904655,0.04003381589699747,0.043102054546915174,0.04615193983913972,0.04767003425164301,0.050760602015107376,271.4095954235288,409.787084307919,478.6651169576923,615.8028586903301,752.1202762502556,819.9729006860529,955.0690282081223,1089.3570450305835,1156.1995252971008,1289.2844319332035,1421.573259405405,1487.420635407156,1618.5242644525606,1748.8436654188658,1813.7437075667267,1942.9611745249981,2071.405696914657,2135.339550036946,2262.6333182815083,2389.1656445453655
867,867,13833743.0,47332.83679856202,2.112698218904091e-05,0.0028504219272110403,0.005810691888765486,0.008753254304823885,0.01021792831151242,0.013134127832747982,0.016343583715256307,0.017941105195344358,0.021121806978005708,0.02428348267724753,0.025857221314533302,0.028990571010907337,0.03210517781807803,0.03365548770974891,0.03674219022307788,0.03981042887299559,0.04133765880078712,0.04437840857772342,0.04746897634118778,0.04900732065789615,0.052070199450648585,217.0608500038411,356.6892955106903,426.1899959479926,564.5674848323828,702.1172355303157,770.583259214794,906.9006767747195,1042.4026819234991,1109.8494287325861,1244.1374455550472,1377.622187267407,1444.0648324576673,1576.3536599298689,1707.851172285857,1773.3046649770245,1903.6240659433297,2033.229748541844,2097.741575049462,2226.1860974391207,2353.8623013696206
868,868,13835546.0,46782.29707190106,2.137560706912427e-05,0.002773109980378453,0.005751194077531705,0.008711464039086151,0.010184952070944732,0.013118700461833084,0.01603489998306865,0.017642034881411806,0.020841877345665023,0.024022579128326373,0.025605788145814302,0.028757993464853967,0.031891343161228,0.03345098239254992,0.03655625986006958,0.039642962373398545,0.04117938278017392,0.044238430951107785,0.04727918072804409,0.04882678239796649,0.05190809280821681,220.18130615984856,358.9745307582984,428.05949548154103,565.609246179474,702.3362118520786,770.3926874238778,905.8946925726574,1040.586159253542,1107.6294562042056,1241.1141979165654,1373.8004686880622,1439.8456705790272,1571.3431829350154,1702.0541115793667,1767.116076592488,1896.721759191002,2025.552176444312,2089.678108088279,2217.3543120187787,2344.266786166861
869,869,13841524.0,46136.55374182658,2.1674787536057722e-05,0.001773355406784587,0.0047783619015058084,0.007765393209006435,0.009252201799538258,0.012212471761092704,0.015155034177151102,0.01661970818383964,0.0195359077050752,0.022745363587583525,0.024342885067671575,0.027523586850332925,0.03068526254957475,0.03225900118686052,0.03539235088323456,0.03850695769040524,0.04005726758207613,0.0431439700954051,0.0462122087453228,0.04773943867311434,0.05078018845005064,265.3970416619927,402.94679235992567,471.41281604440394,607.7302336043294,743.2322387531091,810.6789855621961,944.9670023846572,1078.4517440970171,1144.8943892872771,1277.183216759479,1408.680729115467,1474.1342218066343,1604.4536227729398,1734.0593053714538,1798.5711318790718,1927.0156542687305,2054.6918581992304,2118.243275635582,2244.7756018994396,2370.5510472552714
870,870,13846480.0,48788.89686960233,2.0496466699640524e-05,0.00271910171721849,0.005635301238454053,0.008844757120962379,0.010442278601050427,0.013622980383711777,0.016784656082953604,0.01835839472023937,0.021491744416613407,0.024606351223784097,0.026156661115454984,0.029243363628783946,0.032311602278701654,0.03383883220649319,0.03687958198342949,0.039970149746893856,0.04150849406360222,0.04457137285635465,0.04758248334172969,0.049064578995467345,0.05201546545485114,224.67728409611735,366.4158360465953,436.9668524668371,577.4355447230663,717.0639902299155,786.5646906672177,924.942179551608,1062.491930249541,1130.957953934019,1267.2753714939447,1402.7773766427242,1470.2241234518112,1604.5121402742725,1737.9968819866324,1804.4395271768924,1936.728354649094,2068.2258670050824,2133.67935969625,2263.998760662555,2393.604443261069
871,871,13847252.0,48380.80691730107,2.0669353483693096e-05,0.001843449301554118,0.004777197692442471,0.007693397213678034,0.009300532112021193,0.012500374576274408,0.015681076358935758,0.017264285376423688,0.020416490695463353,0.023549840391837388,0.025109479623159302,0.028214757090678964,0.03130145960400793,0.032837880010783305,0.03589692818171717,0.03893767795865347,0.04048527962857588,0.043566590038826195,0.04662946883157863,0.04815403087540081,0.051122674970691326,266.415836041213,407.30654566838416,477.43554471768397,617.0639902245332,755.857214822983,824.9421795462256,962.4919302441587,1099.2188959167631,1167.2753714885623,1302.777376637342,1437.4688433182266,1504.51214026889,1637.99688198125,1770.6831527527468,1836.7283546437118,1968.2258669997,2098.9367956440515,2163.9987606571726,2293.604443255687,2422.4348605089963
872,872,13863141.0,51573.088152020166,1.9389957744091947e-05,0.002553478044008929,0.005696241433170422,0.008820205608990649,0.010375173184839423,0.013471149263746462,0.01654860599661465,0.01808042423975698,0.02113030953198152,0.024196005614407226,0.025738971707949178,0.028811052485634477,0.03186475686123215,0.03335130530278502,0.036311057249530994,0.03925310474566262,0.04076306902679938,0.043769442499077126,0.04675783258701473,0.048245317526481514,0.051206934157005474,274.98953401120394,436.2148266062643,516.4654604544551,660.7782772192203,804.2278516262603,875.6305385162125,1017.7949217677518,1159.108916039801,1229.4486092467305,1369.4965480014919,1508.7067542401817,1577.9992784013293,1715.9622757743452,1853.100017506983,1921.3609594951095,2057.270059502706,2192.366187024775,2259.610906896573,2393.496684113754,2526.5815907498563
873,873,13864781.0,51192.874834271766,1.9533968413325683e-05,0.0029158613621505704,0.006068066681190236,0.00920141637756427,0.010761055608886185,0.013866333076405845,0.01695303558973481,0.018489455996510185,0.021548504167444055,0.024589253944380354,0.026136855614302762,0.02921816602455308,0.03228104481730552,0.033805606861127685,0.0367742509564182,0.039725137415802005,0.041193954745558155,0.044209360409401606,0.04720672870092775,0.048698682586910264,0.05166919692810279,255.99381249438633,416.7361791715454,489.00081676083937,632.8813641774886,775.9012572333029,847.0900663861717,988.8286183366496,1129.7193279638207,1199.8483270131205,1339.4767725199697,1478.2699971184195,1547.3549618416623,1684.9047125395953,1821.6316782121996,1889.688153783999,2025.1901589327786,2159.8816256136633,2226.9249225643266,2360.4096642766867,2493.0959350481835
874,874,13870363.0,51100.8151410568,1.9569159459387035e-05,0.0018178523446365244,0.00497952804387835,0.008122291433039842,0.009686616377538154,0.012801223184708844,0.015897199263615883,0.017438235589708695,0.020506474239626402,0.02355635953185094,0.025074453944354237,0.0281650217078186,0.0312371024855039,0.032766244817279404,0.03577735530265443,0.03873710724940041,0.040210337415775885,0.043189119026668804,0.04619549249894655,0.04769192870090164,0.05067136752635094,311.66791071925803,464.18318215674276,536.2313613322141,679.680935739254,822.272431782075,893.2480058807455,1034.5620001527948,1175.030692409024,1244.9496321144857,1384.1598383531755,1522.5373272375657,1591.415359887339,1728.5531016199768,1864.8705191799024,1932.7231436156997,2067.819271137769,2202.10728796023,2268.9497682267474,2402.0346748628504,2534.3235023350517
875,875,13876215.0,50973.22903148807,1.961814111054771e-05,0.0024708740296347288,0.005632549728876554,0.008775313118038046,0.010339638062536358,0.013454244869707048,0.016550220948614087,0.0180912572747069,0.021159495924624606,0.024209381216849145,0.02572747562935244,0.028818043392816805,0.031890124170502104,0.033419266502277604,0.03643037698765264,0.03939012893439862,0.04086335910077409,0.043842140711667005,0.046848514183944756,0.04834495038589984,0.05132438921134914,278.3379107174641,430.85318215494885,502.9013613304201,646.3509357374601,788.9424317802811,859.9180058789516,1001.2320001510009,1141.70069240723,1211.6196321126918,1350.8298383513816,1489.2073272357718,1558.0853598855451,1695.223101618183,1831.5405191781085,1899.3931436139055,2034.489271135975,2168.7772879584363,2235.6197682249535,2368.7046748610564,2500.9935023332578
876,876,13877808.0,50597.438067230054,1.9763846514743997e-05,0.0028518554146140422,0.006023029899935385,0.00917523521897505,0.010744259970850772,0.013868224146671,0.01697350161419066,0.018519167801426813,0.021596624534295002,0.02465567270522887,0.02617832806966187,0.029244024152087576,0.032325334562337896,0.03385907102331483,0.0369127753989125,0.03988141949420302,0.04135907578721134,0.044301123283342965,0.04731652894718642,0.04881746103675748,0.051805851124695074,258.58854456027257,402.9013613250378,474.73372956621586,617.75362262203,759.9180058735693,830.6809837253768,971.5716933525479,1111.6196321073094,1181.3291379086968,1320.1223625071468,1458.0853598801627,1526.7570779283224,1663.484043600927,1799.3931436085234,1867.0425243215057,2001.7339910023904,2135.619768219571,2202.2620296654136,2334.948300436911,2466.8408783296263
877,877,13880903.0,50048.94811679298,1.9980439901882152e-05,0.0025731776195413434,0.00576343541445733,0.008934609899778673,0.010513076581532568,0.013655839970694061,0.01677980414651429,0.01833477172236306,0.0214307478012701,0.024508204534138288,0.02604002277728062,0.02908990806950516,0.03215560415193087,0.03369857024547282,0.036770651023158116,0.03982435539875579,0.04131090384030865,0.04427065578705463,0.047212703283186254,0.04872266756432302,0.05172904103660077,256.37307517004314,399.82264957708315,471.2253364670354,613.3897197185746,754.7037139906239,825.0434071975533,965.0913459523147,1104.3015521910047,1173.5940763521521,1311.557073725168,1448.694815457806,1516.9557574459322,1652.8648574535287,1787.9609849755982,1855.2057048473957,1989.0914820645764,2122.176388700679,2188.420014281916,2320.312592174632,2451.4162212200363
878,878,13892902.0,49126.68740599186,2.0355534899713844e-05,0.0024948572617063615,0.005557904889664337,0.008757747353917551,0.01035048366874549,0.013521658154066833,0.0166738634731065,0.01824288822498222,0.02136685240080245,0.024472129868322107,0.02601779605555826,0.029095252788426448,0.03215430095936032,0.03367695632379332,0.036742652406219024,0.03982396281646934,0.04135769927744628,0.04441140365304395,0.047380047748334465,0.04885770404134279,0.05179975153747442,235.96450546377338,378.12888871531266,448.89186656712013,589.7825761942912,729.8305149490527,799.5400207504402,938.33324534889,1076.296242721906,1144.9679607700657,1281.6949264426703,1417.6040264502667,1485.253407163249,1619.9448738441338,1753.8306510613145,1820.4729125071572,1953.159183278654,2085.0517611713694,2150.701897525607,2281.4128261699584,2411.3748333309404
