,index,blocknum,p0vs1,p1vs0,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20,ZRX-slippagemap_01,ZRX-slippagemap_2,ZRX-slippagemap_3,ZRX-slippagemap_4,ZRX-slippagemap_5,ZRX-slippagemap_6,ZRX-slippagemap_7,ZRX-slippagemap_8,ZRX-slippagemap_9,ZRX-slippagemap_10,ZRX-slippagemap_11,ZRX-slippagemap_12,ZRX-slippagemap_13,ZRX-slippagemap_14,ZRX-slippagemap_15,ZRX-slippagemap_16,ZRX-slippagemap_17,ZRX-slippagemap_18,ZRX-slippagemap_19,ZRX-slippagemap_20
3036,3036,15260433.0,4635.400736881103,0.00021573107844670257,2.950884633920151,8.791560693142854,14.597299257380504,17.487132339933847,23.240856336609546,28.946661486821014,31.78675223045261,37.44143798721734,43.059978049130784,45.85547359514571,51.151374080433,56.16999636258224,58.63659846705123,63.547659819614005,68.42934449369164,70.85922545825557,75.66519371197066,80.41052924698454,82.77254182732065,87.40889392763935,53958.460104928956,80344.62485342636,93478.46026325035,119628.22685666525,145621.57193383836,158559.8796757935,184320.34609701496,209926.72026014345,222672.41123999486,248049.3733793235,273274.5370206915,285830.4785239694,310829.64575302426,335679.2746147098,348048.2917693553,372675.28798633296,397154.97241912223,409339.84790603415,433600.21476144943,457715.46211881883
3037,3037,15261258.0,4708.276296185315,0.00021239195346505225,4.094880193763392,9.88322851803919,15.63695251471489,18.494134248128415,24.182848408557952,29.837534165322687,32.65218007494679,38.251569773251056,43.54747025853835,46.06054518981472,51.032694645156575,55.94375599771934,58.38825936751836,63.255321636360904,68.06128989007601,70.43751646833964,75.168638005426,79.8049901057447,82.11275572395691,86.70726488725869,49044.000051779694,76063.30640892802,89483.69611284437,115869.86086134176,142098.19052433135,155153.46286458068,181146.80794175377,206984.6680203628,219845.5821049304,245451.95626805886,270905.1597307875,283574.60938723886,308799.7730286069,333874.04669059854,346354.8817609397,371204.5106226252,395905.49505382555,408200.52399424836,432680.20842703764,457013.4615559404
3038,3038,15262482.0,4692.765367049972,0.00021309396950068123,5.69609795040151,11.484446274677309,17.23817027135301,20.095352004766532,25.78406616519607,31.438751921960804,34.25339783158491,39.85278752988917,45.14868801517647,47.66176294645284,52.633912401794696,57.544973754357464,59.98947712415648,64.85653939299903,69.66250764671413,72.03873422497776,76.76985576206413,81.40620786238281,83.71397348059503,88.30848264389681,41517.01946746085,68536.32582460917,81956.71552852551,108342.88027702291,134571.2099400125,147626.48228026181,173619.82735743493,199457.68743604395,212318.60152061153,237924.97568374002,263378.17914646864,276047.62880292005,301272.79244428803,326347.0661062797,338827.90117662086,363677.5300383063,388378.51446950674,400673.5434099295,425153.2278427188,449486.4809716215
3039,3039,15263166.0,4678.24104494636,0.00021375555265161971,4.314281730140467,10.120020294378117,15.8910304282961,18.76357737360716,24.469382523818627,30.141056963102102,32.96415902421496,38.58269908612839,44.153470049416434,46.67409511743062,51.69271739957985,56.618533332507894,59.070380856611614,63.95206553068926,68.80454915894732,71.18791474896828,75.93325028398215,80.6169159844672,82.93161496463696,87.54008089756668,47928.002862292604,74809.10177523045,88021.9727027931,114329.10193355185,140478.86852696675,153495.03524491555,179410.521346095,205170.98776731646,217993.37868365445,243523.05291029636,268900.01504962496,281531.5148675283,306681.1201942709,331680.28742332576,344123.7379590111,368898.9334396568,393525.92965663446,405784.13099153095,430190.48957633565,454450.85643175093
3040,3040,15263975.0,4724.310877218539,0.00021167108304031738,5.354012348850485,11.125022482768468,16.854751161493052,19.703374578290994,25.37504901757447,31.01279698831143,33.81669114060077,39.3874621038888,44.421162103179356,46.926709454052215,51.85252538698026,56.748876280882996,59.18605758516163,64.03854121341969,68.79813338170428,71.16724233845451,75.85090803893956,80.47337263732155,82.77407295203905,87.3548198360633,43176.79839864019,70334.72716490678,83795.43637392829,110428.69700540727,136735.82623616603,149830.32048933159,175901.7595475297,201817.24564870915,214716.79798536305,240400.10298626864,265929.7772129105,278637.28969578777,303938.2391701425,329087.8444968851,341606.1766555988,366530.46226162533,391305.657742271,403637.6250188258,428190.8552941451,452597.2138789498
3041,3041,15264625.0,4757.97115404972,0.00021017361552283807,4.783403219706913,10.537127216382613,16.24293236659408,19.083023110225675,24.73770886699041,30.356248928903852,33.15174447491878,38.44764496020607,43.4662672423553,45.9328693468243,50.843930699387066,55.72561537346471,58.15549633802863,62.961464591743734,67.7068001267576,70.06881270709373,74.70516480741242,79.31363074034215,81.60743958892641,86.16857595151842,45943.84748086798,73183.36796175984,86741.96510988666,113623.06402282452,140009.2287713219,153143.06418114592,179292.8307745608,205286.17585173392,218224.48359368904,243984.95001491052,269591.32417803904,282337.0151578904,307713.97729721904,332939.140938587,345495.082441865,370494.24967091985,395343.8785326053,407712.8956872509,432339.8919042285,456819.5763370178
3042,3042,15265140.0,4767.972891543597,0.00020973273605929776,3.783445683756843,9.537169680432545,15.24297483064401,18.083065574275608,23.73775133104034,29.356291392953782,32.151786938968705,37.447687424256,42.466309706405234,44.93291181087423,49.843973163437,54.72565783751464,57.15553880207856,61.96150705579366,66.70684259080753,69.06885517114365,73.70520727146234,78.31367320439207,80.60748205297635,85.16861841556835,50706.91587095667,77946.43635184853,91505.03349997535,118386.1324129132,144772.2971614106,157906.1325712346,184055.8991646495,210049.2442418226,222987.55198377775,248748.01840499922,274354.3925681277,287100.0835479791,312477.0456873077,337702.2093286757,350258.1508319537,375257.3180610085,400106.946922694,412475.96407733957,437102.96029431716,461582.6447271065
3043,3043,15265685.0,4803.8653220156275,0.00020816570260975083,3.0718357990886127,8.801564477813196,14.490278638242735,17.321862333894614,22.959610304631575,28.559000002935836,31.334275420208947,36.3679754194995,41.34012487484136,43.79933870330041,48.69568959720314,53.56275186604569,55.98535452973984,60.74494669802442,65.47606823511079,67.79772135525971,72.42018595364169,77.01469511694347,79.30163315238345,83.84321779078931,54220.85931281003,81542.2174171519,95141.54903529167,122160.85539244,148794.116023919,161967.40984485374,188195.7395078433,214267.17856604143,227244.35692526575,253082.21700387477,278765.52200478036,291549.50525157084,317002.7087142995,342303.6581886542,354897.3220121189,379971.5956741105,404895.88128013705,417302.05960613716,442003.04403733753,466556.27431265684
3044,3044,15266293.0,4757.97115404972,0.00021017361552283807,4.783708799032297,10.537432795707998,16.243237945919464,19.08332868955106,24.738014446315795,30.356554508229234,33.15205005424416,38.447950539531455,43.466572821680685,45.93317492614968,50.84423627871245,55.7259209527901,58.15580191735401,62.96177017106912,67.70710570608298,70.06911828641911,74.7054703867378,79.31393631966752,81.6077451682518,86.1688815308438,45942.39342998056,73181.91391087242,86740.51105899925,113621.6099719371,140007.77472043448,153141.6101302585,179291.3767236734,205284.7218008465,218223.02954280164,243983.4959640231,269589.8701271516,282335.561107003,307712.5232463316,332937.6868876996,345493.62839097757,370492.7956200324,395342.4244817179,407711.44163636345,432338.43785334105,456818.1222861304
3045,3045,15267152.0,4765.113108816032,0.0002098586071650387,4.07107321350728,9.82479721018298,15.530602360394449,18.370693104026042,24.025378860790777,29.643918922704216,32.43941446871914,37.73531495400644,42.75393723615567,45.22053934062466,50.13160069318744,55.01328536726508,57.443166331829,62.2491345855441,66.99447012055796,69.35648270089409,73.99283480121278,78.60130073414251,80.89510958272677,85.45624594531878,49335.85777318556,76575.37825407743,90133.97540220425,117015.07431514209,143401.23906363948,156535.0744734635,182684.84106687838,208678.1861440515,221616.49388600662,247376.96030722812,272983.3344703566,285729.025450208,311105.9875895366,336331.1512309046,348887.09273418254,373886.25996323745,398735.8888249229,411104.9059795685,435731.9021965461,460211.58662933536
3046,3046,15268102.0,4762.255041357709,0.0002099845538123263,4.361946817953536,10.115670814629237,15.821475964840705,18.6615667084723,24.31625246523703,29.934792527150474,32.7302880731654,38.026188558452695,43.044810840601926,45.51141294507092,50.42247429763369,55.30415897171134,57.73403993627525,62.54000818999035,67.28534372500422,69.64735630534035,74.28370840565904,78.89217433858876,81.18598318717304,85.74711954976503,47950.15647311098,75189.67695400283,88748.27410212967,115629.37301506751,142015.5377635649,155149.3731733889,181299.1397668038,207292.4848439769,220230.79258593204,245991.25900715354,271597.633170282,284343.3241501334,309720.286289462,334945.44993083004,347501.39143410797,372500.55866316287,397350.1875248483,409719.2046794939,434346.2008964715,458825.8853292608
3047,3047,15268667.0,4777.9956537031685,0.00020929278142497966,5.639242557331765,11.36897123605635,17.057685396485887,19.889269092137766,25.527017062874727,31.126406761178988,33.9016821784521,38.93538217774265,43.90753163308451,46.36674546154356,51.263096355446294,56.13015862428884,58.55276128798299,63.31235345626757,68.04347499335394,70.36512811350286,74.98759271188484,79.58210187518662,81.8690399106266,86.41062454903246,41920.16463193301,69241.52273627488,82840.85435441465,109860.16071156297,136493.42134304196,149666.7151639767,175895.04482696627,201966.4838851644,214943.66224438872,240781.52232299774,266464.82732390333,279248.8105706938,304702.01403342246,330002.9635077772,342596.62733124185,367670.9009932335,392595.18659926,405001.36492526013,429702.3493564605,454255.5796317798
3048,3048,15269543.0,4777.040197893188,0.00020933464207419246,5.766835817968668,11.496564496693253,17.18527865712279,20.01686235277467,25.65461032351163,31.25400002181589,34.029275439089005,39.06297543837956,44.03512489372141,46.494338722180466,51.3906896160832,56.257751884925746,58.68035454861989,63.43994671690447,68.17106825399084,70.49272137413978,75.11518597252174,79.70969513582352,81.9966331712635,86.53821780966936,41310.56060049903,68631.91870484091,82231.25032298068,109250.556680129,135883.817311608,149057.11113254275,175285.4407955323,201356.87985373044,214334.05821295475,240171.91829156378,265855.22329246934,278639.2065392598,304092.41000198846,329393.3594763432,341987.02329980786,367061.2969617995,391985.58256782603,404391.76089382614,429092.74532502657,453645.9756003458
3049,3049,15270467.0,4785.646183020424,0.00020895819744218063,4.8561118251696405,10.585840503894225,16.274554664323762,19.106138359975642,24.743886330712602,30.343276029016863,33.11855144628998,38.15225144558053,43.12440090092238,45.58361472938144,50.47996562328417,55.34702789212672,57.76963055582086,62.529222724105445,67.26034426119182,69.58199738134074,74.20446197972272,78.7989711430245,81.08590917846448,85.62749381687033,45665.27414683514,72986.63225117701,86585.96386931678,113605.2702264651,140238.5308579441,153411.82467887885,179640.15434186842,205711.59340006654,218688.77175929086,244526.63183789988,270209.93683880544,282993.9200855959,308447.12354832457,333748.0730226793,346341.73684614396,371416.0105081356,396340.29611416213,408746.47444016224,433447.4588713627,458000.6891466819
3050,3050,15271134.0,4797.624666429566,0.0002084364804519418,3.653502891847968,9.383231570572551,15.07194573100209,17.903529426653968,23.541277397390928,29.14066709569519,31.915942512968304,36.949642512258855,41.92179196760071,44.38100579605977,49.277356689962495,54.14441895880504,56.56702162249919,61.326613790783775,66.05773532787013,68.37938844801907,73.00185304640105,77.59636220970283,79.8833002451428,84.42488488354866,51428.28728783542,78749.64539217729,92348.97701031706,119368.28336746538,146001.54399894437,159174.83781987912,185403.1674828687,211474.6065410668,224451.78490029112,250289.64497890018,275972.94997980574,288756.9332265962,314210.13668932486,339511.0861636796,352104.74998714426,377179.0236491359,402103.3092551624,414509.48758116254,439210.4720123629,463763.7022876822
3051,3051,15271672.0,4753.691120313267,0.00021036284745696736,5.23231146283373,10.98603545950943,16.6918406097209,19.531931353352494,25.186617110117226,30.80515717203067,33.600652718045595,38.896553203332886,43.91517548548212,46.38177758995111,51.29283894251389,56.17452361659153,58.60440458115545,63.41037283487055,68.15570836988442,70.51772095022054,75.15407305053924,79.76253898346896,82.05634783205323,86.61748419464523,43808.77943422588,71048.29991511774,84606.89706324456,111487.99597618241,137874.1607246798,151007.9961345038,177157.7627279187,203151.10780509183,216089.41554704696,241849.88196826843,267456.2561313969,280201.94711124833,305578.9092505769,330804.0728919449,343360.0143952229,368359.1816242777,393208.81048596324,405577.82764060877,430204.82385758637,454684.5082903757
3052,3052,15272263.0,4778.473453268539,0.0002092718542395557,5.587821944782217,11.3175506235068,17.006264783936338,19.837848479588217,25.475596450325177,31.07498614862944,33.85026156590255,38.883961565193104,43.85611102053496,46.31532484899402,51.211675742896745,56.07873801173929,58.50134067543344,63.260932843718024,67.99205438080439,70.31370750095331,74.9361720993353,79.53068126263707,81.81761929807705,86.35920393648291,42165.88317508908,69487.24127943095,83086.57289757072,110105.87925471904,136739.13988619804,149912.4337071328,176140.76337012235,202212.20242832048,215189.3807875448,241027.24086615382,266710.5458670594,279494.5291138499,304947.7325765785,330248.68205093325,342842.3458743979,367916.61953638954,392840.9051424161,405247.0834684162,429948.0678996166,454501.29817493586
3053,3053,15273039.0,4796.185666839148,0.0002084990176493802,3.8333468750577633,9.563075553782348,15.251789714211885,18.083373409863764,23.721121380600724,29.320511078904985,32.0957864961781,37.129486495468655,42.101635950810504,44.56084977926956,49.457200673172295,54.32426294201484,56.74686560570898,61.50645777399357,66.23757931107994,68.55923243122886,73.18169702961085,77.77620619291262,80.0631442283526,84.60472886675845,50565.54282790548,77886.90093224734,91486.23255038711,118505.53890753545,145138.79953901444,158312.09335994918,184540.42302293875,210611.86208113687,223589.0404403612,249426.90051897021,275110.2055198758,287894.1887666663,313347.3922293949,338648.34170374967,351242.0055272143,376316.27918920596,401240.5647952325,413646.7431212326,438347.727552433,462900.9578277523
3054,3054,15273756.0,4762.255041357709,0.0002099845538123263,4.356623530670287,10.110347527345988,15.816152677557456,18.65624342118905,24.310929177953785,29.929469239867224,32.72496478588215,38.02086527116945,43.03948755331868,45.50608965778767,50.417151010350445,55.298835684428084,57.728716648992005,62.534684902707106,67.28002043772098,69.6420330180571,74.2783851183758,78.88685105130551,81.18065989988979,85.74179626248178,47975.50874309819,75215.02922399004,88773.62637211687,115654.72528505472,142040.8900335521,155174.7254433761,181324.49203679102,207317.83711396414,220256.14485591926,246016.61127714074,271622.9854402692,284368.67642012064,309745.63855944923,334970.8022008172,347526.7437040952,372525.91093315004,397375.53979483555,409744.5569494811,434371.5531664587,458851.237599248
3055,3055,15274380.0,4754.64190607424,0.00021032078119752006,5.153498987531434,10.907222984207136,16.613028134418602,19.453118878050198,25.107804634814933,30.726344696728372,33.521840242743295,38.81774072803059,43.836363010179824,46.30296511464882,51.21402646721159,56.095711141289236,58.52559210585315,63.33156035956825,68.07689589458212,70.43890847491825,75.07526057523694,79.68372650816666,81.97753535675093,86.53867171934293,44183.478721569,71422.99920246087,84981.59635058769,111862.69526352553,138248.86001202292,151382.69542184693,177532.46201526184,203525.80709243493,216464.1148343901,242224.58125561156,267830.95541874005,280576.64639859146,305953.60853792005,331178.77217928803,343734.713682566,368733.88091162086,393583.5097733063,405952.5269279519,430579.5231449295,455059.20757771883
3056,3056,15275100.0,4697.9299907491395,0.00021285970671532686,5.181512627196998,10.969860951472796,16.7235849481485,19.58076668156202,25.26948084199156,30.924166598756294,33.7388125083804,39.338202206684656,44.634102691971954,47.147177623248325,52.11932707859018,57.03038843115295,59.474891800951966,64.34195406979451,69.14792232350962,71.52414890177324,76.25527043885961,80.8916225391783,83.19938815739052,87.7938973206923,43933.2726248387,70952.57898198703,84372.96868590337,110759.13343440076,136987.46309739034,150042.73543763967,176036.08051481278,201873.9405934218,214734.85467798938,240341.22884111787,265794.43230384646,278463.8819602979,303689.04560166586,328763.31926365755,341244.1543339987,366093.7831956842,390794.76762688457,403089.7965673073,427569.48100009665,451902.7341289994
3057,3057,15276379.0,4739.926073269972,0.000210973754556919,3.7221855498793848,9.493195683797367,15.222924362521951,18.071547779319896,23.743222218603368,29.380970189340328,32.18486434162966,37.7556353049177,42.78933530420826,45.29488265508112,50.220698588009164,55.1170494819119,57.55423078619052,62.40671441444859,67.16630658273317,69.53541553948341,74.21908123996847,78.84154583835044,81.14224615306796,85.7229930370922,50899.28509734666,78057.21386361326,91517.92307263476,118151.18370411375,144458.3129348725,157552.80718803807,183624.2462462362,209539.73234741564,222439.28468406954,248122.5896849751,273652.263911617,286359.7763944942,311660.72586884897,336810.33119559154,349328.66335430526,374252.9489603318,399028.1444409775,411360.1117175323,435913.3419928516,460319.7005776563
3058,3058,15276897.0,4674.032732442701,0.00021394800961896325,4.7217194857390625,10.527458049976712,16.298468183894695,19.171015129205756,24.87682027941722,30.548494718700695,33.37159677981355,38.990136841726994,44.56090780501503,47.08153287302921,52.10015515517844,57.025971088106495,59.47781861221021,64.35950328628785,69.21198691454592,71.59535250456688,76.34068803958074,81.02435374006579,83.33905272023556,87.94751865316529,46022.651631205204,72903.75054414305,86116.6214717057,112423.75070246444,138573.51729587934,151589.68401382814,177505.17011500758,203265.63653622905,216088.02745256707,241617.70167920896,266994.66381853755,279626.1636364409,304775.7689631835,329774.93619223835,342218.3867279237,366993.58220856945,391620.57842554705,403878.77976044355,428285.13834524824,452545.5052006635
3059,3059,15277828.0,4767.972891543597,0.00020973273605929776,3.7911991667187643,9.544923163394465,15.250728313605933,18.09081905723753,23.74550481400226,29.364044875915702,32.15954042193063,37.45544090721792,42.47406318936716,44.94066529383615,49.85172664639892,54.73341132047656,57.163292285040484,61.969260538755584,66.71459607376946,69.07660865410557,73.71296075442427,78.32142668735399,80.61523553593827,85.17637189853026,50669.94598645145,77909.46646734331,91468.06361547014,118349.16252840798,144735.3272769054,157869.16268672937,184018.92928014428,210012.2743573174,222950.58209927252,248711.048520494,274317.42268362246,287063.11366347387,312440.0758028025,337665.2394441705,350221.1809474484,375220.3481765033,400069.9770381888,412438.99419283436,437065.99040981196,461545.6748426013
3060,3060,15278346.0,4728.564458156852,0.00021148067428265326,4.929791095242523,10.700801229160506,16.430529907885088,19.279153324683033,24.950827763966508,30.588575734703465,33.3924698869928,38.96324085028084,43.996940849571395,46.502488200444255,51.4283041333723,56.324655027275035,58.76183633155367,63.61431995981172,68.37391212809631,70.74302108484656,75.42668678533161,80.04915138371358,82.3498516984311,86.93059858245533,45181.89061227203,72339.81937853862,85800.52858756013,112433.78921903911,138740.91844979787,151835.41270296343,177906.85176116155,203822.337862341,216721.8901989949,242405.19519990048,267934.86942654237,280642.3819094196,305943.33138377435,331092.9367105169,343611.26886923064,368535.5544752572,393310.74995590287,405642.71723245765,430195.94750777696,454602.30609258165
3061,3061,15279402.0,4704.981820699953,0.00021254067244222245,4.457321777886922,10.24567010216272,15.99939409883842,18.856575832251945,24.545289992681482,30.199975749446217,33.01462165907032,38.61401135737459,43.90991184266188,46.42298677393825,51.395136229280105,56.30619758184287,58.75070095164189,63.617763220484434,68.42373147419954,70.79995805246317,75.53107958954953,80.16743168986822,82.47519730808044,87.06970647138222,47338.06895941935,74357.37531656768,87777.76502048403,114163.92976898143,140392.259431971,153447.53177222033,179440.87684939345,205278.73692800247,218139.65101257004,243746.02517569854,269199.22863842716,281868.67829487857,307093.84193624655,332168.1155982382,344648.9506685794,369498.57953026483,394199.5639614652,406494.592901888,430974.2773346773,455307.53046358004
3062,3062,15280613.0,4719.117251948098,0.00021190403768569008,2.9968364264182212,8.78518475069402,14.538908747369721,17.396090480783243,23.08480464121278,28.739490397977516,31.55413630760162,37.15352600590588,42.44942649119318,44.96250142246955,49.9346508778114,54.845712230374176,57.29021560017319,62.157277869015736,66.96324612273084,69.33947270099446,74.07059423808083,78.70694633839952,81.01471195661173,85.60922111991353,54220.021571934885,81239.32792908321,94659.71763299956,121045.88238149695,147274.2120444865,160329.48438473584,186322.82946190896,212160.68954051798,225021.60362508558,250627.97778821405,276081.1812509427,288750.63090739405,313975.7945487621,339050.0682107537,351530.9032810949,376380.5321427804,401081.51657398074,413376.54551440355,437856.2299471928,462189.4830760956
3063,3063,15281968.0,4729.510218334129,0.0002114383844913711,4.826516226035985,10.597526359953967,16.32725503867855,19.175878455476496,24.847552894759968,30.485300865496928,33.28919501778626,38.8599659810743,43.89366598036486,46.39921333123772,51.325029264165764,56.2213801580685,58.65856146234712,63.51104509060519,68.27063725888978,70.63974621564002,75.32341191612507,79.94587651450705,82.24657682922455,86.8273237132488,45670.28738854124,72828.21615480783,86288.92536382933,112922.18599530832,139229.3152260671,152323.80947923264,178395.24853743077,204310.7346386102,217210.2869752641,242893.5919761697,268423.26620281156,281130.7786856888,306431.72816004354,331581.33348678617,344099.66564549983,369023.95125152636,393799.14673217206,406131.1140087269,430684.34428404615,455090.7028688509
3064,3064,15282572.0,4803.384983517275,0.00020818651918001182,3.093587282341449,8.823315961066033,14.512030121495572,17.34361381714745,22.98136178788441,28.58075148618867,31.356026903461785,36.38972690275234,41.36187635809419,43.82109018655325,48.71744108045598,53.58450334929852,56.00710601299267,60.766698181277256,65.49781971836362,67.81947283851255,72.44193743689452,77.03644660019631,79.32338463563629,83.86496927404214,54116.37010392722,81437.72820826908,95037.05982640885,122056.36618355718,148689.62681503617,161862.92063597092,188091.25029896048,214162.6893571586,227139.86771638293,252977.72779499195,278661.0327958975,291445.01604268805,316898.21950541664,342199.1689797714,354792.83280323603,379867.10646522767,404791.3920712542,417197.5703972543,441898.55482845474,466451.78510377405
3065,3065,15283960.0,4777.517901912977,0.00020931371070312215,5.709216169814016,11.4389448485386,17.127659008968138,19.959242704620017,25.596990675356977,31.19638037366124,33.97165579093435,39.005355790224904,43.97750524556676,46.43671907402581,51.333069967928544,56.20013223677109,58.62273490046524,63.382327068749824,68.11344860583618,70.43510172598512,75.05756632436709,79.65207548766888,81.93901352310885,86.4805981615147,41585.83079803049,68907.18890237235,82506.52052051212,109525.82687766045,136159.08750913944,149332.3813300742,175560.71099306375,201632.15005126188,214609.3284104862,240447.18848909522,266130.4934900008,278914.4767367913,304367.6801995199,329668.62967387465,342262.2934973393,367336.56715933094,392260.8527653575,404667.0310913576,429368.015522558,453921.2457978773
3066,3066,15284534.0,4754.64190607424,0.00021032078119752006,5.141272547964295,10.894996544639996,16.600801694851462,19.440892438483058,25.095578195247793,30.714118257161232,33.50961380317616,38.805514288463456,43.82413657061269,46.29073867508168,51.20180002764445,56.08348470172209,58.51336566628601,63.319333920001114,68.06466945501498,70.4266820353511,75.0630341356698,79.67150006859953,81.9653089171838,86.5264452797758,44241.612531841114,71481.13301273297,85039.73016085979,111920.82907379765,138306.99382229504,151440.82923211905,177590.59582553394,203583.94090270705,216522.24864466218,242282.71506588365,267889.08922901214,280634.78020886355,306011.74234819214,331236.9059895602,343792.8474928381,368792.01472189295,393641.64358357847,406010.660738224,430637.65695520164,455117.3413879909
3067,3067,15285116.0,4781.819388332516,0.00020912542252013273,5.276233099447542,11.005961778172127,16.694675938601666,19.526259634253545,25.164007604990502,30.763397303294763,33.538672720567874,38.57237271985843,43.544522175200285,46.00373600365934,50.900086897562076,55.76714916640462,58.189751830098764,62.94934399838335,67.68046553546971,70.00211865561864,74.62458325400063,79.2190924173024,81.50603045274238,86.04761509114823,43655.4021857772,70976.76029011907,84576.09190825884,111595.39826540717,138228.65889688616,151401.9527178209,177630.28238081047,203701.7214390086,216678.89979823292,242516.75987684194,268200.0648777475,280984.04812453804,306437.2515872666,331738.20106162137,344331.864885086,369406.13854707766,394330.4241531042,406736.6024791043,431437.58691030473,455990.817185624
3068,3068,15285638.0,4845.354637711856,0.0002063832422537052,4.660016993382106,10.348731153811645,16.00341691057638,18.818062820200485,24.417452518504746,29.71335300379204,32.226427935068415,37.198577390410264,42.10963874297304,44.554142112772055,49.4212043816146,54.2271726353297,56.60339921359333,61.334520750679694,65.97087285099839,68.2786384692106,72.87314763251239,77.43428399510438,79.70167030635821,84.21608830830522,46716.61346873553,74202.38393871432,87883.55318030411,115123.07366119596,142142.3800183443,155562.76972226062,181948.93447075802,208177.2641337476,221232.53647399694,247225.88155117005,273063.74162977905,285924.6557143466,311531.0298774751,336984.23334020376,349653.6829966552,374878.84663802315,399953.1203000148,412433.955370356,437283.58423204144,461984.5686632418
3069,3069,15286611.0,4844.870150696786,0.00020640388057793058,4.711374463020109,10.400088623449648,16.054774380214383,18.869420289838484,24.46880998814275,29.764710473430043,32.277785404706414,37.24993486004827,42.16099621261104,44.605499582410054,49.4725618512526,54.2785301049677,56.654756683231334,61.38587822031769,66.0222303206364,68.3299959388486,72.92450510215039,77.48564146474239,79.75302777599622,84.26744577794322,46467.77363225068,73953.54410222948,87634.71334381925,114874.23382471112,141893.54018185943,155313.92988577578,181700.09463427318,207928.42429726274,220983.69663751207,246977.04171468518,272814.90179329424,285675.8158778618,311282.1900409903,336735.3935037189,349404.8431601703,374630.0068015383,399704.2804635299,412185.1155338711,437034.74439555657,461735.728826757
3070,3070,15287497.0,4802.904693047972,0.00020820733783192977,3.168434793367936,8.89816347209252,14.586877632522059,17.418461328173937,23.056209298910897,28.655598997215158,31.430874414488272,36.46457441377883,41.43672386912068,43.89593769757973,48.79228859148247,53.65935086032501,56.081953524019156,60.84154569230374,65.5726672293901,67.89432034953904,72.51678494792101,77.1112941112228,79.39823214666276,83.93981678506863,53756.85567718333,81078.21378152519,94677.54539966496,121696.8517568133,148330.11238829227,161503.40620922702,187731.7358722166,213803.17493041474,226780.35328963905,252618.21336824808,278301.51836915367,291085.50161594414,316538.70507867273,341839.6545530275,354433.3183764921,379507.5920384838,404431.8776445103,416838.05597051047,441539.04040171084,466092.27067703014
3071,3071,15288034.0,4772.265784016797,0.0002095440709419801,3.3453320583418416,9.099056055017542,14.80486120522901,17.644951948860605,23.29963770562534,28.91817776753878,31.713673313553706,37.009573798841,42.028196080990234,44.494798185459224,49.405859538022,54.28754421209964,56.71742517666356,61.52339343037866,66.26872896539253,68.63074154572865,73.26709364604734,77.87555957897708,80.16936842756134,84.73050479015335,52796.878806683264,80036.39928757511,93594.99643570195,120476.09534863979,146862.2600971372,159996.0955069612,186145.86210037608,212139.2071775492,225077.51491950432,250837.98134072582,276444.3555038543,289190.0464837057,314567.0086230343,339792.1722644023,352348.11376768025,377347.28099673515,402196.9098584206,414565.9270130662,439192.9232300438,463672.60766283306
3072,3072,15288489.0,4795.7060962295245,0.00020851986755114518,3.874813516560483,9.604542195285067,15.293256355714606,18.124840051366483,23.762588022103444,29.361977720407705,32.137253137680815,37.17095313697137,42.14310259231323,44.60231642077228,49.49866731467501,54.365729583517556,56.788332247211706,61.54792441549629,66.27904595258265,68.60069907273159,73.22316367111355,77.81767283441535,80.10461086985532,84.64619550826117,50366.6654903787,77688.02359472057,91287.35521286033,118306.66157000865,144939.92220148764,158113.2160224224,184341.54568541198,210412.98474361008,223390.1631028344,249228.02318144345,274911.328182349,287695.3114291395,313148.5148918681,338449.46436622285,351043.1281896875,376117.4018516792,401041.6874577057,413447.8657837058,438148.8502149062,462702.0804902255
3073,3073,15289801.0,4778.473453268539,0.0002092718542395557,5.60908643789048,11.338815116615065,17.027529277044604,19.859112972696483,25.49686094343344,31.0962506417377,33.87152605901082,38.905226058301366,43.87737551364322,46.33658934210228,51.232940236005014,56.10000250484756,58.5226051685417,63.282197336826286,68.01331887391265,70.33497199406159,74.95743659244356,79.55194575574534,81.83888379118531,86.38046842959118,42064.26548993184,69385.62359427371,82984.95521241348,110004.2615695618,136637.5222010408,149810.81602197554,176039.14568496513,202110.58474316323,215087.76310238754,240925.6231809966,266608.92818190216,279392.91142869263,304846.1148914213,330147.064365776,342740.7281892407,367815.0018512323,392739.28745725885,405145.46578325896,429846.4502144593,454399.68048977864
