,index,blocknum,p0vs1,p1vs0,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,WBTC-slippagemap_12,WBTC-slippagemap_13,WBTC-slippagemap_14,WBTC-slippagemap_15,WBTC-slippagemap_16,WBTC-slippagemap_17,WBTC-slippagemap_18,WBTC-slippagemap_19,WBTC-slippagemap_20,LINK-slippagemap_01,LINK-slippagemap_2,LINK-slippagemap_3,LINK-slippagemap_4,LINK-slippagemap_5,LINK-slippagemap_6,LINK-slippagemap_7,LINK-slippagemap_8,LINK-slippagemap_9,LINK-slippagemap_10,LINK-slippagemap_11,LINK-slippagemap_12,LINK-slippagemap_13,LINK-slippagemap_14,LINK-slippagemap_15,LINK-slippagemap_16,LINK-slippagemap_17,LINK-slippagemap_18,LINK-slippagemap_19,LINK-slippagemap_20
21,21,14212133.0,1701.7728364070267,0.0005876224949690182,1.16744920582886e-05,3.121142326120367e-05,5.063148911707468e-05,6.029791617450651e-05,7.954399477157293e-05,9.867494815207031e-05,0.00010819746845429588,0.00012715702431469726,0.00014600316862327178,0.0001553839244065459,0.0001740612226728231,0.00019262679942036136,0.00020186789993620235,0.00022026714374325377,0.0002385563284694224,0.00024765985441144915,0.000265785182306213,0.00028380209002858625,0.0002927700888628903,0.0003106255797696755,0.06340430066631114,0.09639341029261181,0.11281389296714707,0.14550744704591412,0.17800543715139872,0.19418146297421515,0.22638829858510418,0.25840247982738745,0.2743376871300634,0.3060650496244497,0.33760262744075453,0.3533006016627487,0.3845556266996264,0.4156236940747273,0.4310879677445246,0.4618776901365686,0.4924832384335878,0.5077172897176638,0.5380486355514871,0.5681985485579928
22,22,14383655.0,5349.5545001464125,0.00018693145381968367,6.0215174715785e-07,1.53045397104919e-06,2.45320332616895e-06,2.91250606360394e-06,3.82698834856241e-06,4.73600043228532e-06,5.18846539462123e-06,6.08933348696278e-06,6.98481281959156e-06,7.43054178777311e-06,8.31799835709043e-06,9.20014641022131e-06,9.63923965743114e-06,1.051348439227886e-05,1.138249961493649e-05,1.181505594412278e-05,1.267628550337421e-05,1.35323634229219e-05,1.395848014721346e-05,1.480688830719419e-05,0.009222223133344492,0.01415260141966356,0.016606719905443133,0.021492926083408293,0.0263499042084512,0.028767487394532283,0.03358095101217326,0.03836562178315752,0.040747213723916244,0.045489017739888934,0.0502024575177811,0.052548593941991587,0.05721980519720489,0.06186307449542269,0.06417428320057895,0.06877595268072793,0.073350096143148,0.07562689712636597,0.08016005999546404,0.08466610672642856
23,23,14401169.0,5222.17766111627,0.00019149099569053043,6.1875487487724e-07,1.55826325644805e-06,2.49215174705612e-06,2.95699905015086e-06,3.88252066739176e-06,4.80250606350222e-06,5.26043303726653e-06,6.1721761234831e-06,7.07846539451951e-06,7.52957505992312e-06,8.42774472856282e-06,9.32054178767139e-06,9.76493562899761e-06,1.064973396423272e-05,1.152923965732941e-05,1.196701767064209e-05,1.283864372964753e-05,1.370505594402106e-05,1.413631661269566e-05,1.499496649582613e-05,0.009063474121801127,0.013935044319825033,0.016359890890069197,0.0211878158555642,0.02598686143012078,0.028375608464775517,0.0331316585760342,0.03785925917811065,0.040212444199399094,0.04489768945187981,0.049554908790195216,0.05187306117704069,0.05648855568081331,0.061076441473418605,0.06336008282476599,0.06790686490290646,0.07242644943945974,0.07467609340804655,0.07915518614690692,0.08360748611416512
24,24,14962564.0,5222.17766111627,0.00019149099569053043,0.44928072278508263,1.343808638145546,2.232985723810338,2.675577718895094,3.556788508635293,4.432728132685084,4.868731120272954,5.73682304819596,6.599722271062184,7.0292343398292285,7.8844026992481915,8.734455671409089,9.157573446916254,10.000010646900533,10.419338081735209,10.419338519513223,10.419339391139282,10.419340257551497,10.419340688812165,10.419341547462048,0.009063474121801127,0.013935044319825033,0.016359890890069197,0.0211878158555642,0.02598686143012078,0.028375608464775517,0.0331316585760342,0.03785925917811065,0.040212444199399094,0.04489768945187981,0.049554908790195216,0.05187306117704069,0.05648855568081331,0.061076441473418605,0.06336008282476599,0.06790686490290646,0.07242644943945974,0.07467609340804655,0.07915518614690692,0.08360748611416512
25,25,14964398.0,5222.17766111627,0.00019149099569053043,6.1875487489256e-07,1.55826325649387e-06,2.49215174713227e-06,2.95699905024211e-06,3.88252066751305e-06,4.80250606365338e-06,5.26043303743256e-06,6.17217612367874e-06,7.07846539474457e-06,7.52957506016283e-06,8.4277447288317e-06,9.32054178796925e-06,9.7649356293099e-06,1.064973396457374e-05,1.152923965768473e-05,1.196701767099741e-05,1.283864373000285e-05,1.370505594437637e-05,1.413631661305098e-05,1.499496649618145e-05,0.009063474121801127,0.013935044319825033,0.016359890890069197,0.0211878158555642,0.02598686143012078,0.028375608464775517,0.0331316585760342,0.03785925917811065,0.040212444199399094,0.04489768945187981,0.049554908790195216,0.05187306117704069,0.05648855568081331,0.061076441473418605,0.06336008282476599,0.06790686490290646,0.07242644943945974,0.07467609340804655,0.07915518614690692,0.08360748611416512
26,26,15095785.0,4810.584508079604,0.00020787494707149467,9.8261042167368e-07,1.95948161161682e-06,2.93050940806416e-06,3.41384295585367e-06,4.37617114201358e-06,5.33274294292679e-06,5.80888095830807e-06,6.75688266182794e-06,7.6992136623119e-06,8.16826325613811e-06,9.10215174677651e-06,1.003045397069799e-05,1.049252066715729e-05,1.141250606329762e-05,1.232698834828578e-05,1.278217612332297e-05,1.36884653943888e-05,1.45893334867596e-05,1.503774472847593e-05,1.593054178761348e-05,0.0070814558186483465,0.011766701071129057,0.014098803498072139,0.018742072796289942,0.023357567300062564,0.025654950981595186,0.03022909444401524,0.034775876522155705,0.037039058296331286,0.04154510502729581,0.04602419776615617,0.0482536868433318,0.052692650597210705,0.05710506165008177,0.059301359526682904,0.063674239001497,0.06802096109596592,0.07018456204935537,0.07449234102765753,0.07877435205993812
27,27,15325862.0,4358.916536851675,0.00022941480791056218,7.3825299278126e-07,1.76623426722325e-06,2.78806644030396e-06,3.29668812026759e-06,4.30936552347816e-06,5.31598535061554e-06,5.81703501309013e-06,6.81463636117248e-06,7.80627031216365e-06,8.29986068286234e-06,9.28261042122696e-06,1.025948161117009e-05,1.074572373197074e-05,1.171384295540695e-05,1.267617114156686e-05,1.315517443896299e-05,1.410888095786135e-05,1.505688266138121e-05,1.552875487409007e-05,1.646826325569138e-05,0.00801642913072004,0.012468729097978231,0.014684881961774574,0.01909729301464564,0.023483310112834582,0.025666470366060876,0.030013192460529792,0.03433391352763955,0.0364845723922214,0.04076658342450198,0.04502298057029262,0.04714162185602105,0.05135988517252456,0.05555291591770288,0.05764001638269069,0.06179548107973145,0.06592608887980762,0.06798211790552956,0.07207571885756558,0.07614483298394396
28,28,15400559.0,4347.163922991143,0.0002300350338093375,9.6796710194242e-07,1.99594837638442e-06,3.01778054946512e-06,3.52640222942876e-06,4.53907963263933e-06,5.54569945977671e-06,6.0467491222513e-06,7.04435047033365e-06,8.03598442132481e-06,8.5295747920235e-06,9.51232453038812e-06,1.048919572033126e-05,1.09754378411319e-05,1.194355706456811e-05,1.290588525072802e-05,1.338488854812415e-05,1.433859506702251e-05,1.528659677054238e-05,1.575846898325124e-05,1.669797736485255e-05,0.007016429130666215,0.011468729097924407,0.013684881961720748,0.018097293014591818,0.022483310112780756,0.02466647036600705,0.02901319246047597,0.033333913527585725,0.035484572392167575,0.03976658342444815,0.0440229805702388,0.04614162185596722,0.05035988517247073,0.054552915917649054,0.05664001638263686,0.060795481079677624,0.0649260888797538,0.06698211790547574,0.07107571885751177,0.07514483298389014
29,29,15428355.0,3999.333932864116,0.00025004163612910707,9.5678631893728e-07,2.02886008865698e-06,3.09452097020315e-06,3.62495860115054e-06,4.68107205512864e-06,5.73086811173595e-06,6.25340892732855e-06,7.2937996823321e-06,8.32796710154629e-06,8.84272867864884e-06,9.86763080974846e-06,1.088640222903263e-05,1.13935003983831e-05,1.240314447518094e-05,1.340674912185517e-05,1.390629794992291e-05,1.490091114004225e-05,1.588957479162737e-05,1.638168667981369e-05,1.736149273508866e-05,0.006938566423839173,0.011207751226509962,0.01333275771169439,0.017563694184587562,0.021769322363386707,0.023862693059104646,0.028030642251399167,0.03217365986879371,0.03423586602120939,0.038341765513714696,0.04242310470530795,0.04445461012534573,0.0484993838385972,0.052519962771271717,0.05452122452771244,0.0585057823567116,0.0624665056614486,0.06443797397998605,0.06836321247681004,0.07226497120055016
30,30,15432885.0,3988.152018923144,0.00025074269868730173,6.7121618553409e-07,1.74651084301824e-06,2.81537336047048e-06,3.3474045916952e-06,4.40669098600642e-06,5.45964100304219e-06,5.983751733228e-06,7.02726818828069e-06,8.06454260205294e-06,8.58085072303834e-06,9.60883199748034e-06,1.063066417056104e-05,1.113928585052468e-05,1.215196325373525e-05,1.315858308087262e-05,1.365963274334722e-05,1.465723409142957e-05,1.564886804242073e-05,1.614245841311942e-05,1.712520815148404e-05,0.008066360565849381,0.012322757711640027,0.014441398997368451,0.018659662313871964,0.022852693059050282,0.02493979352403809,0.029095258221078852,0.03322586602115503,0.03528189504687697,0.03937549599891299,0.04344461012529137,0.04547003037021857,0.049502688540591,0.05351122452765808,0.05550649169891628,0.059479114362948185,0.06342797397993169,0.06539353692519594,0.06930701799280096,0.0731970895973518
