,index,blocknum,p0vs1,p1vs0,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
2034,2034,14159527.0,0.00032340640021519517,3092.084755696233,30533.64807523984,164789.2613808286,1200763.72740757,2279298.9131506905,2469188.1287202914,2657188.00841144,2843317.3490739036,3027577.1007276797,3210003.4527359903,3376018.1309888805,3537383.598375591,119.66998789581633,156.8311089481748,193.64112118431842,237.19913605527145,280.35867029910236,322.52032902701916,353.91263617874523,384.85923479164234,415.675313185652,446.1815476549507
2035,2035,14160059.0,0.0003201886128500655,3123.1591626535114,98232.4461392104,232488.05944479918,1268462.5254715406,2346997.711214661,2536886.926784262,2724886.8064754102,2911016.1471378743,3095275.8987916503,3277702.250799961,3443716.929052851,3605082.3964395616,97.88309060412246,135.04421165648094,171.85422389262453,215.41223876357756,258.57177300740847,300.7334317353253,332.12573888705134,363.07233749994845,393.88841589395815,424.39465036325686
2036,2036,14160827.0,0.00031700284141139963,3154.5458569004463,30957.795451790444,166562.7610655348,300818.37437112356,1336792.840397865,2415328.0261409855,2605217.2417105865,2793217.1214017347,2979346.4620641987,3163606.2137179747,3346032.5657262853,3512047.2439791756,113.28066965352774,150.09068188967134,193.64869676062438,236.80823100445528,278.9698897323721,310.3621968840982,341.30879549699523,372.12487389100494,402.63110836030364,432.8305808606717
2037,2037,14162170.0,0.0003173834541127248,3150.7628612701114,22853.562687187325,158458.5283009317,292714.14160652045,1328688.607633262,2407223.7933763824,2597113.0089459834,2785112.8886371315,2971242.2292995956,3155501.9809533716,3337928.332961682,3503943.0112145725,115.85142077025952,152.66143300640312,196.21944787735615,239.37898212118705,281.5406408491039,312.93294800083,343.87954661372703,374.69562500773674,405.20185947703544,435.40133197740346
2038,2038,14163673.0,0.00031573742583376974,3167.1886769814946,58073.77546890765,193678.74108265204,327934.3543882408,1363908.8204149823,2442444.006158103,2632333.2217277037,2820333.101418852,3006462.442081316,3190722.193735092,3373148.5457434026,3539163.223996293,104.70131444315331,141.5113266792969,185.06934155024993,228.22887579408084,270.39053452199767,301.78284167372374,332.72944028662084,363.5455186806305,394.0517531499292,424.2512256502973
2039,2039,14164298.0,0.00031403712369525725,3184.3368969663716,95551.55677312658,231156.52238687096,365412.1356924597,1401386.601719201,2479921.7874623216,2669811.0030319225,2857810.882723071,3043940.2233855347,3228199.9750393108,3410626.3270476214,3576641.0053005116,92.89933689351115,129.70934912965475,173.26736400060778,216.4268982444387,258.5885569723555,289.98086412408156,320.92746273697867,351.7435411309883,382.2497756002871,412.4492481006551
2040,2040,14164833.0,0.0003208616817591801,3116.6077373818075,94176.1340251835,244459.04711566315,1296301.3464575503,2390546.485773936,2595989.3461111053,2799388.1168677122,3000763.1345255845,3200116.873947579,3397487.033337844,3578296.8330514045,3754310.2153760944,114.62667593089247,156.84113603427545,198.65420828469578,247.16550435626417,295.22903625769,342.2458995292007,378.44510347564994,414.15077192457954,449.6785688635018,484.8496419250286
2041,2041,14165403.0,0.00032240544270726673,3101.68461054166,76301.34039899471,1169314.2955931376,2258836.933948955,2512452.2366184266,2763564.5196686783,3012178.317249579,3258318.4865908846,3501991.9798785574,3743240.925654148,3967492.932398671,4186516.286287243,150.76689916430576,192.98135926768873,234.7944315181091,283.3057275896775,331.36925949110326,378.386122762614,414.5853267090632,450.2909951579928,485.8187920969151,520.989865158442
2042,2042,14166150.0,0.0003246376208136516,3080.357715454118,7123.36376428558,1100136.3189584285,2189658.9573142463,2443274.2599837175,2694386.543033969,2943000.3406148697,3189140.5099561755,3432814.003243848,3674062.949019439,3898314.9557639617,4117338.309652534,173.14847500856683,215.3629351119498,257.17600736237017,305.68730343393855,353.75083533536434,400.76769860687506,436.9669025533243,472.6725710022539,508.2003679411762,543.371441002703
2043,2043,14167578.0,0.00032584094462179635,3068.982018698418,933050.8500533297,2022573.4884091471,2276188.7910786183,2527301.07412887,2775914.871709771,3022055.0410510767,3265728.5343387495,3506977.48011434,3731229.4868588625,3950252.8407474346,4152594.811884246,470.64252071955065,518.5098479242207,560.7243080276037,602.537380278024,651.0486763495924,699.1122082510182,746.1290715225289,782.3282754689782,818.0339439179078,853.56174085683
2044,2044,14168366.0,0.00032253442422996585,3100.4442468038815,72315.3695268308,1165328.3247209738,2254850.9630767913,2508466.2657462624,2759578.548796514,3008192.346377415,3254332.515718721,3498006.0090063936,3739254.954781984,3963506.9615265066,4182530.315415079,152.05228146112572,194.26674156450866,236.07981381492903,284.5911098864974,332.6546417879232,379.6715050594339,415.87070900588316,451.57637745481276,487.1041743937351,522.2752474552618
2045,2045,14169193.0,0.0003223409712895991,3102.304978480614,77726.53607028774,1170739.4912644308,2260262.1296202485,2513877.4322897196,2764989.7153399712,3013603.512920872,3259743.6822621776,3503417.1755498503,3744666.121325441,3968918.128069964,4187941.481958536,150.30743182023332,192.52189192361627,234.33496417403663,282.84626024560504,330.9097921470308,377.92665541854154,414.12585936499073,449.8315278139204,485.35932475284267,520.5303978143694
2046,2046,14169962.0,0.00032288938954378094,3097.0358035391832,60799.17027351988,1153812.125467663,2235473.9920418723,2481306.735033128,2724713.892281903,2965699.227554728,3204286.8353624665,3440482.912498616,3674328.8400394656,3891251.486122473,4103018.404042944,155.76887985626942,197.9833399596524,239.79641221007276,288.3077082816411,336.37124018306696,383.3881034545776,419.58730740102686,455.29297584995646,490.8207727888788,525.9918458504055
2047,2047,14171347.0,0.0003226634573530134,3099.204379087587,67729.17588038192,1160742.131074525,2242403.997648734,2488236.74063999,2731643.8978887647,2972629.23316159,3211216.840969329,3447412.918105478,3681258.8456463274,3898181.4917293354,4109948.4096498056,153.53185856297014,195.74631866635312,237.55939091677345,286.07068698834183,334.1342188897676,381.15108216127834,417.3502861077276,453.0559545566572,488.5837514955795,523.7548245571063
2048,2048,14171866.0,0.0003199965669040376,3125.0335266874463,150774.82953610917,1243787.784730252,2325449.6513044615,2571282.394295717,2814689.551544492,3055674.8868173175,3294262.4946250557,3530458.5717612053,3764304.4993020548,3981227.1453850623,4192994.063305533,126.84522733866373,169.0596874420467,210.87275969246707,259.38405576403545,307.44758766546124,354.46445093697196,390.6636548834212,426.3693233323508,461.8971202712731,497.06819333279986
2049,2049,14172500.0,0.0003137860070119915,3186.8852582766203,112605.29449069075,311931.7602170142,1404944.715411157,2486606.5819853665,2732439.324976622,2975846.482225397,3216831.8174982225,3455419.4253059607,3691615.5024421103,3925461.4299829598,4142384.0760659673,102.83210162204585,144.64517387246622,193.1564699440346,241.2200018454604,288.2368651169711,324.43606906342035,360.14173751234995,395.6695344512722,430.840607512799,465.6585049568309
2050,2050,14173654.0,0.0003127209993765313,3197.7385656661686,138942.94670300325,338269.4124293267,1431282.3676234698,2512944.234197679,2758776.977188935,3002184.1344377096,3243169.469710535,3481757.0775182736,3717953.154654423,3951799.082195272,4168721.7282782802,94.58107744421173,136.3941496946321,184.90544576620047,232.96897766762626,279.98584093913695,316.1850448855862,351.8907133345158,387.41851027343813,422.5895833349649,457.4074807789967
2051,2051,14175829.0,0.00031019831607308993,3223.744128141485,43082.69841903603,179678.18795714996,362423.82234328,1439020.9197785477,2504430.261090296,2734172.1861197907,2961648.623686316,3186861.744751649,3409834.0668685115,3630570.225020001,3849110.054861882,113.25967016129101,161.7709662328594,209.83449813428518,256.8513614057959,293.05056535224514,328.75623380117474,364.284030740097,399.4551038016238,434.2730012456557,468.7503682874972
2052,2052,14176369.0,0.00031278354670361664,3197.0991138724025,122562.66347581038,305308.29786194046,1381905.395297208,2447314.7366089565,2677056.6616384513,2904533.099204976,3129746.2202703096,3352718.542387172,3573454.700538662,3791994.5303805424,4008917.17646355,89.2388719609221,131.05194421134246,179.56324028291084,227.62677218433663,274.64363545584735,310.8428394022966,346.5485078512262,382.07630479014847,417.24737785167525,452.0652752957071
2053,2053,14177700.0,0.00031225229293011127,3202.538532595568,134512.42947650675,317258.06386263686,1393855.1612979043,2459264.502609653,2689006.4276391477,2916482.8652056726,3141695.986271006,3364668.308387868,3585404.4665393583,3803944.296381239,4020866.9424642464,85.50426587658517,127.31733812700553,175.8286341985739,223.8921660999997,270.9090293715104,307.1082333179597,342.8139017668893,378.34169870581155,413.51277176733834,448.33066921137015
2054,2054,14178618.0,0.0003093310189348189,3232.782808020673,62419.70563912324,199015.19517723715,381760.82956336724,1458357.9269986348,2523767.268310383,2753509.1933398778,2980985.630906403,3206198.751971736,3429171.0740885986,3649907.2322400883,3868447.0620819693,107.2695755628871,155.78087163445548,203.84440353588127,250.86126680739198,287.06047075384123,322.76613920277083,358.2939361416931,393.4650092032199,428.28290664725176,462.7602736890933
2055,2055,14179190.0,0.0003108814694044932,3216.660040611436,28055.38196685057,164650.87150496448,347396.50589109457,1423993.603326362,2489402.9446381107,2719144.869667605,2946621.3072341303,3171834.428299464,3394806.750416326,3615542.908567816,3834082.7384096966,117.92636487053026,166.43766094209863,214.50119284352442,261.51805611503517,297.7172600614844,333.422928510414,368.9507254493363,404.1217985108631,438.9396959548949,473.4170629967365
2056,2056,14179925.0,0.0003108814694044932,3216.660040611436,28002.54119576884,164598.03073388277,347343.6651200128,1423940.7625552805,2489350.103867029,2719092.0288965236,2946568.4664630485,3171781.587528382,3394753.9096452445,3615490.067796734,3834029.8976386148,117.94279242554266,166.45408849711106,214.51762039853685,261.53448367004756,297.7336876164968,333.4393560654264,368.9671530043487,404.1382260658755,438.95612350990734,473.4334905517489
2057,2057,14180505.0,0.00031808243135655456,3143.839148032196,7496.032883444197,190241.66726957427,1266838.764704842,2332248.1060165903,2561990.031046085,2789466.46861261,3014679.5896779434,3237651.911794806,3458388.0699462956,3676927.899788176,3893850.5458711837,125.5359925531154,167.34906480353575,215.86036087510413,263.92389277652995,310.94075604804067,347.13995999448986,382.8456284434195,418.3734253823418,453.5444984438686,488.3623958879004
2058,2058,14181314.0,0.00032099004568486816,3115.3614058853077,109701.602547538,1186298.6999828056,2251708.041294554,2481449.9663240486,2708926.403890574,2934139.524955907,3157111.8470727694,3377848.005224259,3596387.8350661397,3813310.4811491477,4025077.399069618,124.1922296932404,166.40668979662337,208.21976204704373,256.7310581186121,304.7945900200379,351.8114532915486,388.01065723799786,423.71632568692746,459.2441226258498,494.4151956873765
2059,2059,14181762.0,0.000326362681324855,3064.075818780946,828749.2761972448,1894158.6175089933,2123900.542538488,2351376.980105013,2576590.101170346,2799562.4232872087,3020298.5814386983,3238838.411280579,3455761.057363587,3667527.975284057,3862685.709583248,488.69157323103053,531.3310351394057,573.5454952427887,615.358567493209,663.8698635647773,711.9333954662031,758.9502587377139,795.1494626841632,830.8551311330928,866.382928072015
2060,2060,14183499.0,0.0003259061160691302,3068.368314351864,911104.9949747163,1983895.9617622264,2213637.886791721,2441114.3243582463,2666327.44542358,2889299.767540442,3110035.925691932,3328575.7555338126,3545498.40161682,3757265.319537291,3952423.053836481,466.6836234049466,509.32308531332177,551.5375454167048,593.3506176671251,641.8619137386935,689.9254456401193,736.94230891163,773.1415128580792,808.8471813070089,844.3749782459312
2061,2061,14184330.0,0.00032473502183934895,3079.4337929301455,3975.667450002152,1088028.5732524334,2160819.5400399435,2390561.4650694383,2618037.9026359636,2843251.0237012967,3066223.345818159,3286959.503969649,3505499.3338115294,3722421.9798945375,3934188.8978150077,158.32886623999917,200.54332634338215,242.3563985938025,290.8676946653709,338.9312265667967,385.9480898383074,422.14729378475664,457.85296223368624,493.3807591726085,528.5518322341353
2062,2062,14185142.0,0.00032292167848273527,3096.726130926091,55019.21752508823,1139072.1233275195,2211863.09011503,2441605.0151445246,2669081.4527110495,2894294.573776383,3117266.895893245,3338003.054044735,3556542.8838866157,3773465.5299696233,3985232.447890094,141.79858826479588,184.01304836817883,225.8261206185992,274.3374166901676,322.40094859159336,369.4178118631041,405.6170158095533,441.3226842584829,476.8504811974052,512.021554258932
2063,2063,14186382.0,0.00032389184953943227,3087.4503369627237,27557.121738062957,1111610.0275404942,2184400.9943280043,2414142.919357499,2641619.3569240244,2866832.4779893574,3089804.80010622,3310540.9582577096,3529080.78809959,3746003.4341825983,3957770.3521030685,150.68057774754428,192.89503785092725,234.7081101013476,283.21940617291597,331.28293807434176,378.2998013458525,414.4990052923017,450.2046737412313,485.73247068015365,520.9035437416804
2064,2064,14186898.0,0.0003376492323432891,2961.6534089533975,75261.45167059649,305003.37670009123,532479.8142666164,757692.9353319496,980665.257448812,1201401.415600302,1419941.2454421825,1636863.8915251903,1848630.8094456608,2043788.5437448514,2235034.9942053584,1041.522904086147,1099.720872375037,1142.3603342834122,1184.574794386795,1226.3878666372154,1274.899162708784,1322.9626946102096,1369.9795578817204,1406.1787618281696,1441.8844302770992
2065,2065,14187497.0,0.0003425805654180715,2919.0213950976477,79204.66938292139,306681.1069494465,531894.2280147797,754866.5501316421,975602.708283132,1194142.5381250125,1411065.1842080203,1622832.1021284908,1817989.8364276814,2009236.2868881887,2198587.6523966785,484.5155449407018,836.7215340140721,894.9195023029621,937.5589642113373,979.7734243147203,1021.5864965651406,1070.097792636709,1118.1613245381347,1165.1781878096456,1201.3773917560948
2066,2066,14188427.0,0.0003428890112847323,2916.3955889201943,69254.05112394494,296730.48869047005,521943.6097558033,744915.9318726658,965652.0900241554,1184191.9198660362,1401114.565949044,1612881.4838695144,1808039.218168705,1999285.6686292123,2188637.034137702,487.92619331637087,840.1321823897412,898.3301506786312,940.9696125870064,983.1840726903894,1024.9971449408097,1073.5084410123782,1121.5719729138038,1168.5888361853147,1204.7880401317639
2067,2067,14189704.0,0.0003425805654180715,2919.0213950976477,79242.76366643609,306719.2012329612,531932.3222982944,754904.6444151569,975640.8025666466,1194180.6324085272,1411103.278491535,1622870.1964120057,1818027.930711196,2009274.3811717036,2198625.746680193,484.502493527302,836.7084826006724,894.9064508895624,937.5459127979376,979.7603729013205,1021.5734451517409,1070.0847412233093,1118.148273124735,1165.1651363962458,1201.364340342695
2068,2068,14190904.0,0.0003433350345509221,2912.606927248154,53852.31702312579,281328.7545896509,506541.87565498415,729514.1977718465,950250.3559233363,1168790.185765217,1385712.8318482246,1597479.7497686953,1792637.484067886,1983883.9345283932,2173235.3000368825,493.2110928568653,845.4170819302357,903.6150502191257,946.2545121275008,988.4689722308838,1030.2820444813042,1078.7933405528725,1126.8568724542984,1173.873735725809,1210.0729396722584
2069,2069,14191857.0,0.0003460579866785433,2889.689122906763,191590.70796166593,416803.8290269991,639776.1511438616,860512.3092953514,1079052.139137232,1295974.7852202398,1507741.7031407102,1702899.4374399008,1894145.8879004081,2083497.2534088977,2231291.2506922362,168.5645900183192,524.1523729389044,876.3583620122747,934.5563303011647,977.19579220954,1019.4102523129229,1061.2233245633433,1109.7346206349116,1157.7981525363375,1204.815015807848
2070,2070,14192388.0,0.0003457466901595442,2892.290883648233,201723.54798480385,426936.6690501371,649908.9911669996,870645.1493184892,1089184.9791603698,1306107.6252433776,1517874.543163848,1713032.2774630387,1904278.7279235462,2093630.0934320358,2241424.0907153743,165.05944895366673,520.6472318742519,872.8532209476223,931.0511892365123,973.6906511448875,1015.9051112482705,1057.7181834986907,1106.1239258383714,1154.0829542333408,1200.996353772853
2071,2071,14193071.0,0.0003395452772146406,2945.1153266015203,182395.25599090863,409871.6935574337,635084.8146227669,858057.1367396294,1078793.2948911192,1297333.1247329998,1514255.7708160076,1726022.688736478,1921180.4230356687,2112426.873496176,2301778.2390046655,449.31986746715864,801.5258565405289,859.723824829419,902.3632867377942,944.5777468411771,986.3908190915975,1034.796561431278,1082.7555898262476,1129.6689893657594,1165.8681933122086
2072,2072,14193725.0,0.000340054951807543,2940.701185748233,164553.94055284257,392030.3781193677,617243.4991847009,840215.8213015634,1060951.979453053,1279491.8092949337,1496414.4553779415,1708181.373298412,1903339.1075976025,2094585.55805811,2283936.9235665994,455.3825286379601,807.5885177113304,865.7864860002204,908.4259479085956,950.6404080119786,992.4534802623989,1040.8592226020794,1088.818250997049,1135.731650536561,1171.93085448301
2073,2073,14194417.0,0.00034616181445663256,2888.8223895223455,188104.9457269081,413318.0667922413,636290.3889091037,857026.5470605935,1075566.376902474,1292489.022985482,1504255.9409059524,1699413.675205143,1890660.1256656505,2080011.49117414,2227805.4884574786,169.77110061274004,525.3588835333253,877.5648726066955,935.7628408955856,978.4023028039608,1020.6167629073437,1062.429835157764,1110.8355774974445,1158.7946058924142,1205.708005431926
2074,2074,14197857.0,0.0003430604900827049,2914.9378284830186,62989.15308351929,290465.5906500444,515678.71171537763,738651.03383224,959387.1919837298,1177927.0218256104,1394849.6679086182,1606616.5858290887,1801774.3201282793,1993020.7705887868,2182372.136097276,490.07505265493694,842.2810417283073,900.4790100171973,943.1184719255725,985.3329320289554,1027.1460042793758,1075.5517466190563,1123.510775014026,1170.4241745535378,1206.623378499987
2075,2075,14198859.0,0.0003421697358277583,2922.5261479682144,92956.06144748307,320432.4990140082,545645.6200793415,768617.9421962039,989354.1003476937,1207893.9301895744,1424816.576272582,1636583.4941930526,1831741.228492243,2022987.6789527505,2212339.04446124,479.8070201602245,832.0130092335949,890.2109775224849,932.8504394308601,975.0648995342431,1016.8779717846634,1065.283714124344,1113.2427425193134,1160.1561420588255,1196.3553460052747
2076,2076,14199447.0,0.00034709766739676517,2881.0334782714235,157520.603896357,382733.7249616902,605706.0470785527,826442.2052300425,1044982.035071923,1261904.6811549307,1473671.5990754014,1668829.333374592,1860075.7838350993,2049427.1493435889,2197221.1466269274,180.37293968137337,535.9607226019585,888.1667116753289,946.3646799642189,989.0041418725941,1031.218601975977,1073.0316742263974,1121.437416566078,1169.3964449610476,1216.3098445005594
2077,2077,14199954.0,0.0003490816739495012,2864.659117409474,91906.74595481469,317119.8670201479,540092.1891370104,760828.3472885002,979368.1771303808,1196290.8232133884,1408057.7411338591,1603215.4754330495,1794461.925893557,1983813.2914020466,2131607.288685385,203.21377702863106,558.8015599492163,911.0075490225865,969.2055173114767,1011.8449792198518,1054.0594393232348,1095.8725115736552,1144.2782539133357,1192.237282308305,1239.1506818478172
2078,2078,14201278.0,0.00034936103705108043,2862.368421049165,83198.9392737643,308412.0603390975,531384.3824559599,752120.5406074497,970660.3704493304,1187583.0165323382,1399349.9344528087,1594507.6687519993,1785754.1192125066,1975105.484720996,2122899.4820043347,206.25496783763316,561.8427507582184,914.0487398315887,972.2467081204787,1014.8861700288539,1057.1006301322368,1098.9137023826572,1147.3194447223377,1195.2784731173074,1242.1918726568192
2079,2079,14203102.0,0.00034939597315478555,2862.0822128278824,81694.10111582483,306891.8461379708,529848.9451983869,750570.0317575908,969094.9399647439,1186002.812878335,1397755.1046174958,1592898.3582610285,1784144.8087215358,1973496.1742300254,2121290.171513364,206.76469996326182,562.3472311283762,914.5480206995921,972.7408412196298,1015.3752065777353,1057.5846208398848,1099.3926974535075,1147.7934938613457,1195.747625534892,1242.6561770736987
2080,2080,14204344.0,0.00034775774683830243,2875.564984796649,135560.40016692562,360758.14518907154,583715.2442494876,804436.3308086916,1022961.2390158448,1239869.1119294357,1451621.4036685966,1646764.6573121292,1838011.1077726367,2027362.4732811262,2175156.470564465,187.9867951802546,543.5693263453691,895.7701159165849,953.9629364366226,996.5973017947281,1038.8067160568776,1080.6147926705003,1129.0155890783385,1176.9697207518848,1223.8782722906915
2081,2081,14205407.0,0.00034111070494328977,2931.599581919458,129383.35215045475,356844.259149704,582042.0041718499,804999.103232266,1025720.18979147,1244245.0979986233,1461152.9709122141,1672905.262651375,1868048.5162949078,2059294.966755415,2248646.3322639046,467.34551476618753,819.5463043374034,877.7391248574411,920.3734902155466,962.582904477696,1004.3909810913188,1052.791777499157,1100.7459091727033,1147.65446071151,1183.848864893327
2082,2082,14206044.0,0.0003434380453616817,2911.7333198972738,50463.8861455744,277924.7931448237,503122.5381669696,726079.6372273857,946800.7237865897,1165325.631993743,1382233.5049073338,1593985.7966464947,1789129.0502900274,1980375.5007505347,2169726.866259024,494.3588297432135,846.5596193144294,904.7524398344672,947.3868051925726,989.596219454722,1031.4042960683448,1079.8050924761828,1127.7592241497293,1174.667775688536,1210.862179870353
2083,2083,14206836.0,0.00034595419004255893,2890.5561163371976,194744.40124468412,419942.1462668301,642899.2453272461,863620.3318864501,1082145.2400936033,1299053.1130071941,1510805.4047463553,1705948.6583898878,1897195.108850395,2086546.4743588846,2234340.471642223,167.4572998680075,523.0398310331219,875.2406206043378,933.4334411243755,976.0678064824809,1018.2772207446304,1060.0852973582532,1108.4860937660912,1156.4402254396377,1203.3487769784444
2084,2084,14207763.0,0.0003425805654180715,2919.0213950976477,79071.47918223853,306532.3861814878,531730.1312036337,754687.2302640498,975408.3168232538,1193933.2250304068,1410841.097943998,1622593.3896831588,1817736.6433266914,2008983.093787199,2198334.459295688,484.54526960115965,836.7460591723756,894.9388796924133,937.5732450505187,979.7826593126682,1021.590735926291,1069.991532334129,1117.9456640076753,1164.854215546482,1201.048619728299
2085,2085,14209430.0,0.0003311954046036923,3019.3655651611407,42632.220180722514,1115407.3426785818,1345133.581063916,1572594.4880631652,1797792.2330853113,2020749.3321457272,2241470.418704931,2459995.3269120846,2676903.199825675,2888655.4915648364,3083798.745208369,752.0085914249614,794.6429567830669,836.8523710452164,878.6604476588392,927.0612440666773,975.0153757402236,1021.9239272790303,1058.1183314608472,1093.8192479011407,1129.3423401124612
2086,2086,14209930.0,0.000326362681324855,3064.075818780946,836669.1083273222,1909444.2308251816,2139170.4692105157,2366631.3762097647,2591829.121231911,2814786.220292327,3035507.306851531,3254032.215058684,3470940.087972275,3682692.379711436,3877835.6333549684,490.9456562428079,533.5800216009134,575.7894358630629,617.5975124766857,665.9983088845237,713.9524405580701,760.8609920968768,797.0553962786937,832.7563127189871,868.2794049303077
2087,2087,14210921.0,0.0003238270808849844,3088.0678579046203,29810.64301542692,1113847.5452983438,2186622.6677962034,2416348.906181537,2643809.8131807866,2869007.5582029326,3091964.657263349,3312685.7438225527,3531210.6520297057,3748118.524943297,3959870.8166824575,149.9352764481464,192.14469071029586,233.95276732391866,282.35356373175676,330.3076954053031,377.21624694410974,413.41065112592673,449.1115675662202,484.63465977754066,519.8010749218608
2088,2088,14213459.0,0.0003208616817591801,3116.6077373818075,113989.5249044811,1198026.427187398,2270801.5496852575,2500527.7880705916,2727988.6950698406,2953186.4400919867,3176143.539152403,3396864.625711607,3615389.53391876,3832297.406832351,4044049.698571512,122.80065184935629,165.01006611150572,206.81814272512852,255.21893913296663,303.17307080651295,350.08162234531966,386.2760265271366,421.97694296743003,457.5000351787506,492.66645032307076
2089,2089,14215033.0,0.00031757393179905873,3148.873065037147,18602.177743529173,201331.64778041738,1285368.5500633342,2358143.672561194,2587869.910946528,2815330.817945777,3040528.562967923,3263485.662028339,3484206.748587543,3702731.656794696,3919639.529708287,121.99057316164937,163.79864977527217,212.19944618311027,260.1535778566566,307.0621293954633,343.2565335772802,378.9574500175737,414.4805422288942,449.64695737321443,484.46024324482266
2090,2090,14215051.0,0.00031871920093865533,3137.5580669596134,175092.800010136,1259129.7022930528,2331904.824790912,2561631.0631762464,2789091.970175496,3014289.7151976414,3237246.8142580576,3457967.9008172615,3676492.809024415,3893400.6819380056,4105152.9736771667,103.26020465533983,145.4696189174893,187.2776955311121,235.67849193895017,283.6326236124965,330.5411751513032,366.73557933312014,402.43649577341364,437.9595879847341,473.1260031290543
2091,2091,14215751.0,0.00031871920093865533,3137.5580669596134,175092.800010136,1270352.3073675795,2354238.37363478,2583964.612020114,2811425.5190193634,3036623.2640415095,3259580.3631019252,3480301.449661129,3698826.3578682826,3915734.230781873,4127486.5225210343,103.26020465533983,145.4696189174893,187.2776955311121,235.67849193895017,283.6326236124965,330.5411751513032,366.73557933312014,402.43649577341364,437.9595879847341,473.1260031290543
2092,2092,14217437.0,0.00032002856656072805,3124.7210545819876,137319.31632812857,1232578.823685572,2316464.8899527723,2546191.1283381064,2773652.035337356,2998849.780359502,3221806.8794199177,3442527.9659791216,3661052.874186275,3877960.747099866,4089713.038839027,115.324546633469,157.53396089561846,199.34203750924127,247.74283391707934,295.69696559062567,342.60551712943237,378.7999213112493,414.5008377515428,450.0239299628633,485.1903451071835
2093,2093,14218180.0,0.00032483245208827605,3078.5101475275055,1100.861127307027,1096360.3684847504,2180246.434751951,2409972.6731372853,2637433.5801365343,2862631.3251586803,3085588.4242190965,3306309.5107783005,3524834.4189854534,3741742.2918990445,3953494.583638205,159.24717889238164,201.45659315453108,243.26466976815388,291.665466175992,339.6195978495383,386.528149388345,422.72255357016195,458.4234700104554,493.94656222177593,529.1129773660962
2094,2094,14218955.0,0.00032282482135126243,3097.65524167025,57772.48828408429,1153031.9956415277,2236918.0619087284,2466644.300294062,2694105.2072933116,2919302.9523154576,3142260.0513758734,3362981.137935078,3581506.0461422307,3798413.919055822,4010166.2107949825,140.89414191908477,183.10355618123424,224.91163279485704,273.3124292026951,321.26656087624144,368.17511241504815,404.3695165968651,440.0704330371586,475.59352524847907,510.75994039279925
2095,2095,14221243.0,0.000317669213506134,3147.9285920185353,16707.514868872193,199436.9849057604,1294696.492263204,2378582.558530404,2608308.7969157384,2835769.703914988,3060967.4489371334,3283924.5479975496,3504645.6345567536,3723170.542763907,3940078.4156774976,122.59239110990606,164.40046772352886,212.80126413136696,260.7553958049133,307.66394734372,343.85835152553693,379.5592679658304,415.0823601771509,450.2487753214711,485.0620611930794
2096,2096,14222492.0,0.0003231801062616773,3094.2498644712527,47662.8248814012,1142922.3322388446,2226808.3985060453,2456534.636891379,2683995.5438906285,2909193.2889127745,3132150.3879731903,3352871.4745323947,3571396.3827395476,3788304.2556531387,4000056.5473922994,144.15978190175105,186.3691961639005,228.1772727775233,276.5780691853614,324.53220085890774,371.4407523977144,407.6351565795314,443.3360730198248,478.8591652311453,514.0255803754656
2097,2097,14223880.0,0.000326166932233951,3065.914723944873,875590.5566053708,1959476.6228725712,2189202.8612579056,2416663.7682571546,2641861.5132793006,2864818.612339717,3085539.698898921,3304064.6071060738,3520972.480019665,3732724.7717588255,3927868.0254023583,485.552387440178,528.1867527982835,570.396167060433,612.2042436740558,660.6050400818938,708.5591717554402,755.4677232942469,791.6621274760638,827.3630439163572,862.8861361276778
2098,2098,14224910.0,0.0003340892298227304,2993.2123239369485,652787.7456889799,882513.984074314,1109974.8910735634,1335172.6360957092,1558129.7351561254,1778850.8217153293,1997375.7299224825,2214283.6028360734,2426035.8945752345,2621179.148218767,2812425.5986792743,858.5721160757829,916.7649365958206,959.399301953926,1001.6087162160755,1043.4167928296984,1091.8175892375364,1139.7717209110826,1186.6802724498893,1222.8746766317063,1258.5755930719997
2099,2099,14225984.0,0.00034367852412744586,2909.6959216141518,43028.29556687986,270489.20256612916,495686.94758827507,718644.0466486912,939365.1332078951,1157890.0414150483,1374797.9143286392,1586550.2060678003,1781693.4597113328,1972939.91017184,2162291.2756803297,500.5963904757818,856.4433754486213,914.636195968659,957.2705613267644,999.4799755889138,1041.2880522025366,1089.6888486103746,1137.6429802839211,1184.5515318227278,1220.7459360045448
2100,2100,14227209.0,0.00034612720173645887,2889.1112717612978,188792.4298194024,413990.1748415483,636947.2739019644,857668.3604611683,1076193.2686683214,1293101.1415819125,1504853.4333210734,1699996.686964606,1891243.1374251135,2080594.502933603,2228388.500216942,169.51707893553393,528.7824485877455,884.629433560585,942.8222540806228,985.4566194387282,1027.6660337008777,1069.4741103145004,1117.8749067223384,1165.8290383958847,1212.7375899346914
