,index,blocknum,p0vs1,p1vs0,FEI-slippagemap_01,FEI-slippagemap_2,FEI-slippagemap_3,FEI-slippagemap_4,FEI-slippagemap_5,FEI-slippagemap_6,FEI-slippagemap_7,FEI-slippagemap_8,FEI-slippagemap_9,FEI-slippagemap_10,FEI-slippagemap_11,FEI-slippagemap_12,FEI-slippagemap_13,FEI-slippagemap_14,FEI-slippagemap_15,FEI-slippagemap_16,FEI-slippagemap_17,FEI-slippagemap_18,FEI-slippagemap_19,FEI-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
1147,1147,14956535.0,0.9999026535686368,1.0000973559086135,1740764.2137468506,1740764.2137468506,1740764.2137468506,1740764.2137468506,1740764.2137468506,1740764.2137468506,1740764.2137468506,1740764.2137468506,1740764.2137468506,1740764.2137468506,1740764.2137468506,1740764.2137468506,1740764.2137468506,1740764.2137468506,1740764.2137468506,1740764.2137468506,1740764.2137468506,1740764.2137468506,1740764.2137468506,1740764.2137468506,1400285.124101502,1400285.124101502,1400285.124101502,1400285.124101502,1400285.124101502,1400285.124101502,1400285.124101502,1400285.124101502,1400285.124101502,1400285.124101502,1400285.124101502,1400285.124101502,1400285.124101502,1400285.124101502,1400285.124101502,1400285.124101502,1400285.124101502,1400285.124101502,1400285.124101502,1400285.124101502
1148,1148,14957051.0,0.9999026535686368,1.0000973559086135,1666505.1429351165,1666505.1429351165,1666505.1429351165,1666505.1429351165,1666505.1429351165,1666505.1429351165,1666505.1429351165,1666505.1429351165,1666505.1429351165,1666505.1429351165,1666505.1429351165,1666505.1429351165,1666505.1429351165,1666505.1429351165,1666505.1429351165,1666505.1429351165,1666505.1429351165,1666505.1429351165,1666505.1429351165,1666505.1429351165,1474540.6156465553,1474540.6156465553,1474540.6156465553,1474540.6156465553,1474540.6156465553,1474540.6156465553,1474540.6156465553,1474540.6156465553,1474540.6156465553,1474540.6156465553,1474540.6156465553,1474540.6156465553,1474540.6156465553,1474540.6156465553,1474540.6156465553,1474540.6156465553,1474540.6156465553,1474540.6156465553,1474540.6156465553,1474540.6156465553
1149,1149,14957554.0,0.9999026535686368,1.0000973559086135,1705235.4651603147,1705235.4651603147,1705235.4651603147,1705235.4651603147,1705235.4651603147,1705235.4651603147,1705235.4651603147,1705235.4651603147,1705235.4651603147,1705235.4651603147,1705235.4651603147,1705235.4651603147,1705235.4651603147,1705235.4651603147,1705235.4651603147,1705235.4651603147,1705235.4651603147,1705235.4651603147,1705235.4651603147,1705235.4651603147,1435811.8974325478,1435811.8974325478,1435811.8974325478,1435811.8974325478,1435811.8974325478,1435811.8974325478,1435811.8974325478,1435811.8974325478,1435811.8974325478,1435811.8974325478,1435811.8974325478,1435811.8974325478,1435811.8974325478,1435811.8974325478,1435811.8974325478,1435811.8974325478,1435811.8974325478,1435811.8974325478,1435811.8974325478,1435811.8974325478
1150,1150,14958067.0,0.9998026733013067,1.0001973656442043,1896196.911051972,1896196.911051972,1896196.911051972,1896196.911051972,1896196.911051972,1896196.911051972,1896196.911051972,1896196.911051972,1896196.911051972,1896196.911051972,1896196.911051972,1896196.911051972,1896196.911051972,1896196.911051972,1896196.911051972,1896196.911051972,1896196.911051972,1896196.911051972,1896196.911051972,1896196.911051972,1248044.8764626114,1248044.8764626114,1248044.8764626114,1248044.8764626114,1248044.8764626114,1248044.8764626114,1248044.8764626114,1248044.8764626114,1248044.8764626114,1248044.8764626114,1248044.8764626114,1248044.8764626114,1248044.8764626114,1248044.8764626114,1248044.8764626114,1248044.8764626114,1248044.8764626114,1248044.8764626114,1248044.8764626114,1248044.8764626114
1151,1151,14958568.0,0.9997027030310036,1.0002973853807686,2188353.772434846,2188353.772434846,2188353.772434846,2188353.772434846,2188353.772434846,2188353.772434846,2188353.772434846,2188353.772434846,2188353.772434846,2188353.772434846,2188353.772434846,2188353.772434846,2188353.772434846,2188353.772434846,2188353.772434846,2188353.772434846,2188353.772434846,2188353.772434846,2188353.772434846,2188353.772434846,889592.895165519,889592.895165519,889592.895165519,889592.895165519,889592.895165519,889592.895165519,889592.895165519,889592.895165519,889592.895165519,889592.895165519,889592.895165519,889592.895165519,889592.895165519,889592.895165519,889592.895165519,889592.895165519,889592.895165519,889592.895165519,889592.895165519,889592.895165519
1152,1152,14959071.0,0.999602742756728,1.0003974151193067,2308716.099780891,2308716.099780891,2308716.099780891,2308716.099780891,2308716.099780891,2308716.099780891,2308716.099780891,2308716.099780891,2308716.099780891,2308716.099780891,2308716.099780891,2308716.099780891,2308716.099780891,2308716.099780891,2308716.099780891,2308716.099780891,2308716.099780891,2308716.099780891,2308716.099780891,2308716.099780891,769263.5358710035,769263.5358710035,769263.5358710035,769263.5358710035,769263.5358710035,769263.5358710035,769263.5358710035,769263.5358710035,769263.5358710035,769263.5358710035,769263.5358710035,769263.5358710035,769263.5358710035,769263.5358710035,769263.5358710035,769263.5358710035,769263.5358710035,769263.5358710035,769263.5358710035,769263.5358710035
1153,1153,14959586.0,1.0000026438339937,0.9999973561729961,1358949.1084152448,1358949.1084152448,1358949.1084152448,1358949.1084152448,1358949.1084152448,1358949.1084152448,1358949.1084152448,1358949.1084152448,1358949.1084152448,1358949.1084152448,1358949.1084152448,1358949.1084152448,1358949.1084152448,1358949.1084152448,1358949.1084152448,1358949.1084152448,1358949.1084152448,1358949.1084152448,1358949.1084152448,1358949.1084152448,1714731.7397829301,1714731.7397829301,1714731.7397829301,1714731.7397829301,1714731.7397829301,1714731.7397829301,1714731.7397829301,1714731.7397829301,1714731.7397829301,1714731.7397829301,1714731.7397829301,1714731.7397829301,1714731.7397829301,1714731.7397829301,1714731.7397829301,1714731.7397829301,1714731.7397829301,1714731.7397829301,1714731.7397829301,1714731.7397829301
1154,1154,14960091.0,1.0002026543627869,0.9997973866976828,823906.8161717276,823906.8161717276,823906.8161717276,823906.8161717276,823906.8161717276,823906.8161717276,823906.8161717276,823906.8161717276,823906.8161717276,823906.8161717276,823906.8161717276,823906.8161717276,823906.8161717276,823906.8161717276,823906.8161717276,823906.8161717276,823906.8161717276,823906.8161717276,823906.8161717276,823906.8161717276,2249868.4819005155,2249868.4819005155,2249868.4819005155,2249868.4819005155,2249868.4819005155,2249868.4819005155,2249868.4819005155,2249868.4819005155,2249868.4819005155,2249868.4819005155,2249868.4819005155,2249868.4819005155,2249868.4819005155,2249868.4819005155,2249868.4819005155,2249868.4819005155,2249868.4819005155,2249868.4819005155,2249868.4819005155,2249868.4819005155
1155,1155,14960600.0,1.0000026438339937,0.9999973561729961,1390245.1084328617,1390245.1084328617,1390245.1084328617,1390245.1084328617,1390245.1084328617,1390245.1084328617,1390245.1084328617,1390245.1084328617,1390245.1084328617,1390245.1084328617,1390245.1084328617,1390245.1084328617,1390245.1084328617,1390245.1084328617,1390245.1084328617,1390245.1084328617,1390245.1084328617,1390245.1084328617,1390245.1084328617,1390245.1084328617,1683433.6750435831,1683433.6750435831,1683433.6750435831,1683433.6750435831,1683433.6750435831,1683433.6750435831,1683433.6750435831,1683433.6750435831,1683433.6750435831,1683433.6750435831,1683433.6750435831,1683433.6750435831,1683433.6750435831,1683433.6750435831,1683433.6750435831,1683433.6750435831,1683433.6750435831,1683433.6750435831,1683433.6750435831,1683433.6750435831
1156,1156,14961102.0,0.9999026535686368,1.0000973559086135,1620260.8950891532,1620260.8950891532,1620260.8950891532,1620260.8950891532,1620260.8950891532,1620260.8950891532,1620260.8950891532,1620260.8950891532,1620260.8950891532,1620260.8950891532,1620260.8950891532,1620260.8950891532,1620260.8950891532,1620260.8950891532,1620260.8950891532,1620260.8950891532,1620260.8950891532,1620260.8950891532,1620260.8950891532,1620260.8950891532,1453414.4446591358,1453414.4446591358,1453414.4446591358,1453414.4446591358,1453414.4446591358,1453414.4446591358,1453414.4446591358,1453414.4446591358,1453414.4446591358,1453414.4446591358,1453414.4446591358,1453414.4446591358,1453414.4446591358,1453414.4446591358,1453414.4446591358,1453414.4446591358,1453414.4446591358,1453414.4446591358,1453414.4446591358,1453414.4446591358
1157,1157,14961609.0,0.9998026733013067,1.0001973656442043,2039943.4959714843,2039943.4959714843,2039943.4959714843,2039943.4959714843,2039943.4959714843,2039943.4959714843,2039943.4959714843,2039943.4959714843,2039943.4959714843,2039943.4959714843,2039943.4959714843,2039943.4959714843,2039943.4959714843,2039943.4959714843,2039943.4959714843,2039943.4959714843,2039943.4959714843,2039943.4959714843,2039943.4959714843,2039943.4959714843,1033778.7719266257,1033778.7719266257,1033778.7719266257,1033778.7719266257,1033778.7719266257,1033778.7719266257,1033778.7719266257,1033778.7719266257,1033778.7719266257,1033778.7719266257,1033778.7719266257,1033778.7719266257,1033778.7719266257,1033778.7719266257,1033778.7719266257,1033778.7719266257,1033778.7719266257,1033778.7719266257,1033778.7719266257,1033778.7719266257
1158,1158,14962119.0,0.9999026535686368,1.0000973559086135,1509962.7300119745,1509962.7300119745,1509962.7300119745,1509962.7300119745,1509962.7300119745,1509962.7300119745,1509962.7300119745,1509962.7300119745,1509962.7300119745,1509962.7300119745,1509962.7300119745,1509962.7300119745,1509962.7300119745,1509962.7300119745,1509962.7300119745,1509962.7300119745,1509962.7300119745,1509962.7300119745,1509962.7300119745,1509962.7300119745,1210385.0178274822,1210385.0178274822,1210385.0178274822,1210385.0178274822,1210385.0178274822,1210385.0178274822,1210385.0178274822,1210385.0178274822,1210385.0178274822,1210385.0178274822,1210385.0178274822,1210385.0178274822,1210385.0178274822,1210385.0178274822,1210385.0178274822,1210385.0178274822,1210385.0178274822,1210385.0178274822,1210385.0178274822,1210385.0178274822
1159,1159,14962703.0,0.9999026535686368,1.0000973559086135,1536117.549710045,1536117.549710045,1536117.549710045,1536117.549710045,1536117.549710045,1536117.549710045,1536117.549710045,1536117.549710045,1536117.549710045,1536117.549710045,1536117.549710045,1536117.549710045,1536117.549710045,1536117.549710045,1536117.549710045,1536117.549710045,1536117.549710045,1536117.549710045,1536117.549710045,1536117.549710045,1184232.0076405075,1184232.0076405075,1184232.0076405075,1184232.0076405075,1184232.0076405075,1184232.0076405075,1184232.0076405075,1184232.0076405075,1184232.0076405075,1184232.0076405075,1184232.0076405075,1184232.0076405075,1184232.0076405075,1184232.0076405075,1184232.0076405075,1184232.0076405075,1184232.0076405075,1184232.0076405075,1184232.0076405075,1184232.0076405075
1160,1160,14963206.0,0.9999026535686368,1.0000973559086135,1586792.3034275274,1586792.3034275274,1586792.3034275274,1586792.3034275274,1586792.3034275274,1586792.3034275274,1586792.3034275274,1586792.3034275274,1586792.3034275274,1586792.3034275274,1586792.3034275274,1586792.3034275274,1586792.3034275274,1586792.3034275274,1586792.3034275274,1586792.3034275274,1586792.3034275274,1586792.3034275274,1586792.3034275274,1586792.3034275274,1133561.6182791018,1133561.6182791018,1133561.6182791018,1133561.6182791018,1133561.6182791018,1133561.6182791018,1133561.6182791018,1133561.6182791018,1133561.6182791018,1133561.6182791018,1133561.6182791018,1133561.6182791018,1133561.6182791018,1133561.6182791018,1133561.6182791018,1133561.6182791018,1133561.6182791018,1133561.6182791018,1133561.6182791018,1133561.6182791018
1161,1161,14963711.0,0.9997027030310036,1.0002973853807686,2003353.2750736338,2003353.2750736338,2003353.2750736338,2003353.2750736338,2003353.2750736338,2003353.2750736338,2003353.2750736338,2003353.2750736338,2003353.2750736338,2003353.2750736338,2003353.2750736338,2003353.2750736338,2003353.2750736338,2003353.2750736338,2003353.2750736338,2003353.2750736338,2003353.2750736338,2003353.2750736338,2003353.2750736338,2003353.2750736338,717079.4329043328,717079.4329043328,717079.4329043328,717079.4329043328,717079.4329043328,717079.4329043328,717079.4329043328,717079.4329043328,717079.4329043328,717079.4329043328,717079.4329043328,717079.4329043328,717079.4329043328,717079.4329043328,717079.4329043328,717079.4329043328,717079.4329043328,717079.4329043328,717079.4329043328,717079.4329043328
1162,1162,14964218.0,0.999602742756728,1.0003974151193067,2127542.641278995,2127542.641278995,2127542.641278995,2127542.641278995,2127542.641278995,2127542.641278995,2127542.641278995,2127542.641278995,2127542.641278995,2127542.641278995,2127542.641278995,2127542.641278995,2127542.641278995,2127542.641278995,2127542.641278995,2127542.641278995,2127542.641278995,2127542.641278995,2127542.641278995,2127542.641278995,592928.3589022766,592928.3589022766,592928.3589022766,592928.3589022766,592928.3589022766,592928.3589022766,592928.3589022766,592928.3589022766,592928.3589022766,592928.3589022766,592928.3589022766,592928.3589022766,592928.3589022766,592928.3589022766,592928.3589022766,592928.3589022766,592928.3589022766,592928.3589022766,592928.3589022766,592928.3589022766
1163,1163,14964740.0,0.9997027030310036,1.0002973853807686,2041427.9453775424,2041427.9453775424,2041427.9453775424,2041427.9453775424,2041427.9453775424,2041427.9453775424,2041427.9453775424,2041427.9453775424,2041427.9453775424,2041427.9453775424,2041427.9453775424,2041427.9453775424,2041427.9453775424,2041427.9453775424,2041427.9453775424,2041427.9453775424,2041427.9453775424,2041427.9453775424,2041427.9453775424,2041427.9453775424,681084.7541926474,681084.7541926474,681084.7541926474,681084.7541926474,681084.7541926474,681084.7541926474,681084.7541926474,681084.7541926474,681084.7541926474,681084.7541926474,681084.7541926474,681084.7541926474,681084.7541926474,681084.7541926474,681084.7541926474,681084.7541926474,681084.7541926474,681084.7541926474,681084.7541926474,681084.7541926474
1164,1164,14965319.0,0.999602742756728,1.0003974151193067,2101092.7111423537,2101092.7111423537,2101092.7111423537,2101092.7111423537,2101092.7111423537,2101092.7111423537,2101092.7111423537,2101092.7111423537,2101092.7111423537,2101092.7111423537,2101092.7111423537,2101092.7111423537,2101092.7111423537,2101092.7111423537,2101092.7111423537,2101092.7111423537,2101092.7111423537,2101092.7111423537,2101092.7111423537,2101092.7111423537,621438.496771052,621438.496771052,621438.496771052,621438.496771052,621438.496771052,621438.496771052,621438.496771052,621438.496771052,621438.496771052,621438.496771052,621438.496771052,621438.496771052,621438.496771052,621438.496771052,621438.496771052,621438.496771052,621438.496771052,621438.496771052,621438.496771052,621438.496771052
1165,1165,14966960.0,0.9995027924774801,1.0004974548608188,2428663.3344617314,2428663.3344617314,2428663.3344617314,2428663.3344617314,2428663.3344617314,2428663.3344617314,2428663.3344617314,2428663.3344617314,2428663.3344617314,2428663.3344617314,2428663.3344617314,2428663.3344617314,2428663.3344617314,2428663.3344617314,2428663.3344617314,2428663.3344617314,2428663.3344617314,2428663.3344617314,2428663.3344617314,2428663.3344617314,293997.4231524753,293997.4231524753,293997.4231524753,293997.4231524753,293997.4231524753,293997.4231524753,293997.4231524753,293997.4231524753,293997.4231524753,293997.4231524753,293997.4231524753,293997.4231524753,293997.4231524753,293997.4231524753,293997.4231524753,293997.4231524753,293997.4231524753,293997.4231524753,293997.4231524753,293997.4231524753
1166,1166,14967655.0,0.9995027924774801,1.0004974548608188,2424058.948594945,2424058.948594945,2424058.948594945,2424058.948594945,2424058.948594945,2424058.948594945,2424058.948594945,2424058.948594945,2424058.948594945,2424058.948594945,2424058.948594945,2424058.948594945,2424058.948594945,2424058.948594945,2424058.948594945,2424058.948594945,2424058.948594945,2424058.948594945,2424058.948594945,2424058.948594945,280518.85227066476,280518.85227066476,280518.85227066476,280518.85227066476,280518.85227066476,280518.85227066476,280518.85227066476,280518.85227066476,280518.85227066476,280518.85227066476,280518.85227066476,280518.85227066476,280518.85227066476,280518.85227066476,280518.85227066476,280518.85227066476,280518.85227066476,280518.85227066476,280518.85227066476,280518.85227066476
1167,1167,14968190.0,0.9995027924774801,1.0004974548608188,2477617.7538025216,2477617.7538025216,2477617.7538025216,2477617.7538025216,2477617.7538025216,2477617.7538025216,2477617.7538025216,2477617.7538025216,2477617.7538025216,2477617.7538025216,2477617.7538025216,2477617.7538025216,2477617.7538025216,2477617.7538025216,2477617.7538025216,2477617.7538025216,2477617.7538025216,2477617.7538025216,2477617.7538025216,2477617.7538025216,226986.00192637197,226986.00192637197,226986.00192637197,226986.00192637197,226986.00192637197,226986.00192637197,226986.00192637197,226986.00192637197,226986.00192637197,226986.00192637197,226986.00192637197,226986.00192637197,226986.00192637197,226986.00192637197,226986.00192637197,226986.00192637197,226986.00192637197,226986.00192637197,226986.00192637197,226986.00192637197
1168,1168,14968920.0,0.9995027924774801,1.0004974548608188,2462614.132717929,2462614.132717929,2462614.132717929,2462614.132717929,2462614.132717929,2462614.132717929,2462614.132717929,2462614.132717929,2462614.132717929,2462614.132717929,2462614.132717929,2462614.132717929,2462614.132717929,2462614.132717929,2462614.132717929,2462614.132717929,2462614.132717929,2462614.132717929,2462614.132717929,2462614.132717929,241982.22395765077,241982.22395765077,241982.22395765077,241982.22395765077,241982.22395765077,241982.22395765077,241982.22395765077,241982.22395765077,241982.22395765077,241982.22395765077,241982.22395765077,241982.22395765077,241982.22395765077,241982.22395765077,241982.22395765077,241982.22395765077,241982.22395765077,241982.22395765077,241982.22395765077,241982.22395765077
1169,1169,14969477.0,0.9995027924774801,1.0004974548608188,2433768.0071398695,2433768.0071398695,2433768.0071398695,2433768.0071398695,2433768.0071398695,2433768.0071398695,2433768.0071398695,2433768.0071398695,2433768.0071398695,2433768.0071398695,2433768.0071398695,2433768.0071398695,2433768.0071398695,2433768.0071398695,2433768.0071398695,2433768.0071398695,2433768.0071398695,2433768.0071398695,2433768.0071398695,2433768.0071398695,270814.4044130674,270814.4044130674,270814.4044130674,270814.4044130674,270814.4044130674,270814.4044130674,270814.4044130674,270814.4044130674,270814.4044130674,270814.4044130674,270814.4044130674,270814.4044130674,270814.4044130674,270814.4044130674,270814.4044130674,270814.4044130674,270814.4044130674,270814.4044130674,270814.4044130674,270814.4044130674
1170,1170,14969988.0,0.999602742756728,1.0003974151193067,2116671.9045368168,2116671.9045368168,2116671.9045368168,2116671.9045368168,2116671.9045368168,2116671.9045368168,2116671.9045368168,2116671.9045368168,2116671.9045368168,2116671.9045368168,2116671.9045368168,2116671.9045368168,2116671.9045368168,2116671.9045368168,2116671.9045368168,2116671.9045368168,2116671.9045368168,2116671.9045368168,2116671.9045368168,2116671.9045368168,587781.530285872,587781.530285872,587781.530285872,587781.530285872,587781.530285872,587781.530285872,587781.530285872,587781.530285872,587781.530285872,587781.530285872,587781.530285872,587781.530285872,587781.530285872,587781.530285872,587781.530285872,587781.530285872,587781.530285872,587781.530285872,587781.530285872,587781.530285872
1171,1171,14970490.0,0.9997027030310036,1.0002973853807686,1947066.0486529244,1947066.0486529244,1947066.0486529244,1947066.0486529244,1947066.0486529244,1947066.0486529244,1947066.0486529244,1947066.0486529244,1947066.0486529244,1947066.0486529244,1947066.0486529244,1947066.0486529244,1947066.0486529244,1947066.0486529244,1947066.0486529244,1947066.0486529244,1947066.0486529244,1947066.0486529244,1947066.0486529244,1947066.0486529244,757336.7012366239,757336.7012366239,757336.7012366239,757336.7012366239,757336.7012366239,757336.7012366239,757336.7012366239,757336.7012366239,757336.7012366239,757336.7012366239,757336.7012366239,757336.7012366239,757336.7012366239,757336.7012366239,757336.7012366239,757336.7012366239,757336.7012366239,757336.7012366239,757336.7012366239,757336.7012366239
1172,1172,14971119.0,0.9997027030310036,1.0002973853807686,2015678.4172866207,2015678.4172866207,2015678.4172866207,2015678.4172866207,2015678.4172866207,2015678.4172866207,2015678.4172866207,2015678.4172866207,2015678.4172866207,2015678.4172866207,2015678.4172866207,2015678.4172866207,2015678.4172866207,2015678.4172866207,2015678.4172866207,2015678.4172866207,2015678.4172866207,2015678.4172866207,2015678.4172866207,2015678.4172866207,688743.3002710337,688743.3002710337,688743.3002710337,688743.3002710337,688743.3002710337,688743.3002710337,688743.3002710337,688743.3002710337,688743.3002710337,688743.3002710337,688743.3002710337,688743.3002710337,688743.3002710337,688743.3002710337,688743.3002710337,688743.3002710337,688743.3002710337,688743.3002710337,688743.3002710337,688743.3002710337
1173,1173,14971706.0,0.999602742756728,1.0003974151193067,2222756.7086892324,2222756.7086892324,2222756.7086892324,2222756.7086892324,2222756.7086892324,2222756.7086892324,2222756.7086892324,2222756.7086892324,2222756.7086892324,2222756.7086892324,2222756.7086892324,2222756.7086892324,2222756.7086892324,2222756.7086892324,2222756.7086892324,2222756.7086892324,2222756.7086892324,2222756.7086892324,2222756.7086892324,2222756.7086892324,481734.9128583213,481734.9128583213,481734.9128583213,481734.9128583213,481734.9128583213,481734.9128583213,481734.9128583213,481734.9128583213,481734.9128583213,481734.9128583213,481734.9128583213,481734.9128583213,481734.9128583213,481734.9128583213,481734.9128583213,481734.9128583213,481734.9128583213,481734.9128583213,481734.9128583213,481734.9128583213
1174,1174,14972350.0,0.9995027924774801,1.0004974548608188,2464780.2951479713,2464780.2951479713,2464780.2951479713,2464780.2951479713,2464780.2951479713,2464780.2951479713,2464780.2951479713,2464780.2951479713,2464780.2951479713,2464780.2951479713,2464780.2951479713,2464780.2951479713,2464780.2951479713,2464780.2951479713,2464780.2951479713,2464780.2951479713,2464780.2951479713,2464780.2951479713,2464780.2951479713,2464780.2951479713,239817.1236092369,239817.1236092369,239817.1236092369,239817.1236092369,239817.1236092369,239817.1236092369,239817.1236092369,239817.1236092369,239817.1236092369,239817.1236092369,239817.1236092369,239817.1236092369,239817.1236092369,239817.1236092369,239817.1236092369,239817.1236092369,239817.1236092369,239817.1236092369,239817.1236092369,239817.1236092369
1175,1175,14973291.0,0.9995027924774801,1.0004974548608188,2423831.83167757,2423831.83167757,2423831.83167757,2423831.83167757,2423831.83167757,2423831.83167757,2423831.83167757,2423831.83167757,2423831.83167757,2423831.83167757,2423831.83167757,2423831.83167757,2423831.83167757,2423831.83167757,2423831.83167757,2423831.83167757,2423831.83167757,2423831.83167757,2423831.83167757,2423831.83167757,280745.86183382425,280745.86183382425,280745.86183382425,280745.86183382425,280745.86183382425,280745.86183382425,280745.86183382425,280745.86183382425,280745.86183382425,280745.86183382425,280745.86183382425,280745.86183382425,280745.86183382425,280745.86183382425,280745.86183382425,280745.86183382425,280745.86183382425,280745.86183382425,280745.86183382425,280745.86183382425
1176,1176,14973985.0,0.9995027924774801,1.0004974548608188,2471204.3863843055,2471204.3863843055,2471204.3863843055,2471204.3863843055,2471204.3863843055,2471204.3863843055,2471204.3863843055,2471204.3863843055,2471204.3863843055,2471204.3863843055,2471204.3863843055,2471204.3863843055,2471204.3863843055,2471204.3863843055,2471204.3863843055,2471204.3863843055,2471204.3863843055,2471204.3863843055,2471204.3863843055,2471204.3863843055,233396.19437318493,233396.19437318493,233396.19437318493,233396.19437318493,233396.19437318493,233396.19437318493,233396.19437318493,233396.19437318493,233396.19437318493,233396.19437318493,233396.19437318493,233396.19437318493,233396.19437318493,233396.19437318493,233396.19437318493,233396.19437318493,233396.19437318493,233396.19437318493,233396.19437318493,233396.19437318493
1177,1177,14974573.0,0.9995027924774801,1.0004974548608188,2470316.862412078,2470316.862412078,2470316.862412078,2470316.862412078,2470316.862412078,2470316.862412078,2470316.862412078,2470316.862412078,2470316.862412078,2470316.862412078,2470316.862412078,2470316.862412078,2470316.862412078,2470316.862412078,2470316.862412078,2470316.862412078,2470316.862412078,2470316.862412078,2470316.862412078,2470316.862412078,234283.28040827022,234283.28040827022,234283.28040827022,234283.28040827022,234283.28040827022,234283.28040827022,234283.28040827022,234283.28040827022,234283.28040827022,234283.28040827022,234283.28040827022,234283.28040827022,234283.28040827022,234283.28040827022,234283.28040827022,234283.28040827022,234283.28040827022,234283.28040827022,234283.28040827022,234283.28040827022
1178,1178,14975097.0,0.9995027924774801,1.0004974548608188,2479246.6542136953,2479246.6542136953,2479246.6542136953,2479246.6542136953,2479246.6542136953,2479246.6542136953,2479246.6542136953,2479246.6542136953,2479246.6542136953,2479246.6542136953,2479246.6542136953,2479246.6542136953,2479246.6542136953,2479246.6542136953,2479246.6542136953,2479246.6542136953,2479246.6542136953,2479246.6542136953,2479246.6542136953,2479246.6542136953,225357.9108146838,225357.9108146838,225357.9108146838,225357.9108146838,225357.9108146838,225357.9108146838,225357.9108146838,225357.9108146838,225357.9108146838,225357.9108146838,225357.9108146838,225357.9108146838,225357.9108146838,225357.9108146838,225357.9108146838,225357.9108146838,225357.9108146838,225357.9108146838,225357.9108146838,225357.9108146838
1179,1179,14975602.0,0.9995027924774801,1.0004974548608188,2479232.5391645986,2479232.5391645986,2479232.5391645986,2479232.5391645986,2479232.5391645986,2479232.5391645986,2479232.5391645986,2479232.5391645986,2479232.5391645986,2479232.5391645986,2479232.5391645986,2479232.5391645986,2479232.5391645986,2479232.5391645986,2479232.5391645986,2479232.5391645986,2479232.5391645986,2479232.5391645986,2479232.5391645986,2479232.5391645986,225372.01884583663,225372.01884583663,225372.01884583663,225372.01884583663,225372.01884583663,225372.01884583663,225372.01884583663,225372.01884583663,225372.01884583663,225372.01884583663,225372.01884583663,225372.01884583663,225372.01884583663,225372.01884583663,225372.01884583663,225372.01884583663,225372.01884583663,225372.01884583663,225372.01884583663,225372.01884583663
1180,1180,14976152.0,0.9995027924774801,1.0004974548608188,2454634.95762867,2454634.95762867,2454634.95762867,2454634.95762867,2454634.95762867,2454634.95762867,2454634.95762867,2454634.95762867,2454634.95762867,2454634.95762867,2454634.95762867,2454634.95762867,2454634.95762867,2454634.95762867,2454634.95762867,2454634.95762867,2454634.95762867,2454634.95762867,2454634.95762867,2454634.95762867,249957.50475620833,249957.50475620833,249957.50475620833,249957.50475620833,249957.50475620833,249957.50475620833,249957.50475620833,249957.50475620833,249957.50475620833,249957.50475620833,249957.50475620833,249957.50475620833,249957.50475620833,249957.50475620833,249957.50475620833,249957.50475620833,249957.50475620833,249957.50475620833,249957.50475620833,249957.50475620833
1181,1181,14976661.0,0.9995027924774801,1.0004974548608188,2331443.616439651,2331443.616439651,2331443.616439651,2331443.616439651,2331443.616439651,2331443.616439651,2331443.616439651,2331443.616439651,2331443.616439651,2331443.616439651,2331443.616439651,2331443.616439651,2331443.616439651,2331443.616439651,2331443.616439651,2331443.616439651,2331443.616439651,2331443.616439651,2331443.616439651,2331443.616439651,373092.3035086616,373092.3035086616,373092.3035086616,373092.3035086616,373092.3035086616,373092.3035086616,373092.3035086616,373092.3035086616,373092.3035086616,373092.3035086616,373092.3035086616,373092.3035086616,373092.3035086616,373092.3035086616,373092.3035086616,373092.3035086616,373092.3035086616,373092.3035086616,373092.3035086616,373092.3035086616
1182,1182,14977292.0,0.9995027924774801,1.0004974548608188,2461212.55437087,2461212.55437087,2461212.55437087,2461212.55437087,2461212.55437087,2461212.55437087,2461212.55437087,2461212.55437087,2461212.55437087,2461212.55437087,2461212.55437087,2461212.55437087,2461212.55437087,2461212.55437087,2461212.55437087,2461212.55437087,2461212.55437087,2461212.55437087,2461212.55437087,2461212.55437087,243383.11621136527,243383.11621136527,243383.11621136527,243383.11621136527,243383.11621136527,243383.11621136527,243383.11621136527,243383.11621136527,243383.11621136527,243383.11621136527,243383.11621136527,243383.11621136527,243383.11621136527,243383.11621136527,243383.11621136527,243383.11621136527,243383.11621136527,243383.11621136527,243383.11621136527,243383.11621136527
