,index,blocknum,p0vs1,p1vs0,YFI-slippagemap_01,YFI-slippagemap_2,YFI-slippagemap_3,YFI-slippagemap_4,YFI-slippagemap_5,YFI-slippagemap_6,YFI-slippagemap_7,YFI-slippagemap_8,YFI-slippagemap_9,YFI-slippagemap_10,YFI-slippagemap_11,YFI-slippagemap_12,YFI-slippagemap_13,YFI-slippagemap_14,YFI-slippagemap_15,YFI-slippagemap_16,YFI-slippagemap_17,YFI-slippagemap_18,YFI-slippagemap_19,YFI-slippagemap_20,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,WBTC-slippagemap_12,WBTC-slippagemap_13,WBTC-slippagemap_14,WBTC-slippagemap_15,WBTC-slippagemap_16,WBTC-slippagemap_17,WBTC-slippagemap_18,WBTC-slippagemap_19,WBTC-slippagemap_20
160,160,12671879.0,1.0131877495644135,0.9869839034571005,0.06811967165454932,0.1504111562947265,0.23221039365157706,0.27292634251544656,0.3539927311490498,0.43457419423578186,0.47468399342387824,0.5545435146250259,0.6339253399033256,0.6734380055376182,0.7521086359573952,0.8303086772103868,0.8692331082504435,0.9567415836378415,1.0437266061608559,1.0870237993112726,1.1633694758927429,1.239258472660929,1.2770325693992326,1.3522416597351579,0.14021082524629497,0.22316343148276113,0.2644534729368477,0.34666289209707807,0.42838055618050724,0.4690558996879299,0.5500414402821624,0.6305425473767617,0.6706123439792776,0.7503922274012843,0.8296948883899429,0.8297599928126373,0.8298896172112827,0.8300184662292233,0.8300826014219937,0.830210296060827,0.8303372268624786,0.8304004072539158,0.8305262008618468,0.8306512420037468
161,161,12672479.0,1.006321786888387,0.9937179270380956,0.07392990726647854,0.15646862313527146,0.23851361271101096,0.2793518849344352,0.3606618253985116,0.4414853842514665,0.48171568551863997,0.5618151368975159,0.6414354518475306,0.6810668311861836,0.7599738097811932,0.8384087968678723,0.877450168493245,0.9601944651137827,1.0474408195090468,1.090868097443714,1.1723953886488465,1.2485123794094326,1.286399963943787,1.3618350106909098,0.1341474804125907,0.21685161363071737,0.25801797726442005,0.3399811499152571,0.42145404038179957,0.4620075470059124,0.5427505077224477,0.6230104846731472,0.6629602583633303,0.742501172347352,0.782158133506507,0.7822230429186332,0.7823522790461965,0.7824807421158635,0.7825446852019129,0.7826719973485893,0.7827985479477856,0.7828615390921838,0.7829869559026136,0.7831116225021199
162,162,12673197.0,1.0210190153616074,0.9794136886332492,0.05616358209796767,0.13820857167370715,0.2197627927610009,0.2603567843612078,0.3411803432141627,0.4215204436694326,0.46151009586021213,0.5411304108102267,0.6202744557831726,0.6596687687438895,0.7381037558305684,0.8160695584959979,0.859889424076479,0.9471357784717429,1.033860249556827,1.0720903476115429,1.1482073383721287,1.223869019644787,1.261529969653606,1.336513783733876,0.15262122462010713,0.2358230499410227,0.27723714170506286,0.35969354679285204,0.44165671944368906,0.482454266402809,0.5636831165343444,0.6444260772508797,0.6846162575990634,0.7646358278917623,0.8441767418757841,0.8837685986122447,0.8838986124470652,0.8840278485746285,0.884092176451525,0.8842202547303449,0.8843475668770213,0.8844109370847802,0.8845371086206159,0.8846625254310456
163,163,12673873.0,1.0227561369681186,0.977750182916939,0.04411421070546991,0.1261592002812094,0.20771342136850315,0.24830741296871003,0.32913097182166495,0.40947107227693486,0.44946072446771435,0.529081039417729,0.6082250843906748,0.6476193973513917,0.7260543844380707,0.8040201871035001,0.8478400526839811,0.9350864070792452,1.0218108781643291,1.060040976219045,1.1361579669796311,1.2118196482522892,1.2494805982611081,1.3244644123413782,0.16493496462077004,0.24813678994168561,0.28955088170572574,0.37200728679351497,0.453970459444352,0.49476800640347185,0.5759968565350073,0.6567398172515426,0.6969299975997263,0.7769495678924252,0.8564904818764469,0.8960823386129075,0.8962123524477281,0.8963415885752913,0.8964059164521879,0.8965339947310078,0.8966613068776842,0.8967246770854432,0.8968508486212787,0.8969762654317085
164,164,12674691.0,1.012073911454137,0.9880701287549352,0.07569568652062451,0.15798717116080171,0.23978640851765226,0.28050235738152174,0.36156874601512495,0.44215020910185704,0.48226000828995347,0.5621195294911011,0.6415013547694007,0.6810140204036934,0.7596846508234704,0.837884692076462,0.8768091231165187,0.9643175985039166,1.051302621026931,1.0945998141773479,1.170945490758818,1.246834487527004,1.2846085842653079,1.3598176746012332,0.1325389445520429,0.2154915507885091,0.2567815922425956,0.338991011402826,0.42070867548625523,0.4613840189936778,0.5423695595879104,0.6228706666825097,0.6629404632850255,0.7427203467070322,0.8220230076956908,0.8220881121183853,0.8222177365170308,0.8223465855349712,0.8224107207277417,0.8225384153665749,0.8226653461682265,0.8227285265596639,0.8228543201675947,0.8229793613094948
165,165,12675326.0,0.9955125271073408,1.0045077010790597,0.06562957467995086,0.14866498820844123,0.23120370407723417,0.27228772851954736,0.35408696587639793,0.4353969063404743,0.4758693033738706,0.5564507664606027,0.6365502178394786,0.6764200868498468,0.7558019121281464,0.8347088907231559,0.873985208182216,0.9521852494352077,1.0349295460557455,1.0786181558626624,1.1656031783856766,1.2471304695908092,1.2852460481175636,1.3611350448857498,0.1420461434583064,0.22425556261853682,0.2651756797428461,0.34664857020938866,0.4276341108036212,0.4679450375500368,0.5482050145007363,0.627984897922743,0.6676957021749411,0.7073526633340961,0.7074822877327416,0.7075468088737855,0.7076752719434525,0.7078029665822857,0.7078665271761784,0.7079930777753747,0.7081188713833055,0.7081814857302027,0.708306152329709,0.708430073206965
166,166,12676179.0,1.0072278388569733,0.9928240279129142,0.06742192556797513,0.14996064143676807,0.23200563101250754,0.2728439032359318,0.3541538437000082,0.4349774025529631,0.4752077038201366,0.5553071551990125,0.6349274701490272,0.6745588494876803,0.7534658280826898,0.8319008151693689,0.8709421867947416,0.9536864834152793,1.0409328378105434,1.0843601157452105,1.165887406950343,1.2420043977109292,1.2798919822452837,1.3553270289924064,0.14069975919882494,0.22340389241695158,0.26457025605065426,0.34653342870149134,0.42800631916803383,0.4685598257921466,0.5493027865086819,0.6295627634593816,0.6695125371495645,0.7490534511335862,0.7887104122927413,0.7887753217048675,0.7889045578324307,0.7890330209020977,0.7890969639881471,0.7892242761348235,0.7893508267340198,0.789413817878418,0.7895392346888478,0.7896639012883542
167,167,12677035.0,0.9755083522944562,1.025106548445165,0.08284724847054648,0.16663331585768495,0.24991819669320747,0.2913736310278554,0.3739123468966483,0.4559573364723878,0.496795608695812,0.5781055491598884,0.6589291080128433,0.6991594092800169,0.7792588606588927,0.8588791756089074,0.8985105549475605,0.9774175335425701,1.055852520629249,1.0948938922546219,1.1776381888751595,1.2648845432704237,1.3083118212050908,1.3898391124102234,0.12453707757078253,0.20600996803732502,0.24656347466143785,0.32730643537797316,0.40756641232867274,0.44751618601885573,0.5270571000028775,0.5667140611620325,0.5667789705741587,0.5669082067017219,0.5670366697713889,0.5671006128574383,0.5672279250041147,0.5673544756033111,0.5674174667477093,0.5675428835581391,0.5676675501576454,0.5677296035321464,0.567853153221841,0.5679759638701808
168,168,12677602.0,0.9435604068529208,1.0598155589585658,0.0645314839548962,0.14983927882214484,0.23463678471516786,0.27684513353309853,0.3608829238478617,0.44441802280653375,0.48599800200037624,0.568784692005953,0.6510761766461303,0.6920371417795566,0.7735913628668503,0.8546577515004535,0.8950089133200121,0.975349013775282,1.0552085349764297,1.0949589809160762,1.174103025889022,1.252773656308799,1.291932325936418,1.3698981286018472,0.14099282917943526,0.2210123994721342,0.2608425092039579,0.3401451701926165,0.3402751840274371,0.34033989901395634,0.34046874803189686,0.34059682631071675,0.34066057786350057,0.3407875086651522,0.3409136802009877,0.34097648266452035,0.3411015238064204,0.34122581698542487,0.34128768448817987,0.3414108641036239,0.34153330688955835,0.34159425335036253,0.34171559915177385,0.34183621909207085
169,169,12678429.0,0.9441266846499661,1.0591798921251219,0.06022630343607776,0.1455340983033264,0.2303316041963494,0.2725399530142801,0.3565777433290433,0.4401128422877153,0.4816928214815578,0.5644795114871346,0.6467709961273118,0.6877319612607381,0.7692861823480318,0.8503525709816351,0.8907037328011936,0.9710438332564636,1.0509033544576112,1.0906538003972577,1.1697978453702036,1.2484684757899804,1.2876271454175994,1.365592948083029,0.14505653316919112,0.22507610346189005,0.26490621319371377,0.34420887418237234,0.344338888017193,0.3444036030037122,0.3445324520216527,0.3446605303004726,0.3447242818532564,0.34485121265490803,0.3449773841907436,0.3450401866542762,0.34516522779617625,0.34528952097518073,0.34535138847793573,0.34547456809337973,0.3455970108793142,0.3456579573401184,0.3457793031415297,0.3458999230818267
170,170,12679027.0,0.9313741133904276,1.0736824071261306,0.0722418303512546,0.15806298452725073,0.24337077939449936,0.28583312712141384,0.370376634105453,0.45441442442021623,0.49624462173720824,0.5795295025727307,0.6623161925783075,0.7035236527761716,0.785568642351911,0.8671228634392049,0.9077168550394117,0.9885404138923666,1.0688805143476365,1.108870166538416,1.1884904814884307,1.2676345264613764,1.3070288394220935,1.3854638265087724,0.13332607901679053,0.21286699300081224,0.25245884973727284,0.2525888635720935,0.2527180996996567,0.2527824275765532,0.2529105058553731,0.2530378180020495,0.2531011882098085,0.25322735974564403,0.2533527765560738,0.2534152033510767,0.2535394965300812,0.2536630462197758,0.25372454364828023,0.25384698643421466,0.2539686968001441,0.2540292786964302,0.25414989863672716,0.2542697970620289
171,171,12679995.0,0.9356680881875672,1.068755056012487,0.08199873247979718,0.16756282194942085,0.2526150894525236,0.2949502476186321,0.3792405166811795,0.463026584068318,0.504731485709998,0.5877668992384885,0.6703056151072814,0.7113896395495946,0.793188876906445,0.8744988173705215,0.9149712144039178,0.9955526774906499,1.0756521288695258,1.115521997879894,1.1949038231581934,1.273810801753203,1.313087119212263,1.3912871604652548,0.12438784532826584,0.20416772875027256,0.24387853300247062,0.2835354941616256,0.28366511856027105,0.28372963970131504,0.283858102770982,0.2839857974098152,0.28404935800370784,0.28417590860290415,0.28430170221083506,0.28436431655773214,0.2844889831572385,0.2846129040344946,0.28467458622143416,0.2847973968697739,0.28491947289667724,0.28498023680180246,0.2851012191281974,0.28522147777060014
172,172,12680522.0,0.9348264078044992,1.0697173204045072,0.04560618232679153,0.13142733650278765,0.21673513137003628,0.25919747909695073,0.34374098608098996,0.4277787763957532,0.4696089737127452,0.5528938545482677,0.6356805445538445,0.6768880047517085,0.758932994327448,0.8404872154147418,0.8810812070149486,0.9619047658679035,1.0422448663231734,1.082234518513953,1.1618548334639676,1.2409988784369135,1.2803931913976303,1.3588281784843093,0.1581810901604215,0.23772200414444322,0.2773138608809038,0.27744387471572446,0.2775731108432877,0.2776374387201842,0.2777655169990041,0.2778928291456805,0.27795619935343946,0.278082370889275,0.2782077876997048,0.2782702144947077,0.27839450767371215,0.2785180573634068,0.2785795547919112,0.27870199757784564,0.2788237079437751,0.2788842898400612,0.27900490978035813,0.2791248082056599
173,173,12681184.0,0.929885180718157,1.0754015879978782,0.08388444153731905,0.16970559571331517,0.2550133905805638,0.29747573830747825,0.3820192452915175,0.4660570356062807,0.5078872329232726,0.5911721137587952,0.673958803764372,0.715166263962236,0.7972112535379755,0.8787654746252692,0.9193594662254762,1.0001830250784312,1.080523125533701,1.1205127777244805,1.200133092674495,1.279277137647441,1.3186714506081578,1.3971064376948368,0.12249061291675657,0.2020315269007783,0.24162338363723887,0.2417533974720595,0.24188263359962275,0.24194696147651926,0.24207503975533914,0.24220235190201553,0.24226572210977454,0.2423918936456101,0.24251731045603986,0.2425797372510428,0.24270403043004726,0.24282758011974187,0.2428890775482463,0.24301152033418072,0.24313323070011014,0.24319381259639625,0.24331443253669321,0.24343433096199493
174,174,12682114.0,0.9315603975268468,1.0734677028508834,0.07054976940860129,0.15637092358459742,0.24167871845184605,0.2841410661787605,0.36868457316279973,0.4527223634775629,0.49455256079455495,0.5778374416300774,0.6606241316356543,0.7018315918335183,0.7838765814092578,0.8654308024965515,0.9060247940967584,0.9868483529497133,1.0671884534049831,1.1071781055957628,1.1867984205457773,1.2659424655187232,1.30533677847944,1.383771765566119,0.13490229123195982,0.21444320521598154,0.25403506195244213,0.2541650757872628,0.254294311914826,0.2543586397917225,0.2544867180705424,0.2546140302172188,0.2546774004249778,0.2548035719608133,0.2549289887712431,0.254991415566246,0.25511570874525047,0.2552392584349451,0.2553007558634495,0.25542319864938395,0.2555449090153134,0.2556054909115995,0.25572611085189645,0.2558460092771982
175,175,12682618.0,0.9197130018784772,1.0872957085063926,0.07727399881664523,0.16361160217718793,0.24943275635318404,0.2921506314442444,0.37720289894734715,0.46174640593138633,0.503828326176003,0.5876143935631416,0.670899274398664,0.712354708733312,0.7948934246021049,0.8769384141778443,0.9177766864012686,0.999086626865345,1.0799101857183,1.1201404869854734,1.2002399383643494,1.279860253314364,1.319491632653017,1.3983986112480267,0.12829880848390893,0.1679557696430639,0.16802067905519014,0.16814991518275338,0.16827837825242034,0.16834232133846977,0.16846963348514615,0.1685961840843425,0.16865917522874072,0.16878459203917048,0.16890925863867678,0.1689713120131779,0.1690948617028725,0.16921767235121224,0.16927880191731134,0.16940051228324077,0.16952149460963578,0.16958171411982384,0.16970161254512559,0.1698207937691786
176,176,12683707.0,0.9018630207461085,1.1088158367694276,0.043890452033033656,0.13127029552117983,0.2181274550409988,0.26136100721080796,0.3474399981989743,0.433004087668598,0.47559400744478625,0.5603915133378092,0.6446817824003567,0.6866376524705031,0.7701727514291752,0.8532081649576656,0.8945394206285945,0.9768309052687717,1.0586301426256222,1.0993460914894917,1.1804124801230949,1.260993943209827,1.3011037423979235,1.3809632635990712,0.00025683381623966417,0.0003856828341801743,0.00044981802695063784,0.0005775126657838478,0.0007044434674354599,0.0007676238588727783,0.0008934174668036642,0.0010184586087037006,0.0010806984132070863,0.0012046192904631712,0.0013277989059072022,0.0013891121257425202,0.0015111881526458323,0.0016325339540571747,0.0016929343841660602,0.0018131930265687846,0.001932732313242324,0.0019922335437089086,0.002110701856029243,0.00222846152228902
177,177,12687676.0,0.913206490332665,1.0950425895853169,0.08553008038003822,0.17212707268676367,0.25820606367493004,0.3010522780534933,0.386360072920742,0.47115757881376497,0.5133659276316956,0.5974037179464589,0.6809388169051309,0.7225187960989734,0.8053054861045502,0.8875969707447274,0.9285579358781537,1.0101121569654474,1.0911785455990506,1.1315297074186093,1.2118698078738792,1.291729329075027,1.3314797750146734,1.410623819987619,0.12058283750225611,0.12071285133707675,0.12077756632359599,0.1209064153415365,0.12103449362035638,0.12109824517314018,0.12122517597479178,0.12135134751062734,0.12141414997415999,0.12153919111606003,0.1216634842950645,0.1217253517978195,0.12184853141326353,0.12197097419919797,0.12203192066000215,0.1221532664614135,0.12227388640171047,0.12233392553392511,0.12245346482059866,0.1225722890541168
178,178,12689092.0,0.9317467189219563,1.0732530415100507,0.0697329231181672,0.15555407729416332,0.24086187216141194,0.2833242198883264,0.36786772687236563,0.45190551718712885,0.49373571450412085,0.5770205953396433,0.6598072853452202,0.7010147455430842,0.7830597351188237,0.8646139562061174,0.9052079478063243,0.9860315066592792,1.066371607114549,1.1063612593053287,1.1859815742553432,1.2651256192282891,1.304519932189006,1.382954919275685,0.13566334370340147,0.21520425768742318,0.2547961144238838,0.2549261282587044,0.25505536438626764,0.25511969226316417,0.25524777054198405,0.25537508268866044,0.2554384528964194,0.25556462443225497,0.25569004124268474,0.2557524680376877,0.2558767612166921,0.25600031090638675,0.25606180833489117,0.2561842511208256,0.25630596148675505,0.25636654338304116,0.2564871633233381,0.25660706174863984
179,179,12691419.0,0.9275634871751878,1.0780933206474212,0.058586218937040975,0.14466520992520734,0.23022929939483106,0.2728192191710193,0.3576167250640423,0.4419069941265897,0.4838628641967362,0.5673979631554082,0.6504333766838986,0.6917646323548275,0.7740561169950048,0.8558553543518552,0.8965713032157248,0.9776376918493279,1.05821915493606,1.0983289541241565,1.1781884753253042,1.2575703006036036,1.2970829662378964,1.3757535966576733,0.14578308972005338,0.22508575070871198,0.2251508551314064,0.22528047953005187,0.22540932854799237,0.22547346374076283,0.22560115837959605,0.22572808918124765,0.22579126957268497,0.22591706318061586,0.2260421043225159,0.22610434412701927,0.22622826500427537,0.2263514446197194,0.22641275783955472,0.22653483386645804,0.22665617966786936,0.22671658009797827,0.22683683874038096,0.2269563780270545
180,180,12692796.0,0.9233990367425813,1.082955429028429,0.04805727496216848,0.1343948783227112,0.2202160324987073,0.2629339075897677,0.3479861750928704,0.4325296820769096,0.4746116023215263,0.5583976697086648,0.6416825505441873,0.6831379848788353,0.7656767007476282,0.8477216903233676,0.8885599625467919,0.9698699030108683,1.0506934618638233,1.0909237631309967,1.1710232145098727,1.2506435294598872,1.2902749087985403,1.36918188739355,0.15522457264232345,0.1948815338014784,0.19494644321360463,0.19507567934116787,0.19520414241083486,0.19526808549688426,0.19539539764356065,0.19552194824275698,0.19558493938715524,0.195710356197585,0.1958350227970913,0.19589707617159238,0.196020625861287,0.19614343650962673,0.19620456607572587,0.1963262764416553,0.19644725876805028,0.19650747827823833,0.19662737670354008,0.19674655792759313
181,181,12693424.0,0.923122072426268,1.0832803481468833,0.05015471371205693,0.13649231707259962,0.22231347124859574,0.26503134633965614,0.3500836138427589,0.43462712082679805,0.47670904107141476,0.5604951084585532,0.6437799892940758,0.6852354236287237,0.7677741394975166,0.8498191290732561,0.8906574012966804,0.9719673417607567,1.0527909006137117,1.0930212018808851,1.1731206532597611,1.2527409682097757,1.2923723475484288,1.3712793261434384,0.1532879802451095,0.19294494140426446,0.19300985081639072,0.19313908694395393,0.19326755001362092,0.19333149309967035,0.19345880524634673,0.19358535584554307,0.1936483469899413,0.19377376380037106,0.19389843039987736,0.19396048377437844,0.19408403346407307,0.1942068441124128,0.19426797367851192,0.19438968404444135,0.19451066637083633,0.19457088588102442,0.19469078430632614,0.1948099655303792
182,182,12694202.0,0.9130238764271407,1.0952616090536598,0.08664462395628482,0.17324161626301027,0.25932060725117667,0.30216682162973996,0.38747461649698856,0.4722721223900116,0.5144804712079423,0.5985182615227055,0.6820533604813775,0.7236333396752199,0.8064200296807968,0.888711514320974,0.9296724794544003,1.011226700541694,1.0922930891752973,1.1326442509948558,1.2129843514501257,1.2928438726512734,1.33259431859092,1.4117383635638656,0.11956508854857154,0.11969510238339218,0.11975981736991141,0.11988866638785192,0.12001674466667181,0.12008049621945559,0.1202074270211072,0.12033359855694276,0.12039640102047541,0.12052144216237544,0.12064573534137991,0.12070760284413491,0.12083078245957894,0.12095322524551338,0.12101417170631758,0.12113551750772891,0.12125613744802588,0.12131617658024053,0.12143571586691407,0.12155454010043222
183,183,12694989.0,0.9131151788147834,1.0951520938442754,0.0863663961519417,0.17296338845866713,0.2590423794468335,0.30188859382539684,0.38719638869264544,0.4719938945856685,0.5142022434035991,0.5982400337183623,0.6817751326770344,0.7233551118708769,0.8061418018764537,0.8884332865166309,0.9293942516500572,1.010948472737351,1.0920148613709542,1.1323660231905128,1.2127061236457826,1.2925656448469303,1.3323160907865768,1.4114601357595227,0.11981913854857336,0.119949152383394,0.12001386736991324,0.12014271638785375,0.12027079466667363,0.12033454621945743,0.12046147702110903,0.1205876485569446,0.12065045102047724,0.12077549216237728,0.12089978534138174,0.12096165284413675,0.12108483245958078,0.12120727524551522,0.1212682217063194,0.12138956750773075,0.1215101874480277,0.12157022658024236,0.12168976586691589,0.12180859010043404
184,184,12696928.0,0.912202565648497,1.096247738888003,0.04994644703306606,0.13680360655288504,0.22314120991342773,0.26611614971086056,0.35168023918048424,0.436732506683587,0.4790676648496955,0.5633579339122429,0.6471440012993814,0.6888489029410614,0.7718843164695518,0.8544230323383447,0.8955070567806579,0.9773062941375085,1.0586162346015848,1.099088631634981,1.1796700947217131,1.259769546100589,1.2996394151109574,1.379021240389257,0.11342819094553967,0.11355781534418513,0.11362233648522913,0.1137507995548961,0.11387849419372932,0.11394205478762191,0.11406860538681825,0.11419439899474913,0.11425701334164624,0.11438167994115256,0.11450560081840863,0.11456728300534826,0.11469009365368799,0.1148121696805913,0.11487293358571654,0.11499391591211153,0.11511417455451425,0.11517403384760133,0.11529321507165438,0.11541168338397471
185,185,12700642.0,0.9047534601295641,1.1052734740100316,0.06614221661297597,0.1532603262954554,0.23985731860218087,0.2829613697929144,0.36878252396891054,0.4540903188361592,0.4965526665630737,0.5810961735471128,0.6651339638618761,0.7069641611788681,0.7902490420143906,0.8730357320199674,0.9142431922178315,0.9962881817935709,1.0778424028808646,1.1184363944810716,1.1992599533340265,1.2796000537892964,1.3195897059800759,1.3992100209300906,0.05914637916962257,0.0592756152971858,0.05933994317408231,0.059468021452902205,0.05959533359957859,0.0596587038073376,0.05978487534317315,0.05991029215360292,0.05997271894860584,0.06009701212761031,0.060220561817304924,0.06028205924580934,0.06040450203174378,0.06052621239767321,0.060586794293959315,0.060707414234256275,0.060827312659558,0.06088699265314446,0.06100581688666261,0.06112393034423925
186,186,12701202.0,0.9021336067091249,1.1084832585362605,0.08755626478281743,0.17467437446529688,0.26127136677202234,0.30437541796275586,0.390196572138752,0.47550436700600063,0.5179667147329151,0.6025102217169543,0.6865480120317176,0.7283782093487096,0.811663090184232,0.8944497801898088,0.9356572403876728,1.0177022299634124,1.0992564510507061,1.139850442650913,1.220674001503868,1.3010141019591377,1.3410037541499173,1.4206240690999319,0.039799543186122936,0.039928779313686165,0.039993107190582675,0.04012118546940256,0.04024849761607895,0.04031186782383796,0.040438039359673515,0.04056345617010328,0.0406258829651062,0.040750176144110674,0.04087372583380529,0.0409352232623097,0.041057666048244144,0.041179376414173574,0.04123995831045968,0.04136057825075664,0.041480476676058364,0.04154015666964483,0.04165898090316297,0.041777094360739606
187,187,12709792.0,0.910107015329884,1.0987718841366503,0.0667513194171691,0.1536084789369881,0.23994608229753078,0.2829210220949636,0.3684851115645873,0.45353737906769,0.49587253723379854,0.5801628062963459,0.6639488736834844,0.7056537753251645,0.7886891888536548,0.8712279047224477,0.9123119291647609,0.9941111665216115,1.0754211069856878,1.1158935040190843,1.1964749671058164,1.2765744184846923,1.3164442874950604,1.39582611277336,0.09811591377714074,0.09824553817578621,0.0983100593168302,0.09843852238649718,0.09856621702533039,0.098629777619223,0.09875632821841931,0.0988821218263502,0.09894473617324732,0.09906940277275363,0.09919332365000971,0.09925500583694932,0.09937781648528907,0.09949989251219238,0.09956065641731761,0.09968163874371261,0.09980189738611532,0.0998617566792024,0.09998093790325545,0.10009940621557578
188,188,12711968.0,0.902945851799052,1.1074861222381995,0.0809219009608416,0.16804001064332105,0.2546370029500465,0.29774105414078006,0.3835622083167762,0.46887000318402483,0.5113323509109393,0.5958758578949784,0.6799136482097417,0.7217438455267337,0.8050287263622562,0.887815416367833,0.929022876565697,1.0110678661414365,1.0926220872287302,1.1332160788289372,1.214039637681892,1.294379738137162,1.3343693903279414,1.4139897052779562,0.04578740744983004,0.04591664357739327,0.04598097145428979,0.046109049733109676,0.04623636187978606,0.04629973208754507,0.04642590362338063,0.0465513204338104,0.04661374722881331,0.04673804040781778,0.046861590097512396,0.046923087526016816,0.04704553031195126,0.04716724067788068,0.047227822574166786,0.04734844251446375,0.04746834093976547,0.047528020933351935,0.04764684516687009,0.04776495862444672
189,189,12712767.0,0.8884366959063311,1.1255725980339641,0.00011291713407802475,0.04407242846220444,0.1314522719503506,0.17494599133325328,0.26154298363997874,0.3476219746281451,0.39046818900670843,0.47577598387395703,0.5605734897669801,0.6027818385849107,0.686819628899674,0.7703547278583459,0.8119347070521884,0.8947213970577652,0.9770128816979424,1.0179738468313688,1.0995280679186625,1.1805944565522657,1.2209456183718244,1.301285718827094,0.00022279037214854898,0.0003508686509684386,0.00041462020375222254,0.0005415510054038345,0.0006677225412393904,0.0007305250047720389,0.0008555661466720753,0.0009798593256765452,0.0010417268284315458,0.001164906443875577,0.0012873492298100195,0.0013482956906142069,0.0014696414920255495,0.0015902614323225113,0.0016503005645371594,0.0017698398512106988,0.0018886640847288474,0.0019478093939976177,0.0020655690602573947,0.0021826243200001707
190,190,12723460.0,0.9062021518767501,1.1035065387220655,0.054363285165214416,0.14148139484769387,0.2280783871544193,0.2711824383451529,0.357003592521149,0.44231138738839765,0.4847737351153121,0.5693172420993513,0.6533550324141145,0.6951852297311065,0.778470110566629,0.8612568005722059,0.9024642607700699,0.9845092503458094,1.0660634714331032,1.10665746303331,1.1874810218862648,1.2678211223415348,1.3078107745323144,1.387431089482329,0.06981239133434504,0.06994162746190827,0.07000595533880477,0.07013403361762467,0.07026134576430106,0.07032471597206007,0.07045088750789562,0.07057630431832539,0.0706387311133283,0.07076302429233278,0.07088657398202738,0.0709480714105318,0.07107051419646625,0.07119222456239567,0.07125280645868177,0.07137342639897874,0.07149332482428046,0.07155300481786693,0.07167182905138507,0.07178994250896172
191,191,12724344.0,0.943654762893606,1.059709587999766,0.06372169490810244,0.14902948977535108,0.23382699566837406,0.27603534448630473,0.36007313480106795,0.44360823375974,0.48518821295358244,0.5679749029591593,0.6502663875993365,0.6912273527327628,0.7727815738200565,0.8538479624536597,0.8941991242732183,0.9745392247284882,1.054398745929636,1.0941491918692825,1.1732932368422282,1.251963867262005,1.2911225368896242,1.3690883395550535,0.1417570108459078,0.2217765811386067,0.2616066908704304,0.340909351859089,0.34103936569390964,0.3411040806804289,0.3412329296983694,0.34136100797718927,0.3414247595299731,0.3415516903316247,0.34167786186746024,0.34174066433099287,0.3418657054728929,0.3419899986518974,0.3420518661546524,0.34217504577009644,0.34229748855603087,0.34235843501683505,0.3424797808182464,0.34260040075854337
192,192,12725121.0,0.9143943713324021,1.0936200302095673,0.07565391200543349,0.16225090431215894,0.24832989530032532,0.29117610967888863,0.3764839045461373,0.46128141043916027,0.5034897592570909,0.5875275495718542,0.6710626485305262,0.7126426277243686,0.7954293177299455,0.8777208023701226,0.918681767503549,1.0002359885908427,1.0813023772244459,1.1216535390440046,1.2019936394992745,1.2818531607004222,1.3216036066400685,1.4007476516130144,0.129608102677642,0.12973811651246264,0.12980283149898186,0.12993168051692236,0.13005975879574228,0.13012351034852604,0.13025044115017767,0.13037661268601322,0.13043941514954585,0.1305644562914459,0.13068874947045037,0.13075061697320536,0.1308737965886494,0.13099623937458385,0.13105718583538803,0.13117853163679938,0.13129915157709635,0.13135919070931099,0.13147872999598453,0.13159755422950267
193,193,12726561.0,0.9170498307937832,1.0904532844571995,0.054519285846801824,0.14111627815352726,0.22719526914169366,0.270041483520257,0.3553492783875056,0.4401467842805286,0.4823551330984593,0.5663929234132224,0.6499280223718945,0.691508001565737,0.7742946915713138,0.856586176211491,0.8975471413449173,0.979101362432211,1.0601677510658143,1.100518912885373,1.1808590133406427,1.2607185345417904,1.3004689804814369,1.3796130254543828,0.14896304472136146,0.1490930585561821,0.14915777354270132,0.14928662256064185,0.14941470083946173,0.1494784523922455,0.14960538319389713,0.14973155472973268,0.14979435719326534,0.14991939833516535,0.15004369151416982,0.15010555901692482,0.15022873863236885,0.1503511814183033,0.1504121278791075,0.15053347368051884,0.1506540936208158,0.15071413275303044,0.150833672039704,0.15095249627322213
194,194,12727519.0,0.918242711135025,1.0890366870039363,0.04524678072120954,0.13184377302793499,0.21792276401610136,0.2607689783946647,0.34607677326191333,0.4308742791549363,0.473082627972867,0.5571204182876301,0.6406555172463022,0.6822354964401447,0.7650221864457215,0.8473136710858987,0.888274636219325,0.9698288573066187,1.0508952459402219,1.0912464077597805,1.1715865082150505,1.2514460294161982,1.2911964753558447,1.3703405203287904,0.15747252002543446,0.1576025338602551,0.15766724884677433,0.15779609786471485,0.15792417614353474,0.15798792769631853,0.15811485849797013,0.15824103003380569,0.15830383249733834,0.15842887363923838,0.15855316681824283,0.15861503432099786,0.15873821393644189,0.15886065672237631,0.1589216031831805,0.15904294898459184,0.1591635689248888,0.15922360805710345,0.159343147343777,0.15946197157729514
