,index,blocknum,p0vs1,p1vs0,FEI-slippagemap_01,FEI-slippagemap_2,FEI-slippagemap_3,FEI-slippagemap_4,FEI-slippagemap_5,FEI-slippagemap_6,FEI-slippagemap_7,FEI-slippagemap_8,FEI-slippagemap_9,FEI-slippagemap_10,FEI-slippagemap_11,FEI-slippagemap_12,FEI-slippagemap_13,FEI-slippagemap_14,FEI-slippagemap_15,FEI-slippagemap_16,FEI-slippagemap_17,FEI-slippagemap_18,FEI-slippagemap_19,FEI-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
92,92,12590271.0,0.00037739963345319414,2649.7111055727137,1611.5812154243658,3438.2141359605516,5253.920623127,6157.696888274831,7104.976491195157,7196.982546568985,7242.778985754248,7333.9607432934845,7424.5970762743445,7469.711729791538,7559.536035179811,7648.823035465003,7693.266051217769,7781.753113730226,7869.710870831557,7913.492248859186,8000.661977189096,8087.3102774462795,8130.439868746589,8216.311872331076,1.1225205168336378,1.8088646935928625,2.1504956822319983,44.288081052380086,127.50681861626109,168.92932679408196,169.59939561950375,170.26545627774289,170.59699102494005,171.25708431714966,171.9132291036787,171.93002873847107,171.96347719546148,171.99672557318715,172.0132751058992,172.04622560511143,172.07897900304175,172.0952821572505,172.12797672540623,172.16070963277602
93,93,12591346.0,0.00039221208898959875,2549.64094191018,1213.6619859533514,1305.9444607313003,1397.674927530708,1443.3341884200172,1534.2428260183885,1624.607671567998,1669.587187836395,1759.1424380994115,1848.1619929942285,1892.4718870527774,1980.693899028084,2068.388190635645,2112.038428450445,2198.9470510703304,2285.335810523049,2328.3362127255323,2413.9509987532642,2499.053660758737,2541.413901969194,2625.7541131615135,1.2875274009454551,1.986337000724182,2.334172708476609,3.026721562074814,3.7151277688230433,4.057785115109884,4.7400237700332575,88.20878056370503,129.7557390377781,171.51378416339284,172.1818458889911,172.5143766992599,173.17645313584651,173.83456922386935,174.16214952519573,174.19569847322975,174.22904674054666,174.24564599470418,174.278695488071,174.31154728930568
94,94,12591960.0,0.00039473016972092057,2533.3761559371383,295.7440752929216,387.75013066674956,479.2058307413222,524.7283273912492,615.3646603721091,705.4588301577,750.3036192775758,839.5906195627682,928.3435293740824,972.5206978279903,1060.4784549293222,1147.91007077175,1191.4295612868614,1278.0778615440445,1364.2078550468375,1407.0794564288403,1492.437796540549,1577.2855442904988,1619.5189024367567,1703.6064844303626,1.315913182621957,2.0168222567232172,2.365702985868525,3.0603325044972465,3.7508069234950026,4.094493753967386,4.778782088893363,46.916367459041446,88.58814654884938,171.55761320074333,172.2276820261651,172.56121187413544,173.2252774316014,173.885370723811,174.2139352090137,174.5583151451324,174.59176360212285,174.60841272569098,174.64156151256057,174.67451201177278
95,95,12593350.0,0.00039473016972092057,2533.3761559371383,295.7440752929216,387.75013066674956,479.2058307413222,524.7283273912492,615.3646603721091,705.4588301577,750.3036192775758,839.5906195627682,928.3435293740824,972.5206978279903,1060.4784549293222,1147.91007077175,1191.4295612868614,1278.0778615440445,1364.2078550468375,1407.0794564288403,1492.437796540549,1577.2855442904988,1619.5189024367567,1703.6064844303626,1.315913182621957,2.0168222567232172,2.365702985868525,3.0603325044972465,3.7508069234950026,4.094493753967386,4.778782088893363,5.4589771988344,5.797547442692739,6.471648553101021,7.141717378522797,7.475247226493121,8.139312783959095,8.799406076168712,9.127970561371374,9.472350497490106,9.505798954480548,9.522448078048685,9.555596864918261,9.588547364130479
96,96,12593985.0,0.00039579732783734145,2526.5456072279603,450869.8827553456,942651.3588536497,1431491.1182101644,1674813.3661917457,1674903.7310372954,1674993.5553426836,1675038.2658038267,1675127.2853587216,1675215.772421234,1675259.8172647555,1675347.511556363,1675434.6812846928,1675478.0704167977,1675564.4591762505,1675650.331179835,1675693.0743644806,1675778.177026486,1675862.7706258427,1675904.877478889,1675988.713190743,116.02053418668275,116.72354905151985,117.07347792215327,117.770194359051,118.4627432126492,118.80746258892505,119.49380676568428,120.17604542060765,120.51563286426445,121.19175922330146,121.86384116632493,122.19837304395284,122.86443370219199,123.52651013877859,123.85606174159877,124.5122065281278,124.54575547616184,124.5624546199106,124.59570299763627,124.62875249100308
97,97,12594875.0,0.00040985381074879683,2439.894356900122,45.386148930016866,135.75099447962637,225.57529986789905,270.28576101103977,359.3053159058569,447.79237841831355,491.83722193971215,579.5315135472733,666.7012418771845,710.0903739819588,796.4791334346775,882.3511370191636,925.0943216648927,1010.1969836703651,1094.79058302708,1136.8974360731418,1220.7331479273357,1304.0673747171124,1345.5473700266248,1428.1349921861508,0.07408048950034325,0.11078872035569803,0.1290604117550031,0.8363058227899768,1.5393206876270762,1.8892495582604958,2.5859659951582303,3.2785148487564353,3.623234225032281,4.309578401791506,4.991817056714878,5.331404500371678,6.0075308594086865,6.679612802432161,7.014144680060076,7.680205338299213,8.342281774885821,8.671833377705989,9.327978164235034,9.361527112269068
98,98,12595685.0,0.00040650691785617035,2459.982736022757,62.925864185936554,153.562197166795,243.65636695238595,288.50115607226167,377.7881563574541,466.5410661687683,510.71823462267616,598.675991724008,686.1076075664358,729.6270980815472,816.2753983387304,902.4053918415234,945.2769932235262,1030.635333335235,1115.4830810851847,1157.7164392314426,1241.8040212250485,1325.3886147168855,1366.993230921475,1449.8289753167478,0.06677582655227057,0.10337410411492882,0.45752721569357696,1.1626541765191611,1.8635632506204214,2.212443979765729,2.9070734983944506,3.5975479173922067,3.9412347478645904,4.625523082790568,5.305718192731604,5.644288436589943,6.318389546998224,6.988458372420001,7.321988220390325,7.986053777856299,8.646147070065915,8.974711555268579,9.319091491387312,9.352539948377752
99,99,12596581.0,0.0003909981747476011,2557.5566961291433,1545.1826431229217,3205.8502473899525,4856.584202072205,5678.244604831266,5769.153242429634,5859.518087979243,5904.49760424764,5994.052854510657,6083.072409405474,6127.382303464023,6215.604315439329,6303.2986070468905,6346.94884486169,6433.857467481575,6520.246226934294,6563.246629136778,6648.86141516451,6733.964077169982,6776.324318380439,6860.6645295727585,1.026633695935332,1.6734890906797404,1.9954643527763694,2.6365244673138664,3.2737499272268766,3.5909318220729545,4.222448267439603,4.850187151959023,5.162647075522502,5.784761927254212,6.397154800897203,6.698980357882264,7.299921934026431,7.615944108444255,7.632794214517333,7.666343162551367,7.699691429868262,7.716290684025796,7.749340177392612,7.782191978627302
100,100,12597144.0,0.0003963914395964335,2522.758818954569,1306.6352283400847,2957.369183022337,3824.552082431323,3869.938223379766,3960.3030689293755,4050.127374317648,4094.837835460789,4183.857390355606,4272.344452868063,4316.389296389461,4404.083587997023,4491.253316326934,4534.642448431708,4621.031207884426,4706.903211468913,4749.646396114642,4834.749058120115,4919.342657476829,4961.449510522891,5045.285222377085,1.1236356838569943,1.7743836959755768,2.098296501148429,2.743214352816614,3.384274467354111,3.7033650870129766,4.338681822113199,4.970198267479848,5.284538496902024,5.910397075562747,6.532511927294457,6.842172455464236,7.446730357922509,8.047671934066676,8.346793377869458,8.38054421455758,8.414093162591612,8.43079230634037,8.46404068406604,8.497090177432856
101,101,12597939.0,0.0004006553862413935,2495.910536436676,1474.9352468052634,2342.1181462142495,2432.754479195108,2477.869132712302,2567.693438100575,2656.9804383857672,2701.4234541385326,2789.9105166509894,2877.868273752321,2921.6496517799487,3008.81938010986,3095.4676803670436,3138.597271667353,3224.4692752518395,3309.827615363548,3352.3151219030406,3436.9087212597556,3520.9963032533615,3562.851286160011,3646.185512949788,1.059785272502238,1.714449303564574,2.040311340828845,2.6891101208560086,3.3340279725241944,3.655038799365059,4.294178706720556,4.929495441820779,5.245727285348779,5.875352116609603,6.501210695270326,6.812734672341388,7.432986075171816,8.037543977630088,8.338465446085275,8.937606997577038,8.971357834265158,8.98815746905751,9.02160592604795,9.05485430377362
102,102,12598752.0,0.00039627254594407763,2523.515722285543,1407.4355524032885,3127.52021163588,4063.638976609709,4143.338263031166,4302.021366670012,4459.755267220857,4538.268041698212,4694.588778698786,4816.575315036345,4860.620158557744,4948.314450165305,5035.484178495216,5078.87331059999,5165.262070052709,5251.134073637195,5293.877258282924,5378.979920288396,5463.573519645111,5505.680372691173,5589.516084545367,1.1526471449017524,1.8307344099612142,2.1682554535712155,2.840267621233458,3.5082599803499157,3.8407562485846642,4.502763937164609,5.160811678078354,5.488357982481364,6.140510158154424,6.788761325284777,7.098421853454556,7.702979755912828,8.303921332056996,8.603042775859779,8.636793612547898,8.670342560581933,8.68704170433069,8.72029008205636,8.753339575423176
103,103,12599604.0,0.00039770162645823726,2514.4478510323875,2517.6563520505724,7429.638868058399,11538.562335998879,13197.539817280389,16500.60195769403,19783.905997140133,19862.41877161749,20018.739508618062,20140.726044955623,20184.77088847702,20272.465180084582,20359.634908414493,20403.024040519267,20489.412799971986,20575.28480355647,20618.0279882022,20703.130650207673,20787.724249564388,20829.83110261045,20913.666814464643,3.887682696706527,5.824071567115749,6.787918001125979,8.706958439271723,10.614519657956631,11.564017025682485,13.45448804076508,14.112535781678826,14.440082086081835,15.092234261754896,15.740485428885249,16.050145957055026,16.6547038595133,17.255645435657467,17.55476687946025,17.58851771614837,17.622066664182405,17.63876580793116,17.67201418565683,17.70506367902365
104,104,12600237.0,0.00038858160599440823,2573.4620079118986,4720.827220406888,9677.214916631316,14603.954648059447,17056.262113858615,21165.185581799095,24478.17126991878,26127.225203494243,29410.52924294035,29567.319621252656,29645.36275441828,29767.349290755836,29855.307047857168,29899.0884258848,29986.25815421471,30072.90645447189,30116.0360457722,30201.908049356687,30287.266389468394,30329.75389600789,30414.347495364604,3.0033306169838485,4.9223710551295925,5.8775822594663305,7.779429641540355,9.66990065662295,9.999418045703408,10.655494701939705,11.307646877612765,11.632258613152064,12.265558572912896,12.87011647537117,13.171037943826356,13.77017949531812,13.803930332006239,13.820729966798591,13.854178423789032,13.887426801514701,13.903976334226746,13.936926833438962,13.969680231369292
105,105,12600976.0,0.000397582339828421,2515.202260823647,2647.486398947633,7559.46891495546,11668.39238289594,13327.36986417745,16630.43200459109,19913.736044037196,19992.24881851455,20148.569555515125,20270.556091852683,20314.60093537408,20402.29522698164,20489.464955311556,20532.85408741633,20619.24284686905,20705.114850453534,20747.858035099263,20832.960697104736,20917.55429646145,20959.661149507512,21043.496861361706,3.8360532304740693,5.772442100883292,6.736288534893521,8.655328973039266,10.562890191724174,11.512387559450028,13.402858574532623,14.060906315446369,14.388452619849378,15.040604795522437,15.68885596265279,15.998516490822569,16.603074393280842,17.204015969425008,17.503137413227794,17.53688824991591,17.570437197949946,17.587136341698706,17.620384719424376,17.65343421279119
106,106,12601543.0,0.00038521577689636284,2595.9476739423285,3341.5200547237887,8327.733853467691,13284.12154969212,15751.18623091159,20663.168746919415,24772.092214859895,26431.069696141407,29734.131836555047,33017.43587600115,33095.94865047851,33252.26938747908,33374.25592381664,33418.30076733804,33505.9950589456,33593.16478727551,33636.55391938028,33722.942678833,33808.81468241749,33851.55786706322,33936.66052906869,3.526782494341069,5.434343713025977,6.383841080751831,8.274312095834425,8.932359836748171,9.259906141151182,9.912058316824242,10.560309483954594,10.869970012124373,11.474527914582646,12.075469490726812,12.374590934529596,12.408341771217716,12.441890719251749,12.458589863000508,12.491838240726178,12.524887734092994,12.541338272650439,12.574091670580769,12.60664914569164
107,107,12602127.0,0.0003844077129315171,2601.404619001887,4225.219181022213,9211.432979766116,14167.820675990542,16634.885357210012,21546.86787321784,25655.79134115832,27314.76882243983,30617.83096285347,33901.135002299576,33979.64777677693,34135.9685137775,34257.955050115066,34301.999893636465,34389.69418524402,34476.863913573936,34520.253045678706,34606.641805131425,34692.513808715914,34735.25699336164,34820.359655367116,3.1866932928946228,5.094254511579544,6.043751879305406,7.934222894387994,8.59227063530174,8.91981693970475,9.57196911537781,10.220220282508162,10.529880810677941,11.134438713136214,11.73538028928038,12.034501733083165,12.068252569771284,12.101801517805317,12.118500661554076,12.151749039279746,12.18479853264656,12.201249071204007,12.234002469134337,12.266559944245207
108,108,12602960.0,0.0003834479418506496,2607.91594074977,2800.70775005535,7801.901906161328,12773.180268731783,15247.657023624844,20174.396755052978,25071.66606403743,26735.62768879262,30048.61337691231,33341.78163809649,34980.971349933876,35137.76172824619,35293.61422929546,35337.791397749366,35425.749154850695,35513.18077069313,35556.700261208236,35643.34856146542,35729.47855496821,35772.350156350214,35857.70849646193,3.7273051371868826,5.629152519260921,6.575805835883396,7.849140923423967,8.505217579660265,8.831782752278079,9.481981490872625,10.115281450633455,10.418013796106669,11.020760821546915,11.619902373038679,11.63680310365372,11.67045284451915,11.70390130150959,11.720550425077727,11.753699211947305,11.786649711159521,11.803050973836767,11.835706263298583,11.86840083145434
109,109,12604203.0,0.00038317963562457623,2609.742029661929,1080.6661626833713,2831.9910743105415,4572.840033028362,5439.355638865348,7164.607999687823,8879.540368250295,8959.47909895762,9118.638941840887,9276.846731544838,9355.595389568767,9512.385767881076,9668.238268930347,9712.415437384256,9800.373194485586,9887.804810328014,9931.324300843125,10017.97260110031,10104.102594603102,10146.974195985105,10232.332536096814,1.266934839578497,1.932926319687824,2.264426654273169,2.9244513973482205,3.5805280535845188,3.9070932262023326,4.557291964796878,5.19059192455771,5.493324270030922,6.0960712954711695,6.695212846962932,6.712113577577974,6.745763318443404,6.779211775433845,6.7958608990019815,6.829009685871559,6.861960185083776,6.878361447761021,6.911016737222837,6.943711305378592
110,110,12604835.0,0.000390685516920239,2559.6034577451624,1740.8434798942446,3471.2791216170817,5191.363780849673,6047.543815116177,6207.181832244959,6365.864935883805,6444.85017841072,6602.111610912005,6758.432347912579,6836.24171579623,6924.4637277715365,7012.158019379098,7055.808257193898,7142.716879813783,7229.105639266501,7272.106041468985,7357.720827496717,7442.823489502189,7485.183730712646,7569.523941904966,1.018661708686096,1.6926928195660127,2.028194919958333,2.6961872790748047,3.3601838818949044,3.6906912358894988,4.3487389768032445,5.002850453824069,5.328437456879314,5.976688624009666,6.589081497652658,6.890907054637719,7.4918486307818855,7.80787080519971,7.824720911272788,7.858269859306822,7.891618126623717,7.908217380781251,7.9412668741480665,7.974118675382757
111,111,12605517.0,0.000390685516920239,2559.6034577451624,259623.00431726107,261353.43995898392,263073.5246182165,263929.704652483,264089.3426696118,264248.0257732507,264327.01101577753,264484.27244827885,264640.5931852794,264718.40255316306,264806.62456513837,264894.31885674596,264937.9690945607,265024.87771718064,265111.2664766333,265154.2668788358,265239.88166486355,265324.984326869,265367.3445680795,265451.68477927183,302.3692195143477,502.4417845153717,602.0288283553722,701.6510672972598,702.31506390008,702.6455712540745,703.3036189949883,703.9577304720091,704.2833174750643,704.9315686421947,705.5439615158377,705.8457870728228,706.4467286489669,706.7627508233847,706.7796009294578,706.8131498774918,706.8464981448087,706.8630973989663,706.8961468923331,706.9289986935678
112,112,12606032.0,0.0003899829506168688,2564.214662251814,333965.40903218713,335701.04355729,337426.29591811245,338285.04825240845,339221.1670173823,339380.3268602655,339459.54940744257,339617.2833079934,339774.0736863057,339852.11681947135,339974.1033558089,340062.0611129102,340105.84249093785,340193.0122192678,340279.66051952494,340322.79011082527,340408.66211440973,340494.02045452147,340536.50796106097,340621.1015604177,373.1970528478835,572.6703352021107,671.9590789321238,672.6250704122331,673.287078100813,673.6165954898935,674.2726721461298,674.9248243218028,675.2494360573421,675.882736017103,676.4872939195612,676.7882153880164,677.3873569395082,677.4211077761963,677.4379074109887,677.4713558679791,677.5046042457047,677.5211537784169,677.554104277629,677.5868576755594
113,113,12606601.0,0.00038664364380362574,2586.36089336023,449736.8675633387,709361.4981590732,711091.933800796,711953.2661257327,713668.1984942951,713827.8365114239,713907.2970678858,714065.5048575897,714222.766290091,714301.043893926,714456.8963949751,714545.1184069505,714589.0313205305,714676.4629363728,714763.3715589928,714806.6307271451,714892.760720648,714978.3755066757,715020.9906621417,715105.8384098916,327.64548207778273,526.5212696477963,526.8547648596709,527.5187614624909,528.178786205566,528.5073165573993,529.1614280344202,529.8116267730147,530.1352662046057,530.7476590782487,531.350406103689,531.650426211378,531.9664483857958,532.0000981266612,532.0168474399029,532.0501957072198,532.0833444940894,532.0998444547441,532.1326962559789,532.1653515454407
114,114,12607241.0,0.00039287938321611965,2545.310450790207,16187.03726692104,17917.472908643875,19637.55756787647,20493.73760214297,20653.375619271752,20812.0587229106,20891.043965437515,21048.3053979388,21204.62613493937,21282.435502823024,21370.65751479833,21458.35180640589,21502.00204422069,21588.910666840577,21675.299426293295,21718.29982849578,21803.91461452351,21889.017276528983,21931.377517739442,22015.71772893176,397.74489989476297,597.8174648957869,697.4045087357874,797.0267476776751,797.6907442804952,798.0212516344898,798.6792993754035,799.3334108524243,799.6589978554796,800.3072490226099,800.9196418962529,801.221467453238,801.8224090293821,802.1384312038,802.1552813098731,802.1888302579071,802.222178525224,802.2387777793815,802.2718272727483,802.304679073983
115,115,12608066.0,0.00039941533961064215,2503.659476310598,1121.6679681206658,2836.6003366831364,2996.238353811919,3075.6989102737284,3233.9066999776796,3391.1681324789643,3469.4457363139186,3625.2982373631894,3713.520249338496,3757.4331629184294,3844.864778760857,3931.7734013807426,3975.0325695331517,4061.1625630359445,4146.777349063676,4189.392504529656,4274.240252279606,4358.580463471925,4400.56119241947,4484.145785911307,1.268466438674875,1.9485909087267215,2.2871260068638923,2.96115711774381,3.6311563653780308,3.9646515772526025,4.628648180072703,5.288672923147754,5.617203274981042,6.271314752001866,6.921513490596412,7.245152922187464,7.857545795830456,8.460292821270704,8.760312928959683,9.076335103377508,9.109984844242938,9.12673415748462,9.160082424801516,9.193231211671092
116,116,12609018.0,0.00040492470730167315,2469.594919667348,882.468741301344,1042.1067584301263,1200.7898620689718,1279.7751045958873,1437.0365370971715,1593.3572740977456,1671.1666419813969,1759.3886539567034,1847.0829455642645,1890.7331833790645,1977.64180599895,2064.0305654516687,2107.030967654152,2192.645753681884,2277.748415687356,2320.108656897813,2404.448868090133,2488.2845799443267,2530.014190529514,2613.098802043616,1.3701655613154964,2.0543828449671735,2.394955148096741,3.0730424131561906,3.747073524036108,4.082575624428428,4.750567983544901,5.4145645863650005,5.745071940359595,6.40311968127334,7.057231158294164,7.38281816134941,8.031069328479763,8.643462202122754,8.945287759107815,9.546229335251981,9.862251509669806,9.879101615742885,9.912650563776918,9.945998831093814
117,117,12609246.0,0.0004036310838198117,2477.5098848591606,1329.4327265802688,1489.0707437090512,1647.7538473478965,1726.739089874812,1884.0005223760963,2040.3212593766705,2118.1306272603215,2206.352639235628,2294.0469308431893,2337.697168657989,2424.6057912778747,2510.9945507305933,2553.9949529330765,2639.609738960809,2724.712400966281,2767.072642176738,2851.4128533690578,2935.2485652232517,2976.978175808439,3060.0627873225408,1.1894584417062855,1.8736757253579623,2.21424802848753,2.8923352935469793,3.566366404426897,3.9018685048192174,4.5698608639356895,5.233857466755789,5.5643648207503835,6.22241256166413,6.876524038684953,7.202111041740199,7.850362208870552,8.462755082513542,8.764580639498604,9.36552221564277,9.681544390060594,9.698394496133673,9.731943444167708,9.765291711484602
118,118,12609859.0,0.00040238182726980555,2485.2016970673944,879.9305470023744,1734.248838795195,1812.0975167556385,1850.84705590236,1927.998273225649,2004.6879924878347,2042.860653573524,2085.4641666040193,2094.513747936361,2099.0182186545644,2107.986723221233,2116.9015803790935,2121.3389916679234,2130.1739791234504,2138.956118035281,2143.3274680868267,2152.030926233156,2160.6823225098574,2164.988595025905,2173.5624819456843,1.2857521140076387,1.9352834722102639,2.2585906979142223,2.902302789607127,3.5421643800528573,3.860658429614971,4.494787375774531,5.1251231239733075,5.438875658231762,6.063564128046296,6.684515873295852,6.993597451538822,7.595976510957435,8.169798473383993,8.455420986733168,9.024101967413966,9.027574440470469,9.029302879967084,9.032744242525123,9.036165019819972
119,119,12610569.0,0.00040447955725818026,2472.3128327637523,982.3016515812036,1060.3842153772548,1137.9997093935726,1176.6331774701605,1253.5532999873071,1330.0133070647366,1368.071628265285,1377.1483976030484,1386.1708721457771,1390.6618504323744,1399.6034909970826,1408.491645159136,1412.9157647578802,1421.7242882462226,1430.4801215780394,1434.8383778674897,1443.515766035708,1452.141248517118,1456.4346220341768,1464.9828271515378,1.2471223852289786,1.89860517139761,2.2228837276927065,2.868529769179274,3.510313712047245,3.8297646355353003,4.465798734139131,5.098028242436622,5.41272337945575,6.039288632812764,6.662105942016176,6.9721161287782945,7.589353498529023,8.17091809117167,8.457398728866435,9.027788220302378,9.313441063691327,9.31517469595291,9.31862639758623,9.322057452075608
120,120,12611084.0,0.0004033889899094492,2478.9967624661126,1357.5510705392087,1435.63363433526,1513.2491283515778,1551.8825964281657,1628.8027189453123,1705.2627260227418,1743.3210472232902,1752.3978165610536,1761.4202911037823,1765.9112693903796,1774.8529099550879,1783.7410641171411,1788.1651837158854,1796.9737072042278,1805.7295405360444,1810.087796825495,1818.7651849937133,1827.3906674751229,1831.684040992182,1840.232246109543,1.0955395350055135,1.7470223211741451,2.0713008774692416,2.716946918955809,3.35873086182378,3.678181785311835,4.314215883915666,4.946445392213157,5.261140529232286,5.8877057825892996,6.510523091792711,6.82053327855483,7.437770648305558,8.019335240948203,8.30581587864297,8.876205370078914,9.161858213467863,9.163591845729446,9.167043547362764,9.170474601852144
121,121,12612277.0,0.00040484373450633455,2470.088863347231,866.2095908221444,944.2921546181957,1021.9076486345134,1060.5411167111013,1137.461239228248,1213.9212463056774,1251.9795675062257,1261.0563368439894,1270.078811386718,1274.5697896733152,1283.5114302380236,1292.399584400077,1296.8237039988212,1305.6322274871634,1314.3880608189802,1318.7463171084305,1327.423705276649,1336.0491877580587,1340.3425612751175,1348.8907663924786,1.294102681828402,1.9455854679970335,2.26986402429213,2.9155100657786974,3.5572940086466684,3.8767449321347236,4.512779030738555,5.145008539036046,5.459703676055174,6.086268929412188,6.709086238615599,7.019096425377718,7.636333795128447,8.217898387771093,8.504379025465859,9.074768516901802,9.36042136029075,9.362154992552334,9.365606694185654,9.369037748675032
122,122,12614409.0,0.00040484373450633455,2470.088863347231,877.6257818354815,977.1002038512532,117212.94895749488,233051.25721239517,463687.99025126826,692945.1165193164,807058.9085856479,1034195.3789627608,1147268.4120000007,1147283.1743861893,1147312.566634994,1147341.7830675552,1147356.3256811893,1147385.2803581413,1147394.036191473,1147398.3944477625,1147407.0718359307,1147415.6973184121,1147419.9906919291,1147428.5388970466,1.3111582808002429,1.9712272705939613,2.299779649275024,2.9539349691333765,3.604177289925932,3.927838410115302,4.572255106692639,5.212817070446023,5.531659725379111,6.166482782263623,6.797508499043693,7.111604458516776,7.73697669514996,8.326627494040846,8.617133078252822,9.195536330114187,9.489154997945885,9.490888630207468,9.494340331840789,9.497771386330166
123,123,12614931.0,0.0004148429156242214,2410.5509877040627,98.52675938257029,196.52027236147376,293.927614559074,342.4125684369075,372.2490017833966,401.90696160351035,416.6693477921511,446.0615965968663,475.2780291581161,489.8206427922784,518.7753197441543,527.5311530759711,531.8894093654214,540.5667975336398,549.1922800150496,553.4856535321086,562.0338586494695,570.5309307487344,574.7603874237898,581.9344709565845,0.06127641099677268,0.4160914530919873,0.7496090187264609,1.413650122508362,2.07371911230208,2.402271490983143,3.0564268108414954,3.7066691316340514,4.030330251823421,4.674746948400758,5.3153089121541415,5.63415156708723,6.268974623971742,6.900000340751812,7.214096300224895,7.839468536858079,8.429119335748965,8.71962491996094,9.298028171822306,9.591646839654004
124,124,12616153.0,0.0004210279378024079,2375.139296502715,411.8459504383579,509.25329263595813,572.6788391448073,587.5746798602806,617.2326396803945,646.7131936930632,661.3872746737504,690.6037072350002,719.6453744324401,734.1009978210385,742.8568311528552,751.560289299185,755.892475610524,764.5179580919337,773.0918450117128,777.3595367263537,785.8566088256185,793.6784875324016,797.2601490334686,804.3913191430066,1.013379776468957,1.5913671455604308,1.8790630110564122,2.4647886792292386,3.0470106799787526,3.336814369115933,3.913820140807189,4.487374423757058,4.772863696485473,5.34127941053566,5.906295004089757,6.187534113770091,6.747487625207117,7.30409164895836,7.581143874291448,8.132761184873981,8.681078860921573,8.94099703437277,9.446516765159181,9.949012593193997
125,125,12616685.0,0.0004210279378024079,2375.139296502715,74.52560035170207,171.93294254930234,235.3584890581515,250.25432977362485,279.91228959373865,309.39284360640744,324.0669245870946,353.2833571483444,382.3250243457843,396.7806477343827,405.53648106619937,414.2399392125291,418.5721255238682,427.1976080052779,435.771494925057,440.03918663969785,448.53625873896266,456.35813744574585,459.93979894681274,467.07096905635075,0.07148875180821486,0.11226279973844142,0.1325582692181637,0.1858836053014444,0.23888996229088588,0.2652741212259436,0.31780558496290284,0.3700228200308353,0.3960141880784447,0.44776360019025263,0.49920346027449897,0.5248078871561955,0.5757868877547834,0.626460946012176,0.6516841927150105,0.701904253187904,0.7518239100246131,0.7636621775902457,0.7752491131474164,0.7867667383212761
126,126,12617275.0,0.00043363263701213145,2306.099482940957,242182.2926600487,541865.0862383209,839755.2592757012,988031.4592624096,1283252.782018609,1283281.8236858065,1283296.2793091952,1283305.035142527,1283313.7386006734,1283318.0707869846,1283326.696269466,1283335.2701563858,1283339.5378481005,1283348.0349201998,1283355.8567989066,1283359.4384604075,1283366.5696305172,1283373.6581437455,1283377.1864838973,1283384.211489956,156.45083077159788,157.07846903749868,157.39087886539156,158.01289401568374,158.63118843725496,158.93894732310204,159.56461892574904,160.1865479141809,160.49611593977403,161.11247295727821,161.72514309778572,162.03010246786715,162.63728359395466,163.24083271455635,163.541252064505,164.13939387379523,164.73395776351956,165.02990468758355,165.6191417750355,166.20485419600996
127,127,12617811.0,0.00043424011746753376,2302.87336377843,207529.51134334417,507212.30492161645,805102.4779589967,953378.677945705,1248600.0007019045,1248629.042369102,1248643.4979924907,1248652.2538258224,1248660.9572839688,1248665.28947028,1248673.9149527615,1248682.4888396813,1248686.756531396,1248695.2536034952,1248703.075482202,1248706.657143703,1248713.7883138126,1248720.876827041,1248724.405167193,1248731.4301732513,171.4885821091409,172.1162203750417,172.42863020293458,173.05064535322677,173.668939774798,173.97669866064507,174.60237026329207,175.22429925172392,175.53386727731706,176.15022429482124,176.76289443532875,177.06785380541018,177.6750349314977,178.27858405209938,178.57900340204802,179.17714521133826,179.77170910106258,180.06765602512658,180.65689311257853,181.242605533553
128,128,12619137.0,0.00042974764620629335,2326.9470090825494,151532.41454469247,453018.61757090414,752701.4111491764,901869.9028365795,1198867.784173265,1494089.1069294645,1494103.6495430986,1494132.6042200506,1494141.3600533823,1494145.7183096719,1494154.39569784,1494163.0211803215,1494167.3145538385,1494175.862758956,1494184.3598310552,1494188.5892877302,1494195.763371263,1494202.8945413725,1494206.4441140904,1494213.5113947527,1.2263189767610765,1.8502028739474758,2.1607439549461485,2.779038376517368,3.40010229457181,3.712468865011447,4.334397853443303,4.952606631152454,5.260322896540607,5.87299303704812,6.481998332809028,6.785133533217058,7.388682653818747,7.988621500790953,8.287243813057623,8.88180770278195,9.472815071868569,9.766991714297902,10.35270413527235,10.637037872482894
