,index,blocknum,p0vs1,p1vs0,FEI-slippagemap_01,FEI-slippagemap_2,FEI-slippagemap_3,FEI-slippagemap_4,FEI-slippagemap_5,FEI-slippagemap_6,FEI-slippagemap_7,FEI-slippagemap_8,FEI-slippagemap_9,FEI-slippagemap_10,FEI-slippagemap_11,FEI-slippagemap_12,FEI-slippagemap_13,FEI-slippagemap_14,FEI-slippagemap_15,FEI-slippagemap_16,FEI-slippagemap_17,FEI-slippagemap_18,FEI-slippagemap_19,FEI-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
1394,1394,13391753.0,0.999602742756728,1.0003974151193067,36086042.415387735,36106777.06697833,36106957.61055816,36107137.25359042,36107298.166343026,36107298.166343026,36107298.166343026,36107298.166343026,36107298.166343026,36107298.166343026,36107298.166343026,36107298.166343026,36107298.166343026,36107298.166343026,36107298.166343026,36107298.166343026,36107298.166343026,36107298.166343026,36107298.166343026,36107298.166343026,23429908.36433952,23532497.53903616,23534778.37484773,23536421.95288922,23536600.59331305,23536618.40844251,23536618.40844251,23536618.40844251,23536618.40844251,23536618.40844251,23536618.40844251,23536618.40844251,23536618.40844251,23536618.40844251,23536618.40844251,23536618.40844251,23536618.40844251,23536618.40844251,23536618.40844251,23536618.40844251
1395,1395,13392322.0,0.9995027924774801,1.0004974548608188,37348951.33705447,37369685.988645054,37369866.532224886,37370046.175257154,37370207.08800975,37370207.08800975,37370207.08800975,37370207.08800975,37370207.08800975,37370207.08800975,37370207.08800975,37370207.08800975,37370207.08800975,37370207.08800975,37370207.08800975,37370207.08800975,37370207.08800975,37370207.08800975,37370207.08800975,37370207.08800975,22167512.473565325,22270101.648261964,22272382.484073535,22274026.062115025,22274204.702538855,22274222.517668314,22274222.517668314,22274222.517668314,22274222.517668314,22274222.517668314,22274222.517668314,22274222.517668314,22274222.517668314,22274222.517668314,22274222.517668314,22274222.517668314,22274222.517668314,22274222.517668314,22274222.517668314,22274222.517668314
1396,1396,13392982.0,0.9995027924774801,1.0004974548608188,37201957.45663328,37222692.10822386,37222872.651803695,37223052.29483596,37223213.20758856,37223213.20758856,37223213.20758856,37223213.20758856,37223213.20758856,37223213.20758856,37223213.20758856,37223213.20758856,37223213.20758856,37223213.20758856,37223213.20758856,37223213.20758856,37223213.20758856,37223213.20758856,37223213.20758856,37223213.20758856,22314442.173797775,22417031.34849441,22419312.184305985,22420955.762347475,22421134.402771305,22421152.217900764,22421152.217900764,22421152.217900764,22421152.217900764,22421152.217900764,22421152.217900764,22421152.217900764,22421152.217900764,22421152.217900764,22421152.217900764,22421152.217900764,22421152.217900764,22421152.217900764,22421152.217900764,22421152.217900764
1397,1397,13393483.0,0.9995027924774801,1.0004974548608188,37770857.650485374,37791592.30207596,37791772.8456558,37791952.48868806,37792113.40144066,37792113.40144066,37792113.40144066,37792113.40144066,37792113.40144066,37792113.40144066,37792113.40144066,37792113.40144066,37792113.40144066,37792113.40144066,37792113.40144066,37792113.40144066,37792113.40144066,37792113.40144066,37792113.40144066,37792113.40144066,21745796.908056956,21848386.08275359,21850666.918565165,21852310.496606655,21852489.137030486,21852506.952159945,21852506.952159945,21852506.952159945,21852506.952159945,21852506.952159945,21852506.952159945,21852506.952159945,21852506.952159945,21852506.952159945,21852506.952159945,21852506.952159945,21852506.952159945,21852506.952159945,21852506.952159945,21852506.952159945
1398,1398,13394003.0,0.999402852192261,1.0005975046063047,38544955.62982341,38565690.281413995,38565870.824993834,38566050.468026094,38566211.38077869,38566211.38077869,38566211.38077869,38566211.38077869,38566211.38077869,38566211.38077869,38566211.38077869,38566211.38077869,38566211.38077869,38566211.38077869,38566211.38077869,38566211.38077869,38566211.38077869,38566211.38077869,38566211.38077869,38566211.38077869,20972074.11585096,21074663.2905476,21076944.12635917,21078587.70440066,21078766.34482449,21078784.159953948,21078784.159953948,21078784.159953948,21078784.159953948,21078784.159953948,21078784.159953948,21078784.159953948,21078784.159953948,21078784.159953948,21078784.159953948,21078784.159953948,21078784.159953948,21078784.159953948,21078784.159953948,21078784.159953948
1399,1399,13394510.0,0.9999026535686368,1.0000973559086135,30865631.722649764,30886366.374240354,30886546.91782019,30886726.560852453,30886887.47360505,30886887.47360505,30886887.47360505,30886887.47360505,30886887.47360505,30886887.47360505,30886887.47360505,30886887.47360505,30886887.47360505,30886887.47360505,30886887.47360505,30886887.47360505,30886887.47360505,30886887.47360505,30886887.47360505,30886887.47360505,28649120.213635154,28751709.388331793,28753990.224143364,28755633.802184854,28755812.442608684,28755830.257738143,28755830.257738143,28755830.257738143,28755830.257738143,28755830.257738143,28755830.257738143,28755830.257738143,28755830.257738143,28755830.257738143,28755830.257738143,28755830.257738143,28755830.257738143,28755830.257738143,28755830.257738143,28755830.257738143
1400,1400,13395036.0,0.9999026535686368,1.0000973559086135,30286488.44396554,30307223.095556125,30307403.63913596,30307583.282168224,30307744.194920823,30307744.194920823,30307744.194920823,30307744.194920823,30307744.194920823,30307744.194920823,30307744.194920823,30307744.194920823,30307744.194920823,30307744.194920823,30307744.194920823,30307744.194920823,30307744.194920823,30307744.194920823,30307744.194920823,30307744.194920823,29228221.99413446,29330811.1688311,29333092.004642673,29334735.582684163,29334914.223107994,29334932.038237453,29334932.038237453,29334932.038237453,29334932.038237453,29334932.038237453,29334932.038237453,29334932.038237453,29334932.038237453,29334932.038237453,29334932.038237453,29334932.038237453,29334932.038237453,29334932.038237453,29334932.038237453,29334932.038237453
1401,1401,13395778.0,1.0000026438339937,0.9999973561729961,27849926.313250467,27870660.964841057,27870841.508420892,27871021.151453152,27871182.064205755,27871182.064205755,27871182.064205755,27871182.064205755,27871182.064205755,27871182.064205755,27871182.064205755,27871182.064205755,27871182.064205755,27871182.064205755,27871182.064205755,27871182.064205755,27871182.064205755,27871182.064205755,27871182.064205755,27871182.064205755,32186742.489709634,32289331.664406274,32291612.500217844,32293256.078259334,32293434.718683165,32293452.533812623,32293452.533812623,32293452.533812623,32293452.533812623,32293452.533812623,32293452.533812623,32293452.533812623,32293452.533812623,32293452.533812623,32293452.533812623,32293452.533812623,32293452.533812623,32293452.533812623,32293452.533812623,32293452.533812623
1402,1402,13396286.0,1.0008029260058082,0.9991977181671393,7543182.540491115,7554879.410861968,7555059.864172521,7555239.417504666,7555382.415235961,7555382.415235961,7555382.415235961,7555382.415235961,7555382.415235961,7555382.415235961,7555382.415235961,7555382.415235961,7555382.415235961,7555382.415235961,7555382.415235961,7555382.415235961,7555382.415235961,7555382.415235961,7555382.415235961,7555382.415235961,26992909.376706947,27121526.806663573,27123808.78276814,27125662.01966973,27125840.74945794,27125876.38844557,27125876.38844557,27125876.38844557,27125876.38844557,27125876.38844557,27125876.38844557,27125876.38844557,27125876.38844557,27125876.38844557,27125876.38844557,27125876.38844557,27125876.38844557,27125876.38844557,27125876.38844557,27125876.38844557
1403,1403,13396810.0,1.0005027451661754,0.9994975074595204,11638449.95970817,11650146.830079023,11650327.283389576,11650506.83672172,11650649.834453015,11650649.834453015,11650649.834453015,11650649.834453015,11650649.834453015,11650649.834453015,11650649.834453015,11650649.834453015,11650649.834453015,11650649.834453015,11650649.834453015,11650649.834453015,11650649.834453015,11650649.834453015,11650649.834453015,11650649.834453015,22894726.813387282,23023344.24334391,23025626.219448477,23027479.456350066,23027658.186138276,23027693.825125907,23027693.825125907,23027693.825125907,23027693.825125907,23027693.825125907,23027693.825125907,23027693.825125907,23027693.825125907,23027693.825125907,23027693.825125907,23027693.825125907,23027693.825125907,23027693.825125907,23027693.825125907,23027693.825125907
1404,1404,13397435.0,1.000302674628223,0.9996974169559872,13062890.338069597,13083624.989660185,13083805.53324002,13083985.176272282,13084146.089024883,13084146.089024883,13084146.089024883,13084146.089024883,13084146.089024883,13084146.089024883,13084146.089024883,13084146.089024883,13084146.089024883,13084146.089024883,13084146.089024883,13084146.089024883,13084146.089024883,13084146.089024883,13084146.089024883,13084146.089024883,20619672.31909631,20722261.493792947,20724542.329604518,20726185.907646008,20726364.54806984,20726382.363199297,20726382.363199297,20726382.363199297,20726382.363199297,20726382.363199297,20726382.363199297,20726382.363199297,20726382.363199297,20726382.363199297,20726382.363199297,20726382.363199297,20726382.363199297,20726382.363199297,20726382.363199297,20726382.363199297
1405,1405,13398498.0,1.0013034275591122,0.9986982691527487,2937918.4489251156,2949615.319295969,2949795.772606522,2949975.325938667,2950118.3236699617,2950118.3236699617,2950118.3236699617,2950118.3236699617,2950118.3236699617,2950118.3236699617,2950118.3236699617,2950118.3236699617,2950118.3236699617,2950118.3236699617,2950118.3236699617,2950118.3236699617,2950118.3236699617,2950118.3236699617,2950118.3236699617,2950118.3236699617,31603312.9184937,31731930.348450325,31734212.324554894,31736065.561456483,31736244.291244693,31736279.930232324,31736279.930232324,31736279.930232324,31736279.930232324,31736279.930232324,31736279.930232324,31736279.930232324,31736279.930232324,31736279.930232324,31736279.930232324,31736279.930232324,31736279.930232324,31736279.930232324,31736279.930232324,31736279.930232324
1406,1406,13399039.0,1.0010030965990384,0.9989979085954415,5927573.894163287,5939270.764534141,5939451.217844693,5939630.771176839,5939773.768908134,5939773.768908134,5939773.768908134,5939773.768908134,5939773.768908134,5939773.768908134,5939773.768908134,5939773.768908134,5939773.768908134,5939773.768908134,5939773.768908134,5939773.768908134,5939773.768908134,5939773.768908134,5939773.768908134,5939773.768908134,28610096.60292598,28738714.032882605,28740996.008987177,28742849.245888762,28743027.975676976,28743063.614664603,28743063.614664603,28743063.614664603,28743063.614664603,28743063.614664603,28743063.614664603,28743063.614664603,28743063.614664603,28743063.614664603,28743063.614664603,28743063.614664603,28743063.614664603,28743063.614664603,28743063.614664603,28743063.614664603
1407,1407,13399709.0,1.000102644098377,0.9998973664363527,15014586.635190398,15035321.286780985,15035501.83036082,15035681.473393083,15035842.386145683,15035842.386145683,15035842.386145683,15035842.386145683,15035842.386145683,15035842.386145683,15035842.386145683,15035842.386145683,15035842.386145683,15035842.386145683,15035842.386145683,15035842.386145683,15035842.386145683,15035842.386145683,15035842.386145683,15035842.386145683,18667412.283740096,18770001.458436735,18772282.294248305,18773925.872289795,18774104.512713626,18774122.327843085,18774122.327843085,18774122.327843085,18774122.327843085,18774122.327843085,18774122.327843085,18774122.327843085,18774122.327843085,18774122.327843085,18774122.327843085,18774122.327843085,18774122.327843085,18774122.327843085,18774122.327843085,18774122.327843085
1408,1408,13400313.0,1.0002026543627869,0.9997973866976828,14665730.146411315,14686464.798001902,14686645.34158174,14686824.984614002,14686985.8973666,14686985.8973666,14686985.8973666,14686985.8973666,14686985.8973666,14686985.8973666,14686985.8973666,14686985.8973666,14686985.8973666,14686985.8973666,14686985.8973666,14686985.8973666,14686985.8973666,14686985.8973666,14686985.8973666,14686985.8973666,19016341.31828353,19118930.49298017,19121211.328791745,19122854.906833235,19123033.547257066,19123051.362386525,19123051.362386525,19123051.362386525,19123051.362386525,19123051.362386525,19123051.362386525,19123051.362386525,19123051.362386525,19123051.362386525,19123051.362386525,19123051.362386525,19123051.362386525,19123051.362386525,19123051.362386525,19123051.362386525
1409,1409,13400901.0,0.9999026535686368,1.0000973559086135,17691704.280105393,17712438.931695983,17712619.47527582,17712799.11830808,17712960.03106068,17712960.03106068,17712960.03106068,17712960.03106068,17712960.03106068,17712960.03106068,17712960.03106068,17712960.03106068,17712960.03106068,17712960.03106068,17712960.03106068,17712960.03106068,17712960.03106068,17712960.03106068,17712960.03106068,17712960.03106068,15990146.664864106,16092735.839560743,16095016.675372316,16096660.253413806,16096838.893837638,16096856.708967095,16096856.708967095,16096856.708967095,16096856.708967095,16096856.708967095,16096856.708967095,16096856.708967095,16096856.708967095,16096856.708967095,16096856.708967095,16096856.708967095,16096856.708967095,16096856.708967095,16096856.708967095,16096856.708967095
1410,1410,13401419.0,0.9998026733013067,1.0001973656442043,18417129.012191862,18437863.663782448,18438044.207362283,18438223.850394547,18438384.763147146,18438384.763147146,18438384.763147146,18438384.763147146,18438384.763147146,18438384.763147146,18438384.763147146,18438384.763147146,18438384.763147146,18438384.763147146,18438384.763147146,18438384.763147146,18438384.763147146,18438384.763147146,18438384.763147146,18438384.763147146,15264806.353033077,15367395.527729716,15369676.363541288,15371319.941582778,15371498.582006609,15371516.397136068,15371516.397136068,15371516.397136068,15371516.397136068,15371516.397136068,15371516.397136068,15371516.397136068,15371516.397136068,15371516.397136068,15371516.397136068,15371516.397136068,15371516.397136068,15371516.397136068,15371516.397136068,15371516.397136068
1411,1411,13401943.0,1.0002026543627869,0.9997973866976828,14508983.428740483,14529718.08033107,14529898.623910908,14530078.266943168,14530239.179695768,14530239.179695768,14530239.179695768,14530239.179695768,14530239.179695768,14530239.179695768,14530239.179695768,14530239.179695768,14530239.179695768,14530239.179695768,14530239.179695768,14530239.179695768,14530239.179695768,14530239.179695768,14530239.179695768,14530239.179695768,19173124.63129524,19275713.80599188,19277994.64180345,19279638.21984494,19279816.860268775,19279834.67539823,19279834.67539823,19279834.67539823,19279834.67539823,19279834.67539823,19279834.67539823,19279834.67539823,19279834.67539823,19279834.67539823,19279834.67539823,19279834.67539823,19279834.67539823,19279834.67539823,19279834.67539823,19279834.67539823
1412,1412,13402533.0,1.0000026438339937,0.9999973561729961,16291646.557293316,16312381.208883904,16312561.75246374,16312741.395496001,16312902.308248602,16312902.308248602,16312902.308248602,16312902.308248602,16312902.308248602,16312902.308248602,16312902.308248602,16312902.308248602,16312902.308248602,16312902.308248602,16312902.308248602,16312902.308248602,16312902.308248602,16312902.308248602,16312902.308248602,16312902.308248602,17390191.56762055,17492780.74231719,17495061.578128763,17496705.156170253,17496883.796594083,17496901.611723542,17496901.611723542,17496901.611723542,17496901.611723542,17496901.611723542,17496901.611723542,17496901.611723542,17496901.611723542,17496901.611723542,17496901.611723542,17496901.611723542,17496901.611723542,17496901.611723542,17496901.611723542,17496901.611723542
1413,1413,13403061.0,0.9998026733013067,1.0001973656442043,18419819.411097802,18440554.06268839,18440734.606268227,18440914.249300487,18441075.16205309,18441075.16205309,18441075.16205309,18441075.16205309,18441075.16205309,18441075.16205309,18441075.16205309,18441075.16205309,18441075.16205309,18441075.16205309,18441075.16205309,18441075.16205309,18441075.16205309,18441075.16205309,18441075.16205309,18441075.16205309,15981038.947035028,16083628.121731667,16085908.957543239,16087552.53558473,16087731.17600856,16087748.991138019,16087748.991138019,16087748.991138019,16087748.991138019,16087748.991138019,16087748.991138019,16087748.991138019,16087748.991138019,16087748.991138019,16087748.991138019,16087748.991138019,16087748.991138019,16087748.991138019,16087748.991138019,16087748.991138019
1414,1414,13403613.0,0.9997027030310036,1.0002973853807686,19920845.36091032,19941580.01250091,19941760.556080744,19941940.199113004,19942101.111865606,19942101.111865606,19942101.111865606,19942101.111865606,19942101.111865606,19942101.111865606,19942101.111865606,19942101.111865606,19942101.111865606,19942101.111865606,19942101.111865606,19942101.111865606,19942101.111865606,19942101.111865606,19942101.111865606,19942101.111865606,14480298.825716797,14582888.000413435,14585168.836225007,14586812.414266497,14586991.05469033,14587008.869819786,14587008.869819786,14587008.869819786,14587008.869819786,14587008.869819786,14587008.869819786,14587008.869819786,14587008.869819786,14587008.869819786,14587008.869819786,14587008.869819786,14587008.869819786,14587008.869819786,14587008.869819786,14587008.869819786
1415,1415,13404210.0,1.0012033072283895,0.9987981389796639,3883050.966229143,3894747.8365999963,3894928.2899105493,3895107.8432426946,3895250.8409739896,3895250.8409739896,3895250.8409739896,3895250.8409739896,3895250.8409739896,3895250.8409739896,3895250.8409739896,3895250.8409739896,3895250.8409739896,3895250.8409739896,3895250.8409739896,3895250.8409739896,3895250.8409739896,3895250.8409739896,3895250.8409739896,3895250.8409739896,31906118.520971008,32034735.950927634,32037017.927032206,32038871.16393379,32039049.893722,32039085.532709632,32039085.532709632,32039085.532709632,32039085.532709632,32039085.532709632,32039085.532709632,32039085.532709632,32039085.532709632,32039085.532709632,32039085.532709632,32039085.532709632,32039085.532709632,32039085.532709632,32039085.532709632,32039085.532709632
1416,1416,13404731.0,1.0002026543627869,0.9997973866976828,14817484.33842167,14838218.990012258,14838399.533592094,14838579.176624356,14838740.089376956,14838740.089376956,14838740.089376956,14838740.089376956,14838740.089376956,14838740.089376956,14838740.089376956,14838740.089376956,14838740.089376956,14838740.089376956,14838740.089376956,14838740.089376956,14838740.089376956,14838740.089376956,14838740.089376956,14838740.089376956,20113309.958929904,20215899.133626543,20218179.969438113,20219823.547479603,20220002.187903434,20220020.003032893,20220020.003032893,20220020.003032893,20220020.003032893,20220020.003032893,20220020.003032893,20220020.003032893,20220020.003032893,20220020.003032893,20220020.003032893,20220020.003032893,20220020.003032893,20220020.003032893,20220020.003032893,20220020.003032893
1417,1417,13405244.0,1.0002026543627869,0.9997973866976828,15612457.622845987,15633192.274436574,15633372.818016412,15633552.461048674,15633713.373801272,15633713.373801272,15633713.373801272,15633713.373801272,15633713.373801272,15633713.373801272,15633713.373801272,15633713.373801272,15633713.373801272,15633713.373801272,15633713.373801272,15633713.373801272,15633713.373801272,15633713.373801272,15633713.373801272,15633713.373801272,20164092.33834851,20266681.51304515,20268962.34885672,20270605.92689821,20270784.56732204,20270802.3824515,20270802.3824515,20270802.3824515,20270802.3824515,20270802.3824515,20270802.3824515,20270802.3824515,20270802.3824515,20270802.3824515,20270802.3824515,20270802.3824515,20270802.3824515,20270802.3824515,20270802.3824515,20270802.3824515
1418,1418,13405748.0,0.999602742756728,1.0003974151193067,22012191.463091023,22032926.114681613,22033106.65826145,22033286.30129371,22033447.21404631,22033447.21404631,22033447.21404631,22033447.21404631,22033447.21404631,22033447.21404631,22033447.21404631,22033447.21404631,22033447.21404631,22033447.21404631,22033447.21404631,22033447.21404631,22033447.21404631,22033447.21404631,22033447.21404631,22033447.21404631,14729377.910861466,14831967.085558105,14834247.921369677,14835891.499411168,14836070.139834998,14836087.954964457,14836087.954964457,14836087.954964457,14836087.954964457,14836087.954964457,14836087.954964457,14836087.954964457,14836087.954964457,14836087.954964457,14836087.954964457,14836087.954964457,14836087.954964457,14836087.954964457,14836087.954964457,14836087.954964457
1419,1419,13406256.0,0.9998026733013067,1.0001973656442043,19862840.51948192,19883575.17107251,19883755.714652345,19883935.357684605,19884096.270437207,19884096.270437207,19884096.270437207,19884096.270437207,19884096.270437207,19884096.270437207,19884096.270437207,19884096.270437207,19884096.270437207,19884096.270437207,19884096.270437207,19884096.270437207,19884096.270437207,19884096.270437207,19884096.270437207,19884096.270437207,17276936.72845433,17379525.90315097,17381806.73896254,17383450.31700403,17383628.957427863,17383646.77255732,17383646.77255732,17383646.77255732,17383646.77255732,17383646.77255732,17383646.77255732,17383646.77255732,17383646.77255732,17383646.77255732,17383646.77255732,17383646.77255732,17383646.77255732,17383646.77255732,17383646.77255732,17383646.77255732
1420,1420,13406761.0,1.000102644098377,0.9998973664363527,17028828.99296672,17049563.644557305,17049744.18813714,17049923.831169404,17050084.743922003,17050084.743922003,17050084.743922003,17050084.743922003,17050084.743922003,17050084.743922003,17050084.743922003,17050084.743922003,17050084.743922003,17050084.743922003,17050084.743922003,17050084.743922003,17050084.743922003,17050084.743922003,17050084.743922003,17050084.743922003,20110966.667523045,20213555.842219684,20215836.678031255,20217480.256072745,20217658.896496575,20217676.711626034,20217676.711626034,20217676.711626034,20217676.711626034,20217676.711626034,20217676.711626034,20217676.711626034,20217676.711626034,20217676.711626034,20217676.711626034,20217676.711626034,20217676.711626034,20217676.711626034,20217676.711626034,20217676.711626034
1421,1421,13407422.0,1.000302674628223,0.9996974169559872,14716871.1221939,14737605.773784488,14737786.317364324,14737965.960396586,14738126.873149186,14738126.873149186,14738126.873149186,14738126.873149186,14738126.873149186,14738126.873149186,14738126.873149186,14738126.873149186,14738126.873149186,14738126.873149186,14738126.873149186,14738126.873149186,14738126.873149186,14738126.873149186,14738126.873149186,14738126.873149186,22423477.294484463,22526066.4691811,22528347.304992672,22529990.883034162,22530169.523457993,22530187.33858745,22530187.33858745,22530187.33858745,22530187.33858745,22530187.33858745,22530187.33858745,22530187.33858745,22530187.33858745,22530187.33858745,22530187.33858745,22530187.33858745,22530187.33858745,22530187.33858745,22530187.33858745,22530187.33858745
1422,1422,13407937.0,1.000302674628223,0.9996974169559872,14945634.928624628,14966369.580215216,14966550.123795051,14966729.766827313,14966890.679579914,14966890.679579914,14966890.679579914,14966890.679579914,14966890.679579914,14966890.679579914,14966890.679579914,14966890.679579914,14966890.679579914,14966890.679579914,14966890.679579914,14966890.679579914,14966890.679579914,14966890.679579914,14966890.679579914,14966890.679579914,22194637.249453407,22297226.424150046,22299507.259961616,22301150.838003106,22301329.478426937,22301347.293556396,22301347.293556396,22301347.293556396,22301347.293556396,22301347.293556396,22301347.293556396,22301347.293556396,22301347.293556396,22301347.293556396,22301347.293556396,22301347.293556396,22301347.293556396,22301347.293556396,22301347.293556396,22301347.293556396
1423,1423,13408617.0,1.000102644098377,0.9998973664363527,16684463.444390701,16705198.095981289,16705378.639561124,16705558.282593386,16705719.195345987,16705719.195345987,16705719.195345987,16705719.195345987,16705719.195345987,16705719.195345987,16705719.195345987,16705719.195345987,16705719.195345987,16705719.195345987,16705719.195345987,16705719.195345987,16705719.195345987,16705719.195345987,16705719.195345987,16705719.195345987,20455383.919579387,20557973.094276026,20560253.930087596,20561897.508129086,20562076.148552917,20562093.963682376,20562093.963682376,20562093.963682376,20562093.963682376,20562093.963682376,20562093.963682376,20562093.963682376,20562093.963682376,20562093.963682376,20562093.963682376,20562093.963682376,20562093.963682376,20562093.963682376,20562093.963682376,20562093.963682376
1424,1424,13409147.0,0.9999026535686368,1.0000973559086135,19486425.941091627,19507160.592682213,19507341.13626205,19507520.779294312,19507681.69204691,19507681.69204691,19507681.69204691,19507681.69204691,19507681.69204691,19507681.69204691,19507681.69204691,19507681.69204691,19507681.69204691,19507681.69204691,19507681.69204691,19507681.69204691,19507681.69204691,19507681.69204691,19507681.69204691,19507681.69204691,17653311.94964286,17755901.1243395,17758181.96015107,17759825.53819256,17760004.17861639,17760021.99374585,17760021.99374585,17760021.99374585,17760021.99374585,17760021.99374585,17760021.99374585,17760021.99374585,17760021.99374585,17760021.99374585,17760021.99374585,17760021.99374585,17760021.99374585,17760021.99374585,17760021.99374585,17760021.99374585
1425,1425,13409721.0,0.9999026535686368,1.0000973559086135,19356216.882732548,19376951.534323134,19377132.07790297,19377311.720935233,19377472.63368783,19377472.63368783,19377472.63368783,19377472.63368783,19377472.63368783,19377472.63368783,19377472.63368783,19377472.63368783,19377472.63368783,19377472.63368783,19377472.63368783,19377472.63368783,19377472.63368783,19377472.63368783,19377472.63368783,19377472.63368783,17783510.374222778,17886099.548919417,17888380.384730987,17890023.962772477,17890202.603196308,17890220.418325767,17890220.418325767,17890220.418325767,17890220.418325767,17890220.418325767,17890220.418325767,17890220.418325767,17890220.418325767,17890220.418325767,17890220.418325767,17890220.418325767,17890220.418325767,17890220.418325767,17890220.418325767,17890220.418325767
1426,1426,13410345.0,1.0000026438339937,0.9999973561729961,18479024.4471176,18499759.09870819,18499939.642288025,18500119.285320286,18500280.198072888,18500280.198072888,18500280.198072888,18500280.198072888,18500280.198072888,18500280.198072888,18500280.198072888,18500280.198072888,18500280.198072888,18500280.198072888,18500280.198072888,18500280.198072888,18500280.198072888,18500280.198072888,18500280.198072888,18500280.198072888,18660671.10288425,18763260.27758089,18765541.11339246,18767184.69143395,18767363.33185778,18767381.14698724,18767381.14698724,18767381.14698724,18767381.14698724,18767381.14698724,18767381.14698724,18767381.14698724,18767381.14698724,18767381.14698724,18767381.14698724,18767381.14698724,18767381.14698724,18767381.14698724,18767381.14698724,18767381.14698724
1427,1427,13410974.0,1.0006027954406922,0.9993975677027499,10729660.388866391,10741357.259237245,10741537.712547796,10741717.265879942,10741860.263611237,10741860.263611237,10741860.263611237,10741860.263611237,10741860.263611237,10741860.263611237,10741860.263611237,10741860.263611237,10741860.263611237,10741860.263611237,10741860.263611237,10741860.263611237,10741860.263611237,10741860.263611237,10741860.263611237,10741860.263611237,27262708.416426636,27391325.846383262,27393607.822487835,27395461.05938942,27395639.789177634,27395675.42816526,27395675.42816526,27395675.42816526,27395675.42816526,27395675.42816526,27395675.42816526,27395675.42816526,27395675.42816526,27395675.42816526,27395675.42816526,27395675.42816526,27395675.42816526,27395675.42816526,27395675.42816526,27395675.42816526
1428,1428,13411515.0,1.0008029260058082,0.9991977181671393,8917050.564054746,8928747.4344256,8928927.887736153,8929107.4410683,8929250.438799594,8929250.438799594,8929250.438799594,8929250.438799594,8929250.438799594,8929250.438799594,8929250.438799594,8929250.438799594,8929250.438799594,8929250.438799594,8929250.438799594,8929250.438799594,8929250.438799594,8929250.438799594,8929250.438799594,8929250.438799594,29076694.254692014,29205311.68464864,29207593.66075321,29209446.897654798,29209625.627443008,29209661.26643064,29209661.26643064,29209661.26643064,29209661.26643064,29209661.26643064,29209661.26643064,29209661.26643064,29209661.26643064,29209661.26643064,29209661.26643064,29209661.26643064,29209661.26643064,29209661.26643064,29209661.26643064,29209661.26643064
1429,1429,13412056.0,1.0019043598311892,0.9980992598619792,1275840.049043572,1284594.4346090232,1284774.7976912442,1284954.261362005,1285079.3530641242,1285079.3530641242,1285079.3530641242,1285079.3530641242,1285079.3530641242,1285079.3530641242,1285079.3530641242,1285079.3530641242,1285079.3530641242,1285079.3530641242,1285079.3530641242,1285079.3530641242,1285079.3530641242,1285079.3530641242,1285079.3530641242,1285079.3530641242,26279438.99113789,26437437.484916255,26439720.601955358,26441783.600275584,26441962.41948122,26442015.891230103,26442015.891230103,26442015.891230103,26442015.891230103,26442015.891230103,26442015.891230103,26442015.891230103,26442015.891230103,26442015.891230103,26442015.891230103,26442015.891230103,26442015.891230103,26442015.891230103,26442015.891230103,26442015.891230103
1430,1430,13412573.0,1.0002026543627869,0.9997973866976828,15202073.541818127,15222808.193408715,15222988.73698855,15223168.380020812,15223329.29277341,15223329.29277341,15223329.29277341,15223329.29277341,15223329.29277341,15223329.29277341,15223329.29277341,15223329.29277341,15223329.29277341,15223329.29277341,15223329.29277341,15223329.29277341,15223329.29277341,15223329.29277341,15223329.29277341,15223329.29277341,21938118.800148644,22040707.974845283,22042988.810656853,22044632.388698343,22044811.029122174,22044828.844251633,22044828.844251633,22044828.844251633,22044828.844251633,22044828.844251633,22044828.844251633,22044828.844251633,22044828.844251633,22044828.844251633,22044828.844251633,22044828.844251633,22044828.844251633,22044828.844251633,22044828.844251633,22044828.844251633
1431,1431,13413097.0,1.000302674628223,0.9996974169559872,14063634.449695157,14084369.101285744,14084549.64486558,14084729.287897842,14084890.200650442,14084890.200650442,14084890.200650442,14084890.200650442,14084890.200650442,14084890.200650442,14084890.200650442,14084890.200650442,14084890.200650442,14084890.200650442,14084890.200650442,14084890.200650442,14084890.200650442,14084890.200650442,14084890.200650442,14084890.200650442,23076957.717320476,23179546.89201711,23181827.727828685,23183471.305870175,23183649.946294006,23183667.761423465,23183667.761423465,23183667.761423465,23183667.761423465,23183667.761423465,23183667.761423465,23183667.761423465,23183667.761423465,23183667.761423465,23183667.761423465,23183667.761423465,23183667.761423465,23183667.761423465,23183667.761423465,23183667.761423465
