,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20,FEI-slippagemap_01,FEI-slippagemap_2,FEI-slippagemap_3,FEI-slippagemap_4,FEI-slippagemap_5,FEI-slippagemap_6,FEI-slippagemap_7,FEI-slippagemap_8,FEI-slippagemap_9,FEI-slippagemap_10,FEI-slippagemap_11,FEI-slippagemap_12,FEI-slippagemap_13,FEI-slippagemap_14,FEI-slippagemap_15,FEI-slippagemap_16,FEI-slippagemap_17,FEI-slippagemap_18,FEI-slippagemap_19,FEI-slippagemap_20
908,908,13847644.0,1.0009003600840125,0.9991004498350495,8193935.755459396,8193935.755459396,8193935.755459396,8193935.755459396,8193935.755459396,8193935.755459396,8193935.755459396,8193935.755459396,8193935.755459396,8193935.755459396,8193935.755459396,8193935.755459396,8193935.755459396,8193935.755459396,8193935.755459396,8193935.755459396,8193935.755459396,8193935.755459396,8193935.755459396,8193935.755459396,13631534.524596242,13631534.524596242,13631534.524596242,13631534.524596242,13631534.524596242,13631534.524596242,13631534.524596242,13631534.524596242,13631534.524596242,13631534.524596242,13631534.524596242,13631534.524596242,13631534.524596242,13631534.524596242,13631534.524596242,13631534.524596242,13631534.524596242,13631534.524596242,13631534.524596242,13631534.524596242
909,909,13848187.0,1.0007002100350033,0.9993002799160212,8717693.09492065,8717693.09492065,8717693.09492065,8717693.09492065,8717693.09492065,8717693.09492065,8717693.09492065,8717693.09492065,8717693.09492065,8717693.09492065,8717693.09492065,8717693.09492065,8717693.09492065,8717693.09492065,8717693.09492065,8717693.09492065,8717693.09492065,8717693.09492065,8717693.09492065,8717693.09492065,13107311.166596519,13107311.166596519,13107311.166596519,13107311.166596519,13107311.166596519,13107311.166596519,13107311.166596519,13107311.166596519,13107311.166596519,13107311.166596519,13107311.166596519,13107311.166596519,13107311.166596519,13107311.166596519,13107311.166596519,13107311.166596519,13107311.166596519,13107311.166596519,13107311.166596519,13107311.166596519
910,910,13849238.0,1.0012006602200494,0.9988007796361366,7440726.753467901,7440726.753467901,7440726.753467901,7440726.753467901,7440726.753467901,7440726.753467901,7440726.753467901,7440726.753467901,7440726.753467901,7440726.753467901,7440726.753467901,7440726.753467901,7440726.753467901,7440726.753467901,7440726.753467901,7440726.753467901,7440726.753467901,7440726.753467901,7440726.753467901,7440726.753467901,14369546.555698559,14369546.555698559,14369546.555698559,14369546.555698559,14369546.555698559,14369546.555698559,14369546.555698559,14369546.555698559,14369546.555698559,14369546.555698559,14369546.555698559,14369546.555698559,14369546.555698559,14369546.555698559,14369546.555698559,14369546.555698559,14369546.555698559,14369546.555698559,14369546.555698559,14369546.555698559
911,911,13850112.0,1.001100550165033,0.9989006597141001,7673947.169121911,7673947.169121911,7673947.169121911,7673947.169121911,7673947.169121911,7673947.169121911,7673947.169121911,7673947.169121911,7673947.169121911,7673947.169121911,7673947.169121911,7673947.169121911,7673947.169121911,7673947.169121911,7673947.169121911,7673947.169121911,7673947.169121911,7673947.169121911,7673947.169121911,7673947.169121911,14136041.674154216,14136041.674154216,14136041.674154216,14136041.674154216,14136041.674154216,14136041.674154216,14136041.674154216,14136041.674154216,14136041.674154216,14136041.674154216,14136041.674154216,14136041.674154216,14136041.674154216,14136041.674154216,14136041.674154216,14136041.674154216,14136041.674154216,14136041.674154216,14136041.674154216,14136041.674154216
912,912,13850859.0,1.001000450120021,0.9990005497800716,7915251.514827718,7915251.514827718,7915251.514827718,7915251.514827718,7915251.514827718,7915251.514827718,7915251.514827718,7915251.514827718,7915251.514827718,7915251.514827718,7915251.514827718,7915251.514827718,7915251.514827718,7915251.514827718,7915251.514827718,7915251.514827718,7915251.514827718,7915251.514827718,7915251.514827718,7915251.514827718,13894464.074047972,13894464.074047972,13894464.074047972,13894464.074047972,13894464.074047972,13894464.074047972,13894464.074047972,13894464.074047972,13894464.074047972,13894464.074047972,13894464.074047972,13894464.074047972,13894464.074047972,13894464.074047972,13894464.074047972,13894464.074047972,13894464.074047972,13894464.074047972,13894464.074047972,13894464.074047972
913,913,13851641.0,1.001000450120021,0.9990005497800716,7957505.860157287,7957505.860157287,7957505.860157287,7957505.860157287,7957505.860157287,7957505.860157287,7957505.860157287,7957505.860157287,7957505.860157287,7957505.860157287,7957505.860157287,7957505.860157287,7957505.860157287,7957505.860157287,7957505.860157287,7957505.860157287,7957505.860157287,7957505.860157287,7957505.860157287,7957505.860157287,13852164.084355362,13852164.084355362,13852164.084355362,13852164.084355362,13852164.084355362,13852164.084355362,13852164.084355362,13852164.084355362,13852164.084355362,13852164.084355362,13852164.084355362,13852164.084355362,13852164.084355362,13852164.084355362,13852164.084355362,13852164.084355362,13852164.084355362,13852164.084355362,13852164.084355362,13852164.084355362
914,914,13852228.0,1.001000450120021,0.9990005497800716,8118237.151319107,8118237.151319107,8118237.151319107,8118237.151319107,8118237.151319107,8118237.151319107,8118237.151319107,8118237.151319107,8118237.151319107,8118237.151319107,8118237.151319107,8118237.151319107,8118237.151319107,8118237.151319107,8118237.151319107,8118237.151319107,8118237.151319107,8118237.151319107,8118237.151319107,8118237.151319107,13691265.169563051,13691265.169563051,13691265.169563051,13691265.169563051,13691265.169563051,13691265.169563051,13691265.169563051,13691265.169563051,13691265.169563051,13691265.169563051,13691265.169563051,13691265.169563051,13691265.169563051,13691265.169563051,13691265.169563051,13691265.169563051,13691265.169563051,13691265.169563051,13691265.169563051,13691265.169563051
915,915,13853515.0,1.0009003600840125,0.9991004498350495,8197727.552397616,8197727.552397616,8197727.552397616,8197727.552397616,8197727.552397616,8197727.552397616,8197727.552397616,8197727.552397616,8197727.552397616,8197727.552397616,8197727.552397616,8197727.552397616,8197727.552397616,8197727.552397616,8197727.552397616,8197727.552397616,8197727.552397616,8197727.552397616,8197727.552397616,8197727.552397616,13637037.321454842,13637037.321454842,13637037.321454842,13637037.321454842,13637037.321454842,13637037.321454842,13637037.321454842,13637037.321454842,13637037.321454842,13637037.321454842,13637037.321454842,13637037.321454842,13637037.321454842,13637037.321454842,13637037.321454842,13637037.321454842,13637037.321454842,13637037.321454842,13637037.321454842,13637037.321454842
916,916,13854543.0,1.0009003600840125,0.9991004498350495,8214605.20442276,8214605.20442276,8214605.20442276,8214605.20442276,8214605.20442276,8214605.20442276,8214605.20442276,8214605.20442276,8214605.20442276,8214605.20442276,8214605.20442276,8214605.20442276,8214605.20442276,8214605.20442276,8214605.20442276,8214605.20442276,8214605.20442276,8214605.20442276,8214605.20442276,8214605.20442276,13620143.089636883,13620143.089636883,13620143.089636883,13620143.089636883,13620143.089636883,13620143.089636883,13620143.089636883,13620143.089636883,13620143.089636883,13620143.089636883,13620143.089636883,13620143.089636883,13620143.089636883,13620143.089636883,13620143.089636883,13620143.089636883,13620143.089636883,13620143.089636883,13620143.089636883,13620143.089636883
917,917,13855057.0,1.001000450120021,0.9990005497800716,7991778.532579106,7991778.532579106,7991778.532579106,7991778.532579106,7991778.532579106,7991778.532579106,7991778.532579106,7991778.532579106,7991778.532579106,7991778.532579106,7991778.532579106,7991778.532579106,7991778.532579106,7991778.532579106,7991778.532579106,7991778.532579106,7991778.532579106,7991778.532579106,7991778.532579106,7991778.532579106,13827153.462068865,13827153.462068865,13827153.462068865,13827153.462068865,13827153.462068865,13827153.462068865,13827153.462068865,13827153.462068865,13827153.462068865,13827153.462068865,13827153.462068865,13827153.462068865,13827153.462068865,13827153.462068865,13827153.462068865,13827153.462068865,13827153.462068865,13827153.462068865,13827153.462068865,13827153.462068865
918,918,13855583.0,1.0013007802860714,0.9987009095451821,7319928.838531035,7319928.838531035,7319928.838531035,7319928.838531035,7319928.838531035,7319928.838531035,7319928.838531035,7319928.838531035,7319928.838531035,7319928.838531035,7319928.838531035,7319928.838531035,7319928.838531035,7319928.838531035,7319928.838531035,7319928.838531035,7319928.838531035,7319928.838531035,7319928.838531035,7319928.838531035,14677367.833176227,14677367.833176227,14677367.833176227,14677367.833176227,14677367.833176227,14677367.833176227,14677367.833176227,14677367.833176227,14677367.833176227,14677367.833176227,14677367.833176227,14677367.833176227,14677367.833176227,14677367.833176227,14677367.833176227,14677367.833176227,14677367.833176227,14677367.833176227,14677367.833176227,14677367.833176227
919,919,13856445.0,1.0013007802860714,0.9987009095451821,7346733.317637164,7346733.317637164,7346733.317637164,7346733.317637164,7346733.317637164,7346733.317637164,7346733.317637164,7346733.317637164,7346733.317637164,7346733.317637164,7346733.317637164,7346733.317637164,7346733.317637164,7346733.317637164,7346733.317637164,7346733.317637164,7346733.317637164,7346733.317637164,7346733.317637164,7346733.317637164,14650527.83352123,14650527.83352123,14650527.83352123,14650527.83352123,14650527.83352123,14650527.83352123,14650527.83352123,14650527.83352123,14650527.83352123,14650527.83352123,14650527.83352123,14650527.83352123,14650527.83352123,14650527.83352123,14650527.83352123,14650527.83352123,14650527.83352123,14650527.83352123,14650527.83352123,14650527.83352123
920,920,13857181.0,1.0013007802860714,0.9987009095451821,7358378.065735107,7358378.065735107,7358378.065735107,7358378.065735107,7358378.065735107,7358378.065735107,7358378.065735107,7358378.065735107,7358378.065735107,7358378.065735107,7358378.065735107,7358378.065735107,7358378.065735107,7358378.065735107,7358378.065735107,7358378.065735107,7358378.065735107,7358378.065735107,7358378.065735107,7358378.065735107,14638867.735837603,14638867.735837603,14638867.735837603,14638867.735837603,14638867.735837603,14638867.735837603,14638867.735837603,14638867.735837603,14638867.735837603,14638867.735837603,14638867.735837603,14638867.735837603,14638867.735837603,14638867.735837603,14638867.735837603,14638867.735837603,14638867.735837603,14638867.735837603,14638867.735837603,14638867.735837603
921,921,13857916.0,1.0013007802860714,0.9987009095451821,7365799.639292999,7365799.639292999,7365799.639292999,7365799.639292999,7365799.639292999,7365799.639292999,7365799.639292999,7365799.639292999,7365799.639292999,7365799.639292999,7365799.639292999,7365799.639292999,7365799.639292999,7365799.639292999,7365799.639292999,7365799.639292999,7365799.639292999,7365799.639292999,7365799.639292999,7365799.639292999,14631436.405317275,14631436.405317275,14631436.405317275,14631436.405317275,14631436.405317275,14631436.405317275,14631436.405317275,14631436.405317275,14631436.405317275,14631436.405317275,14631436.405317275,14631436.405317275,14631436.405317275,14631436.405317275,14631436.405317275,14631436.405317275,14631436.405317275,14631436.405317275,14631436.405317275,14631436.405317275
922,922,13858558.0,1.0013007802860714,0.9987009095451821,7304538.183715924,7304538.183715924,7304538.183715924,7304538.183715924,7304538.183715924,7304538.183715924,7304538.183715924,7304538.183715924,7304538.183715924,7304538.183715924,7304538.183715924,7304538.183715924,7304538.183715924,7304538.183715924,7304538.183715924,7304538.183715924,7304538.183715924,7304538.183715924,7304538.183715924,7304538.183715924,14692779.001775494,14692779.001775494,14692779.001775494,14692779.001775494,14692779.001775494,14692779.001775494,14692779.001775494,14692779.001775494,14692779.001775494,14692779.001775494,14692779.001775494,14692779.001775494,14692779.001775494,14692779.001775494,14692779.001775494,14692779.001775494,14692779.001775494,14692779.001775494,14692779.001775494,14692779.001775494
923,923,13859711.0,1.001100550165033,0.9989006597141001,7687594.688048485,7687594.688048485,7687594.688048485,7687594.688048485,7687594.688048485,7687594.688048485,7687594.688048485,7687594.688048485,7687594.688048485,7687594.688048485,7687594.688048485,7687594.688048485,7687594.688048485,7687594.688048485,7687594.688048485,7687594.688048485,7687594.688048485,7687594.688048485,7687594.688048485,7687594.688048485,14309237.632938622,14309237.632938622,14309237.632938622,14309237.632938622,14309237.632938622,14309237.632938622,14309237.632938622,14309237.632938622,14309237.632938622,14309237.632938622,14309237.632938622,14309237.632938622,14309237.632938622,14309237.632938622,14309237.632938622,14309237.632938622,14309237.632938622,14309237.632938622,14309237.632938622,14309237.632938622
924,924,13860213.0,1.0014009103641,0.9986010494402381,7058872.0705710435,7058872.0705710435,7058872.0705710435,7058872.0705710435,7058872.0705710435,7058872.0705710435,7058872.0705710435,7058872.0705710435,7058872.0705710435,7058872.0705710435,7058872.0705710435,7058872.0705710435,7058872.0705710435,7058872.0705710435,7058872.0705710435,7058872.0705710435,7058872.0705710435,7058872.0705710435,7058872.0705710435,7058872.0705710435,14938784.261410482,14938784.261410482,14938784.261410482,14938784.261410482,14938784.261410482,14938784.261410482,14938784.261410482,14938784.261410482,14938784.261410482,14938784.261410482,14938784.261410482,14938784.261410482,14938784.261410482,14938784.261410482,14938784.261410482,14938784.261410482,14938784.261410482,14938784.261410482,14938784.261410482,14938784.261410482
925,925,13860883.0,1.0014009103641,0.9986010494402381,7118390.759003638,7118390.759003638,7118390.759003638,7118390.759003638,7118390.759003638,7118390.759003638,7118390.759003638,7118390.759003638,7118390.759003638,7118390.759003638,7118390.759003638,7118390.759003638,7118390.759003638,7118390.759003638,7118390.759003638,7118390.759003638,7118390.759003638,7118390.759003638,7118390.759003638,7118390.759003638,14879181.384217987,14879181.384217987,14879181.384217987,14879181.384217987,14879181.384217987,14879181.384217987,14879181.384217987,14879181.384217987,14879181.384217987,14879181.384217987,14879181.384217987,14879181.384217987,14879181.384217987,14879181.384217987,14879181.384217987,14879181.384217987,14879181.384217987,14879181.384217987,14879181.384217987,14879181.384217987
926,926,13861573.0,1.0013007802860714,0.9987009095451821,7174260.435310178,7174260.435310178,7174260.435310178,7174260.435310178,7174260.435310178,7174260.435310178,7174260.435310178,7174260.435310178,7174260.435310178,7174260.435310178,7174260.435310178,7174260.435310178,7174260.435310178,7174260.435310178,7174260.435310178,7174260.435310178,7174260.435310178,7174260.435310178,7174260.435310178,7174260.435310178,14823233.857308302,14823233.857308302,14823233.857308302,14823233.857308302,14823233.857308302,14823233.857308302,14823233.857308302,14823233.857308302,14823233.857308302,14823233.857308302,14823233.857308302,14823233.857308302,14823233.857308302,14823233.857308302,14823233.857308302,14823233.857308302,14823233.857308302,14823233.857308302,14823233.857308302,14823233.857308302
927,927,13862259.0,1.0013007802860714,0.9987009095451821,7291111.460712925,7291111.460712925,7291111.460712925,7291111.460712925,7291111.460712925,7291111.460712925,7291111.460712925,7291111.460712925,7291111.460712925,7291111.460712925,7291111.460712925,7291111.460712925,7291111.460712925,7291111.460712925,7291111.460712925,7291111.460712925,7291111.460712925,7291111.460712925,7291111.460712925,7291111.460712925,14706223.691505494,14706223.691505494,14706223.691505494,14706223.691505494,14706223.691505494,14706223.691505494,14706223.691505494,14706223.691505494,14706223.691505494,14706223.691505494,14706223.691505494,14706223.691505494,14706223.691505494,14706223.691505494,14706223.691505494,14706223.691505494,14706223.691505494,14706223.691505494,14706223.691505494,14706223.691505494
928,928,13862826.0,1.0012006602200494,0.9988007796361366,7581068.111638116,7581068.111638116,7581068.111638116,7581068.111638116,7581068.111638116,7581068.111638116,7581068.111638116,7581068.111638116,7581068.111638116,7581068.111638116,7581068.111638116,7581068.111638116,7581068.111638116,7581068.111638116,7581068.111638116,7581068.111638116,7581068.111638116,7581068.111638116,7581068.111638116,7581068.111638116,14415893.672902953,14415893.672902953,14415893.672902953,14415893.672902953,14415893.672902953,14415893.672902953,14415893.672902953,14415893.672902953,14415893.672902953,14415893.672902953,14415893.672902953,14415893.672902953,14415893.672902953,14415893.672902953,14415893.672902953,14415893.672902953,14415893.672902953,14415893.672902953,14415893.672902953,14415893.672902953
929,929,13863709.0,1.000800280056007,0.9992003598800331,8551182.037778703,8551182.037778703,8551182.037778703,8551182.037778703,8551182.037778703,8551182.037778703,8551182.037778703,8551182.037778703,8551182.037778703,8551182.037778703,8551182.037778703,8551182.037778703,8551182.037778703,8551182.037778703,8551182.037778703,8551182.037778703,8551182.037778703,8551182.037778703,8551182.037778703,8551182.037778703,13460797.092380553,13460797.092380553,13460797.092380553,13460797.092380553,13460797.092380553,13460797.092380553,13460797.092380553,13460797.092380553,13460797.092380553,13460797.092380553,13460797.092380553,13460797.092380553,13460797.092380553,13460797.092380553,13460797.092380553,13460797.092380553,13460797.092380553,13460797.092380553,13460797.092380553,13460797.092380553
930,930,13864233.0,1.001000450120021,0.9990005497800716,8055426.6252996875,8055426.6252996875,8055426.6252996875,8055426.6252996875,8055426.6252996875,8055426.6252996875,8055426.6252996875,8055426.6252996875,8055426.6252996875,8055426.6252996875,8055426.6252996875,8055426.6252996875,8055426.6252996875,8055426.6252996875,8055426.6252996875,8055426.6252996875,8055426.6252996875,8055426.6252996875,8055426.6252996875,8055426.6252996875,13940990.498752046,13940990.498752046,13940990.498752046,13940990.498752046,13940990.498752046,13940990.498752046,13940990.498752046,13940990.498752046,13940990.498752046,13940990.498752046,13940990.498752046,13940990.498752046,13940990.498752046,13940990.498752046,13940990.498752046,13940990.498752046,13940990.498752046,13940990.498752046,13940990.498752046,13940990.498752046
931,931,13864780.0,1.0012006602200494,0.9988007796361366,7526970.477960545,7526970.477960545,7526970.477960545,7526970.477960545,7526970.477960545,7526970.477960545,7526970.477960545,7526970.477960545,7526970.477960545,7526970.477960545,7526970.477960545,7526970.477960545,7526970.477960545,7526970.477960545,7526970.477960545,7526970.477960545,7526970.477960545,7526970.477960545,7526970.477960545,7526970.477960545,14470058.637923801,14470058.637923803,14470058.637923803,14470058.637923803,14470058.637923803,14470058.637923803,14470058.637923803,14470058.637923803,14470058.637923803,14470058.637923803,14470058.637923803,14470058.637923803,14470058.637923803,14470058.637923803,14470058.637923803,14470058.637923803,14470058.637923803,14470058.637923803,14470058.637923803,14470058.637923803
932,932,13865354.0,1.0013007802860714,0.9987009095451821,7243163.437903825,7243163.437903825,7243163.437903825,7243163.437903825,7243163.437903825,7243163.437903825,7243163.437903825,7243163.437903825,7243163.437903825,7243163.437903825,7243163.437903825,7243163.437903825,7243163.437903825,7243163.437903825,7243163.437903825,7243163.437903825,7243163.437903825,7243163.437903825,7243163.437903825,7243163.437903825,14754236.412168171,14754236.412168171,14754236.412168171,14754236.412168171,14754236.412168171,14754236.412168171,14754236.412168171,14754236.412168171,14754236.412168171,14754236.412168171,14754236.412168171,14754236.412168171,14754236.412168171,14754236.412168171,14754236.412168171,14754236.412168171,14754236.412168171,14754236.412168171,14754236.412168171,14754236.412168171
933,933,13865929.0,1.0013007802860714,0.9987009095451821,7137885.825469657,7137885.825469657,7137885.825469657,7137885.825469657,7137885.825469657,7137885.825469657,7137885.825469657,7137885.825469657,7137885.825469657,7137885.825469657,7137885.825469657,7137885.825469657,7137885.825469657,7137885.825469657,7137885.825469657,7137885.825469657,7137885.825469657,7137885.825469657,7137885.825469657,7137885.825469657,14859659.023271719,14859659.023271719,14859659.023271719,14859659.023271719,14859659.023271719,14859659.023271719,14859659.023271719,14859659.023271719,14859659.023271719,14859659.023271719,14859659.023271719,14859659.023271719,14859659.023271719,14859659.023271719,14859659.023271719,14859659.023271719,14859659.023271719,14859659.023271719,14859659.023271719,14859659.023271719
934,934,13866430.0,1.0020019011404844,0.9980020984608854,5207700.25202925,5207700.25202925,5207700.25202925,5207700.25202925,5207700.25202925,5207700.25202925,5207700.25202925,5207700.25202925,5207700.25202925,5207700.25202925,5207700.25202925,5207700.25202925,5207700.25202925,5207700.25202925,5207700.25202925,5207700.25202925,5207700.25202925,5207700.25202925,5207700.25202925,5207700.25202925,16793220.3578335,16793220.3578335,16793220.3578335,16793220.3578335,16793220.3578335,16793220.3578335,16793220.3578335,16793220.3578335,16793220.3578335,16793220.3578335,16793220.3578335,16793220.3578335,16793220.3578335,16793220.3578335,16793220.3578335,16793220.3578335,16793220.3578335,16793220.3578335,16793220.3578335,16793220.3578335
935,935,13866983.0,1.0021021013305984,0.9979023082300623,5172929.1089787,5172929.1089787,5172929.1089787,5172929.1089787,5172929.1089787,5172929.1089787,5172929.1089787,5172929.1089787,5172929.1089787,5172929.1089787,5172929.1089787,5172929.1089787,5172929.1089787,5172929.1089787,5172929.1089787,5172929.1089787,5172929.1089787,5172929.1089787,5172929.1089787,5172929.1089787,16828064.79240066,16828064.79240066,16828064.79240066,16828064.79240066,16828064.79240066,16828064.79240066,16828064.79240066,16828064.79240066,16828064.79240066,16828064.79240066,16828064.79240066,16828064.79240066,16828064.79240066,16828064.79240066,16828064.79240066,16828064.79240066,16828064.79240066,16828064.79240066,16828064.79240066,16828064.79240066
936,936,13867608.0,1.0021021013305984,0.9979023082300623,5116789.347924486,5116789.347924486,5116789.347924486,5116789.347924486,5116789.347924486,5116789.347924486,5116789.347924486,5116789.347924486,5116789.347924486,5116789.347924486,5116789.347924486,5116789.347924486,5116789.347924486,5116789.347924486,5116789.347924486,5116789.347924486,5116789.347924486,5116789.347924486,5116789.347924486,5116789.347924486,16884323.818824593,16884323.818824593,16884323.818824593,16884323.818824593,16884323.818824593,16884323.818824593,16884323.818824593,16884323.818824593,16884323.818824593,16884323.818824593,16884323.818824593,16884323.818824593,16884323.818824593,16884323.818824593,16884323.818824593,16884323.818824593,16884323.818824593,16884323.818824593,16884323.818824593,16884323.818824593
937,937,13868210.0,1.0021021013305984,0.9979023082300623,5178531.409080211,5178531.409080211,5178531.409080211,5178531.409080211,5178531.409080211,5178531.409080211,5178531.409080211,5178531.409080211,5178531.409080211,5178531.409080211,5178531.409080211,5178531.409080211,5178531.409080211,5178531.409080211,5178531.409080211,5178531.409080211,5178531.409080211,5178531.409080211,5178531.409080211,5178531.409080211,16897539.01752143,16897539.01752143,16897539.01752143,16897539.01752143,16897539.01752143,16897539.01752143,16897539.01752143,16897539.01752143,16897539.01752143,16897539.01752143,16897539.01752143,16897539.01752143,16897539.01752143,16897539.01752143,16897539.01752143,16897539.01752143,16897539.01752143,16897539.01752143,16897539.01752143,16897539.01752143
938,938,13868803.0,1.0022023115407315,0.9978025279772647,4774497.134358938,4774497.134358938,4774497.134358938,4774497.134358938,4774497.134358938,4774497.134358938,4774497.134358938,4774497.134358938,4774497.134358938,4774497.134358938,4774497.134358938,4774497.134358938,4774497.134358938,4774497.134358938,4774497.134358938,4774497.134358938,4774497.134358938,4774497.134358938,4774497.134358938,4774497.134358938,17302459.000428207,17302459.000428207,17302459.000428207,17302459.000428207,17302459.000428207,17302459.000428207,17302459.000428207,17302459.000428207,17302459.000428207,17302459.000428207,17302459.000428207,17302459.000428207,17302459.000428207,17302459.000428207,17302459.000428207,17302459.000428207,17302459.000428207,17302459.000428207,17302459.000428207,17302459.000428207
939,939,13869929.0,1.0024027620250628,0.9976029974017542,4185912.2963824086,4185912.2963824086,4185912.2963824086,4185912.2963824086,4185912.2963824086,4185912.2963824086,4185912.2963824086,4185912.2963824086,4185912.2963824086,4185912.2963824086,4185912.2963824086,4185912.2963824086,4185912.2963824086,4185912.2963824086,4185912.2963824086,4185912.2963824086,4185912.2963824086,4185912.2963824086,4185912.2963824086,4185912.2963824086,17892440.52417801,17892440.52417801,17892440.52417801,17892440.52417801,17892440.52417801,17892440.52417801,17892440.52417801,17892440.52417801,17892440.52417801,17892440.52417801,17892440.52417801,17892440.52417801,17892440.52417801,17892440.52417801,17892440.52417801,17892440.52417801,17892440.52417801,17892440.52417801,17892440.52417801,17892440.52417801
940,940,13871734.0,1.0044094732575855,0.9956098848378199,607.7971085956448,607.7971085956448,607.7971085956448,607.7971085956448,607.7971085956448,607.7971085956448,607.7971085956448,607.7971085956448,607.7971085956448,607.7971085956448,607.7971085956448,607.7971085956448,607.7971085956448,607.7971085956448,607.7971085956448,607.7971085956448,607.7971085956448,607.7971085956448,607.7971085956448,607.7971085956448,19332311.625102695,19332311.625102695,19332311.625102695,19332311.625102695,19332311.625102695,19332311.625102695,19332311.625102695,19332311.625102695,19332311.625102695,19332311.625102695,19332311.625102695,19332311.625102695,19332311.625102695,19332311.625102695,19332311.625102695,19332311.625102695,19332311.625102695,19332311.625102695,19332311.625102695,19332311.625102695
941,941,13873901.0,1.002904063656376,0.997104345508594,2907375.5216421415,2907375.5216421415,2907375.5216421415,2907375.5216421415,2907375.5216421415,2907375.5216421415,2907375.5216421415,2907375.5216421415,2907375.5216421415,2907375.5216421415,2907375.5216421415,2907375.5216421415,2907375.5216421415,2907375.5216421415,2907375.5216421415,2907375.5216421415,2907375.5216421415,2907375.5216421415,2907375.5216421415,2907375.5216421415,19174446.18904647,19174446.18904647,19174446.18904647,19174446.18904647,19174446.18904647,19174446.18904647,19174446.18904647,19174446.18904647,19174446.18904647,19174446.18904647,19174446.18904647,19174446.18904647,19174446.18904647,19174446.18904647,19174446.18904647,19174446.18904647,19174446.18904647,19174446.18904647,19174446.18904647,19174446.18904647
942,942,13875022.0,1.0055148762691397,0.9945153707823776,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,19167347.966725424,19167347.966725424,19167347.966725424,19167347.966725424,19167347.966725424,19167347.966725424,19167347.966725424,19167347.966725424,19167347.966725424,19167347.966725424,19167347.966725424,19167347.966725424,19167347.966725424,19167347.966725424,19167347.966725424,19167347.966725424,19167347.966725424,19167347.966725424,19167347.966725424,19167347.966725424
943,943,13876117.0,1.0055148762691397,0.9945153707823776,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,19430901.426809616,19430901.426809616,19430901.426809616,19430901.426809616,19430901.426809616,19430901.426809616,19430901.426809616,19430901.426809616,19430901.426809616,19430901.426809616,19430901.426809616,19430901.426809616,19430901.426809616,19430901.426809616,19430901.426809616,19430901.426809616,19430901.426809616,19430901.426809616,19430901.426809616,19430901.426809616
944,944,13877260.0,1.0055148762691397,0.9945153707823776,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,310.9405118003034,19424940.234093715,19424940.234093715,19424940.234093715,19424940.234093715,19424940.234093715,19424940.234093715,19424940.234093715,19424940.234093715,19424940.234093715,19424940.234093715,19424940.234093715,19424940.234093715,19424940.234093715,19424940.234093715,19424940.234093715,19424940.234093715,19424940.234093715,19424940.234093715,19424940.234093715,19424940.234093715
945,945,13879299.0,1.0055148762691397,0.9945153707823776,1409.0591645451047,1409.0591645451047,1409.0591645451047,1409.0591645451047,1409.0591645451047,1409.0591645451047,1409.0591645451047,1409.0591645451047,1409.0591645451047,1409.0591645451047,1409.0591645451047,1409.0591645451047,1409.0591645451047,1409.0591645451047,1409.0591645451047,1409.0591645451047,1409.0591645451047,1409.0591645451047,1409.0591645451047,1409.0591645451047,19425667.859756183,19425667.859756183,19425667.859756183,19425667.859756183,19425667.859756183,19425667.859756183,19425667.859756183,19425667.859756183,19425667.859756183,19425667.859756183,19425667.859756183,19425667.859756183,19425667.859756183,19425667.859756183,19425667.859756183,19425667.859756183,19425667.859756183,19425667.859756183,19425667.859756183,19425667.859756183
