,index,blocknum,p0vs1,p1vs0,MKR-slippagemap_01,MKR-slippagemap_2,MKR-slippagemap_3,MKR-slippagemap_4,MKR-slippagemap_5,MKR-slippagemap_6,MKR-slippagemap_7,MKR-slippagemap_8,MKR-slippagemap_9,MKR-slippagemap_10,MKR-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
475,475,14870144.0,0.6633321217982434,1.50754044186655,40.874173364753034,118.45461484458599,195.26315686356617,271.30747940532285,346.5951854610227,421.1338036050595,494.93078711289587,567.9935150121781,640.3292924027709,711.9453528498893,782.8488572531792,127.12950733518163,177.57082033687405,227.5102588364816,276.95281656315495,276.9579867952916,276.96310558525425,276.9681734449793,276.9731908811711,276.9781583955248,276.98307648474423
476,476,14870750.0,0.6782220167615252,1.4744434348724742,32.07002322391722,108.8785652428974,184.92288778465408,260.2105938403539,334.7492119843907,408.5461954922271,481.6089233915094,553.9447007821021,625.5607612292206,696.4642656325103,766.6623032820397,134.15127145971175,185.09950288773888,235.54081588943131,285.48025438903886,334.92281211571225,334.92798234784885,334.9331011378115,334.93816899753654,334.94318643372833,334.9481539480821
477,477,14871361.0,0.6849009318185542,1.4600651766450257,70.74968122793894,146.79400376969562,222.08170982539548,296.62032796943225,370.41731147726864,443.48003937655096,515.8158167671436,587.431877214262,658.3353816175519,728.5334192670813,798.0330094439495,108.67891537101953,160.1391590621511,211.08739049017822,261.52870349187066,311.4681419914782,360.91069971815153,360.9158699502882,360.92098874025083,360.9260565999759,360.9310740361677
478,478,14872169.0,0.6870960153085679,1.4554006684945044,58.30786182117283,134.3521843629295,209.63989041862936,284.17850856266614,357.9754920705025,431.03821996978485,503.37399736037753,574.990057807496,645.8935622107858,716.0915998603152,785.5911900371834,117.2146969289712,168.67494062010275,219.62317204812987,270.06448504982234,320.0039235494299,369.4464812761032,369.4516515082399,369.4567702982025,369.4618381579275,369.46685559411935
479,479,14874150.0,0.6840111835555326,1.4619644006431853,75.93976182022382,151.9840843619805,227.27179041768036,301.8104085617171,375.60739206955355,448.6701199688358,521.0058973594286,592.621957806547,663.5254622098367,733.7234998593661,803.2230900362343,105.12636437607736,156.5866080672089,207.53483949523604,257.9761524969285,307.915590996536,357.3581487232094,357.3633189553461,357.36843774530865,357.3735056050337,357.3785230412255
480,480,14874566.0,0.6826445965591353,1.4648911088441805,6.798090784585586,83.60663280356576,159.65095534532244,234.9386614010223,309.47727954505905,383.2742630528955,456.33699095217776,528.6727683427705,600.288828789889,671.1923331931787,741.3903708427081,151.34745480118966,202.29568622921678,252.73699923090922,302.67643773051674,352.1189954571901,352.1241656893268,352.12928447928937,352.1343523390144,352.13936977520626,352.14433728956
481,481,14876113.0,0.6799875999910512,1.4706150524114856,21.645348868732448,98.45389088771262,174.4982134294693,249.78591948516916,324.3245376292059,398.12152113704235,471.1842490363246,543.5200264269173,615.1360868740358,686.0395912773256,756.237628926855,141.23109400806624,192.17932543609336,242.6206384377858,292.5600769373934,342.0026346640667,342.00780489620337,342.012923686166,342.01799154589105,342.02300898208284,342.02797649643657
482,482,14876615.0,0.6761228887935316,1.4790210723148158,43.90845175015756,120.71699376913774,196.76131631089441,272.0490223665943,346.58764051063105,420.38462401846743,493.44735191774976,565.7831293083425,637.3991897554608,708.3026941587507,778.5007318082801,126.13436621299483,177.08259764102195,227.52391064271438,277.46334914232193,326.9059068689953,326.911077101132,326.91619589109456,326.9212637508196,326.9262811870114,326.9312487013652
483,483,14877254.0,0.6695965271085288,1.4934366585176735,4.008911243047537,81.58935272288049,158.39789474186068,234.44221728361734,309.7299233393172,384.268541483354,458.0655249911904,531.1282528904727,603.4640302810653,675.0800907281838,745.9835951314736,151.69995152490196,202.1412645265944,252.08070302620195,301.52326075287533,301.52843098501194,301.5335497749746,301.5386176346996,301.5436350708914,301.5486025852452,301.5535206744646
484,484,14878517.0,0.6695965271085288,1.4934366585176735,4.146333263601819,81.72677474343477,158.53531676241496,234.57963930417162,309.8673453598715,384.40596350390825,458.20294701174464,531.265674911027,603.6014523016197,675.217512748738,746.1210171520279,151.60792927018798,202.04924227188042,251.98868077148796,301.43123849816135,301.436408730298,301.4415275202606,301.44659537998564,301.45161281617743,301.4565803305312,301.4614984197506
485,485,14879348.0,0.6764610178569788,1.478281783580064,41.95653335694014,118.76507537592032,194.809397917677,270.0971039733769,344.6357221174136,418.43270562525004,491.49543352453236,563.831210915125,635.4472713622434,706.3507757655333,776.5488134150627,127.45450870561965,178.40274013364677,228.8440531353392,278.78349163494676,328.2260493616201,328.23121959375675,328.2363383837194,328.24140624344443,328.2464236796362,328.25139119398995
486,486,14880325.0,0.6781542013413909,1.4745908792159617,32.39014788420796,109.19868990318814,185.2430124449448,260.5307185006447,335.06933664468147,408.86632015251786,481.9290480518002,554.2648254423929,625.8808858895113,696.7843902928012,766.9824279423304,133.9341630561262,184.88239448415334,235.32370748584577,285.2631459854533,334.7057037121267,334.7108739442633,334.71599273422595,334.721060593951,334.7260780301428,334.73104554449657
487,487,14882464.0,0.678900544059595,1.472969802057219,28.051665974628396,104.86020799360857,180.90453053536524,256.1922365910651,330.7308547351019,404.5278382429383,477.5905661422206,549.9263435328132,621.5424039799317,692.4459083832215,762.6439460327509,136.87804562253683,187.82627705056396,238.2675900522564,288.20702855186397,337.6495862785373,337.65475651067396,337.6598753006366,337.6649431603616,337.66996059655344,337.67492811090716
488,488,14882970.0,0.6732219469110869,1.4853942367569175,60.73943172240247,137.54797374138263,213.59229628313932,288.8800023388392,363.41862048287595,437.21560399071234,510.27833188999466,582.6141092805874,654.2301697277057,725.1336741309956,795.331711780525,114.77853700169317,165.7267684297203,216.16808143141273,266.10751993102025,315.55007765769363,315.5552478898303,315.5603666797929,315.5654345395179,315.5704519757097,315.5754194900635
489,489,14885364.0,0.6716753929783604,1.4888144041808262,69.75926248162045,146.56780450060063,222.6121270423573,297.8998330980572,372.43845124209395,446.23543474993033,519.2981626492126,591.6339400398053,663.2500004869238,734.1535048902136,804.3515425397429,108.7130712776596,159.66130270568672,210.10261570737916,260.04205420698673,309.48461193366006,309.4897821657967,309.49490095575936,309.49996881548435,309.5049862516762,309.5099537660299
490,490,14885916.0,0.6692618292610225,1.494183526205533,5.893291001199503,83.47373248103246,160.28227450001265,236.3265970417693,311.6143030974692,386.15292124150596,459.94990474934235,533.0126326486246,605.3484100392174,676.9644704863358,747.8679748896257,150.43839219486458,200.879705196557,250.81914369616456,300.2617014228379,300.2668716549746,300.2719904449372,300.27705830466226,300.28207574085405,300.2870432552078,300.2919613444272
491,491,14887071.0,0.6657908735993022,1.5019731264773049,26.45665648506846,104.03709796490142,180.8456399838816,256.8899625256383,332.17766858133814,406.7162867253749,480.5132702332113,553.5759981324936,625.9117755230862,697.5278359702047,768.4313403734945,136.71109844344915,187.15241144514158,237.09184994474913,286.53440767142246,286.5395779035591,286.54469669352176,286.5497645532468,286.5547819894386,286.5597495037924,286.5646675930118
492,492,14888922.0,0.6617421129787933,1.511162702791513,50.09620280789572,127.67664428772868,204.48518630670887,280.5295088484655,355.8172149041654,430.35583304820216,504.15281655603854,577.2155444553209,649.5513218459135,721.167382293032,792.0708866963218,121.01920450186921,171.46051750356165,221.3999560031692,270.84251372984255,270.8476839619792,270.85280275194185,270.85787061166684,270.8628880478587,270.8678555622124,270.8727736514318
493,493,14890435.0,0.6638629732658272,1.506334952046761,37.84139565164894,115.4218371314819,192.23037915046206,268.27470169221874,343.5624077479186,418.1010258919554,491.89800939979176,564.9607372990741,637.2965146896668,708.9125751367852,779.8160795400751,129.14210010670203,179.58341310839447,229.52285160800201,278.96540933467537,278.97057956681203,278.9756983567746,278.98076621649966,278.98578365269145,278.99075116704523,278.99566925626465
494,494,14890981.0,0.6660572298988576,1.5013724873939922,24.825789747990818,102.40623122782378,179.21477324680396,255.25909578856061,330.5468018442605,405.08541998829725,478.88240349613363,551.945131395416,624.2809087860087,695.896969233127,766.8004736364169,137.79716445386316,188.23847745555557,238.17791595516314,287.6204736818365,287.62564391397314,287.6307627039358,287.6358305636608,287.6408479998526,287.64581551420633,287.65073360342575
495,495,14891620.0,0.6631994752711945,1.5078419650303274,41.497855387940696,119.07829686777366,195.88683888675382,271.9311614285105,347.21886748421036,421.75748562824714,495.5544691360835,568.6171970353658,640.9529744259586,712.5690348730769,783.4725392763668,126.7158165744692,177.15712957616162,227.0965680757692,276.5391258024425,276.5442960345792,276.5494148245418,276.5544826842669,276.55950012045867,276.5644676348124,276.5693857240318
496,496,14895815.0,0.6518253627824244,1.5341532519252312,31.501470878573613,109.82033925501163,187.4007807348446,264.2093227538248,340.25364529558146,415.5413513512813,490.0799694953181,563.8769530031544,636.9396809024367,709.2754582930295,780.891518740148,132.23391620324634,182.17335470285389,231.61591242952724,231.6210826616639,231.6262014516265,231.63126931135156,231.63628674754335,231.6412542618971,231.64617235111652,231.65104150694552
497,497,14899074.0,0.6457272154673158,1.5486415564446905,68.71987691541996,147.038745291858,224.61918677169095,301.4277287906711,377.4720513324278,452.75975738812764,527.2983755321644,601.0953590400009,674.1580869392832,746.4938643298758,818.1099247769943,108.08744803440035,158.0268865340079,207.46944426068126,207.47461449281792,207.47973328278053,207.48480114250557,207.48981857869737,207.49478609305112,207.49970418227053,207.50457333809953
498,498,14901212.0,0.6476672086505278,1.544002825283665,56.820241842251036,135.13911021868907,212.71955169852203,289.5280937175022,365.5724162592589,440.86012231495874,515.3987404589955,589.1957239668319,662.2584518661142,734.5942292567069,806.2102897038253,115.78301053481455,165.7224490344221,215.16500676109547,215.17017699323213,215.17529578319474,215.18036364291976,215.18538107911158,215.19034859346533,215.19526668268475,215.20013583851375
499,499,14902049.0,0.6492233988243518,1.5403018464997613,47.02292955334152,125.34179792977955,202.9222394096125,279.73078142859265,355.77510397034933,431.06281002604925,505.60142817008597,579.3984116779224,652.4611395772047,724.7969169677974,796.4129774149159,122.13634951820735,172.07578801781492,221.51834574448827,221.52351597662494,221.52863476658754,221.5337026263126,221.53872006250438,221.54368757685813,221.54860566607755,221.55347482190655
500,500,14903251.0,0.6513041370711316,1.5353810041756053,34.41222114978308,112.7310895262211,190.31153100605405,267.12007302503423,343.1643955667909,418.4521016224908,492.99071976652755,566.7877032743639,639.8504311736463,712.1862085642389,783.8022690113573,130.33729180125783,180.27673030086538,229.71928802753874,229.7244582596754,229.729577049638,229.73464490936303,229.73966234555485,229.7446298599086,229.74954794912802,229.754417104957
501,501,14903794.0,0.6532608853014217,1.5307819930755369,22.502221150424116,100.82108952686214,178.4015310066951,255.21007302567526,331.25439556743197,406.5421016231318,481.0807197671686,554.8777032750049,627.9404311742873,700.27620856488,771.8922690119985,138.10661104438287,188.04604954399042,237.48860727066378,237.49377750280044,237.49889629276305,237.5039641524881,237.5089815886799,237.51394910303364,237.51886719225305,237.52373634808205
502,502,14906254.0,0.6518905453187027,1.533999851940037,30.89451942583448,109.2133878022725,186.79382928210546,263.6023713010856,339.6466938428423,414.93439989854215,489.47301804257893,563.2700015504154,636.3327294496977,708.6685068402903,780.2845672874088,132.62957754819644,182.56901604780398,232.01157377447734,232.016744006614,232.0218627965766,232.02693065630166,232.03194809249345,232.0369156068472,232.04183369606662,232.04670285189562
503,503,14910770.0,0.6500678958227987,1.5383008550734352,42.09022942523189,120.40909780166992,197.98953928150286,274.79808130048303,350.8424038422397,426.1301098979396,500.66872804197635,574.4657115498128,647.5284394490951,719.8642168396877,791.4802772868062,125.34104978039738,175.28048828000493,224.7230460066783,224.72821623881495,224.73333502877756,224.7384028885026,224.7434203246944,224.74838783904815,224.75330592826757,224.75817508409656
504,504,14911305.0,0.6524122403208208,1.5327732041144024,27.761229426003126,106.08009780244114,183.6605392822741,260.4690813012543,336.51340384301096,411.8011098987108,486.3397280427476,560.136711550584,633.1994394498663,705.5352168404589,777.1512772875774,134.67308321680903,184.61252171641658,234.05507944308994,234.0602496752266,234.0653684651892,234.07043632491425,234.07545376110605,234.0804212754598,234.08533936467924,234.0902085205082
505,505,14912556.0,0.6542414628506261,1.528487655983852,16.834920865181548,95.15378924161958,172.73423072145252,249.5427727404327,325.58709528218935,400.87480133788927,475.413419481926,549.2104029897624,622.2731308890448,694.6089082796374,766.2249687267558,141.81183169981304,191.7512701994206,241.19382792609395,241.1989981582306,241.20411694819322,241.20918480791826,241.21420224411006,241.2191697584638,241.22408784768325,241.22895700351222
506,506,14914516.0,0.6499379017430711,1.5386085306274584,42.95461432551178,121.2734827019498,198.85392418178276,275.66246620076294,351.7067887425196,426.9944947982195,501.53311294225625,575.3300964500926,648.3928243493749,720.7286017399676,792.3446621870861,124.77918338419445,174.718621883802,224.16117961047536,224.16634984261202,224.17146863257463,224.17653649229968,224.18155392849147,224.18652144284522,224.19143953206463,224.19630868789363
507,507,14915283.0,0.6459209530044182,1.5481770568807665,67.29232978207033,145.61119815850836,223.19163963834131,300.0001816573215,376.0445041990782,451.33221025477803,525.8708283988148,599.6678119066512,672.7305398059335,745.0663171965261,816.6823776436446,109.00943318334224,158.9488716829498,208.39142940962316,208.39659964175982,208.40171843172243,208.40678629144747,208.41180372763927,208.41677124199302,208.42168933121243,208.42655848704143
508,508,14917862.0,0.6481207117293676,1.542922455497094,53.83854261059139,132.1574109870294,209.73785246686236,286.54639448584254,362.5907170275992,437.8784230832991,512.4170412273359,586.2140247351723,659.2767526344545,731.6125300250472,803.2285904721657,117.71491330749592,167.65435180710347,217.09690953377682,217.1020797659135,217.1071985558761,217.11226641560114,217.11728385179293,217.12225136614668,217.12716945536613,217.1320386111951
509,509,14921106.0,0.6510436805336931,1.5359952487062771,36.00653753843676,114.32540591487478,191.90584739470773,268.7143894136879,344.7587119554446,420.04641801114445,494.58503615518123,568.3820196630177,641.4447475622999,713.7805249528926,785.3965854000111,129.2990383081194,179.23847680772698,228.68103453440034,228.68620476653697,228.6913235564996,228.69639141622463,228.70140885241645,228.7063763667702,228.71129445598962,228.71616361181862
510,510,14922526.0,0.6488340010856226,1.5412262586837464,49.42179907617624,127.74066745261426,205.32110893244723,282.1296509514274,358.17397349318406,433.4616795488839,508.0002976929207,581.7972812007571,654.8600091000394,727.1957864906321,798.8118469377505,120.57928301698847,170.51872151659603,219.9612792432694,219.96644947540602,219.97156826536866,219.97663612509368,219.9816535612855,219.98662107563925,219.99153916485866,219.99640832068766
511,511,14923330.0,0.6475376946362238,1.5443116412887496,57.3135546432775,135.63242301971553,213.2128644995485,290.02140651852864,366.0657290602853,441.3534351159852,515.892053260022,589.6890367678584,662.7517646671407,735.0875420577333,806.7036025048518,115.46352335564691,165.40296185525446,214.84551958192782,214.85068981406448,214.8558086040271,214.86087646375213,214.86589389994393,214.87086141429768,214.87577950351712,214.88064865934612
512,512,14924577.0,0.644888357405286,1.5506559988515047,73.77450890342824,152.09337727986627,229.67381875969923,306.4823607786794,382.52668332043606,457.8143893761359,532.3530075201727,606.1499910280091,679.2127189272915,751.5484963178841,823.1645567650025,104.8255637848118,154.76500228441935,204.2075600110927,204.21273024322937,204.21784903319198,204.22291689291703,204.22793432910882,204.23290184346257,204.23781993268202,204.24268908851099
513,513,14934182.0,0.6420572232495276,1.557493575010155,12.141880332181447,91.24782642839835,169.56669480483637,247.14713628466933,323.9556783036495,400.0000008454062,475.28770690110605,549.8263250451428,623.6233085529792,696.6860364522615,769.0218138428543,143.52092193475588,192.96347966142923,192.9686498935659,192.9737686835285,192.97883654325355,192.98385397944534,192.9888214937991,192.9937395830185,192.9986087388475,193.00342944816387
514,514,14935098.0,0.635859684709053,1.5726740097661087,50.650453767097375,129.7563998633143,208.07526823975232,285.6557097195853,362.46425173856545,438.50857428032214,513.7962803360219,588.3348984800588,662.1318819878951,735.1946098871774,807.5303872777702,118.9140322657982,168.35658999247156,168.36176022460822,168.36687901457083,168.37194687429587,168.37696431048766,168.38193182484142,168.38684991406083,168.39171906988983,168.3965397792062
515,515,14937586.0,0.6267066964468617,1.5956427554860022,29.218801759021222,109.11973626698567,188.22568236320257,266.5445507396406,344.12499221947354,420.9335342384537,496.9778567802104,572.2655628359103,646.8041809799471,720.6011644877834,793.6638923870657,131.44440448445442,131.4495747165911,131.4546935065537,131.45976136627874,131.46477880247053,131.46974631682428,131.47466440604373,131.4795335618727,131.48435427118906,131.4891270160687
516,516,14938430.0,0.6245796181132366,1.601076901966243,42.859589752776145,122.7605242607406,201.8664703569575,280.1853387333955,357.7657802132285,434.57432223220866,510.61864477396534,585.9063508296653,660.444968973702,734.2419524815384,807.3046803808206,122.90976900328003,122.91493923541668,122.9200580253793,122.92512588510434,122.93014332129614,122.9351108356499,122.94002892486931,122.94489808069831,122.94971879001467,122.95449153489429
517,517,14939510.0,0.6242674219692668,1.6018776005409279,44.91659277139064,124.81752727935509,203.923473375572,282.24234175201,359.822783231843,436.6313252508232,512.6756477925799,587.9633538482797,662.5019719923165,736.2989555001528,809.3616833994352,121.62526517848977,121.63043541062643,121.63555420058904,121.64062206031409,121.64563949650588,121.65060701085963,121.65552510007906,121.66039425590806,121.66521496522441,121.66998771010402
518,518,14940993.0,0.627208237316994,1.5943668155215813,26.128232649221353,106.0291671571858,185.13511325340272,263.4539816298407,341.0344231096737,417.8429651286539,493.88728767041056,569.1749937261104,643.7136118701471,717.5105953779836,790.5733232772659,133.3820973881894,133.38726762032607,133.39238641028868,133.39745427001372,133.40247170620552,133.40743922055927,133.41235730977868,133.41722646560768,133.42204717492405,133.42681991980368
519,519,14941621.0,0.6300998963451729,1.587049935733037,7.341237985933974,87.24217249389842,166.34811859011532,244.66698696655337,322.2474284463863,399.0559704653665,475.1002930071232,550.387999062823,624.9266172068598,698.7236007146962,771.7863286139785,145.19303201733655,145.1982022494732,145.20332103943582,145.20838889916084,145.21340633535266,145.2183738497064,145.22329193892583,145.22816109475482,145.2329818040712,145.2377545489508
520,520,14943357.0,0.6331314942849393,1.579450728682204,67.92684195188889,147.0327880481058,225.35165642454382,302.9320979043768,379.740639923357,455.7849624651136,531.0726685208135,605.6112866648502,679.4082701726867,752.470998071969,824.8067754625616,107.95126234927483,157.39382007594818,157.39899030808485,157.40410909804746,157.4091769577725,157.4141943939643,157.41916190831805,157.42407999753746,157.42894915336646,157.43376986268282
521,521,14944308.0,0.6426995694755879,1.555936937714074,8.196302328810724,87.30224842502764,165.62111680146566,243.20155828129862,320.0101003002788,396.0544228420355,471.34212889773534,545.8807470417721,619.6777305496086,692.7404584488908,765.0762358394835,146.0555859438802,195.49814367055356,195.5033139026902,195.50843269265283,195.51350055237785,195.51851798856967,195.52348550292342,195.52840359214284,195.53327274797184,195.5380934572882
522,522,14945230.0,0.6398140629446121,1.5629540798114168,26.13500784938098,105.2409539455979,183.55982232203593,261.14026380186885,337.94880582084903,413.9931283626057,489.2808344183056,563.8194525623423,637.6164360701788,710.6791639694611,783.0149413600537,134.55186497575866,183.99442270243202,183.99959293456868,184.0047117245313,184.00977958425634,184.01479702044813,184.01976453480188,184.0246826240213,184.0295517798503,184.03437248916666
523,523,14945904.0,0.6412231328393574,1.5595195319482107,17.23196545695139,96.3379115531683,174.65677992960633,252.2372214094393,329.04576342841943,405.0900859701761,480.377792025876,554.9164101699128,628.7133936777492,701.7761215770315,774.1118989676241,140.25472750952852,189.69728523620188,189.70245546833854,189.70757425830115,189.7126421180262,189.717659554218,189.72262706857174,189.72754515779116,189.73241431362015,189.73723502293652
524,524,14947926.0,0.6401340339638891,1.5621728371599306,24.161965456578393,103.26791155279531,181.58677992923333,259.16722140906626,335.97576342804643,412.0200859698031,487.307792025503,561.8464101695398,635.6433936773761,708.7061215766585,781.0418989672512,135.81460316931617,185.25716089598953,185.2623311281262,185.2674499180888,185.27251777781385,185.27753521400564,185.2825027283594,185.2874208175788,185.2922899734078,185.29711068272417
525,525,14949155.0,0.6365594801899973,1.5709451058705852,46.28855232201129,125.39449841822821,203.71336679466623,281.29380827449916,358.10235029347933,434.146672835236,509.43437889093593,583.9729970349726,657.7699805428091,730.8327084420914,803.168485832684,121.68937572785677,171.13193345453013,171.1371036866668,171.1422224766294,171.14729033635444,171.15230777254624,171.1572752869,171.1621933761194,171.1670625319484,171.17188324126477
526,526,14949846.0,0.6394942518628602,1.5637357131623606,27.94915625745601,107.05510235367292,185.37397073011095,262.9544122099439,339.76295422892406,415.80727677068074,491.0949828263806,565.6336009704174,639.4305844782538,712.4933123775361,784.8290897681288,133.39136932795657,182.83392705462992,182.8390972867666,182.8442160767292,182.84928393645424,182.85430137264603,182.85926888699979,182.8641869762192,182.8690561320482,182.87387684136456
527,527,14950348.0,0.6374512429631616,1.5687474313353722,40.87261625676042,119.97856235297733,198.29743072941537,275.8778722092483,352.6864142282285,428.7307367699852,504.01844282568504,578.5570609697218,652.3540444775582,725.4167723768405,797.7525497674332,125.13958521958929,174.58214294626265,174.5873131783993,174.59243196836192,174.59749982808697,174.60251726427876,174.6074847786325,174.61240286785193,174.61727202368093,174.6220927329973
528,528,14952471.0,0.6359232706775239,1.5725167580902997,50.38583914564515,129.49178524186206,207.81065361830008,285.39109509813306,362.19963711711324,438.24395965886987,513.5316657145697,588.0702838586066,661.8672673664429,734.9299952657252,807.265772656318,119.08231217457327,168.52486990124663,168.5300401333833,168.5351589233459,168.54022678307095,168.54524421926274,168.5502117336165,168.5551298228359,168.5599989786649,168.56481968798127
529,529,14953133.0,0.6316770378357519,1.5830874641671224,77.46371567366492,156.56966176988183,234.88853014631985,312.46897162615284,389.277513645133,465.32183618688964,540.6095422425896,615.1481603866263,688.9451438944627,762.007871793745,834.3436491843377,101.91983037973962,151.362388106413,151.36755833854963,151.37267712851227,151.37774498823728,151.3827624244291,151.38772993878285,151.39264802800227,151.39751718383127,151.40233789314763
530,530,14954413.0,0.6143591164347707,1.6277124783354209,29.181351592537084,109.88526305735975,189.7861975653242,268.8921436615411,347.2110120379791,424.7914535178121,501.5999955367923,577.644318078549,652.9320241342488,727.4706422782856,801.2676257861219,81.39452870809096,81.39964749805357,81.4047153577786,81.4097327939704,81.41470030832416,81.41961839754359,81.42448755337257,81.42930826268893,81.43408100756855,81.43880626517289
531,531,14954939.0,0.6147278240707871,1.6267361925769088,26.51119032397326,107.21510178879592,187.11603629676037,266.2219823929773,344.54085076941533,422.12129224924826,498.92983426822843,574.9741568099851,650.261862865685,724.8004810097217,798.5974645175581,83.03553318177907,83.04065197174168,83.04571983146673,83.05073726765852,83.05570478201227,83.0606228712317,83.0654920270607,83.07031273637705,83.07508548125666,83.079810738861
532,532,14955920.0,0.6085506292447272,1.6432486500607204,67.80217423359144,148.5060856984141,228.40702020637855,307.5129663025955,385.8318346790335,463.41227615886646,540.2208181778466,616.2651407196033,691.5528467753031,766.09146491934,839.8884484271763,57.77910479635443,57.78422358631705,57.789291446042085,57.794308882233885,57.799276396587636,57.80419448580706,57.80906364163606,57.813884350952414,57.81865709583203,57.823382353436365
533,533,14956430.0,0.6219620154084777,1.6078152286249239,60.03864535833912,139.93957986630357,219.0455259625205,297.3643943389585,374.94483581879143,451.7533778377716,527.7977003795284,603.0854064352282,677.624024579265,751.4210080871013,824.4837359863836,112.20228933609219,112.20745956822886,112.21257835819146,112.2176462179165,112.2226636541083,112.22763116846205,112.23254925768148,112.23741841351047,112.24223912282683,112.24701186770645
534,534,14958290.0,0.6297849408899358,1.5878436194217682,9.29719841105678,89.19813291902122,168.30407901523813,246.62294739167615,324.2033888715091,401.0119308904893,477.05625343224597,552.3439594879459,626.8825776319826,700.679561139819,773.7422890391014,143.9607921770876,143.96596240922426,143.97108119918687,143.97614905891191,143.98116649510374,143.9861340094575,143.9910520986769,143.9959212545059,144.00074196382224,144.00551470870187
535,535,14959193.0,0.627208237316994,1.5943668155215813,26.087379857993717,105.98831436595816,185.09426046217507,263.4131288386131,340.9935703184461,417.80211233742625,493.8464348791829,569.1341409348828,643.6727590789195,717.469742586756,790.5324704860383,133.40772080208433,133.412891034221,133.4180098241836,133.42307768390864,133.42809512010044,133.4330626344542,133.4379807236736,133.4428498795026,133.44767058881897,133.45244333369857
536,536,14959718.0,0.6524774815448527,1.5326199421201907,27.317801164052764,105.63666954049079,183.21711102032376,260.0256530393039,336.0699755810606,411.35768163676045,485.8962997807972,559.6932832886337,632.756011187916,705.0917885785086,776.7078490256271,134.9624143945866,184.90185289419418,234.34441062086754,234.34958085300417,234.3546996429668,234.35976750269182,234.36478493888364,234.3697524532374,234.3746705424568,234.3795396982858
537,537,14960574.0,0.6567978584694807,1.5225384600526477,1.5175198801152936,79.83638825655332,157.41682973638626,234.22537175536644,310.2696942971231,385.557400352823,460.09601849685976,533.8930020046962,606.9557299039784,679.2915072945711,750.9075677416896,151.85287776301567,201.79231626262322,251.23487398929657,251.24004422143324,251.24516301139585,251.2502308711209,251.25524830731268,251.26021582166643,251.26513391088585,251.27000306671485
538,538,14961751.0,0.6546341058776417,1.5275708842870936,14.422111621728416,92.74097999816644,170.3214214779994,247.12996349697957,323.1742860387362,398.46199209443614,473.00061023847286,546.7975937463093,619.8603216455916,692.1960990361843,763.8121594833027,143.39091703612542,193.33035553573296,242.77291326240632,242.77808349454298,242.7832022845056,242.78827014423064,242.79328758042246,242.7982550947762,242.80317318399563,242.80804233982462
539,539,14962909.0,0.6396861193238861,1.5632666862569198,26.811114852051894,105.91706094826881,184.23592932470683,261.81637080453976,338.62491282351994,414.6692353652766,489.95694142097653,564.4955595650133,638.2925430728496,711.355270972132,783.6910483627247,134.119303250032,183.56186097670536,183.56703120884202,183.57214999880463,183.57721785852968,183.58223529472147,183.58720280907522,183.59212089829464,183.59699005412364,183.60181076344
540,540,14963489.0,0.6430852856350637,1.5550037022110894,5.845729987745904,84.95167608396282,163.27054446040083,240.85098594023378,317.65952795921396,393.70385050097065,468.9915565566705,543.5301747007072,617.3271582085437,690.389886107826,762.7256634984187,147.5668032507558,197.00936097742917,197.01453120956583,197.01964999952844,197.02471785925346,197.02973529544528,197.03470280979903,197.03962089901844,197.04449005484744,197.0493107641638
541,541,14964652.0,0.6476024484056873,1.5441572255661935,57.226282809593634,135.54515118603166,213.12559266586462,289.93413468484476,365.97845722660145,441.2661632823013,515.8047814263381,589.6017649341745,662.6644928334568,735.0002702240495,806.6163306711679,115.52004085127967,165.45947935088722,214.90203707756058,214.90720730969724,214.91232609965985,214.9173939593849,214.9224113955767,214.92737890993044,214.93229699914986,214.93716615497885
542,542,14965575.0,0.6498079336582601,1.5389162677196693,43.74352633775925,122.06239471419727,199.64283619403022,276.4513782130104,352.4957007547671,427.78340681046694,502.3220249545037,576.1190084623402,649.1817363616224,721.5175137522151,793.1335741993336,124.26648289333498,174.20592139294254,223.6484791196159,223.65364935175253,223.65876814171514,223.6638360014402,223.668853437632,223.67382095198576,223.67873904120518,223.68360819703418
543,543,14966075.0,0.6617421129787933,1.511162702791513,50.085685970708774,127.66612745054172,204.4746694695219,280.51899201127856,355.80669806697847,430.3453162110152,504.14229971885163,577.205027618134,649.5408050087266,721.156865455845,792.0603698591349,121.02616453048154,171.46747753217397,221.40691603178152,270.84947375845485,270.8546439905915,270.85976278055415,270.8648306402792,270.869848076471,270.87481559082477,270.8797336800442
544,544,14966658.0,0.6748395390395636,1.481833742911992,51.198261495496915,128.0068035144771,204.05112605623376,279.33883211193364,353.8774502559704,427.6744337638068,500.7371616630891,573.0729390536818,644.6889995008003,715.5925039040901,785.7905415536194,121.20990699004037,172.1581384180675,222.59945141975993,272.5388899193675,321.9814476460408,321.98661787817747,321.9917366681401,321.99680452786515,322.00182196405694,322.0067894784107
