,index,blocknum,p0vs1,p1vs0,MKR-slippagemap_01,MKR-slippagemap_2,MKR-slippagemap_3,MKR-slippagemap_4,MKR-slippagemap_5,MKR-slippagemap_6,MKR-slippagemap_7,MKR-slippagemap_8,MKR-slippagemap_9,MKR-slippagemap_10,MKR-slippagemap_11,MKR-slippagemap_12,MKR-slippagemap_13,MKR-slippagemap_14,MKR-slippagemap_15,MKR-slippagemap_16,MKR-slippagemap_17,MKR-slippagemap_18,MKR-slippagemap_19,MKR-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
203,203,12806063.0,1.2595927579815014,0.7939073908320186,0.039888417133666615,0.07882588001527255,0.11756915234743487,0.1561192009270062,0.19447699076746655,0.23264347883656286,0.2860286909311952,0.34939472257532067,0.38699301646594075,0.4263905906830808,0.47021597177857505,0.5125117579951485,0.5493655903000233,0.5860356235186581,0.6225227724506897,0.6588279511352753,0.694952065003386,0.731163466007255,0.7672609668356912,0.8031784366602865,0.05817961385813298,0.10718574526588669,0.1559474654783991,0.2044660008986074,0.252742556697748,0.30077834834699885,0.34857457310118184,0.39613242149690336,0.4434530892049147,0.4905377520863376,0.5373875944380295,0.5840037838863232,0.6303874832422034,0.6765398585089034,0.7224620532694331,0.7681552261177383,0.8136205122653428,0.8588590527410668,0.9038719769753384,0.9486604065608915
204,204,12808090.0,1.253686857047541,0.7976473505952045,0.04271089783234072,0.08172631055648662,0.12054714101827979,0.15917436443516686,0.1976089423919871,0.2358518374530141,0.2739040039315561,0.31176639335625594,0.3494399512472705,0.3869256249581401,0.4301758098784326,0.47386991766996067,0.5121098643638832,0.5488533084980496,0.5854135007483753,0.6217913565959489,0.6579877879028734,0.6941375554590206,0.7303073205800805,0.7662966944435425,0.05462374883219729,0.10353196561547898,0.15219626775781434,0.20061786689905234,0.24879797315720217,0.29673779478360257,0.344438525584254,0.3919013565388363,0.43912748365999693,0.4861180788605611,0.5328743181494424,0.5793973689025972,0.6256884019468909,0.6717485660290299,0.7175790166563422,0.7631808989244024,0.8085553512477475,0.8537035049025969,0.8986264965413359,0.9433254462965637
205,205,12808942.0,1.2506817663938115,0.7995639073586066,0.04024770908498003,0.07932168422140548,0.11820078933225318,0.15688599159539068,0.1953782627006723,0.2336785605586432,0.2717878466100569,0.3097070709149063,0.34743718054074546,0.38497911909596383,0.4263044448286418,0.4700641389501117,0.5103304853428643,0.5471290819754951,0.5837441524418601,0.6201766144200496,0.6564273795846262,0.6925308405272949,0.728754895641575,0.7647982922388673,0.05770187372242558,0.10653679062093865,0.15512815190760973,0.20347717797938294,0.25158507163066185,0.2994530376080544,0.3470822782735314,0.3944739727308817,0.44162931716177584,0.4885494793824093,0.535235643631173,0.5816889688383561,0.6279106171313504,0.673901745168063,0.7196635037056869,0.7651970371600519,0.8105034831554265,0.8555839720646422,0.900439635206757,0.945071587163071
206,206,12810462.0,1.2544392572398735,0.797168929646133,0.040021796461852964,0.07903720918599887,0.11785803964779203,0.1564852630646791,0.19491984102149934,0.23316273608252633,0.2712149025610684,0.3090772919857682,0.34675084987678273,0.3842365235876523,0.42748670850794485,0.4711808162994729,0.5094207629933954,0.5461642071275619,0.5827243993778874,0.6191022552254611,0.6552986865323855,0.6914484540885327,0.7276182192095928,0.7636075930730548,0.05799622600948198,0.10690444279276368,0.15556874493509903,0.20399034407633704,0.2521704503344869,0.3001102719608873,0.34781100276153865,0.39527383371612096,0.4424999608372816,0.48949055603784575,0.536246795326727,0.5827698460798819,0.6290608791241756,0.6751210432063145,0.7209514938336269,0.7665533761016872,0.8119278284250321,0.8570759820798817,0.9019989737186206,0.9466979234738484
207,207,12818888.0,1.274415797808243,0.7846732610501321,0.040729525889482115,0.07943407598236996,0.11794559584379664,0.15626505062113247,0.19439339161487632,0.23233157896381557,0.27008055827326216,0.3076412718367255,0.3483243365322452,0.3921059174664298,0.4330484047049307,0.4698654022031355,0.5064987863761174,0.5429494663452139,0.579218360444019,0.6153063684135794,0.6515485412235316,0.6876099631900359,0.7234915388807494,0.7588979831568831,0.05715348883722498,0.10645452163680454,0.15550967885189274,0.20432018709810224,0.25288726026497976,0.3012121189994115,0.3492959663113583,0.3971400071378305,0.4447454358366159,0.4921134438238017,0.5392452150733474,0.5861419256290094,0.6328047514375892,0.6792348596753891,0.7254334040230594,0.7714015451759165,0.8171404294777688,0.8626512010813345,0.9079350016031681,0.9529929568278471
208,208,12820236.0,1.2779889835114187,0.7824793585093256,0.04123146966311009,0.07987800862340722,0.11833180734712855,0.15659382683925283,0.19466502282780757,0.23254634823851197,0.27023874722443264,0.3077431659238539,0.35035205451941326,0.3940680136488967,0.4329830895123532,0.4697449069213758,0.5063233839808884,0.542719432664218,0.5789339664549835,0.6150683060032146,0.6512561573200611,0.687263531078027,0.7230253920100869,0.7583458288026534,0.056519671566092146,0.10589471281836918,0.15502350432219691,0.20390727553746527,0.25254725136087675,0.3009446476838548,0.3491006708568202,0.3970165293130137,0.44469341700641113,0.4921325250359907,0.539335045390175,0.586302149973387,0.6330350189181712,0.6795348195925471,0.7258027101828047,0.7718398518352821,0.8176473914629091,0.8632264824190433,0.9085782500784396,0.9537038425371461
209,209,12823433.0,1.2952284202131326,0.7720645906113208,0.03966655028215335,0.07806271440535065,0.1162673870596949,0.1542815225888427,0.19210606964827562,0.22974197639135918,0.2678527816467053,0.31172200677157386,0.35537244387055533,0.3922631475677517,0.42896986730827835,0.46549351854863996,0.5018350185363365,0.5379952734095645,0.5741758717711741,0.6103094861007824,0.6462628924524032,0.6818722800722203,0.7171397800758691,0.752231387911883,0.058568924985701376,0.1082659298583257,0.1577150822166518,0.2069176184377966,0.2558747709068574,0.3045877556323826,0.3530577995976142,0.40128610848280255,0.44927389012567165,0.4970223420569388,0.544532659119339,0.5918060330971414,0.6388436399391281,0.6856466556735197,0.7322162519381297,0.77855359557266,0.82465983976964,0.8705361403861025,0.9161836472014665,0.961603494912976
210,210,12824436.0,1.2939339038836932,0.7728370027236616,0.03950686660541348,0.07792223303798863,0.11614600963604409,0.15417915789077702,0.1920226221470216,0.22967734930088587,0.26714428523771816,0.311035448987221,0.3547077161115678,0.3922728729418514,0.42899794948881836,0.46553986731991887,0.5018995402780709,0.5380778786208716,0.5742430665923096,0.6103947495446003,0.6463661366568622,0.6820263250150448,0.7173114592998925,0.7524206192335712,0.05877195012315362,0.10844411474392675,0.15786854814639698,0.20704649103234585,0.2559791682475856,0.3046678080330878,0.353113621737441,0.4013178232457768,0.44928161657818855,0.4970062034815618,0.5444927748806986,0.5917425144170138,0.6387566103686956,0.6855362346901199,0.7320825548307833,0.778396733325761,0.8244799358135095,0.8703333053831145,0.9159579915385269,0.9613551329420552
211,211,12826895.0,1.2903161370751661,0.7750038701885552,0.03893231789413174,0.07740534665536401,0.11568649943132343,0.15377673620978413,0.19167700562897422,0.22938825609911218,0.26691142972321774,0.30887869558435244,0.35261651993516135,0.3922070596124507,0.42898726374957163,0.46558403352888644,0.5019982850591754,0.5382309284806087,0.5743498324822278,0.6105557812488672,0.6465811610012485,0.6823939007817086,0.7177320013127346,0.7528938605782971,0.05950168971307684,0.10909940297876594,0.15844976328313873,0.20755399681484984,0.2564133333896435,0.3050289982338739,0.35340220352111784,0.40153415581230295,0.44942605966714977,0.4970791172886126,0.5444945158597664,0.5916734392238979,0.6386170716412258,0.6853265808529982,0.73180313409789,0.7780479020073223,0.8240620288230714,0.869846673897027,0.9154029776440528,0.9607320822160054
212,212,12833541.0,1.3364081112591086,0.7482744167557028,0.04165142586701613,0.07943817060813634,0.11703646449875642,0.15643403871589645,0.20025941981139073,0.24255520602796413,0.2794090383328389,0.31607907155147374,0.3525662204835053,0.38887139916809094,0.42499551303620164,0.4612069140400707,0.49730441486850685,0.5332218846931022,0.5687297531896246,0.6039620025421119,0.6390185408736817,0.6739002411789238,0.7086079768726158,0.7431426169094348,0.05601821144520393,0.10651672306212515,0.15676338392588596,0.20675945421855774,0.25650617994536773,0.3060048040419658,0.35525656203524897,0.40426269344300264,0.45302441365551505,0.5015429490757234,0.549819504874864,0.5978552965241148,0.6456515212782978,0.6932093696740194,0.7405300373820307,0.7876147002634536,0.8344645426151455,0.8810807320634393,0.9274644314193194,0.9736168066860194
213,213,12834918.0,1.3377451209144147,0.7475265537253096,0.041392103857856875,0.07915996057007305,0.11673945649115657,0.1567799392903133,0.20058341482519745,0.24220238113822282,0.27903779308760235,0.315689496467119,0.3521584070653537,0.3884454373413284,0.4245514935951772,0.46077828437612856,0.4968577402917302,0.5327572589623526,0.5682144043698316,0.6034290440430439,0.6384680581960012,0.6733323225778342,0.7080227109951294,0.7425400885018685,0.056365305363525194,0.10688907018875718,0.15716086182151442,0.2071819321748665,0.2569535383857879,0.3064769151527063,0.3557533054140583,0.4047839443836233,0.45357005107326565,0.5021128475967572,0.5504135508898065,0.5984733641814587,0.6462934885376265,0.6938751225023163,0.7412194535186695,0.7883276697267463,0.8352009389447553,0.8818404412023974,0.9282473352408005,0.9744227913587794
214,214,12836883.0,1.3128316783951912,0.7617122716161165,0.0412670413449397,0.07939538233868354,0.11733356968762279,0.1550825489970694,0.19264326256053274,0.23332632725605243,0.277107908190237,0.3180503954287379,0.3548673929269427,0.3915007770999247,0.42795145706902116,0.4642203511678262,0.5003083591373867,0.5365505319473388,0.5726119539138431,0.6084935296045565,0.6438999738806903,0.679097011280963,0.7141185127188041,0.7489653500047618,0.056515230540810556,0.1065613177202916,0.15635780994609347,0.20590595705483739,0.2552069898544169,0.30426214706950516,0.35307265531571463,0.4016397284825922,0.4499645872170239,0.4980484345289707,0.5458924753554428,0.5934979040542283,0.6408659120414141,0.6879976832909599,0.7348943938466217,0.7815572196552016,0.8279873278930014,0.8741858722406718,0.920154013393529,0.9658928976953811
215,215,12839948.0,1.310208769964327,0.7632371442813858,0.041269451755013516,0.07943593982410982,0.11741208054397707,0.1551988252850973,0.19279711917571737,0.2321946933928574,0.27602007448835164,0.31831586070492507,0.3551696930097999,0.3918397262284347,0.4283268751604662,0.46463205384505185,0.5007561677131626,0.5369675687170317,0.5730650695454679,0.6089825393700632,0.6444904078665855,0.6797226572190728,0.7147791955506426,0.7496608958558848,0.056509681892192375,0.10650575218486415,0.15625247791167415,0.2057511020082722,0.25500286000155536,0.3040089914093091,0.3527707116218215,0.4012892470420298,0.44956580284117037,0.49760159449042124,0.5453978192446042,0.5929556676403257,0.6402763353483372,0.6873609982297599,0.7342108405814519,0.7808270300297456,0.8272107293856258,0.8733631046523258,0.9192852994128555,0.9649784722611607
216,216,12843517.0,1.3069375023882395,0.7651475286099331,0.03932989889531813,0.07755367549337358,0.11558682374810651,0.1534302880043511,0.19108501515821535,0.22855195109504767,0.2724431148445505,0.3161153819688973,0.3536805387991809,0.3904056153461478,0.4269475331772483,0.4633072061354004,0.4994855444782011,0.5356507324496391,0.5718024154019298,0.6077738025141916,0.6434339908723743,0.678719125157222,0.7138282850909007,0.7487623465327634,0.059040305352837066,0.10896144155383711,0.15863360617461023,0.20805803957708047,0.2572359824630293,0.30616865967826906,0.3548572994637713,0.4033031131681245,0.4515073146764603,0.499471108008872,0.5471956949122453,0.5946822663113821,0.6419320058476973,0.6889461017993791,0.7357257261208034,0.7822720462614668,0.8285862247564445,0.874669427244193,0.920522796813798,0.9661474829692104
217,217,12844821.0,1.2932871309765583,0.7732234985164526,0.04136026947556602,0.07977563590814117,0.11799941250619662,0.15603256076092956,0.19387602501717416,0.2315307521710384,0.2689976881078707,0.3128888518573736,0.3565611189817204,0.39412627581200393,0.4308513523589709,0.4673932701900714,0.5037529431482235,0.5399312814910242,0.5760964694624622,0.6122481524147528,0.6482195395270146,0.6838797278851974,0.719164862170045,0.7542740221037237,0.056374180832019755,0.10604634545279289,0.15547077885526311,0.204648721741212,0.2535813989564517,0.30227003874195396,0.35071585244630715,0.398920053954643,0.44688384728705466,0.49460843419042794,0.5420950055895647,0.5893447451258799,0.6363588410775617,0.683138465398986,0.7296847855396494,0.7759989640346271,0.8220821665223756,0.8679355360919806,0.913560222247393,0.9589573636509213
218,218,12846908.0,1.2762011401075655,0.7835755419523558,0.03900018308662272,0.07768538534976022,0.11617765645504183,0.15447795431301273,0.19258724036442645,0.2305064646692758,0.268236574295115,0.30577851285033336,0.34710383858301136,0.3908635327044812,0.4311298790972339,0.46792847572986473,0.5045435461962295,0.540976008174419,0.5772267733389956,0.6133302342816644,0.6495542893959446,0.6855976859932369,0.7214613268951038,0.7568170988381142,0.059362751440750004,0.1086884409349576,0.15776813100421302,0.20660304790272613,0.2551944091893972,0.3035434352611704,0.3516513289124493,0.3995192948898419,0.44714853555531886,0.49454023001266917,0.5416955744435633,0.5886157366641968,0.6353019009129606,0.6817552261201436,0.727976874413138,0.7739680024498504,0.8197297609874744,0.8652632944418394,0.910569740437214,0.9556502293464297
219,219,12861609.0,1.2296009252087816,0.813271997034488,0.040711769166244215,0.0801192737710942,0.11933024223843837,0.15834565496258426,0.19716648542437742,0.23579370884126452,0.27422828679808475,0.31247118185911177,0.3505233483376538,0.38838573776235363,0.42605929565336814,0.4635449693642377,0.5067951542845303,0.5504892620760583,0.5887292087699809,0.6254726529041472,0.6620328451544729,0.6984107010020465,0.734607132308971,0.7707568998651182,0.05706532218043674,0.10548692132167474,0.15366702757982456,0.20160684920622496,0.24930758000687633,0.2967704109614587,0.3439965380826193,0.39098713328318346,0.43774337257206475,0.4842664233252196,0.5305574563695133,0.5766176204516522,0.6224480710789646,0.6680499533470249,0.7134244056703698,0.7585725593252194,0.8034955509639583,0.848194500719186,0.8926705246140045,0.9369247297829327
220,220,12864337.0,1.2135989946457761,0.8239954090369684,0.041257491601917835,0.08092196513981552,0.1203886224849654,0.15965845124427028,0.19873242638069574,0.23761153149154343,0.27629673375468095,0.31478900485996253,0.35308930271793343,0.39119858876934716,0.4291178130741965,0.4668479227000357,0.5043898612552541,0.5457151869879321,0.5894748811094019,0.6297412275021546,0.6665398241347854,0.7031548946011502,0.7395873565793398,0.7758381217439164,0.056355480438145714,0.10446337408942462,0.1523313400668172,0.19996058073229414,0.24735227518964445,0.2945076196205386,0.34142778184117206,0.3881139460899358,0.43456727129711886,0.4807889195901132,0.5267800476268257,0.5725418061644497,0.6180753396188147,0.6633817856141893,0.708462274523405,0.7533179376655198,0.7979498896218338,0.8423592494161923,0.8865471315458641,0.9305146340896989
221,221,12868223.0,1.2160284998572481,0.8223491473410302,0.04114394821756722,0.08076877925831481,0.12019599201094497,0.15942656847375442,0.1984614934516976,0.23730174163833836,0.2759482805986355,0.3144020793223568,0.35266409881448113,0.3907352948030358,0.42861662021374025,0.4663090191996609,0.5038134378990822,0.5464223264946415,0.590138285624125,0.6290533614875815,0.6658151788966041,0.7023936559561166,0.7387897046394463,0.7750042384302117,0.05649979799387487,0.10465582116684029,0.15257167962303372,0.2002485673164312,0.24768767534601077,0.2948901957001951,0.34185730028340716,0.3885901692281913,0.4350899699025672,0.48135786049282486,0.5273950021453022,0.5732025417729292,0.6187816327290634,0.6641334003884597,0.7092589928471662,0.754159529254982,0.7988361336077696,0.8432899258399196,0.8875220126485256,0.9315335036619935
222,222,12886688.0,1.1896882708990217,0.8405563242582207,0.0413733667718151,0.08143645698301874,0.12129974059495904,0.16096421413285672,0.20043087147800662,0.2397007002373115,0.27877467537373696,0.31765378048458465,0.35633898274772213,0.39483125385300377,0.43313155171097467,0.4712408377623884,0.5091600620672377,0.546890171693077,0.5844321102482953,0.6257574359809733,0.6695171301024432,0.7097834764951958,0.7465820731278267,0.7831971435941915,0.056150172025282115,0.10377941269075906,0.15117110714810936,0.19832645157900353,0.24524661379963697,0.29193277804840073,0.33838610325558377,0.3846077515485781,0.4305988795852907,0.47636063812291457,0.5218941715772796,0.5672006175726542,0.61228110648187,0.6571367696239847,0.7017687215802987,0.7461780813746572,0.790365963504329,0.8343334660481638,0.8780816913012327,0.9216117317590385
223,223,12889259.0,1.188023955826505,0.8417338683244839,0.04285692680416233,0.08294005290313645,0.12282327354217788,0.1625075831995925,0.20199397705120545,0.24128344398701168,0.2803769602312307,0.31927550763873697,0.3579800577316248,0.3964915775930515,0.4348110323703873,0.47293937336413117,0.5108775607130704,0.548626540022517,0.5861872535859803,0.6268703182815001,0.6706518992156847,0.7115943864541856,0.7484113839523903,0.7850447681253723,0.054383760187378345,0.10198918888616378,0.14935719687334956,0.19648896812289537,0.24338567867855723,0.2900485044871371,0.33647861272493695,0.3826771570726073,0.42864529822546443,0.4743841825273166,0.5198949541308824,0.5651787546527159,0.610236709877395,0.6550699507509935,0.6996795957951839,0.7440667592684352,0.7882325507760525,0.8321780761985499,0.8759044337609634,0.9194127162418059
224,224,12891011.0,1.1868365850225744,0.8425759810740746,0.042921188976609785,0.08302436074890834,0.1229275245136613,0.16263168246598544,0.20213782449095063,0.2414469376699061,0.2805600057706999,0.31947800575727164,0.35820191352179487,0.3967326915393602,0.4350713093433039,0.4732187195712769,0.5111758809020102,0.5489437376142263,0.5865232335353099,0.6265637163344666,0.6703671918693508,0.7119861581823761,0.7488215701317557,0.7854732735112724,0.054305740126291004,0.10188737409098078,0.149231705107334,0.1963399213154108,0.24321319053341983,0.28985269279106185,0.336259586829465,0.38243504294744396,0.4283802049196737,0.47409622730477796,0.519584254058933,0.5648454179779229,0.6098808487606406,0.6546916813207581,0.6992790251132017,0.743644002643304,0.7877877186880693,0.8317112785980024,0.875415779580981,0.9189023142415111
225,225,12900711.0,1.1750279511636954,0.8510435849714422,0.04329589994633924,0.08360007739126257,0.12370324916356112,0.16360641292831407,0.20331057088063823,0.24281671290560342,0.2821258260845589,0.3212388941853527,0.3601568941719244,0.39888080193644765,0.437411579954013,0.4757501977579567,0.5138976079859298,0.551854769316663,0.5896226260288792,0.6272021219499627,0.6672426047491195,0.7110460802840036,0.7526650465970289,0.7895004585464085,0.053847388481853636,0.10119171949820685,0.14829993570628366,0.1951732049242927,0.24181270718193473,0.28821960122033785,0.3343950573383168,0.38034021931054657,0.4260562416956508,0.47154426844980585,0.5168054323687957,0.5618408631515135,0.6066516957116309,0.6512390395040746,0.6956040170341768,0.7397477330789421,0.7836712929888753,0.8273757939718539,0.870862328632384,0.9141319841292583
226,226,12906120.0,1.1695185524868341,0.8550527034168255,0.04196113809861915,0.0823661982775845,0.12256974704457736,0.16257279124740348,0.20237632598100627,0.2419813538058239,0.2813888584106739,0.3205998268780181,0.35961523960216396,0.3984360700639571,0.4370632934808442,0.4754978714376644,0.5137407664986914,0.5517929329772334,0.5896553224019333,0.6273288802929479,0.6648145540038174,0.7080647389241099,0.751758846715638,0.7899987934095606,0.055400527069666625,0.10262665419082728,0.1496172493913914,0.19637348868027274,0.24289653943342757,0.2891875724777213,0.33524773655986023,0.38107818718717257,0.42668006945523285,0.4720545217785778,0.5172026754334274,0.5621256670721663,0.606824616827394,0.6513006407222126,0.6955548458911407,0.7395883481746786,0.7834022414439145,0.8269976230753378,0.8703755825585485,0.913537204623849
227,227,12907508.0,1.166715213477827,0.8571071915820224,0.04380491884028715,0.08425040342872953,0.1244941731385908,0.16453723721394006,0.20438059635658476,0.24402524262073916,0.2834721750380299,0.32272237052103314,0.3617768152625914,0.4006364883258119,0.43930235552933455,0.4777753842905668,0.5160565370665262,0.5541467738449869,0.592047043264177,0.629758293734315,0.6672814673584205,0.7092487332195552,0.7529865575703641,0.7925770972476535,0.05324245231858217,0.10042137568271378,0.14736500810004166,0.1940745173118141,0.24055107055670588,0.28679583846613815,0.33280996528188733,0.3785946103558428,0.42415091410286865,0.4694800186748212,0.5145830504758017,0.559461145467442,0.6041154186507874,0.648546989503695,0.6927569686198984,0.7367464594125056,0.7805165629823173,0.824068373317168,0.8674029790778518,0.9105214631877127
228,228,12911902.0,1.1672986877677545,0.8566787665223178,0.04174946082210565,0.08219494541054802,0.1224387151204093,0.16248177919575854,0.20232513833840327,0.24196978460255766,0.2814167170198484,0.3206669125028517,0.3597213572444099,0.39858103030763037,0.43724689751115303,0.4757199262723853,0.5140010790483447,0.5520913158268054,0.5899915852459955,0.6277028357161335,0.665226009340239,0.7071932752013737,0.7509310995521826,0.7905216392294719,0.05564125231871128,0.1028201756828429,0.14976380810017076,0.1964733173119432,0.24294987055683498,0.28919463846626725,0.33520876528201643,0.38099341035597195,0.42654971410299775,0.4718788186749503,0.5169818504759308,0.5618599454675711,0.6065142186509166,0.6509457895038241,0.6951557686200275,0.7391452594126348,0.7829153629824465,0.8264671733172971,0.869801779077981,0.9129202631878418
229,229,12917091.0,1.1643842313571109,0.858823035446368,0.043684885962108906,0.08417083058778058,0.12445486189697055,0.16453798799594468,0.2044212086349861,0.2441055182924007,0.28359191214401364,0.3228813790798199,0.3619748953240389,0.4008734427315452,0.439577992824433,0.4780895126858597,0.5164089674631955,0.5545373084569394,0.5924754958058787,0.6302244751153252,0.6677851886787886,0.7084682533743083,0.7522498343084929,0.7931923215469938,0.05338004423209426,0.10051181548164008,0.14740852603730192,0.1940713518458818,0.24050146008368165,0.286700004431352,0.33266814558420915,0.37840702988606134,0.4239178014896271,0.46920160201146066,0.5142595572361397,0.5590927981097382,0.6037024431539286,0.64808960662718,0.6922553981347972,0.7362009235572946,0.7799272811197081,0.8234355636005506,0.8667268583663633,0.9098022474107605
230,230,12918871.0,1.2166366357221876,0.8219380960909553,0.04315224748386075,0.08275727530867837,0.12216477991352835,0.1613757483808725,0.20039116110501842,0.23921199156681158,0.2778392149836987,0.3162737929405189,0.3545166880015459,0.39256885448008794,0.43043124390478776,0.46810480179580227,0.5055904755066719,0.5488406604269644,0.5925347682184925,0.630774714912415,0.6675181590465814,0.704078351296907,0.7404562071444807,0.7766526384514051,0.05405888082732496,0.10223898708547478,0.1501788087118752,0.19787953951252657,0.24534237046710888,0.2925684975882695,0.33955909278883367,0.386315332077715,0.43283838283086984,0.47912941587516356,0.5251895799573024,0.5710200305846148,0.6166219128526751,0.66199636517602,0.7071445188308696,0.7520675104696085,0.7967664602248362,0.8412424841196549,0.8854966892885829,0.9295301915721208
231,231,12923210.0,1.213356311249963,0.8241602163587299,0.04216275809902051,0.0818272316369182,0.12129388898206808,0.16056371774137296,0.1996376928777984,0.2385167979886461,0.2772020002517836,0.3156942713570652,0.3539945692150361,0.3921038552664498,0.4300230795712992,0.4677531891971384,0.5052951277523567,0.5466204534850347,0.5903801476065046,0.6306464939992572,0.6674450906318882,0.704060161098253,0.7404926230764425,0.7767433882410191,0.05525691812595253,0.10336481177723143,0.15123277775462401,0.19886201842010096,0.24625371287745126,0.29340905730834543,0.3403292195289789,0.38701538377774264,0.4334687089849257,0.47969035727792003,0.5256814853146325,0.5714432438522565,0.6169767773066215,0.6622832233019961,0.7073637122112119,0.7522193753533266,0.7968513273096406,0.8412606871039991,0.8854485692336709,0.9294160717775057
232,232,12925648.0,1.1963688794373277,0.8358625982233144,0.04268639166760651,0.08262947645694244,0.12237335469978346,0.16191902195247004,0.2012674614130073,0.24041965947305255,0.27937659871746706,0.3181392455577964,0.3567085742105008,0.3950855451678368,0.4332711197525591,0.47126625374480685,0.5090718970902991,0.5466889909104754,0.585443341219189,0.629290638818776,0.6722635826651727,0.7091358463723757,0.7458242174893157,0.7823296124397164,0.05459932087353824,0.10237165480149422,0.1499057308762201,0.1972027448489077,0.2442638767533689,0.2910902985120472,0.3376831859503207,0.38404370182566466,0.4301730036305734,0.4760722474014383,0.5217425831327026,0.5671851414997268,0.6124010717758387,0.6573914944846048,0.7021575351272241,0.7467003196595267,0.791020956674531,0.8351205521102183,0.8790002124464384,0.9226610333078783
233,233,12933568.0,1.1870739642079446,0.8424074911517695,0.04207207102719731,0.08217524279949587,0.12207840656424883,0.16178256451657297,0.20128870654153816,0.24059781972049363,0.27971088782128745,0.3186288878078592,0.3573527955723824,0.3958835735899477,0.4342221913938914,0.4723696016218645,0.5103267629525977,0.5480946196648139,0.5856741155858974,0.6257145983850542,0.6695180739199383,0.7111370402329636,0.7479724521823432,0.7846241555618598,0.055313663058294604,0.10289529702298439,0.1502396280393376,0.19734784424741442,0.24422111346542344,0.2908606157230655,0.3372675097614686,0.38344296587944754,0.4293881278516773,0.47510415023678154,0.5205921769909366,0.5658533409099264,0.6108887716926443,0.6556996042527616,0.7002869480452053,0.7446519255753076,0.7887956416200729,0.832719201530006,0.8764237025129846,0.9199102371735147
234,234,12936599.0,1.1758507175265098,0.8504480926826962,0.04421071095919576,0.08449474226838573,0.12457786836735986,0.1644610890064013,0.2041453986638159,0.24363179251542882,0.2829212594512351,0.3220147756954541,0.36091332310296037,0.3996178731958482,0.4381293930572749,0.4764488478346107,0.5145771888283546,0.5525153761772938,0.5902643554867404,0.6278250690502037,0.6685081337457235,0.7122897146799081,0.753232201918409,0.7900491994166137,0.052772972582553056,0.10014098056973884,0.14727275181928465,0.1941694623749465,0.2408322881835264,0.2872623964213262,0.33346094076899657,0.3794290819218537,0.4251679662237059,0.47067873782727165,0.5159625383491052,0.5610204935737843,0.6058537344473828,0.6504633794915732,0.6948505429648245,0.7390163344724417,0.7829618598949392,0.8266882174573527,0.8701964999381951,0.9134877947040079
235,235,12938815.0,1.148082426561197,0.8710176001868245,0.044666013159430785,0.08543633987891264,0.1260033369421061,0.16636801477849755,0.20653137950736872,0.2464944423282175,0.28625819588294443,0.32582364025380534,0.3651917567071156,0.40436353604750935,0.4433399559854994,0.48212199033735825,0.520710605662157,0.5591067697853543,0.5973114424396986,0.6353255779688464,0.6731501250282793,0.7107860317713628,0.748896837026709,0.7927660621515775,0.0522335189625533,0.09903653469694486,0.1456061309615549,0.1919434745960852,0.23804971879306525,0.2839260194095278,0.3295735262248917,0.37499337393640125,0.4201866986952975,0.46515463353318576,0.5098982993072325,0.5544188172071588,0.5987172997035001,0.6427948544554781,0.6866525812494688,0.7302915777576272,0.7737129351773827,0.8169177382412615,0.8599070670395741,0.9026819961750621
236,236,12950023.0,1.1403023373396681,0.8769604053719698,0.043679325366181576,0.08459259046656413,0.1253018153260672,0.16580800772468535,0.20611218516960866,0.24621535694190722,0.28611852070666016,0.32582267865898434,0.3653288206839495,0.404637933862905,0.44375100196369877,0.4826690019502705,0.5213929097147938,0.559923687732359,0.5982623055363028,0.6364097157642759,0.6743668770950091,0.7121347338072253,0.7497142297283088,0.7897547125274655,0.053354641431822135,0.09999414368946416,0.14640103772786728,0.19257649384584624,0.238521655818076,0.28423767820318024,0.32972570495733533,0.37498686887632515,0.420022299659043,0.46483313221916034,0.509420476011604,0.5537854535417063,0.5979291695864716,0.6418527294964047,0.6855572304793833,0.7290437651399134,0.7723134206367878,0.8153672787215555,0.8582064153278303,0.9008319015197995
237,237,12955862.0,1.1061604394089524,0.9040279912146593,0.042033996276625206,0.08358632748398204,0.1249314242257209,0.1660703232429521,0.20700405102631267,0.24773363073538965,0.2882600817004005,0.3285844156041879,0.3687076429191715,0.4086307624890575,0.44835477769800547,0.4878806764430898,0.5272094471173616,0.5663420778595614,0.6052795407411673,0.6440228130733296,0.6825728616529009,0.7209306514933612,0.7590971395624576,0.7970732802823248,0.05510813454475003,0.10103032930527975,0.14672350215358496,0.19218878830118946,0.23742732877691344,0.282440253011185,0.3272286825967381,0.3717937438921063,0.4161365415543894,0.4602581938375906,0.5041597985593018,0.5478424536657146,0.5913072515901425,0.6345552788369525,0.6775876164599224,0.7204053401046228,0.7630095200555157,0.8054012212878899,0.8475815035247525,0.8895514212988003
