,index,blocknum,p0vs1,p1vs0,MKR-slippagemap_01,MKR-slippagemap_2,MKR-slippagemap_3,MKR-slippagemap_4,MKR-slippagemap_5,MKR-slippagemap_6,MKR-slippagemap_7,MKR-slippagemap_8,MKR-slippagemap_9,MKR-slippagemap_10,MKR-slippagemap_11,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10
102,102,14529144.0,2151.0663274094704,0.00046488571145284033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,103,14602259.0,2151.0663274094704,0.00046488571145284033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,104,14749089.0,2073.9717948224475,0.0004821666343276428,0.024050923544477937,0.05648354270044505,0.08859346732050802,0.1203839094232157,0.15185804653916402,0.18301902700519165,0.21386996525849464,0.24441394730972282,0.27465402671296796,0.3045932270901557,0.33423454247166967,85.60133006606868,85.60133006606868,85.60133006606868,85.60133006606868,85.60133006606868,85.60133006606868,85.60133006606868,85.60133006606868,85.60133006606868,85.60133006606868
105,105,14781693.0,2066.5192915342595,0.00048390547530653027,0.029990923544158138,0.06242354270012524,0.09453346732018822,0.1263239094228959,0.15779804653884422,0.18895902700487185,0.21980996525817484,0.250353947309403,0.28059402671264816,0.3105332270898359,0.34017454247134987,73.30299229110258,73.30299229110258,73.30299229110258,73.30299229110258,73.30299229110258,73.30299229110258,73.30299229110258,73.30299229110258,73.30299229110258,73.30299229110258
106,106,14809608.0,2072.520595104004,0.0004825042522435429,0.02520761741261532,0.05764023656858242,0.0897501611886454,0.12154060329135308,0.1530147404073014,0.18417572087332904,0.21502665912663202,0.2455706411778602,0.27581072058110534,0.30574992095829306,0.33539123633980705,83.20299229163504,83.20299229163504,83.20299229163504,83.20299229163504,83.20299229163504,83.20299229163504,83.20299229163504,83.20299229163504,83.20299229163504,83.20299229163504
107,107,14815196.0,2063.2156694485625,0.00048468030502466614,0.03275855515954107,0.06519117431550818,0.09730109893557115,0.12909154103827883,0.16056567815422715,0.1917266586202548,0.22257759687355777,0.253121578924786,0.2833616583280311,0.3133008587052188,0.3429421740867328,67.58796729079425,67.58796729079425,67.58796729079425,67.58796729079425,67.58796729079425,67.58796729079425,67.58796729079425,67.58796729079425,67.58796729079425,67.58796729079425
108,108,15108368.0,2063.2156694485625,0.00048468030502466614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,109,15977755.0,1590.866393533185,0.0006285882988445569,0.0060351349861931525,0.012010236913383422,0.017925888743057783,0.023782681785246874,0.029581201447701686,0.03532202802176099,0.04100573500397492,0.04663289114816943,0.05220405881247274,0.0577197952634113,0.0631806519695388,9.60114062595682,9.60114062595682,9.60114062595682,9.60114062595682,9.60114062595682,9.60114062595682,9.60114062595682,9.60114062595682,9.60114062595682,9.60114062595682
110,110,15981504.0,792.3228131078167,0.0012621118355504465,0.005601873050688928,0.012122375493948614,0.01857800108320089,0.02496939528740587,0.031297197264242196,0.03756203965909414,0.04376454893971561,0.049905345303201704,0.05598504275011133,0.0620042492003268,0.067963566550997,5.981823329197681,5.981823329197681,5.981823329197681,5.981823329197681,5.981823329197681,5.981823329197681,5.981823329197681,5.981823329197681,5.981823329197681,5.981823329197681
111,111,15996058.0,792.3228131078167,0.0012621118355504465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,112,15997868.0,678.4946916316492,0.0014738508824515522,0.004552389875269568,0.011986255944004947,0.01934615745124222,0.026632830402005196,0.03384700334373328,0.04098939759413679,0.048060727421375425,0.05506169983042396,0.06199301484748598,0.06885536558115929,0.07564943818280669,12.057597088320145,17.01245415425197,21.918012012733357,26.774761178592684,31.58318729493231,36.34377115436716,41.05698877493053,45.7233114516927,50.343205698650515,54.91713357832506
113,113,16000261.0,710.5038389687988,0.0014074519308035914,0.002236211984453343,0.009522884935216316,0.016737057876944402,0.023879452127347916,0.030950781954586545,0.03795175436363508,0.04488306938069711,0.051745420114370416,0.058539492716017806,0.06526596649439356,0.07192551411609098,13.877998615980855,18.932945382735497,23.937597088959578,28.892454154891404,33.79801201337279,38.65476117923212,43.46318729557174,48.223771155006595,52.936988775569965,57.603311452332136
114,114,16010805.0,715.8523823058484,0.0013969360509479304,0.006746667798665106,0.01396084074039319,0.021103234990796707,0.028174564818035337,0.03517553722708387,0.0421068522441459,0.048969202977819204,0.0557632755794666,0.06248974935784236,0.06914929697953977,0.07574258425743975,10.752251327916156,15.857998616087428,20.912945382842068,25.917597089066152,30.872454154997975,35.77801201347936,40.63476117933869,45.443187295678314,50.20377115511317,54.916988775676536
115,115,16016087.0,651.3705590685706,0.0015352244372695523,0.004939628430389852,0.01252366096717257,0.020032234894433263,0.027466100963168642,0.03482600247040592,0.042112675421168894,0.049326848362896976,0.05646924261330049,0.06354057244053912,0.07054154484958765,0.07747285986664969,11.626427012179422,16.483176178038747,21.29160229437837,26.052186153813228,30.765403774376598,35.431726451138765,40.05162069809658,44.62554857777112,49.15396733961204,53.637329821694294
116,116,16040212.0,703.9975039914998,0.0014204595816465766,0.005589333115127618,0.01287600606589059,0.020090179007618676,0.02723257325802219,0.03430390308526082,0.041304875494309355,0.04823619051137138,0.05509854124504469,0.061892613846692084,0.06861908762506784,0.07527863524676524,11.50641361585321,16.56136038260785,21.566012088831933,26.52086915476376,31.426427013245146,36.28317617910447,41.0916022954441,45.85218615487895,50.56540377544232,55.23172645220449
117,117,16043743.0,703.715975375576,0.0014210278507124925,0.005767916633285299,0.013054589584048273,0.020268762525776356,0.027411156776179873,0.0344824866034185,0.041483459012467035,0.04841477402952906,0.05527712476320237,0.06207119736484976,0.06879767114322552,0.07545721876492292,11.380709973778533,16.435656740533172,21.440308446757257,26.395165512689083,31.300723371170466,36.1574725370298,40.96589865336942,45.726482512804274,50.439700133367644,55.106022810129815
118,118,16065289.0,633.512724337849,0.001578500259872768,0.0002795594242174196,0.00801679183973435,0.015677041337865474,0.023261073874648194,0.030769647801908887,0.038203513870644266,0.04556341537788154,0.05285008832864451,0.0600642612703726,0.06720665552077612,0.07427798534801475,14.393550651939096,19.15413451137395,23.86735213193732,28.533674808699487,33.1535690556573,37.72749693533184,42.25591569717276,46.73927817925502,51.17803268208518,55.57262302161717
119,119,16139470.0,672.281475738992,0.0014874721914667811,0.0005078076238625795,0.008016381551123275,0.015450247619858653,0.022810149127095926,0.030096822077858902,0.037310995019586984,0.0444533892699905,0.05152471909722913,0.05852569150627766,0.06545700652333969,0.072319357257013,14.672817512058147,19.578375370539533,24.43512453639886,29.243550652738485,34.004134512173344,38.717352132736714,43.38367480949888,48.00356905645669,52.57749693613123,57.10591569797215
120,120,16164165.0,571.6833304550885,0.0017492201481613082,0.0014029424508267957,0.009536850926048014,0.017589829676437192,0.025562683932003585,0.03345621089578,0.0412711998689201,0.04900843228443703,0.056668681782568155,0.06425271431935087,0.07176128824661157,0.07919515431534695,13.056672936793515,17.58509169863443,22.068454180716685,26.507208683546853,30.90179902307884,35.25266468709166,39.56024060995867,43.82495757746685,48.047242028748016,52.22751613361694
121,121,16176252.0,620.6585614933471,0.0016111918243646418,0.0005083190190767223,0.008323307992216826,0.016060540407733758,0.023720789905864882,0.0313048224426476,0.03881339636990829,0.046247262438643674,0.05360716394588095,0.06089383689664392,0.06810800983837201,0.07525040408877552,14.110060513892119,18.82327813445549,23.489600811217656,28.10949505817547,32.68342293785001,37.21184169969093,41.695204181773185,46.13395868460335,50.52854902413534,54.87941468814816
122,122,16183986.0,672.0126303634007,0.0014880672695976491,0.0006477583725685731,0.008156332299829268,0.015590198368564645,0.022950099875801922,0.030236772826564895,0.03745094576829298,0.04459334001869649,0.051664669845935124,0.058665642254983656,0.06559695727204569,0.072459308005719,14.57874351484265,19.484301373324037,24.341050539183364,29.149476655522985,33.91006051495784,38.62327813552121,43.28960081228338,47.909495059241195,52.48342293891574,57.01184170075665
123,123,16196375.0,587.0933816647164,0.0017033065458249208,0.006791378435381902,0.014764232690948296,0.022657759654724705,0.03047274862786481,0.03820998104338174,0.04587023054151287,0.05345426307829558,0.06096283700555628,0.06839670307429166,0.07575660458152893,0.0830432775322919,10.119077810498027,14.73897205745584,19.312899937130382,23.841318698971296,28.324681181053553,32.76343568388372,37.15802602341571,41.50889168742853,45.81646761029553,50.08118457780371
124,124,16222095.0,519.7718574729597,0.001923921015773778,0.007977517950181584,0.016443360581820648,0.024824970934143556,0.033123186906754726,0.04133883845304085,0.04947274692826207,0.057525725678651246,0.06549857993421765,0.07339210689799405,0.08120709587113416,0.08894432828665108,9.131195409473108,13.48206107348593,17.789636996352936,22.05435396386111,26.276638415142283,30.4569125200112,34.59559427205497,38.69309750422807,42.7498319636166,46.766203209514636
125,125,16243422.0,532.0773160759245,0.0018794261093012007,0.006443360582358915,0.014824970934681823,0.02312318690729299,0.03133883845357912,0.03947274692880034,0.047525725679189515,0.05549857993475591,0.06339210689853232,0.07120709587167243,0.07894432828718935,0.08660457778532048,9.995740142367573,14.39033048189956,18.741196145912383,23.04877206877939,27.313489036287564,31.535773487568736,35.716047592437654,39.85472934448142,43.952232576654524,48.00896703604305
126,126,16308973.0,551.4146267854476,0.0018135173632038864,0.008123186908100266,0.016338838454386394,0.024472746929607613,0.03252572567999679,0.04049857993556318,0.04839210689933959,0.0562070958724797,0.06394432828799664,0.07160457778612775,0.07918861032291047,0.08669718425017117,9.198841882721426,13.682204364803683,18.12095886763385,22.51554920716584,26.86641487117866,31.173990794045665,35.43870776155384,39.66099221283501,43.84126631770393,47.9799480697477
127,127,16319137.0,563.3414654992039,0.0017751223036881407,0.007457714719165034,0.015591623194386253,0.02364460194477543,0.03161745620034182,0.03951098316411823,0.04732597213725834,0.05506320455277527,0.06272345405090639,0.07030748658768911,0.07781606051494981,0.08524992658368519,9.620423121146844,14.14884188298776,18.632204365070017,23.070958867900185,27.465549207432172,31.816414871444994,36.123990794312,40.38870776182018,44.61099221310135,48.79126631797027
128,128,16379414.0,614.8519949550131,0.0016264076691711263,0.004187679841422849,0.012002668814562951,0.019739901230079883,0.027400150728211007,0.03498418326499372,0.04249275719225442,0.049926623260989796,0.05728652476822707,0.06457319771899005,0.07178737066071814,0.07892976491112165,11.83706069830806,16.550278318871428,21.2166009956336,25.83649524259141,30.410423122265954,34.938841884106864,39.42220436618912,43.86095886901929,48.25554920855128,52.6064148725641
129,129,16405090.0,706.8896740491452,0.0014146479100081986,0.004076062180602632,0.011362735131365605,0.01857690807309369,0.025719302323497204,0.032790632150735834,0.039791604559784366,0.0467229195768464,0.053585270310519705,0.060379342912167094,0.06710581669054286,0.07376536431224026,12.574041161170522,17.628987927925163,22.633639634149244,27.58849670008107,32.49405455856245,37.35080372442178,42.159229840761405,46.919813700196265,51.633031320759635,56.2993539975218
130,130,16408370.0,706.9603630165502,0.0014145064593622623,0.0040620588174732795,0.011348731768236253,0.018562904709964335,0.025705298960367853,0.03277662878760648,0.039777601196655014,0.04670891621371705,0.05357126694739035,0.06036533954903774,0.0670918133274135,0.07375136094911092,12.583941161171072,17.638887927925712,22.643539634149793,27.59839670008162,32.503954558563,37.36070372442233,42.169129840761954,46.929713700196814,51.642931320760184,56.30925399752235
131,131,16410415.0,713.1374406538612,0.001402254240196841,0.0008620588176456227,0.008148731768408597,0.01536290471013668,0.022505298960540196,0.029576628787778825,0.03657760119682736,0.04350891621388939,0.05037126694756269,0.05716533954921009,0.06389181332758585,0.07055136094928326,14.856171554892478,19.911118321647116,24.9157700278712,29.870627093803026,34.77618495228441,39.63293411814374,44.44136023448336,49.20194409391822,53.91516171448159,58.581484391243755
132,132,16528196.0,625.0181943598928,0.0015999534237945531,0.005563724012092511,0.013300956427609442,0.020961205925740568,0.028545238462523284,0.03605381238978398,0.043487678458519356,0.05084757996575663,0.05813425291651961,0.06534842585824768,0.07249082010865121,0.07956214993588984,11.068281278499748,15.828865137934603,20.542082758497973,25.20840543526014,29.828299682217953,34.402227561892495,38.93064632373341,43.41400880581567,47.852763308645834,52.24735364817782
133,133,16560349.0,626.5826163387081,0.0015959587354071052,0.00456372401214638,0.012300956427663311,0.019961205925794437,0.027545238462577153,0.035053812389837846,0.04248767845857323,0.049847579965810504,0.05713425291657347,0.06434842585830156,0.07149082010870507,0.07856214993594371,11.694124134060434,16.45470799349529,21.16792561405866,25.834248290820828,30.45414253777864,35.02807041745318,39.5564891792941,44.03985166137635,48.47860616420652,52.873196503738505
134,134,16561647.0,631.6782903722573,0.0015830843251090445,0.0014167422269408315,0.009153974642457763,0.016814224140588887,0.024398256677371603,0.0319068306046323,0.039340696673367676,0.04670059818060495,0.05398727113136793,0.06120144407309601,0.06834383832349952,0.07541516815073815,13.674124134167005,18.43470799360186,23.14792561416523,27.8142482909274,32.434142537885215,37.00807041755975,41.53648917940067,46.019851661482924,50.45860616431309,54.85319650384508
135,135,16564593.0,705.9713604209788,0.001416488056121269,0.004568465589230787,0.011855138539993761,0.019069311481721845,0.026211705732125362,0.03328303555936399,0.04028400796841253,0.04721532298547455,0.05407767371914786,0.06087174632079525,0.06759822009917102,0.07425776772086842,12.226164456090595,17.281111222845237,22.285762929069318,27.240619995001143,32.14617785348253,37.002927019341854,41.81135313568148,46.57193699511634,51.28515461567971,55.95147729244187
136,136,16565568.0,705.9713604209788,0.001416488056121269,0.004568465589230787,115.61919792942905,230.0834997008731,343.4089186300427,455.6067877147515,566.6883247108589,676.6646366449447,785.5467207847955,893.3454640106243,1000.0716446338014,1105.7359355772726,12.226164456090595,17.281111222845237,22.285762929069318,27.240619995001143,32.14617785348253,37.002927019341854,41.81135313568148,46.57193699511634,51.28515461567971,55.95147729244187
137,137,16569251.0,613.0715960142716,0.0016311308605736175,0.0053256206595277975,0.013140609632667902,0.020877842048184832,0.028538091546315956,0.03612212408309867,0.04363069801035937,0.051064564079094744,0.05842446558633202,93.09956142095002,185.214969540196,276.41385909258264,11.138357153213716,15.851574773777086,20.517897450539255,25.137791697497068,29.71171957717161,34.240138339012525,38.72350082109478,43.162255323924946,47.55684566345693,51.907711327469755
138,138,16570044.0,687.5784902128831,0.0014543794115641797,179.32445710631214,367.2694339543635,553.3444211921401,737.5680232576904,919.9586599682133,1100.5345711211576,1100.5415720935666,1100.5485034085837,1100.5553657593173,1100.562159831919,1100.5688863056973,137609.1799357413,137614.18458744753,137619.13944451345,137624.04500237192,137628.90175153778,137633.71017765414,137638.47076151357,137643.18397913413,137647.8503018109,137652.47019605784
139,139,16570792.0,689.7821551837388,0.001449733067875071,148.09388603276793,336.03886288081924,522.1138501185959,706.3374521841462,888.7280888946691,1069.3040000476133,1069.3110010200223,1069.3179323350394,1069.3247946857732,1069.3315887583747,1069.338315232153,159117.91822796568,159122.9228796719,159127.87773673784,159132.78329459633,159137.6400437622,159142.44846987852,159147.20905373796,159151.92227135852,159156.58859403527,159161.20848828225
140,140,16571342.0,696.9929602597759,0.0014347347204587122,49.74296934245774,237.68794619050908,423.7629334282857,607.986535493836,790.3771722043589,970.9530833573032,970.9600843297122,970.9670156447293,970.9738779954629,970.9806720680646,970.9873985418429,227316.40157563746,227321.4062273437,227326.3610844096,227331.2666422681,227336.12339143397,227340.9318175503,227345.69240140973,227350.4056190303,227355.07194170705,227359.691835954
141,141,16572340.0,696.7142327610308,0.001435308700436718,53.34267859310508,241.2876554411564,427.36264267893307,611.5862447444833,793.9768814550063,974.5527926079506,974.5597935803595,974.5667248953766,974.5735872461103,974.5803813187119,974.5871077924903,224807.80614648294,224812.81079818917,224817.7656552551,224822.6712131136,224827.52796227945,224832.33638839578,224837.0969722552,224841.81018987577,224846.47651255253,224851.09640679948
142,142,16572934.0,699.7863755385697,0.0014290075299485216,11.760151803888837,199.70512865194016,385.7801158897168,570.003717955267,752.3943546657899,932.9702658187342,932.9772667911433,932.9841981061604,932.991060456894,932.9978545294956,933.004581003274,253844.41747576275,253849.42212746898,253854.3769845349,253859.2825423934,253864.13929155926,253868.9477176756,253873.70830153502,253878.42151915558,253883.08784183234,253887.7077360793
143,143,16574093.0,695.600436951721,0.0014376069175318909,68.41491171357345,256.35988856162476,442.4348757994014,626.6584778649517,809.0491145754746,989.6250257284189,989.632026700828,989.638958015845,989.6458203665786,989.6526144391803,989.6593409129587,214314.48770618584,214319.49235789207,214324.447214958,214329.35277281646,214334.20952198232,214339.01794809868,214343.77853195812,214348.49174957868,214353.15807225544,214357.77796650238
144,144,16575086.0,703.715975375576,0.0014210278507124925,146.8353653552539,332.91035259303055,517.1339546585808,699.5245913691037,880.100502522048,880.1075034944571,880.1144348094741,880.1212971602077,880.1280912328094,880.1348177065878,880.1414772542095,290942.7274585459,290947.78240531264,290952.78705701884,290957.74191408476,290962.6474719433,290967.50422110915,290972.31264722545,290977.0732310849,290981.7864487055,290986.45277138223
145,145,16575702.0,709.580830213483,0.001409282716528774,68.38599742623194,254.46098466400858,438.6845867295588,621.0752234400817,801.6511345930261,801.658135565435,801.6650668804522,801.6719292311858,801.6787233037875,801.6854497775659,801.6921093251875,346382.72746152955,346387.7824082963,346392.78706000256,346397.7419170685,346402.64747492695,346407.5042240928,346412.3126502092,346417.0732340686,346421.78645168914,346426.4527743659
146,146,16576237.0,714.9224253089362,0.0013987531578239058,184.96669002101143,369.19029208656167,551.5809287970845,732.1568399500289,732.1638409224379,732.170772237455,732.1776345881887,732.1844286607903,732.1911551345687,732.1978146821904,732.2044079694682,265500.60823016183,395882.727464195,395887.78241096175,395892.78706266795,395897.74191973393,395902.6474775924,395907.50422675826,395912.31265287456,395917.073236734,395921.7864543546
147,147,16576758.0,727.5430450834091,0.0013744891202765262,21.59123762081714,205.81483968636738,388.2054763968903,568.7813875498346,568.7883885222436,568.7953198372606,568.8021821879944,568.808976260596,568.8157027343743,568.822362281996,568.828955569274,383332.98009550135,513715.0993295345,513720.15427630127,513725.15892800747,513730.1137850734,513735.0193429319,513739.8760920978,513744.6845182141,513749.44510207354,513754.1583196941
148,148,16577337.0,735.3691594145,0.0013598612169106992,107.50916111730407,289.899797827827,470.4757089807713,470.48270995318035,470.4896412681974,470.49650361893106,470.5032976915327,470.51002416531105,470.5166837129328,470.52327700021067,470.52980468645615,323548.4536651026,455240.86885742465,585622.9880914579,585628.0430382246,585633.0476899308,585638.0025469967,585642.9081048552,585647.7648540211,585652.5732801374,585657.3338639969
149,149,16578143.0,737.5047182643755,0.0013559235286702627,80.38598920992531,262.7766259204482,443.3525370733925,443.35953804580157,443.3664693608186,443.3733317115523,443.3801257841539,443.3868522579323,443.393511805554,443.4001050928319,443.40663277907737,343523.46279627713,475215.87798859924,605597.9972226324,605603.0521693991,605608.0568211054,605613.0116781713,605617.9172360298,605622.7739851957,605627.582411312,605632.3429951714
150,150,16578689.0,754.5875743955577,0.0013252272286633177,52.85261426605378,233.42852541899808,233.4355263914071,233.44245770642416,233.44932005715785,233.45611412975947,233.46284060353784,233.46950015115954,233.47609343843743,233.4826211246829,233.48908386260794,367120.67414362705,500136.5529198406,631828.9681121627,762211.0873461958,762216.1422929626,762221.1469446688,762226.1018017348,762231.0073595933,762235.8641087591,762240.6725348755
151,151,16579308.0,758.9766789752598,0.00131756354009475,0.16933951750758278,180.7452506704519,180.75225164286093,180.75918295787798,180.76604530861164,180.7728393812133,180.77956585499166,180.78622540261333,180.79281868989125,180.79934637613673,180.80580911406176,406993.5601994037,540009.4389756173,671701.8541679394,802083.9734019726,802089.0283487393,802094.0330004455,802098.9878575114,802103.8934153699,802108.7501645358,802113.5585906521
152,152,16580741.0,806.9550657722309,0.0012392263738291687,0.006448080632332346,0.013242153233970782,0.019968627012337675,0.026628174634026298,0.03322146191192629,0.03974914815740679,0.0462118860824371,0.05261032187758652,0.05894509533395805,0.06521683990416939,0.07142618271346572,11.341001550311017,16.76245434887464,137083.37209294032,272786.21483128256,407138.8590515217,540154.7378277353,671847.1530200572,802229.2722540905,802234.3272008572,802239.3318525634
153,153,16582208.0,806.9550657722309,0.0012392263738291687,0.006448080632332346,0.013242153233970782,0.019968627012337675,0.026628174634026298,0.03322146191192629,0.03974914815740679,0.0462118860824371,0.05261032187758652,0.05894509533395805,0.06521683990416939,0.07142618271346572,11.341001550311017,16.76245434887464,22.12996543531399,27.444071582536502,32.70530412666982,37.914189105194744,43.07124741727066,48.17699470544968,53.23194147220432,58.2365931784284
154,154,16584795.0,806.9550657722309,0.0012392263738291687,0.028418690456023514,0.05836227478925389,0.08800793015054915,0.11735862119013385,0.14641728235180607,0.17518681942520692,0.20367010911434655,0.2318699993814034,0.2597893099841239,0.28743083274458464,0.3147973315981698,49.98330990209612,73.87733320753871,97.5336186639576,120.95453199602485,144.14241496678602,167.0995859865073,189.82834081927928,212.3309520616947,234.60966965644798,256.6667213263807
155,155,16591562.0,806.9550657722309,0.0012392263738291687,0.006448080632332346,0.013242153233970782,0.019968627012337675,0.026628174634026298,0.03322146191192629,0.03974914815740679,0.0462118860824371,0.05261032187758652,0.05894509533395806,0.06521683990416939,0.07142618271346572,11.341001550311017,16.76245434887464,22.12996543531399,27.444071582536502,32.70530412666982,37.914189105194744,43.07124741727066,48.17699470544968,53.23194147220432,58.2365931784284
156,156,16595636.0,723.0464568564021,0.001383036996471447,0.07525439465201578,0.24936790444661383,0.42174904103974686,0.5924150432385826,0.7613829745538594,0.9286697300642488,1.0942920378925172,1.2582664582490999,1.2649929320274667,1.2716524796491553,1.2782457669270553,322.51332887492237,445.74014747885855,450.7950942456132,455.7997459518373,460.7546030177691,465.6601608762505,470.5169100421098,475.32533615844943,480.0859200178843,484.79913763844763
157,157,16614467.0,712.2110106117345,0.001404078264868549,0.0320565088923407,0.20791980083593462,0.38203331063053264,0.5544144472236657,0.7250804494225014,0.8940483807377783,1.0613351362481676,1.2269574440764361,1.3909318644330186,1.3976583382113856,1.4043178858330743,350.5339234737244,355.5888702404791,360.59352194670316,365.548379012635,370.45393687111635,375.3106860369757,380.1191121533153,384.8796960127502,389.5929136333136,394.2592363100757
158,158,16616902.0,694.6273263310766,0.0014396208759621634,0.07736385764607341,0.25499451517515026,0.43085780711874416,0.6049713169133422,0.7773524535064753,0.948018455705311,1.1169863870205878,1.2842731425309772,1.4498954503592456,1.6138698707158283,1.620596344494195,198.7722702320308,203.77692193825487,208.73177900418668,213.63733686266806,218.4940860285274,223.30251214486702,228.06309600430188,232.77631362486525,237.44263630162743,242.06253054858524
159,159,16619978.0,721.2411885018147,0.00138649874125635,0.09681360947799669,0.2709271192725947,0.4433082558657278,0.6139742580645635,0.7829421893798404,0.9502289448902297,1.1158512527184983,1.2798256730750808,1.2865521468534478,1.2932116944751362,1.2998049817530364,306.9438458740811,430.1706644780173,435.2256112447719,440.230262950996,445.18512001692784,450.0906778754092,454.94742704126855,459.75585315760816,464.516437017043,469.2296546376064
160,160,16620628.0,767.37108733734,0.0013031504789551645,0.07677795681237681,0.24574588812765366,0.413032643638043,0.5786549514663115,0.742629371822894,0.749355845601261,0.7560153932229496,0.7626086805008496,0.7691363667463301,0.7755991046713604,0.7819975404665098,329.4582015205748,456.43764483342034,582.153683671368,706.6188898956167,829.8457084995529,834.9006552663075,839.9053069725315,844.8601640384634,849.7657218969448,854.6224710628042
161,161,16623857.0,755.6446839491492,0.0013233733012899679,0.038464090148420435,0.20913009234725616,0.378098023662533,0.5453847791729223,0.7110070870011909,0.8749815073577734,0.8817079811361402,0.8883675287578289,0.8949608160357289,0.9014885022812094,0.9079512402062397,355.6485118511953,481.3645506891429,605.8297569133916,729.0565755173278,734.1115222840824,739.1161739903065,744.0710310562383,748.9765889147197,753.8333380805791,758.6417641969188
162,162,16625111.0,755.6446839491492,0.0013233733012899679,0.04618433100053855,0.2511052092970282,0.4539871919002649,0.6548505649499304,0.8537154141195945,1.050601623468316,1.0899124245912832,1.1288320964358514,1.1673645301400322,1.2055135788457916,1.243283057126896,427.03177243512897,577.9806477982128,727.4276322486445,875.3876686510972,904.9297457604956,934.1778889028367,963.1350226298415,991.8040423459312,1020.1878147137137,1048.2891779244976
163,163,16633127.0,755.6446839491492,0.0013233733012899679,0.04618433100053855,0.2511052092970282,0.4539871919002649,0.6548505649499304,0.8537154141195945,1.050601623468316,1.0899124245912832,1.1288320964358514,1.1673645301400322,1.2055135788457916,1.243283057126896,428.3005835229164,580.5056457130073,731.1963183509198,880.3876686548851,911.1488084937945,940.3969516361356,969.3540853631405,998.02310507923,1026.4068774470127,1054.5082406577965
164,164,16642632.0,729.1453215279752,0.0013714687188891644,0.15129143435237388,17.75821918222756,17.965199444595555,18.170120322892046,18.37300230549528,18.573865678544948,18.77273052771461,18.969616737063333,19.0089275381863,19.047847210030866,19.08637964373505,38029.39667100505,50490.49572253506,62710.66509475541,62739.91323789775,62768.870371624755,62797.53939134085,62825.92316370863,62854.02452691941,62881.846290817324,62909.391237342934
165,165,16644136.0,724.4214822347826,0.0013804118521100169,5.879655293496994,23.486583041372178,23.693563303740174,23.898484182036665,24.101366164639902,24.302229537689566,24.501094386859233,24.69798059620795,24.73729139733092,24.77621106917549,24.81474350287967,33865.94215620213,46327.04120773214,58547.21057995249,58576.458723094824,58605.41585682183,58634.08487653792,58662.468648905706,58690.570012116485,58718.3917760144,58745.93672254001
166,166,16645972.0,718.721382562822,0.0013913597456001554,12.94963711011476,30.556564857989944,30.76354512035794,30.96846599865443,31.171347981257664,31.372211354307332,31.571076203476995,31.767962412825717,31.807273213948683,31.84619288579325,31.884725319497434,28764.274903365334,41225.373954895345,53445.543327115694,53474.79147025803,53503.74860398504,53532.41762370113,53560.80139606891,53588.90275927969,53616.72452317761,53644.26946970322
167,167,16647537.0,722.9741594404579,0.0013831753001710943,7.700866904798852,25.307794652674037,25.514774915042032,25.719695793338524,25.92257777594176,26.123441148991425,26.322305998161088,26.51919220750981,26.558503008632776,26.597422680477347,26.635955114181527,32547.88293756899,45008.981989099,57229.151361319346,57258.39950446169,57287.35663818869,57316.02565790478,57344.409430272564,57372.51079348335,57400.33255738126,57427.87750390687
168,168,16648746.0,724.5663737754445,0.0013801358111464293,5.697669342784898,23.30459709066008,23.511577353028077,23.716498231324568,23.919380213927806,24.12024358697747,24.319108436147133,24.515994645495855,24.555305446618824,24.59422511846339,24.632757552167572,33997.798838579765,46458.89789010977,58679.06726233012,58708.315405472465,58737.27253919947,58765.941558915554,58794.32533128334,58822.42669449413,58850.24845839204,58877.79340491765
169,169,16652302.0,727.6157993879174,0.0013743516851080155,1.9936883820834186,19.600616129958603,19.807596392326598,20.01251727062309,20.215399253226327,20.41626262627599,20.615127475445657,20.812013684794376,20.851324485917345,20.890244157761913,20.928776591466093,36687.37969284089,49148.47874437091,61368.648116591256,61397.89625973359,61426.8533934606,61455.52241317669,61483.906185544474,61512.00754875525,61539.82931265317,61567.37425917878
170,170,16653316.0,729.1453215279752,0.0013714687188891644,0.13486208916332537,17.74178983703851,17.948770099406506,18.153690977702997,18.356572960306234,18.5574363333559,18.75630118252556,18.953187391874284,18.99249819299725,19.03141786484182,19.069950298546,38041.376509900045,50502.47556143005,62722.6449336504,62751.89307679274,62780.85021051975,62809.519230235834,62837.90300260362,62866.0043658144,62893.82612971232,62921.37107623793
