,index,blocknum,p0vs1,p1vs0,USDP-slippagemap_01,USDP-slippagemap_2,USDP-slippagemap_3,USDP-slippagemap_4,USDP-slippagemap_5,USDP-slippagemap_6,USDP-slippagemap_7,USDP-slippagemap_8,USDP-slippagemap_9,USDP-slippagemap_10,USDP-slippagemap_11,USDP-slippagemap_12,USDP-slippagemap_13,USDP-slippagemap_14,USDP-slippagemap_15,USDP-slippagemap_16,USDP-slippagemap_17,USDP-slippagemap_18,USDP-slippagemap_19,USDP-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
973,973,13655574.0,1.0002026543627869,0.9997973866976828,4583283.987583709,6132618.673625979,7621983.6747057075,9103919.754526166,10578465.97785252,10725514.768266333,10725514.768266333,10725514.768266333,10725514.768266333,10725514.768266333,10725514.768266333,10725514.768266333,10725514.768266333,10725514.768266333,10725514.768266333,10725514.768266333,10725514.768266333,10725514.768266333,10725514.768266333,10725514.768266333,6240465.838676686,7736402.689498316,9224878.076446235,10705928.637642901,12179593.86170366,12179593.86170366,12179593.86170366,12179593.86170366,12179593.86170366,12179593.86170366,12179593.86170366,12179593.86170366,12179593.86170366,12179593.86170366,12179593.86170366,12179593.86170366,12179593.86170366,12179593.86170366,12179593.86170366,12179593.86170366
974,974,13657350.0,1.0002026543627869,0.9997973866976828,4600255.718152895,6149590.404195164,7638955.405274893,9120891.485095352,10595437.708421705,10742486.498835519,10742486.498835519,10742486.498835519,10742486.498835519,10742486.498835519,10742486.498835519,10742486.498835519,10742486.498835519,10742486.498835519,10742486.498835519,10742486.498835519,10742486.498835519,10742486.498835519,10742486.498835519,10742486.498835519,6223490.109650985,7719426.9604726145,9207902.347420534,10688952.9086172,12162618.13267796,12162618.13267796,12162618.13267796,12162618.13267796,12162618.13267796,12162618.13267796,12162618.13267796,12162618.13267796,12162618.13267796,12162618.13267796,12162618.13267796,12162618.13267796,12162618.13267796,12162618.13267796,12162618.13267796,12162618.13267796
975,975,13657681.0,1.0002026543627869,0.9997973866976828,4653449.067889571,6202783.753931841,7692148.75501157,9174084.83483203,10648631.058158383,10795679.848572196,10795679.848572196,10795679.848572196,10795679.848572196,10795679.848572196,10795679.848572196,10795679.848572196,10795679.848572196,10795679.848572196,10795679.848572196,10795679.848572196,10795679.848572196,10795679.848572196,10795679.848572196,10795679.848572196,6170285.041736006,7666221.892557636,9154697.279505555,10635747.84070222,12109413.06476298,12109413.06476298,12109413.06476298,12109413.06476298,12109413.06476298,12109413.06476298,12109413.06476298,12109413.06476298,12109413.06476298,12109413.06476298,12109413.06476298,12109413.06476298,12109413.06476298,12109413.06476298,12109413.06476298,12109413.06476298
976,976,13658629.0,1.000102644098377,0.9998973664363527,4700039.589874023,6249374.275916292,7738739.276996021,9220675.35681648,10695221.580142833,10842270.370556647,10842270.370556647,10842270.370556647,10842270.370556647,10842270.370556647,10842270.370556647,10842270.370556647,10842270.370556647,10842270.370556647,10842270.370556647,10842270.370556647,10842270.370556647,10842270.370556647,10842270.370556647,10842270.370556647,6123685.269924749,7619622.120746379,9108097.507694298,10589148.068890965,12062813.292951722,12062813.292951722,12062813.292951722,12062813.292951722,12062813.292951722,12062813.292951722,12062813.292951722,12062813.292951722,12062813.292951722,12062813.292951722,12062813.292951722,12062813.292951722,12062813.292951722,12062813.292951722,12062813.292951722,12062813.292951722
977,977,13660642.0,1.000102644098377,0.9998973664363527,4693044.418226752,6242379.104269022,7731744.105348752,9213680.18516921,10688226.408495564,10835275.198909378,10835275.198909378,10835275.198909378,10835275.198909378,10835275.198909378,10835275.198909378,10835275.198909378,10835275.198909378,10835275.198909378,10835275.198909378,10835275.198909378,10835275.198909378,10835275.198909378,10835275.198909378,10835275.198909378,6130681.769956995,7626618.620778624,9115094.007726543,10596144.56892321,12069809.792983968,12069809.792983968,12069809.792983968,12069809.792983968,12069809.792983968,12069809.792983968,12069809.792983968,12069809.792983968,12069809.792983968,12069809.792983968,12069809.792983968,12069809.792983968,12069809.792983968,12069809.792983968,12069809.792983968,12069809.792983968
978,978,13661864.0,0.9999026535686368,1.0000973559086135,5231907.683607893,6781242.369650163,8270607.3707298925,9752543.450550351,11227089.673876705,11374138.464290518,11374138.464290518,11374138.464290518,11374138.464290518,11374138.464290518,11374138.464290518,11374138.464290518,11374138.464290518,11374138.464290518,11374138.464290518,11374138.464290518,11374138.464290518,11374138.464290518,11374138.464290518,11374138.464290518,5591778.663950449,7087715.514772079,8576190.901719999,10057241.462916665,11530906.686977424,11530906.686977424,11530906.686977424,11530906.686977424,11530906.686977424,11530906.686977424,11530906.686977424,11530906.686977424,11530906.686977424,11530906.686977424,11530906.686977424,11530906.686977424,11530906.686977424,11530906.686977424,11530906.686977424,11530906.686977424
979,979,13663068.0,0.9999026535686368,1.0000973559086135,5176867.289912396,6726201.975954666,8215566.977034396,9697503.056854853,11172049.280181207,11319098.07059502,11319098.07059502,11319098.07059502,11319098.07059502,11319098.07059502,11319098.07059502,11319098.07059502,11319098.07059502,11319098.07059502,11319098.07059502,11319098.07059502,11319098.07059502,11319098.07059502,11319098.07059502,11319098.07059502,5646817.321416961,7142754.172238591,8631229.55918651,10112280.120383177,11585945.344443936,11585945.344443936,11585945.344443936,11585945.344443936,11585945.344443936,11585945.344443936,11585945.344443936,11585945.344443936,11585945.344443936,11585945.344443936,11585945.344443936,11585945.344443936,11585945.344443936,11585945.344443936,11585945.344443936,11585945.344443936
980,980,13663634.0,1.0000026438339937,0.9999973561729961,5120437.207806822,6669771.893849092,8159136.894928821,9641072.97474928,11115619.198075633,11262667.988489447,11262667.988489447,11262667.988489447,11262667.988489447,11262667.988489447,11262667.988489447,11262667.988489447,11262667.988489447,11262667.988489447,11262667.988489447,11262667.988489447,11262667.988489447,11262667.988489447,11262667.988489447,11262667.988489447,5703246.994687033,7199183.845508663,8687659.232456582,10168709.793653248,11642375.017714007,11642375.017714007,11642375.017714007,11642375.017714007,11642375.017714007,11642375.017714007,11642375.017714007,11642375.017714007,11642375.017714007,11642375.017714007,11642375.017714007,11642375.017714007,11642375.017714007,11642375.017714007,11642375.017714007,11642375.017714007
981,981,13664811.0,0.9999026535686368,1.0000973559086135,5283948.092118607,6833282.778160877,8322647.779240605,9804583.859061064,11279130.082387418,11426178.872801231,11426178.872801231,11426178.872801231,11426178.872801231,11426178.872801231,11426178.872801231,11426178.872801231,11426178.872801231,11426178.872801231,11426178.872801231,11426178.872801231,11426178.872801231,11426178.872801231,11426178.872801231,11426178.872801231,5539741.111757081,7035677.96257871,8524153.349526629,10005203.910723297,11478869.134784054,11478869.134784054,11478869.134784054,11478869.134784054,11478869.134784054,11478869.134784054,11478869.134784054,11478869.134784054,11478869.134784054,11478869.134784054,11478869.134784054,11478869.134784054,11478869.134784054,11478869.134784054,11478869.134784054,11478869.134784054
982,982,13666081.0,0.9999026535686368,1.0000973559086135,5344450.978223395,6893785.664265664,8383150.665345394,9865086.745165853,11339632.968492206,11486681.75890602,11486681.75890602,11486681.75890602,11486681.75890602,11486681.75890602,11486681.75890602,11486681.75890602,11486681.75890602,11486681.75890602,11486681.75890602,11486681.75890602,11486681.75890602,11486681.75890602,11486681.75890602,11486681.75890602,5479243.030686431,6975179.88150806,8463655.268455978,9944705.829652647,11418371.053713404,11418371.053713404,11418371.053713404,11418371.053713404,11418371.053713404,11418371.053713404,11418371.053713404,11418371.053713404,11418371.053713404,11418371.053713404,11418371.053713404,11418371.053713404,11418371.053713404,11418371.053713404,11418371.053713404,11418371.053713404
983,983,13666700.0,0.9998026733013067,1.0001973656442043,5422832.438592846,6972167.124635115,8461532.125714844,9943468.205535304,11418014.428861657,11565063.21927547,11565063.21927547,11565063.21927547,11565063.21927547,11565063.21927547,11565063.21927547,11565063.21927547,11565063.21927547,11565063.21927547,11565063.21927547,11565063.21927547,11565063.21927547,11565063.21927547,11565063.21927547,11565063.21927547,5400870.168015043,6896807.018836672,8385282.405784591,9866332.966981258,11339998.191042017,11339998.191042017,11339998.191042017,11339998.191042017,11339998.191042017,11339998.191042017,11339998.191042017,11339998.191042017,11339998.191042017,11339998.191042017,11339998.191042017,11339998.191042017,11339998.191042017,11339998.191042017,11339998.191042017,11339998.191042017
984,984,13667846.0,0.9998026733013067,1.0001973656442043,5400119.763056309,6949454.449098579,8438819.450178308,9920755.529998768,11395301.75332512,11542350.543738935,11542350.543738935,11542350.543738935,11542350.543738935,11542350.543738935,11542350.543738935,11542350.543738935,11542350.543738935,11542350.543738935,11542350.543738935,11542350.543738935,11542350.543738935,11542350.543738935,11542350.543738935,11542350.543738935,5423580.076600303,6919516.927421933,8407992.314369852,9889042.875566518,11362708.099627277,11362708.099627277,11362708.099627277,11362708.099627277,11362708.099627277,11362708.099627277,11362708.099627277,11362708.099627277,11362708.099627277,11362708.099627277,11362708.099627277,11362708.099627277,11362708.099627277,11362708.099627277,11362708.099627277,11362708.099627277
985,985,13669497.0,0.9998026733013067,1.0001973656442043,5418386.592497102,6967721.278539371,8457086.279619101,9939022.35943956,11413568.582765913,11560617.373179726,11560617.373179726,11560617.373179726,11560617.373179726,11560617.373179726,11560617.373179726,11560617.373179726,11560617.373179726,11560617.373179726,11560617.373179726,11560617.373179726,11560617.373179726,11560617.373179726,11560617.373179726,11560617.373179726,5405315.454798895,6901252.305620525,8389727.692568444,9870778.25376511,11344443.477825869,11344443.477825869,11344443.477825869,11344443.477825869,11344443.477825869,11344443.477825869,11344443.477825869,11344443.477825869,11344443.477825869,11344443.477825869,11344443.477825869,11344443.477825869,11344443.477825869,11344443.477825869,11344443.477825869,11344443.477825869
986,986,13670938.0,1.0000026438339937,0.9999973561729961,4941503.438051161,6490838.124093431,7980203.125173161,9462139.204993619,10936685.428319972,11083734.218733786,11083734.218733786,11083734.218733786,11083734.218733786,11083734.218733786,11083734.218733786,11083734.218733786,11083734.218733786,11083734.218733786,11083734.218733786,11083734.218733786,11083734.218733786,11083734.218733786,11083734.218733786,11083734.218733786,5882188.649271258,7378125.500092888,8866600.887040807,10347651.448237473,11821316.672298232,11821316.672298232,11821316.672298232,11821316.672298232,11821316.672298232,11821316.672298232,11821316.672298232,11821316.672298232,11821316.672298232,11821316.672298232,11821316.672298232,11821316.672298232,11821316.672298232,11821316.672298232,11821316.672298232,11821316.672298232
987,987,13671483.0,1.000102644098377,0.9998973664363527,4870312.749334953,6419647.4353772225,7909012.436456952,9390948.51627741,10865494.739603763,11012543.530017577,11012543.530017577,11012543.530017577,11012543.530017577,11012543.530017577,11012543.530017577,11012543.530017577,11012543.530017577,11012543.530017577,11012543.530017577,11012543.530017577,11012543.530017577,11012543.530017577,11012543.530017577,11012543.530017577,5953386.357231468,7449323.208053098,8937798.595001018,10418849.156197684,11892514.380258441,11892514.380258441,11892514.380258441,11892514.380258441,11892514.380258441,11892514.380258441,11892514.380258441,11892514.380258441,11892514.380258441,11892514.380258441,11892514.380258441,11892514.380258441,11892514.380258441,11892514.380258441,11892514.380258441,11892514.380258441
988,988,13672846.0,1.0002026543627869,0.9997973866976828,4548294.518582384,6097629.204624654,7586994.205704384,9068930.285524843,10543476.508851195,10690525.29926501,10690525.29926501,10690525.29926501,10690525.29926501,10690525.29926501,10690525.29926501,10690525.29926501,10690525.29926501,10690525.29926501,10690525.29926501,10690525.29926501,10690525.29926501,10690525.29926501,10690525.29926501,10690525.29926501,6275463.9475102965,7771400.798331927,9259876.185279844,10740926.746476512,12214591.97053727,12214591.97053727,12214591.97053727,12214591.97053727,12214591.97053727,12214591.97053727,12214591.97053727,12214591.97053727,12214591.97053727,12214591.97053727,12214591.97053727,12214591.97053727,12214591.97053727,12214591.97053727,12214591.97053727,12214591.97053727
989,989,13674310.0,1.0002026543627869,0.9997973866976828,4609026.161510276,6158360.847552545,7647725.848632274,9129661.928452734,10604208.151779087,10751256.9421929,10751256.9421929,10751256.9421929,10751256.9421929,10751256.9421929,10751256.9421929,10751256.9421929,10751256.9421929,10751256.9421929,10751256.9421929,10751256.9421929,10751256.9421929,10751256.9421929,10751256.9421929,10751256.9421929,6214717.649254834,7710654.500076464,9199129.887024384,10680180.44822105,12153845.67228181,12153845.67228181,12153845.67228181,12153845.67228181,12153845.67228181,12153845.67228181,12153845.67228181,12153845.67228181,12153845.67228181,12153845.67228181,12153845.67228181,12153845.67228181,12153845.67228181,12153845.67228181,12153845.67228181,12153845.67228181
990,990,13676835.0,1.000102644098377,0.9998973664363527,4834386.4743969925,6383721.160439262,7873086.161518992,9355022.24133945,10829568.464665804,10976617.255079618,10976617.255079618,10976617.255079618,10976617.255079618,10976617.255079618,10976617.255079618,10976617.255079618,10976617.255079618,10976617.255079618,10976617.255079618,10976617.255079618,10976617.255079618,10976617.255079618,10976617.255079618,10976617.255079618,5989317.013482411,7485253.864304041,8973729.25125196,10454779.812448626,11928445.036509385,11928445.036509385,11928445.036509385,11928445.036509385,11928445.036509385,11928445.036509385,11928445.036509385,11928445.036509385,11928445.036509385,11928445.036509385,11928445.036509385,11928445.036509385,11928445.036509385,11928445.036509385,11928445.036509385,11928445.036509385
991,991,13677751.0,1.000102644098377,0.9998973664363527,4893069.890394535,6442404.576436805,7931769.577516534,9413705.657336993,10888251.880663346,11035300.67107716,11035300.67107716,11035300.67107716,11035300.67107716,11035300.67107716,11035300.67107716,11035300.67107716,11035300.67107716,11035300.67107716,11035300.67107716,11035300.67107716,11035300.67107716,11035300.67107716,11035300.67107716,11035300.67107716,5930626.732052625,7426563.582874254,8915038.969822174,10396089.53101884,11869754.7550796,11869754.7550796,11869754.7550796,11869754.7550796,11869754.7550796,11869754.7550796,11869754.7550796,11869754.7550796,11869754.7550796,11869754.7550796,11869754.7550796,11869754.7550796,11869754.7550796,11869754.7550796,11869754.7550796,11869754.7550796
992,992,13678543.0,1.0000026438339937,0.9999973561729961,5020624.656780028,6569959.3428222975,8059324.343902027,9541260.423722485,11015806.647048838,11162855.437462652,11162855.437462652,11162855.437462652,11162855.437462652,11162855.437462652,11162855.437462652,11162855.437462652,11162855.437462652,11162855.437462652,11162855.437462652,11162855.437462652,11162855.437462652,11162855.437462652,11162855.437462652,11162855.437462652,5803062.222304788,7298999.0731264185,8787474.460074337,10268525.021271003,11742190.245331762,11742190.245331762,11742190.245331762,11742190.245331762,11742190.245331762,11742190.245331762,11742190.245331762,11742190.245331762,11742190.245331762,11742190.245331762,11742190.245331762,11742190.245331762,11742190.245331762,11742190.245331762,11742190.245331762,11742190.245331762
993,993,13679079.0,1.0000026438339937,0.9999973561729961,4994369.254839612,6543703.940881882,8033068.941961611,9515005.02178207,10989551.245108424,11136600.035522237,11136600.035522237,11136600.035522237,11136600.035522237,11136600.035522237,11136600.035522237,11136600.035522237,11136600.035522237,11136600.035522237,11136600.035522237,11136600.035522237,11136600.035522237,11136600.035522237,11136600.035522237,11136600.035522237,5829319.049921533,7325255.900743163,8813731.287691081,10294781.848887749,11768447.072948506,11768447.072948506,11768447.072948506,11768447.072948506,11768447.072948506,11768447.072948506,11768447.072948506,11768447.072948506,11768447.072948506,11768447.072948506,11768447.072948506,11768447.072948506,11768447.072948506,11768447.072948506,11768447.072948506,11768447.072948506
994,994,13682736.0,1.000102644098377,0.9998973664363527,4793629.281459013,6342963.967501283,7832328.968581012,9314265.048401471,10788811.271727825,10935860.062141638,10935860.062141638,10935860.062141638,10935860.062141638,10935860.062141638,10935860.062141638,10935860.062141638,10935860.062141638,10935860.062141638,10935860.062141638,10935860.062141638,10935860.062141638,10935860.062141638,10935860.062141638,10935860.062141638,6030079.858342847,7526016.709164476,9014492.096112395,10495542.657309063,11969207.88136982,11969207.88136982,11969207.88136982,11969207.88136982,11969207.88136982,11969207.88136982,11969207.88136982,11969207.88136982,11969207.88136982,11969207.88136982,11969207.88136982,11969207.88136982,11969207.88136982,11969207.88136982,11969207.88136982,11969207.88136982
995,995,13683380.0,1.0002026543627869,0.9997973866976828,4584836.47216637,6134171.158208639,7623536.159288368,9105472.239108827,10580018.46243518,10727067.252848994,10727067.252848994,10727067.252848994,10727067.252848994,10727067.252848994,10727067.252848994,10727067.252848994,10727067.252848994,10727067.252848994,10727067.252848994,10727067.252848994,10727067.252848994,10727067.252848994,10727067.252848994,10727067.252848994,6238912.983115949,7734849.833937579,9223325.220885498,10704375.782082165,12178041.006142924,12178041.006142924,12178041.006142924,12178041.006142924,12178041.006142924,12178041.006142924,12178041.006142924,12178041.006142924,12178041.006142924,12178041.006142924,12178041.006142924,12178041.006142924,12178041.006142924,12178041.006142924,12178041.006142924,12178041.006142924
996,996,13683956.0,1.000302674628223,0.9996974169559872,4322893.130652084,5872227.816694353,7361592.8177740825,8843528.897594541,10318075.120920895,10465123.911334708,10465123.911334708,10465123.911334708,10465123.911334708,10465123.911334708,10465123.911334708,10465123.911334708,10465123.911334708,10465123.911334708,10465123.911334708,10465123.911334708,10465123.911334708,10465123.911334708,10465123.911334708,10465123.911334708,6500933.793308368,7996870.644129997,9485346.031077916,10966396.592274584,12440061.816335341,12440061.816335341,12440061.816335341,12440061.816335341,12440061.816335341,12440061.816335341,12440061.816335341,12440061.816335341,12440061.816335341,12440061.816335341,12440061.816335341,12440061.816335341,12440061.816335341,12440061.816335341,12440061.816335341,12440061.816335341
997,997,13687461.0,1.000302674628223,0.9996974169559872,4308679.90216988,5858014.58821215,7347379.589291879,8829315.669112338,10303861.892438691,10450910.682852505,10450910.682852505,10450910.682852505,10450910.682852505,10450910.682852505,10450910.682852505,10450910.682852505,10450910.682852505,10450910.682852505,10450910.682852505,10450910.682852505,10450910.682852505,10450910.682852505,10450910.682852505,10450910.682852505,6515152.081360784,8011088.9321824135,9499564.319130333,10980614.880327,12454280.104387758,12454280.104387758,12454280.104387758,12454280.104387758,12454280.104387758,12454280.104387758,12454280.104387758,12454280.104387758,12454280.104387758,12454280.104387758,12454280.104387758,12454280.104387758,12454280.104387758,12454280.104387758,12454280.104387758,12454280.104387758
998,998,13688472.0,1.0002026543627869,0.9997973866976828,4486601.107448819,6035935.793491089,7525300.794570819,9007236.874391276,10481783.09771763,10628831.888131445,10628831.888131445,10628831.888131445,10628831.888131445,10628831.888131445,10628831.888131445,10628831.888131445,10628831.888131445,10628831.888131445,10628831.888131445,10628831.888131445,10628831.888131445,10628831.888131445,10628831.888131445,10628831.888131445,6337173.8931873515,7833110.744008982,9321586.1309569,10802636.692153567,12276301.916214325,12276301.916214325,12276301.916214325,12276301.916214325,12276301.916214325,12276301.916214325,12276301.916214325,12276301.916214325,12276301.916214325,12276301.916214325,12276301.916214325,12276301.916214325,12276301.916214325,12276301.916214325,12276301.916214325,12276301.916214325
999,999,13689410.0,1.000102644098377,0.9998973664363527,4669591.683558329,6218926.369600599,7708291.3706803275,9190227.450500786,10664773.67382714,10811822.464240953,10811822.464240953,10811822.464240953,10811822.464240953,10811822.464240953,10811822.464240953,10811822.464240953,10811822.464240953,10811822.464240953,10811822.464240953,10811822.464240953,10811822.464240953,10811822.464240953,10811822.464240953,10811822.464240953,6154139.11402079,7650075.96484242,9138551.351790339,10619601.912987005,12093267.137047764,12093267.137047764,12093267.137047764,12093267.137047764,12093267.137047764,12093267.137047764,12093267.137047764,12093267.137047764,12093267.137047764,12093267.137047764,12093267.137047764,12093267.137047764,12093267.137047764,12093267.137047764,12093267.137047764,12093267.137047764
1000,1000,13690088.0,1.0002026543627869,0.9997973866976828,4610611.883466109,6159946.569508378,7649311.570588107,9131247.650408566,10605793.87373492,10752842.664148733,10752842.664148733,10752842.664148733,10752842.664148733,10752842.664148733,10752842.664148733,10752842.664148733,10752842.664148733,10752842.664148733,10752842.664148733,10752842.664148733,10752842.664148733,10752842.664148733,10752842.664148733,10752842.664148733,6213131.566193653,7709068.417015282,9197543.803963201,10678594.36515987,12152259.589220626,12152259.589220626,12152259.589220626,12152259.589220626,12152259.589220626,12152259.589220626,12152259.589220626,12152259.589220626,12152259.589220626,12152259.589220626,12152259.589220626,12152259.589220626,12152259.589220626,12152259.589220626,12152259.589220626,12152259.589220626
1001,1001,13690898.0,1.0002026543627869,0.9997973866976828,4525360.1307925675,6074694.816834837,7564059.817914567,9045995.897735026,10520542.12106138,10667590.911475193,10667590.911475193,10667590.911475193,10667590.911475193,10667590.911475193,10667590.911475193,10667590.911475193,10667590.911475193,10667590.911475193,10667590.911475193,10667590.911475193,10667590.911475193,10667590.911475193,10667590.911475193,10667590.911475193,6298404.288120536,7794341.138942166,9282816.525890084,10763867.087086752,12237532.31114751,12237532.31114751,12237532.31114751,12237532.31114751,12237532.31114751,12237532.31114751,12237532.31114751,12237532.31114751,12237532.31114751,12237532.31114751,12237532.31114751,12237532.31114751,12237532.31114751,12237532.31114751,12237532.31114751,12237532.31114751
1002,1002,13691712.0,1.0002026543627869,0.9997973866976828,4630441.219450029,6179775.905492298,7669140.906572028,9151076.986392487,10625623.20971884,10772672.000132654,10772672.000132654,10772672.000132654,10772672.000132654,10772672.000132654,10772672.000132654,10772672.000132654,10772672.000132654,10772672.000132654,10772672.000132654,10772672.000132654,10772672.000132654,10772672.000132654,10772672.000132654,10772672.000132654,6193297.807217298,7689234.658038928,9177710.044986846,10658760.606183514,12132425.830244271,12132425.830244271,12132425.830244271,12132425.830244271,12132425.830244271,12132425.830244271,12132425.830244271,12132425.830244271,12132425.830244271,12132425.830244271,12132425.830244271,12132425.830244271,12132425.830244271,12132425.830244271,12132425.830244271,12132425.830244271
1003,1003,13692639.0,1.0002026543627869,0.9997973866976828,4538433.764896974,6087768.450939244,7577133.452018973,9059069.531839432,10533615.755165786,10680664.5455796,10680664.5455796,10680664.5455796,10680664.5455796,10680664.5455796,10680664.5455796,10680664.5455796,10680664.5455796,10680664.5455796,10680664.5455796,10680664.5455796,10680664.5455796,10680664.5455796,10680664.5455796,10680664.5455796,6285327.232526004,7781264.083347634,9269739.470295554,10750790.03149222,12224455.255552977,12224455.255552977,12224455.255552977,12224455.255552977,12224455.255552977,12224455.255552977,12224455.255552977,12224455.255552977,12224455.255552977,12224455.255552977,12224455.255552977,12224455.255552977,12224455.255552977,12224455.255552977,12224455.255552977,12224455.255552977
1004,1004,13693241.0,1.0002026543627869,0.9997973866976828,4600226.264718404,6149560.950760674,7638925.951840403,9120862.031660862,10595408.254987216,10742457.04540103,10742457.04540103,10742457.04540103,10742457.04540103,10742457.04540103,10742457.04540103,10742457.04540103,10742457.04540103,10742457.04540103,10742457.04540103,10742457.04540103,10742457.04540103,10742457.04540103,10742457.04540103,10742457.04540103,6223519.569915739,7719456.420737369,9207931.807685288,10688982.368881954,12162647.592942713,12162647.592942713,12162647.592942713,12162647.592942713,12162647.592942713,12162647.592942713,12162647.592942713,12162647.592942713,12162647.592942713,12162647.592942713,12162647.592942713,12162647.592942713,12162647.592942713,12162647.592942713,12162647.592942713,12162647.592942713
1005,1005,13694376.0,1.0002026543627869,0.9997973866976828,4440648.06288116,5989982.748923428,7479347.750003158,8961283.829823617,10435830.05314997,10582878.843563784,10582878.843563784,10582878.843563784,10582878.843563784,10582878.843563784,10582878.843563784,10582878.843563784,10582878.843563784,10582878.843563784,10582878.843563784,10582878.843563784,10582878.843563784,10582878.843563784,10582878.843563784,10582878.843563784,6383140.332517973,7879077.183339602,9367552.570287522,10848603.131484188,12322268.355544947,12322268.355544947,12322268.355544947,12322268.355544947,12322268.355544947,12322268.355544947,12322268.355544947,12322268.355544947,12322268.355544947,12322268.355544947,12322268.355544947,12322268.355544947,12322268.355544947,12322268.355544947,12322268.355544947,12322268.355544947
1006,1006,13694950.0,1.000302674628223,0.9996974169559872,4405676.373914961,5955011.05995723,7444376.061036959,8926312.140857419,10400858.364183772,10547907.154597586,10547907.154597586,10547907.154597586,10547907.154597586,10547907.154597586,10547907.154597586,10547907.154597586,10547907.154597586,10547907.154597586,10547907.154597586,10547907.154597586,10547907.154597586,10547907.154597586,10547907.154597586,10547907.154597586,6418122.832541585,7914059.683363215,9402535.070311133,10883585.6315078,12357250.855568558,12357250.855568558,12357250.855568558,12357250.855568558,12357250.855568558,12357250.855568558,12357250.855568558,12357250.855568558,12357250.855568558,12357250.855568558,12357250.855568558,12357250.855568558,12357250.855568558,12357250.855568558,12357250.855568558,12357250.855568558
1007,1007,13695470.0,1.000302674628223,0.9996974169559872,4428214.367150698,5977549.053192968,7466914.054272697,8948850.134093156,10423396.35741951,10570445.147833323,10570445.147833323,10570445.147833323,10570445.147833323,10570445.147833323,10570445.147833323,10570445.147833323,10570445.147833323,10570445.147833323,10570445.147833323,10570445.147833323,10570445.147833323,10570445.147833323,10570445.147833323,10570445.147833323,6395577.810850978,7891514.661672607,9379990.048620526,10861040.609817194,12334705.83387795,12334705.83387795,12334705.83387795,12334705.83387795,12334705.83387795,12334705.83387795,12334705.83387795,12334705.83387795,12334705.83387795,12334705.83387795,12334705.83387795,12334705.83387795,12334705.83387795,12334705.83387795,12334705.83387795,12334705.83387795
1008,1008,13696638.0,1.0002026543627869,0.9997973866976828,4453249.016930885,6002583.702973154,7491948.704052884,8973884.783873344,10448431.007199695,10595479.79761351,10595479.79761351,10595479.79761351,10595479.79761351,10595479.79761351,10595479.79761351,10595479.79761351,10595479.79761351,10595479.79761351,10595479.79761351,10595479.79761351,10595479.79761351,10595479.79761351,10595479.79761351,10595479.79761351,6370535.613782926,7866472.464604556,9354947.851552475,10835998.412749141,12309663.6368099,12309663.6368099,12309663.6368099,12309663.6368099,12309663.6368099,12309663.6368099,12309663.6368099,12309663.6368099,12309663.6368099,12309663.6368099,12309663.6368099,12309663.6368099,12309663.6368099,12309663.6368099,12309663.6368099,12309663.6368099
1009,1009,13698294.0,1.0002026543627869,0.9997973866976828,4503877.800919751,6053212.48696202,7542577.488041749,9024513.567862209,10499059.791188562,10646108.581602376,10646108.581602376,10646108.581602376,10646108.581602376,10646108.581602376,10646108.581602376,10646108.581602376,10646108.581602376,10646108.581602376,10646108.581602376,10646108.581602376,10646108.581602376,10646108.581602376,10646108.581602376,10646108.581602376,6319892.402010151,7815829.252831781,9304304.6397797,10785355.200976366,12259020.425037125,12259020.425037125,12259020.425037125,12259020.425037125,12259020.425037125,12259020.425037125,12259020.425037125,12259020.425037125,12259020.425037125,12259020.425037125,12259020.425037125,12259020.425037125,12259020.425037125,12259020.425037125,12259020.425037125,12259020.425037125
1010,1010,13699070.0,1.0002026543627869,0.9997973866976828,4490550.170097637,6039884.856139907,7529249.8572196355,9011185.937040094,10485732.160366448,10632780.950780261,10632780.950780261,10632780.950780261,10632780.950780261,10632780.950780261,10632780.950780261,10632780.950780261,10632780.950780261,10632780.950780261,10632780.950780261,10632780.950780261,10632780.950780261,10632780.950780261,10632780.950780261,10632780.950780261,6333223.7224126505,7829160.573234281,9317635.9601822,10798686.521378865,12272351.745439624,12272351.745439624,12272351.745439624,12272351.745439624,12272351.745439624,12272351.745439624,12272351.745439624,12272351.745439624,12272351.745439624,12272351.745439624,12272351.745439624,12272351.745439624,12272351.745439624,12272351.745439624,12272351.745439624,12272351.745439624
