,index,blocknum,p0vs1,p1vs0,YFI-slippagemap_01,YFI-slippagemap_2,YFI-slippagemap_3,YFI-slippagemap_4,YFI-slippagemap_5,YFI-slippagemap_6,YFI-slippagemap_7,YFI-slippagemap_8,YFI-slippagemap_9,YFI-slippagemap_10,YFI-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
604,604,14370140.0,7.253621973036698,0.1378621609614092,9.262514286445883,19.244656984886774,29.12748068075352,38.91197353674356,48.5991138741022,58.18987039767204,67.68520202880917,77.08605819470914,86.39337900303694,95.60809495862179,104.67664628266576,151.25125075972684,222.82291771121635,293.68246939363974,363.83699207639603,433.293500225993,481.3060072165992,528.8408054469369,575.9026481344943,622.4962409294471,668.6262425494755
605,605,14370825.0,7.238406109921621,0.13815196119340536,0.24136316659444787,10.32728659703622,20.312858344522024,30.199076971535238,39.98693098022529,49.677399027908784,59.271450152196195,68.77004360385068,78.17412913621342,87.48464717989367,96.70252855936609,215.20700144912786,286.09089468680247,356.26951673442153,425.7498844680906,473.7860136478424,521.3441990342604,568.4291961834192,615.0457130606782,661.1984106758098,706.5012754487848
606,606,14373171.0,7.224666881662593,0.13841468629344925,1.1770744221389575,11.26299785258073,21.248569600066535,31.134788227079746,40.9226422357698,50.613110283453295,60.2071614077407,69.70575485939519,79.10984039175793,88.42035843543817,97.63823981491059,208.44002690743903,279.3239201451137,349.50254219273273,418.9829099264018,467.01903910615357,514.5772244925715,561.6622216417304,608.2787385189894,654.431436134121,699.734300907096
607,607,14373929.0,7.212395994706894,0.13865017959827639,2.0658966871646767,12.15182011760645,22.137391865092255,32.02361049210546,41.811464500795516,51.50193254847901,61.09598367276642,70.59457712442091,79.99866265678365,89.3091807004639,98.52706207993631,202.02369498698621,272.90758822466086,343.0862102722799,412.566578005949,460.60270718570075,508.16089257211877,555.2458897212776,601.8624065985366,648.0151042136682,693.3179689866431
608,608,14374717.0,7.188635502303215,0.139108458020942,3.7509153250804244,13.836838755522198,23.822410503008,33.708629130021215,43.49648313871126,53.186951186394765,62.78100231068217,72.27959576233665,81.6836812946994,90.99419933837964,100.21208071785206,189.89046094619934,260.7743541838739,330.952976231493,400.43334396516207,448.4694731449139,496.02765853133184,543.1126556804907,589.7291725577497,635.8818701728813,681.1847349458562
609,609,14378943.0,7.174990743700666,0.139373002101495,4.713266264803932,14.799189695245705,24.784761442731508,34.67098006974472,44.45883407843477,54.14930212611827,63.743353250405676,73.24194670206016,82.6460322344229,91.95655027810315,101.17443165757557,182.97891954402863,253.86281278170324,324.04143482932227,393.52180256299135,441.55793174274316,489.1161171291612,536.20111427832,582.817631155579,628.9703287707106,674.2731935436856
610,610,14382867.0,7.172121464758785,0.13942875966527324,4.801276071683295,14.726720067223361,24.553409098390865,34.28232583931309,43.914443063855636,53.45072385769467,62.892121839861574,72.23958099826119,81.49403597449202,90.65641223575676,99.72762579596893,178.8981148962255,248.6541582935889,317.71615223213564,386.09100194085045,433.03261263233514,479.50716963189694,525.5193201387522,571.0736648457714,616.1747585601363,660.4364825328195
611,611,14384066.0,7.172121464758785,0.13942875966527324,2.3938152520097864,7.342432841325532,12.241813282766996,17.092446516982978,21.89481754856007,26.649406551757405,31.356688980964147,36.01713548869238,40.63121206758246,45.199380136113945,49.722096399555305,89.19483687265716,123.97373275604299,158.40659017895305,192.49685194330405,205.4949949384769,218.36381065696267,231.10458590931273,243.71859462846058,256.2070980415817,268.1807158736672
612,612,14389082.0,7.187916710632152,0.1391223688667441,2.9721340108250565,10.884953759691797,18.719043505876847,26.47518666251966,34.154158750015945,41.756727565087104,49.28365335740133,56.73568869844454,64.11357870858639,71.41806119413171,78.64986642497962,148.76558851718679,204.37690404579038,259.4349054589869,313.9450977832825,347.15999982036635,380.0444244325226,412.6016598807299,444.8349615190495,476.7475522337885,507.9519943176648
613,613,14389722.0,7.1807327456948835,0.1392615538573744,3.3768497575803487,11.28966950644709,19.12375925263214,26.879902409274955,34.55887449677124,42.16144331184239,49.68836910415662,57.140404445199835,64.51829445534167,71.82277694088701,79.05458217173492,145.85788570494535,201.46920123354894,256.5272026467454,311.03739497104107,344.2522970081249,377.13672162028115,409.6939570684885,441.92725870680806,473.83984942154706,505.04429150542336
614,614,14390970.0,7.175708242775036,0.1393590661948755,3.6339541839516016,11.546773932818343,19.380863679003394,27.137006835646208,34.81597892314249,42.41854773821365,49.94547353052787,57.39750887157109,64.77539888171293,72.07988136725825,79.31168659810616,144.0122348369751,199.6235503655787,254.6815517787752,309.1917441030708,342.40664614015463,375.2910707523109,407.84830620051827,440.0816078388378,471.99419855357684,503.19864063745314
615,615,14391556.0,7.181450818969452,0.13924762909446498,3.3407904827913515,11.253610231658092,19.087699977843144,26.843843134485958,34.52281522198224,42.125384037053394,49.652309829367624,57.10434517041084,64.48223518055268,71.78671766609801,79.01852289694592,146.11683598178593,201.7281515103895,256.78615292358603,311.2963452478816,344.51124728496546,377.3956718971217,409.9529073453291,442.1862089836486,474.0987996983876,505.30324178226397
616,616,14392362.0,7.164236862697209,0.13958220800973317,4.296129893887691,12.208949642754432,20.043039388939484,27.799182545582298,35.47815463307858,43.08072344814973,50.60764924046396,58.05968458150718,65.43757459164902,72.74205707719435,79.97386230804226,139.2642027346451,194.8755182632487,249.9335196764452,304.4437120007408,337.65861403782463,370.5430386499809,403.10027409818827,435.33357573650784,467.24616645124684,498.45060853512314
617,617,14392924.0,7.12351890486193,0.1403800584171233,6.579742797947232,14.492562546813973,22.326652292999025,30.08279544964184,37.76176753713812,45.36433635220928,52.8912621445235,60.34329748556672,67.72118749570856,75.02566998125388,82.2574752121018,122.95005109530925,178.56136662391282,233.61936803710935,288.1295603614049,321.3444623984888,354.22888701064505,386.7861224588524,419.01942409717196,450.93201481191096,482.13645689578726
618,618,14394804.0,7.078076227637077,0.14128132671069538,1.1590276304442917,9.151368505559846,17.06418825442659,24.89827800061164,32.654421157254454,40.33339324475074,47.93596205982189,55.46288785213612,62.914923193179334,70.29281320332117,77.59729568886651,160.30053286350102,215.35853427669753,269.8687266009931,303.08362863807696,335.9680532502332,368.5252886984406,400.75859033676016,432.67118105149916,463.87562313537546,494.76959106959094
619,619,14396596.0,7.054758237809168,0.141748301825655,2.470900482440237,10.463241357555793,18.376061106422533,26.210150852607583,33.9662940092504,41.64526609674668,49.24783491181784,56.77476070413206,64.22679604517528,71.60468605531712,78.90916854086245,151.02996494537285,206.08796635856936,260.59815868286495,293.81306071994885,326.6974853321051,359.2547207803124,391.488022418632,423.400613133371,454.6050552172473,485.4990231514628
620,620,14398337.0,7.046298028068255,0.14191849337291662,2.942140482414873,10.934481357530428,18.84730110639717,26.68139085258222,34.43753400922503,42.11650609672132,49.719074911792475,57.2460007041067,64.69803604514992,72.07592605529176,79.38040854083708,147.70723419619438,202.76523560939088,257.2754279336865,290.49032997077035,323.3747545829266,355.9319900311339,388.1652916694535,420.0778823841925,451.2823244680688,482.1762924022843
621,621,14399766.0,6.961555783422152,0.14364605141588357,7.83247507359468,15.824815948710235,23.737635697576977,31.571725443762027,39.32786860040484,47.006840687901125,54.609409502972284,62.13633529528651,69.58837063632973,76.96626064647157,84.27074313201689,113.45323487823262,168.51123629142913,223.02142861572472,256.2363306528086,289.1207552649648,321.6779907131722,353.91129235149174,385.82388306623074,417.02832515010704,447.9222930843225
622,622,14401432.0,6.961555783422152,0.14364605141588357,7.836030147691519,15.831998658228988,23.748409948755018,31.586055501918995,39.34571908644297,47.0281765747228,54.634196111974354,62.16453829293478,69.6199560306739,77.00119478376327,84.3089926933899,113.50473005092431,168.58772168404602,223.12265558375998,256.3620530258151,289.27072932166504,321.85197515732307,354.1090482876166,386.0451739756747,417.27291686790517,448.18995377493553
623,623,14402575.0,6.942091662903026,0.14404880381280108,0.9282483127739489,9.004573620122219,17.00054213065969,24.916953421185717,32.7545989743497,40.51426255887367,48.1967200471535,55.80273958440505,63.33308176536548,70.7884995031046,78.16973825619397,160.4637898404959,214.99872374020987,248.23812118226496,281.14679747811493,313.72804331377296,345.9851164440665,377.9212421321246,409.14898502435506,440.0660219313854,470.58565620323594
624,624,14403750.0,7.0069510009273435,0.1427154264198014,5.222981758326021,13.218950268863491,21.13536155938952,28.9730071125535,36.732670697077474,44.4151281853573,52.02114772260886,59.55148990356928,67.0069076413084,74.38814639439778,81.6959443040244,131.75606038955343,186.83905202267513,241.3739859223891,274.6133833644442,307.52205966029413,340.1033054959522,372.36037862624573,404.2965043143038,435.5242472065343,466.4412841135646
625,625,14404513.0,6.910232965341074,0.1447129214044728,2.7941399098122663,10.870465217160536,18.866433727698006,26.782845018224034,34.62049057138801,42.38015415591199,50.06261164419181,57.668631181443374,65.19897336240379,72.65439110014292,80.0356298532323,147.5400907820142,202.07502468172817,235.31442212378326,268.2230984196332,300.80434425529126,333.0614173855848,364.9975430736429,396.22528596587335,427.14232287290366,457.66195714475424
626,626,14405252.0,6.939315520308215,0.1441064319778306,1.064423362621451,9.140748669969721,17.13671718050719,25.05312847103322,32.8907740241972,40.65043760872117,48.332895097001,55.938914634252555,63.46925681521298,70.9246745529521,78.30591330604148,159.5185952464195,214.05352914613343,247.29292658818852,280.2016028840385,312.7828487196966,345.03992184999004,376.97604753804814,408.2037904302786,439.120827337309,469.6404616091595
627,627,14405933.0,6.9178380233714964,0.14455383266008262,2.3394342476182226,10.415759554966494,18.41172806550396,26.32813935602999,34.16578490919397,41.925448493717944,49.60790598199777,57.21392551924933,64.74426770020975,72.19968543794887,79.58092419103825,150.68405270523354,205.21898660494747,238.45838404700257,271.36706034285254,303.9483061785106,336.2053793088041,368.1415049968622,399.36924788909266,430.286284796123,460.80591906797355
628,628,14406538.0,7.016767111205283,0.14251577459412476,4.646064236259727,12.642032746797197,20.558444037323223,28.396089590487204,36.15575317501118,43.83821066329101,51.44423020054256,58.97457238150299,66.4299901192421,73.81122887233148,81.1190267819581,135.80155292874596,190.88454456186767,245.41947846158163,278.6588759036367,311.56755219948667,344.14879803514475,376.40587116543827,408.3419968534963,439.5697397457268,470.48677665275716
629,629,14407496.0,6.95042675620661,0.14387605755387858,0.41128761943296543,8.487612926781235,16.483581437318705,24.399992727844733,32.237638281008714,39.997301865532684,47.679759353812514,55.28577889106407,62.816121072024494,70.27153880976361,77.65277756285299,164.05491333336303,218.589847233077,251.8292446751321,284.73792097098203,317.3191668066401,349.57623993693363,381.5123656249917,412.7401085172222,443.6571454242525,474.17677969610304
630,630,14407919.0,6.929607760976716,0.1443083121719218,1.6408979500492913,9.717223257397562,17.71319176793503,25.62960305846106,33.46724861162504,41.22691219614901,48.90936968442884,56.515389221680394,64.04573140264083,71.50114914037994,78.88238789346931,155.52077589512953,210.0557097948435,243.2951072368986,276.2037835327485,308.7850293684066,341.0421024987001,372.9782281867582,404.2059710789887,435.123007986019,465.64264225786957
631,631,14408982.0,6.929607760976716,0.1443083121719218,1.6414643351073124,9.720577329512942,17.719305790532793,25.63844957095435,33.47880042662129,41.24114239678735,48.92625162165453,56.53489651157764,64.06783792382662,71.52582903135259,78.90961555003537,155.57445665186168,210.12821425215984,243.3862481052385,276.3133753859103,308.9128886251852,341.1880474044235,373.14207879507023,404.38754923425006,435.32213730484654,465.85914811186086
632,632,14409540.0,6.896427000263978,0.14500262236687525,3.609540938713589,11.688653933119218,19.687382394139068,27.606526174560628,35.44687703022757,43.20921900039363,50.89432822526081,58.50297311518392,66.0359145274329,73.49390563495886,80.87769215364165,141.96853859723046,196.52229619752865,229.78033005060732,262.7074573312791,295.30697057055403,327.5821293497923,359.5361607404391,390.78163117961884,421.7162192502154,452.2532300572297
633,633,14410803.0,6.852432998091279,0.1459335684535035,6.207637522130841,14.28675051653647,22.28547897755632,30.20462275797788,38.04497361364482,45.80731558381088,53.49242480867806,61.10106969860117,68.63401111085014,76.09200221837611,83.4757887370589,124.10733660534599,178.66109420564416,211.91912805872283,244.84625533939465,277.4457685786695,309.72092735790784,341.67495874855456,372.9204291877344,403.85501725833086,434.3920280653452
634,634,14411327.0,6.789003944847812,0.14729701265807954,1.869247029003585,10.02955243172905,18.108665426134678,26.10739388715453,34.026537667576086,41.866888523243034,49.62923049340909,57.314339718276266,64.92298460819939,72.45592602044836,79.91391712797433,152.59168062401966,185.84971447709833,218.77684175777014,251.37635499704504,283.65151377628337,315.6055451669301,346.8510156061099,377.7856036767064,408.3226144837207,438.55579232284816
635,635,14411885.0,6.866150891525251,0.14564200755248177,5.39160021138439,13.47071320579002,21.46944166680987,29.388585447231428,37.22893630289837,44.99127827306443,52.67638749793161,60.28503238785472,67.8179738001037,75.27596490762967,82.65975142631245,129.70513857729784,184.25889617759603,217.5169300306747,250.44405731134648,283.0435705506214,315.3187293298597,347.2727607205064,378.51823115968625,409.4528192302827,439.98983003729705
636,636,14412438.0,6.926836610694533,0.14436604415586657,1.8099621660335723,9.889075160439202,17.887803621459053,25.80694740188061,33.647298257547554,41.409640227713616,49.094749452580785,56.703394342503906,64.23633575475287,71.69432686227884,79.07811338096163,154.40700349201427,208.96076109231245,242.21879494539112,275.1459222260629,307.74543546533783,340.0205942445761,371.9746256352229,403.22009607440265,434.1546841449992,464.69169495201345
637,637,14412940.0,6.942091662903026,0.14404880381280108,0.9007333255826218,8.979846319988251,16.978574781008103,24.89771856142966,32.738069417096604,40.500411387262666,48.185520612129835,55.794165502052955,63.32710691430193,70.78509802182789,78.16888454051067,160.71242192116185,215.26617952146,248.52421337453868,281.45134065521046,314.0508538944854,346.3260126737237,378.28004406437043,409.5255145035502,440.46010257414673,470.99711338116106
638,638,14416035.0,7.015363968257992,0.14254427917420132,4.73362368950885,12.7323521505287,20.651495930950258,28.491846786617202,36.254188756783265,43.939297981650434,51.54794287157355,59.08088428382252,66.5388753913485,73.92266191003128,81.23298223584041,135.24531732561982,190.347321831182,244.90107943148018,278.1591132845588,311.08624056523064,343.6857538045055,375.96091258374383,407.9149439743906,439.1604144135704,470.09500248416686
639,639,14416169.0,6.967126977674404,0.1435311862700966,7.551116902738295,15.549845363758145,23.4689891441797,31.309339999846646,39.071681970012705,46.75679119487988,54.365436084802994,61.89837749705197,69.35636860457794,76.74015512326072,84.05047544906985,115.54707122985198,170.64907573541416,225.2028333357123,258.460867188791,291.3879944694628,323.98750770873767,356.262666487976,388.2166978786227,419.46216831780254,450.396756388399
640,640,14417388.0,6.967126977674404,0.1435311862700966,7.55195673610397,15.551574813736975,23.471599359383074,31.312822216944838,39.07602751287665,46.76199147370263,54.37148259524001,61.905261819381074,69.36408240284467,76.74869014444894,84.05982352228766,115.5599223467099,170.66805528366777,225.2278803394756,258.4919212788995,291.4249958773697,324.0303972605952,356.3113855986838,388.2711885459562,419.5223731167399,450.462618465171
641,641,14418348.0,6.952512092753226,0.14383290336773732,0.31344518469185173,8.393456736058678,16.393074813691683,24.31309935933778,32.154322216899544,39.917527512831356,47.603491473657336,55.21298259519472,62.74676181933578,70.20558240279938,77.59019014440365,164.81128505612398,219.3711101119318,252.63515105135568,285.56822564982593,318.1736270330514,350.45461537114,382.41441831841234,413.66560288919607,444.6058482376272,475.14846003439095
642,642,14418872.0,7.00414892108196,0.14277252115386574,5.4021839476476785,13.401802025280682,21.32182657092678,29.163049428488545,36.92625472442035,44.61221868524633,52.221709806783714,59.755489030924785,67.21430961438838,74.59891735599265,81.91005073383137,130.5774574495314,185.6855903864893,240.24541544229714,273.509456381721,306.44253098019124,339.0479323634167,371.3289207015053,403.2887236487777,434.5399082195614,465.4801535679925
643,643,14419562.0,7.042775935752354,0.14198946681287167,3.1718541899433017,11.171472267576306,19.091496813222406,26.932719670784167,34.69592496671598,42.38188892754196,49.99138004907934,57.5251592732204,64.983979856684,72.36858759828827,79.679720976127,146.2422796069563,201.35041254391416,255.910237599722,289.17427853914586,322.1073531376161,354.71275452084154,386.99374285893015,418.95354580620256,450.2047303769863,481.1449757254174
644,644,14420943.0,7.042775935752354,0.14198946681287167,3.178303504627861,11.177921582260865,19.097946127906965,26.939168985468726,34.70237428140054,42.38833824222652,49.9978293637639,57.53160858790496,64.99042917136856,72.37503691297283,79.68617029081156,146.19685775496038,201.30499069191825,255.86481574772608,289.12885668714995,322.0619312856202,354.66733266884563,386.94832100693424,418.90812395420664,450.15930852499037,481.0995538734215
645,645,14422538.0,7.037144249558189,0.14210309815132505,3.4690930296911016,11.468711107324106,19.388735652970205,27.22995851053197,34.99316380646378,42.679127767289756,50.28861888882714,57.8223981129682,65.28121869643181,72.66582643803608,79.97695981587479,144.1496112842543,199.25774422121216,253.81756927702,287.0816102164439,320.0146848149141,352.6200861981396,384.9010745362282,416.86087748350053,448.11206205428425,479.05230740271537
646,646,14423355.0,7.018872351848675,0.14247302841126805,4.531595513942826,12.53121359157583,20.451238137221928,28.292460994783692,36.05566629071551,43.74163025154148,51.35112137307886,58.88490059721993,66.34372118068353,73.7283289222878,81.03946230012652,136.68179167694427,191.78992461390214,246.34974966970998,279.61379060913384,312.54686520760407,345.1522665908295,377.43325492891813,409.39305787619054,440.64424244697426,471.5844877954054
647,647,14424679.0,7.00064789699866,0.1428439216931226,5.5708416000669745,13.570459677699978,21.490484223346076,29.33170708090784,37.09491237683965,44.78087633766563,52.39036745920301,59.92414668334408,67.38296726680767,74.76757500841195,82.07870838625067,129.39639297617495,184.50452591313282,239.0643509689407,272.32839190836455,305.2614665068348,337.86686789006023,370.14785622814884,402.10765917542125,433.35884374620497,464.29908909463603
648,648,14426832.0,6.959467734310867,0.1436891495408335,7.988797392236795,15.988415469869798,23.908440015515897,31.74966287307766,39.51286816900947,47.19883212983545,54.80832325137283,62.3421024755139,69.80092305897749,77.18553080058177,84.49666417842049,112.518032427238,167.62616536419588,222.18599042000372,255.45003135942758,288.3831059578978,320.98850734112324,353.2694956792119,385.22929862648425,416.480483197268,447.4207285456991
649,649,14427051.0,6.970611237945613,0.1434594422016169,7.3376428152850215,15.337260892918025,23.257285438564125,31.09850829612589,38.8617135920577,46.54767755288368,54.15716867442106,61.69094789856212,69.14976848202572,76.53437622362999,83.84550960146872,117.05347051173479,172.16160344869266,226.7214285045005,259.9854694439244,292.9185440423946,325.52394542562007,357.8049337637087,389.7647367109811,421.01592128176475,451.95616663019587
650,650,14430036.0,6.953207343962501,0.14381852151558577,0.2476312638649094,8.327642815231735,16.32726089286474,24.24728543851084,32.088508296072604,39.851713592004415,47.53767755283039,55.14716867436778,62.68094789850884,70.13976848197244,77.52437622357671,165.26890709484147,219.8287321506493,253.09277309007317,286.0258476885434,318.6312490717689,350.9122374098575,382.87204035712983,414.12322492791355,445.0634702763447,475.60608207310844
651,651,14430686.0,6.979678471625801,0.14327307540959927,6.813022211875225,14.812640289508229,22.732664835154328,30.57388769271609,38.3370929886479,46.02305694947388,53.632548071011264,61.16632729515233,68.62514787861592,76.0097556202202,83.32088899805892,120.71286983639965,175.82100277335752,230.38082782916536,263.6448687685892,296.57794336705945,329.1833447502849,361.46433308837356,393.4241360356459,424.67532060642964,455.61556595486076
652,652,14432874.0,6.994350463028155,0.14297253265845888,5.9458619269310224,13.945480004564025,21.865504550210126,29.70672740777189,37.4699327037037,45.15589666452968,52.76538778606706,60.29916701020812,67.75798759367171,75.142595335276,82.45372871311471,126.77198863783774,181.88012157479562,236.43994663060346,269.7039875700273,302.63706216849755,335.242463551723,367.5234518898116,399.483254837084,430.73443940786774,461.6746847562988
653,653,14433784.0,6.956684643024752,0.14374663382257358,0.046078058449512016,8.126089609816338,16.125707687449342,24.045732233095443,31.886955090657203,39.650160386589015,47.336124347414994,54.945615468952376,62.47939469309344,69.93821527655703,77.32282301816132,166.67082256888872,221.2306476246966,254.49468856412045,287.4277631625907,320.03316454581613,352.31415288390474,384.27395583117715,415.52514040196087,446.46538575039193,477.0079975471557
654,654,14434845.0,6.823032263091343,0.14656240238074522,7.9585387837482635,16.03855033511509,24.038168412748092,31.958192958394193,39.79941581595595,47.562621111887765,55.248585072713745,62.858076194251126,70.3918554183922,77.85067600185579,85.23528374346007,112.15272507325967,166.71255012906752,199.9765910684914,232.90966566696162,265.51506705018704,297.7960553882757,329.75585833554806,361.0070429063318,391.9472882547629,422.48990005152666
655,655,14436750.0,6.861346507846821,0.14574398754768805,5.674368355469713,13.754379906836538,21.753997984469542,29.674022530115643,37.5152453876774,45.278450683609215,52.964414644435195,60.573905765972576,68.10768499011364,75.56650557357723,82.95111331518152,127.78269863333466,182.3425236891425,215.6065646285664,248.5396392270366,281.1450406102621,313.4260289483507,345.3858318956231,376.63701646640675,407.57726181483787,438.11987361160163
656,656,14437847.0,6.842846783112868,0.14613800830202014,6.793785367887223,14.87379691925405,22.873414996887053,30.793439542533154,38.63466240009492,46.39786769602673,54.0838316568527,61.69332277839009,69.22710200253115,76.68592258599475,84.07053032759903,120.11192918037018,174.67175423617803,207.9357951756019,240.86886977407212,273.47427115729755,305.7552594953862,337.71506244265856,368.9662470134423,399.9064923618734,430.44910415863717
657,657,14440770.0,6.822350028088535,0.14657705862098325,8.022940516200638,16.102952067567465,24.102570145200467,32.02259469084657,39.86381754840833,47.62702284434014,55.31298680516612,62.9224779267035,70.45625715084456,77.91507773430816,85.29968547591244,111.71330306427014,166.27312812007798,199.53716905950185,232.47024365797205,265.0756450411975,297.35663337928617,329.3164363265585,360.56762089734224,391.50786624577336,422.0504780425371
658,658,14442492.0,6.814168527005447,0.14675304786444132,0.3567275262876391,8.517940516173995,16.59795206754082,24.597570145173826,32.51759469081993,40.35881754838169,48.1220228443135,55.80798680513948,63.41747792667686,70.95125715081792,78.41007773428151,162.89797642140607,196.16201736082994,229.09509195930016,261.7004933425256,293.98148168061425,325.9412846278866,357.1924691986703,388.13271454710144,418.6753263438652,448.91404944478137
659,659,14444277.0,6.821667861302405,0.14659171632684534,8.059516265630908,16.139527816997735,24.139145894630737,32.05917044027684,39.9003932978386,47.66359859377041,55.34956255459639,62.95905367613377,70.49283290027483,77.95165348373844,85.33626122534271,111.46377234735081,166.02359740315865,199.2876383425825,232.22071294105274,264.8261143242782,297.1071026623668,329.0669056096392,360.3180901804229,391.25833552885405,421.80094732561776
660,660,14445288.0,6.8066774370287995,0.1469145569554876,0.8131513695203446,8.9743643594067,17.054375910773526,25.053993988406532,32.97401853405263,40.81524139161439,48.578446687546204,56.264410648372184,63.873901769909565,71.40768099405064,78.86650157751423,159.78946203143974,193.0535029708636,225.98657756933383,258.59197895255926,290.8729672906479,322.8327702379203,354.083954808704,385.0242001571351,415.5668119538989,445.80553505481504
661,661,14445801.0,6.768668468235917,0.14773954503648853,3.095165969234278,11.256378959120633,19.33639051048746,27.336008588120464,35.256033133766564,43.097255991328325,50.86046128726014,58.546425248086116,66.1559163696235,73.68969559376457,81.14851617722816,144.29929469350472,177.56333563292858,210.4964102313988,243.10181161462427,275.3827999527129,307.34260289998525,338.593787470769,369.5340328192001,400.07664461596386,430.31536771688
662,662,14447171.0,6.755145335085471,0.1480353050001917,3.9126897189722163,12.073902708858572,20.1539142602254,28.1535323378584,36.0735568835045,43.91477974106626,51.677985036998074,59.36394899782405,66.97344011936144,74.5072193435025,81.96603992696609,138.77086641386265,172.0349073532865,204.96798195175674,237.5733833349822,269.85437167307083,301.8141746203432,333.0653591911269,364.005604539558,394.5482163363218,424.78693943723795
663,663,14450844.0,6.74906874298503,0.1481685900798385,4.301384472100798,12.46429864427782,20.54599445171989,28.547280027630737,36.46895548050293,44.31181281929671,52.07663633391545,59.76420241268554,67.37527971161506,74.9106293312125,82.37100468521102,136.18063034847768,169.45593097661168,202.4001532335676,235.01659135975862,267.3085066288417,299.2791277876801,330.54102293251117,361.491872288227,392.0449825858318,422.29409973104316
664,664,14451552.0,6.790361813526821,0.14726755767386918,1.7868694276591797,9.949783599836202,18.03147940727827,26.032764983189118,33.95444043606131,41.79729777485509,49.56212128947383,57.249687368243926,64.86076466717344,72.3961142867709,79.8564896407694,153.20386467527305,186.47916530340706,219.42338756036298,252.039825686554,284.3317409556371,316.3023621144755,347.56425725930654,378.5151066150224,409.0682169126272,439.31733405783854
665,665,14452230.0,6.805996837345065,0.14692924841118316,0.84786942770972,9.010783599886741,17.09247940732881,25.09376498323966,33.01544043611185,40.85829777490563,48.62312128952437,56.31068736829447,63.92176466722398,71.45711428682144,78.91748964081994,159.58761442120345,192.86291504933746,225.80713730629338,258.42357543248437,290.7154907015675,322.6861118604059,353.94800700523695,384.8988563609528,415.4519666585576,445.70108380376894
666,666,14453406.0,6.808719644467038,0.14687049140180547,0.6949627025441283,8.85787687472115,16.93957268216322,24.94085825807407,32.86253371094626,40.70539104974004,48.47021456435878,56.15778064312887,63.76885794205839,71.30420756165584,78.76458291565434,160.62852634354255,193.90382697167655,226.84804922863248,259.46448735482346,291.7564026239066,323.727023782745,354.98891892757604,385.93976828329187,416.4928785808967,446.74199572610803
667,667,14454056.0,6.808719644467038,0.14687049140180547,0.6950880276822414,8.85947424770052,16.942627456582333,24.945355933264995,32.868459930527536,40.712731600156026,48.47895537348769,56.16790777885783,63.780357610889034,71.31706610734182,78.77878681781513,160.65749306675693,193.94253680152326,226.8964052243833,259.5223935403136,291.8237639778817,323.80374622933755,355.07490932710425,386.0349344226087,416.5971291643582,446.85524036655613
668,668,14455745.0,6.793078365701103,0.14720866537461055,1.6116861549087929,9.776072374927072,17.859225583808882,25.86195406049155,33.785058057754085,41.62932972738258,49.39555350071424,57.08450590608438,64.69695573811558,72.23366423456837,79.69538494504168,154.42355061044043,187.7085943452068,220.6624627680668,253.2884510839971,285.5898215215652,317.5698037730211,348.8409668707878,379.80099196629226,410.3631867080417,440.6212979102396
669,669,14456700.0,6.773407957820987,0.1476361687096286,2.8099785028561914,10.97436472287447,19.05751793175628,27.060246408438946,34.983350405701486,42.82762207532998,50.593845848661644,58.28279825403178,65.89524808606298,73.43195658251577,80.89367729298908,146.29469018992955,179.57973392469592,212.53360234755593,245.15959066348623,277.46096110105435,309.4409433525102,340.71210645027685,371.6721315457814,402.23432628753085,432.49243748972873
670,670,14457281.0,6.69462480392865,0.14937356898823717,7.630117043206305,15.794503263224582,23.877656472106395,31.880384948789057,39.803488946051594,47.64776061568009,55.41398438901176,63.1029367943819,70.71538662641309,78.25209512286588,85.7138158333392,113.83391353452211,147.11895726928844,180.07282569214848,212.69881400807878,245.0001844456469,276.98016669710273,308.25132979486943,339.2113548903739,369.7735496321234,400.0316608343213
671,671,14457896.0,6.649922971150151,0.15037768171727303,2.1983607650890327,10.444796225185305,18.609182445203583,26.692335654085394,34.69506413076806,42.6181681280306,50.462439797659094,58.228663570990754,65.91761597636089,73.5300658083921,81.06677430484487,128.33790916989327,161.29177759275328,193.91776590868358,226.2191363462517,258.1991185977075,289.4702816954742,320.4303067909787,350.9925015327282,381.2506127349261,411.09788253960807
672,672,14459598.0,6.667234400424541,0.14998722707819065,1.0801081900902294,9.326543650186501,17.49092987020478,25.57408307908659,33.576811555769254,41.49991555303179,49.34418722266029,57.110410995991955,64.79936340136209,72.41181323339329,79.94852172984608,135.78423714457003,168.73810556743007,201.36409388336037,233.66546432092846,265.6454465723843,296.916609670151,327.8766347656555,358.438829507405,388.69694070960287,418.5442105142848
673,673,14461080.0,6.685927880747279,0.1495678711820372,17.724579504310544,25.888965724328823,33.97211893321064,41.9748474098933,49.89795140715584,57.742223076784335,65.508446850116,73.19739925548613,80.80984908751734,88.34655758397011,95.80827829444344,237.7100022134104,270.9950459481767,303.9489143710368,336.57490268696705,368.8762731245352,400.856255375991,432.1274184737577,463.0874435692622,493.6496383110117,523.9077495132095
