,index,blocknum,p0vs1,p1vs0,TUSD-slippagemap_01,TUSD-slippagemap_2,TUSD-slippagemap_3,TUSD-slippagemap_4,TUSD-slippagemap_5,TUSD-slippagemap_6,TUSD-slippagemap_7,TUSD-slippagemap_8,TUSD-slippagemap_9,TUSD-slippagemap_10,TUSD-slippagemap_11,TUSD-slippagemap_12,TUSD-slippagemap_13,TUSD-slippagemap_14,TUSD-slippagemap_15,TUSD-slippagemap_16,TUSD-slippagemap_17,TUSD-slippagemap_18,TUSD-slippagemap_19,TUSD-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
11,11,12552898.0,0.999602742756728,1.0003974151193067,38344.570819653796,47335.753856557894,47335.753856557894,47335.753856557894,47335.753856557894,47335.753856557894,47335.753856557894,47335.753856557894,47335.753856557894,47335.753856557894,47335.753856557894,47335.753856557894,47335.753856557894,47335.753856557894,47335.753856557894,47335.753856557894,47335.753856557894,47335.753856557894,47335.753856557894,47335.753856557894,40131.51875968003,40131.51875968003,40131.51875968003,40131.51875968003,40131.51875968003,40131.51875968003,40131.51875968003,40131.51875968003,40131.51875968003,40131.51875968003,40131.51875968003,40131.51875968003,40131.51875968003,40131.51875968003,40131.51875968003,40131.51875968003,40131.51875968003,40131.51875968003,40131.51875968003,40131.51875968003
12,12,12553454.0,0.9964092859059959,1.0036036537844377,42746.282310756025,60742.124369395955,60742.124369395955,60742.124369395955,60742.124369395955,60742.124369395955,60742.124369395955,60742.124369395955,60742.124369395955,60742.124369395955,60742.124369395955,60742.124369395955,60742.124369395955,60742.124369395955,60742.124369395955,60742.124369395955,60742.124369395955,60742.124369395955,60742.124369395955,60742.124369395955,26751.40057584117,26751.40057584117,26751.40057584117,26751.40057584117,26751.40057584117,26751.40057584117,26751.40057584117,26751.40057584117,26751.40057584117,26751.40057584117,26751.40057584117,26751.40057584117,26751.40057584117,26751.40057584117,26751.40057584117,26751.40057584117,26751.40057584117,26751.40057584117,26751.40057584117,26751.40057584117
13,13,12554251.0,0.9988034202995907,1.0011980132187077,38873.545161049515,50864.7835876984,50864.7835876984,50864.7835876984,50864.7835876984,50864.7835876984,50864.7835876984,50864.7835876984,50864.7835876984,50864.7835876984,50864.7835876984,50864.7835876984,50864.7835876984,50864.7835876984,50864.7835876984,50864.7835876984,50864.7835876984,50864.7835876984,50864.7835876984,50864.7835876984,36828.624669233424,36828.624669233424,36828.624669233424,36828.624669233424,36828.624669233424,36828.624669233424,36828.624669233424,36828.624669233424,36828.624669233424,36828.624669233424,36828.624669233424,36828.624669233424,36828.624669233424,36828.624669233424,36828.624669233424,36828.624669233424,36828.624669233424,36828.624669233424,36828.624669233424,36828.624669233424
14,14,12556834.0,0.9995027924774801,1.0004974548608188,38622.62411690781,47613.807153811904,47613.807153811904,47613.807153811904,47613.807153811904,47613.807153811904,47613.807153811904,47613.807153811904,47613.807153811904,47613.807153811904,47613.807153811904,47613.807153811904,47613.807153811904,47613.807153811904,47613.807153811904,47613.807153811904,47613.807153811904,47613.807153811904,47613.807153811904,47613.807153811904,40076.999669437835,40076.999669437835,40076.999669437835,40076.999669437835,40076.999669437835,40076.999669437835,40076.999669437835,40076.999669437835,40076.999669437835,40076.999669437835,40076.999669437835,40076.999669437835,40076.999669437835,40076.999669437835,40076.999669437835,40076.999669437835,40076.999669437835,40076.999669437835,40076.999669437835,40076.999669437835
15,15,12558053.0,0.9967082385850425,1.0033026328944874,41666.12984556989,59661.97190420982,59661.97190420982,59661.97190420982,59661.97190420982,59661.97190420982,59661.97190420982,59661.97190420982,59661.97190420982,59661.97190420982,59661.97190420982,59661.97190420982,59661.97190420982,59661.97190420982,59661.97190420982,59661.97190420982,59661.97190420982,59661.97190420982,59661.97190420982,59661.97190420982,28050.861715038176,28050.861715038176,28050.861715038176,28050.861715038176,28050.861715038176,28050.861715038176,28050.861715038176,28050.861715038176,28050.861715038176,28050.861715038176,28050.861715038176,28050.861715038176,28050.861715038176,28050.861715038176,28050.861715038176,28050.861715038176,28050.861715038176,28050.861715038176,28050.861715038176,28050.861715038176
16,16,12558684.0,1.0096484125485445,0.990443789710727,11282.713110094319,11282.713110094319,11282.713110094319,11282.713110094319,11282.713110094319,11282.713110094319,11282.713110094319,11282.713110094319,11282.713110094319,11282.713110094319,11282.713110094319,11282.713110094319,11282.713110094319,11282.713110094319,11282.713110094319,11282.713110094319,11282.713110094319,11282.713110094319,11282.713110094319,11282.713110094319,40250.58859064363,75304.47615791351,75304.47615791351,75304.47615791351,75304.47615791351,75304.47615791351,75304.47615791351,75304.47615791351,75304.47615791351,75304.47615791351,75304.47615791351,75304.47615791351,75304.47615791351,75304.47615791351,75304.47615791351,75304.47615791351,75304.47615791351,75304.47615791351,75304.47615791351,75304.47615791351
17,17,12559420.0,1.000102644098377,0.9998973664363527,36253.36831187262,45244.55134877671,45244.55134877671,45244.55134877671,45244.55134877671,45244.55134877671,45244.55134877671,45244.55134877671,45244.55134877671,45244.55134877671,45244.55134877671,45244.55134877671,45244.55134877671,45244.55134877671,45244.55134877671,45244.55134877671,45244.55134877671,45244.55134877671,45244.55134877671,45244.55134877671,42445.91828518955,42445.91828518955,42445.91828518955,42445.91828518955,42445.91828518955,42445.91828518955,42445.91828518955,42445.91828518955,42445.91828518955,42445.91828518955,42445.91828518955,42445.91828518955,42445.91828518955,42445.91828518955,42445.91828518955,42445.91828518955,42445.91828518955,42445.91828518955,42445.91828518955,42445.91828518955
18,18,12559983.0,1.0005027451661754,0.9994975074595204,37441.21375490276,43433.8123871533,43433.8123871533,43433.8123871533,43433.8123871533,43433.8123871533,43433.8123871533,43433.8123871533,43433.8123871533,43433.8123871533,43433.8123871533,43433.8123871533,43433.8123871533,43433.8123871533,43433.8123871533,43433.8123871533,43433.8123871533,43433.8123871533,43433.8123871533,43433.8123871533,41259.03535033678,44257.286299305226,44257.286299305226,44257.286299305226,44257.286299305226,44257.286299305226,44257.286299305226,44257.286299305226,44257.286299305226,44257.286299305226,44257.286299305226,44257.286299305226,44257.286299305226,44257.286299305226,44257.286299305226,44257.286299305226,44257.286299305226,44257.286299305226,44257.286299305226,44257.286299305226
19,19,12560673.0,1.0002026543627869,0.9997973866976828,35941.87935013705,44933.062387041144,44933.062387041144,44933.062387041144,44933.062387041144,44933.062387041144,44933.062387041144,44933.062387041144,44933.062387041144,44933.062387041144,44933.062387041144,44933.062387041144,44933.062387041144,44933.062387041144,44933.062387041144,44933.062387041144,44933.062387041144,44933.062387041144,44933.062387041144,44933.062387041144,42757.460728569466,42757.460728569466,42757.460728569466,42757.460728569466,42757.460728569466,42757.460728569466,42757.460728569466,42757.460728569466,42757.460728569466,42757.460728569466,42757.460728569466,42757.460728569466,42757.460728569466,42757.460728569466,42757.460728569466,42757.460728569466,42757.460728569466,42757.460728569466,42757.460728569466,42757.460728569466
20,20,12561458.0,1.0006027954406922,0.9993975677027499,37012.25720313978,43004.85583539031,43004.85583539031,43004.85583539031,43004.85583539031,43004.85583539031,43004.85583539031,43004.85583539031,43004.85583539031,43004.85583539031,43004.85583539031,43004.85583539031,43004.85583539031,43004.85583539031,43004.85583539031,43004.85583539031,43004.85583539031,43004.85583539031,43004.85583539031,43004.85583539031,41688.2535402186,44686.50448918704,44686.50448918704,44686.50448918704,44686.50448918704,44686.50448918704,44686.50448918704,44686.50448918704,44686.50448918704,44686.50448918704,44686.50448918704,44686.50448918704,44686.50448918704,44686.50448918704,44686.50448918704,44686.50448918704,44686.50448918704,44686.50448918704,44686.50448918704,44686.50448918704
21,21,12564452.0,0.9949158669910264,1.0051101135057277,42780.18896244012,66805.26553694159,66805.26553694159,66805.26553694159,66805.26553694159,66805.26553694159,66805.26553694159,66805.26553694159,66805.26553694159,66805.26553694159,66805.26553694159,66805.26553694159,66805.26553694159,66805.26553694159,66805.26553694159,66805.26553694159,66805.26553694159,66805.26553694159,66805.26553694159,66805.26553694159,19686.73459082777,19686.73459082777,19686.73459082777,19686.73459082777,19686.73459082777,19686.73459082777,19686.73459082777,19686.73459082777,19686.73459082777,19686.73459082777,19686.73459082777,19686.73459082777,19686.73459082777,19686.73459082777,19686.73459082777,19686.73459082777,19686.73459082777,19686.73459082777,19686.73459082777,19686.73459082777
22,22,12565241.0,1.0010030965990384,0.9989979085954415,35173.43935091247,41166.037983163005,41166.037983163005,41166.037983163005,41166.037983163005,41166.037983163005,41166.037983163005,41166.037983163005,41166.037983163005,41166.037983163005,41166.037983163005,41166.037983163005,41166.037983163005,41166.037983163005,41166.037983163005,41166.037983163005,41166.037983163005,41166.037983163005,41166.037983163005,41166.037983163005,43528.682011552926,46526.93296052137,46526.93296052137,46526.93296052137,46526.93296052137,46526.93296052137,46526.93296052137,46526.93296052137,46526.93296052137,46526.93296052137,46526.93296052137,46526.93296052137,46526.93296052137,46526.93296052137,46526.93296052137,46526.93296052137,46526.93296052137,46526.93296052137,46526.93296052137,46526.93296052137
23,23,12565773.0,1.0011031969086985,0.9988980187935619,34980.522480417705,40973.12111266825,40973.12111266825,40973.12111266825,40973.12111266825,40973.12111266825,40973.12111266825,40973.12111266825,40973.12111266825,40973.12111266825,40973.12111266825,40973.12111266825,40973.12111266825,40973.12111266825,40973.12111266825,40973.12111266825,40973.12111266825,40973.12111266825,40973.12111266825,40973.12111266825,43721.81383855545,46720.064787523894,46720.064787523894,46720.064787523894,46720.064787523894,46720.064787523894,46720.064787523894,46720.064787523894,46720.064787523894,46720.064787523894,46720.064787523894,46720.064787523894,46720.064787523894,46720.064787523894,46720.064787523894,46720.064787523894,46720.064787523894,46720.064787523894,46720.064787523894,46720.064787523894
24,24,12566828.0,1.000402704895686,0.999597457210266,37936.809675821685,43929.40830807223,43929.40830807223,43929.40830807223,43929.40830807223,43929.40830807223,43929.40830807223,43929.40830807223,43929.40830807223,43929.40830807223,43929.40830807223,43929.40830807223,43929.40830807223,43929.40830807223,43929.40830807223,43929.40830807223,43929.40830807223,43929.40830807223,43929.40830807223,43929.40830807223,40763.190864789,43761.44181375745,43761.44181375745,43761.44181375745,43761.44181375745,43761.44181375745,43761.44181375745,43761.44181375745,43761.44181375745,43761.44181375745,43761.44181375745,43761.44181375745,43761.44181375745,43761.44181375745,43761.44181375745,43761.44181375745,43761.44181375745,43761.44181375745,43761.44181375745,43761.44181375745
25,25,12567532.0,1.0006027954406922,0.9993975677027499,46690.773975885364,52683.3726081359,52683.3726081359,52683.3726081359,52683.3726081359,52683.3726081359,52683.3726081359,52683.3726081359,52683.3726081359,52683.3726081359,52683.3726081359,52683.3726081359,52683.3726081359,52683.3726081359,52683.3726081359,52683.3726081359,52683.3726081359,52683.3726081359,52683.3726081359,52683.3726081359,57712.852994430155,60711.1039433986,60711.1039433986,60711.1039433986,60711.1039433986,60711.1039433986,60711.1039433986,60711.1039433986,60711.1039433986,60711.1039433986,60711.1039433986,60711.1039433986,60711.1039433986,60711.1039433986,60711.1039433986,60711.1039433986,60711.1039433986,60711.1039433986,60711.1039433986,60711.1039433986
26,26,12568708.0,0.9995027924774801,1.0004974548608188,51226.39030530932,60217.573342213414,60217.573342213414,60217.573342213414,60217.573342213414,60217.573342213414,60217.573342213414,60217.573342213414,60217.573342213414,60217.573342213414,60217.573342213414,60217.573342213414,60217.573342213414,60217.573342213414,60217.573342213414,60217.573342213414,60217.573342213414,60217.573342213414,60217.573342213414,60217.573342213414,53176.1439516503,53176.1439516503,53176.1439516503,53176.1439516503,53176.1439516503,53176.1439516503,53176.1439516503,53176.1439516503,53176.1439516503,53176.1439516503,53176.1439516503,53176.1439516503,53176.1439516503,53176.1439516503,53176.1439516503,53176.1439516503,53176.1439516503,53176.1439516503,53176.1439516503,53176.1439516503
27,27,12572152.0,0.999402852192261,1.0005975046063047,51725.93370787617,60717.11674478026,60717.11674478026,60717.11674478026,60717.11674478026,60717.11674478026,60717.11674478026,60717.11674478026,60717.11674478026,60717.11674478026,60717.11674478026,60717.11674478026,60717.11674478026,60717.11674478026,60717.11674478026,60717.11674478026,60717.11674478026,60717.11674478026,60717.11674478026,60717.11674478026,52676.84343865476,52676.84343865476,52676.84343865476,52676.84343865476,52676.84343865476,52676.84343865476,52676.84343865476,52676.84343865476,52676.84343865476,52676.84343865476,52676.84343865476,52676.84343865476,52676.84343865476,52676.84343865476,52676.84343865476,52676.84343865476,52676.84343865476,52676.84343865476,52676.84343865476,52676.84343865476
28,28,12573323.0,0.999103091290782,1.0008977138766124,50733.900111220995,62725.13853786988,62725.13853786988,62725.13853786988,62725.13853786988,62725.13853786988,62725.13853786988,62725.13853786988,62725.13853786988,62725.13853786988,62725.13853786988,62725.13853786988,62725.13853786988,62725.13853786988,62725.13853786988,62725.13853786988,62725.13853786988,62725.13853786988,62725.13853786988,62725.13853786988,50670.16563041563,50670.16563041563,50670.16563041563,50670.16563041563,50670.16563041563,50670.16563041563,50670.16563041563,50670.16563041563,50670.16563041563,50670.16563041563,50670.16563041563,50670.16563041563,50670.16563041563,50670.16563041563,50670.16563041563,50670.16563041563,50670.16563041563,50670.16563041563,50670.16563041563,50670.16563041563
29,29,12573901.0,0.9999026535686368,1.0000973559086135,48296.65844519157,57287.84148209566,57287.84148209566,57287.84148209566,57287.84148209566,57287.84148209566,57287.84148209566,57287.84148209566,57287.84148209566,57287.84148209566,57287.84148209566,57287.84148209566,57287.84148209566,57287.84148209566,57287.84148209566,57287.84148209566,57287.84148209566,57287.84148209566,57287.84148209566,57287.84148209566,56105.18515046373,56105.18515046373,56105.18515046373,56105.18515046373,56105.18515046373,56105.18515046373,56105.18515046373,56105.18515046373,56105.18515046373,56105.18515046373,56105.18515046373,56105.18515046373,56105.18515046373,56105.18515046373,56105.18515046373,56105.18515046373,56105.18515046373,56105.18515046373,56105.18515046373,56105.18515046373
30,30,12574746.0,0.999602742756728,1.0003974151193067,50191.51935460355,59182.70239150764,59182.70239150764,59182.70239150764,59182.70239150764,59182.70239150764,59182.70239150764,59182.70239150764,59182.70239150764,59182.70239150764,59182.70239150764,59182.70239150764,59182.70239150764,59182.70239150764,59182.70239150764,59182.70239150764,59182.70239150764,59182.70239150764,59182.70239150764,59182.70239150764,54210.62769293308,54210.62769293308,54210.62769293308,54210.62769293308,54210.62769293308,54210.62769293308,54210.62769293308,54210.62769293308,54210.62769293308,54210.62769293308,54210.62769293308,54210.62769293308,54210.62769293308,54210.62769293308,54210.62769293308,54210.62769293308,54210.62769293308,54210.62769293308,54210.62769293308,54210.62769293308
31,31,12575319.0,0.999103091290782,1.0008977138766124,50684.30666969518,62675.54509634407,62675.54509634407,62675.54509634407,62675.54509634407,62675.54509634407,62675.54509634407,62675.54509634407,62675.54509634407,62675.54509634407,62675.54509634407,62675.54509634407,62675.54509634407,62675.54509634407,62675.54509634407,62675.54509634407,62675.54509634407,62675.54509634407,62675.54509634407,62675.54509634407,50719.71878853462,50719.71878853462,50719.71878853462,50719.71878853462,50719.71878853462,50719.71878853462,50719.71878853462,50719.71878853462,50719.71878853462,50719.71878853462,50719.71878853462,50719.71878853462,50719.71878853462,50719.71878853462,50719.71878853462,50719.71878853462,50719.71878853462,50719.71878853462,50719.71878853462,50719.71878853462
32,32,12576500.0,0.999103091290782,1.0008977138766124,51145.00351280512,63136.241939454005,63136.241939454005,63136.241939454005,63136.241939454005,63136.241939454005,63136.241939454005,63136.241939454005,63136.241939454005,63136.241939454005,63136.241939454005,63136.241939454005,63136.241939454005,63136.241939454005,63136.241939454005,63136.241939454005,63136.241939454005,63136.241939454005,63136.241939454005,63136.241939454005,50259.40998026142,50259.40998026142,50259.40998026142,50259.40998026142,50259.40998026142,50259.40998026142,50259.40998026142,50259.40998026142,50259.40998026142,50259.40998026142,50259.40998026142,50259.40998026142,50259.40998026142,50259.40998026142,50259.40998026142,50259.40998026142,50259.40998026142,50259.40998026142,50259.40998026142,50259.40998026142
33,33,12577095.0,0.9993029219000711,1.0006975643567653,49554.19173905374,61545.43016570263,61545.43016570263,61545.43016570263,61545.43016570263,61545.43016570263,61545.43016570263,61545.43016570263,61545.43016570263,61545.43016570263,61545.43016570263,61545.43016570263,61545.43016570263,61545.43016570263,61545.43016570263,61545.43016570263,61545.43016570263,61545.43016570263,61545.43016570263,61545.43016570263,51849.01307542796,51849.01307542796,51849.01307542796,51849.01307542796,51849.01307542796,51849.01307542796,51849.01307542796,51849.01307542796,51849.01307542796,51849.01307542796,51849.01307542796,51849.01307542796,51849.01307542796,51849.01307542796,51849.01307542796,51849.01307542796,51849.01307542796,51849.01307542796,51849.01307542796,51849.01307542796
34,34,12578158.0,0.999203001599911,1.000797634113201,50509.03784128753,62500.27626793642,62500.27626793642,62500.27626793642,62500.27626793642,62500.27626793642,62500.27626793642,62500.27626793642,62500.27626793642,62500.27626793642,62500.27626793642,62500.27626793642,62500.27626793642,62500.27626793642,62500.27626793642,62500.27626793642,62500.27626793642,62500.27626793642,62500.27626793642,62500.27626793642,50894.84812747632,50894.84812747632,50894.84812747632,50894.84812747632,50894.84812747632,50894.84812747632,50894.84812747632,50894.84812747632,50894.84812747632,50894.84812747632,50894.84812747632,50894.84812747632,50894.84812747632,50894.84812747632,50894.84812747632,50894.84812747632,50894.84812747632,50894.84812747632,50894.84812747632,50894.84812747632
35,35,12578824.0,0.999203001599911,1.000797634113201,50603.18014132524,62594.41856797413,62594.41856797413,62594.41856797413,62594.41856797413,62594.41856797413,62594.41856797413,62594.41856797413,62594.41856797413,62594.41856797413,62594.41856797413,62594.41856797413,62594.41856797413,62594.41856797413,62594.41856797413,62594.41856797413,62594.41856797413,62594.41856797413,62594.41856797413,62594.41856797413,50800.780194073726,50800.780194073726,50800.780194073726,50800.780194073726,50800.780194073726,50800.780194073726,50800.780194073726,50800.780194073726,50800.780194073726,50800.780194073726,50800.780194073726,50800.780194073726,50800.780194073726,50800.780194073726,50800.780194073726,50800.780194073726,50800.780194073726,50800.780194073726,50800.780194073726,50800.780194073726
36,36,12580136.0,1.0000026438339937,0.9999973561729961,47448.12068920406,56439.30372610815,56439.30372610815,56439.30372610815,56439.30372610815,56439.30372610815,56439.30372610815,56439.30372610815,56439.30372610815,56439.30372610815,56439.30372610815,56439.30372610815,56439.30372610815,56439.30372610815,56439.30372610815,56439.30372610815,56439.30372610815,56439.30372610815,56439.30372610815,56439.30372610815,56953.75711640367,56953.75711640367,56953.75711640367,56953.75711640367,56953.75711640367,56953.75711640367,56953.75711640367,56953.75711640367,56953.75711640367,56953.75711640367,56953.75711640367,56953.75711640367,56953.75711640367,56953.75711640367,56953.75711640367,56953.75711640367,56953.75711640367,56953.75711640367,56953.75711640367,56953.75711640367
37,37,12580685.0,0.9999026535686368,1.0000973559086135,48312.72137251331,57303.9044094174,57303.9044094174,57303.9044094174,57303.9044094174,57303.9044094174,57303.9044094174,57303.9044094174,57303.9044094174,57303.9044094174,57303.9044094174,57303.9044094174,57303.9044094174,57303.9044094174,57303.9044094174,57303.9044094174,57303.9044094174,57303.9044094174,57303.9044094174,57303.9044094174,56089.12259048456,56089.12259048456,56089.12259048456,56089.12259048456,56089.12259048456,56089.12259048456,56089.12259048456,56089.12259048456,56089.12259048456,56089.12259048456,56089.12259048456,56089.12259048456,56089.12259048456,56089.12259048456,56089.12259048456,56089.12259048456,56089.12259048456,56089.12259048456,56089.12259048456,56089.12259048456
38,38,12581459.0,0.9995027924774801,1.0004974548608188,51258.062518628976,60249.24555553307,60249.24555553307,60249.24555553307,60249.24555553307,60249.24555553307,60249.24555553307,60249.24555553307,60249.24555553307,60249.24555553307,60249.24555553307,60249.24555553307,60249.24555553307,60249.24555553307,60249.24555553307,60249.24555553307,60249.24555553307,60249.24555553307,60249.24555553307,60249.24555553307,53144.48605595492,53144.48605595492,53144.48605595492,53144.48605595492,53144.48605595492,53144.48605595492,53144.48605595492,53144.48605595492,53144.48605595492,53144.48605595492,53144.48605595492,53144.48605595492,53144.48605595492,53144.48605595492,53144.48605595492,53144.48605595492,53144.48605595492,53144.48605595492,53144.48605595492,53144.48605595492
39,39,12582046.0,0.9987035499445962,1.0012981330200295,53372.76866620803,65364.00709285692,65364.00709285692,65364.00709285692,65364.00709285692,65364.00709285692,65364.00709285692,65364.00709285692,65364.00709285692,65364.00709285692,65364.00709285692,65364.00709285692,65364.00709285692,65364.00709285692,65364.00709285692,65364.00709285692,65364.00709285692,65364.00709285692,65364.00709285692,65364.00709285692,48033.95827821869,48033.95827821869,48033.95827821869,48033.95827821869,48033.95827821869,48033.95827821869,48033.95827821869,48033.95827821869,48033.95827821869,48033.95827821869,48033.95827821869,48033.95827821869,48033.95827821869,48033.95827821869,48033.95827821869,48033.95827821869,48033.95827821869,48033.95827821869,48033.95827821869,48033.95827821869
40,40,12582676.0,0.9975058843100401,1.0025003518567563,58697.3509739226,73690.14316333033,73690.14316333033,73690.14316333033,73690.14316333033,73690.14316333033,73690.14316333033,73690.14316333033,73690.14316333033,73690.14316333033,73690.14316333033,73690.14316333033,73690.14316333033,73690.14316333033,73690.14316333033,73690.14316333033,73690.14316333033,73690.14316333033,73690.14316333033,73690.14316333033,39722.87579709068,39722.87579709068,39722.87579709068,39722.87579709068,39722.87579709068,39722.87579709068,39722.87579709068,39722.87579709068,39722.87579709068,39722.87579709068,39722.87579709068,39722.87579709068,39722.87579709068,39722.87579709068,39722.87579709068,39722.87579709068,39722.87579709068,39722.87579709068,39722.87579709068,39722.87579709068
41,41,12583205.0,0.99660857772727,1.0034029631577766,62238.17441347095,80234.01647211089,80234.01647211089,80234.01647211089,80234.01647211089,80234.01647211089,80234.01647211089,80234.01647211089,80234.01647211089,80234.01647211089,80234.01647211089,80234.01647211089,80234.01647211089,80234.01647211089,80234.01647211089,80234.01647211089,80234.01647211089,80234.01647211089,80234.01647211089,80234.01647211089,33197.92000667421,33197.92000667421,33197.92000667421,33197.92000667421,33197.92000667421,33197.92000667421,33197.92000667421,33197.92000667421,33197.92000667421,33197.92000667421,33197.92000667421,33197.92000667421,33197.92000667421,33197.92000667421,33197.92000667421,33197.92000667421,33197.92000667421,33197.92000667421,33197.92000667421,33197.92000667421
42,42,12583890.0,0.9975058843100401,1.0025003518567563,58654.25575972252,73647.04794913025,73647.04794913025,73647.04794913025,73647.04794913025,73647.04794913025,73647.04794913025,73647.04794913025,73647.04794913025,73647.04794913025,73647.04794913025,73647.04794913025,73647.04794913025,73647.04794913025,73647.04794913025,73647.04794913025,73647.04794913025,73647.04794913025,73647.04794913025,73647.04794913025,39765.8670880317,39765.8670880317,39765.8670880317,39765.8670880317,39765.8670880317,39765.8670880317,39765.8670880317,39765.8670880317,39765.8670880317,39765.8670880317,39765.8670880317,39765.8670880317,39765.8670880317,39765.8670880317,39765.8670880317,39765.8670880317,39765.8670880317,39765.8670880317,39765.8670880317,39765.8670880317
43,43,12584755.0,0.9983041683750029,1.0016987123551306,53618.2446394166,68611.03682882433,68611.03682882433,68611.03682882433,68611.03682882433,68611.03682882433,68611.03682882433,68611.03682882433,68611.03682882433,68611.03682882433,68611.03682882433,68611.03682882433,68611.03682882433,68611.03682882433,68611.03682882433,68611.03682882433,68611.03682882433,68611.03682882433,68611.03682882433,68611.03682882433,44791.59712565578,44791.59712565578,44791.59712565578,44791.59712565578,44791.59712565578,44791.59712565578,44791.59712565578,44791.59712565578,44791.59712565578,44791.59712565578,44791.59712565578,44791.59712565578,44791.59712565578,44791.59712565578,44791.59712565578,44791.59712565578,44791.59712565578,44791.59712565578,44791.59712565578,44791.59712565578
44,44,12585685.0,0.9955129657685009,1.0045072584544745,90571.40318433313,90571.40318433313,90571.40318433313,90571.40318433313,90571.40318433313,90571.40318433313,90571.40318433313,90571.40318433313,90571.40318433313,90571.40318433313,90571.40318433313,90571.40318433313,90571.40318433313,90571.40318433313,90571.40318433313,90571.40318433313,90571.40318433313,90571.40318433313,90571.40318433313,90571.40318433313,4442.229003570439,4442.229003570439,4442.229003570439,4442.229003570439,4442.229003570439,4442.229003570439,4442.229003570439,4442.229003570439,4442.229003570439,4442.229003570439,4442.229003570439,4442.229003570439,4442.229003570439,4442.229003570439,4442.229003570439,4442.229003570439,4442.229003570439,4442.229003570439,4442.229003570439,4442.229003570439
45,45,12586881.0,0.9997027030310036,1.0002973853807686,55209.51920451962,55209.51920451962,55209.51920451962,55209.51920451962,55209.51920451962,55209.51920451962,55209.51920451962,55209.51920451962,55209.51920451962,55209.51920451962,55209.51920451962,55209.51920451962,55209.51920451962,55209.51920451962,55209.51920451962,55209.51920451962,55209.51920451962,55209.51920451962,55209.51920451962,55209.51920451962,53917.098436802924,53917.098436802924,53917.098436802924,53917.098436802924,53917.098436802924,53917.098436802924,53917.098436802924,53917.098436802924,53917.098436802924,53917.098436802924,53917.098436802924,53917.098436802924,53917.098436802924,53917.098436802924,53917.098436802924,53917.098436802924,53917.098436802924,53917.098436802924,53917.098436802924,53917.098436802924
46,46,12587583.0,0.9997027030310036,1.0002973853807686,55264.60810150711,55264.60810150711,55264.60810150711,55264.60810150711,55264.60810150711,55264.60810150711,55264.60810150711,55264.60810150711,55264.60810150711,55264.60810150711,55264.60810150711,55264.60810150711,55264.60810150711,55264.60810150711,55264.60810150711,55264.60810150711,55264.60810150711,55264.60810150711,55264.60810150711,55264.60810150711,53862.02273483588,53862.02273483588,53862.02273483588,53862.02273483588,53862.02273483588,53862.02273483588,53862.02273483588,53862.02273483588,53862.02273483588,53862.02273483588,53862.02273483588,53862.02273483588,53862.02273483588,53862.02273483588,53862.02273483588,53862.02273483588,53862.02273483588,53862.02273483588,53862.02273483588,53862.02273483588
47,47,12588938.0,0.999602742756728,1.0003974151193067,57003.738101455914,57003.738101455914,57003.738101455914,57003.738101455914,57003.738101455914,57003.738101455914,57003.738101455914,57003.738101455914,57003.738101455914,57003.738101455914,57003.738101455914,57003.738101455914,57003.738101455914,57003.738101455914,57003.738101455914,57003.738101455914,57003.738101455914,57003.738101455914,57003.738101455914,57003.738101455914,52123.39588637562,52123.39588637562,52123.39588637562,52123.39588637562,52123.39588637562,52123.39588637562,52123.39588637562,52123.39588637562,52123.39588637562,52123.39588637562,52123.39588637562,52123.39588637562,52123.39588637562,52123.39588637562,52123.39588637562,52123.39588637562,52123.39588637562,52123.39588637562,52123.39588637562,52123.39588637562
48,48,12589866.0,0.999103091290782,1.0008977138766124,66370.20090584291,66370.20090584291,66370.20090584291,66370.20090584291,66370.20090584291,66370.20090584291,66370.20090584291,66370.20090584291,66370.20090584291,66370.20090584291,66370.20090584291,66370.20090584291,66370.20090584291,66370.20090584291,66370.20090584291,66370.20090584291,66370.20090584291,66370.20090584291,66370.20090584291,66370.20090584291,42762.5285945647,42762.5285945647,42762.5285945647,42762.5285945647,42762.5285945647,42762.5285945647,42762.5285945647,42762.5285945647,42762.5285945647,42762.5285945647,42762.5285945647,42762.5285945647,42762.5285945647,42762.5285945647,42762.5285945647,42762.5285945647,42762.5285945647,42762.5285945647,42762.5285945647,42762.5285945647
