,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20,MKR-slippagemap_01,MKR-slippagemap_2,MKR-slippagemap_3,MKR-slippagemap_4,MKR-slippagemap_5,MKR-slippagemap_6,MKR-slippagemap_7,MKR-slippagemap_8,MKR-slippagemap_9,MKR-slippagemap_10,MKR-slippagemap_11,MKR-slippagemap_12,MKR-slippagemap_13,MKR-slippagemap_14,MKR-slippagemap_15,MKR-slippagemap_16,MKR-slippagemap_17,MKR-slippagemap_18,MKR-slippagemap_19,MKR-slippagemap_20
769,769,13038281.0,0.0002683847822743616,3725.9936704523375,16926.809675955574,38252.76541206719,59451.154823680656,70002.75111180954,91011.2204364954,111894.02256105139,122288.53363560549,142984.24266563772,163556.15584483696,173795.92080665482,194183.52663059998,214449.17874010207,224536.50088610596,244620.58961486802,264584.5411196287,274521.68949769915,294306.78016677604,313973.5216336827,323762.7326616039,343253.2766215889,9.816150899048917,15.50832124965081,18.341625239215393,23.982798501321874,29.590227625448247,32.38135136893993,37.93854273110258,43.46249229685051,46.21206356613817,51.68652313486758,57.12823593685157,59.836873551365116,65.2298330168802,70.59053326808588,73.25884651250419,78.57151933984659,83.85241309417194,86.48100232630881,91.71458368017468,96.91685900222214
770,770,13039142.0,0.0002750960943525208,3635.0934110993007,15453.047818222158,36524.63437517354,57470.17540047641,67895.91555559289,88653.80188684909,109287.52035740028,119558.04883937846,140006.90661547033,160333.44383807815,170451.07173464357,190595.50062177939,210619.43076313304,220586.43411417017,240430.9659459949,260156.79354358668,269975.4146282242,289524.5149859775,308956.6776664429,318629.12588286283,337887.1921957235,10.28442322488327,16.045307730720204,18.91281443766538,24.622086141554323,30.29720637321601,33.122023715104596,38.746299525729015,44.336932502940556,47.11969589649616,52.660241299954436,58.16764470013879,60.90898006959041,66.36704178977355,71.79245468536574,74.49297895796735,79.86978465347629,85.2144276465048,87.87474836914016,93.17150778257184,98.43658346030942
771,771,13039799.0,0.00027761076748989344,3602.1657554633775,20513.631643632496,41459.17266893536,62279.42389860596,72642.79915530805,93276.51762585923,113786.81106965528,123995.90388392928,144322.4411065371,164527.3911491064,174584.49789023836,194608.428031592,214512.57976069962,224419.96321445383,244145.79081204566,263753.62292460434,273513.5122544365,292945.6749349019,312261.5993444758,321876.1894641824,341019.0594208541,8.913658408857234,14.709210221608602,17.593972923736025,23.337601434390713,29.046873138279654,31.88868938037676,37.54681071182993,43.171086522454345,45.9705957561742,51.54448289322149,57.085028296679766,59.84286042757646,65.33376706631574,70.79182878649888,73.50860406757752,78.91776595469268,84.29457165020162,86.97090139881182,92.2995353658655,97.59629477929717
772,772,13040340.0,0.0002722772872943571,3672.726469170772,12554.06809016674,33752.457501780205,54824.04405873159,65312.52311459495,86195.32523915094,106953.21157040713,117285.54534373726,137857.4585229365,158306.31629902837,168484.82930869953,188750.4814182016,208894.91030533743,218921.89229296756,238885.84379772822,258730.37562955293,268608.08284487564,288274.82431178226,307823.92466953554,317554.57929968846,336928.5355664209,11.036887962475324,16.763312264804657,19.613666373309442,25.28878660497113,30.929959867077613,33.73787975748414,39.32851273469567,44.88570409685832,47.65182153170955,53.15922493189391,58.63368450062332,61.358622021528674,66.78403491712085,72.17699438263594,74.86136488523141,80.20600787825992,85.51868070560234,88.16308801432696,93.42816369206454,98.66174504593043
773,773,13041023.0,0.00027440924737485306,3644.192058272597,19862.832521614288,40934.419078565676,61879.960103868536,72305.70025898503,93063.58659024122,113697.30506079241,123967.8335427706,144416.69131886246,164743.22854147028,174860.8564380357,195005.2853251715,215029.21546652517,224996.2188175623,244840.75064938702,264566.5782469788,274385.19933161634,293934.2996893696,313366.462369835,323038.91058625496,342296.9768991156,9.072763992893725,14.83364849873066,17.701155205675835,23.410426909564777,29.085547141226467,31.91036448311505,37.53464029373947,43.12527327095101,45.90803666450662,51.448582067964885,56.955985468149244,59.69732083760087,65.15538255778401,70.58079545337618,73.2813197259778,78.65812542148674,84.00276841451526,86.66308913715062,91.9598485505823,97.22492422831988
774,774,13041695.0,0.00027542639128970084,3630.734133056165,13394.17721691485,34465.76377386624,55411.3047991691,65837.0449542856,86594.93128554178,107228.64975609297,117499.17823807117,137948.03601416302,158274.57323677084,168392.20113333626,188536.63002047208,208560.56016182574,218527.56351286286,238372.09534468758,258097.9229422794,267916.5440269169,287465.6443846702,306897.80706513557,316570.2552815555,335828.32159441616,10.851165893291784,16.61205039912872,19.479557106073894,25.188828809962835,30.863949041624526,33.688766383513105,39.31304219413753,44.90367517134907,47.68643856490468,53.226983968362944,58.7343873685473,61.47572273799893,66.93378445818207,72.35919735377425,75.05972162637586,80.43652732188481,85.78117031491333,88.44149103754869,93.73825045098035,99.00332612871794
775,775,13042215.0,0.00026967606125683245,3708.1526455832727,19014.27628867701,40276.35333596087,61411.24614194739,71931.23641076988,92876.77743607275,113697.02866574335,124060.40392244545,144694.12239299662,165204.41583679267,175413.50865106666,195740.0458736745,215944.99591624382,226002.10265737574,246026.0327987294,265930.18452783703,275837.5679815912,295563.39557918307,315171.2276917417,324931.1170215739,344363.27970203926,9.268667143507342,14.977938847396283,17.81975508949339,23.477876420946554,29.102152231570976,31.90166146529083,37.47554860233812,43.0160940057964,45.77392613669309,51.264832775432374,56.72289449561552,59.439669776694146,64.8488316638093,70.22563735931826,72.90196710792846,78.23060107498213,83.52736048841379,86.16384693401451,91.4131517422619,96.63105666675743
776,776,13042919.0,0.0002695682177945433,3709.6361291454978,19722.168135019278,40984.24518230314,62119.13798828966,72639.12825711216,93584.66928241502,114404.92051208562,124768.2957687877,145402.0142393389,165912.30768313495,176121.40049740893,196447.93772001675,216652.8877625861,226709.99450371802,246733.92464507165,266638.0763741793,276545.4598279335,296271.2874255253,315879.119538084,325639.0088679161,345071.1715483815,9.077797881405877,14.787069585294818,17.628885827391926,23.28700715884509,28.91128296946951,31.710792203189364,37.28467934023666,42.82522474369493,45.58305687459163,51.07396351333091,56.532025233514055,59.24880051459268,64.65796240170785,70.03476809721678,72.71109784582698,78.03973181288066,83.33649122631233,85.97297767191304,91.22228248016044,96.44018740465597
777,777,13043556.0,0.0002743818091939337,3644.5564774784243,20133.423876409932,41205.01043336131,62150.55145866418,72576.29161378068,93334.17794503686,113967.89641558805,124238.42489756625,144687.2826736581,165013.81989626592,175131.44779283134,195275.87667996716,215299.80682132082,225266.81017235795,245111.34200418266,264837.1696017745,274655.790686412,294204.8910441653,313637.0537246307,323309.50194105064,342567.5682539112,8.998512891477224,14.759397397314158,17.626904104259335,23.336175808148276,29.011296039809967,31.836113381698546,37.46038919232297,43.051022169534505,45.83378556309012,51.374330966548385,56.88173436673274,59.62306973618437,65.08113145636752,70.50654435195969,73.2070686245613,78.58387432007024,83.92851731309877,86.58883803573411,91.88559744916579,97.15067312690338
778,778,13044664.0,0.00027713925366076457,3608.2943386434217,12928.881862829754,33937.35118751561,54820.153312071605,65214.66438662571,85910.37341665792,106482.28659585718,116722.05155767503,137109.6573816202,157375.3094911223,167462.63163712618,187546.72036588824,207510.6718706489,217447.82024871936,237232.91091779628,256899.65238470293,266688.8634126241,286179.4073726091,305553.36363934155,315196.83983249555,334397.22144815535,11.00159128132054,16.779783380783964,19.655905184493474,25.382329486822808,31.0744998374247,33.90780382698928,39.548977089095764,45.15640621322214,47.94752995671382,53.50472131887647,59.028670884624404,61.77824215391206,67.25270172264146,72.69441452462546,75.403052139139,80.7960116046541,86.15671185585977,88.82502510027808,94.13769792762048,99.41859168194583
779,779,13045358.0,0.0002874986790979327,3478.276850306373,11451.64911405138,32085.36758460256,52595.66102839861,62804.75384267261,83131.29106528044,103336.24110784975,113393.34784898168,133417.27799033534,153321.42971944294,163228.81317319718,182954.64077078897,202562.47288334768,212322.36221317982,231754.5248936452,251070.4493032191,260685.03942292574,279827.9093795974,298856.27115753916,308327.7262400557,327185.6097862819,11.559696642507513,17.44283277781319,20.371190787582904,26.201618823644537,31.997170636395904,34.881933338523325,40.62556184917801,46.33483355306696,49.17664979516407,54.83477112661723,60.45904693724165,63.258556170961505,68.83244330800879,74.37298871146707,77.13082084236376,82.62172748110305,88.07978920128619,90.79656448236483,96.20572636947998,101.58253206498892
780,780,13046062.0,0.00028905529321137773,3459.5457114453498,12486.064322995166,33057.977502194415,53506.83527828627,63685.34828795744,83951.00039745952,104095.42928459535,114122.41127222548,134086.36277698612,153930.89460881084,163808.6018241335,183475.3432910402,203024.44364879347,212755.09827894633,232129.05454567878,251387.1208585394,260972.91235449258,280058.44234352943,299029.8076756693,308472.89231402404,327274.28996745887,11.285396170021615,17.186207231086055,20.12336320438511,25.971307863916696,31.784271665631824,34.67770106296783,40.43858556880476,46.165009871134096,49.01536397963888,54.690484211300564,60.33165747340705,63.13957736381357,68.73021034102511,74.28740170318775,77.053519138039,82.56092253822334,88.03538210695275,90.76031962785811,96.18573252345028,101.57869198896537
781,781,13046975.0,0.0002871539048273746,3482.453078954855,13480.987058963057,34114.70552951424,54624.998973310285,64834.091787584286,85160.62901019212,105365.57905276143,115422.68579389335,135446.615935247,155350.76766435461,165258.15111810886,184983.97871570065,204591.81082825936,214351.7001580915,233783.86283855687,253099.78724813077,262714.3773678374,281857.2473245091,300885.60910245084,310357.06418496737,329214.94773119356,10.976565181333816,16.859701316639494,19.788059326409208,25.61848736247084,31.414039175222207,34.29880187734963,40.04243038800432,45.75170209189326,48.59351833399037,54.251639665443534,59.87591547606795,62.675424709787805,68.2493118468351,73.78985725029337,76.54768938119007,82.03859601992936,87.4966577401125,90.21343302119112,95.62259490830628,100.99940060381523
782,782,13047494.0,0.0002851509461734678,3506.9145426986006,15362.790445526256,36058.49947555847,56630.41265475772,66870.17761657557,87257.78344052074,107523.43555002283,117610.75769602672,137694.8464247888,157658.79792954944,167595.94630761992,187381.0369766968,207047.77844360349,216836.98947152463,236327.53343150966,255701.4896982421,265344.96589139604,284545.3475070559,303630.87749609275,313130.7877457161,332045.3274665873,10.418339120448255,16.283853103517025,19.203439753278897,25.016403554994024,30.79459565445745,33.67071745816696,39.3971417604963,45.08931211109819,47.922616100662765,53.56378936276925,59.171218486895626,61.96234223038731,67.51953359254995,73.04348315829789,75.79305442758555,81.26751399631495,86.70922679829894,89.41786441281249,94.81082387832758,100.17152412953325
783,783,13048012.0,0.0002868095440171427,3486.6343218349443,15683.604184169668,36317.32265472085,56827.6160985169,67036.7089127909,87363.24613539872,107568.19617796804,117625.30291909997,137649.2330604536,157553.38478956124,167460.76824331546,187186.59584090728,206794.42795346596,216554.3172832981,235986.47996376347,255302.4043733374,264916.99449304404,284059.8644497157,303088.22622765746,312559.68131017394,331417.56485640013,10.344414831484896,16.227550966790574,19.155908976560287,24.98633701262192,30.78188882537329,33.66665152750071,39.4102800381554,45.119551742044344,47.96136798414145,53.61948931559461,59.24376512621903,62.043274359938884,67.61716149698618,73.15770690044445,75.91553903134115,81.40644567008043,86.86450739026357,89.58128267134221,94.99044455845737,100.3672502539663
784,784,13048975.0,0.0002857789373930761,3499.208196104896,11507.548627233282,32203.257657265498,52775.17083646475,63014.9357982826,83402.54162222777,103668.19373172986,113755.51587773375,133839.60460649582,153803.55611125645,163740.70448932695,183525.79515840384,203192.53662531052,212981.74765323167,232472.29161321666,251846.24787994914,261489.7240731031,280690.1056887629,299775.63567779976,309275.54592742317,328190.08564829436,11.51892826890274,17.384442251971507,20.30402890173338,26.11699270344851,31.89518480291193,34.771306606621444,40.49773090895078,46.18990125955267,49.023205249117254,54.66437851122373,60.27180763535011,63.062931378841796,68.62012274100444,74.14407230675238,76.89364357604003,82.36810314476944,87.80981594675343,90.51845356126698,95.91141302678206,101.27211327798773
785,785,13049711.0,0.0002824832186254238,3540.03329778684,10880.814844384558,31701.066074055154,52396.77510408737,62698.15980130843,83208.45324510447,103596.05906904965,113744.0832819863,133949.0333245556,154033.12205331767,164030.0702070412,183934.22193614882,203719.3126052257,213567.43298749486,233175.26510005354,252665.80906003853,262367.31711035105,281683.24151992495,300883.6231355848,310440.70159630326,329469.063374245,11.646600585881039,17.477028621942672,20.37915103735804,26.157343136821464,31.90097164747615,34.75988924286031,40.4520595934622,46.11018092491536,48.92653684513326,54.53396596925964,60.10785310630693,62.88228107491397,68.4062306406619,73.89713727940119,76.63026147867896,82.07197428066296,87.48113616777812,90.1735713606916,95.53427161189727,100.86290557895094
786,786,13050380.0,0.0002780830835341114,3596.0475815039417,17512.1769351385,38457.71796044137,59277.96919011196,69641.34444681405,90275.06291736524,110785.35636116128,120994.44917543528,141320.9863980431,161525.93644061242,171583.04318174435,191606.973323098,211511.1250522056,221418.50850595985,241144.33610355164,260752.16821611035,270512.0575459425,289944.22022640787,309260.14463598176,318874.7347556884,338017.6047123601,9.74761925391246,15.543171066663827,18.42793376879125,24.171562279445936,29.88083398333488,32.72265022543199,38.38077155688515,44.00504736750957,46.80455660122943,52.37844373827672,57.91898914173499,60.67682127263169,66.16772791137097,71.62578963155411,74.34256491263274,79.7517267997479,85.12853249525685,87.80486224386705,93.13349621092073,98.4302556243524
787,787,13050932.0,0.0002796166773323429,3576.324593870465,18207.348738557655,39090.150863113646,59848.03719436984,70180.37096769997,90752.28414689921,111201.14192299107,121379.65493266225,141645.30704216432,161789.73592930014,171816.71791693027,191780.66942169092,211625.20125351564,221502.90846883832,241169.649935745,260718.75029349828,270449.40492365113,289823.3611903836,309081.4275032442,318667.2189991974,337752.74898823426,9.567790987865369,15.380754789580498,18.2741841869165,24.035068692753434,29.761492995082765,32.61184710358755,38.28696733524924,43.92814059735572,46.736060487762245,52.326693464973786,57.88388482713643,60.65000226198766,66.15740566217201,71.63186523090143,74.35680275180678,79.78221564739896,85.17517511291405,87.85954561550952,93.20418860853803,98.51686143588044
788,788,13051478.0,0.0002880742230315066,3471.327595633679,18344.677781916624,38916.59096111587,59365.44873720773,69543.9617468789,89809.61385638098,109954.0427435168,119981.02473114693,139944.97623590758,159789.5080677323,169667.21528305497,189333.95674996165,208883.05710771494,218613.7117378678,237987.66800460024,257245.73431746085,266831.5258134141,285917.0558024509,304888.4211345908,314331.5057729455,333132.9034263803,9.59471526819139,15.49552632925583,18.432682302554884,24.28062696208647,30.093590763801597,32.9870201611376,38.747904666974534,44.47432896930387,47.32468307780865,52.99980330947034,58.64097657157682,61.448896461983345,67.03952943919488,72.59672080135752,75.36283823620876,80.87024163639312,86.34470120512252,89.06963872602789,94.49505162162006,99.88801108713515
789,789,13051981.0,0.000285093924537621,3507.615960676286,15648.673663809805,36344.38269384202,56916.29587304127,67156.06083485912,87543.6666588043,107809.31876830637,117896.64091431026,137980.72964307232,157944.68114783298,167881.82952590345,187666.92019498037,207333.66166188705,217122.8726898082,236613.4166497932,255987.37291652564,265630.84910967964,284831.23072533944,303916.7607143763,313416.6709639997,332331.2106848709,10.336822816372889,16.202336799441657,19.12192344920353,24.93488725091866,30.71307935038208,33.5892011540916,39.315625456420925,45.007795807022816,47.8410997965874,53.482273058693885,59.089702182820254,61.88082592631194,67.43801728847458,72.96196685422252,75.71153812351018,81.18599769223958,86.62771049422358,89.33634810873713,94.72930757425222,100.09000782545789
790,790,13052546.0,0.00028483746825077683,3510.774078077324,17304.69066372067,38000.39969375289,58572.312872952134,68812.07783477,89199.68365871516,109465.33576821724,119552.65791422114,139636.7466429832,159600.69814774385,169537.84652581433,189322.93719489124,208989.6786617979,218778.88968971907,238269.43364970406,257643.3899164365,267286.8661095905,286487.2477252503,305572.77771428716,315072.6879639105,333987.2276847817,9.86489236989365,15.730406352962417,18.64999300272429,24.46295680443942,30.241148903902843,33.117270707612356,38.84369500994168,44.53586536054358,47.36916935010816,53.01034261221464,58.61777173634102,61.4088954798327,66.96608684199535,72.49003640774328,75.23960767703093,80.71406724576035,86.15578004774434,88.86441766225788,94.25737712777297,99.61807737897864
791,791,13053128.0,0.00028483746825077683,3510.774078077324,17252.84824291741,37948.55727294963,58520.470452148875,68760.23541396673,89147.8412379119,109413.49334741398,119500.81549341787,139584.90422217993,159548.8557269406,169486.00410501106,189271.09477408798,208937.83624099466,218727.0472689158,238217.5912289008,257591.54749563325,267235.02368878725,286435.40530444705,305520.9352934839,315020.8455431073,333935.3852639785,9.879659566846478,15.745173549915245,18.664760199677115,24.477724001392247,30.255916100855668,33.13203790456518,38.858462206894515,44.55063255749641,47.38393654706099,53.02510980916747,58.632538933293844,61.42366267678553,66.98085403894818,72.50480360469611,75.25437487398376,80.72883444271316,86.17054724469716,88.87918485921071,94.2721443247258,99.63284457593147
792,792,13053871.0,0.0002853220795195172,3504.811130228693,14702.619204453447,36038.68878442139,57247.13205870197,67803.73282028137,88822.16595525749,109714.87191977922,120114.31302471418,140819.83772769896,161401.50795598474,171646.12866036885,192043.40379352926,212318.66779826814,222410.77371846768,242504.38836477953,262477.8078956791,272419.6696966602,292214.14388061705,311890.21273265494,321684.0664148498,341183.8542680687,11.064610669414552,17.111613663292427,20.1215373056122,26.11436412586035,32.07134334805909,35.03645726782671,40.94006690891799,46.80836272256876,49.729333971962895,55.54505476018521,61.325987309221574,64.20347318375826,69.93261352875636,75.62748351943907,78.46213121531997,84.1059799040329,89.71606858516238,92.50851606914644,98.06834290239011,103.59491236619058
793,793,13054412.0,0.0002850084134630447,3508.668350696475,16631.109626027977,37967.17920599592,59175.62248027651,69732.2232418559,90750.65637683202,111643.36234135376,122042.80344628872,142748.3281492735,163329.99837755927,173574.61908194338,193971.8942151038,214247.15821984268,224339.2641400422,244432.87878635406,264406.2983172536,274348.16011823475,294142.6343021916,313818.70315422944,323612.55683642434,343112.34468964324,10.514625996608979,16.561628990486852,19.571552632806625,25.56437945305478,31.521358675253513,34.48647259502114,40.39008223611242,46.25837804976319,49.17934929915732,54.99507008737964,60.776002636416,63.65348851095269,69.38262885595078,75.0774988466335,77.91214654251439,83.55599523122733,89.16608391235681,91.95853139634086,97.51835822958454,103.04492769338502
794,794,13055023.0,0.0002818342862269795,3548.184336928527,15313.92513710716,36778.39046487339,58114.46004484133,68734.58716157744,89879.5040807013,110897.93721567743,121359.9586130704,142190.08428513413,162895.6089881189,173201.87977524957,193721.8999207888,214119.1750539492,224272.01308443575,244486.54497888763,264580.1596251995,274581.8488880179,294495.44095708017,314289.915141037,324142.70591632294,343759.83767526975,10.851040174177589,16.861871601981694,19.85379063674552,25.81076985894425,31.73211603592156,34.67949341980316,40.547789233453926,46.38098249320655,49.284481271070376,55.06541382010674,60.81176653575198,63.67204003964153,69.36691003032423,75.02771468945637,77.84540641491807,83.45549509604754,89.03202568146138,91.80776941327528,97.33433887707575,102.66297284412943
795,795,13055545.0,0.00028321859379918925,3530.8416251407243,17375.361412285412,38775.53216526871,60047.693092072404,70636.00924961688,91717.58957665172,112673.06454356537,123103.74911069413,143871.4809995096,164514.98570574453,174790.38514689964,195248.94065380617,215585.1190149307,225707.54498918305,245861.52786812338,265894.95481851284,275866.685086594,295720.6288307089,315455.8118468179,325279.0899235698,344837.46166943014,10.28645643754579,16.31534648303816,19.316254268522492,25.291130343158724,31.230266445252674,34.18649870246236,40.072425014450474,45.923143149388856,48.835365159747354,54.63366566050707,60.39728236118423,63.26614920229278,68.97812853422163,74.65594039274593,77.48209735599717,83.1090408187506,88.70232524657239,91.48640834800217,97.02958158603296,102.45703478803486
796,796,13056134.0,0.0002800924061526949,3570.250310373788,15764.475757145023,37293.42741121335,58693.59816419665,69345.63197426424,90554.07524854482,111635.65557557966,122129.10914510034,143021.81510962208,163789.54699843752,174126.78091754182,194708.4511458276,215167.0066527341,225350.34698337212,245625.61098811097,265779.5938670513,275811.3315546224,295784.75108552194,315638.69482963684,325521.0870704599,345197.15592249774,10.705209137773403,16.698035958021556,19.68099299789397,25.620129099987917,31.523738741079196,34.46228766918571,40.3130058041241,46.12872659234642,49.02352831524232,54.78714501591947,60.51628536091757,63.367991188956864,69.04580304748117,74.68965173619411,77.49890347348584,83.09218790130764,88.65201473455132,91.4194442407682,96.84689744277011,102.15957027011251
797,797,13057381.0,0.00027246793858322414,3670.1565886973317,11693.595144270334,33547.89889453602,55271.476293456,66084.486787525,87613.43844159335,109013.60919457664,119665.64300464423,140874.0862789248,161955.66660595965,172449.12017548032,193341.82614000206,214109.55802881753,224446.7919479218,245028.46217620757,265487.0176831141,275670.3580137521,295945.622018491,316099.60489743133,326131.34258500236,346104.7621159019,11.71856502259909,17.62217466369037,20.56072359179689,26.411441726735276,32.22716251495759,35.12196423785349,40.885580938530644,46.614721283528745,49.46642711156804,55.144238970092346,60.78808765880529,63.59733939609702,69.19062382391881,74.75045065716249,77.51788016337937,82.94533336538129,88.25800619272368,90.90241350144831,96.1674891791859,101.40107053305178
798,798,13058388.0,0.0002690834556570191,3716.3191529494347,12657.379485069821,34643.196679576715,56497.5004298424,67375.58111103851,89034.08832283139,110563.03997689972,121279.17495998266,142615.2445399506,163823.68781423118,174380.28857581058,195398.72171078672,216291.42767530846,226690.8687802434,247396.3934832282,267978.06371151394,278222.68441589805,298619.95954905846,318895.22355379735,328987.3294739969,349080.94412030873,11.408000270395792,17.276296084046564,20.197267333440696,26.01298812166301,31.793920670699375,34.67140654523607,40.40054689023417,46.09541688091687,48.93006457679777,54.57391326551071,60.18400194664019,62.976449430624236,68.53627626386792,74.06284572766839,76.7311589720867,82.04383179942911,87.32472555375445,89.95331478589132,95.1868961397572,100.38917146180465
799,799,13059006.0,0.0002657144419198699,3763.4386478005763,13805.5537202472,35923.675423720655,57909.49261822755,68853.0345983713,90641.87704968936,112300.38426148222,123081.00557086727,144545.4708986335,165881.54047860144,176501.66759533755,197646.5845144614,218665.01764943753,229127.0390468305,249957.16471889423,270662.689421879,280968.96020900965,301488.9803545489,321886.2554877093,332039.09351819585,352253.6254126477,11.054817846255084,16.888011106007713,19.791509883871534,25.572442432907895,31.31879514855314,34.17906865244269,39.8739386431254,45.534743302257525,48.35243502771923,53.96252370884871,59.53905429426253,62.31479802607643,67.84136748987692,73.17000145693058,75.82235356163763,81.10324731596297,86.35255212421036,88.96541790196572,94.16769322401318,99.33884998438896
800,800,13060905.0,0.0002658739104475028,3761.1813747233073,12739.60910629521,34857.73080976867,56843.54800427556,67787.0899844193,89575.93243573737,111234.43964753023,122015.06095691527,143479.52628468152,164815.59586464945,175435.72298138557,196580.6399005094,217599.07303548555,228061.0944328785,248891.22010494224,269596.74480792705,279903.0155950577,300423.03574059694,320820.31087375735,330973.14890424383,351187.6807986958,11.338149196949068,17.171342456701698,20.07484123456552,25.85577378360188,31.602126499247124,34.46240000313667,40.157269993819384,45.81807465295151,48.635766378413216,54.24585505954269,59.82238564495651,62.598129376770416,68.1246988405709,73.45333280762456,76.10568491233161,81.38657866665696,86.63588347490435,89.2487492526597,94.45102457470716,99.62218133508294
801,801,13062452.0,0.00026409859794933034,3786.4646301221896,14029.864852321587,36214.43777246841,58266.30776667368,69242.7277765822,91097.03152684789,112820.60892576785,123633.61941983688,145162.57107390522,166562.7418268885,177214.7756369561,198423.21891123668,219504.79923827152,229998.2528077922,250890.95877231393,271658.69066112937,281995.9245802337,302577.5948085194,323036.15031542594,333219.49064606393,353494.7546508028,10.973413688504374,16.789134476726687,19.68393619962259,25.447552900299748,31.176693245297844,34.02839907333714,39.70621093186144,45.350059620574385,48.159311357866116,53.75259578568791,59.31242261893159,62.07985212514848,67.50730532715038,72.81997815449279,75.46438546321741,80.729461140955,85.96304249482088,88.56808164156105,93.75477437872968,98.91044175186936
802,802,13063559.0,0.00026370276679121764,3792.1483045785926,16756.284070384772,38940.856990531596,60992.72698473686,71969.14699464539,93823.45074491107,115547.02814383105,126360.03863790006,147888.9902919684,169289.16104495167,179941.19485501928,201149.63812929986,222231.2184563347,232724.67202585537,253617.3779903771,274385.10987919255,284722.3437982969,305304.0140265826,325762.5695334891,335945.90986412717,356221.173868866,10.25386260224428,16.069583390466594,18.964385113362493,24.72800181403965,30.457142159037748,33.308847987077044,38.98665984560135,44.630508534314295,47.439760271606026,53.03304469942781,58.592871532671495,61.36030103888838,66.78775424089028,72.10042706823269,74.74483437695731,80.00991005469491,85.24349140856079,87.84853055530095,93.0352232924696,98.19089066560926
803,803,13064078.0,0.0002666726898105327,3749.915301452452,18233.97949976228,40285.849493967544,62205.81148401982,73116.57325414175,94840.15065306173,116433.7824565158,127182.11280119908,148582.28355418236,169854.44448098607,180442.76063853054,201524.34096556538,222479.81593247902,232910.5004996078,253678.23238842326,274321.7370946582,284597.13653581333,305055.6920427198,325391.87040384434,335514.2963780967,355668.27925703704,9.894585056421473,15.74530319135986,18.657525201718354,24.455825702478073,30.21944240315523,33.08830924426378,38.80028857619263,44.47810043471693,47.304257397968165,52.9312008607216,58.524485288543396,61.30856838997317,66.85174162800396,72.27919483000586,74.93951555264123,80.2362749660729,85.50135064381048,88.122066219921,93.33997114441652,98.52666388158516
804,804,13065305.0,0.00026489204364504377,3775.1228245269735,19599.453591483918,41717.57529495737,63703.39248946427,74646.93446960802,96435.77692092607,118094.28413271894,128874.90544210399,150339.3707698702,171675.44034983814,182295.56746657426,203440.48438569813,224458.91752067427,234920.93891806723,255751.06459013096,276456.5892931157,286762.8600802464,307282.8802257856,327680.155358946,337832.99338943255,358047.52528388443,9.517623502554658,15.350816762307288,18.254315540171106,24.03524808920747,29.78160080485271,32.64187430874226,38.33674429942497,43.9975489585571,46.815240684018804,52.42532936514828,58.0018599505621,60.77760368237601,66.30417314617648,71.63280711323016,74.2851592179372,79.56605297226254,84.81535778050993,87.4282235582653,92.63049888031276,97.80165564068854
805,805,13065865.0,0.0002673936428746482,3739.80469112645,13164.180756168347,35216.050750373615,57136.01274042589,68046.77451054782,89770.3519094678,111363.98371292185,122112.31405760514,143512.48481058844,164784.64573739213,175372.9618949366,196454.54222197144,217410.0171888851,227840.70175601388,248608.43364482932,269251.9383510643,279527.33779221936,299985.8932991259,320322.0716602504,330444.49763450277,350598.4805134431,11.248457462422227,17.099175597360613,20.011397607719108,25.809698108478827,31.573314809155985,34.44218165026454,40.15416098219338,45.83197284071768,48.65812980396892,54.28507326672236,59.87835769454415,62.66244079597392,68.20561403400471,73.63306723600662,76.29338795864197,81.59014737207364,86.85522304981124,89.47593862592176,94.69384355041728,99.88053628758593
806,806,13066418.0,0.00026244008949316626,3810.393457536293,14660.221064964853,36911.44390443551,59029.56560790897,70038.96279250734,91958.92478255961,113747.76723387766,124593.26395160152,146186.8957550556,167651.36108282182,178335.39685272216,199607.55777952587,220752.47469864972,231277.45426410518,252232.92923101882,273063.05490308255,283431.34568696306,304074.85039319796,324594.8705387372,334808.80534125963,355144.98370238417,10.786146434534203,16.584446935293922,19.470577761434384,25.21693047707963,30.928909809008474,33.772073971651885,39.43287863078402,45.05982209353745,47.86065903737519,53.43718962278902,58.98036286081981,61.7395028184034,67.06813678545707,72.36489619888874,75.00138264448945,80.25068745273686,85.46859237723238,88.06582855253967,93.23698531291545,98.37720966314954
