,index,blocknum,p0vs1,p1vs0,YFI-slippagemap_01,YFI-slippagemap_2,YFI-slippagemap_3,YFI-slippagemap_4,YFI-slippagemap_5,YFI-slippagemap_6,YFI-slippagemap_7,YFI-slippagemap_8,YFI-slippagemap_9,YFI-slippagemap_10,YFI-slippagemap_11,YFI-slippagemap_12,YFI-slippagemap_13,YFI-slippagemap_14,YFI-slippagemap_15,YFI-slippagemap_16,YFI-slippagemap_17,YFI-slippagemap_18,YFI-slippagemap_19,YFI-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
2621,2621,14642055.0,6.200368780957167,0.16128072947390518,0.025217232335482516,2.148595512005153,4.259272289518064,5.309871369382331,7.401638214609655,9.485100173485685,10.522152964887708,12.586948815680529,14.639393602492996,15.661595551669055,17.696823027407824,19.71987630267598,20.726860374545947,22.731788768049693,24.724724199427083,25.71671698515916,27.691797359302686,29.655085293040834,30.632331859231677,32.578052181924036,0.2614025953561487,0.4271127396889732,0.5095957271793126,0.6708491023862384,0.8311379026525063,0.8927391272117005,1.015388576867953,1.1373043698399719,1.1979885179759677,1.3188120451415002,1.4388695927472055,1.4986287893297812,1.617610721589593,1.7358809331854164,1.794750475622267,1.9112885947286231,2.026459140204619,2.083785809555102,2.197924521061033,2.311380484880239
2622,2622,14643884.0,6.2501681732627254,0.1599956948803152,1.0705668826904744,3.187584890099781,5.291939437637733,6.339391601636211,8.426999785892738,10.504221033143109,11.538167473515951,13.596778539872767,15.643663619924457,16.662803698545137,18.69193494944784,20.708928442801348,21.712896265234765,23.71181916947712,25.69878505341456,26.687806482214395,28.656970792421887,30.614399927487078,31.588719295815242,33.528611488890235,0.28981183776518504,0.45601983286934994,0.538750628264981,0.7019812379241579,0.8627516032766473,0.9427757912285141,1.065793722921206,1.1880757953564771,1.2489422584159795,1.3701287835127691,1.490568746750332,1.5505074813232134,1.6698468755853784,1.78847241406817,1.8475188217614242,1.9650815724223922,2.0805981289853173,2.138097028780627,2.2525786540767276,2.366375479317855
2623,2623,14644482.0,6.299107653945068,0.15875264480893733,1.3180585715035507,3.4287353490164607,5.526786592879207,6.5711012741080514,8.654563232984081,10.725562464758948,11.756411875178927,13.808856661991394,15.850198689788131,16.86628608690622,18.88933936217438,20.90029125647776,21.90125182754809,23.89418725892548,25.87520147345739,26.86126041880108,28.82454835253923,30.77611428705824,31.74751524142243,33.68159676368863,11.896868302529164,12.063575645108145,12.146554994045339,12.311768776931308,12.473022152138235,12.553286764452634,12.694912176963696,12.817561626619948,12.878610956532466,13.000161567727963,13.120985094893497,13.18110390792632,13.300801839081776,13.419783771341589,13.479007575244157,13.596923525374264,13.713461644480619,13.771133290161305,13.885958859307097,14.000097570813029
2624,2624,14645092.0,6.298477806164452,0.15876852007341824,1.3321917159307761,3.442868493443686,5.5409197373064325,6.585234418535277,8.668696377411308,10.739695609186173,11.770545019606152,13.822989806418619,15.864331834215356,16.880419231333445,18.903472506601602,20.914424400904984,21.915384971975314,23.908320403352704,25.889334617884618,26.875393563228307,28.838681496966455,30.790247431485465,31.761648385849657,33.69572990811586,11.807841856426183,11.974549199005162,12.057528547942356,12.222742330828327,12.383995706035252,12.464260318349654,12.605885730860715,12.728535180516968,12.789584510429483,12.911135121624982,13.031958648790514,13.092077461823338,13.211775392978796,13.330757325238608,13.389981129141177,13.507897079271281,13.624435198377638,13.682106844058325,13.796932413204116,13.911071124710046
2625,2625,14646347.0,6.324353279893338,0.1581189341808662,1.6676640291253406,3.7720185766632923,5.863785421890616,6.907078924918298,8.98430017216867,11.049096022961491,12.076857678898326,14.123742758950016,16.158970234688784,17.172014088473404,19.189007581826907,21.193935975330653,22.19189830850268,24.17886419244012,26.153944566583647,27.13704993144745,29.094479066512637,31.040199389204997,32.0086906279158,33.9369789125118,16.277703887550135,16.444912079221012,16.528140725387985,16.69385086972081,16.857081479379985,16.937587232418075,17.097876032684344,17.220893964377034,17.28212670689979,17.404042499871807,17.525229024968596,17.585550175173335,17.705607722779042,17.824947117041205,17.88434885162143,18.002619063217253,18.12018181387822,18.17802672476046,18.293197270236455,18.407678895532555
2626,2626,14647305.0,6.324353279893338,0.1581189341808662,1.6737491771229822,3.778103724660934,5.869870569888257,6.913164072915939,8.990385320166311,11.055181170959132,12.082942826895968,14.129827906947657,16.165055382686425,17.178099236471045,19.195092729824548,21.200021123328295,22.19798345650032,24.184949340437765,26.160029714581288,27.14313507944509,29.100564214510282,31.046284537202638,32.014775775913435,33.943064060509435,16.23921834336721,16.406426535038086,16.48965518120506,16.655365325537883,16.81859593519706,16.89910168823515,17.059390488501418,17.182408420194108,17.243641162716862,17.36555695568888,17.486743480785673,17.54706463099041,17.667122178596117,17.78646157285828,17.845863307438503,17.964133519034327,18.081696269695296,18.139541180577535,18.25471172605353,18.36919335134963
2627,2627,14647813.0,6.1565042591126415,0.16242983971298894,0.014339816180612768,0.04132615824920634,2.164704437918877,3.2216257477581034,5.3259802952960555,7.417747140523378,8.46104064355106,10.538261890801431,12.603057741594252,13.63081939753109,15.677704477582779,17.712931953321547,18.725975807106163,20.74296930045967,22.747897693963417,23.745860027135443,25.732825911072883,27.70790628521641,28.691011650080213,30.6484407851454,0.32757856499367877,0.49080917465285573,0.5713149276909439,0.7316037279572118,0.8546216596499039,0.9158544021726585,1.0377701951446774,1.158956720241467,1.2192778704462057,1.339335418051911,1.4586748123140763,1.5180765468942985,1.636346758490122,1.75390950915109,1.8117544200333286,1.9269249655093248,2.0414065908054257,2.0983903463657385,2.2118463101849444,2.324623610564467
2628,2628,14648371.0,6.344622610572811,0.15761378751410354,1.097887556491973,3.2022421040299247,5.294008949257248,6.337302452284931,8.414523699535302,10.479319550328123,11.507081206264958,13.553966286316648,15.589193762055416,16.602237615840036,18.61923110919354,20.624159502697285,21.62212183586931,23.609087719806755,25.58416809395028,26.567273458814082,28.524702593879272,30.47042291657163,31.43891415528243,33.367202439878426,19.88713795842651,20.054346150097388,20.13757479626436,20.303284940597184,20.46651555025636,20.54702130329445,20.70731010356072,20.83032803525341,20.891560777776164,21.013476570748182,21.13466309584497,21.19498424604971,21.315041793655418,21.43438118791758,21.493782922497804,21.612053134093628,21.729615884754594,21.787460795636836,21.90263134111283,22.01711296640893
2629,2629,14649174.0,6.331946679294045,0.15792931473508412,1.4589853269094823,3.563339874447434,5.655106719674757,6.69840022270244,8.77562146995281,10.840417320745631,11.868178976682469,13.915064056734158,15.950291532472926,16.963335386257544,18.980328879611047,20.985257273114794,21.983219606286823,23.970185490224264,25.945265864367787,26.92837122923159,28.88580036429678,30.831520686989137,31.800011925699938,33.728300210295934,17.598295594090924,17.7655037857618,17.848732431928774,18.014442576261597,18.177673185920774,18.258178938958864,18.418467739225132,18.541485670917822,18.602718413440577,18.7246342064126,18.845820731509388,18.906141881714127,19.02619942931983,19.145538823581997,19.204940558162217,19.32321076975804,19.44077352041901,19.49861843130125,19.613788976777244,19.728270602073344
2630,2630,14649782.0,6.289666547111869,0.15899094053868193,1.586424989374039,3.697101766886949,5.795153010749695,6.83946769197854,8.92292965085457,10.993928882629435,12.024778293049415,14.077223079861882,16.11856510765862,17.13465250477671,19.157705780044868,21.16865767434825,22.16961824541858,24.16255367679597,26.14356789132788,27.12962683667157,29.092914770409717,31.044480704928727,32.01588165929292,33.94996318155912,10.207607185068705,10.374314527647684,10.457293876584878,10.622507659470848,10.783761034677774,10.864025646992175,11.005651059503236,11.128300509159489,11.189349839072005,11.310900450267503,11.431723977433036,11.49184279046586,11.611540721621317,11.73052265388113,11.789746457783698,11.907662407913802,12.02420052702016,12.081872172700846,12.196697741846638,12.310836453352568
2631,2631,14650580.0,6.2520434112259995,0.15994770576999306,1.0698204987415738,3.1868385061508806,5.291193053688833,6.3386452176873105,8.426253401943837,10.503474649194208,11.53742108956705,13.596032155923867,15.642917235975556,16.662057314596236,18.69118856549894,20.708182058852447,21.712149881285864,23.71107278552822,25.69803866946566,26.687060098265494,28.65622440847299,30.613653543538177,31.58797291186634,33.527865104941334,0.2944778871810669,0.4606858822852318,0.5434166776808628,0.7066472873400398,0.8674176526925292,0.9474418406443958,1.070459772337088,1.192741844772359,1.2536083078318614,1.374794832928651,1.4952347961662138,1.555173530739095,1.6745129250012603,1.793138463484052,1.852184871177306,1.969747621838274,2.085264178401199,2.142763078196509,2.2572447034926095,2.3710415287337367
2632,2632,14651583.0,6.300367538466933,0.15872089904192,1.2888384120542133,3.3995151895671234,5.49756643342987,6.541881114658715,8.625343073534745,10.69634230530961,11.727191715729589,13.779636502542056,15.820978530338794,16.837065927456884,18.86011920272504,20.871071097028423,21.872031668098753,23.864967099476143,25.845981314008053,26.832040259351746,28.795328193089894,30.7468941276089,31.718295081973093,33.652376604239294,12.080952277418152,12.247659619997133,12.330638968934327,12.495852751820296,12.657106127027223,12.737370739341623,12.878996151852684,13.001645601508937,13.062694931421454,13.184245542616951,13.305069069782483,13.365187882815308,13.484885813970765,13.603867746230577,13.663091550133146,13.781007500263252,13.897545619369607,13.955217265050294,14.070042834196085,14.184181545702018
2633,2633,14652348.0,6.288408802467288,0.15902274031669905,1.6100782814452441,3.7207550589581544,5.8188063028209,6.863120984049745,8.946582942925776,11.01758217470064,12.04843158512062,14.100876371933087,16.142218399729824,17.158305796847912,19.18135907211607,21.192310966419452,22.19327153748978,24.186206968867175,26.167221183399086,27.153280128742775,29.116568062480923,31.068133996999933,32.039534951364125,33.97361647363033,10.058841667946625,10.225549010525606,10.3085283594628,10.473742142348769,10.634995517555696,10.715260129870098,10.856885542381157,10.97953499203741,11.040584321949927,11.162134933145424,11.282958460310958,11.34307727334378,11.462775204499238,11.58175713675905,11.640980940661619,11.758896890791725,11.87543500989808,11.933106655578767,12.047932224724558,12.16207093623049
2634,2634,14653085.0,6.290295513766582,0.15897504303437845,1.556360139669825,3.667036917182735,5.765088161045481,6.809402842274326,8.892864801150356,10.96386403292522,11.994713443345201,14.047158230157669,16.088500257954404,17.104587655072496,19.127640930340654,21.138592824644032,22.139553395714366,24.132488827091755,26.113503041623666,27.099561986967355,29.062849920705503,31.014415855224513,31.985816809588705,33.91989833185491,10.396726349413521,10.563433691992502,10.646413040929696,10.811626823815667,10.972880199022592,11.053144811336994,11.194770223848053,11.317419673504306,11.378469003416823,11.500019614612322,11.620843141777854,11.680961954810677,11.800659885966134,11.919641818225946,11.978865622128515,12.096781572258621,12.213319691364976,12.270991337045663,12.385816906191454,12.499955617697387
2635,2635,14653723.0,6.373873637840455,0.15689046517382985,1.344581659879026,3.4426329037417718,5.5302410879982995,6.570409543846647,8.641408775621512,10.700019841978328,11.724702972853958,13.766045000650696,15.795176251553404,16.80518567303694,18.816137567340323,20.815060471582683,21.810033569788047,23.791047784319957,25.76021209452745,26.740394663401794,28.691960597920804,30.631852790995797,31.597443074551197,33.519955442060294,24.935741967530667,25.103452512327355,25.186931208739363,25.353139203843526,25.518352986729496,25.599100608898336,25.759870974250823,25.901496386761885,25.962913093895384,26.085195166330653,26.20674577752615,26.267248154486946,26.387688117724508,26.507386048879965,26.566966246559556,26.685591785042348,26.803507735172452,26.86220094339657,26.977717499959493,27.092543069105286
2636,2636,14654501.0,6.345891598541151,0.157582269484384,1.0621753069105668,3.1665298544485188,5.258296699675841,6.301590202703524,8.378811449953895,10.443607300746717,11.471368956683554,13.518254036735243,15.553481512474011,16.566525366258627,18.58351885961213,20.58844725311588,21.586409586287907,23.573375470225347,25.54845584436887,26.531561209232674,28.488990344297864,30.43471066699022,31.40320190570102,33.33149019029702,20.113757000425817,20.280965192096698,20.36419383826367,20.529903982596494,20.69313459225567,20.77364034529376,20.933929145560025,21.05694707725272,21.118179819775474,21.240095612747492,21.36128213784428,21.42160328804902,21.541660835654724,21.66100022991689,21.720401964497114,21.83867217609294,21.956234926753904,22.014079837636142,22.12925038311214,22.24373200840824
2637,2637,14655126.0,6.30099757522078,0.15870502853906607,1.265510763307855,3.3761875408207653,5.474238784683511,6.5185534659123565,8.602015424788387,10.673014656563252,11.70386406698323,13.756308853795698,15.797650881592435,16.813738278710524,18.83679155397868,20.847743448282063,21.848704019352393,23.841639450729783,25.822653665261697,26.808712610605387,28.772000544343534,30.72356647886254,31.694967433226736,33.62904895549294,12.22793585353002,12.394643196109,12.477622545046193,12.642836327932164,12.80408970313909,12.884354315453491,13.025979727964552,13.148629177620805,13.20967850753332,13.33122911872882,13.452052645894351,13.512171458927176,13.631869390082633,13.750851322342445,13.810075126245014,13.927991076375118,14.044529195481475,14.102200841162162,14.217026410307954,14.331165121813884
2638,2638,14655676.0,6.2445458334515,0.16013974861759925,1.0725433490901293,3.189561356499436,5.293915904037388,6.341368068035866,8.428976252292394,10.506197499542765,11.540143939915605,13.598755006272421,15.645640086324113,16.66478016494479,18.6939114158475,20.710904909201002,21.71487273163442,23.713795635876775,25.70076151981422,26.68978294861405,28.658947258821545,30.616376393886735,31.590695762214896,33.53058795528989,0.2774633649521319,0.44367136005629687,0.5264021554519278,0.6896327651111048,0.8504031304635943,0.930427318415461,1.053445250108153,1.175727322543424,1.2365937856029263,1.357780310699716,1.478220273937279,1.5381590085101602,1.6574984027723252,1.7761239412551169,1.835170348948371,1.952733099609339,2.0682496561722643,2.125748555967574,2.2402301812636747,2.354027006504802
2639,2639,14657237.0,6.235810022562334,0.160364090051142,1.0756422248654913,3.192660232274798,5.29701477981275,6.344466943811228,8.432075128067755,10.509296375318126,11.543242815690968,13.601853882047784,15.648738962099474,16.667879040720152,18.69701029162286,20.714003784976363,21.71797160740978,23.71689451165214,25.70386039558958,26.692881824389413,28.662046134596906,30.619475269662097,31.59379463799026,33.53368683106525,0.2581242079827908,0.4243322030869557,0.5070629984825867,0.6702936081417636,0.8310639734942531,0.9110881614461198,1.0341060931388117,1.1563881655740829,1.2172546286335852,1.3384411537303749,1.4588811169679377,1.518819851540819,1.638159245802984,1.7567847842857758,1.81583119197903,1.933393942639998,2.0489104992029232,2.106409398998233,2.2208910242943336,2.334687849535461
2640,2640,14658338.0,6.19912889318724,0.16131298723260726,0.02567585227879079,2.1490541319484615,4.259730909461372,5.3103299893256395,7.402096834552963,9.485558793428993,10.522611584831017,12.587407435623838,14.639852222436305,15.662054171612363,17.697281647351133,19.72033492261929,20.727318994489252,22.732247387993002,24.725182819370392,25.71717560510247,27.692255979245992,29.65554391298414,30.632790479174986,32.578510801867345,0.25855903156720583,0.4242691759000303,0.5067521633903697,0.6680055385972955,0.8282943388635634,0.8898955634227576,1.01254501307901,1.1344608060510288,1.1951449541870247,1.3159684813525574,1.4360260289582627,1.4957852255408384,1.61476715780065,1.7330373693964736,1.7919069118333242,1.90844503093968,2.0236155764156765,2.080942245766159,2.19508095727209,2.308536921091296
2641,2641,14658948.0,6.289666547111869,0.15899094053868193,1.5890221770971702,3.6996989546100805,5.797750198472826,6.842064879701671,8.925526838577701,10.996526070352568,12.027375480772546,14.079820267585013,16.12116229538175,17.13724969249984,19.160302967767997,21.17125486207138,22.17221543314171,24.1651508645191,26.14616507905101,27.132224024394702,29.09551195813285,31.047077892651856,32.01847884701605,33.95256036928225,10.191271407095439,10.35797874967442,10.440958098611612,10.606171881497582,10.767425256704508,10.84768986901891,10.98931528152997,11.111964731186223,11.173014061098739,11.294564672294237,11.41538819945977,11.475507012492594,11.595204943648051,11.714186875907863,11.773410679810432,11.891326629940536,12.007864749046893,12.06553639472758,12.180361963873372,12.294500675379304
2642,2642,14660058.0,6.272708199409001,0.1594207746016653,2.0570664277956063,4.167743205308517,6.2657944491712625,7.310109130400107,9.393571089276138,11.464570321051003,12.495419731470982,14.547864518283449,16.589206546080188,17.605293943198276,19.628347218466434,21.639299112769816,22.640259683840146,24.633195115217536,26.614209329749446,27.60026827509314,29.563556208831287,31.515122143350293,32.48652309771449,34.420604619980686,7.25127295222545,7.41798029480443,7.5009596437416235,7.666173426627593,7.82742680183452,7.907691414148921,8.049316826659982,8.171966276316233,8.23301560622875,8.35456621742425,8.475389744589782,8.535508557622606,8.655206488778063,8.774188421037874,8.833412224940444,8.951328175070548,9.067866294176904,9.12553793985759,9.240363509003384,9.354502220509314
2643,2643,14660642.0,6.3351132858916825,0.15785037376158736,1.3684943277088706,3.4728488752468225,5.564615720474145,6.607909223501828,8.685130470752199,10.74992632154502,11.777687977481856,13.824573057533547,15.859800533272315,16.872844387056933,18.889837880410436,20.894766273914183,21.89272860708621,23.879694491023653,25.854774865167176,26.83788023003098,28.79530936509617,30.741029687788526,31.709520926499327,33.63780921109532,18.171439345096484,18.338647536767365,18.421876182934334,18.58758632726716,18.750816936926338,18.831322689964423,18.991611490230692,19.114629421923386,19.175862164446137,19.29777795741816,19.418964482514948,19.479285632719687,19.59934318032539,19.718682574587557,19.778084309167777,19.8963545207636,20.01391727142457,20.07176218230681,20.186932727782803,20.301414353078904
2644,2644,14661467.0,6.270826763248953,0.1594686056168284,2.116267576179447,4.226944353692358,6.3249955975551035,7.369310278783948,9.452772237659978,11.523771469434843,12.554620879854824,14.60706566666729,16.648407694464026,17.66449509158212,19.687548366850276,21.698500261153654,22.699460832223988,24.692396263601378,26.673410478133288,27.659469423476978,29.622757357215125,31.574323291734135,32.54572424609833,34.47980576836453,6.879956005621754,7.046663348200734,7.129642697137927,7.294856480023897,7.456109855230824,7.536374467545225,7.677999880056285,7.800649329712538,7.861698659625055,7.9832492708205525,8.104072797986085,8.164191611018909,8.283889542174366,8.402871474434178,8.462095278336747,8.580011228466851,8.696549347573209,8.754220993253895,8.869046562399687,8.983185273905619
2645,2645,14662159.0,6.148506403194583,0.1626411252463573,0.017396774373160798,0.04438311644175436,2.167761396111425,3.2246827059506513,5.329037253488603,7.4208040987159265,8.464097601743608,10.54131884899398,12.6061146997868,13.633876355723638,15.680761435775327,17.715988911514096,18.72903276529871,20.74602625865222,22.750954652155965,23.74891698532799,25.73588286926543,27.71096324340896,28.694068608272758,30.65149774333795,0.3087701013688226,0.47200071102799956,0.5525064640660878,0.7127952643323557,0.8358131960250478,0.8970459385478022,1.0189617315198212,1.1401482566166108,1.2004694068213495,1.320526954427055,1.43986634868922,1.4992680832694423,1.6175382948652657,1.735101045526234,1.7929459564084724,1.9081165018844686,2.0225981271805695,2.0795818827408823,2.193037846560088,2.3058151469396106
2646,2646,14662764.0,6.274590200056343,0.15937295793293726,2.008373483438107,4.119050260951017,6.217101504813763,7.2614161860426085,9.344878144918638,11.415877376693503,12.446726787113484,14.499171573925949,16.540513601722687,17.55660099884078,19.579654274108936,21.590606168412315,22.591566739482648,24.584502170860038,26.56551638539195,27.551575330735638,29.514863264473785,31.466429198992795,32.43783015335699,34.37191167562319,7.556773997571872,7.723481340150852,7.806460689088046,7.971674471974016,8.132927847180941,8.213192459495342,8.354817872006404,8.477467321662656,8.538516651575172,8.66006726277067,8.780890789936203,8.841009602969027,8.960707534124484,9.079689466384297,9.138913270286865,9.25682922041697,9.373367339523327,9.431038985204014,9.545864554349805,9.660003265855735
2647,2647,14664432.0,6.074561442060078,0.1646209375834164,0.01769023197473325,0.04483897062375435,0.07182531269234792,1.1351068947919383,3.252124902201245,5.356479449739197,6.403931613737675,8.491539797994202,10.568761045244573,11.602707485617415,13.661318551974231,15.70820363202592,16.7273437106466,18.756474961549305,20.77346845490281,21.77743627733623,23.776359181578584,25.763325065516025,26.75234649431586,28.72151080452335,0.3042880645797603,0.4650584299322498,0.5450826178841165,0.6681005495768085,0.7903826220120795,0.8512490850715819,0.9724356101683715,1.0928755734059343,1.1528143079788158,1.2721537022409808,1.3907792407237725,1.4498256484170264,1.5673883990779947,1.6829049556409197,1.7404038554362293,1.85488548073233,1.9686823059734573,2.025325200111849,2.1381025004913714,2.245776553696211
2648,2648,14672454.0,6.080638737783861,0.16445640715114385,0.0152297028710086,0.0423784415200297,0.06936478358862327,1.1326463656882135,3.2496643730975205,5.354018920635472,6.40147108463395,8.489079268890478,10.56630051614085,11.60024695651369,13.658858022870506,15.705743102922195,16.724883181542875,18.754014432445583,20.771007925799086,21.774975748232503,23.77389865247486,25.760864536412303,26.749885965212133,28.71905027541963,0.3192430645805651,0.48001342993305457,0.5600376178849212,0.6830555495776133,0.8053376220128843,0.8662040850723867,0.9873906101691763,1.107830573406739,1.1677693079796205,1.2871087022417855,1.4057342407245772,1.4647806484178314,1.5823433990787994,1.6978599556417244,1.755358855437034,1.8698404807331348,1.983637305974262,2.0402802001126537,2.153057500492176,2.2607315536970156
2649,2649,14673777.0,6.080638737783861,0.16445640715114385,0.0152297028710086,0.0423784415200297,0.06936478358862327,1.1326463656882135,3.2496643730975205,5.354018920635472,6.40147108463395,8.489079268890478,10.56630051614085,11.60024695651369,13.658858022870506,15.705743102922195,16.724883181542875,18.754014432445583,20.771007925799086,21.774975748232503,23.77389865247486,25.760864536412303,26.749885965212133,28.71905027541963,0.3192430645805651,0.48001342993305457,0.5600376178849212,0.6830555495776133,0.8053376220128843,0.8662040850723867,0.9873906101691763,1.107830573406739,1.1677693079796205,1.2871087022417855,1.4057342407245772,1.4647806484178314,1.5823433990787994,1.6978599556417244,1.755358855437034,1.8698404807331348,1.983637305974262,2.0402802001126537,2.153057500492176,2.2607315536970156
2650,2650,14675926.0,6.0818549263378054,0.16442352080274808,0.01481476469745578,0.04196350334647688,0.06894984541507045,1.1322314275146608,3.249249434923968,5.3536039824619195,6.401056146460397,8.488664330716924,10.565885577967297,11.599832018340138,13.658443084696954,15.705328164748643,16.724468243369323,18.75359949427203,20.770592987625534,21.77456081005895,23.773483714301307,25.760449598238747,26.74947102703858,28.718635337246077,0.32176663524838567,0.4825370006008751,0.5625611885527417,0.6855791202454338,0.8078611926807049,0.8687276557402073,0.9899141808369969,1.1103541440745597,1.1702928786474411,1.2896322729096061,1.4082578113923978,1.4673042190856518,1.58486696974662,1.700383526309545,1.7578824261048547,1.8723640514009554,1.9861608766420826,2.0428037707804743,2.1555810711599968,2.2632551243648362
2651,2651,14676815.0,6.15096617469084,0.162576085057119,0.016459907395675995,0.043446249464269567,2.1668245291339403,3.2237458389731666,5.328100386511118,7.419867231738442,8.463160734766124,10.540381982016495,12.605177832809316,13.632939488746153,15.679824568797843,17.71505204453661,18.72809589832123,20.745089391674732,22.75001778517848,23.747980118350505,25.73494600228795,27.710026376431472,28.693131741295275,30.650560876360466,0.3145316384001399,0.4777622480593169,0.558268001097405,0.7185568013636731,0.8415747330563651,0.9028074755791196,1.0247232685511385,1.145909793647928,1.2062309438526668,1.3262884914583724,1.4456278857205374,1.5050296203007596,1.623299831896583,1.7408625825575512,1.7987074934397898,1.913878038915786,2.028359664211887,2.0853434197721996,2.1987993835914055,2.311576683970928
2652,2652,14678960.0,6.056971610937055,0.16509900726533094,0.02420855619626954,0.05135729484529064,0.07834363691388421,1.1416252190134746,3.258643226422781,5.362997773960733,6.4104499379592115,8.498058122215738,10.57527936946611,11.609225809838952,13.667836876195768,15.714721956247457,16.733862034868135,18.762993285770843,20.779986779124346,21.783954601557763,23.78287750580012,25.769843389737563,26.758864818537397,28.72802912874489,0.264747905840764,0.4255182711932535,0.5055424591451201,0.6285603908378121,0.7508424632730831,0.8117089263325856,0.9328954514293751,1.053335414666938,1.1132741492398193,1.2326135435019845,1.3512390819847762,1.4102854896780301,1.5278482403389981,1.6433647969019234,1.700863696697233,1.8153453219933338,1.929142147234461,1.9857850413728526,2.098562341752375,2.2062363949572146
2653,2653,14681210.0,4.862345454345412,0.205662063584214,0.01518607556911111,0.03701396387920405,0.05915682060528617,0.07040096381804253,0.09278831048304373,0.11504174210568398,0.12611849034594266,0.14817254922384818,0.17022192596918986,0.1812606289494227,0.20323893966924586,0.22508578167932386,0.23596014787496883,0.2576112602540708,0.27914061374437377,0.2898569483769843,0.3111934167597744,0.3324022556794388,0.3429590527989999,0.3701821517432989,0.1922215347292423,0.28673466770947637,0.3337790150980722,0.42744538860032205,0.5205514745542352,0.5668954585252688,0.6591673897794343,0.7508873763199618,0.7965414213679844,0.8874396724410383,0.977794191803964,1.0227685722096695,1.1123135906637402,1.2013229742314098,1.2456278052175451,1.3338397381487102,1.4215240106097915,1.4651692613838125,1.552067956113006,1.6384468456189483
2654,2654,14682326.0,5.957856483384527,0.1678456006432572,0.020600381567492585,0.04799454939133773,0.0752248522646833,0.08877886101062235,0.11576520307921591,1.8407983438392725,2.6994415277244483,4.409019782889056,6.108371784983373,6.956338990496575,8.644661108052029,10.322884122449144,11.158227366501968,12.822002981869202,14.476412653096567,15.299902689988068,16.939490196537147,18.56927014195918,19.38050060892264,20.99567906635364,0.2792288418276734,0.4022467735203654,0.46347951604311993,0.5853953090151388,0.7065818341119284,0.7669029843166673,0.8869605319223727,1.0062999261845378,1.06570166076476,1.1839718723605834,1.3015346230215514,1.3593795339037902,1.4745500793797863,1.589031704675887,1.6460154602361998,1.759471424055406,1.8722487244349284,1.9261665025168597,2.033518035111472,2.1402274177999105
2655,2655,14685569.0,5.721967906456982,0.17476504872939697,0.013345184814487885,0.03455402373415232,0.05874278683325266,0.07233391979801235,0.09939417717607922,0.12678834499992436,0.14042391797018788,0.16757265661920898,0.19455899868780255,1.058369269633458,2.778235323333035,4.487813578497642,5.338764025508575,7.035132786105161,8.723454903660617,9.563825011543878,11.237021162110555,12.900796777477789,13.729242355431397,15.378696485596654,0.22768033696286763,0.34812030020043044,0.4080590347733118,0.5273984290354768,0.6460239675182686,0.7050703752115226,0.8226331258724907,0.9381496824354157,0.9956485822307255,1.1101302075268262,1.2239270327679534,1.280569926906345,1.3933472272858676,1.501021280490707,1.5546165379624108,1.6613259206508495,1.7673969967322385,1.814724443650768,1.9089544771010685,2.0026208506033183
2656,2656,14687826.0,6.064850400201856,0.1648845287208926,0.02130675429274783,0.04845549294176893,0.0754418350103625,0.9392521059560179,2.659118159655595,4.368696414820202,5.2196468618311345,6.916015622427722,8.604337739983176,9.44470784786644,11.117903998433116,12.781679613800348,13.610125191753957,15.259579321919214,16.899166828468296,17.71527907873752,19.340177240853787,20.955355698284787,21.759318221571583,23.360026013638162,0.2823362773430274,0.44310664269551686,0.5231308306473835,0.6461487623400756,0.7684308347753466,0.829297297834849,0.9504838229316386,1.0709237861692014,1.1308625207420828,1.2502019150042478,1.3688274534870395,1.4278738611802937,1.5454366118412617,1.6609531684041867,1.7184520681994964,1.832933693495597,1.9467305187367243,2.003373412875116,2.1161507132546387,2.223824766459478
2657,2657,14688571.0,5.978146654682364,0.1672759230850841,0.0267680546231015,0.05408016699960984,0.08122890564863094,0.09474231552492744,0.97202551866288,2.691891572362457,3.5479628251384825,5.252420274537997,6.948789035134584,7.794216267460886,9.4774812605733,11.150677411139977,11.983518494213483,13.64289860446082,15.292352734626077,16.11337612137383,17.748052491444383,19.37295065356065,20.181751210699595,21.792091634278446,0.24426412793014557,0.3858895404412064,0.4473062475747043,0.5695883200099753,0.6911389312054737,0.7516413081662673,0.8720812714038301,0.9917792025592871,1.0513594002388766,1.1699849387216683,1.287900888851773,1.3465940970758903,1.4621106536388155,1.5769362227846078,1.634091178730226,1.7478880039713531,1.8610041265299253,1.9173081984892673,2.0249822516941065,2.1320122280060487
