,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20,FEI-slippagemap_01,FEI-slippagemap_2,FEI-slippagemap_3,FEI-slippagemap_4,FEI-slippagemap_5,FEI-slippagemap_6,FEI-slippagemap_7,FEI-slippagemap_8,FEI-slippagemap_9,FEI-slippagemap_10,FEI-slippagemap_11,FEI-slippagemap_12,FEI-slippagemap_13,FEI-slippagemap_14,FEI-slippagemap_15,FEI-slippagemap_16,FEI-slippagemap_17,FEI-slippagemap_18,FEI-slippagemap_19,FEI-slippagemap_20
71,71,12627181.0,1.0091410717527316,0.9909417305383728,2621085.1074041775,2625204.2403563093,2629298.734007622,2631336.7867790125,2631336.7867790125,2631336.7867790125,2631336.7867790125,2631336.7867790125,2631336.7867790125,2631336.7867790125,2631336.7867790125,2631336.7867790125,2631336.7867790125,2631336.7867790125,2631336.7867790125,2631336.7867790125,2631336.7867790125,2631336.7867790125,2631336.7867790125,2631336.7867790125,2745370.346578562,2747439.199268136,2747439.199268136,2747439.199268136,2747439.199268136,2747439.199268136,2747439.199268136,2747439.199268136,2747439.199268136,2747439.199268136,2747439.199268136,2747439.199268136,2747439.199268136,2747439.199268136,2747439.199268136,2747439.199268136,2747439.199268136,2747439.199268136,2747439.199268136,2747439.199268136
72,72,12628200.0,1.0074270749392231,0.9926276798351175,3122210.470658428,3126329.60361056,3130424.0972618726,3132462.150033263,3132462.150033263,3132462.150033263,3132462.150033263,3132462.150033263,3132462.150033263,3132462.150033263,3132462.150033263,3132462.150033263,3132462.150033263,3132462.150033263,3132462.150033263,3132462.150033263,3132462.150033263,3132462.150033263,3132462.150033263,3132462.150033263,2240059.441662697,2242128.2943522716,2242128.2943522716,2242128.2943522716,2242128.2943522716,2242128.2943522716,2242128.2943522716,2242128.2943522716,2242128.2943522716,2242128.2943522716,2242128.2943522716,2242128.2943522716,2242128.2943522716,2242128.2943522716,2242128.2943522716,2242128.2943522716,2242128.2943522716,2242128.2943522716,2242128.2943522716,2242128.2943522716
73,73,12633409.0,1.00430904235335,0.9957094458263037,1783839.006584599,3563812.251513637,3567919.046350658,3569963.2223092155,3572001.275080606,3572001.275080606,3572001.275080606,3572001.275080606,3572001.275080606,3572001.275080606,3572001.275080606,3572001.275080606,3572001.275080606,3572001.275080606,3572001.275080606,3572001.275080606,3572001.275080606,3572001.275080606,3572001.275080606,3572001.275080606,7723.111023573507,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595
74,74,12635120.0,1.00430904235335,0.9957094458263037,1784154.3189866103,3564616.9929451076,3568723.7877821284,3570767.963740686,3572806.0165120764,3572806.0165120764,3572806.0165120764,3572806.0165120764,3572806.0165120764,3572806.0165120764,3572806.0165120764,3572806.0165120764,3572806.0165120764,3572806.0165120764,3572806.0165120764,3572806.0165120764,3572806.0165120764,3572806.0165120764,3572806.0165120764,3572806.0165120764,8392.928909611051,8392.92890961114,8392.92890961114,8392.92890961114,8392.92890961114,8392.92890961114,8392.92890961114,8392.92890961114,8392.92890961114,8392.92890961114,8392.92890961114,8392.92890961114,8392.92890961114,8392.92890961114,8392.92890961114,8392.92890961114,8392.92890961114,8392.92890961114,8392.92890961114,8392.92890961114
75,75,12644720.0,1.00430904235335,0.9957094458263037,1783839.006584599,3563812.251513637,3567919.046350658,3569963.2223092155,3572001.275080606,3572001.275080606,3572001.275080606,3572001.275080606,3572001.275080606,3572001.275080606,3572001.275080606,3572001.275080606,3572001.275080606,3572001.275080606,3572001.275080606,3572001.275080606,3572001.275080606,3572001.275080606,3572001.275080606,3572001.275080606,7723.111023573507,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595,7723.111023573595
76,76,12646065.0,1.0060177342688175,0.9940182622394911,3561024.869811975,3565144.0027641067,3569238.496415419,3571276.5491868095,3571276.54918681,3571276.54918681,3571276.54918681,3571276.54918681,3571276.54918681,3571276.54918681,3571276.54918681,3571276.54918681,3571276.54918681,3571276.54918681,3571276.54918681,3571276.54918681,3571276.54918681,3571276.54918681,3571276.54918681,3571276.54918681,1798278.5401181015,1800347.3928076758,1800347.3928076758,1800347.3928076758,1800347.3928076758,1800347.3928076758,1800347.3928076758,1800347.3928076758,1800347.3928076758,1800347.3928076758,1800347.3928076758,1800347.3928076758,1800347.3928076758,1800347.3928076758,1800347.3928076758,1800347.3928076758,1800347.3928076758,1800347.3928076758,1800347.3928076758,1800347.3928076758
77,77,12646740.0,1.0060177342688175,0.9940182622394911,3552123.7460443364,3556242.878996468,3560337.3726477805,3562375.425419171,3562375.425419171,3562375.425419171,3562375.425419171,3562375.425419171,3562375.425419171,3562375.425419171,3562375.425419171,3562375.425419171,3562375.425419171,3562375.425419171,3562375.425419171,3562375.425419171,3562375.425419171,3562375.425419171,3562375.425419171,3562375.425419171,1807233.3665217236,1809302.2192112978,1809302.2192112978,1809302.2192112978,1809302.2192112978,1809302.2192112978,1809302.2192112978,1809302.2192112978,1809302.2192112978,1809302.2192112978,1809302.2192112978,1809302.2192112978,1809302.2192112978,1809302.2192112978,1809302.2192112978,1809302.2192112978,1809302.2192112978,1809302.2192112978,1809302.2192112978,1809302.2192112978
78,78,12648071.0,1.0060177342688175,0.9940182622394911,3559255.408077118,3563374.54102925,3567469.0346805626,3569507.087451953,3569507.087451953,3569507.087451953,3569507.087451953,3569507.087451953,3569507.087451953,3569507.087451953,3569507.087451953,3569507.087451953,3569507.087451953,3569507.087451953,3569507.087451953,3569507.087451953,3569507.087451953,3569507.087451953,3569507.087451953,3569507.087451953,1800058.6561196418,1802127.508809216,1802127.508809216,1802127.508809216,1802127.508809216,1802127.508809216,1802127.508809216,1802127.508809216,1802127.508809216,1802127.508809216,1802127.508809216,1802127.508809216,1802127.508809216,1802127.508809216,1802127.508809216,1802127.508809216,1802127.508809216,1802127.508809216,1802127.508809216,1802127.508809216
79,79,12648386.0,1.0063195697706362,0.9937201163919762,3463795.521800948,3467914.6547530796,3472009.1484043924,3474047.201175783,3474047.201175783,3474047.201175783,3474047.201175783,3474047.201175783,3474047.201175783,3474047.201175783,3474047.201175783,3474047.201175783,3474047.201175783,3474047.201175783,3474047.201175783,3474047.201175783,3474047.201175783,3474047.201175783,3474047.201175783,3474047.201175783,1896109.0112968886,1898177.8639864628,1898177.8639864628,1898177.8639864628,1898177.8639864628,1898177.8639864628,1898177.8639864628,1898177.8639864628,1898177.8639864628,1898177.8639864628,1898177.8639864628,1898177.8639864628,1898177.8639864628,1898177.8639864628,1898177.8639864628,1898177.8639864628,1898177.8639864628,1898177.8639864628,1898177.8639864628,1898177.8639864628
80,80,12650993.0,1.0063195697706362,0.9937201163919762,3490164.985965506,3494284.118917638,3498378.6125689507,3500416.665340341,3500416.665340341,3500416.665340341,3500416.665340341,3500416.665340341,3500416.665340341,3500416.665340341,3500416.665340341,3500416.665340341,3500416.665340341,3500416.665340341,3500416.665340341,3500416.665340341,3500416.665340341,3500416.665340341,3500416.665340341,3500416.665340341,1910512.2221803544,1912581.0748699286,1912581.0748699286,1912581.0748699286,1912581.0748699286,1912581.0748699286,1912581.0748699286,1912581.0748699286,1912581.0748699286,1912581.0748699286,1912581.0748699286,1912581.0748699286,1912581.0748699286,1912581.0748699286,1912581.0748699286,1912581.0748699286,1912581.0748699286,1912581.0748699286,1912581.0748699286,1912581.0748699286
81,81,12657197.0,1.0063195697706362,0.9937201163919762,3490992.2106450256,3495111.3435971574,3499205.83724847,3501243.8900198606,3501243.8900198606,3501243.8900198606,3501243.8900198606,3501243.8900198606,3501243.8900198606,3501243.8900198606,3501243.8900198606,3501243.8900198606,3501243.8900198606,3501243.8900198606,3501243.8900198606,3501243.8900198606,3501243.8900198606,3501243.8900198606,3501243.8900198606,3501243.8900198606,1909679.7483514335,1911748.6010410078,1911748.6010410078,1911748.6010410078,1911748.6010410078,1911748.6010410078,1911748.6010410078,1911748.6010410078,1911748.6010410078,1911748.6010410078,1911748.6010410078,1911748.6010410078,1911748.6010410078,1911748.6010410078,1911748.6010410078,1911748.6010410078,1911748.6010410078,1911748.6010410078,1911748.6010410078,1911748.6010410078
82,82,12659859.0,1.0070242048318099,0.9930247904686829,3261667.1217880533,3265786.254740185,3269880.748391498,3271918.8011628883,3271918.8011628883,3271918.8011628883,3271918.8011628883,3271918.8011628883,3271918.8011628883,3271918.8011628883,3271918.8011628883,3271918.8011628883,3271918.8011628883,3271918.8011628883,3271918.8011628883,3271918.8011628883,3271918.8011628883,3271918.8011628883,3271918.8011628883,3271918.8011628883,2140547.9729503794,2142616.825639954,2142616.825639954,2142616.825639954,2142616.825639954,2142616.825639954,2142616.825639954,2142616.825639954,2142616.825639954,2142616.825639954,2142616.825639954,2142616.825639954,2142616.825639954,2142616.825639954,2142616.825639954,2142616.825639954,2142616.825639954,2142616.825639954,2142616.825639954,2142616.825639954
83,83,12663095.0,1.007124907252293,0.9929254979188911,3248431.6072296663,3252596.6791012227,3256736.836880428,3258797.6191784292,3258842.8741922253,3258887.858503938,3258910.2496510907,3258954.8309357734,3258999.145548554,3259021.2033532686,3259065.1209439156,3259065.1209439156,3259065.1209439156,3259065.1209439156,3259065.1209439156,3259065.1209439156,3259065.1209439156,3259065.1209439156,3259065.1209439156,3259065.1209439156,2153994.1201412203,2156109.0497682253,2156131.984775985,2156177.64890162,2156223.039876778,2156245.63344368,2156290.617753046,2156335.3329778304,2156357.5901872255,2156401.904800778,2156401.904800778,2156401.904800778,2156401.904800778,2156401.904800778,2156401.904800778,2156401.904800778,2156401.904800778,2156401.904800778,2156401.904800778,2156401.904800778
84,84,12666550.0,1.0069235124805618,0.9931240929477299,3291682.8076459453,3295847.8795175017,3299988.037296707,3302048.8195947083,3302094.0746085043,3302139.058920217,3302161.4500673697,3302206.0313520525,3302250.345964833,3302272.4037695476,3302316.3213601946,3302316.3213601946,3302316.3213601946,3302316.3213601946,3302316.3213601946,3302316.3213601946,3302316.3213601946,3302316.3213601946,3302316.3213601946,3302316.3213601946,2110436.4391206456,2112551.36874765,2112574.30375541,2112619.967881045,2112665.3588562035,2112687.9524231055,2112732.936732471,2112777.6519572553,2112799.909166651,2112844.223780203,2112844.223780203,2112844.223780203,2112844.223780203,2112844.223780203,2112844.223780203,2112844.223780203,2112844.223780203,2112844.223780203,2112844.223780203,2112844.223780203
85,85,12667652.0,1.0069235124805618,0.9931240929477299,3293923.5317199654,3298088.6035915217,3302228.761370727,3304289.5436687283,3304334.7986825244,3304379.7829942373,3304402.17414139,3304446.7554260725,3304491.070038853,3304513.1278435676,3304557.0454342146,3304557.0454342146,3304557.0454342146,3304557.0454342146,3304557.0454342146,3304557.0454342146,3304557.0454342146,3304557.0454342146,3304557.0454342146,3304557.0454342146,2108180.008355002,2110294.937982007,2110317.8729897668,2110363.5371154016,2110408.92809056,2110431.5216574618,2110476.5059668277,2110521.221191612,2110543.478401007,2110587.7930145594,2110587.7930145594,2110587.7930145594,2110587.7930145594,2110587.7930145594,2110587.7930145594,2110587.7930145594,2110587.7930145594,2110587.7930145594,2110587.7930145594,2110587.7930145594
86,86,12669013.0,1.0068228301975422,0.9932234053570245,3324475.2330001458,3328640.3048717026,3332780.4626509077,3334841.2449489087,3334886.4999627047,3334931.4842744176,3334953.8754215706,3334998.456706253,3335042.771319034,3335064.8291237485,3335108.7467143955,3335108.7467143955,3335108.7467143955,3335108.7467143955,3335108.7467143955,3335108.7467143955,3335108.7467143955,3335108.7467143955,3335108.7467143955,3335108.7467143955,2077415.8328975884,2079530.7625245932,2079553.6975323532,2079599.3616579878,2079644.7526331462,2079667.3462000482,2079712.330509414,2079757.0457341983,2079779.3029435936,2079823.6175571461,2079823.6175571461,2079823.6175571461,2079823.6175571461,2079823.6175571461,2079823.6175571461,2079823.6175571461,2079823.6175571461,2079823.6175571461,2079823.6175571461,2079823.6175571461
87,87,12669689.0,1.006722157981744,0.9933227276975601,3350520.885147757,3354685.9570193137,3358826.114798519,3360886.89709652,3360932.152110316,3360977.1364220288,3360999.5275691818,3361044.108853864,3361088.423466645,3361110.4812713596,3361154.398862006,3361154.398862006,3361154.398862006,3361154.398862006,3361154.398862006,3361154.398862006,3361154.398862006,3361154.398862006,3361154.398862006,3361154.398862006,2051191.519665429,2053306.4492924337,2053329.3843001935,2053375.048425828,2053420.4394009865,2053443.0329678888,2053488.0172772545,2053532.7325020388,2053554.9897114339,2053599.3043249864,2053599.3043249864,2053599.3043249864,2053599.3043249864,2053599.3043249864,2053599.3043249864,2053599.3043249864,2053599.3043249864,2053599.3043249864,2053599.3043249864,2053599.3043249864
88,88,12671508.0,1.0068228301975422,0.9932234053570245,3335469.4531216333,3339634.5249931896,3343774.6827723947,3345835.4650703957,3345880.720084192,3345925.704395905,3345948.0955430577,3345992.6768277404,3346036.991440521,3346059.0492452355,3346102.9668358825,3346102.9668358825,3346102.9668358825,3346102.9668358825,3346102.9668358825,3346102.9668358825,3346102.9668358825,3346102.9668358825,3346102.9668358825,3346102.9668358825,2066345.9196662444,2068460.8492932492,2068483.7843010093,2068529.4484266439,2068574.8394018023,2068597.4329687043,2068642.41727807,2068687.1325028543,2068709.3897122496,2068753.7043258022,2068753.7043258022,2068753.7043258022,2068753.7043258022,2068753.7043258022,2068753.7043258022,2068753.7043258022,2068753.7043258022,2068753.7043258022,2068753.7043258022,2068753.7043258022
89,89,12673285.0,1.0066214958321607,0.9934220599703301,3407404.297031585,3411569.368903142,3415709.526682347,3417770.308980348,3417815.563994144,3417860.548305857,3417882.93945301,3417927.5207376922,3417971.8353504734,3417993.893155188,3418037.810745835,3418037.810745835,3418037.810745835,3418037.810745835,3418037.810745835,3418037.810745835,3418037.810745835,3418037.810745835,3418037.810745835,3418037.810745835,1993925.8340394176,1996040.7636664223,1996063.6986741822,1996109.362799817,1996154.7537749754,1996177.3473418774,1996222.3316512431,1996267.0468760275,1996289.3040854225,1996333.618698975,1996333.618698975,1996333.618698975,1996333.618698975,1996333.618698975,1996333.618698975,1996333.618698975,1996333.618698975,1996333.618698975,1996333.618698975,1996333.618698975
90,90,12673856.0,1.006520843747786,0.993521402176327,3409014.633210349,3413179.7050819052,3417319.862861111,3419380.645159112,3419425.900172908,3419470.8844846208,3419493.2756317738,3419537.856916456,3419582.171529237,3419604.2293339516,3419648.146924598,3419648.146924598,3419648.146924598,3419648.146924598,3419648.146924598,3419648.146924598,3419648.146924598,3419648.146924598,3419648.146924598,3419648.146924598,1992304.8340393302,1994419.763666335,1994442.6986740949,1994488.3627997297,1994533.753774888,1994556.34734179,1994601.3316511558,1994646.0468759402,1994668.3040853355,1994712.6186988878,1994712.6186988878,1994712.6186988878,1994712.6186988878,1994712.6186988878,1994712.6186988878,1994712.6186988878,1994712.6186988878,1994712.6186988878,1994712.6186988878,1994712.6186988878
91,91,12675494.0,1.0066214958321607,0.9934220599703301,3379222.539997707,3383387.611869264,3387527.769648469,3389588.55194647,3389633.806960266,3389678.791271979,3389701.182419132,3389745.7637038142,3389790.0783165954,3389812.13612131,3389856.053711957,3389856.053711957,3389856.053711957,3389856.053711957,3389856.053711957,3389856.053711957,3389856.053711957,3389856.053711957,3389856.053711957,3389856.053711957,2022295.6230975734,2024410.5527245782,2024433.4877323383,2024479.1518579728,2024524.5428331313,2024547.1364000333,2024592.120709399,2024636.8359341833,2024659.0931435786,2024703.4077571311,2024703.4077571311,2024703.4077571311,2024703.4077571311,2024703.4077571311,2024703.4077571311,2024703.4077571311,2024703.4077571311,2024703.4077571311,2024703.4077571311,2024703.4077571311
92,92,12676055.0,1.007124907252293,0.9929254979188911,3243868.0196563043,3248033.0915278606,3252173.249307066,3254234.031605067,3254279.286618863,3254324.270930576,3254346.662077729,3254391.2433624114,3254435.557975192,3254457.6157799065,3254501.5333705535,3254501.5333705535,3254501.5333705535,3254501.5333705535,3254501.5333705535,3254501.5333705535,3254501.5333705535,3254501.5333705535,3254501.5333705535,3254501.5333705535,2158590.4121098453,2160705.3417368503,2160728.27674461,2160773.940870245,2160819.331845403,2160841.925412305,2160886.909721671,2160931.6249464555,2160953.8821558505,2160998.196769403,2160998.196769403,2160998.196769403,2160998.196769403,2160998.196769403,2160998.196769403,2160998.196769403,2160998.196769403,2160998.196769403,2160998.196769403,2160998.196769403
93,93,12676771.0,1.0115657975978702,0.9885664406355621,1929549.411332392,1933714.4832039485,1937854.6409831538,1939915.4232811548,1939960.6782949509,1940005.6626066638,1940028.0537538168,1940072.635038499,1940116.94965128,1940139.0074559944,1940182.9250466414,1940182.9250466414,1940182.9250466414,1940182.9250466414,1940182.9250466414,1940182.9250466414,1940182.9250466414,1940182.9250466414,1940182.9250466414,1940182.9250466414,3485246.3373238877,3487361.2669508923,3487384.2019586526,3487429.866084287,3487475.2570594456,3487497.8506263476,3487542.834935713,3487587.5501604974,3487609.807369893,3487654.1219834452,3487654.1219834452,3487654.1219834452,3487654.1219834452,3487654.1219834452,3487654.1219834452,3487654.1219834452,3487654.1219834452,3487654.1219834452,3487654.1219834452,3487654.1219834452
94,94,12677553.0,1.0213231015243578,0.9791220804733268,3078.434786740972,7218.592565946225,9302.03631334803,9324.62987774338,9369.614189456364,9414.329412658599,9436.586621291597,9480.901234072528,9524.950770521338,9546.876629433813,9546.876629433813,9546.876629433813,9546.876629433813,9546.876629433813,9546.876629433813,9546.876629433813,9546.876629433813,9546.876629433813,9546.876629433813,9546.876629433813,3623990.59083077,3628193.315729819,3630285.2414442534,3630331.1803645836,3630376.8444902184,3630399.574019558,3630444.8290322786,3630489.8133416446,3630512.2044887147,3630556.785775824,3630601.1003893763,3630601.1003893763,3630601.1003893763,3630601.1003893763,3630601.1003893763,3630601.1003893763,3630601.1003893763,3630601.1003893763,3630601.1003893763,3630601.1003893763
95,95,12680027.0,1.0302469286877025,0.9706410882231601,2138.4266717829482,6266.182744226877,6311.437758022963,6333.963649190619,6378.813216888728,6423.39450157118,6445.58504440048,6489.766919066534,6533.6845097133955,6533.6845097133955,6533.6845097133955,6533.6845097133955,6533.6845097133955,6533.6845097133955,6533.6845097133955,6533.6845097133955,6533.6845097133955,6533.6845097133955,6533.6845097133955,6533.6845097133955,1819417.590915906,3629186.0177429076,3631284.228288714,3633399.1579157184,3633444.959232761,3633467.757049113,3633513.1480242712,3633558.267482469,3633580.725900539,3633625.4411253235,3633669.8888757895,3633692.0129482714,3633692.0129482714,3633692.0129482714,3633692.0129482714,3633692.0129482714,3633692.0129482714,3633692.0129482714,3633692.0129482714,3633692.0129482714
96,96,12680629.0,1.0279829898854023,0.9727787422936621,2885.0776366411133,7012.833709085042,7058.088722881128,7080.6146140487845,7125.464181746894,7170.045466429346,7192.236009258645,7236.417883924699,7280.335474571561,7280.335474571561,7280.335474571561,7280.335474571561,7280.335474571561,7280.335474571561,7280.335474571561,7280.335474571561,7280.335474571561,7280.335474571561,7280.335474571561,7280.335474571561,1818649.1760910915,3628417.6029180926,3630515.813463899,3632630.743090904,3632676.5444079465,3632699.3422242985,3632744.7331994567,3632789.8526576543,3632812.3110757247,3632857.026300509,3632901.474050975,3632923.598123457,3632923.598123457,3632923.598123457,3632923.598123457,3632923.598123457,3632923.598123457,3632923.598123457,3632923.598123457,3632923.598123457
97,97,12683529.0,1.014604899411614,0.9856053332483575,1023411.092124821,1027563.6882795717,1031691.4443520156,1031714.1058014163,1031759.2252569793,1031804.0748246774,1031826.3989007269,1031870.8466521893,1031915.0285268553,1031937.0202585896,1031958.9461175022,1031958.9461175022,1031958.9461175022,1031958.9461175022,1031958.9461175022,1031958.9461175022,1031958.9461175022,1031958.9461175022,1031958.9461175022,1031958.9461175022,4403308.609980601,4407498.746240841,4407521.750153411,4407567.551470454,4407613.078816146,4407635.7402619645,4407680.859720162,4407725.709285302,4407748.033363016,4407792.481113483,4407814.605185964,4407814.605185964,4407814.605185964,4407814.605185964,4407814.605185964,4407814.605185964,4407814.605185964,4407814.605185964,4407814.605185964,4407814.605185964
98,98,12684414.0,1.0345828480530215,0.9665731477009282,2725.325075022119,4808.768822423925,4853.888277986931,4876.346698532258,4921.061921734494,4965.5096731967915,4987.633743148423,5031.683279597233,5053.609138509707,5053.609138509707,5053.609138509707,5053.609138509707,5053.609138509707,5053.609138509707,5053.609138509707,5053.609138509707,5053.609138509707,5053.609138509707,5053.609138509707,5053.609138509707,7850.6819349561965,3628609.631469929,3630714.1458231723,3634904.282083413,3634950.2210037434,3634973.087313026,3635018.614658717,3635063.8696714384,3635086.395562734,3635131.245127874,3635175.8264149837,3635198.0169560546,3635220.141028536,3635220.141028536,3635220.141028536,3635220.141028536,3635220.141028536,3635220.141028536,3635220.141028536,3635220.141028536
99,99,12685469.0,1.0199963104318823,0.9803957031732639,3514.452142533405,7654.609921738658,9738.053669140463,9760.647233535814,9805.631545248796,9850.346768451032,9872.60397708403,9916.918589864961,9960.968126313772,9982.893985226247,9982.893985226247,9982.893985226247,9982.893985226247,9982.893985226247,9982.893985226247,9982.893985226247,9982.893985226247,9982.893985226247,9982.893985226247,9982.893985226247,3623545.5447648983,3627748.269663947,3629840.1953783818,3629886.134298712,3629931.798424347,3629954.527953686,3629999.782966407,3630044.767275773,3630067.158422843,3630111.7397099524,3630156.0543235047,3630156.0543235047,3630156.0543235047,3630156.0543235047,3630156.0543235047,3630156.0543235047,3630156.0543235047,3630156.0543235047,3630156.0543235047,3630156.0543235047
100,100,12687626.0,1.0192825985278888,0.9810821860828999,3759.6203453620365,7899.7781245672895,9983.221871969095,10005.815436364444,10050.799748077428,10095.514971279665,10117.772179912663,10162.086792693593,10206.136329142402,10228.062188054877,10228.062188054877,10228.062188054877,10228.062188054877,10228.062188054877,10228.062188054877,10228.062188054877,10228.062188054877,10228.062188054877,10228.062188054877,10228.062188054877,3623295.5447648847,3627498.2696639337,3629590.1953783683,3629636.1342986985,3629681.7984243333,3629704.5279536727,3629749.7829663935,3629794.7672757595,3629817.1584228296,3629861.739709939,3629906.054323491,3629906.054323491,3629906.054323491,3629906.054323491,3629906.054323491,3629906.054323491,3629906.054323491,3629906.054323491,3629906.054323491,3629906.054323491
101,101,12688192.0,1.0118692976851351,0.9882699300074737,1849924.1035258393,1854089.1753973959,1858229.3331766012,1860290.1154746022,1860335.3704883982,1860380.3548001111,1860402.7459472641,1860447.3272319464,1860491.6418447273,1860513.6996494418,1860557.6172400888,1860557.6172400888,1860557.6172400888,1860557.6172400888,1860557.6172400888,1860557.6172400888,1860557.6172400888,1860557.6172400888,1860557.6172400888,1860557.6172400888,3565806.3818285624,3567921.311455567,3567944.246463327,3567989.9105889616,3568035.30156412,3568057.895131022,3568102.8794403877,3568147.594665172,3568169.8518745676,3568214.16648812,3568214.16648812,3568214.16648812,3568214.16648812,3568214.16648812,3568214.16648812,3568214.16648812,3568214.16648812,3568214.16648812,3568214.16648812,3568214.16648812
102,102,12689079.0,1.0115657975978702,0.9885664406355621,1934633.1090664174,1938798.180937974,1942938.3387171791,1944999.1210151804,1945044.3760289764,1945089.3603406893,1945111.751487842,1945156.3327725246,1945200.6473853055,1945222.70519002,1945266.622780667,1945266.622780667,1945266.622780667,1945266.622780667,1945266.622780667,1945266.622780667,1945266.622780667,1945266.622780667,1945266.622780667,1945266.622780667,3480103.6893955567,3482218.6190225617,3482241.5540303215,3482287.2181559564,3482332.6091311146,3482355.2026980165,3482400.1870073825,3482444.902232167,3482467.159441562,3482511.474055114,3482511.474055114,3482511.474055114,3482511.474055114,3482511.474055114,3482511.474055114,3482511.474055114,3482511.474055114,3482511.474055114,3482511.474055114,3482511.474055114
103,103,12690382.0,1.011363514781279,0.9887641638093535,1979171.848233892,1983336.9201054482,1987477.0778846536,1989537.8601826546,1989583.1151964508,1989628.0995081638,1989650.4906553165,1989695.071939999,1989739.38655278,1989761.4443574944,1989805.3619481411,1989805.3619481411,1989805.3619481411,1989805.3619481411,1989805.3619481411,1989805.3619481411,1989805.3619481411,1989805.3619481411,1989805.3619481411,1989805.3619481411,3435052.219226775,3437167.14885378,3437190.0838615396,3437235.7479871744,3437281.1389623326,3437303.732529235,3437348.7168386006,3437393.432063385,3437415.68927278,3437460.0038863327,3437460.0038863327,3437460.0038863327,3437460.0038863327,3437460.0038863327,3437460.0038863327,3437460.0038863327,3437460.0038863327,3437460.0038863327,3437460.0038863327,3437460.0038863327
104,104,12693364.0,1.0109590704914941,0.9891597288046823,2093458.2910846216,2097623.3629561784,2101763.5207353835,2103824.3030333845,2103869.5580471805,2103914.5423588934,2103936.9335060464,2103981.5147907287,2104025.82940351,2104047.8872082243,2104091.8047988713,2104091.8047988713,2104091.8047988713,2104091.8047988713,2104091.8047988713,2104091.8047988713,2104091.8047988713,2104091.8047988713,2104091.8047988713,2104091.8047988713,3319480.7916902825,3321595.7213172875,3321618.6563250474,3321664.320450682,3321709.7114258404,3321732.3049927424,3321777.2893021083,3321822.0045268927,3321844.2617362877,3321888.57634984,3321888.57634984,3321888.57634984,3321888.57634984,3321888.57634984,3321888.57634984,3321888.57634984,3321888.57634984,3321888.57634984,3321888.57634984,3321888.57634984
105,105,12697626.0,1.010655843417783,0.9894565063991045,2207857.6877226694,2212022.7595942263,2216162.9173734314,2218223.6996714324,2218268.9546852284,2218313.9389969413,2218336.3301440943,2218380.9114287766,2218425.2260415577,2218447.283846272,2218491.2014369187,2218491.2014369187,2218491.2014369187,2218491.2014369187,2218491.2014369187,2218491.2014369187,2218491.2014369187,2218491.2014369187,2218491.2014369187,2218491.2014369187,3203839.3437536205,3205954.273380625,3205977.208388385,3206022.8725140197,3206068.263489178,3206090.8570560804,3206135.841365446,3206180.55659023,3206202.8137996253,3206247.128413178,3206247.128413178,3206247.128413178,3206247.128413178,3206247.128413178,3206247.128413178,3206247.128413178,3206247.128413178,3206247.128413178,3206247.128413178,3206247.128413178
106,106,12698143.0,1.0095447887339337,0.990545452920515,2534324.6491661244,2538489.7210376807,2542629.8788168863,2544690.6611148873,2544735.9161286834,2544780.9004403963,2544803.2915875493,2544847.8728722315,2544892.1874850127,2544914.245289727,2544958.1628803737,2544958.1628803737,2544958.1628803737,2544958.1628803737,2544958.1628803737,2544958.1628803737,2544958.1628803737,2544958.1628803737,2544958.1628803737,2544958.1628803737,2874070.8425045623,2876185.7721315674,2876208.707139327,2876254.371264962,2876299.76224012,2876322.355807022,2876367.340116388,2876412.0553411725,2876434.3125505676,2876478.62716412,2876478.62716412,2876478.62716412,2876478.62716412,2876478.62716412,2876478.62716412,2876478.62716412,2876478.62716412,2876478.62716412,2876478.62716412,2876478.62716412
