,index,blocknum,p0vs1,p1vs0,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10
347,347,14275087.0,39103.57238137418,2.5573111076580822e-05,0.014830864911646124,0.03072590897254995,0.046462802346615116,0.06204311894529751,0.07746841640194782,0.09274023728320706,0.1078601085668393,0.12282954216280684,0.13765003469519085,0.15232306822095615,0.16685010991458232,690.3309528079639,705.8236147997194,721.1621298669335,736.3480316305639,751.382838796735,766.2680545804336,781.0051674552992,795.595650652524,810.040963466113,824.342550177597
348,348,14295504.0,40330.67247964232,2.4795024196652537e-05,0.006018369476857493,0.021755262850922656,0.037335579449605055,0.05276087690625537,0.0680326977875146,0.08315256907114683,0.09812200266711438,0.1129424951994984,0.1276155287252637,0.14214257041888986,0.15652507286709302,1655.8884035714523,1671.536761471696,1687.0294234634516,1702.3679385306657,1717.5538402942962,1732.5886474604672,1747.4738632441658,1762.2109761190313,1776.8014593162561,1791.2467721298453
349,349,14297538.0,42683.37278917825,2.342832664464453e-05,0.008380598065352502,0.023652418946611742,0.03877229023024397,0.053741723826211514,0.06856221635859552,0.08323524988436082,0.09776229157798699,0.11214479402619017,0.12638419531407596,0.1404819192136931,0.15443937532200777,1597.71581928268,2237.237018124765,2870.3951847334342,3497.2536392928387,3512.9019971930825,3528.394659184838,3543.7331742520523,3558.9190760156825,3573.9538831818536,3588.8390989655522
350,350,14301235.0,43615.31579769161,2.2927725770425948e-05,0.0070612617053671,0.022181132988999326,0.037150566584966876,0.051971059117350886,0.06664409264311617,0.08117113433674235,0.09555363678494552,0.10979303807283132,0.12389076197244844,0.13784821808076314,0.15166680217136608,1667.6366576972557,2313.5848193212105,2953.1060181632956,3586.2641847719647,4213.122639331369,4228.770997231613,4244.263659223368,4259.602174290582,4274.788076054213,4289.822883220384
351,351,14302378.0,44128.586105915005,2.2661047820563636e-05,0.013241881121673403,0.02821131471764095,0.04303180725002496,0.05770484077579025,0.07223188246941642,0.0866143849176196,0.10085378620550539,0.11495151010512253,0.1289089662134372,0.14272755030404016,0.15640864397876708,1407.3924399110288,2059.8321681492525,2705.7803297732075,3345.3015286152927,3978.4596952239617,4605.318149783366,4620.96650768361,4636.459169675366,4651.79768474258,4666.98358650621
352,352,14311816.0,44005.205047854746,2.2724584487505983e-05,0.00023885983792723805,0.015358731121559466,0.030328164717527015,0.045148657249911024,0.05982169077567632,0.07434873246930249,0.08873123491750566,0.10297063620539146,0.11706836010500858,0.13102581621332327,0.14484440030392623,1966.5418390463913,2612.490000670346,3252.011199512431,3885.1693661211,4512.027820680505,4527.6761785807485,4543.168840572504,4558.507355639718,4573.693257403349,4588.72806456952
353,353,14313356.0,43877.781178212674,2.27905781274224e-05,0.0024805098378065846,0.017600381121438812,0.03256981471740636,0.04739030724979037,0.06206334077555566,0.07659038246918183,0.090972884917385,0.1052122862052708,0.11931001010488794,0.13326746621320262,0.14708605030380556,1868.0344107053525,2513.9825723293075,3153.5037711713926,3786.6619377800616,4413.520392339466,4429.16875023971,4444.661412231465,4459.99992729868,4475.1858290623095,4490.2206362284805
354,354,14314925.0,43610.95470222138,2.2930018543003e-05,0.00712002983755687,0.022239901121189096,0.03720933471715664,0.05202982724954065,0.06670286077530595,0.08122990246893212,0.0956124049171353,0.1098518062050211,0.12394953010463822,0.13790698621295291,0.15172557030355585,1665.073494726937,2311.021656350892,2950.542855192977,3583.701021801646,4210.559476361051,4226.207834261294,4241.70049625305,4257.039011320264,4272.2249130838945,4287.259720250066
355,355,14316160.0,42491.73869325417,2.353398638777651e-05,0.011791678955224205,0.027063499836483443,0.04218337112011567,0.05715280471608322,0.07197329724846722,0.08664633077423252,0.1011733724678587,0.11555587491606187,0.12979527620394765,0.1438930001035648,0.1578504562118795,1452.439150120981,2091.9603489630663,2725.1185155717353,3351.9769701311398,3367.6253280313836,3383.117990023139,3398.456505090353,3413.6424068539836,3428.6772140201547,3443.5624298038533
356,356,14318466.0,42300.96497045248,2.3640122647284927e-05,0.015331788955033664,0.030603609836292903,0.04572348111992513,0.06069291471589268,0.07551340724827668,0.09018644077404198,0.10471348246766815,0.11909598491587133,0.13333538620375712,0.14743311010337426,0.16139056621168893,1302.343232770386,1941.8644316124714,2575.0225982211405,3201.881052780545,3217.5294106807887,3233.0220726725443,3248.360587739758,3263.546489503389,3278.58129666956,3293.4665124532585
357,357,14322522.0,41285.49027805264,2.4221584708456275e-05,0.003249574898682431,0.018829891497364828,0.034255188954015144,0.04952700983527438,0.06464688111890661,0.07961631471487415,0.09443680724725817,0.10910984077302346,0.12363688246664963,0.1380193849148528,0.1522587862027386,1784.181605858167,2411.040060417571,2426.688418317815,2442.1810803095705,2457.5195953767848,2472.705497140415,2487.740304306586,2502.6255200902847,2517.36263296515,2531.953116162375
358,358,14325608.0,39536.064398689654,2.5293362280974608e-05,0.00598391746186373,0.021878961522767557,0.037615854896832716,0.053196171495515115,0.06862146895216543,0.08389328983342467,0.0990131611170569,0.11398259471302444,0.12880308724540845,0.14347612077117375,0.15800316246479992,1038.1929957357775,1053.685657727533,1069.024172794747,1084.2100745583775,1099.2448817245486,1114.1300975082472,1128.8672103831127,1143.4576935803375,1157.9030063939267,1172.2045931054106
359,359,14332780.0,39130.9530951601,2.5555217057150718e-05,0.014236087461419569,0.030131131522323395,0.04586802489638856,0.06144834149507095,0.07687363895172127,0.0921454598329805,0.10726533111661274,0.12223476471258028,0.13705525724496428,0.15172829077072958,0.16625533246435575,713.5978692720605,729.090531263816,744.42904633103,759.6149480946605,774.6497552608315,789.5349710445302,804.2720839193958,818.8625671166205,833.3078799302097,847.6094666416936
360,360,14337418.0,38119.08605343419,2.623357754690734e-05,8.065627163639993e-05,0.0004895299974426034,0.016544313715305365,0.03243935777620919,0.04817625115027435,0.06375656774895674,0.07918186520560706,0.0944536860868663,0.10957355737049854,0.12454299096646608,0.13936348349885008,43.39871619017188,58.58461795380229,73.61942511997336,88.50464090367201,103.2417537785376,117.83223697576238,132.27754978935144,146.57913650083543,160.73842711059444,174.75683745626623
361,361,14350300.0,39619.17321226877,2.5240304603083756e-05,0.004265595983309645,0.02016064004421347,0.035897533418278636,0.05147785001696103,0.06690314747361134,0.08217496835487058,0.09729483963850281,0.11226427323447036,0.12708476576685437,0.14175779929261967,0.15628484098624584,1106.203053142724,1121.6957151344795,1137.0342302016936,1152.220131965324,1167.2549391314951,1182.1401549151938,1196.8772677900595,1211.4677509872843,1225.9130638008733,1240.2146505123571
362,362,14351196.0,41426.09280384242,2.4139375266094282e-05,0.0006040867454247332,0.016184403344107128,0.031609700800757444,0.04688152168201668,0.06200139296564891,0.07697082656161645,0.09179131909400047,0.10646435261976576,0.12099139431339193,0.1353738967615951,0.1496132980494809,1893.592204475764,2520.4506590351684,2536.0990169354122,2551.591678927168,2566.9301939943816,2582.1160957580123,2597.1509029241834,2612.036118707882,2626.7732315827475,2641.3637147799723
363,363,14353558.0,41947.1426894686,2.3839526029291706e-05,0.006421943143831076,0.02184724060048139,0.03711906148174063,0.05223893276537286,0.06720836636134041,0.08202885889372441,0.0967018924194897,0.11122893411311588,0.12561143656131904,0.13985083784920485,0.153948561748822,1667.4023796107113,2300.5605462193803,2927.4190007787847,2943.0673586790285,2958.560020670784,2973.8985357379984,2989.0844375016286,3004.1192446677996,3019.0044604514983,3033.741573326364
364,364,14356364.0,41054.94917689208,2.4357599267541014e-05,0.007635146544244795,0.02321546314292719,0.0386407605995775,0.053912581480836747,0.06903245276446897,0.08400188636043653,0.09882237889282053,0.11349541241858582,0.128022454112212,0.14240495656041516,0.15664435784830097,1603.6160606213043,2230.4745151807087,2246.1228730809526,2261.615535072708,2276.954050139922,2292.1399519035526,2307.1747590697237,2322.0599748534223,2336.797087728288,2351.3875709255126
365,365,14357067.0,40274.25186280135,2.482975980302774e-05,0.007056523169363761,0.022793416543428924,0.03837373314211132,0.053799030598761635,0.06907085148002087,0.0841907227636531,0.09916015635962065,0.11398064889200465,0.12865368241776995,0.14318072411139612,0.15756322655959928,1614.0461671770415,1629.6945250772856,1645.187187069041,1660.5257021362552,1675.7116038998856,1690.7464110660567,1705.6316268497553,1720.3687397246208,1734.9592229218456,1749.4045357354346
366,366,14357880.0,40145.586664099836,2.4909338313250988e-05,0.009670343169223076,0.02540723654328824,0.04098755314197063,0.05641285059862095,0.07168467147988018,0.08680454276351242,0.10177397635947996,0.11659446889186398,0.13126750241762927,0.14579454411125545,0.1601770465594586,1508.939300401844,1524.5876583020881,1540.0803202938437,1555.4188353610577,1570.604737124688,1585.6395442908592,1600.524760074558,1615.2618729494234,1629.8523561466482,1644.2976689602372
367,367,14358575.0,39563.747947726166,2.5275664007395252e-05,0.005429989107691955,0.02132503316859578,0.037061926542660946,0.05264224314134334,0.06806754059799365,0.08333936147925289,0.09845923276288512,0.11342866635885267,0.12824915889123667,0.14292219241700196,0.15744923411062814,1060.1011976452082,1075.5938596369638,1090.9323747041778,1106.1182764678083,1121.1530836339793,1136.038299417678,1150.7754122925437,1165.3658954897685,1179.8112083033575,1194.1127950148414
368,368,14362994.0,39213.210323729014,2.5501610088650964e-05,0.012575969107307333,0.02847101316821116,0.04420790654227632,0.05978822314095872,0.07521352059760904,0.09048534147886828,0.1056052127625005,0.12057464635846804,0.13539513889085206,0.15006817241661735,0.16459521411024353,778.630477114455,794.1231391062105,809.4616541734246,824.6475559370549,839.682363103226,854.5675788869246,869.3046917617902,883.895174959015,898.3404877726041,912.6420744840881
369,369,14363505.0,39076.21082642361,2.55910176255829e-05,0.015387169107156025,0.031282213168059854,0.047019106542125017,0.06259942314080741,0.07802472059745773,0.09329654147871697,0.10841641276234919,0.12338584635831674,0.13820633889070075,0.15287937241646604,0.16740641411009222,668.5845903314212,684.0772523231767,699.4157673903908,714.6016691540212,729.6364763201923,744.5216921038909,759.2588049787565,773.8492881759813,788.2946009895703,802.5961877010543
370,370,14390061.0,39048.868416902566,2.5608936712930284e-05,0.015906619107128067,0.031801663168031895,0.04753855654209706,0.06311887314077945,0.07854417059742977,0.093815991478689,0.10893586276232123,0.12390529635828879,0.1387257888906728,0.1533988224164381,0.16792586411006424,648.2924255890301,663.7850875807857,679.1236026479997,694.3095044116301,709.3443115778011,724.2295273614999,738.9666402363655,753.5571234335903,768.0024362471793,782.3040229586633
371,371,14394818.0,40850.19697549616,2.447968612244015e-05,0.011609730617494263,0.02719004721617666,0.042615344672826974,0.05788716555408621,0.07300703683771845,0.08797647043368599,0.10279696296607,0.11746999649183529,0.13199703818546146,0.14637954063366462,0.16061894192155043,1440.8391968913138,2067.697651450718,2083.346009350962,2098.8386713427176,2114.1771864099314,2129.363088173562,2144.397895339733,2159.283111123432,2174.0202239982973,2188.610707195522
372,372,14395376.0,39331.020691478254,2.5425223714488227e-05,0.010155953180900982,0.026050997241804808,0.041787890615869974,0.057368207214552366,0.07279350467120269,0.08806532555246192,0.10318519683609415,0.1181546304320617,0.1329751229644457,0.14764815649021099,0.16217519818383716,873.6715060204879,889.1641680122434,904.5026830794575,919.6885848430878,934.723392009259,949.6086077929576,964.3457206678232,978.936203865048,993.381516678637,1007.683103390121
373,373,14396668.0,39480.755399268324,2.532879601433696e-05,0.00712374589341734,0.023018789954321165,0.03875568332838633,0.05433599992706872,0.06976129738371904,0.08503311826497828,0.1001529895486105,0.11512242314457806,0.12994291567696206,0.14461594920272736,0.15914299089635353,993.1596746179131,1008.6523366096687,1023.9908516768827,1039.176753440513,1054.211560606684,1069.096776390383,1083.8338892652484,1098.4243724624732,1112.8696852760622,1127.1712719875463
374,374,14400626.0,41235.97987737911,2.4250666601682277e-05,0.004194898835100432,0.019775215433782828,0.03520051289043314,0.050472333771692385,0.0655922050553246,0.08056163865129215,0.09538213118367617,0.11005516470944146,0.12458220640306764,0.1389647088512708,0.1532041101391566,1745.1748469956456,2372.03330155505,2387.681659455294,2403.1743214470494,2418.512836514263,2433.698738277894,2448.733545444065,2463.6187612277636,2478.355874102629,2492.946357299854
375,375,14407362.0,41231.85669170993,2.425309166834245e-05,0.004262908835096771,0.019843225433779168,0.035268522890429484,0.05054034377168872,0.06566021505532095,0.0806296486512885,0.09545014118367251,0.1101231747094378,0.12465021640306397,0.13903271885126714,0.15327212013915295,1742.3703717086419,2369.2288262680463,2384.87718416829,2400.3698461600457,2415.7083612272595,2430.89426299089,2445.9290701570612,2460.81428594076,2475.5513988156254,2490.14188201285
376,376,14410410.0,41104.24222120491,2.432838913848456e-05,0.006685738834966367,0.022266055433648763,0.037691352890299075,0.05296317377155831,0.06808304505519054,0.08305247865115808,0.0978729711835421,0.1125460047093074,0.12707304640293357,0.14145554885113673,0.15569495013902254,1642.6202669799413,2269.4787215393453,2285.1270794395896,2300.619741431345,2315.958256498559,2331.1441582621896,2346.1789654283607,2361.0641812120593,2375.801294086925,2390.3917772841496
377,377,14411037.0,40923.78986419969,2.4435664519790833e-05,0.010146388834780102,0.025726705433462498,0.04115200289011281,0.056423823771372054,0.07154369505500428,0.08651312865097183,0.10133362118335583,0.11600665470912112,0.1305336964027473,0.14491619885095047,0.15915560013883628,1500.6740485835398,2127.5325031429443,2143.180861043188,2158.6735230349436,2174.0120381021575,2189.197939865788,2204.232747031959,2219.117962815658,2233.8550756905233,2248.445558887748
378,378,14412723.0,41554.70650920655,2.406466280247816e-05,0.013747974403451301,0.029173271860101616,0.04444509274136085,0.05956496402499308,0.07453439762096063,0.08935489015334463,0.10402792367910993,0.1185549653727361,0.13293746782093926,0.14717686910882508,0.1612745930084422,1361.52588200146,1994.6840486101291,2621.5425031695336,2637.1908610697774,2652.683523061533,2668.0220381287468,2683.2079398923775,2698.2427470585485,2713.127962842247,2727.8650757171126
379,379,14427306.0,41504.87325894635,2.4093556285813998e-05,0.014711113430125366,0.03013641088677568,0.04540823176803492,0.06052810305166715,0.0754975366476347,0.0903180291800187,0.104991062705784,0.11951810439941017,0.13390060684761335,0.14814000813549913,0.16223773203511627,1321.525881999307,1954.6840486079761,2581.5425031673803,2597.1908610676246,2612.68352305938,2628.022038126594,2643.207939890224,2658.2427470563953,2673.1279628400944,2687.86507571496
380,380,14428148.0,41376.413789756756,2.4168358453713126e-05,0.0015529068313126025,0.017133223429994997,0.03255852088664531,0.04783034176790455,0.06295021305153678,0.07791964664750432,0.09274013917988834,0.10741317270565363,0.1219402143992798,0.13632271684748298,0.15056211813536877,1854.308966214114,2481.167420773518,2496.815778673762,2512.3084406655175,2527.646955732732,2542.832857496362,2557.867664662533,2572.7528804462318,2587.4899933210972,2602.080476518322
381,381,14433959.0,42014.308477841005,2.380141518995643e-05,0.005133466513012226,0.020558763969662542,0.035830584850921776,0.050950456134554005,0.06591988973052156,0.08074038226290556,0.09541341578867085,0.10994045748229703,0.1243229599305002,0.138562361218386,0.15266008511800314,1721.4967996323678,2354.654966241037,2981.513420800441,2997.1617787006853,3012.654440692441,3027.9929557596547,3043.178857523285,3058.2136646894564,3073.098880473155,3087.8359933480206
382,382,14436162.0,42478.99372072566,2.3541047289735967e-05,0.012095623633589804,0.027367444514849043,0.04248731579848127,0.057456749394448815,0.07227724192683282,0.08695027545259812,0.1014773171462243,0.11585981959442747,0.13009922088231327,0.1441969447819304,0.15815440089024507,1439.5253453780272,2079.0465442201125,2712.2047108287816,3339.063165388186,3354.71152328843,3370.2041852801854,3385.542700347399,3400.72860211103,3415.763409277201,3430.6486250608996
383,383,14447507.0,42627.923227008396,2.345880175007952e-05,0.009334521699260714,0.024606342580519955,0.039726213864152184,0.05469564746011973,0.06951613999250374,0.08418917351826903,0.0987162152118952,0.11309871766009838,0.12733811894798416,0.1414358428476013,0.155393298955916,1557.0239207056898,2196.545119547775,2829.703286156444,3456.5617407158484,3472.210098616092,3487.7027606078477,3503.0412756750616,3518.2271774386923,3533.2619846048633,3548.147200388562
384,384,14449828.0,42755.9926013417,2.3388534311997696e-05,0.007034528133598049,0.02230634901485729,0.037426220298489514,0.052395653894457064,0.06721614642684107,0.08188917995260636,0.09641622164623254,0.11079872409443571,0.1250381253823215,0.13913584928193864,0.15309330539025331,1655.2213066069153,2294.7425054490004,2927.9006720576695,3554.759126617074,3570.4074845173177,3585.9001465090732,3601.238661576287,3616.4245633399178,3631.459370506089,3646.3445862897875
385,385,14453383.0,43458.5907712428,2.3010410191710932e-05,0.00981661396557063,0.024936485249202858,0.039905918845170404,0.054726411377554414,0.0693994449033197,0.08392648659694588,0.09830898904514905,0.11254839033303485,0.12664611423265199,0.14060357034096665,0.15442215443156962,1547.6742760648165,2193.6224376887712,2833.1436365308564,3466.3018031395254,4093.16025769893,4108.808615599174,4124.301277590929,4139.639792658143,4154.825694421774,4169.860501587945
386,386,14455301.0,43970.01672041111,2.274277051925238e-05,0.0008661714679018525,0.01598604275153408,0.030955476347501627,0.04577596887988564,0.06044900240565093,0.0749760440992771,0.08935854654748028,0.10359794783536608,0.1176956717349832,0.13165312784329788,0.14547171193390085,1938.9458878797846,2584.8940495037396,3224.4152483458247,3857.5734149544937,4484.431869513898,4500.0802274141415,4515.5728894058975,4530.911404473111,4546.097306236742,4561.132113402913
387,387,14468146.0,44155.069877749105,2.2647455949422608e-05,0.01277365334622983,0.027743086942197376,0.042563579474581385,0.05723661300034668,0.07176365469397285,0.08614615714217602,0.10038555843006182,0.11448328232967896,0.12844073843799364,0.14225932252859658,0.1559404162033235,1428.0625605542198,2080.502288792444,2726.4504504163983,3365.9716492584835,3999.1298158671525,4625.988270426557,4641.636628326801,4657.129290318557,4672.467805385771,4687.653707149401
388,388,14469480.0,44376.38699320102,2.2534506924892547e-05,0.009033533001024963,0.024002966596992508,0.03882345912937652,0.053496492655141815,0.06802353434876798,0.08240603679697116,0.09664543808485695,0.11074316198447408,0.12470061809278878,0.13851920218339173,0.15220029585811862,1593.6308927973146,2246.0706210355384,2892.0187826594934,3531.5399815015785,4164.6981481102475,4791.5566026696515,4807.204960569896,4822.697622561652,4838.036137628866,4853.222039392496
389,389,14470452.0,45327.16146126107,2.206182712002938e-05,0.008041756832357945,0.022862249364741953,0.03753528289050725,0.05206232458413342,0.06644482703233659,0.08068422832022239,0.09478195221983952,0.10873940832815421,0.12255799241875716,0.13623908609348406,0.14978405743928078,1650.5033706584704,2309.4998928358436,2961.9396210740674,3607.8877826980224,4247.408981540108,4880.567148148777,5507.425602708181,5523.073960608425,5538.56662260018,5553.905137667394
390,390,14471462.0,46205.80703681918,2.1642301349766454e-05,0.008552782404442051,0.023225815930207346,0.03775285762383351,0.05213536007203669,0.06637476135992249,0.08047248525953962,0.0944299413678543,0.10824852545845726,0.12192961913318416,0.1354745904789809,0.1488847937768582,1639.769153412994,2305.3883706937186,2964.384892871092,3616.8246211093156,4262.77278273327,4902.293981575355,5535.452148184025,6162.310602743429,6177.958960643673,6193.451622635428
391,391,14472125.0,46474.56592731189,2.1517145562242382e-05,0.004236077801189944,0.018909111326955236,0.03343615302058141,0.04781865546878458,0.06205805675667038,0.0761557806562875,0.0901132367646022,0.10393182085520515,0.11761291452993206,0.13115788587572877,0.14456808917360608,1839.8148921551642,2505.4341094358883,3164.430631613262,3816.870359851486,4462.81852147544,5102.3397203175255,5735.497886926195,6362.356341485599,6378.004699385843,6393.497361377598
392,392,14477409.0,47651.015605246066,2.0985911576035884e-05,0.0005137968863467848,0.015040838579972956,0.02942334102817613,0.043662742316061924,0.057760466215679054,0.07171792232399374,0.08553650641459669,0.09921760008932361,0.11276257143512032,0.12617277473299762,0.13944955087913405,2033.2425984043618,2705.551063886761,3371.170281167485,4030.166803344858,4682.606531583082,5328.554693207037,5968.075892049123,6601.234058657791,7228.092513217196,7243.740871117439
393,393,14494733.0,47228.82421394048,2.1173510385736663e-05,0.007034876885995794,0.021561918579621964,0.03594442102782514,0.05018382231571093,0.06428154621532807,0.07823900232364275,0.0920575864142457,0.10573868008897261,0.11928365143476932,0.13269385473264664,0.14597063087878306,1723.8579240021788,2396.166389484578,3061.7856067653024,3720.7821289426756,4373.221857180899,5019.170018804854,5658.69121764694,6291.849384255608,6918.707838815013,6934.356196715256
394,394,14495720.0,46684.16223235456,2.1420540761186624e-05,0.000887283359771627,0.015560316885536921,0.03008735857916309,0.04446986102736627,0.05870926231525206,0.0728069862148692,0.08676444232318388,0.10058302641378683,0.11426412008851373,0.12780909143431046,0.14121929473218778,1995.8116935577157,2661.43091083844,3320.427433015813,3972.867161254037,4618.815322877992,5258.336521720077,5891.494688328746,6518.353142888151,6534.001500788394,6549.49416278015
395,395,14497732.0,45943.19621884548,2.1766008512699194e-05,0.012774963359131785,0.027447996884897078,0.04197503857852325,0.056357541026726424,0.07059694231461222,0.08469466621422934,0.09865212232254404,0.11247070641314699,0.12615180008787388,0.13969677143367062,0.1531069747315479,1445.2270539063938,2110.846271187118,2769.842793364491,3422.2825216027154,4068.23068322667,4707.751882068756,5340.910048677424,5967.768503236829,5983.416861137072,5998.909523128828
396,396,14501006.0,45463.34030294975,2.199574411682896e-05,0.005807611761164799,0.020628104293548808,0.0353011378193141,0.049828179512940274,0.06421068196114345,0.07845008324902925,0.09254780714864637,0.10650526325696107,0.12032384734756402,0.1340049410222909,0.14754991236808765,1751.9252591698548,2410.9217813472283,3063.361509585452,3709.309671209407,4348.830870051492,4981.989036660161,5608.847491219565,5624.4958491198095,5639.988511111565,5655.327026178779
397,397,14501946.0,45650.113282682265,2.1905750678155665e-05,0.002749462193927763,0.017569954726311773,0.03224298825207707,0.046770029945703236,0.06115253239390641,0.0753919336817922,0.08948965758140934,0.10344711368972402,0.11726569778032697,0.1309467914550539,0.1444917628008506,1891.2462349611872,2550.24275713856,3202.6824853767844,3848.630647000739,4488.1518458428245,5121.310012451493,5748.168467010898,5763.816824911141,5779.309486902897,5794.648001970111
398,398,14524275.0,46474.56592731189,2.1517145562242382e-05,0.004217982714647305,0.0188910162404126,0.03341805793403877,0.047800560382241945,0.06203996167012774,0.07613768556974487,0.09009514167805956,0.10391372576866251,0.11759481944338941,0.13113979078918614,0.14454999408706345,1840.6559167548348,2506.275134035559,3165.271656212932,3817.7113844511564,4463.659546075111,5103.1807449171965,5736.338911525865,6363.19736608527,6378.845723985513,6394.338385977269
399,399,14529273.0,45695.783943994895,2.1883856970822684e-05,0.001997280181585126,0.016817772713969135,0.03149080623973443,0.0460178479333606,0.06040035038156377,0.07463975166944957,0.08873747556906669,0.10269493167738139,0.11651351576798434,0.13019460944271125,0.14373958078850796,1925.6011416521717,2584.597663829545,3237.037392067769,3882.9855536917235,4522.506752533809,5155.664919142478,5782.5233737018825,5798.171731602126,5813.664393593882,5829.002908661096
400,400,14532669.0,45250.1745934339,2.2099362245225606e-05,0.009290260181192589,0.024110752713576596,0.038783786239341894,0.05331082793296806,0.06769333038117123,0.08193273166905703,0.09603045556867416,0.10998791167698885,0.1238064957675918,0.1374875894423187,0.15103256078811542,1593.9576494707392,2252.954171648112,2905.3938998863364,3551.342061510291,4190.8632603523765,4824.021426961045,5450.87988152045,5466.528239420693,5482.020901412449,5497.359416479663
401,401,14534499.0,44106.528430605766,2.2672380610805326e-05,0.013613666584186624,0.02858310018015417,0.04340359271253818,0.05807662623830347,0.07260366793192964,0.08698617038013282,0.10122557166801861,0.11532329556763575,0.12928075167595043,0.14309933576655337,0.1567804294412803,1390.9888889589663,2043.42861719719,2689.376778821145,3328.89797766323,3962.056144271899,4588.914598831304,4604.562956731547,4620.055618723303,4635.394133790517,4650.580035554148
402,402,14535400.0,43847.07901348185,2.2806536318930745e-05,0.0030414755169724445,0.01816134680060467,0.03313078039657222,0.04795127292895623,0.06262430645472153,0.07715134814834769,0.09153385059655086,0.10577325188443666,0.1198709757840538,0.13382843189236848,0.14764701598297142,1843.4286171864258,2489.3767788103805,3128.8979776524657,3762.0561442611347,4388.914598820539,4404.562956720783,4420.0556187125385,4435.394133779752,4450.580035543383,4465.614842709554
403,403,14548120.0,43711.370311025516,2.287734273450049e-05,0.005386015516846253,0.020505886800478483,0.035475320396446026,0.050295812928830036,0.06496884645459533,0.0794958881482215,0.09387839059642468,0.10811779188431048,0.1222155157839276,0.13617297189224228,0.14999155598284525,1740.785339083833,2386.7335007077877,3026.254699549873,3659.412866158542,4286.271320717946,4301.91967861819,4317.412340609946,4332.75085567716,4347.93675744079,4362.971564606961
404,404,14563890.0,42186.912108227974,2.3704034024451952e-05,0.0019818371774677004,0.017407134634118016,0.03267895551537725,0.04779882679900948,0.06276826039497703,0.07758875292736103,0.09226178645312633,0.1067888281467525,0.12117133059495568,0.13541073188284147,0.1495084557824586,1854.190865759626,2487.349032368295,3114.2074869276994,3129.855844827943,3145.3485068196987,3160.687021886913,3175.8729236505433,3190.9077308167143,3205.792946600413,3220.5300594752784
405,405,14565199.0,42182.6938388441,2.3706404427854395e-05,0.002055177177463753,0.017480474634114066,0.03275229551537331,0.047872166799005536,0.06284160039497308,0.0776620929273571,0.09233512645312239,0.10686216814674855,0.12124467059495173,0.13548407188283754,0.14958179578245465,1851.0968850595957,2484.2550516682645,3111.113506227669,3126.7618641279128,3142.2545261196683,3157.5930411868826,3172.778942950513,3187.813750116684,3202.6989659003825,3217.436078775248
406,406,14566707.0,40379.09591373646,2.476528949871343e-05,0.005035857202870163,0.020772750576935325,0.036353067175617725,0.05177836463226804,0.06705018551352727,0.08217005679715951,0.09713949039312705,0.11195998292551106,0.12663301645127636,0.1411600581449025,0.1555425605931057,1695.5384726629193,1711.1868305631633,1726.6794925549189,1742.0180076221327,1757.2039093857632,1772.2387165519342,1787.1239323356328,1801.8610452104986,1816.4515284077233,1830.8968412213123
407,407,14567379.0,39853.60550805965,2.5091832652324735e-05,0.015440727202310137,0.0311776205763753,0.0467579371750577,0.06218323463170801,0.07745505551296725,0.09257492679659948,0.10754436039256703,0.12236485292495103,0.13703788645071632,0.1515649281443425,0.16594743059254566,1278.1188836601398,1293.7672415603836,1309.2599035521391,1324.5984186193532,1339.7843203829837,1354.8191275491547,1369.7043433328533,1384.441456207719,1399.0319394049438,1413.4772522185328
408,408,14571320.0,39857.59086861046,2.5089323719952737e-05,0.015340240733984385,0.031077134108049548,0.04665745070673195,0.06208274816338226,0.0773545690446415,0.09247444032827373,0.10744387392424128,0.12226436645662528,0.13693739998239057,0.15146444167601675,0.1658469441242199,1282.1241595690078,1297.7725174692519,1313.2651794610074,1328.6036945282215,1343.789596291852,1358.824403458023,1373.7096192417216,1388.446732116587,1403.0372153138119,1417.4825281274009
409,409,14577969.0,39985.333050877765,2.50091702056749e-05,0.012821795498829813,0.028558688872894977,0.044139005471577376,0.05956430292822769,0.07483612380948693,0.08995599509311915,0.1049254286890867,0.11974592122147071,0.134418954747236,0.14894599644086218,0.16332849888906534,1382.6713903009609,1398.319748201205,1413.8124101929604,1429.1509252601745,1444.3368270238047,1459.3716341899758,1474.2568499736747,1488.9939628485401,1503.584446045765,1518.029758859354
410,410,14586473.0,40622.08658296042,2.461715003136904e-05,0.00025452858089174086,0.015991421954956904,0.0315717385536393,0.046997036010289615,0.06226885689154885,0.07738872817518108,0.09235816177114863,0.10717865430353264,0.12185168782929794,0.1363787295229241,0.15076123197112729,1889.1958658344265,1904.8442237346705,1920.336885726426,1935.6754007936402,1950.8613025572704,1965.8961097234414,1980.7813255071403,1995.5184383820058,2010.1089215792306,2024.5542343928196
