,index,blocknum,p0vs1,p1vs0,UNI-slippagemap_01,UNI-slippagemap_2,UNI-slippagemap_3,UNI-slippagemap_4,UNI-slippagemap_5,UNI-slippagemap_6,UNI-slippagemap_7,UNI-slippagemap_8,UNI-slippagemap_9,UNI-slippagemap_10,UNI-slippagemap_11,UNI-slippagemap_12,UNI-slippagemap_13,UNI-slippagemap_14,UNI-slippagemap_15,UNI-slippagemap_16,UNI-slippagemap_17,UNI-slippagemap_18,UNI-slippagemap_19,UNI-slippagemap_20,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20
77,77,12561854.0,28.5664339703419,0.03500611945607964,30.789492998605155,79.763627824263,128.44481297914584,152.67609642146385,200.9211376160245,248.87759054206458,272.7481354539746,320.27493681037197,367.51780504493746,391.03334067318536,437.8533097891735,484.393215500539,507.55866679706645,553.6816121529359,599.5286625809111,622.348946469345,667.784654104596,712.9485772282384,735.4291274199568,780.188419728443,2625.4919461064496,4014.1943661591517,4705.4273816846635,6081.688146290601,7449.716490132625,7857.607512248975,8669.727921330721,9476.990439510095,9878.80907691049,10678.83917601818,11474.083722717914,11869.920370407277,12658.040152426582,13441.44563978316,13831.38933440163,14607.776130799546,15379.518804611314,15763.657264810656,16528.485753435412,17288.739261779472
78,78,12562792.0,28.25394068495176,0.03539329296223117,26.965210510555103,76.23405756161132,125.20819238726916,149.58529432470743,198.12066098447002,246.3657021790307,270.3798942369903,318.1927000169808,365.7195013733782,389.37618535717246,436.47790523619153,483.2978743521797,506.6027309168454,553.0032313600726,599.126176715942,622.0840855260379,667.7935110323513,713.2292186676021,735.8450510794372,780.873691982963,2723.025180718817,4103.4207187507,4790.518960850267,6158.54730469229,6973.107603429875,7378.558735890387,8185.8212540697605,8988.254938229336,9387.669990577846,10182.914537277578,10973.402143554602,11366.870966986247,12150.276454342826,12928.995821555134,13316.606945359212,14088.349619170978,14855.475917626267,15237.31656799508,15997.570076339138,16753.27591090954
79,79,12564998.0,27.454617700306116,0.03642374521167891,46.95648663945633,96.82009277654048,146.38542913917513,171.05680230404758,220.17807244327648,269.00551295332747,293.309596170772,341.69958315161466,389.8001128656103,413.7423737336908,461.4119622794113,508.7964039857925,532.3825882365636,579.343222288828,626.0229495454654,649.2579986921652,695.5195133253859,741.504304154658,764.3934457725373,809.965658743312,2149.324995837319,3240.204225667819,3646.873502289055,4456.561326669977,5261.405790329334,5662.020837088517,6459.654567378229,7252.517083826122,7647.168042413781,8432.927130054884,9213.986047820476,9602.761720414315,10376.822966024904,11146.2539782295,11529.241816485446,12291.779381368944,13049.75565326238,13427.04180976872,14178.227244935922,14924.919260911929
80,80,12566002.0,27.358699289326687,0.03655144527978803,36.542318561089296,86.5557335033812,136.2699801890114,161.0154759875149,210.28432303857113,259.25845786422894,283.6355598016672,332.1709264614298,380.41596765599047,404.4301597139501,452.2429654939406,499.769766850338,523.4264508341322,570.5281707131513,617.3481398291394,640.6529963938052,687.0534968370324,733.1764421929018,756.1343510029977,801.843776509311,2431.3245407423215,3245.8848394799065,3651.335971940418,4458.598490119792,5261.0321742793685,5660.447226627877,6455.6917733276105,7246.179379604632,7639.648203036279,8423.053690392857,9201.773057605165,9589.384181409243,10361.12685522101,11128.253153676298,11510.093804045111,12270.347312389169,13026.05314695957,13402.209220228713,14151.14456456933,14895.599989233804
81,81,12566561.0,26.23873203024282,0.0381115977268794,29.268666622189397,69.95745698921026,120.56657768784868,150.83173798813877,211.0903651245639,270.9885421785787,300.8031338684412,360.164673099796,419.17112421529157,448.54185788137715,507.01966188936285,565.1476659243291,594.0811491430954,642.1816788570911,689.9944846370817,713.7935282708921,761.1779699772733,808.2796898562924,831.7247882803089,878.4045155369463,1908.7551328886466,2969.566775786733,3497.5906645931914,4548.898331836309,5593.917313643793,6114.080349224611,7021.460984995877,7795.522230606465,8180.814782611721,8947.941081067009,9710.478645950505,10090.03523977988,10845.74107435028,11596.926509517485,11970.83249196004,12715.287916624515,13455.290180779552,13823.629737702457,14557.002202502912,15285.987811869254
82,82,12567323.0,26.131378820945297,0.038268168199316825,23.699087531961023,66.4279413916768,106.99485397553327,137.35094140714634,197.79060684787012,257.868737883028,287.77290589787634,347.31278641830835,406.49651482475133,435.9554879345892,494.6089792476545,552.9116216681127,581.9320296436268,634.9518505184292,682.9083034444693,706.7788483563793,754.3056497127767,801.5485179473421,825.06405357559,871.8840226915781,2075.8877141951675,3133.5218663816327,3659.964152620089,4708.122735959733,5750.011551013053,6268.6165141904785,7045.003310588394,7816.745984400162,8200.884444599506,8965.712933224262,9725.96644156832,10104.386119632385,10857.828349407866,11606.76369374848,11979.549727281932,12721.775215826116,13459.560939490897,13826.797164314117,14557.9729345108,15284.774969453654
83,83,12567927.0,25.778415308800053,0.03879214404846007,28.34470730616997,70.36456491111336,113.09341877082913,133.40729808766022,184.01641878629866,244.45608422702244,274.5402062230139,334.4383832770287,393.97826379746067,423.614514198246,482.6209653137415,541.2744566268068,570.4695029878128,628.5975070227792,681.6173278975815,705.6315199555411,753.4443257355316,800.971127091929,824.6278110757232,871.7295309547424,1922.2897524424657,2973.5974196855836,3496.890622020566,4538.779437073886,5446.160072845151,5833.771196649227,6605.513870460995,7372.640168916283,7754.480819285095,8514.734327629154,9270.440162199557,9646.596235468698,10395.531579809314,11139.987004473789,11510.543101886948,12248.328825551731,12981.701290352186,13346.740820571635,14073.542855514488,14795.99739440885
84,84,12568981.0,25.930949867012927,0.038563955625555854,28.672553616703755,71.5297803139867,113.17604221366982,133.4290754806952,194.05032321259833,254.30895034902346,284.3029593881899,344.02171909290075,403.38325832425556,432.9307363299132,491.7604431058367,550.2382471138225,579.3458431732746,637.2997343675551,685.4002640815507,709.3425249496312,757.0121134953516,804.3965552017329,827.982739452504,874.9433735047684,1917.3609602552672,2971.8271353001815,3496.692516304843,4541.711498112327,5580.479496870571,5969.255169464411,6743.316415074999,7512.747427279598,7895.735265535543,8658.27283041904,9416.249102312477,9793.535258818816,10544.720693986019,11291.412709962025,11663.082101093049,12403.084365248085,13138.660146994209,13504.796386971446,14233.781996337788,14958.40703834333
85,85,12570212.0,26.505072663134357,0.03772862699565016,37.171094119888586,88.35137652689566,148.79104196761946,178.87516396361087,238.7733410176257,298.31322153805763,327.94947193884303,386.95592305433854,445.60941436740376,474.8044607284098,532.9324647633762,585.9522856381785,609.9664776961381,657.7792834761286,705.306084832526,728.9627688163202,776.0644886953394,822.8844578113275,846.1893143759933,892.5898148192205,1883.0425276992717,2950.2378612026646,3481.4392407207442,4539.073392907209,5590.381060150327,6113.67426248531,7155.56307753863,8062.943713309895,8450.55483711397,9222.297510925739,9989.423809381027,10371.264459749838,11131.517968093898,11887.223802664299,12263.379875933442,13012.315220274058,13756.770644938533,14127.326742351692,14865.112466016475,15598.48493081693
86,86,12570724.0,26.677908100494367,0.03748419839490597,34.72605913314136,95.3473068650445,155.60593400146965,185.59994304063608,245.31870274534694,304.6802419767018,334.2277199823594,393.05742675828293,451.53523076626857,480.6428268257208,538.5967180200012,586.6972477339968,610.6395086020773,658.3090971477978,705.693538854179,729.2797231049502,776.2403571572146,822.920084413852,846.1551335605517,892.4166481937724,1900.0733320405268,3010.7791078851023,3543.576417958667,4604.388060856754,5658.854235901668,6183.71961690633,7228.738598713813,8267.506597472058,8656.282270065898,9430.343515676486,10199.774527881085,10582.762366137029,11345.299931020527,12103.276202913965,12480.562359420303,13231.747794587505,13978.439810563512,14350.109201694537,15090.111465849572,15825.687247595695
87,87,12571521.0,26.688580864515767,0.037469208463218294,33.04924481099516,93.6704925428983,153.92911967932343,183.9231287184899,243.64188842320073,303.00342765455554,332.5509056602132,391.3806124361367,449.8584164441224,478.96601250357463,536.919903697855,585.0204334118507,608.9626942799312,656.6322828256516,704.0167245320329,727.602908782804,774.5635428350683,821.2432700917058,844.4783192384056,890.7398338716263,1944.8182024015841,3055.5239782461595,3588.3212883197248,4649.132931217811,5703.599106262725,6228.464487267387,7273.48346907487,8312.251467833115,8701.027140426955,9475.088386037543,10244.519398242142,10627.507236498088,11390.044801381584,12148.021073275022,12525.30722978136,13276.492664948562,14023.184680924569,14394.854072055594,15134.85633621063,15870.432117956754
88,88,12572487.0,27.12714741230954,0.036863441068861816,56.78435101192048,116.86248204707834,176.5812417517892,206.30653058235868,265.49025898880166,324.31996576472517,353.6027234117048,411.90536583216306,469.85925702644346,493.94559468247957,541.9020476085196,589.5716361542401,613.299393876827,660.5422621113925,707.5028961636568,730.8777668556286,777.417672566994,823.6791872002148,846.7060692193909,892.5531196473662,2295.3056749895645,3431.1832669225428,4009.222499610655,5119.9282754552305,6183.926965046875,6713.537228426882,7768.003403471796,8816.161986811441,9337.887766283942,10376.655765042186,11153.042561440103,11539.492683246615,12308.923695451213,13073.752184075971,13454.449098590654,14212.425370484092,14965.867600259573,15340.896962157634,16087.58897813364,16829.814466677824
89,89,12572996.0,27.140713699001715,0.03684501487655359,53.9308875607521,114.00901859590996,173.72777830062083,203.4530671311903,262.6367955376333,321.4665023135568,350.74925996053645,409.0519023809947,467.0057935752751,491.09213123131116,539.0485841573512,586.7181727030717,610.4459304256586,657.688798660224,704.6494327124884,728.0243034044602,774.5642091158256,820.8257237490463,843.8526057682226,889.6996561961978,2372.7357081519094,3508.613300084887,4086.6525327729996,5197.358308617575,6261.3569982092195,6790.967261589227,7845.433436634141,8893.592019973785,9415.317799446286,10454.08579820453,11230.472594602446,11616.922716408959,12386.353728613558,13151.182217238314,13531.879131753,14289.855403646437,15043.297633421918,15418.326995319978,16165.019011295984,16907.244499840166
90,90,12573804.0,26.613961085461725,0.037574264003349164,22.195573487308483,73.37585589431556,133.81552133503936,163.89964333103077,223.7978203850456,283.33770090547756,312.9739513062629,371.9804024217584,430.6338937348237,459.82894009582975,517.956944130796,570.9767650055984,594.990957063558,642.8037628435485,690.3305641999459,713.9872481837402,761.0889680627592,807.9089371787474,831.2137937434131,877.6142941866403,2280.800049366085,3347.9953828694784,3879.1967623875576,4936.830914574023,5988.138581817141,6511.431784152123,7553.320599205443,8460.701234976708,8848.312358780784,9620.055032592552,10387.181331047841,10769.021981416652,11529.27548976071,12284.981324331113,12661.137397600256,13410.072741940872,14154.528166605347,14525.084264018506,15262.869987683289,15996.242452483744
91,91,12574567.0,26.251854020393544,0.03809254764342198,29.59724128175813,72.39097964637745,123.57126205338452,153.8364223536746,214.09504949009974,273.9932265441146,303.80781823397706,363.16935746533187,422.1758085808274,451.546542246913,510.0243462548987,568.152350289865,597.0858335086314,645.1863632226269,692.9991690026175,716.7982126364279,764.1826543428091,811.2843742218282,834.7294726458447,881.4091999024821,2021.1740129594982,3081.9856558575852,3610.009544664043,4661.317211907161,5706.336193714645,6226.499229295463,7133.879865066729,7907.941110677317,8293.233662682573,9060.359961137861,9822.897526021357,10202.45411985073,10958.159954421133,11709.345389588336,12083.25137203089,12827.706796695367,13567.709060850404,13936.04861777331,14669.421082573765,15398.406691940107
92,92,12575812.0,25.506620751950496,0.039205507061280544,23.70194904882174,65.00564108886346,107.60355530229036,129.5763516607983,172.37009002541762,223.5503724324247,253.8155327327148,314.0741598691399,373.9723369231547,403.7869286130172,463.148467844372,522.1549189598676,551.5256526259532,610.0034566339389,668.1314606689051,697.0649438876715,745.1654736016671,792.9782793816577,816.7773230154681,864.1617647218493,2033.4833356832964,3078.5023174907797,3598.6653530715985,4506.045988842864,5280.107234453452,5665.399786458708,6432.526084913996,7195.063649797493,7574.620243626867,8330.32607819727,9081.511513364472,9455.417495807027,10199.872920471502,10939.875184626539,11308.214741549444,12041.5872063499,12770.572815716241,13133.4287715122,13855.883310406563,14375.424059020852
93,93,12577001.0,25.247788450378014,0.03960742945725323,38.533166889439876,79.96094925446789,121.14092129269666,143.17973332159937,187.05951108229928,228.77046302012064,259.1265504517337,319.5662158924575,379.6443469276154,409.5485149424637,469.0883954628957,528.2721238693387,557.7310969791766,616.3845882922418,674.6872307127,703.7076386882142,756.7274595630166,804.6839124890566,828.5544574009667,876.081258757364,1653.9422389004292,2695.831053953749,3214.4360171311746,3990.8228135290906,4762.565487340858,5146.703947540202,5911.532436164959,6671.785944509017,7050.205622573081,7803.647852348562,8552.583196689178,8925.369230222628,9667.594718766812,10405.380442431595,10772.616667254813,11503.792437451497,12230.59447239435,12592.363558603933,13213.209005445116,13731.19355465594
94,94,12577783.0,25.346442142394242,0.039453268998547474,24.927934776278594,66.35571714130661,107.53568917953538,129.57450120843808,173.45427896913802,215.16523090695938,245.52131833857243,305.9609837792962,366.0391148144541,395.94328282930246,455.4831633497344,514.6668917561774,544.1258648660153,602.7793561790805,661.0819985995388,690.1024065750529,743.1222274498552,791.0786803758954,814.9492252878053,862.4760266442028,1998.117569191317,3040.0063842446366,3558.611347422062,4334.998143819978,5106.740817631746,5490.879277831089,6255.7077664558465,7015.9612747999045,7394.380952863969,8147.823182639449,8896.758526980066,9269.544560513516,10011.770049057699,10749.555772722482,11116.7919975457,11847.967767742384,12574.769802685238,12936.538888894822,13557.384335736004,14075.368884946827
95,95,12578815.0,25.809366426597244,0.03874562371935923,24.21605491426011,66.81396912768702,110.69374688838694,131.5805038508143,182.76078625782137,243.20045169854515,273.28457369453656,333.1827507485514,392.7226312689834,422.3588816697687,481.36533278526423,540.0188240983294,569.2138704593356,627.3418744943018,680.3616953691043,704.3758874270638,752.1886932070544,799.7154945634517,823.372178547246,870.4738984262651,2028.7897592590455,3080.097426502163,3603.390628837146,4645.279443890466,5552.660079661731,5940.271203465807,6712.0138772775745,7479.140175732863,7860.980826101675,8621.234334445733,9376.940169016136,9753.096242285279,10502.031586625893,11246.48701129037,11617.043108703529,12354.82883236831,13088.201297168767,13453.240827388214,14180.042862331067,14902.497401225432
96,96,12579478.0,25.762953671638723,0.03881542515448665,30.591215695969748,73.18912990939666,117.06890767009658,137.95566463252393,189.135947039531,249.5756124802548,279.65973447624623,339.55791153026104,399.097792050693,428.73404245147833,487.7404935669739,546.3939848800392,575.5890312410452,633.7170352760114,686.7368561508139,710.7510482087735,758.563853988764,806.0906553451614,829.7473393289556,876.8490592079747,1864.3938829977906,2915.7015502409085,3438.9947525758907,4480.88356762921,5388.264203400477,5775.875327204552,6547.61800101632,7314.744299471608,7696.58494984042,8456.838458184478,9212.544292754881,9588.700366024024,10337.635710364639,11082.091135029115,11452.647232442274,12190.432956107055,12923.80542090751,13288.84495112696,14015.646986069813,14738.101524964177
97,97,12579984.0,25.88173029660115,0.038637293122991946,35.33042981318646,79.34203820059713,122.13577656521643,142.95997154061047,203.58121927251358,263.83984640893874,293.83385544810517,353.55261515281603,412.91415438417084,442.4616323898285,501.291339165752,559.7691431737377,588.8767392331899,646.8306304274703,694.931160141466,718.8734210095464,766.543009555267,813.9274512616481,837.5136355124193,884.4742695646837,1744.8766164440938,2799.342791489008,3324.2081724936697,4369.227154301153,5407.995153059397,5796.770825653237,6570.832071263826,7340.263083468424,7723.25092172437,8485.788486607866,9243.764758501304,9621.050915007641,10372.236350174846,11118.92836615085,11490.597757281876,12230.600021436912,12966.175803183036,13332.312043160273,14061.297652526615,14785.922694532157
98,98,12580513.0,25.907623676782734,0.038598677071882734,31.836640162498366,75.84824854990903,118.64198691452835,139.46618188992235,200.0874296218255,260.34605675825065,290.3400657974171,350.05882550212795,409.42036473348276,438.9678427391404,497.7975495150639,556.2753535230496,585.3829495825019,643.3368407767822,691.4373704907779,715.3796313588583,763.0492199045789,810.43366161096,834.0198458617313,880.9804799139955,1835.3479092362033,2889.8140842811176,3414.6794652857793,4459.698447093263,5498.466445851507,5887.242118445347,6661.303364055935,7430.734376260533,7813.722214516479,8576.259779399976,9334.236051293414,9711.522207799751,10462.707642966954,11209.39965894296,11581.069050073986,12321.071314229022,13056.647095975146,13422.783335952383,14151.768945318725,14876.393987324265
99,99,12581121.0,25.89726321755633,0.03861411885878651,33.03418372143391,77.04579210884458,119.83953047346388,140.66372544885792,201.28497318076103,261.5436003171862,291.5376093563526,351.2563690610635,410.6179082924183,440.16538629807593,498.99509307399944,557.4728970819851,586.5804931414374,644.5343843357177,692.6349140497134,716.5771749177939,764.2467634635144,811.6312051698956,835.2173894206668,882.178023472931,1804.3272968322974,2858.7934718772117,3383.6588528818734,4428.677834689357,5467.445833447601,5856.221506041441,6630.282751652029,7399.713763856628,7782.701602112573,8545.23916699607,9303.215438889507,9680.501595395846,10431.68703056305,11178.379046539056,11550.04843767008,12290.050701825116,13025.626483571239,13391.762723548476,14120.748332914818,14845.37337492036
100,100,12581803.0,25.80678574802244,0.03874949828173117,24.57928223694405,67.17719645037096,111.05697421107088,131.94373117349824,183.1240135805053,243.5636790212291,273.6478010172205,333.54597807123537,393.0858585916673,422.72210899245266,481.72856010794817,540.3820514210134,569.5770977820195,627.7051018169858,680.7249226917882,704.7391147497477,752.5519205297383,800.0787218861357,823.7354058699299,870.837125748949,2019.415063852336,3070.722731095454,3594.0159334304362,4635.904748483756,5543.285384255021,5930.896508059098,6702.639181870865,7469.765480326154,7851.606130694966,8611.859639039025,9367.565473609426,9743.721546878569,10492.656891219185,11237.11231588366,11607.668413296818,12345.454136961602,13078.826601762057,13443.866131981504,14170.668166924357,14893.122705818721
101,101,12582914.0,25.78614960677093,0.038780508732386317,27.489967904787388,70.0878821182143,113.96765987891422,134.85441684134156,186.03469924834863,246.47436468907244,276.5584866850639,336.4566637390787,395.99654425951064,425.632794660296,484.6392457757915,543.2927370888567,572.4877834498628,630.6157874848291,683.6356083596315,707.6498004175911,755.4626061975816,802.9894075539789,826.6460915377733,873.7478114167924,1944.32757402875,2995.635241271868,3518.92844360685,4560.8172586601695,5468.197894431436,5855.809018235512,6627.551692047279,7394.677990502568,7776.51864087138,8536.772149215438,9292.47798378584,9668.634057054984,10417.569401395598,11162.024826060075,11532.580923473233,12270.366647138015,13003.73911193847,13368.778642157919,14095.580677100772,14818.035215995136
102,102,12584596.0,26.536896249510498,0.037683382057856374,32.792416724431156,83.97269913143823,144.41236457216203,174.49648656815344,234.39466362216828,293.9345441426002,323.5707945433856,382.5772456588811,441.2307369719463,470.4257833329524,528.5537873679187,581.5736082427211,605.5878003006807,653.4006060806712,700.9274074370686,724.5840914208628,771.685811299882,818.50578041587,841.8106369805358,888.211137423763,1999.1737096609136,3066.3690431643067,3597.570422682386,4655.2045748688515,5706.5122421119695,6229.805444446952,7271.694259500271,8179.074895271537,8566.686019075612,9338.42869288738,10105.55499134267,10487.39564171148,11247.649150055538,12003.354984625941,12379.511057895084,13128.4464022357,13872.901826900175,14243.457924313334,14981.243647978117,15714.616112778573
103,103,12585455.0,26.489175184117787,0.03775126983189623,39.28441778308331,90.4647001900904,150.90436563081417,180.9884876268056,240.88666468082042,300.4265452012524,330.06279560203774,389.06924671753325,447.7227380305985,476.9177843916046,535.0457884265709,588.0656093013732,612.0798013593328,659.8926071393233,707.4194084957207,731.0760924795151,778.1778123585341,824.9977814745222,848.302638039188,894.7031384824152,1827.0427822694342,2894.2381157728273,3425.4394952909065,4483.073647477372,5534.38131472049,6057.674517055472,7099.563332108792,8006.943967880057,8394.555091684133,9166.297765495901,9933.42406395119,10315.264714320001,11075.518222664059,11831.224057234462,12207.380130503605,12956.315474844221,13700.770899508696,14071.326996921855,14809.112720586638,15542.485185387093
104,104,12586056.0,26.489175184117787,0.03775126983189623,31.50256165955903,74.27292620413338,126.35297976836105,152.2760664293985,203.88952667318713,255.19424757295718,280.73140925413014,331.5764811505636,382.11741229303124,407.27439433791886,457.36252010181346,502.3905550876534,522.4267988120282,562.3194184530272,601.9734102724643,621.7113670967377,661.0108112050724,700.0751758217737,719.5196443118467,758.2340241360032,1473.7095347426202,2319.0001565058537,2739.7474464141424,3577.4649682523177,4410.171487677484,4824.654968329626,5649.901122089892,6341.934994485055,6622.3562826766,7180.681525303208,7735.667003292685,8011.913582620587,8561.926869312903,9108.65009424082,9380.784107300064,9922.609150841203,10461.193150022602,10729.275802460495,11263.034537269112,11793.600454173764
105,105,12586593.0,26.251854020393544,0.03809254764342198,23.924943097273385,58.25815505778166,101.02851960235601,127.10760455551336,179.03165982762113,230.64512007140976,256.3359560626591,307.48700265235277,358.33207454878624,383.6404440011385,434.0299877361415,484.1181135000361,509.0497100739927,549.1823922102508,589.0750118512499,608.9317464648136,648.4669604949603,687.766404603295,707.327884258297,746.2752377100694,1613.425684599145,2453.659993210044,2871.890496345609,3704.597015770775,4532.322472540325,4944.326650183184,5636.360522578346,6196.363160023269,6475.107053396499,7030.092531385976,7581.758242474181,7856.352397406194,8403.075622334112,8946.528517423852,9217.034678934495,9755.618678115894,10290.980992134275,10557.460065362404,11088.025982267056,11615.418183103213
106,106,12587487.0,26.99185694766105,0.03704821057473239,44.52087819629674,96.44493346840451,148.05839371219315,173.74922970344247,224.90027629313613,275.74534818956965,301.0537176419219,351.4432613769249,401.53138714081945,426.4629837147761,466.5956658510342,506.48828549203324,526.3450201055971,565.8802341357438,605.1796782440783,624.7411578990805,663.6885113508528,702.4028911750092,721.6731524850902,760.0406838973227,1801.5442495711882,2735.4485381556847,3200.303678890126,4045.5943006533594,4885.828609264258,5304.059112399823,6136.765631824989,6964.49108859454,7376.495266237398,8068.529138632561,8628.531776077483,8907.275669450713,9462.261147440191,10013.926858528395,10288.521013460408,10835.244238388326,11378.697133478068,11649.203294988709,12187.787294170108,12723.149608188489
107,107,12588005.0,26.7072684766571,0.03744299050552579,24.433793257780763,76.6703138603677,128.59436913247546,154.4398066605461,205.89866536751344,257.0497119572071,282.5103796495473,333.2031533059928,383.59269704099586,408.67432432744926,458.61241937884705,498.74510151510515,518.7213294434738,558.494455769668,598.0296697998147,617.7088647861734,656.8905935631514,695.8379470149238,715.2241715018532,753.8225881491611,1613.334772818048,2501.4691608587236,2923.4805353157226,3763.714843926621,4598.923114380683,5014.651866487352,5842.377323256903,6665.151580201604,6946.4153732949235,7506.418010739846,8063.070857797969,8340.147382102554,8891.813093190758,9440.178889551187,9713.130473050689,10256.583368140431,10796.785452506234,11065.67352883247,11601.035842850852,12133.19577225477
108,108,12588970.0,26.611299955466176,0.0375780214297495,17.85548822009601,60.62585276467037,112.70590632889802,138.62899298993548,190.24245323372412,241.54717413349417,267.0843358146671,317.9294077111006,368.4703388535682,393.6273208984559,443.7154466623504,488.7434816481904,508.77972537256517,548.6723450135643,588.3263368330014,608.0642936572747,647.3637377656094,686.4281023823106,705.8725708723838,744.5869506965402,1836.0695917366124,2681.360213499846,3102.1075034081346,3939.82502524631,4772.531544671476,5187.015025323619,6012.261179083885,6704.295051479047,6984.716339670592,7543.0415822972,8098.027060286678,8374.27363961458,8924.286926306895,9471.010151234812,9743.144164294055,10284.969207835195,10823.553207016594,11091.635859454489,11625.394594263103,12155.960511167756
109,109,12589637.0,25.7140529750287,0.03888924087428438,29.19055453259147,63.25145768176157,98.64529054428857,115.30812954848444,158.07849409305882,210.15854765728648,236.08163431832392,287.69509456211256,338.99981546188263,364.53697714305554,415.38204903948906,465.92298018195663,491.0799622268443,541.1680879907389,586.1961229765789,606.2323667009535,646.1249863419526,685.7789781613898,705.5169349856632,744.8163790939977,1349.0501846517595,2181.7567040769254,2596.2401847290685,3421.4863384893342,4113.520210884497,4393.9414990760415,4952.2667417026505,5507.252219692127,5783.498799020028,6333.512085712345,6880.235310640262,7152.369323699505,7694.194367240645,8232.778366422044,8500.861018859938,9034.619753668554,9565.185670573206,9829.277305251668,10355.089776521017,10877.757006677675
110,110,12590408.0,24.789978548075613,0.040338881216080265,31.636387712818983,64.74662468669793,97.65880399112761,114.04099296520613,146.65830591213938,182.15847457229526,199.82884752860764,233.1046154279483,285.3411360305352,311.34210464160554,363.1106288307136,414.56948753768097,440.1833724462017,491.18120181971483,541.8739754761604,567.1065371662758,617.3451464976168,667.2832415490145,687.3796799608979,727.3921516136413,1277.4798337575621,1839.164915042427,2118.746264295805,2675.3991113539287,3228.7222149864137,3504.1413467467178,4052.5071431071456,4597.59273966589,4868.911621696389,5409.113706062192,5946.084434826324,6213.36409640681,6745.524025810729,7274.500721218053,7537.801287375749,8062.038790522735,8583.140416800463,8842.52117125835,9358.954171902018,9872.29799707918
111,111,12590999.0,24.069391128348602,0.041546543270145855,20.962622200790683,49.301583997236214,82.71114159667535,99.3409030506395,132.45114002451845,165.36331932894814,181.74550830302664,214.3628212499599,249.86298991011577,267.53336286642815,300.8091307657688,353.0456513683557,379.04661997942605,430.8151441685342,482.2740028755015,507.8878877840222,558.8857171575354,609.5784908139809,634.8110525040962,685.0496618354373,890.5881860641597,1443.9112896966449,1719.3304214569487,2267.6962178173767,2812.7818143761215,3084.1006964066205,3624.3027807724234,4161.273509536554,4428.5531711170415,4960.71310052096,5489.689795928284,5752.99036208598,6277.227865232967,6798.3294915106935,7057.710245968581,7574.143246612249,8087.487071789411,8353.198475237929,8872.890673169135,9380.15698833833
112,112,12592060.0,23.12335071606912,0.043246327588028564,17.699955457751003,41.27290607474571,64.70484914991249,76.36820726418432,99.59021941893748,127.92918121538301,144.65901632724368,177.9685002687863,211.07873724266526,227.55951009563168,260.37310552117344,292.99041846810667,310.767127222048,346.1609600845749,379.4367279839156,405.5941636333452,457.67421719757283,509.44274138668095,535.2107641023989,586.515485002169,957.7348575946834,1499.5599011358233,1769.2558239909854,2306.2265527551167,2839.9852875637325,3105.666143739522,3634.6428391468457,4160.455310416196,4422.180908451529,4943.2825347292555,5461.267083940079,5719.096289830811,6232.440115007973,6763.066992164138,7017.843716387697,7525.110031556893,8029.341975399698,8280.325757864992,8780.040233103087,9276.765529712351
113,113,12592781.0,23.508031659971792,0.04253865293633861,20.55156044030158,43.913317085990016,67.13532924074318,78.6941932531851,112.20412614904939,145.513610090592,162.09356025409213,195.1046199174374,227.91821534297915,244.25133389468357,278.31223704385366,313.70606990638066,330.3689089105765,373.1392734551509,425.21932701937857,451.142413680416,502.75587392420465,554.0605948239747,579.5977565051477,630.4428284015811,895.5750008101022,1442.2982257380197,1714.4322387972625,2256.257282338402,2794.841281519802,3062.9239339576957,3596.6826687663115,4127.248585670964,4391.340220349425,4917.152691618775,5439.819921775433,5699.9799159318345,6217.964465142658,6732.850560336469,6989.137496210552,7519.764373366717,8028.554687147824,8281.807412759472,8786.039356602276,9287.255142132432
114,114,12594112.0,22.80645592358406,0.04384723357941398,21.350258180287764,45.06506527633698,68.63801589333168,80.37156043708185,103.7333170827703,126.95532923752346,138.5141932499654,172.02412614582965,205.33361008737228,221.9135602508724,254.92461991421766,287.7382153397594,304.07133389146384,338.1322370406339,373.52606990316093,390.1889089073568,432.95927345193115,485.03932701615884,510.9624136771963,562.5758739209849,871.1080593424601,1409.6920585238597,1677.7747109617535,2211.5334457703693,2742.0993626750214,3006.1909973534825,3532.0034686228323,4054.670698779491,4314.830692935892,4832.815242146716,5347.701337340527,5603.98827321461,6134.615150370775,6643.4054641518815,6896.65818976353,7400.8901336063345,7902.105919136489,8151.588391309723,8648.313687918988,9142.067703735298
