,index,blocknum,p0vs1,p1vs0,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
873,873,13689607.0,13.43774979979995,0.07441722125343389,0.9126052380785613,2.1399745919343367,3.357454921079384,4.562879662775119,5.756310789577738,6.937867700483621,8.10766851046708,9.264117268458376,10.68982792322966,12.106987571767869,13.510431485084448,36.81312530274609,52.57095145770262,68.1719920935056,83.61780749552116,98.90994206832072,113.91474343488619,128.72445835590418,143.3868212217174,157.90329832220175,163.1395944068106
874,874,13692052.0,13.427004435937954,0.07447677587142647,0.9621052380758971,2.1894745919316723,3.40695492107672,4.6123796627724545,5.805810789575074,6.987367700480957,8.157168510464416,9.313617268455712,10.739327923226995,12.156487571765206,13.559931485081783,36.14820125126297,51.9060274062195,67.50706804202248,82.95288344403804,98.2450180168376,113.24981938340308,128.05953430442108,142.72189717023429,157.23837427071862,162.47467035532748
875,875,13693735.0,13.33201506511285,0.0750074159919602,0.16102602249676706,1.3985028611973571,2.6258722150531324,3.8433525441981797,5.048777285893915,6.242208412696534,7.423765323602416,8.593566133585876,9.750014891577171,11.175725546348454,12.592885194886666,45.60041093038107,61.20145156618404,76.6472669681996,91.93940154099917,106.94420290756464,121.75391782858263,136.41628069439585,150.9327577948802,156.16905387948904,160.95032073021494
876,876,13699125.0,13.33201506511285,0.0750074159919602,0.059894710896292266,0.542100207849813,1.0217129363689634,1.4988765870734642,1.97135053607984,2.439123510902261,2.9022423107421838,3.3607532315203907,3.812989218624786,4.541493757596965,5.268384292870049,16.96137920491786,22.76429108260203,28.509465891722016,34.197478083934044,39.6937147735786,45.089471892445786,50.43154290694897,55.720462043714285,60.95675812832313,65.73802497904903
877,877,13709589.0,13.321354250986783,0.07506744293103118,0.07809259089531287,0.5602980878488336,1.039910816367984,1.5170744670724847,1.9895484160788608,2.4573213909012814,2.9204401907412043,3.3789511115194117,3.8311870986238064,4.559691637595986,5.28658217286907,16.718853832408964,22.52176571009313,28.26694051921312,33.95495271142515,39.451189401069705,44.84694651993689,50.189017534440076,55.47793667120539,60.71423275581424,65.49549960654014
878,878,13711854.0,13.040623833775383,0.07668344802723219,0.10759616364135188,0.559398593310057,1.041604090263578,1.5212168187827282,1.998380469487229,2.4708544184936048,2.938627393316026,3.4017461931559483,3.8602571139341557,4.312493101038551,5.04099764001073,16.177734648079692,21.922909457199676,27.610921649411708,33.10715833905626,38.50291545792345,43.84498647242663,49.13390560919195,54.370201693800794,59.15146854452669,63.885163472241366
879,879,13712498.0,12.945778628140966,0.0772452572166068,0.27431955638354105,0.7261219860522462,1.208327483005767,1.6879402115249174,2.165103862229418,2.637577811235794,3.105350786058215,3.5684695858981375,4.026980506676345,4.47921649378074,5.207721032752919,14.011348634562614,19.7565234436826,25.44453563589463,30.940772325539186,36.336529444406374,41.67860045890956,46.96751959567487,52.20381568028372,56.98508253100962,61.71877745872429
880,880,13714297.0,12.91603903788931,0.07742311687557552,0.3280373442467148,0.77983977391542,1.2620452708689407,1.7416579993880912,2.218821650092592,2.691295599098968,3.1590685739213886,3.6221873737613115,4.080698294539519,4.5329342816439135,5.2614388206160925,13.316709637320741,19.06188444644073,24.74989663865276,30.24613332829731,35.6418904471645,40.98396146166768,46.272880598433,51.509176683041844,56.29044353376774,61.024138461482416
881,881,13715183.0,12.621112794156085,0.07923231622357634,0.4026688478801736,0.8590117342181387,1.3108141638868438,1.7930196608403646,2.272632389359515,2.7497960400640156,3.2222699890703916,3.6900429638928123,4.153161763732736,4.611672684510943,5.063908671615337,12.2824821439736,17.97049433618563,23.466731025830182,28.86248814469737,34.20455915920056,39.49347829596587,44.72977438057472,49.51104123130062,54.24473615901529,58.93133223593147
882,882,13715732.0,12.511790818959721,0.07992460987156624,0.14180447337464835,0.6027334578694048,1.0590763442073698,1.510878773876075,1.9930842708295957,2.472696999348746,2.949860650053247,3.422334599059623,3.8901075738820436,4.3532263737219665,4.8117372945001735,15.456285166955139,20.95252185659969,26.348278975466876,31.690349989970063,36.979269126735375,42.21556521134422,46.99683206207012,51.73052698978479,56.41712306670098,61.05708922797181
883,883,13717354.0,12.469325086079019,0.08019680240083067,0.22185981139260746,0.682788795887364,1.139131682225329,1.590934111894034,2.073139608847555,2.552752337366705,3.029915988071206,3.502389937077582,3.970162911900003,4.433281711739926,4.891792632518133,14.45628516690132,19.952521856545875,25.34827897541306,30.690349989916246,35.97926912668156,41.215565211290404,45.9968320620163,50.730526989730976,55.417123066647164,60.05708922791799
884,884,13717956.0,12.344024998153742,0.0810108534412047,0.458040869964338,0.9189698544590944,1.3753127407970596,1.8271151704657647,2.3093206674192857,2.788933395938436,3.2660970466429364,3.7385709956493125,4.206343970471734,4.6694627703116565,5.1279736910898635,11.52600466435431,17.02224135399886,22.41799847286605,27.760069487369236,33.04898862413455,38.2852847087434,43.066551559469296,47.80024648718397,52.48684256410015,57.12680872537098
885,885,13718489.0,12.335387635945395,0.08106757805372844,0.00889247474998946,0.4744536299634545,0.9353826144582109,1.391725500796176,1.8435279304648813,2.325733427418402,2.8053461559375523,3.282509806642053,3.754983755648429,4.2227567304708495,4.685875530310772,16.819708535201347,22.21546565406853,27.557536668571718,32.84645580533704,38.082751889945875,42.864018740671774,47.59771366838645,52.284309745302636,56.92427590657346,61.446502326747286
886,886,13721926.0,12.23465605770019,0.08173503164158216,0.20103892684914315,0.6666000820626082,1.1275290665573647,1.5838719528953298,2.035674382564035,2.5178798795175554,2.997492608036706,3.4746562587412066,3.9471302077475827,4.414903182570003,4.878021982409926,14.459151949885339,19.854909068752523,25.19698008325571,30.485899220021025,35.72219530462987,40.50346215535577,45.23715708307044,49.923753159986624,54.56371932125746,59.085945741431274
887,887,13723127.0,12.408377883053067,0.08059071132623752,0.3355217937261823,0.7964507782209387,1.2527936645589037,1.704596094227609,2.18680159118113,2.66641431970028,3.1435779704047806,3.6160519194111567,4.083824894233578,4.546943694073501,5.005454614851708,13.042386818118654,18.538623507763205,23.934380626630393,29.27645164113358,34.56537077789889,39.80166686250774,44.582933713233636,49.31662864094831,54.0032247178645,58.643190879135325
888,888,13725498.0,12.419549891206312,0.08051821593857053,0.31552179372725886,0.7764507782220154,1.2327936645599804,1.6845960942286855,2.1668015911822063,2.6464143197013565,3.1235779704058575,3.5960519194122336,4.063824894234655,4.526943694074577,4.9854546148527845,13.29067723835328,18.786913927997833,24.182671046865018,29.524742061368205,34.813661198133524,40.04995728274236,44.83122413346826,49.564919061182934,54.25151513809912,58.89148129936995
889,889,13728995.0,12.461846108887515,0.08024493251339558,0.2359466451719941,0.6968756296667505,1.1532185160047157,1.6050209456734208,2.0872264426269416,2.566839171146092,3.0440028218505923,3.5164767708569684,3.9842497456793895,4.447368545519312,4.905879466297519,14.28067723840656,19.776913928051112,25.172671046918296,30.514742061421487,35.8036611981868,41.03995728279565,45.82122413352154,50.55491906123621,55.2415151381524,59.88148129942323
890,890,13734766.0,12.521803755617062,0.07986069894694024,0.12355946798510142,0.5844884524798579,1.040831338817823,1.492633768486528,1.9748392654400488,2.454451993959199,2.9316156446637,3.404089593670076,3.8718625684924968,4.33498136833242,4.793492289110627,15.68467239718938,21.180909086833935,26.57666620570112,31.918737220204306,37.20765635696962,42.44395244157847,47.22521929230437,51.95891422001904,56.64551029693522,61.285476458206055
891,891,13735347.0,12.647643652154313,0.07906611124592104,0.3535359027489477,0.8098787890869127,1.261681218755618,1.7438867157091387,2.223499444228289,2.7006630949327897,3.1731370439391657,3.6409100187615864,4.10402881860151,4.562539739379717,5.014775726484111,12.903264308709632,18.591276500921666,24.087513190566217,29.483270309433404,34.82534132393659,40.11426046070191,45.35055654531075,50.13182339603665,54.865518323751324,59.552114400667506
892,892,13737560.0,12.662829174764816,0.07897129355522343,0.32615687460485576,0.7824997609428208,1.234302190611526,1.7165076875650467,2.1961204160841974,2.673284066788698,3.145758015795074,3.6135309906174946,4.0766497904574175,4.5351607112356245,4.987396698340019,13.249764308728285,18.937776500940316,24.434013190584867,29.829770309452055,35.17184132395524,40.46076046072056,45.6970565453294,50.4783233960553,55.212018323769975,59.89861440068616
893,893,13738094.0,12.578276016245633,0.07950215106652432,0.019022870101822117,0.4799518545965786,0.9362947409345436,1.3880971706032488,1.8703026675567695,2.34991539607592,2.8270790467804208,3.299552995786797,3.7673259706092175,4.23044477044914,4.688955691227347,16.996706836323266,22.49294352596782,27.888700644835005,33.230771659338195,38.519690796103504,43.75598688071235,48.53725373143825,53.27094865915292,57.95754473606911,62.59751089733994
894,894,13738632.0,12.348963348843881,0.08097845719929363,0.44706720007878054,0.9079961845735369,1.364339070911502,1.8161415005802073,2.298346997533728,2.7779597260528783,3.255123376757379,3.727597325763755,4.195370300586176,4.658489100426099,5.117000021204306,11.66149861061663,17.157735300261184,22.553492419128368,27.895563433631555,33.18448257039687,38.42077865500571,43.20204550573161,47.935740433446284,52.62233651036247,57.2623026716333
895,895,13739840.0,12.135960534784743,0.08239974060015655,0.3909624348432744,0.8565235900567395,1.317452574551496,1.773795460889461,2.2255978905581664,2.707803387511687,3.187416116030837,3.664579766735338,4.137053715741714,4.604826690564135,5.067945490404058,12.144798583792653,17.54055570265984,22.882626717163028,28.17154585392834,33.40784193853719,38.18910878926309,42.92280371697776,47.60939979389394,52.24936595516477,56.77159237533859
896,896,13740380.0,12.131107363924208,0.08243270544071064,0.40136336484271457,0.8669245200561796,1.327853504550936,1.7841963908889011,2.2359988205576062,2.7182043175111272,3.1978170460302775,3.674980696734778,4.1474546457411545,4.615227620563575,5.078346420403498,12.018593832371062,17.414350951238248,22.756421965741435,28.04534110250675,33.28163718711559,38.06290403784149,42.796598965556164,47.48319504247235,52.12316120374318,56.645387623916996
897,897,13743767.0,11.942145656859896,0.08373704598265158,0.2956424504870402,0.7658823376414916,1.2314434928549567,1.692372477349713,2.1487153636876783,2.6005177933563832,3.082723290309904,3.5623360188290545,4.039499669533555,4.5119736185399315,4.979746593362352,12.890154720622915,18.232225735126104,23.521144871891416,28.75744095650026,33.53870780722616,38.27240273494083,42.95899881185702,47.59896497312785,52.121191393301665,56.598378071188804
898,898,13744858.0,11.864777297997378,0.08428308217540562,0.44505662047899824,0.9152965076334497,1.3808576628469147,1.8417866473416713,2.2981295336796363,2.7499319633483412,3.232137460301862,3.7117501888210125,4.188913839525513,4.661387788531889,5.12916076335431,11.111514790703128,16.453585805206316,21.742504941971628,26.978801026580474,31.760067877306373,36.49376280502104,41.18035888193723,45.82032504320806,50.34255146338188,54.81973814126902
899,899,13751523.0,11.906374691682416,0.08398862171695154,0.3652096505965268,0.8354495377509783,1.3010106929644434,1.7619396774591998,2.218282563797165,2.67008499346587,3.1522904904193907,3.6319032189385414,4.1090668696430415,4.581540818649418,5.049313793471839,12.060598165078101,17.402669179581288,22.691588316346603,27.92788440095545,32.70915125168135,37.44284617939602,42.1294422563122,46.76940841758303,51.29163483775685,55.76882151564399
900,900,13753687.0,11.893285534324832,0.08408105540844302,0.390299767630435,0.8605396547848865,1.3261008099983516,1.787029794493108,2.2433726808310728,2.695175110499778,3.177380607453299,3.6569933359724494,4.13415698667695,4.606630935683326,5.074403910505747,11.762018979376254,17.10408999387944,22.393009130644753,27.6293052152536,32.4105720659795,37.144266993694174,41.830863070610356,46.47082923188118,50.993055652055006,55.470242329942145
901,901,13754325.0,11.84936387906101,0.08439271594714871,0.010406086859812522,0.3907992979396139,0.7786957932451355,1.1627328462277933,1.5429488648054022,1.919381853804403,2.2920694624619995,2.6959473040007462,3.0980117130669176,3.4983986260859035,3.894859738443456,13.135460213247159,17.46740807286836,21.756254438165076,25.599498390225783,29.40450341710016,33.17164978033337,36.901314416048706,40.52229652585943,44.1072059810217,47.65644678144667
902,902,13759565.0,11.684636800916794,0.08558246328388561,0.2772030904978776,0.657596301577679,1.0454927968832006,1.4295298498658584,1.809745868443467,2.186178857442468,2.558866466100065,2.962744307638811,3.364808716704983,3.765195629723969,4.161656742081521,9.996056241442268,14.32800410106347,18.616850466360187,22.460094418420894,26.26509944529527,30.03224580852848,33.76191044424382,37.38289255405454,40.96780200921681,44.51704280964178
903,903,13761115.0,11.684636800916794,0.08558246328388561,0.2772030904978776,0.657596301577679,1.0454927968832006,1.4295298498658584,1.809745868443467,2.186178857442468,2.558866466100065,2.962744307638811,3.364808716704983,3.765195629723969,4.161656742081521,9.996056241442268,14.32800410106347,18.616850466360187,22.460094418420894,26.26509944529527,30.03224580852848,33.76191044424382,37.38289255405454,40.96780200921681,44.51704280964178
904,904,13764476.0,11.646142973879057,0.08586533775541684,0.3383231604945879,0.7187163715743893,1.106612866879911,1.4906499198625687,1.8708659384401773,2.2472989274391786,2.619986536096775,3.0238643776355216,3.425928786701693,3.826315699720679,4.222776812078232,9.283032883269119,13.614980742890321,17.903827108187038,21.747071060247745,25.55207608712212,29.31922245035533,33.04888708607067,36.66986919588139,40.25477865104366,43.804019451468626
905,905,13765080.0,11.619388961625017,0.0860630454237024,0.0026617883549756674,0.3829374504921866,0.7633306615719879,1.1512271568775096,1.5352642098601672,1.915480228437776,2.291913217436777,2.664600826094374,3.06847866763312,3.4705430766992915,3.870929989718278,13.095952661479107,17.384799026775823,21.22804297883653,25.033048005710906,28.800194368944116,32.52985900465946,36.150841114470175,39.735750569632444,43.28499137005741,46.79891838339708
906,906,13768004.0,11.424680940153253,0.08752979669527522,0.3275199383374906,0.7077956004747016,1.0881888115545029,1.4760853068600246,1.8601223598426821,2.240338378420291,2.6167713674192923,2.9894589760768886,3.393336817615635,3.7954012266818067,4.195788139700793,9.352883083886335,13.641729449183051,17.484973401243757,21.289978428118133,25.05712479135134,28.786789427066683,32.407771536877405,35.99268099203967,39.54192179246464,43.0558488058043
907,907,13768004.0,11.424680940153253,0.08752979669527522,0.3275199383374906,0.7077956004747016,1.0881888115545029,1.4760853068600246,1.8601223598426821,2.240338378420291,2.6167713674192923,2.9894589760768886,3.393336817615635,3.7954012266818067,4.195788139700793,9.352883083886335,13.641729449183051,17.484973401243757,21.289978428118133,25.05712479135134,28.786789427066683,32.407771536877405,35.99268099203967,39.54192179246464,43.0558488058043
908,908,13770556.0,11.424680940153253,0.08752979669527522,0.3275199383374906,0.7077956004747016,1.0842876386256193,1.4683217763784076,1.8485349009933991,2.224965037953628,2.5976498136644084,2.966626502482487,3.36683034657364,3.7652573133312597,4.162042975466411,9.352883083886335,13.641729449183051,17.484973401243757,21.289978428118133,25.05712479135134,28.786789427066683,32.407771536877405,35.99268099203967,39.54192179246464,43.0558488058043
909,909,13772639.0,11.483092715834767,0.08708455332952562,0.22943206265035843,0.6097077247875694,0.986199762938487,1.3702339006912754,1.750447025306267,2.1268771622664957,2.499561937977276,2.8685386267953548,3.268742470886508,3.6671694376441275,4.063955099779279,10.476402172470562,14.76524853776728,18.608492489827984,22.41349751670236,26.18064387993557,29.91030851565091,33.53129062546164,37.1162000806239,40.665440881048866,44.179367894388534
910,910,13774285.0,11.58226819785191,0.08633887446894588,0.06439770398591611,0.444673366123127,0.8211654042740447,1.205199542026833,1.5854126666418247,1.9618428036020532,2.334527579312834,2.7035042681309127,3.1037081122220656,3.502135078979685,3.8989207411148366,12.379732312790814,16.66857867808753,20.511822630148238,24.316827657022614,28.083974020255823,31.813638655971165,35.43462076578189,39.01953022094415,42.56877102136912,46.082698034708784
911,911,13775822.0,11.583426424671694,0.08633024144480139,0.06226634767139293,0.44254200980860386,0.8190340479595215,1.2030681857123098,1.5832813103273016,1.95971144728753,2.3323962229983106,2.701372911816389,3.1015767559075424,3.500003722665162,3.8967893848003134,12.404420437792144,16.69326680308886,20.536510755149568,24.341515782023944,28.10866214525715,31.83832678097249,35.45930889078321,39.04421834594548,42.59345914637045,46.10738615971012
912,912,13776407.0,11.669457400780708,0.08569378726495872,0.30143942936330453,0.6779314675142222,1.0619656052670106,1.4421787298820021,1.8186088668422309,2.1912936425530116,2.56027033137109,2.960474175462243,3.3589011422198625,3.755686804355014,4.148582496984972,9.713043032879623,14.044990892500826,18.333837257797544,22.177081209858247,25.982086236732624,29.749232599965833,33.478897235681174,37.0998793454919,40.68478880065416,44.234029601079136
913,913,13777886.0,11.690480287897783,0.08553968488661838,0.2675358667275198,0.6440279048784374,1.0280620426312257,1.4082751672462175,1.784705304206446,2.1573900799172265,2.526366768735305,2.9265706128264584,3.324997579584078,3.7217832417192294,4.114678934349187,10.109043032900937,14.440990892522139,18.729837257818858,22.57308120987956,26.378086236753937,30.145232599987146,33.87489723570249,37.49587934551321,41.08078880067548,44.630029601100446
914,914,13778752.0,11.86715037210475,0.08426622808712592,0.3582003590667309,0.7422344968195193,1.122447621434511,1.4988777583947395,1.8715625341055202,2.2405392229235988,2.640743067014752,3.039170033772371,3.435955695907523,3.82885138853748,4.217837886783441,9.100303038680686,13.475785533082151,17.80773339270335,22.09657975800007,25.939823710060775,29.74482873693515,33.511975100168364,37.2416397358837,40.86262184569443,44.44753130085669
915,915,13780198.0,11.919478254314292,0.08389628964154089,0.2740365624379045,0.6568107892029008,1.0357765385293094,1.4109717111489524,1.7824338100251986,2.150199987227822,2.5492053638829226,2.9464457875850547,3.342056712400735,3.7337893559267306,4.121624377058727,10.056197021839521,14.416890041702654,18.734195577270857,23.00854530495114,26.83743685628737,30.628232283774985,34.381310428891595,38.09704682011155,41.70423926709912,45.2754962620964
916,916,13789327.0,12.12383124635921,0.08248217743052967,0.33804814739122807,0.7170138967176367,1.0922090693372797,1.4636711682135257,1.8314373454161492,2.23044272207125,2.627683145773382,3.023294070589062,3.415026714115058,3.8028617352470544,4.18683793564796,9.620445173939725,14.024961763337624,18.385654783200756,22.702960318768955,26.977310046449244,30.806201597785467,34.59699702527308,38.350075170389694,42.06581156160965,45.673004008597225
917,917,13790640.0,12.165120359895386,0.08220222820784319,0.2725444173059164,0.6515101666323251,1.026705339251968,1.398167438128214,1.7659336153308376,2.164938991985938,2.5621794156880706,2.9577903405037507,3.349522984029746,3.7373580051617425,4.121334205562648,10.41597861999057,14.820495209388467,19.1811882292516,23.498493764819802,27.772843492500087,31.601735043836314,35.39253047132393,39.14560861644054,42.861345007660496,46.468537454648065
918,918,13791169.0,12.167553505618569,0.0821857902279397,0.26888618234870176,0.6478519316751105,1.0230471042947533,1.3945092031709996,1.762275380373623,2.1612807570287234,2.558521180730856,2.954132105546536,3.3458647490725313,3.7336997702045283,4.1176759706054336,10.460487470713938,14.865004060111835,19.225697079974967,23.54300261554317,27.817352343223455,31.64624389455968,35.4370393220473,39.19011746716391,42.905853858383864,46.51304630537143
919,919,13796264.0,12.215097237161372,0.08186590582003316,0.19299538630220128,0.57196113562861,0.9471563082482529,1.318618407124499,1.6863845843271226,2.0853899609822233,2.4826303846843554,2.8782413095000354,3.2699739530260308,3.6578089741580277,4.041785174558933,11.385750964020579,15.790267553418476,20.15096057328161,24.46826610884981,28.742615836530096,32.57150738786632,36.36230281535394,40.115380960470546,43.8311173516905,47.43830979867808
920,920,13797781.0,12.302128672053888,0.08128674529893745,0.05771934971372877,0.4366850990401374,0.8118802716597804,1.1833423705360264,1.55110854773865,1.9501139243937506,2.347354348095883,2.742965272911563,3.1346979164375584,3.522532937569555,3.90650913797046,13.04417165376499,17.448688243162888,21.80938126302602,26.12668679859422,30.401036526274506,34.22992807761073,38.02072350509835,41.773801650214956,45.48953804143491,49.09673048842249
921,921,13798691.0,12.327988993104608,0.08111623076231883,0.017527672072162485,0.39649342139857113,0.7716885940182141,1.1431506928944601,1.5109168700970836,1.9099222467521844,2.3071626704543164,2.7027735952699965,3.0945062387959923,3.482341259927989,3.8663174603288937,13.539171653791627,17.943688243189523,22.304381263052658,26.62168679862086,30.896036526301145,34.72492807763737,38.51572350512499,42.2688016502416,45.984538041461555,49.59173048844912
922,922,13801666.0,12.353903675170615,0.08094607391264036,0.35645037655734724,0.7316455491769902,1.1031076480532362,1.47087382525586,1.8698792019109605,2.2671196256130925,2.6627305504287726,3.0544631939547684,3.442298215086765,3.82627441548767,4.206430179545598,9.58460020403452,14.033380593860853,18.437897183258748,22.798590203121883,27.115895738690085,31.39024546637037,35.21913701770659,39.00993244519421,42.76301059031082,46.478746981530776
923,923,13810569.0,12.48679349282544,0.0800846110392209,0.15371624382898155,0.5289114164486245,0.9003735153248706,1.2681396925274941,1.6671450691825946,2.064385492884727,2.459996417700407,2.8517290612264024,3.2395640823583993,3.623540282759304,4.0036960468172325,12.10277677058425,16.55155716041058,20.95607374980848,25.31676676967161,29.634072305239812,33.9084220329201,37.73731358425633,41.52810901174394,45.281187156860554,48.99692354808051
924,924,13811776.0,12.404656114066759,0.08061489095743733,0.2797793138221954,0.6549744864418384,1.0264365853180846,1.394202762520708,1.7932081391758086,2.1904485628779407,2.586059487693621,2.9777921312196165,3.365627152351613,3.7496033527525183,4.129759116810447,10.533777250370342,14.982557640196672,19.38707422959457,23.747767249457702,28.065072785025905,32.33942251270619,36.16831406404241,39.959109491530036,43.71218763664664,47.4279240278666
925,925,13816537.0,12.134747060078737,0.08240798057421655,0.32084058447317615,0.6998063337995848,1.0750015064192278,1.4464636052954738,1.8142297824980973,2.213235159153198,2.6104755828553303,3.0060865076710104,3.3978191511970057,3.7856541723290023,4.169630372729907,9.829165789111167,14.233682378509064,18.594375398372197,22.9116809339404,27.186030661620684,31.01492221295691,34.80571764044453,38.55879578556114,42.27453217678109,45.88172462376866
926,926,13817128.0,12.004403431372003,0.0833027651658745,0.14148128039948643,0.5242555071644828,0.9032212564908915,1.2784164291105344,1.6498785279867805,2.017644705189404,2.4166500818445047,2.8138905055466368,3.209501430362317,3.601234073888312,3.989069095020309,11.641891761302412,16.002584781165545,20.319890316733748,24.594240044414033,28.423131595750256,32.21392702323787,35.96700516835448,39.68274155957444,43.289934006562014,46.861191001559284
927,927,13822034.0,12.004403431372003,0.0833027651658745,0.14144004702906,0.5242142737940563,0.903180023120465,1.278375195740108,1.649837294616354,2.0176034718189775,2.416608848474078,2.8138492721762103,3.2094601969918903,3.601192840517886,3.9890278616498827,11.642386761302438,16.00307978116557,20.320385316733773,24.594735044414058,28.423626595750285,32.2144220232379,35.96750016835451,39.68323655957447,43.290429006562036,46.86168600155931
928,928,13823107.0,12.21631874688509,0.08185772004802834,0.19148934232498518,0.5704550916513939,0.9456502642710368,1.317112363147283,1.6848785403499065,2.0838839170050067,2.4811243407071393,2.8767352655228193,3.2684679090488147,3.6563029301808117,4.040279130581717,11.40414983503078,15.80866642442868,20.16935944429181,24.486664979860013,28.761014707540298,32.589906258876525,36.38070168636414,40.13377983148075,43.84951622270071,47.456708669688275
929,929,13823655.0,12.305819679731666,0.08126236415173975,0.05231286388980205,0.4312786132162107,0.8064737858358537,1.1779358847120998,1.5457020619147233,1.9447074385698238,2.341947862271956,2.7375587870876363,3.1292914306136317,3.517126451745628,3.9011026521465335,13.110697110453174,17.51521369985107,21.875906719714205,26.193212255282404,30.467561982962692,34.29645353429892,38.087248961786536,41.840327106903146,45.5560634981231,49.16325594511067
930,930,13825068.0,12.106870605850657,0.08259772756774562,0.3651959538729591,0.7441617031993678,1.1193568758190107,1.490818974695257,1.8585851518978804,2.257590528552981,2.654830952255113,3.0504418770707935,3.442174520596789,3.8300095417287854,4.21398574212969,9.291533350988761,13.696049940386658,18.056742960249792,22.37404849581799,26.64839822349828,30.477289774834503,34.26808520232212,38.02116334743873,41.736899738658686,45.34409218564626
931,931,13825876.0,12.064572738033913,0.08288731161174662,0.04841210040449567,0.431186327169492,0.8101520764959006,1.1853472491155437,1.5568093479917897,1.9245755251944132,2.323580901849514,2.720821325551646,3.116432250367326,3.5081648938933214,3.8959999150253184,12.761952562187616,17.122645582050747,21.43995111761895,25.714300845299235,29.54319239663546,33.33398782412308,37.08706596923969,40.802802360459644,44.40999480744721,47.98125180244449
932,932,13827520.0,12.027232337058397,0.0831446480765814,0.10515816040144145,0.4879323871664378,0.8668981364928464,1.2420933091124895,1.6135554079887355,1.981321585191359,2.3803269618464595,2.7775673855485916,3.173178310364272,3.5649109538902675,3.952745975022264,12.07836753831454,16.439060558177673,20.756366093745875,25.03071582142616,28.859607372762387,32.650402800250006,36.40348094536661,40.119217336586566,43.72640978357414,47.29766677857142
933,933,13828623.0,11.98401430064947,0.08344449321508281,0.1722286002097865,0.5550028269747829,0.9339685763011915,1.3091637489208345,1.6806258477970806,2.0483920249997043,2.4473974016548046,2.8446378253569367,3.240248750172617,3.6319813936986125,4.0198164148306095,11.273078101837735,15.633771121700866,19.95107665726907,24.225426384949355,28.054317936285578,31.845113363773198,35.598191508889805,39.31392790010976,42.921120347097336,46.492377342094606
934,934,13829631.0,11.950507667088303,0.08367845348980445,0.22515550020693784,0.6079297269719341,0.9868954762983428,1.3620906489179858,1.7335527477942319,2.1013189249968556,2.500324301651956,2.8975647253540884,3.2931756501697684,3.684908293695764,4.07274331482776,10.63963493570471,15.000327955567842,19.317633491136043,23.591983218816328,27.420874770152555,31.211670197640174,34.964748342756785,38.68048473397674,42.28767718096431,45.858934175961586
935,935,13831719.0,11.946923231699149,0.08370355953628868,0.23035696020665788,0.6131311869716543,0.9920969362980628,1.367292108917706,1.738754207793952,2.1065203849965757,2.505525761651676,2.902766185353808,3.2983771101694885,3.690109753695484,4.077944774827481,10.57747880898731,14.938171828850443,19.255477364418645,23.52982709209893,27.358718643435154,31.149514070922773,34.90259221603938,38.618328607259336,42.22552105424691,45.79677804924418
936,936,13835203.0,11.877835080610767,0.08419042638775039,0.6260415733246812,1.322138138944729,2.0113087730890666,2.6936224003806424,3.3691472220779994,3.736913399280623,4.135918775935724,4.533159199637856,4.9287701244535365,5.320502767979532,5.708337789111528,17.09952940880396,25.138159042989965,33.09680691386052,40.976268786387394,48.37440277369928,55.6989279306616,62.950576249803675,70.13007332231349,77.16656311620702,84.13299706534481
937,937,13836021.0,11.934982876647759,0.08378730077247294,0.46149218109675055,1.1575887467167985,1.846759380861136,2.5290730081527117,3.204597829850069,3.5723640070526925,3.971369383707793,4.368609807409925,4.764220732225605,5.155953375751601,5.543788396883597,19.058837187400005,27.097466821586007,35.05611469245656,42.935576564983435,50.33371055229532,57.65823570925764,64.90988402839972,72.08938110090953,79.12587089480307,86.09230484394085
938,938,13840478.0,11.937369992572918,0.08377054582560235,0.4531985126036122,1.14929507822366,1.8384657123679977,2.5207793396595735,3.1963041613569305,3.5640703385595542,3.9630757152146545,4.360316138916787,4.755927063732467,5.1476597072584624,5.535494728390459,19.157837187405335,27.196466821591336,35.15511469246189,43.03457656498876,50.432710552300655,57.75723570926297,65.00888402840505,72.18838110091487,79.22487089480839,86.19130484394617
939,939,13840983.0,12.023624888870966,0.08316959396542695,0.20619552979270622,0.9022920954127541,1.5914627295570918,2.2737763568486673,2.949301178546025,3.317067355748648,3.716072732403749,4.113313156105881,4.508924080921561,4.900656724447557,5.288491745579553,22.117170260911493,30.1557998950975,38.11444776596805,45.99390963849493,53.392043625806814,60.71656878276913,67.96821710191121,75.14771417442103,82.18420396831455,89.15063791745234
940,940,13845161.0,12.030840867588513,0.08311970967000598,0.18359329647358227,0.8796898620936301,1.5688604962379677,2.2511741235295437,2.9266989452269008,3.294465122429524,3.6934704990846248,4.090710922786757,4.486321847602437,4.878054491128433,5.265889512260429,22.38902465680641,30.427654290992415,38.38630216186297,46.26576403438984,53.66389802170173,60.98842317866405,68.24007149780613,75.41956857031595,82.45605836420947,89.42249231334725
