,index,blocknum,p0vs1,p1vs0,SUSHI-slippagemap_01,SUSHI-slippagemap_2,SUSHI-slippagemap_3,SUSHI-slippagemap_4,SUSHI-slippagemap_5,SUSHI-slippagemap_6,SUSHI-slippagemap_7,SUSHI-slippagemap_8,SUSHI-slippagemap_9,SUSHI-slippagemap_10,SUSHI-slippagemap_11,SUSHI-slippagemap_12,SUSHI-slippagemap_13,SUSHI-slippagemap_14,SUSHI-slippagemap_15,SUSHI-slippagemap_16,SUSHI-slippagemap_17,SUSHI-slippagemap_18,SUSHI-slippagemap_19,SUSHI-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
2155,2155,13820797.0,0.001447129851705594,691.0229920427633,626.2376076156364,1338.7157135346629,2046.9319400682357,2399.4498176358784,3101.321025593698,3798.9938096836863,4146.263654537019,4837.685882538131,5524.972173863076,5867.072130208555,6548.200889150024,7225.255351727102,7562.262345026172,8236.099156903972,8918.56893239905,9258.27140214221,9934.626816249329,10606.977573044776,10941.643270225131,11607.970330361737,1.6821301019607466,2.708549315290763,3.2194542658509024,4.2366776183414725,5.247816252473707,5.75111512760921,6.753194821164912,7.459192766181079,7.665780297684532,8.077100840099659,8.48596094111599,8.689472954163525,9.094670015780444,9.497443311137575,9.697925585830609,10.097090356484864,10.49386741353604,10.691365045042215,11.084587307126322,11.475457433366827
2156,2156,13821812.0,0.0014659178092080133,682.1664855414143,567.2057770206075,1275.4220035541803,1979.4018609835346,2329.811089079642,3027.483873169631,3720.983387267397,4066.1759460240755,4753.462237349021,5436.637380674734,5776.690952635968,6453.745415213046,7128.17616415524,7464.5892203899175,8147.058995884994,8825.446433488674,9163.116879735273,9835.46763653072,10503.79656688057,10836.460393847683,11498.80165507864,1.7732629264939417,2.8058588742461805,3.319838282302883,4.3431830381363365,5.360406390626906,5.866734040458173,6.874843899894644,7.876923593450345,8.375713319158132,8.789509069969967,9.200829612385093,9.405566282335117,9.81320172644896,10.218398788065878,10.420087510869871,10.821654358116042,11.220819128770298,11.419505222267658,11.81509381732765,12.208316079411755
2157,2157,13822427.0,0.0014656246696178432,682.3029256601874,578.0877891503571,1286.30401568393,1990.2838731132842,2340.693101209392,3038.3658852993804,3731.865399397147,4077.057958153825,4764.3442494787705,5447.519392804484,5787.572964765718,6464.627427342795,7139.05817628499,7475.471232519667,8157.9410080147445,8836.328445618425,9173.998891865023,9846.34964866047,10514.67857901032,10847.342405977432,11509.68366720839,1.7573115973281008,2.7899075450803394,3.303886953137042,4.327231708970496,5.3444550614610655,5.850782711292332,6.858892570728803,7.860972264284505,8.359761989992291,8.773557740804126,9.184878283219252,9.389614953169277,9.797250397283118,10.202447458900037,10.40413618170403,10.805703028950202,11.204867799604457,11.403553893101817,11.799142488161808,12.192364750245915
2158,2158,13823588.0,0.0014562750897706177,686.6834480822665,604.657208003049,1315.0011836617182,2021.0960290956648,2372.5580089573764,3072.3268517977917,3767.909865996805,4114.139535241239,4803.490671438392,5488.718341668341,5829.793528648576,6508.882092814851,7183.908556485959,7521.332312129081,8199.492076807028,8879.917613601998,9218.602581462517,9892.952642943486,10563.289481684918,10896.952714854411,11561.283876836107,1.7158755851018017,2.745378593844128,3.257818399117442,4.278097925490463,5.292274351999418,5.797085336300386,6.802175567733884,7.801253630699378,8.008461850007759,8.421018127322588,8.831106593876363,9.03523002494267,9.441644465803641,9.845627822411117,10.046712394964254,10.447076402250122,10.845045533808904,11.04313649736272,11.437540154124788,11.829584584560605
2159,2159,13824282.0,0.0014448164108591666,692.1294584447206,361.7196380697211,1076.3382666055827,1786.6822422642517,2140.2592101305554,2844.23906755991,3544.0079104003253,3892.321079746006,4585.820593843772,5275.1717300409255,5618.299443925396,6301.47458725111,6980.563151417384,7318.582621789421,7993.013370731615,8671.173135409563,9011.89620246137,9690.28364006505,10364.633701546021,10700.304843107097,11368.633773456946,2.061156448202022,3.0845012040354756,3.593875779848357,4.608052206357312,5.616162065793783,6.117953422091778,7.117031485057272,7.530827235869105,7.736795981680481,8.146884448234257,8.554519892348099,8.757422320161535,9.16140567676901,9.562972524015182,9.762854256608016,10.160823388166797,10.556411983226788,10.753318008482681,11.145362438918498,11.530013411592224
2160,2160,13825016.0,0.00141748364285416,705.4755129212355,430.030424946259,1151.1092859403789,1867.8748816390028,2224.648270566629,2934.992246225298,3641.087091659245,3992.549071520956,4692.317914361372,5387.900928560385,5734.130597804819,6423.481734001972,7108.709404231921,7449.784591212157,8128.873155378431,8803.899619049538,9141.323374692662,9819.483139370608,10499.908676165578,10838.593644026098,11512.943705507067,1.950439224957052,2.964615651466007,3.469426635766975,4.474516867200473,5.473594930165967,5.680803149474347,6.093359426789176,6.503447893342951,6.707571324409259,7.113985765270229,7.517969121877705,7.719053694430842,8.11941770171671,8.517386833275491,8.715477796829308,9.109881453591377,9.501925884027193,9.697067816660095,10.0755182391489,10.451690472091306
2161,2161,13825635.0,0.0014170584827961497,705.6871767400827,452.12594972352935,1173.2048107176493,1889.9704064162731,2246.7437953438994,2957.0877710025684,3663.182616436515,4014.6445962982266,4714.413439138642,5409.996453337655,5756.226122582089,6445.577258779243,7130.804929009192,7471.8801159894265,8150.968680155701,8825.995143826809,9163.418899469933,9841.578664147879,10522.004200942847,10860.689168803367,11535.039230284337,1.9191224671218852,2.93329889363084,3.438109877931808,4.443200109365306,5.442278172330799,5.64948639163918,6.0620426689540095,6.472131135507785,6.676254566574093,7.0826690074350624,7.486652364042539,7.687736936595676,8.088100943881544,8.486070075440324,8.68416103899414,9.07856469575621,9.470609126192027,9.665751058824927,10.044201481313735,10.42037371425614
2162,2162,13826387.0,0.0014837622637356644,673.9624159751189,559.9506465205067,1263.930503949861,1963.6993467902764,2312.012516135957,3005.5120302337236,3694.863166430877,4037.990880315347,4721.166023641061,5400.254587807335,5738.274058179372,6412.704807121566,7090.864571799513,7431.587638851321,8109.975076455002,8784.325137935972,9119.996279497047,9788.325209846897,10452.65637182859,10783.330298044966,11442.030462647062,1.7896644496870526,2.828474314289591,3.3455466613562064,4.375049670098533,5.398394425931986,5.907769001744867,6.921945428253823,7.930055287690293,8.431846643988289,9.430924706953782,9.844720457765616,10.050689203576992,10.460777670130767,10.86841311424461,11.071315542058045,11.475298898665521,11.876865745911692,12.076747478504526,12.474716610063307,12.8703052051233
2163,2163,13827179.0,0.0015055830055945073,664.1945321408111,401.6820791570027,1101.4509219974182,1797.0339361964313,2143.2636054408654,2832.6147416380186,3517.8424118679677,3858.9175988482025,4538.006163014477,5213.032626685585,5550.456382328708,6228.6161470066545,6909.041683801624,7247.726651662143,7922.076713143114,8592.413551884545,8926.076785054038,9590.407947035734,10250.765269481992,10579.782037854204,11234.86201212046,2.033380566698117,3.078441707744153,3.598625721458582,4.634323919413307,5.663826928155633,6.176266733428947,7.196546259801968,8.210722686310923,8.71553367061189,9.72062390204539,10.719701965010882,10.926910184319263,11.339466461634093,11.749554928187868,11.953678359254175,12.360092800115146,12.764076156722622,12.965160729275759,13.365524736561627,13.763493868120408
2164,2164,13828503.0,0.0014647456025151965,682.7124097746695,616.3387144056267,1324.5549409391995,2028.5347983685538,2378.9440264646614,3076.61681055465,3770.1163246524166,4115.308883409095,4802.59517473404,5485.770318059754,5825.823890020987,6502.878352598065,7177.309101540259,7513.722157774937,8196.191933270014,8874.579370873695,9212.249817120291,9884.600573915739,10552.929504265589,10885.593331232702,11547.93459246366,1.701264866427956,2.7338608141801948,3.2478402222368974,4.271184978070351,5.28840833056092,5.794735980392188,6.802845839828659,7.80492553338436,8.303715259092147,8.71751100990398,9.128831552319106,9.333568222269133,9.741203666382974,10.146400727999891,10.348089450803887,10.749656298050056,11.148821068704313,11.347507162201673,11.743095757261663,12.13631801934577
2165,2165,13829023.0,0.0014679714286598515,681.2121683546153,485.00294451532324,1193.219171048896,1897.1990284782503,2247.608256574358,2945.2810406643466,3638.780554762113,3983.9731135187913,4671.259404843737,5354.43454816945,5694.4881201306835,6371.5425827077615,7045.973331649956,7382.386387884633,8064.85616337971,8743.243600983391,9080.914047229988,9753.264804025437,10421.593734375285,10754.257561342398,11416.598822573356,1.8938537819509957,2.9264497297032346,3.440429137759937,4.46377389359339,5.480997246083961,5.987324895915227,6.995434755351698,7.997514448907399,8.496304174615187,8.910099925427021,9.321420467842147,9.526157137792172,9.933792581906014,10.33898964352293,10.540678366326926,10.942245213573097,11.341409984227353,11.540096077724712,11.935684672784703,12.32890693486881
2166,2166,13829716.0,0.0014452498991283612,691.9218611280346,701.09898086944,1413.5770867884664,2121.7933133220395,2474.311190889682,3176.182398847501,3873.8551829374896,4221.125027790822,4912.547255791935,5599.833547116879,5941.933503462358,6623.062262403827,7300.116724980905,7637.123718279976,8310.960530157776,8993.430305652853,9333.132775396014,10009.488189503132,10681.83894629858,11016.504643478936,11682.831703615542,1.5738624045265912,2.6002816178566075,3.111186568416747,4.128409920907317,5.139548555039552,5.642847430175054,6.6449271237307554,7.350925068746924,7.5575126002503765,7.968833142665503,8.377693243681836,8.58120525672937,8.986402318346288,9.389175613703419,9.589657888396452,9.98882265905071,10.385599716101884,10.58309734760806,10.976319609692167,11.367189735932671
2167,2167,13830250.0,0.0014231646478156923,702.6593876785967,553.5988086524345,1272.5178259015383,1987.1364544373998,2342.8411714288,3051.0573979623728,3755.0372553917273,4105.4464834878345,4803.119267577823,5496.61878167559,5841.8113404322685,6529.097631757213,7212.272775082927,7552.326347044161,8229.380809621238,8903.811558563433,9240.22461479811,9922.694390293187,10601.081827896867,10938.752274143466,11611.103030938913,1.778422241949937,2.795645594440507,3.3019732442717737,4.310083103708244,5.312162797263945,5.810952522971733,6.224748273783566,6.6360688161986925,6.840805486148718,7.248440930262561,7.653637991879478,7.855326714683472,8.256893561929642,8.6560583325839,8.854744426081258,9.25033302114125,9.643555283225357,9.83928347683296,10.223934449506686,10.601244080748016
2168,2168,13830781.0,0.0014163501660639372,706.0400909042276,479.914806302146,1200.9936672962658,1917.7592629948897,2274.532651922516,2984.8766275811854,3690.971473015132,4042.4334528768436,4742.2022957172585,5437.785309916272,5784.014979160706,6473.36611535786,7158.593785587808,7499.6689725680435,8178.757536734318,8853.784000405425,9191.207756048549,9869.367520726495,10549.793057521465,10888.478025381984,11562.828086862954,1.8797525856188584,2.893929012127814,3.3987399964287817,4.403830227862279,5.4029082908277735,5.610116510136153,6.022672787450983,6.432761254004758,6.636884685071066,7.043299125932036,7.447282482539512,7.648367055092649,8.048731062378517,8.446700193937298,8.644791157491115,9.039194814253184,9.431239244689,9.626381177321901,10.004831599810707,10.381003832753112
2169,2169,13831523.0,0.001415500653318536,706.4638208789055,517.5136856301028,1238.5925466242227,1955.3581423228466,2312.131531250473,3022.475506909142,3728.570352343089,4080.0323322048002,4779.801175045216,5475.384189244229,5821.613858488663,6510.964994685816,7196.192664915765,7537.267851896,8216.356416062274,8891.382879733383,9228.806635376506,9906.966400054453,10587.39193684942,10926.07690470994,11600.426966190911,1.8265131182868213,2.8406895447957763,3.3455005290967446,4.350590760530243,5.349668823495736,5.556877042804116,5.969433320118945,6.37952178667272,6.583645217739028,6.990059658599999,7.394043015207475,7.595127587760612,7.99549159504648,8.39346072660526,8.591551690159077,8.985955346921147,9.377999777356962,9.573141709989864,9.951592132478671,10.327764365421075
2170,2170,13832886.0,0.0014163501660639372,706.0400909042276,477.25723284192884,1198.3360938360488,1915.1016895346727,2271.875078462299,2982.219054120968,3688.3138995549148,4039.775879416626,4739.544722257042,5435.127736456055,5781.357405700489,6470.708541897642,7155.936212127591,7497.011399107826,8176.0999632741,8851.126426945208,9188.550182588331,9866.709947266278,10547.135484061248,10885.820451921767,11560.170513402738,1.883516922783158,2.8976933492921133,3.402504333593081,4.407594565026579,5.406672627992073,5.613880847300453,6.026437124615282,6.436525591169057,6.640649022235365,7.047063463096335,7.451046819703811,7.6521313922569485,8.052495399542817,8.450464531101598,8.648555494655415,9.042959151417483,9.4350035818533,9.6301455144862,10.008595936975007,10.384768169917413
2171,2171,13833466.0,0.0014025384131363533,712.9929495220043,710.9849134788857,1434.2301742373904,2153.149191486494,2510.9944310947294,3223.4725370137558,3931.6887635473286,4284.206641114972,4986.077849072791,5683.750633162779,6031.020478016111,6722.442706017224,7409.728997342169,7751.828953687648,8432.957712629117,9110.012175206195,9447.019168505265,10120.855980383067,10803.325755878142,11143.028225621303,11819.383639728421,1.5514266821820604,2.562565316314295,3.065864191449798,4.0679438850055,4.773941830021667,4.98052936152512,5.391849903940246,5.80071000495658,6.004222018004114,6.409419079621031,6.812192374978163,7.012674649671196,7.411839420325452,7.808616477376629,8.006114108882803,8.39933637096691,8.790206497207414,8.97971553724824,9.357025168489569,9.73207062489428
2172,2172,13834095.0,0.0013749051432600027,727.3229028941774,469.77004498978454,1201.746140550308,1929.3436873635503,2291.50874828665,3012.5876092807703,3729.353204979394,4086.1265939070204,4796.470569565689,5502.565414999636,5854.027394861348,6553.796237701763,7249.379251900777,7595.60892114521,8284.960057342363,8970.187727572313,9311.262914552548,9990.351478718821,10665.37794238993,11002.801698033052,11680.961462711,1.875685263279951,2.8747633262454446,3.081971545553825,3.494527822868654,3.9046162894224294,4.108739720488737,4.515154161349707,4.919137517957183,5.12022209051032,5.520586097796189,5.918555229354969,6.116646192908786,6.511049849670854,6.9030942801066715,7.098236212739573,7.476686635228379,7.8528588681707845,8.04010034042644,8.412902391225172,8.783474424629802
2173,2173,13834888.0,0.0013835939522408407,722.755399718552,445.3943656269317,1171.1265779060338,1892.5176755620416,2251.59337566799,2966.521387660551,3677.17288410715,4030.9029428112763,4735.187579534248,5435.259364921981,5783.723332094787,6477.523057214512,7167.17267982274,7510.448937461402,8193.919829366363,8873.30239588894,9211.468195290761,9884.764059396692,10555.4586927801,10890.01208032432,11568.779212863563,1.8990555180682125,2.8955722688883623,3.3915930145449242,3.7998756622385854,4.205716079349118,4.407724992014804,4.8099294083000315,5.209727929261343,5.408729503334571,5.804946176168935,6.198792775871843,6.394831725411227,6.785149795791687,7.173133060435687,7.366253518917022,7.745712430905556,8.11786105903347,8.303096130414156,8.671903449881242,9.038504651585965
2174,2174,13835627.0,0.0013664075260781555,731.8460861161872,482.8149801157376,1212.914439111992,1938.646651391094,2299.8832103486207,3019.1134491530506,3734.0414611456117,4089.900159574605,4798.423016296337,5502.707653019307,5853.268563712181,6551.243405579848,7245.0431306995715,7590.385142593982,8277.969010946463,8961.439902851424,9301.640726344274,9978.988268775822,10652.284132881752,10987.420266390669,11657.532153809381,1.8402128223181649,2.5406811009354615,2.744516215668388,3.1503566327789208,3.553769389559874,3.754569961729834,4.1543684826911464,4.551775529829939,4.749586729598737,5.143433329301646,5.534924027500281,5.72979034922149,6.117773613865489,6.503436080753405,6.690352984335359,7.062501612463271,7.4324169377579175,7.616544003311044,7.983145205015768,8.347553472395933
2175,2175,13837269.0,0.0013908070178632187,719.0070133068215,494.54030599039896,1218.098669579513,1937.328908383943,2295.3290738643404,3008.1156188054974,3716.6384755272293,4069.3089906899327,4771.484022943074,5469.45886481074,5816.879045452715,6508.6006018248745,7196.184470177355,7538.432486541139,8219.856185575167,8897.203728006714,9234.356602193484,9905.635725621562,10575.747613040274,10915.640223195045,11592.374207761262,1.8345210470076188,2.834031623013027,3.331542660831051,4.032010939448348,4.439070627456922,4.6416864712918064,5.04509922807276,5.446098908833403,5.645698321204033,6.043105368342825,6.438135226951136,6.6347631678145325,7.0262538660131675,7.415402785321679,7.609103452378375,7.994765919266291,8.368039833353194,8.553831450976157,8.923746776270804,9.291449382812747
2176,2176,13838477.0,0.0013869183992473917,721.0229531475304,666.559905794198,1390.118269383312,2109.348508187742,2467.3486736681393,3180.1352186092963,3888.658075331028,4241.328590493732,4943.503622746873,5641.478464614539,5988.898645256514,6680.620201628674,7368.204069981154,7710.452086344938,8391.875785378965,9069.223327810514,9406.376201997284,10077.655325425361,10747.767212844072,11087.659822998843,11764.393807565062,1.5956039308132846,2.5951145068186925,3.0926255446367166,3.7930938232540137,4.200153511262588,4.4027693550974725,4.806182111878426,5.207181792639068,5.406781205009698,5.804188252148491,6.199218110756802,6.3958460516201985,6.7873367498188335,7.176485669127345,7.370186336184041,7.755848803071957,8.12912271715886,8.314914334781824,8.684829660076469,9.052532266618412
2177,2177,13839507.0,0.0013572836509504285,736.7656711253811,522.6469803854133,1254.9399305540396,1982.8525358257345,2345.174340457322,3066.56543811333,3783.641303699676,4140.56915021184,4851.220646658438,5557.621220525269,5909.235342085536,6609.307127473269,7305.191275288051,7651.5708197658,8341.22044237403,9026.744716376475,9367.967591917652,10047.35015844023,10722.66883202882,11058.81182194798,11729.506455331388,1.7825857530342413,2.1908684007279025,2.3940929740035504,2.7987177305041206,3.2009221467893485,3.401121255380031,3.799722241823887,4.195938914658251,4.393157573497764,4.785824463900544,5.176142534281005,5.370425131868307,5.757246257406339,6.136705169394873,6.3230621798998214,6.6940888689034725,7.0628961883705585,7.246471729359374,7.611974822227265,7.97529156194234
2178,2178,13840780.0,0.001361361411601454,734.558796421031,707.5941692085427,1437.6936282047968,2163.425840483899,2524.6623994414254,3243.8926382458553,3958.8206502384164,4314.67934866741,5023.202205389141,5727.486842112113,6078.047752804987,6776.022594672652,7469.822319792377,7815.164331686788,8502.748200039268,9186.21909194423,9526.419915437078,10203.767457868627,10877.063321974558,11212.199455483475,11882.311342902185,1.5336340698909774,2.2341023485082743,2.4379374632412008,2.843777880351733,3.247190637132687,3.447991209302647,3.8477897302639588,4.245196777402752,4.44300797717155,4.836854576874459,5.228345275073094,5.423211596794303,5.8111948614383016,6.196857328326217,6.383774231908171,6.755922860036084,7.12583818533073,7.309965250883857,7.676566452588581,8.040974719968746
2179,2179,13842183.0,0.001353759473080333,738.6836582754307,681.8902522697341,1414.1832024383605,2142.0958077100554,2504.417612341643,3225.808709997651,3942.884575583997,4299.812422096161,5010.4639185427595,5716.864492409589,6068.478613969856,6768.550399357589,7464.434547172372,7810.814091650121,8500.463714258349,9185.987988260795,9527.210863801973,10206.59343032455,10881.91210391314,11218.055093832301,11888.749727215707,1.566709945489657,1.974992593183318,2.1782171664589662,2.5828419229595365,2.9850463392447644,3.185245447835447,3.583846434279303,3.980063107113667,4.17728176595318,4.569948656355959,4.96026672673642,5.154549324323723,5.541370449861755,5.920829361850289,6.107186372355237,6.478213061358888,6.847020380825975,7.03059592181479,7.39609901468268,7.7594157543977555
2180,2180,13843264.0,0.0013530827963603418,739.0530739803215,717.9671857977922,1450.2601359664186,2178.1727412381138,2540.494545869701,3261.885643525709,3978.961509112055,4335.889355624218,5046.540852070818,5752.941425937647,6104.555547497915,6804.627332885648,7500.51148070043,7846.891025178179,8536.540647786407,9222.064921788853,9563.287797330031,10242.670363852609,10917.989037441199,11254.13202736036,11924.826660743765,1.5178803544698238,1.926163002163485,2.129387575439133,2.5340123319397034,2.9362167482249313,3.136415856815614,3.53501684325947,3.9312335160938345,4.128452174933347,4.521119065336126,4.911437135716588,5.10571973330389,5.492540858841922,5.871999770830455,6.058356781335404,6.429383470339054,6.798190789806141,6.981766330794957,7.347269423662848,7.710586163377923
2181,2181,13844251.0,0.0013944276398506492,717.1401164330804,698.0665877519663,1419.4576854079742,2136.53355099432,2493.4613975064835,3204.1128939530827,3910.5134678199124,4262.127589380179,4962.199374767913,5658.083522582695,6004.463067060444,6694.112689668673,7379.636963671119,7720.859839212296,8400.242405734874,9075.561079323463,9411.704069242625,10082.398702626031,10756.844700325024,11095.719222709495,11770.426165502475,1.55366424468422,2.556177685537164,3.0551833985392896,4.048715182013876,4.456997829707537,4.660222402983185,5.064847159483755,5.467051575768983,5.667250684359666,6.0658516708035215,6.462068343637886,6.659287002477399,7.051953892880178,7.442271963260639,7.636554560847942,8.023375686385974,8.402834598374508,8.589191608879457,8.960218297883106,9.329025617350194
2182,2182,13844944.0,0.001403099512659523,712.7078236272331,686.8117099250122,1406.0419487294423,2120.969960722003,2476.828659150997,3185.351515872728,3889.636152595699,4240.197063288573,4938.1719051562395,5631.971630275963,5977.313642170374,6664.897510522855,7348.368402427815,7688.569225920665,8365.916768352214,9039.212632458144,9374.34876596706,10044.460653385773,10723.227785925015,11061.087248106762,11733.773191858409,1.5711890009937923,2.5767144026101354,3.0772192656134183,4.073736016433568,4.774204295050865,4.978039409783791,5.383879826894324,5.787292583675277,5.988093155845237,6.387891676806549,6.785298723945342,6.9831099237141405,7.376956523417049,7.768447221615684,7.963313543336893,8.351296807980892,8.736959274868807,8.923876178450762,9.296024806578675,9.66594013187332
2183,2183,13845512.0,0.001377244352809802,726.0875660588753,724.1750385069394,1449.9072507860415,2171.2983484420492,2530.374048547998,3245.302060540559,3955.9535569871578,4309.683615691284,5013.9682524142545,5714.040037801989,6062.504004974795,6756.303730094519,7445.953352702748,7789.22961034141,8472.70050224637,9152.083068768949,9490.24886817077,10163.5447322767,10834.239365660105,11168.792753204329,11847.55988574357,1.5141900353507933,2.510706786170943,3.006727531827505,3.415010179521166,3.820850596631699,4.022859509297384,4.425063925582612,4.824862446543924,5.023864020617151,5.420080693451515,5.813927293154425,6.009966242693808,6.400284313074269,6.788267577718267,6.981388036199603,7.3608469481881365,7.73299557631605,7.918230647696736,8.287037967163823,8.653639168868548
2184,2184,13846328.0,0.001354165641536395,738.462097491582,666.304317651109,1398.5972678197354,2126.5098730914306,2488.831677723018,3210.2227753790257,3927.2986409653718,4284.226487477536,4994.877983924134,5701.278557790964,6052.892679351232,6752.964464738965,7448.8486125537465,7795.228157031495,8484.877779639724,9170.40205364217,9511.624929183348,10191.007495705926,10866.326169294514,11202.469159213677,11873.163792597083,1.5878141295631243,1.9960967772567855,2.1993213505324336,2.603946107033004,3.0061505233182317,3.206349631908914,3.6049506183527704,4.0011672911871345,4.198385950026648,4.591052840429427,4.981370910809888,5.175653508397191,5.5624746339352225,5.941933545923756,6.128290556428705,6.499317245432355,6.868124564899442,7.051700105888258,7.417203198756148,7.780519938471223
2185,2185,13847069.0,0.0013557915343535454,737.5765187063288,591.8164357214523,1324.1093858900786,2052.0219911617737,2414.343795793361,3135.7348934493693,3852.810759035715,4209.738605547879,4920.390101994478,5626.790675861307,5978.404797421575,6678.476582809308,7374.36073062409,7720.740275101839,8410.389897710067,9095.914171712513,9437.137047253691,10116.519613776269,10791.838287364859,11127.98127728402,11798.675910667425,1.6887485346921045,2.0970311823857655,2.300255755661414,2.704880512161984,3.107084928447212,3.307284037037894,3.7058850234817506,4.102101696316115,4.299320355155627,4.691987245558407,5.082305315938868,5.27658791352617,5.663409039064202,6.042867951052736,6.2292249615576845,6.600251650561336,6.9690589700284225,7.152634511017237,7.518137603885128,7.881454343600203
2186,2186,13848542.0,0.0013421676375275251,745.0634123783155,478.9283739847176,1215.6280466935098,1947.9209968621362,2312.423194486317,3038.155406765419,3759.5465044214266,4118.622204527375,4833.550216519936,5544.201712966535,5897.931771670661,6602.216408393632,7302.288193781365,7650.752160954172,8344.551886073896,9034.201508682125,9377.477766320788,10060.948658225749,10740.331224748326,11078.497024150147,11751.792888256077,1.255494266647623,1.6613346837581555,1.8633435964238414,2.2655480127090692,2.665346533670381,2.864348107743608,3.2605647805779725,3.654411380280881,3.8504503298202644,4.240768400200725,4.6287516648447244,4.8218721233260595,5.201331035314594,5.573479663442506,5.758714734823193,6.12752205429028,6.494123255995004,6.676600688146985,7.039917427862061,7.401060924222268
2187,2187,13849148.0,0.0013400219935607797,746.2564083315866,578.6283739793514,1315.3280466881436,2047.6209968567698,2412.1231944809506,3137.8554067600526,3859.2465044160604,4218.322204522009,4933.25021651457,5643.901712961168,5997.631771665295,6701.916408388266,7401.988193775999,7750.452160948806,8444.25188606853,9133.90150867676,9477.17776631542,10160.648658220383,10840.031224742961,11178.19702414478,11851.492888250712,1.1217829936862986,1.5276234107968312,1.729632323462517,2.1318367397477447,2.5316352607090566,2.7306368347822834,3.126853507616648,3.520700107319557,3.7167390568589402,4.1070571272394005,4.4950403918834,4.688160850364736,5.067619762353269,5.4397683904811815,5.625003461861868,5.993810781328955,6.360411983033679,6.542889415185661,6.906206154900737,7.267349651260943
2188,2188,13849676.0,0.0013491647360838166,741.1993311526007,526.2422257591447,1260.7352619472058,1990.83472094346,2354.2451285909747,3077.8034921800886,3797.0337309845186,4155.033896464916,4867.820441406073,5576.343298127805,5929.013813290509,6631.18884554365,7329.163687411316,7676.583868053291,8368.30542442545,9055.88929277793,9398.137309141715,10079.561008175742,10756.90855060729,11094.06142479406,11765.340548222137,1.4844265250905786,1.8914862130991532,2.0941020569340374,2.497514813714991,2.898514494475634,3.098113906846263,3.4955209539850562,3.890550812593367,4.087178753456763,4.478669451655398,4.86781837096391,5.061519038020606,5.447181504908522,5.820455418995424,6.006247036618388,6.3761623619130345,6.743864968454977,6.926890629170885,7.291298896551051,7.65352739303755
2189,2189,13850539.0,0.0013755927333358967,726.9593505157146,435.3478511808755,1163.2604564525705,1886.8188200416846,2246.973358740166,2964.049224326512,3676.835769267669,4031.6285672852746,4738.029141152105,5440.2041734052455,5789.7150481001045,6485.599195914887,7177.320752287046,7521.628363000865,8207.15263700331,8888.576336037337,9227.758079067065,9903.076752655656,10574.355876083733,10909.914375958222,11584.360373657217,1.9090272377759787,2.902559021250565,3.1070065542112997,3.514066242219874,3.9186909987204444,4.120094842835712,4.521094523596354,4.919695510040211,5.118100983105777,5.513130841714088,5.905797732116867,6.1012494807761195,6.490398400084631,6.877219525622663,7.069761534029243,7.443035448116145,7.814062137119796,7.998742391033756,8.366444997575698,8.731948090443588
2190,2190,13851383.0,0.0014061895749090478,711.1416681244276,549.9075995152205,1269.1378383196504,1984.0658503122115,2339.924548741205,3048.4474054629363,3752.7320421859076,4103.292952878782,4801.267794746447,5495.067519866172,5840.4095317605825,6527.993400113063,7211.464292018024,7551.665115510873,8229.012657942421,8902.308522048352,9237.444655557269,9907.55654297598,10586.323675515223,10924.18313769697,11596.869081448616,1.7634982927815044,2.769023694397848,3.2695285574011304,4.26604530822128,4.966513586838577,5.170348701571503,5.576189118682036,5.97960187546299,6.180402447632949,6.580200968594261,6.977608015733054,7.175419215501853,7.569265815204761,7.960756513403396,8.155622835124605,8.543606099768605,8.92926856665652,9.116185470238474,9.488334098366387,9.858249423661032
2191,2191,13852052.0,0.001457586261732789,686.0657418732753,550.0226365682155,1256.4232104350453,1958.5982426881867,2308.109117383046,3003.993265197828,3695.7148215699876,4040.0224322838058,4725.546706286252,5406.970405320279,5746.152148350006,6421.470821938597,7092.749945366674,7428.308445241164,8102.754442940157,8779.488427506376,9116.335908117608,9787.027490731625,10453.727734506072,10785.580835866771,11446.307983835733,1.781060173456087,2.804848001738674,3.3144430499427795,4.329058599073303,5.33760492907327,5.839613506922931,6.83912408292834,7.832655866402926,8.03710339936366,8.444163087372235,8.848787843872806,9.050191687988073,9.451191368748717,9.849792355192571,10.048197828258138,10.443227686866448,10.835894577269228,11.03134632592848,11.420495245236992,11.807316370775023
