,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20,USDT-slippagemap_01,USDT-slippagemap_2,USDT-slippagemap_3,USDT-slippagemap_4,USDT-slippagemap_5,USDT-slippagemap_6,USDT-slippagemap_7,USDT-slippagemap_8,USDT-slippagemap_9,USDT-slippagemap_10,USDT-slippagemap_11,USDT-slippagemap_12,USDT-slippagemap_13,USDT-slippagemap_14,USDT-slippagemap_15,USDT-slippagemap_16,USDT-slippagemap_17,USDT-slippagemap_18,USDT-slippagemap_19,USDT-slippagemap_20
2132,2132,16471689.0,0.9998026733013067,1.0001973656442043,1934111.48493514,1934111.48493514,1934111.48493514,1934111.48493514,1934111.48493514,1934111.48493514,1934111.48493514,1934111.48493514,1934111.48493514,1934111.48493514,1934111.48493514,1934111.48493514,1934111.48493514,1934111.48493514,1934111.48493514,1934111.48493514,1934111.48493514,1934111.48493514,1934111.48493514,1934111.48493514,1759749.7159402138,1759749.7159402138,1759749.7159402138,1759749.7159402138,1759749.7159402138,1759749.7159402138,1759749.7159402138,1759749.7159402138,1759749.7159402138,1759749.7159402138,1759749.7159402138,1759749.7159402138,1759749.7159402138,1759749.7159402138,1759749.7159402138,1759749.7159402138,1759749.7159402138,1759749.7159402138,1759749.7159402138,1759749.7159402138
2133,2133,16472211.0,0.9997027030310036,1.0002973853807686,2061880.368745801,2061880.368745801,2061880.368745801,2061880.368745801,2061880.368745801,2061880.368745801,2061880.368745801,2061880.368745801,2061880.368745801,2061880.368745801,2061880.368745801,2061880.368745801,2061880.368745801,2061880.368745801,2061880.368745801,2061880.368745801,2061880.368745801,2061880.368745801,2061880.368745801,2061880.368745801,1618132.4113698278,1618132.4113698278,1618132.4113698278,1618132.4113698278,1618132.4113698278,1618132.4113698278,1618132.4113698278,1618132.4113698278,1618132.4113698278,1618132.4113698278,1618132.4113698278,1618132.4113698278,1618132.4113698278,1618132.4113698278,1618132.4113698278,1618132.4113698278,1618132.4113698278,1618132.4113698278,1618132.4113698278,1618132.4113698278
2134,2134,16472718.0,0.9997027030310036,1.0002973853807686,2074414.4588899591,2074414.4588899591,2074414.4588899591,2074414.4588899591,2074414.4588899591,2074414.4588899591,2074414.4588899591,2074414.4588899591,2074414.4588899591,2074414.4588899591,2074414.4588899591,2074414.4588899591,2074414.4588899591,2074414.4588899591,2074414.4588899591,2074414.4588899591,2074414.4588899591,2074414.4588899591,2074414.4588899591,2074414.4588899591,1605601.1135315544,1605601.1135315544,1605601.1135315544,1605601.1135315544,1605601.1135315544,1605601.1135315544,1605601.1135315544,1605601.1135315544,1605601.1135315544,1605601.1135315544,1605601.1135315544,1605601.1135315544,1605601.1135315544,1605601.1135315544,1605601.1135315544,1605601.1135315544,1605601.1135315544,1605601.1135315544,1605601.1135315544,1605601.1135315544
2135,2135,16473492.0,0.9997027030310036,1.0002973853807686,2072375.642803388,2072375.642803388,2072375.642803388,2072375.642803388,2072375.642803388,2072375.642803388,2072375.642803388,2072375.642803388,2072375.642803388,2072375.642803388,2072375.642803388,2072375.642803388,2072375.642803388,2072375.642803388,2072375.642803388,2072375.642803388,2072375.642803388,2072375.642803388,2072375.642803388,2072375.642803388,1607639.4691502764,1607639.4691502764,1607639.4691502764,1607639.4691502764,1607639.4691502764,1607639.4691502764,1607639.4691502764,1607639.4691502764,1607639.4691502764,1607639.4691502764,1607639.4691502764,1607639.4691502764,1607639.4691502764,1607639.4691502764,1607639.4691502764,1607639.4691502764,1607639.4691502764,1607639.4691502764,1607639.4691502764,1607639.4691502764
2136,2136,16474054.0,0.9997027030310036,1.0002973853807686,2160002.919455021,2160002.919455021,2160002.919455021,2160002.919455021,2160002.919455021,2160002.919455021,2160002.919455021,2160002.919455021,2160002.919455021,2160002.919455021,2160002.919455021,2160002.919455021,2160002.919455021,2160002.919455021,2160002.919455021,2160002.919455021,2160002.919455021,2160002.919455021,2160002.919455021,2160002.919455021,1520034.179560199,1520034.179560199,1520034.179560199,1520034.179560199,1520034.179560199,1520034.179560199,1520034.179560199,1520034.179560199,1520034.179560199,1520034.179560199,1520034.179560199,1520034.179560199,1520034.179560199,1520034.179560199,1520034.179560199,1520034.179560199,1520034.179560199,1520034.179560199,1520034.179560199,1520034.179560199
2137,2137,16474580.0,0.9997027030310036,1.0002973853807686,2155971.510129807,2155971.510129807,2155971.510129807,2155971.510129807,2155971.510129807,2155971.510129807,2155971.510129807,2155971.510129807,2155971.510129807,2155971.510129807,2155971.510129807,2155971.510129807,2155971.510129807,2155971.510129807,2155971.510129807,2155971.510129807,2155971.510129807,2155971.510129807,2155971.510129807,2155971.510129807,1524064.4786485347,1524064.4786485347,1524064.4786485347,1524064.4786485347,1524064.4786485347,1524064.4786485347,1524064.4786485347,1524064.4786485347,1524064.4786485347,1524064.4786485347,1524064.4786485347,1524064.4786485347,1524064.4786485347,1524064.4786485347,1524064.4786485347,1524064.4786485347,1524064.4786485347,1524064.4786485347,1524064.4786485347,1524064.4786485347
2138,2138,16475408.0,0.9997027030310036,1.0002973853807686,2167613.560238245,2167613.560238245,2167613.560238245,2167613.560238245,2167613.560238245,2167613.560238245,2167613.560238245,2167613.560238245,2167613.560238245,2167613.560238245,2167613.560238245,2167613.560238245,2167613.560238245,2167613.560238245,2167613.560238245,2167613.560238245,2167613.560238245,2167613.560238245,2167613.560238245,2167613.560238245,1512425.660669169,1512425.660669169,1512425.660669169,1512425.660669169,1512425.660669169,1512425.660669169,1512425.660669169,1512425.660669169,1512425.660669169,1512425.660669169,1512425.660669169,1512425.660669169,1512425.660669169,1512425.660669169,1512425.660669169,1512425.660669169,1512425.660669169,1512425.660669169,1512425.660669169,1512425.660669169
2139,2139,16475976.0,0.9997027030310036,1.0002973853807686,2176737.034128213,2176737.034128213,2176737.034128213,2176737.034128213,2176737.034128213,2176737.034128213,2176737.034128213,2176737.034128213,2176737.034128213,2176737.034128213,2176737.034128213,2176737.034128213,2176737.034128213,2176737.034128213,2176737.034128213,2176737.034128213,2176737.034128213,2176737.034128213,2176737.034128213,2176737.034128213,1503304.7751670522,1503304.7751670522,1503304.7751670522,1503304.7751670522,1503304.7751670522,1503304.7751670522,1503304.7751670522,1503304.7751670522,1503304.7751670522,1503304.7751670522,1503304.7751670522,1503304.7751670522,1503304.7751670522,1503304.7751670522,1503304.7751670522,1503304.7751670522,1503304.7751670522,1503304.7751670522,1503304.7751670522,1503304.7751670522
2140,2140,16476482.0,0.9997027030310036,1.0002973853807686,2149780.6460228963,2149780.6460228963,2149780.6460228963,2149780.6460228963,2149780.6460228963,2149780.6460228963,2149780.6460228963,2149780.6460228963,2149780.6460228963,2149780.6460228963,2149780.6460228963,2149780.6460228963,2149780.6460228963,2149780.6460228963,2149780.6460228963,2149780.6460228963,2149780.6460228963,2149780.6460228963,2149780.6460228963,2149780.6460228963,1530253.656344278,1530253.656344278,1530253.656344278,1530253.656344278,1530253.656344278,1530253.656344278,1530253.656344278,1530253.656344278,1530253.656344278,1530253.656344278,1530253.656344278,1530253.656344278,1530253.656344278,1530253.656344278,1530253.656344278,1530253.656344278,1530253.656344278,1530253.656344278,1530253.656344278,1530253.656344278
2141,2141,16477036.0,0.9997027030310036,1.0002973853807686,2145396.7904797546,2145396.7904797546,2145396.7904797546,2145396.7904797546,2145396.7904797546,2145396.7904797546,2145396.7904797546,2145396.7904797546,2145396.7904797546,2145396.7904797546,2145396.7904797546,2145396.7904797546,2145396.7904797546,2145396.7904797546,2145396.7904797546,2145396.7904797546,2145396.7904797546,2145396.7904797546,2145396.7904797546,2145396.7904797546,1534860.363669208,1534860.363669208,1534860.363669208,1534860.363669208,1534860.363669208,1534860.363669208,1534860.363669208,1534860.363669208,1534860.363669208,1534860.363669208,1534860.363669208,1534860.363669208,1534860.363669208,1534860.363669208,1534860.363669208,1534860.363669208,1534860.363669208,1534860.363669208,1534860.363669208,1534860.363669208
2142,2142,16477622.0,0.9997027030310036,1.0002973853807686,2159054.6000654204,2159054.6000654204,2159054.6000654204,2159054.6000654204,2159054.6000654204,2159054.6000654204,2159054.6000654204,2159054.6000654204,2159054.6000654204,2159054.6000654204,2159054.6000654204,2159054.6000654204,2159054.6000654204,2159054.6000654204,2159054.6000654204,2159054.6000654204,2159054.6000654204,2159054.6000654204,2159054.6000654204,2159054.6000654204,1521206.2683924038,1521206.2683924038,1521206.2683924038,1521206.2683924038,1521206.2683924038,1521206.2683924038,1521206.2683924038,1521206.2683924038,1521206.2683924038,1521206.2683924038,1521206.2683924038,1521206.2683924038,1521206.2683924038,1521206.2683924038,1521206.2683924038,1521206.2683924038,1521206.2683924038,1521206.2683924038,1521206.2683924038,1521206.2683924038
2143,2143,16478164.0,0.9997027030310036,1.0002973853807686,2150968.86350057,2150968.86350057,2150968.86350057,2150968.86350057,2150968.86350057,2150968.86350057,2150968.86350057,2150968.86350057,2150968.86350057,2150968.86350057,2150968.86350057,2150968.86350057,2150968.86350057,2150968.86350057,2150968.86350057,2150968.86350057,2150968.86350057,2150968.86350057,2150968.86350057,2150968.86350057,1529289.7928082536,1529289.7928082536,1529289.7928082536,1529289.7928082536,1529289.7928082536,1529289.7928082536,1529289.7928082536,1529289.7928082536,1529289.7928082536,1529289.7928082536,1529289.7928082536,1529289.7928082536,1529289.7928082536,1529289.7928082536,1529289.7928082536,1529289.7928082536,1529289.7928082536,1529289.7928082536,1529289.7928082536,1529289.7928082536
2144,2144,16478892.0,0.9997027030310036,1.0002973853807686,2156076.9181814254,2156076.9181814254,2156076.9181814254,2156076.9181814254,2156076.9181814254,2156076.9181814254,2156076.9181814254,2156076.9181814254,2156076.9181814254,2156076.9181814254,2156076.9181814254,2156076.9181814254,2156076.9181814254,2156076.9181814254,2156076.9181814254,2156076.9181814254,2156076.9181814254,2156076.9181814254,2156076.9181814254,2156076.9181814254,1524183.1311687243,1524183.1311687243,1524183.1311687243,1524183.1311687243,1524183.1311687243,1524183.1311687243,1524183.1311687243,1524183.1311687243,1524183.1311687243,1524183.1311687243,1524183.1311687243,1524183.1311687243,1524183.1311687243,1524183.1311687243,1524183.1311687243,1524183.1311687243,1524183.1311687243,1524183.1311687243,1524183.1311687243,1524183.1311687243
2145,2145,16479446.0,0.9997027030310036,1.0002973853807686,2174513.324414607,2174513.324414607,2174513.324414607,2174513.324414607,2174513.324414607,2174513.324414607,2174513.324414607,2174513.324414607,2174513.324414607,2174513.324414607,2174513.324414607,2174513.324414607,2174513.324414607,2174513.324414607,2174513.324414607,2174513.324414607,2174513.324414607,2174513.324414607,2174513.324414607,2174513.324414607,1505751.87991993,1505751.87991993,1505751.87991993,1505751.87991993,1505751.87991993,1505751.87991993,1505751.87991993,1505751.87991993,1505751.87991993,1505751.87991993,1505751.87991993,1505751.87991993,1505751.87991993,1505751.87991993,1505751.87991993,1505751.87991993,1505751.87991993,1505751.87991993,1505751.87991993,1505751.87991993
2146,2146,16479971.0,0.9998026733013067,1.0001973656442043,1990589.8157053867,1990589.8157053867,1990589.8157053867,1990589.8157053867,1990589.8157053867,1990589.8157053867,1990589.8157053867,1990589.8157053867,1990589.8157053867,1990589.8157053867,1990589.8157053867,1990589.8157053867,1990589.8157053867,1990589.8157053867,1990589.8157053867,1990589.8157053867,1990589.8157053867,1990589.8157053867,1990589.8157053867,1990589.8157053867,1703504.6644150133,1703504.6644150133,1703504.6644150133,1703504.6644150133,1703504.6644150133,1703504.6644150133,1703504.6644150133,1703504.6644150133,1703504.6644150133,1703504.6644150133,1703504.6644150133,1703504.6644150133,1703504.6644150133,1703504.6644150133,1703504.6644150133,1703504.6644150133,1703504.6644150133,1703504.6644150133,1703504.6644150133,1703504.6644150133
2147,2147,16480543.0,0.9998026733013067,1.0001973656442043,2009333.3561245468,2009333.3561245468,2009333.3561245468,2009333.3561245468,2009333.3561245468,2009333.3561245468,2009333.3561245468,2009333.3561245468,2009333.3561245468,2009333.3561245468,2009333.3561245468,2009333.3561245468,2009333.3561245468,2009333.3561245468,2009333.3561245468,2009333.3561245468,2009333.3561245468,2009333.3561245468,2009333.3561245468,2009333.3561245468,1684764.5703738467,1684764.5703738467,1684764.5703738467,1684764.5703738467,1684764.5703738467,1684764.5703738467,1684764.5703738467,1684764.5703738467,1684764.5703738467,1684764.5703738467,1684764.5703738467,1684764.5703738467,1684764.5703738467,1684764.5703738467,1684764.5703738467,1684764.5703738467,1684764.5703738467,1684764.5703738467,1684764.5703738467,1684764.5703738467
2148,2148,16481089.0,0.9997027030310036,1.0002973853807686,2134263.9419894894,2134263.9419894894,2134263.9419894894,2134263.9419894894,2134263.9419894894,2134263.9419894894,2134263.9419894894,2134263.9419894894,2134263.9419894894,2134263.9419894894,2134263.9419894894,2134263.9419894894,2134263.9419894894,2134263.9419894894,2134263.9419894894,2134263.9419894894,2134263.9419894894,2134263.9419894894,2134263.9419894894,2134263.9419894894,1545990.2653431585,1545990.2653431585,1545990.2653431585,1545990.2653431585,1545990.2653431585,1545990.2653431585,1545990.2653431585,1545990.2653431585,1545990.2653431585,1545990.2653431585,1545990.2653431585,1545990.2653431585,1545990.2653431585,1545990.2653431585,1545990.2653431585,1545990.2653431585,1545990.2653431585,1545990.2653431585,1545990.2653431585,1545990.2653431585
2149,2149,16481689.0,0.9997027030310036,1.0002973853807686,2143994.6374515775,2143994.6374515775,2143994.6374515775,2143994.6374515775,2143994.6374515775,2143994.6374515775,2143994.6374515775,2143994.6374515775,2143994.6374515775,2143994.6374515775,2143994.6374515775,2143994.6374515775,2143994.6374515775,2143994.6374515775,2143994.6374515775,2143994.6374515775,2143994.6374515775,2143994.6374515775,2143994.6374515775,2143994.6374515775,1536262.141558314,1536262.141558314,1536262.141558314,1536262.141558314,1536262.141558314,1536262.141558314,1536262.141558314,1536262.141558314,1536262.141558314,1536262.141558314,1536262.141558314,1536262.141558314,1536262.141558314,1536262.141558314,1536262.141558314,1536262.141558314,1536262.141558314,1536262.141558314,1536262.141558314,1536262.141558314
2150,2150,16482215.0,0.9997027030310036,1.0002973853807686,2138009.2837979957,2138009.2837979957,2138009.2837979957,2138009.2837979957,2138009.2837979957,2138009.2837979957,2138009.2837979957,2138009.2837979957,2138009.2837979957,2138009.2837979957,2138009.2837979957,2138009.2837979957,2138009.2837979957,2138009.2837979957,2138009.2837979957,2138009.2837979957,2138009.2837979957,2138009.2837979957,2138009.2837979957,2138009.2837979957,1542245.906808111,1542245.906808111,1542245.906808111,1542245.906808111,1542245.906808111,1542245.906808111,1542245.906808111,1542245.906808111,1542245.906808111,1542245.906808111,1542245.906808111,1542245.906808111,1542245.906808111,1542245.906808111,1542245.906808111,1542245.906808111,1542245.906808111,1542245.906808111,1542245.906808111,1542245.906808111
2151,2151,16482782.0,0.9997027030310036,1.0002973853807686,2113694.2835884513,2113694.2835884513,2113694.2835884513,2113694.2835884513,2113694.2835884513,2113694.2835884513,2113694.2835884513,2113694.2835884513,2113694.2835884513,2113694.2835884513,2113694.2835884513,2113694.2835884513,2113694.2835884513,2113694.2835884513,2113694.2835884513,2113694.2835884513,2113694.2835884513,2113694.2835884513,2113694.2835884513,2113694.2835884513,1566554.6700019697,1566554.6700019697,1566554.6700019697,1566554.6700019697,1566554.6700019697,1566554.6700019697,1566554.6700019697,1566554.6700019697,1566554.6700019697,1566554.6700019697,1566554.6700019697,1566554.6700019697,1566554.6700019697,1566554.6700019697,1566554.6700019697,1566554.6700019697,1566554.6700019697,1566554.6700019697,1566554.6700019697,1566554.6700019697
2152,2152,16483297.0,0.9997027030310036,1.0002973853807686,2123058.6358591733,2123058.6358591733,2123058.6358591733,2123058.6358591733,2123058.6358591733,2123058.6358591733,2123058.6358591733,2123058.6358591733,2123058.6358591733,2123058.6358591733,2123058.6358591733,2123058.6358591733,2123058.6358591733,2123058.6358591733,2123058.6358591733,2123058.6358591733,2123058.6358591733,2123058.6358591733,2123058.6358591733,2123058.6358591733,1557192.6787744635,1557192.6787744635,1557192.6787744635,1557192.6787744635,1557192.6787744635,1557192.6787744635,1557192.6787744635,1557192.6787744635,1557192.6787744635,1557192.6787744635,1557192.6787744635,1557192.6787744635,1557192.6787744635,1557192.6787744635,1557192.6787744635,1557192.6787744635,1557192.6787744635,1557192.6787744635,1557192.6787744635,1557192.6787744635
2153,2153,16483835.0,0.9997027030310036,1.0002973853807686,2134203.3433787245,2134203.3433787245,2134203.3433787245,2134203.3433787245,2134203.3433787245,2134203.3433787245,2134203.3433787245,2134203.3433787245,2134203.3433787245,2134203.3433787245,2134203.3433787245,2134203.3433787245,2134203.3433787245,2134203.3433787245,2134203.3433787245,2134203.3433787245,2134203.3433787245,2134203.3433787245,2134203.3433787245,2134203.3433787245,1546050.8481123631,1546050.8481123631,1546050.8481123631,1546050.8481123631,1546050.8481123631,1546050.8481123631,1546050.8481123631,1546050.8481123631,1546050.8481123631,1546050.8481123631,1546050.8481123631,1546050.8481123631,1546050.8481123631,1546050.8481123631,1546050.8481123631,1546050.8481123631,1546050.8481123631,1546050.8481123631,1546050.8481123631,1546050.8481123631
2154,2154,16484443.0,0.9998026733013067,1.0001973656442043,1957006.6685359916,1957006.6685359916,1957006.6685359916,1957006.6685359916,1957006.6685359916,1957006.6685359916,1957006.6685359916,1957006.6685359916,1957006.6685359916,1957006.6685359916,1957006.6685359916,1957006.6685359916,1957006.6685359916,1957006.6685359916,1957006.6685359916,1957006.6685359916,1957006.6685359916,1957006.6685359916,1957006.6685359916,1957006.6685359916,1737082.1126065042,1737082.1126065042,1737082.1126065042,1737082.1126065042,1737082.1126065042,1737082.1126065042,1737082.1126065042,1737082.1126065042,1737082.1126065042,1737082.1126065042,1737082.1126065042,1737082.1126065042,1737082.1126065042,1737082.1126065042,1737082.1126065042,1737082.1126065042,1737082.1126065042,1737082.1126065042,1737082.1126065042,1737082.1126065042
2155,2155,16485045.0,0.9998026733013067,1.0001973656442043,1975566.5449469697,1975566.5449469697,1975566.5449469697,1975566.5449469697,1975566.5449469697,1975566.5449469697,1975566.5449469697,1975566.5449469697,1975566.5449469697,1975566.5449469697,1975566.5449469697,1975566.5449469697,1975566.5449469697,1975566.5449469697,1975566.5449469697,1975566.5449469697,1975566.5449469697,1975566.5449469697,1975566.5449469697,1975566.5449469697,1718525.3102396776,1718525.3102396776,1718525.3102396776,1718525.3102396776,1718525.3102396776,1718525.3102396776,1718525.3102396776,1718525.3102396776,1718525.3102396776,1718525.3102396776,1718525.3102396776,1718525.3102396776,1718525.3102396776,1718525.3102396776,1718525.3102396776,1718525.3102396776,1718525.3102396776,1718525.3102396776,1718525.3102396776,1718525.3102396776
2156,2156,16485660.0,0.9998026733013067,1.0001973656442043,1965569.9897212498,1965569.9897212498,1965569.9897212498,1965569.9897212498,1965569.9897212498,1965569.9897212498,1965569.9897212498,1965569.9897212498,1965569.9897212498,1965569.9897212498,1965569.9897212498,1965569.9897212498,1965569.9897212498,1965569.9897212498,1965569.9897212498,1965569.9897212498,1965569.9897212498,1965569.9897212498,1965569.9897212498,1965569.9897212498,1728865.2391231735,1728865.2391231735,1728865.2391231735,1728865.2391231735,1728865.2391231735,1728865.2391231735,1728865.2391231735,1728865.2391231735,1728865.2391231735,1728865.2391231735,1728865.2391231735,1728865.2391231735,1728865.2391231735,1728865.2391231735,1728865.2391231735,1728865.2391231735,1728865.2391231735,1728865.2391231735,1728865.2391231735,1728865.2391231735
2157,2157,16486223.0,0.9998026733013067,1.0001973656442043,2009635.1986095891,2009635.1986095891,2009635.1986095891,2009635.1986095891,2009635.1986095891,2009635.1986095891,2009635.1986095891,2009635.1986095891,2009635.1986095891,2009635.1986095891,2009635.1986095891,2009635.1986095891,2009635.1986095891,2009635.1986095891,2009635.1986095891,2009635.1986095891,2009635.1986095891,2009635.1986095891,2009635.1986095891,2009635.1986095891,1684807.8334681771,1684807.8334681771,1684807.8334681771,1684807.8334681771,1684807.8334681771,1684807.8334681771,1684807.8334681771,1684807.8334681771,1684807.8334681771,1684807.8334681771,1684807.8334681771,1684807.8334681771,1684807.8334681771,1684807.8334681771,1684807.8334681771,1684807.8334681771,1684807.8334681771,1684807.8334681771,1684807.8334681771,1684807.8334681771
2158,2158,16486808.0,0.9997027030310036,1.0002973853807686,2091905.7738408234,2091905.7738408234,2091905.7738408234,2091905.7738408234,2091905.7738408234,2091905.7738408234,2091905.7738408234,2091905.7738408234,2091905.7738408234,2091905.7738408234,2091905.7738408234,2091905.7738408234,2091905.7738408234,2091905.7738408234,2091905.7738408234,2091905.7738408234,2091905.7738408234,2091905.7738408234,2091905.7738408234,2091905.7738408234,1588682.9251568536,1588682.9251568536,1588682.9251568536,1588682.9251568536,1588682.9251568536,1588682.9251568536,1588682.9251568536,1588682.9251568536,1588682.9251568536,1588682.9251568536,1588682.9251568536,1588682.9251568536,1588682.9251568536,1588682.9251568536,1588682.9251568536,1588682.9251568536,1588682.9251568536,1588682.9251568536,1588682.9251568536,1588682.9251568536
2159,2159,16487341.0,0.9998026733013067,1.0001973656442043,1993577.2091766295,1993577.2091766295,1993577.2091766295,1993577.2091766295,1993577.2091766295,1993577.2091766295,1993577.2091766295,1993577.2091766295,1993577.2091766295,1993577.2091766295,1993577.2091766295,1993577.2091766295,1993577.2091766295,1993577.2091766295,1993577.2091766295,1993577.2091766295,1993577.2091766295,1993577.2091766295,1993577.2091766295,1993577.2091766295,1700862.8574921624,1700862.8574921624,1700862.8574921624,1700862.8574921624,1700862.8574921624,1700862.8574921624,1700862.8574921624,1700862.8574921624,1700862.8574921624,1700862.8574921624,1700862.8574921624,1700862.8574921624,1700862.8574921624,1700862.8574921624,1700862.8574921624,1700862.8574921624,1700862.8574921624,1700862.8574921624,1700862.8574921624,1700862.8574921624
2160,2160,16487896.0,0.9997027030310036,1.0002973853807686,2042469.443518468,2042469.443518468,2042469.443518468,2042469.443518468,2042469.443518468,2042469.443518468,2042469.443518468,2042469.443518468,2042469.443518468,2042469.443518468,2042469.443518468,2042469.443518468,2042469.443518468,2042469.443518468,2042469.443518468,2042469.443518468,2042469.443518468,2042469.443518468,2042469.443518468,2042469.443518468,1638108.278279464,1638108.278279464,1638108.278279464,1638108.278279464,1638108.278279464,1638108.278279464,1638108.278279464,1638108.278279464,1638108.278279464,1638108.278279464,1638108.278279464,1638108.278279464,1638108.278279464,1638108.278279464,1638108.278279464,1638108.278279464,1638108.278279464,1638108.278279464,1638108.278279464,1638108.278279464
2161,2161,16488411.0,0.9997027030310036,1.0002973853807686,2074024.4484818475,2074024.4484818475,2074024.4484818475,2074024.4484818475,2074024.4484818475,2074024.4484818475,2074024.4484818475,2074024.4484818475,2074024.4484818475,2074024.4484818475,2074024.4484818475,2074024.4484818475,2074024.4484818475,2074024.4484818475,2074024.4484818475,2074024.4484818475,2074024.4484818475,2074024.4484818475,2074024.4484818475,2074024.4484818475,1606560.1147977763,1606560.1147977763,1606560.1147977763,1606560.1147977763,1606560.1147977763,1606560.1147977763,1606560.1147977763,1606560.1147977763,1606560.1147977763,1606560.1147977763,1606560.1147977763,1606560.1147977763,1606560.1147977763,1606560.1147977763,1606560.1147977763,1606560.1147977763,1606560.1147977763,1606560.1147977763,1606560.1147977763,1606560.1147977763
2162,2162,16489019.0,0.9997027030310036,1.0002973853807686,2059522.9783619826,2059522.9783619826,2059522.9783619826,2059522.9783619826,2059522.9783619826,2059522.9783619826,2059522.9783619826,2059522.9783619826,2059522.9783619826,2059522.9783619826,2059522.9783619826,2059522.9783619826,2059522.9783619826,2059522.9783619826,2059522.9783619826,2059522.9783619826,2059522.9783619826,2059522.9783619826,2059522.9783619826,2059522.9783619826,1621058.3684208228,1621058.3684208228,1621058.3684208228,1621058.3684208228,1621058.3684208228,1621058.3684208228,1621058.3684208228,1621058.3684208228,1621058.3684208228,1621058.3684208228,1621058.3684208228,1621058.3684208228,1621058.3684208228,1621058.3684208228,1621058.3684208228,1621058.3684208228,1621058.3684208228,1621058.3684208228,1621058.3684208228,1621058.3684208228
2163,2163,16489532.0,0.9998026733013067,1.0001973656442043,2011325.425523419,2011325.425523419,2011325.425523419,2011325.425523419,2011325.425523419,2011325.425523419,2011325.425523419,2011325.425523419,2011325.425523419,2011325.425523419,2011325.425523419,2011325.425523419,2011325.425523419,2011325.425523419,2011325.425523419,2011325.425523419,2011325.425523419,2011325.425523419,2011325.425523419,2011325.425523419,1683117.9268106278,1683117.9268106278,1683117.9268106278,1683117.9268106278,1683117.9268106278,1683117.9268106278,1683117.9268106278,1683117.9268106278,1683117.9268106278,1683117.9268106278,1683117.9268106278,1683117.9268106278,1683117.9268106278,1683117.9268106278,1683117.9268106278,1683117.9268106278,1683117.9268106278,1683117.9268106278,1683117.9268106278,1683117.9268106278
2164,2164,16490059.0,0.9997027030310036,1.0002973853807686,2053505.3864440436,2053505.3864440436,2053505.3864440436,2053505.3864440436,2053505.3864440436,2053505.3864440436,2053505.3864440436,2053505.3864440436,2053505.3864440436,2053505.3864440436,2053505.3864440436,2053505.3864440436,2053505.3864440436,2053505.3864440436,2053505.3864440436,2053505.3864440436,2053505.3864440436,2053505.3864440436,2053505.3864440436,2053505.3864440436,1627074.6617631682,1627074.6617631682,1627074.6617631682,1627074.6617631682,1627074.6617631682,1627074.6617631682,1627074.6617631682,1627074.6617631682,1627074.6617631682,1627074.6617631682,1627074.6617631682,1627074.6617631682,1627074.6617631682,1627074.6617631682,1627074.6617631682,1627074.6617631682,1627074.6617631682,1627074.6617631682,1627074.6617631682,1627074.6617631682
2165,2165,16490660.0,0.9997027030310036,1.0002973853807686,2057978.3366646678,2057978.3366646678,2057978.3366646678,2057978.3366646678,2057978.3366646678,2057978.3366646678,2057978.3366646678,2057978.3366646678,2057978.3366646678,2057978.3366646678,2057978.3366646678,2057978.3366646678,2057978.3366646678,2057978.3366646678,2057978.3366646678,2057978.3366646678,2057978.3366646678,2057978.3366646678,2057978.3366646678,2057978.3366646678,1622602.674766672,1622602.674766672,1622602.674766672,1622602.674766672,1622602.674766672,1622602.674766672,1622602.674766672,1622602.674766672,1622602.674766672,1622602.674766672,1622602.674766672,1622602.674766672,1622602.674766672,1622602.674766672,1622602.674766672,1622602.674766672,1622602.674766672,1622602.674766672,1622602.674766672,1622602.674766672
2166,2166,16491251.0,0.9997027030310036,1.0002973853807686,2090959.6460664344,2090959.6460664344,2090959.6460664344,2090959.6460664344,2090959.6460664344,2090959.6460664344,2090959.6460664344,2090959.6460664344,2090959.6460664344,2090959.6460664344,2090959.6460664344,2090959.6460664344,2090959.6460664344,2090959.6460664344,2090959.6460664344,2090959.6460664344,2090959.6460664344,2090959.6460664344,2090959.6460664344,2090959.6460664344,1589628.8294125241,1589628.8294125241,1589628.8294125241,1589628.8294125241,1589628.8294125241,1589628.8294125241,1589628.8294125241,1589628.8294125241,1589628.8294125241,1589628.8294125241,1589628.8294125241,1589628.8294125241,1589628.8294125241,1589628.8294125241,1589628.8294125241,1589628.8294125241,1589628.8294125241,1589628.8294125241,1589628.8294125241,1589628.8294125241
