,index,blocknum,p0vs1,p1vs0,UNI-slippagemap_01,UNI-slippagemap_2,UNI-slippagemap_3,UNI-slippagemap_4,UNI-slippagemap_5,UNI-slippagemap_6,UNI-slippagemap_7,UNI-slippagemap_8,UNI-slippagemap_9,UNI-slippagemap_10,UNI-slippagemap_11,UNI-slippagemap_12,UNI-slippagemap_13,UNI-slippagemap_14,UNI-slippagemap_15,UNI-slippagemap_16,UNI-slippagemap_17,UNI-slippagemap_18,UNI-slippagemap_19,UNI-slippagemap_20,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,WBTC-slippagemap_12,WBTC-slippagemap_13,WBTC-slippagemap_14,WBTC-slippagemap_15,WBTC-slippagemap_16,WBTC-slippagemap_17,WBTC-slippagemap_18,WBTC-slippagemap_19,WBTC-slippagemap_20
847,847,16050240.0,0.0003339572462274343,2994.3952745345487,265.7329733035619,532.8978612785148,798.4615072400726,930.6468220156291,1193.8319584214853,1455.4459748853212,1585.6672391061547,1844.9329350605033,2102.6482081801705,2230.9325568917884,2486.337396613849,2740.2209103589907,2866.5919966667525,3118.198012074197,3368.297534753693,3492.7866967706173,3740.648159701523,3987.026017540687,4109.660600896259,4353.829885948075,0.13543741601288026,0.22438272257268774,0.2686552569023297,0.35680324391793133,0.4444245851600769,0.4880356426128148,0.574868340046187,0.6611810112874272,0.7041426330655954,0.789682419634443,0.8747095589321254,0.9170327679723073,1.0012999321690053,1.0850602340698954,1.1267522988767515,1.20976434489731,1.2922785118623603,1.3333525430670308,1.414803637208473,1.495446705146068
848,848,16050797.0,0.00033195960155728006,3012.4147495925004,265.80196715891464,533.7698055034687,800.1312150868289,932.7175449165105,1196.6962792194402,1459.0931588870208,1589.7020125617591,1849.7474163615475,2108.238467300734,2236.904245856608,2493.082283652899,2747.7242707552837,2874.4769480354284,3126.839700174703,3377.6931228614158,3502.553572430131,3751.1572355842077,3998.275089406902,4121.282055217125,4366.185691448878,0.1352725982463016,0.22395147915806357,0.2680912858379134,0.35597713832263467,0.4433318648685487,0.48681350648160865,0.5733861946633908,0.6594388553213293,0.7022746181402745,0.7875568704494853,0.8723289902280411,0.9145253611971145,0.9985378204386199,1.0820485211324853,1.123617742707781,1.2063807532032191,1.2886487653227645,1.3295968167239953,1.4104830825817256,1.4908857273031535
849,849,16053391.0,0.0003353627458710494,2981.845814157637,171.1423426735007,438.3072306484536,703.8708766100115,836.056191385568,1099.2413277914243,1360.8553442552602,1491.0766084760935,1750.342304430442,2008.0575775501093,2136.3419262617276,2391.7467659837876,2645.6302797289295,2772.0013660366913,3023.6073814441356,3273.706904123632,3398.196066140556,3646.0575290714623,3892.435386910626,4015.069970266198,4259.239255318013,0.16709440731053207,0.2560397138703395,0.30031224819998154,0.38846023521558315,0.4760815764577287,0.5196926339104666,0.6065253313438389,0.6928380025850791,0.7357996243632472,0.8213394109320947,0.9063665502297773,0.948689759269959,1.0329569234666571,1.116717225367547,1.1584092901744032,1.241421336194962,1.3239355031600122,1.3650095343646824,1.4464606285061248,1.52710369644372
850,850,16054410.0,0.00033825915738625815,2956.3131645187063,245.58747216536293,511.1511181269208,775.1298524298504,906.5215693083335,1168.1355857721694,1428.1809895719578,1557.6225459473512,1815.3378190670185,2071.515856863309,2199.027007500697,2452.910521245839,2705.2732733851135,2830.887622961045,3080.9871456405413,3329.590808794618,3453.3377705883713,3699.715628427535,3944.6192646592885,4066.5194968349224,4309.2301682883135,0.1425277054351223,0.23200773731467159,0.2765466972923591,0.36522557820412105,0.45337356521972266,0.4972512373686921,0.5846059639146062,0.6714386613479784,0.7146602937094483,0.8007129543673868,0.8862527409362343,0.9288309694955428,1.0136030892740986,1.0978702534707967,1.1398119194846774,1.2233226201785428,1.3063346661991015,1.3476548522492766,1.429922864368822,1.5113739585102643
851,851,16055553.0,0.0003343247829298839,2991.1034151773442,241.11387462547157,508.27876260042444,773.8424085619823,906.0277233375389,1169.212859743395,1430.826876207231,1561.0481404280642,1820.3138363824128,2078.0291095020802,2206.313458213698,2461.7182979357585,2715.6018116809005,2841.972897988662,3093.5789133961066,3343.678436075603,3468.1675980925265,3716.029061023433,3962.4069188625967,4085.0415022181687,4329.210787269984,0.14366394068508542,0.2326092472448929,0.27688178157453486,0.3650297685901365,0.4526511098322821,0.49626216728502,0.5830948647183922,0.6694075359596324,0.7123691577378006,0.797908944306648,0.8829360836043306,0.9252592926445125,1.0095264568412106,1.0932867587421005,1.1349788235489566,1.2179908695695154,1.3005050365345654,1.3415790677392359,1.4230301618806782,1.5036732298182731
852,852,16056833.0,0.00033027100160765583,3027.8165359123664,247.26477415612558,516.034812460925,783.199700435878,916.1770165677541,1180.9486611729924,1444.1337975788485,1575.1389603679459,1835.9690782635178,2095.2347742178663,2224.284268781659,2481.2343960491517,2736.639235771212,2863.770072236209,3116.8938358241157,3368.49985123156,3493.738924342341,3743.08853592798,3990.9499988588864,4114.320890887827,4359.962440053622,0.14125277763195018,0.229665118641442,0.2736732989771938,0.3612946402193393,0.4483873392851372,0.4917383951054495,0.5780510663466897,0.6638484509438031,0.7065524746937054,0.7915796139913879,0.876099194000643,0.9181699872282677,1.0019302891291577,1.0851915755113095,1.1266343999565727,1.2091485669216226,1.291170649527524,1.3316736922677355,1.4123167602053304,1.4924792762116734
853,853,16057879.0,0.0003319264089163884,3012.71599106746,268.6992896957973,536.6671280403513,803.0285376237116,935.6148674533932,1199.5936017563229,1461.9904814239032,1592.5993350986419,1852.6447388984302,2111.1357898376164,2239.801568393491,2495.979606189782,2750.6215932921664,2877.374270572311,3129.7370227115857,3380.5904453982985,3505.450894967014,3754.0545581210904,4001.172411943785,4124.179377754008,4369.083013985761,0.13431080105188536,0.22298968196364732,0.26712948864349717,0.3550153411282184,0.44237006767413245,0.4858517092871924,0.5724243974689746,0.658477058126913,0.7013128209458582,0.786595073255069,0.8713671930336249,0.9135635640026982,0.9975760232442037,1.081086723938069,1.1226559455133647,1.2054189560088029,1.2876869681283483,1.328635019529579,1.4095212853873094,1.4899239301087372
854,854,16058807.0,0.0003388007781385517,2951.5870816301745,209.38712298799115,474.950768949549,738.9295032524786,870.3212201309617,1131.9352365947977,1391.9806403945859,1521.4221967699796,1779.1374698896468,2035.3155076859375,2162.8266583233253,2416.710172068467,2669.0729242077414,2794.6872737836734,3044.7867964631696,3293.390459617246,3417.1374214109997,3663.5152792501635,3908.418915481917,4030.3191476575507,4273.029819110942,0.1547835586809232,0.24426359056047248,0.28880255053815995,0.3774814314499219,0.4656294184655236,0.509507090614493,0.596861817160407,0.6836945145937793,0.7269161469552492,0.8129688076131877,0.8985085941820351,0.9410868227413436,1.0258589425198994,1.1101261067165975,1.1520677727304782,1.2355784734243436,1.3185905194449024,1.3599107054950774,1.4421787176146228,1.5236298117560652
855,855,16060597.0,0.0003348266212974641,2986.620347345642,206.71886450470603,473.88375247965894,739.4473984412168,871.6327132167734,1134.8178496226294,1396.4318660864656,1526.6531303072989,1785.9188262616474,2043.6340993813146,2171.918448092933,2427.323287814993,2681.206801560135,2807.5778878678966,3059.183903275341,3309.283425954837,3433.7725879717614,3681.6340509026677,3928.0119087418316,4050.6464920974036,4294.815777149219,0.15517222325242452,0.244117529812232,0.28839006414187396,0.37653805115747563,0.4641593923996212,0.5077704498523591,0.5946031472857313,0.6809158185269715,0.7238774403051397,0.8094172268739872,0.8944443661716698,0.9367675752118515,1.0210347394085495,1.1047950413094396,1.1464871061162958,1.2294991521368546,1.3120133191019046,1.353087350306575,1.4345384444480174,1.5151815123856123
856,856,16063088.0,0.00033486010395959384,2986.3217151741246,205.7188645036281,472.883752478581,738.4473984401388,870.6327132156954,1133.8178496215517,1395.4318660853876,1525.6531303062209,1784.9188262605694,2042.6340993802366,2170.9184480918548,2426.323287813915,2680.2068015590567,2806.577887866819,3058.1839032742632,3308.2834259537594,3432.772587970683,3680.6340509015895,3927.0119087407534,4049.6464920963253,4293.81577714814,0.15550707882827347,0.24445238538808095,0.2887249197177229,0.3768729067333246,0.4644942479754701,0.5081053054282081,0.5949380028615803,0.6812506741028205,0.7242122958809887,0.8097520824498361,0.8947792217475187,0.9371024307877005,1.0213695949843986,1.1051298968852885,1.1468219616921447,1.2298340077127035,1.3123481746777534,1.353422205882424,1.4348733000238663,1.5155163679614612
857,857,16064572.0,0.00033215882711879434,3010.607933181185,252.4430443885873,520.4108827331413,786.7722923165016,919.3586221461833,1183.3373564491128,1445.7342361166934,1576.3430897914318,1836.3884935912201,2094.8795445304067,2223.545323086281,2479.723360882572,2734.3653479849563,2861.118025265101,3113.4807774043757,3364.3342000910884,3489.194649659804,3737.7983128138803,3984.916166636575,4107.923132446798,4352.826768678551,0.139708835732566,0.22838771664432797,0.27252752332417784,0.36041337580889904,0.44776810235481307,0.491249743967873,0.5778224321496552,0.6638750928075937,0.7067108556265388,0.7919931079357496,0.8767652277143055,0.9189615986833788,1.0029740579248843,1.0864847586187498,1.1280539801940452,1.2108169906894837,1.293085002809029,1.3340330542102599,1.41491932006799,1.495321964789418
858,858,16065169.0,0.0003298089688050837,3032.0582354781186,142.45013358202212,412.02854437916653,679.9963827237206,813.3804761752046,1078.9441221367624,1342.9228564396922,1474.3145733181752,1735.9285897820112,1995.9739935817993,2125.415549957193,2383.1308230768605,2639.308860873151,2766.8200115105387,3020.7035252556802,3273.0662773949553,3398.680626970887,3648.780149650383,3897.3838128044595,4021.130774598213,4267.508632437377,0.17556389624054158,0.26371188325614325,0.3075895554051126,0.3949442819510267,0.4817769793843989,0.5249986117458688,0.6110512724038073,0.6965910589726548,0.7391692875319633,0.8239414073105191,0.9082085715072172,0.950150237521098,1.0336609382149633,1.116672984235522,1.1579931702856971,1.2402611824052425,1.3217122765466849,1.3620954996642036,1.4424981443856315,1.5224183758059084
859,859,16066762.0,0.0003279017085485977,3049.6943868524913,139.3543232583494,409.7472372036659,678.5172755084653,812.2980700319341,1078.6594796152945,1343.4311242205326,1475.2245437479057,1737.621423415486,1998.451541311058,2128.275680890013,2386.766731829199,2643.716859096692,2771.6105481813647,3026.2525352837492,3279.376298871656,3405.3679647031686,3656.2213873898813,3905.5709989755205,4029.6855001126733,4276.803353935367,0.17619291399383816,0.2640787664785594,0.3078224355717355,0.39491513463753336,0.48148782281931557,0.5245788616990859,0.6103762462961992,0.6956584986054101,0.738107409343784,0.8226269893530391,0.9066394485945447,0.9484580844815539,1.0317193708637056,1.114482381359144,1.155676362274019,1.2376984448799202,1.3185847107376503,1.3588445555577267,1.4390070715640695,1.518687823812773
860,860,16067755.0,0.00032567965158702473,3070.5019338083835,156.88129412902114,428.0814657635995,697.6598765607439,831.8469203818291,1099.011808356782,1364.5754543183398,1496.7607690938964,1759.9459054997526,2021.5599219635885,2151.781186184422,2411.0468821387703,2668.762155258438,2797.0465039700557,3052.451343692116,3306.334857437258,3432.70594374502,3684.311959152464,3934.4114818319604,4058.900643848884,4306.762106779791,0.17009131577919703,0.25771265702134255,0.3013237144740805,0.38815641190745276,0.47446908314869296,0.5174307049268612,0.6029704914957086,0.6879976307933912,0.730320839833573,0.814588004030271,0.898348305931161,0.9400403707380172,1.023052416758576,1.105566583723626,1.1466406149282964,1.2280917090697387,1.3087347770073336,1.3488775769086854,1.4287978083289623,1.5082394293767032
861,861,16069399.0,0.0003227295575447806,3098.5696123022267,229.73461759626895,501.74834007122143,772.1412540165379,906.7242485002522,1174.6920868448062,1441.0534964281665,1573.6398262578482,1837.6185605607777,2100.0154402283583,2230.6242939030967,2490.669697702885,2749.160748642071,2877.826527197946,3134.0045649942367,3388.6465520966212,3515.399229376766,3767.7619815160406,4018.6154042027533,4143.475853771469,4392.079516925545,0.14618625400069582,0.23354098054660988,0.27702262215966983,0.363595310341452,0.44964797099939047,0.4924837338183356,0.5777659861275465,0.6625381059061023,0.7047344768751757,0.7887469361166811,0.8722576368105465,0.913826858385842,0.9965898688812803,1.0788578810008258,1.1198059324020566,1.2006921982597867,1.2810948429812148,1.321114559086206,1.4007953113349094,1.4800006727309596
862,862,16069902.0,0.0003227295575447806,3098.5696123022267,228.39415102024105,500.4078734951936,770.80078744051,905.3837819242243,1173.3516202687783,1439.7130298521386,1572.2993596818203,1836.2780939847498,2098.67497365233,2229.283827327069,2489.329231126857,2747.8202820660435,2876.486060621918,3132.6640984182086,3387.3060855205936,3514.0587628007384,3766.421514940013,4017.274937626725,4142.135387195441,4390.739050349517,0.14661888400064207,0.23397361054655613,0.2774552521596161,0.3640279403413983,0.4500806009993367,0.4929163638182819,0.5781986161274927,0.6629707359060486,0.7051671068751219,0.7891795661166274,0.8726902668104928,0.9142594883857883,0.9970224988812266,1.079290511000772,1.1202385624020028,1.201124828259733,1.281527472981161,1.3215471890861523,1.4012279413348556,1.4804333027309058
863,863,16072016.0,0.0003279672921693245,3049.084539453755,269.67911733061754,539.2575281277619,807.225366472316,940.6094599238,1206.173105885358,1470.1518401882875,1601.5435570667705,1863.1575735306064,2123.202977330395,2252.6445337057885,2510.3598068254555,2766.5378446217464,2894.0489952591342,3147.9325090042757,3400.2952611435503,3525.9096107194823,3776.0091333989785,4024.612796553055,4148.359758346809,4394.737616185972,0.13371671369938443,0.22186470071498607,0.26574237286395547,0.35309709940986955,0.4399297968432418,0.48315142920471166,0.5692040898626501,0.6547438764314977,0.6973221049908062,0.782094224769362,0.8663613889660601,0.9083030549799408,0.9918137556738061,1.074825801694365,1.11614598774454,1.1984139998640855,1.2798650940055276,1.3202483171230464,1.4006509618444745,1.4805711932647514
864,864,16072836.0,0.0003280000888985414,3048.7796614876065,268.93047723877595,538.5088880359203,806.4767263804744,939.8608198319585,1205.4244657935162,1469.403200096446,1600.794916974929,1862.408933438765,2122.4543372385533,2251.895893613947,2509.611166733614,2765.789204529905,2893.3003551672923,3147.1838689124343,3399.546621051709,3525.160970627641,3775.260493307137,4023.8641564612135,4147.611118254967,4393.9889760941305,0.1339622636991116,0.22211025071471327,0.26598792286368267,0.3533426494095967,0.44017534684296894,0.48339697920443886,0.5694496398623773,0.6549894264312248,0.6975676549905333,0.7823397747690891,0.8666069389657872,0.9085486049796679,0.9920593056735334,1.0750713516940922,1.1163915377442672,1.1986595498638126,1.280110644005255,1.3204938671227737,1.4008965118442016,1.4808167432644785
865,865,16074252.0,0.00033146206028083504,3016.936536123436,165.39094065225484,434.1609789570543,701.3258669320072,834.3031830638834,1099.0748276691215,1362.2599640749777,1493.265126864075,1754.0952447596471,2013.3609407139954,2142.410435277788,2399.360562545281,2654.7654022673414,2781.896238732338,3035.020002320245,3286.6260177276895,3411.86509083847,3661.2147024241094,3909.0761653550157,4032.4470573839567,4278.088606549752,0.16834306147814163,0.25675540248763346,0.3007635828233852,0.38838492406553077,0.47547762313132863,0.518828678951641,0.6051413501928812,0.6909387347899945,0.7336427585398968,0.8186698978375794,0.9031894778468345,0.9452602710744592,1.0290205729753492,1.1122818593575008,1.1537246838027642,1.2362388507678141,1.3182609333737154,1.358763976113927,1.4394070440515219,1.5195695600578647
866,866,16074766.0,0.0003339572462274343,2994.3952745345487,266.41715927695185,533.5820472519048,799.1456932134627,931.3310079890192,1194.5161443948753,1456.1301608587112,1586.3514250795447,1845.6171210338932,2103.3323941535605,2231.616742865179,2487.0215825872388,2740.9050963323807,2867.2761826401425,3118.882198047587,3368.981720727083,3493.470882744007,3741.3323456749135,3987.7102035140774,4110.344786869649,4354.514071921464,0.13520892255556813,0.2241542291153756,0.2684267634450176,0.35657475046061926,0.44419609170276475,0.4878071491555027,0.5746398465888749,0.6609525178301151,0.7039141396082833,0.7894539261771308,0.8744810654748133,0.9168042745149951,1.0010714387116932,1.0848317406125831,1.1265238054194393,1.209535851439998,1.2920500184050483,1.3331240496097185,1.414575143751161,1.495218211688756
867,867,16075343.0,0.0003341910864425048,2992.3000360215856,249.41715927712306,516.582047252076,782.1456932136338,914.3310079891903,1177.5161443950465,1439.1301608588824,1569.351425079716,1828.6171210340644,2086.3323941537315,2214.61674286535,2470.02158258741,2723.9050963325517,2850.276182640314,3101.8821980477583,3351.9817207272545,3476.470882744178,3724.3323456750845,3970.7102035142484,4093.3447868698204,4337.514071921635,0.14088837235576157,0.22983367891556908,0.27410621324521106,0.3622542002608127,0.4498755415029582,0.49348659895569613,0.5803192963890684,0.6666319676303086,0.7095935894084767,0.7951333759773243,0.8801605152750068,0.9224837243151885,1.0067508885118865,1.0905111904127767,1.1322032552196328,1.2152153012401916,1.2977294682052416,1.338803499409912,1.4202545935513544,1.5008976614889493
868,868,16076125.0,0.00033435821540817685,2990.80433474387,239.09720869725973,506.26209667221264,771.8257426337705,904.011057409327,1167.1961938151833,1428.8102102790192,1559.0314744998525,1818.297170454201,2076.012443573868,2204.2967922854864,2459.701632007547,2713.5851457526883,2839.9562320604505,3091.562247467895,3341.661770147391,3466.150932164315,3714.012395095221,3960.390252934385,4083.024836289957,4327.194121341772,0.1443382136710954,0.23328352023090287,0.27755605456054483,0.3657040415761465,0.45332538281829204,0.49693644027102996,0.5837691377044022,0.6700818089456424,0.7130434307238106,0.798583217292658,0.8836103565903406,0.9259335656305224,1.0102007298272204,1.0939610317281103,1.1356530965349665,1.2186651425555253,1.3011793095205755,1.3422533407252457,1.423704434866688,1.5043475028042832
869,869,16076922.0,0.0003324578896682845,3007.899740318291,232.94029320877056,500.90813155332455,767.2695411366849,899.8558709663665,1163.8346052692962,1426.2314849368765,1556.8403386116152,1816.8857424114035,2075.3767933505897,2204.042571906464,2460.220609702755,2714.8625968051397,2841.6152740852845,3093.978026224559,3344.8314489112718,3469.6918984799872,3718.2955616340637,3965.4134154567582,4088.420381266981,4333.324017498734,0.14619004502850003,0.23486892594026199,0.27900873262011183,0.366894585104833,0.4542493116507471,0.497730953263807,0.5843036414455892,0.6703563021035277,0.7131920649224729,0.7984743172316837,0.8832464370102395,0.9254428079793129,1.0094552672208184,1.0929659679146837,1.1345351894899793,1.2172981999854176,1.299566212104963,1.3405142635061937,1.421400529363924,1.501803174085352
870,870,16078738.0,0.0003324578896682845,3007.899740318291,232.84029320985096,500.80813155440495,767.1695411377652,899.7558709674469,1163.7346052703765,1426.1314849379569,1556.7403386126955,1816.7857424124838,2075.27679335167,2203.942571907545,2460.1206097038353,2714.7625968062202,2841.515274086365,3093.8780262256396,3344.731448912352,3469.5918984810673,3718.1955616351443,3965.3134154578383,4088.3203812680613,4333.224017499815,0.14622329177707788,0.23490217268883984,0.2790419793686897,0.3669278318534109,0.45428255839932496,0.49776420001238486,0.5843368881941671,0.6703895488521056,0.7132253116710507,0.7985075639802616,0.8832796837588174,0.9254760547278907,1.009488513969396,1.0929992146632617,1.134568436238557,1.2173314467339955,1.299599458853541,1.3405475102547717,1.4214337761125018,1.5018364208339299
871,871,16079238.0,0.00034039680973191723,2937.7478619366602,238.38974279287982,503.161387398118,766.3465238039742,897.3516865930716,1158.1818044886436,1417.447500442992,1546.4969950067848,1803.4471222742775,2058.8519619963376,2185.982798461335,2439.1065620492413,2690.7125774566857,2815.9516505674665,3065.301262153106,3313.162725084012,3436.533617112953,3682.1751662787483,3926.344451330563,4047.8825198977042,4289.863907427378,0.14515255180544057,0.2349031052738713,0.27957575067513935,0.3685210572349468,0.4569333982444387,0.5009415785801905,0.588562919822336,0.6756556188881339,0.7190066747084461,0.8053193459496863,0.8911167305467997,0.9338207542967021,1.0188478935943845,1.1033674736036396,1.1454382668312644,1.2291985687321545,1.312459855114306,1.3539026795595692,1.4364168465246194,1.5184389291305207
872,872,16079783.0,0.0003401246147861469,2940.0988829601447,255.4826353699648,520.254279975203,783.4394163810591,914.4445791701565,1175.2746970657286,1434.5403930200769,1563.5898875838698,1820.5400148513625,2075.9448545734226,2203.07569103842,2456.1994546263263,2707.8054700337707,2833.0445431445514,3082.394154730191,3330.255617661097,3453.626509690038,3699.2680588558333,3943.437343907648,4064.975412474789,4306.956800004463,0.13933608941601364,0.22908664288444436,0.27375928828571244,0.3627045948455199,0.4511169358550117,0.49512511619076355,0.5827464574329091,0.669839156498707,0.7131902123190192,0.7995028835602594,0.8853002681573727,0.9280042919072751,1.0130314312049575,1.0975510112142128,1.1396218044418376,1.2233821063427275,1.306643392724879,1.3480862171701424,1.4306003841351924,1.5126224667410937
873,873,16080290.0,0.00034009060572557433,2940.3928928484406,259.47063536861305,524.2422799738512,787.4274163797074,918.4325791688048,1179.2626970643767,1438.5283930187252,1567.577887582518,1824.5280148500105,2079.932854572071,2207.063691037068,2460.1874546249746,2711.793470032419,2837.0325431431997,3086.382154728839,3334.2436176597453,3457.614509688686,3703.256058854481,3947.4253439062963,4068.9634124734375,4310.944800003112,0.13797967365129749,0.2277302271197282,0.27240287252099626,0.36134817908080374,0.4497605200902956,0.49376870042604737,0.5813900416681929,0.6684827407339907,0.7118337965543031,0.7981464677955433,0.8839438523926566,0.926647876142559,1.0116750154402414,1.0961945954494965,1.1382653886771212,1.2220256905780114,1.305286976960163,1.3467298014054263,1.4292439683704763,1.5112660509763776
874,874,16080814.0,0.00034009060572557433,2940.3928928484406,257.67063537050353,522.4422799757417,785.6274163815979,916.6325791706953,1177.4626970662673,1436.7283930206156,1565.7778875844085,1822.7280148519012,2078.1328545739616,2205.2636910389583,2458.3874546268653,2709.9934700343097,2835.2325431450904,3084.5821547307296,3332.443617661636,3455.814509690577,3701.456058856372,3945.625343908187,4067.163412475328,4309.144800005002,0.13859186732818113,0.22834242079661188,0.2730150661978799,0.3619603727576874,0.45037271376717924,0.494380894102931,0.5820022353450766,0.6690949344108744,0.7124459902311867,0.7987586614724269,0.8845560460695403,0.9272600698194426,1.012287209117125,1.0968067891263802,1.138877582354005,1.222637884254895,1.3058991706370466,1.3473419950823098,1.42985616204736,1.5118782446532613
875,875,16081402.0,0.0003422740560199987,2921.635404179074,249.72695032808835,513.7056846310179,776.1025642985984,906.711417973337,1166.7568217731252,1425.2478727123116,1553.9136512681862,1810.091689064477,2064.7336761668616,2191.4863534470064,2443.849105586281,2694.7025282729933,2819.5629778417087,3068.1666409957857,3315.2844948184797,3438.291460628703,3683.195096860456,3926.633397603231,4047.8060004894814,4289.066129988318,0.14146498446742156,0.2314836425773697,0.2762910290556509,0.36550263443460645,0.4541815153463684,0.49832132202621826,0.5862071745109395,0.6735619010568535,0.7170435426699134,0.8036162308516956,0.8896688915096341,0.9325046543285793,1.01778690663779,1.102559026416346,1.1447553973854192,1.228767856626925,1.3122785573207902,1.3538477788960857,1.436610789391524,1.5188788015110695
876,876,16082275.0,0.00034077143349704443,2934.518277362217,214.91642339255623,479.6880679977944,742.8732044036506,873.878367192748,1134.7084850883198,1393.9741810426683,1523.0236756064612,1779.973802873954,2035.378642596014,2162.509479061011,2415.633242648918,2667.2392580563624,2792.478331167143,3041.8279427527823,3289.6894056836886,3413.0602977126296,3658.7018468784245,3902.8711319302397,4024.409200497381,4266.390588027055,0.15314746563536547,0.2428980191037962,0.28757066450506424,0.3765159710648717,0.4649283120743636,0.5089364924101154,0.5965578336522609,0.6836505327180588,0.727001588538371,0.8133142597796112,0.8991116443767245,0.9418156681266269,1.0268428074243094,1.1113623874335645,1.1534331806611893,1.2371934825620792,1.320454768944231,1.3618975933894941,1.4444117603545443,1.5264338429604456
877,877,16082783.0,0.0003387330281455923,2952.177428562371,214.9554106548756,480.51905661643343,744.4977909193631,875.8895077978461,1137.503524261682,1397.5489280614704,1526.9904844368639,1784.7057575565311,2040.883795352822,2168.3949459902096,2422.2784597353516,2674.641211874626,2800.2555614505577,3050.355084130054,3298.958747284131,3422.705709077884,3669.083566917048,3913.987203148801,4035.887435324435,4278.598106777827,0.15289708582408668,0.24237711770363593,0.28691607768132343,0.3755949585930854,0.46374294560868706,0.5076206177576564,0.5949753443035705,0.6818080417369428,0.7250296740984127,0.8110823347563512,0.8966221213251986,0.9392003498845071,1.023972469663063,1.108239633859761,1.1501812998736418,1.2336920005675072,1.316704046588066,1.358024232638241,1.4402922447577864,1.5217433388992287
878,878,16083301.0,0.0003436114642200914,2910.2637837469706,161.7412092220452,425.71994352497484,688.1168231925553,818.7256768672938,1078.771080667082,1337.2621316062684,1465.927910162143,1722.1059479584337,1976.7479350608185,2103.500612340963,2355.863364480238,2606.7167871669503,2731.577236735666,2980.1808998897422,3227.298753712437,3350.3057195226597,3595.209355754413,3838.647656497188,3959.820259383438,4201.080388882275,0.17164045790230764,0.2616591160122558,0.306466502490537,0.39567810786949253,0.4843569887812545,0.5284967954611044,0.6163826479458255,0.7037373744917396,0.7472190161047996,0.8337917042865818,0.9198443649445203,0.9626801277634653,1.0479623800726763,1.132734499851232,1.1749308708203055,1.258943330061811,1.3424540307556763,1.3840232523309717,1.4667862628264101,1.5490542749459555
879,879,16084269.0,0.0003381915157012028,2956.904456714741,249.8508144178927,515.4144603794506,779.3931946823802,910.7849115608633,1172.3989280246992,1432.4443318244876,1561.885888199881,1819.6011613195483,2075.779199115839,2203.2903497532266,2457.1738634983685,2709.536615637643,2835.150965213575,3085.2504878930713,3333.8541510471478,3457.6011128409014,3703.9789706800652,3948.8826069118186,4070.7828390874524,4313.493510540843,0.14108563258449766,0.23056566446404694,0.27510462444173445,0.3637835053534964,0.451931492369098,0.49580916451806745,0.5831638910639815,0.6699965884973538,0.7132182208588237,0.7992708815167621,0.8848106680856096,0.9273888966449181,1.012161016423474,1.096428180620172,1.1383698466340528,1.2218805473279182,1.304892593348477,1.346212779398652,1.4284807915181974,1.5099318856596398
880,880,16086249.0,0.00034189778036139754,2924.8508105053097,140.8413328761385,405.6129774813767,668.7981138872328,799.8032766763303,1060.633394571902,1319.8990905262506,1448.9485850900435,1705.8987123575362,1961.3035520795963,2088.4343885445933,2341.5581521325003,2593.1641675399446,2718.4032406507254,2967.7528522363646,3215.614315167271,3338.985207196212,3584.6267563620067,3828.796041413822,3950.334109980963,4192.315497510637,0.17843255537129624,0.26818310883972696,0.31285575424099504,0.4018010608008025,0.4902134018102943,0.5342215821460461,0.6218429233881917,0.7089356224539896,0.7522866782743018,0.838599349515542,0.9243967341126553,0.9671007578625577,1.0521278971602401,1.1366474771694954,1.1787182703971202,1.26247857229801,1.3457398586801617,1.387182683125425,1.469696850090475,1.5517189326963763
881,881,16087126.0,0.00033876690144840686,2951.8822403383374,212.0220999090123,477.5857458705701,741.5644801734998,872.9561970519828,1134.5702135158188,1394.615617315607,1524.0571736910006,1781.7724468106678,2037.9504846069588,2165.4616352443463,2419.3451489894883,2671.707901128763,2797.3222507046944,3047.4217733841906,3296.0254365382675,3419.7723983320207,3666.1502561711845,3911.053892402938,4032.9541245785717,4275.664796031963,0.1538907996130149,0.2433708314925642,0.2879097914702517,0.37658867238201366,0.46473665939761527,0.5086143315465848,0.5959690580924988,0.682801755525871,0.7260233878873409,0.8120760485452794,0.8976158351141269,0.9401940636734354,1.0249661834519912,1.1092333476486893,1.15117501366257,1.2346857143564354,1.3176977603769942,1.3590179464271692,1.4412859585467146,1.522737052688157
