,index,blocknum,p0vs1,p1vs0,COMP-slippagemap_01,COMP-slippagemap_2,COMP-slippagemap_3,COMP-slippagemap_4,COMP-slippagemap_5,COMP-slippagemap_6,COMP-slippagemap_7,COMP-slippagemap_8,COMP-slippagemap_9,COMP-slippagemap_10,COMP-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
398,398,14583473.0,0.04952638406383914,20.191258031497057,285.70035737864436,1343.7891686072576,2391.350337561351,3428.4886148478836,4455.307716813606,5471.910300256972,6478.398020510057,7474.871526374737,8461.43044604491,9438.17342312504,10405.19812945634,142.30548524210585,193.43546623076077,244.05672060856077,294.17431028939114,343.7932467230528,392.9184906581931,441.5549543474818,441.5549543474818,441.5549543474818,441.5549543474818
399,399,14584683.0,0.048696462259554166,20.535372665676583,120.4290839511892,1189.151326887155,2247.240138115768,3294.8013070698617,4331.939584356394,5358.758686322117,6375.361269765483,7381.848990018568,8378.322495883247,9364.88141555342,10341.624392633548,149.06523323494253,199.6864876127425,249.80407729357287,299.42301372723455,348.54825766237485,397.18472135166354,397.18472135166354,397.18472135166354,397.18472135166354,397.18472135166354
400,400,14585735.0,0.04805311919242666,20.81030361412217,837.8791640974807,1906.6014070334463,2964.6902182620593,4012.251387216153,5049.389664502685,6076.208766468409,7092.811349911774,8099.299070164859,9095.772576029538,10082.331495699713,11059.074472779841,114.35746519321796,164.97871957101793,215.09630925184834,264.71524568551,313.8404896206503,362.476953309939,362.476953309939,362.476953309939,362.476953309939,362.476953309939
401,401,14586618.0,0.04800989300113074,20.829040380832506,888.5374640947541,1957.2597070307197,3015.3485182593326,4062.9096872134264,5100.047964499959,6126.867066465682,7143.469649909048,8149.957370162132,9146.430876026812,10132.989795696985,11109.732772777113,111.92417179790289,162.54542617570286,212.66301585653324,262.2819522901949,311.4071962253352,360.0436599146239,360.0436599146239,360.0436599146239,360.0436599146239,360.0436599146239
402,402,14587143.0,0.04834712432352395,20.683753459839934,509.9852073691452,1578.7074503051108,2636.796261533724,3684.3574304878175,4721.49570777435,5748.314809740073,6764.917393183438,7771.405113436524,8767.878619301204,9754.437538971377,10731.180516051505,130.1625908533723,180.78384523117228,230.90143491200266,280.52037134566433,329.64561528080463,378.2820789700933,378.2820789700933,378.2820789700933,378.2820789700933,378.2820789700933
403,403,14587818.0,0.048385815562885355,20.66721390074194,465.820787857389,1534.5430307933545,2592.6318420219677,3640.1930109760615,4677.331288262594,5704.150390228317,6720.752973671682,7727.240693924768,8723.714199789447,9710.27311945962,10687.016096539748,132.29874363624427,182.91999801404424,233.03758769487465,282.6565241285363,331.7817680636766,380.4182317529653,380.4182317529653,380.4182317529653,380.4182317529653,380.4182317529653
404,404,14588532.0,0.04746571513632593,21.067838062228862,425.9288479079552,1505.3913808814923,2574.1136238174577,3632.202435046071,4679.763604000164,5716.901881286697,6743.7209832524195,7760.323566695785,8766.81128694887,9763.28479281355,10749.843712483724,133.09738568505176,183.21497536588214,232.8339117995438,281.95915573468415,330.59561942397283,330.59561942397283,330.59561942397283,330.59561942397283,330.59561942397283,330.59561942397283
405,405,14589653.0,0.04740405287886122,21.095242690650352,495.6146903194556,1575.0772232929926,2643.7994662289584,3701.8882774575713,4749.449446411665,5786.587723698198,6813.40682566392,7830.009409107286,8836.49712936037,9832.97063522505,10819.529554895224,129.7916033395353,179.9091930203657,229.52812945402735,278.65337338916765,327.28983707845634,327.28983707845634,327.28983707845634,327.28983707845634,327.28983707845634,327.28983707845634
406,406,14592161.0,0.04695586902915963,21.29659232542367,1017.6788332048749,2097.1413661784118,3165.8636091143776,4223.952420342991,5271.513589297084,6308.6518665836165,7335.47096854934,8352.073551992706,9358.56127224579,10355.03477811047,11341.593697780643,105.1595598831414,155.2771495639718,204.89608599763346,254.02132993277377,302.65779362206246,302.65779362206246,302.65779362206246,302.65779362206246,302.65779362206246,302.65779362206246
407,407,14592728.0,0.0482264134995528,20.735524942348718,643.2753697651515,1711.997612701117,2770.0864239297302,3817.647592883824,4854.785870170356,5881.60497213608,6898.207555579445,7904.69527583253,8901.16878169721,9887.727701367383,10864.470678447511,123.7261752706489,174.34742964844887,224.46501932927927,274.08395576294095,323.20919969808125,371.84566338736994,371.84566338736994,371.84566338736994,371.84566338736994,371.84566338736994
408,408,14593337.0,0.04868185624217715,20.541533893558,136.51033806828403,1205.2325810042496,2263.3213922328628,3310.8825611869565,4348.020838473489,5374.839940439212,6391.442523882578,7397.930244135662,8394.403750000341,9380.962669670515,10357.705646750645,148.28220411710765,198.90345849490762,249.021048175738,298.6399846093997,347.76522854454,396.40169223382867,396.40169223382867,396.40169223382867,396.40169223382867,396.40169223382867
409,409,14594128.0,0.04745147826925336,21.074159045703738,443.04235011048706,1522.5048830840242,2591.2271260199896,3649.315937248603,4696.877106202696,5734.015383489229,6760.834485454951,7777.437068898317,8783.924789151402,9780.398295016083,10766.957214686256,132.28515734785594,182.40274702868635,232.021683462348,281.1469273974883,329.783391086777,329.783391086777,329.783391086777,329.783391086777,329.783391086777,329.783391086777
410,410,14594778.0,0.04703105479295295,21.26254672369879,931.2514050708355,2010.7139380443725,3079.436180980338,4137.5249922089515,5185.086161163045,6222.224438449577,7249.0435404153,8265.646123858665,9272.133844111751,10268.60734997643,11255.166269646605,109.221146348834,159.33873602966437,208.95767246332605,258.08291639846635,306.71938008775504,306.71938008775504,306.71938008775504,306.71938008775504,306.71938008775504,306.71938008775504
411,411,14595617.0,0.047106360944233365,21.22855554866242,839.9936293137442,1919.4561622872814,2988.178405223247,4046.26721645186,5093.828385405954,6130.966662692486,7157.785764658209,8174.388348101575,9180.876068354659,10177.349574219339,11163.908493889512,113.51670080451028,163.63429048534067,213.25322691900234,262.3784708541426,311.0149345434313,311.0149345434313,311.0149345434313,311.0149345434313,311.0149345434313,311.0149345434313
412,412,14596176.0,0.04737088331099989,21.110013791273175,534.2585860356688,1613.721119009206,2682.4433619451715,3740.5321731737845,4788.093342127879,5825.2316194144105,6852.050721380134,7868.6533048235,8875.141025076584,9871.614530941264,10858.173450611437,127.96022164202508,178.07781132285547,227.6967477565171,276.82199169165744,325.45845538094613,325.45845538094613,325.45845538094613,325.45845538094613,325.45845538094613,325.45845538094613
413,413,14597596.0,0.047503701001493634,21.050991373673337,399.4364942984097,1526.7240678438243,2642.795508243537,3747.7624081319427,4841.735243889095,5924.823407044516,6997.135209045149,8058.777854846887,9109.857503569785,10150.47926320989,11180.747175937751,141.14837633827085,193.48640043589185,245.3036787068903,296.60539168336885,347.3966692528628,347.3966692528628,347.3966692528628,347.3966692528628,347.3966692528628,347.3966692528628
414,414,14598213.0,0.047846944681316464,20.8999760937815,1120.5011216613946,2236.572562061107,3341.539461949513,4435.512297706665,5518.600460862086,6590.912262862719,7652.554908664457,8703.634557387357,9744.25631702746,10774.524229755321,11794.541309530312,107.65184031821654,160.51584372200514,212.85386781962615,264.67114609062463,315.9728590671032,366.7641366365971,366.7641366365971,366.7641366365971,366.7641366365971,366.7641366365971
415,415,14599622.0,0.04744673359589377,21.07626646160831,468.979855782677,1596.2674293280916,2712.338869727804,3817.30576961621,4911.278605373362,5994.366768528783,7066.678570529416,8128.321216331154,9179.400865054053,10220.022624694158,11250.290537422019,137.84662717691043,190.18465127453143,242.0019295455299,293.30364252200843,344.0949200915024,344.0949200915024,344.0949200915024,344.0949200915024,344.0949200915024,344.0949200915024
416,416,14600343.0,0.047347204973319235,21.120570909381303,587.3021485551885,1714.589722100603,2830.6611625003156,3935.6280623887214,5029.6008981458735,6112.689061301295,7185.000863301928,8246.643509103666,9297.723157826564,10338.34491746667,11368.61283019453,132.23824017268944,184.57626427031045,236.3935425413089,287.6952555177875,338.4865330872814,338.4865330872814,338.4865330872814,338.4865330872814,338.4865330872814,338.4865330872814
417,417,14602087.0,0.04796670569396232,20.84779401737969,977.6470650197879,2093.7185054195006,3198.6854053079064,4292.658241065058,5375.746404220479,6448.058206221112,7509.70085202285,8560.78050074575,9601.402260385854,10631.670173113715,11651.687252888707,114.49573554629039,167.359738950079,219.6977630477,271.5150413186985,322.816754295177,373.6080318646709,373.6080318646709,373.6080318646709,373.6080318646709,373.6080318646709
418,418,14604355.0,0.04791397396201104,20.870738060526094,1040.5573918579603,2156.628832257673,3261.5957321460787,4355.56856790323,5438.6567310586515,6510.968533059285,7572.611178861022,8623.690827583921,9664.312587224027,10694.580499951888,11714.597579726878,111.4796803801439,164.3436837839325,216.6817078815535,268.498986152552,319.80069912903053,370.59197669852443,370.59197669852443,370.59197669852443,370.59197669852443,370.59197669852443
419,419,14605297.0,0.048497225440527494,20.619736302776897,355.4558486367926,1471.5272890365052,2576.494188924911,3670.467024682063,4753.5551878374845,5825.866989838117,6887.509635639855,7938.589284362754,8979.21104400286,10009.47895673072,11029.49603650571,144.5065183247551,197.3705217285437,249.7085458261647,301.5258240971632,352.82753707364174,403.61881464313564,403.61881464313564,403.61881464313564,403.61881464313564,403.61881464313564
420,420,14605810.0,0.047904392604446226,20.87491241684558,1049.0821731416354,2165.153613541348,3270.120513429754,4364.0933491869055,5447.181512342327,6519.49331434296,7581.1359601446975,8632.215608867597,9672.837368507702,10703.105281235563,11723.122361010554,111.07124205557565,163.93524545936427,216.27326955698527,268.09054782798376,319.3922608044623,370.1835383739562,370.1835383739562,370.1835383739562,370.1835383739562,370.1835383739562
421,421,14606557.0,0.048211948468605555,20.741746221917904,687.3884124908013,1803.459852890514,2908.4267527789198,4002.399588536072,5085.487751691493,6157.799553692126,7219.442199493864,8270.521848216762,9311.143607856868,10341.411520584728,11361.428600359719,128.454900083819,181.31890348760763,233.65692758522863,285.4742058562271,336.77591883270566,387.56719640219956,387.56719640219956,387.56719640219956,387.56719640219956,387.56719640219956
422,422,14607178.0,0.04783737672759718,20.904156298000018,3.7406151281058513,1131.0281886735204,2247.099629073233,3352.066528961639,4446.039364718791,5529.127527874212,6601.439329874845,7663.081975676583,8714.161624399481,9754.783384039587,10785.051296767448,160.01219255199175,212.35021664961275,264.1674949206112,315.46920789708975,366.2604854665837,366.2604854665837,366.2604854665837,366.2604854665837,366.2604854665837,366.2604854665837
