,index,blocknum,p0vs1,p1vs0,UNI-slippagemap_01,UNI-slippagemap_2,UNI-slippagemap_3,UNI-slippagemap_4,UNI-slippagemap_5,UNI-slippagemap_6,UNI-slippagemap_7,UNI-slippagemap_8,UNI-slippagemap_9,UNI-slippagemap_10,UNI-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
834,834,13581575.0,0.005546765702968286,180.285242526985,769.5110834118188,1800.5715892055682,2821.3733791715795,3832.0185282021434,4835.965389678367,5829.923318832314,6813.9916956258485,7788.268909617012,8752.852383845446,9712.018690769231,10673.315403666737,12.940271576424944,18.57305465256417,24.14979338312119,29.67104541201456,35.137362774469814,40.5459163758896,45.90065662476484,51.20211896994385,56.450833490379445,61.64722726714263
835,835,13582458.0,0.005542884519604793,180.41148006296547,803.5415895241553,1834.6020953179047,2855.4038852839158,3866.0490343144797,4869.995895790703,5863.9538249446505,6848.022201738186,7822.299415729349,8786.882889957782,9746.049196881568,10707.345909779073,12.751573340508239,18.384356416647467,23.961095147204485,29.482347176097857,34.94866453855311,40.357218139972886,45.71195838884814,51.01342073402714,56.26213525446274,61.45852903122593
836,836,13583053.0,0.00564129786375683,177.26417291747978,921.1009887578883,1941.9027787238997,2952.5479277544637,3956.4947892306864,4950.452718384634,5934.521095178169,6908.798309169332,7873.381783397766,8832.548090321552,9793.844803219057,10745.576927308866,12.170555991828847,17.859946641709616,23.492729717848842,29.06946844840586,34.590720477299236,40.057037839754486,45.46559144117427,50.820331690049514,56.12179403522852,61.37050855566412
837,837,13583869.0,0.00569628194557502,175.55310807198,420.93951297961155,1441.741302945623,2452.386451976187,3456.3333134524096,4450.291242606358,5434.359619399892,6408.636833391055,7373.220307619489,8332.386614543275,9293.68332744078,10245.41545153059,15.005881299661057,20.695271949541826,26.328055025681053,31.90479375623807,37.42604578513144,42.89236314758669,48.300916749006475,53.65565699788172,58.957119343060725,64.20583386349632
838,838,13584504.0,0.005652025981785919,176.9277075552334,821.4957087780522,1842.2974987440634,2852.9426477746274,3856.88950925085,4850.847438404798,5834.915815198333,6809.193029189496,7773.77650341793,8732.942810341716,9694.239523239221,10645.97164732903,12.733013414390427,18.4224040642712,24.055187140410425,29.631925870967443,35.153177899860815,40.619495262316065,46.02804886373585,51.38278911261109,56.6842514577901,61.9329659782257
839,839,13585392.0,0.005635659667366217,177.44151688055047,969.9957087700594,1990.7974987360708,3001.4426477666348,4005.3895092428575,4999.347438396805,5983.41581519034,6957.693029181503,7922.2765034099375,8881.442810333723,9842.739523231228,10794.471647321037,11.894850072351046,17.584240722231815,23.21702379837104,28.79376252892806,34.315014557821435,39.781331920276685,45.18988552169647,50.54462577057171,55.84608811575072,61.094802636186316
840,840,13588095.0,0.005594111779958078,178.75938832375172,326.0860028634955,1357.1465086572448,2377.948298623256,3388.59344765382,4392.540309130043,5386.498238283991,6370.566615077526,7344.843829068688,8309.427303297123,9268.593610220909,10229.890323118414,15.410344744131494,21.043127820270723,26.619866550827737,32.14111857972111,37.60743594217636,43.01598954359614,48.370729792471394,53.6721921376504,58.920906658086,64.11730043484918
841,841,13589360.0,0.005652591184384098,176.91001655357803,816.6258284663376,1837.427618432349,2848.072767462913,3852.0196289391356,4845.977558093084,5830.045934886618,6804.323148877781,7768.906623106215,8728.07293003,9689.369642927506,10641.101767017317,12.760540745856618,18.449931395737387,24.082714471876614,29.65945320243363,35.180705231327,40.64702259378225,46.055576195202036,51.41031644407728,56.711778789256286,61.96049330969189
842,842,13590537.0,0.005754103007079227,173.7890334548596,923.3210262974751,1933.966175328039,2937.9130368042615,3931.8709659582096,4915.939342751744,5890.216556742907,6854.800030971342,7813.966337895127,8775.263050792633,9726.995174882442,10669.538442983347,12.227349916672043,17.97391702076848,23.663307670649246,29.296090746788476,34.87282947734549,40.39408150623886,45.86039886869411,51.268952470113895,56.62369271898915,61.925155064168145
843,843,13595418.0,0.005457090741985552,183.2478232964387,579.9816381436494,1621.4039589125232,2652.4644647062723,3673.2662546722836,4683.911403702848,5687.85826517907,6681.816194333019,7665.884571126553,8640.161785117716,9604.745259346151,10563.911566269935,13.88603851262047,19.462777243177488,24.98402927207086,30.45034663452611,35.85890023594589,41.21364048482114,46.515102830000146,51.763817350435744,56.96021112719893,62.10490246593303
844,844,13597988.0,0.005406577573987523,184.95989122791187,17.57084180443356,1069.459099337304,2110.8814201061778,3141.941925899927,4162.743715865939,5173.388864896502,6177.335726372725,7171.293655526673,8155.362032320208,9129.639246311372,10094.222720539805,16.80389212478439,22.325144153677762,27.791461516133012,33.200015117552795,38.55475536642804,43.856217711607044,49.10493223204265,54.30132600880584,59.44601734753993,64.53952068246706
845,845,13598817.0,0.005396854973441733,185.2931021717396,115.09574179918442,1166.983999332055,2208.4063201009285,3239.466825894678,4260.268615860689,5270.913764891253,6274.860626367476,7268.818555521424,8252.88693231496,9227.164146306122,10191.747620534556,16.27706644160755,21.798318470500924,27.264635832956174,32.673189434375956,38.0279296832512,43.329392028430206,48.578106548865804,53.77450032562899,58.91919166436309,64.01269499929022
846,846,13599513.0,0.005370476383301744,186.20322083703206,371.48368036275605,1423.3719378956266,2464.7942586645004,3495.8547644582495,4516.656554424261,5527.301703454825,6531.248564931047,7525.206494084995,8509.274870878531,9483.552084869692,10448.135559098127,14.896689060886905,20.417941089780278,25.884258452235528,31.29281205365531,36.647552302530556,41.94901464770956,47.197729168145166,52.39412294490835,57.538814283642445,62.632317618569566
847,847,13600276.0,0.005355460831775369,186.7252943139337,519.7752355087042,1571.6634930415746,2613.085813810448,3644.1463196041977,4664.948109570209,5675.593258600773,6679.540120076996,7673.498049230943,8657.566426024478,9631.84364001564,10596.427114244076,14.101337310251123,19.622589339144497,25.088906701599747,30.49746030301953,35.852200551894775,41.15366289707378,46.402377417509385,51.598771194272565,56.743462533006664,61.836965867933785
848,848,13601182.0,0.005354925339241446,186.7439668433651,526.3826938944485,1578.270951427319,2619.6932721961925,3650.753777989942,4671.555567955953,5682.200716986517,6686.14757846274,7680.105507616688,8664.173884410222,9638.451098401385,10603.03457262982,14.065950319394016,19.58720234828739,25.05351971074264,30.46207331216242,35.81681356103767,41.118275906216674,46.36699042665227,51.56338420341546,56.70807554214956,61.80157887707668
849,849,13601905.0,0.005349573357933441,186.93079486740666,580.253548846884,1632.1418063797546,2673.564127148628,3704.6246329423775,4725.426422908389,5736.071571938953,6740.018433415175,7733.976362569123,8718.044739362658,9692.321953353821,10656.905427582255,13.777603005422364,19.29885503431574,24.76517239677099,30.17372599819077,35.528466247066014,40.82992859224502,46.07864311268062,51.27503688944381,56.4197282281779,61.51323156310503
850,850,13602427.0,0.00534689937350328,187.02427895978929,609.2634921470694,1661.15174967994,2702.5740704488135,3733.634576242563,4754.436366208574,5765.081515239138,6769.0283767153605,7762.986305869309,8747.054682662843,9721.331896654006,10685.915370882441,13.622446398996304,19.143698427889678,24.610015790344928,30.01856939176471,35.37330964063996,40.67477198581896,45.92348650625456,51.11988028301775,56.26457162175185,61.35807495667897
851,851,13603217.0,0.005274149960774492,189.6040134310389,274.45411313488813,1336.9134921079046,2388.801749640775,3430.224070409649,4461.2845762033985,5482.086366169409,6492.731515199974,7496.678376676196,8490.636305830145,9474.704682623678,10448.981896614841,15.279445593645908,20.74576295610116,26.15431655752094,31.509056806396188,36.81051915157519,42.0592336720108,47.25562744877398,52.40031878750808,57.4938221224352,62.428990926262074
852,852,13606171.0,0.00526887871043626,189.79370278903244,326.51017553394985,1388.9695545069665,2440.857812039837,3482.2801328087107,4513.34063860246,5534.142428568472,6544.787577599035,7548.734439075258,8542.692368229205,9526.76074502274,10501.037959013904,15.00500945115545,20.471326813610702,25.87988041503048,31.23462066390573,36.536083009084734,41.78479752952033,46.98119130628352,52.12588264501762,57.21938597994474,62.154554783771616
853,853,13606695.0,0.005267298362903171,189.85064659387,344.0241225022622,1406.4835014752787,2458.371759008149,3499.794079777023,4530.8545855707725,5551.656375536783,6562.301524567348,7566.2483860435705,8560.206315197518,9544.274691991053,10518.551905982216,14.912737034789034,20.379054397244285,25.787607998664065,31.142348247539314,36.443810592718314,41.69252511315392,46.88891888991711,52.0336102286512,57.12711356357833,62.062282367405196
854,854,13607871.0,0.005263086419808358,190.00258027995906,388.5741224998643,1451.033501472881,2502.9217590057515,3544.3440797746252,4575.404585568374,5596.206375534386,6606.85152456495,7610.798386041172,8604.75631519512,9588.824691988655,10563.101905979818,14.678160808021584,20.144478170476834,25.553031771896617,30.907772020771866,36.20923436595087,41.45794888638647,46.654342663149656,51.799034001883754,56.892537336810875,61.82770614063775
855,855,13608476.0,0.00525677481939695,190.230708819808,452.9241224964008,1515.3835014694173,2567.271759002288,3608.6940797711613,4639.7545855649105,5660.556375530922,6671.201524561486,7675.148386037708,8669.106315191657,9653.174691985192,10627.451905976355,14.33967256958947,19.805989932044717,25.2145435334645,30.56928378233975,35.87074612751875,41.119460647954355,46.31585442471754,51.460545763451634,56.55404909837876,61.48921790220563
856,856,13611086.0,0.00525677481939695,190.230708819808,450.67956815967807,1513.1389471326945,2565.027204665565,3606.449525434439,4637.510031228188,5658.311821194199,6668.956970224764,7672.903831700986,8666.861760854934,9650.93013764847,10625.207351639632,14.351472339990103,19.817789702445353,25.226343303865136,30.581083552740385,35.882545897919385,41.13126041835499,46.32765419511818,51.47234553385227,56.56584886877939,61.50101767260627
857,857,13611662.0,0.00527362259851464,189.622973832382,278.45994522165205,1340.9193241946687,2392.807581727539,3434.2299024964127,4465.290408290162,5486.092198256173,6496.7373472867375,7500.68420876296,8494.642137916908,9478.710514710443,10452.987728701606,15.258317631794368,20.72463499424962,26.1331885956694,31.487928844544648,36.78939118972365,42.03810571015926,47.23449948692244,52.379190825656536,57.47269416058366,62.40786296441053
858,858,13612335.0,0.005292640901376411,188.94159241749023,86.7322119127022,1149.1915908857188,2201.0798484185893,3242.502169187463,4273.562674981213,5294.3644649472235,6305.009613977788,7308.956475454011,8302.914404607958,9286.982781401493,10261.259995392656,16.271323564016193,21.737640926471443,27.146194527891225,32.50093477676647,37.802397121945475,43.05111164238108,48.24750541914427,53.39219675787836,58.48570009280548,63.420868896632356
