,index,blocknum,p0vs1,p1vs0,LINK-slippagemap_01,LINK-slippagemap_2,LINK-slippagemap_3,LINK-slippagemap_4,LINK-slippagemap_5,LINK-slippagemap_6,LINK-slippagemap_7,LINK-slippagemap_8,LINK-slippagemap_9,LINK-slippagemap_10,LINK-slippagemap_11,LINK-slippagemap_12,LINK-slippagemap_13,LINK-slippagemap_14,LINK-slippagemap_15,LINK-slippagemap_16,LINK-slippagemap_17,LINK-slippagemap_18,LINK-slippagemap_19,LINK-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
2534,2534,15393411.0,6.937946208085401,0.14413487363661193,8.696521087018358,19.926012366989642,31.08833156435359,36.64442743744363,47.70674186677772,58.702884631289976,64.17626592112157,75.07389147853006,85.90633132267214,91.29822820079839,102.0336174117348,112.70479150958548,118.01641720527934,128.59198487072075,139.10429412850374,144.3368431373847,154.75496975155764,165.11077872635474,170.26542941853614,180.52845864014517,135.09378890623788,212.56059586046658,251.1200596473623,327.8928243755596,404.20635753154056,442.1917776553912,517.8216092906132,592.999033093425,630.4189456755176,704.9228478300333,778.9810930074308,815.8439232944759,889.2386608580825,962.1943771271115,998.5084213241028,1070.8105037301568,1142.6801028379696,1178.453530019709,1249.6792261420383,1320.4788776272828
2535,2535,15394295.0,7.001366472190103,0.14282926111239386,5.774635104643203,16.970490047231326,28.099373987075676,33.63882718057809,44.66800706278785,55.63121247075362,61.088197597604115,71.95318145763565,82.75317475043043,88.1289206425685,98.8321541147278,109.4713637549114,114.7670789990008,125.31096956414208,135.79178968701675,141.0086667092402,151.39558706785425,161.72037596816818,166.85958706192912,177.09187474728012,155.74403349355387,233.44358023247398,272.11888286370925,349.1223033931729,425.665116944645,463.7646445347832,539.6216966624809,615.0249872832107,652.5573200966677,727.2850601698258,801.5657959786579,838.5393800106734,912.1546272071421,985.3295164969674,1021.7526641303541,1094.2719734507493,1166.357488050963,1202.2383898412122,1273.6780765189912,1344.6904369533268
2536,2536,15394877.0,6.818276076725633,0.14666463908868793,8.195126961093461,19.526135483936226,30.789365103296603,36.395688915275095,47.558008112639044,58.65355717923149,64.17641841506317,75.17256117957542,86.10292759625752,91.5435680268155,102.3760078709576,113.14365064122191,118.50329396002024,129.17446805787094,139.7818089976542,145.06166141900619,155.57397067678917,166.02339670789362,171.2246462998431,181.58045527464017,137.8371899299899,214.6099546581872,252.82396022402995,328.90890793801884,404.53873957324083,442.18383056259574,517.1360759581453,591.639978112661,628.7246392580429,702.5610535771035,775.9557911407101,812.4883597763524,885.2255516067303,957.5276340127846,993.5163313303478,1065.1706603023365,1136.396356424666,1171.8492802327116,1242.4368628507889,1312.6022079887719
2537,2537,15395542.0,7.037162854599375,0.14210272245531683,6.589428518825372,17.75174771618932,28.84729678278177,34.37015801861345,45.36630078312571,56.29666719980779,61.73730763036579,72.56974747450786,83.33739024477218,88.69703356357053,99.36820766142121,109.97554860120448,115.25540102255647,125.76771028033946,136.2171363114439,141.41838590339339,151.77419487819046,162.0680566641328,167.1918747919809,177.39351251818033,150.3534915996914,228.28647219997382,267.0779765229673,344.31274294109824,421.08550766929557,459.2995132351383,535.3844609491272,611.0142925843492,648.6593835737041,723.6116289692536,798.1155311237693,835.2001922691512,909.0366065882118,982.4313441518184,1018.9639127874607,1091.7011046178386,1164.003187023893,1199.9918843414562,1271.646213313445,1342.8719094357743
2538,2538,15398699.0,7.335334475392275,0.13632643519592508,6.8938299394095806,17.82419635609167,28.689180216123212,34.09727663079174,44.86491940105606,55.568152873215354,60.89573681770508,71.50307775748836,82.04696832262964,87.29523943662333,97.74466546772777,108.1315858263418,113.30172403447433,123.59558582041667,133.82787350576768,138.92104167446422,149.0616563020319,159.14161223140795,164.1589563126642,174.14860464775361,150.30583040149926,229.8926247759741,269.5073181257371,348.3810887610307,426.7830556145681,465.80799379892386,543.507540537844,620.742306955975,659.1862636985429,735.729077250015,811.8140249640039,849.685656967851,925.0889475885808,1000.0411929841304,1037.3490204751959,1111.629756284028,1185.4661706030886,1222.2185875125122,1295.3934768023373,1368.1306686327155
2539,2539,15399392.0,7.190092310650241,0.13908027279688212,8.796031652777089,19.825211534986853,30.78841694295262,36.24540206980312,47.110385929834656,57.91037922262944,63.28612511476751,73.9893585869268,84.62856822711039,89.9242834711998,100.46817403634108,110.94899415921576,116.16587118143921,126.55279154005326,136.87758044036718,142.01679153412812,152.2490792194791,162.42015910878774,167.48286201574336,177.56281794511938,135.71607184065587,214.58984247594947,253.8496251043709,332.0167475138427,409.7162942527628,448.39159688399803,525.3950174134617,601.9378309649338,640.037358555072,715.8944106827697,791.2977013034996,828.8300341169565,903.5577741901146,977.8385099989467,1014.8120940309623,1088.427341227431,1161.6022305172562,1198.0253781506428,1270.544687471038,1342.6302020712517
2540,2540,15400656.0,7.016084053967301,0.1425296493468521,9.407787081536823,20.570106278900774,31.665655345493217,37.1885165813249,48.184659345837154,59.115025762519245,64.55566619307724,75.38810603721932,86.15574880748363,91.51539212628198,102.18656622413266,112.79390716391593,118.07375958526792,128.5860688430509,139.03549487415535,144.23674446610482,154.5925534409019,164.88641522684424,170.01023335469236,180.2118710808918,130.54906321877448,208.4820438190569,247.27354814205037,324.50831456018136,401.28107928837863,439.4950848542214,515.5800325682103,591.2098642034323,628.8549551927872,703.8072005883367,778.3111027428524,815.3957638882342,889.232178207295,962.6269157709015,999.1594844065437,1071.8966762369218,1144.198758642976,1180.1874559605392,1251.841784932528,1323.0674810548574
2541,2541,15401157.0,7.176444786877831,0.13934476327728537,10.590749928272986,21.61992981048275,32.58313521844851,38.040120345299016,48.90510420533056,59.70509749812533,65.08084339026341,75.7840768624227,86.42328650260629,91.7190017466957,102.26289231183699,112.74371243471165,117.96058945693511,128.34750981554916,138.6722987158631,143.811509809624,154.04379749497502,164.21487738428365,169.27758029123925,179.3575362206153,122.82332573803367,201.69709637332727,240.9568790017487,319.1240014112205,396.8235481501406,435.49885078137584,512.5022713108395,589.0450848623116,627.1446124524498,703.0016645801475,778.4049552008775,815.9372880143343,890.6650280874925,964.9457638963245,1001.91934792834,1075.5345951248087,1148.709484414634,1185.1326320480207,1257.651941368416,1329.7374559686295
2542,2542,15401717.0,7.071727839424001,0.14140815691818975,7.629301238222604,18.758185178066956,29.82049960740105,35.32681825377913,46.2900236617449,57.187649219153386,62.61199264862694,73.41198594142172,84.14737515235812,89.49096530571907,100.13017494590267,110.70574261134406,115.96978075513337,126.45060087800803,136.86872749218097,142.05439825884554,152.37918715915947,162.6422163807685,167.7506859382714,177.92176582758003,143.30756477074195,221.47468718021375,260.3827295961404,337.84953655036907,414.8529570798328,453.1817650654621,529.4952982214431,605.3523503491408,643.1105499805158,718.2879737833276,793.0157138564857,830.2117885199359,904.2700336973332,977.885280893802,1014.527601547985,1087.483317817014,1160.0026271374093,1196.0994444200594,1267.9690435278721,1339.4087302056512
2543,2543,15403637.0,7.100779987190206,0.14082959925585614,9.321675606944925,20.417224673537373,31.446404555747137,36.93622867388131,47.8665950905634,58.731578950594944,64.13967536526347,74.90731813552779,85.61055160768709,90.93813555217682,101.54547649196009,112.08936705710137,117.33763817109507,127.7870642021995,138.17398456081355,143.34412276894605,153.6379845548884,163.87027224023942,168.96344040893595,179.10405503650364,131.54654114381466,209.9485079973521,248.97344618170786,326.67299292062796,403.907759338759,442.3517160813269,518.8945296327989,594.9794773467879,632.8511093506349,708.2543999713648,783.2066453669142,820.5144728579799,894.7952086668118,968.6316229858725,1005.3840398952962,1078.5589291851213,1151.2961210154995,1187.5013861389034,1259.5869007391168,1331.2412297111057
2544,2544,15405658.0,7.18937337331291,0.1390941808241618,8.89766494806399,19.926844830273755,30.890050238239517,36.34703536509002,47.21201922512156,58.01201251791633,63.38775841005441,74.0909918822137,84.7302015223973,90.0259167664867,100.56980733162798,111.05062745450266,116.26750447672612,126.65442483534017,136.9792137356541,142.118424829415,152.35071251476603,162.52179240407466,167.58449531103025,177.6644512404063,134.9852999254751,213.85907056076869,253.1188531891901,331.2859755986619,408.98552233758204,447.6608249688172,524.6642454982809,601.207059049753,639.3065866398913,715.163638767589,790.5669293883188,828.0992622017758,902.8270022749339,977.1077380837659,1014.0813221157814,1087.6965693122502,1160.8714586020753,1197.2946062354622,1269.8139155558574,1341.899430156071
2545,2545,15410655.0,7.042794555682782,0.14198909141728505,5.843134874535411,17.00545407189936,28.10100313849181,33.62386437432349,44.620007138835746,55.55037355551784,60.99101398607583,71.8234538302179,82.59109660048223,87.95073991928057,98.62191401713125,109.22925495691452,114.5091073782665,125.0214166360495,135.47084266715393,140.6720922591034,151.0279012339005,161.32176301984282,166.44558114769094,176.64721887389038,155.60763648649464,233.54061708677708,272.33212140977054,349.5668878279015,426.33965255609877,464.5536581219415,540.6386058359304,616.2684374711524,653.9135284605073,728.8657738560569,803.3696760105726,840.4543371559544,914.2907514750151,987.6854890386217,1024.218057674264,1096.9552495046419,1169.2573319106962,1205.2460292282594,1276.900358200248,1348.1260543225776
2546,2546,15413223.0,7.247116136315707,0.137985921736364,7.08136056142526,18.077503325937517,29.007869742619604,34.448510173177596,45.280950017319675,56.048592787584,61.40823610638234,72.07941020423301,82.68675114401628,87.96660356536827,98.47891282315126,108.9283388542557,114.12958844620519,124.48539742100226,134.7792592069446,139.90307733479273,150.10471506099213,160.24532968855985,165.29286725242792,175.34262969919214,148.34823365815114,227.45896222126245,266.83669764320774,345.2386644967452,423.1716450970276,461.96314942002107,539.197915838152,615.9706805663493,654.184686132192,730.2696338461809,805.8994654814029,843.5445564707578,918.4968018663074,993.0007040208232,1030.0853651662048,1103.9217794852657,1177.3165170488721,1213.8490856845144,1286.5862775148923,1358.8883599209466
2547,2547,15413884.0,6.951140176494338,0.14386129104136827,6.882155687507485,18.11164696747877,29.27396616484272,34.830062037932755,45.89237646726685,56.88851923177911,62.36190052161069,73.25952607901918,84.09196592316127,89.48386280128751,100.21925201222392,110.8904261100746,116.20205180576846,126.77761947120986,137.28992872899286,142.52247773787383,152.94060435204676,163.29641332684386,168.45106401902527,178.7140932406343,147.69458544292658,225.16139239715528,263.720856184051,340.49362091224833,416.8071540682293,454.79257419207994,530.422405827302,605.5998296301138,643.0197422122063,717.5236443667221,791.5818895441195,828.4447198311645,901.8394573947712,974.7951736638001,1011.1092178607914,1083.4113002668457,1155.2808993746585,1191.0543265563977,1262.280022678727,1333.0796741639715
2548,2548,15416494.0,6.7120703489183535,0.14898532762862796,6.076424226059382,17.50986650593949,28.87491699614311,34.53192353434511,45.79515315370549,56.99100809629361,62.56379616304793,73.65934522964038,84.68852511185014,90.17834922998432,101.10871564666641,111.97369950669794,117.38179592136647,128.1494386916308,138.8526721637901,144.18025610827982,154.78759704806308,165.3314876132044,170.57975872719805,181.0291847583025,151.3043774768238,227.38932519081268,265.2609571946597,340.6642478153896,415.6164932109391,452.9243207020046,527.2050565108367,601.0414708298973,637.7938877393209,710.9687770291462,783.7059688595242,819.9112339829281,891.9967485831417,963.6510775551304,999.31733705117,1070.3296974855054,1140.9172801035827,1176.0525713790944,1246.0077428949294,1315.544470964765
2549,2549,15418361.0,6.349716873063878,0.15748733683577265,7.710309882728048,19.456644848374584,31.132715680610303,36.94453470062691,48.51599700953696,60.018242406631664,65.74353858408678,77.14273319207463,88.4737417149174,94.11380386628498,105.34329514625627,116.50561434362021,122.06171021671025,133.12402464604435,144.1201674105566,149.5935487003882,160.49117425779667,171.32361410193877,176.715510980065,187.4509001910014,137.9476686764801,212.00591385387747,248.8687441409226,322.26348170452917,395.21919797355815,431.5332421705494,503.8353245766036,575.7049236844164,611.4783508661557,682.7040469884851,753.5036984737295,788.7445534146079,858.909898552591,928.6555266341526,963.3717442757902,1032.4925169640846,1101.1998201516324,1135.3991985471803,1203.490951338692,1271.1753921690229
2550,2550,15419414.0,6.522833582566822,0.1533076058651318,10.638515892341466,22.209978201251516,33.71222359834623,39.437519775801334,50.83671438378919,62.16772290663196,67.80778505799954,79.03727633797082,90.19959553533478,95.75569140842481,106.8180058377589,117.81414860227116,123.28752989210275,134.18515544951123,145.01759529365333,150.40949217177956,161.14488138271597,171.81605548056666,177.12768117626052,187.7032488417019,120.15175114616837,195.3291749489802,232.74908753107277,307.2529896855885,381.3112348629859,418.17406515003097,491.56880271363764,564.5245189826666,600.8385631796579,673.140645585712,745.0102446935248,780.7836718752641,852.0093679975935,922.8090194828379,958.0498744237163,1028.2152195616993,1097.960847643261,1132.6770652848986,1201.797837973193,1270.5051411607408
2551,2551,15419936.0,6.468273979534739,0.15460074869492924,7.181025600374933,18.82212234133866,30.39358465024871,36.153334147676695,47.62112622479853,59.02032083278638,64.69432281742715,75.99139150699673,87.22088278696802,92.81041391757765,103.939297857422,115.0016122867561,120.50793093313418,131.47113634109994,142.36876189850844,147.79310532798198,158.59309862077677,169.32848783171318,174.67207798507414,185.3112876252577,142.170887316771,216.8986273899291,254.0947020533793,328.1529472307767,401.76819442724536,438.4105150814284,511.3662313504574,583.8855406708526,619.9823579535029,691.8519570613156,763.2916437390945,798.8510803653842,869.6507318506287,940.026878067019,975.0569319294902,1044.8025600110518,1114.1310021527418,1148.639550340984,1217.3468535285317,1285.6431699377238
2552,2552,15420535.0,6.5189212518471376,0.15339961342785816,11.182405839318827,22.75386814822888,34.256113545323586,39.9814097227787,51.38060433076655,62.71161285360932,68.3516750049769,79.58116628494818,90.74348548231214,96.29958135540217,107.36189578473626,118.35803854924852,123.83141983908011,134.7290453964886,145.56148524063067,150.95338211875693,161.68877132969334,172.35994542754403,177.6715711232379,188.24713878867928,116.60493051663961,191.78235431945146,229.20226690154402,303.70616905605976,377.76441423345716,414.62724452050224,488.02198208410886,560.9776983531378,597.2917425501291,669.5938249561833,741.4634240639961,777.2368512457354,848.4625473680646,919.2621988533092,954.5030537941876,1024.6683989321707,1094.4140270137323,1129.13024465537,1198.2510173436644,1266.9583205312122
2553,2553,15428911.0,6.622070763112667,0.15101016521453717,7.580284530627979,19.082529927722685,30.515972207602793,36.207020713165655,47.53802923600842,58.8012588553688,64.40758266734728,75.56990186471124,86.66545093130368,92.18831216713536,103.18445493164762,114.11482134832971,119.5554617788877,130.3879016230298,141.1555443932941,146.51518771209246,157.18636180994312,167.79370274972638,173.07355517107837,183.58586442886136,140.675098886777,216.304930521999,253.95002151135392,328.90226690690344,403.4061690614192,440.490830206801,514.3272445258616,587.7219820894683,624.2545507251104,696.9917425554885,769.2938249615427,805.282522279106,876.9368512510948,948.1625473734241,983.6154711814698,1054.203053799547,1124.36839893753,1159.2935165908937,1228.8302446607292,1297.9510173490237
2554,2554,15430350.0,6.416095178613826,0.15585803703991286,9.23850236781569,20.91457320005141,32.520801872274895,38.297854528978064,49.800099926072775,61.23354220595288,66.92459071151573,78.2555992343585,89.51882885371889,95.12515266569737,106.28747186306133,117.38302092965377,122.90588216548545,133.9020249299977,144.8323913466798,150.27303177723778,161.10547162137988,171.87311439164418,177.23275771044254,187.9039318082932,128.66817903845543,203.17208119297118,240.256742338353,314.09315665741366,387.48789422102027,424.0204628566625,496.7576546870405,569.0597370930947,605.048434410658,676.7027633826468,747.9284595049761,783.3813833130218,853.968965931099,924.1343110690821,959.0594287224457,1028.5961567922814,1097.7169294805758,1132.1221032766077,1200.6236110636714,1268.715363855183
2555,2555,15430980.0,6.301644335435764,0.15868874007641834,9.345576263620014,21.127200930862994,32.83835170627055,38.66762942721767,50.273858099441156,61.81066025357231,67.55315615323903,78.98659843311914,90.35164892332276,96.00865546152477,107.27188508088514,118.46774002347327,124.04052809022758,135.13607715682002,146.1652570390298,151.65508115716398,162.58544757384607,173.4504314338776,178.85852784854612,189.62617061881045,127.36696924818186,201.20338356724253,237.9558004766661,311.13068976649134,383.8678815968694,420.07314672027337,492.1586613204869,563.8129902924757,599.4792497885153,670.4916102228507,741.0791928409278,776.2144841164396,846.1696556322745,915.7063837021102,950.3186082021625,1019.2323301864366,1087.7338379735004,1121.8307759871445,1189.718562302087,1257.2002694860716
2556,2556,15432834.0,6.435371400230633,0.15539118689624684,6.341463770448365,18.017534602684087,29.623763274907567,35.400815931610744,46.90306132870545,58.33650360858556,64.02755211414842,75.35856063699119,86.62179025635156,92.22811406833004,103.390433265694,114.48598233228644,120.00884356811812,131.00498633263038,141.93535274931247,147.37599317987048,158.20843302401255,168.97607579427685,174.3357191130752,185.00689321092588,147.28439395532484,221.78829610984056,258.8729572552224,332.70937157428307,406.1041091378897,442.6366777735319,515.3738696039098,587.6759520099641,623.6646493275274,695.3189782995162,766.5446744218455,801.9975982298913,872.5851808479684,942.7505259859514,977.675643639315,1047.2123717091506,1116.3331443974453,1150.7383181934772,1219.239825980541,1287.3315787720526
2557,2557,15433785.0,6.2476852486842285,0.16005927958848462,5.974340642831599,17.826863596114233,29.608488263357213,35.47284592747617,47.14891675971189,58.75514543193537,64.53219808863855,76.03444348573325,87.46788576561336,93.15893427117622,104.48994279401899,115.75317241337936,121.35949622535786,132.5218154227218,143.61736448931424,149.14022572514594,160.1363684896582,171.0667349063403,176.50737533689826,187.33981518104034,147.98369636373272,221.37843392733936,257.91100256298154,330.6481943933596,402.95027679941376,438.93897411697714,510.59330308896585,581.8189992112951,617.271923019341,687.8595056374181,758.0248507754011,792.9499684287647,862.4866964986004,931.6074691868948,966.0126429829268,1034.5141507699905,1102.6059035615021,1136.4988750985774,1203.980582282562,1271.058621297439
2558,2558,15435709.0,6.683940174653404,0.14961235048035942,10.137320684550534,21.570762964430642,32.935813454634264,38.59281999283627,49.85604961219665,61.05190455478477,66.62469262153908,77.72024168813152,88.7494215703413,94.23924568847546,105.16961210515755,116.0345959651891,121.44269237985763,132.21033515012195,142.91356862228125,148.24115256677098,158.84849350655423,169.39238407169552,174.6406551856892,185.09008121679366,124.1035540335805,200.18850174756938,238.0601337514164,313.46342437214633,388.4156697676958,425.7234972587613,500.00423306759336,573.840647386654,610.5930642960776,683.7679535859029,756.5051454162809,792.7104105396849,864.7959251398984,936.4502541118871,972.1165136079268,1043.1288740422622,1113.7164566603394,1148.851747935851,1218.8069194516859,1288.3436475215217
2559,2559,15441282.0,6.447609616614534,0.15509623867784245,10.317516235709324,21.958612976673052,33.5300752855831,39.289824783011085,50.75761686013292,62.15681146812077,67.83081345276153,79.12788214233112,90.3573734223024,95.94690455291205,107.07578849275639,118.13810292209048,123.64442156846857,134.60762697643435,145.50525253384282,150.9295959633164,161.72958925611115,172.46497846704756,177.80856862040852,188.44777826059212,121.91505630497436,196.64279637813243,233.83887104158268,307.89711621898005,381.51236341544876,418.15468406963174,491.1104003386607,563.629709659056,599.7265269417062,671.596126049519,743.0358127272979,778.5952493535876,849.3949008388321,919.7710470552223,954.8011009176936,1024.5467289992553,1093.8751711409452,1128.3837193291872,1197.091022516735,1265.387338925927
2560,2560,15442395.0,6.467627216813057,0.15461620876979876,7.271978341637904,18.91307508260163,30.48453739151168,36.24428688893966,47.7120789660615,59.111273574049356,64.78527555869012,76.0823442482597,87.31183552823099,92.90136665884062,104.03025059868497,115.09256502801907,120.59888367439714,131.56208908236292,142.4597146397714,147.88405806924496,158.68405136203972,169.41944057297616,174.7630307263371,185.4022403665207,141.58258785650602,216.31032792966414,253.50640259311436,327.5646477705117,401.17989496698044,437.8222156211635,510.7779318901924,583.2972412105877,619.3940584932379,691.2636576010507,762.7033442788296,798.2627809051193,869.0624323903638,939.4385786067539,974.4686324692252,1044.2142605507868,1113.5427026924767,1148.051250880719,1216.7585540682667,1285.0548704774587
2561,2561,15443827.0,6.775458096556423,0.14759149650829406,8.50328246836231,19.86833295856593,31.165401648135518,36.788569116128315,47.984424058716435,59.113307998560785,64.6527611920632,75.68194107427296,86.64514648223873,92.10213160908923,102.96711546912077,113.76710876191554,119.14285465405362,129.84608812621292,140.4852977663965,145.7810130104859,156.3249035756272,166.80572369850185,172.02260072072534,182.40952107933936,135.50282116898813,212.0456347204602,250.14516231059847,326.00221443829616,401.40550505902604,438.937837872483,513.6655779456411,587.9463137544731,624.9198977864887,698.5351449829574,771.7100342727827,808.1331819061694,880.6524912265646,952.7380058267781,988.6189076170275,1060.0585942948064,1131.070954729142,1166.4176824063406,1236.7938286227309,1306.7490001385656
2562,2562,15446724.0,6.862050784572771,0.14572902932286586,7.804603954172718,19.101672643742305,30.33116392371359,35.920695054323225,47.049578994167575,58.11189342350167,63.61821206987975,74.58141747784552,85.47904303525401,90.90338646472756,101.70337975752233,112.43876896845875,117.7823591218197,128.4215687620033,138.99713642744467,144.261174571234,154.74199469410866,165.1601213082816,170.34579207494616,180.6705809752601,140.76228866667233,217.765709196136,256.09451718176535,332.4080503377463,408.265102465444,446.023302096819,521.2007258996308,595.9284659727889,633.1245406362392,707.1827858136365,780.7980330101052,817.4403536642883,890.3960699333172,962.9153792537124,999.0121965363627,1070.8817956441753,1142.3214823219544,1177.880918948244,1248.6805704334886,1319.0567166498788
2563,2563,15446724.0,6.862050784572771,0.14572902932286586,7.804603954172718,19.101672643742305,30.33116392371359,35.920695054323225,47.049578994167575,58.11189342350167,63.61821206987975,74.58141747784552,85.47904303525401,90.90338646472756,101.70337975752233,112.43876896845875,117.7823591218197,128.4215687620033,138.99713642744467,144.261174571234,154.74199469410866,165.1601213082816,170.34579207494616,180.6705809752601,140.76228866667233,217.765709196136,256.09451718176535,332.4080503377463,408.265102465444,446.023302096819,521.2007258996308,595.9284659727889,633.1245406362392,707.1827858136365,780.7980330101052,817.4403536642883,890.3960699333172,962.9153792537124,999.0121965363627,1070.8817956441753,1142.3214823219544,1177.880918948244,1248.6805704334886,1319.0567166498788
2564,2564,15448028.0,6.624057583010345,0.15096487122407284,7.3121357851778175,18.814381182272527,30.24782346215263,35.93887196771549,47.26988049055826,58.53311010991864,64.13943392189712,75.30175311926108,86.39730218585352,91.9201634216852,102.91630618619746,113.84667260287955,119.28731303343754,130.11975287757963,140.88739564784393,146.2470389666423,156.91821306449296,167.52555400427622,172.8054064256282,183.3177156834112,142.45110033982573,218.08093197504775,255.72602296440266,330.67826835995214,405.1821705144679,442.26683165984974,516.1032459789104,589.497983542517,626.0305521781593,698.7677440085372,771.0698264145915,807.0585237321548,878.7128527041435,949.9385488264728,985.3914726345185,1055.9790552525958,1126.1444003905788,1161.0695180439423,1230.606246113778,1299.7270188020725
2565,2565,15451588.0,6.562742470372602,0.15237532243791133,10.508083127990282,22.044885282121438,33.51267735924328,39.22082346166827,50.58587395187189,61.88294264144148,67.50611010943427,78.7019650520224,89.83084899186674,95.37030218536916,106.39948206757893,117.36268747554469,122.81967260239519,133.68465646242672,144.4846497552215,149.86039564735958,160.56362911951888,171.20283875970247,176.49855400379187,187.04244456893315,121.15958004762767,196.56287066835756,234.09520348181448,308.8229435549726,383.10367936380464,420.0772633958202,493.6925105922889,566.8673998821141,603.2905475155009,675.8098568358961,747.8953714361097,783.7762732263591,855.215959904138,926.2283203384735,961.5750480156722,1031.9511942320623,1101.9063657478973,1136.7268761760954,1206.0553183177853,1274.9690403020593
2566,2566,15454144.0,6.583117518303431,0.15190371388929955,7.474570249354853,19.01137240348601,30.479164480607846,36.18731058303284,47.55236107323646,58.84942976280605,64.47259723079884,75.66845217338697,86.79733611323132,92.33678930673373,103.3659691889435,114.32917459690925,119.78615972375975,130.6511435837913,141.45113687658608,146.82688276872415,157.53011624088344,168.16932588106704,173.46504112515643,184.00893169029774,141.09958004869955,216.50287066942946,254.03520348288637,328.76294355604443,403.04367936487654,440.0172633968921,513.6325105933607,586.807399883186,623.2305475165728,695.749856836968,767.8353714371816,803.716273227431,875.1559599052099,946.1683203395454,981.5150480167441,1051.8911942331342,1121.8463657489692,1156.6668761771673,1225.995318318857,1294.9090403031312
2567,2567,15455538.0,6.795813971615749,0.14714940758777767,11.338359201053851,22.669367723896617,33.932597343256994,39.538921155235485,50.701240352599434,61.79678941919188,67.31965065502357,78.31579341953582,89.24615983621791,94.6868002667759,105.51924011091798,116.2868828811823,121.64652619998064,132.31770029783132,142.92504123761458,148.20489365896657,158.71720291674956,169.166628947854,174.36787853980348,184.72368751460056,116.43971004783964,193.21247477603694,231.42648034187968,307.5114280558686,383.14125969109057,420.7863506804455,495.73859607599496,570.2424982305107,607.3271593758925,681.1635736949532,754.5583112585598,791.0908798942021,863.82807172458,936.1301541306343,972.1188514481976,1043.7731804201862,1114.9988765425157,1150.4518003505614,1221.0393829686386,1291.2047281066216
2568,2568,15456041.0,6.846971619955083,0.1460499700459632,9.914754308521184,21.21182299809077,32.44131427806206,38.03084540867169,49.159729348516045,60.22204377785014,65.72836242422822,76.69156783219398,87.58919338960247,93.01353681907602,103.8135301118708,114.54891932280721,119.89250947616817,130.53171911635175,141.10728678179316,146.37132492558246,156.85214504845712,167.27027166263005,172.45594242929462,182.78073132960856,126.29767726353168,203.30109779299536,241.6299057786247,317.9434389346057,393.80049106230337,431.55869069367833,506.7361144964902,581.4638545696483,618.6599292330985,692.7181744104959,766.3334216069646,802.9757422611476,875.9314585301765,948.4507678505719,984.547585133222,1056.4171842410349,1127.8568709188137,1163.4163075451033,1234.215959030348,1304.5921052467381
2569,2569,15459221.0,7.110016541813273,0.14064664886770703,8.143633695600498,19.239182762192943,30.268362644402707,35.75818676253688,46.68855317921897,57.553537039250514,62.96163345391904,73.72927622418337,84.43250969634266,89.76009364083238,100.36743458061565,110.91132514575695,116.15959625975063,126.60902229085507,136.9959426494691,142.16608085760163,152.45994264354397,162.692230328895,167.7853984975915,177.92601312515922,139.91746486876568,218.3194317223031,257.34436990665887,335.043916645579,412.27868306371,450.7226398062779,527.26545335775,603.3504010717389,641.222033075586,716.6253236963158,791.5775690918653,828.8853965829309,903.1661323917629,977.0025467108235,1013.7549636202472,1086.9298529100724,1159.6670447404504,1195.8723098638543,1267.957824464068,1339.6121534360566
2570,2570,15461038.0,6.838760592157637,0.1462253264351368,11.074564526721971,22.37163321629156,33.60112449626284,39.19065562687248,50.31953956671683,61.38185399605092,66.888172642429,77.85137805039477,88.74900360780326,94.17334703727681,104.97334033007158,115.708729541008,121.05231969436895,131.69152933455254,142.26709699999392,147.53113514378325,158.0119552666579,168.43008188083084,173.6157526474954,183.94054154780935,118.36112116108944,195.3645416905531,233.69334967618246,310.00688283216346,385.8639349598611,423.6221345912361,498.79955839404795,573.527298467206,610.7233731306562,684.7816183080537,758.3968655045223,795.0391861587053,867.9949024277344,940.5142117481296,976.6110290307798,1048.4806281385925,1119.9203148163715,1155.4797514426612,1226.2794029279057,1296.655549144296
2571,2571,15461695.0,7.049840520341298,0.1418471803886406,10.477567394328519,21.60645133417287,32.66876576350696,38.175084409885045,49.13828981785081,60.0359153752593,65.46025880473285,76.26025209752763,86.99564130846404,92.339231461825,102.97844110200859,113.55400876744999,118.81804691123928,129.29886703411395,139.7169936482869,144.90266441495146,155.2274533152654,165.49048253687442,170.59895209437732,180.77003198368595,123.19576539218994,201.36288780166174,240.2709302175884,317.7377371718171,394.74115770128077,433.0699656869101,509.3834988428911,585.2405509705887,622.9987506019637,698.1761744047756,772.9039144779337,810.099989141384,884.1582343187813,957.77348151525,994.415802169433,1067.371518438462,1139.8908277588573,1175.9876450415074,1247.8572441493202,1319.2969308270992
