,index,blocknum,p0vs1,p1vs0,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,WBTC-slippagemap_12,WBTC-slippagemap_13,WBTC-slippagemap_14,WBTC-slippagemap_15,WBTC-slippagemap_16,WBTC-slippagemap_17,WBTC-slippagemap_18,WBTC-slippagemap_19,WBTC-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
1332,1332,15605856.0,18985.064659387,5.2672983629031714e-05,0.12147808744623936,0.23675508531070594,0.3514571666383197,0.4655871970871404,0.5484545038057944,0.6309085307997563,0.7129513408502381,0.790089550515826,0.8623588485294451,0.9342677178564575,1.0058179613296487,1.0770113625952527,1.1467733739853676,1.206524651085067,1.265977932663733,1.325134706141272,1.3839964486758876,1.4425646319791423,1.5008407191149151,1.5298696813167907,2532.6280450911086,4720.075374329677,6896.613378825711,9062.296277366835,11217.178298856732,13161.36027564976,14912.191522259236,16654.290865097806,18387.701906604143,20112.46798256897,21828.632144416046,23536.23734373716,25235.326215246812,26925.941262636075,28608.12484449733,30281.918849843736,31947.365195019378,33604.50550057922,35253.38128311441,36894.03352031248
1333,1333,15606357.0,18867.72724710155,5.300055416868608e-05,0.12425962291719601,0.23988295522376354,0.3549296380999813,0.4694025556316008,0.5710087371778855,0.6537104886014217,0.7359997808724718,0.8178786727016784,0.8912655292196888,0.9633904397553221,1.0351556455427628,1.1065629376904205,1.1776141015845119,1.242934631396646,1.3025665338311407,1.3619010344916802,1.4209396184203813,1.4796837601667219,1.5381349285899648,1.5962945862086269,2479.4416713074925,4660.336728621025,6830.355211333677,8989.551063701001,11074.365318006416,12845.942264689758,14591.529131165438,16328.410230658845,18056.62908697263,19776.228847663617,21487.252566935767,23189.7428875201,24883.742325852138,26569.293463394908,28246.438215418922,29915.218632908356,31575.67637439205,33227.85299960732,34871.7897460012,36507.527721667364
1334,1334,15606896.0,18939.55741007059,5.27995442738423e-05,0.1264057566791717,0.24179808343052883,0.35661491919372496,0.47085913182556893,0.5599664848090371,0.6425030069782423,0.724627892311809,0.80364459436464,0.8759861940019236,0.9479670084463026,1.0195888326157416,1.0908534595459056,1.1617626693972833,1.222650598028677,1.282163361028968,1.3413793162313272,1.4002999461463015,1.4589267225702298,1.517261113913383,1.55792199588804,2439.0517139475555,4624.312786769319,6798.67529627215,8962.193724330107,11114.922088176401,12980.285912572643,14729.367236853703,16469.72547348339,18201.404034233747,19924.44625873728,21638.89530077981,23344.793808422906,25042.184511956973,26731.10990785917,28411.61224211795,30083.73338973368,31747.515146679838,33402.99921732305,35050.22699149006,36689.239526029
1335,1335,15607469.0,18969.883440005193,5.2715136767320396e-05,0.1183951660067673,0.23372981465093465,0.3484892572205395,0.46267636058471034,0.54866291527081,0.6311581796115413,0.7132420155115657,0.7913192356181643,0.8636246765619618,0.9355695109290548,1.007155532533325,1.0783845398877119,1.1492583083789474,1.2090394667556432,1.268522481530134,1.3277088386891984,1.3866000193598809,1.4451974913690975,1.5035027218242658,1.5383461907942573,2590.9943086151447,4777.3482745280335,6952.798287234588,9117.398637589462,11271.203626653218,13175.966614391089,14925.922717795456,16667.151318154793,18399.69587263592,20123.59976831937,21838.906107722178,23545.657792050315,25243.89740336958,26933.66739051791,28615.010157885972,30287.967536490658,31952.58138246419,33608.893358189416,35256.94491684966,36896.777075635255
1336,1336,15608079.0,19032.58431991912,5.2541472203195244e-05,0.12695908530781738,0.2420633051462509,0.3565934693492868,0.46132826568086155,0.544071374350909,0.6264018190943355,0.7083216596413193,0.7826456505200631,0.854806631179222,0.9266077255975006,0.99805072951939,1.069137426213795,1.1355674955666966,1.1952292170489927,1.2545933913820806,1.3136614994687632,1.372435019843716,1.4309154201006264,1.48910416418361,1.500707041552014,2428.6175239340446,4619.348330359949,6799.153341691146,8968.087028521359,11126.203761695659,13188.76082790758,14942.220166658572,16686.934492144384,18422.947443847253,20150.302499205318,21869.042656528876,23579.21112013231,25280.850379578227,26974.003202630625,28658.711707241317,30335.018263302765,32002.964451058,33662.59228151709,35313.943044293985,36957.058015936724
1337,1337,15608636.0,19084.039157657582,5.239980864316892e-05,0.11841793898999145,0.23340711746551396,0.3478228136899382,0.4463019452610184,0.528962356201823,0.6112105160179432,0.6930484822458085,0.7654986709610271,0.8375875302678428,0.9093168654916644,0.9806884631416299,1.0517041140286152,1.1159156627322127,1.1755177560210113,1.2348225977444465,1.2938316715931422,1.3525464507501859,1.4109684026888476,1.4690989885254084,1.4690989885254084,2591.575663121608,4784.498199181414,6966.483899163475,9137.587557267998,11297.863282744713,13404.94574402088,15194.649382690866,16941.109260402416,18678.85899362741,20407.94215260986,22128.40193356956,23840.28123936267,25543.622965902665,27238.469684892723,28924.863727432632,30602.847270317165,32272.462217833592,33933.75028839662,35586.753208607384,37231.51207177939
1338,1338,15609136.0,19089.764941945137,5.238409184404058e-05,0.12640478751392586,0.2413364881173796,0.35569499416216854,0.45104863964414843,0.5336677308931517,0.6158747821633923,0.6967718567365022,0.7691858284066735,0.8412386552465926,0.9129321344602027,0.984268058153555,1.0552482124086278,1.1183513326750087,1.1779236348758693,1.2371988322995078,1.2961784100523386,1.35486383997342,1.413256590718159,1.4655610304058853,1.4655610304058853,2439.2122407532174,4633.231388745159,6816.308443684146,8988.497892051402,11149.853887458361,13279.215795772974,15087.055196868707,16834.388456345525,18573.0072085105,20302.955070118238,22024.275185611194,23737.010709302125,25441.204287110068,27136.898543031268,28824.135965256814,30502.95858282331,32173.408564764515,33835.527484365695,35489.35702582762,37134.938450853115
1339,1339,15609693.0,18988.86186216952,5.266245061228476e-05,0.11924218260730975,0.23451918047177633,0.3492212617993901,0.4633512922482108,0.5462185989668648,0.6286726259608266,0.7107154360113086,0.7878536456768964,0.8601229436905155,0.9320318130175279,1.0035820564907192,1.074775457756323,1.1445374691464378,1.2042887462461374,1.2637420278248035,1.3228988013023424,1.381760543836958,1.4403287271402128,1.4986048142759854,1.5276337764778611,2575.081602945444,4762.528932184013,6939.066936680047,9104.749835221171,11259.631856711068,13203.813833504095,14954.64508011357,16696.744422952142,18430.15546445848,20154.921540423307,21871.085702270382,23578.690901591497,25277.779773101145,26968.394820490408,28650.578402351668,30324.372407698072,31989.818752873714,33646.95905843355,35295.834840968746,36936.487078166814
1340,1340,15610290.0,19118.41964229969,5.230557853157958e-05,0.12111604092665827,0.23599029006210995,0.35029163691139326,0.44252135511230495,0.5250991515253901,0.6072651099814229,0.6872217622475091,0.7595995399463599,0.8316163530011609,0.9032739940791882,0.9745742608894288,1.045518934821319,1.1075141818160785,1.1670567054733034,1.2263022758766602,1.285252371464082,1.3439084680332176,1.402272030235801,1.448753237238235,1.448753237238235,2540.3150922427612,4735.431542928017,6919.600311210478,9092.876043820357,11255.31305939393,13406.96532642233,15232.949583252243,16981.156691456465,18720.64494516271,20451.458007712714,22173.638971947148,23887.230940624497,25592.27681282709,27288.819063994706,28976.900236884678,30656.562520504274,32327.84783399413,33990.79801725815,35645.45460925242,37291.8590400156
1341,1341,15610926.0,18922.52032807827,5.284708287596052e-05,0.12475571503204567,0.2402057532189881,0.35508000235443976,0.4693813492037231,0.5616110674046348,0.6441888638177199,0.7263548222737527,0.8063114745398389,0.8786892522386898,0.9507060652934908,1.0223637063715179,1.0936639731817586,1.1646086471136488,1.2266038941084083,1.2861464177656332,1.34539198816899,1.4043420837564118,1.4629981803255474,1.5213617425281307,1.567842949530565,2470.2508940348407,4654.419662317302,6827.695394927181,8990.132410500753,11141.784677529155,12967.768934359066,14715.976042563289,16455.464296269532,18186.277358819538,19908.458323053972,21622.05029173132,23327.096163933915,25023.63841510153,26711.7195879915,28391.381871611098,30062.667185100952,31725.617368364972,33380.27396035924,35026.67839112243,36664.87165170746
1342,1342,15611437.0,18964.193612976524,5.273095288985742e-05,0.12273651632330038,0.23807116496746772,0.35283060753707257,0.4670177109012434,0.5530042655873431,0.6354995299280745,0.7175833658280988,0.7956605859346974,0.867966026878495,0.939910861245588,1.011496882849858,1.082725890204245,1.1535996586954806,1.2133808170721763,1.2728638318466672,1.3320501890057315,1.390941369676414,1.4495388416856305,1.5078440721407989,1.5426875411107903,2508.647665189023,4695.001631101912,6870.4516438084665,9035.051994163341,11188.856983227097,13093.619970964966,14843.576074369335,16584.804674728668,18317.349229209794,20041.25312489325,21756.559464296057,23463.31114862419,25161.55075994346,26851.320747091788,28532.66351445985,30205.620893064537,31870.234739038067,33526.546714763295,35174.59827342354,36814.430432209134
1343,1343,15612006.0,18945.239845499273,5.278370757800488e-05,0.12201778235092428,0.2374101091022814,0.35222694486547756,0.4664711574973215,0.5555785104807898,0.6381150326499948,0.7202399179835616,0.7992566200363926,0.8715982196736762,0.9435790341180551,1.0152008582874943,1.0864654852176583,1.157374695069036,1.2182626237004297,1.2777753867007204,1.3369913419030799,1.395911971818054,1.4545387482419825,1.5128731395851354,1.5535340215597926,2522.173903908808,4707.434976730572,6881.797486233402,9045.31591429136,11198.044278137653,13063.408102533895,14812.489426814955,16552.847663444645,18284.526224195,20007.568448698534,21722.017490741066,23427.915998384156,25125.306701918224,26814.23209782042,28494.7344320792,30166.855579694933,31830.63733664109,33486.1214072843,35133.34918145131,36772.36171599026
1344,1344,15612570.0,18879.05071398628,5.2968764963333886e-05,0.11705960199331539,0.23268293429988293,0.3477296171761007,0.4622025347077202,0.5638087162540049,0.6465104676775411,0.7287997599485911,0.8106786517777977,0.8840655082958082,0.9561904188314415,1.0279556246188821,1.09936291676654,1.1704140806606314,1.2357346104727656,1.29536651290726,1.3547010135677995,1.4137395974965006,1.4724837392428411,1.530934907666084,1.5890945652847464,2615.332836804497,4796.227894118029,6966.2463768306825,9125.442229198006,11210.25648350342,12981.833430186764,14727.420296662443,16464.30139615585,18192.520252469636,19912.120013160624,21623.143732432774,23325.634053017104,25019.633491349145,26705.18462889191,28382.329380915926,30051.10979840536,31711.567539889053,33363.74416510432,35007.68091149821,36643.418887164364
1345,1345,15613132.0,18783.01744989318,5.3239582120799606e-05,0.11785358274836794,0.2337663207764453,0.34910096942061264,0.4638604119902175,0.5780475153543884,0.664034070040488,0.7465293343812194,0.8286131702812437,0.9066903903878423,0.9789958313316399,1.0509406656987328,1.1225266873030029,1.19375569465739,1.2646294631486255,1.324410621525321,1.383893636299812,1.4430799934588765,1.501971174129559,1.5605686461387753,1.6188738765939439,2599.392018248441,4774.8420309549965,6939.44238130987,9093.247370373627,10998.010358111496,12747.966461515864,14489.1950618752,16221.739616356324,17945.64351203978,19660.949851442587,21367.70153577072,23065.94114708999,24755.711134238318,26437.05390160638,28110.011280211067,29774.625126184597,31430.937101909825,33078.98866057007,34718.820819355664,36350.47477423344
1346,1346,15613732.0,18749.240116041812,5.333549486863748e-05,0.1281567319443012,0.24412743384884922,0.35951976060020635,0.4743365963634025,0.5885808089952465,0.6776881619787146,0.7602246841479198,0.8423495694814865,0.9213662715343175,0.9937078711716011,1.06568868561598,1.137310509785419,1.2085751367155833,1.2794843465669608,1.3403722751983547,1.3998850381986454,1.4591009934010049,1.518021623315979,1.5766483997399074,1.6349827910830603,2405.936078603822,4580.2985881066525,6743.8170161646085,8896.545380010903,10761.909204407144,12510.990528688206,14251.348765317895,15983.02732606825,17706.069550571785,19420.518592614313,21126.417100257408,22823.807803791475,24512.73319969367,26193.23553395245,27865.35668156818,29529.13843851434,31184.62250915755,32831.850283324566,34470.862817863504,36101.701242160285
1347,1347,15614302.0,18879.05071398628,5.2968764963333886e-05,0.11661972172463256,0.2322430540312001,0.3472897369074178,0.46176265443903736,0.5633688359853221,0.6460705874088583,0.7283598796799083,0.8102387715091149,0.8836256280271254,0.9557505385627587,1.0275157443501992,1.098923036497857,1.1699742003919484,1.2352947302040826,1.294926632638577,1.3542611332991168,1.4132997172278177,1.4720438589741585,1.5304950273974012,1.5886546850160634,2623.6377351977567,4804.532792511289,6974.551275223941,9133.747127591265,11218.56138189668,12990.138328580024,14735.725195055702,16472.606294549107,18200.825150862896,19920.42491155388,21631.44863082603,23333.938951410364,25027.9383897424,26713.48952728517,28390.634279309186,30059.41469679862,31719.872438282313,33372.04906349758,35015.98580989146,36651.723785557624
1348,1348,15614832.0,18909.279860565217,5.288408693371092e-05,0.1214102139293151,0.2369179850976053,0.35184968570105907,0.466208191745848,0.5615618372278278,0.6441809284768312,0.7263879797470718,0.8072850543201817,0.8796990259903529,0.9517518528302721,1.023445332043882,1.0947812557372345,1.1657614099923073,1.2288645302586882,1.2884368324595488,1.347712029883187,1.4066916076360179,1.4653770375570996,1.5237697883018384,1.5760742279895648,2533.4502368037097,4716.527291742696,6888.716740109953,9050.072735516913,11179.434643831526,12987.274044927257,14734.607304404075,16473.22605656905,18203.173918176788,19924.494033669744,21637.229557360675,23341.423135168618,25037.117391089818,26724.354813315367,28403.17743088186,30073.627412823065,31735.74633242425,33389.57587388618,35035.15729891167,36672.531742549276
1349,1349,15615336.0,18850.754779944178,5.304827375209011e-05,0.12292110487631931,0.23860225955351688,0.3537064793919504,0.46823664359498635,0.5729714399265611,0.6557145485966085,0.738044993340035,0.8199648338870188,0.8942888247657625,0.9664498054249214,1.0382508998432,1.1096939037650895,1.1807806004594943,1.2472106698123961,1.3068723912946922,1.3662365656277802,1.4253046737144628,1.4840781940894157,1.5425585943463258,1.6007473384293094,2504.604937261843,4684.40994859304,6853.343635423252,9011.460368597553,11074.017434809475,12827.476773560466,14572.19109904628,16308.204050749147,18035.559106107212,19754.29926343077,21464.467727034204,23166.10698648012,24859.25980953252,26543.96831414321,28220.27487020466,29888.221057959894,31547.848888418986,33199.19965119588,34842.31462283862,36477.234950231024
1350,1350,15615908.0,18700.55784019491,5.34743406344063e-05,0.12337647939580484,0.23952125769770946,0.3550867955455669,0.4700759740210894,0.5844916702455137,0.6829708018165939,0.7656312127573984,0.8478793725735186,0.929717338801384,1.0021675275166024,1.0742563868234183,1.1459857220472398,1.2173573196972054,1.2883729705841906,1.3525845192877881,1.4121866125765867,1.471491454300022,1.5305005281487176,1.5892153073057613,1.6476372592444228,2495.3040462691743,4666.407704373698,6826.683429850412,8933.765891126579,10723.469529796565,12469.929407508114,14207.67914073311,15936.76229971556,17657.22208067526,19369.101386468366,21072.44311300836,22767.289831998423,24453.68387453833,26131.667417422865,27801.282364939292,29462.570435502323,31115.573355713084,32760.33221888509,34396.88819860838,36025.282327872366
1351,1351,15616456.0,19193.1233212748,5.2101994201826464e-05,0.1216561541148526,0.23630090007854967,0.3472976199327348,0.4301235061548718,0.5125363202026544,0.5945381197391905,0.6707377866556121,0.742970960950996,0.814843887036167,0.8863583665229137,0.9575161818050604,1.026166987273767,1.085888401511152,1.1453119648643761,1.2044391689663219,1.263271489640875,1.3218103946782611,1.3800573534680256,1.4032747169657287,1.4032747169657287,2530.3887122050705,4729.899488337934,6918.44076663761,9096.067132223765,11262.833084163547,13418.792900346016,15402.413465648897,17154.120218014472,18897.090879043364,20631.368800372857,22356.997363943166,24074.019770264327,25782.47892162386,27482.41760722269,29173.87818263465,30856.90295928875,32531.53398602126,34197.813239441144,35855.78229843115,37505.4826381699
1352,1352,15617168.0,19042.10251552784,5.2515209346475906e-05,0.12100601811123068,0.2361102379496642,0.35064040215270015,0.4553751984842749,0.5381183071543223,0.6204487518977488,0.7023685924447326,0.7766925833234763,0.8488535639826352,0.9206546584009139,0.9920976623228033,1.063184359017208,1.12961442837011,1.189276149852406,1.248640324185494,1.3077084322721766,1.3664819526471295,1.4249623529040396,1.4831510969870232,1.4947539743554272,2541.951994976215,4732.6828014021185,6912.487812733317,9081.421499563528,11239.538232737828,13302.095298949751,15055.554637700741,16800.268963186554,18536.281914889423,20263.636970247488,21982.377127571046,23692.54559117448,25394.184850620397,27087.337673672795,28772.046178283486,30448.352734344935,32116.29892210017,33775.92675255926,35427.27751533615,37070.3924869789
1353,1353,15617815.0,19099.311733583512,5.235790765389925e-05,0.12121200957751083,0.23614371018096458,0.3505022162257535,0.4458558617077334,0.5284749529567367,0.6106820042269774,0.6915790788000872,0.7639930504702585,0.8360458773101775,0.9077393565237877,0.97907528021714,1.0500554344722128,1.1131585547385936,1.1727308569394543,1.2320060543630926,1.2909856321159234,1.3496710620370052,1.408063812781744,1.4603682524694703,1.4603682524694703,2538.369238116256,4732.388386108198,6915.465441047185,9087.654889414442,11249.0108848214,13378.372793136014,15186.212194231746,16933.54545370856,18672.164205873538,20402.112067481277,22123.432182974233,23836.167706665165,25540.361284473103,27236.055540394307,28923.292962619853,30602.11558018635,32272.565562127555,33934.684481728735,35588.51402319066,37234.095448216154
1354,1354,15618455.0,19066.872107085394,5.244698733928112e-05,0.11787217133575234,0.2329188542119701,0.3473917717435896,0.44899795328987424,0.5316997047134105,0.6139889969844606,0.6958678888136672,0.7692547453316776,0.8413796558673109,0.9131448616547515,0.9845521538024093,1.0556033176965007,1.120923847508635,1.1805557499431294,1.2398902506036689,1.29892883453237,1.3576729762787105,1.4161241447019535,1.4742838023206157,1.480083790881974,2601.8152921789833,4793.641674872693,6974.536732186226,9144.555214898879,11303.751067266201,13388.565321571616,15160.14226825496,16905.729134730638,18642.610234224045,20370.82909053783,22090.42885122882,23801.45257050097,25503.942891085302,27197.94232941734,28883.49346696011,30560.63821898412,32229.418636473558,33889.87637795725,35542.05300317252,37185.989749566404
1355,1355,15619129.0,19095.492444139756,5.236837975900912e-05,0.12325161161487937,0.2381833122183331,0.3525418182631221,0.4478954637451019,0.5305145549941053,0.6127216062643459,0.6936186808374558,0.766032652507627,0.8380854793475462,0.9097789585611562,0.9811148822545086,1.0520950365095814,1.1151981567759623,1.1747704589768229,1.2340456564004612,1.293025234153292,1.3517106640743737,1.4101034148191125,1.4624078545068389,1.4624078545068389,2499.417382079583,4693.436530071524,6876.513585010512,9048.703033377767,11210.059028784728,13339.420937099341,15147.260338195072,16894.59359767189,18633.212349836864,20363.160211444603,22084.48032693756,23797.21585062849,25501.409428436433,27197.103684357633,28884.341106583182,30563.163724149676,32233.61370609088,33895.732625692064,35549.56216715399,37195.143592179484
1356,1356,15619834.0,19137.54666752544,5.2253301709612706e-05,0.1210010909410947,0.23581792670429083,0.3500621393361348,0.439169492319603,0.5217060144888082,0.6038308998223748,0.6828476018752059,0.7551892015124895,0.8271700159568683,0.8987918401263074,0.9700564670564715,1.0409656769078492,1.101853605539243,1.161366368539534,1.2205823237418931,1.2795029536568672,1.3381297300807957,1.3964641214239488,1.4371250033986058,1.4371250033986058,2542.6267758522586,4738.840984440631,6924.102057262395,9098.464566765226,11261.982994823182,13414.711358669476,15280.075183065717,17029.15650734678,18769.51474397647,20501.19330472682,22224.235529230355,23938.684571272886,25644.58307891598,27341.973782450048,29030.899178352243,30711.401512611024,32383.522660226754,34047.30441717291,35702.78848781612,37350.01626198314
1357,1357,15620476.0,19116.50799150054,5.231080908943273e-05,0.12225647515874245,0.23713072429419413,0.35143207114347746,0.44366178934438916,0.5262395857574743,0.608405544213507,0.6883621964795932,0.7607399741784441,0.8327567872332451,0.9044144283112723,0.9757146951215129,1.046659369053403,1.1086546160481627,1.1681971397053876,1.2274427101087444,1.286392805696166,1.3450489022653018,1.4034124644678851,1.4498936714703192,1.4498936714703192,2518.512636731337,4713.629087416593,6897.797855699054,9071.073588308933,11233.510603882505,13385.162870910906,15211.147127740818,16959.35423594504,18698.842489651284,20429.65555220129,22151.836516435724,23865.428485113072,25570.474357315667,27267.01660848328,28955.097781373253,30634.76006499285,32306.045378482704,33968.99556174673,35623.65215374099,37270.05658450418
1358,1358,15621048.0,19314.41560322002,5.177479974249307e-05,0.11776248379792019,0.2320638306472035,0.32429354884811523,0.40687134526120033,0.48903730371723314,0.5689939559833193,0.6413717336821702,0.7133885467369712,0.7850461878149984,0.856346454625239,0.9272911285571291,0.9892863755518887,1.0488288992091137,1.1080744696124705,1.167024565199892,1.225680661769028,1.2840442239716112,1.3305254309740453,1.3305254309740453,1.3305254309740453,2606.149438286525,4812.268292884715,7007.384743569971,9191.553511852433,11364.829244462311,13527.266260035884,15678.918527064285,17504.9027838942,19253.10989209842,20992.598145804663,22723.411208354668,24445.592172589102,26159.18414126645,27864.230013469045,29560.77226463666,31248.85343752663,32928.51572114623,34599.80103463608,36262.751217900106,37917.40780989437
1359,1359,15621854.0,19906.577995553744,5.0234651089873714e-05,0.08319247876546325,0.16535843722149604,0.24531508948758218,0.3176928671864331,0.3897096802412341,0.4613673213192613,0.5326675881295019,0.603612262061392,0.6656075090561516,0.7251500327133765,0.7843956031167333,0.8433456987041551,0.9020017952732908,0.9603653574758741,1.0068465644783082,1.0068465644783082,1.0068465644783082,1.0068465644783082,1.0068465644783082,1.0068465644783082,2202.547977166882,4442.006419556821,6670.29607225401,8887.472688113556,11093.591542711745,13288.707993397002,15472.876761679463,17646.15249428934,19808.589509862915,21960.241776891315,23786.22603372123,25534.43314192545,27273.921395631693,29004.734458181698,30726.915422416132,32440.50739109348,34145.553263296075,35842.09551446369,37530.17668735366,39209.83897097326
1360,1360,15622382.0,20020.363782366836,4.9949142326812336e-05,0.08508252085984451,0.16700236140682834,0.24132635228557206,0.31348733294473097,0.3852884273630096,0.45673143128489896,0.5278181279793039,0.5942481973322057,0.6539099188145018,0.7132740931475897,0.7723422012342722,0.8311157216092252,0.8895961218661353,0.9477848659491189,0.959387743317523,0.959387743317523,0.959387743317523,0.959387743317523,0.959387743317523,0.959387743317523,1922.635256292249,4047.157836975541,6282.1420783657495,8505.979919524787,10718.72674023232,12920.438012275723,15111.168818701628,17290.973830032824,19459.907516863037,21618.024250037335,23680.58131624926,25434.040655000248,27178.754980486065,28914.76793218893,30642.122987546994,32360.863144870553,34071.03160847399,35772.67086791991,37465.823690972305,39150.53219558299
1361,1361,15623075.0,20154.943830563887,4.9615618302222896e-05,0.08708148097560103,0.16421969064118885,0.23648898865480794,0.30839785798182034,0.3799481014550117,0.45114150272061554,0.5209035141107304,0.5806547912104297,0.6401080727890959,0.6992648462666349,0.7581265888012504,0.8166947721045051,0.8749708592402778,0.9039998214421535,0.9039998214421535,0.9039998214421535,0.9039998214421535,0.9039998214421535,0.9039998214421535,0.9039998214421535,1883.0854580785015,3588.6996623484893,5831.519698735986,8063.154187489226,10283.658870106714,12493.08924805393,14691.500562638521,16878.94789187709,19055.485896373124,21221.168794914247,23376.050816404146,25320.23279319717,27071.064039806646,28813.16338264522,30546.574424151557,32271.340500116385,33987.50466196346,35695.109861284574,37394.198732794226,39084.81378018349
1362,1362,15623595.0,20124.735587051444,4.969009384865732e-05,0.08297285886731501,0.16198956092014602,0.2343311605574296,0.3063119750018085,0.37793379917124764,0.44919842610141164,0.5201076359527893,0.5809955645841831,0.640508327584474,0.6997242827868333,0.7586449127018073,0.8172716891257359,0.8756060804688889,0.916266962443546,0.916266962443546,0.916266962443546,0.916266962443546,0.916266962443546,0.916266962443546,0.916266962443546,1965.6282612066896,3791.080271534372,6031.658677093963,8261.0626872297,10479.348089452642,12686.57031272335,14882.784521311723,17068.045594133488,19242.408103636317,21405.926531694273,23558.654895540567,25424.01871993681,27173.10004421787,28913.45828084756,30645.136841597916,32368.17906610145,34082.62810814398,35788.52661578707,37485.91731932114,39174.842715223334
1363,1363,15624123.0,20167.039820506932,4.9585859347743546e-05,0.08276102406656206,0.15989923373214987,0.23216853174576896,0.30407740107278136,0.37562764454597275,0.44682104581157656,0.5165830572016914,0.5763343343013908,0.6357876158800569,0.694944389357596,0.7538061318922115,0.8123743151954662,0.8706504023312389,0.8996793645331146,0.8996793645331146,0.8996793645331146,0.8996793645331146,0.8996793645331146,0.8996793645331146,0.8996793645331146,1970.194512402835,3675.808716672823,5918.6287530603195,8150.26324181356,10370.767924431048,12580.198302378263,14778.609616962854,16966.056946201425,19142.594950697458,21308.27784923858,23463.15987072848,25407.341847521504,27158.17309413098,28900.272436969553,30633.68347847589,32358.44955444072,34074.61371628779,35782.21891560891,37481.30778711856,39171.92283450782
1364,1364,15624735.0,20257.991439864443,4.936323539125217e-05,0.08614243595832927,0.15859262467354776,0.2306814839803635,0.30241081920418506,0.37378241685415065,0.44479806774113595,0.5090096164447334,0.568611709733532,0.6279165514569671,0.6869256253056629,0.7456404044627066,0.8040623564013683,0.8621929422379292,0.8621929422379292,0.8621929422379292,0.8621929422379292,0.8621929422379292,0.8621929422379292,0.8621929422379292,0.8621929422379292,1902.4178463310584,3551.3627442260854,5556.346792071789,7793.56702260392,10019.629618936266,12234.59026324024,14438.504272253966,16631.426808313772,18813.412508295834,20984.516166400357,23144.79189187707,25251.87435315324,27041.577991823222,28788.03786953477,30525.78760275977,32254.87076174222,33975.330542701915,35687.209848495026,37390.551575035024,39085.39829402508
1365,1365,15625647.0,20158.97502087944,4.960569666683256e-05,0.08559500176920658,0.16273321143479438,0.23500250944841347,0.3069113787754259,0.37846162224861724,0.44965502351422104,0.5194170349043359,0.5791683120040353,0.6386215935827014,0.6977783670602404,0.756640109594856,0.8152082928981107,0.8734843800338834,0.9025133422357591,0.9025133422357591,0.9025133422357591,0.9025133422357591,0.9025133422357591,0.9025133422357591,0.9025133422357591,1913.0506905726334,3618.6648948426214,5861.484931230118,8093.119419983358,10313.624102600845,12523.05448054806,14721.465795132652,16908.91312437122,19085.451128867255,21251.134027408378,23406.016048898276,25350.198025691305,27101.02927230078,28843.12861513935,30576.539656645688,32301.305732610515,34017.46989445759,35725.07509377871,37424.16396528835,39114.779012677616
1366,1366,15626155.0,19021.16876510429,5.25730049687889e-05,0.12248469784331002,0.23764648144171746,0.3522339237152802,0.4600988963808414,0.5428833874543083,0.6252550047155584,0.7072158131330332,0.7824774087172748,0.8546744784236998,0.9265114795651098,0.9979902125590357,1.0691124585731524,1.136652617889154,1.1963441793614864,1.2557380421203,1.3148356910970769,1.3736386035237445,1.4321482484219445,1.4903660911831262,1.5077747608081127,2513.704148019988,4703.339841165266,6882.055287954238,9049.90491565337,11206.942811289526,13230.021815098304,14982.604631673397,16726.446888110797,18461.59207998086,20188.083737141947,21905.964809334473,23615.27834912284,25316.067096715284,27008.37356346976,28692.240015340398,30367.708662484227,32034.821128283667,33693.61936262419,35344.14469616913,36986.438446290085
1367,1367,15626804.0,19051.625471186286,5.2488959617246407e-05,0.12708254503307076,0.2421292279092885,0.356602145440908,0.45820832698719266,0.5409100784107289,0.623199370681779,0.7050782625109856,0.7784651190289961,0.8505900295646294,0.92235523535207,0.9937625274997277,1.064813691393819,1.1301342212059533,1.1897661236404478,1.2491006243009874,1.3081392082296883,1.366883349976029,1.4253345183992718,1.483494176017934,1.4892941645792923,2426.2709547982204,4618.09733749193,6798.992394805463,8969.010877518116,11128.206729885438,13213.020984190853,14984.597930874197,16730.184797349877,18467.065896843284,20195.28475315707,21914.884513848057,23625.908233120204,25328.398553704537,27022.39799203658,28707.949129579345,30385.09388160336,32053.874299092793,33714.33204057649,35366.508665791756,37010.44541218564
