,index,blocknum,p0vs1,p1vs0,UNI-slippagemap_01,UNI-slippagemap_2,UNI-slippagemap_3,UNI-slippagemap_4,UNI-slippagemap_5,UNI-slippagemap_6,UNI-slippagemap_7,UNI-slippagemap_8,UNI-slippagemap_9,UNI-slippagemap_10,UNI-slippagemap_11,UNI-slippagemap_12,UNI-slippagemap_13,UNI-slippagemap_14,UNI-slippagemap_15,UNI-slippagemap_16,UNI-slippagemap_17,UNI-slippagemap_18,UNI-slippagemap_19,UNI-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
2092,2092,14778047.0,0.0024745420756863076,404.1151733993663,3.692744047881486,7.041711810339817,10.373977456257698,13.689624103875065,16.988734780057356,20.271391868704296,23.537677465760197,26.787673099014576,30.021460305552583,33.23911963373939,36.44073158093462,39.62637631136327,42.796133285805944,45.9500819178144,49.0883008668194,52.21086867901962,55.31786342198458,58.40936266282446,61.48544385824223,64.54618370077873,0.009189873509293133,0.017477035268262428,0.0257228666616229,0.03392757391616235,0.042091361881430575,0.050214434987198776,0.058296996131680046,0.06633924729451406,0.07434138946238927,0.0823036229081226,0.09022614676502658,0.09810915858900227,0.10595285534996896,0.113757434091697,0.1215230889711806,0.12925001442953984,0.13693840331131346,0.1445884486231285,0.1522003408889248,0.15977427027864644
2093,2093,14778601.0,0.0025044139598865956,399.2950111351726,3.6747477703844473,7.003682934923845,10.316015849660777,13.611829183062559,16.89120534391332,20.154226440515753,23.40097400197477,26.63152907987038,29.845972575068377,33.04438472931687,36.22684545540055,39.393434526753104,42.54423086902028,45.67931332381125,48.79876027718351,51.902649741156644,54.991059220650484,58.06406600067298,61.121746804406015,64.16417817499101,0.009234925245681674,0.017571957234063188,0.025867409751895998,0.03412149056773061,0.04233440617457234,0.05050636205130091,0.05863756154185776,0.06672820889480924,0.0747785060737051,0.08278865405997493,0.09075885348666236,0.09868930315277355,0.1065802013597266,0.11443174584856138,0.1222441322881027,0.13001755635525944,0.13775221222355216,0.14544829321064515,0.15310599170774877,0.16072549910746925
2094,2094,14783803.0,0.002484459569888349,402.5020218159315,3.67805109561095,7.020327976803173,10.345936018538305,13.654958410230089,16.947477719488244,20.22357637264394,23.483336361408906,26.726838854604903,29.954165145936418,33.165396003182316,36.3606114180823,39.53989150987644,42.70331567790478,45.850962925660745,48.98291204868684,52.09924127295763,55.20002855441683,58.285351335349084,61.355286831147474,64.40991158953005,0.009226445721120734,0.017530197430977813,0.025792536394713877,0.03401366834160252,0.042193799711028615,0.050333134491945535,0.05843187585473071,0.06649022678074469,0.07450838859571887,0.0824865615856449,0.09042494527591399,0.09832373836155943,0.10618313755673815,0.11400334002556163,0.12178454116347799,0.1295269348682135,0.13723071565479059,0.1448960753023464,0.15252320570185443,0.16011229769273952
2095,2095,14784563.0,0.0024916745986309973,401.33651502866013,3.355839559235257,6.694775967749576,10.01706034301253,13.322775390009582,16.612004086984776,19.884828494780574,23.14133037182097,26.381591136979285,29.60569195323321,32.81371322247832,36.00573526954202,39.181837838466095,42.34210029910923,45.4866017263168,48.61542054058631,51.728635136165025,54.826323302956766,57.90856252322397,60.9754297347171,64.02700161464517,0.010029066566192742,0.01834112584374306,0.02661173059672985,0.03484108784047756,0.04302940291898148,0.0511768804516699,0.05928372426326895,0.06735013731209336,0.07537632091222192,0.08336247570299518,0.09130880122534933,0.0992154965586698,0.10708275882121465,0.11491078487646023,0.12269977055084709,0.13044991055796112,0.13816139842107691,0.14583442676251454,0.15346918797271517,0.16106587229479488
2096,2096,14789678.0,0.0025215011510792557,396.5891507017472,3.373371294796951,6.692335172403276,9.994746409895566,13.280687625803683,16.550241025134575,19.80348812740049,23.040510473852446,26.261388978670226,29.46620403167359,32.655035820699794,35.82796395087329,38.98506787238102,42.126426506757966,45.2521183355493,48.36222137546964,51.456813573025286,54.535972239221756,57.599774242142644,60.64829618300516,63.681614360087295,0.009994582800693944,0.01835666179762603,0.02667703695955628,0.03495591611071472,0.04319350617932616,0.05139001312255107,0.05954564219644086,0.06766059649261061,0.07573507963326305,0.08376929291781743,0.09176343733518713,0.09971771314960085,0.1076323184026639,0.11550745167909744,0.12334330918369418,0.13114008753240455,0.13889798079744192,0.14661718369018437,0.15429788858323376,0.16194028799216487
2097,2097,14790719.0,0.002529076633306708,395.40122542373246,3.3708034340090243,6.684792780433056,9.98225443242963,13.263270658697841,16.527923563674026,19.77629479868095,23.008465535618864,26.224516443008188,29.424528125603768,32.60858050238788,35.77675313426388,38.929125192500514,42.065775538344965,45.18678247436761,48.29222415004409,51.38217820465839,54.456721748061526,57.51593174648648,60.55988458009062,63.58865642142217,0.01000329213509167,0.0183779228932521,0.026710787264325415,0.035002093599132714,0.043252048694741446,0.051460859080480495,0.05962872992043841,0.06775586527485689,0.07584246871979186,0.08388874187780693,0.09189488573005397,0.09986110125898678,0.10778758690068851,0.11567454093953285,0.12352216073360356,0.13133064227921049,0.1391001808545985,0.14683097022090236,0.1545232043724612,0.16217707527724803
2098,2098,14794390.0,0.002536674874964968,394.21685840358634,3.3667405234132803,6.675762915105064,9.968282224363222,13.244380877518918,16.50414086628388,19.747643359479877,22.974969650811392,26.186200508057293,29.381415922957277,32.560696014751414,35.72412018277976,38.871767430535726,42.003716553561816,45.12004577783261,48.220833059291806,51.30615584022406,54.37609133602245,57.43071609440503,60.470106680400434,63.494339035377074,0.010015797754514366,0.018402999521473493,0.026748371997230853,0.035052123707087934,0.043314462670824,0.051535594617712635,0.059715725987138736,0.06785506076805566,0.07595380213084084,0.0840121530568548,0.092030314871829,0.10000848786175501,0.10794687155202412,0.11584566463766954,0.12370506383284827,0.13152526630167174,0.1393064674395881,0.14704886114432364,0.15475264193090071,0.16241800157845654
2099,2099,14795577.0,0.002581971447613928,387.300952117084,3.450766422952194,6.730142583802953,9.993163680405388,13.239911241864403,16.470466319760014,19.684909814958008,22.883321969206502,26.06578269529018,29.232371766642736,32.38316810890992,35.51825056370089,38.63769751707315,41.74158698104628,44.829996460540116,47.90300324056261,50.960684044295654,54.00311541488064,57.030373282397676,60.042533434441175,63.039671187226105,0.009811449224008855,0.01827447279499629,0.02669528872014088,0.03507410779737684,0.043411139785758356,0.05170659230359116,0.059960673119425774,0.0681735887262675,0.07634554460299607,0.08447674409355292,0.0925673914465044,0.10061768862540027,0.1086278366116701,0.11659803603835753,0.12452848570446871,0.13241938391142177,0.14027092840025654,0.14808331483979786,0.15585673890695462,0.1635913947752473
2100,2100,14797918.0,0.0025850715180203813,386.8364929283615,3.3925736378851634,6.670310649934129,9.931700693306711,13.176825302070082,16.405765645795228,19.618602380458295,22.815415742356347,25.996285860407163,29.161292036172885,32.310513406225915,35.444028896876134,38.5619165419749,41.664254542366535,44.751120265213274,47.82259096250415,50.87874342204225,53.919654044470434,56.94539871854794,59.95605328373025,62.95169291095111,0.009962317414075548,0.018429573185594905,0.02685460046901722,0.035237609997631654,0.04357881079244344,0.05187841210985224,0.06013662099810604,0.06835364390938915,0.07652968628667303,0.08466495248616741,0.09275964604736177,0.10081396891877298,0.10882812277770831,0.11680230790868107,0.12473672383012528,0.13263156815014154,0.14048703898752488,0.14830333276423055,0.15608064411270273,0.16381916797343385
2101,2101,14800108.0,0.0025217533011943636,396.549495752172,3.338981226481115,6.657945104087439,9.960356341579729,13.246297557487846,16.51585095681874,19.76909805908466,23.00612040553661,26.22699891035439,29.431813963357758,32.62064575238396,35.79357388255746,38.95067780406519,42.09203643844213,45.21772826723346,48.3278313071538,51.42242350470945,54.50158217090592,57.56538417382681,60.61390611468932,63.64722429177146,0.010081309404850096,0.018443388401782185,0.026763763563712434,0.03504264271487087,0.04328023278348231,0.05147673972670722,0.05963236880059701,0.06774732309676676,0.0758218062374192,0.08385601952197358,0.09185016393934328,0.099804439753757,0.10771904500682006,0.11559417828325359,0.12343003578785035,0.1312268141365607,0.13898470740159807,0.14670391029434052,0.1543846151873899,0.16202701459632102
2102,2102,14800927.0,0.0025894696570567437,386.1794623755604,3.488514487042511,6.762975565100705,10.02110612572056,13.262987339761846,16.488700496730125,19.698326122490364,22.891944549642602,26.069635421562793,29.231478352471484,32.37755232377398,35.50793588874224,38.62270746591377,41.72194476805403,44.80572541652503,47.87412628152174,50.92722428245879,53.96509563780976,56.98781624966157,59.99546186331527,62.98810736329479,0.009715029119236386,0.01819075588228284,0.02662421202660379,0.03501560814808313,0.0433651541557632,0.051673058861011256,0.0599395295548585,0.0681647729482488,0.0763489951050315,0.0844924003318548,0.09259519212875814,0.10065757311724373,0.10867974461431389,0.11666190761109872,0.12460426128982115,0.13250700435863752,0.1403703342702296,0.14819444750140193,0.15597953984181467,0.16372580596204228
2103,2103,14805138.0,0.0025506643230354354,392.0547251039067,3.5435237618971835,6.8426344380794735,10.125291526726414,13.391577123782314,16.64157275703669,19.875359963574702,23.09301929176151,26.29463123895674,29.480275969385396,32.65003294382806,35.80398157583652,38.94220052484152,42.064768337041734,45.1717630800067,48.26326232084658,51.33934351626434,54.40008335880085,57.44555857227939,60.47584507031034,63.491018732140866,0.009569110691807034,0.01798151075073155,0.026351955664776702,0.03468065497069482,0.04296781672966412,0.05121364812302459,0.059418355377564035,0.06758214334283226,0.07570521644860047,0.08378777759308173,0.09183002875591574,0.09983217092379097,0.10779440436952428,0.11571692822642828,0.12359994005040396,0.13144363681137064,0.1392482155530987,0.1470138704325823,0.15474079589094153,0.16242918477271515
2104,2104,14810951.0,0.0025775860440686196,387.95989072843474,3.3426344382678566,6.625291526914797,9.891577123970697,13.141572757225076,16.375359963763085,19.593019291949894,22.794631239145122,25.98027596957378,29.150032944016445,32.3039815760249,35.442200525029904,38.56476833723011,41.671763080195085,44.76326232103496,47.83934351645273,50.90008335898923,53.945558572467775,56.97584507049872,59.991018732329245,62.99115487510801,0.010089232626801201,0.018543797423798962,0.026956197482723477,0.03532664239676863,0.04365534170268675,0.05194250346165605,0.06018833485501652,0.06839304210955596,0.0765568300748242,0.08467990318059239,0.09276246432507367,0.10080471548790768,0.1088068576557829,0.11676909110151622,0.1246916149584202,0.13257462678239587,0.14041832354336256,0.14822290228509064,0.15598855716457422,0.16371548262293345
2105,2105,14811548.0,0.0025868816110385007,386.56581566504354,3.479933591739883,6.756032244895579,10.015792233660541,13.259294726856538,16.486621018188053,19.697851875433955,22.89306729033394,26.07234738212808,29.235771550156418,32.383418797912384,35.51536792093848,38.631697145209266,41.73248442666847,44.81780720760072,47.88774270339911,50.94236746178169,53.9817580477771,57.00599040275373,60.01514002647638,63.00928223803989,0.009736884206384248,0.018208374488712015,0.026637615181223023,0.03502481694818215,0.04337018942393951,0.051673941133796586,0.05993628009753265,0.06815741204442129,0.0763375434138474,0.08447687819476431,0.09257561955754949,0.10063397048356346,0.10865213229853765,0.11663030528846367,0.12456868897873277,0.1324674820643782,0.14032688125955692,0.1481470837283804,0.15592828486629676,0.1636706785710323
2106,2106,14813100.0,0.002580938917180397,387.4558957375372,3.580696756768396,6.8600729176191555,10.123094014221591,13.369841575680606,16.600396653576215,19.814840148774213,23.013252303022707,26.195713029106386,29.362302100458937,32.513098442726125,35.648180897517086,38.76762785088935,41.87151731486249,44.95992679435632,48.032933574378816,51.09061437811185,54.133045748696844,57.160303616213874,60.17246376825738,63.1696015210423,0.009476028319067036,0.017939051890054472,0.02635986781519906,0.03473868689243502,0.04307571888081654,0.05137117139864934,0.059625252214483955,0.06783816782132568,0.07601012369805425,0.0841413231886111,0.09223197054156258,0.10028226772045845,0.10829241570672826,0.11626261513341571,0.1241930647995269,0.13208396300647995,0.13993550749531472,0.14774789393485604,0.1555213180020128,0.1632559738703055
2107,2107,14816448.0,0.00260453146501176,383.9462158294504,3.532372688267371,6.797025593243556,10.04539682825048,13.277567565188393,16.49361847257772,19.6936301551733,22.877682531957408,26.04585516383341,29.198227222070045,32.334877567914496,35.455884503937135,38.561326179613616,41.65128023422792,44.72582377763106,47.78503377605601,50.82898660966015,53.8577584509917,56.871425032175935,59.87006162199753,62.853743192074475,0.009602754055388232,0.018103944977231678,0.026562738332188245,0.03497934529221454,0.04335397605037497,0.05168684042144829,0.05997814675625559,0.06822810185186431,0.07643691223760336,0.0846047830775613,0.09273191843197975,0.10081852187691473,0.1088647950349298,0.11687093888717684,0.12483715441610965,0.13276364005781138,0.1406505940966557,0.14849821389072643,0.15630669543633335,0.16407623401172136
2108,2108,14816967.0,0.002620466863747301,381.6113891133076,3.493122744680259,6.747996926973562,9.986638071029251,13.209127337920167,16.41554512298736,19.605971624816465,22.780486576256525,25.939169331423063,29.08209894501003,32.20935392138873,35.321012409828306,38.417152173733314,41.49785066528508,44.56318489052057,47.61323148580974,50.64806659080755,53.667766217150344,56.67240572522053,59.66206038124549,62.636804753596394,0.009706729353113598,0.018233460794334112,0.026717667063285714,0.03515956054535859,0.043559352033206794,0.051917251309632144,0.06023346740889502,0.06850820820317642,0.07674168100732667,0.0849340907867205,0.09308564316748037,0.10119654126392959,0.10926698836621836,0.11729718578081583,0.1252873344985828,0.13323763406904143,0.14114828322818848,0.1490194801867932,0.15685142112294595,0.16464430189497492
2109,2109,14817694.0,0.0026333380164050325,379.7461601094322,3.522594014576854,6.7693415760358695,9.999896653931481,13.214340149129475,16.41275230337797,19.59521302946165,22.7618021008142,25.912598443081386,29.047680897872354,32.167127851244615,35.27101731521775,38.35942679471158,41.43243357473408,44.49011437846712,47.532545749052105,50.55980361656914,53.57196376861264,56.56910152139757,59.55129160603148,62.51860880078821,0.009630444265910173,0.018178518307131065,0.02668396062158071,0.03514698419256815,0.04356780011771273,0.05194661919494869,0.060283651183330206,0.06857910370116302,0.07683318451699762,0.08504610012383935,0.09321805600056793,0.10134925549112478,0.10943990284407626,0.11749020002297213,0.12550034800924195,0.13347054743592937,0.14140099710204057,0.14929189530899362,0.15714343979782838,0.1649558262373697
2110,2110,14820784.0,0.0026515699650271505,377.1350608090632,3.527594666123502,6.762999034213961,9.982267560210955,13.185480629440214,16.372718420006844,19.544060635173743,22.69958648004815,25.839374967288467,28.963504337131297,32.072052902826435,35.16509825942661,38.24271769018102,41.30498823435897,44.35198644993768,47.38378849114227,50.40046998599753,53.40210659106218,56.38877318420413,59.36054442123317,62.3174946070223,0.009618312350040818,0.018196355411306035,0.026731617527255835,0.03522431209069074,0.04367465099569491,0.05208284589108478,0.06044910710680514,0.0687736432276702,0.07705666270307567,0.08529837241861629,0.09349897829366777,0.10165868589779628,0.10977769864870894,0.11785621980615853,0.1258944510095687,0.13389259324646235,0.14185084678508536,0.14976941039141245,0.15764848195848102,0.1654882584342032
2111,2111,14821490.0,0.0026307061261453906,380.12607720089113,3.495066208225133,6.743437443232057,9.97560818016997,13.191659087559296,16.391670770154875,19.575723146938987,22.743895778814988,25.896267837051624,29.032918182896076,32.153925118918714,35.259366794595195,38.3493208492095,41.423864392612636,44.48307439103759,47.52702722464173,50.55579906597328,53.569465647157514,56.56810223697911,59.551783807056054,62.520584907036444,0.00970268648684858,0.018246487708663876,0.02674767863050732,0.03520647198546389,0.04362307894549019,0.05199770970365061,0.06033057407472393,0.06862188040953124,0.07687183550513996,0.08508064589087902,0.09324851673083694,0.1013756520852554,0.10946225553019037,0.11750852868820544,0.12551467254045248,0.1334808880693853,0.14140737371108703,0.14929432774993134,0.15714194754400207,0.16495042908960902
2112,2112,14822016.0,0.002647066350420564,377.7767035726629,3.446037541955139,6.6846786860108285,9.907167952901744,13.113585737968938,16.30401223979804,19.4785271912381,22.637209946404642,25.78013955999161,28.907394536370308,32.019053024809885,35.11519278871489,38.19589128026665,41.261225505502146,44.31127210079132,47.34610720578913,50.36580683213192,53.37044634020211,56.36010099622707,59.33484536857797,62.294753872189844,0.009833902453716837,0.018403372297014452,0.026930103738234967,0.03541431000718657,0.04385620348925944,0.05225599497710765,0.060613894253532995,0.06893011035279588,0.07720485114707727,0.08543832395122754,0.09363073373062135,0.10178228611138122,0.10989318420783044,0.11796363131011921,0.12599382872471668,0.13398397744248364,0.14193427701294228,0.14984492617208933,0.15771612313069405,0.16554806406684683
2113,2113,14825836.0,0.002671263373864,374.35470039537637,3.3854038379333686,6.609504654187294,9.817525923432406,13.009547970496104,16.18565053942018,19.345913000063312,22.49041442727088,25.61923324154039,28.732447837119107,31.830136003910848,34.91237522417806,37.97924243567118,41.03081431559926,44.06716714551833,47.088376881874446,50.094519028928026,53.08566880529149,56.06190083175529,59.02328957783497,61.96990904866079,0.009998890504622266,0.018607007875719013,0.027172194136573583,0.03569466370960332,0.04417462924874744,0.052612302881195686,0.061007895466840066,0.06936161718971796,0.07767367646726828,0.08594428122025508,0.09417363846400278,0.1023619535425067,0.11050943107519512,0.11861627488679417,0.12668268793561857,0.13470887153574715,0.1426950263265204,0.15064135184887456,0.15854804718219503,0.16641530944473987
2114,2114,14828306.0,0.0028580745231793687,349.88590811396466,3.4131303180870423,6.529459542357829,9.63024682381703,12.715569604749282,15.785505100547672,18.840129858930254,21.87952044492566,24.903752799902293,27.912902423624942,30.90704463518845,33.88625425231509,36.85060575693812,39.80017317532638,42.73503032456026,45.65525059890075,48.56090686093061,51.45207185282285,54.32881781716777,57.191216646012926,60.039339935600466,0.009941914359698644,0.018847725183822783,0.027709119906719613,0.0365263206561148,0.04529954772633039,0.054029020123873464,0.06271495645591157,0.07135757355629053,0.0799570873720834,0.08851371321690454,0.09702766503621682,0.10549915531854459,0.11392839601105559,0.12231559777801472,0.13066097025377207,0.13896472196362916,0.14722706092736523,0.15544819287425388,0.16362832424367996,0.1717676590245969
2115,2115,14829552.0,0.002823984283881999,354.1096194152139,3.4334052668628274,6.568487721653794,9.687934675026053,12.79182413899919,15.880233618493023,18.953240398515522,22.01092120224856,25.053352572833546,28.080610440350583,31.092770592394086,34.08990834517901,37.07209842981292,40.03941562456965,42.99193397241403,45.92972731627599,48.852869084281835,51.761432353297515,54.65548973619541,57.535113783280764,60.40037635455463,0.009883191273861822,0.018735729782410487,0.027544118015611588,0.03630857652638657,0.04502932457266282,0.05370657937743602,0.06234055864197155,0.07093147786997886,0.07947955191119975,0.0879849942256494,0.09644801779663684,0.10486883372178142,0.11324765279901738,0.1215846847873989,0.1298801373052317,0.13813421812106633,0.14634713372790806,0.15451908960463662,0.16265028909519347,0.17074093644814495
2116,2116,14830283.0,0.002795607007916594,357.7040682643169,3.4803589244235287,6.631155266690712,9.76623772148168,12.88568467485394,15.989574138827074,19.077983618320907,22.150990398343406,25.208671202076445,28.25110257266143,31.278360440178467,34.29052059222197,37.287658345006896,40.26984842964081,43.237165624397534,46.189683972241916,49.12747731610387,52.05061908410972,54.9591823531254,57.8532397360233,60.73286378310865,0.009750742441619425,0.018559130674820526,0.027323589185595503,0.03604433723187176,0.044721592036644955,0.05335557130118049,0.0619464905291878,0.07049456457040869,0.07900000688485834,0.08746303045584577,0.09588384638099036,0.10426266545822632,0.11259969744660783,0.12089514996444065,0.12914923078027526,0.137362146387117,0.14553410226384556,0.1536653017544024,0.16175594910735389,0.16980624628624977
2117,2117,14832359.0,0.0028042864017887754,356.5969579149006,3.427252407131722,6.573326378434217,9.703709943402478,12.81848152057401,15.917718822714267,19.001499471185262,22.069900336181973,25.122998337119025,28.16086969247,31.183590304321804,34.191235917975504,37.18388141795503,40.1616019516841,43.12447166562429,46.07256471645951,49.005954950135674,51.92471543315948,54.82891940486896,57.71863919246463,60.593947229055324,0.009899674698572013,0.01872128474673132,0.027498899250650938,0.036232737415928085,0.044923017407853205,0.05356995659682495,0.062173771154597234,0.07073467629947669,0.07925288588579862,0.08772861264884509,0.09616206879316604,0.10455346491464537,0.11290301092232544,0.1212109156275735,0.12947738632142072,0.13770262971481104,0.14588685187159373,0.15403025709841706,0.16213304889532038,0.17019542988380598
2118,2118,14833267.0,0.002822008285361726,354.3575705242197,3.316784046034609,6.453434391879061,9.5744413279017,12.679883003578183,15.769837058192483,18.844380601595617,21.903590600020575,24.94754343362471,27.976315274956267,30.9899818561405,33.98861844596209,36.97230001603904,39.941101116019425,42.89509594099191,45.83435848228145,48.75896213632877,51.6689799549617,54.56448470304543,57.44554882662086,60.31224425767644,0.010212167025434218,0.01906028036747817,0.027864265716881765,0.03662434343903085,0.04534073226993909,0.05401364987161978,0.0626433134050558,0.07122993847474439,0.07977373969655968,0.08827493061840314,0.09673372397335969,0.105150330933386,0.11352496169154642,0.12185782606261975,0.13014913239742704,0.13839908749303578,0.14660789787877482,0.15477576871873275,0.1629029040731512,0.17098950751808617
2119,2119,14834115.0,0.0028580745231793687,349.88590811396466,3.3913754072573834,6.50770463152817,9.608491912987372,12.693814693919624,15.763750189718014,18.818374948100594,21.857765534096,24.881997889072636,27.891147512795285,30.88528972435879,33.864499341485434,36.828850846108466,39.77841826449672,42.71327541373061,45.633495688071086,48.53915195010095,51.43031694199318,54.30706290633811,57.16946173518326,60.01758502477081,0.010004093958745927,0.01890990478287007,0.0277712995057669,0.03658850025516208,0.04536172732537767,0.054091199722920744,0.06277713605495887,0.07141975315533781,0.08001926697113068,0.08857589281595184,0.0970898446352641,0.10556133491759187,0.11399057561010288,0.122377777377062,0.13072314985281935,0.13902690156267644,0.1472892405264125,0.15551037247330116,0.16369050384272724,0.17182983862364418
2120,2120,14835166.0,0.0028755611835459575,347.7582065448749,3.362992392396165,6.469987135361133,9.56148637620101,12.637567571618776,15.698307414155279,18.74378262763382,21.774069125664774,24.789242787495294,27.789378930274054,30.774552669848408,33.744838511932834,36.700310705982666,39.64104312056432,42.56710930570608,45.47858246272515,48.37553524531849,51.25804016830935,54.126169316030875,56.97999423950821,59.81958634645005,0.010086556403860362,0.019019123176881807,0.027907140677407107,0.036750831459899685,0.045550416293051045,0.054306115350334395,0.06301814716562203,0.07168672951483017,0.08031207966939825,0.08889441268135924,0.09743394325922766,0.10593088503946967,0.11438544983646744,0.12279784989539194,0.1311682948094371,0.1394969941153552,0.1477841558743245,0.156029987267685,0.16423469452222444,0.17239848248749265
2121,2121,14837584.0,0.00276419602552222,361.768843731362,3.2520181450684538,6.421775119511122,9.575723751519579,12.71394270052458,15.836510512724793,18.94350525568976,22.035004496529638,25.111085691947405,28.171825534483908,31.217300747962447,34.2475872459934,37.262760907823925,40.26289705060268,43.24807079017704,46.21835663226146,49.17382882631129,52.11456124089295,55.04062742603471,57.95210058305378,60.849053365647116,0.010381282199951132,0.019136981257234485,0.02784901307252211,0.036517595421730255,0.04514294557629834,0.05372527858825933,0.06226480916612775,0.07076175094636976,0.07921631574336752,0.08762871580229203,0.09599916071633718,0.1043278600222553,0.11261502178122461,0.12086085317458507,0.12906556042912454,0.13722934839439274,0.14535242150016095,0.15343498264464223,0.16147723380747622,0.16947937597535145
2122,2122,14838304.0,0.0027669614657677144,361.4072737809315,3.2529162159000466,6.421088847776047,9.573460906012684,12.710111251857136,15.831118187879776,18.93655986355626,22.026513918170558,25.101057461573692,28.16026745999865,31.204220293602784,34.23299213493434,37.246658716118574,40.24529530594017,43.228976876017114,46.197777975997504,49.15177280096999,52.09103534225953,55.01563899630684,57.92565681493978,60.8211615630235,0.010379490484456052,0.019139568206605135,0.02785595703751337,0.03652887463919407,0.04515853817263008,0.05374516324231868,0.06228896446413397,0.07079015538597741,0.07924894874093398,0.08766555570096028,0.09604018645912071,0.10437305083019402,0.11266435716500132,0.12091431226061006,0.12912312264634912,0.13729099348630702,0.1454181288407255,0.15350473228566047,0.16155100544367554,0.16955714929592258
2123,2123,14839581.0,0.002777217672671993,360.07260426147604,3.342086336372265,6.503929267280956,9.650003238583452,12.78038680355171,15.895158380723243,18.9943956828635,22.078176331334497,25.146577196331208,28.19967519726826,31.237546552619232,34.26026716447104,37.26791277812474,40.26055827810426,43.23827881183333,46.201148525773526,49.149241576608745,52.08263181028491,55.00139229330871,57.9055962650182,60.79531605261386,0.010134512984371827,0.018912127488291443,0.027645965653568593,0.03633624564549371,0.04498318483446546,0.05358699939223774,0.0621479045371172,0.07066611412343914,0.07914184088648558,0.08757529703080653,0.09596669315228588,0.10431623915996595,0.11262414386521401,0.12089061455906125,0.12911585795245153,0.13730008010923425,0.14544348533605755,0.1535462771329609,0.16160865812144648,0.16963082961851664
2124,2124,14840293.0,0.0027861185580091907,358.9222709583995,3.29229966455662,6.449403586064353,9.590762220441293,12.716454049232626,15.826557089152963,18.921149286708616,22.000307952905082,25.064109955825966,28.112631896688484,31.145950073770624,34.16414035227802,37.16727795011234,40.15543818191402,43.12869565722059,46.087124642176356,49.030799120555805,51.959792760676926,54.8741786234807,57.77402966882808,60.659418456294006,0.010274475428852346,0.01906526540074054,0.027812213526837493,0.03651553793792036,0.045175456639858086,0.053792186142796884,0.062365941698257106,0.07089693721278814,0.07938538682515922,0.087831501845323,0.09623549399355658,0.10459757299048866,0.11291794815241891,0.12119682730357735,0.1294344173721888,0.1376309243154137,0.1457865533893035,0.15390150768547323,0.16197599082612568,0.17001020411068007
2125,2125,14840998.0,0.002823984283881999,354.1096194152139,3.407832127179036,6.542914581970003,9.662361535342264,12.766250999315398,15.854660478809231,18.92766725883173,21.985348062564768,25.027779433149757,28.05503730066679,31.067197452710293,34.06433520549522,37.04652529012913,40.013842484885856,42.96636083273024,45.9041541765922,48.82729594459805,51.73585921361372,54.62991659651162,57.50954064359697,60.37480321487084,0.009955412737311481,0.018807951245860148,0.02761633947906125,0.036380797989836226,0.04510154603611248,0.053778800840885675,0.06241278010542121,0.07100369933342852,0.07955177337464941,0.08805721568909906,0.0965202392600865,0.10494105518523109,0.11331987426246705,0.12165690625084856,0.12995235876868136,0.13820643958451598,0.1464193551913577,0.15459131106808627,0.16272251055864312,0.1708131579115946
2126,2126,14845664.0,0.0028421148326601307,351.85066715408936,3.290762220780383,6.416454049571716,9.526557089492053,12.621149287047704,15.700307953244174,18.764109956165058,21.812631897027575,24.845950074109712,27.86414035261711,30.86727795045143,33.85543818225311,36.82869565755968,39.78712464251545,42.73079912089489,45.659792761016014,48.57417862381979,51.474029669167166,54.359418456633094,57.23041695532591,60.08709702709453,0.010288993303169677,0.019168127902451457,0.028002979829407106,0.0367937698012953,0.045540717927392255,0.05424404233847512,0.06290396104041285,0.07152069054335164,0.08009444609881186,0.0886254416133429,0.09711389122571398,0.10556000624587776,0.11396399839411134,0.12232607739104343,0.1306464525529737,0.1389253317041321,0.14716292177274357,0.15535942871596847,0.16351505778985825,0.171630012086028
2127,2127,14849886.0,0.002733957995169022,365.7700673408396,3.2876846668987088,6.474922457465338,9.646264672632238,12.801790517506644,15.941579004746963,19.065708374589793,22.174256940284927,25.2673022968851,28.344921727639512,31.40719227181747,34.45419048739617,37.48599252860076,40.502674023456024,43.50431062852067,46.49097722166263,49.462748458691664,52.41969864448079,55.3619017942628,58.28943133601969,61.202360448017025,0.010275863038239623,0.01898354004419472,0.02764778975036936,0.036268828232466806,0.04484687129373203,0.05338213340968183,0.06187482797311673,0.0703251668781209,0.07873336177351077,0.08709962298923113,0.09542415911009619,0.10370717858550166,0.11194888830104228,0.12014949417609376,0.12830920178022226,0.13642821453113493,0.14450673568858452,0.15254496689199468,0.16054310912888833,0.16850136266751137
