,index,blocknum,p0vs1,p1vs0,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,USDT-slippagemap_01,USDT-slippagemap_2,USDT-slippagemap_3,USDT-slippagemap_4,USDT-slippagemap_5,USDT-slippagemap_6,USDT-slippagemap_7,USDT-slippagemap_8,USDT-slippagemap_9,USDT-slippagemap_10
2320,2320,14813885.0,1958.4794377959747,0.0005106002037608196,81.05714846966112,214.38825521586872,346.4080046779555,477.1142033906557,606.5199177641248,734.6387386184183,861.4828220234203,987.0642059440727,1111.4163471420952,1234.5312226174901,1356.4013003359094,624255.5934803003,880332.4429499144,1133861.4039602994,1384867.8463968518,1633376.845302081,1879409.4814925664,2122993.3385370066,2364063.0506965863,2602734.19910213,2839030.649055213
2321,2321,14816027.0,1959.6548192697405,0.0005102939508360186,76.71335622131548,210.0444629675231,342.0642124296099,472.7704111423101,602.1761255157792,730.2949463700727,857.1390297750746,982.7204136957271,1107.0725548937496,1230.1874303691443,1352.0575080875637,632765.7515677585,888842.6010373726,1142371.5620477577,1393378.00448431,1641887.0033895392,1887919.6395800246,2131503.4966244646,2372573.2087840447,2611244.3571895882,2847540.807142671
2322,2322,14817799.0,1966.918608641603,0.0005084094459254833,51.55791718203965,184.60226087241224,316.3381004794812,446.76321414181854,575.8906401701277,703.7339415622783,830.3052468274044,955.6165666656213,1079.7013308243195,1202.5514895800482,1324.159484418921,680469.740197459,935994.9331711106,1188977.7265035284,1439443.4354267414,1687417.0809650607,1932919.6903589864,2175978.794199689,2416528.9742951184,2654685.75979912,2890472.964590256
2323,2323,14820693.0,1970.6591193355491,0.0005074444332803594,39.17739230552573,172.2217359958983,303.9575756029673,434.3826892653046,563.5101152936137,691.3534166857645,817.9247219508906,943.2360417891074,1067.3208059478056,1190.1709647035343,1311.778959542407,704845.9876257742,960371.1805994258,1213353.9739318436,1463819.6828550566,1711793.328393376,1957295.9377873014,2200355.041628004,2440905.2217234336,2679062.0072274352,2914849.2120185713
2324,2324,14822531.0,1972.0389946264786,0.0005070893642188899,34.50952906993136,167.55387276030396,299.28971236737294,429.71482602971025,558.8422520580193,686.6855534501701,813.2568587152962,938.568178553513,1062.6529427122111,1185.50310146794,1307.1110963068127,714048.3346262682,969573.5275999198,1222556.3209323375,1473022.0298555505,1720995.6753938699,1966498.2847877955,2209557.388628498,2450107.5687239273,2688264.3542279294,2924051.5590190655
2325,2325,14824136.0,2015.7008175624649,0.0004961053700465698,21.68646870810167,153.42230831517065,283.84742197750796,412.974848005817,540.8181493979678,667.3894546630938,792.7007745013108,916.7855386600089,1039.6356974157377,1161.2436922546103,1281.6417272530975,747089.5907360822,1005245.1389102775,1260770.331883929,1513753.125216347,1764218.83413956,2012192.4796778793,2257695.0890718047,2500754.1929125073,2741304.373007937,2979461.1585119385
2326,2326,14825950.0,2019.3321647017567,0.0004952132281554056,9.84339274806496,141.57923235513394,272.0043460174712,401.13177204578034,528.9750734379311,655.5463787030571,780.8576985412741,904.9424626999722,1027.792621455701,1149.4006162945736,1269.7986512930606,770983.6564319651,1029139.2046061605,1284664.397579812,1537647.19091223,1788112.899835443,2036086.5453737623,2281589.154767688,2524648.2586083906,2765198.4387038196,3003355.2242078213
2327,2327,14826908.0,2034.126483367843,0.0004916115139233277,92.85259397612124,223.27770763845854,352.40513366676765,480.2484350589184,606.8197403240445,732.1310601622614,856.2158243209595,979.0659830766883,1100.673977915561,1221.072012914048,1340.2736292704096,609021.8266788902,869774.2753904539,1127929.8235646493,1383455.0165383008,1636437.8098707185,1886903.5187939315,2134877.164332251,2380379.7737261765,2623438.877566879,2863989.0576623087
2328,2328,14828086.0,2038.198603494787,0.0004906293225230137,79.77219065990475,210.19730432224205,339.32473035055114,467.1680317427019,593.739337007828,719.0506568460448,843.1354210047431,965.9855797604718,1087.5935745993445,1207.9916095978315,1327.1932259541932,635657.6067253267,896410.0554368905,1154565.6036110858,1410090.7965847375,1663073.5899171552,1913539.2988403682,2161512.9443786875,2407015.553772613,2650074.657613316,2890624.837708745
2329,2329,14829232.0,2058.064329695184,0.0004858934609435207,16.127621169773118,146.60538292279236,275.7849332103347,403.6798402414507,530.3022376874867,655.664141355344,779.7989860522794,902.6030031957979,1024.165315515598,1144.5181225211606,1263.6749608885239,766338.049488411,1027195.9123874366,1285455.8259112057,1540884.86205675,1793772.45529289,2044143.9113252652,2292024.2417625114,2537434.4645065162,2780402.1009141705,3020952.2810095996
2330,2330,14830016.0,2062.5968285200393,0.0004848257236570673,1.354039822204894,131.83180157522415,261.0113518627665,388.9062588938824,515.5286563399185,640.8905600077758,765.0254047047111,887.8294218482297,1009.3917341680296,1129.7445411735923,1248.9013795409558,796778.5506428746,1057636.4135419,1315896.327065669,1571325.3632112136,1824212.9564473534,2074584.4124797287,2322464.7429169747,2567874.96566098,2810842.602068634,3051392.782164063
2331,2331,14830736.0,2059.711357532218,0.0004855049210381208,10.806926964541745,141.284688717561,270.46423900510337,398.3591460362193,524.9815434822553,650.3434471501126,774.478291847048,897.2823089905665,1018.8446213103665,1139.1974283159293,1258.3542666832925,777293.2769612884,1038151.1398603139,1296411.0533840829,1551840.0895296275,1804727.6827657672,2055099.1387981426,2302979.4692353886,2548389.691979394,2791357.3283870476,3031907.5084824767
2332,2332,14831270.0,2058.887678919154,0.0004856991521387733,13.23477336755522,143.71253512057447,272.8920854081168,400.78699243923273,527.4093898852689,652.771293553126,776.9061382500615,899.71015539358,1021.27246771338,1141.6252747189426,1260.782113086306,772293.2769610193,1033151.1398600448,1291411.0533838137,1546840.0895293583,1799727.6827654983,2050099.1387978734,2297979.4692351194,2543389.6919791247,2786357.3283867785,3026907.5084822075
2333,2333,14831953.0,2000.2402936814653,0.0004999399337963983,72.48220159155197,204.27121838386498,334.74898013688426,463.9285304244266,591.8234374555425,718.4458349015786,843.8077385694359,967.9425832663712,1090.7466004098897,1212.3089127296898,1332.6617197352525,645407.7387131591,903667.6522369281,1159096.6883824726,1411984.2816186126,1662355.7376509877,1910236.068088234,2155646.2908322387,2398613.927239893,2639164.107335322,2877320.8928393237
2334,2334,14833987.0,1983.7078304808388,0.0005041064942298514,128.24697915908047,260.0359959513935,390.51375770441274,519.6933079919551,647.588215023071,774.2106124691071,899.5725161369644,1023.7073608338998,1146.5113779774183,1268.0736902972183,1388.426497302781,534320.6450800713,792580.5586038403,1048009.5947493848,1300897.1879855248,1551268.6440178999,1799148.9744551461,2044559.1971991512,2287526.833606805,2528077.0137022343,2766233.799206236
2335,2335,14834894.0,1974.9991246569095,0.000506329338335133,24.180558601263602,157.2786138901305,289.0676306824435,419.54539243546276,548.7249427230051,676.619849754121,803.2422472001572,928.6041508680144,1052.7389955649498,1175.5430127084683,1297.1053250282682,734750.1815602991,990179.2177058436,1243066.8109419835,1493438.2669743588,1741318.5974116048,1986728.8201556099,2229696.456563264,2470246.636658693,2708403.422162695,2944190.626953831
2336,2336,14836075.0,1974.604184074053,0.0005064306092660935,25.590736696100162,158.68879198496705,290.4778087772801,420.9555705302993,550.1351208178417,678.0300278489576,804.6524252949937,930.0143289628509,1054.1491736597864,1176.9531908033048,1298.5155031231047,731965.1436521042,987394.1797976487,1240281.7730337887,1490653.2290661638,1738533.55950341,1983943.7822474148,2226911.418655069,2467461.598750498,2705618.3842545,2941405.589045636
2337,2337,14836599.0,1931.832549760804,0.0005176432088401338,38.91699532001176,173.16742126033452,306.2654765492014,438.05449334151444,568.5322550945336,697.711805382076,825.606712413192,952.2291098592281,1077.5910135270854,1201.7258582240206,1324.5298753675393,699143.3546477183,952030.9478838581,1202402.4039162335,1450282.7343534795,1695692.9570974845,1938660.5935051385,2179210.7736005676,2417367.5591045693,2653154.763895706,2886595.9642416565
2338,2338,14837993.0,1956.5220350911443,0.0005111110337959547,87.32761806116515,220.42567335003204,352.21469014234503,482.6924518953643,611.8720021829067,739.7669092140226,866.3893066600587,991.7512103279159,1115.8860550248514,1238.6900721683699,1360.2523844881698,610610.2100313933,866039.2461769378,1118926.8394130778,1369298.295445453,1617178.6258826992,1862588.848626704,2105556.485034358,2346106.6651297873,2584263.450633789,2820050.655424925
2339,2339,14839255.0,1977.5681645832715,0.0005056715707247076,15.392517449649974,148.49057273851685,280.27958953082987,410.7573512838491,539.9369015713914,667.8318086025074,794.4542060485435,919.8161097164008,1043.9509544133361,1166.7549715568546,1288.3172838766545,752119.3996120099,1007548.4357575544,1260436.0289936943,1510807.4850260695,1758687.8154633157,2004098.0382073207,2247065.6746149748,2487615.854710404,2725772.6402144055,2961559.8450055416
2340,2340,14840312.0,1997.8415647886625,0.0005005401917873216,80.67890457338368,212.4679213656967,342.9456831187159,472.1252334062583,600.0201404373743,726.6425378834103,852.0044415512675,976.139286248203,1098.9433033917214,1220.5056157115214,1340.858422717084,629021.0780074055,887280.9915311745,1142710.027676719,1395597.620912859,1645969.076945234,1893849.4073824803,2139259.630126485,2382227.2665341394,2622777.4466295685,2860934.23213357
2341,2341,14841462.0,1983.7078304808388,0.0005041064942298514,127.92369375036004,259.71271054267305,390.1904722956923,519.3700225832347,647.2649296143506,773.8873270603867,899.2492307282439,1023.3840754251794,1146.1880925686978,1267.7504048884978,1388.1032118940605,534961.9807000702,793221.8942238392,1048650.9303693837,1301538.5236055236,1551909.9796378987,1799790.310075145,2045200.53281915,2288168.169226804,2528718.349322233,2766875.134826235
2342,2342,14842317.0,1960.830906148721,0.0005099878815986768,72.66219097888097,205.76024626774785,337.54926306006087,468.0270248130801,597.2065751006224,725.1014821317384,851.7238795777745,977.0857832456318,1101.220627942567,1224.0246450860857,1345.5869574058856,639336.7133879146,894765.7495334591,1147653.342769599,1398024.7988019742,1645905.1292392204,1891315.3519832254,2134282.9883908792,2374833.1684863083,2612989.9539903104,2848777.1587814465
2343,2343,14844783.0,1960.6348426644545,0.0005100388803868367,73.00741846224298,206.10547375110986,337.8944905434229,468.3722522964421,597.5518025839845,725.4467096151004,852.0691070611365,977.4310107289938,1101.5658554259292,1224.3698725694476,1345.9321848892475,638659.7640163032,894088.8001618477,1146976.3933979876,1397347.849430363,1645228.179867609,1890638.402611614,2133606.039019268,2374156.219114697,2612313.004618699,2848100.2094098353
2344,2344,14845623.0,1957.5004917804595,0.0005108555549278265,84.03456832414211,217.132623613009,348.921640405322,479.3994021583413,608.5789524458836,736.4738594769996,863.0962569230356,988.4581605908928,1112.5930052878282,1235.3970224313468,1356.9593347511468,617055.1485451388,872484.1846906833,1125371.7779268231,1375743.2339591985,1623623.5643964445,1869033.7871404495,2112001.4235481033,2352551.603643533,2590708.3891475345,2826495.5939386706
2345,2345,14846236.0,1953.198939215281,0.0005119806180120909,99.08380582333251,232.18186111219939,363.9708779045124,494.44863965753166,623.628189945074,751.5230969761899,878.1454944222261,1003.5073980900833,1127.6422427870186,1250.446259930537,1372.0085722503372,587627.5084419313,843056.5445874757,1095944.1378236157,1346315.5938559908,1594195.924293237,1839606.147037242,2082573.783444896,2323123.9635403254,2561280.749044327,2797067.953835463
2346,2346,14846814.0,1932.0257330157804,0.0005175914496951642,38.1018614744761,172.35228741479887,305.45034270366574,437.23935949597876,567.7171212489981,696.8966715365403,824.7915785676563,951.4139760136924,1076.7758796815497,1200.9107243784852,1323.7147415220036,700718.213756042,953605.8069921819,1203977.2630245571,1451857.5934618032,1697267.8162058082,1940235.4526134622,2180785.6327088913,2418942.418212893,2654729.6230040295,2888170.82334998
2347,2347,14847442.0,1835.7839480090156,0.0005447264102535278,115.92864666748181,252.74969200305082,388.3479783649974,522.5984043053202,655.6964595941871,787.4854763865001,917.9632381395194,1047.1427884270618,1175.0376954581777,1301.6600929042138,1427.021996572071,544072.0338699732,791952.3643072193,1037362.5870512242,1280330.2234588782,1520880.4035543073,1759037.1890583092,1994824.3938494453,2228265.5941953966,2459384.1353444746,2688203.111251498
2348,2348,14848119.0,1812.4368211724413,0.0005517433702064788,66.32485426490248,204.52090800212972,341.3419533376987,476.9402396996453,611.1906656399681,744.288720928835,876.077737721148,1006.5554994741673,1135.7350497617097,1263.6299567928256,1390.2523542388617,630347.0652704958,875757.2880145009,1118724.924422155,1359275.104517584,1597431.8900215859,1833219.094812722,2066660.295158673,2297778.836307751,2526597.8122147745,2749963.3950288203
2349,2349,14848630.0,1852.7502372983593,0.0005397381578308032,52.334476622719585,189.1555219582886,324.7538083202352,459.00423426055795,592.1022895494249,723.8913063417378,854.3690680947572,983.5486183822994,1111.4435254134155,1238.0659228594516,1363.4278265273088,661356.1086526338,909236.43908988,1154646.661833885,1397614.298241539,1638164.4783369682,1876321.26384097,2112108.468632106,2345549.6689780573,2576668.2101271353,2805487.186034159
2350,2350,14849309.0,1881.8782927693471,0.000531383992175399,81.3178415011445,216.91612786309108,351.1665538034139,484.26460909228075,616.0536258845938,746.531387637613,875.7109379251553,1003.6058449562713,1130.2282424023074,1255.5901460701646,1379.7249907671,612354.5958179894,862726.0518503647,1110606.3822876108,1356016.6050316158,1598984.2414392699,1839534.421534699,2077691.2070387008,2313478.411829837,2546919.612175788,2778038.1533248657
2351,2351,14849836.0,1852.7502372983593,0.0005397381578308032,51.735907530878244,188.55695286644726,324.15523922839384,458.4056651687166,591.5037204575835,723.2927372498965,853.7704990029158,982.9500492904581,1110.844956321574,1237.4673537676101,1362.8292574354673,662465.1585515563,910345.4889888025,1155755.7117328076,1398723.3481404614,1639273.5282358907,1877430.3137398926,2113217.5185310286,2346658.71887698,2577777.2600260577,2806596.2359330812
2352,2352,14850840.0,1823.5259186997114,0.0005483881472400803,23.714029840875533,161.91008357810276,298.7311289136718,434.3294152756184,568.5798412159411,701.677896504808,833.466913297121,963.9446750501403,1093.1242253376827,1221.0191323687986,1347.6415298148347,707818.5861222189,953228.8088662239,1196196.4452738778,1436746.6253693071,1674903.4108733088,1910690.615664445,2144131.816010396,2375250.357159474,2604069.333066498,2827434.915880543
2353,2353,14851438.0,1756.7645787329127,0.000569228234736644,5.566216444575754,146.55387653346543,286.138749498302,424.3348032355292,561.1558485710982,696.7541349330448,831.0045608733676,964.1026161622344,1095.8916329545475,1226.3693947075667,1355.5489449951092,726471.8478405053,967022.0279359345,1205178.8134399364,1440966.0182310725,1674407.2185770236,1905525.7597261015,2134344.735633125,2357710.318447171,2578849.012642534,2797787.4536703564
2354,2354,14852240.0,1758.346299436611,0.0005687161853841922,139.9500125509972,279.53488551583376,417.73093925306097,554.55198458863,690.1502709505766,824.4006968908993,957.4987521797663,1089.2877689720792,1219.7655307250984,1348.945081012641,1476.8399880437569,495115.04805730475,738082.6844649587,978632.8645603879,1216789.6500643897,1452576.8548555258,1686018.055201477,1917136.5963505548,2145955.572257579,2369321.155071624,2590459.8492669873
2355,2355,14852800.0,1760.9856659496677,0.0005678637931789854,129.26938935656784,268.8542623214044,407.0503160586316,543.8713613942007,679.4696477561472,813.72007369647,946.8181289853369,1078.60714577765,1209.0849075306692,1338.2644578182114,1466.1593648493274,513910.3228692646,756877.9592769186,997428.1393723477,1235584.9248763495,1471372.1296674856,1704813.3300134367,1935931.8711625147,2164750.8470695387,2388116.429883584,2609255.124078947
2356,2356,14853593.0,1770.8743537375094,0.0005646928015471314,89.39008835125902,228.97496131609557,367.17101505332283,503.99206038889184,639.5903467508384,773.8407726911612,906.938827980028,1038.727844772341,1169.2056065253603,1298.3851568129028,1426.2800638440185,584339.4173191636,827307.0537268176,1067857.2338222468,1306014.0193262487,1541801.2241173848,1775242.424463336,2006360.9656124136,2235179.9415194374,2458545.524333483,2679684.2185288463
2357,2357,14854141.0,1771.5828097385493,0.0005644669808845008,87.02862588869331,226.61349885352988,364.8095525907571,501.6305979263261,637.2288842882728,771.4793102285955,904.5773655174623,1036.3663823097754,1166.8441440627946,1296.0236943503369,1423.9186013814528,588522.3728323907,831490.0092400446,1072040.1893354738,1310196.9748394757,1545984.1796306118,1779425.379976563,2010543.9211256409,2239362.8970326646,2462728.4798467103,2683867.1740420735
2358,2358,14854685.0,1801.5952994006973,0.0005550636151929633,108.18951411545237,246.3855678526796,383.20661318824864,518.8048995501952,653.0553254905179,786.1533807793849,917.9423975716978,1048.4201593247171,1177.5997096122594,1305.4946166433754,1432.1170140894114,554691.5099412013,800101.7326852063,1043069.3690928603,1283619.5491882896,1521776.3346922912,1757563.5394834275,1991004.7398293784,2222123.2809784566,2450942.25688548,2674307.839699526
2359,2359,14855185.0,1764.1581358939488,0.0005668426087513248,116.8415199841719,256.42639294900846,394.62244668623566,531.4434920218047,667.0417783837513,801.2922043240741,934.3902596129409,1066.1792764052539,1196.6570381582733,1325.8365884458156,1453.7314954769315,535816.0483732899,778783.6847809438,1019333.864876373,1257490.6503803749,1493277.855171511,1726719.055517462,1957837.59666654,2186656.5725735635,2410022.1553876093,2631160.8495829725
2360,2360,14855755.0,1735.116277195521,0.0005763302512591872,93.58247277684188,234.57013286573155,374.1550058305681,512.3510595677953,649.1721049033644,784.770391265311,919.0208172056338,1052.1188724945007,1183.9078892868135,1314.385651039833,1443.5652013273752,572799.9285048043,813350.1086002334,1051506.8941042353,1287294.0988953714,1520735.2992413226,1751853.8403904005,1980672.8162974243,2204038.3991114697,2425177.093306833,2644115.5343346554
2361,2361,14856595.0,1751.1521972946564,0.0005710525912852655,28.042102455717135,169.02976254460683,308.61463550944336,446.8106892466706,583.6317345822396,719.2300209441862,853.480446884509,986.5785021733758,1118.3675189656888,1248.8452807187082,1378.0248310062505,687048.9430522351,927599.1231476642,1165755.908651666,1401543.113442802,1634984.3137887532,1866102.8549378312,2094921.830844855,2318287.4136589007,2539426.107854264,2758364.548882086
2362,2362,14857285.0,1725.2547395651818,0.0005796245488083871,134.10374368503048,275.09140377392015,414.6762767387567,552.872330475984,689.693375811553,825.2916621734995,959.5420881138223,1092.640143402689,1224.4291601950022,1354.9069219480214,1484.0864722355639,502687.5973266657,743237.7774220948,981394.5629260967,1217181.767717233,1450622.9680631838,1681741.5092122618,1910560.4851192855,2133926.0679333312,2355064.7621286944,2574003.2031565164
2363,2363,14857931.0,1738.4159668530265,0.0005752363180431744,79.88557499559884,220.87323508448853,360.45810804932506,498.6541617865523,635.4752071221213,771.0734934840679,905.3239194243906,1038.4219747132577,1170.2109915055705,1300.68875325859,1429.8683035461322,596589.2937339512,837139.4738293804,1075296.2593333821,1311083.4641245182,1544524.6644704693,1775643.2056195473,2004462.181526571,2227827.7643406168,2448966.45853598,2667904.899563802
2364,2364,14858491.0,1759.5775111604876,0.000568318243247195,135.12399589848476,274.7088688633213,412.90492260054856,549.7259679361175,685.3242542980641,819.5746802383869,952.6727355272537,1084.4617523195668,1214.939514072586,1344.1190643601285,1472.0139713912442,503604.14230171056,746571.7787093646,987121.9588047938,1225278.7443087955,1461065.9490999316,1694507.1494458828,1925625.6905949607,2154444.6665019845,2377810.24931603,2598948.9435113934
2365,2365,14859772.0,1762.2187257844628,0.0005674664474779337,124.38492425335933,263.9697972181959,402.16585095542314,538.9868962909921,674.5851826529387,808.8356085932614,941.9336638821284,1073.7226806744413,1204.2004424274605,1333.379992715003,1461.274899746119,522515.2350874171,765482.8714950711,1006033.0515905003,1244189.837094502,1479977.0418856381,1713418.2422315893,1944536.7833806672,2173355.759287691,2396721.3421017365,2617860.0362970997
2366,2366,14860278.0,1766.9829068893916,0.0005659364310209466,105.03175001730979,244.61662298214634,382.8126767193736,519.6337220549426,655.2320084168891,789.4824343572119,922.5804896460788,1054.369506438392,1184.847268191411,1314.0268184789534,1441.9217255100693,556667.9901596911,799635.6265673451,1040185.8066627743,1278342.592166776,1514129.7969579122,1747570.9973038633,1978689.5384529412,2207508.514359965,2430874.0971740107,2652012.791369374
2367,2367,14861089.0,1782.065517770984,0.0005611465964791265,45.20232342378451,184.78719638862106,322.9832501258483,459.8042954614173,595.4025818233639,729.6530077636867,862.7510630525535,994.5400798448666,1125.0178415978858,1254.1973918854283,1382.092298916544,662843.6306647218,905811.2670723759,1146361.447167805,1384518.2326718068,1620305.437462943,1853746.637808894,2084865.178957972,2313684.1548649957,2537049.7376790415,2758188.4318744047
2368,2368,14862208.0,1778.1494786530006,0.0005623824161045947,60.60549624223061,200.19036920706716,338.3864229442944,475.2074682798634,610.80575464181,745.0561805821328,878.1542358709996,1009.9432526633127,1140.421014416332,1269.6005647038742,1397.4954717349901,635422.3674659898,878390.0038736438,1118940.183969073,1357096.969473075,1592884.174264211,1826325.374610162,2057443.91575924,2286262.891666264,2509628.474480309,2730767.1686756723
2369,2369,14863179.0,1779.038731225057,0.0005621013092342255,57.60013401926946,197.18500698410602,335.38106072133326,472.20210605690227,607.8003924188489,742.0508183591717,875.1488736480385,1006.9378904403516,1137.4156521933708,1266.595202480913,1394.490109512029,640767.9088732773,883735.5452809313,1124285.7253763604,1362442.5108803622,1598229.7156714983,1831670.9160174495,2062789.4571665274,2291608.433073551,2514974.0158875966,2736112.71008296
2370,2370,14863858.0,1783.4916692633535,0.0005606978811473989,39.61221352406869,179.19708648890523,317.39314022613246,454.21418556170147,589.8124719236481,724.0628978639709,857.1609531528377,988.9499699451508,1119.42773169817,1248.6072819857125,1376.5021890168282,672810.188360248,915777.824767902,1156328.004863331,1394484.790367333,1630271.995158469,1863713.1955044202,2094831.7366534981,2323650.712560522,2547016.2953745676,2768154.989569931
2371,2371,14864866.0,1782.7784509091518,0.0005609221939439736,42.71542828100585,182.3003012458424,320.49635498306964,457.31740031863865,592.8098959771806,726.9555837964435,859.9499430742892,991.6362955977714,1122.0124145558516,1251.0913333613407,1378.8866101625454,667276.5163202506,910244.1527279045,1150794.3328233338,1388951.1183273355,1624738.3231184718,1858179.5234644227,2089298.0646135006,2318117.0405205246,2541482.62333457,2762621.317529933
2372,2372,14866301.0,1782.7784509091518,0.0005609221939439736,42.607827622660665,182.19270058749723,320.38875432472446,457.20979966029347,592.7022953188355,726.8479831380984,859.842342415944,991.5286949394263,1121.9048138975065,1250.9837327029957,1378.7790095042,667468.3496432636,910435.9860509177,1150986.1661463468,1389142.9516503487,1624930.1564414848,1858371.3567874357,2089489.8979365136,2318308.8738435376,2541674.456657583,2762813.150852946
2373,2373,14866844.0,1810.2633100282756,0.0005524058265227618,74.94161367401043,213.13766741123766,349.95871274680667,485.45120840534867,619.5968962246116,752.5912555024572,884.2776080259395,1014.6537269840196,1143.7326457895088,1271.5279225907134,1398.0516810927734,614738.2477129895,860148.4704569945,1103116.1068646484,1343666.2869600777,1581823.0724640794,1817610.2772552157,2051051.4776011666,2282170.0187502448,2510988.9946572683,2734354.577471314
2374,2374,14868189.0,1803.2173838958222,0.0005545643076263584,102.07297945274925,240.26903318997648,377.0900785255455,512.5825741840875,646.7282620033504,779.722621281196,911.4089738046783,1041.7850927627585,1170.8640115682476,1298.6592883694523,1425.1830468715123,565716.7401616676,811126.9629056726,1054094.5993133266,1294644.7794087557,1532801.5649127576,1768588.7697038937,2002029.9700498448,2233148.5111989225,2461967.4871059465,2685333.0699199922
2375,2375,14869806.0,1804.660462804799,0.0005541208557568787,96.58524883899963,234.78130257622686,371.6023479117959,507.0948435703379,641.2405313896007,774.2348906674464,905.9212431909287,1036.297362149009,1165.376280954498,1293.1715577557027,1419.6953162577627,575616.7401622016,821026.9629062066,1063994.5993138605,1304544.7794092898,1542701.5649132915,1778488.7697044278,2011929.9700503787,2243048.5111994566,2471867.4871064806,2695233.069920526
2376,2376,14870372.0,1868.004483483709,0.0005353306209067892,132.33488180016644,267.8273774587085,401.97306527797133,534.967424555817,666.6537770792993,797.0298960373794,926.1088148428686,1053.904091644073,1180.427850146133,1305.6920962967515,1429.7302551345692,516694.5097949508,767065.9658273259,1014946.2962645722,1260356.519008577,1503324.1554162311,1743874.3355116602,1982031.121015662,2217818.3258067984,2451259.526152749,2682378.067301827
2377,2377,14870931.0,1877.3674256119966,0.0005326607814525243,97.78512450995908,233.2776201685011,367.42330798776396,500.4176672656096,632.1040197890919,762.4801387471721,891.5590575526612,1019.3543343538657,1145.8780928559258,1271.1423390065443,1395.180497844362,581399.6293174336,831771.0853498088,1079651.415787055,1325061.63853106,1568029.274938714,1808579.455034143,2046736.240538145,2282523.445329281,2515964.645675232,2747083.18682431
2378,2378,14871616.0,1919.8928362847344,0.0005208624049741975,81.02873355829023,215.1744213775531,348.16878065539873,479.85513317888103,610.2312521369612,739.3101709424503,867.105447743655,993.629206245715,1118.8934523963333,1242.931611234151,1365.7356283776696,617635.4452523399,870523.0384884798,1120894.4945208551,1368774.8249581011,1614185.0477021062,1857152.6841097602,2097702.8642051895,2335859.649709191,2571646.8545003273,2805088.0548462784
2379,2379,14872174.0,1910.5088401443377,0.000523420765707868,114.16651628514913,248.31220410441202,381.30656338225765,512.9929159057399,643.3690348638202,772.4479536693092,900.2432304705138,1026.7669889725737,1152.0312351231921,1276.06939396101,1398.8734111045285,554168.5384993935,807056.1317355335,1057427.5877679086,1305307.9182051548,1550718.1409491599,1793685.777356814,2034235.957452243,2272392.742956245,2508179.947747381,2741621.148093332
2380,2380,14873009.0,1896.9929413787595,0.0005271500901174608,26.888544073633952,162.38103973217596,296.52672755143885,429.5210868292845,561.2074393527668,691.5835583108469,820.662477116336,948.4577539175407,1074.9815124196007,1200.245758570219,1324.2839174080368,715201.7726666287,965573.2286990038,1213453.55913625,1458863.7818802549,1701831.418287909,1942381.5983833382,2180538.38388734,2416325.588678476,2649766.789024427,2880885.330173505
2381,2381,14873621.0,1900.4104326209679,0.0005262021207812678,14.865465749404343,150.35796140794636,284.5036492272092,417.4980085050549,549.1843610285372,679.5604799866173,808.6393987921065,936.434675593311,1062.958434095371,1188.2226802459895,1312.2608390838072,738030.8131298558,988402.269162231,1236282.5995994771,1481692.8223434822,1724660.4587511362,1965210.6388465653,2203367.424350567,2439154.6291417032,2672595.8294876544,2903714.3706367323
2382,2382,14874603.0,1920.084825568363,0.0005208103239418033,80.10242819556979,214.24811601483268,347.2424752926783,478.9288278161606,609.3049467742408,738.3838655797299,866.1791423809344,992.7029008829944,1117.967147033613,1242.0053058714307,1364.809323014949,619414.0010544237,872301.5942905636,1122673.050322939,1370553.380760185,1615963.60350419,1858931.239911844,2099481.420007273,2337638.2055112747,2573425.4103024113,2806866.610648362
2383,2383,14875306.0,1979.1507729447815,0.0005052672154492295,10.072197655728292,143.06655693357393,274.7529094570562,405.1290284151364,534.2079472206254,662.0032240218301,788.5269825238901,913.7912286745085,1037.8293875123263,1160.6334046558447,1282.1957169756447,762035.3509336865,1017464.387079231,1270351.980315371,1520723.436347746,1768603.7667849923,2014013.9895289973,2256981.625936651,2497531.80603208,2735688.5915360823,2971475.7963272184
2384,2384,14876181.0,1994.8471984934363,0.0005012915278700182,90.76501738892738,222.45136991240966,352.82748887048984,481.9064076759789,609.7016844771836,736.2254429792436,861.4896891298619,985.5278479676797,1108.331865111198,1229.8941774309983,1350.246984436561,608269.0694614607,866327.49446612,1121756.5306116645,1374644.1238478045,1625015.5798801796,1872895.9103174258,2118306.133061431,2361273.7694690847,2601823.9495645138,2839980.735068516
2385,2385,14877109.0,1993.850074051464,0.0005015422237681191,93.7131478497898,225.3995003732721,355.7756193313523,484.85453813684137,612.649814938046,739.173573440106,864.4378195907243,988.4759784285421,1111.2799955720607,1232.8423078918606,1353.1951148974233,602389.1306703315,860447.5556749909,1115876.5918205353,1368764.1850566752,1619135.6410890506,1867015.9715262966,2112426.1942703016,2355393.8306779554,2595944.010773385,2834100.7962773866
