,index,blocknum,p0vs1,p1vs0,LINK-slippagemap_01,LINK-slippagemap_2,LINK-slippagemap_3,LINK-slippagemap_4,LINK-slippagemap_5,LINK-slippagemap_6,LINK-slippagemap_7,LINK-slippagemap_8,LINK-slippagemap_9,LINK-slippagemap_10,LINK-slippagemap_11,LINK-slippagemap_12,LINK-slippagemap_13,LINK-slippagemap_14,LINK-slippagemap_15,LINK-slippagemap_16,LINK-slippagemap_17,LINK-slippagemap_18,LINK-slippagemap_19,LINK-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
561,561,12883861.0,0.007609513134230353,131.41445219427206,2.792401169647835,5.430143268261852,8.054730246929891,10.666227688526803,13.264700900561014,15.850214792149995,18.4228340445403,20.982622925981683,23.529645458184916,26.06396526766318,28.585645775558984,178.01104016624743,1206.8674901188424,1209.35162953799,1211.8233798707115,1214.282802935141,1216.729960173294,1219.164912767143,1221.5877215869457,1223.9984472215087,0.023132845272235445,0.04319675165191541,0.06316059400174888,0.0830248713053774,0.1027900799824701,0.1224567139723061,0.14202526537250362,0.16149622316025858,0.18087007382443487,0.20014730173879114,0.2193283889858342,0.23841381489430497,0.25740405669985633,0.2762995888006156,0.29510088371230747,0.31380841161280437,0.33242264016393486,0.35094403403832697,0.3693730570665257,0.38771016945211995
562,562,12885542.0,0.00787503380842815,126.98358182662825,2.678546278330737,5.271827988284539,7.852176309740459,10.419655691614215,12.974330382529327,15.516264216886318,18.045520718170593,20.56216313439341,756.9137054293365,1198.834006593621,1201.3131829463482,1203.779994970285,1206.234504352263,1208.6767724218219,1211.1068602122227,1213.5248285160665,1215.9307377301786,1218.324648043214,1220.7066192574823,1223.076710945731,0.024055345030506797,0.044463236527834696,0.06476934801343871,0.08497418748373955,0.10507825995006996,0.12508206777432138,0.14498611128732997,0.16479088806636236,0.18449689273946535,0.20410461843539357,0.22361455496278226,0.24302719026848565,0.2623430094295809,0.2815624952994952,0.30068612832949654,0.3197143866696114,0.33864774570458406,0.3574866790082871,0.3762316576027711,0.39488314977444283
563,563,12887831.0,0.0079637254989634,125.56937078383292,2.593138172667259,5.1721966850330245,7.738392721627011,10.291790461850296,12.832453701133847,15.360445981739302,17.875830447601107,900.775603135872,1196.1451768098777,1198.6231139463457,1201.0886929440999,1203.5419754085292,1205.9830227228101,1208.4118958344027,1210.8286555031475,1213.2333621425355,1215.626075851657,1218.0068564443352,1220.3757634510616,1222.7328560480967,0.024751157646085008,0.045271596001663306,0.06568969309013041,0.08600595976078047,0.10622090382575874,0.1263350301226836,0.1463488419278747,0.16626283970650016,0.18607752064264568,0.20579338034460196,0.2254109118550468,0.2449306054613003,0.2643529487790633,0.28367842767728213,0.30290752526981346,0.3220407220051803,0.34107849632707815,0.3600213242179062,0.3788696790159815,0.3976240318037467
564,564,12889575.0,0.00773146524576048,129.3415889760801,2.8015617203064487,5.418287121084844,8.021962191187201,10.612652060228054,13.19042141330572,15.755334756804553,18.307456169841178,20.846849470245353,23.37357809798289,25.887705272671663,1055.2624397781408,1204.1545557710951,1206.631254323082,1209.09560089864,1211.547657104372,1213.987484240005,1216.4151432762724,1218.8306949387277,1221.234199579022,1223.6257173098427,0.023075772800193458,0.04330082625258028,0.06342501188372827,0.08344883254665421,0.10337278910060366,0.12319737941793481,0.14292309927576433,0.16255044135336985,0.18207989668546082,0.20151195310900827,0.22084709673185884,0.24008581092520595,0.2592285761319637,0.2782758713693569,0.2972281723647438,0.3160859530673143,0.33484968490844746,0.35351983719619123,0.37209687607206304,0.39058126635462215
565,565,12891409.0,0.007558702342944106,132.29784090300626,2.7302109337640004,5.377200856575412,8.010989496265195,10.631642748606565,13.239226082790848,15.833804686202896,18.41544340592705,20.984206820361436,23.5401590886382,26.0833641471707,28.613885529950863,31.131786528566902,620.8618208096573,1209.4061283228627,1211.8865445261567,1214.3545902103824,1216.8103270615948,1219.2538165203246,1221.685119595694,1224.1042971139384,0.02359605046808778,0.04358985947323851,0.06348395405958597,0.08327883110990957,0.10297498589843128,0.12257291054922505,0.14207309521431002,0.16147602706606412,0.18078219093626163,0.19999206997607857,0.21910614408092763,0.23812489110396717,0.2570487866834496,0.2758783032072755,0.29461391220101313,0.3132560812946603,0.33180527691221795,0.35026196295465184,0.3686266000314501,0.38689964791614206
566,566,12891978.0,0.007709077593696444,129.71720518388344,2.7738438718214518,5.394497124162823,8.002080458347107,10.596659061759153,13.178297781483309,15.747061195917691,18.30301346419446,20.846218522726957,23.376739905507122,25.894640904123158,615.6246751852135,1204.168982698419,1206.649398901713,1209.1174445859385,1211.573181437151,1214.0166708958807,1216.4479739712501,1218.8671514894947,1221.2742639344501,1223.6693714285834,0.023287286896687628,0.04348202711549959,0.06357605047023968,0.0835698594753904,0.10346395406173786,0.12325883111206146,0.14295498590058317,0.16255291055137694,0.1820530952164619,0.201456027068216,0.22076219093841354,0.23997206997823048,0.25908614408307956,0.2781048911061191,0.2970287866856015,0.3158583032094274,0.33459391220316503,0.3532360812968122,0.37178527691436986,0.39024196295680375
567,567,12892515.0,0.007584444380496607,131.84881447235597,2.8917296245002015,5.533431132973991,8.161957725501152,10.777375164142134,13.379748808112065,15.969143691835761,18.5456245645971,21.109255833238407,23.660101571008664,26.198225555754533,28.72369121544229,31.236561666219135,1207.0130493388183,1209.5009175857401,1211.976378153665,1214.4394929082391,1216.8903234567988,1219.3289310421787,1221.7553766303101,1224.1697208861763,0.02237647647753662,0.04241031112471956,0.06234423148707923,0.08217873612188455,0.10191432069902026,0.12155147862608794,0.14109070059031928,0.16053247519744343,0.17987728823791785,0.19912562361309144,0.21827796203889085,0.2373347828238963,0.2562965620064081,0.27516377357994837,0.29393688903433435,0.31261637803883924,0.3312027074070009,0.3496963417807578,0.36809774316487737,0.38640737192108876
568,568,12894305.0,0.007843598158163384,127.49250788163208,2.6702240519806013,5.268697264014811,7.854211155603792,10.426830407994098,12.98661928943548,15.533641821638714,18.067961631116976,20.58964213901278,170.0150365297012,1198.8714864822962,1201.355625901444,1203.8273762341653,1206.2867992985948,1208.7339565367479,1211.168909130597,1213.5917179503995,1216.0024435849627,1218.4011462672263,1220.787885956883,1223.1627223415321,0.024114625362839676,0.044481743753170724,0.06474728552713883,0.08491175782987063,0.10497566420955061,0.12493950655938409,0.1448037838630126,0.1645689925401053,0.1842356265299413,0.2038041779301388,0.22327513571789376,0.24264898638207008,0.2619262142964263,0.2811073015434694,0.30019272745194014,0.3191829692574915,0.3380785013582508,0.35687979626994265,0.37558732417043955,0.39420155272157004
569,569,12895273.0,0.007919255491861475,126.27449651393216,2.7723010889843738,5.357814980573354,7.93043423296366,10.490223114405042,13.037245646608275,15.571565456086539,18.093245963982344,167.51864035467077,1196.3750903072657,1198.8592297264136,1201.3309800591348,1203.7904031235644,1206.2375603617174,1208.6725129555666,1211.095321775369,1213.5060474099323,1215.9047500921959,1218.2914897818525,1220.6663261665017,1223.0293185650933,0.02332142630661993,0.04379063000683168,0.06415774839716272,0.08442329017113083,0.10458776247386264,0.1246516688535426,0.14461551120337607,0.1644797885070046,0.1842449971840973,0.2039116311739333,0.22348018257413083,0.24295114036188575,0.26232499102606205,0.28160221894041837,0.3007833061874614,0.31986873209593214,0.3388589739014835,0.3577545060022428,0.3765558009139347,0.39526332881443155
570,570,12895941.0,0.007722193515195261,129.49688427676165,2.8595497204189497,5.477583753532604,8.082560955697462,10.674546389206041,13.253604901571807,15.819800938165791,18.373198678389077,20.91386191767263,23.441854198278083,25.95723866413989,908.8570113524107,1204.2265850264166,1206.7045221628844,1209.1701011606385,1211.623383625068,1214.0644309393488,1216.4933040509416,1218.9100637196864,1221.3147703590744,1223.7074840681958,0.022627201141244856,0.04284214520622312,0.06295627150314798,0.08297008330833906,0.10288408108696454,0.12269876202311006,0.14241462172506633,0.16203215323551118,0.18155184684176467,0.2009741901595277,0.22029966905774648,0.23952876665027784,0.2586619633856447,0.2776997377075425,0.2966425655983706,0.3154909203964459,0.3342452731842111,0.35290609290080577,0.3714738461691126,0.3899489968271926
571,571,12896542.0,0.007659899493733432,130.55001580870618,82.04295283998638,156.6555962782888,230.89612682739013,304.7663997562565,378.26826111444404,451.403548857576,524.1740912208221,596.581706970062,668.6282064859652,740.3153902175914,811.6450497627884,2055.8951192338554,2126.5150729968454,2196.7828257467204,2266.700133584936,2336.2687452806504,2405.490399256369,2474.3668260744894,2542.8997477547878,2611.0908764208907,0.6355335394001531,1.2070588929045325,1.775733893371253,2.341572754029038,2.796170312972362,2.8159058975494973,2.835543055476565,2.8550822774407965,2.8745240520479207,2.893868865088395,2.9131172004635686,2.932269538889368,2.9513263596743733,2.970288138856885,2.9891553504304254,3.0079284658848113,3.0266079548893163,3.045194284257478,3.063687918631235,3.0820893200153545
572,572,12897098.0,0.007659133580375395,130.56307081028706,75.68984991877336,150.3398081174955,224.6174661253287,298.52468098366074,372.0633014440775,445.2351636402481,518.0420986329156,590.4859253545166,662.5684553206701,734.2914893210515,805.656821890599,1903.5393815293057,2120.5976555652683,2190.900549395189,2260.852823369992,2330.456226238008,2399.712498036665,2468.6233694646953,2537.190564261186,2605.4157955517603,0.6841691328426233,1.2554088118520874,1.8237995580758077,2.3893555887685802,2.7895027026030483,2.809228422460878,2.8288557645384835,2.8483852198705746,2.867817276294122,2.8871524199169727,2.9063911341103195,2.9255338993170774,2.9445811945544706,2.9635334955498576,2.982391276252428,3.001155008093561,3.019825160381305,3.0384021992571766,3.0568865895397357,3.075278792814622
573,573,12897684.0,0.007577621792303074,131.96752588203125,80.9707387277627,155.99486164774282,230.64481984646494,304.9224778542981,378.8296927126302,452.368313173047,525.5401753692175,598.3471103618849,670.790937083486,742.8734670496395,814.596501050021,885.9618336195684,1983.8443932582752,2200.9026672942373,2271.2055611241585,2341.1578350989616,2410.7612379669777,2480.0175097656343,2548.928381193665,2617.4955759901554,0.6436008176828639,1.2119915639065844,1.7775475945993569,2.177694708433825,2.1974204282916547,2.21704777036926,2.236577225701351,2.2560092821248987,2.275344425747749,2.2945831399410963,2.313725905147854,2.332773200385247,2.351725501380634,2.3705832820832047,2.3893470139243376,2.4080171662120815,2.4265942050879534,2.4450785953705125,2.4634707986453988,2.481771275423501
574,574,12898264.0,0.007583686011895417,131.8619993538032,82.90837753192632,157.89500056345418,232.5076440017566,306.7481745508579,380.6184474797243,454.12030883791186,527.2555965810438,600.0261389442899,672.4337546935297,744.480254209433,816.1674379410591,887.4970974862562,2131.7471669573233,2202.3671207203133,2272.6348734701883,2342.5521813084033,2412.1207930041182,2481.3424469798365,2550.2188737979573,2618.7517954782556,0.6289193139442297,1.1975943144109502,1.7634331750687355,2.218030734012059,2.2377663185891947,2.2574034765162625,2.276942698480494,2.2963844730876177,2.3157292861280925,2.334977621503266,2.3541299599290655,2.3731867807140707,2.3921485598965826,2.411015771470123,2.429788886924509,2.448468375929014,2.4670547052971754,2.4855483396709324,2.503949741055052,2.522259369811263
575,575,12898882.0,0.007927178311968784,126.14829144061997,78.57699818607759,151.93200978013945,224.92118079864719,297.5463345108217,369.80928712543266,441.7118444332186,513.2558037725569,878.2021002778794,1828.5512252017065,1899.0300873217677,1969.1574518596174,2038.935072068713,2108.3646920359856,2177.4480483502243,2246.1868671558414,2314.582865860422,2382.637756136708,2450.3532374075144,2517.731003512499,2546.0035968411034,0.6629407615637551,1.24426460663982,1.822689232974077,2.3982290970724462,2.970898589457369,3.5407120217311965,4.1076836439418445,4.671827616316439,4.800130501703841,4.819806971407267,4.839385308893794,4.858866003896153,4.878249543409442,4.897536412057639,4.916727091629967,4.935822062298923,4.954821801039003,4.973726782850935,4.992537480304872,5.011254363935348
576,576,12899492.0,0.00792876382690296,126.12306556627608,76.85144731178313,150.20645890584498,223.19562992435274,295.82078363652727,368.0837362511382,439.9862935589241,511.5302528982624,876.4765494035848,1826.8256743274121,1897.3045364474733,1967.4319009853227,2037.2095211944186,2106.639141161691,2175.7224974759297,2244.461316281547,2312.8573149861277,2380.9122052624134,2448.62768653322,2516.0054526382046,2544.2780459668093,0.6766216997223743,1.2579455447984391,1.836370171132696,2.4119100352310654,2.9845795276159883,3.5543929598898156,4.121364582100464,4.685508554475059,4.8138114398624605,4.8334879095658865,4.853066247052413,4.872546942054772,4.891930481568061,4.911217350216258,4.930408029788586,4.949503000457542,4.968502739197622,4.987407721009554,5.006218418463491,5.024935302093967
577,577,12900008.0,0.008082459161699238,123.72472040919813,74.49041024232524,147.1518836439276,219.45097491615644,291.38949014397,362.9692295827306,581.1082711865761,1678.3356744737694,1748.849782742197,1819.012217761174,1888.8247342835182,1958.2890763856215,2027.4069807623653,2096.1801752603865,2164.6103797371484,2232.6993039485465,2300.4486498941756,2367.8601118500405,2402.6196822331895,2404.970889771801,2407.310371189344,0.6962900646314307,1.2831625203235135,1.8671080928240646,2.448141361230726,3.0262768636995907,3.601529039866982,4.1739122854170105,4.743440893931963,5.3101291120163365,5.873991103684539,5.948006643935372,5.967673277925208,5.987241829325406,6.00671278711316,6.026086637777337,6.045363865691693,6.064544952938736,6.083630378847206,6.102620620652758,6.121516152753517
578,578,12900660.0,0.008092972665239753,123.56399080588952,79.81016721211823,152.39901925875105,224.6258504406948,296.4924679782916,368.0006662475683,879.680825755073,1683.2250990043822,1753.6687316148384,1823.7610431381286,1893.5037852835785,1962.8987013353951,2031.9475262563337,2100.651985292346,2169.0137970886362,2237.034669318636,2304.7163032162625,2372.060390712075,2393.849249197011,2396.1981068242803,2398.5352500503195,0.653312669206127,1.24077226880583,1.8253020433336578,2.4069166105639677,2.985630503846512,3.5614581964672616,4.1344140813005374,4.704512480370299,5.271767639431456,5.836193745522962,6.018811121510368,6.038497431303362,6.0580855599704115,6.077575997178764,6.096969230426459,6.116265744584614,6.135466021427402,6.154570541407155,6.173579781797559,6.192494218202646
579,579,12901189.0,0.00805663791944303,124.12125380324052,76.52179253105274,149.2923348942988,221.69995064353867,293.7464501594419,365.43363389106804,436.7632934362651,1681.013362907332,1751.633316670322,1821.901069420197,1891.8183772584125,1961.3869889541272,2030.6086429298455,2099.485069747966,2168.0179914282644,2236.209120094368,2304.0601617467123,2371.5728112411803,2425.8127853993337,2428.1675222320337,2430.5105153217,0.6797785735718921,1.2657714329782672,1.8488417827154904,2.4290041990092153,3.006273193343437,3.5806631844593624,4.152188537963742,4.7208635384304625,5.286702399088248,5.741299958031571,5.761035542608707,5.780672700535774,5.800211922500006,5.81965369710713,5.838998510147604,5.858246845522778,5.877399183948578,5.896456004733583,5.915417783916094,5.934284995489635
580,580,12901699.0,0.008144931182326651,122.77574575091053,76.65272068067277,149.02414300168266,221.0346296829198,292.68598081772467,363.97998672027603,1608.1945801738275,1678.7792341797178,1749.0118636191658,1818.8942238718541,1888.428061369443,1957.6151144984372,2026.4571136727222,2094.9557791857787,2163.1128228758184,2230.929948215211,2298.4088517962946,2346.15211139333,2348.5056711926372,2350.8474931414903,2353.177635789984,0.6790422464252601,1.2682667841470954,1.8545526908810421,2.4379146323598464,3.018367193322549,3.5959248717725347,4.170602118467729,4.742413294081106,5.311372686191009,5.87749452683484,6.38656975799445,6.406315212384045,6.4259621906048725,6.44551118436498,6.464962681661841,6.484317169071955,6.503575130471889,6.522737047128803,6.541803398078134,6.560774659945837
581,581,12902363.0,0.008112418152629662,123.26780759887819,76.58568408279476,149.1019874582323,221.25663233260218,293.0514218663443,364.488151400364,1169.4160579465208,1679.5707139071635,1749.9439419173348,1819.9661994416012,1889.6392375056364,1958.9647969931502,2027.9446103777339,2096.580403301691,2164.8738901729375,2232.826779490318,2300.4407687859825,2367.7175490757995,2376.5486591032454,2378.895169147797,2381.229976525262,0.6794744097025902,1.2675217366687994,1.852636302422572,2.434832740891555,3.0141256177247793,3.590529394730941,4.1640584917587535,4.734727243923035,5.302549911132278,5.867540695641992,6.158868564142602,6.178574568815705,6.198182294511633,6.217692231039021,6.237104866344725,6.25642068550582,6.275640171375734,6.2947638044057355,6.313792062745851,6.3327254217808235
582,582,12903055.0,0.008306138443944601,120.39288855449152,78.62691947331263,150.27827060811745,221.57227651066884,1465.7868699642204,1536.3715239701107,1606.6041534095586,1676.4865136622468,1746.0203511598359,1815.2074042888298,1884.049403463115,1952.5480689761716,2020.705112666211,2088.522238005604,2156.001141586687,2203.744401183723,2206.09796098303,2208.439782931883,2210.7699255803764,2213.0884472198013,2215.3954057685287,0.6631273730094616,1.2582734152048134,1.8504512958236965,2.439675833545532,3.0259617402794783,3.6093236817582826,4.189776242720986,4.767333921170971,5.342011167866165,5.913822343479543,6.4827817355894455,7.048903576233277,7.557978807392886,7.577724261782482,7.597371240003309,7.616920233763416,7.636371731060278,7.6557262184703925,7.674984179870325,7.6941460965272395
583,583,12903583.0,0.008136790729065172,122.89857676048268,76.53113631831391,148.9387520675538,220.98525158345703,292.67243531508313,364.00209486028024,1608.252164331347,1678.8721180943373,1749.1398708442123,1819.0571786824275,1888.6257903781423,1957.8474443538607,2026.7238711719813,2095.25679285228,2163.447921518383,2231.2989631707273,2298.8116126651958,2353.0515868233488,2355.4063236560487,2357.749316745715,2360.0806247148007,0.6800041455474974,1.2689341503934828,1.854927009799858,2.437997359537081,3.018159775830806,3.595428770165028,4.169818761280953,4.741344114785333,5.310019115252053,5.875857975909838,6.3304555348531615,6.350191119430297,6.369828277357366,6.3893674993215965,6.40880927392872,6.4281540869691955,6.447402422344369,6.466554760770168,6.485611581555173,6.504573360737686
584,584,12904197.0,0.008159604526848304,122.55495921519324,78.4618591437786,150.76095041600746,222.69946564382101,294.2792050825816,512.4182466864271,1609.6456499736205,1680.159758242048,1750.3221932610252,1820.134709783369,1889.5990518854724,1958.7169562622164,2027.4901507602374,2095.9203552369995,2164.009279448397,2231.7586253940267,2299.1700873498917,2333.9296577330406,2336.280865271652,2338.6203466891952,2340.9481604859766,0.664332581037335,1.2541466013069351,1.841019056999018,2.424964629499569,3.00599789790623,3.584133400375095,4.159385576542486,4.731768822092515,5.301297430607467,5.867985648691841,6.4318476403600435,6.505863180610876,6.525529814600712,6.54509836600091,6.564569323788665,6.583943174452841,6.603220402367198,6.622401489614241,6.641486915522711,6.660477157328263
585,585,12905009.0,0.00820952772931538,121.80968661925615,77.1951601350903,149.27769010124385,221.0007241016252,292.3660566711727,1390.2486163098795,1607.3068903458418,1677.609784175763,1747.562058150566,1817.165461018582,1886.4217328172388,1955.332604245269,2023.89979904176,2092.125030332334,2160.010004459436,2227.5564167087423,2288.2963546717287,2290.652269102785,2292.9964339203075,2295.328907771075,2297.6497489067365,0.6747978390561369,1.2663838762488313,1.8550195099371662,2.440719451983302,3.023498352374665,3.60337077896638,4.180351219243851,4.754454104888502,5.325693783897966,5.894084530121686,6.459640560814459,6.859787674648928,6.879513394506757,6.899140736584362,6.918670191916454,6.938102248340001,6.957437391962851,6.976676106156199,6.995818871362957,7.01486616660035
586,586,12905585.0,0.008293689197999185,120.57360435465142,75.67375833953088,147.39679233991225,218.76212490945977,1316.6446845481664,1533.7029585841287,1604.00585241405,1673.958126388853,1743.5615292568689,1812.8178010555257,1881.7286724835562,1950.2958672800469,2018.521098570621,2086.406072697723,2153.9524849470295,2214.692422910016,2217.048337341072,2219.392502158594,2221.7249760093623,2224.045817145023,2226.355083681395,0.6876044224550061,1.282155638999533,1.8737416761922274,2.462377309880562,3.048077251926698,3.630856152318061,4.210728578909777,4.787709019187247,5.361811904831899,5.933051583841363,6.501442330065083,7.0669983607578555,7.467145474592324,7.486871194450154,7.506498536527759,7.526027991859849,7.545460048283397,7.5647951919062475,7.584033906099595,7.603176671306352
587,587,12906125.0,0.008306138443944601,120.39288855449152,78.64763613438464,150.29898726918947,221.59299317174086,1465.8075866252923,1536.3922406311826,1606.6248700706305,1676.507230323319,1746.041067820908,1815.228120949902,1884.070120124187,1952.5687856372438,2020.7258293272832,2088.542954666676,2156.021858247759,2203.765117844795,2206.118677644102,2208.4604995929553,2210.7906422414485,2213.1091638808734,2215.416122429601,0.6629552834007946,1.2581013255961466,1.8502792062150295,2.4395037439368648,3.0257896506708115,3.609151592149616,4.1896041531123185,4.767161831562304,5.341839078257498,5.913650253870876,6.482609645980778,7.04873148662461,7.557806717784219,7.577552172173815,7.597199150394641,7.616748144154749,7.6361996414516105,7.655554128861725,7.674812090261658,7.693974006918573
588,588,12906658.0,0.008273809203442539,120.86331403241971,78.05001124314259,149.84480077688474,221.2815303109044,1026.2094368570613,1536.364092817704,1606.737320827875,1676.7595783521417,1746.4326164161769,1815.7581759036905,1884.737989288274,1953.3737822122314,2021.6672690834778,2089.6201584008586,2157.234147696523,2224.51092798634,2233.342038013786,2235.6885480583373,2238.023355435802,2240.3465185660084,2242.658095320746,0.6678782731686189,1.2618352711532024,1.8528300416119141,2.4408773685781235,3.025991934331896,3.608188372800879,4.187481249634103,4.763885026640264,5.337414123668077,5.908082875832359,6.475905543041602,7.040896327551316,7.332224196051926,7.351930200725029,7.371537926420957,7.391047862948345,7.410460498254049,7.429776317415144,7.448995803285058,7.468119436315059
589,589,12907286.0,0.008297836872050044,120.51333563429553,78.94783129283893,150.63501502446508,221.96467456966215,1466.214744040729,1536.834697803719,1607.102450553594,1677.0197583918095,1746.5883700875243,1815.8100240632425,1884.6864508813633,1953.2193725616617,2021.4105012277646,2089.261542880109,2156.7741923745775,2211.0141665327305,2213.368903365431,2215.7118964550973,2218.043204424183,2220.362885543823,2222.670997694436,0.6604591748791858,1.2553077286358916,1.8471896129710577,2.436119617817043,3.022112477223418,3.6051828269606414,4.185345243254367,4.762614237588588,5.337004228704513,5.908529582208893,6.477204582675613,7.043043443333398,7.497641002276723,7.517376586853858,7.537013744780926,7.556552966745157,7.5759947413522815,7.595339554392756,7.614587889767929,7.633740228193728
590,590,12908001.0,0.008347771049352038,119.79245646388695,78.94848026379466,150.42093557651106,808.7616292409455,1465.574415145427,1535.9828372177456,1606.0401130886034,1675.7479937616508,1745.1082232711287,1814.122533405451,1882.79265076165,1951.1202922175003,2019.1071643930488,2086.7549674157444,2154.0653927633325,2169.3737574440693,2171.721440993286,2174.0574159976336,2176.381740904044,2178.6944737274634,2180.9956722876973,0.660463892570662,1.2570995837989756,1.850759694194951,2.441459053431176,3.0292124385044725,3.6140345389495923,4.19593997330308,4.774943283605789,5.351058944866361,5.92430136727864,6.494684868084958,7.062223711525218,7.626932088499216,7.863891119227144,7.883587274015666,7.90318519866646,7.922685383331545,7.942088315183299,7.961394479053496,7.980604358093313
591,591,12909058.0,0.008502784032394477,117.6085381200008,368.9856028278224,1319.3347277516496,1389.8135898717107,1459.9409544095604,1529.718574618656,1599.1481945859286,1668.2315509001671,1736.9703697057844,1805.366368410365,1873.421258686651,1941.1367399574576,2008.514506062442,2036.7870993910467,2039.1371316724326,2041.4754436941103,2043.802093931113,2046.1171405695259,2048.4206413950537,2050.712654113686,2052.993235680691,0.6920634870780664,1.2940928650159071,1.8931197612882071,2.489159141977521,3.0822259157886363,3.672334906737681,4.259500863053029,4.8437384589593035,5.425062304035369,6.003486930369625,6.579026794467994,7.151696286852918,7.721509719126745,8.288481341337393,8.852625313711988,8.98092819909939,9.000604668802815,9.020183006289342,9.039663701291701,9.059047240804992
592,592,12909624.0,0.00835612257790027,119.67272986692835,78.40805392711327,149.84478346113295,954.7726900072898,1464.9273459679325,1535.3005739781036,1605.3228315023703,1674.9958695664054,1744.321429053919,1813.3012424385026,1881.93703536246,1950.2305222337063,2018.183411551087,2085.7974008467513,2153.0741811365683,2161.9052911640147,2164.251801208566,2166.5866085860307,2168.9097717162367,2171.2213484709746,2173.5213967110813,0.6649805005699142,1.261914569499539,1.8558715674841224,2.446866337942834,3.0349136649090434,3.620028230662816,4.202224669131799,4.781517545965023,5.357921322971185,5.931450419998998,6.502119172163279,7.069941839372522,7.634932623882237,7.926260492382846,7.945966497055949,7.965574222751877,7.985084159279266,8.004496794584968,8.023812613746065,8.043032099615978
593,593,12910147.0,0.008362809816144911,119.57703475086082,72.67095077323089,144.10768030725055,949.0355868534074,1459.1902428140502,1529.5634708242212,1599.585728348488,1669.258766412523,1738.5843259000367,1807.5641392846203,1876.1999322085776,1944.493419079824,2012.4463083972046,2080.060297692869,2147.337077982686,2156.1681880101323,2158.5146980546833,2160.8495054321484,2163.1726685623544,2165.4842453170922,2167.784293557199,0.7129434448437288,1.3098775137733538,1.9038345117579372,2.494829282216649,3.082876609182858,3.6679911749366307,4.250187613405614,4.829480490238838,5.405884267245,5.979413364272813,6.5500821164370935,7.1179047836463365,7.6828955681560505,7.9742234366566604,7.9939294413297635,8.013537167025692,8.03304710355308,8.052459738858783,8.071775558019878,8.090995043889793
594,594,12910731.0,0.008427448760417351,118.65987304448198,74.55994627882765,586.2401057863323,1389.7843790356415,1460.2280116460977,1530.3203231693878,1600.063065314838,1669.4579813666544,1738.5068062875932,1807.2112653236054,1875.5730771198955,1943.5939493498956,2011.275583247522,2078.619670743334,2100.4085292282703,2102.7573868555396,2105.094530081579,2107.4200173326963,2109.7339067224275,2112.0362561448073,2114.3271232261395,0.6974325108694697,1.296758980019379,1.8930964416511045,2.486459810473272,3.076863909687146,3.664323509286849,4.248853283814676,4.830467851044987,5.4091817443275305,5.985009436948281,6.557965321781556,7.128063720851318,7.695318879912475,8.25974498600398,8.442362361991387,8.462048671784382,8.48163680045143,8.501127237659784,8.520520470907478,8.539816985065633
595,595,12911451.0,0.008441786890373044,118.4583326949882,76.74917090300346,881.6770774491603,1391.831733409803,1462.204961419974,1532.2272189442408,1601.900257008276,1671.2258164957896,1740.2056298803732,1808.8414228043305,1877.1349096755769,1945.0877989929575,2012.7017882886219,2079.978568578439,2088.809678605885,2091.1561886504364,2093.490996027901,2095.8141591581075,2098.125735912845,2100.4257841529516,2102.7143615102027,0.6790160846435488,1.2789421438076118,1.8758762127372368,2.4698332107218204,3.060827981180532,3.6488753081467413,4.233989873900514,4.816186312369497,5.395479189202721,5.971882966208883,6.545412063236696,7.116080815400976,7.683903482610219,8.248894267119933,8.540222135620544,8.559928140293646,8.579535865989575,8.599045802516963,8.618458437822667,8.637774256983763
596,596,12911980.0,0.008586516749553661,116.4616606672294,1064.4903742556794,1134.9692363757406,1205.0966009135902,1274.874221122686,1344.3038410899587,1413.3871974041972,1482.1260162098145,1550.522014914395,1618.5769051906811,1686.2923864614875,1753.6701525664719,1781.9427458950768,1784.2927781764627,1786.6310901981403,1788.9577404351428,1791.2727870735557,1793.5762878990838,1795.868300617716,1798.148882184721,1800.4180900906956,3.531414067433827,4.136460981106357,4.738490359044197,5.337517255316497,5.933556636005811,6.526623409816926,7.116732400765971,7.703898357081319,8.288135952987593,8.869459798063659,9.447884424397916,10.023424288496285,10.596093780881208,11.165907213155036,11.732878835365684,12.297022807740278,12.42532569312768,12.445002162831106,12.464580500317632,12.484061195319992
