,index,blocknum,p0vs1,p1vs0,TUSD-slippagemap_01,TUSD-slippagemap_2,TUSD-slippagemap_3,TUSD-slippagemap_4,TUSD-slippagemap_5,TUSD-slippagemap_6,TUSD-slippagemap_7,TUSD-slippagemap_8,TUSD-slippagemap_9,TUSD-slippagemap_10,TUSD-slippagemap_11,TUSD-slippagemap_12,TUSD-slippagemap_13,TUSD-slippagemap_14,TUSD-slippagemap_15,TUSD-slippagemap_16,TUSD-slippagemap_17,TUSD-slippagemap_18,TUSD-slippagemap_19,TUSD-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
356,356,15998485.0,0.0008306970887974042,1203.8082394723385,184.20802003464237,476.00657031449595,766.059654926839,910.4349165761727,1197.8893661758646,1483.6243390493755,1625.8502377394957,1909.0252595613224,2190.5064033265967,2330.6149389616885,2609.5742463855936,2886.864889118847,3024.887641666142,3299.694103823485,3572.8567434305473,3708.8247076688526,3979.5400360459716,4248.636017667961,4382.579790087258,4649.26488106587,0.45426834313740244,0.6948775253026355,0.8146418537034203,1.0530953764803423,1.2901225321872944,1.408103893006104,1.6430074799850318,1.8765059376140574,1.9927308696026074,2.224137372558748,2.454159663505909,2.5686543157281463,2.7966157976324877,3.0232136708358412,3.1360038072493914,3.360571549629024,3.58379598929194,3.6949069825815286,3.9161315143851074,4.136032739304713
357,357,15999095.0,0.000829452039436095,1205.6152163780953,221.73426528211252,513.5328155619661,803.5859001743091,947.9611618236429,1235.4156114233347,1521.1505842968456,1663.3764829869658,1946.5515048087925,2228.0326485740666,2368.141184209159,2647.100491633064,2924.391134366317,3062.4138869136123,3337.2203490709553,3610.3829886780177,3746.350952916323,4017.066281293442,4286.162262915431,4420.106035334728,4686.791126313341,0.4231173572173636,0.6637265393825966,0.7834908677833815,1.0219443905603034,1.2589715462672555,1.3769529070860653,1.611856494064993,1.8453549516940184,1.9615798836825686,2.1929863866387094,2.4230086775858704,2.537503329808107,2.765464811712449,2.9920626849158025,3.1048528213293527,3.3294205637089846,3.5526450033719015,3.6637559966614894,3.8849805284650687,4.104881753384674
358,358,15999717.0,0.000826719495508016,1209.600118823258,156.74629993285345,449.56427751065974,740.6306895951126,885.5103386215318,1173.969040000538,1460.702253507324,1603.4250345268435,1887.5893545131264,2170.0538800989043,2310.651899847098,2590.5857762346004,2868.845161951554,3007.35005351941,3283.1165779918906,3557.233538420846,3693.676518965386,3965.33761923305,4235.373713294647,4369.78542287413,4637.402221128519,0.4763505856047334,0.7163560690091867,0.8358199061074435,1.0736751381245146,1.3101075856384192,1.427792923355601,1.662107130970808,1.8950197300182108,2.010953050180982,2.2417789453309727,2.4712240985422187,2.585431483188829,2.8128209993328763,3.0388503302812837,3.1513574714410306,3.3753617645462413,3.5980261259097164,3.7088583357772724,3.9295278063537884,4.148877290738971
359,359,16000929.0,0.0008277948759298837,1208.0287388547479,271.49361910524715,563.4345021016551,853.6290680319768,998.0747526603627,1285.6694160227958,1571.5437639372885,1713.8390371959442,1997.1521853726742,2278.770629257543,2418.947506659482,2698.0428841083944,2975.468782929855,3113.558859818533,3388.499366281841,3661.795248375831,3797.829534676786,4068.676911798398,4337.9041522845755,4471.913259412057,4738.7284332775525,0.38218092000448595,0.6229074658731804,0.7427302125978097,0.9813000475964211,1.2184428197755475,1.3364817292270423,1.571499896849469,1.8051122497317564,1.921393873606834,2.15291325140818,2.3830477420133147,2.4975982421308416,2.7256709184772325,2.95237932098523,3.065224473869907,3.2899017553023984,3.5132350787855673,3.6244002694983393,3.8457327096124634,4.06574119736352
360,360,16003461.0,0.0008277948759298837,1208.0287388547479,270.493619105301,562.434502101709,852.6290680320307,997.0747526604165,1284.6694160228496,1570.5437639373424,1712.8390371959981,1996.1521853727281,2277.7706292575967,2417.9475066595355,2697.0428841084486,2974.4687829299087,3112.558859818587,3387.4993662818947,3660.795248375885,3796.82953467684,4067.676911798452,4336.904152284629,4470.913259412111,4737.728433277606,0.38300873564719706,0.6237352815158914,0.7435580282405208,0.9821278632391321,1.2192706354182585,1.3373095448697534,1.5723277124921802,1.8059400653744675,1.922221689249545,2.153741067050891,2.383875557656026,2.498426057773553,2.726498734119944,2.953207136627941,3.066052289512618,3.2907295709451096,3.5140628944282786,3.6252280851410505,3.8465605252551742,4.066569013006231
361,361,16005651.0,0.0008277948759298837,1208.0287388547479,269.4974376075482,561.4383206039562,851.6328865342779,996.0785711626638,1283.6732345250969,1569.5475824395896,1711.8428556982453,1995.1560038749753,2276.774447759844,2416.9513251617827,2696.046702610696,2973.472601432156,3111.562678320834,3386.503184784142,3659.799066878132,3795.833353179087,4066.680730300699,4335.907970786876,4469.917077914359,4736.732251779853,0.38383342381792196,0.6245599696866163,0.7443827164112458,0.9829525514098572,1.2200953235889835,1.3381342330404784,1.573152400662905,1.8067647535451925,1.92304637742027,2.154565755221616,2.384700245826751,2.4992507459442774,2.727323422290669,2.954031824798666,3.066876977683343,3.291554259115834,3.5148875825990036,3.6260527733117756,3.8473852134258992,4.067393701176956
362,362,16006170.0,0.0008258106494614652,1210.9313444336526,182.68884784237977,475.5068254201861,766.573237504639,911.4528865310581,1199.9115879100643,1486.6448014168504,1629.3675824363697,1913.5319024226528,2195.996428008431,2336.5944477566245,2616.5283241441266,2894.78770986108,3033.292601428936,3309.059125901417,3583.176086330372,3719.6190668749123,3991.2801671425764,4261.316261204173,4395.727970783657,4663.344769038045,0.4549145744259119,0.694920057830365,0.814383894928622,1.0522391269456932,1.2886715744595978,1.4063569121767796,1.6406711197919863,1.8735837188393891,1.9895170390021601,2.220342934152151,2.449788087363397,2.5639954720100078,2.7913849881540544,3.0174143191024623,3.1299214602622087,3.3539257533674194,3.576590114730895,3.687422324598451,3.9080917951749665,4.127441279560149
363,363,16007030.0,0.0008163686943770626,1224.9367312682891,171.40546270795633,466.3957838549262,759.6215539256077,905.5760296951629,1196.1747346282825,1485.0351575610673,1628.8167629257111,1915.0892332982219,2199.649294274836,2341.290377627883,2623.301016992761,2903.624742850014,3043.1571706855257,3320.9694262457506,3597.119996373621,3734.575215748602,4008.251702763204,4280.291131276096,4415.7000090565625,4685.302188278393,0.463138975670502,0.7020410545721131,0.8209556646217149,1.0577173794093226,1.2930628447108004,1.4102071363512216,1.6434441007609335,1.875285903657226,1.9906862297459005,2.220450919386501,2.4488412207845145,2.5625235445602184,2.7888676548985147,3.013857832791277,3.1258477312796256,3.3488221858134244,3.570462864199853,3.680785531547923,3.900440492645254,4.118781536101824
364,364,16007668.0,0.0008163686943770626,1224.9367312682891,172.71605918958528,469.96192850230136,765.4297546691316,912.5002241730726,1205.3208981976918,1496.3899990103794,1641.270983958012,1929.7323442674594,2216.4682017959226,2359.1922979220976,2643.359240510306,2925.826371151872,3066.4256886075,3346.3621458059824,3624.6242111622114,3763.130437021405,4038.899501995116,4313.018991233446,4449.4632288148305,4721.126833130654,0.4666802181865191,0.7074089846342311,0.827232836822812,1.0658048735539727,1.302949831904963,1.4209898295167187,1.6560101650052275,1.8896246713286455,2.005907368719618,2.2374288798120454,2.4675654938463154,2.5821170527747968,2.8101918302106306,3.036902322794003,3.1497485158520693,3.374427872499187,3.597763254710627,3.7089294686842598,3.9302639504610277,4.150274468150381
365,365,16009587.0,0.0008239135623069661,1213.7195523277833,240.7149190309847,536.1827451978149,829.8831551254136,976.0738887263751,1267.1429895390627,1556.4709877223988,1700.4853347961428,1987.221192324606,2272.2418732078295,2414.112231038989,2696.5793616805554,2977.3568483922772,3117.1151363346657,3395.3772016908947,3671.9747753233123,3809.6524925237995,4083.7719817621296,4356.251759349519,4491.879823659337,4761.918412094747,0.4125285952541838,0.6547060019702388,0.7752509239212523,1.0152586206065317,1.2538306573376923,1.372580985424244,1.6090156133004383,1.844035948788947,1.9610184044842949,2.193933152503338,2.425454663595765,2.540695564966879,2.7701428365585166,2.99821761399435,3.1117428855698703,3.337774299635789,3.5624536562829063,3.6742888393195465,3.8969552524679796,4.1182897342447475
366,366,16010713.0,0.0008383743795459357,1192.7845416049104,254.51399915758662,547.3346731822057,838.4037739948933,983.284758942526,1271.7461192519734,1558.4819767804365,1701.2060729066118,1985.3730154948196,2267.840146136386,2408.439463592014,2688.3759207904964,2966.6379861467253,3105.144212005919,3380.91327697963,3655.03276621796,3791.477003799344,4063.1406081151677,4333.179196550577,4467.592136404858,4735.211408320093,0.4028763713357308,0.6472431032113366,0.768877770432002,1.011055177148057,1.251783943595769,1.37160779578435,1.6101798325155106,1.847324790866501,1.9653647884782566,2.200385123966765,2.433999630290183,2.550282327681156,2.781803838773583,3.0119404528078535,3.1264920117363344,3.354566789172168,3.5812772817555407,3.6941234748136074,3.9188028314607246,4.1421382136721645
367,367,16011374.0,0.0008531743129349836,1172.0934219877354,263.9071328521869,554.1043765589886,842.565736868436,986.1487074610748,1272.0256905230744,1556.1926331112822,1697.6380374795976,1979.2590812084763,2259.1955384069593,2398.5352573004993,2675.9638296223816,2951.732894596093,3088.9982190867086,3362.296621415807,3633.96022573163,3769.182044250645,4038.411754021321,4306.031025936556,4439.239729118522,4704.461355656297,0.39655614876516776,0.6431319965313428,0.7658662609119857,1.0102329927875915,1.2531379872036987,1.3740450667243118,1.6147738331720238,1.8540626226327876,1.9731697220917654,2.210314680442756,2.446041102170079,2.56337501354302,2.7969895198664383,3.0292066064933754,3.144793728349838,3.374930342384108,3.603690336619755,3.7175566787484233,3.944267171331796,4.16962154385372
368,368,16013370.0,0.0008534302908249467,1171.7418642750254,255.9185080539815,546.1157517607833,834.5771120702307,978.1600826628693,1264.037065724869,1548.2040083130769,1689.6494126813923,1971.270456410271,2251.206913608754,2390.546632502294,2667.975204824176,2943.7442697978877,3081.009594288503,3354.3079966176015,3625.9716009334247,3761.1934194524397,4030.4231292231157,4298.042401138351,4431.251104320317,4696.472730858091,0.40337329062652155,0.6499491383926965,0.7726834027733395,1.0170501346489453,1.2599551290650526,1.3808622085856657,1.6215909750333777,1.8608797644941415,1.9799868639531193,2.21713182230411,2.4528582440314333,2.570192155404374,2.803806661727792,3.036023748354729,3.151610870211192,3.3817474842454622,3.6105074784811086,3.724373820609777,3.9510843131931495,4.176438685715074
369,369,16014002.0,0.0008615761026500104,1160.6635756542335,170.31209921313575,459.64009739647196,747.2374150628546,890.390301998679,1175.4109828819026,1458.7267450813774,1599.7484713546285,1880.5259580663505,2159.623964902279,2298.546311364968,2575.143884997385,2850.0869266884883,2986.941091436203,3259.420869023592,3530.270751852425,3665.0875217688194,3933.5107947429647,4200.328436720301,4333.1381603174505,4597.565336738285,0.47755869498894354,0.7248753468666682,0.847978347926644,1.0930792449645113,1.336714011403558,1.457984338599,1.6994363400706265,1.939444036755906,2.058908974028089,2.296766401573618,2.533201029449813,2.6508874535653804,2.885203820633669,3.118118568652712,3.2340529578886765,3.4648809811162535,3.6943282527078907,3.808536688015056,4.035928301719244,4.261959715785164
370,370,16014707.0,0.0008834742399602409,1131.8949152892144,284.6244702733498,569.6451511565733,852.9609133560482,993.9826396292992,1274.7601263410213,1553.85813317695,1692.7804796396388,1969.3780532720561,2244.321094963159,2381.175259710874,2653.655037298263,2924.504920127096,3059.32169004349,3327.7449630176357,3594.5626049949724,3727.372328592121,3991.7995050129557,4254.644956215904,4385.477481456174,4645.968049180609,0.38128224596817367,0.6323364214160879,0.7572997932501081,1.0061047266255245,1.2534213785032493,1.376524379563225,1.6216252766010923,1.8652600430401391,1.986530370235581,2.2279823717072076,2.467990068392487,2.58745500566467,2.825312433210199,3.0617470610863937,3.1794334852019617,3.41374985227025,3.646664600289293,3.7625989895252574,3.9934270127528344,4.2228742843444715
371,371,16015314.0,0.0008929776919652145,1119.8488036126153,172.40276531253767,456.56970790074564,739.036838542312,879.6361559979397,1159.5726131964225,1437.8346785526514,1576.340904411845,1852.1099693855563,2126.2294586238863,2262.67369620527,2534.3373005210933,2804.375888956503,2938.7888288107843,3206.4081007260197,3472.4265275051334,3604.83843044576,3868.473548965831,4130.531680369187,4260.972332761118,4520.682631361287,0.4816515802080991,0.7334600097071422,0.8587988171282707,1.1083512495291525,1.3564109275092326,1.479883774215432,1.7257210396560507,1.9700877715316565,2.091722438752322,2.333899845468377,2.5746286119160886,2.69445246410467,2.93302450083583,3.170169459186821,3.2882094567985765,3.523229792287085,3.756844298610503,3.8731269960014756,4.104648507093903,4.334785121128173
372,372,16015937.0,0.0008801235756727244,1136.2040827455937,234.28240781700276,520.1593908790024,804.3263334672104,945.7717378355258,1227.3927815644045,1507.3292387628874,1646.6689576564277,1924.0975299783097,2199.866594952021,2337.1319194426364,2610.4303217717347,2882.0939260875584,3017.3157446065734,3286.5454543772494,3554.1647262924844,3687.37342947445,3952.5950560122246,4216.230174532296,4347.455780695382,4608.728958327583,0.4251528900580085,0.6754550693131571,0.8000441298800188,1.048103807860099,1.2946796556262739,1.417413920006917,1.6617806518825227,1.90468564629863,2.025592725819243,2.2663214922669552,2.505610281727719,2.624717381186697,2.861862339537687,3.0975887612650106,3.2149226726379516,3.4485371789613692,3.6807542655883063,3.796341387444769,4.026478001479039,4.255237995714686
373,373,16017010.0,0.000892888403124902,1119.9607884929765,175.82600503185986,459.9929476200678,742.4600782616342,883.059395717262,1162.9958529157448,1441.2579182719737,1579.764144131167,1855.5332091048786,2129.6526983432086,2266.0969359245923,2537.7605402404156,2807.799128675825,2942.2120685301065,3209.8313404453415,3475.8497672244557,3608.2616701650823,3871.896788685153,4133.954920088509,4264.39557248044,4524.105871080609,0.4785947561063408,0.7304031856053839,0.8557419930265122,1.1052944254273942,1.3533541034074743,1.4768269501136735,1.7226642155542922,1.967030947429898,2.0886656146505636,2.3308430213666185,2.5715717878143303,2.6913956400029115,2.929967676734072,3.1671126350850622,3.285152632696818,3.5201729681853267,3.7537874745087447,3.8700701718997172,4.101591682992145,4.331728297026415
374,374,16018642.0,0.000880651781854268,1135.5225988351908,218.65820120717513,504.5351842691748,788.7021268573827,930.1475312256981,1211.768574954577,1491.7050321530596,1631.0447510466,1908.4733233684822,2184.2423883421934,2321.507712832809,2594.806115161907,2866.4697194777305,3001.691537996746,3270.9212477674214,3538.540519682657,3671.7492228646224,3936.970849402397,4200.605967922468,4331.831574085554,4593.104751717756,0.4389088609850208,0.6892110402401694,0.8138001008070311,1.0618597787871114,1.3084356265532862,1.4311698909339292,1.675536622809535,1.9184416172256422,2.0393486967462553,2.280077463193967,2.519366252654731,2.638473352113709,2.8756183104646995,3.111344732192023,3.2286786435649635,3.4622931498883815,3.6945102365153186,3.8100973583717814,4.040233972406051,4.268993966641698
375,375,16019568.0,0.0008985310736858418,1112.9275650956902,166.6108890942563,449.92665129373125,731.54769502261,871.7258642787042,1150.823871114633,1428.2524434365153,1566.343791209739,1841.286832900842,2114.5852352299403,2250.620775235946,2521.470658064779,2790.700367835455,2924.7107009553188,3191.5283429326555,3456.74996947043,3588.765242950639,3851.6106941535877,4112.883871785789,4242.933787118292,4501.866174680148,0.48783864213054307,0.7404035917521032,0.866118959778889,1.1164211390340375,1.365226072409454,1.4890698775809794,1.7356457253471544,1.9807466223850219,2.102746721603403,2.3456517160195105,2.587103717491137,2.7072875619878354,2.9465763514485994,3.1844337789941286,3.3028284092585674,3.538554830985891,3.7728711980541796,3.88950324868225,4.121720335309187,4.3525483585367635
376,376,16020513.0,0.0009225669701710963,1083.932150545714,249.43910966050345,528.5371164964323,805.9656888183144,944.0570365915383,1219.0000782826412,1492.2984806117397,1628.334020617745,1899.183903446578,2168.413613217254,2302.4239463371177,2569.2415883144545,2834.4632148522296,2966.4784883324382,3229.3239395353867,3490.597117167588,3620.647032500091,3879.5794200619475,4136.962926246556,4265.076754982276,4520.15432960857,0.4163618870771405,0.6727436763101993,0.800358891374319,1.0544437130129771,1.3070086626345374,1.4327240306613231,1.6830262099164717,1.9318311432918882,2.0556749484634134,2.3022507962295884,2.547351693267456,2.669351792485837,2.9122567869019447,3.1537087883735713,3.2738926328702695,3.5131814223310336,3.7510388498765628,3.8694334801410015,4.105159901868325,4.339476268936614
377,377,16021202.0,0.0009199875245337955,1086.9712613839529,175.809078905295,455.7455361037778,734.0076014600068,872.5138273192002,1148.2828922929116,1422.4023815312416,1558.8466191126254,1830.5102234284489,2100.548811863858,2234.9617517181396,2502.5810236333746,2768.5994504124887,2901.0113533531153,3164.646471873186,3426.7046032765425,3557.1452556684735,3816.8555542686427,4075.012345394622,4203.511064747442,4459.354977055526,0.4834347266305129,0.7390485606464096,0.8662815243553944,1.1196052704343704,1.3714136999334134,1.496752507354542,1.7463049397554238,1.994364617735504,2.117837464441703,2.3636747298823217,2.6080414617579275,2.729676128978593,2.971853535694648,3.21258230214236,3.332406154330941,3.5709781910621015,3.8081231494130923,3.9261631470248477,4.161183482513357,4.394797988836775
378,378,16023875.0,0.0009194357251649478,1087.6236072082133,188.34070616883312,468.27716336731595,746.5392287235449,885.0454545827383,1160.8145195564498,1434.9340087947799,1571.3782463761636,1843.0418506919868,2113.0804391273964,2247.493378981678,2515.112650896913,2781.131077676027,2913.5429806166535,3177.178099136724,3439.2362305400807,3569.6768829320117,3829.387181532181,4087.54397265816,4216.042692010979,4471.886604319065,0.47190885775778185,0.7275226917736786,0.8547556554826634,1.1080794015616395,1.3598878310606826,1.485226638481811,1.734779070882693,1.982838748862773,2.106311595568972,2.352148861009591,2.5965155928851966,2.7181502601058622,2.960327666821917,3.201056433269629,3.3208802854582102,3.5594523221893706,3.796597280540361,3.914637278152117,4.149657613640626,4.383272119964043
379,379,16025765.0,0.0009017714527176827,1108.9284285794192,224.43127128843508,506.89840193000146,787.6758886417234,927.434176584112,1205.696241940341,1482.2938155727584,1619.9715327732458,1894.091022011576,2166.570799598965,2302.198863908783,2572.237452344192,2840.660725318338,2974.269664113709,3240.288090892823,3504.715267313658,3636.3351123535203,3898.3932437568765,4158.883811481311,4288.544194748977,4546.700985874956,0.4366478775923877,0.6899716236713637,0.816064685143621,1.0671188605915352,1.3166712929924171,1.4408871658009719,1.6882038176786964,1.934041083119315,2.0564077157765395,2.3000424822155865,2.5422198889316414,2.662764810882655,2.9027725075679345,3.141344544299095,3.2600948723856464,3.496529500261841,3.7315498357503496,3.8485322914456974,4.081447039464741,4.3129685505571675
380,380,16026436.0,0.0008832975716129426,1132.1213055912215,147.70029027875415,433.5772733407538,717.7442159289617,859.1896202972771,1140.8106640261558,1420.7471212246387,1560.086840118179,1837.515412440061,2113.2844774137725,2250.549801904388,2523.8482042334863,2795.5118085493095,2930.7336270683245,3199.9633368390005,3467.5826087542355,3600.7913119362015,3866.012938473976,4129.648056994047,4260.873663157134,4522.146840789334,0.5014949421119511,0.7517971213670998,0.8763861819339613,1.1244458599140417,1.3710217076802165,1.4937559720608595,1.7381227039364653,1.9810276983525725,2.101934777873186,2.3426635443208976,2.5819523337816612,2.7010594332406392,2.9382043915916296,3.173930813318953,3.291264724691894,3.524879231015312,3.757096317642249,3.872683439498712,4.102820053532982,4.331580047768629
381,381,16029304.0,0.0008811803050387622,1134.8415236720605,204.37167355713945,490.2486566191391,774.4155992073471,915.8610035756624,1197.482047304541,1477.418504503024,1616.7582233965643,1894.1867957184463,2169.955860692158,2307.2211851827733,2580.5195875118716,2852.183191827695,2987.40501034671,3256.6347201173858,3524.2539920326208,3657.462695214587,3922.6843217523615,4186.319440272432,4317.545046435519,4578.81822406772,0.45149494210925994,0.7017971213644085,0.8263861819312702,1.0744458599113504,1.3210217076775255,1.4437559720581683,1.688122703933774,1.9310276983498813,2.0519347778704944,2.2926635443182066,2.53195233377897,2.6510594332379482,2.8882043915889386,3.123930813316262,3.241264724689203,3.4748792310126206,3.7070963176395577,3.8226834394960205,4.052820053530291,4.281580047765938
382,382,16032213.0,0.0008531743129349836,1172.0934219877354,264.12008954828275,554.3173332550845,842.7786935645319,986.3616641571706,1272.2386472191702,1556.4055898073782,1697.8509941756936,1979.4720379045723,2259.408495103055,2398.7482139965955,2676.1767863184773,2951.9458512921888,3089.2111757828043,3362.5095781119026,3634.1731824277263,3769.395000946741,4038.624710717417,4306.243982632652,4439.452685814617,4704.674312352393,0.3963744514211916,0.6429502991873666,0.7656845635680095,1.0100512954436152,1.2529562898597226,1.3738633693803357,1.6145921358280477,1.8538809252888115,1.9729880247477893,2.2101329830987795,2.4458594048261033,2.563193316199044,2.796807822522462,3.029024909149399,3.144612031005862,3.3747486450401323,3.6035086392757787,3.717374981404447,3.9440854739878195,4.169439846509744
383,383,16033071.0,0.0008546258701644003,1170.1026553381012,221.25581128604995,511.45305499285166,799.9144153022991,943.4973858949378,1229.3743689569374,1513.5413115451454,1654.9867159134608,1936.6077596423395,2216.544216840822,2355.8839357343627,2633.3125080562445,2909.081573029956,3046.3468975205715,3319.6452998496698,3591.3089041654935,3726.5307226845084,3995.7604324551844,4263.379704370419,4396.5884075523845,4661.81003409016,0.4329788021264446,0.6795546498926196,0.8022889142732624,1.0466556461488683,1.2895606405649755,1.4104677200855886,1.6511964865333006,1.8904852759940645,2.009592375453042,2.246737333804033,2.4824637555313562,2.599797666904297,2.833412173227715,3.065629259854652,3.1812163817111148,3.411352995745385,3.640112989981032,3.7539793321097,3.9806898246930724,4.206044197214997
384,384,16034047.0,0.0008682355114982354,1151.7612292480303,272.60819640724435,560.2055140736269,846.0824971356266,988.3790818926749,1271.6948440921499,1553.3158878210286,1693.494057077123,1972.5920639130518,2250.020636234934,2388.111984008158,2663.0550256992606,2936.353428028359,3072.3889680343646,3343.2388508631975,3612.4685606338735,3746.4788937537373,4013.296535731074,4278.518162268849,4410.533435749057,4673.378886952006,0.3905305827361191,0.6393355161115356,0.763179321283061,1.009755169049236,1.2548560660871033,1.3768561653054847,1.619761159721592,1.8612131611932186,1.981397005689917,2.220685795150681,2.45854322269621,2.5769378529606493,2.8126642746879726,3.046980641756261,3.1636126923843313,3.3958297790112684,3.6266578022388454,3.7415535149020016,3.9703135091376485,4.197705122841836
385,385,16034652.0,0.0008518103936554938,1173.9701786316075,157.77199849918793,448.84109931187544,738.1690974952116,882.1834445689556,1168.9193020974187,1453.9399829806423,1595.8103408118018,1878.2774714533682,2159.0549581650903,2298.813246107479,2577.0753114637077,2853.672885096125,2991.3506022966126,3265.4700915349426,3537.9498691223316,3673.5779334321496,3943.616521867559,4212.039794841705,4345.648733637076,4611.667160416189,0.4862539514519598,0.7320912168925785,0.854457849549803,1.0980926159888498,1.3402700227049047,1.4608149446559182,1.7008226413411975,1.9393946780723583,2.05814500615891,2.294579634035104,2.529599969523613,2.646582425218961,2.8794971732380037,3.1110186843304306,3.226259585701545,3.4557068572931824,3.6837816347290158,3.797306906304536,4.023338320370455,4.248017677017573
386,386,16036691.0,0.000839800756750614,1190.7586316893003,212.73615377417974,505.5568277987989,796.6259286114864,941.5069135591191,1229.9682738685665,1516.7041313970296,1659.428227523205,1943.5951701114127,2226.0623007529794,2366.661618208607,2646.5980754070897,2924.8601407633187,3063.366366622512,3339.1354315962235,3613.2549208345536,3749.6991584159373,4021.3627627317605,4291.40135116717,4425.814291021452,4693.433562936687,0.4379325907984444,0.6822993226740501,0.8039339898947157,1.0461113966107705,1.2868401630584825,1.4066640152470635,1.645236051978224,1.8823810103292147,2.0004210079409703,2.235441343429479,2.469055849752897,2.5853385471438695,2.816860058236297,3.046996672270567,3.161548231199048,3.389623008634882,3.6163335012182545,3.729179694276321,3.9538590509234384,4.177194433134878
387,387,16037495.0,0.0008374527208158347,1194.0972608290222,279.9475031705661,572.7681771951852,863.8372780078728,1008.7182629555055,1297.1796232649529,1583.915480793416,1726.6395769195913,2010.806519507799,2293.2736501493655,2433.8729676049934,2713.809424803476,2992.071490159705,3130.5777160188986,3406.3467809926096,3680.4662702309397,3816.9105078123234,4088.574112128147,4358.612700563556,4493.025640417838,4760.644912333073,0.3815639918355938,0.6259307237111996,0.747565390931865,0.98974279764792,1.230471564095632,1.350295416284213,1.5888674530153737,1.826012411366364,1.9440524089781195,2.1790727444666285,2.4126872507900465,2.528969948181019,2.760491459273446,2.9906280733077164,3.1051796322361978,3.333254409672031,3.5599649022554036,3.6728110953134703,3.897490451960588,4.120825834172028
388,388,16038227.0,0.0008271329379359871,1208.9955001615367,291.6431088130021,586.225903154081,879.0465771787002,1024.7994192322187,1314.9966629390203,1603.458023248468,1747.0409938411065,2032.9179769031061,2317.084919491314,2458.5303238596293,2740.151367588508,3020.087824786991,3159.4275436805315,3436.8561160024133,3712.6251809761247,3849.8905054667403,4123.1889077958385,4394.852512111662,4530.074330630677,4799.304040401353,0.3709987616427518,0.6139037560588592,0.7348108355794722,0.9755396020271841,1.214828391487948,1.3339354909469259,1.5710804492979162,1.8068068710252396,1.9241407823981806,2.1577552887215985,2.3899723753485356,2.5055594972049984,2.735696111239269,2.9644561054749157,3.0783224476035835,3.305032940186956,3.5303873127088803,3.64255848989214,3.8658938721035803,4.0878933208798545
389,389,16040381.0,0.0008396328217899279,1190.9967953232242,217.12528085167887,509.945954876298,801.0150556889855,945.8960406366182,1234.3574009460656,1521.0932584745287,1663.817354600704,1947.9842971889118,2230.451427830478,2371.050745286106,2650.987202484589,2929.2492678408175,3067.7554937000114,3343.5245586737224,3617.644047912053,3754.0882854934366,4025.75188980926,4295.790478244669,4430.20341809895,4697.822690014185,0.43424682861792024,0.678613560493526,0.8002482277141915,1.0424256344302465,1.2831544008779583,1.4029782530665393,1.6415502897977001,1.8786952481486905,1.996735245760446,2.231755581248955,2.4653700875723725,2.5816527849633455,2.8131742960557724,3.043310910090043,3.157862469018524,3.3859372464543576,3.61264773903773,3.7254939320957967,3.950173288742914,4.173508670954354
390,390,16041602.0,0.0008385420628055887,1192.546020475355,250.026290819908,542.8469648445272,833.9160656572147,978.7970506048473,1267.2584109142947,1553.9942684427579,1696.718364568933,1980.8853071571411,2263.3524377987073,2403.9517552543352,2683.888212452818,2962.1502778090467,3100.6565036682405,3376.425568641952,3650.545057880282,3786.9892954616657,4058.652899777489,4328.691488212899,4463.1044280671795,4730.723699982415,0.40663919954866173,0.6510059314242674,0.772640598644933,1.0148180053609879,1.2555467718087,1.375370623997281,1.6139426607284415,1.8510876190794319,1.9691276166911875,2.2041479521796963,2.4377624585031143,2.554045155894087,2.7855666669865142,3.015703281020784,3.1302548399492656,3.3583296173850994,3.5850401099684714,3.697886303026538,3.922565659673656,4.145901041885096
391,391,16044856.0,0.0008500235580031752,1176.437982906192,208.3650653254202,499.43416613810774,788.762164321444,932.7765113951878,1219.512368923651,1504.5330498068745,1646.403407638034,1928.8705382796004,2209.6480249913225,2349.406312933711,2627.66837828994,2904.265951922357,3041.9436691228448,3316.063158361175,3588.542935948564,3724.171000258382,3994.2095886937914,4262.632861667937,4396.241800463308,4662.260227242422,0.4432017728136132,0.6890390382542319,0.8114056709114563,1.0550404373505031,1.297217844066558,1.4177627660175716,1.657770462702851,1.8963424994340117,2.0150928275205633,2.2515274553967575,2.4865477908852665,2.6035302465806143,2.836444994599657,3.0679665056920844,3.183207407063198,3.4126546786548357,3.6407294560906696,3.7542547276661895,3.9802861417321083,4.2049654983792255
