,index,blocknum,p0vs1,p1vs0,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,WBTC-slippagemap_12,WBTC-slippagemap_13,WBTC-slippagemap_14,WBTC-slippagemap_15,WBTC-slippagemap_16,WBTC-slippagemap_17,WBTC-slippagemap_18,WBTC-slippagemap_19,WBTC-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
36,36,16073817.0,16473.6097932268,6.070314961637337e-05,0.0264626183105232,0.0264626183105232,0.0264626183105232,0.0264626183105232,0.0264626183105232,0.0264626183105232,0.0264626183105232,0.0264626183105232,0.0264626183105232,0.0264626183105232,0.0264626183105232,0.0264626183105232,0.0264626183105232,0.0264626183105232,0.0264626183105232,0.0264626183105232,0.0264626183105232,0.0264626183105232,0.0264626183105232,0.0264626183105232,206.23522625294004,206.23522625294004,206.23522625294004,206.23522625294004,206.23522625294004,206.23522625294004,206.23522625294004,206.23522625294004,206.23522625294004,206.23522625294004,206.23522625294004,206.23522625294004,206.23522625294004,206.23522625294004,206.23522625294004,206.23522625294004,206.23522625294004,206.23522625294004,206.23522625294004,206.23522625294004
37,37,16074390.0,16473.6097932268,6.070314961637337e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436
38,38,16122759.0,16473.6097932268,6.070314961637337e-05,0.0002501410963297138,0.0004970391592758503,0.0007427058711425899,0.000987147373159563,0.0012303697762899345,0.0014723791728020233,0.0017131816060119917,0.0019527830828561885,0.0021911895985840886,0.0024284071202671613,0.0026644415717104503,0.0028992988575326727,0.0031329848478561686,0.003365505388799363,0.003596866275866459,0.0038270733009537917,0.004056132225012388,0.00428404877611295,0.004510828636325087,0.004736477485703156,6.291890463263724,10.359192623603143,14.40621012066832,18.43304404303261,22.439795223734528,26.42656343917571,30.39344864539402,34.34054992152321,38.26796594300534,42.17579494639505,46.064134430524035,49.933081641502454,53.78273354170643,57.613185977555524,61.42453496785184,62.450336246485456,62.450336246485456,62.450336246485456,62.450336246485456,62.450336246485456
39,39,16124825.0,16476.904679921543,6.06910108073018e-05,0.0002490405178045413,0.0004959138954899822,0.0007415560362872903,0.000985973104839143,0.0012291711920451552,0.0014711563849965639,0.0017119347356620344,0.0019515122590491186,0.0021898949447239227,0.002427088741328926,0.0026630995936548405,0.002897933400776437,0.0031315960150948815,0.003364093302687749,0.0035954310536707268,0.0038256150666547825,0.004054651097130655,0.004282544844900943,0.00450930203348604,0.004734928325957501,6.310026752619099,10.377735803353847,14.425157984714383,18.452394564971122,22.45954630596013,26.446713424758507,30.41399529689811,34.36149118667115,38.28929995896977,42.19751952110529,46.08624782512049,49.95558205167501,53.805618831395485,57.63645447329855,61.44818466412897,62.55002624649082,62.55002624649082,62.55002624649082,62.55002624649082,62.55002624649082
40,40,16125414.0,16719.219970208087,5.981140279163119e-05,0.0002466062931263976,0.0004916841383487054,0.0007355397143512111,0.0009781791143874399,0.0012196084120516346,0.0014598336313056343,0.0016988607856176787,0.0019366958481680005,0.0021733447504474037,0.0024088134318489187,0.0026431077721627482,0.0028762336163149185,0.0031081967969846486,0.0033390031073267062,0.0035686583350280267,0.0037971682004100697,0.004024538437302415,0.004250774708976908,0.004475882675819574,0.0046998679695617745,4.195602390964082,10.140633486761262,14.525467361431994,18.582208794082355,22.618718413976104,26.6350966247321,30.631444313971144,34.60786104076782,38.5644462684494,42.5012988177543,46.41851734739615,50.31619953830021,54.19444283475948,58.05334441377935,61.89300062132854,65.71350746196931,68.56637824681464,68.56637824681464,68.56637824681464,68.56637824681464
41,41,16136297.0,16877.11368125176,5.925183765935449e-05,0.0002461563808739899,0.0004900851270153823,0.0007327973367809741,0.0009742990584890247,0.0012145963600937203,0.001453695230181653,0.0016916016449561575,0.001928321551901159,0.0021638608802818254,0.00239822551309422,0.0026314212985119405,0.0028634540725179024,0.00309432964357809,0.003324053766815172,0.0035526322018664,0.0037800706510996945,0.004006374793500482,0.004231550304499992,0.0044556028083037715,0.004678537888323871,4.203444761231382,8.320258030093223,14.571818669413487,18.647670942956424,22.703195777149016,26.738494532036164,30.75366807430712,34.74881699510772,38.72404106337415,42.679439438169766,46.61511140724351,50.53115479915371,54.4276680200363,58.304748197953636,62.1624924506799,66.0009967957676,69.82035770403631,72.4446049574763,72.4446049574763,72.4446049574763
42,42,16157428.0,16988.865419151072,5.886208262458351e-05,0.0002464891303575453,0.0004896142683832846,0.000731526876673428,0.0009722330047428302,0.00121173866505697,0.001450049857726021,0.0016871725151207928,0.0019231125792427827,0.0021578759463262744,0.002391468478297768,0.002623896025479575,0.002855164399100181,0.003085279369919084,0.003314246690370983,0.0035420720917342012,0.003768761270166362,0.003994319885125372,0.004218753579955964,0.004442067957284893,0.0046642686099702185,4.197907948562097,8.328328459331214,12.438149164913751,18.68275251766338,22.75168200800523,26.800318519588814,30.828763613466002,34.837117586846254,38.82548069705522,42.793952877595586,46.74263318696844,50.67162054187146,54.581012642794015,58.470907757783934,62.34140286343815,66.19259491464153,70.02457975257352,73.83745366063177,75.16746195762286,75.16746195762286
43,43,16162448.0,16988.865419151072,5.886208262458351e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436,2.1552793585016436
44,44,16247821.0,16988.865419151072,5.886208262458351e-05,0.06600105115820148,0.13110134442227084,0.19587696520689318,0.2603295333576936,0.32446065879978747,0.3742608253218883,0.3742608253218883,0.3742608253218883,0.3742608253218883,0.3742608253218883,0.3742608253218883,0.3742608253218883,0.3742608253218883,0.3742608253218883,0.3742608253218883,0.3742608253218883,0.3742608253218883,0.3742608253218883,0.3742608253218883,0.3742608253218883,1124.0509342889418,2230.031125142466,3330.495418422753,4427.626698367239,5517.141773785031,6601.223108870202,7679.8978980721395,8753.192997428036,9821.135252295615,10012.798472127663,10012.798472127663,10012.798472127663,10012.798472127663,10012.798472127663,10012.798472127663,10012.798472127663,10012.798472127663,10012.798472127663,10012.798472127663,10012.798472127663
45,45,16250285.0,16794.62221784676,5.954286955840856e-05,0.06594093220445307,0.13141661288188414,0.1965657477170461,0.26138996564326855,0.32589088998505883,0.3900701305070428,0.44946953528467737,0.44946953528467737,0.44946953528467737,0.44946953528467737,0.44946953528467737,0.44946953528467737,0.44946953528467737,0.44946953528467737,0.44946953528467737,0.44946953528467737,0.44946953528467737,0.44946953528467737,0.44946953528467737,0.44946953528467737,1125.0082443831698,2224.6475833554846,3320.9579531498975,4409.656239139982,5492.924847157465,6570.790979077653,7643.281428902472,8710.42311502062,8742.355000800237,8742.355000800237,8742.355000800237,8742.355000800237,8742.355000800237,8742.355000800237,8742.355000800237,8742.355000800237,8742.355000800237,8742.355000800237,8742.355000800237,8742.355000800237
46,46,16251371.0,16784.548970446434,5.9578604212764976e-05,0.06618842058145875,0.1316837460603603,0.1968524268478696,0.2616960962290089,0.3262163743943058,0.39041486821648513,0.45365598528445206,0.45365598528445206,0.45365598528445206,0.45365598528445206,0.45365598528445206,0.45365598528445206,0.45365598528445206,0.45365598528445206,0.45365598528445206,0.45365598528445206,0.45365598528445206,0.45365598528445206,0.45365598528445206,0.45365598528445206,1120.8486147627489,2220.1581168699636,3316.140380426541,4404.512080728681,5487.455814808263,6564.998639161744,7637.167403997669,8672.061887701782,8672.061887701782,8672.061887701782,8672.061887701782,8672.061887701782,8672.061887701782,8672.061887701782,8672.061887701782,8672.061887701782,8672.061887701782,8672.061887701782,8672.061887701782,8672.061887701782
47,47,16252036.0,16823.19592772766,5.9441737723081485e-05,0.0661070396141116,0.13152709203883936,0.19662087789505522,0.26139002121974686,0.3258361478106221,0.3899608588506309,0.4384816696576843,0.4384816696576843,0.4384816696576843,0.4384816696576843,0.4384816696576843,0.4384816696576843,0.4384816696576843,0.4384816696576843,0.4384816696576843,0.4384816696576843,0.4384816696576843,0.4384816696576843,0.4384816696576843,0.4384816696576843,1122.2276815073578,2222.8020499467066,3320.042787505867,4409.666817142854,5493.856584474103,6572.639197199242,7646.041627845371,8714.090703518035,8927.060487853973,8927.060487853973,8927.060487853973,8927.060487853973,8927.060487853973,8927.060487853973,8927.060487853973,8927.060487853973,8927.060487853973,8927.060487853973,8927.060487853973,8927.060487853973
48,48,16252664.0,16853.50343362021,5.933484417282344e-05,0.0657834140748576,0.1311446171514354,0.19617984642581413,0.260890727797235,0.32527888134678246,0.38934590987103335,0.42635828187018177,0.42635828187018177,0.42635828187018177,0.42635828187018177,0.42635828187018177,0.42635828187018177,0.42635828187018177,0.42635828187018177,0.42635828187018177,0.42635828187018177,0.42635828187018177,0.42635828187018177,0.42635828187018177,0.42635828187018177,1127.6903762752963,2229.25566082022,3327.4824406063976,4418.087465593298,5503.253411633235,6583.007351113143,7657.376221882987,8726.3868855824,9131.21163485544,9131.21163485544,9131.21163485544,9131.21163485544,9131.21163485544,9131.21163485544,9131.21163485544,9131.21163485544,9131.21163485544,9131.21163485544,9131.21163485544,9131.21163485544
49,49,16253447.0,16831.609208179354,5.941202576840056e-05,0.065990928157775,0.131394628865315,0.1964721451682491,0.26122509749132833,0.32565511543729175,0.38976380015177203,0.4350867818128879,0.4350867818128879,0.4350867818128879,0.4350867818128879,0.4350867818128879,0.4350867818128879,0.4350867818128879,0.4350867818128879,0.4350867818128879,0.4350867818128879,0.4350867818128879,0.4350867818128879,0.4350867818128879,0.4350867818128879,1124.1845502987685,2225.0340948424,3322.5486665001445,4412.445073106088,5496.90591356229,6575.958248561027,7649.629071301057,8717.945161755786,8984.190662640098,8984.190662640098,8984.190662640098,8984.190662640098,8984.190662640098,8984.190662640098,8984.190662640098,8984.190662640098,8984.190662640098,8984.190662640098,8984.190662640098,8984.190662640098
50,50,16254051.0,16856.874302841967,5.93229789837969e-05,0.06608244218399295,0.13143711363240085,0.1964658385687593,0.2611702490498262,0.32555196368478784,0.38961258743586213,0.4253468830194879,0.4253468830194879,0.4253468830194879,0.4253468830194879,0.4253468830194879,0.4253468830194879,0.4253468830194879,0.4253468830194879,0.4253468830194879,0.4253468830194879,0.4253468830194879,0.4253468830194879,0.4253468830194879,0.4253468830194879,1122.6512044062565,2224.3266984576903,3322.6630075301277,4413.377129024333,5498.6515862030255,6578.513499543551,7652.989787905127,8722.107430787257,9148.260017648929,9148.260017648929,9148.260017648929,9148.260017648929,9148.260017648929,9148.260017648929,9148.260017648929,9148.260017648929,9148.260017648929,9148.260017648929,9148.260017648929,9148.260017648929
51,51,16254661.0,16804.70151070672,5.950715633734247e-05,0.06622617064234006,0.1316822119277286,0.19681180972415244,0.26161658476478816,0.32609815987108093,0.39025815145250103,0.44581699619182713,0.44581699619182713,0.44581699619182713,0.44581699619182713,0.44581699619182713,0.44581699619182713,0.44581699619182713,0.44581699619182713,0.44581699619182713,0.44581699619182713,0.44581699619182713,0.44581699619182713,0.44581699619182713,0.44581699619182713,1120.2197448706743,2220.1889558871535,3316.827670850972,4405.852584384067,5489.446246376373,6567.635734182548,7640.44798854452,8707.909803314036,8803.719861884469,8803.719861884469,8803.719861884469,8803.719861884469,8803.719861884469,8803.719861884469,8803.719861884469,8803.719861884469,8803.719861884469,8803.719861884469,8803.719861884469,8803.719861884469
52,52,16256057.0,16838.342861826502,5.938826689810776e-05,0.06615788921785339,0.1315485119909739,0.19661301295297562,0.26135302083424305,0.3257701512202749,0.38986601706555923,0.4326313134034221,0.4326313134034221,0.4326313134034221,0.4326313134034221,0.4326313134034221,0.4326313134034221,0.4326313134034221,0.4326313134034221,0.4326313134034221,0.4326313134034221,0.4326313134034221,0.4326313134034221,0.4326313134034221,0.4326313134034221,1121.3756715905693,2222.445367722275,3320.1790588350914,4410.293447874893,5494.971229710985,6574.239359563333,7648.124928043226,8716.654677651592,9025.530354896408,9025.530354896408,9025.530354896408,9025.530354896408,9025.530354896408,9025.530354896408,9025.530354896408,9025.530354896408,9025.530354896408,9025.530354896408,9025.530354896408,9025.530354896408
53,53,16257152.0,16899.06709801412,5.91748641626208e-05,0.06602678054995044,0.1312998109554001,0.1962473078524091,0.2608708924601702,0.3251721837694554,0.3891527868594474,0.4089219079926072,0.4089219079926072,0.4089219079926072,0.4089219079926072,0.4089219079926072,0.4089219079926072,0.4089219079926072,0.4089219079926072,0.4089219079926072,0.4089219079926072,0.4089219079926072,0.4089219079926072,0.4089219079926072,0.4089219079926072,1123.6009899610651,2226.654330839,3325.335673154795,4418.440031636831,5505.0718345028545,6586.284274461536,7662.104508344387,8732.559280821728,9425.490354917934,9425.490354917934,9425.490354917934,9425.490354917934,9425.490354917934,9425.490354917934,9425.490354917934,9425.490354917934,9425.490354917934,9425.490354917934,9425.490354917934,9425.490354917934
54,54,16257754.0,16838.342861826502,5.938826689810776e-05,0.06625034304869074,0.13164096582181126,0.19670546678381295,0.26144547466508045,0.32586260505111225,0.38995847089639657,0.4327237672342594,0.4327237672342594,0.4327237672342594,0.4327237672342594,0.4327237672342594,0.4327237672342594,0.4327237672342594,0.4327237672342594,0.4327237672342594,0.4327237672342594,0.4327237672342594,0.4327237672342594,0.4327237672342594,0.4327237672342594,1119.8188613878324,2220.888557519538,3318.6222486323545,4408.736637672156,5493.414419508248,6572.682549360596,7646.568117840489,8715.097867448854,9023.97354469367,9023.97354469367,9023.97354469367,9023.97354469367,9023.97354469367,9023.97354469367,9023.97354469367,9023.97354469367,9023.97354469367,9023.97354469367,9023.97354469367,9023.97354469367
55,55,16258371.0,16811.424399660315,5.948335942433323e-05,0.06614421374178066,0.1315871663315571,0.19670373849081682,0.2614955555714438,0.3259642374156587,0.39011139758366614,0.4431105096154435,0.4431105096154435,0.4431105096154435,0.4431105096154435,0.4431105096154435,0.4431105096154435,0.4431105096154435,0.4431105096154435,0.4431105096154435,0.4431105096154435,0.4431105096154435,0.4431105096154435,0.4431105096154435,0.4431105096154435,1121.5990326880035,2221.7882594864923,3318.645818469939,4407.888566362037,5491.698948229567,6570.1040707114835,7643.130904726636,8710.806275211286,8849.212394656834,8849.212394656834,8849.212394656834,8849.212394656834,8849.212394656834,8849.212394656834,8849.212394656834,8849.212394656834,8849.212394656834,8849.212394656834,8849.212394656834,8849.212394656834
56,56,16258708.0,16811.424399660315,5.948335942433323e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.155279358501653,2.155279358501653,2.155279358501653,2.155279358501653,2.155279358501653,2.155279358501653,2.155279358501653,2.155279358501653,2.155279358501653,2.155279358501653,2.155279358501653,2.155279358501653,2.155279358501653,2.155279358501653,2.155279358501653,2.155279358501653,2.155279358501653,2.155279358501653
