,index,blocknum,p0vs1,p1vs0,USDP-slippagemap_01,USDP-slippagemap_2,USDP-slippagemap_3,USDP-slippagemap_4,USDP-slippagemap_5,USDP-slippagemap_6,USDP-slippagemap_7,USDP-slippagemap_8,USDP-slippagemap_9,USDP-slippagemap_10,USDP-slippagemap_11,USDP-slippagemap_12,USDP-slippagemap_13,USDP-slippagemap_14,USDP-slippagemap_15,USDP-slippagemap_16,USDP-slippagemap_17,USDP-slippagemap_18,USDP-slippagemap_19,USDP-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
815,815,14719069.0,0.9999026535686368,1.0000973559086135,77969.74648793307,77969.74648793307,77969.74648793307,77969.74648793307,77969.74648793307,77969.74648793307,77969.74648793307,77969.74648793307,77969.74648793307,77969.74648793307,77969.74648793307,77969.74648793307,77969.74648793307,77969.74648793307,77969.74648793307,77969.74648793307,77969.74648793307,77969.74648793307,77969.74648793307,77969.74648793307,86856.72922840036,86856.72922840036,86856.72922840036,86856.72922840036,86856.72922840036,86856.72922840036,86856.72922840036,86856.72922840036,86856.72922840036,86856.72922840036,86856.72922840036,86856.72922840036,86856.72922840036,86856.72922840036,86856.72922840036,86856.72922840036,86856.72922840036,86856.72922840036,86856.72922840036,86856.72922840036
816,816,14720324.0,1.000102644098377,0.9998973664363527,64790.14540167284,64790.14540167284,64790.14540167284,64790.14540167284,64790.14540167284,64790.14540167284,64790.14540167284,64790.14540167284,64790.14540167284,64790.14540167284,64790.14540167284,64790.14540167284,64790.14540167284,64790.14540167284,64790.14540167284,64790.14540167284,64790.14540167284,64790.14540167284,64790.14540167284,64790.14540167284,100036.98830501536,100036.98830501536,100036.98830501536,100036.98830501536,100036.98830501536,100036.98830501536,100036.98830501536,100036.98830501536,100036.98830501536,100036.98830501536,100036.98830501536,100036.98830501536,100036.98830501536,100036.98830501536,100036.98830501536,100036.98830501536,100036.98830501536,100036.98830501536,100036.98830501536,100036.98830501536
817,817,14722265.0,0.999602742756728,1.0003974151193067,97636.95614934218,97636.95614934218,97636.95614934218,97636.95614934218,97636.95614934218,97636.95614934218,97636.95614934218,97636.95614934218,97636.95614934218,97636.95614934218,97636.95614934218,97636.95614934218,97636.95614934218,97636.95614934218,97636.95614934218,97636.95614934218,97636.95614934218,97636.95614934218,97636.95614934218,97636.95614934218,67192.84708451782,67192.84708451782,67192.84708451782,67192.84708451782,67192.84708451782,67192.84708451782,67192.84708451782,67192.84708451782,67192.84708451782,67192.84708451782,67192.84708451782,67192.84708451782,67192.84708451782,67192.84708451782,67192.84708451782,67192.84708451782,67192.84708451782,67192.84708451782,67192.84708451782,67192.84708451782
818,818,14723067.0,0.9993029219000711,1.0006975643567653,125062.36179932486,125062.36179932486,125062.36179932486,125062.36179932486,125062.36179932486,125062.36179932486,125062.36179932486,125062.36179932486,125062.36179932486,125062.36179932486,125062.36179932486,125062.36179932486,125062.36179932486,125062.36179932486,125062.36179932486,125062.36179932486,125062.36179932486,125062.36179932486,125062.36179932486,125062.36179932486,39780.693732746484,39780.693732746484,39780.693732746484,39780.693732746484,39780.693732746484,39780.693732746484,39780.693732746484,39780.693732746484,39780.693732746484,39780.693732746484,39780.693732746484,39780.693732746484,39780.693732746484,39780.693732746484,39780.693732746484,39780.693732746484,39780.693732746484,39780.693732746484,39780.693732746484,39780.693732746484
819,819,14723575.0,0.9999026535686368,1.0000973559086135,78483.44177827037,78483.44177827037,78483.44177827037,78483.44177827037,78483.44177827037,78483.44177827037,78483.44177827037,78483.44177827037,78483.44177827037,78483.44177827037,78483.44177827037,78483.44177827037,78483.44177827037,78483.44177827037,78483.44177827037,78483.44177827037,78483.44177827037,78483.44177827037,78483.44177827037,78483.44177827037,86343.05522181898,86343.05522181898,86343.05522181898,86343.05522181898,86343.05522181898,86343.05522181898,86343.05522181898,86343.05522181898,86343.05522181898,86343.05522181898,86343.05522181898,86343.05522181898,86343.05522181898,86343.05522181898,86343.05522181898,86343.05522181898,86343.05522181898,86343.05522181898,86343.05522181898,86343.05522181898
820,820,14724171.0,1.0002026543627869,0.9997973866976828,58168.28467172678,58168.28467172678,58168.28467172678,58168.28467172678,58168.28467172678,58168.28467172678,58168.28467172678,58168.28467172678,58168.28467172678,58168.28467172678,58168.28467172678,58168.28467172678,58168.28467172678,58168.28467172678,58168.28467172678,58168.28467172678,58168.28467172678,58168.28467172678,58168.28467172678,58168.28467172678,106660.05455934528,106660.05455934528,106660.05455934528,106660.05455934528,106660.05455934528,106660.05455934528,106660.05455934528,106660.05455934528,106660.05455934528,106660.05455934528,106660.05455934528,106660.05455934528,106660.05455934528,106660.05455934528,106660.05455934528,106660.05455934528,106660.05455934528,106660.05455934528,106660.05455934528,106660.05455934528
821,821,14724949.0,0.9998026733013067,1.0001973656442043,85292.48969326152,85292.48969326152,85292.48969326152,85292.48969326152,85292.48969326152,85292.48969326152,85292.48969326152,85292.48969326152,85292.48969326152,85292.48969326152,85292.48969326152,85292.48969326152,85292.48969326152,85292.48969326152,85292.48969326152,85292.48969326152,85292.48969326152,85292.48969326152,85292.48969326152,85292.48969326152,79534.6220352002,79534.6220352002,79534.6220352002,79534.6220352002,79534.6220352002,79534.6220352002,79534.6220352002,79534.6220352002,79534.6220352002,79534.6220352002,79534.6220352002,79534.6220352002,79534.6220352002,79534.6220352002,79534.6220352002,79534.6220352002,79534.6220352002,79534.6220352002,79534.6220352002,79534.6220352002
822,822,14725452.0,1.0000026438339937,0.9999973561729961,70528.90404363205,70528.90404363205,70528.90404363205,70528.90404363205,70528.90404363205,70528.90404363205,70528.90404363205,70528.90404363205,70528.90404363205,70528.90404363205,70528.90404363205,70528.90404363205,70528.90404363205,70528.90404363205,70528.90404363205,70528.90404363205,70528.90404363205,70528.90404363205,70528.90404363205,70528.90404363205,94297.65825139334,94297.65825139334,94297.65825139334,94297.65825139334,94297.65825139334,94297.65825139334,94297.65825139334,94297.65825139334,94297.65825139334,94297.65825139334,94297.65825139334,94297.65825139334,94297.65825139334,94297.65825139334,94297.65825139334,94297.65825139334,94297.65825139334,94297.65825139334,94297.65825139334,94297.65825139334
823,823,14726696.0,0.9999026535686368,1.0000973559086135,78668.0764384222,78668.0764384222,78668.0764384222,78668.0764384222,78668.0764384222,78668.0764384222,78668.0764384222,78668.0764384222,78668.0764384222,78668.0764384222,78668.0764384222,78668.0764384222,78668.0764384222,78668.0764384222,78668.0764384222,78668.0764384222,78668.0764384222,78668.0764384222,78668.0764384222,78668.0764384222,86158.42907171193,86158.42907171193,86158.42907171193,86158.42907171193,86158.42907171193,86158.42907171193,86158.42907171193,86158.42907171193,86158.42907171193,86158.42907171193,86158.42907171193,86158.42907171193,86158.42907171193,86158.42907171193,86158.42907171193,86158.42907171193,86158.42907171193,86158.42907171193,86158.42907171193,86158.42907171193
824,824,14728667.0,0.9999026535686368,1.0000973559086135,77956.95260873706,77956.95260873706,77956.95260873706,77956.95260873706,77956.95260873706,77956.95260873706,77956.95260873706,77956.95260873706,77956.95260873706,77956.95260873706,77956.95260873706,77956.95260873706,77956.95260873706,77956.95260873706,77956.95260873706,77956.95260873706,77956.95260873706,77956.95260873706,77956.95260873706,77956.95260873706,86869.52262244762,86869.52262244762,86869.52262244762,86869.52262244762,86869.52262244762,86869.52262244762,86869.52262244762,86869.52262244762,86869.52262244762,86869.52262244762,86869.52262244762,86869.52262244762,86869.52262244762,86869.52262244762,86869.52262244762,86869.52262244762,86869.52262244762,86869.52262244762,86869.52262244762,86869.52262244762
825,825,14729686.0,1.0000026438339937,0.9999973561729961,73864.12740467432,73864.12740467432,73864.12740467432,73864.12740467432,73864.12740467432,73864.12740467432,73864.12740467432,73864.12740467432,73864.12740467432,73864.12740467432,73864.12740467432,73864.12740467432,73864.12740467432,73864.12740467432,73864.12740467432,73864.12740467432,73864.12740467432,73864.12740467432,73864.12740467432,73864.12740467432,90962.30472707488,90962.30472707488,90962.30472707488,90962.30472707488,90962.30472707488,90962.30472707488,90962.30472707488,90962.30472707488,90962.30472707488,90962.30472707488,90962.30472707488,90962.30472707488,90962.30472707488,90962.30472707488,90962.30472707488,90962.30472707488,90962.30472707488,90962.30472707488,90962.30472707488,90962.30472707488
826,826,14731516.0,1.000102644098377,0.9998973664363527,67199.20218481384,67199.20218481384,67199.20218481384,67199.20218481384,67199.20218481384,67199.20218481384,67199.20218481384,67199.20218481384,67199.20218481384,67199.20218481384,67199.20218481384,67199.20218481384,67199.20218481384,67199.20218481384,67199.20218481384,67199.20218481384,67199.20218481384,67199.20218481384,67199.20218481384,67199.20218481384,97627.63812730955,97627.63812730955,97627.63812730955,97627.63812730955,97627.63812730955,97627.63812730955,97627.63812730955,97627.63812730955,97627.63812730955,97627.63812730955,97627.63812730955,97627.63812730955,97627.63812730955,97627.63812730955,97627.63812730955,97627.63812730955,97627.63812730955,97627.63812730955,97627.63812730955,97627.63812730955
827,827,14733364.0,0.9993029219000711,1.0006975643567653,125173.97064331443,125173.97064331443,125173.97064331443,125173.97064331443,125173.97064331443,125173.97064331443,125173.97064331443,125173.97064331443,125173.97064331443,125173.97064331443,125173.97064331443,125173.97064331443,125173.97064331443,125173.97064331443,125173.97064331443,125173.97064331443,125173.97064331443,125173.97064331443,125173.97064331443,125173.97064331443,39669.159306859285,39669.159306859285,39669.159306859285,39669.159306859285,39669.159306859285,39669.159306859285,39669.159306859285,39669.159306859285,39669.159306859285,39669.159306859285,39669.159306859285,39669.159306859285,39669.159306859285,39669.159306859285,39669.159306859285,39669.159306859285,39669.159306859285,39669.159306859285,39669.159306859285,39669.159306859285
828,828,14736313.0,0.9995027924774801,1.0004974548608188,105097.0614819477,105097.0614819477,105097.0614819477,105097.0614819477,105097.0614819477,105097.0614819477,105097.0614819477,105097.0614819477,105097.0614819477,105097.0614819477,105097.0614819477,105097.0614819477,105097.0614819477,105097.0614819477,105097.0614819477,105097.0614819477,105097.0614819477,105097.0614819477,105097.0614819477,105097.0614819477,59735.353569438084,59735.353569438084,59735.353569438084,59735.353569438084,59735.353569438084,59735.353569438084,59735.353569438084,59735.353569438084,59735.353569438084,59735.353569438084,59735.353569438084,59735.353569438084,59735.353569438084,59735.353569438084,59735.353569438084,59735.353569438084,59735.353569438084,59735.353569438084,59735.353569438084,59735.353569438084
829,829,14736832.0,1.000102644098377,0.9998973664363527,61291.49979872055,61291.49979872055,61291.49979872055,61291.49979872055,61291.49979872055,61291.49979872055,61291.49979872055,61291.49979872055,61291.49979872055,61291.49979872055,61291.49979872055,61291.49979872055,61291.49979872055,61291.49979872055,61291.49979872055,61291.49979872055,61291.49979872055,61291.49979872055,61291.49979872055,61291.49979872055,103536.19792432875,103536.19792432875,103536.19792432875,103536.19792432875,103536.19792432875,103536.19792432875,103536.19792432875,103536.19792432875,103536.19792432875,103536.19792432875,103536.19792432875,103536.19792432875,103536.19792432875,103536.19792432875,103536.19792432875,103536.19792432875,103536.19792432875,103536.19792432875,103536.19792432875,103536.19792432875
830,830,14737388.0,0.9997027030310036,1.0002973853807686,95392.03350666315,95392.03350666315,95392.03350666315,95392.03350666315,95392.03350666315,95392.03350666315,95392.03350666315,95392.03350666315,95392.03350666315,95392.03350666315,95392.03350666315,95392.03350666315,95392.03350666315,95392.03350666315,95392.03350666315,95392.03350666315,95392.03350666315,95392.03350666315,95392.03350666315,95392.03350666315,69437.12905137797,69437.12905137797,69437.12905137797,69437.12905137797,69437.12905137797,69437.12905137797,69437.12905137797,69437.12905137797,69437.12905137797,69437.12905137797,69437.12905137797,69437.12905137797,69437.12905137797,69437.12905137797,69437.12905137797,69437.12905137797,69437.12905137797,69437.12905137797,69437.12905137797,69437.12905137797
831,831,14738297.0,1.000102644098377,0.9998973664363527,67235.24353848778,67235.24353848778,67235.24353848778,67235.24353848778,67235.24353848778,67235.24353848778,67235.24353848778,67235.24353848778,67235.24353848778,67235.24353848778,67235.24353848778,67235.24353848778,67235.24353848778,67235.24353848778,67235.24353848778,67235.24353848778,67235.24353848778,67235.24353848778,67235.24353848778,67235.24353848778,97591.5929722534,97591.5929722534,97591.5929722534,97591.5929722534,97591.5929722534,97591.5929722534,97591.5929722534,97591.5929722534,97591.5929722534,97591.5929722534,97591.5929722534,97591.5929722534,97591.5929722534,97591.5929722534,97591.5929722534,97591.5929722534,97591.5929722534,97591.5929722534,97591.5929722534,97591.5929722534
832,832,14739011.0,1.0000026438339937,0.9999973561729961,72621.78812125015,72621.78812125015,72621.78812125015,72621.78812125015,72621.78812125015,72621.78812125015,72621.78812125015,72621.78812125015,72621.78812125015,72621.78812125015,72621.78812125015,72621.78812125015,72621.78812125015,72621.78812125015,72621.78812125015,72621.78812125015,72621.78812125015,72621.78812125015,72621.78812125015,72621.78812125015,92204.67514770498,92204.67514770498,92204.67514770498,92204.67514770498,92204.67514770498,92204.67514770498,92204.67514770498,92204.67514770498,92204.67514770498,92204.67514770498,92204.67514770498,92204.67514770498,92204.67514770498,92204.67514770498,92204.67514770498,92204.67514770498,92204.67514770498,92204.67514770498,92204.67514770498,92204.67514770498
833,833,14739647.0,0.9997027030310036,1.0002973853807686,96925.63650623697,96925.63650623697,96925.63650623697,96925.63650623697,96925.63650623697,96925.63650623697,96925.63650623697,96925.63650623697,96925.63650623697,96925.63650623697,96925.63650623697,96925.63650623697,96925.63650623697,96925.63650623697,96925.63650623697,96925.63650623697,96925.63650623697,96925.63650623697,96925.63650623697,96925.63650623697,67903.95645025026,67903.95645025026,67903.95645025026,67903.95645025026,67903.95645025026,67903.95645025026,67903.95645025026,67903.95645025026,67903.95645025026,67903.95645025026,67903.95645025026,67903.95645025026,67903.95645025026,67903.95645025026,67903.95645025026,67903.95645025026,67903.95645025026,67903.95645025026,67903.95645025026,67903.95645025026
834,834,14740575.0,0.999602742756728,1.0003974151193067,104116.33888508628,104116.33888508628,104116.33888508628,104116.33888508628,104116.33888508628,104116.33888508628,104116.33888508628,104116.33888508628,104116.33888508628,104116.33888508628,104116.33888508628,104116.33888508628,104116.33888508628,104116.33888508628,104116.33888508628,104116.33888508628,104116.33888508628,104116.33888508628,104116.33888508628,104116.33888508628,60715.69043980807,60715.69043980807,60715.69043980807,60715.69043980807,60715.69043980807,60715.69043980807,60715.69043980807,60715.69043980807,60715.69043980807,60715.69043980807,60715.69043980807,60715.69043980807,60715.69043980807,60715.69043980807,60715.69043980807,60715.69043980807,60715.69043980807,60715.69043980807,60715.69043980807,60715.69043980807
835,835,14741420.0,1.0000026438339937,0.9999973561729961,72154.95312795881,72154.95312795881,72154.95312795881,72154.95312795881,72154.95312795881,72154.95312795881,72154.95312795881,72154.95312795881,72154.95312795881,72154.95312795881,72154.95312795881,72154.95312795881,72154.95312795881,72154.95312795881,72154.95312795881,72154.95312795881,72154.95312795881,72154.95312795881,72154.95312795881,72154.95312795881,92671.52716491024,92671.52716491024,92671.52716491024,92671.52716491024,92671.52716491024,92671.52716491024,92671.52716491024,92671.52716491024,92671.52716491024,92671.52716491024,92671.52716491024,92671.52716491024,92671.52716491024,92671.52716491024,92671.52716491024,92671.52716491024,92671.52716491024,92671.52716491024,92671.52716491024,92671.52716491024
836,836,14742143.0,0.999402852192261,1.0005975046063047,116287.9486736576,116287.9486736576,116287.9486736576,116287.9486736576,116287.9486736576,116287.9486736576,116287.9486736576,116287.9486736576,116287.9486736576,116287.9486736576,116287.9486736576,116287.9486736576,116287.9486736576,116287.9486736576,116287.9486736576,116287.9486736576,116287.9486736576,116287.9486736576,116287.9486736576,116287.9486736576,48549.77597605953,48549.77597605953,48549.77597605953,48549.77597605953,48549.77597605953,48549.77597605953,48549.77597605953,48549.77597605953,48549.77597605953,48549.77597605953,48549.77597605953,48549.77597605953,48549.77597605953,48549.77597605953,48549.77597605953,48549.77597605953,48549.77597605953,48549.77597605953,48549.77597605953,48549.77597605953
837,837,14742727.0,1.000302674628223,0.9996974169559872,50916.098898538374,50916.098898538374,50916.098898538374,50916.098898538374,50916.098898538374,50916.098898538374,50916.098898538374,50916.098898538374,50916.098898538374,50916.098898538374,50916.098898538374,50916.098898538374,50916.098898538374,50916.098898538374,50916.098898538374,50916.098898538374,50916.098898538374,50916.098898538374,50916.098898538374,50916.098898538374,113914.23210861483,113914.23210861483,113914.23210861483,113914.23210861483,113914.23210861483,113914.23210861483,113914.23210861483,113914.23210861483,113914.23210861483,113914.23210861483,113914.23210861483,113914.23210861483,113914.23210861483,113914.23210861483,113914.23210861483,113914.23210861483,113914.23210861483,113914.23210861483,113914.23210861483,113914.23210861483
838,838,14743692.0,1.000402704895686,0.999597457210266,38960.331664767924,38960.331664767924,38960.331664767924,38960.331664767924,38960.331664767924,38960.331664767924,38960.331664767924,38960.331664767924,38960.331664767924,38960.331664767924,38960.331664767924,38960.331664767924,38960.331664767924,38960.331664767924,38960.331664767924,38960.331664767924,38960.331664767924,38960.331664767924,38960.331664767924,38960.331664767924,125874.81580954375,125874.81580954375,125874.81580954375,125874.81580954375,125874.81580954375,125874.81580954375,125874.81580954375,125874.81580954375,125874.81580954375,125874.81580954375,125874.81580954375,125874.81580954375,125874.81580954375,125874.81580954375,125874.81580954375,125874.81580954375,125874.81580954375,125874.81580954375,125874.81580954375,125874.81580954375
839,839,14744359.0,1.0002026543627869,0.9997973866976828,53477.63106060339,53477.63106060339,53477.63106060339,53477.63106060339,53477.63106060339,53477.63106060339,53477.63106060339,53477.63106060339,53477.63106060339,53477.63106060339,53477.63106060339,53477.63106060339,53477.63106060339,53477.63106060339,53477.63106060339,53477.63106060339,53477.63106060339,53477.63106060339,53477.63106060339,53477.63106060339,111351.9162411267,111351.9162411267,111351.9162411267,111351.9162411267,111351.9162411267,111351.9162411267,111351.9162411267,111351.9162411267,111351.9162411267,111351.9162411267,111351.9162411267,111351.9162411267,111351.9162411267,111351.9162411267,111351.9162411267,111351.9162411267,111351.9162411267,111351.9162411267,111351.9162411267,111351.9162411267
840,840,14745095.0,1.0002026543627869,0.9997973866976828,57876.23433167416,57876.23433167416,57876.23433167416,57876.23433167416,57876.23433167416,57876.23433167416,57876.23433167416,57876.23433167416,57876.23433167416,57876.23433167416,57876.23433167416,57876.23433167416,57876.23433167416,57876.23433167416,57876.23433167416,57876.23433167416,57876.23433167416,57876.23433167416,57876.23433167416,57876.23433167416,106952.17154300255,106952.17154300255,106952.17154300255,106952.17154300255,106952.17154300255,106952.17154300255,106952.17154300255,106952.17154300255,106952.17154300255,106952.17154300255,106952.17154300255,106952.17154300255,106952.17154300255,106952.17154300255,106952.17154300255,106952.17154300255,106952.17154300255,106952.17154300255,106952.17154300255,106952.17154300255
841,841,14745755.0,1.000402704895686,0.999597457210266,41222.27889524687,41222.27889524687,41222.27889524687,41222.27889524687,41222.27889524687,41222.27889524687,41222.27889524687,41222.27889524687,41222.27889524687,41222.27889524687,41222.27889524687,41222.27889524687,41222.27889524687,41222.27889524687,41222.27889524687,41222.27889524687,41222.27889524687,41222.27889524687,41222.27889524687,41222.27889524687,123611.81095953255,123611.81095953255,123611.81095953255,123611.81095953255,123611.81095953255,123611.81095953255,123611.81095953255,123611.81095953255,123611.81095953255,123611.81095953255,123611.81095953255,123611.81095953255,123611.81095953255,123611.81095953255,123611.81095953255,123611.81095953255,123611.81095953255,123611.81095953255,123611.81095953255,123611.81095953255
842,842,14746304.0,0.9989033006416206,1.001097903428365,157377.9076937949,157377.9076937949,157377.9076937949,157377.9076937949,157377.9076937949,157377.9076937949,157377.9076937949,157377.9076937949,157377.9076937949,157377.9076937949,157377.9076937949,157377.9076937949,157377.9076937949,157377.9076937949,157377.9076937949,157377.9076937949,157377.9076937949,157377.9076937949,157377.9076937949,157377.9076937949,7493.629599996796,7493.629599996796,7493.629599996796,7493.629599996796,7493.629599996796,7493.629599996796,7493.629599996796,7493.629599996796,7493.629599996796,7493.629599996796,7493.629599996796,7493.629599996796,7493.629599996796,7493.629599996796,7493.629599996796,7493.629599996796,7493.629599996796,7493.629599996796,7493.629599996796,7493.629599996796
843,843,14746853.0,1.000102644098377,0.9998973664363527,67083.53296143598,67083.53296143598,67083.53296143598,67083.53296143598,67083.53296143598,67083.53296143598,67083.53296143598,67083.53296143598,67083.53296143598,67083.53296143598,67083.53296143598,67083.53296143598,67083.53296143598,67083.53296143598,67083.53296143598,67083.53296143598,67083.53296143598,67083.53296143598,67083.53296143598,67083.53296143598,97743.31966773543,97743.31966773543,97743.31966773543,97743.31966773543,97743.31966773543,97743.31966773543,97743.31966773543,97743.31966773543,97743.31966773543,97743.31966773543,97743.31966773543,97743.31966773543,97743.31966773543,97743.31966773543,97743.31966773543,97743.31966773543,97743.31966773543,97743.31966773543,97743.31966773543,97743.31966773543
844,844,14747989.0,0.9999026535686368,1.0000973559086135,80811.22105008467,80811.22105008467,80811.22105008467,80811.22105008467,80811.22105008467,80811.22105008467,80811.22105008467,80811.22105008467,80811.22105008467,80811.22105008467,80811.22105008467,80811.22105008467,80811.22105008467,80811.22105008467,80811.22105008467,80811.22105008467,80811.22105008467,80811.22105008467,80811.22105008467,80811.22105008467,84015.41652013692,84015.41652013692,84015.41652013692,84015.41652013692,84015.41652013692,84015.41652013692,84015.41652013692,84015.41652013692,84015.41652013692,84015.41652013692,84015.41652013692,84015.41652013692,84015.41652013692,84015.41652013692,84015.41652013692,84015.41652013692,84015.41652013692,84015.41652013692,84015.41652013692,84015.41652013692
845,845,14748606.0,1.0008029260058082,0.9991977181671393,7491.795530017142,7491.795530017142,7491.795530017142,7491.795530017142,7491.795530017142,7491.795530017142,7491.795530017142,7491.795530017142,7491.795530017142,7491.795530017142,7491.795530017142,7491.795530017142,7491.795530017142,7491.795530017142,7491.795530017142,7491.795530017142,7491.795530017142,7491.795530017142,7491.795530017142,7491.795530017142,157365.1536821975,157365.1536821975,157365.1536821975,157365.1536821975,157365.1536821975,157365.1536821975,157365.1536821975,157365.1536821975,157365.1536821975,157365.1536821975,157365.1536821975,157365.1536821975,157365.1536821975,157365.1536821975,157365.1536821975,157365.1536821975,157365.1536821975,157365.1536821975,157365.1536821975,157365.1536821975
846,846,14749219.0,0.9999026535686368,1.0000973559086135,80976.34351309885,80976.34351309885,80976.34351309885,80976.34351309885,80976.34351309885,80976.34351309885,80976.34351309885,80976.34351309885,80976.34351309885,80976.34351309885,80976.34351309885,80976.34351309885,80976.34351309885,80976.34351309885,80976.34351309885,80976.34351309885,80976.34351309885,80976.34351309885,80976.34351309885,80976.34351309885,83850.30677450218,83850.30677450218,83850.30677450218,83850.30677450218,83850.30677450218,83850.30677450218,83850.30677450218,83850.30677450218,83850.30677450218,83850.30677450218,83850.30677450218,83850.30677450218,83850.30677450218,83850.30677450218,83850.30677450218,83850.30677450218,83850.30677450218,83850.30677450218,83850.30677450218,83850.30677450218
847,847,14749821.0,1.000302674628223,0.9996974169559872,50133.6018389352,50133.6018389352,50133.6018389352,50133.6018389352,50133.6018389352,50133.6018389352,50133.6018389352,50133.6018389352,50133.6018389352,50133.6018389352,50133.6018389352,50133.6018389352,50133.6018389352,50133.6018389352,50133.6018389352,50133.6018389352,50133.6018389352,50133.6018389352,50133.6018389352,50133.6018389352,114696.98604017787,114696.98604017787,114696.98604017787,114696.98604017787,114696.98604017787,114696.98604017787,114696.98604017787,114696.98604017787,114696.98604017787,114696.98604017787,114696.98604017787,114696.98604017787,114696.98604017787,114696.98604017787,114696.98604017787,114696.98604017787,114696.98604017787,114696.98604017787,114696.98604017787,114696.98604017787
848,848,14750360.0,0.9998026733013067,1.0001973656442043,85875.18880601559,85875.18880601559,85875.18880601559,85875.18880601559,85875.18880601559,85875.18880601559,85875.18880601559,85875.18880601559,85875.18880601559,85875.18880601559,85875.18880601559,85875.18880601559,85875.18880601559,85875.18880601559,85875.18880601559,85875.18880601559,85875.18880601559,85875.18880601559,85875.18880601559,85875.18880601559,78952.00425982602,78952.00425982602,78952.00425982602,78952.00425982602,78952.00425982602,78952.00425982602,78952.00425982602,78952.00425982602,78952.00425982602,78952.00425982602,78952.00425982602,78952.00425982602,78952.00425982602,78952.00425982602,78952.00425982602,78952.00425982602,78952.00425982602,78952.00425982602,78952.00425982602,78952.00425982602
849,849,14750967.0,0.999402852192261,1.0005975046063047,113507.53153158886,113507.53153158886,113507.53153158886,113507.53153158886,113507.53153158886,113507.53153158886,113507.53153158886,113507.53153158886,113507.53153158886,113507.53153158886,113507.53153158886,113507.53153158886,113507.53153158886,113507.53153158886,113507.53153158886,113507.53153158886,113507.53153158886,113507.53153158886,113507.53153158886,113507.53153158886,51328.71803198267,51328.71803198267,51328.71803198267,51328.71803198267,51328.71803198267,51328.71803198267,51328.71803198267,51328.71803198267,51328.71803198267,51328.71803198267,51328.71803198267,51328.71803198267,51328.71803198267,51328.71803198267,51328.71803198267,51328.71803198267,51328.71803198267,51328.71803198267,51328.71803198267,51328.71803198267
850,850,14751476.0,0.9995027924774801,1.0004974548608188,106000.40768132456,106000.40768132456,106000.40768132456,106000.40768132456,106000.40768132456,106000.40768132456,106000.40768132456,106000.40768132456,106000.40768132456,106000.40768132456,106000.40768132456,106000.40768132456,106000.40768132456,106000.40768132456,106000.40768132456,106000.40768132456,106000.40768132456,106000.40768132456,106000.40768132456,106000.40768132456,58832.374011653046,58832.374011653046,58832.374011653046,58832.374011653046,58832.374011653046,58832.374011653046,58832.374011653046,58832.374011653046,58832.374011653046,58832.374011653046,58832.374011653046,58832.374011653046,58832.374011653046,58832.374011653046,58832.374011653046,58832.374011653046,58832.374011653046,58832.374011653046,58832.374011653046,58832.374011653046
851,851,14752048.0,0.9990031909716848,1.000997803648,147552.07620352757,147552.07620352757,147552.07620352757,147552.07620352757,147552.07620352757,147552.07620352757,147552.07620352757,147552.07620352757,147552.07620352757,147552.07620352757,147552.07620352757,147552.07620352757,147552.07620352757,147552.07620352757,147552.07620352757,147552.07620352757,147552.07620352757,147552.07620352757,147552.07620352757,147552.07620352757,17309.328693516512,17309.328693516512,17309.328693516512,17309.328693516512,17309.328693516512,17309.328693516512,17309.328693516512,17309.328693516512,17309.328693516512,17309.328693516512,17309.328693516512,17309.328693516512,17309.328693516512,17309.328693516512,17309.328693516512,17309.328693516512,17309.328693516512,17309.328693516512,17309.328693516512,17309.328693516512
852,852,14752592.0,0.9997027030310036,1.0002973853807686,93693.33406171763,93693.33406171763,93693.33406171763,93693.33406171763,93693.33406171763,93693.33406171763,93693.33406171763,93693.33406171763,93693.33406171763,93693.33406171763,93693.33406171763,93693.33406171763,93693.33406171763,93693.33406171763,93693.33406171763,93693.33406171763,93693.33406171763,93693.33406171763,93693.33406171763,93693.33406171763,71135.38838088234,71135.38838088234,71135.38838088234,71135.38838088234,71135.38838088234,71135.38838088234,71135.38838088234,71135.38838088234,71135.38838088234,71135.38838088234,71135.38838088234,71135.38838088234,71135.38838088234,71135.38838088234,71135.38838088234,71135.38838088234,71135.38838088234,71135.38838088234,71135.38838088234,71135.38838088234
