block,reserve USDC,reserve DAI,price,volume for slippage 5%
11652422,25887243.65334,21326185.703990474,0.9978817363785735,19955200
11652535,26198772.446674,21410780.088770922,0.9977889560807037,20014592
11652614,25962690.43122,21395166.75616236,0.997866453898833,20000256
11652736,25827814.464694,21949866.659104843,0.9981763194673882,20534272
11652836,25843539.970361,21578890.501338944,0.997973792260115,20150784
11652999,25752266.683943,20860471.4296985,0.9976701832420218,19463680
11653137,25517192.124317,21450584.668385927,0.9981309116872443,20141568
11653248,25617884.49314,21561945.785570215,0.9981251685835651,20224512
11653345,25509939.796254,21324297.94206437,0.9980260000267831,19961344
11653423,25538323.362418,21433471.271384634,0.9980481430338479,20044288
11653445,25680851.861353,21516897.39739185,0.9980009178406699,20085248
11653487,25766369.389721,21557805.617576253,0.9979669847316848,20100608
11653511,26013327.696655,21583515.804510865,0.9978650028940607,20101632
11653569,25877605.206951,21713566.112353325,0.9980387365194263,20297216
11653657,25208800.888162,21803936.757464137,0.9983887390735687,20451840
11653796,25515732.037855,21754815.808857173,0.9982420520836439,20397568
11653916,25058574.831511,21838806.001675315,0.9984957825429879,20532224
11654144,25120632.071559,21760021.440990083,0.9984474130148986,20474368
11654194,24927759.07424,21505231.40237256,0.9984712541492179,20323840
11654251,24297642.831376,21314212.985953286,0.998633984876711,20154880
11654373,24242551.533612,21279604.20411195,0.9986447003436908,20129280
11654460,24555346.685154,20834923.868306972,0.9982871242078248,19648000
11654618,24411209.106366,20900195.85826987,0.9983940874174096,19741184
11654722,24380339.277513,21205787.48501717,0.998577252036964,20085248
11654880,24179464.068825,21110854.196559217,0.9986122747275437,19996160
11654993,24355088.685912,20879583.730268892,0.9984207837336831,19741184
11655059,23990597.778979,20901357.105414707,0.9985841773241501,19785216
11655214,24033202.73888,20731551.338065907,0.9984798993476288,19604992
11655299,24104500.174791,20642507.735173088,0.9984011803439916,19504640
11655422,24047300.950576,20597248.7976751,0.9983992384805918,19456512
11655561,23886209.352167,20592296.12891038,0.9984654565879192,19461632
11655608,23961287.795884,20535231.774890177,0.998407430666162,19402240
11655680,23654435.149271,20409839.316996552,0.9984612005196868,19273216
11655751,23609150.53385,20490534.45569811,0.9985257591660731,19363328
11655926,23618635.333034,20363629.719734754,0.998454393969856,19229184
11656008,23550529.245034,20319747.56140554,0.9984562117703001,19181056
11656092,23470544.907821,20284208.18858524,0.998467839100956,19143168
11656222,21500967.408605,20196442.16497935,0.9993271901652738,19142144
11656269,22586687.183854,20043963.715543557,0.9987438777849468,18953728
11656316,22743254.828526,19954745.896819405,0.9986247138682791,18853376
11656428,22687090.179915,19756537.461051233,0.9985360792164778,18640384
11656681,22201646.840018,19782085.33175512,0.9987627145501108,18674176
11656932,22254803.786723,20057519.49121891,0.9988985443048766,18976256
11657263,22641396.771306,19828182.336110346,0.9985977264825482,18720256
11657461,22688531.680588,20857122.261722334,0.9991428633883079,19844608
11657619,22630763.941553,20866514.892261136,0.9991740474772376,19858944
11657820,22560204.056033,20859150.457039133,0.9992013479216895,19854848
11657891,22632593.136599,20963434.34046171,0.9992245146988622,19969536
11658065,22497188.272692,21128617.794149157,0.9993648490446198,20148736
11658240,22415962.923417,21169314.620477743,0.9994218190470264,20198912
11658286,22439177.101263,21102457.854082964,0.9993780226719479,20124160
11658363,22464646.548446,20957617.453350045,0.999292889329593,19962368
11658485,22359355.915015,21023642.72273765,0.999372310843417,20036096
11658737,22272230.175141,21015319.836795922,0.9994102379237998,20041216
11658869,22172848.89383,20830720.374293253,0.9993610644627529,19842560
11659064,21490917.52161,20807846.948310874,0.9996685661088089,19860992
11659234,21775128.596559,20526395.293119952,0.9993922405737274,19547648
11659404,21885528.976175,20483371.724314716,0.9993193445201276,19497472
11659494,22025045.055122,20479331.785432052,0.9992518874536016,19483136
11659587,21869568.061289,20571071.06870844,0.9993708954560608,19588608
11659697,21902687.456631,20617993.223366294,0.999380208852159,19639808
11659788,22111161.585773,20617993.223366294,0.9992843762887321,19628544
11659909,21707827.515942,20982315.07594821,0.9996520278463612,20029952
11660007,23205693.609785,19468071.414310537,0.9982084389019794,18384384
11660133,22142156.811925,19859304.762639508,0.9988868262740891,18850304
11660236,21265852.87359,20008724.63355965,0.9993669843218321,19033600
11660382,21321838.296474,20145348.193743326,0.9994145064921598,19183104
11660485,21305753.454641,20052621.020600606,0.9993729401146974,19083776
11660560,21164962.542261,20807399.2041585,0.9998253204397404,19885568
11660657,21003410.904757,20543345.67959042,0.9997727179788389,19623424
11660712,20884259.844674,20710261.609648522,0.9999145315116914,19811840
11660820,20985485.538761,20441881.191007923,0.9997307656427421,19521024
11660942,21218219.226134,20506267.93373424,0.9996522951726773,19584512
11661011,21671478.430215,20329689.590553585,0.9993534838533967,19385856
11661143,21050853.783076,20251034.7633397,0.9996028649584792,19322368
11661212,20549130.026862,20221870.938618425,0.9998343678865294,19315200
11661323,20763270.232409,19920807.224030137,0.9995712503338995,18985472
11661440,20792678.479696,20129359.476888098,0.9996654651009567,19203584
11661485,20629343.835787,20045600.204506457,0.9997025483741507,19120640
11661580,20752136.35044,19926948.88395963,0.9995784673206629,18985472
11661663,20686378.907187,19959566.913182057,0.9996279531693306,19021312
11661758,20877600.191342,19946454.457893856,0.999527986607942,19004928
11661801,20857973.926742,20009674.372801077,0.9995711425976008,19073536
11661888,20928974.616653,20131855.442076623,0.9996009021057558,19203584
11661974,20954782.096962,20166243.483575832,0.9996059997774758,19238400
11662058,20953051.210458,19658387.20472418,0.9993352936612353,18689536
11662098,20941241.293228,18941214.250350967,0.9989342156799809,17921536
11662135,20117747.797083,19514025.644840866,0.9996752901841894,18558464
11662186,20345373.67972,19359261.6564911,0.9994714279030006,18387456
11662350,20235916.065929,19231070.50295493,0.9994589802184869,18266624
11662458,20098623.065936,19491138.367892507,0.9996754087004738,18551296
11662499,20225593.398301,19300154.707023934,0.9995035045733809,18342400
11662555,20493335.702633,19301298.24480329,0.9993693765667273,18338304
11662667,20276978.978239,19278036.080549512,0.9994648675903351,18316800
11662785,20372864.067764,19222465.97962161,0.9993848855593016,18255360
11662872,20875209.338385,19385647.15200261,0.9992309112692052,18422272
11662920,20866266.040597,19397790.06456031,0.9992418168395685,18434560
11663079,20853606.483202,20172338.459757164,0.9996621872379232,19270144
11663217,20897986.387213,20099001.832626943,0.9996031581087608,19190272
11663356,20013265.538008,19941384.39707896,0.9999623662201577,19039744
11663423,20710012.888937,19727745.054828826,0.9994986425361428,18797056
11663499,20719243.881322,19582276.421129446,0.9994151053174076,18638336
11663664,20831006.0542,19588278.421129446,0.9993645774287131,18643456
11663792,20861977.838223,19671178.292715836,0.9993948949230819,18732544
11663926,20879206.724766,19717983.481046464,0.999411979648838,18782720
11664179,20943371.178278,19783330.134629376,0.9994165226864061,18852352
11664344,20918889.895872,19701823.5607868,0.9993844665873134,18764288
11664435,20960712.86216,19739550.9980385,0.9993852759528828,18805248
11664534,20935371.176997,19679646.185576778,0.9993650772400277,18741760
11664757,20918371.176997,19626929.533201236,0.9993441040841305,18683392
11664870,20761406.057068,19638894.57299306,0.9994251994403632,18697728
11665030,20758774.375292,19611519.701519255,0.9994115509106132,18668032
11665144,20735125.299898,19618310.50689565,0.9994272188566691,18678272
11665258,20823408.5302,19383869.70312874,0.9992551362418131,18422272
11665355,20763855.903286,19393868.704535946,0.9992891925867626,18433536
11665494,20557674.230752,19433896.534066014,0.9994121737346677,18481664
11665590,20575816.92607,19378839.659805004,0.9993724347233587,18421248
11665756,20504692.799389,19472034.485939287,0.9994592035580946,18522624
11665948,20580594.285901,19736112.213999163,0.9995660842218358,18807296
11666027,20613885.138518,19537090.48344268,0.9994412511824764,18590208
11666164,20698982.49752,19592186.532307707,0.9994300160050013,18648576
11666274,20630443.647643,19853865.192173336,0.9996044799275328,18933248
11666412,20677968.288051,19801434.98402844,0.9995537461720717,18877952
11666653,20793396.237012,19727229.322289277,0.9994582061911731,18795008
11666857,20749044.547383,19722848.976755388,0.9994772177690097,18790912
11666971,20901880.832308,19752654.098947108,0.9994205092885212,18821632
11667083,21239099.775021,19818118.370645642,0.9992975042627755,18885120
11667117,21073148.676242,19649040.47752575,0.999283599746669,18705920
11667218,21369756.787392,19498134.150125325,0.9990640275260767,18535936
11667350,21326372.067845,19510577.430167917,0.9990907615241176,18550272
11667541,21275308.629868,19738217.820549607,0.9992381209313833,18797056
11667737,21025903.528488,19868313.385205865,0.9994235022637765,18944512
11667896,21156557.365187,19827500.18980398,0.9993407021966019,18896384
11668008,21111318.224692,19917195.131333686,0.9994092674551475,18994688
11668148,21207695.83229,19914231.871045966,0.9993628941812982,18989568
11668363,20795227.672804,20365339.007513333,0.9997889941270711,19485184
11668449,20918344.374775,20288240.78996063,0.9996913398546026,19399168
11668640,21472768.06871,20431613.379602946,0.9995062389702124,19537408
11668808,21308681.410592,20560703.905585404,0.9996449249308627,19680768
11668918,21209053.472202,20577252.857775323,0.9996989897550386,19702272
11669038,21204030.531728,20588718.04342463,0.9997070639659987,19715584
11669093,21441032.040263,20695488.528015286,0.9996486072208213,19811840
11669215,21363059.865299,20597338.64632817,0.9996360124910343,19708416
11669319,21397357.418499,20473058.563106157,0.9995579441099761,19571200
11669418,21454166.722018,20519181.228082694,0.9995552922876256,19620352
11669567,21284232.483427,20364323.251688417,0.9995556052909429,19458560
11669689,21143267.767245,20301537.33720407,0.9995892657107666,19394048
11669856,21204948.489456,20303257.173335984,0.9995613403973892,19394048
11669948,21327024.476045,20282128.53858546,0.99949399142034,19368448
11670196,21326289.410299,20393510.569907587,0.9995506020838985,19487232
11670342,21374141.911077,20476074.166876428,0.9995701574316497,19575296
11670479,21363615.669538,20464908.216755867,0.9995693923616066,19564032
11670693,21260458.501409,20495654.625837915,0.9996400903375453,19638784
11670843,21075696.026035,20468676.721901033,0.9997115204047083,19615232
11670961,21040208.197219,20448203.141482443,0.9997179415408249,19593728
11671022,20752621.818996,20493610.573073227,0.9998751905468417,19650048
11671112,20291737.562082,20318491.7254407,1.0000132707220495,19476992
11671197,20432175.86268,20095590.477349345,0.9998322158995844,19233280
11671336,20630097.456747,20104778.66061474,0.9997407913058962,19238400
11671381,20459133.508419,20250273.671327922,0.9998968422640433,19399168
11671591,20565927.829509,20226932.21014513,0.9998332620711794,19371520
11671743,20525544.933282,20388021.041638136,0.9999327437638676,19544576
11671911,20505104.682742,20316342.775124066,0.999907221937313,19467776
11672042,20578114.630292,20445114.48608243,0.9999353166048448,19604992
11672098,20441527.634467,20259845.899801128,0.99991022027365,19409408
11672200,20514843.189271,19943060.44189573,0.9997138701207748,19066368
11672316,20417558.200542,19960955.40631799,0.9997706378683797,19088896
11672419,20463776.800201,20078291.94683872,0.9998079182289639,19212800
11672558,20462936.008903,20081663.671945695,0.9998104052854162,19219968
