block,reserve COMP,reserve USDC,price,volume for slippage 5%
11137520,208.76334240458007,23041.859771,110.37311199178464,10.987544337083165
11137524,208.44977929010975,23076.625065,110.70592227820559,10.971041015268952
11137646,209.15213136118447,22999.36334,109.96475718567953,11.008006913746556
11137749,209.30213136118448,22982.929861,109.80743345293155,11.015901650588631
11137752,210.13186730624568,22892.449635,108.94325514957043,11.059571963486633
11137761,210.05638492792443,22900.700639,109.02168313930471,11.055599206732865
11137777,209.81173078159492,22927.4847,109.27646711930772,11.042722672715513
11137781,209.74040943117114,22935.304555,109.3509096182369,11.038968917430054
11137812,208.2916669851561,23095.307746,110.87965294188118,10.96271931500823
11137840,208.92421808036804,23025.592192,110.21025902867143,10.996011477914095
11137844,209.65231644457586,22945.866026,109.44723347269105,11.034332444451366
11137932,209.64876819715076,22946.255547,109.45094380626966,11.034145694586869
11137963,209.4340117597471,22969.855745,109.67586187170947,11.022842724197204
11138059,209.21437166993212,22994.042812,109.90661219142557,11.011282719470103
11138060,208.9990513242841,23017.803605,110.13353151199452,10.999950069699139
11138069,208.78459599648028,23041.517731,110.36023812498331,10.988662947183172
11138252,208.74956007650223,23045.396589,110.3973420617239,10.986818951394838
11138259,207.84199805506262,23146.329322,111.36502506037279,10.939052529213853
11138295,207.7374858016011,23158.009227,111.47727689896548,10.933551884294815
11138314,206.84696700061895,23258.009227,112.44065873554918,10.886682473716803
11138352,206.22592080970875,23328.26112,113.11992706060326,10.853995832089936
11138358,206.3428006281927,23315.086792,112.99200515365327,10.860147401483829
11138359,206.8146834948689,23262.048686,112.47774235806199,10.884983341835209
11138515,206.10798850916947,23342.048686,113.25154767090234,10.847788868903649
11138604,206.2830913091695,23322.294248,113.05965069645676,10.857004805745788
11138677,206.87682630461097,23255.559663,112.41258906765077,10.888254016032164
11138730,206.8364797088582,23260.109663,112.45651490366104,10.88613051099253
11138735,206.3941452448543,23310.109663,112.93978148142821,10.862849749729179
11138811,206.4085417211039,23308.488719,112.92405113008395,10.863607459005436
11138821,206.67628466950566,23278.383738,112.632098913643,10.877699193131889
11138855,206.73897373940648,23271.346248,112.56390523314403,10.880998617863497
11138866,207.50311304259793,23185.904855,111.73762414947582,10.921216475926201
11138870,207.89025615538966,23142.856255,111.32246735845877,10.941592429231065
11138874,207.75593951678812,23157.863403,111.46667313994497,10.934523132462544
11138875,207.48229407112532,23188.497883,111.76133359625828,10.920120740585531
11138998,207.74309209786873,23159.474561,111.48132208453634,10.933846952519389
11139008,207.92907900070702,23138.821133,111.28227588081282,10.943635736879315
11139088,208.12033482222503,23117.621046,111.07814652396611,10.95370183274872
11139103,207.64130265454568,23171.114288,111.59202909909474,10.928489613397147
11139105,207.73198909831873,23161.029155,111.49476426588288,10.933262584122048
11139112,207.73742725966233,23160.424664,111.48893566998171,10.933548803140127
11139154,207.8660427555587,23146.137296,111.35121922352097,10.940318039766254
11139227,208.30814649842776,23097.160048,110.87977324100635,10.963586657811987
11139230,208.3997949548058,23087.033016,110.78241713724682,10.968410260779251
11139302,208.59986556624875,23064.956339,110.57033175160342,10.97894029296046
11139499,208.65498194118527,23058.881986,110.51201256483651,10.981841154799184
11139572,208.7652999952344,23046.733494,110.39542248891986,10.98764736817023
11139590,208.80202045795394,23042.692593,110.35665527786433,10.98958002410285
11139664,208.7118023016186,23052.683042,110.45222545050689,10.98483170008518
11139681,208.24347613078396,23104.683042,110.95033309705931,10.960182954251792
11139744,207.87712255037604,23145.524252,111.34233516432774,10.940901186861879
11139780,207.91384233358656,23141.448769,111.30306914279805,10.942833807030866
11139801,208.0002523746859,23131.863891,111.210749154914,10.94738170393083
11139869,208.85099635098717,23037.918945,110.30791974907956,10.992157702683556
11140188,209.18431290399857,23001.320027,109.95719376699174,11.009700679157845
11140251,208.97900585295565,23023.985188,110.17367555188972,10.998895044892407
11140254,208.36212428587572,23092.355625,110.8279909515463,10.966427593993473
11140490,208.27026852763908,23102.57095,110.9259190633545,10.961593080402082
11140544,208.5162918785288,23075.394476,110.66470762602367,10.974541677817285
11140729,208.50453464929618,23076.699575,110.67720715913886,10.973922876278749
11140891,209.492948287029,22968.145953,109.63684525328769,11.02594464668573
11140999,209.58824928702902,22957.733521,109.53731232116745,11.03096048879101
11141182,210.488249287029,22859.864692,108.60399461457587,11.078328909843606
11141197,210.48491879369823,22860.227491,108.60743668483873,11.078153620720968
11141203,210.272958430324,22883.340507,108.82683478571316,11.06699781212231
11141205,209.88888482182526,22925.340507,109.22608182163304,11.046783411675023
11141268,209.98501831182526,22914.876502,109.1262447493834,11.051843069043457
11141412,210.02147542475936,22910.910696,109.08841893270043,11.053761864461023
11141632,209.791408040235,22936.111509,109.3281737477122,11.04165305474919
11141843,207.69141596515627,23168.719024,111.55357055241485,10.931127156060882
11141854,208.05517389499795,23128.332786,111.16442024975784,10.950272310263045
11141898,208.1007184813334,23123.286139,111.11584000164879,10.952669393754377
11141913,208.05440720015932,23128.448689,111.16538697855707,10.950231957903128
11141923,207.8751893316801,23148.448689,111.35743887196155,10.940799438509487
11141937,207.69458151506188,23168.638773,111.55148393372902,10.931293763950634
11141938,207.5986479849415,23179.377462,111.65476117976141,10.926244630786414
11141939,207.5386479849415,23186.098849,111.71942707597445,10.923086736049555
11141945,207.08694542397438,23236.825052,112.20806316123237,10.899312917051276
11141950,206.7812161513112,23271.284441,112.5406111547934,10.883221902700598
11141955,206.13433110653511,23344.533488,113.24912916099838,10.849175321396586
11141984,204.5185234037635,23529.522983,115.04837112747809,10.76413281072442
11141996,204.5544504035531,23525.402762,115.00802214563485,10.76602370545018
11142015,204.20478457514844,23565.807211,115.40281614864737,10.74762024079729
11142018,203.71850616822826,23622.228326,115.95524024946978,10.722026640433057
11142040,204.21225778645316,23565.284598,115.39603378090288,10.748013567708057
11142049,204.17666605724025,23569.404819,115.43632910722714,10.746140318802134
11142055,204.01934520589927,23587.634052,115.61469344093337,10.73786027399467
11142062,203.3471637508138,23665.839612,116.38145905492271,10.702482302674412
11142082,203.7365129473006,23620.748665,115.93772919393122,10.722974365647417
11142084,203.82306232552304,23610.748665,115.83943639945706,10.727529596080188
11142118,203.56025706937768,23641.322904,116.13918769980003,10.71369774049353
11142158,203.23188359107564,23679.636494,116.51536203662792,10.696414925846085
11142167,202.64266929983202,23748.695806,117.19494165792499,10.665403647359568
11142188,202.55662993003065,23758.813823,117.29467374732208,10.66087525947529
11142200,202.59131901860047,23754.757877,117.25456940639697,10.662701000978984
11142263,202.9664358547396,23710.986504,116.82220463766552,10.682443992354706
11142269,203.1664358547396,23687.715019,116.59265921235284,10.692970308144197
11142273,203.896292864969,23603.177121,115.76069770248978,10.731383834998354
11142410,204.53505165330552,23529.68533,115.0398679336571,10.765002718595042
11142493,204.67812197234974,23513.287352,114.87933896118336,10.772532735386847
11142583,205.00109430059692,23476.353918,114.51818829599117,10.789531278978814
11142747,204.48901064169652,23535.320565,115.09332697705864,10.76257950745773
11142749,204.31590659723292,23555.320565,115.2887259602088,10.753468768275411
11142752,204.1520747717644,23574.280565,115.47411698536645,10.744846040619166
11142823,205.93246225524513,23371.075472,113.48903041343952,10.838550645012901
11142840,205.67993878451026,23399.855642,113.76829349660542,10.82525993602684
11143184,205.679938793664,23399.855641,113.76829348668025,10.825259936508644
11143185,240.20980313977267,27328.259381,113.76829348258656,12.642621217882777
11143224,239.11391762831875,27453.88469,114.81508463541053,12.584943033069408
11143243,239.11780285344722,27453.439953,114.8113591936353,12.585147518602497
11143279,239.57238451873744,27401.503826,114.37672117779866,12.609072869407242
11143317,239.0573099073416,27460.720956,114.87086910935187,12.58196367933374
11143321,237.76246492905014,27610.720956,116.1273330684859,12.513813943634204
11143340,237.76821592967255,27610.055128,116.12172392363219,12.514116627877485
11143398,237.33969871281138,27660.055128,116.54205039448352,12.491563090147963
11143438,236.69635173740156,27735.462114,117.17739589315937,12.4577027230211
11143459,236.5954531736064,27747.325778,117.2775106444665,12.452392272295043
11143460,236.92198986515092,27709.197719,116.95494257317046,12.469578413955333
11143478,236.75007564332995,27729.379081,117.12511181105184,12.460530297017357
11143480,236.40660909644228,27769.78731,117.46620543366997,12.442453110339045
11143571,232.55283904859127,28231.361532,121.39762149324324,12.239623107820591
11143574,235.72584003099163,27852.476426,118.15622938214219,12.406623159525878
11143580,236.06658807669493,27812.393474,117.81588280067876,12.424557267194444
11143586,236.20502335698373,27796.142031,117.67803087316588,12.431843334578105
11143596,236.44926375073902,27767.516039,117.4354091805169,12.444698092144137
11143607,236.70576914111564,27737.516039,117.18141108112945,12.458198375848184
11143658,236.81787128943367,27724.425341,117.07066358651542,12.464098488917557
11143675,237.5118980087379,27643.654922,116.38850581280359,12.500626210986212
11143678,238.53603722797834,27525.323193,115.39272435675184,12.554528275156741
11143747,238.7103308967433,27505.285906,115.2245309311632,12.563701626144393
11143764,239.6026598892975,27403.156797,114.36916772819197,12.610666309962994
11143776,241.5344374233048,27184.640303,112.54974898406371,12.712338811752886
11143979,241.98807835537258,27133.831443,112.1287942257738,12.736214650282761
11143988,242.0929525316819,27122.11237,112.03181293123606,12.741734343772748
11144089,242.00226905253845,27132.306193,112.11591651278941,12.736961529080958
11144216,241.9044901713465,27143.306193,112.20670676172142,12.731815272176135
11144224,241.7801586904648,27157.306193,112.32231106179276,12.72527151002447
11144233,241.14275410630802,27229.306193,112.91778720000823,12.691723900331993
11144239,240.79042340695833,27269.268697,113.24897523400416,12.67318017931359
11144255,240.73799480035845,27275.225346,113.29838220435069,12.670420778966246
11144264,240.7291953494018,27276.225346,113.30667768157677,12.669957649968495
11144266,240.31041446104666,27323.901737,113.70252844963194,12.647916550581414
11144461,239.8727881438367,27373.901737,114.11841230021301,12.624883586517711
11144465,239.37216879264957,27431.323368,114.59696215461761,12.59853519961311
11144587,239.37561228662486,27430.929944,114.59367009850028,12.598716436138176
11144660,239.2402300131615,27446.499383,114.72359553194738,12.591591053324294
11144665,238.36698189107497,27547.351116,115.56697533129038,12.545630625846059
11144673,237.76856031327478,27616.891567,116.15030822667656,12.51413475333024
11144887,238.30784467839365,27554.582336,115.62599784822885,12.542518140968099
11144921,238.41329032138086,27542.432016,115.52389541234396,12.548067911651628
11144954,239.00334045393896,27474.6389,114.95504141413852,12.579123181786258
11144966,239.012066000229,27473.6389,114.94666089357045,12.579582421064686
11145016,238.85363549311043,27491.916871,115.09942820942739,12.5712439733216
11145028,238.27469249711416,27558.915783,115.66027215976274,12.540773289321805
11145037,238.1229195611617,27576.533925,115.80797839964744,12.532785240061145
11145047,238.36252836816232,27549.195679,115.57687304125652,12.545396229903275
11145072,238.3097907162093,27555.310626,115.62810971041546,12.542620564011031
11145164,237.19411722767055,27685.310626,116.72005591701198,12.483900906719498
11145226,235.87918679827743,27840.109357,118.0269854873152,12.414694042014588
11145227,234.9965902675289,27944.985434,118.9165570538125,12.368241593027847
11145444,236.48418904850013,27769.72215,117.42739445597675,12.446536265710506
11145545,237.5370867098745,27646.9988,116.39024113218909,12.501951932098649
11145627,238.02862687815698,27590.077388,115.91075304619943,12.52782246727142
11145629,239.3133118362769,27442.409912,114.67147272933303,12.595437465067192
11145630,240.31592470390916,27328.26053,113.71805910769699,12.64820656336363
11145632,242.20937196962353,27115.26053,111.94967523139705,12.747861682611756
11145638,245.02696247926315,26804.38401,109.39361015124399,12.896155919961245
11145639,240.2691694271697,27336.759648,113.77556143875675,12.645745759324711
11145655,239.3989055434942,27436.43337,114.60550877504042,12.599942397026012
11145658,238.09746268562284,27586.852418,115.86369760867589,12.531445404506485
11145678,238.16697495562283,27578.824968,115.79617607831105,12.535103945032773
11145796,237.43393380938406,27664.226599,116.51336502392833,12.496522832072827
11145814,237.36998233385057,27671.702235,116.57624929204803,12.493156964939516
11145818,238.02174975367765,27596.156387,115.93964171576137,12.527460513351457
11145856,238.2764888530733,27566.742016,115.69224537716887,12.540867834372278
11145866,238.73863585148592,27513.538474,115.24543723670924,12.565191360604501
11145875,240.85696890270845,27272.276937,113.23017582279854,12.676682573826753
11145891,239.2935944436655,27450.990774,114.71678060510104,12.594399707561337
11145971,238.4276426037738,27550.990774,115.55283805655482,12.548823294935431
11146098,238.91459447105666,27495.00491,115.08298591332345,12.574452340581928
11146187,239.5902227811436,27417.702795,114.43581660694481,12.610011725323346
11146195,240.0998943630309,27359.676154,113.95122112228916,12.636836545422653
11146220,240.43584182389455,27321.562544,113.63348466162327,12.654517990731307
11146230,240.65894703527127,27296.309741,113.42320772723825,12.666260370277456
11146243,240.7289674499637,27288.393923,113.35733381846529,12.669945655261216
11146246,240.81869084745512,27278.257397,113.27300759341483,12.674667939339741
11146259,241.0402637380745,27253.257397,113.06516585384529,12.686329670424982
11146287,242.41584023700526,27099.071475,111.78754428137107,12.758728433526585
11146349,243.10016181509914,27023.016396,111.16000990798838,12.794745358689454
11146368,242.89791348454676,27045.584747,111.34547991381017,12.784100709712988
11146466,243.33065921858915,26997.630198,110.95038448791382,12.806876800978358
11146516,243.67639582784352,26959.439768,110.63623818142298,12.825073464623358
11146537,243.91490197644157,26933.157155,110.42030206748635,12.837626419812693
11146590,246.41490197644157,26660.718529,108.19442458698741,12.969205367181132
11146595,245.3044351947236,26781.771893,109.17769127060637,12.910759747090736
11146596,243.11849266346454,27023.298452,111.1527887325579,12.795710140182337
11146601,241.64178000829563,27188.939195,112.51754226469693,12.717988421489252
11146623,242.49825461785377,27093.198209,111.72533283464416,12.763066032518623
11146656,243.08154496965233,27028.380846,111.19059182125231,12.793765524718538
11146838,243.15392728203636,27020.35914,111.12450225267737,12.797575120107183
11146848,243.9619843092194,26931.129232,110.39067954892948,12.840104437327312
11146965,244.8197053711499,26837.058616,109.61968349449104,12.885247651113161
11147009,245.17528591471486,26798.253118,109.30242425544422,12.903962416563928
11147025,245.32926281046005,26781.48406,109.16546910545775,12.912066463708385
11147026,245.41791859382982,26771.83842,109.08673080349841,12.916732557569958
11147038,246.12930454476137,26694.691414,108.45799716280949,12.95417392340849
11147061,246.65336535474373,26638.143386,107.99829691230153,12.981756071302271
11147222,246.67303666481962,26636.02546,107.981098461901,12.982791403411568
11147454,246.55225391456298,26649.113367,108.08708070555558,12.976434416555946
11147493,246.587943815311,26645.267878,108.05584192695456,12.978312832384802
11147495,246.6771760535502,26635.658207,107.97779767520026,12.983009265976335
11147558,248.4780027386123,26443.193101,106.42066021762518,13.077789617821736
11147560,248.6220028270526,26427.923313,106.29760444566885,13.085368569844888
11147567,248.6945244406031,26420.239801,106.2357117046623,13.089185496873853
11147637,248.74183765868815,26415.229477,106.19536192880321,13.091675666246772
11147638,248.87827531285674,26400.791794,106.079133507384,13.09885659541348
11147639,248.98487583797802,26389.52244,105.98845552840912,13.104467149367252
11147648,249.2265341828814,26364.010971,105.78332302151341,13.117186009625385
11147778,248.90410535718354,26398.26551,106.05797550875201,13.10021607143068
11147787,247.45745339572747,26553.056162,107.30352146450424,13.024076494512002
11147807,246.6272956362521,26642.703799,108.0282039758285,12.980383980855379
11147848,246.8621735862521,26617.430474,107.82304185092187,12.99274597822378
11147857,247.16372929211616,26585.052826,107.56049401803547,13.008617331164032
11147950,247.00625324669775,26602.052826,107.69789216401405,13.000329118247208
11147957,246.91371415784414,26612.052826,107.77875549264856,12.995458639886522
11147968,246.60578178418146,26645.382826,108.04849194216732,12.979251672851632
11147971,246.55965372207666,26650.382826,108.08898545923678,12.976823880109322
11147975,246.42137309553914,26665.382826,108.21051149512775,12.9695459523968
11147989,245.92422887401605,26719.45003,108.64911583676468,12.943380467053515
11148135,245.83249981445837,26729.45003,108.73033488319894,12.938552621813614
11148306,245.9768804978173,26713.807725,108.60292101816881,12.94615160514823
11148480,245.59332321597475,26755.65376,108.94291998512956,12.925964379788127
11148482,245.2364737259864,26794.703705,109.26067928598138,12.907182827683528
11148534,245.05411011377907,26814.703705,109.42360318931146,12.897584742830475
11148559,244.7057239808413,26852.994517,109.73586592156053,12.879248630570544
11148622,243.80053950418343,26952.994517,110.55346543454841,12.83160734232544
11148667,244.08504640418343,26921.672096,110.29627784497733,12.846581389693853
11148786,243.92043084511852,26939.895503,110.4454243937686,12.837917412900993
11148802,243.687914492301,26965.67772,110.65660673480771,12.825679710121108
11148804,243.35727848913808,27002.424728,110.9579499558926,12.80827781521782
11148832,243.35955701731456,27002.172668,110.95587532680645,12.80839773775341
11148846,243.36671205105253,27001.38118,110.94936095588847,12.808774318476452
11148887,242.5790140188862,27089.323386,111.67216379192199,12.767316527309816
11148902,242.9669339401127,27046.202239,111.31639108417293,12.787733365269105
11148928,243.0020354698488,27042.307147,111.28428243291548,12.789580814202594
11148946,243.22406083411232,27017.695757,111.08150922382245,12.80126635969009
11148983,243.40632911078956,26997.524932,110.91545988400213,12.810859426883667
11148989,244.32891653802847,26895.886796,110.08065347768118,12.859416659896226
11149041,244.38947194917733,26889.242457,110.02618992765704,12.862603786798786
11149054,244.45506194917732,26882.049414,109.96724387564055,12.86605589206198
11149055,244.64028444598458,26861.757441,109.80103911271797,12.875804444525471
11149100,244.69372700734732,26855.908271,109.75315386893269,12.878617210913035
11149113,244.72946059155367,26851.998733,109.72115358769659,12.880497925871225
11149119,244.765193849569,26848.09037,109.6891675966831,12.882378623661538
11149125,244.97958655524872,26824.66482,109.49755119270071,12.893662450276224
11149135,244.98860936737265,26823.679845,109.48949795774608,12.894137335124867
11149170,245.3459044609968,26784.733774,109.1713099219801,12.912942340052496
11149460,245.52513024409095,26765.240357,109.01222343468916,12.922375276004772
11149463,245.5261040954213,26765.134515,109.01135996764725,12.922426531338004
11149590,245.7150499363869,26744.614808,108.84402406333639,12.932371049283518
11149799,277.1817745312715,30169.579737,108.84402406333639,14.58851444901427
11149804,277.3113060446769,30155.529849,108.74251857636746,14.595331897088272
11149811,278.06919668578735,30073.585439,108.15144502676631,14.635220878199334
11150051,277.7096612001254,30112.637218,108.43208366560926,14.616297957901338
11150087,278.07259461664614,30073.452709,108.14964613992107,14.635399716665574
11150113,279.91979637639895,29875.588261,106.72910114877077,14.732620861915734
11150205,279.89188470894084,29878.57651,106.75042093868026,14.731151826786345
11150207,279.6363416530016,29905.962927,106.94590964185214,14.717702192263232
11150219,279.51149989547355,29919.360398,107.04160798102647,14.711131573445982
11150265,280.1162366171911,29854.961515,106.5806176590899,14.742959821957413
11150275,281.60307629349643,29697.800329,105.45978659000134,14.82121454176297
11150282,281.8976780570736,29666.857171,105.23980678192596,14.83671989774075
11150283,284.3530629808574,29411.447346,103.43284871870706,14.965950683203005
11150297,283.2814948215866,29523.036718,104.21802079445357,14.90955235903084
11150321,283.8244207599338,29466.731389,103.82028195496166,14.938127408417586
11150331,284.57365906644117,29389.382189,103.27513194795826,14.97756100349693
11150334,284.26867945129203,29421.007667,103.49718345260453,14.96150944480479
11150345,281.16549855228146,29749.075156,105.80627889686932,14.798184134330597
11150357,281.17507830625976,29748.064633,105.799080104098,14.798688331908409
11150359,281.54811690015504,29708.767874,105.5193272151615,14.818321942113414
11150363,281.9211293511054,29669.577698,105.24070248402496,14.837954176373955
11150396,282.4804964862592,29611.001986,104.82494315298818,14.867394551908376
11150454,283.11435556121796,29544.904948,104.35678858259622,14.900755555853607
11150455,283.27997139173897,29527.683706,104.23498548426177,14.909472178512544
11150463,283.6775237228846,29486.426887,103.94347250367406,14.930395985415032
11150519,284.1608213699909,29436.426887,103.59072987289959,14.955832703683711
11150538,285.6640858322995,29281.984376,102.50495539432329,15.034951885910516
11150547,285.80426199565494,29267.665736,102.40458113408033,15.042329578718693
11150561,284.2739523597189,29425.694147,103.51174950339757,14.961786966300963
11150692,284.64844901636604,29387.096333,103.23996647285568,14.98149731665086
11150847,285.4008964932319,29309.850311,102.69712068579665,15.021099815433274
11150970,286.1580126081545,29232.534417,102.15521889659286,15.060948032008127
11150973,286.53651956976597,29194.034727,101.88591238155188,15.080869451040314
11151191,286.916698636738,29155.467059,101.61648728543824,15.100878875617752
11151214,288.4412532483716,29001.82587,100.5467336706759,15.181118592019516
11151216,289.203323171823,28925.6328,100.01832787659411,15.221227535359105
11151229,288.9966481207084,28946.381121,100.16165000263133,15.210349901089899
11151234,288.40253159485815,29006.190829,100.5753682833384,15.17908061025571
11151276,288.5930636546161,28987.098062,100.44280931398728,15.189108613400833
11151302,288.52995607989055,28993.457228,100.48681815198437,15.18578716209953
11151343,289.26156259604073,28920.345796,99.97991276977167,15.22429276821265
11151348,290.1590123585563,28831.16389,99.36332377080417,15.271526966239833
11151357,289.7702096124167,28869.964863,99.63054829416433,15.251063663811408
11151365,289.28995731021564,28918.03631,99.96211613730576,15.225787226853413
11151372,289.3286062614855,28914.184983,99.93545179168467,15.227821382183436
11151373,289.3980528775086,28907.267281,99.88756660099358,15.231476467237314
11151453,289.78662608055333,28868.621824,99.62026962547007,15.251927688450223
11151456,296.92574400387304,29579.822676,99.62026962409217,15.627670737045946
11151459,297.6977969036711,29503.339566,99.1049979975051,15.668305100193209
11151466,298.392522897518,29434.854642,98.64474604180785,15.704869626185143
11151478,297.88720199143165,29484.936699,98.98020627233291,15.678273789022683
11151480,296.41660351121993,29631.65971,99.96626153527323,15.600873869011593
11151481,296.11770427231585,29661.65971,100.16847787906168,15.585142330121869
11151483,295.6173857312872,29712.011732,100.50833667478501,15.558809775330928
11151491,297.3047290019087,29543.885207,99.37240253857627,15.647617315889931
11151494,298.08103780063334,29467.172675,98.85624692003603,15.688475673717562
11151527,299.3359607274259,29344.004857,98.03033616706189,15.75452424881189
11151550,299.73006658028464,29305.536926,97.77309717492196,15.77526666212026
11151552,300.61868955812326,29219.169445,97.19678270153129,15.8220362925328
11151560,300.8671309884054,29195.114001,97.0365686178099,15.83511215728447
11151641,301.13882628263934,29168.85236,96.86181194258572,15.849411909612627
11151690,301.3375213809545,29149.676746,96.73430846717767,15.859869546366042
11151694,301.58812788978327,29125.527259,96.57385210350208,15.873059362620154
11151713,302.3071435871162,29056.461722,96.11569669582343,15.910902294058701
11151714,303.10235595256734,28980.457956,95.61277696084674,15.952755576450897
11151723,302.8074790732384,29008.764328,95.79936538153936,15.937235740696735
11151759,302.35680574029016,29052.133006,96.0855930954449,15.913516091594204
11151761,300.2266594294472,29258.881829,97.45597504433411,15.801403127865683
11151768,300.7421362822434,29208.881829,97.1226785513945,15.828533488539108
11152009,299.71909152483136,29308.881829,97.78783753777593,15.774689027622685
11152010,298.70299378850467,29408.881829,98.45526305579257,15.721210199394989
11152015,298.19225877244793,29459.404072,98.7933227819996,15.694329409076204
11152093,299.25175877244794,29355.414935,98.09604814159826,15.75009256697092
11152104,299.1666798777643,29363.788332,98.15193437985029,15.745614730408647
11152141,294.1726021211962,29863.788332,101.51791198996982,15.482768532694536
11152153,294.34065980722966,29846.788332,101.40219279099033,15.491613674064695
11152154,296.47174912998645,29632.883942,99.95179651673192,15.603776269999344
11152177,296.7376358446993,29606.411486,99.7730247520568,15.617770307615785
11152178,298.2948775387321,29452.313147,98.73556458634044,15.699730396775408
11152193,297.8926779078516,29492.197825,99.00276177356379,15.678561995150062
11152206,296.6391715745211,29617.197825,99.84250450739823,15.612587977606438
11152240,296.0228658045527,29679.044988,100.25929891373801,15.580150831818571
11152322,297.5933600361696,29522.886691,99.20546173278791,15.662808422956289
11152368,295.87733463179796,29694.628359,100.3612811233183,15.57249129641042
11152386,294.8872478640297,29794.628359,101.0373577522012,15.520381466527851
11152405,296.6850758008433,29614.619678,99.81836665717387,15.615003989518073
11152434,295.8856871028873,29694.86968,100.35926364249687,15.57293090015196
11152457,295.80177184346866,29703.319091,100.41629874589898,15.56851430755097
11152460,295.45567981515694,29738.217777,100.65204295820217,15.550298937639809
11152506,295.39385460229346,29744.460642,100.69424322332893,15.547044979068119
11152561,295.23858547230554,29760.150642,100.80034286301515,15.538872919595065
11152622,295.2775426015421,29756.236046,100.77378653260506,15.540923294818015
11152630,296.2885563113852,29655.003592,100.08825167325733,15.594134542704523
11152683,296.36673029622654,29647.204819,100.03553634163598,15.598248962959303
11152778,297.15312997470363,29568.979854,99.50754971525012,15.639638419721223
11152780,297.6642109831932,29518.362801,99.1666505808677,15.666537420168083
11152792,297.3296431240338,29551.678054,99.39028528572325,15.64892858547546
11152799,297.7919338267452,29505.939592,99.08240029485319,15.673259675091856
11152919,298.1888826830658,29466.778982,98.81917366221589,15.694151720161358
11152920,298.61199682772974,29425.151518,98.53975001203808,15.716420885670004
11152960,299.6694853164702,29321.625004,97.84654908401663,15.77207817455104
11153000,300.07017086295417,29282.588962,97.58580427300696,15.79316688752391
11153021,300.65963774050357,29225.350038,97.20410181304122,15.824191460026498
11153025,300.8200316736342,29209.814126,97.10062845046943,15.83263324598073
11153061,299.78529130238576,29310.938235,97.77310323552467,15.778173226441368
11153187,299.85757822746695,29303.893415,97.72603910237197,15.781977801445635
11153234,299.99400227029844,29290.607257,97.63730953063784,15.789158014226302
11153267,300.8753276634098,29205.065719,97.06700095951969,15.835543561232043
11153295,301.2995862553889,29164.065395,96.79424309026375,15.85787296080997
11153296,301.4041983861033,29153.973414,96.7271642867208,15.863378862426487
11153495,301.5936938661033,29135.71049,96.60583454684303,15.873352308742255
11153496,301.67926086542343,29127.471348,96.55112275349123,15.877855835022274
11153501,301.8506232877743,29110.985086,96.44169281123717,15.886874909882806
11153536,302.2491699182718,29072.714263,96.18790440635873,15.907851048330087
11153770,302.85518016033325,29014.714263,95.80392267894987,15.939746324228054
11153771,303.2624014880845,28975.869977,95.54718895193638,15.961179025688637
11153844,303.52600576720533,28950.780633,95.38154913554364,15.975052935116082
11153875,301.5603972253332,29140.053275,96.63090227734993,15.87159985396488
11153884,300.78746650729016,29215.159514,97.12891249506872,15.830919289857377
11153893,301.2882934916167,29166.741046,96.80675179240431,15.857278604821943
11153901,302.2404396851847,29075.132028,96.19868227522703,15.907391562378166
11153937,302.1953649642416,29079.481853,96.22742511765837,15.905019208644319
11153938,301.99733475293607,29098.607664,96.35385586368027,15.89459656594397
11153952,301.0033195842514,29194.990295,96.99225355828099,15.842279978118484
11153955,300.84398927303437,29210.498811,97.09517175857445,15.83389417226499
11153959,299.6373766431696,29328.480796,97.87991446383049,15.77038824437733
11154009,300.737676337769,29221.49832,97.16607069604511,15.828298754619482
11154275,300.2255108918338,29271.49832,97.49837125115603,15.801342678517528
11154292,300.2215488919642,29271.885776,97.50094849631728,15.801134152208647
11154293,299.72661900660466,29320.367037,97.82370059148435,15.775085210873954
11154360,299.73688501289064,29319.365826,97.8170098242633,15.775625526994247
11154364,299.94232135840105,29299.344624,97.68326287303157,15.786437966231631
11154375,300.88976577115244,29207.362489,97.06997648838022,15.836303461639602
11154379,300.92986673694884,29203.482083,97.04414653041924,15.838414038786823
11154397,301.1303659122167,29184.096061,96.91515491170205,15.84896662695877
11154402,301.3378091027753,29164.065743,96.78196649081366,15.859884689619776
11154412,301.6075029863816,29138.065743,96.60922044209114,15.87407910454641
11154414,302.3308274816221,29068.561754,96.14818970376747,15.912148814822217
11154527,302.6936426194852,29033.82395,95.9181821552106,15.931244348393989
11154554,303.0915874838698,28995.818128,95.6668522828702,15.952188814940484
11154575,303.1444878580865,28990.773376,95.63351648198758,15.954973045162433
11154683,301.8373758396128,29116.696194,96.464846717564,15.88617767576909
11154834,302.64322070052157,29039.399448,95.95258529427207,15.92859056318531
11154851,303.0460859036682,29000.91054,95.69802049586201,15.949793994929905
11154867,303.35021407287377,28971.922394,95.50651705503687,15.965800740677537
11154910,303.7541759504645,28933.508147,95.25303827170562,15.98706189212976
11154949,303.62978275685316,28945.397499,95.33121960627783,15.980514881939655
11154951,303.0011290141528,29005.632874,95.72780460710818,15.947427842850175
11154962,301.5934192036021,29141.426212,96.62487427262785,15.87333785282118
11154963,299.9285401077745,29303.67466,97.70218815945357,15.785712637251265
11154964,298.8033831587561,29414.350932,98.44048826037546,15.726493850460884
