block,reserve FEI,reserve DAI,price,volume for slippage 5%
12181433,5852949.603015639,4754068.738868156,0.8122517809513853,308049.9791060863
12181439,5879401.776294143,4732743.461096931,0.8049702403702772,309442.1987523241
12181442,5863891.802299884,4745299.21882573,0.809240582673195,308625.88433157187
12181449,5852280.235408587,4754742.744348918,0.8124598537815846,308014.7492320305
12181459,5839433.44200406,4765234.686646571,0.8160440107715604,307338.60221074056
12181473,5873851.687422676,4737395.737507793,0.8065228728283509,309150.0888117198
12181505,5858371.531485293,4749951.495236591,0.8107972445428567,308335.3437623838
12181524,5857142.135624078,4750951.495236591,0.8111381600833182,308270.63871705625
12181552,5855298.020890891,4752452.300593651,0.8116499422638371,308173.58004688844
12181564,5851185.312781582,4755802.777608733,0.8127930536091469,307957.12172534596
12181587,5821185.312781582,4780385.982887317,0.8212049137812225,306378.17435692437
12181588,5844227.104813531,4761594.873191519,0.8147518547439208,307590.9002533434
12181597,5892723.613296963,4722524.115565916,0.8014161914720578,310143.3480682615
12181604,5876662.858812378,4735469.477376898,0.805809281755172,309298.0452006515
12181611,5906515.19015872,4711607.209694053,0.7976966211048452,310869.22053467017
12181614,5826515.19015872,4776493.810472045,0.8197856960091318,306658.6942188805
12181622,5819406.878646766,4782345.77641333,0.8217926459071389,306284.57256035693
12181626,5854144.875756025,4754052.374302705,0.8120831436869334,308112.88819768466
12181633,5852444.875756025,4755437.47195529,0.8125557049934584,308023.41451347433
12181659,5836273.51236645,4768653.66327909,0.8170716559418975,307172.29012455046
12181724,5837345.56236645,4767780.5093415715,0.8167720170756383,307228.71380876005
12181739,5851743.583237667,4756084.650202981,0.8127636801835947,307986.5043809293
12181753,5835386.129669756,4769456.777887771,0.8173335357599876,307125.58577209245
12181791,5813216.763671717,4787841.3095965935,0.8236130707385698,305958.7770353537
12181801,5783110.496607471,4812841.3095965935,0.8322236471912366,304374.23666355107
12181802,5803808.221116395,4795728.910681963,0.8263072672238432,305463.59058507346
12181804,5721067.806302141,4865295.396630195,0.8504173628689988,301108.83191063814
12181805,5758447.821151975,4833807.267112628,0.8394288560464245,303076.2011132622
12181825,5781439.119701105,4814641.896846635,0.8327756804426141,304286.26945795305
12181831,5728282.84362888,4859685.479923014,0.8483668863048656,301488.5707173096
12181835,5714687.570117086,4871281.486727518,0.8524143143362974,300773.0300061628
12181839,5744793.837181332,4845829.149176491,0.8435166320179185,302357.5703779645
12181853,5646953.021018417,4930042.089628969,0.873044643948507,297208.0537378108
12181854,5670518.020624341,4909615.498228295,0.8658142836988517,298448.3168749651
12181857,5702879.762107128,4881838.347074862,0.8560303830202263,300151.56642669067
12181879,5725101.037696481,4862946.71670129,0.8494080165016472,301321.1072471831
12181890,5721617.564513618,4865916.317000056,0.8504441728470707,301137.76655334886
12181909,5664068.989477271,4915721.994011252,0.8678781990727336,298108.8941830145
12181953,5713871.50976741,4873003.623403042,0.852837452692632,300730.0794614423
12182023,5695358.43838099,4889171.420705472,0.8584484143714946,299755.70728321
12182044,5677683.140977741,4904597.141914191,0.8638377697614138,298825.4284725124
12182059,5778598.7609874075,4819197.292394019,0.8339733370881329,304136.77689407486
12182064,5788536.2191135995,4811048.989216377,0.8311339528861227,304659.80100597907
12182087,5788295.958604931,4811249.2870648885,0.8312030555231793,304647.15571604855
12182096,5772073.9351161495,4824811.664984749,0.8358887497319731,303793.3650061134
12182121,5769559.421345458,4826920.762086815,0.8366186063061951,303661.02217607666
12182146,5766049.567621953,4829867.800653152,0.8376389665073756,303476.2930327337
12182154,5798017.58582618,4803317.235412863,0.8284413015847073,305158.820306642
12182181,5819581.361585347,4785572.304235836,0.8223224329889202,306293.75587291364
12182191,5816016.361585347,4788514.507266853,0.8233323652414185,306106.1242939653
12182210,5799510.264919063,4802184.198718573,0.8280327095490694,305237.3823641613
12182240,5816865.889160527,4787898.909156891,0.8231062913241526,306150.8362716073
12182278,5800044.681777457,4801826.48845306,0.8278947408007749,305265.50956723467
12182279,5818668.523986893,4786503.218322023,0.8226114270971324,306245.7117887838
12182298,5811516.6758131245,4792411.37487858,0.8246403894570336,305869.29872700665
12182395,5807082.1253443025,4796082.089028083,0.825902232051475,305635.9013339104
12182412,5825694.968327884,4780804.6379694315,0.8206410847050646,306615.5246488359
12182414,5826052.7346275365,4780511.938959628,0.820540451092441,306634.3544540815
12182429,5809010.003776047,4794579.419072938,0.8253694546844134,305737.36861979123
12182483,5810221.582414346,4795579.419072938,0.8253694546844134,305801.1359165441
12182486,5792965.966925376,4809907.083691856,0.8303012845498763,304892.9456276512
12182497,5791757.986520779,4808904.096010208,0.8303012845498763,304829.3677116204
12182539,5833484.069290251,4774609.144527493,0.818483274800202,307025.4773310656
12182555,5815470.4670284,4789443.148191524,0.8235693355070621,306077.39300149493
12182566,5820797.753975829,4785240.060600591,0.8220935106931155,306357.7765250439
12182571,5815797.753975829,4789366.441176886,0.8235097993053062,306094.6186303068
12182578,5816575.1662137,4788728.240254671,0.8232900123204107,306135.53506387863
12182616,5847746.6200424265,4763278.063288612,0.8145493251987128,307776.1378969699
12182622,5830271.4462933345,4777598.079308763,0.8194469371312341,306856.3919101758
12182629,5856320.201627328,4756410.9202349465,0.8121842311342977,308227.379033017
12182658,5880607.4414503155,4736825.365405416,0.8054993319256808,309505.65481317416
12182691,5864560.70856907,4749825.365405416,0.8099200607583709,308661.08992468845
12182710,5893854.493190893,4726288.135430426,0.8019010548853313,310202.8680626787
12182728,5893620.829335779,4726476.081990864,0.8019647376133537,310190.56996504124
12182751,5891153.503989494,4728461.575114085,0.8026376450574522,310060.7107362887
12182765,5924549.423994622,4701887.359645516,0.7936278395455215,311818.3907365585
12182784,5891387.428605532,4728433.423416566,0.8026009969158941,310073.0225581853
12182785,5918172.972890251,4707096.531607065,0.7953631218906848,311482.78804685455
12182865,5883663.741872605,4734787.961635695,0.8047346295369261,309666.5127301365
12182921,5859500.423410741,4754371.959999795,0.8113954461039762,308394.75912688114
12182933,5835098.4574657455,4774314.23155871,0.8182062850113849,307110.4451297764
12182938,5800555.236343065,4802831.577708281,0.8279951456399206,305292.38086016197
12183026,5790336.616645821,4811332.981095257,0.8309245730660693,304754.5587708326
12183038,5762435.771488287,4834698.827486171,0.8390026404125099,303286.09323622566
12183063,5728309.378797212,4863588.205078141,0.8490442613103696,301489.96730511636
12183106,5718248.359731504,4872171.234399618,0.8520391084636951,300960.43998586945
12183139,5749611.880756249,4845673.35663476,0.8427826881416224,302611.15161874983
12183145,5803285.841280032,4800989.4614776205,0.8272881248287204,305436.0969094755
12183147,5833833.774032975,4775924.8770234445,0.8186597462343893,307043.88284384087
12183169,5832214.303008847,4777255.031366934,0.8191151393223569,306958.6475267811
12183220,5829631.613754489,4779377.856946335,0.819842174189845,306822.7165133944
12183230,5824511.496209289,4783591.877343964,0.8212863654672539,306553.23664259445
12183232,5818103.889846789,4788876.0051534055,0.8230990879194344,306215.99420246296
12183246,5816565.36111763,4790146.513234272,0.8235352335684686,306135.01900619175
12183293,5816109.2010983545,4790523.337017122,0.8236646134691635,306111.01058412436
12183360,5816013.004516733,4790602.8104682155,0.8236919014362277,306105.94760614354
12183399,5836920.053164733,4773494.820974298,0.8178105537673325,307206.31858761795
12183432,5827884.411712156,4780917.990127498,0.8203522328822112,306730.7585111661
12183439,5798860.721127397,4804918.810874858,0.8285970368918776,305203.1958488105
12183454,5830279.403189543,4779102.937106649,0.8197039295393234,306856.81069418695
12183467,5829553.970378306,4779699.440740875,0.8199082579950279,306818.63001991063
12183526,5829053.970378306,4780110.663703483,0.8200491345584939,306792.3142304374
12183543,5828700.970378306,4780401.029677341,0.8201486152697715,306773.7352830684
12183567,5805615.610990062,4799466.93952021,0.8266938876274882,305558.7163678985
12183593,5830530.192445302,4779019.483755334,0.819654358354507,306870.0101287002
12183688,5925425.533957461,4702709.708587045,0.7936492799777384,311864.5017872341
12183693,5924375.533957461,4703545.695987834,0.7939310513028675,311809.2386293402
12183697,5900064.227357186,4722985.047386268,0.800497226027967,310529.6961766938
12183699,5985061.578177325,4656109.553988053,0.7779551627280019,315003.24095670134
12183701,5949061.578177325,4684370.198912452,0.7874132982747928,313108.5041145962
12183709,5936962.920850634,4693944.980827289,0.790630671507504,312471.73267634865
12183712,5916046.197772546,4710590.7905715,0.7962396900053091,311370.85251434427
12183719,5886046.197772546,4734671.973051601,0.8043891967486326,309791.9051459227
12183748,5859904.608513366,4755857.349118072,0.8115929638528045,308416.0320270201
12183761,5859894.608513366,4755865.489482654,0.8115957380143395,308415.5057112295
12183764,5862403.0484501785,4753836.623727655,0.8109023866901149,308547.5288657984
12183773,5860612.119994675,4755293.706930885,0.8113988111766055,308453.2694734037
12183782,5840028.099587918,4772318.800953715,0.8171739449833225,307369.89997831173
12183792,5840018.099587918,4772326.997296185,0.8171767477283896,307369.37366252206
12183812,5838792.558210812,4773331.705545525,0.8175203448242084,307304.8714847807
12183850,5838737.558210812,4773376.804886063,0.8175357698983114,307301.9767479375
12183870,5920550.107053619,4707611.514353326,0.7951307613704302,311607.90037124325
12183878,5903067.249953395,4721595.795125152,0.7998546510142552,310687.7499975469
12183882,5889891.803032869,4732189.593082183,0.8034425336379605,309994.3054227829
12183907,5889524.092223906,4732485.935057479,0.8035430131453074,309974.95222231094
12183932,5889485.630188856,4732516.934156146,0.8035535242496873,309972.92790467665
12183939,5859485.630188856,4756819.872188714,0.8118152637291131,308393.98053625505
12183972,5977699.727754565,4663026.358354022,0.780070356612847,314615.7751449775
12183979,5941809.213679742,4691277.445862484,0.7895368695214622,312726.80071998574
12183986,5901809.213679742,4723168.6402835855,0.8002916511323006,310621.53756209183
12183998,5866809.213679742,4751430.736655407,0.8098832881042751,308779.432298935
12184001,5830738.977829947,4780912.579478245,0.8199496835060827,306880.99883315526
12184004,5817408.977829947,4791900.517392539,0.8237173173923985,306179.4198857872
12184015,5746420.344265049,4851411.100718035,0.8442492560711754,302443.1760139493
12184044,5790316.825095451,4814741.980511057,0.83151615463316,304753.5171102872
12184096,5823471.7787021315,4787411.828706626,0.8220889549452902,306498.5146685336
12184107,5849308.741822971,4766328.527081996,0.8148532993313228,307858.354832788
12184139,5937429.467889867,4695797.8468613075,0.7908806112572098,312496.28778367676
12184141,5998482.367159035,4648145.673006625,0.7748869444802672,315709.59827152826
12184146,5966582.8464330165,4673071.125714994,0.7832072806143439,314030.67612805404
12184151,5957241.472713149,4680420.879250267,0.7856691558817456,313539.02487963904
12184152,5956972.260717834,4680633.036842949,0.7857402774406939,313524.8558272552
12184155,5932339.156708142,4700127.110553716,0.792289008837084,312228.37666884996
12184171,5932072.501724082,4700339.023602671,0.7923603466135278,312214.34219600447
12184206,5931006.04585669,4701186.7360234745,0.7926457500928786,312158.2129398268
12184207,5927676.046112804,4703835.6757892715,0.793537912530478,311982.94979541004
12184210,5887676.046112804,4735888.999428491,0.8043732301737708,309877.68663751613
12184283,5885215.185354464,4737875.236349566,0.8050470691606846,309748.1676502349
12184292,5884554.399104532,4738408.860992456,0.8052281514660672,309713.3894265536
12184302,5882557.900346484,4740021.88268256,0.8057756443677965,309608.31054455135
12184317,5872322.960761539,4748308.180520209,0.8085911167093636,309069.62951376475
12184326,5890189.602837308,4733948.272070417,0.8037004903526486,310009.97909670044
12184386,6002699.65453343,4645479.948513888,0.773898448343234,315931.5607649172
12184389,5952777.987499277,4684741.959205743,0.7869841558081981,313304.1046052249
12184397,5925980.982485654,4705989.883985624,0.7941284148387016,311893.7359202979
12184433,5899426.266643835,4727236.399360354,0.8013044295661083,310496.1192970434
12184441,5890050.957346278,4734783.4752129465,0.8038612075685964,310002.6819655942
12184450,5876279.855859491,4745912.860386052,0.8076390125725035,309277.88715049904
12184528,5878759.630574447,4743916.945616265,0.8069588218820761,309408.4016091814
12184529,5891090.490172129,4753867.441550004,0.8069588218820762,310057.3942195857
12184537,5790469.542741509,4837117.007800962,0.8353583370219783,304761.5548811322
12184538,5765281.829708261,4858313.286886407,0.8426844394408817,303435.8857741188
12184541,5765107.978402481,4858460.233935587,0.8427353402809764,303426.73570539337
12184543,5766126.862293479,4857604.311237225,0.842437987794308,303480.36117334105
12184544,5799680.288323597,4829584.987499684,0.8327329693022923,305246.3309643995
12184564,5799172.273400372,4830009.338386727,0.8328790921664805,305219.5933368616
12184571,5823646.561989162,4809771.521072275,0.8259037477421052,306507.7137889033
12184573,5816393.661572257,4815787.235481541,0.8279678982697609,306125.9821880134
12184578,5834798.713427304,4800641.9408551855,0.8227605058264872,307094.669127753
12184612,5852820.363219088,4785904.304500931,0.8177090714379373,308043.17701153085
12184621,5851958.046515977,4786611.654645698,0.8179504392543375,307997.79192189313
12184636,5875532.815664665,4767463.418605864,0.8114095467044973,309238.5692455089
12184647,5910586.302527966,4740662.8252723655,0.802063041232437,311083.4896067353
12184657,5910321.755642503,4740875.656543036,0.8021349517929354,311069.56608644687
12184679,5909103.172386901,4741856.268173736,0.8024663184647575,311005.43012562674
12184756,5840834.061123984,4797745.096791942,0.8214143813338681,307412.3190065259
12184774,5840227.244125068,4798245.096791942,0.8215853418407134,307380.3812697409
12184777,5839182.935233675,4799105.8212900115,0.821879683257082,307325.4176438777
12184824,5827547.326792756,4808716.81862521,0.8251699298119182,306713.01719961874
12184842,5847906.8879791135,4792025.261189031,0.8194428114167585,307784.5730515318
12184934,5872422.361119584,4772079.863874382,0.8126254500135409,309074.8611115571
12184946,5817517.317401709,4817489.162749765,0.8281005280963069,306185.12196851056
12184959,5817265.3920611935,4817698.419060798,0.8281723618172034,306171.8627400622
12184974,5827533.200801194,4809235.307258678,0.825260902262639,306712.27372637857
12185017,5824997.112337714,4811335.453573539,0.8259807448458343,306578.7953861952
12185045,5822843.393945184,4813120.3963037105,0.8265927950781877,306465.4417865891
12185128,5805995.449726333,4827129.223942034,0.8314042382119955,305578.70788033307
12185150,5847404.876962329,4793046.886807512,0.8196878765298451,307758.1514190696
12185222,5848404.876962329,4793866.574684042,0.8196878765298451,307810.78299801704
12185243,5843455.33358774,4797939.310030858,0.8210791451511001,307550.28071514424
12185246,5843200.582864131,4798149.119083758,0.8211508489294193,307536.8727823226
12185260,5826890.549007938,4811620.025360958,0.8257611816958127,306678.4499477856
12185262,5825640.160058344,4812655.877189013,0.8261162284250688,306612.64000307117
12185269,5944059.158274077,4910483.733368869,0.8261162284250687,312845.21885653026
12185281,5942664.745687592,4911639.417586137,0.8265045443040282,312771.8287203992
12185294,5961793.428917559,4927449.361202257,0.8265045443040282,313778.6015219763
12185305,5940762.770420121,4944945.316985012,0.832375489155463,312671.7247589547
12185365,5963869.287926484,4925843.790317045,0.8259476444745589,313887.85725928843
12185399,5963843.927177661,4925864.800086178,0.8259546796049879,313886.522483035
12185431,5960423.2715970045,4928700.234301522,0.8269044008649662,313706.487978789
12185454,5957892.058782155,4930800.4953428265,0.8276082290001617,313573.26625169255
12185461,5950555.080348622,4936898.419739698,0.8296534278026484,313187.1094920328
12185463,5968549.535253365,4922058.786397368,0.8246658182737905,314134.18606596626
12185523,5992009.927106596,4902845.140016682,0.8182304768617354,315368.9435319267
12185532,6031160.693963937,4871113.747181534,0.807657761806381,317429.5102086291
12185570,6005005.629590745,4892393.936490062,0.8147192922487717,316052.927873197
12185631,5865485.865708472,4778724.49320518,0.8147192922487717,308709.7824057089
12185682,5865226.699875823,4778936.285315197,0.8147914019105817,308696.14209872764
12185690,5906282.846342842,4816609.9014508305,0.8155061358826161,310856.99191278126
12185713,5897201.026231549,4824049.907329381,0.8180236498419088,310379.0013806075
12185733,5872573.5876152655,4844341.0923829265,0.8249093894028353,309082.82040080335
12185753,5867523.5876152655,4848523.015941562,0.8263320877270038,308817.0309271198
12185772,5856138.962229419,4857977.14821289,0.8295529152476719,308217.8401173372
12185826,5853822.373531072,4859905.426461386,0.8302106070789183,308095.9143963717
12185917,5851372.350350229,4861946.436392682,0.8309070326214455,307966.96580790635
12185931,5833327.782036582,4877157.25790293,0.836084897015709,307017.25168613624
12185952,5885508.153425302,4834045.406968365,0.8213471599992608,309763.5870223846
12186019,5884354.866378124,4834995.6925192075,0.8216696311341252,309702.88770411164
12186032,5882733.651980481,4836332.171705182,0.8221232606845938,309617.56063055154
12186079,5882033.651980481,4836909.458334133,0.8223192427172777,309580.7185252886
12186097,5881002.724145481,4837759.910095158,0.8226080036033467,309526.4591655517
12186122,5882033.644145481,4838607.953138232,0.8226080036033466,309580.7181129204
12186147,5857580.565450858,4858868.0049431715,0.8295008409447603,308293.71397109795
12186185,5558721.6449592775,5120886.072460366,0.9212344851093693,292564.29710312
12186186,5691283.359980475,5002237.522690018,0.8789296203145258,299541.22947265673
12186188,5610425.9518841095,5074546.652031313,0.9044850953477362,295285.576414953
12186190,5658488.24434862,5031572.477995763,0.8892079051363259,297815.1707551908
12186193,5758488.24434862,4944453.447709019,0.8586374127899811,303078.32864992786
12186200,5794674.267175716,4913668.855046626,0.8479629101639762,304982.8561671432
12186204,5824674.267175716,4888436.524512295,0.8392635021773694,306561.8035355639
12186217,5874674.267175716,4846954.261495941,0.8250592358078336,309193.3824829329
12186261,5898192.670912832,4827685.306546197,0.8185024762507532,310431.1932059387
12186280,5898041.060202284,4827809.776889098,0.8185446197493104,310423.21369485743
12186290,5807777.951602103,4903068.227702579,0.8442244639105124,305672.52376853116
12186295,5758333.72881953,4945295.351525894,0.8588066590818607,303070.19625366013
12186314,5788333.72881953,4919741.178119602,0.8499408307480106,304649.1436220808
12186325,5788251.303145908,4919811.446868987,0.8499650739412566,304644.8054287322
12186333,5818251.303145908,4894519.683250077,0.8412355239113903,306223.75279715285
12186344,5859179.30051566,4860431.956072016,0.8295414266711815,308377.85792187694
12186416,5858179.30051566,4861264.135641362,0.8298250849395228,308325.2263429286
12186433,5910301.398076548,4818520.828271077,0.8152749756280143,311068.49463560805
12186442,5880301.398076548,4843177.829132542,0.8236274811894421,309489.54726718646
12186478,5923049.825348017,4808327.271397556,0.8117992272866008,311739.46449200064
12186494,6004992.28411198,4742908.332644195,0.7898275481873626,316052.22547957767
12186495,6002919.869912731,4744550.6745926635,0.7903738143120738,315943.1510480391
12186506,5922919.869912731,4808827.447003309,0.811901486533898,311732.6247322494
12186524,5890934.057697603,4835016.347003309,0.8207554692766352,310049.1609314531
12186626,5956989.218856819,4781561.45026383,0.8026808971095367,313525.7483608853
12186629,6010496.360534831,4739121.202375572,0.7884741821811655,316341.91371235903
12186632,6043567.341820759,4713265.650050725,0.7798813818844201,318082.4916747762
12186634,6081554.636518378,4683912.888402077,0.7701834758297206,320081.8229746511
12186636,6067738.922992832,4694609.841323307,0.7737000389937266,319354.680157518
12186639,5987738.922992832,4757521.549532765,0.7945439189514342,315144.15384172834
12186645,5937342.602005965,4798025.028669638,0.808109848174939,312491.7158950502
12186646,5976725.900536567,4766502.938921485,0.7975107137661386,314564.52108087204
12186671,5926725.900536567,4806835.877845779,0.8110440669123233,311932.94213350303
12186673,5971999.463603512,4770503.88293097,0.7988118404907628,314315.76124229
12186677,5921999.463603512,4810902.894174668,0.8123781374419871,311684.18229492195
12186678,5972325.549674482,4770484.187637315,0.7987649279931378,314332.92366707884
12186695,6007521.072099661,4742619.2955621,0.7894469679994861,316185.3195841918
12186717,6006221.072099661,4743648.887526974,0.7897892586009466,316116.8985315608
12186727,6093127.811501007,4676189.957872198,0.767453121374824,320690.93744742125
12186754,6078656.96491474,4687355.589361393,0.7711169780456822,319929.3139428813
12186756,6028656.96491474,4726348.18751908,0.7839802820139264,317297.7349955132
12186771,6018656.96491474,4734224.645547583,0.7865915391332903,316771.41920603905
12186823,6079274.188397033,4687159.292556327,0.7710063976884426,319961.79938931763
12186832,6109683.387990068,4664128.9218983855,0.7633994473538124,321562.2835784238
12186849,6082762.127635988,4684833.669602526,0.770181961960634,320145.37513873633
12186858,6063276.405810474,4700076.659927887,0.7751711031058678,319119.8108321298
12186875,6062212.325009201,4700904.131814422,0.7754436631031869,319063.8065794315
12186878,6085281.088279399,4683136.697184858,0.7695842853019309,320277.9520147061
12186889,6154569.779110477,4630570.365362799,0.7523792127728638,323924.7252163412
12186891,6144662.566705328,4638058.829688772,0.7548109891045858,323403.2929844912
12186897,6129349.2227227045,4649681.255070984,0.7585929739218807,322597.3275117213
12186910,6122784.884013783,4654681.255070984,0.7602228958303063,322251.8360007256
12186931,6109797.62210072,4664605.227799153,0.7634631318926289,321568.29590003844
12186935,6116421.360455179,4659568.8623420615,0.7618129274853132,321916.91370816715
12186937,6113102.844204083,4662105.934519231,0.7626415019239269,321742.25495810993
12186957,6142104.260739634,4640158.413455366,0.7554672171742973,323268.64530208614
12186963,6230678.872257535,4574389.544135603,0.7341719318104071,327930.4669609228
12186964,6189090.669214875,4605220.095923776,0.7440867070877759,325741.6141692037
12186965,6169500.635787075,4619887.065683762,0.748826742781327,324710.5597782675
12186969,6089500.635787075,4680762.841326114,0.7686611959309073,320500.0334624769
12186971,6150791.893712543,4634258.630337438,0.7534409731980471,323725.88914276566
12186976,6116713.469549562,4660155.53624413,0.7618724596866405,321932.28787103016
12186977,6148497.291426428,4636137.392625014,0.7540277197632868,323605.1206013914
12186979,6121140.883614436,4656919.416219407,0.7607927189987449,322165.30966391787
12187015,6151890.769813255,4633711.545806906,0.7532174609705506,323783.72472701315
12187033,6149710.315380199,4635359.428123062,0.7537524843292535,323668.96396737825
12187045,6136511.5502994815,4645359.428123062,0.7570032892541941,322974.29212102573
12187053,6133777.35277631,4647436.37812574,0.7576793402881158,322830.38698822726
12187061,6098200.3362428015,4674631.194634954,0.7665591382514451,320957.91243383195
12187075,6072853.648467865,4694200.733614698,0.7729810407663964,319623.87623515073
12187076,6052853.648467865,4709758.108645362,0.7781053998947297,318571.24465620425
12187083,6034326.920746838,4724261.625632297,0.7828978588133239,317596.15372351836
12187091,6021619.000189231,4734261.625632297,0.7862107558587685,316927.31579943374
12187096,6019019.96976919,4736312.044901051,0.7868909006265804,316790.52472469397
12187098,6006376.467227434,4746312.044901051,0.7902122137695385,316125.0772224963
12187100,6002749.498744237,4749294.847668724,0.7911865801933375,315934.1841444336
12187105,5990174.570805147,4759294.847668724,0.7945168861796662,315272.3458318496
12187116,5977652.296958242,4769294.847668724,0.7978541759773488,314613.2787872758
12187124,5997652.996958242,4753437.9751141975,0.7925496819380751,315665.9472083291
12187125,5985099.6736460095,4763437.9751141975,0.7958828147990393,315005.24598136917
12187130,5972598.868339331,4773437.9751141975,0.7992229313135577,314347.3088599639
12187135,5984657.2219995335,4763896.581115306,0.7960182854923211,314981.9590526074
12187136,6071849.951623588,4695688.562118755,0.7733538541846126,319571.05008545145
12187145,6099425.755306373,4674522.5245313905,0.7663873144885243,321022.40817402024
12187152,6049425.755306373,4713274.866315954,0.7791276489643024,318390.8292266512
12187157,6058622.549950951,4706280.932956038,0.776790581382915,318874.8710500505
12187162,5993337.950212602,4757986.969856073,0.7938793055524749,315438.8394848732
12187165,5903992.845858686,4830389.894183278,0.8181564612788312,310736.4655715097
12187202,5938878.488194251,4802100.263158318,0.8085870543915477,312572.5520102242
12187236,5949067.327104231,4793900.441154186,0.8058238674343033,313108.8066896964
12187255,5973849.542178914,4774072.600720464,0.7991618414579553,314413.13379889075
12187288,5960886.224028706,4784486.160348141,0.802646784476707,313730.85389624815
12187303,5959619.026081898,4785506.550144138,0.8029886691079865,313664.1592674684
12187321,5928112.308838983,4811165.077236953,0.8115846709016241,312005.9109915253
12187415,5868637.042528579,4860070.187773165,0.8281429150505345,308875.6338172937
12187426,5911775.555120517,4824711.6386549445,0.8161188789510107,311146.08184844814
12187429,5953503.124653878,4790996.40641762,0.8047356835302168,313342.2697186256
12187446,5912179.628926572,4824867.396714518,0.8160894457786512,311167.3488908727
12187454,5908464.957723808,4827909.9342065435,0.8171174693852226,310971.8398802001
12187495,5905905.49478116,4830008.518190666,0.8178269229771411,310837.1313042715
12187540,5938626.561433077,4803475.193603389,0.8088528793506492,312559.29270700365
12187544,5977035.255078418,4772699.85770626,0.7985062249132815,314580.80289886426
12187558,5974413.927973311,4774800.223200082,0.7992081366916316,314442.8383143842
12187593,6107946.385602043,4670719.458502457,0.7646955561876755,321470.862400108
12187600,6080476.23200333,4691884.158502457,0.7716310334061819,320025.06484228
12187605,5962005.004295666,4785623.302659675,0.8026868979834133,313789.73706819303
12187634,5992223.2948365845,4761561.833400565,0.794623564429506,315380.1734124515
12187649,5965862.296333077,4782664.770370808,0.8016720019351565,313992.7524385834
12187757,6098190.968670574,4679187.179941293,0.7673074201809347,320957.4194037132
12187763,6228789.667289435,4581367.085331834,0.7355148158864537,327831.0351204965
12187767,6188485.50551831,4611294.24138469,0.7451409940724222,325709.76344833244
12187770,6107479.869177505,4672640.291960702,0.7650684721110619,321446.3089040788
12187773,6080065.257694196,4693772.313570836,0.771993739315703,320003.43461548444
12187774,6032634.653749545,4730940.253471331,0.7842245594188014,317507.0870394502
12187782,6008117.82954768,4750303.495625641,0.7906475256300469,316216.72787093
12187792,5967678.0008422,4782989.639731674,0.801482526211479,314088.31583379954
12187803,6111797.1764136385,4670999.315793036,0.7642595428099508,321673.5356007181
12187809,6071896.125828198,4701786.831240828,0.774352316608432,319573.48030674644
12187810,6044715.294559237,4722992.631240828,0.7813424456056561,318142.91023995914
12187814,6193396.193442648,4610319.203546439,0.7443927466529082,325968.2207075078
12187815,6158820.6358757,4636279.370030269,0.7527868798489621,324148.45451977383
12187816,6156169.415927196,4638282.041150539,0.753436386781431,324008.91662774794
12187817,6100700.003893243,4680581.89287497,0.7672204648463282,321089.47388911713
12187818,6056104.746348229,4715151.941321203,0.7785783335673631,318742.3550709598
12187822,6179611.739311465,4811311.810086435,0.7785783335673631,325242.72312165704
12187836,6179611.739311465,4911311.810086435,0.7947605799961884,325242.7231216561
12187841,6192234.195163296,4901330.402072859,0.791528590101009,325907.0629033316
12187844,6179670.759205932,4911324.921447163,0.7947551112056742,325245.8294318905
12187888,6226216.904388829,4977784.035405338,0.7994877325742575,327695.6265467806
12187895,6261457.787114773,4949851.5318317,0.7905270146542903,329550.40984814614
12187900,6237645.255967074,4968804.703808728,0.7965834060626412,328297.11873510946
12187925,6250165.223965959,4978777.902561073,0.7965834060626411,328956.06441926025
12187939,6250165.223965959,5078778.033795842,0.8125830040974775,328956.0644192612
12188029,6269965.940082886,5062787.0854244,0.8074664414137905,329998.2073727837
12188048,6266037.974160792,5065970.324036533,0.8084806292153083,329791.47232425306
12188065,6275882.184999314,5058047.756174324,0.805950081131881,330309.58868417423
12188120,6306834.368766907,5082993.671193024,0.805950081131881,331938.6509877322
12188184,6256834.368766907,5123735.4284165595,0.8189021998078466,329307.07204036415
12188185,6285462.476587466,5100468.278136676,0.8114706431126206,330813.8145572357
12188200,6187136.873198435,5182156.358533219,0.8375693741286684,325638.7827999182
12188201,6232677.372262748,5144404.500623968,0.8253923945298509,328035.6511717234
12188225,6232292.260400612,5144723.345201786,0.8254945580602606,328015.38212634716
12188285,6272292.260400612,5177743.127524196,0.8254945580602606,330120.645284242
12188346,6261163.2294049,5187167.439066768,0.8284670514107948,329534.9068107847
12188365,6264243.597688981,5184624.358779775,0.82765369480403,329697.0314573152
12188382,6269190.611057072,5180545.439679168,0.8263499646257616,329957.40058195125
12188488,6205998.407951949,5233454.757966127,0.8432897358240263,326631.49515536614
12188499,6204801.114502037,5234687.754077881,0.8436511755136229,326568.47971063294
12188507,6268528.9330154555,5181628.321296656,0.8266099393760077,329922.57542186603
12188516,6144470.485886468,5286563.09305619,0.8603773270941985,323393.18346770946
12188517,6175553.287387255,5260034.182394481,0.8517510800428847,325029.1203888031
12188542,6195930.9652072145,5242786.2861442715,0.8461660266366338,326101.6297477484
12188550,6183529.064202918,5253333.040970734,0.84956874730044,325448.89811594225
12188565,6141784.66198325,5289146.26642849,0.8611741631333207,323251.8243149072
