block,reserve LINK,reserve WBTC,price,volume for slippage 5%
12218503,59.254530807179194,0.0317364,0.0005355944864920754,3.1186595161673196
12220151,57.949907217754095,0.03245303,0.0005600186705744609,3.049995116723892
12230719,58.949907217754095,0.03190414,0.000541207637225786,3.102626695671269
12234520,57.28390721775409,0.03283481,0.000573194315729627,3.0149424851449496
12240533,55.54537414408267,0.03386561,0.0006096927155833687,2.923440744425406
12242050,50.50515011194605,0.03725544,0.0007376562571821348,2.6581657953655835
12242678,53.50515011194605,0.03517247,0.0006573660652555962,2.816060532207686
12254733,51.27349761141735,0.03670794,0.0007159242437135017,2.6986051374430247
12255303,51.848723284229344,0.0363019,0.0007001503161610505,2.7288801728541756
12259450,52.848723284229344,0.03561702,0.0006739428653450276,2.7815117518015455
12304163,53.51524846527851,0.03517473,0.0006572842509144266,2.816592024488344
12305176,55.05659397527851,0.03419287,0.0006210494970929961,2.8977154723830765
12305638,52.296738207571444,0.03600276,0.0006884322279737817,2.7524599056616523
12305662,55.296738207571444,0.03405506,0.000615860195445254,2.910354642503769
12309425,53.15038733831718,0.03543443,0.0006666824415492945,2.7973888072798516
12316770,54.13578821831718,0.03479134,0.0006426680232251266,2.849252011490371
12321087,53.49374423429823,0.03521017,0.0006582109834335456,2.8154602228578014
12337472,53.41621263718856,0.03526143,0.0006601259853352252,2.8113796124836057
12338565,52.662859346731764,0.03576737,0.0006791763767422497,2.771729439301673
12341564,52.56285934673176,0.03583563,0.0006817671345390417,2.7664662814069345
12344683,53.64474145659711,0.03511504,0.0006545849424665581,2.823407445084051
12347312,53.559218730437166,0.03517128,0.0006566802286085722,2.8189062489703787
12347978,53.55006529123833,0.03517731,0.0006569050814165037,2.8184244890125427
12350513,50.99140192674075,0.03694776,0.0007245880404128284,2.6837579961442515
12352457,51.06524409640559,0.0368945,0.0007224972807404429,2.68764442612661
12353510,51.11719014018295,0.03685712,0.0007210318074785338,2.6903784284306838
12353861,52.11719014018295,0.03615201,0.0006936676728495841,2.7430100073780537
12365856,51.86263113898644,0.03632999,0.0007005041819540435,2.729612165209815
12366925,50.86263113898644,0.03704642,0.0007283622410088759,2.676980586262445
12368680,47.61289263918362,0.03958257,0.0008313414246843098,2.505941717851769
12371060,47.46289263918362,0.03970805,0.0008366125154204885,2.498046981009665
12373116,45.68812647274613,0.04125516,0.000902973336510297,2.4046382354076954
12375131,46.146771244628,0.04084635,0.0008851399328345202,2.4287774339277917
12375138,47.146771244628,0.03998253,0.0008480438626972933,2.4814090128751545
12384034,46.05626816572185,0.04093207,0.0008887404826790629,2.424014113985365
12385098,47.05626816572185,0.04006478,0.000851422808517255,2.4766456929327276
12393117,47.98626816572185,0.03929059,0.0008187881971631739,2.5255930613537885
12434708,45.98626816572185,0.04100453,0.0008916690054568237,2.4203299034590486
12447152,18.24477543370492,0.01626831,0.0008916695115877586,0.9602513386160467
12456319,4.753312799579333,0.00423839,0.0008916707523172252,0.2501743578725968
12476583,5.0109553695793325,0.00402109,0.00080245975137024,0.2637344931357539
12477655,5.210955369579333,0.00386721,0.0007421307084255819,0.2742608089252281
12483966,5.211455369579333,0.00386685,0.0007419904279660233,0.27428712471470185
12521735,5.130838007037619,0.00392779,0.0007655260202353921,0.2700441056335592
12545477,5.034608648258203,0.00400309,0.0007951144328536693,0.2649794025399057
12553668,4.909608648258203,0.00410532,0.0008361807007685748,0.25840045517148447
12570810,4.985828158258204,0.00404275,0.0008108482425941316,0.2624120083293793
12581845,5.084842446679952,0.00396426,0.0007796229758482262,0.2676232866673667
12599946,5.168720324455875,0.00390012,0.0007545620105515336,0.2720379118134675
12610842,5.968720324455875,0.00337874,0.0005660744374562424,0.31414317497136146
12612821,5.7454241759622535,0.00351045,0.0006109992739416953,0.3023907461032769
12616711,5.914046985962253,0.00341066,0.0005767049210288044,0.3112656308401194
12626144,5.913046985962253,0.00341124,0.0005769005401273462,0.31121299926117096
12646942,5.893046985962253,0.00342286,0.0005808302577857512,0.3101603676822231
12688467,5.916046985962253,0.0034096,0.0005763307844055982,0.31137089399801354
12713076,6.364371565962253,0.00317009,0.0004980994536764923,0.33496692452432875
12718060,6.298663685609234,0.00320326,0.0005085618410328201,0.33150861503206475
12737967,5.329783640638786,0.00378732,0.0007105954491514933,0.2805149284546733
12741227,6.229783640638787,0.00324159,0.0005203374927588361,0.3278833495073048
12744945,6.111771818156718,0.00330437,0.0005406566374391547,0.3216722009556179
12781504,6.059283704221909,0.00333308,0.0005500782209087883,0.31890966864325776
12863052,6.635035226064392,0.00304465,0.00045887473031638306,0.34921238031917845
12914351,6.610745642490827,0.00305588,0.000462259503732561,0.3479339811837274
12931948,6.132650723905725,0.00329483,0.0005372603378758229,0.32277109073188104
12970847,5.890968623932532,0.00343041,0.0005823168003414047,0.3100509802069755
12991078,6.068714015648156,0.00333023,0.000548753820234899,0.3194060008235873
13025123,5.865678437992066,0.00344585,0.0005874597519156847,0.3087199177890554
13039441,5.812084854153833,0.00347772,0.0005983601559971225,0.30589920285020167
13049806,5.829772646611066,0.0034672,0.0005947401743043162,0.306830139295319
13331865,5.841168897194161,0.00346046,0.0005924259443451894,0.30742994195758744
13401927,5.841242240090225,0.00346042,0.0005924116579603707,0.3074338021100118
13414687,6.4214807139618575,0.0031486,0.0004903230485694957,0.33797266915588686
13424370,7.049061135004009,0.00286905,0.0004070116495022239,0.3710032176317899
13474404,6.5006678286108315,0.00311181,0.0004786908179347755,0.3421404120321494
13562318,6.351822437598308,0.00318495,0.000501423021705919,0.33430644408412213
13736451,6.3818224375983075,0.00317003,0.0004967280163302362,0.3358853914525426
13784459,7.199792437598307,0.00281085,0.0003904070880323375,0.37893644408412097
13847675,7.897202663801226,0.0025633,0.00032458328716186013,0.41564224546322137
13885110,7.837756735670868,0.0025828,0.00032953306502168787,0.4125135124037298
13926950,6.981895216050816,0.00290036,0.0004154115623695276,0.36746816926583126
14203044,0.5248560772854085,0.00021804,0.0004154281705714789,0.027624004067653085
14398139,0.06805941028900449,0.00168587,0.02477056431786869,0.0035820742257370725
14398143,0.5750325724935308,0.00020007,0.0003479281167194243,0.03026487223650165
15246065,0.6058405399158092,0.00018993,0.0003134983341101499,0.03188634420609526
15273768,0.7134983913128058,0.00016135,0.00022613926249101006,0.037552546911200246
15314981,0.7124983913128058,0.00016158,0.0002267794593925786,0.03749991533225283
15457547,0.5453059062799844,0.00021127,0.0003874339110706872,0.028700310856841327
15481219,0.5553059062799844,0.00020748,0.000373631898479014,0.029226626646315035
15944795,0.5543059062799844,0.00020786,0.0003749914941281687,0.02917399506736751
16754681,0.6100532274825721,0.00018892,0.0003096778961068558,0.0321080646043459
