block,reserve FEI,reserve USDC,price,volume for slippage 5%
12245566,2425168.655442381,1942418.534178,0.8009416292837904,127640.45554959914
12246539,2426187.539333379,1941605.256511,0.800270063642515,127694.08101754636
12247159,2426094.768339965,1941679.724603,0.8003313596573056,127689.19833368203
12247340,2414596.329418018,1950953.931577,0.8079834744249909,127084.01733779069
12247351,2413796.329418018,1951602.478228,0.8085199461292345,127041.91207463248
12247383,2405761.1288274503,1958140.410572,0.8139380036979743,126619.00678039202
12248020,2407061.1288274503,1957086.03357,0.8130603789540458,126687.42783302395
12248129,2407778.9806506974,1956504.300634,0.812576368660407,126725.20950793149
12248580,2418815.54447343,1947603.828637,0.8051890658165041,127306.08128807554
12249026,2439626.5604973296,1931039.386167,0.791530727462382,128401.39792091213
12249366,2462387.8628070094,1913242.706686,0.7769867353492358,129599.36120036896
12250673,2476789.9514329797,1902150.726045,0.7679903275384679,130357.36586489342
12250721,2477116.93633084,1901900.39112,0.7677878921360639,130374.57559636002
12250928,2477800.2930718777,1901377.435941,0.7673650863862593,130410.54174062517
12252079,2455458.1075003436,1918730.105753,0.7814143112000665,129234.63723686012
12252506,2456603.817245783,1917837.93262,0.7806867021684355,129294.93774977792
12253422,2438021.0654818364,1932499.801036,0.7926509858330826,128316.89818325453
12254775,2417299.1371925967,1949115.708656,0.8063196145925342,127226.2703785575
12255138,2419336.904974593,1947478.921462,0.8049639210883083,127333.5213144524
12255384,2415460.164333125,1950613.971487,0.8075537739309135,127129.48233332252
12255764,2425088.6888315342,1942892.434153,0.8011634556297947,127636.24678060692
12256145,2425989.327990391,1942173.305922,0.8005696000034889,127683.64884159947
12256150,2427001.598359184,1941365.680197,0.7999029261082867,127736.92622943083
12256171,2428292.3263465334,1940336.865977,0.7990540697776356,127804.8592813965
12256313,2428753.0360142374,1939969.907851,0.7987514082677725,127829.10715864412
12256430,2435057.26037093,1934962.464934,0.7946270900583459,128160.90844057547
12256783,2435254.7180152396,1934806.043103,0.7944984271213686,128171.30094817048
12256785,2436273.6019062377,1933999.306477,0.7938350212241194,128224.9264161177
12256849,2437259.815251782,1933219.079349,0.793193678922281,128276.83238167316
12256944,2456584.7947733053,1918056.476376,0.7807817098179992,129293.93656701595
12257494,2459204.7947733053,1916019.131594,0.7791214199265672,129431.8313038582
12257525,2462191.3820726397,1913702.003799,0.7772352781886807,129589.0201090863
12257690,2465030.589242879,1911504.418502,0.7754485590741121,129738.45206541475
12257780,2466463.382447111,1910397.335808,0.7745492389644123,129813.86223405879
12257908,2468971.0206257994,1908462.834329,0.772979033931824,129945.8431908316
12257927,2469583.135549155,1907991.218357,0.7725964722109769,129978.05976574495
12257928,2470897.574177023,1906979.271297,0.7717759292115351,130047.2407461591
12258254,2471397.574177023,1906594.6186,0.7714641458426199,130073.55653563282
12258460,2472416.458068021,1905811.266291,0.7708293884195488,130127.1820035805
12258484,2476237.1324946987,1902879.530303,0.7684561003194122,130328.2701313002
12258534,2495633.253980715,1888134.328846,0.7565752403059582,131349.1186305643
12258998,2495383.57875587,1888323.814296,0.7567268737247468,131335.9778292561
12259399,2494066.7577008144,1889323.814296,0.7575273630757566,131266.67145793745
12259704,2482066.7577008144,1898485.576775,0.7648809488644065,130635.09251056938
12260711,2498521.166355525,1886020.060017,0.7548545457263619,131501.1140187122
12260837,2521749.1559429965,1868699.449116,0.7410330423674548,132723.63978647348
12261381,2523137.3979269965,1867674.364759,0.7402190488292381,132796.70515405247
12261428,2525175.1657089926,1866171.70537,0.7390266349487227,132903.95608994737
12261591,2541977.9051841917,1853872.878347,0.7293033014040571,133788.31079916796
12261640,2562423.9547206415,1839124.511613,0.7177284259401577,134864.41866950737
12261665,2612924.0782123744,1803684.233461,0.6902933952428446,137522.31990591437
12261724,2652989.437226217,1776525.540724,0.6696315921187431,139631.02301190607
12261845,2621057.2899837447,1798233.945298,0.6860719726233654,137950.38368335506
12261878,2592265.548479926,1818266.644949,0.7014199012193062,136435.0288673644
12262019,2585181.5021284036,1823264.144549,0.7052751008189908,136062.1843225481
12262143,2579428.376378759,1827342.96724,0.7084294272227065,135759.38823046116
12262567,2574537.0066625588,1830825.187672,0.71112793598774,135501.94771908224
12262577,2575224.7532889824,1830337.708893,0.7107487245745676,135538.1449099467
12263167,2593844.0553725385,1817238.192164,0.700596548354562,136518.10817750217
12263282,2607394.7180369226,1807822.168581,0.693344262790441,137231.30094931182
12263283,2612686.622782177,1804171.451301,0.6905426144754354,137509.82225169335
12263296,2615397.4241563207,1802307.071795,0.6891140348876008,137652.4960082271
12263482,2596471.2108462867,1815483.989919,0.6992120622540106,136656.3795182258
12263572,2593638.688872121,1817472.652385,0.700742420362087,136507.29941432178
12263850,2595301.4253509534,1816311.739859,0.6998461612655982,136594.81186057627
12263863,2607837.603178321,1807606.586785,0.6931438462970112,137254.61069359537
12263947,2608870.1391535066,1806893.319477,0.6925961136813341,137308.9546922897
12263983,2609863.4394171685,1806207.687707,0.6920698073422417,137361.23365353514
12264028,2619778.5147631997,1799392.164225,0.6868489660804955,137883.07972437888
12264297,2616525.924010857,1801635.710582,0.6885602370873067,137711.8907374139
12264437,2616275.924010857,1801808.385114,0.6886920330451058,137698.7328426768
12264560,2616225.924010857,1801842.923991,0.6887183967769301,137696.1012637294
12264611,2595409.1533810413,1816338.293654,0.6998273437110503,136600.4817568967
12265028,2585520.546704894,1823305.981573,0.7051987979351798,136080.02877394203
12265169,2567158.0526321246,1836387.057283,0.7153385259626457,135113.58171748044
12265907,2566241.633262027,1837044.814738,0.7158502889702077,135065.34911905415
12266174,2554595.7092243386,1845444.758287,0.7224018859905387,134452.4057486495
12266289,2558603.562922822,1842562.671144,0.7201438698221572,134663.3454169901
12266365,2541106.855502021,1855287.750868,0.730110088385665,133742.46607905393
12266367,2538196.7722790507,1857421.268521,0.7317877356109072,133589.30380416056
12266997,2529084.554247104,1864133.640401,0.7370784172757495,133109.7133814264
12267540,2525016.6778672817,1867145.851338,0.7394588193037431,132895.6146245934
12268339,2524775.7831830257,1867324.536087,0.7396001452979851,132882.93595700152
12268389,2523574.7831830257,1868215.892665,0.7403053418962243,132819.72543068556
12268438,2520538.5114614065,1870473.140272,0.7420926646296315,132659.92165586352
12269173,2505643.560375864,1881625.739824,0.750955071814661,131875.9768618876
12269323,2505618.3082295433,1881644.760305,0.7509702312298956,131874.64780155476
12269529,2520239.8269315446,1870760.699323,0.742294713118909,132644.20141744986
12269828,2528249.8922556518,1864851.432717,0.7376056609076796,133065.78380292887
12269897,2538031.1776092323,1857685.983965,0.7319397808638812,133580.58829522273
12270163,2551913.4809222,1847610.402165,0.724009813019726,134311.23583801044
12270315,2541859.172831771,1854940.604183,0.7297574248051256,133782.06172798807
12271038,2565235.6111145187,1838087.181219,0.7165373711697405,135012.4005849748
12271133,2588792.935549235,1821410.801746,0.7035753137048684,136252.25976574887
12271403,2614878.0582559756,1803295.002197,0.6896287176770795,137625.160960841
12271661,2613919.9003967345,1803958.006599,0.6901351515496705,137574.73159982823
12271998,2602895.9714361485,1811621.218946,0.6960021602194257,136994.5248124292
12272098,2602433.2349809255,1811944.311061,0.6962500657867139,136970.1702621542
12272139,2587179.397654532,1822659.559723,0.7044967818526132,136167.33671865938
12272607,2586409.6382513265,1823203.646401,0.7049168157421766,136126.82306585927
12272716,2565360.9825788485,1838207.952,0.7165494308532468,135018.9990830971
12272886,2563833.1278866204,1839306.684017,0.7174049917722801,134938.58567824308
12273337,2563802.716119122,1839328.56748,0.7174220371621367,134936.98505890137
12273574,2569456.9062831053,1835293.169113,0.7142727961792816,135234.57401490025
12273789,2601852.602485798,1812509.615825,0.6966227118682038,136939.61065714713
12273864,2610110.5327622094,1806792.30357,0.6922282719030756,137374.23856643168
12274274,2611492.7995017944,1805838.833412,0.6914967691109497,137446.9894474633
12274949,2592030.166561833,1819439.035764,0.7019359030752997,136422.6403453597
12275500,2598613.0846415656,1814843.747112,0.6983893669427615,136769.10971797723
12275573,2599831.792508169,1813995.564486,0.6977357418711927,136833.25223727198
12276140,2575195.974070566,1831401.516124,0.7111697651612653,135536.6302142404
12276543,2552471.9014901514,1847755.125084,0.7239081158955236,134340.6263942183
12277117,2551873.3634491563,1848189.817333,0.7242482498563152,134309.12439206103
12277452,2528599.876943125,1865251.927839,0.7376619546837677,133084.204049638
12277893,2542599.876943125,1855012.166281,0.7295729788641434,133821.04615490139
12278200,2514990.180768314,1875437.865755,0.7457038520850469,132367.9042509636
12278370,2505703.1650248575,1882409.812839,0.7512501237632934,131879.11394867674
12278605,2482036.421188865,1900412.999314,0.7656668464211035,130633.49585204571
12279443,2445551.8417333732,1928850.099314,0.7887177308606379,128713.25482807215
12279446,2478859.4622199396,1903131.4792,0.7677448069184418,130466.28748526005
12279450,2466505.8033711314,1912692.122094,0.7754662970911324,129816.0949142701
12279650,2462827.4621149013,1915557.407854,0.7777879032618288,129622.49800604722
12279673,2446515.5287122247,1928367.654058,0.7882098566008438,128763.9751953804
12280021,2417977.8051240225,1951195.3299,0.806953366472245,127261.98974336963
12280045,2403958.2892477917,1962608.641605,0.81640711088174,126524.12048672605
12280081,2391104.7708941307,1973190.500461,0.8252212636099355,125847.61952074384
12280284,2385471.2152781393,1977864.431102,0.8291294476472593,125551.11659358628
12280380,2380671.029826774,1981864.431102,0.8324814332899273,125298.47525404068
12280488,2398916.2266310547,1966836.04026,0.819885254193369,126258.74877005536
12280701,2396078.3137908042,1969172.568551,0.8218314723760417,126109.38493635831
12280903,2378111.974464286,1984094.18653,0.8343148715598029,125163.78812969895
12281251,2382819.3278138693,1980186.266196,0.8310266091440229,125411.54356915131
12281277,2388777.418467709,1975262.064041,0.8268924717599014,125725.12728777388
12281362,2390611.409471505,1973751.256674,0.8256261343244988,125821.65313007915
12281740,2395411.5949228704,1969807.881867,0.8223254350283904,126074.29446962476
12282210,2396430.4788138685,1968972.895385,0.8216273798852525,126127.91993757198
12282366,2407730.4788138685,1959759.672369,0.8139447872647464,126722.65677967714
12282889,2391810.586500173,1972843.083843,0.8248324909079741,125884.76771053532
12283134,2392663.3501123465,1972142.056061,0.8242455237041179,125929.65000591334
12283152,2408965.492368314,1958835.78796,0.8131439799223608,126787.6574930693
12283460,2409975.4610252655,1958017.343884,0.8124636020364329,126840.81373817194
12283547,2386726.5828907145,1977147.596586,0.828393001007829,125617.1885731956
12283637,2366502.5574605,1994095.054239,0.8426338048748482,124552.7661821316
12283903,2365502.5574605,1994940.580842,0.8433474631216129,124500.13460318418
12284150,2347095.9636248276,2010632.547948,0.8566469284207717,123531.36650657002
12284247,2327049.2056800444,2028005.600374,0.8714923584013112,122476.2739831605
12285047,2328591.7938897423,2026666.16484,0.8703398208986223,122557.46283630235
12285149,2345114.7880205335,2012429.403706,0.858136844296928,123427.09410634404
12285541,2342301.5394066023,2014853.728514,0.860202537810073,123279.0283898213
12285960,2346987.753605447,2010842.729131,0.8567759785034837,123525.67124239169
12285969,2352700.2150499676,2005974.924757,0.8526266593274385,123826.32710789284
12285972,2354262.239226112,2004647.975129,0.8514973148394732,123908.53890663758
12286623,2319687.370089309,2034617.099114,0.8771083230218504,122088.80895206891
12286737,2321403.5986177158,2033117.40297,0.8758138413245433,122179.13676935341
12286758,2339916.227700863,2017079.938227,0.8620308344153529,123153.48566846643
12287004,2322364.64406229,2032370.162249,0.8751296517733622,122229.7181085418
12287275,2324767.1406247765,2030276.13354,0.8733245141250437,122356.16529604094
12287337,2340520.8488681023,2016651.359095,0.8616250353293248,123185.30783516355
12287412,2332236.4443627363,2023836.319576,0.8677663555373332,122749.28654540749
12287588,2323072.9953256547,2031843.439621,0.8746360720086502,122266.99975398183
12287709,2332069.4707643106,2024028.577132,0.8679109273998799,122740.49846127955
12287830,2326670.1027510767,2028739.756092,0.8719498968475157,122456.32119742502
12287936,2325761.4903436564,2029534.71498,0.8726323500524185,122408.49949177122
12287995,2325289.621600735,2029947.805742,0.8729870837958581,122383.66429477558
12288038,2321262.5732923895,2033480.062652,0.8760232840732834,122171.7143838103
12288051,2315464.127713686,2038587.67924,0.8804229160107625,121866.53303756285
12288056,2288100.715808129,2063040.521584,0.9016388602699071,120426.35346358549
12288057,2302186.1190803163,2050455.912122,0.8906560139199874,121167.69047791138
12288058,2317148.0136961015,2037255.520312,0.879208193982549,121955.15861558402
12288173,2315086.7218937427,2039074.896712,0.8807768959272658,121846.669573355
12288246,2314862.417620344,2039273.072404,0.8809478511039773,121834.86408528127
12288271,2298963.5965547874,2053418.401421,0.8931930912252113,120998.08402919909
12288451,2298412.656946192,2053912.095914,0.8936219915543582,120969.08720769454
12288466,2298389.0576638733,2053933.248426,0.893640370231164,120967.84514020383
12288789,2296067.7595373793,2056015.999598,0.8954509251992868,120845.67155459896
12288993,2297290.4202065766,2054925.030669,0.8944994557911478,120910.0221161358
12289021,2302838.2773906556,2049989.251784,0.8902011365326277,121202.01459950814
12289035,2323215.9552106145,2032061.605272,0.8746761577262758,122274.52395845344
12289057,2323092.9552106145,2032169.51988,0.8747689218900675,122268.05027424265
12289119,2322638.2165495367,2032568.586209,0.8751120048427267,122244.11666050181
12289157,2321802.997399888,2033301.959563,0.8757426714669715,122200.15775788901
12289159,2310309.462962083,2043447.849934,0.8844909665539197,121595.23489274131
12289312,2295376.83233237,2056781.551456,0.8960539822849352,120809.3069648617
12289722,2281903.012242524,2068962.653246,0.9066829931622473,120100.15853908006
12289911,2300242.922280487,2052515.842478,0.892303948681695,121065.41696213093
12289948,2294277.38364748,2057868.816037,0.8969572862917587,120751.44124460407
12290070,2293277.38364748,2058768.864594,0.8977408835382609,120698.80966565665
12290467,2299390.6869934676,2053311.670605,0.8929807719147439,121020.56247334043
12290700,2299232.6869934676,2053453.195839,0.8931036895287641,121012.24668386672
12291302,2299427.157286207,2053280.049351,0.8929528569081915,121022.48196243169
12291304,2304281.292101847,2048967.61566,0.8892002997563883,121277.96274220245
12291599,2307443.628758272,2046167.931498,0.8867683292437029,121444.40151359327
12291613,2308083.725251818,2045602.173526,0.886277283248388,121478.09080272727
12291620,2308733.8615808072,2045027.862356,0.8857789528654265,121512.30850425316
12291835,2314732.793781545,2039743.76448,0.8812005299098478,121828.04177797586
12291845,2333492.7989997463,2023394.141706,0.8671096574942634,122815.41047367081
12291922,2333635.442744486,2023270.832516,0.8670038153588034,122822.9180391836
12292006,2332029.841446639,2024668.045039,0.8681998870919371,122738.41270771762
12292013,2326004.399982708,2029928.665987,0.8727105873067528,122421.28420961602
12292110,2331933.517146308,2024782.863467,0.8682849869342836,122733.34300770052
12292160,2334537.333833242,2022531.297631,0.8663520896922488,122870.38599122316
12292223,2338763.4832683764,2018887.524672,0.8632285988366143,123092.81490886165
12292266,2354565.071752476,2005379.057347,0.8516982951141883,123924.47746065632
12292361,2380091.0682501127,1983935.603492,0.8335544929172085,125267.9509605323
12292418,2359866.4655400678,2000989.55341,0.8479249070358152,124203.4981863196
12292632,2345192.399858392,2013547.587093,0.8585852432468154,123431.17893991526
12292764,2347938.185290761,2011199.909162,0.8565812855558375,123575.6939626718
12292933,2335777.1931917807,2021702.529712,0.8655374046825907,122935.64174693543
12293174,2343145.7808183418,2015363.811391,0.8601102961195763,123323.4621483339
12293462,2357974.2118662624,2002727.714171,0.8493425009028848,124103.90588769829
12293584,2373236.6244727178,1989886.455532,0.8384694703479515,124907.19076172216
12293694,2396829.0954448343,1970357.786717,0.8220685364933438,126148.8997602542
12293726,2421774.881379632,1950122.139734,0.8052450104788677,127461.83586208569
12293762,2444955.8815338346,1931687.677745,0.7900705662358056,128681.88850178057
12293911,2409554.9192785826,1960153.254575,0.8134918357295077,126818.67996203061
12293952,2413121.012897075,1957265.230891,0.8110928629066981,127006.36909984611
12294113,2394116.9178910297,1972848.420691,0.8240401318532414,126006.15357321175
12294258,2395264.9251102405,1971905.70537,0.82325160974803,126066.57500580233
12294302,2397302.692892236,1970234.56001,0.8218547310907167,126173.82594169676
12294331,2401989.5587908267,1966401.66392,0.8186553753838531,126420.5030942536
12294463,2420379.959649104,1951505.140001,0.8062804900615358,127388.41892890027
12294513,2437732.118031704,1937655.398878,0.7948598554145152,128301.6904227212
12294602,2419061.581479142,1952655.398878,0.8071954074373102,127319.03060416551
12294778,2422000.8369393507,1950292.825039,0.8052403596621207,127473.72825996578
12294843,2422374.6463570097,1949992.7678,0.8049922297249019,127493.40243984247
12294885,2434132.1416807203,1940601.913211,0.7972459177467056,128112.21798319556
12295093,2418250.7954523377,1953384.750812,0.8077676453101781,127276.35765538597
12295159,2435631.114134386,1939487.193598,0.7962975929905076,128191.11127023073
12295218,2454802.2985996827,1924385.534077,0.7839268910472939,129200.1209789305
12295410,2450886.452460496,1927469.427447,0.7864376685064186,128994.02381371055
12295428,2437820.675441517,1937831.003669,0.7949030144795358,128306.35133902729
12295449,2438839.5593325146,1937023.855869,0.7942399689461916,128359.97680697404
12295501,2418760.0448756265,1953152.588109,0.8075015924985778,127303.16025661211
12295894,2408631.113737781,1961390.826245,0.8143176491651554,126770.05861777812
12295946,2403425.2593126693,1965652.011148,0.8178544365095574,126496.06627961434
12295972,2389509.7917286684,1977133.559688,0.8274222464088173,125763.67324887728
12296256,2373918.8719283408,1990157.629459,0.8383427306605425,124943.0985225439
12296590,2389303.343086547,1977381.411723,0.8275974741526881,125752.80753087066
12296692,2405338.2373801735,1964238.72254,0.8166164292467214,126596.74933579843
12296717,2417676.7561269454,1954244.227287,0.8083149338862189,127246.1450593127
12296889,2404344.359413426,1965113.368676,0.8173177693878332,126544.439969128
12296958,2370291.238631861,1993704.688837,0.8411222453776491,124752.17045430886
12296959,2378582.0433097323,1986776.191127,0.8352775540012296,125188.52859524917
12296978,2400429.7709184396,1968747.124993,0.8201644342378441,126338.40899570752
12297012,2386454.4608330475,1980310.991779,0.8298130235796439,125602.86635963386
12297047,2364987.8292833613,1998340.057913,0.8449684320441248,124473.04364649253
12297218,2367777.3643808626,1995992.820316,0.8429816292453329,124619.86128320359
12297274,2368823.3255552347,1995114.126437,0.8422384670538314,124674.91187132802
12297380,2354342.7000311743,2007683.065936,0.8527573602217791,123912.77368585113
12298183,2352857.553359016,2008954.148348,0.8538358582226755,123834.60807152744
12298507,2344605.527715025,2016046.098114,0.8598657958802869,123400.29093236988
12298643,2336466.3660006295,2023090.196996,0.8658760196317137,122971.91400003294
12298964,2337732.73862063,2021997.555317,0.8649395723952908,123038.56519055972
12299045,2338892.9814071693,2020997.520877,0.8640829387846078,123099.63060037699
12299257,2339523.012546447,2020454.900645,0.8636183058724614,123132.79013402387
12299436,2330333.9185517346,2028446.036977,0.8704529513253821,122649.15360798594
12299461,2325037.233772134,2033080.959893,0.8744294200375171,122370.38072484918
12299468,2330337.9523257446,2028470.241133,0.8704618311299133,122649.36591188144
12299712,2342471.320433476,2017994.671721,0.8614810581107002,123287.9642333407
12299735,2351646.9325664495,2010144.427188,0.854781557278348,123770.8911877079
12299847,2352907.548176672,2009070.682728,0.8538672436513199,123837.23937771935
12300036,2353414.952354389,2008638.819541,0.8534996420973403,123863.94486075733
12300117,2368159.6098753125,1996169.899444,0.8429203382744551,124639.97946712188
12300326,2356402.5524556045,2006159.577656,0.8513653898250039,124021.18697134778
12300517,2346076.0108377626,2015016.506143,0.8588879886391472,123477.68478093483
12301296,2347924.2402208983,2013435.088489,0.8575383540908336,123574.96001162613
12301735,2362596.168251269,2000968.759754,0.8469364280883702,124347.16675006691
12301863,2355932.7953108456,2006645.203954,0.8517412754506183,123996.46291109733
12302192,2356312.3220475,2006322.966898,0.8514673322909166,124016.43800250022
12302312,2367945.5376680763,1996495.751571,0.8431341514455288,124628.71250884607
12302515,2377687.9704286424,1988339.672195,0.8362492038164908,125141.47212782316
12302537,2378949.5232366603,1987288.420681,0.8353638449533856,125207.86964403465
12302563,2390605.315002893,1977627.993924,0.8272498942058141,125821.33236857317
12302707,2391002.1231744457,1977300.773336,0.8269757496956174,125842.21700918116
12302801,2391891.9855585075,1976567.358545,0.8263614621725783,125889.05187150044
12302816,2392392.89434361,1976154.754773,0.8260159773276657,125915.41549176909
12302997,2382049.744844581,1984761.278465,0.8332157138030287,125371.03920234647
12303053,2375409.8604584797,1990325.892961,0.8378873583428023,125021.57160307793
12303389,2377105.858682464,1988910.108467,0.8366939575713194,125110.83466749825
12303399,2379668.256682464,1986774.892121,0.8348957408419595,125245.69772012951
12303554,2383290.0567153418,1983764.705866,0.8323639417184625,125436.31877449155
12303607,2382092.865042648,1984764.705866,0.8332020699077429,125373.30868645525
12303827,2371450.2403231743,1993698.760462,0.8407086628097685,124813.17054332467
12303893,2369753.770659837,1995130.312882,0.8419146063122304,124723.8826663075
12303939,2369999.3350272793,1994924.210181,0.8417404092470084,124736.80710669886
12304518,2357293.1062430437,2005709.562271,0.850852851925409,124068.05822331831
12305278,2350140.004734918,2011832.69311,0.8560480180145366,123691.57919657463
12306055,2363323.99553247,2000643.006726,0.8465377622822486,124385.47344907746
12306228,2363469.6206562165,2000520.106942,0.8464336031476285,124393.1379292747
12306557,2364906.854948024,1999307.968007,0.8454066441660938,124468.7818393698
12307058,2375241.028640344,1990635.382429,0.8380772133969481,125012.68571791286
12307060,2380013.5615034844,1986655.603156,0.8347244886709825,125263.8716580784
12307767,2380199.9921677983,1986500.463886,0.8345939292591832,125273.68379830569
12307831,2380200.12064457,1986500.356982,0.8345938392961874,125273.69056024076
12307967,2381096.4397016433,1985754.818714,0.8339665649841631,125320.86524745496
12307969,2384251.685222218,1983134.804979,0.831764036184027,125486.93080116902
12308105,2384379.3727543224,1983028.923354,0.8316750874519179,125493.65119759599
12308117,2389775.8898094054,1978564.313354,0.8279288119823649,125777.67841102136
12308119,2399875.5763789224,1970262.556999,0.820985294567584,126309.2408620487
12308201,2399977.464767854,1970346.205868,0.8209852945675838,126314.60340883443
12308312,2394077.187925499,1975216.796448,0.8250430714640211,126004.06252239458
12308380,2393268.5141442814,1975886.220862,0.8256015608714439,125961.50074443594
12308445,2382467.9434835976,1984870.565665,0.8331153294607445,125393.04965703143
12308513,2382271.4918963294,1985034.738509,0.8332529458801851,125382.71009980701
12308607,2378997.1610845174,1987775.060426,0.8355516740170592,125210.37689918512
12308752,2368340.1743120505,1996746.505939,0.8430995376409599,124649.48285852885
12308839,2356620.29558362,2006706.550446,0.851518827282711,124032.64713597996
12308967,2356514.1976073394,2006797.170799,0.851595620699667,124027.0630319654
12309172,2356394.1976073394,2006899.674991,0.851682488875922,124020.74724249169
12309235,2355224.1548236264,2007899.674991,0.8525301809930544,123959.16604334861
12309303,2355194.1548236264,2007925.328182,0.8525519325315953,123957.58709598007
12309328,2355164.1548236264,2007950.982028,0.8525736849023892,123956.00814861199
12309353,2342887.1611787435,2018504.532874,0.8615457740860463,123309.85058835475
12309390,2329246.4487765445,2030361.024015,0.8716814938502809,122591.91835665982
12309982,2329189.4980198843,2030410.81753,0.8717241852825263,122588.9209484146
12310048,2329189.629714012,2030410.703074,0.8717240868547498,122588.92787968507
12310245,2328046.4805286904,2031410.703074,0.8725816774125036,122528.7621330889
12310266,2327479.374178223,2031907.159627,0.8730075901722729,122498.91443043249
12310370,2327273.3127789954,2032087.610072,0.8731624252784842,122488.06909363158
12310398,2319773.3127789954,2038677.269735,0.8788260725754908,122093.33225152595
12310453,2328963.1302578878,2030656.924688,0.8719145864980455,122577.00685567828
12310587,2320162.4188139527,2038382.677201,0.8785517171866803,122113.81151652383
12310620,2325829.15720534,2033431.147305,0.8742822494100649,122412.06090554409
12310801,2326672.2815856156,2032696.495528,0.8736496805397653,122456.43587292731
12311143,2337361.3108327407,2023428.494586,0.8656892219479346,123019.01635961793
12311481,2345990.8224769207,2016007.74592,0.859341701853496,123473.20118299592
12311643,2338925.6124769207,2022115.8398,0.864549017297981,123101.34802510124
12311677,2349546.6306799706,2013002.256583,0.8567619941215753,123660.3489831565
12311691,2351092.7710327567,2011682.422238,0.8556371943393518,123741.72479119757
12311693,2364107.076716281,2000641.239135,0.8462566094569071,124426.68824822549
12311708,2364320.076716281,2000461.543377,0.8461043676266409,124437.89877454098
12311724,2376343.0788005753,1990370.507772,0.837577084524601,125070.68835792504
12311814,2367448.9560732176,1997870.507772,0.8438916930592578,124602.57663543243
12311875,2380693.886082345,1986788.566255,0.8345418022324771,125299.67821486061
12311941,2385380.7519809357,1982896.554106,0.831270459635975,125546.35536741791
12311977,2385507.675550775,1982791.368396,0.8311821373361147,125553.03555530403
12312048,2372140.2721857387,1993998.347131,0.8405904028996097,124849.48800977552
12312221,2360807.962785285,2003598.704454,0.848691946163275,124253.05067290971
12312392,2351484.105812143,2011567.067985,0.8554457429727155,123762.32135853358
12312568,2340414.217024101,2021110.177087,0.8635694324472595,123179.69563284749
12312625,2329491.5172779392,2030615.430347,0.871699001814704,122604.81669883849
12312640,2310724.6444188934,2047156.981765,0.8859372261032962,121617.08654836332
12312690,2302301.1577054695,2054669.503679,0.8924416759303264,121173.74514239328
12313003,2301501.1577054695,2055385.854242,0.8930631415763269,121131.63987923507
12313076,2300491.3062689165,2056290.826146,0.8938485533688122,121078.48980362713
12313130,2292852.4251088146,2063162.191332,0.8998233679317962,120676.44342677947
12313166,2292852.5435281675,2063162.085096,0.8998232751249118,120676.44965937687
12313754,2286083.8128683,2069289.161195,0.9051676712581712,120320.20067727892
12313850,2282117.8128683,2072896.115776,0.908321254970909,120111.46383517375
12313892,2291367.8128683,2064553.065125,0.9010133831550262,120598.30594043713
12314109,2303367.8128683,2053829.333211,0.8916636421403499,121229.88488780521
12314243,2302984.9995468208,2054171.757945,0.891960546138693,121209.73681825353
12314514,2307920.875986066,2049791.718087,0.8881551093952562,121469.5197887402
12314689,2305113.8609533836,2052295.329554,0.8903227577249399,121321.78215544112
12314703,2307308.439360644,2050349.155396,0.8886324517428421,121437.2862821389
12315218,2307121.062837278,2050516.178849,0.8887770181974294,121427.42435985664
12315380,2297071.0879480615,2059514.439787,0.8965828052046629,120898.47831305582
12315480,2296268.5160603025,2060236.429409,0.897210589702174,120856.23768738424
12315639,2299268.516060352,2057556.36345,0.8948743259336626,121014.13242422929
12315854,2300768.516060352,2056218.948783,0.8937096167779197,121093.07979264995
12316084,2308919.5871883356,2048981.675206,0.8874201105033405,121522.08353622817
12316422,2301639.98186878,2055481.675206,0.8930509077866662,121138.9464141461
12316991,2304639.98186878,2052814.026573,0.8907308919063444,121296.84115098836
12317261,2290923.1334192553,2065142.186819,0.9014454290034288,120574.9017589083
12317303,2290645.109359949,2065393.59498,0.9016645950699502,120560.26891368162
12318207,2293181.9609664874,2063115.583164,0.899673736441951,120693.78741928842
12318298,2307621.7011815445,2050244.30619,0.8884663830038682,121453.77374639688
12318525,2307421.7011815445,2050422.549599,0.8886206403229436,121443.24743060768
12318586,2295730.4492775127,2060895.965135,0.8977081633358057,120827.91838302696
12318619,2283998.601883404,2071513.690359,0.9069680203178814,120210.4527307055
12318646,2282582.3417209005,2072802.857524,0.908095545837465,120135.91272215266
12319067,2276882.3417209005,2078007.574367,0.9126547895296214,119835.91272215266
12319099,2273034.001930074,2081536.312632,0.9157523868382657,119633.36852263566
12319712,2272926.087460525,2081635.437632,0.9158394763103589,119627.68881371152
12319826,2271294.331672931,2083135.437632,0.9171578551414155,119541.8069301541
12319939,2284096.6649733083,2071494.321603,0.9069206016406521,120215.61394596379
12320079,2282446.287271808,2072996.672463,0.908234591991577,120128.75196167408
12320179,2286474.971454626,2069355.067515,0.9050416441683169,120340.78797129588
12320245,2285149.5117981057,2070558.971217,0.9060934352552487,120271.02693674248
12320464,2274231.7943082377,2080528.842955,0.9148270849796306,119696.41022674926
12320898,2274617.059620705,2080177.508505,0.9145176765938228,119716.68734845798
12321003,2276261.8065778404,2078678.951127,0.9131985367940215,119803.25297778146
12321148,2276346.8879102957,2078601.490954,0.9131303765667158,119807.73094264697
