block,reserve MKR,reserve DAI,price,volume for slippage 5%
11139723,0.08264002812830885,47.632233849201725,576.382110800432,0.004349475164647829
11140162,0.08236800174575143,47.79001615094993,580.2012327367764,0.004335157986618501
11143796,0.08306567517902518,47.389819117467965,570.5102500561426,0.004371877641001318
11143993,0.08412516896705649,46.79474770956438,556.2514558263682,0.0044276404719503365
11146533,0.08484686771088955,46.39790035822202,546.8428194228688,0.004465624616362601
11146534,0.08558425415127999,45.99932908970538,537.4742065099532,0.004504434429014728
11146998,0.08544685258142858,46.073520215910605,539.2067562933786,0.004497202767443614
11147982,0.0856332728600419,45.973520215910604,536.8651539343736,0.004507014361054842
11148412,0.0856330981338203,45.97361430278247,536.8673480777107,0.004507005164937919
11148840,0.08563274867829314,45.9738024793399,536.8717364434397,0.004506986772541743
11149423,0.08559644570167202,45.99335945844774,537.327912174621,0.004505076089561688
11151789,0.08559652653210446,45.99331615633837,537.3268988793345,0.004505080343794987
11151927,0.08748849678510046,45.001613657729706,514.3717781352212,0.004604657725531605
11153601,0.08747319620883032,45.00950890472479,514.5520097067304,0.004603852432043698
11153657,0.08565587950978447,45.967329543900256,536.6511885345758,0.0045082041847255006
11155398,0.08656480183300971,45.48610968250209,525.4573304545693,0.004556042201737359
11156288,0.08658292346386942,45.47661808618522,525.2377289519724,0.004556995971782607
11156739,0.08659903799933798,45.46818108161601,525.0425655070626,0.004557844105228304
11157236,0.08696377349289919,45.2780523042439,520.654181455695,0.004577040710152594
11157464,0.08741117545659677,45.046994581174545,515.3459422764796,0.0046005881819261435
11159102,0.08743064260773908,45.03699458117455,515.1168198915652,0.004601612768828381
11159215,0.08745011841877084,45.02699458117454,514.8877485283047,0.004602637811514251
11159284,0.0874696028954689,45.016994581174544,514.6587281866638,0.004603663310287831
11159413,0.08748909604361527,45.006994581174546,514.4297588666084,0.004604689265453446
11159440,0.0875085978689971,44.99699458117454,514.2008405681044,0.004605715677315644
11159481,0.0875281083774067,44.98699458117454,513.9719732911178,0.004606742546179307
11159507,0.08733643085457798,45.0860247616356,516.2338822467725,0.004596654255504096
11160371,0.08729919532512721,45.10531306729809,516.6750151512048,0.004594694490796164
11163796,0.08712467749828154,45.19593454842561,518.7500929265083,0.004585509342014821
11164447,0.08711729730622408,45.19977486903455,518.8381213222654,0.004585120910853904
11167210,0.08730965954013042,45.10048799952132,516.5578269010617,0.004595245238954229
11168625,0.08692641273723795,45.299928275174544,521.1296181300801,0.00457507435459148
11169623,0.08692644456578141,45.29991173814427,521.1292370742674,0.004575076029777969
11170334,0.08692836929212132,45.29891173814427,521.1061947558,0.004575177331164276
11173678,0.08692708722892435,45.29958184940555,521.1215892936585,0.004575109854153922
11174709,0.08500242382924587,46.328361849405546,545.0240094620201,0.004473811780486628
11178083,0.08514600761193583,46.250471186374334,543.1901328499977,0.00448136882168082
11178182,0.08716332300979202,45.18318349844923,518.373806071773,0.004587543316304843
11178751,0.08668624316883305,45.432598489256705,524.1039042466132,0.004562433850991213
11179422,0.08667165634873011,45.68471940546703,527.1010308335522,0.004561666123617372
11180535,0.0886171190229172,44.68471940546703,504.24477683494933,0.004664058895943013
11180550,0.0881222470818069,44.936412409491666,509.932666240066,0.004638013004305636
11180578,0.0881220324362935,44.93652219387035,509.9351541438463,0.00463800170717335
11180593,0.0881026562677561,44.94643469387035,510.15981353924167,0.004636981908829274
11180886,0.08808311770614356,44.95643469387035,510.3865061163106,0.004635953563481246
11181140,0.08806358782178858,44.96643469387035,510.6132489726339,0.004634925674830981
11182151,0.08807345959458603,44.96140971946396,510.4989621893743,0.004635445241820316
11182275,0.08880567339135399,44.59180031196758,502.1278327056634,0.004673982810071253
11182703,0.08841377517880926,44.79005031196758,506.5958355627679,0.004653356588358373
11183503,0.08841377082396139,44.790052524753854,506.59588554292395,0.004653356359155869
11183613,0.08812404431605883,44.937752432849614,509.9374725889721,0.0046381075955820444
11184395,0.0880507721756356,44.9752602593481,510.7878005843671,0.0046342511671387115
11185862,0.08796005183683654,45.02178647332162,511.8435645858393,0.004629476412465083
11185871,0.08795617561062642,45.02377655243526,511.88874732061123,0.004629272400559284
11187819,0.08795591088866811,45.02391246878378,511.89183323646847,0.004629258467824637
11188944,0.08795614814553197,45.02379138360798,511.8890757825337,0.004629270955028006
11189083,0.08795754813448613,45.023076905811436,511.87280524204294,0.004629344638657162
11189244,0.08796387829161853,45.019846623008924,511.79924643339143,0.004629677804822027
11189734,0.08863487886018825,44.680043578605435,504.0909871280275,0.004664993624220445
11191243,0.08863493940890536,44.68001314812977,504.0902994473155,0.004664996810995012
11192552,0.08819717273465151,44.902449706807936,509.1143889827474,0.004641956459718502
11193588,0.08809316835484841,44.9556218634247,510.3190486047544,0.004636482544992035
11193662,0.08734351603827736,45.34262819299192,519.1298707636294,0.004597027159909339
11196492,0.08735139713389116,45.33854952169954,519.0363406804491,0.004597441954415318
11196519,0.08735929114215295,45.33446490439192,518.9426827035797,0.0045978574285343715
11196616,0.08737668973740616,45.32546490439192,518.7363476530055,0.004598773144074003
11196891,0.0873844112864318,45.32147182440966,518.6448149871181,0.004599179541391149
11196916,0.08739212787046993,45.31748201587558,518.5533653905742,0.004599585677393145
11196946,0.08739982913422903,45.31350082996613,518.4621214805062,0.00459999100706468
11198533,0.08525652569699625,46.45608574938631,544.8977115780247,0.00448718556299979
11199059,0.08567394631370392,46.230418131560015,539.6088323313905,0.004509155069142318
11200004,0.08585281435197557,46.13438880090808,537.3660624772107,0.004518569176419768
11201517,0.08585287341044819,46.13435716011895,537.3653242746848,0.004518572284760422
11201946,0.08585293246911689,46.13432551926823,537.3645860712296,0.004518575393111415
11202598,0.08603678203307187,46.03603750437526,535.0739116053802,0.00452825168595114
11203110,0.08603679908919228,46.03602840547085,535.0736997752138,0.004528252583641701
11203118,0.08603795673863528,46.035410844268185,535.0593225280072,0.004528313512559751
11204819,0.08614858379524505,45.9764719383391,533.6880760293678,0.00453413598922342
11206100,0.08614927125932509,45.97610615054126,533.6795712658411,0.004534172171543421
11207683,0.0856880525903524,46.22431864196096,539.4488174791983,0.004509897504755403
11209884,0.0856843587625839,46.22631735502359,539.4953994241642,0.004509703092767561
11211468,0.08657205906004471,45.7537252817362,528.5045288111064,0.004556424161054978
11211900,0.08689590008840668,45.583721313838545,524.5785044802149,0.004573468425705607
11212395,0.08766952313242476,45.18267254667053,515.3749094588107,0.00461418542802236
11212498,0.08786338138577288,45.08328171348133,513.1066094023711,0.004624388493988052
11217602,0.08597714589527974,46.0753310052762,535.9020763656891,0.0045251129418568264
11218996,0.08599339833813482,46.066649052802205,535.6998321157565,0.004525968333586053
11219333,0.0859934523599569,46.06662020015771,535.6991600631302,0.004525971176839838
11219492,0.08683834259001234,45.61974840203009,525.3410767800285,0.00457043908368486
11224973,0.08768670463733075,45.17969221445252,515.2399374718688,0.004615089717754262
11226279,0.08744210617622075,45.30645191959421,518.1308399444176,0.004602216114537941
11227714,0.08727193227774449,45.39506202450053,520.1564906346972,0.004593259593565505
11227966,0.08718637749536111,45.43974160768439,521.1793735793425,0.004588756710282166
11228871,0.08718618810956479,45.43984060887306,521.1816411995202,0.00458874674260866
11229655,0.08670161655983681,45.69456713465215,527.0324700706843,0.004563242976833526
11232323,0.08656764333888893,45.76549743735485,528.6674751927264,0.004556191754678363
11232388,0.09658708333888892,41.030792514669365,424.80620696151726,0.005083530702046785
11232423,0.07948289589185936,49.88691292475697,627.6433736464601,0.00418331031009786
11232443,0.08029812544618106,49.38193833515002,614.982455203736,0.004226217128746365
11232474,0.08116079139006094,48.858610879391634,601.9977139524902,0.004271620599476875
11232488,0.08301346228636643,47.771396710806115,575.465658160505,0.0043691295940192915
11233376,0.08479367963923536,46.771396710806115,551.5906009716821,0.004462825244170285
11233942,0.08540568642151057,46.43723684993995,543.7253512693987,0.004495036127447921
11234935,0.08544496564875703,46.41595356874539,543.226312004733,0.004497103455197743
11238738,0.08461110794747394,46.87476758944935,554.0025266960092,0.004453216207761776
11239405,0.08545838052092658,46.41141062693527,543.0878790825003,0.004497809501101388
11239956,0.08546260588214868,46.40912288147299,543.0342592814253,0.004498031888534135
11240740,0.08556593270429853,46.35324855820677,541.725510296204,0.004503470142331489
11242016,0.08565111740428584,46.307285893919314,540.6501082214974,0.004507953547593993
11243998,0.08658883770641247,45.807285893919314,529.0206810401265,0.004557307247705922
11245964,0.08649354158506531,45.857906920304,530.1887988388512,0.004552291662371866
11246645,0.08648268111875916,45.863683069437066,530.3221694347849,0.004551720058882061
11250045,0.08541861615599126,46.43672893196899,543.6371018603995,0.00449571663978901
11250111,1.4576575554172875,792.436728931969,543.6371018603996,0.07671881870617292
11250586,1.4513088140698487,795.9136692769773,548.4109664055768,0.07638467442472896
11251700,1.456413038191035,793.1326060324466,544.5794463757148,0.07665331779952789
11251901,1.457334521494489,792.6326060324466,543.8920126722902,0.0767018169207625
11252470,1.449985859563793,796.6618287772475,549.4273089096962,0.07631504524019972
11253599,1.4585830057031859,791.9801673076842,542.9791545705476,0.07676752661595732
11254290,1.4595506474778055,791.4566804686101,542.2605113678628,0.07681845513041075
11254736,1.4664303330380795,787.7546876359149,537.1920301211193,0.07718054384410955
11254867,1.4667242920838766,787.5972803757294,536.9770478518055,0.07719601537283571
11254954,1.4670183798428602,787.4398672219048,536.7621006263408,0.07721149367593982
11255050,1.4673143880043729,787.2814897780122,536.5458801564386,0.0772270730528617
11255225,1.467610526588912,787.1231063859353,536.3296951919548,0.0772426592941533
11255236,1.4718932221651828,784.839703686265,533.2178257684691,0.07746806432448339
11255501,1.4728230832621194,784.345683787715,532.5457569896903,0.07751700438221665
11255616,1.4747089107816667,783.345683787715,531.1866484705134,0.07761625846219311
11256063,1.4750536855575347,783.1631359994498,530.9387337339068,0.07763440450302794
11256073,1.475139879245221,783.1175123807409,530.8767821946726,0.07763894101290636
11257191,1.4840613764386,778.4238071998452,524.5226508541582,0.0781084934967684
11257581,1.4849309810590123,777.9693137783601,523.9094097313085,0.07815426216100074
11258265,1.6823049305400568,686.9369908893576,408.3308432489916,0.08854236476526611
11258266,1.49424409697972,773.6528543639548,517.7553359104586,0.07864442615682732
11258521,1.4927200482950558,774.4451211483185,518.8147114610464,0.07856421306816075
11258531,1.4877403274967391,777.0451211483186,522.2988896562136,0.0783021224998286
11259112,1.4868672389178,777.5027750764445,522.9133810509817,0.07825617046935784
11259145,1.48686294109457,777.5050292346917,522.9164085980401,0.0782559442681352
11259358,1.486518432018789,777.6857626341833,523.159179114944,0.07823781221151527
11259459,1.4860275837394379,777.9434121863711,523.5053647044393,0.07821197809154912
11259578,1.4858707351435079,778.025779035986,523.6160593477488,0.07820372290228961
11259750,1.4848255137250246,778.5751070003641,524.3546125814678,0.07814871124868561
11260991,1.3596977964448995,850.4399504482282,625.462476052995,0.07156304191815255
11260992,1.477713192820674,782.7083409404422,529.6754097771845,0.0777743785695093
11261020,1.4899019160695437,776.3241433974308,521.0572152597961,0.07841589031944962
11261257,1.36171213217297,849.6261803231874,623.939642050031,0.07166905958805114
11261259,1.47773410459521,783.1035675639463,529.9353687031936,0.07777547918922156
11261323,1.4805786041114182,781.6035675639463,527.9041351762828,0.07792518969007478
11261563,1.48088079542487,781.4445504626759,527.6890299860204,0.0779410944960457
11261592,1.4830418454178493,780.3092609335741,526.15458110268,0.07805483396936075
11262192,1.4856472686315136,778.9449078589004,524.3134923785888,0.07819196150692176
11262389,1.4865148795910836,778.4916363413504,523.7025522109143,0.07823762524163569
11262447,1.3823252041285334,837.3452659100348,605.7512829898278,0.072753958112028
11262449,1.4801858693246595,782.1403459803086,528.4068455113432,0.07790451943813981
11262479,1.4905986288154223,776.6928857417897,521.0610493845866,0.07845255941133789
11263191,1.4886876783708096,777.6928857417897,522.4016407476963,0.07835198307214775
11264011,1.4983273027262545,772.70444194371,515.7113806427672,0.07885933172243442
11264717,1.5080671772619922,767.7287938529045,509.0812965286951,0.07937195669799979
11264826,1.5078823144052802,767.8231988282995,509.20631636371076,0.07936222707396223
11265764,1.5059269044540937,768.8231988282995,510.53155140156144,0.07925931076074177
11266416,1.5039765670557947,769.8231988282995,511.8585061037992,0.07915666142398936
11266674,1.5037818118875,769.9231988282995,511.9912960390949,0.07914641115197374
11266876,1.4999255667584361,771.908594964285,514.6312670918032,0.07894345088202281
11267719,1.4998715059658219,771.936501059557,514.6684219209025,0.07894060557714866
11269744,1.4911118933894998,776.4849265310598,520.7422259680353,0.07847957333628952
11271326,1.491130016418174,776.4755175310598,520.7295869452233,0.07848052717990384
11271474,1.502126386418174,770.808228888617,513.1447232789859,0.07905928349569336
11271992,1.499589474553363,772.116157921514,514.8850208831191,0.07892576181859812
11273289,1.4995921120313689,772.1148039999638,514.8832124450469,0.0789259006332299
11273330,1.5086781876777333,767.4785777532354,508.70926882995104,0.07940411514093348
11273873,1.485519243721644,779.4794157581438,524.7184908930082,0.07818522335377054
11274042,1.4966717892163695,773.6883706374725,516.939235583883,0.0787721994324404
11274067,1.501192632735052,771.3653760308172,513.835039694707,0.07901013856500261
11274481,1.5011926332423913,771.3653757709105,513.8350393479192,0.0790101385917048
11275478,1.5011765178445349,771.3736814328824,513.8460882271592,0.0790092904128703
11275884,1.5020968004257453,770.9025044634712,513.2175930638899,0.07905772633819708
11276030,1.4931262871950783,775.5479251318186,519.4121433550869,0.07858559406289878
11279080,1.4762535138194504,784.4386876723615,531.3712586145285,0.07769755335891837
11279295,1.4758014806775697,784.6796816454976,531.697312896878,0.0776737621409247
11279421,1.477818913310653,783.6116916971636,530.2487907274741,0.07777994280582368
11279531,1.47970509186,782.6158154833743,528.8998597008411,0.07787921536105258
11279545,1.4815990585155723,781.6183747974226,527.5505342049374,0.07797889781660916
11279682,1.4815990585155725,781.6183747974225,527.5505342049373,0.07797889781660894
11280487,1.5050194475904108,769.4911287806729,511.28317977063705,0.07921154987317935
11280915,1.5007520387986417,771.6857711767176,514.1993821940467,0.0789869494104547
11281605,1.500735729505099,771.6941827311823,514.2105752261031,0.07898609102658427
11281630,1.500735581179336,771.6942592313662,514.2106770234228,0.07898608321996492
11283049,1.501011482421026,771.5528394023684,514.021943495001,0.07900060433794875
11284229,1.502961343579773,770.5548673022478,512.6910752520954,0.0791032286094615
11284273,1.5049202471732872,769.5548673022478,511.3592356456852,0.07920632879859402
11286369,1.5088533825288286,767.5548673022478,508.70076323508033,0.07941333592256994
11286372,1.5088532951001248,767.5549119111254,508.7008222758938,0.07941333132105921
11286986,1.514791626482015,764.5549119111254,504.726127702953,0.07972587507800077
11287571,1.5167814632989973,763.5549119111254,503.4046963168937,0.07983060333152614
11287624,1.5177146296027753,763.0868479943499,502.7867776395285,0.07987971734751431
11288149,1.517684488622037,763.102048383062,502.80677842066575,0.0798781309801071
11288181,1.513535434463461,765.2002343199364,505.5714038113651,0.07965975970860328
11288183,1.5134566082080552,765.2402086190875,505.6241483693002,0.07965561095831863
11288189,1.5052364511535898,769.4317910528023,511.17004937205826,0.07922297111334675
11288587,1.5048820623629318,769.6135318710747,511.41119368692915,0.07920431907173309
11289000,1.5009931230921147,771.6135318710747,514.0686656055527,0.07899963805748
11289186,1.499162722033014,772.5584673616121,515.3266259942388,0.07890330115963251
11289323,1.4982478308425005,773.0316425750603,515.9571244901227,0.07885514899171042
11289496,1.4972423531780141,773.5523364116266,516.6513856422116,0.07880222911463242
11289526,1.4912423531780141,776.6740824163072,520.8235138715868,0.07848643964094837
11289736,1.493826306387748,775.3346501180223,519.0259716291079,0.07862243717830264
11290600,1.498454193093338,772.9472367426716,515.8297399448934,0.07886601016280737
11290641,1.503081936348681,770.5745761368613,512.6630541570859,0.07910957559729903
11290813,1.5057933728178685,769.1911810399578,510.821202248042,0.07925228277988783
11290986,1.5149816217542431,764.5400053436962,504.65299008605274,0.07973587482917077
11291397,1.5071201688656735,768.5400053436962,509.9394336432602,0.07932211415082491
11291773,1.5170201688656735,763.5394990317375,503.3153248072248,0.079843166782404
11292052,1.5060286589746479,769.1288382656537,510.7000014125236,0.07926466626182349
11292381,1.507011292116154,768.6288382656537,510.0352215585197,0.07931638379558725
11293212,1.5115785361702894,766.3133676585113,506.9623240351311,0.07955676506159426
11294895,1.5057016276386948,769.3133676585113,510.9334768170379,0.07924745408624712
11295067,1.4864379735552469,779.3133676585113,524.2824668926869,0.07823357755553939
11295365,1.4871132530447724,778.9605523744259,523.8071483658372,0.07826911858130381
11295430,1.489030558507811,777.9605523744259,522.4611059386428,0.07837002939514792
11296885,1.496528524642462,774.0744186798768,517.2466852008799,0.07876465919170839
11298852,1.4861206856835518,779.511853217669,524.5279611050747,0.07821687819387102
11299758,1.4809310984753776,782.2516952657816,528.2161311023259,0.07794374202501997
11300449,1.4659836263579054,790.2516952657816,539.0590188439454,0.07715703296620569
11300872,1.465983628292378,790.2516942261151,539.0590174234238,0.07715703306802002
11300968,1.466649908544983,789.893769527432,538.5700874662452,0.07719210044973601
11300978,1.4666499104268456,789.8937685169576,538.5700860862368,0.07719210054878123
11301031,1.466649911387151,789.8937680013174,538.5700853820251,0.07719210059932369
11301301,1.4815542463226252,781.9710901555635,527.8045620648037,0.07797653928013815
11302003,1.4700522724334677,788.1077936285421,536.1086870223594,0.07737117223334056
11303147,1.4589781435827314,794.1077936285421,544.290397441113,0.07678832334645991
11304000,1.4662383082920083,790.1874604379453,538.9215763694095,0.07717043727852668
11304314,1.4662383068080955,790.1874612400642,538.9215774618864,0.07717043720042605
11304752,1.4304742711757703,810.002797367868,566.247721954545,0.07528811953556658
11304860,1.440466233661857,804.4008576994663,558.43090167728,0.07581401229799245
11304863,1.4451011032937275,801.8286196841665,554.8598764865719,0.076057952804933
11305307,1.4650340737661505,790.9513790424577,539.8859952855333,0.07710705651400795
11305769,1.4583662614656698,794.5785780720144,544.84157997008,0.07675611902450874
11306647,1.4602094998864883,793.5785780720144,543.4689872471755,0.0768531315729728
11307099,1.4700747998864883,788.2689426588663,536.2100912958527,0.0773723578887624
11307310,1.4674763168913219,789.6689426588663,538.1135855954992,0.07723559562585924
11307576,1.3264471705019791,873.8799415747098,658.8124736577332,0.06981300897378828
11307577,1.4719653630193108,787.721972692923,535.1498020830732,0.07747186121154259
11307735,1.4787481849063342,784.1195863899904,530.2590355772153,0.0778288518371757
11307737,1.491273149525942,777.5534830637198,521.4024562239955,0.07848806050136536
11308176,1.4893774054112727,778.5461648833889,522.7326277777145,0.07838828449533009
11308473,1.4783164792609418,784.3888608261432,530.5960339549787,0.07780613048741802
11309180,1.4772933603205038,784.9337342653273,531.3323374681879,0.0777522821221317
11309309,1.4553817734091823,796.7869103476793,547.4762188901357,0.07659904070574641
11309384,1.4484953746917961,800.5863721631631,552.7020563206894,0.07623659866798893
11309512,1.4364555120160574,807.3167955988814,562.0200478508498,0.07560292168505534
11309639,1.4201270835434243,816.6271455988814,575.0380758609839,0.0747435307128117
11310123,1.4204932595782698,816.4172660863949,574.7420908767853,0.07476280313569839
11311170,1.4365171553671412,807.337405764573,562.0102779477324,0.0756061660719547
11311430,1.4421792646320346,804.1772073764844,557.6125153773213,0.07590417182273868
11312365,1.4275316468238215,812.4535384712705,569.1317178704475,0.07513324456967507
11312698,1.4272821277344314,812.5959999097871,569.3310272157934,0.07512011198602297
11313586,1.4171895003784465,818.4003798708777,577.481261082115,0.07458892107254966
11314011,1.404136868935526,826.0309905567955,588.28381251965,0.07390194047029097
11314066,1.4058439102114535,825.0309905567955,586.8581743422016,0.07399178474797119
11315886,1.402454347877824,827.0309905567955,589.7026108609156,0.0738133867304116
11316203,1.3951230335497338,831.390081769733,595.9259948954856,0.07342752808156483
11316607,1.3957496431294623,831.0179557076924,595.391845377396,0.0734605075331296
11317244,1.385094313927326,837.4300924438322,604.6014946587753,0.07289970073301721
11317577,1.385107406194203,837.4222006608937,604.5900822679455,0.07290038979969493
11318137,1.394846626194203,831.5924974479618,596.1892023332607,0.07341298032601062
11318812,1.3846819368584569,837.715430164721,604.9876205255597,0.07287799667676076
11319415,1.4014183849192103,827.7406641553903,590.6449302098375,0.07375886236416895
11319998,1.3848341699697446,837.6831797296379,604.8978266819769,0.07288600894577613
11320551,1.3945348558208503,831.8734345612579,596.5239456647364,0.07339657135899214
11320853,1.395562790730088,831.26253528981,595.6468177651365,0.07345067319632048
11321685,1.3856074306945112,837.2529903756177,604.249783761595,0.07292670687865854
11321973,1.385024942471272,837.6061663107242,604.7589040643561,0.07289604960375118
11322082,1.3750519328002901,843.6994562932566,613.5764302189406,0.0723711543579102
11323007,1.375051914783952,843.6994673809202,613.5764463216519,0.07237115340968159
11323292,1.3762135242357736,842.9894673809202,612.5426414836619,0.07243229074925117
11323468,1.3783803415267786,841.6682551761286,610.621197806583,0.07254633376456732
11323664,1.37847967668841,841.6077853339964,610.5333285404921,0.0725515619309689
11323719,1.3851040760965703,837.5947291854292,604.7160958084074,0.07290021453139839
11323727,1.3917943682589824,833.5804704064745,598.9250204031315,0.0732523351715253
11324833,1.3907936712125508,834.1820488768145,599.7884992887123,0.07319966690592339
11325051,1.4033300623031435,826.7521938348375,589.1359531470258,0.0738594769633234
11325666,1.4205570427452063,816.7559510019543,574.9547018707428,0.07476616014448467
11325870,1.3977938609792775,830.0969080738943,593.862178999941,0.07356809794627783
11326275,1.3958032971652605,831.2842765729534,595.5597599326569,0.07346333142975059
11326580,1.394812479627381,831.8765636656944,596.4074567843895,0.0734111831382831
11326593,1.3938253709475925,832.467472300316,597.2537806040672,0.07335923004987333
11326618,1.392838250571076,833.0592267693906,598.1019163049472,0.073307276345846
11327093,1.3732187856804536,844.997132434036,615.3404987212764,0.07227467293055012
11327478,1.3814413063250914,839.9825972441294,608.0479810457167,0.07270743717500494
11327578,1.3815076812620597,839.9423611026032,607.9896423994429,0.07271093059273981
11328059,1.3824964543849283,839.3434281591421,607.1215774166781,0.07276297128341724
11328072,1.3846727357298554,838.0281887943773,605.217512535665,0.07287751240683438
11328151,1.385665090778301,837.4298274542117,604.3522587293036,0.07292974161991062
11328156,1.3955485705613915,831.516693287338,595.8350077008364,0.07344992476638912
11328161,1.3945480611037424,832.1150546275036,596.6915575278989,0.07339726637388133
11329673,1.4012242834144228,828.1622269660737,591.0276011974726,0.07374864649549573
11329804,1.4195005061961061,817.5311259903666,575.9287315656818,0.07471055295768969
11329965,1.41943564361616,817.5685963318168,575.9814472806783,0.07470713913769256
11330135,1.4194355343028988,817.5686594836875,575.9815361288704,0.07470713338436297
11330295,1.4393889788145504,806.2686928950916,560.1464960216084,0.07575731467445013
11331759,1.5037007295421216,771.8844391255673,513.3231792476465,0.07914214366011141
11332388,1.4660031622889862,791.7928018593734,540.1030654143235,0.07715806117310442
11333304,1.48559198782073,781.3832331216489,525.9743183374925,0.0781890519905648
11333846,1.4875003967765763,780.3837504396649,524.6275914485549,0.07828949456718814
11335088,1.497299613673405,775.2916781451452,517.7932800256863,0.07880524282491597
11335468,1.5299594090710362,758.7902457349156,495.954494763779,0.08052417942479129
11335545,1.5100693968761878,768.8147919934399,509.1254703815946,0.07947733667769397
11335669,1.5110459976905526,768.319390709116,508.46856540661065,0.07952873672055527
11335894,1.5130007923014284,767.3296974477926,507.1574987615214,0.07963162064744345
11336222,1.4971253909287308,775.4908855299,517.9865963323418,0.0787960732067754
11336321,1.4905810231175778,778.9059086760711,522.5518751385786,0.07845163279566192
11336946,1.4994121603214392,774.3320427088811,516.4237447179848,0.07891642949060196
11337627,1.4759809039509413,786.661583735611,532.9754481442519,0.0776832054711023
11338109,1.4858392033594983,781.4577676872484,525.9369694381223,0.07820206333471025
11338716,1.4848460512483106,781.9820252400091,526.6418189162415,0.07814979217096374
11338900,1.4757681629065909,786.8067029955048,533.150614555781,0.077672008574031
11339513,1.4855815990174146,781.6247149822603,526.1405469071765,0.07818850521144305
11339808,1.495215081397686,776.6038161058178,519.3927119701534,0.07869553059987822
11339925,1.503415081397686,772.3806638930348,513.7507754511631,0.07912710954724655
11341883,1.5107037042591258,768.665319968287,508.8127591143051,0.07951072127679626
11342123,1.5106247938805097,768.7055934936734,508.86599810070237,0.07950656809897438
11343293,1.5086758417876978,769.701618198786,510.18356420868514,0.07940399167303669
11343482,1.5067514710409808,770.6876124061806,511.4895370725803,0.07930270900215675
11344110,1.5007925935638697,773.7568251879082,515.5654608812401,0.0789890838717826
11344663,1.5020194534852,773.1267097250493,514.7248312471122,0.07905365544658949
11344854,1.50221401230665,773.0268787937362,514.5917109418738,0.0790638953845606
11345037,1.5105196554128153,768.789046150201,508.9566649432946,0.07950103449541124
11345600,1.5083340813781327,769.9063724123765,510.4349108845498,0.07938600428305964
11345846,1.5044377001017921,771.9063724123765,513.0862995258284,0.07918093158430484
11346169,1.5045374775573983,771.855334924998,513.0183504488685,0.07918618302933678
11346202,1.5104428294466063,768.8466434725555,509.0206848505774,0.07949699102350549
11346266,1.520359661612928,763.8466434725555,502.41180607370325,0.08001892955857515
11346341,1.5202345768316086,763.909681829326,502.49461068135,0.08001234614903208
11346588,1.5050636676103681,771.6329940827632,512.6912639568973,0.07921387724265094
11347548,1.50314707227516,772.619829169713,514.0014862286744,0.0791130038039558
11347792,1.4880131585852947,780.5014433738663,524.5259014482882,0.07831648203080488
11348264,1.4863831882430076,781.3599180133264,525.6786568858732,0.07823069411805306
11348716,1.4844936836909526,782.357447079933,527.0197210504313,0.0781312465100501
11349717,1.4844859927271348,782.3615125870598,527.0251901466521,0.07813084172248064
11349819,1.4838374572824564,782.7044854084595,527.4866742088635,0.07809670827802395
11350336,1.4857413767202448,781.7044854084595,526.1376560260186,0.07819691456422362
11351569,1.485627688939234,781.7644854084596,526.2183057227845,0.07819093099680163
11351790,1.472482482883126,788.7644854084596,535.6698599660458,0.07749907804648037
11352008,1.4725154688803725,788.7468692061949,535.6458970213188,0.07750081415159848
11352122,1.4725484564554097,788.72925294941,535.6219345392343,0.07750255033975861
11352129,1.4812674043782563,784.100527800648,529.3443476060047,0.07796144233569757
11352696,1.4730316658210825,788.4976350281087,535.2889916243533,0.07752798241163594
11353681,1.4749078162909721,787.4976350281087,533.930070971127,0.07762672717320918
11354252,1.4749416981824528,787.4795991521489,533.9055775035363,0.07762851043065533
11354350,1.4768064393006226,786.4882398525018,532.5601371463157,0.07772665470003282
11354530,1.4768404084557365,786.470203920063,532.5356750919609,0.07772844255030198
11354686,1.476953227261666,786.4103086829922,532.4544434904215,0.07773438038219282
11355476,1.4768411988202819,786.4701427514709,532.5353486750726,0.0777284841484358
11355810,1.4717792724770538,789.183207888021,536.2103018068731,0.07746206697247637
11355995,1.4535365662800184,799.1177070989376,549.7747532723512,0.07650192454105365
11356183,1.456933483263921,797.2600987294679,547.2179120651356,0.07668070964546936
11356218,1.466155943399892,792.2600987294679,540.3655063405354,0.07716610228420473
11356877,1.4457394647707438,803.48192207205,555.7584486354608,0.07609155077740759
11357388,1.4469789304906997,802.7957315790704,554.8081693952698,0.07615678581529983
11357617,1.44803524450215,802.2118630441599,554.0002331365691,0.07621238128958674
11357623,1.4586144224588307,796.4108330995562,546.0050448130235,0.07676918012941214
11357800,1.4480224503597572,802.2539359837391,554.0341835062166,0.07621170791367149
11357889,1.4516451541816635,800.2578344569062,551.2764825147891,0.07640237653587678
11358493,1.4602820711604705,795.538782154139,544.7843247996141,0.07685695111370916
11359001,1.462125500496277,794.538782154139,543.4135317963166,0.07695397371033019
11359231,1.4676706214754935,791.5458449425896,539.3211755828598,0.07724582218292042
11359701,1.4675651971837478,791.6028776781857,539.3987805088788,0.07724027353598673
11359760,1.4673696297794494,791.7086980178802,539.5427859147369,0.07722998051470786
11359782,1.4613696297794494,794.9690270465484,543.9890160893282,0.0769141910410236
11359891,1.4559481503692788,797.938141600035,548.0539546670328,0.07662885001943565
11360398,1.455563642139136,798.1495627874443,548.3439814520661,0.07660861274416542
