block,reserve SUSHI,reserve USDC,price,volume for slippage 5%
11539708,4100.61390153864,11654.819259,2.842213273145969,215.82178429150736
11539732,4188.810775823407,11410.143702,2.723957780059204,220.46372504333704
11540152,6.10730495e-10,0.000001,1637.3834419386574,3.2143710263157936e-11
13050132,0.01888884008951563,30.928274,1637.3834419386571,0.000994149478395559
13050569,0.21248504880379748,2.756902,12.97456934273829,0.011183423621252492
13408504,0.21663918098404056,2.704193,12.482474258427027,0.011402062157054749
15068645,0.3077157534928467,1.905557,6.19258838187593,0.01619556597330768
15111654,0.8478904593184541,0.692888,0.8171904665102055,0.04462581364833962
15396772,0.7990228471040274,0.735392,0.9203641706433671,0.0420538340581067
15730819,0.6694935694425893,0.878099,1.311586906997617,0.035236503654873075
15736801,1.5694935694425893,0.375214,0.23906692407364144,0.08260492470750469
15736952,2.4794935694425893,0.237769,0.09589417892842225,0.13049966154961012
15737080,0.7177993819708395,0.82392,1.147841612426286,0.03777891484057061
15751984,1.7177993819708395,0.344886,0.20077198980262215,0.09041049378793908
15752017,2.8177993819708393,0.210498,0.07470297614047045,0.14830523063004453
15752039,4.017799381970839,0.147761,0.03677659981308456,0.21146312536688594
15752040,0.6451251475643588,0.922571,1.4300651640741733,0.03395395513496635
15941920,0.73576077245512,0.809222,1.099843903473885,0.03872425118184841
16060986,0.8721437623741632,0.959222,1.099843903473885,0.04590230328285072
16434008,0.8309778507067653,1.006884,1.2116857256106435,0.043735676352987585
